InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-458.0;-220.0;352.0;?;-386.0;-273.0;-565.0;-647.0;-3.0;340.0;473.0;-800.0;204.0
-455.0;-210.0;355.0;-476.0;-373.0;-264.0;-554.0;-651.0;-6.0;343.0;?;-807.0;204.0
-453.0;?;356.0;-467.0;-360.0;-255.0;-543.0;-656.0;-8.0;345.0;485.0;-814.0;204.0
-450.0;-193.0;358.0;-461.0;-349.0;-248.0;-535.0;-661.0;-9.0;349.0;489.0;-820.0;205.0
-447.0;-188.0;359.0;-455.0;?;-244.0;-527.0;-664.0;-10.0;352.0;493.0;-825.0;204.0
-444.0;-183.0;362.0;-451.0;-334.0;?;-520.0;-668.0;-10.0;355.0;496.0;-830.0;203.0
-441.0;-180.0;365.0;-450.0;-328.0;-242.0;-514.0;-671.0;-10.0;358.0;498.0;-834.0;201.0
-440.0;-177.0;370.0;-451.0;-323.0;-242.0;-509.0;-673.0;-9.0;362.0;499.0;-837.0;200.0
-438.0;?;375.0;-452.0;-319.0;-241.0;-503.0;-674.0;-8.0;366.0;502.0;-841.0;199.0
-438.0;-173.0;379.0;-452.0;-315.0;-240.0;-498.0;-674.0;-8.0;369.0;505.0;-844.0;198.0
-438.0;-171.0;383.0;-452.0;-310.0;-239.0;-493.0;-674.0;-7.0;370.0;509.0;-847.0;?
-437.0;-170.0;386.0;-451.0;?;-240.0;-489.0;-673.0;-6.0;372.0;512.0;-849.0;199.0
-438.0;-169.0;388.0;-449.0;-303.0;-240.0;-485.0;-671.0;-5.0;374.0;516.0;-852.0;198.0
-438.0;-168.0;390.0;-449.0;-299.0;-241.0;-481.0;-670.0;-4.0;377.0;519.0;-854.0;197.0
-437.0;-169.0;394.0;-450.0;-297.0;-244.0;-478.0;-670.0;-2.0;380.0;521.0;-856.0;196.0
-436.0;-170.0;398.0;-451.0;?;-246.0;-476.0;-670.0;0.0;384.0;522.0;-858.0;195.0
-435.0;-171.0;402.0;-453.0;-295.0;-248.0;-474.0;-671.0;2.0;387.0;523.0;-859.0;193.0
-434.0;-171.0;405.0;-455.0;-294.0;-250.0;-472.0;?;3.0;390.0;523.0;-860.0;192.0
?;-172.0;409.0;-457.0;-294.0;-251.0;-472.0;-674.0;4.0;392.0;522.0;-861.0;191.0
-430.0;-173.0;411.0;-459.0;-294.0;-251.0;-471.0;-675.0;4.0;395.0;522.0;-861.0;190.0
-429.0;-174.0;413.0;-461.0;-294.0;-250.0;-470.0;-677.0;5.0;396.0;521.0;-862.0;189.0
-429.0;-174.0;413.0;-462.0;-293.0;-249.0;-470.0;-677.0;5.0;396.0;521.0;-862.0;189.0
-428.0;-174.0;414.0;-463.0;-292.0;-248.0;-470.0;-678.0;5.0;397.0;520.0;-862.0;189.0
-428.0;?;413.0;-463.0;-293.0;-246.0;-470.0;-679.0;6.0;396.0;520.0;-862.0;189.0
-428.0;-174.0;412.0;-464.0;-293.0;-246.0;-471.0;-680.0;6.0;396.0;519.0;-862.0;188.0
-427.0;-173.0;412.0;-464.0;-294.0;-248.0;-471.0;-681.0;7.0;396.0;517.0;-862.0;188.0
-427.0;-174.0;411.0;-464.0;-295.0;-250.0;-472.0;-682.0;8.0;396.0;516.0;-862.0;188.0
-426.0;-175.0;411.0;-465.0;-297.0;-251.0;-473.0;-682.0;8.0;396.0;516.0;-861.0;187.0
-426.0;-177.0;411.0;-467.0;-298.0;-253.0;-473.0;-682.0;9.0;396.0;515.0;-861.0;187.0
-424.0;-179.0;411.0;-468.0;-299.0;-255.0;-473.0;-682.0;11.0;396.0;515.0;-861.0;186.0
-423.0;-181.0;411.0;-469.0;-301.0;-258.0;-473.0;-683.0;13.0;397.0;515.0;-861.0;187.0
-420.0;-185.0;412.0;-471.0;-303.0;-262.0;-474.0;-684.0;17.0;397.0;514.0;-860.0;187.0
-416.0;-189.0;413.0;-475.0;-306.0;-266.0;-475.0;-685.0;21.0;398.0;?;?;186.0
-411.0;-193.0;414.0;?;-310.0;-271.0;-475.0;-687.0;26.0;399.0;513.0;-859.0;187.0
-405.0;-198.0;416.0;-484.0;-314.0;-276.0;-476.0;-690.0;31.0;399.0;512.0;-859.0;187.0
-399.0;-204.0;417.0;-489.0;-318.0;-281.0;-476.0;-692.0;37.0;399.0;511.0;-858.0;187.0
-392.0;-210.0;419.0;-494.0;-323.0;-286.0;-477.0;-695.0;44.0;400.0;510.0;-858.0;188.0
-384.0;-217.0;420.0;-500.0;-328.0;-291.0;-477.0;-697.0;50.0;400.0;509.0;-857.0;189.0
-376.0;-224.0;421.0;-506.0;-334.0;-296.0;-479.0;-700.0;56.0;399.0;508.0;-855.0;192.0
-367.0;-230.0;421.0;-512.0;-341.0;-302.0;-480.0;-701.0;63.0;398.0;508.0;-853.0;197.0
-360.0;-236.0;420.0;-516.0;-348.0;-307.0;-480.0;-701.0;70.0;395.0;507.0;-851.0;200.0
-354.0;-241.0;417.0;-518.0;-353.0;-312.0;-480.0;-700.0;78.0;391.0;509.0;-850.0;202.0
-349.0;-248.0;416.0;-522.0;-357.0;-318.0;-481.0;-700.0;87.0;388.0;511.0;-849.0;203.0
-343.0;-255.0;419.0;-528.0;-361.0;-326.0;-482.0;-700.0;95.0;389.0;512.0;-848.0;201.0
-337.0;-263.0;425.0;-535.0;?;-334.0;-483.0;-701.0;104.0;393.0;512.0;-847.0;197.0
-329.0;-272.0;434.0;-542.0;-371.0;-343.0;-484.0;-703.0;113.0;400.0;510.0;-847.0;189.0
-322.0;-282.0;447.0;-550.0;-375.0;-351.0;-484.0;-707.0;122.0;411.0;506.0;-847.0;181.0
-314.0;?;461.0;-557.0;-379.0;-356.0;?;-712.0;131.0;423.0;501.0;-848.0;171.0
-306.0;-299.0;474.0;-563.0;-382.0;-359.0;-484.0;-718.0;140.0;435.0;496.0;-848.0;162.0
-297.0;-304.0;485.0;-568.0;-384.0;-362.0;-483.0;?;148.0;445.0;489.0;-849.0;154.0
-289.0;-308.0;495.0;-571.0;-385.0;-364.0;-482.0;?;156.0;453.0;483.0;-850.0;145.0
-282.0;-312.0;504.0;-573.0;-386.0;-365.0;-480.0;-738.0;163.0;461.0;477.0;-851.0;138.0
-275.0;-316.0;512.0;-574.0;-386.0;-365.0;-479.0;-744.0;170.0;468.0;471.0;-851.0;130.0
-268.0;-319.0;521.0;-575.0;-385.0;-365.0;-477.0;-750.0;176.0;476.0;466.0;-852.0;122.0
-261.0;-320.0;529.0;-576.0;-384.0;-365.0;-474.0;-756.0;180.0;484.0;461.0;-854.0;114.0
-255.0;-321.0;537.0;?;-382.0;-364.0;-472.0;-762.0;184.0;491.0;457.0;-856.0;106.0
-250.0;-321.0;543.0;-579.0;-380.0;-363.0;-469.0;-767.0;187.0;497.0;453.0;-858.0;99.0
-246.0;-321.0;548.0;-580.0;-378.0;-362.0;-465.0;-770.0;189.0;504.0;451.0;-860.0;93.0
-243.0;-321.0;554.0;-582.0;-377.0;-361.0;?;-773.0;190.0;512.0;450.0;-862.0;?
-241.0;-321.0;559.0;-583.0;-376.0;-361.0;-460.0;-775.0;190.0;518.0;447.0;-863.0;88.0
-241.0;-319.0;562.0;-582.0;-375.0;-360.0;-457.0;-775.0;190.0;520.0;448.0;-865.0;87.0
-242.0;-315.0;561.0;-580.0;-372.0;-357.0;-454.0;-775.0;?;519.0;450.0;-866.0;86.0
?;-310.0;558.0;?;-368.0;-352.0;-451.0;-775.0;186.0;516.0;453.0;-868.0;88.0
-247.0;-306.0;555.0;-572.0;-365.0;-350.0;-448.0;-773.0;184.0;514.0;455.0;-870.0;91.0
-250.0;-302.0;553.0;-569.0;-363.0;-348.0;-446.0;?;182.0;514.0;459.0;-871.0;93.0
-253.0;-299.0;552.0;-567.0;-361.0;-346.0;-444.0;-770.0;179.0;513.0;461.0;-873.0;95.0
-257.0;-296.0;552.0;-566.0;-358.0;-343.0;-442.0;-768.0;?;513.0;464.0;-874.0;96.0
-261.0;-292.0;551.0;-564.0;-355.0;-340.0;-440.0;-767.0;173.0;512.0;466.0;-876.0;98.0
-265.0;-288.0;549.0;-562.0;?;-337.0;-439.0;-765.0;168.0;511.0;469.0;-877.0;101.0
-270.0;-284.0;547.0;-559.0;-349.0;-333.0;-437.0;-763.0;164.0;509.0;472.0;-878.0;103.0
-274.0;-279.0;544.0;-556.0;-346.0;?;-437.0;-761.0;159.0;507.0;475.0;-879.0;106.0
-279.0;-274.0;540.0;-553.0;-343.0;-326.0;-436.0;-759.0;153.0;505.0;478.0;-880.0;109.0
-284.0;-268.0;535.0;-551.0;-339.0;-323.0;-436.0;?;148.0;502.0;480.0;-881.0;112.0
-290.0;-262.0;530.0;-547.0;-336.0;-319.0;-435.0;-755.0;141.0;498.0;483.0;-882.0;116.0
-297.0;-257.0;526.0;-544.0;-331.0;-314.0;-434.0;-752.0;135.0;495.0;487.0;-883.0;?
-303.0;-251.0;523.0;-540.0;-328.0;-308.0;-433.0;-749.0;129.0;493.0;490.0;-884.0;123.0
-308.0;-247.0;521.0;-536.0;-324.0;-304.0;-431.0;-746.0;123.0;491.0;494.0;?;125.0
-313.0;-242.0;519.0;-533.0;-320.0;-300.0;-429.0;-743.0;117.0;488.0;498.0;-886.0;129.0
-318.0;-237.0;516.0;-530.0;-317.0;-297.0;-427.0;-740.0;112.0;486.0;501.0;-887.0;132.0
-322.0;-232.0;512.0;-526.0;-314.0;-294.0;-425.0;-737.0;107.0;482.0;505.0;-888.0;138.0
-325.0;-228.0;507.0;-522.0;-311.0;-292.0;-423.0;-734.0;101.0;478.0;508.0;-889.0;144.0
-328.0;-223.0;501.0;-518.0;-308.0;-292.0;-421.0;-731.0;97.0;472.0;513.0;-889.0;152.0
-332.0;-219.0;492.0;-513.0;-306.0;-290.0;-420.0;-727.0;93.0;464.0;518.0;-889.0;159.0
-336.0;-215.0;483.0;-509.0;-305.0;-289.0;-419.0;-722.0;91.0;457.0;523.0;-888.0;165.0
-339.0;-214.0;478.0;-507.0;-304.0;-290.0;-418.0;-718.0;89.0;452.0;527.0;-888.0;169.0
-341.0;-214.0;476.0;-508.0;-304.0;-294.0;-418.0;-714.0;88.0;451.0;530.0;-888.0;171.0
-342.0;-215.0;474.0;-510.0;-305.0;-298.0;-418.0;-712.0;87.0;451.0;532.0;-887.0;173.0
-342.0;-216.0;475.0;-515.0;-306.0;-303.0;?;-711.0;86.0;452.0;533.0;-887.0;173.0
-341.0;-218.0;477.0;-520.0;-307.0;-306.0;-419.0;-710.0;86.0;454.0;534.0;-887.0;174.0
-341.0;-219.0;479.0;?;?;-309.0;-419.0;-710.0;86.0;455.0;534.0;-887.0;175.0
-340.0;-218.0;476.0;-523.0;-307.0;-311.0;-418.0;-710.0;86.0;454.0;535.0;-887.0;178.0
-339.0;-217.0;469.0;-522.0;-306.0;-313.0;-418.0;-709.0;86.0;449.0;537.0;-886.0;180.0
-338.0;-216.0;462.0;-522.0;-305.0;-314.0;-417.0;-709.0;86.0;444.0;539.0;-886.0;184.0
-336.0;-217.0;456.0;-521.0;-305.0;?;-418.0;-709.0;88.0;440.0;539.0;-885.0;187.0
-333.0;-219.0;450.0;-519.0;-308.0;-316.0;-419.0;?;92.0;436.0;539.0;-883.0;189.0
-329.0;-224.0;447.0;-519.0;-312.0;-320.0;-421.0;-712.0;96.0;434.0;536.0;-882.0;188.0
-323.0;-233.0;451.0;-524.0;-318.0;-325.0;?;-715.0;102.0;437.0;532.0;-881.0;186.0
-316.0;-241.0;458.0;-531.0;-323.0;-331.0;-425.0;-720.0;107.0;443.0;528.0;-880.0;?
-309.0;-248.0;462.0;-538.0;?;-338.0;-427.0;-724.0;114.0;447.0;522.0;-878.0;185.0
-303.0;-254.0;463.0;-544.0;-333.0;-343.0;-428.0;-727.0;?;446.0;519.0;-876.0;186.0
-297.0;?;464.0;-549.0;-337.0;-347.0;-430.0;-728.0;128.0;444.0;518.0;-874.0;186.0
-292.0;-268.0;467.0;-554.0;-342.0;-352.0;-431.0;-728.0;136.0;444.0;517.0;-873.0;185.0
-285.0;-276.0;471.0;-559.0;?;-359.0;-433.0;?;143.0;446.0;517.0;-871.0;183.0
?;-284.0;474.0;-564.0;-353.0;-363.0;-436.0;-729.0;150.0;449.0;516.0;-869.0;180.0
-274.0;-290.0;476.0;-569.0;-359.0;-367.0;-439.0;-729.0;?;451.0;514.0;-867.0;178.0
-268.0;-298.0;479.0;-576.0;-366.0;-372.0;-442.0;-729.0;?;453.0;512.0;-864.0;176.0
-263.0;-306.0;481.0;-581.0;-372.0;-377.0;-444.0;-730.0;171.0;454.0;510.0;-862.0;175.0
-258.0;-313.0;482.0;-586.0;?;-381.0;-447.0;-730.0;178.0;455.0;508.0;-859.0;174.0
-254.0;-320.0;483.0;-592.0;-384.0;-386.0;-449.0;-730.0;184.0;454.0;505.0;-857.0;174.0
-250.0;-326.0;484.0;-597.0;-390.0;-391.0;-452.0;-731.0;191.0;454.0;502.0;-854.0;173.0
-247.0;-333.0;486.0;-601.0;-395.0;-395.0;-454.0;-731.0;198.0;455.0;498.0;-852.0;171.0
-243.0;-340.0;489.0;-606.0;-401.0;-399.0;?;-732.0;204.0;457.0;494.0;-850.0;168.0
-241.0;-347.0;494.0;-612.0;-406.0;-403.0;-459.0;-733.0;209.0;460.0;490.0;-848.0;164.0
-239.0;?;499.0;?;?;-407.0;-461.0;-734.0;214.0;464.0;?;-846.0;?
-237.0;-356.0;504.0;-620.0;-413.0;-410.0;-463.0;-734.0;218.0;468.0;484.0;?;154.0
-235.0;-360.0;509.0;-621.0;-416.0;-410.0;-465.0;-735.0;221.0;471.0;481.0;-844.0;149.0
-234.0;?;513.0;-622.0;-417.0;-410.0;-467.0;-737.0;223.0;475.0;478.0;-843.0;145.0
-233.0;-364.0;517.0;-623.0;-418.0;-409.0;-468.0;?;225.0;479.0;475.0;-843.0;140.0
-233.0;-365.0;521.0;-623.0;-419.0;-408.0;?;-741.0;226.0;483.0;471.0;-843.0;135.0
-232.0;-366.0;524.0;-623.0;-419.0;-405.0;-470.0;-743.0;226.0;487.0;467.0;-843.0;130.0
?;-366.0;527.0;-622.0;-419.0;-403.0;-472.0;-746.0;226.0;491.0;463.0;-843.0;125.0
-234.0;-365.0;530.0;-621.0;-419.0;-401.0;-474.0;-748.0;224.0;495.0;?;-843.0;120.0
-236.0;-365.0;532.0;-620.0;-419.0;-397.0;-477.0;-751.0;222.0;499.0;453.0;-843.0;115.0
-238.0;-364.0;533.0;-620.0;-419.0;-394.0;-480.0;-754.0;219.0;502.0;447.0;-842.0;111.0
-241.0;-363.0;533.0;-619.0;-420.0;-391.0;-484.0;-756.0;215.0;504.0;441.0;-841.0;107.0
-245.0;-361.0;531.0;-619.0;-421.0;-387.0;?;-757.0;210.0;505.0;436.0;-840.0;103.0
-250.0;-359.0;529.0;-618.0;-422.0;-383.0;-494.0;-757.0;205.0;506.0;431.0;?;101.0
-256.0;-357.0;525.0;-616.0;-423.0;-379.0;?;-757.0;198.0;505.0;428.0;-838.0;100.0
-264.0;-354.0;520.0;-615.0;-424.0;-375.0;-506.0;-755.0;191.0;504.0;425.0;-835.0;99.0
-273.0;-351.0;514.0;-613.0;-425.0;?;-512.0;-753.0;183.0;500.0;423.0;-833.0;98.0
-281.0;-348.0;506.0;-610.0;-426.0;-371.0;-519.0;-750.0;175.0;496.0;421.0;-831.0;97.0
-291.0;-344.0;498.0;-608.0;-429.0;-370.0;?;-746.0;168.0;492.0;?;-828.0;96.0
-300.0;-341.0;490.0;?;-432.0;-369.0;?;-741.0;160.0;488.0;417.0;-825.0;94.0
-310.0;-338.0;482.0;-605.0;-436.0;-368.0;?;-736.0;149.0;483.0;415.0;-822.0;99.0
?;-334.0;472.0;-602.0;-440.0;-366.0;-549.0;-730.0;140.0;478.0;414.0;-818.0;101.0
-331.0;-331.0;462.0;-599.0;-443.0;-364.0;-556.0;-723.0;129.0;471.0;414.0;-814.0;106.0
-342.0;-327.0;450.0;-597.0;-445.0;-362.0;-564.0;-717.0;120.0;462.0;414.0;-810.0;109.0
-352.0;-323.0;437.0;-595.0;-448.0;?;-571.0;-710.0;111.0;452.0;414.0;-805.0;114.0
-362.0;-318.0;423.0;-592.0;-451.0;-359.0;-578.0;-702.0;103.0;441.0;415.0;-800.0;119.0
-371.0;-314.0;408.0;-590.0;-454.0;-359.0;-585.0;-695.0;94.0;429.0;416.0;-795.0;126.0
-379.0;-311.0;393.0;-587.0;-457.0;-359.0;-592.0;?;85.0;416.0;417.0;-790.0;135.0
-389.0;-307.0;378.0;-586.0;-460.0;-358.0;-600.0;-680.0;75.0;404.0;418.0;-783.0;145.0
-401.0;-303.0;363.0;?;-464.0;-357.0;-608.0;-670.0;66.0;390.0;420.0;-776.0;154.0
-413.0;-299.0;348.0;-585.0;-467.0;-355.0;-617.0;-659.0;59.0;377.0;421.0;?;159.0
-426.0;-294.0;334.0;-582.0;-471.0;-352.0;-628.0;-647.0;53.0;362.0;421.0;-760.0;163.0
-437.0;-292.0;323.0;-577.0;-477.0;-348.0;-638.0;-637.0;46.0;351.0;419.0;-751.0;163.0
-447.0;?;316.0;-571.0;-480.0;-346.0;-647.0;-631.0;39.0;346.0;415.0;-744.0;162.0
-453.0;?;311.0;?;-483.0;-343.0;-655.0;-628.0;31.0;347.0;409.0;-738.0;161.0
-459.0;-293.0;306.0;-563.0;-486.0;-343.0;-661.0;-625.0;24.0;348.0;402.0;-732.0;161.0
-462.0;-290.0;?;-559.0;-489.0;-340.0;-668.0;-624.0;16.0;346.0;398.0;-726.0;164.0
-463.0;-283.0;291.0;-553.0;-494.0;-338.0;-673.0;-623.0;11.0;341.0;392.0;?;?
-461.0;?;274.0;-546.0;-499.0;-337.0;-676.0;-623.0;7.0;329.0;387.0;-716.0;175.0
-458.0;-264.0;260.0;-540.0;-503.0;-339.0;-678.0;-625.0;2.0;312.0;383.0;-712.0;182.0
-455.0;-260.0;253.0;-537.0;-506.0;-341.0;-678.0;-626.0;-3.0;297.0;381.0;-710.0;191.0
-455.0;-257.0;252.0;-537.0;-505.0;-340.0;-678.0;-627.0;-8.0;288.0;382.0;-707.0;200.0
-455.0;-255.0;251.0;-536.0;-503.0;-335.0;?;-627.0;-13.0;281.0;384.0;-706.0;208.0
-456.0;-250.0;?;-532.0;?;-328.0;-676.0;-626.0;-16.0;273.0;386.0;-705.0;216.0
-457.0;-246.0;248.0;-527.0;-500.0;-324.0;-674.0;-626.0;-19.0;268.0;?;-705.0;221.0
-459.0;?;248.0;-524.0;-498.0;-320.0;?;-626.0;-22.0;267.0;387.0;-708.0;223.0
-463.0;?;248.0;-521.0;-494.0;?;-667.0;-625.0;-26.0;265.0;389.0;-709.0;226.0
-468.0;-233.0;244.0;-516.0;-489.0;-312.0;-664.0;-622.0;-32.0;261.0;392.0;-710.0;?
-473.0;-224.0;236.0;-508.0;-486.0;-310.0;-664.0;-618.0;-36.0;255.0;396.0;-709.0;234.0
-477.0;-215.0;229.0;-499.0;-485.0;-309.0;-662.0;-614.0;-39.0;?;400.0;-709.0;238.0
-481.0;-210.0;?;-493.0;-484.0;-309.0;-660.0;-611.0;-42.0;240.0;402.0;-710.0;242.0
-486.0;-207.0;221.0;-489.0;-481.0;-308.0;-658.0;-607.0;-44.0;237.0;405.0;-711.0;244.0
-492.0;-206.0;222.0;-487.0;-478.0;-306.0;-656.0;-601.0;-46.0;236.0;410.0;-712.0;246.0
-497.0;-206.0;223.0;-486.0;-475.0;-302.0;-654.0;-596.0;-47.0;235.0;415.0;-713.0;248.0
-499.0;?;224.0;-487.0;-474.0;-301.0;?;-593.0;-48.0;235.0;418.0;-712.0;251.0
-499.0;-207.0;224.0;-489.0;-474.0;-302.0;-653.0;-590.0;-48.0;233.0;421.0;-711.0;255.0
-500.0;-209.0;225.0;-490.0;-475.0;?;-653.0;-587.0;-49.0;232.0;424.0;-711.0;256.0
-502.0;-211.0;224.0;-494.0;-472.0;-303.0;-652.0;-586.0;-50.0;236.0;426.0;-712.0;255.0
-504.0;-212.0;222.0;-497.0;-468.0;-300.0;-652.0;-585.0;-52.0;237.0;429.0;-712.0;255.0
-507.0;-211.0;218.0;-499.0;-464.0;-294.0;-651.0;-583.0;-54.0;235.0;432.0;-712.0;257.0
?;-208.0;211.0;-498.0;-462.0;-289.0;-652.0;-581.0;-53.0;232.0;437.0;-712.0;257.0
-507.0;-206.0;204.0;-495.0;-461.0;-287.0;-651.0;-581.0;-51.0;228.0;438.0;-713.0;255.0
-506.0;?;201.0;-492.0;-460.0;-288.0;-652.0;-584.0;-49.0;227.0;437.0;-713.0;254.0
-504.0;-210.0;205.0;-494.0;-461.0;-291.0;-651.0;-587.0;-49.0;230.0;435.0;-714.0;253.0
-502.0;?;212.0;-498.0;-460.0;-292.0;-650.0;-590.0;-48.0;234.0;433.0;-715.0;252.0
-501.0;-218.0;218.0;-500.0;-459.0;-292.0;-648.0;-593.0;-49.0;238.0;432.0;-717.0;253.0
-500.0;-221.0;222.0;-502.0;-456.0;-291.0;-646.0;-595.0;-51.0;?;433.0;-718.0;254.0
-500.0;-222.0;223.0;-504.0;-452.0;-288.0;-644.0;-596.0;-56.0;242.0;436.0;-719.0;258.0
-501.0;-222.0;221.0;-503.0;-445.0;-283.0;-642.0;-597.0;-63.0;239.0;441.0;-718.0;262.0
-502.0;-223.0;217.0;-502.0;-437.0;-275.0;-639.0;-596.0;-71.0;?;449.0;-717.0;269.0
-505.0;-220.0;211.0;-500.0;-428.0;-267.0;-636.0;-594.0;-79.0;231.0;457.0;-716.0;278.0
-507.0;-216.0;204.0;-497.0;-421.0;-261.0;-632.0;-592.0;-84.0;226.0;463.0;-715.0;286.0
-510.0;?;197.0;-492.0;-416.0;-256.0;-629.0;-590.0;-89.0;221.0;468.0;-715.0;291.0
-513.0;-206.0;192.0;-489.0;-412.0;-250.0;-627.0;-586.0;-93.0;216.0;472.0;-715.0;295.0
-518.0;-203.0;191.0;-487.0;-408.0;-242.0;-624.0;-583.0;-97.0;213.0;475.0;-715.0;300.0
-522.0;-202.0;193.0;-485.0;-405.0;-236.0;-623.0;-580.0;-101.0;213.0;477.0;-714.0;303.0
?;?;194.0;?;-404.0;-237.0;-622.0;-577.0;-104.0;213.0;478.0;-713.0;307.0
-526.0;-197.0;195.0;-478.0;-405.0;-244.0;-622.0;-575.0;-106.0;212.0;478.0;-712.0;307.0
-527.0;-194.0;196.0;-475.0;-405.0;-253.0;-622.0;-574.0;-109.0;209.0;478.0;-711.0;311.0
-529.0;-190.0;194.0;-472.0;-405.0;-260.0;-621.0;-573.0;-111.0;206.0;478.0;?;314.0
-531.0;-187.0;191.0;-469.0;-405.0;-262.0;-622.0;-570.0;-112.0;202.0;479.0;-708.0;316.0
-534.0;-184.0;189.0;-467.0;-404.0;-262.0;-620.0;-566.0;-114.0;196.0;481.0;-708.0;318.0
-537.0;-182.0;186.0;-467.0;-402.0;-260.0;-619.0;-562.0;-116.0;193.0;484.0;-708.0;320.0
-540.0;-183.0;185.0;-467.0;-399.0;-257.0;-618.0;-558.0;-117.0;191.0;488.0;-707.0;323.0
-542.0;-183.0;183.0;-468.0;-396.0;-253.0;-616.0;-554.0;-120.0;189.0;492.0;-706.0;327.0
-544.0;?;179.0;-468.0;-393.0;-250.0;-616.0;-552.0;-122.0;187.0;494.0;-706.0;329.0
-546.0;-182.0;176.0;-468.0;-391.0;-247.0;-616.0;-551.0;-123.0;185.0;496.0;-705.0;330.0
-547.0;-181.0;173.0;-467.0;-390.0;-246.0;-615.0;-550.0;-124.0;182.0;496.0;-705.0;332.0
?;-179.0;171.0;-465.0;-389.0;-245.0;-615.0;-550.0;-125.0;181.0;496.0;-704.0;332.0
-548.0;-177.0;169.0;-464.0;-389.0;-245.0;-615.0;?;-125.0;179.0;496.0;-704.0;331.0
-549.0;-176.0;169.0;?;-390.0;-245.0;-616.0;-550.0;-124.0;179.0;494.0;-704.0;329.0
-549.0;-176.0;171.0;-463.0;-391.0;-246.0;-618.0;-551.0;?;180.0;492.0;-705.0;327.0
-549.0;-176.0;174.0;-463.0;-393.0;-248.0;?;-552.0;-122.0;182.0;?;-706.0;323.0
-549.0;-176.0;179.0;-464.0;-394.0;-249.0;-620.0;-554.0;?;184.0;487.0;-707.0;319.0
?;-176.0;185.0;-463.0;-396.0;?;-622.0;-555.0;-118.0;188.0;?;-708.0;313.0
-547.0;-178.0;191.0;-463.0;-399.0;-251.0;-625.0;-558.0;-115.0;194.0;480.0;-709.0;307.0
-546.0;-179.0;196.0;-464.0;-402.0;-254.0;-628.0;-561.0;-110.0;?;475.0;-710.0;299.0
-543.0;-180.0;199.0;-464.0;-407.0;-259.0;-631.0;-564.0;-105.0;206.0;470.0;-712.0;291.0
-539.0;-184.0;?;-467.0;-413.0;-264.0;-634.0;-568.0;?;211.0;464.0;-712.0;284.0
?;-189.0;?;-471.0;-419.0;-271.0;-637.0;-571.0;-95.0;218.0;459.0;-713.0;279.0
-532.0;-195.0;212.0;-476.0;-424.0;-276.0;-640.0;-575.0;-89.0;225.0;454.0;-713.0;272.0
-529.0;-200.0;215.0;?;-428.0;-279.0;-642.0;-578.0;-84.0;230.0;450.0;-714.0;268.0
-524.0;-206.0;218.0;-485.0;?;-284.0;-645.0;-582.0;-78.0;234.0;447.0;-713.0;262.0
-520.0;-213.0;220.0;-491.0;-436.0;-290.0;-648.0;-586.0;-72.0;239.0;443.0;-714.0;257.0
-514.0;?;224.0;-496.0;-440.0;-295.0;-651.0;-591.0;-66.0;243.0;439.0;-714.0;251.0
-510.0;-224.0;227.0;-500.0;-444.0;-297.0;-652.0;-595.0;-62.0;248.0;435.0;-714.0;247.0
-505.0;-230.0;230.0;-504.0;-447.0;-299.0;-654.0;-599.0;-58.0;252.0;432.0;-714.0;242.0
-501.0;-235.0;233.0;-508.0;-450.0;-300.0;-655.0;-602.0;-54.0;?;429.0;-715.0;238.0
-496.0;-239.0;236.0;-511.0;-452.0;-302.0;-656.0;-606.0;-50.0;262.0;427.0;-716.0;234.0
-493.0;-243.0;240.0;-514.0;-454.0;-304.0;?;-609.0;-46.0;267.0;425.0;-716.0;231.0
-489.0;-247.0;244.0;-517.0;-456.0;-307.0;-658.0;-612.0;-43.0;271.0;422.0;-717.0;228.0
-486.0;-249.0;248.0;-520.0;-457.0;-309.0;?;-614.0;-41.0;274.0;421.0;-717.0;225.0
-484.0;-251.0;251.0;-520.0;-458.0;-310.0;-658.0;?;-38.0;277.0;419.0;-718.0;223.0
-483.0;-252.0;254.0;-521.0;-459.0;-310.0;-658.0;-617.0;-36.0;279.0;418.0;-719.0;221.0
-483.0;-253.0;?;-521.0;-459.0;-309.0;-658.0;-618.0;-34.0;282.0;417.0;-720.0;218.0
-483.0;-254.0;259.0;-522.0;-459.0;-308.0;-658.0;-618.0;-32.0;?;417.0;-721.0;216.0
-483.0;-255.0;262.0;-522.0;-459.0;-307.0;-657.0;-618.0;-30.0;287.0;417.0;-722.0;214.0
-483.0;-255.0;263.0;-522.0;-459.0;-306.0;-657.0;-619.0;-30.0;289.0;417.0;-723.0;?
-483.0;-256.0;265.0;-522.0;-459.0;-305.0;-656.0;-619.0;-29.0;290.0;416.0;-724.0;212.0
-482.0;-255.0;265.0;-522.0;-458.0;-306.0;-656.0;-620.0;-29.0;292.0;415.0;-724.0;212.0
