Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
339.0;907.0;1053.0;888.0;-901.0;3;-347.0;1030.0;1010.0;828.0;-388.0
284.0;794.0;436.0;781.0;-561.0;4;-631.0;350.0;495.0;417.0;-608.0
244.0;893.0;1037.0;910.0;-258.0;-10;-147.0;199.0;932.0;310.0;-819.0
231.0;634.0;774.0;996.0;-740.0;5;-562.0;696.0;680.0;678.0;-646.0
266.0;791.0;436.0;803.0;-560.0;4;-652.0;363.0;478.0;431.0;-553.0
112.0;716.0;536.0;932.0;-803.0;4;-659.0;724.0;576.0;598.0;-570.0
302.0;812.0;464.0;803.0;-563.0;4;-640.0;351.0;516.0;387.0;-590.0
261.0;748.0;419.0;805.0;-543.0;4;-620.0;327.0;454.0;451.0;-648.0
285.0;779.0;431.0;798.0;-547.0;4;-624.0;353.0;488.0;406.0;-630.0
3.0;887.0;705.0;893.0;-707.0;5;-581.0;331.0;764.0;530.0;-748.0
182.0;857.0;859.0;488.0;-240.0;-17;-136.0;138.0;887.0;275.0;-724.0
130.0;741.0;539.0;923.0;-804.0;4;-643.0;703.0;556.0;645.0;-593.0
178.0;862.0;1022.0;978.0;-619.0;0;-376.0;389.0;898.0;518.0;-804.0
116.0;768.0;948.0;1037.0;-494.0;1;-508.0;566.0;834.0;603.0;-759.0
-10.0;870.0;910.0;764.0;-608.0;-76;-412.0;416.0;871.0;442.0;-817.0
103.0;715.0;513.0;913.0;-768.0;4;-689.0;647.0;566.0;704.0;-588.0
-70.0;924.0;902.0;883.0;-638.0;5;-450.0;431.0;804.0;368.0;-731.0
532.0;1052.0;1217.0;1010.0;-204.0;6;-122.0;777.0;1160.0;619.0;-881.0
728.0;854.0;665.0;1018.0;-746.0;0;-240.0;843.0;805.0;695.0;-485.0
105.0;711.0;523.0;909.0;-789.0;4;-657.0;670.0;553.0;694.0;-588.0
213.0;992.0;1091.0;841.0;-572.0;9;-297.0;379.0;958.0;463.0;-873.0
217.0;758.0;405.0;857.0;-613.0;4;-687.0;384.0;421.0;492.0;-464.0
246.0;775.0;442.0;784.0;-596.0;4;-698.0;393.0;464.0;485.0;-521.0
238.0;723.0;394.0;798.0;-605.0;4;-674.0;399.0;439.0;450.0;-559.0
359.0;868.0;949.0;812.0;-472.0;11;-285.0;388.0;892.0;450.0;-885.0
389.0;867.0;960.0;833.0;-468.0;11;-261.0;425.0;921.0;433.0;-809.0
250.0;781.0;433.0;826.0;-589.0;4;-677.0;353.0;460.0;469.0;-545.0
224.0;892.0;1005.0;570.0;-325.0;45;-190.0;108.0;847.0;195.0;-862.0
242.0;783.0;464.0;822.0;-590.0;4;-669.0;349.0;470.0;391.0;-556.0
214.0;894.0;1041.0;1054.0;-448.0;10;-176.0;324.0;944.0;326.0;-898.0
244.0;762.0;417.0;790.0;-579.0;4;-666.0;369.0;433.0;458.0;-567.0
304.0;791.0;427.0;830.0;-572.0;4;-668.0;394.0;493.0;448.0;-581.0
376.0;828.0;955.0;805.0;-450.0;11;-243.0;400.0;887.0;427.0;-869.0
25.0;912.0;973.0;1013.0;-398.0;9;-223.0;371.0;936.0;310.0;-914.0
101.0;925.0;740.0;901.0;-431.0;-6;-421.0;281.0;740.0;420.0;-962.0
620.0;940.0;589.0;812.0;-856.0;9;-340.0;731.0;731.0;591.0;-642.0
221.0;733.0;429.0;880.0;-683.0;6;-679.0;406.0;443.0;414.0;-509.0
112.0;631.0;492.0;949.0;-749.0;3;-778.0;277.0;356.0;379.0;-467.0
428.0;874.0;944.0;896.0;-581.0;7;-298.0;381.0;834.0;391.0;-817.0
188.0;1064.0;1211.0;919.0;-440.0;11;-381.0;405.0;1051.0;400.0;-1228.0
179.0;887.0;1000.0;1154.0;-454.0;3;-236.0;332.0;926.0;344.0;-873.0
-16.0;602.0;712.0;591.0;-482.0;-22;-425.0;148.0;500.0;267.0;-669.0
205.0;847.0;542.0;747.0;-456.0;8;-662.0;326.0;552.0;418.0;-697.0
188.0;926.0;746.0;799.0;-337.0;6;-352.0;445.0;786.0;278.0;-903.0
84.0;1033.0;1104.0;1043.0;-526.0;5;-298.0;399.0;1030.0;410.0;-936.0
299.0;960.0;1014.0;951.0;-467.0;6;-237.0;468.0;984.0;456.0;-837.0
120.0;739.0;939.0;1040.0;-570.0;-13;-605.0;478.0;721.0;609.0;-735.0
347.0;666.0;599.0;1024.0;-838.0;-12;-443.0;1178.0;670.0;582.0;-631.0
198.0;949.0;927.0;985.0;-524.0;5;-251.0;571.0;886.0;356.0;-773.0
237.0;876.0;770.0;1059.0;-357.0;4;-344.0;680.0;828.0;420.0;-678.0
247.0;871.0;966.0;859.0;-390.0;9;-240.0;408.0;900.0;405.0;-918.0
86.0;550.0;695.0;1003.0;-489.0;-17;-324.0;477.0;573.0;425.0;-1049.0
493.0;708.0;864.0;971.0;-293.0;2;-146.0;427.0;825.0;399.0;-580.0
208.0;1016.0;911.0;955.0;-338.0;5;-87.0;477.0;963.0;214.0;-943.0
209.0;908.0;1070.0;931.0;-463.0;11;-211.0;467.0;946.0;462.0;-883.0
265.0;865.0;987.0;902.0;-435.0;9;-207.0;465.0;933.0;397.0;-857.0
260.0;888.0;968.0;892.0;-405.0;9;-194.0;359.0;914.0;388.0;-891.0
263.0;876.0;959.0;873.0;-399.0;9;-193.0;370.0;924.0;406.0;-898.0
651.0;602.0;473.0;622.0;-351.0;9;171.0;592.0;776.0;352.0;-611.0
525.0;746.0;808.0;955.0;-444.0;16;-120.0;427.0;828.0;432.0;-903.0
417.0;803.0;882.0;982.0;-429.0;9;-185.0;430.0;873.0;365.0;-844.0
85.0;927.0;1019.0;825.0;-371.0;2;-223.0;268.0;979.0;348.0;-924.0
-12.0;603.0;632.0;1054.0;-492.0;7;-386.0;154.0;536.0;230.0;-573.0
5.0;807.0;944.0;893.0;-349.0;1;-294.0;213.0;816.0;347.0;-780.0
281.0;994.0;1086.0;924.0;-418.0;4;-204.0;353.0;1082.0;466.0;-663.0
183.0;741.0;798.0;960.0;-255.0;9;-126.0;104.0;795.0;219.0;-642.0
23.0;799.0;930.0;784.0;-481.0;8;-269.0;227.0;757.0;229.0;-1125.0
86.0;744.0;815.0;1038.0;-458.0;6;-278.0;187.0;725.0;203.0;-665.0
17.0;764.0;666.0;980.0;-373.0;3;-382.0;189.0;606.0;336.0;-510.0
313.0;877.0;968.0;857.0;-404.0;9;-193.0;378.0;943.0;339.0;-876.0
124.0;779.0;862.0;1011.0;-402.0;2;-237.0;145.0;748.0;206.0;-688.0
281.0;866.0;961.0;870.0;-425.0;9;-203.0;362.0;914.0;337.0;-893.0
382.0;784.0;923.0;982.0;-461.0;9;22.0;186.0;856.0;230.0;-1000.0
169.0;732.0;532.0;931.0;-800.0;3;-641.0;801.0;655.0;688.0;-591.0
399.0;765.0;728.0;834.0;-485.0;-24;-109.0;479.0;792.0;344.0;-1198.0
97.0;729.0;544.0;899.0;-778.0;4;-683.0;733.0;573.0;596.0;-566.0
150.0;755.0;540.0;942.0;-795.0;3;-630.0;688.0;611.0;689.0;-590.0
-40.0;729.0;754.0;1229.0;-719.0;14;-536.0;390.0;586.0;386.0;-666.0
352.0;1012.0;762.0;943.0;-375.0;0;-421.0;382.0;834.0;397.0;-632.0
257.0;851.0;978.0;955.0;-385.0;16;-211.0;275.0;940.0;365.0;-823.0
116.0;846.0;780.0;901.0;-650.0;-1;-245.0;237.0;946.0;555.0;-776.0
-60.0;912.0;596.0;912.0;-575.0;5;-609.0;527.0;726.0;583.0;-727.0
74.0;837.0;1018.0;917.0;-299.0;4;-346.0;444.0;897.0;404.0;-771.0
288.0;680.0;751.0;1028.0;-600.0;-7;-336.0;478.0;710.0;505.0;-999.0
482.0;795.0;511.0;961.0;-674.0;1;-498.0;481.0;555.0;517.0;-591.0
129.0;605.0;217.0;778.0;-687.0;5;-503.0;740.0;605.0;772.0;-567.0
122.0;716.0;513.0;927.0;-777.0;4;-668.0;704.0;583.0;660.0;-600.0
56.0;829.0;661.0;914.0;-341.0;8;-468.0;220.0;666.0;291.0;-803.0
107.0;943.0;1023.0;808.0;-362.0;2;-213.0;231.0;970.0;280.0;-922.0
-38.0;793.0;626.0;829.0;-498.0;10;-603.0;593.0;629.0;513.0;-872.0
118.0;846.0;806.0;980.0;-692.0;7;-491.0;721.0;736.0;601.0;-761.0
104.0;722.0;869.0;770.0;-470.0;-6;-288.0;156.0;750.0;367.0;-444.0
33.0;872.0;944.0;264.0;-655.0;-6;-412.0;395.0;829.0;413.0;-668.0
173.0;870.0;892.0;668.0;-338.0;-8;-422.0;341.0;822.0;450.0;-1233.0
63.0;884.0;930.0;1038.0;-200.0;5;-387.0;398.0;868.0;452.0;-918.0
240.0;903.0;757.0;819.0;-586.0;5;-90.0;-226.0;844.0;416.0;-993.0
-24.0;728.0;905.0;738.0;-429.0;-12;-428.0;97.0;676.0;223.0;-630.0
258.0;895.0;970.0;899.0;-416.0;9;-202.0;460.0;924.0;434.0;-870.0
476.0;818.0;365.0;885.0;-870.0;6;-522.0;870.0;587.0;762.0;-553.0
465.0;885.0;963.0;988.0;-365.0;6;-89.0;373.0;965.0;369.0;-885.0
101.0;756.0;877.0;1465.0;-307.0;1;-247.0;350.0;768.0;381.0;-1155.0
266.0;909.0;812.0;915.0;-407.0;1;-204.0;610.0;906.0;491.0;-825.0
141.0;773.0;517.0;903.0;-795.0;4;-634.0;718.0;609.0;622.0;-602.0
481.0;858.0;602.0;992.0;-596.0;-4;-485.0;375.0;653.0;451.0;-696.0
260.0;905.0;978.0;852.0;-430.0;9;-222.0;409.0;927.0;326.0;-883.0
115.0;869.0;659.0;939.0;-645.0;4;-577.0;719.0;719.0;682.0;-716.0
550.0;899.0;629.0;988.0;-596.0;-6;-509.0;529.0;660.0;542.0;-682.0
398.0;858.0;930.0;862.0;-436.0;12;-257.0;448.0;899.0;399.0;-868.0
115.0;695.0;501.0;911.0;-764.0;4;-689.0;727.0;555.0;659.0;-573.0
96.0;729.0;512.0;906.0;-783.0;4;-699.0;666.0;536.0;655.0;-567.0
140.0;782.0;518.0;914.0;-795.0;4;-649.0;706.0;587.0;618.0;-602.0
495.0;895.0;923.0;1134.0;-483.0;-36;-77.0;523.0;981.0;420.0;-790.0
159.0;735.0;551.0;933.0;-793.0;3;-698.0;670.0;569.0;655.0;-600.0
112.0;731.0;533.0;928.0;-834.0;3;-695.0;716.0;574.0;687.0;-543.0
39.0;758.0;588.0;998.0;-755.0;2;-919.0;789.0;435.0;816.0;-244.0
353.0;907.0;976.0;984.0;-494.0;7;-309.0;583.0;931.0;548.0;-1004.0
135.0;729.0;553.0;924.0;-769.0;3;-688.0;770.0;583.0;664.0;-615.0
-53.0;716.0;581.0;615.0;-810.0;-7;-641.0;710.0;511.0;660.0;-563.0
27.0;846.0;933.0;911.0;-266.0;13;-201.0;91.0;830.0;193.0;-876.0
505.0;854.0;591.0;958.0;-616.0;-2;-528.0;442.0;621.0;514.0;-586.0
47.0;933.0;1000.0;767.0;-293.0;14;-299.0;120.0;900.0;258.0;-814.0
95.0;697.0;533.0;885.0;-811.0;4;-668.0;675.0;544.0;717.0;-578.0
131.0;795.0;422.0;949.0;-885.0;0;-727.0;795.0;523.0;743.0;-378.0
93.0;701.0;747.0;1207.0;-379.0;-14;-279.0;161.0;746.0;335.0;-1184.0
88.0;727.0;530.0;911.0;-815.0;4;-679.0;678.0;514.0;651.0;-571.0
118.0;652.0;717.0;675.0;-604.0;17;-278.0;345.0;647.0;179.0;-804.0
-26.0;932.0;984.0;1000.0;-415.0;9;-229.0;334.0;939.0;292.0;-903.0
466.0;848.0;584.0;1021.0;-567.0;-1;-542.0;414.0;600.0;484.0;-596.0
92.0;881.0;788.0;1033.0;-758.0;9;-440.0;311.0;785.0;413.0;-817.0
511.0;856.0;860.0;1012.0;-688.0;1;-176.0;443.0;875.0;371.0;-714.0
243.0;1388.0;1536.0;937.0;-391.0;5;-357.0;274.0;1405.0;402.0;-936.0
234.0;744.0;399.0;790.0;-549.0;4;-692.0;390.0;423.0;508.0;-568.0
246.0;750.0;406.0;755.0;-556.0;4;-615.0;335.0;437.0;405.0;-625.0
-45.0;752.0;478.0;1471.0;-605.0;5;-755.0;402.0;401.0;414.0;-273.0
115.0;626.0;684.0;1128.0;-298.0;-12;-157.0;194.0;614.0;214.0;-654.0
354.0;702.0;272.0;733.0;-844.0;7;-643.0;867.0;425.0;756.0;-678.0
153.0;879.0;905.0;918.0;-312.0;10;-155.0;116.0;886.0;283.0;-861.0
262.0;740.0;418.0;774.0;-533.0;4;-642.0;326.0;446.0;460.0;-634.0
390.0;704.0;342.0;941.0;-806.0;5;-617.0;633.0;408.0;698.0;-454.0
11.0;913.0;675.0;854.0;-268.0;4;-425.0;300.0;785.0;369.0;-781.0
124.0;733.0;507.0;905.0;-799.0;4;-672.0;717.0;569.0;640.0;-574.0
370.0;837.0;958.0;832.0;-451.0;12;-174.0;332.0;869.0;345.0;-827.0
900.0;833.0;948.0;1048.0;228.0;4;534.0;-128.0;966.0;-220.0;-958.0
470.0;863.0;972.0;984.0;-338.0;4;-49.0;389.0;991.0;310.0;-843.0
186.0;703.0;363.0;918.0;-563.0;4;-756.0;362.0;380.0;473.0;-446.0
306.0;915.0;1026.0;1010.0;-332.0;11;-110.0;265.0;968.0;261.0;-881.0
67.0;661.0;874.0;986.0;-634.0;-3;-493.0;550.0;735.0;605.0;-913.0
191.0;917.0;776.0;993.0;-370.0;4;-143.0;545.0;888.0;247.0;-902.0
105.0;707.0;502.0;925.0;-805.0;4;-681.0;695.0;543.0;677.0;-573.0
-5.0;830.0;971.0;763.0;-496.0;73;-421.0;285.0;793.0;315.0;-794.0
94.0;862.0;578.0;951.0;-691.0;4;-428.0;693.0;733.0;516.0;-853.0
390.0;983.0;1113.0;808.0;-709.0;5;-77.0;582.0;1155.0;495.0;-990.0
489.0;888.0;634.0;969.0;-583.0;1;-481.0;372.0;652.0;460.0;-690.0
73.0;756.0;885.0;1325.0;-207.0;-2;-247.0;173.0;770.0;171.0;-819.0
-12.0;457.0;485.0;684.0;-339.0;-31;-141.0;151.0;480.0;201.0;-513.0
380.0;865.0;958.0;807.0;-504.0;11;-247.0;408.0;890.0;421.0;-860.0
392.0;856.0;947.0;811.0;-461.0;11;-256.0;421.0;905.0;467.0;-853.0
11.0;838.0;872.0;923.0;-239.0;-5;-310.0;-57.0;781.0;229.0;-768.0
235.0;862.0;962.0;984.0;-394.0;1;-187.0;387.0;942.0;465.0;-579.0
264.0;784.0;447.0;806.0;-586.0;4;-688.0;369.0;454.0;433.0;-571.0
366.0;951.0;1041.0;973.0;-403.0;6;-243.0;332.0;952.0;414.0;-868.0
276.0;742.0;425.0;847.0;-592.0;4;-660.0;364.0;421.0;443.0;-595.0
290.0;747.0;832.0;1011.0;-398.0;-11;-164.0;397.0;821.0;422.0;-955.0
390.0;859.0;984.0;828.0;-460.0;11;-249.0;400.0;893.0;438.0;-822.0
266.0;751.0;425.0;822.0;-603.0;4;-630.0;311.0;450.0;435.0;-640.0
357.0;951.0;1075.0;1002.0;-396.0;7;-110.0;295.0;1037.0;331.0;-898.0
223.0;747.0;414.0;839.0;-579.0;4;-686.0;343.0;428.0;463.0;-532.0
158.0;958.0;731.0;941.0;-684.0;1;-498.0;376.0;802.0;414.0;-408.0
62.0;841.0;456.0;958.0;-737.0;7;-484.0;953.0;794.0;727.0;-768.0
126.0;733.0;498.0;918.0;-796.0;4;-654.0;691.0;575.0;672.0;-631.0
-90.0;626.0;779.0;924.0;-830.0;4;-656.0;547.0;542.0;708.0;53.0
176.0;928.0;1058.0;1173.0;-340.0;9;-214.0;199.0;927.0;363.0;-933.0
394.0;824.0;935.0;825.0;-451.0;11;-247.0;389.0;898.0;341.0;-869.0
270.0;884.0;995.0;883.0;-438.0;11;-164.0;393.0;948.0;389.0;-888.0
238.0;770.0;758.0;1034.0;-584.0;9;-505.0;810.0;798.0;700.0;-835.0
274.0;701.0;411.0;876.0;-574.0;6;-656.0;491.0;446.0;509.0;-308.0
230.0;843.0;981.0;1053.0;-343.0;13;-216.0;300.0;904.0;315.0;-896.0
-130.0;891.0;1034.0;1108.0;-603.0;18;-583.0;451.0;860.0;502.0;-940.0
-96.0;753.0;875.0;1060.0;-645.0;-1;-570.0;413.0;671.0;491.0;-600.0
295.0;970.0;1018.0;964.0;-195.0;2;-22.0;95.0;1001.0;120.0;-952.0
401.0;935.0;631.0;380.0;-315.0;5;-318.0;166.0;708.0;285.0;-912.0
486.0;978.0;1148.0;954.0;-554.0;2;-427.0;741.0;1002.0;609.0;-762.0
213.0;946.0;1040.0;430.0;-597.0;39;-327.0;353.0;940.0;509.0;-851.0
204.0;778.0;873.0;1670.0;-485.0;-2;-262.0;487.0;880.0;485.0;-942.0
-45.0;776.0;800.0;1106.0;-630.0;5;-471.0;225.0;710.0;215.0;-916.0
223.0;990.0;1029.0;985.0;-70.0;8;48.0;-78.0;995.0;-9.0;-1004.0
201.0;910.0;875.0;1082.0;-517.0;-1;-321.0;221.0;840.0;346.0;-846.0
80.0;830.0;790.0;1263.0;-558.0;0;-470.0;317.0;751.0;385.0;-668.0
249.0;872.0;972.0;877.0;-384.0;9;-197.0;364.0;912.0;390.0;-924.0
222.0;456.0;431.0;889.0;-782.0;-8;-506.0;579.0;401.0;620.0;-1120.0
368.0;920.0;965.0;856.0;-427.0;0;-310.0;358.0;821.0;322.0;-855.0
-114.0;743.0;735.0;778.0;-696.0;2;-895.0;566.0;467.0;749.0;-761.0
243.0;896.0;954.0;857.0;-406.0;9;-212.0;432.0;945.0;372.0;-905.0
-191.0;715.0;562.0;871.0;-740.0;10;-734.0;651.0;526.0;716.0;-580.0
476.0;655.0;371.0;1003.0;-800.0;5;-407.0;881.0;606.0;778.0;-514.0
256.0;892.0;948.0;848.0;-424.0;9;-182.0;450.0;936.0;366.0;-892.0
-132.0;882.0;614.0;886.0;-592.0;2;-508.0;779.0;747.0;505.0;-821.0
-42.0;863.0;440.0;924.0;-701.0;10;-548.0;572.0;722.0;598.0;-533.0
-110.0;713.0;949.0;906.0;-664.0;8;-561.0;427.0;679.0;452.0;-594.0
447.0;690.0;656.0;1011.0;-562.0;-5;-367.0;708.0;651.0;556.0;-788.0
54.0;695.0;825.0;839.0;-348.0;4;-440.0;274.0;640.0;401.0;-976.0
396.0;846.0;965.0;814.0;-443.0;11;-254.0;364.0;892.0;436.0;-863.0
274.0;1028.0;799.0;952.0;-558.0;0;-465.0;563.0;813.0;379.0;-837.0
-49.0;905.0;660.0;851.0;-600.0;1;-458.0;672.0;730.0;560.0;-846.0
152.0;819.0;665.0;986.0;-572.0;3;-367.0;477.0;661.0;436.0;-1035.0
193.0;747.0;881.0;988.0;-446.0;4;-166.0;137.0;780.0;162.0;-867.0
224.0;869.0;972.0;1098.0;-407.0;-4;-150.0;228.0;902.0;265.0;-1189.0
468.0;840.0;553.0;1036.0;-490.0;-2;-473.0;436.0;599.0;451.0;-741.0
475.0;1363.0;1384.0;924.0;-439.0;-1;-131.0;446.0;1397.0;362.0;-1371.0
79.0;714.0;540.0;915.0;-818.0;4;-689.0;707.0;580.0;752.0;-570.0
120.0;705.0;505.0;932.0;-791.0;4;-659.0;776.0;578.0;691.0;-592.0
-62.0;639.0;904.0;1063.0;-488.0;1;-465.0;285.0;576.0;360.0;-628.0
49.0;809.0;810.0;777.0;-205.0;-33;-413.0;352.0;735.0;246.0;-722.0
122.0;681.0;714.0;522.0;-441.0;4;-319.0;324.0;653.0;339.0;-1055.0
67.0;703.0;664.0;923.0;-641.0;5;-296.0;221.0;757.0;154.0;-561.0
361.0;837.0;1009.0;854.0;-429.0;12;-201.0;433.0;898.0;455.0;-846.0
252.0;760.0;948.0;1018.0;-400.0;-1;-94.0;261.0;874.0;436.0;-788.0
344.0;974.0;444.0;904.0;-406.0;12;-352.0;781.0;899.0;454.0;-769.0
146.0;924.0;956.0;1034.0;-481.0;7;-414.0;682.0;974.0;522.0;-919.0
292.0;954.0;761.0;980.0;-503.0;4;-224.0;699.0;956.0;429.0;-855.0
-139.0;903.0;626.0;874.0;-499.0;1;-499.0;641.0;717.0;487.0;-736.0
54.0;840.0;959.0;844.0;-776.0;4;-709.0;875.0;725.0;916.0;-534.0
313.0;913.0;988.0;863.0;-400.0;9;-171.0;390.0;939.0;393.0;-888.0
154.0;701.0;574.0;958.0;-801.0;3;-765.0;423.0;409.0;478.0;-521.0
212.0;651.0;584.0;-136.0;-614.0;-39;-375.0;702.0;676.0;571.0;-603.0
94.0;727.0;553.0;923.0;-809.0;3;-701.0;656.0;575.0;687.0;-586.0
374.0;910.0;1031.0;833.0;-379.0;11;-145.0;232.0;959.0;275.0;-894.0
-244.0;756.0;356.0;914.0;-736.0;11;-761.0;638.0;565.0;598.0;-526.0
178.0;977.0;967.0;979.0;-636.0;1;-411.0;820.0;858.0;498.0;-856.0
15.0;918.0;984.0;955.0;-654.0;7;-438.0;285.0;830.0;388.0;-656.0
56.0;406.0;356.0;945.0;-804.0;4;-818.0;850.0;248.0;868.0;-597.0
271.0;1019.0;1136.0;600.0;-332.0;-8;-379.0;545.0;1038.0;390.0;-903.0
-88.0;663.0;842.0;963.0;-395.0;6;-437.0;218.0;615.0;341.0;-748.0
172.0;666.0;751.0;937.0;-377.0;8;-223.0;134.0;683.0;216.0;-582.0
108.0;681.0;541.0;922.0;-787.0;4;-758.0;852.0;505.0;793.0;-581.0
157.0;893.0;951.0;717.0;-334.0;8;-185.0;427.0;918.0;266.0;-893.0
72.0;759.0;960.0;990.0;-464.0;12;-186.0;146.0;821.0;420.0;-791.0
133.0;713.0;482.0;933.0;-829.0;3;-694.0;679.0;549.0;673.0;-573.0
-52.0;-495.0;-382.0;432.0;-575.0;0;-508.0;728.0;-449.0;802.0;537.0
112.0;712.0;512.0;922.0;-803.0;4;-680.0;726.0;553.0;638.0;-566.0
806.0;520.0;427.0;829.0;-499.0;8;-81.0;613.0;636.0;597.0;-576.0
43.0;418.0;492.0;1196.0;-738.0;-15;-165.0;415.0;427.0;336.0;-825.0
319.0;986.0;1018.0;1084.0;-561.0;9;-239.0;405.0;1025.0;354.0;-917.0
495.0;712.0;784.0;843.0;-469.0;9;-42.0;675.0;837.0;566.0;-743.0
421.0;810.0;858.0;1017.0;-518.0;1;-272.0;688.0;887.0;513.0;-956.0
121.0;731.0;559.0;914.0;-797.0;4;-688.0;680.0;506.0;682.0;-585.0
275.0;924.0;833.0;935.0;-429.0;2;-225.0;641.0;924.0;375.0;-854.0
607.0;907.0;966.0;997.0;-627.0;11;-106.0;595.0;962.0;504.0;-772.0
275.0;896.0;1003.0;901.0;-234.0;9;-306.0;582.0;929.0;485.0;-953.0
643.0;1542.0;1729.0;1060.0;-421.0;-8;82.0;556.0;1638.0;378.0;-1072.0
358.0;650.0;466.0;933.0;-822.0;0;-627.0;734.0;511.0;682.0;-744.0
238.0;835.0;937.0;854.0;-201.0;3;-145.0;-9.0;854.0;154.0;-744.0
-49.0;1518.0;1526.0;2261.0;-546.0;-36;-292.0;126.0;1518.0;628.0;-1604.0
105.0;896.0;836.0;900.0;-705.0;4;-484.0;638.0;810.0;574.0;-847.0
388.0;976.0;1079.0;1129.0;-270.0;3;-16.0;181.0;1033.0;202.0;-1006.0
-93.0;504.0;331.0;560.0;-972.0;13;-801.0;934.0;324.0;859.0;-299.0
214.0;895.0;959.0;914.0;-752.0;-10;-433.0;437.0;843.0;409.0;-862.0
363.0;707.0;391.0;923.0;-875.0;0;-610.0;779.0;457.0;749.0;-423.0
100.0;771.0;856.0;989.0;-381.0;-131;-239.0;178.0;764.0;223.0;-725.0
241.0;949.0;838.0;951.0;-444.0;3;-232.0;603.0;932.0;490.0;-872.0
338.0;1033.0;1192.0;1590.0;-377.0;4;-40.0;222.0;1038.0;218.0;-1148.0
330.0;821.0;883.0;948.0;-351.0;-9;-360.0;661.0;879.0;549.0;-718.0
377.0;823.0;940.0;958.0;-280.0;11;-49.0;153.0;896.0;223.0;-818.0
145.0;937.0;753.0;938.0;-427.0;3;-240.0;706.0;882.0;439.0;-959.0
98.0;724.0;756.0;1098.0;-779.0;8;-749.0;809.0;659.0;804.0;-524.0
154.0;504.0;275.0;845.0;-532.0;4;-602.0;284.0;270.0;389.0;-671.0
123.0;839.0;930.0;1021.0;-392.0;8;-204.0;113.0;852.0;221.0;-758.0
10.0;909.0;604.0;920.0;-588.0;2;-440.0;749.0;759.0;553.0;-764.0
185.0;716.0;901.0;1037.0;-324.0;-3;-280.0;450.0;802.0;426.0;-968.0
311.0;795.0;835.0;934.0;-598.0;0;-477.0;657.0;819.0;607.0;-877.0
179.0;745.0;802.0;1359.0;-469.0;-38;-356.0;-41.0;803.0;326.0;-762.0
533.0;903.0;490.0;809.0;-687.0;8;-414.0;757.0;676.0;594.0;-729.0
747.0;855.0;647.0;999.0;-681.0;0;-196.0;769.0;780.0;586.0;-799.0
238.0;803.0;928.0;1021.0;-428.0;0;-205.0;192.0;905.0;353.0;-628.0
247.0;766.0;561.0;791.0;-802.0;-6;-689.0;469.0;644.0;667.0;-419.0
247.0;744.0;409.0;834.0;-545.0;4;-659.0;344.0;445.0;372.0;-584.0
301.0;675.0;231.0;755.0;-774.0;4;-730.0;607.0;324.0;686.0;-373.0
56.0;760.0;823.0;834.0;-330.0;4;-289.0;178.0;737.0;273.0;-858.0
190.0;1135.0;1357.0;243.0;-473.0;-4;-323.0;106.0;1213.0;358.0;-1057.0
-5.0;586.0;622.0;966.0;-881.0;8;-601.0;515.0;503.0;645.0;-455.0
313.0;902.0;977.0;864.0;-391.0;9;-195.0;426.0;940.0;415.0;-873.0
138.0;754.0;809.0;1722.0;-295.0;4;-88.0;177.0;766.0;251.0;-928.0
164.0;559.0;664.0;1182.0;-446.0;11;-161.0;281.0;603.0;284.0;-1352.0
344.0;782.0;370.0;944.0;-772.0;4;-647.0;1138.0;598.0;954.0;-564.0
322.0;989.0;1171.0;974.0;-567.0;11;-65.0;460.0;1156.0;345.0;-844.0
58.0;-211.0;603.0;345.0;-882.0;2;-701.0;730.0;-206.0;949.0;352.0
75.0;738.0;817.0;1557.0;-176.0;-4;-147.0;-97.0;748.0;150.0;-785.0
99.0;971.0;1006.0;1010.0;-357.0;8;-155.0;301.0;974.0;270.0;-923.0
125.0;721.0;524.0;926.0;-822.0;4;-676.0;707.0;532.0;611.0;-569.0
272.0;848.0;532.0;974.0;-671.0;6;-681.0;438.0;550.0;482.0;-423.0
409.0;845.0;935.0;852.0;-436.0;12;-248.0;411.0;879.0;516.0;-875.0
596.0;795.0;847.0;955.0;-20.0;4;216.0;123.0;855.0;36.0;-824.0
126.0;1222.0;1279.0;1027.0;-527.0;7;-368.0;322.0;1189.0;464.0;-1106.0
35.0;843.0;604.0;970.0;-742.0;1;-589.0;342.0;656.0;493.0;-382.0
113.0;728.0;543.0;904.0;-788.0;4;-683.0;696.0;538.0;712.0;-636.0
0.0;904.0;636.0;942.0;-677.0;1;-568.0;325.0;733.0;507.0;-410.0
228.0;889.0;724.0;926.0;-591.0;5;-340.0;797.0;903.0;648.0;-778.0
597.0;1138.0;740.0;1010.0;-605.0;40;-153.0;685.0;1031.0;395.0;-867.0
68.0;727.0;734.0;511.0;-162.0;-1;-198.0;126.0;688.0;198.0;-469.0
526.0;947.0;1027.0;974.0;-3.0;-1;186.0;-146.0;1005.0;-123.0;-983.0
376.0;924.0;1025.0;842.0;-373.0;11;-174.0;292.0;1004.0;312.0;-880.0
