InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-966.0;504.0;-281.0;42.0;924.0;959.0;-406.0;-380.0
-966.0;505.0;-286.0;49.0;931.0;959.0;-395.0;-380.0
-991.0;704.0;-286.0;104.0;959.0;966.0;-441.0;-290.0
-975.0;615.0;-390.0;150.0;885.0;944.0;-616.0;-509.0
-968.0;500.0;-284.0;46.0;922.0;955.0;-396.0;-376.0
-989.0;703.0;-254.0;108.0;990.0;997.0;-503.0;-229.0
-729.0;687.0;-482.0;568.0;518.0;850.0;-523.0;-810.0
-979.0;709.0;-387.0;134.0;977.0;967.0;-255.0;-349.0
-811.0;603.0;-383.0;398.0;710.0;919.0;-243.0;-666.0
-983.0;676.0;-285.0;86.0;950.0;977.0;-399.0;-327.0
-990.0;689.0;-266.0;87.0;1006.0;967.0;-363.0;-268.0
-850.0;421.0;-454.0;481.0;626.0;894.0;-434.0;-781.0
-986.0;548.0;-250.0;-60.0;974.0;999.0;-530.0;-296.0
-890.0;606.0;-384.0;293.0;809.0;938.0;-284.0;-607.0
-962.0;570.0;-108.0;18.0;932.0;1007.0;-171.0;-395.0
-964.0;486.0;-295.0;33.0;944.0;965.0;-408.0;-356.0
-976.0;514.0;-261.0;30.0;931.0;940.0;-378.0;-361.0
-941.0;548.0;-236.0;213.0;952.0;994.0;-364.0;-330.0
-955.0;618.0;-115.0;73.0;938.0;1011.0;-160.0;-357.0
-976.0;646.0;-156.0;155.0;943.0;995.0;-525.0;-378.0
-979.0;582.0;-334.0;-22.0;928.0;948.0;-377.0;-374.0
-977.0;507.0;-272.0;43.0;936.0;941.0;-399.0;-379.0
-991.0;611.0;-187.0;153.0;878.0;1055.0;-391.0;-340.0
-728.0;1170.0;-348.0;-4.0;1178.0;1612.0;-537.0;-698.0
-938.0;508.0;-219.0;192.0;936.0;966.0;-331.0;-354.0
-962.0;644.0;-214.0;135.0;891.0;944.0;-410.0;-512.0
-953.0;602.0;-165.0;107.0;955.0;1014.0;-132.0;-305.0
-954.0;590.0;-178.0;112.0;956.0;1007.0;-217.0;-320.0
-925.0;835.0;-51.0;-5.0;963.0;1037.0;-343.0;-286.0
-932.0;495.0;-244.0;151.0;927.0;986.0;-299.0;-353.0
-972.0;507.0;-259.0;51.0;941.0;948.0;-396.0;-375.0
-944.0;658.0;-129.0;94.0;939.0;1021.0;-201.0;-421.0
-930.0;694.0;-50.0;53.0;884.0;951.0;-221.0;-272.0
-963.0;703.0;-337.0;193.0;949.0;941.0;-326.0;-341.0
-938.0;453.0;-218.0;307.0;684.0;735.0;-300.0;-265.0
-869.0;913.0;103.0;-45.0;969.0;1141.0;-348.0;-337.0
-849.0;666.0;-342.0;301.0;769.0;957.0;-181.0;-602.0
-891.0;621.0;-249.0;202.0;843.0;970.0;-227.0;-517.0
-947.0;519.0;-303.0;108.0;978.0;966.0;-349.0;-333.0
-957.0;667.0;-87.0;-6.0;932.0;1010.0;-351.0;-348.0
-973.0;566.0;-175.0;51.0;942.0;986.0;-408.0;-374.0
-958.0;538.0;-124.0;-2.0;965.0;1027.0;-389.0;-300.0
-1061.0;718.0;-514.0;-216.0;914.0;896.0;-711.0;-659.0
-949.0;521.0;-271.0;112.0;970.0;963.0;-348.0;-317.0
-995.0;466.0;-102.0;15.0;1009.0;936.0;-490.0;-290.0
-942.0;467.0;-177.0;-16.0;941.0;967.0;-323.0;-224.0
-972.0;635.0;-157.0;166.0;952.0;1014.0;-368.0;-310.0
-969.0;530.0;-193.0;18.0;951.0;998.0;-146.0;-349.0
-955.0;490.0;-269.0;44.0;952.0;959.0;-388.0;-360.0
-948.0;513.0;-276.0;49.0;933.0;952.0;-387.0;-370.0
-956.0;404.0;-130.0;-197.0;913.0;1019.0;-109.0;-408.0
-974.0;583.0;-276.0;5.0;952.0;976.0;-395.0;-321.0
-950.0;530.0;-248.0;195.0;960.0;967.0;-209.0;-401.0
-970.0;667.0;-123.0;29.0;953.0;1012.0;-376.0;-331.0
-931.0;599.0;-111.0;93.0;959.0;1015.0;-348.0;-269.0
-962.0;515.0;-177.0;0.0;914.0;994.0;-344.0;-398.0
-974.0;529.0;-147.0;23.0;979.0;1004.0;-394.0;-369.0
-957.0;515.0;-266.0;52.0;949.0;935.0;-397.0;-361.0
-918.0;485.0;-243.0;160.0;932.0;991.0;-377.0;-379.0
-972.0;549.0;-230.0;30.0;919.0;991.0;-433.0;-410.0
-958.0;439.0;-180.0;-114.0;913.0;996.0;-330.0;-420.0
-984.0;577.0;-218.0;8.0;969.0;997.0;-217.0;-290.0
-989.0;575.0;-265.0;-64.0;969.0;981.0;-468.0;-302.0
-1039.0;560.0;-273.0;350.0;896.0;1029.0;-688.0;-529.0
-947.0;652.0;-133.0;123.0;961.0;1001.0;-386.0;-319.0
-241.0;-65.0;-505.0;861.0;24.0;781.0;-450.0;-887.0
-1182.0;728.0;-380.0;144.0;891.0;789.0;-631.0;-608.0
-942.0;654.0;-145.0;129.0;947.0;1012.0;-387.0;-330.0
-961.0;483.0;-294.0;8.0;963.0;963.0;-373.0;-330.0
-993.0;628.0;-172.0;50.0;972.0;1015.0;-408.0;-291.0
-979.0;561.0;-195.0;67.0;970.0;1005.0;-458.0;-369.0
-947.0;507.0;-293.0;23.0;986.0;971.0;-350.0;-336.0
-951.0;657.0;-156.0;144.0;950.0;1004.0;-385.0;-321.0
-971.0;508.0;-279.0;53.0;926.0;938.0;-416.0;-390.0
-928.0;519.0;-265.0;124.0;944.0;974.0;-329.0;-287.0
-981.0;975.0;-172.0;-2.0;920.0;1151.0;-553.0;-587.0
-969.0;557.0;-189.0;68.0;951.0;1027.0;-446.0;-365.0
-1008.0;547.0;-231.0;-45.0;970.0;973.0;-464.0;-294.0
-937.0;373.0;-152.0;231.0;805.0;943.0;-250.0;-376.0
-924.0;485.0;-251.0;167.0;941.0;990.0;-384.0;-383.0
-879.0;915.0;16.0;333.0;793.0;1006.0;-595.0;-600.0
-961.0;358.0;-100.0;141.0;1242.0;1203.0;-343.0;-480.0
-925.0;488.0;-265.0;169.0;930.0;966.0;-386.0;-385.0
-936.0;489.0;-252.0;178.0;931.0;976.0;-395.0;-373.0
-1490.0;1031.0;-147.0;-18.0;833.0;954.0;-533.0;-305.0
-931.0;489.0;-255.0;180.0;934.0;970.0;-380.0;-389.0
-1244.0;536.0;-283.0;283.0;783.0;827.0;-426.0;-364.0
-955.0;493.0;-266.0;7.0;960.0;974.0;-420.0;-370.0
-916.0;283.0;-192.0;210.0;969.0;959.0;-306.0;-422.0
-926.0;586.0;-275.0;154.0;959.0;951.0;-243.0;-396.0
-946.0;636.0;-168.0;134.0;956.0;1009.0;-389.0;-318.0
-952.0;634.0;-158.0;141.0;958.0;1002.0;-385.0;-325.0
-951.0;636.0;-165.0;137.0;977.0;1007.0;-387.0;-321.0
-948.0;646.0;-118.0;91.0;961.0;1017.0;-368.0;-315.0
-1088.0;319.0;-89.0;161.0;912.0;936.0;-267.0;-220.0
-957.0;631.0;-137.0;144.0;958.0;1023.0;-387.0;-305.0
-968.0;512.0;-265.0;45.0;936.0;967.0;-409.0;-383.0
-1071.0;385.0;-207.0;262.0;789.0;897.0;-477.0;-342.0
-970.0;649.0;-132.0;118.0;903.0;1008.0;-414.0;-460.0
-968.0;528.0;-275.0;42.0;944.0;956.0;-361.0;-351.0
-943.0;638.0;-166.0;148.0;962.0;988.0;-396.0;-297.0
-973.0;247.0;-55.0;331.0;949.0;961.0;-385.0;-201.0
-953.0;645.0;-164.0;146.0;970.0;994.0;-407.0;-310.0
-872.0;517.0;-431.0;356.0;728.0;918.0;-513.0;-700.0
-945.0;638.0;-156.0;147.0;961.0;996.0;-394.0;-300.0
-952.0;644.0;-155.0;144.0;961.0;1004.0;-409.0;-310.0
-953.0;644.0;-167.0;145.0;955.0;1014.0;-393.0;-318.0
-953.0;662.0;-130.0;144.0;961.0;1006.0;-430.0;-299.0
-924.0;513.0;-224.0;-5.0;957.0;959.0;-364.0;-341.0
-947.0;647.0;-142.0;125.0;910.0;1009.0;-446.0;-459.0
-865.0;523.0;-202.0;196.0;992.0;1048.0;-368.0;-383.0
-705.0;1260.0;-59.0;77.0;988.0;983.0;-115.0;-432.0
-954.0;509.0;-237.0;179.0;947.0;989.0;-389.0;-355.0
-1024.0;519.0;-213.0;112.0;901.0;935.0;-550.0;-398.0
-952.0;649.0;-166.0;146.0;954.0;1014.0;-481.0;-292.0
-1125.0;611.0;-411.0;53.0;970.0;1128.0;-532.0;-541.0
-964.0;515.0;-285.0;49.0;915.0;956.0;-408.0;-366.0
-985.0;737.0;-285.0;252.0;972.0;995.0;-215.0;-276.0
-964.0;514.0;-275.0;51.0;928.0;927.0;-401.0;-370.0
-985.0;556.0;-196.0;77.0;940.0;968.0;-449.0;-361.0
-960.0;492.0;-294.0;50.0;951.0;950.0;-397.0;-356.0
-990.0;517.0;-290.0;26.0;937.0;940.0;-377.0;-350.0
-923.0;589.0;-178.0;141.0;955.0;1000.0;-465.0;-408.0
-968.0;510.0;-272.0;38.0;932.0;952.0;-397.0;-369.0
-944.0;499.0;-270.0;57.0;942.0;973.0;-180.0;-399.0
-964.0;518.0;-291.0;52.0;957.0;960.0;-394.0;-377.0
-867.0;341.0;-63.0;-246.0;795.0;612.0;-516.0;-444.0
-863.0;709.0;-88.0;102.0;855.0;873.0;-350.0;-269.0
-939.0;647.0;-167.0;126.0;945.0;1014.0;-275.0;-324.0
-967.0;511.0;-276.0;49.0;954.0;963.0;-397.0;-388.0
-940.0;648.0;-157.0;134.0;955.0;1014.0;-296.0;-322.0
-961.0;510.0;-294.0;60.0;929.0;957.0;-391.0;-386.0
-938.0;649.0;-167.0;125.0;951.0;1016.0;-277.0;-320.0
-926.0;535.0;-150.0;142.0;965.0;1017.0;-264.0;-321.0
-972.0;643.0;-161.0;157.0;965.0;1030.0;-271.0;-311.0
-939.0;648.0;-148.0;134.0;959.0;1011.0;-269.0;-309.0
-944.0;666.0;-127.0;99.0;942.0;1013.0;-284.0;-359.0
-955.0;483.0;-136.0;-11.0;942.0;1011.0;-238.0;-390.0
-983.0;715.0;-166.0;163.0;987.0;995.0;-214.0;-218.0
-881.0;614.0;-167.0;241.0;891.0;885.0;-341.0;-299.0
-937.0;647.0;-143.0;131.0;955.0;998.0;-281.0;-301.0
-934.0;549.0;-177.0;250.0;933.0;1111.0;-377.0;-615.0
-941.0;651.0;-149.0;132.0;952.0;1014.0;-278.0;-322.0
-965.0;513.0;-243.0;75.0;945.0;946.0;-323.0;-273.0
-960.0;487.0;-295.0;49.0;961.0;961.0;-388.0;-320.0
-939.0;650.0;-148.0;134.0;945.0;999.0;-283.0;-329.0
-939.0;653.0;-142.0;134.0;953.0;993.0;-280.0;-332.0
-940.0;648.0;-156.0;133.0;952.0;1024.0;-325.0;-310.0
-968.0;651.0;-114.0;440.0;811.0;852.0;-184.0;-258.0
-973.0;513.0;-267.0;41.0;954.0;959.0;-389.0;-361.0
-963.0;512.0;-284.0;61.0;953.0;964.0;-386.0;-391.0
-965.0;585.0;-402.0;124.0;874.0;947.0;-656.0;-522.0
-977.0;519.0;-267.0;45.0;943.0;977.0;-407.0;-380.0
-935.0;514.0;-216.0;116.0;927.0;985.0;-229.0;-402.0
-925.0;471.0;-186.0;98.0;948.0;1005.0;-161.0;-347.0
-923.0;548.0;-430.0;93.0;731.0;994.0;-546.0;-668.0
-965.0;512.0;-297.0;57.0;929.0;944.0;-387.0;-402.0
-947.0;668.0;-57.0;30.0;937.0;1019.0;-377.0;-387.0
-958.0;494.0;-270.0;75.0;952.0;971.0;-303.0;-360.0
-971.0;776.0;-275.0;130.0;958.0;976.0;-455.0;-294.0
-968.0;511.0;-301.0;57.0;927.0;937.0;-395.0;-392.0
-975.0;735.0;-289.0;132.0;950.0;965.0;-419.0;-288.0
-951.0;472.0;-158.0;35.0;944.0;984.0;-452.0;-394.0
-971.0;516.0;-273.0;43.0;942.0;952.0;-397.0;-390.0
-771.0;808.0;-241.0;69.0;809.0;860.0;-314.0;-270.0
-935.0;520.0;-234.0;119.0;927.0;981.0;-201.0;-410.0
-981.0;651.0;-176.0;86.0;995.0;1000.0;-207.0;-189.0
-987.0;610.0;-122.0;168.0;957.0;1015.0;-232.0;-301.0
-941.0;488.0;-275.0;52.0;948.0;964.0;-425.0;-345.0
-931.0;516.0;-213.0;112.0;923.0;974.0;-85.0;-393.0
-967.0;514.0;-284.0;52.0;938.0;957.0;-410.0;-388.0
-965.0;483.0;-260.0;44.0;941.0;957.0;-361.0;-371.0
-906.0;382.0;-93.0;-55.0;950.0;1008.0;-312.0;-304.0
-1004.0;364.0;-350.0;110.0;941.0;904.0;-404.0;-420.0
-931.0;521.0;-243.0;126.0;922.0;987.0;-135.0;-411.0
-984.0;515.0;-275.0;50.0;932.0;947.0;-411.0;-367.0
-960.0;516.0;-284.0;61.0;920.0;953.0;-409.0;-377.0
-925.0;565.0;-312.0;138.0;912.0;967.0;-687.0;-418.0
-969.0;515.0;-296.0;71.0;922.0;932.0;-396.0;-373.0
-968.0;498.0;-231.0;49.0;944.0;972.0;-294.0;-380.0
-1003.0;500.0;-292.0;117.0;951.0;982.0;-372.0;-379.0
-1102.0;326.0;-136.0;190.0;989.0;955.0;-331.0;-330.0
-958.0;503.0;-308.0;73.0;944.0;935.0;-415.0;-368.0
-1058.0;376.0;-419.0;324.0;855.0;873.0;-329.0;-468.0
-937.0;507.0;-205.0;185.0;963.0;1028.0;-427.0;-332.0
-967.0;513.0;-423.0;93.0;747.0;896.0;-408.0;-565.0
-963.0;514.0;-258.0;60.0;924.0;949.0;-425.0;-412.0
-971.0;527.0;-383.0;88.0;887.0;943.0;-326.0;-479.0
-886.0;627.0;-109.0;-57.0;869.0;979.0;-405.0;-331.0
-966.0;503.0;-293.0;49.0;1011.0;1057.0;-345.0;-397.0
-922.0;427.0;-122.0;202.0;930.0;987.0;-402.0;-469.0
-923.0;378.0;-92.0;78.0;876.0;959.0;-261.0;-320.0
-1002.0;396.0;-70.0;127.0;948.0;937.0;-406.0;-319.0
-853.0;375.0;-173.0;144.0;875.0;984.0;-219.0;-392.0
-976.0;546.0;-139.0;205.0;855.0;964.0;-251.0;-444.0
-960.0;611.0;-147.0;83.0;980.0;1013.0;-118.0;-240.0
-965.0;601.0;-148.0;75.0;974.0;1013.0;-265.0;-225.0
-870.0;618.0;-507.0;337.0;791.0;874.0;-353.0;-598.0
-967.0;608.0;-109.0;122.0;990.0;1022.0;-270.0;-253.0
-816.0;624.0;-235.0;125.0;1197.0;1302.0;-357.0;-539.0
-816.0;447.0;-423.0;331.0;686.0;918.0;-278.0;-629.0
-1027.0;538.0;-185.0;95.0;884.0;904.0;-332.0;-319.0
-923.0;497.0;-165.0;167.0;952.0;1024.0;-370.0;-307.0
-968.0;509.0;-281.0;52.0;942.0;948.0;-425.0;-382.0
-925.0;301.0;-307.0;20.0;964.0;940.0;-432.0;-570.0
-964.0;647.0;-194.0;133.0;990.0;992.0;-418.0;-246.0
-1007.0;365.0;-236.0;-62.0;765.0;879.0;-365.0;-542.0
-960.0;697.0;-158.0;125.0;986.0;1014.0;-274.0;-247.0
-992.0;687.0;-324.0;117.0;953.0;952.0;-520.0;-312.0
-954.0;737.0;-366.0;252.0;943.0;938.0;-349.0;-342.0
-1002.0;481.0;70.0;-15.0;1110.0;1206.0;-427.0;-470.0
-971.0;501.0;-271.0;47.0;935.0;959.0;-413.0;-405.0
-962.0;658.0;-117.0;103.0;913.0;1017.0;-438.0;-430.0
-909.0;702.0;-121.0;4.0;1127.0;1210.0;-384.0;-337.0
-969.0;504.0;-292.0;45.0;942.0;950.0;-415.0;-370.0
-969.0;556.0;-172.0;66.0;951.0;1011.0;-492.0;-365.0
-933.0;650.0;-177.0;144.0;950.0;1034.0;-288.0;-306.0
-939.0;649.0;-137.0;130.0;948.0;1007.0;-259.0;-304.0
-966.0;492.0;-312.0;50.0;931.0;946.0;-434.0;-363.0
-327.0;-645.0;-110.0;-440.0;648.0;42.0;-349.0;-140.0
-955.0;680.0;-129.0;141.0;962.0;1024.0;-274.0;-246.0
-971.0;506.0;-287.0;55.0;924.0;953.0;-425.0;-391.0
-985.0;641.0;-110.0;125.0;964.0;1055.0;-529.0;-286.0
-971.0;507.0;-275.0;51.0;946.0;937.0;-409.0;-401.0
-954.0;509.0;-107.0;68.0;943.0;1020.0;-404.0;-309.0
-971.0;507.0;-274.0;58.0;915.0;940.0;-433.0;-400.0
-1262.0;936.0;-294.0;185.0;1059.0;1285.0;-936.0;-532.0
-938.0;790.0;-373.0;40.0;974.0;1045.0;-308.0;-401.0
-933.0;513.0;-217.0;109.0;920.0;976.0;-154.0;-390.0
-968.0;506.0;-284.0;51.0;923.0;947.0;-425.0;-410.0
-965.0;664.0;-135.0;127.0;981.0;1019.0;-395.0;-276.0
-935.0;416.0;-94.0;-29.0;970.0;1022.0;-562.0;-291.0
-1181.0;500.0;-262.0;287.0;956.0;1015.0;-321.0;-388.0
-938.0;513.0;-177.0;31.0;949.0;991.0;-213.0;-338.0
-1008.0;613.0;-319.0;95.0;935.0;981.0;-263.0;-433.0
-947.0;655.0;-136.0;142.0;970.0;1002.0;-397.0;-316.0
-947.0;507.0;-296.0;65.0;933.0;950.0;-476.0;-355.0
-919.0;783.0;-239.0;103.0;867.0;1071.0;-539.0;-610.0
-991.0;514.0;-263.0;41.0;915.0;982.0;-403.0;-350.0
-970.0;498.0;-283.0;46.0;942.0;964.0;-397.0;-392.0
