InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-29;1039.0;36.0;-28.0;225.0;-71;25.0;435;-960.0;68.0
-25;923.0;-27.0;-1.0;283.0;-75;-27.0;375;-842.0;102.0
-25;920.0;-60.0;17.0;322.0;-75;-36.0;375;-868.0;67.0
-25;951.0;-26.0;-42.0;236.0;-75;64.0;385;-864.0;147.0
-25;928.0;-28.0;-19.0;264.0;-75;70.0;384;-860.0;127.0
-25;963.0;24.0;58.0;363.0;-75;8.0;386;-869.0;-36.0
-25;964.0;2.0;2.0;294.0;-75;-129.0;376;-835.0;116.0
-25;941.0;28.0;-19.0;245.0;-74;-84.0;389;-865.0;2.0
-25;945.0;18.0;19.0;264.0;-75;30.0;380;-831.0;91.0
-26;1000.0;91.0;-77.0;377.0;-74;-81.0;418;-946.0;108.0
-25;951.0;18.0;-5.0;196.0;-75;117.0;383;-844.0;45.0
-25;942.0;66.0;3.0;212.0;-75;107.0;386;-853.0;79.0
-25;953.0;-28.0;23.0;273.0;-75;27.0;387;-851.0;1.0
-25;971.0;-28.0;-11.0;306.0;-75;-36.0;393;-863.0;126.0
-25;946.0;-11.0;-13.0;312.0;-74;-15.0;388;-870.0;108.0
-25;953.0;-23.0;-11.0;191.0;-74;0.0;387;-864.0;55.0
-25;966.0;18.0;-30.0;186.0;-75;6.0;395;-850.0;65.0
-25;949.0;15.0;-19.0;241.0;-75;4.0;389;-864.0;132.0
-25;986.0;7.0;-15.0;286.0;-75;-36.0;388;-885.0;130.0
-25;1007.0;-13.0;-10.0;250.0;-75;2.0;386;-881.0;137.0
-25;947.0;-13.0;6.0;223.0;-75;-61.0;391;-918.0;45.0
-25;940.0;-50.0;15.0;242.0;-75;-144.0;386;-876.0;47.0
-29;944.0;-171.0;5.0;68.0;-162;-302.0;429;-869.0;154.0
-25;1000.0;-13.0;22.0;202.0;-75;-144.0;388;-866.0;48.0
-25;946.0;0.0;23.0;210.0;-75;-88.0;390;-888.0;31.0
-25;937.0;-9.0;-34.0;176.0;-75;-61.0;389;-897.0;-64.0
-25;980.0;-3.0;11.0;214.0;-75;-77.0;393;-903.0;72.0
-25;1008.0;-3.0;-4.0;215.0;-75;33.0;391;-873.0;-2.0
-25;1007.0;36.0;-12.0;225.0;-75;8.0;386;-863.0;94.0
-25;975.0;12.0;12.0;276.0;-75;-4.0;388;-915.0;-13.0
-23;1021.0;-2.0;-40.0;193.0;-12;-88.0;346;-960.0;-23.0
-25;970.0;3.0;-11.0;181.0;-75;10.0;389;-852.0;99.0
-25;955.0;26.0;-5.0;242.0;-75;93.0;389;-921.0;34.0
-25;971.0;-1.0;17.0;263.0;-75;124.0;389;-940.0;28.0
-25;981.0;15.0;11.0;266.0;-75;-16.0;389;-917.0;-32.0
-25;952.0;-9.0;-67.0;209.0;-75;-51.0;392;-880.0;-8.0
-25;947.0;30.0;17.0;202.0;-75;-37.0;392;-877.0;6.0
-22;926.0;344.0;-220.0;373.0;148;-36.0;355;-861.0;336.0
-25;947.0;5.0;-5.0;200.0;-75;-53.0;395;-878.0;52.0
-25;910.0;31.0;37.0;193.0;-75;125.0;391;-869.0;-34.0
-25;919.0;90.0;-4.0;228.0;-75;134.0;396;-856.0;-76.0
-24;961.0;29.0;-30.0;305.0;5;139.0;364;-871.0;217.0
-25;966.0;30.0;33.0;170.0;-75;1.0;379;-842.0;121.0
-25;993.0;-1.0;15.0;174.0;-75;-69.0;376;-864.0;110.0
-25;991.0;1.0;11.0;176.0;-75;-19.0;381;-874.0;115.0
-20;940.0;-87.0;57.0;142.0;8;44.0;356;-850.0;71.0
-25;999.0;-90.0;-9.0;180.0;-75;48.0;379;-896.0;12.0
-25;1001.0;-79.0;6.0;211.0;-75;10.0;378;-894.0;-42.0
-25;1018.0;-76.0;19.0;188.0;-75;2.0;377;-881.0;-33.0
-25;972.0;-63.0;-40.0;196.0;-75;-39.0;376;-895.0;-50.0
-25;962.0;-79.0;0.0;194.0;-75;-98.0;382;-924.0;37.0
-25;897.0;41.0;43.0;159.0;-75;40.0;380;-862.0;124.0
-25;902.0;51.0;51.0;182.0;-75;51.0;378;-885.0;37.0
-25;909.0;12.0;13.0;167.0;-75;41.0;369;-866.0;32.0
-31;933.0;-35.0;49.0;214.0;-71;60.0;435;-965.0;22.0
-31;925.0;-41.0;23.0;195.0;-71;31.0;434;-969.0;19.0
-25;867.0;31.0;26.0;176.0;-75;24.0;378;-850.0;98.0
-25;887.0;25.0;2.0;205.0;-75;14.0;379;-879.0;187.0
-25;888.0;48.0;51.0;209.0;-75;-84.0;375;-836.0;126.0
-31;1037.0;-43.0;-6.0;170.0;-71;-15.0;428;-946.0;43.0
-31;997.0;-34.0;-7.0;167.0;-71;-26.0;434;-948.0;29.0
-31;1011.0;-26.0;3.0;168.0;-71;-8.0;441;-931.0;67.0
-31;1009.0;2.0;1.0;172.0;-71;-29.0;432;-936.0;33.0
-31;1052.0;-3.0;8.0;175.0;-71;27.0;433;-934.0;22.0
-31;1043.0;-35.0;-15.0;170.0;-71;11.0;435;-929.0;6.0
-31;1044.0;-42.0;6.0;173.0;-71;41.0;431;-938.0;49.0
-25;764.0;-87.0;57.0;349.0;-75;6.0;385;-825.0;34.0
-24;1071.0;-87.0;117.0;80.0;5;-39.0;328;-972.0;-50.0
-31;1039.0;-28.0;-18.0;175.0;-71;25.0;426;-940.0;49.0
-31;1031.0;-28.0;-24.0;178.0;-71;14.0;434;-948.0;20.0
-31;1010.0;-25.0;13.0;176.0;-71;-6.0;433;-950.0;33.0
-31;1042.0;-23.0;-11.0;168.0;-71;0.0;437;-933.0;63.0
-31;1038.0;-7.0;8.0;169.0;-71;-13.0;433;-938.0;49.0
-31;1056.0;-50.0;3.0;173.0;-71;-15.0;427;-940.0;34.0
-31;1052.0;-35.0;-1.0;174.0;-71;12.0;432;-929.0;30.0
-31;1023.0;-39.0;-13.0;171.0;-71;14.0;432;-931.0;4.0
-24;872.0;2.0;74.0;398.0;-75;135.0;409;-743.0;94.0
-25;870.0;-57.0;96.0;275.0;-75;44.0;378;-732.0;-17.0
-25;857.0;-28.0;32.0;306.0;-75;-23.0;383;-702.0;-31.0
-25;855.0;27.0;67.0;303.0;-75;12.0;381;-735.0;85.0
-31;1040.0;-13.0;-34.0;172.0;-71;-64.0;431;-932.0;33.0
-26;793.0;-31.0;-11.0;195.0;-71;12.0;404;-635.0;9.0
-25;904.0;54.0;43.0;326.0;-75;20.0;380;-741.0;19.0
-25;940.0;7.0;11.0;296.0;-75;24.0;377;-730.0;13.0
-25;883.0;-71.0;-22.0;247.0;-75;-30.0;377;-782.0;146.0
-32;1211.0;-528.0;-122.0;231.0;-25;30.0;374;-940.0;-17.0
-31;1030.0;-59.0;-2.0;186.0;-71;15.0;429;-959.0;5.0
-31;1038.0;30.0;6.0;178.0;-72;-14.0;435;-946.0;-10.0
-24;770.0;-55.0;-62.0;201.0;-74;-34.0;380;-726.0;214.0
-25;903.0;-14.0;-64.0;219.0;-75;-81.0;379;-753.0;63.0
-31;1046.0;40.0;6.0;178.0;-72;8.0;433;-926.0;27.0
-31;1014.0;14.0;4.0;179.0;-72;8.0;433;-938.0;35.0
-14;86.0;-1323.0;-1097.0;483.0;-122;-211.0;322;-44.0;-130.0
-31;1062.0;-23.0;-12.0;183.0;-72;-21.0;434;-926.0;-9.0
-30;1035.0;-34.0;-43.0;190.0;-72;-35.0;419;-933.0;27.0
-25;920.0;-31.0;-17.0;165.0;-75;-17.0;368;-839.0;139.0
-25;934.0;-28.0;-64.0;196.0;-75;12.0;373;-816.0;-36.0
-25;992.0;48.0;-45.0;183.0;-75;116.0;372;-881.0;47.0
-23;1005.0;8.0;-3.0;136.0;-12;-9.0;345;-951.0;75.0
-25;961.0;-49.0;-35.0;333.0;-115;123.0;353;-937.0;-14.0
-30;1067.0;-50.0;-15.0;196.0;-70;41.0;430;-938.0;8.0
-25;847.0;-111.0;32.0;469.0;-75;39.0;387;-780.0;38.0
-30;1065.0;-13.0;41.0;199.0;-65;-33.0;415;-913.0;38.0
-30;1060.0;-15.0;15.0;195.0;-64;-16.0;430;-947.0;60.0
-31;1052.0;55.0;41.0;207.0;-65;-13.0;445;-948.0;50.0
-25;969.0;-26.0;-40.0;370.0;-75;-34.0;375;-750.0;-73.0
-25;1000.0;-26.0;-11.0;366.0;-75;-10.0;373;-760.0;-1.0
-25;998.0;-7.0;-2.0;382.0;-75;0.0;373;-762.0;-10.0
-25;1010.0;5.0;-8.0;373.0;-75;6.0;370;-757.0;-24.0
-26;1071.0;28.0;-9.0;172.0;-74;81.0;412;-918.0;132.0
-32;1014.0;47.0;3.0;204.0;-67;42.0;447;-891.0;101.0
-25;970.0;-17.0;-32.0;369.0;-75;27.0;372;-754.0;-22.0
-25;942.0;7.0;-17.0;362.0;-75;14.0;373;-761.0;1.0
-25;893.0;7.0;-23.0;379.0;-75;-11.0;375;-769.0;-57.0
-25;960.0;-47.0;-54.0;319.0;-115;-19.0;352;-938.0;50.0
-27;932.0;-26.0;32.0;118.0;-124;-10.0;406;-910.0;25.0
-29;998.0;-265.0;-11.0;117.0;-20;-111.0;362;-919.0;424.0
-28;1005.0;-58.0;15.0;404.0;24;-5.0;413;-847.0;131.0
-25;984.0;-207.0;36.0;223.0;-140;22.0;378;-987.0;47.0
-21;1016.0;55.0;18.0;265.0;-145;-14.0;351;-972.0;23.0
-21;1009.0;-38.0;-23.0;282.0;-145;53.0;339;-960.0;-35.0
-20;1015.0;-49.0;52.0;260.0;-156;6.0;339;-956.0;68.0
-20;976.0;-13.0;-47.0;236.0;-156;5.0;339;-985.0;62.0
-20;990.0;69.0;6.0;240.0;-154;-9.0;341;-960.0;46.0
-20;1023.0;-50.0;-1.0;248.0;-154;-8.0;344;-970.0;67.0
-20;1021.0;-28.0;12.0;239.0;-154;-13.0;341;-975.0;24.0
-20;1026.0;-24.0;-20.0;242.0;-154;-27.0;344;-967.0;64.0
-29;1062.0;-27.0;1.0;176.0;-71;39.0;447;-937.0;0.0
-20;1021.0;-9.0;-47.0;248.0;-154;5.0;347;-971.0;12.0
-20;1006.0;-59.0;37.0;254.0;-154;2.0;340;-974.0;24.0
-20;999.0;-61.0;-46.0;249.0;-154;-44.0;347;-961.0;76.0
-29;1064.0;-32.0;0.0;185.0;-71;15.0;439;-953.0;6.0
-25;855.0;-68.0;47.0;471.0;-75;120.0;387;-712.0;67.0
-83;1113.0;-295.0;236.0;75.0;7;79.0;1043;-934.0;-93.0
-21;1010.0;-16.0;-6.0;261.0;-149;25.0;345;-963.0;116.0
-38;1016.0;10.0;-11.0;276.0;-75;11.0;566;-910.0;-14.0
-38;970.0;-25.0;14.0;406.0;-75;15.0;560;-860.0;34.0
-35;945.0;-40.0;2.0;418.0;-75;32.0;546;-880.0;-3.0
-35;963.0;-24.0;17.0;414.0;-75;43.0;546;-869.0;-3.0
-35;958.0;-14.0;24.0;426.0;-75;12.0;541;-864.0;5.0
-35;961.0;-14.0;5.0;425.0;-75;30.0;544;-865.0;33.0
-35;955.0;6.0;2.0;429.0;-75;24.0;545;-860.0;26.0
-21;1022.0;-49.0;-9.0;253.0;-149;4.0;355;-962.0;105.0
-29;1055.0;-46.0;9.0;180.0;-71;35.0;446;-954.0;43.0
-37;993.0;-3.0;-86.0;300.0;-77;-135.0;554;-867.0;-19.0
-36;1034.0;-43.0;-27.0;286.0;-73;-32.0;556;-905.0;32.0
-36;971.0;-78.0;31.0;323.0;-73;23.0;538;-970.0;17.0
-47;920.0;173.0;282.0;400.0;-87;594.0;785;-1278.0;340.0
-29;1011.0;30.0;-99.0;375.0;3;18.0;350;-901.0;7.0
-26;1060.0;45.0;-5.0;138.0;174;77.0;360;-1004.0;-112.0
-29;893.0;6.0;79.0;148.0;-124;18.0;451;-909.0;64.0
-28;944.0;-36.0;-24.0;137.0;-124;-63.0;433;-903.0;88.0
-27;990.0;-4.0;53.0;316.0;-125;-97.0;414;-915.0;-71.0
-23;950.0;-329.0;-58.0;250.0;8;-160.0;516;-968.0;-58.0
-24;987.0;-138.0;22.0;330.0;-115;38.0;357;-941.0;-4.0
-25;1006.0;-5.0;-11.0;304.0;-115;-41.0;361;-947.0;-92.0
-25;1000.0;-24.0;21.0;302.0;-115;11.0;350;-955.0;-93.0
-26;1078.0;-55.0;-11.0;337.0;-74;-31.0;430;-947.0;65.0
-24;929.0;37.0;-60.0;224.0;-74;-27.0;390;-697.0;6.0
-25;965.0;-34.0;-73.0;451.0;-74;-23.0;419;-848.0;-27.0
-25;997.0;-53.0;93.0;344.0;-115;40.0;345;-946.0;58.0
-29;1029.0;-11.0;17.0;332.0;-71;-43.0;426;-723.0;84.0
-30;784.0;1.0;-13.0;302.0;-71;-17.0;446;-980.0;35.0
-23;1061.0;38.0;70.0;115.0;-133;125.0;353;-770.0;310.0
-29;1056.0;-5.0;12.0;185.0;-71;67.0;445;-946.0;35.0
-23;821.0;5.0;66.0;330.0;-28;-19.0;367;-791.0;725.0
-25;880.0;-25.0;-30.0;260.0;-75;-185.0;388;-871.0;-171.0
-31;1036.0;7.0;-13.0;157.0;-71;4.0;433;-961.0;21.0
-31;1040.0;38.0;-21.0;170.0;-72;2.0;441;-945.0;-16.0
-21;1000.0;33.0;-30.0;258.0;-144;17.0;348;-962.0;-52.0
-25;965.0;-17.0;19.0;460.0;-75;75.0;387;-811.0;26.0
-27;1054.0;129.0;25.0;131.0;174;55.0;379;-1006.0;18.0
-20;1041.0;45.0;3.0;204.0;-129;37.0;333;-979.0;-101.0
-20;1032.0;0.0;-6.0;177.0;-130;-13.0;331;-991.0;82.0
-20;1022.0;-105.0;-26.0;262.0;-145;-57.0;337;-964.0;127.0
-20;1014.0;7.0;17.0;186.0;-130;-5.0;331;-983.0;46.0
-20;1004.0;5.0;-31.0;185.0;-130;24.0;331;-987.0;30.0
-24;1083.0;-932.0;-171.0;247.0;-14;-290.0;360;-899.0;1001.0
-20;1032.0;3.0;-4.0;186.0;-129;1.0;328;-983.0;37.0
-21;1023.0;-4.0;-31.0;256.0;-149;-8.0;353;-964.0;-109.0
-20;1010.0;-89.0;-44.0;249.0;-153;-54.0;344;-962.0;98.0
-20;1011.0;-135.0;-12.0;238.0;-157;-13.0;344;-963.0;-52.0
-20;1000.0;-135.0;-77.0;194.0;-157;-118.0;337;-995.0;166.0
-20;1010.0;-55.0;-45.0;252.0;-153;-44.0;343;-963.0;66.0
-20;1022.0;-84.0;-19.0;262.0;-154;-44.0;347;-962.0;70.0
-26;1012.0;121.0;12.0;225.0;-164;274.0;374;-960.0;-90.0
-25;996.0;-12.0;4.0;348.0;-115;140.0;365;-948.0;17.0
-20;1013.0;-34.0;-27.0;260.0;-153;-34.0;345;-960.0;118.0
-21;996.0;5.0;7.0;259.0;-144;38.0;346;-968.0;-70.0
-21;1010.0;-6.0;-5.0;263.0;-144;-10.0;349;-960.0;170.0
-20;1022.0;-25.0;3.0;186.0;-129;-11.0;335;-985.0;46.0
-20;1050.0;-17.0;12.0;187.0;-130;-26.0;334;-984.0;73.0
-20;1044.0;-22.0;-19.0;185.0;-130;3.0;340;-985.0;72.0
-25;895.0;355.0;141.0;280.0;-126;624.0;381;-860.0;-1200.0
-20;1022.0;-38.0;-27.0;182.0;-130;0.0;349;-983.0;110.0
-34;866.0;276.0;-152.0;373.0;-75;318.0;517;-740.0;-306.0
-26;605.0;-174.0;43.0;359.0;-71;-9.0;390;-563.0;2.0
-20;1011.0;-13.0;-32.0;186.0;-130;-15.0;299;-984.0;41.0
-24;1075.0;-199.0;-247.0;135.0;-99;-303.0;401;-960.0;30.0
-20;1022.0;-5.0;3.0;180.0;-130;-32.0;332;-982.0;42.0
-26;1034.0;9.0;-30.0;175.0;-74;-108.0;413;-919.0;75.0
-34;887.0;87.0;-78.0;386.0;-75;-29.0;517;-772.0;59.0
-38;786.0;162.0;-252.0;509.0;-78;-257.0;577;-709.0;221.0
-34;966.0;189.0;-244.0;316.0;-74;-317.0;511;-689.0;227.0
-34;901.0;-11.0;211.0;480.0;-83;205.0;1546;-1318.0;1345.0
-28;1036.0;3.0;43.0;101.0;-47;126.0;369;-1058.0;246.0
-36;533.0;57.0;-131.0;346.0;1;-296.0;1210;-657.0;-397.0
-14;834.0;-13.0;-70.0;387.0;-54;19.0;1502;-851.0;-717.0
-28;992.0;49.0;69.0;172.0;-48;276.0;351;-974.0;114.0
-34;904.0;-46.0;-20.0;360.0;-75;-82.0;514;-783.0;152.0
-21;1002.0;-18.0;-36.0;270.0;-145;28.0;344;-962.0;-67.0
-22;536.0;-140.0;189.0;614.0;42;308.0;1099;-543.0;-357.0
-25;992.0;-20.0;13.0;299.0;-115;-4.0;352;-954.0;-107.0
-35;937.0;-87.0;-159.0;-89.0;-10;-118.0;370;-811.0;105.0
-33;1143.0;34.0;68.0;278.0;-117;73.0;364;-965.0;-46.0
-58;870.0;-214.0;142.0;121.0;-50;69.0;2167;-609.0;949.0
-20;1050.0;-30.0;-8.0;186.0;-130;8.0;330;-982.0;62.0
-24;842.0;695.0;7.0;304.0;-73;74.0;324;-954.0;-720.0
-69;1177.0;-198.0;110.0;165.0;-15;176.0;583;-939.0;344.0
-20;968.0;378.0;257.0;286.0;-135;393.0;334;-886.0;-374.0
-82;989.0;129.0;218.0;211.0;-37;-143.0;404;-933.0;404.0
-61;987.0;-220.0;87.0;34.0;-23;276.0;872;-942.0;245.0
-32;1038.0;-13.0;-79.0;184.0;-66;44.0;456;-907.0;140.0
-34;1108.0;-145.0;-301.0;186.0;-21;-77.0;362;-1001.0;397.0
-76;1112.0;320.0;66.0;70.0;71;42.0;555;-955.0;242.0
-27;919.0;-9.0;-14.0;356.0;-71;9.0;409;-731.0;-318.0
-25;990.0;-9.0;19.0;306.0;-115;-16.0;355;-953.0;-130.0
-30;1060.0;59.0;19.0;201.0;-65;-60.0;446;-921.0;67.0
-25;708.0;-184.0;-21.0;366.0;-75;-30.0;373;-641.0;53.0
-34;566.0;-391.0;39.0;551.0;90;-172.0;371;-734.0;-114.0
-20;1029.0;-48.0;7.0;182.0;-130;-24.0;319;-971.0;19.0
-29;1071.0;-3.0;-14.0;191.0;-71;-15.0;441;-950.0;70.0
-29;1079.0;-40.0;11.0;187.0;-71;18.0;441;-950.0;53.0
-25;981.0;-24.0;-30.0;339.0;-115;124.0;352;-940.0;-37.0
-28;1114.0;-109.0;21.0;69.0;-47;108.0;369;-967.0;201.0
-20;1040.0;-7.0;-1.0;185.0;-130;-12.0;329;-971.0;36.0
-10;986.0;-225.0;39.0;233.0;-13;5.0;997;-972.0;-630.0
-21;781.0;-440.0;-109.0;125.0;173;-2099.0;355;-769.0;2080.0
-21;981.0;-37.0;45.0;250.0;-145;40.0;341;-963.0;128.0
-24;831.0;-60.0;2.0;305.0;-74;-770.0;380;-738.0;611.0
-20;1029.0;26.0;-14.0;179.0;-129;14.0;337;-983.0;18.0
-20;1027.0;-11.0;20.0;184.0;-130;26.0;338;-975.0;-3.0
-20;1032.0;58.0;-6.0;147.0;-129;20.0;337;-987.0;49.0
-20;1059.0;79.0;-29.0;163.0;-129;-4.0;327;-992.0;-22.0
-27;1084.0;-180.0;96.0;125.0;-116;68.0;335;-1008.0;-21.0
-20;1031.0;26.0;-8.0;182.0;-129;-9.0;342;-982.0;48.0
-20;1011.0;-60.0;12.0;180.0;-130;4.0;326;-987.0;53.0
-16;953.0;95.0;-76.0;334.0;173;-50.0;183;-914.0;-41.0
-20;1013.0;-46.0;8.0;184.0;-130;17.0;326;-983.0;48.0
-20;1032.0;-34.0;15.0;179.0;-129;10.0;323;-984.0;60.0
-20;1025.0;9.0;-8.0;182.0;-129;8.0;345;-982.0;38.0
-20;1035.0;9.0;5.0;184.0;-129;10.0;337;-984.0;44.0
-25;963.0;-46.0;4.0;196.0;-75;-250.0;391;-916.0;-74.0
-27;1090.0;-149.0;-205.0;95.0;-10;-644.0;440;-1026.0;473.0
-20;1048.0;-4.0;5.0;183.0;-129;-8.0;322;-983.0;26.0
-27;882.0;-10.0;21.0;353.0;-71;-509.0;414;-813.0;-186.0
-20;1040.0;47.0;8.0;188.0;-129;5.0;338;-981.0;57.0
-20;1030.0;-26.0;-16.0;182.0;-130;-5.0;335;-987.0;40.0
-32;549.0;78.0;377.0;375.0;-75;430.0;461;-851.0;-239.0
-20;1030.0;-13.0;1.0;180.0;-130;-7.0;333;-985.0;59.0
-20;1040.0;-17.0;-6.0;179.0;-130;-34.0;329;-983.0;73.0
-19;1040.0;-56.0;6.0;179.0;-130;-9.0;339;-986.0;104.0
-23;1046.0;-69.0;-134.0;170.0;-145;-92.0;360;-970.0;-18.0
-20;1039.0;-3.0;-28.0;179.0;-129;-3.0;328;-976.0;56.0
-20;1044.0;-32.0;-9.0;181.0;-129;3.0;327;-977.0;48.0
-20;1045.0;-26.0;-6.0;183.0;-130;-30.0;331;-989.0;46.0
-20;1022.0;16.0;-16.0;181.0;-130;9.0;330;-986.0;42.0
-24;1016.0;31.0;35.0;357.0;-115;-106.0;343;-935.0;79.0
-20;1029.0;29.0;-10.0;179.0;-129;-19.0;377;-989.0;32.0
-19;1021.0;-30.0;-35.0;189.0;-129;16.0;329;-990.0;32.0
-45;866.0;-202.0;260.0;272.0;-151;441.0;667;-1080.0;-329.0
-20;1019.0;20.0;-46.0;180.0;-130;3.0;335;-986.0;45.0
-25;628.0;90.0;-13.0;265.0;-75;50.0;379;-552.0;43.0
-19;1020.0;-21.0;-25.0;172.0;-129;-17.0;326;-975.0;31.0
-20;1039.0;-30.0;-6.0;186.0;-130;15.0;331;-987.0;23.0
-34;1239.0;223.0;-391.0;136.0;-49;-112.0;393;-1001.0;21.0
-20;1017.0;-5.0;-8.0;179.0;-129;3.0;328;-977.0;60.0
-25;1000.0;160.0;-161.0;270.0;-74;121.0;422;-924.0;79.0
-31;879.0;226.0;-146.0;411.0;-69;-132.0;331;-1004.0;328.0
-26;868.0;332.0;106.0;402.0;-15;-104.0;398;-1050.0;284.0
-20;1025.0;30.0;-1.0;182.0;-130;-7.0;326;-978.0;45.0
-19;1023.0;-33.0;-4.0;191.0;-129;-24.0;366;-973.0;80.0
-20;1037.0;17.0;8.0;185.0;-130;12.0;328;-981.0;34.0
-27;981.0;-95.0;86.0;176.0;-129;20.0;377;-1056.0;176.0
-20;1032.0;-30.0;6.0;181.0;-129;-8.0;331;-977.0;46.0
-20;1018.0;13.0;8.0;185.0;-130;-28.0;338;-974.0;46.0
-27;980.0;4.0;-99.0;205.0;-125;-42.0;424;-973.0;-22.0
-20;1010.0;25.0;-8.0;192.0;-130;4.0;345;-979.0;24.0
-17;1053.0;-30.0;-9.0;195.0;-129;-7.0;330;-976.0;18.0
-30;864.0;-24.0;-110.0;266.0;-124;-100.0;468;-901.0;-56.0
-21;1002.0;-64.0;-24.0;239.0;-145;9.0;349;-972.0;129.0
-17;1004.0;-64.0;-768.0;133.0;25;-880.0;295;-949.0;71.0
-27;1037.0;-24.0;-22.0;390.0;-124;-15.0;410;-945.0;-15.0
-19;1039.0;35.0;-42.0;193.0;-129;0.0;442;-983.0;37.0
-29;1058.0;65.0;4.0;78.0;-71;100.0;446;-924.0;1.0
-30;1043.0;-1.0;-32.0;178.0;-71;85.0;421;-957.0;69.0
-35;997.0;77.0;-101.0;130.0;-10;-48.0;361;-879.0;113.0
-23;919.0;203.0;-165.0;119.0;-8;-106.0;368;-858.0;1.0
-20;1043.0;11.0;4.0;184.0;-130;13.0;338;-990.0;48.0
-20;993.0;-2.0;121.0;203.0;-156;88.0;334;-989.0;124.0
-20;1036.0;-36.0;20.0;197.0;-129;36.0;350;-975.0;-6.0
-20;1045.0;-65.0;46.0;179.0;-129;43.0;316;-980.0;-2.0
-25;1009.0;17.0;-228.0;149.0;-158;538.0;362;-950.0;312.0
-29;1060.0;80.0;28.0;179.0;-71;156.0;435;-947.0;-17.0
-30;1051.0;-23.0;-15.0;194.0;-73;95.0;415;-942.0;94.0
-29;1058.0;32.0;8.0;175.0;-71;20.0;440;-948.0;73.0
-25;1111.0;22.0;15.0;58.0;-139;-23.0;382;-1019.0;28.0
-30;1069.0;-9.0;0.0;189.0;-73;68.0;423;-951.0;69.0
-29;1047.0;-15.0;19.0;188.0;-71;52.0;445;-981.0;46.0
-26;983.0;70.0;67.0;134.0;-75;-193.0;400;-698.0;-186.0
-31;1044.0;-44.0;-5.0;153.0;-72;18.0;433;-926.0;-35.0
-31;1059.0;-15.0;-28.0;173.0;-72;25.0;433;-944.0;-16.0
-24;1006.0;-395.0;141.0;134.0;3;151.0;353;-980.0;-212.0
-20;1052.0;-55.0;-12.0;177.0;-130;-55.0;338;-987.0;68.0
-29;1074.0;20.0;10.0;167.0;-71;15.0;445;-975.0;-3.0
-29;1099.0;-454.0;-58.0;167.0;-11;180.0;469;-1046.0;77.0
-25;795.0;91.0;102.0;320.0;-75;94.0;376;-683.0;6.0
-31;1048.0;-40.0;-31.0;160.0;-71;-23.0;431;-945.0;65.0
-20;1015.0;-49.0;-18.0;176.0;-129;-18.0;344;-997.0;79.0
-29;1140.0;121.0;16.0;148.0;-71;59.0;442;-992.0;22.0
-29;1054.0;53.0;17.0;224.0;-71;-65.0;446;-978.0;1.0
-29;1043.0;49.0;17.0;217.0;-71;-70.0;443;-967.0;21.0
-38;1040.0;-41.0;-9.0;112.0;-146;56.0;352;-1010.0;147.0
-25;1047.0;-73.0;21.0;74.0;-116;-4.0;314;-974.0;99.0
-25;1093.0;-18.0;4.0;15.0;-116;-21.0;346;-1011.0;58.0
-44;1153.0;-11.0;172.0;132.0;-5;232.0;409;-924.0;98.0
-29;1054.0;23.0;37.0;151.0;-71;96.0;442;-961.0;-23.0
-29;1075.0;-13.0;45.0;191.0;-71;48.0;443;-953.0;7.0
-28;1084.0;-52.0;23.0;169.0;-71;46.0;441;-942.0;2.0
-27;781.0;-11.0;-9.0;271.0;-71;-125.0;429;-964.0;-6.0
-20;1059.0;-11.0;-3.0;216.0;-129;41.0;339;-985.0;-17.0
-20;1030.0;21.0;-38.0;187.0;-130;-15.0;326;-984.0;51.0
-28;624.0;151.0;-149.0;353.0;-71;-50.0;415;-571.0;176.0
-32;1119.0;-916.0;-95.0;24.0;15;-845.0;340;-1064.0;455.0
-29;809.0;-45.0;-178.0;449.0;-74;-8.0;441;-698.0;90.0
-20;1034.0;1.0;-31.0;250.0;-154;25.0;335;-965.0;46.0
-31;1060.0;-28.0;-32.0;162.0;-71;23.0;434;-950.0;77.0
-32;1090.0;-50.0;66.0;39.0;-14;35.0;432;-993.0;156.0
-30;665.0;-662.0;311.0;492.0;-51;550.0;365;-800.0;-108.0
-25;922.0;-78.0;26.0;162.0;-124;-96.0;360;-896.0;58.0
-25;944.0;-17.0;32.0;108.0;-125;58.0;376;-903.0;52.0
-27;935.0;-10.0;-7.0;189.0;-125;-118.0;398;-955.0;76.0
-27;933.0;-36.0;2.0;103.0;-124;11.0;402;-895.0;18.0
-20;1020.0;25.0;-29.0;181.0;-130;-38.0;327;-979.0;58.0
-25;811.0;-95.0;-112.0;356.0;-75;50.0;380;-882.0;-16.0
-20;1037.0;-1.0;14.0;187.0;-130;-34.0;319;-981.0;-8.0
-20;1037.0;15.0;4.0;185.0;-130;28.0;331;-980.0;50.0
-20;1017.0;-1.0;-4.0;179.0;-130;-19.0;330;-986.0;70.0
-27;938.0;10.0;6.0;113.0;-124;-37.0;403;-891.0;41.0
-27;941.0;-9.0;42.0;61.0;-124;52.0;411;-911.0;-54.0
