InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
-7;592;2;0;-28;-22;-10;-833;7;-28;-22;-10
8;475;-3;-3;16;-62;-1;-895;-8;16;-15;-1
22;593;4;0;-14;-22;-23;-833;-22;-14;-22;-23
24;589;5;-1;1;-20;-2;-826;-24;1;-14;-2
2;480;7;3;-8;-73;6;-897;-2;-8;-20;6
24;478;3;-2;10;-66;-10;-893;-24;10;-14;-10
13;595;2;-1;-41;-17;-25;-832;-13;-41;-23;-25
-7;497;-1;-12;24;-76;-9;-885;7;24;-19;-9
1;488;5;-2;0;-73;4;-896;-1;0;-23;4
-6;501;-1;-15;9;-80;-5;-891;6;9;-25;-5
-6;589;3;-3;-15;-19;-2;-828;6;-15;-16;-2
1;593;1;1;-25;-24;-3;-835;-1;-25;-24;-3
26;489;5;7;-18;-60;5;-889;-26;-18;-16;5
10;588;0;-3;-31;-21;-8;-832;-10;-31;-19;-8
9;475;2;2;-12;-72;15;-897;-9;-12;-18;15
-23;602;-3;-10;-32;-9;-6;-831;23;-32;-26;-6
-1;588;-1;-3;-25;-20;5;-834;1;-25;-21;5
-24;478;2;-4;26;-66;1;-896;24;26;-18;1
-10;605;5;-4;-45;-13;9;-822;10;-45;-20;9
-22;592;3;-4;-13;-20;14;-836;22;-13;-25;14
1;590;5;-3;-17;-20;10;-829;-1;-17;-18;10
2;589;3;-5;-49;-12;-3;-835;-2;-49;-22;-3
1;595;6;-2;-14;-21;-6;-835;-1;-14;-25;-6
-14;491;-2;0;41;-80;3;-891;14;41;-21;3
24;585;-1;-9;-22;-16;5;-835;-24;-22;-20;5
-21;587;-1;-8;-4;-17;-15;-837;21;-4;-22;-15
6;583;0;-8;-29;-17;-7;-831;-6;-29;-15;-7
-14;595;6;0;-7;-25;-6;-834;14;-7;-25;-6
-4;585;0;-9;-17;-19;25;-835;4;-17;-20;25
3205;1115;248;-320;-3251;104;911;-591;-3205;-3251;-193;911
7;478;2;0;24;-71;3;-898;-7;24;-20;3
5;474;3;3;14;-73;7;-895;-5;14;-15;7
-4;584;-4;-9;-32;-18;-14;-840;4;-32;-23;-14
2;473;2;3;-5;-72;-7;-895;-2;-5;-15;-7
4;587;1;-8;3;-21;-17;-838;-4;3;-23;-17
-10;586;1;-11;14;-17;-25;-837;10;14;-22;-25
32;503;4;8;13;-61;7;-876;-32;13;-13;7
-15;572;0;-1;-34;-17;26;-842;15;-34;-17;26
-1;591;6;-2;-20;-23;10;-833;1;-20;-21;10
24;593;8;-5;14;-17;20;-835;-24;14;-24;20
85;505;-235;100;32;-44;16;-878;-85;32;20;16
-3;591;1;2;2;-26;5;-839;3;2;-27;5
776;39;50;7;-2826;-21;-362;-55;-776;-2826;930;-362
10;586;2;-3;13;-18;12;-832;-10;13;-18;12
-18;587;2;-2;20;-18;0;-835;18;20;-21;0
1020;1203;-152;23;-235;-5;-251;-1480;-1020;-235;-898;-251
10;588;0;2;10;-22;-3;-837;-10;10;-23;-3
13;588;1;2;8;-22;-13;-836;-13;8;-22;-13
6;581;-4;-2;0;-20;15;-836;-6;0;-19;15
26;589;1;0;-16;-20;-4;-840;-26;-16;-25;-4
55;585;3;1;-10;-13;-17;-840;-55;-10;-24;-17
5;480;8;2;-2;-74;8;-893;-5;-2;-16;8
-9;589;5;-2;-12;-18;3;-833;9;-12;-20;3
1;591;6;6;-13;-26;-12;-833;-1;-13;-21;-12
21;585;1;0;21;-20;14;-834;-21;21;-19;14
-31;587;1;-4;2;-15;-5;-835;31;2;-21;-5
-12;482;0;-8;5;-61;-3;-898;12;5;-21;-3
-28;584;12;4;-93;-11;-44;-828;28;-93;-14;-44
-14;586;0;-5;-10;-17;-3;-838;14;-10;-23;-3
0;493;7;4;-13;-57;6;-892;0;-13;-20;6
13;472;-3;5;-21;-70;-17;-900;-13;-21;-19;-17
-40;490;-10;-1;-46;-80;-5;-891;40;-46;-20;-5
-1;588;5;-1;-12;-20;1;-830;1;-12;-17;1
-11;586;1;-10;-9;-14;-9;-839;11;-9;-23;-9
11;592;8;3;-4;-25;-8;-830;-11;-4;-19;-8
-9;590;7;-3;6;-20;18;-830;9;6;-18;18
0;584;3;-12;28;-12;-25;-834;0;28;-18;-25
34;582;-2;-2;2;-22;-11;-834;-34;2;-18;-11
32;571;3;2;-13;-24;44;-844;-32;-13;-20;44
-16;590;1;0;-27;-20;6;-837;16;-27;-24;6
13;591;6;-5;4;-14;-12;-835;-13;4;-23;-12
-11;595;10;-1;-7;-17;-21;-833;11;-7;-24;-21
20;584;-2;-3;6;-17;9;-837;-20;6;-20;9
-4766;1842;1267;-410;-972;319;1614;-1059;4766;-972;-617;1614
2;587;2;2;-11;-19;-19;-832;-2;-11;-19;-19
-1;474;9;7;8;-77;18;-889;1;8;-11;18
0;586;0;2;5;-20;4;-834;0;5;-20;4
28;591;3;-5;-28;-17;-6;-833;-28;-28;-22;-6
22;591;2;-2;-3;-15;-2;-839;-22;-3;-26;-2
-2;593;4;-1;20;-16;11;-835;2;20;-25;11
-3;498;5;-2;27;-67;-1;-891;3;27;-23;-1
-1;587;-1;-4;-15;-13;0;-836;1;-15;-22;0
1;591;2;-2;-21;-15;7;-836;-1;-21;-24;7
18;586;-3;-2;28;-13;25;-834;-18;28;-19;25
2;591;1;-5;8;-8;30;-836;-2;8;-24;30
-5;593;3;3;12;-13;-7;-832;5;12;-22;-7
20;592;2;7;-3;-18;19;-831;-20;-3;-20;19
13;487;85;-94;-9;-119;-27;-898;-13;-9;-20;-27
-14;590;0;1;34;-12;16;-832;14;34;-20;16
-20;592;2;0;-33;9;-12;-825;20;-33;-16;-12
-1;592;6;-2;-21;-5;-6;-828;1;-21;-18;-6
-8;589;-4;-4;-6;-9;0;-842;8;-6;-28;0
-9;586;-3;1;19;-15;-12;-837;9;19;-21;-12
11;593;4;1;8;-12;17;-835;-11;8;-24;17
-10;592;2;3;4;-14;18;-834;10;4;-23;18
11;589;1;1;-23;-11;18;-833;-11;-23;-20;18
5;588;0;-4;11;-7;-12;-834;-5;11;-21;-12
-1;589;-2;3;8;-16;0;-837;1;8;-24;0
-15;597;5;7;-12;-18;6;-832;15;-12;-25;6
-23;586;-2;0;-5;-13;14;-834;23;-5;-20;14
-23;590;0;0;27;-13;13;-836;23;27;-23;13
-4;587;-2;-2;-5;-11;9;-835;4;-5;-20;9
-3;507;2;1;-41;-40;-8;-881;3;-41;-17;-8
-11;589;1;2;-6;-14;9;-832;11;-6;-19;9
-15;587;-3;3;-18;-16;3;-836;15;-18;-22;3
20;585;-4;1;-9;-15;18;-837;-20;-9;-21;18
-6;592;4;5;-4;-16;37;-830;6;-4;-20;37
-12;590;-1;7;-22;-19;10;-835;12;-22;-22;10
21;586;-5;3;1;-17;2;-835;-21;1;-21;2
10;589;-4;2;2;-17;5;-839;-10;2;-25;5
8;590;-1;1;19;-15;37;-836;-8;19;-23;37
-1;584;-8;0;1;-14;19;-839;1;1;-22;19
18;587;-1;-2;-5;-10;10;-833;-18;-5;-19;10
-10;587;-1;-3;-9;-9;11;-834;10;-9;-20;11
-14;588;2;0;10;-10;3;-828;14;10;-16;3
-5;473;3;4;21;-73;4;-893;5;21;-13;4
206;505;16;34;618;-140;-876;-868;-206;618;-13;-876
7;607;-1;0;42;16;45;-823;-7;42;-23;45
-11;504;-2;14;3;-50;2;-890;11;3;-23;2
-20;597;2;3;-16;-11;-11;-837;20;-16;-28;-11
39;488;136;-31;-57;-170;-6;-872;-39;-57;-4;-6
4;588;-5;-1;7;-10;-5;-840;-4;7;-25;-5
11;593;6;1;-34;-5;27;-826;-11;-34;-16;27
4;477;-5;-4;0;-64;21;-901;-4;0;-21;21
12;481;-63;-187;42;-122;-2;-881;-12;42;8;-2
-1;481;-9;0;-31;-60;-6;-894;1;-31;-17;-6
-2;497;3;4;29;-46;18;-898;2;29;-27;18
27;499;-31;44;21;-66;14;-886;-27;21;-17;14
28;496;10;-4;-23;-55;15;-894;-28;-23;-24;15
-2;589;-2;4;17;-14;-16;-831;2;17;-19;-16
2;592;0;6;21;-17;8;-830;-2;21;-20;8
2;595;4;-2;2;-1;-22;-831;-2;2;-22;-22
9;593;2;3;19;-9;-3;-828;-9;19;-18;-3
-14;595;1;8;-24;-14;-5;-830;14;-24;-22;-5
3;485;7;0;6;-60;1;-900;-3;6;-24;1
-6;485;-5;0;18;-71;9;-897;6;18;-22;9
-34;479;0;4;17;-68;17;-901;34;17;-22;17
-9;588;-2;11;29;-18;19;-829;9;29;-16;19
-4;485;-1;2;8;-65;-4;-896;4;8;-21;-4
6;590;2;7;-10;-19;8;-830;-6;-10;-19;8
-6;479;4;3;-7;-62;12;-892;6;-7;-14;12
43;589;2;-1;24;-3;0;-833;-43;24;-21;0
-14;591;0;6;31;-18;14;-834;14;31;-23;14
25;586;-5;3;25;-15;1;-835;-25;25;-20;1
-24;488;-3;5;9;-67;0;-896;24;9;-22;0
14;485;-9;3;3;-72;20;-894;-14;3;-20;20
-8;474;-1;-3;11;-71;21;-897;8;11;-17;21
17;588;1;0;-10;-9;17;-830;-17;-10;-18;17
-17;595;8;-1;6;-4;17;-829;17;6;-20;17
6;592;0;0;2;-8;17;-838;-6;2;-26;17
1;585;-5;1;-23;-11;8;-837;-1;-23;-21;8
-6;586;-2;3;-34;-13;6;-830;6;-34;-16;6
25;591;1;5;-25;-15;21;-833;-25;-25;-22;21
-4;484;-1;-6;4;-54;-2;-895;4;4;-20;-2
-3;587;-5;10;8;-22;30;-833;3;8;-19;30
-18;587;-5;7;34;-18;9;-833;18;34;-20;9
0;593;0;3;37;-14;11;-836;0;37;-25;11
-10;591;0;3;28;-14;18;-833;10;28;-21;18
1;596;6;-7;9;0;-11;-834;-1;9;-25;-11
19;483;-1;-3;-8;-56;3;-897;-19;-8;-21;3
-22;592;3;-4;13;-3;3;-832;22;13;-21;3
7;592;0;2;-26;-9;-9;-833;-7;-26;-22;-9
0;485;3;-3;5;-58;0;-894;0;5;-18;0
-3;588;-7;0;23;-10;18;-837;3;23;-23;18
-11;480;-4;2;-18;-55;10;-899;11;-18;-21;10
-13;592;1;-2;8;-6;7;-830;13;8;-20;7
15;590;-4;-1;9;-8;19;-837;-15;9;-24;19
14;597;5;-3;18;-3;28;-831;-14;18;-23;28
-1;588;-2;0;-6;-7;-26;-827;1;-6;-15;-26
-3;484;-6;1;-8;-68;3;-897;3;-8;-22;3
17;582;1;1;37;-2;-33;-834;-17;37;-17;-33
14;591;-1;5;16;-13;2;-830;-14;16;-19;2
-9;592;-1;0;-21;-8;8;-834;9;-21;-23;8
11;476;-4;4;7;-56;-22;-895;-11;7;-15;-22
-15;586;-7;-1;-1;-9;-32;-837;15;-1;-22;-32
-16;589;-3;0;-14;-9;13;-835;16;-14;-22;13
38;586;6;-4;64;-3;26;-831;-38;64;-17;26
11;593;2;-3;27;-1;-2;-835;-11;27;-23;-2
19;480;4;7;3;-61;-28;-891;-19;3;-15;-28
14;478;-4;2;-10;-53;18;-896;-14;-10;-16;18
5;481;-2;-2;-9;-52;1;-894;-5;-9;-16;1
-4;594;-1;2;2;-6;-21;-837;4;2;-27;-21
4;588;0;2;-20;-7;8;-831;-4;-20;-18;8
7;482;0;0;13;-55;16;-895;-7;13;-19;16
-7;479;-3;2;-9;-56;11;-894;7;-9;-15;11
-8;479;-3;2;-9;-55;12;-894;8;-9;-16;12
7;483;5;4;2;-62;1;-891;-7;2;-15;1
-9;479;-1;5;3;-59;-18;-897;9;3;-19;-18
-12;477;-6;6;3;-56;8;-901;12;3;-22;8
11;590;1;5;0;-10;-3;-831;-11;0;-19;-3
1;585;-4;-2;-24;-5;-3;-837;-1;-24;-21;-3
-1;487;-9;8;-1;-69;9;-889;1;-1;-17;9
16;485;1;-3;2;-54;2;-894;-16;2;-18;2
-4;487;-7;8;9;-67;27;-892;4;9;-19;27
25;483;2;0;2;-55;2;-896;-25;2;-19;2
26;484;3;-1;-6;-56;6;-895;-26;-6;-19;6
-6;487;-2;4;-18;-63;-14;-904;6;-18;-29;-14
10;480;-15;3;-6;-74;2;-891;-10;-6;-15;2
-34;589;5;2;-36;-9;-22;-839;34;-36;-24;-22
16;588;0;-1;-9;-8;-2;-835;-16;-9;-21;-2
12;478;-3;4;14;-56;-2;-900;-12;14;-20;-2
9;484;-7;12;-23;-63;27;-900;-9;-23;-24;27
-4;592;2;11;-2;-18;11;-829;4;-2;-19;11
15;484;3;-4;19;-53;-12;-891;-15;19;-15;-12
-100;598;-3;6;1;-15;-21;-823;100;1;-18;-21
-8;489;-18;-4;6;-95;11;-884;8;6;-15;11
-19;489;9;0;-2;-69;4;-891;19;-2;-18;4
19;499;0;6;-2;-87;12;-887;-19;-2;-22;12
-5;488;12;0;-17;-80;3;-888;5;-17;-16;3
2;488;15;-1;5;-86;-13;-891;-2;5;-20;-13
13;489;36;24;-11;-73;6;-895;-13;-11;-21;6
10;484;12;5;-13;-90;18;-892;-10;-13;-19;18
12;482;-3;4;11;-61;-8;-897;-12;11;-21;-8
2;588;-1;1;16;-11;-26;-835;-2;16;-21;-26
8;483;5;0;19;-59;-12;-891;-8;19;-15;-12
16;481;-3;-3;24;-52;1;-896;-16;24;-18;1
-8;593;0;1;-13;-11;28;-841;8;-13;-28;28
-20;594;2;1;-9;-10;-30;-837;20;-9;-27;-30
21;591;1;0;4;-11;35;-836;-21;4;-24;35
-4;482;4;1;4;-59;-26;-891;4;4;-15;-26
-14;589;-3;3;26;-14;-29;-834;14;26;-21;-29
-6;588;0;-3;0;-8;16;-834;6;0;-20;16
-2;482;3;3;15;-60;-11;-894;2;15;-18;-11
9;480;2;3;-7;-60;14;-894;-9;-7;-16;14
-1;479;0;4;0;-58;6;-897;1;0;-19;6
1;593;5;-2;-3;-7;7;-833;-1;-3;-22;7
22;588;2;-2;-1;-8;-9;-832;-22;-1;-19;-9
17;486;4;0;1;-56;-23;-894;-17;1;-19;-23
-10;485;7;1;-36;-60;-1;-892;10;-36;-18;-1
43;479;13;0;40;-8;51;-891;-43;40;-11;51
-3;585;-4;2;-2;-14;-23;-837;3;-2;-22;-23
9;590;3;0;21;-9;9;-832;-9;21;-20;9
-33;480;0;1;1;-58;9;-895;33;1;-17;9
-2;485;0;13;-12;-56;-1;-894;2;-12;-19;-1
-5;485;-2;10;-6;-59;29;-892;5;-6;-17;29
-11;589;-1;7;-14;-14;19;-833;11;-14;-21;19
7;586;-4;4;-16;-13;9;-835;-7;-16;-21;9
-5;585;-4;-3;-11;-7;18;-836;5;-11;-20;18
18;479;-7;2;-16;-50;13;-901;-18;-16;-22;13
21;590;1;5;0;-14;22;-832;-21;0;-20;22
-31;584;-5;-3;3;-9;-15;-838;31;3;-22;-15
28;484;-6;6;11;-64;5;-896;-28;11;-20;5
-14;481;-7;6;10;-64;8;-890;14;10;-13;8
-6;482;-5;4;1;-63;16;-897;6;1;-20;16
-12;590;0;8;-12;-17;17;-833;12;-12;-21;17
15;595;3;4;-8;-12;17;-835;-15;-8;-25;17
5;477;-8;2;3;-50;11;-898;-5;3;-18;11
-6;593;1;2;16;-10;-9;-838;6;16;-27;-9
24;482;1;1;3;-55;1;-894;-24;3;-17;1
-11;590;1;2;9;-10;-10;-834;11;9;-22;-10
-6;479;5;5;-6;-58;11;-890;6;-6;-12;11
-17;583;-4;-4;2;-5;6;-837;17;2;-20;6
-28;489;2;-4;3;-50;2;-892;28;3;-18;2
10;482;1;0;5;-51;-6;-889;-10;5;-12;-6
2;483;3;3;12;-54;-16;-893;-2;12;-17;-16
11;584;-1;0;19;-9;-10;-833;-11;19;-18;-10
24;591;2;5;2;-12;8;-834;-24;2;-23;8
3;590;2;0;-13;-8;1;-835;-3;-13;-22;1
3;584;3;-2;20;-5;-24;-826;-3;20;-11;-24
22;581;-3;0;29;-9;-15;-830;-22;29;-13;-15
10;480;-8;0;15;-48;-17;-894;-10;15;-16;-17
12;592;1;8;0;-15;6;-836;-12;0;-25;6
20;592;2;5;1;-13;7;-836;-20;1;-25;7
11;588;2;-2;8;-7;10;-832;-11;8;-19;10
-12;589;2;1;6;-8;3;-831;12;6;-18;3
26;592;3;5;-5;-14;-13;-833;-26;-5;-21;-13
-22;487;4;1;-25;-49;-30;-893;22;-25;-19;-30
1;588;-5;-6;49;-6;32;-833;-1;49;-20;32
10;585;-2;-1;-4;-8;22;-831;-10;-4;-17;22
-23;591;1;4;10;-11;7;-830;23;10;-19;7
2;592;3;2;8;-10;16;-831;-2;8;-21;16
9;489;-4;11;4;-60;26;-897;-9;4;-23;26
20;484;-1;0;8;-48;10;-892;-20;8;-16;10
-16;482;-2;2;-5;-48;7;-894;16;-5;-17;7
1;494;-91;-67;50;-118;3;-893;-1;50;-21;3
-14;492;-8;0;8;-67;-19;-889;14;8;-19;-19
-53;478;-1;1;3;-87;-4;-900;53;3;-23;-4
-4;482;5;-2;25;-52;19;-891;4;25;-15;19
-3;483;-3;0;30;-79;19;-899;3;30;-23;19
37;475;7;-1;-56;-21;-9;-894;-37;-56;-12;-9
-14;484;-3;1;-17;-50;-16;-899;14;-17;-23;-16
-21;592;2;0;7;-9;6;-836;21;7;-25;6
-3;592;1;-5;10;-4;28;-840;3;10;-28;28
-1;593;3;-1;31;-8;19;-836;1;31;-25;19
0;593;3;-1;27;-7;28;-837;0;27;-25;28
12;589;0;-1;-8;-8;-13;-835;-12;-8;-22;-13
-5;593;2;2;-18;-10;-26;-835;5;-18;-25;-26
-11;589;0;3;27;-11;18;-833;11;27;-20;18
-16;486;1;5;51;-57;17;-892;16;51;-17;17
30;591;1;-1;10;-7;4;-833;-30;10;-22;4
16;586;-4;-2;3;-8;-18;-837;-16;3;-22;-18
9;488;-1;-1;13;-44;17;-894;-9;13;-20;17
19;489;-1;-1;-7;-43;-24;-896;-19;-7;-21;-24
4;593;2;4;-1;-10;-10;-832;-4;-1;-21;-10
16;587;-2;2;-11;-11;-2;-831;-16;-11;-18;-2
15;489;2;-1;25;-46;17;-894;-15;25;-20;17
-13;505;2;-6;27;-60;45;-886;13;27;-21;45
-7;488;2;0;13;-48;-5;-893;7;13;-19;-5
-5;490;0;-2;32;-46;6;-894;5;32;-21;6
-4;486;6;3;-13;-53;4;-892;4;-13;-17;4
12;492;10;1;-20;-45;-13;-889;-12;-20;-16;-13
32;505;6;-3;-31;-54;27;-881;-32;-31;-17;27
5;587;-1;3;-6;-11;-11;-831;-5;-6;-18;-11
-13;491;2;2;-12;-36;2;-892;13;-12;-19;2
2;476;2;13;9;-51;-19;-895;-2;9;-15;-19
-5;587;-2;-1;-2;-8;-17;-835;5;-2;-21;-17
119;429;38;115;38;-48;49;-905;-119;38;13;49
24;587;-2;2;8;-10;21;-834;-24;8;-20;21
-23;591;1;-2;6;-7;10;-836;23;6;-24;10
-19;592;2;-2;4;-7;6;-837;19;4;-25;6
-14;594;3;2;-6;-11;10;-836;14;-6;-26;10
25;592;0;6;-7;-15;3;-837;-25;-7;-25;3
1727;798;420;237;421;53;-528;-794;-1727;421;22;-528
17;480;0;9;8;-49;28;-897;-17;8;-19;28
9;488;2;1;17;-50;48;-894;-9;17;-20;48
5;487;0;0;13;-48;-8;-890;-5;13;-15;-8
10;593;3;-2;-25;-7;-18;-837;-10;-25;-26;-18
0;601;8;10;-46;-5;-12;-829;0;-46;-23;-12
-6;587;1;-2;-1;-8;-12;-832;6;-1;-18;-12
-1;591;1;1;15;-11;-3;-837;1;15;-24;-3
17;485;2;-4;13;-52;13;-888;-17;13;-13;13
-22;590;-1;5;-14;-15;-13;-837;22;-14;-24;-13
-102;116;-38;0;65;709;89;-719;102;65;-15;89
24;485;5;-2;12;-56;-3;-894;-24;12;-19;-3
12;474;-1;-8;-7;-65;-4;-901;-12;-7;-20;-4
-2;487;8;-5;-8;-58;1;-892;2;-8;-18;1
8;481;12;-1;4;-62;19;-890;-8;4;-13;19
-12;478;0;-3;-4;-60;-7;-902;12;-4;-23;-7
10;492;-3;2;-21;-38;19;-893;-10;-21;-20;19
16;499;4;7;-5;-33;11;-890;-16;-5;-20;11
6;490;0;2;-2;-39;4;-888;-6;-2;-15;4
15;489;-3;3;-7;-41;-5;-888;-15;-7;-15;-5
4;487;-8;-1;-16;-46;-7;-892;-4;-16;-17;-7
-10;486;-2;-2;-5;-40;-17;-890;10;-5;-15;-17
11;476;1;4;-41;-64;2;-894;-11;-41;-15;2
12;591;3;4;19;-13;6;-831;-12;19;-20;6
18;594;6;2;5;-10;-4;-833;-18;5;-23;-4
-11;491;-7;2;-7;-44;12;-896;11;-7;-22;12
-26;479;-3;0;-14;-27;7;-896;26;-14;-16;7
29;485;8;3;-31;-17;-19;-898;-29;-31;-20;-19
11;485;6;2;-22;-29;-31;-899;-11;-22;-22;-31
-18;468;-11;2;54;-13;38;-903;18;54;-17;38
-30;589;-3;-3;10;-6;12;-837;30;10;-23;12
15;451;27;5;-15;18;8;-908;-15;-15;-14;8
-3;593;3;4;0;-11;19;-831;3;0;-21;19
16;488;5;-6;3;-54;-17;-896;-16;3;-21;-17
-854;1232;-184;898;-111;-609;-555;-184;854;-111;-51;-555
0;478;7;1;6;-56;-22;-894;0;6;-16;-22
1;593;0;-1;-5;-9;-5;-839;-1;-5;-27;-5
-86;732;11;-3;-57;162;-65;-691;86;-57;-19;-65
11;591;1;8;-20;-18;-2;-830;-11;-20;-19;-2
-15;591;0;1;24;-10;11;-835;15;24;-24;11
-32;607;8;5;16;-18;-41;-819;32;16;-20;-41
8;485;-6;0;22;-81;6;-894;-8;22;-21;6
-21;525;-125;-8;68;32;-2;-874;21;68;-13;-2
-2;478;4;-1;-14;-91;17;-890;2;-14;-14;17
-21;587;-1;2;-12;-11;-15;-833;21;-12;-19;-15
6;479;-4;2;-15;-58;-17;-895;-6;-15;-17;-17
-1;479;0;0;2;-55;-13;-900;1;2;-22;-13
16;488;3;-3;14;-92;5;-889;-16;14;-18;5
-5;482;-12;1;15;-67;11;-897;5;15;-20;11
6;485;17;-10;2;-43;-1;-896;-6;2;-19;-1
7;484;1;5;-38;-113;-5;-892;-7;-38;-21;-5
-231;459;-33;185;488;-196;-101;-831;231;488;47;-101
11;510;6;-2;29;-30;26;-874;-11;29;-12;26
-30;490;-14;5;69;-70;36;-891;30;69;-19;36
57;491;-5;39;30;-83;-1;-883;-57;30;-13;-1
-56;498;-38;-100;78;-54;-6;-907;56;78;-30;-6
5;489;-5;0;14;-86;-20;-890;-5;14;-19;-20
-190;495;12;-5;160;-85;52;-901;190;160;-31;52
22;529;-7;8;-9;-61;-21;-878;-22;-9;-27;-21
12;517;5;4;1;-48;0;-873;-12;1;-16;0
82;502;-30;33;8;-94;51;-885;-82;8;-18;51
-15;513;1;7;-11;-76;-5;-874;15;-11;-16;-5
-36;474;-23;2;-183;-108;-110;-882;36;-183;-6;-110
-28;509;10;1;1;-66;17;-879;28;1;-18;17
16;501;1;-5;16;-46;11;-882;-16;16;-14;11
-15;489;15;-6;5;-7;8;-888;15;5;-14;8
-5;513;-8;6;14;-51;7;-874;5;14;-14;7
4;513;-10;-1;-4;-55;-18;-885;-4;-4;-24;-18
24;492;16;-4;-1;-54;-2;-888;-24;-1;-16;-2
-26;472;-7;-8;-126;-66;-70;-899;26;-126;-16;-70
118;515;120;58;198;31;-74;-882;-118;198;-11;-74
-17;505;-17;-3;18;-63;-5;-875;17;18;-12;-5
-9;511;-17;-3;-18;-61;10;-882;9;-18;-21;10
7;472;-5;4;-93;-60;-48;-895;-7;-93;-13;-48
-22;503;-3;1;-9;-39;2;-866;22;-9;-2;2
-116;514;-3;3;-100;-75;-99;-876;116;-100;-19;-99
-109;506;29;-28;-96;-49;-19;-877;109;-96;-15;-19
17;509;6;0;43;-32;-1;-877;-17;43;-15;-1
-161;402;303;53;380;190;-131;-950;161;380;-7;-131
56;493;-4;-1;67;-62;30;-895;-56;67;-24;30
-32;483;-9;5;153;-75;53;-895;32;153;-20;53
75;491;-24;3;202;-104;83;-890;-75;202;-22;83
-35;497;-1;-1;38;-58;29;-884;35;38;-15;29
-24;517;-11;-2;7;-57;-8;-876;24;7;-19;-8
-1596;661;151;128;738;-65;-1554;-842;1596;738;-52;-1554
-6;509;12;4;6;-40;11;-871;6;6;-9;11
18;511;3;1;-9;-49;-16;-872;-18;-9;-12;-16
-44;516;9;-7;-8;-13;-32;-878;44;-8;-18;-32
-20;512;13;9;6;-36;-3;-872;20;6;-12;-3
27;511;-5;-5;8;-59;-4;-873;-27;8;-13;-4
52;484;-24;1;-159;-88;-121;-908;-52;-159;-32;-121
5;488;-1;0;5;-90;8;-888;-5;5;-17;8
-13;521;-5;-1;-27;-48;11;-866;13;-27;-12;11
-271;392;-46;39;-221;-18;-289;-846;271;-221;66;-289
-14;523;0;-3;16;-45;-15;-872;14;16;-18;-15
-6;524;-2;-2;-16;-46;10;-872;6;-16;-18;10
-6;523;6;5;13;-35;-8;-871;6;13;-15;-8
-2;523;-6;-14;4;-56;-7;-878;2;4;-23;-7
25;488;-1;1;6;-89;2;-890;-25;6;-19;2
-49;550;-3;5;-66;-36;-71;-850;49;-66;-12;-71
-13;591;0;1;2;-10;-5;-837;13;2;-25;-5
-1;592;3;0;34;-7;-5;-836;1;34;-24;-5
-28;584;-5;1;7;-1;30;-836;28;7;-20;30
8;475;-2;-6;-1;-58;-1;-901;-8;-1;-21;-1
-10;480;-2;-2;-3;-58;-17;-901;10;-3;-22;-17
-3;490;27;-3;24;-109;-9;-892;3;24;-23;-9
-7;511;31;1;9;-90;13;-887;7;9;-28;13
-5;504;189;57;8;-40;-6;-881;5;8;5;-6
10;494;-2;-4;2;-92;0;-885;-10;2;-17;0
-1;475;-2;3;64;-80;12;-897;1;64;-18;12
-10;490;-7;0;14;-89;2;-893;10;14;-23;2
-2;484;-7;1;0;-64;-20;-897;2;0;-21;-20
-7;483;-2;-2;-5;-59;-18;-901;7;-5;-24;-18
-5;594;6;1;16;-6;5;-834;5;16;-24;5
11;591;4;6;-13;-12;-3;-830;-11;-13;-19;-3
-1;485;-4;3;3;-60;31;-896;1;3;-20;31
22;491;-18;-1;-11;-63;39;-890;-22;-11;-17;39
-2;477;-1;-4;-17;-57;-10;-899;2;-17;-19;-10
-16;592;2;1;-5;-8;7;-839;16;-5;-26;7
12;587;1;7;27;-13;-3;-830;-12;27;-17;-3
12;587;-1;-1;26;-6;-3;-838;-12;26;-23;-3
-7;588;2;6;9;-11;8;-831;7;9;-17;8
51;501;-11;7;-13;-57;-34;-892;-51;-13;-25;-34
-21;585;-1;4;6;-11;-12;-833;21;6;-18;-12
-16;584;-3;-3;13;-7;-7;-838;16;13;-21;-7
12;583;1;-1;6;-8;-10;-832;-12;6;-16;-10
-14;588;1;1;2;-10;26;-837;14;2;-23;26
-6;589;5;-1;-6;-8;0;-833;6;-6;-20;0
22;587;0;-3;-13;-7;8;-841;-22;-13;-25;8
13;584;-3;-1;-8;-10;-6;-841;-13;-8;-24;-6
0;585;-2;2;-13;-12;16;-833;0;-13;-18;16
26;595;4;2;-16;-9;34;-834;-26;-16;-24;34
21;483;-1;-1;10;-56;-6;-900;-21;10;-22;-6
10;481;-3;0;18;-58;-2;-897;-10;18;-20;-2
4;474;-1;-3;29;-59;26;-895;-4;29;-15;26
