InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
88;416;-213;-83;56;141;-66;-931;-88;56;-5;-66
18;485;-3;-2;20;-50;10;-898;-18;20;-22;10
-1;592;3;0;34;-7;-5;-836;1;34;-24;-5
42;497;1;6;7;-98;3;-884;-42;7;-19;3
38;491;7;-2;15;-90;0;-894;-38;15;-23;0
74;489;-13;15;-34;-83;17;-892;-74;-34;-20;17
21;615;18;-8;-66;1;-13;-815;-21;-66;-20;-13
14;489;7;-5;50;-104;-9;-890;-14;50;-20;-9
-38;611;17;-2;-32;-1;-28;-816;38;-32;-19;-28
6;473;-3;1;-23;-63;15;-900;-6;-23;-19;15
-1;479;0;0;2;-55;-13;-900;1;2;-22;-13
18;485;3;1;27;-93;11;-894;-18;27;-21;11
-44;594;0;5;-24;-21;19;-827;44;-24;-18;19
-26;503;2;-12;-252;-85;-134;-884;26;-252;-20;-134
-5;482;-12;1;15;-67;11;-897;5;15;-20;11
-25;481;1;0;21;-55;-11;-897;25;21;-19;-11
99;485;-15;161;89;-86;27;-878;-99;89;7;27
-34;485;26;2;-34;-82;-32;-894;34;-34;-20;-32
18;620;0;5;10;14;-38;-813;-18;10;-22;-38
-22;591;4;-4;-64;-18;7;-831;22;-64;-19;7
-403;491;-10;-48;-1402;-59;2578;-869;403;-1402;2;2578
-2321;558;-377;66;-1072;278;2919;-808;2321;-1072;59;2919
-5395;961;4;-242;781;148;-167;-1023;5395;781;-390;-167
-11;475;5;-3;2;-119;8;-895;11;2;-20;8
5;474;3;3;14;-73;7;-895;-5;14;-15;7
14;618;0;3;12;16;-4;-814;-14;12;-23;-4
87;633;3;3;5;36;29;-805;-87;5;-24;29
11;481;-7;-1;6;-47;-31;-898;-11;6;-20;-31
-16;484;5;2;11;-78;-6;-891;16;11;-17;-6
-5;620;5;1;15;19;-20;-811;5;15;-21;-20
-6;478;1;-2;13;-128;-18;-895;6;13;-22;-18
3;476;6;-3;-18;-124;-27;-895;-3;-18;-21;-27
-1135;345;174;-117;-2815;-207;5274;-903;1135;-2815;40;5274
19;489;4;0;-5;-96;6;-888;-19;-5;-18;6
-7;482;0;6;1;-88;6;-893;7;1;-18;6
-73;437;-18;29;-284;-107;473;-884;73;-284;9;473
8;475;-2;-6;-1;-58;-1;-901;-8;-1;-21;-1
-8;710;0;4;3;78;14;-731;8;3;-21;14
3346;1150;246;-245;-3152;63;579;-438;-3346;-3152;-186;579
5;478;1;2;0;-67;-10;-902;-5;0;-23;-10
15;618;111;-38;-72;-21;-70;-810;-15;-72;-12;-70
-20;493;2;0;16;-57;17;-895;20;16;-24;17
-16;466;-5;0;-47;-105;-43;-892;16;-47;-12;-43
-28;487;0;-2;21;-99;-26;-886;28;21;-15;-26
71;720;-5;6;38;145;53;-704;-71;38;-17;53
-19;615;2;3;10;16;19;-811;19;10;-18;19
28;471;8;1;-9;-124;-18;-891;-28;-9;-14;-18
21;591;1;0;4;-11;35;-836;-21;4;-24;35
-20;721;-1;6;-2;145;-7;-706;20;-2;-19;-7
-15;507;14;-34;-1;-107;-35;-903;15;-1;-39;-35
-5;490;-1;7;-27;-100;2;-888;5;-27;-19;2
0;483;2;7;-10;-70;28;-894;0;-10;-19;28
1;480;0;1;-7;-147;19;-888;-1;-7;-20;19
139;518;26;61;-48;-100;111;-893;-139;-48;-21;111
-21;617;-3;2;36;16;17;-820;21;36;-25;17
10;477;-6;17;-38;-44;32;-900;-10;-38;-19;32
-152;508;22;-36;381;-173;185;-881;152;381;-30;185
14;610;-1;-1;-10;16;-27;-822;-14;-10;-24;-27
-5;480;1;-2;3;-75;30;-896;5;3;-19;30
475;622;252;-61;2201;142;-2765;-619;-475;2201;146;-2765
-69;849;-140;-177;399;50;-184;-1069;69;399;-336;-184
-50;465;1;17;-31;-131;-6;-895;50;-31;-18;-6
28;492;2;-1;-59;-98;3;-885;-28;-59;-18;3
-1;596;1;-2;-2;1;-31;-835;1;-2;-26;-31
-22;600;7;1;-70;-2;-47;-838;22;-70;-30;-47
-8;474;-1;-3;11;-71;21;-897;8;11;-17;21
-23;491;1;1;-8;-104;-32;-882;23;-8;-15;-32
-116;514;-3;3;-100;-75;-99;-876;116;-100;-19;-99
-190;495;12;-5;160;-85;52;-901;190;160;-31;52
22;479;1;1;3;-79;1;-895;-22;3;-18;1
15;477;4;0;-18;-68;-8;-894;-15;-18;-16;-8
-27;478;0;2;67;-142;31;-890;27;67;-20;31
22;617;-2;4;-25;15;18;-817;-22;-25;-24;18
-278;580;-24;0;-97;-7;-94;-832;278;-97;-14;-94
28;473;-4;0;4;-125;12;-892;-28;4;-17;12
6;484;7;3;12;-115;-3;-889;-6;12;-19;-3
-31;427;-152;21;-13;-177;86;-828;31;-13;72;86
939;548;120;-10;-10;-142;-959;-970;-939;-10;-116;-959
4;693;9;3;-35;116;5;-740;-4;-35;-21;5
18;480;3;-3;-23;-89;-8;-892;-18;-23;-17;-8
-24;442;-67;-29;146;-95;-84;-914;24;146;-17;-84
59;497;123;36;34;-59;10;-891;-59;34;-9;10
9;469;2;0;-15;-117;4;-898;-9;-15;-20;4
5;470;5;0;-8;-122;-18;-893;-5;-8;-16;-18
132;126;-229;223;172;65;-157;-1124;-132;172;-193;-157
-3302;731;-450;-346;1193;154;670;-166;3302;1193;501;670
-66;508;5;7;3;-114;-27;-882;66;3;-25;-27
-13;481;1;-1;-2;-62;9;-900;13;-2;-22;9
24;500;8;34;-20;-124;14;-904;-24;-20;-39;14
-52;489;-7;3;-40;-76;-12;-894;52;-40;-22;-12
-25;482;2;3;32;-55;-16;-895;25;32;-18;-16
604;489;15;5;317;-115;308;-871;-604;317;-11;308
79;446;-60;2;-115;-6;-142;-926;-79;-115;-26;-142
20;478;4;1;25;-119;29;-890;-20;25;-17;29
-17;485;-2;0;-19;-89;-10;-890;17;-19;-18;-10
3;629;8;2;-29;26;-26;-802;-3;-29;-20;-26
61;479;-14;-12;171;-96;98;-897;-61;171;-21;98
56;486;-7;6;9;-65;13;-899;-56;9;-24;13
-21;601;0;5;15;-24;-9;-829;21;15;-25;-9
17;487;-2;-1;25;-89;0;-890;-17;25;-18;0
7;472;-1;5;-2;-72;-4;-895;-7;-2;-14;-4
5;472;5;0;-7;-120;12;-897;-5;-7;-20;12
-26;489;-2;-1;-18;-88;24;-891;26;-18;-20;24
-33;622;6;4;25;16;-8;-806;33;25;-18;-8
7;607;-1;0;42;16;45;-823;-7;42;-23;45
57;492;-21;0;-69;-83;-33;-887;-57;-69;-18;-33
7;484;1;5;-38;-113;-5;-892;-7;-38;-21;-5
17;489;45;21;15;-46;-14;-902;-17;15;-26;-14
-22;628;1;7;-36;22;-9;-806;22;-36;-22;-9
19;911;-404;-179;445;308;1145;-525;-19;445;-5;1145
-13;481;-10;-1;61;-66;48;-892;13;61;-15;48
