Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
237.0;869.0;974.0;925.0;-690.0;-4;-465.0;583.0;823.0;756.0;-546.0
227.0;792.0;945.0;1021.0;-757.0;7;-369.0;381.0;847.0;431.0;-852.0
206.0;552.0;654.0;1188.0;-593.0;-2;-457.0;687.0;628.0;643.0;-725.0
231.0;634.0;774.0;996.0;-740.0;5;-562.0;696.0;680.0;678.0;-646.0
174.0;615.0;772.0;1071.0;-744.0;8;-710.0;797.0;538.0;799.0;-511.0
101.0;671.0;695.0;912.0;-955.0;3;-696.0;545.0;544.0;757.0;-435.0
313.0;878.0;1017.0;991.0;-402.0;8;-157.0;243.0;927.0;313.0;-868.0
11.0;913.0;675.0;854.0;-268.0;4;-425.0;300.0;785.0;369.0;-781.0
124.0;903.0;988.0;991.0;-396.0;8;-270.0;177.0;895.0;301.0;-893.0
3.0;887.0;705.0;893.0;-707.0;5;-581.0;331.0;764.0;530.0;-748.0
307.0;869.0;1011.0;983.0;-407.0;2;-181.0;320.0;932.0;381.0;-854.0
-60.0;912.0;596.0;912.0;-575.0;5;-609.0;527.0;726.0;583.0;-727.0
130.0;890.0;969.0;1005.0;-449.0;9;-318.0;228.0;892.0;363.0;-928.0
116.0;768.0;948.0;1037.0;-494.0;1;-508.0;566.0;834.0;603.0;-759.0
89.0;720.0;933.0;996.0;-544.0;-4;-521.0;604.0;764.0;624.0;-864.0
67.0;661.0;874.0;986.0;-634.0;-3;-493.0;550.0;735.0;605.0;-913.0
-70.0;924.0;902.0;883.0;-638.0;5;-450.0;431.0;804.0;368.0;-731.0
163.0;953.0;992.0;893.0;-546.0;5;-353.0;606.0;877.0;364.0;-768.0
106.0;927.0;1036.0;1065.0;-407.0;10;-333.0;345.0;960.0;446.0;-1169.0
74.0;837.0;1018.0;917.0;-299.0;4;-346.0;444.0;897.0;404.0;-771.0
226.0;901.0;1010.0;872.0;-502.0;-12;-331.0;318.0;924.0;436.0;-860.0
255.0;1095.0;1155.0;1011.0;-294.0;5;-313.0;339.0;1153.0;471.0;-886.0
-24.0;724.0;907.0;854.0;-338.0;5;-401.0;283.0;769.0;407.0;-967.0
54.0;695.0;825.0;839.0;-348.0;4;-440.0;274.0;640.0;401.0;-976.0
266.0;678.0;845.0;1040.0;-173.0;-12;-100.0;175.0;726.0;223.0;-662.0
75.0;877.0;992.0;873.0;-402.0;2;-242.0;265.0;940.0;362.0;-908.0
-40.0;729.0;754.0;1229.0;-719.0;14;-536.0;390.0;586.0;386.0;-666.0
275.0;832.0;904.0;774.0;-393.0;12;-274.0;198.0;817.0;326.0;-820.0
309.0;867.0;950.0;775.0;-390.0;10;-243.0;216.0;864.0;367.0;-789.0
77.0;913.0;903.0;901.0;-386.0;-110;-243.0;289.0;880.0;250.0;-893.0
134.0;912.0;992.0;1221.0;-424.0;-1;-301.0;180.0;896.0;375.0;-933.0
112.0;736.0;778.0;794.0;-364.0;14;-513.0;685.0;707.0;647.0;-887.0
-96.0;983.0;1180.0;899.0;-462.0;7;-557.0;395.0;1041.0;280.0;-937.0
74.0;846.0;959.0;997.0;-361.0;9;-233.0;381.0;806.0;262.0;-859.0
523.0;890.0;921.0;1011.0;-717.0;1;-76.0;554.0;976.0;406.0;-687.0
382.0;745.0;1056.0;1144.0;-506.0;7;31.0;364.0;947.0;351.0;-1136.0
208.0;876.0;907.0;1407.0;-432.0;5;-331.0;317.0;879.0;375.0;-921.0
416.0;647.0;601.0;1049.0;-561.0;-7;-332.0;644.0;650.0;579.0;-813.0
218.0;844.0;968.0;1039.0;-390.0;9;-180.0;263.0;885.0;372.0;-827.0
256.0;862.0;951.0;949.0;-404.0;10;-183.0;286.0;885.0;279.0;-868.0
447.0;690.0;656.0;1011.0;-562.0;-5;-367.0;708.0;651.0;556.0;-788.0
26.0;820.0;944.0;1067.0;-622.0;15;-559.0;431.0;785.0;640.0;-516.0
213.0;946.0;1040.0;430.0;-597.0;39;-327.0;353.0;940.0;509.0;-851.0
285.0;875.0;987.0;1059.0;-393.0;4;-242.0;244.0;928.0;298.0;-888.0
45.0;848.0;1064.0;1030.0;-507.0;5;-304.0;517.0;1028.0;557.0;-887.0
166.0;946.0;1016.0;993.0;-374.0;9;-215.0;272.0;966.0;364.0;-921.0
186.0;944.0;1051.0;983.0;-406.0;9;-222.0;357.0;1004.0;383.0;-936.0
219.0;823.0;1027.0;1025.0;-376.0;1;-246.0;411.0;820.0;332.0;-919.0
121.0;751.0;870.0;536.0;-453.0;14;-286.0;356.0;744.0;331.0;-1017.0
131.0;925.0;1034.0;986.0;-340.0;8;-215.0;297.0;951.0;288.0;-1018.0
292.0;1170.0;1215.0;1102.0;-414.0;3;-227.0;469.0;1213.0;453.0;-644.0
-7.0;625.0;697.0;1024.0;-379.0;6;-374.0;394.0;605.0;364.0;-1064.0
-28.0;932.0;1103.0;383.0;-601.0;86;-484.0;431.0;1008.0;509.0;-692.0
185.0;716.0;901.0;1037.0;-324.0;-3;-280.0;450.0;802.0;426.0;-968.0
54.0;793.0;851.0;1027.0;-490.0;-3;-278.0;174.0;785.0;189.0;-756.0
150.0;846.0;846.0;712.0;-349.0;-2;-683.0;557.0;773.0;431.0;-1199.0
155.0;811.0;946.0;992.0;-526.0;5;-320.0;715.0;904.0;738.0;-765.0
104.0;764.0;875.0;916.0;-373.0;-45;-301.0;138.0;719.0;240.0;-745.0
81.0;727.0;772.0;1084.0;-444.0;-2;-283.0;215.0;728.0;201.0;-720.0
457.0;726.0;814.0;923.0;-276.0;4;-100.0;225.0;789.0;208.0;-937.0
73.0;739.0;805.0;1044.0;-462.0;0;-281.0;184.0;726.0;151.0;-687.0
136.0;793.0;837.0;1011.0;-289.0;8;-163.0;66.0;743.0;158.0;-726.0
205.0;818.0;917.0;976.0;-342.0;3;-208.0;159.0;845.0;304.0;-719.0
271.0;749.0;922.0;982.0;-258.0;9;-142.0;149.0;838.0;218.0;-915.0
193.0;695.0;778.0;1123.0;-492.0;-1;-249.0;455.0;705.0;389.0;-1105.0
148.0;759.0;836.0;1003.0;-388.0;7;-206.0;154.0;792.0;289.0;-677.0
8.0;832.0;913.0;860.0;-540.0;0;-360.0;309.0;796.0;433.0;-959.0
86.0;744.0;815.0;1038.0;-458.0;6;-278.0;187.0;725.0;203.0;-665.0
33.0;927.0;1000.0;985.0;-510.0;-4;-365.0;244.0;912.0;365.0;-754.0
171.0;882.0;944.0;1003.0;-436.0;8;-226.0;228.0;920.0;276.0;-866.0
146.0;779.0;836.0;975.0;-418.0;7;-272.0;136.0;770.0;240.0;-692.0
218.0;847.0;964.0;1012.0;-362.0;7;-184.0;319.0;869.0;369.0;-890.0
278.0;842.0;1016.0;1036.0;-441.0;1;-263.0;442.0;931.0;415.0;-857.0
43.0;856.0;969.0;995.0;-303.0;8;-348.0;249.0;868.0;359.0;-989.0
134.0;828.0;964.0;1031.0;-383.0;-1;-294.0;240.0;864.0;394.0;-955.0
56.0;811.0;901.0;960.0;-365.0;10;-302.0;193.0;833.0;270.0;-863.0
282.0;533.0;191.0;964.0;-900.0;2;-709.0;777.0;262.0;806.0;-263.0
180.0;933.0;987.0;846.0;-417.0;10;-169.0;372.0;966.0;389.0;-865.0
238.0;835.0;937.0;854.0;-201.0;3;-145.0;-9.0;854.0;154.0;-744.0
230.0;1066.0;1150.0;961.0;-256.0;-1;-196.0;325.0;1081.0;325.0;-797.0
8.0;836.0;899.0;954.0;-291.0;1;-257.0;323.0;877.0;347.0;-985.0
314.0;893.0;997.0;843.0;-407.0;11;-203.0;320.0;962.0;338.0;-870.0
268.0;882.0;956.0;864.0;-403.0;9;-237.0;355.0;894.0;296.0;-888.0
66.0;880.0;498.0;970.0;-642.0;3;-745.0;485.0;542.0;474.0;-593.0
313.0;767.0;893.0;1030.0;-426.0;6;-203.0;242.0;829.0;335.0;-844.0
-154.0;-57.0;68.0;408.0;-812.0;1;-948.0;482.0;-313.0;709.0;363.0
-87.0;567.0;210.0;939.0;-722.0;5;-794.0;194.0;220.0;297.0;-519.0
199.0;943.0;713.0;919.0;-501.0;4;-148.0;577.0;892.0;280.0;-846.0
98.0;506.0;774.0;983.0;-784.0;5;-705.0;422.0;557.0;601.0;-705.0
151.0;622.0;468.0;946.0;-999.0;3;-769.0;481.0;365.0;504.0;-485.0
293.0;880.0;964.0;860.0;-402.0;9;-202.0;370.0;944.0;342.0;-902.0
144.0;752.0;647.0;972.0;-794.0;3;-746.0;486.0;482.0;468.0;-556.0
158.0;771.0;658.0;943.0;-804.0;3;-765.0;409.0;493.0;488.0;-610.0
175.0;622.0;555.0;968.0;-731.0;3;-598.0;181.0;466.0;412.0;-513.0
140.0;834.0;891.0;1041.0;-231.0;12;-197.0;168.0;875.0;276.0;-929.0
212.0;754.0;814.0;953.0;-630.0;-67;-181.0;135.0;747.0;357.0;-743.0
194.0;859.0;869.0;1169.0;-459.0;6;-320.0;513.0;863.0;471.0;-837.0
281.0;866.0;961.0;870.0;-425.0;9;-203.0;362.0;914.0;337.0;-893.0
242.0;916.0;962.0;1024.0;-469.0;6;-293.0;584.0;950.0;498.0;-884.0
298.0;876.0;958.0;865.0;-413.0;9;-213.0;359.0;926.0;345.0;-876.0
435.0;945.0;985.0;922.0;-491.0;3;-144.0;602.0;975.0;458.0;-886.0
77.0;569.0;500.0;936.0;-746.0;3;-710.0;400.0;323.0;476.0;-452.0
17.0;764.0;666.0;980.0;-373.0;3;-382.0;189.0;606.0;336.0;-510.0
259.0;911.0;968.0;1081.0;-467.0;6;-226.0;273.0;904.0;395.0;-697.0
418.0;963.0;1002.0;1221.0;-611.0;3;-276.0;337.0;988.0;322.0;-615.0
315.0;902.0;988.0;880.0;-411.0;9;-153.0;401.0;966.0;340.0;-881.0
399.0;765.0;728.0;834.0;-485.0;-24;-109.0;479.0;792.0;344.0;-1198.0
93.0;570.0;630.0;1416.0;-342.0;1;-179.0;455.0;610.0;362.0;-1180.0
285.0;922.0;979.0;893.0;-533.0;6;-245.0;508.0;941.0;446.0;-887.0
-21.0;1293.0;1476.0;882.0;-457.0;12;-569.0;573.0;1364.0;700.0;-1260.0
-157.0;1060.0;1002.0;718.0;-314.0;-34;-279.0;24.0;1079.0;241.0;-781.0
325.0;914.0;997.0;884.0;-399.0;9;-156.0;389.0;940.0;368.0;-882.0
-21.0;825.0;914.0;967.0;-429.0;1;-317.0;180.0;808.0;239.0;-775.0
-137.0;837.0;915.0;985.0;-495.0;4;-367.0;75.0;782.0;276.0;-858.0
71.0;784.0;1016.0;1065.0;-613.0;9;-583.0;490.0;566.0;437.0;-670.0
290.0;884.0;914.0;929.0;-466.0;6;-291.0;576.0;918.0;476.0;-898.0
5.0;807.0;944.0;893.0;-349.0;1;-294.0;213.0;816.0;347.0;-780.0
146.0;924.0;956.0;1034.0;-481.0;7;-414.0;682.0;974.0;522.0;-919.0
286.0;1057.0;1074.0;878.0;-440.0;17;-369.0;556.0;986.0;483.0;-932.0
558.0;1407.0;1520.0;946.0;-352.0;4;-71.0;324.0;1510.0;384.0;-799.0
401.0;921.0;982.0;974.0;-424.0;8;-209.0;438.0;936.0;381.0;-917.0
323.0;873.0;973.0;865.0;-394.0;9;-190.0;401.0;923.0;393.0;-897.0
324.0;886.0;960.0;861.0;-398.0;9;-185.0;389.0;918.0;360.0;-900.0
93.0;701.0;747.0;1207.0;-379.0;-14;-279.0;161.0;746.0;335.0;-1184.0
215.0;975.0;1060.0;974.0;-335.0;-8;-118.0;120.0;993.0;209.0;-700.0
118.0;652.0;717.0;675.0;-604.0;17;-278.0;345.0;647.0;179.0;-804.0
15.0;918.0;984.0;955.0;-654.0;7;-438.0;285.0;830.0;388.0;-656.0
568.0;701.0;494.0;764.0;-564.0;10;-215.0;694.0;716.0;587.0;-652.0
189.0;1009.0;1046.0;869.0;-637.0;8;-194.0;255.0;976.0;212.0;-805.0
448.0;724.0;776.0;996.0;-630.0;2;-155.0;472.0;767.0;345.0;-720.0
35.0;576.0;743.0;1040.0;-521.0;13;-296.0;249.0;567.0;308.0;-456.0
197.0;905.0;930.0;1047.0;-502.0;4;-475.0;387.0;864.0;479.0;-1067.0
261.0;783.0;883.0;818.0;-351.0;13;-155.0;156.0;881.0;353.0;-659.0
174.0;897.0;931.0;899.0;-380.0;13;-227.0;280.0;998.0;419.0;-775.0
316.0;857.0;949.0;887.0;-411.0;9;-195.0;446.0;950.0;437.0;-890.0
123.0;744.0;973.0;1233.0;-400.0;-8;-235.0;436.0;846.0;409.0;-1191.0
136.0;914.0;683.0;992.0;-626.0;-1;-465.0;784.0;812.0;591.0;-745.0
313.0;902.0;977.0;864.0;-391.0;9;-195.0;426.0;940.0;415.0;-873.0
207.0;633.0;840.0;1109.0;-341.0;-7;-174.0;150.0;709.0;305.0;-699.0
407.0;841.0;902.0;964.0;-417.0;8;-211.0;429.0;880.0;405.0;-854.0
214.0;970.0;1009.0;949.0;-431.0;1;-330.0;379.0;904.0;466.0;-862.0
411.0;796.0;873.0;972.0;-418.0;8;-208.0;408.0;842.0;351.0;-861.0
406.0;792.0;874.0;968.0;-431.0;9;-208.0;409.0;845.0;353.0;-869.0
548.0;851.0;905.0;971.0;-446.0;9;-96.0;388.0;944.0;346.0;-856.0
598.0;848.0;931.0;990.0;-359.0;14;-116.0;520.0;936.0;416.0;-820.0
172.0;956.0;908.0;966.0;-699.0;8;-532.0;671.0;845.0;492.0;-1043.0
172.0;666.0;751.0;937.0;-377.0;8;-223.0;134.0;683.0;216.0;-582.0
223.0;742.0;760.0;936.0;-278.0;-2;-128.0;128.0;715.0;229.0;-637.0
12.0;793.0;912.0;666.0;-534.0;59;-412.0;209.0;707.0;316.0;-788.0
-59.0;877.0;1111.0;694.0;-564.0;2;-426.0;236.0;908.0;352.0;-727.0
94.0;862.0;578.0;951.0;-691.0;4;-428.0;693.0;733.0;516.0;-853.0
-21.0;845.0;971.0;802.0;-450.0;58;-364.0;254.0;865.0;293.0;-852.0
293.0;870.0;979.0;837.0;-352.0;9;-222.0;357.0;936.0;443.0;-899.0
724.0;557.0;498.0;647.0;-271.0;9;270.0;486.0;772.0;319.0;-617.0
245.0;921.0;857.0;1051.0;-665.0;8;-398.0;573.0;880.0;469.0;-852.0
266.0;898.0;990.0;918.0;-450.0;9;-189.0;388.0;911.0;349.0;-908.0
24.0;690.0;821.0;650.0;-333.0;-9;-460.0;203.0;554.0;428.0;-652.0
263.0;876.0;959.0;873.0;-399.0;9;-193.0;370.0;924.0;406.0;-898.0
235.0;862.0;962.0;984.0;-394.0;1;-187.0;387.0;942.0;465.0;-579.0
260.0;888.0;968.0;892.0;-405.0;9;-194.0;359.0;914.0;388.0;-891.0
73.0;914.0;687.0;940.0;-589.0;3;-427.0;748.0;813.0;558.0;-787.0
256.0;890.0;968.0;901.0;-404.0;9;-194.0;350.0;933.0;315.0;-898.0
275.0;879.0;981.0;887.0;-418.0;9;-191.0;365.0;914.0;279.0;-898.0
-10.0;868.0;629.0;890.0;-630.0;2;-510.0;709.0;709.0;526.0;-836.0
258.0;890.0;989.0;902.0;-447.0;9;-168.0;395.0;972.0;345.0;-882.0
240.0;848.0;904.0;993.0;-797.0;7;-232.0;429.0;854.0;443.0;-743.0
-2.0;867.0;662.0;913.0;-592.0;2;-494.0;739.0;737.0;445.0;-821.0
202.0;816.0;624.0;903.0;-557.0;-33;-376.0;758.0;849.0;702.0;-717.0
62.0;841.0;456.0;958.0;-737.0;7;-484.0;953.0;794.0;727.0;-768.0
224.0;706.0;1093.0;908.0;-562.0;9;-117.0;309.0;801.0;412.0;-615.0
274.0;895.0;961.0;1019.0;-794.0;7;-241.0;458.0;941.0;347.0;-694.0
208.0;656.0;789.0;909.0;-675.0;9;-158.0;216.0;698.0;288.0;-425.0
87.0;-228.0;611.0;355.0;-808.0;1;-599.0;540.0;-167.0;841.0;314.0
285.0;895.0;971.0;884.0;-446.0;9;-179.0;417.0;922.0;407.0;-879.0
259.0;882.0;1009.0;874.0;-446.0;9;-196.0;437.0;955.0;358.0;-870.0
265.0;865.0;987.0;902.0;-435.0;9;-207.0;465.0;933.0;397.0;-857.0
287.0;894.0;977.0;913.0;-430.0;9;-195.0;474.0;909.0;423.0;-867.0
-130.0;891.0;1034.0;1108.0;-603.0;18;-583.0;451.0;860.0;502.0;-940.0
258.0;895.0;970.0;899.0;-416.0;9;-202.0;460.0;924.0;434.0;-870.0
154.0;921.0;1040.0;710.0;-523.0;22;-358.0;217.0;898.0;386.0;-861.0
259.0;876.0;929.0;898.0;-384.0;9;-211.0;438.0;922.0;306.0;-872.0
10.0;909.0;604.0;920.0;-588.0;2;-440.0;749.0;759.0;553.0;-764.0
-89.0;949.0;1140.0;1195.0;-690.0;1;-561.0;452.0;1002.0;436.0;-943.0
37.0;713.0;911.0;853.0;-525.0;-35;-438.0;145.0;669.0;282.0;-668.0
-35.0;658.0;781.0;955.0;-485.0;-17;-440.0;210.0;631.0;292.0;-829.0
13.0;821.0;850.0;980.0;-362.0;10;-432.0;400.0;762.0;485.0;-953.0
97.0;836.0;905.0;815.0;-351.0;10;-364.0;396.0;828.0;481.0;-972.0
40.0;882.0;888.0;774.0;-341.0;11;-349.0;435.0;845.0;424.0;-980.0
249.0;872.0;972.0;877.0;-384.0;9;-197.0;364.0;912.0;390.0;-924.0
493.0;708.0;864.0;971.0;-293.0;2;-146.0;427.0;825.0;399.0;-580.0
368.0;920.0;965.0;856.0;-427.0;0;-310.0;358.0;821.0;322.0;-855.0
72.0;759.0;960.0;990.0;-464.0;12;-186.0;146.0;821.0;420.0;-791.0
216.0;1027.0;874.0;932.0;-638.0;0;-552.0;292.0;752.0;405.0;-770.0
-88.0;663.0;842.0;963.0;-395.0;6;-437.0;218.0;615.0;341.0;-748.0
286.0;803.0;463.0;938.0;-591.0;7;-239.0;671.0;804.0;669.0;-739.0
506.0;956.0;429.0;900.0;-528.0;7;-78.0;658.0;968.0;515.0;-699.0
-48.0;882.0;655.0;897.0;-651.0;1;-505.0;698.0;730.0;498.0;-778.0
-139.0;903.0;626.0;874.0;-499.0;1;-499.0;641.0;717.0;487.0;-736.0
385.0;1050.0;355.0;804.0;-427.0;12;-271.0;814.0;928.0;482.0;-794.0
252.0;760.0;948.0;1018.0;-400.0;-1;-94.0;261.0;874.0;436.0;-788.0
2.0;684.0;650.0;793.0;-419.0;-11;-656.0;793.0;596.0;679.0;-590.0
97.0;694.0;631.0;782.0;-439.0;-1;-629.0;718.0;621.0;685.0;-785.0
247.0;871.0;966.0;859.0;-390.0;9;-240.0;408.0;900.0;405.0;-918.0
-49.0;905.0;660.0;851.0;-600.0;1;-458.0;672.0;730.0;560.0;-846.0
152.0;819.0;665.0;986.0;-572.0;3;-367.0;477.0;661.0;436.0;-1035.0
180.0;843.0;908.0;984.0;-445.0;-5;-236.0;34.0;820.0;241.0;-901.0
239.0;902.0;982.0;961.0;-473.0;-4;-167.0;202.0;916.0;282.0;-1034.0
34.0;699.0;969.0;1056.0;-640.0;-13;-301.0;423.0;681.0;204.0;-751.0
240.0;933.0;977.0;874.0;-423.0;9;-212.0;429.0;963.0;381.0;-888.0
262.0;943.0;1027.0;870.0;-492.0;2;-290.0;459.0;979.0;370.0;-896.0
237.0;876.0;770.0;1059.0;-357.0;4;-344.0;680.0;828.0;420.0;-678.0
-62.0;639.0;904.0;1063.0;-488.0;1;-465.0;285.0;576.0;360.0;-628.0
49.0;809.0;810.0;777.0;-205.0;-33;-413.0;352.0;735.0;246.0;-722.0
198.0;949.0;927.0;985.0;-524.0;5;-251.0;571.0;886.0;356.0;-773.0
67.0;703.0;664.0;923.0;-641.0;5;-296.0;221.0;757.0;154.0;-561.0
55.0;1039.0;868.0;931.0;-593.0;10;-417.0;644.0;960.0;388.0;-619.0
260.0;905.0;978.0;852.0;-430.0;9;-222.0;409.0;927.0;326.0;-883.0
-110.0;713.0;949.0;906.0;-664.0;8;-561.0;427.0;679.0;452.0;-594.0
238.0;903.0;978.0;874.0;-421.0;9;-199.0;439.0;970.0;343.0;-881.0
279.0;877.0;1117.0;1181.0;-54.0;-13;-79.0;281.0;936.0;153.0;-853.0
-42.0;863.0;440.0;924.0;-701.0;10;-548.0;572.0;722.0;598.0;-533.0
111.0;765.0;752.0;1063.0;-730.0;8;-548.0;865.0;800.0;743.0;-636.0
412.0;840.0;956.0;944.0;-138.0;10;-29.0;240.0;916.0;202.0;-834.0
104.0;722.0;869.0;770.0;-470.0;-6;-288.0;156.0;750.0;367.0;-444.0
149.0;856.0;988.0;871.0;-425.0;-9;-299.0;320.0;949.0;363.0;-490.0
34.0;884.0;696.0;875.0;-826.0;11;-490.0;643.0;802.0;587.0;-489.0
118.0;846.0;806.0;980.0;-692.0;7;-491.0;721.0;736.0;601.0;-761.0
-180.0;692.0;474.0;854.0;-684.0;11;-634.0;484.0;542.0;549.0;-571.0
215.0;892.0;836.0;1001.0;-677.0;7;-460.0;702.0;792.0;523.0;-811.0
234.0;924.0;884.0;980.0;-672.0;3;-641.0;876.0;806.0;763.0;-774.0
256.0;892.0;948.0;848.0;-424.0;9;-182.0;450.0;936.0;366.0;-892.0
266.0;900.0;950.0;850.0;-429.0;9;-205.0;475.0;932.0;423.0;-900.0
-133.0;696.0;626.0;853.0;-724.0;10;-710.0;665.0;542.0;704.0;-592.0
263.0;898.0;948.0;872.0;-376.0;9;-192.0;444.0;961.0;366.0;-917.0
223.0;673.0;596.0;964.0;-785.0;-5;-404.0;818.0;669.0;511.0;-559.0
247.0;906.0;950.0;835.0;-404.0;9;-199.0;482.0;926.0;363.0;-896.0
-184.0;750.0;585.0;809.0;-737.0;10;-689.0;592.0;563.0;569.0;-625.0
-258.0;539.0;566.0;912.0;-478.0;9;-765.0;843.0;494.0;489.0;-962.0
291.0;1008.0;855.0;946.0;-251.0;4;-38.0;416.0;1007.0;305.0;-941.0
263.0;880.0;919.0;741.0;-325.0;8;-173.0;459.0;947.0;411.0;-941.0
-38.0;793.0;626.0;829.0;-498.0;10;-603.0;593.0;629.0;513.0;-872.0
6.0;562.0;668.0;916.0;-803.0;-10;-218.0;379.0;559.0;277.0;-655.0
120.0;739.0;939.0;1040.0;-570.0;-13;-605.0;478.0;721.0;609.0;-735.0
312.0;887.0;946.0;896.0;-439.0;9;-160.0;471.0;947.0;397.0;-882.0
222.0;456.0;431.0;889.0;-782.0;-8;-506.0;579.0;401.0;620.0;-1120.0
299.0;960.0;1014.0;951.0;-467.0;6;-237.0;468.0;984.0;456.0;-837.0
275.0;936.0;950.0;883.0;-414.0;9;-211.0;483.0;934.0;428.0;-822.0
183.0;888.0;938.0;808.0;-745.0;-8;-440.0;434.0;844.0;492.0;-927.0
275.0;875.0;926.0;872.0;-379.0;12;-212.0;531.0;962.0;393.0;-863.0
221.0;870.0;963.0;874.0;-405.0;11;-209.0;382.0;934.0;320.0;-903.0
56.0;829.0;661.0;914.0;-341.0;8;-468.0;220.0;666.0;291.0;-803.0
188.0;926.0;746.0;799.0;-337.0;6;-352.0;445.0;786.0;278.0;-903.0
-116.0;698.0;915.0;899.0;-437.0;1;-582.0;531.0;769.0;605.0;-522.0
270.0;884.0;995.0;883.0;-438.0;11;-164.0;393.0;948.0;389.0;-888.0
205.0;847.0;542.0;747.0;-456.0;8;-662.0;326.0;552.0;418.0;-697.0
47.0;538.0;454.0;714.0;-1100.0;3;-695.0;828.0;425.0;961.0;-887.0
131.0;961.0;952.0;954.0;-541.0;10;-398.0;443.0;987.0;567.0;-728.0
309.0;981.0;977.0;941.0;-428.0;4;-199.0;378.0;994.0;372.0;-924.0
100.0;771.0;856.0;989.0;-381.0;-131;-239.0;178.0;764.0;223.0;-725.0
220.0;904.0;562.0;766.0;-489.0;7;-688.0;368.0;565.0;438.0;-804.0
203.0;904.0;552.0;736.0;-505.0;6;-667.0;426.0;572.0;361.0;-797.0
330.0;821.0;883.0;948.0;-351.0;-9;-360.0;661.0;879.0;549.0;-718.0
-38.0;647.0;705.0;681.0;-330.0;11;-300.0;224.0;604.0;271.0;-633.0
434.0;931.0;1008.0;942.0;-421.0;7;-184.0;460.0;989.0;432.0;-875.0
290.0;906.0;992.0;909.0;-384.0;11;-184.0;445.0;968.0;429.0;-869.0
154.0;504.0;275.0;845.0;-532.0;4;-602.0;284.0;270.0;389.0;-671.0
183.0;879.0;935.0;935.0;-332.0;10;-159.0;123.0;869.0;220.0;-797.0
318.0;839.0;1004.0;943.0;-521.0;2;-381.0;530.0;917.0;482.0;-814.0
-4.0;570.0;743.0;714.0;-331.0;-10;-490.0;256.0;532.0;392.0;-619.0
311.0;795.0;835.0;934.0;-598.0;0;-477.0;657.0;819.0;607.0;-877.0
41.0;765.0;822.0;1346.0;-420.0;3;-342.0;184.0;742.0;375.0;-697.0
-60.0;588.0;699.0;1053.0;-267.0;-7;-311.0;245.0;541.0;257.0;-716.0
216.0;1104.0;1184.0;1135.0;-747.0;2;-221.0;410.0;1219.0;330.0;-615.0
216.0;824.0;996.0;817.0;-1065.0;3;-519.0;624.0;732.0;726.0;-384.0
247.0;766.0;561.0;791.0;-802.0;-6;-689.0;469.0;644.0;667.0;-419.0
266.0;686.0;407.0;869.0;-534.0;6;-684.0;476.0;407.0;519.0;-321.0
254.0;608.0;203.0;755.0;-756.0;4;-724.0;597.0;274.0;635.0;-363.0
-160.0;602.0;915.0;740.0;-446.0;-96;-524.0;14.0;589.0;232.0;-558.0
192.0;875.0;968.0;899.0;-426.0;11;-279.0;394.0;933.0;354.0;-925.0
-130.0;608.0;778.0;942.0;-278.0;4;-442.0;339.0;586.0;409.0;-737.0
-96.0;753.0;875.0;1060.0;-645.0;-1;-570.0;413.0;671.0;491.0;-600.0
30.0;661.0;735.0;1580.0;-369.0;6;-182.0;319.0;672.0;226.0;-795.0
277.0;753.0;446.0;852.0;-642.0;6;-673.0;435.0;452.0;501.0;-353.0
267.0;823.0;511.0;818.0;-665.0;6;-745.0;421.0;477.0;487.0;-413.0
243.0;766.0;804.0;928.0;-587.0;0;-523.0;687.0;756.0;663.0;-857.0
115.0;869.0;659.0;939.0;-645.0;4;-577.0;719.0;719.0;682.0;-716.0
377.0;992.0;1203.0;889.0;-501.0;35;-274.0;650.0;1041.0;531.0;-654.0
275.0;898.0;777.0;980.0;-861.0;2;-620.0;833.0;739.0;816.0;-644.0
303.0;883.0;539.0;905.0;-665.0;6;-708.0;455.0;548.0;463.0;-432.0
149.0;992.0;661.0;1249.0;-473.0;5;-686.0;383.0;618.0;421.0;-374.0
260.0;862.0;1015.0;936.0;-408.0;11;-145.0;398.0;930.0;336.0;-878.0
428.0;874.0;944.0;896.0;-581.0;7;-298.0;381.0;834.0;391.0;-817.0
302.0;877.0;999.0;981.0;-411.0;0;-129.0;346.0;917.0;421.0;-803.0
35.0;843.0;604.0;970.0;-742.0;1;-589.0;342.0;656.0;493.0;-382.0
-90.0;626.0;779.0;924.0;-830.0;4;-656.0;547.0;542.0;708.0;53.0
0.0;904.0;636.0;942.0;-677.0;1;-568.0;325.0;733.0;507.0;-410.0
158.0;958.0;731.0;941.0;-684.0;1;-498.0;376.0;802.0;414.0;-408.0
275.0;896.0;1003.0;901.0;-234.0;9;-306.0;582.0;929.0;485.0;-953.0
-44.0;867.0;892.0;383.0;-148.0;-45;-197.0;1.0;828.0;113.0;-353.0
638.0;917.0;530.0;854.0;-670.0;9;-369.0;811.0;701.0;622.0;-733.0
228.0;716.0;437.0;856.0;-699.0;6;-648.0;359.0;443.0;441.0;-480.0
