InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-812;582.0;11.0;21;16;-22;-276;947.0;-25;73;-22;277.0
-815;515.0;34.0;21;16;16;-261;923.0;-7;71;16;313.0
-814;545.0;7.0;21;16;19;-266;947.0;-14;68;19;265.0
-827;572.0;30.0;21;16;-7;-258;950.0;2;63;-7;252.0
-828;470.0;9.0;22;16;16;-264;887.0;-2;64;16;368.0
-810;938.0;-170.0;-1;17;6;-262;903.0;0;71;6;310.0
-831;331.0;70.0;9;16;7;-246;883.0;4;67;7;413.0
-842;366.0;1.0;10;16;-36;-245;897.0;2;60;-36;353.0
-784;202.0;-97.0;89;17;-192;-215;850.0;-8;77;-192;393.0
-792;475.0;100.0;20;18;-8;-306;884.0;-16;73;-8;407.0
-788;346.0;102.0;8;41;9;-315;940.0;1;93;9;323.0
-803;418.0;41.0;21;18;18;-307;915.0;-24;75;18;300.0
-821;340.0;40.0;5;12;54;-248;911.0;-251;118;54;273.0
-830;302.0;123.0;2;23;31;-258;929.0;1;65;31;317.0
-816;333.0;71.0;-3;21;4;-293;959.0;42;70;4;243.0
-816;434.0;74.0;-22;13;-10;-294;976.0;0;69;-10;194.0
-814;504.0;120.0;-22;13;-34;-295;959.0;-3;70;-34;232.0
-815;438.0;37.0;-22;13;-8;-291;941.0;1;70;-8;250.0
-823;481.0;107.0;-22;13;-35;-288;933.0;8;62;-35;237.0
-820;416.0;91.0;-1;16;-21;-271;906.0;-4;58;-21;258.0
-812;457.0;75.0;-10;20;69;-307;952.0;-15;64;69;232.0
-811;466.0;70.0;-22;13;-14;-297;952.0;5;70;-14;222.0
-815;468.0;88.0;-22;13;22;-302;959.0;-1;67;22;227.0
-810;485.0;118.0;-22;13;11;-309;961.0;-2;68;11;203.0
-817;478.0;35.0;-22;13;-34;-292;955.0;11;67;-34;246.0
-817;568.0;128.0;-22;13;-15;-300;980.0;3;65;-15;147.0
-804;541.0;40.0;4;25;8;-267;994.0;8;73;8;388.0
-801;541.0;-151.0;5;25;-15;-289;923.0;14;74;-15;390.0
-798;662.0;-50.0;5;25;-25;-268;924.0;7;80;-25;325.0
-799;596.0;-80.0;5;25;-32;-271;924.0;0;74;-32;265.0
-811;624.0;-149.0;5;25;-27;-275;943.0;18;70;-27;175.0
-830;646.0;-74.0;5;25;-33;-270;960.0;44;67;-33;238.0
-798;607.0;-48.0;5;25;85;-273;914.0;-4;78;85;312.0
-1099;264.0;29.0;10;21;1672;-451;894.0;-112;-117;1672;290.0
-794;552.0;-100.0;4;23;-65;-255;984.0;-11;72;-65;301.0
-796;444.0;-152.0;23;20;-169;-314;933.0;-7;81;-169;279.0
-769;513.0;-193.0;4;23;-24;-269;941.0;-23;90;-24;283.0
-772;518.0;-136.0;4;23;-33;-267;916.0;-20;89;-33;234.0
-954;790.0;117.0;-3;25;-3913;-385;1256.0;113;-210;-3913;144.0
-790;644.0;-101.0;4;24;-109;-281;946.0;6;79;-109;233.0
-822;519.0;47.0;4;14;53;-270;970.0;2;68;53;106.0
-829;505.0;17.0;4;14;28;-247;997.0;23;67;28;61.0
-811;541.0;21.0;9;23;-24;-301;970.0;-4;66;-24;162.0
-811;553.0;25.0;9;23;-11;-292;959.0;4;74;-11;208.0
-821;515.0;4.0;9;23;28;-294;966.0;0;60;28;199.0
-821;574.0;48.0;9;23;27;-294;973.0;0;60;27;184.0
-823;530.0;-22.0;9;23;25;-294;950.0;1;59;25;213.0
-819;515.0;-9.0;9;23;20;-289;978.0;1;62;20;195.0
-823;535.0;-12.0;9;23;-7;-282;951.0;8;62;-7;208.0
-823;541.0;7.0;9;22;44;-285;942.0;-4;61;44;213.0
-815;491.0;-29.0;9;22;0;-291;951.0;-9;68;0;239.0
-817;532.0;-41.0;9;22;44;-268;964.0;6;70;44;219.0
-810;551.0;-81.0;9;22;58;-277;961.0;-4;79;58;218.0
-811;521.0;-47.0;9;22;57;-277;934.0;-3;78;57;290.0
-790;460.0;75.0;13;10;288;-263;898.0;-95;61;288;357.0
-826;403.0;-90.0;10;21;0;-260;898.0;1;71;0;359.0
-826;529.0;29.0;10;21;-5;-260;957.0;1;71;-5;387.0
-836;547.0;-57.0;10;21;2;-244;910.0;17;67;2;345.0
-845;464.0;-39.0;10;21;8;-251;981.0;14;58;8;252.0
-831;456.0;2.0;10;21;14;-257;899.0;3;67;14;397.0
-811;406.0;33.0;19;14;485;-291;951.0;-7;64;485;301.0
-863;452.0;102.0;12;15;58;-210;950.0;17;55;58;201.0
-852;497.0;78.0;10;19;41;-209;925.0;40;73;41;244.0
-909;723.0;-207.0;-3;33;-265;75;776.0;-211;252;-265;-599.0
-825;731.0;283.0;6;12;45;-245;882.0;3;67;45;421.0
554;197.0;-90.0;1;60;-1408;1110;518.0;1181;1961;-1408;790.0
-209;475.0;-132.0;-44;-4;-541;-385;872.0;553;549;-541;391.0
-817;604.0;-99.0;14;20;-59;-254;927.0;125;74;-59;390.0
-815;605.0;-31.0;15;20;6;-258;874.0;122;79;6;455.0
-808;627.0;-16.0;15;20;-20;-279;872.0;100;74;-20;395.0
-809;655.0;11.0;16;20;-17;-275;938.0;90;74;-17;304.0
-817;609.0;35.0;18;20;-2;-267;918.0;66;70;-2;271.0
-817;634.0;38.0;18;20;-11;-255;957.0;62;72;-11;238.0
-810;624.0;44.0;18;20;-25;-266;938.0;48;74;-25;244.0
-828;705.0;240.0;14;20;-54;-294;947.0;18;56;-54;152.0
-818;636.0;18.0;19;20;8;-264;933.0;24;64;8;251.0
-817;646.0;43.0;19;20;5;-267;957.0;24;64;5;194.0
-820;608.0;31.0;19;20;-1;-266;950.0;21;63;-1;165.0
-816;630.0;112.0;20;20;-31;-269;916.0;13;68;-31;262.0
-815;614.0;80.0;20;20;-32;-271;944.0;8;67;-32;261.0
-822;518.0;33.0;20;20;11;-273;952.0;11;62;11;249.0
-812;542.0;76.0;20;20;-47;-271;949.0;6;71;-47;295.0
-810;551.0;49.0;20;20;-112;-267;958.0;9;75;-112;293.0
-827;510.0;-75.0;19;16;51;-272;818.0;-35;49;51;340.0
-894;282.0;210.0;-9;20;-21;-244;786.0;-35;22;-21;-502.0
-806;516.0;-106.0;19;16;15;-317;883.0;-69;63;15;198.0
-806;611.0;-11.0;19;16;-26;-286;949.0;-41;69;-26;196.0
-804;574.0;43.0;19;16;-19;-289;945.0;-44;70;-19;215.0
-808;576.0;-27.0;19;16;8;-279;985.0;-33;71;8;193.0
-827;197.0;-101.0;21;28;-17;-248;933.0;-129;78;-17;309.0
-802;416.0;-22.0;19;16;-26;-296;923.0;-49;74;-26;337.0
-623;150.0;-282.0;-5;20;233;-620;466.0;-2;0;233;425.0
-807;474.0;-38.0;20;16;-15;-289;941.0;-42;70;-15;316.0
-810;502.0;42.0;20;16;-9;-293;900.0;-29;67;-9;299.0
-856;285.0;-75.0;141;29;-257;-422;931.0;-67;47;-257;286.0
-799;297.0;36.0;9;19;-84;-354;957.0;-64;78;-84;266.0
-796;487.0;99.0;20;17;-6;-320;960.0;-13;74;-6;227.0
-810;426.0;73.0;20;18;-27;-326;958.0;-4;60;-27;222.0
-813;438.0;-78.0;4;14;-8;-267;1002.0;2;72;-8;38.0
-836;804.0;157.0;5;22;670;-369;1014.0;-39;17;670;25.0
-800;608.0;-92.0;21;16;45;-287;981.0;18;75;45;116.0
-768;578.0;-148.0;21;17;10;-313;977.0;-10;96;10;135.0
-792;597.0;-102.0;21;17;4;-299;980.0;13;74;4;109.0
-802;648.0;-127.0;19;16;18;-304;999.0;-58;69;18;-10.0
-796;618.0;-100.0;21;17;16;-295;969.0;18;72;16;116.0
-858;506.0;-94.0;19;20;-27;-240;823.0;77;45;-27;261.0
-809;563.0;30.0;32;29;7;-302;1007.0;97;72;7;91.0
-823;634.0;113.0;14;19;11;-209;2037.0;155;89;11;-255.0
-817;531.0;-14.0;19;21;-16;-291;908.0;34;66;-16;245.0
-824;481.0;70.0;19;21;-28;-263;918.0;61;67;-28;338.0
-824;517.0;-38.0;19;21;-44;-251;930.0;72;70;-44;287.0
-813;477.0;14.0;19;21;-24;-288;962.0;34;70;-24;266.0
-817;505.0;-16.0;19;21;3;-274;929.0;47;73;3;260.0
-813;507.0;29.0;19;21;-31;-280;899.0;31;74;-31;343.0
-808;488.0;50.0;19;21;5;-297;934.0;13;75;5;308.0
-817;501.0;57.0;19;21;8;-267;929.0;39;68;8;311.0
-815;483.0;41.0;19;21;-70;-287;923.0;27;67;-70;324.0
-809;437.0;47.0;1;22;153;-240;971.0;91;103;153;277.0
-851;474.0;50.0;20;19;37;-232;895.0;52;55;37;367.0
-837;505.0;68.0;20;19;-32;-237;933.0;38;67;-32;323.0
-844;459.0;6.0;20;19;-17;-235;903.0;43;59;-17;409.0
-826;258.0;39.0;3;22;0;-273;903.0;55;64;0;471.0
-809;491.0;148.0;-11;15;-1;-294;926.0;-70;73;-1;252.0
-808;460.0;102.0;-11;15;5;-300;945.0;-23;70;5;260.0
-817;505.0;156.0;-11;15;-18;-279;932.0;2;71;-18;260.0
-798;396.0;124.0;9;18;-74;-326;932.0;-40;90;-74;252.0
-802;488.0;131.0;-11;15;0;-307;948.0;-9;72;0;249.0
-809;446.0;93.0;-11;15;17;-298;948.0;-2;70;17;257.0
-810;448.0;69.0;-11;15;25;-294;940.0;4;69;25;247.0
-805;366.0;116.0;11;20;120;-316;995.0;-14;91;120;164.0
-693;217.0;-79.0;-11;18;942;-315;895.0;-86;-36;942;390.0
-818;608.0;-9.0;14;16;79;-310;866.0;-12;73;79;317.0
-844;634.0;-100.0;14;15;38;-238;915.0;9;61;38;388.0
-1443;501.0;-138.0;13;23;354;539;896.0;911;-83;354;199.0
-843;502.0;-91.0;14;14;-9;-250;922.0;7;64;-9;439.0
-858;612.0;-124.0;14;14;-2;-194;904.0;33;59;-2;341.0
-846;558.0;-128.0;14;14;15;-243;922.0;5;61;15;436.0
-850;520.0;-95.0;14;15;56;-242;778.0;30;66;56;524.0
-849;531.0;-160.0;14;14;-31;-227;899.0;15;59;-31;469.0
-817;970.0;-147.0;-1;18;24;-236;923.0;1;67;24;319.0
-847;536.0;-141.0;14;14;-42;-214;899.0;21;63;-42;416.0
-797;416.0;30.0;24;19;-3;-276;933.0;10;77;-3;264.0
-833;643.0;0.0;14;15;79;-263;906.0;-5;63;79;345.0
-833;673.0;18.0;14;15;71;-261;887.0;-4;63;71;343.0
-871;697.0;-40.0;-4;17;243;-241;866.0;17;13;243;379.0
-835;668.0;-89.0;14;15;29;-251;918.0;0;63;29;375.0
-847;605.0;-143.0;14;15;-53;-211;931.0;24;62;-53;379.0
-779;843.0;-2.0;-1;22;-948;-192;956.0;127;74;-948;191.0
-826;641.0;83.0;14;18;-77;-283;878.0;8;64;-77;375.0
-810;723.0;262.0;14;21;-50;-344;924.0;6;62;-50;117.0
-783;700.0;1.0;9;16;64;-301;957.0;-80;61;64;338.0
-821;795.0;-187.0;9;16;-77;-250;991.0;0;71;-77;423.0
-806;734.0;-168.0;-2;21;-83;-301;682.0;-37;66;-83;341.0
-820;380.0;122.0;7;17;-28;-271;876.0;-3;66;-28;391.0
-824;730.0;-260.0;-4;15;101;-210;850.0;-5;65;101;358.0
-821;784.0;-174.0;9;17;-53;-210;872.0;42;71;-53;349.0
-803;898.0;-130.0;9;16;-10;-266;932.0;-17;71;-10;353.0
-783;808.0;-168.0;9;16;5;-261;887.0;-31;77;5;295.0
-778;833.0;-188.0;9;16;9;-263;940.0;-35;79;9;369.0
-821;622.0;105.0;3;14;42;-268;946.0;-65;69;42;314.0
-837;543.0;-119.0;3;14;5;-254;936.0;-48;59;5;289.0
-816;348.0;-198.0;108;29;-42;-268;925.0;-166;93;-42;104.0
-828;385.0;145.0;2;23;-15;-267;920.0;2;64;-15;308.0
-821;414.0;67.0;49;20;-24;-262;891.0;-1;66;-24;394.0
-821;421.0;52.0;30;19;-50;-269;888.0;2;67;-50;368.0
-799;393.0;-350.0;-9;16;-4;-276;1769.0;133;90;-4;-23.0
-815;482.0;-102.0;3;14;3;-278;926.0;-67;73;3;356.0
-829;195.0;-67.0;21;28;25;-249;896.0;-135;75;25;392.0
-807;516.0;-17.0;3;14;14;-290;941.0;-63;75;14;251.0
-818;532.0;11.0;3;14;-24;-270;941.0;-27;68;-24;263.0
-816;529.0;7.0;4;14;-36;-280;933.0;-30;68;-36;245.0
-812;577.0;76.0;4;14;21;-282;975.0;-25;70;21;203.0
-816;449.0;165.0;47;20;28;-276;933.0;-1;74;28;274.0
-819;553.0;44.0;4;14;-29;-269;960.0;-11;68;-29;219.0
-818;480.0;-1.0;4;14;9;-270;960.0;0;68;9;255.0
-813;545.0;36.0;4;14;-13;-277;969.0;-9;74;-13;240.0
-816;502.0;-25.0;4;14;-10;-275;965.0;-4;69;-10;261.0
-813;497.0;-21.0;4;14;-2;-274;965.0;-5;71;-2;246.0
-817;538.0;-19.0;4;14;18;-275;957.0;-7;70;18;238.0
-811;537.0;-4.0;4;14;-11;-276;968.0;-6;72;-11;227.0
-816;526.0;-31.0;4;14;-24;-280;960.0;-2;62;-24;226.0
-810;468.0;-26.0;4;14;-36;-293;943.0;-14;70;-36;263.0
-816;471.0;-54.0;4;14;-11;-280;942.0;5;69;-11;232.0
-799;523.0;15.0;4;15;-41;-318;927.0;-31;73;-41;216.0
-805;544.0;-20.0;4;15;-31;-307;977.0;-16;72;-31;143.0
-824;737.0;-1.0;7;12;23;-245;988.0;-8;74;23;135.0
-814;610.0;-52.0;7;19;-21;-257;981.0;24;69;-21;174.0
-817;615.0;-88.0;7;19;1;-268;984.0;14;67;1;162.0
-820;635.0;-66.0;8;19;26;-262;977.0;9;69;26;195.0
-820;627.0;-79.0;8;19;41;-257;952.0;12;69;41;206.0
-823;607.0;-51.0;8;19;-27;-264;970.0;2;66;-27;179.0
-822;628.0;-21.0;-5;28;73;-198;1059.0;-5;47;73;127.0
-830;604.0;-39.0;8;19;29;-235;951.0;24;68;29;188.0
-818;566.0;-38.0;8;19;-35;-241;949.0;10;75;-35;191.0
-835;610.0;-62.0;8;19;4;-258;959.0;0;61;4;199.0
-826;593.0;-70.0;8;19;-1;-263;953.0;-6;66;-1;183.0
-811;530.0;-42.0;8;19;14;-293;968.0;-33;70;14;173.0
-837;476.0;-7.0;9;19;27;-256;931.0;0;57;27;242.0
-825;461.0;-42.0;8;19;5;-273;924.0;-19;64;5;267.0
-864;379.0;-77.0;12;14;43;-180;933.0;34;62;43;263.0
-799;333.0;36.0;26;19;39;-277;903.0;5;75;39;322.0
-826;354.0;60.0;2;23;23;-263;896.0;2;65;23;382.0
-789;501.0;21.0;20;12;-18;-305;938.0;-135;92;-18;282.0
-801;403.0;67.0;-51;-1;-9;-308;906.0;132;86;-9;351.0
-816;452.0;42.0;-171;15;48;-328;897.0;96;64;48;327.0
-797;429.0;-9.0;-53;-1;-34;-247;887.0;39;91;-34;336.0
-817;351.0;0.0;-54;-1;15;-260;891.0;45;67;15;417.0
-820;409.0;-18.0;-54;-1;21;-267;926.0;43;68;21;321.0
-878;340.0;-91.0;-153;20;191;-274;939.0;128;55;191;427.0
-820;418.0;-15.0;-54;-2;12;-252;900.0;34;65;12;337.0
-812;419.0;-38.0;-54;-2;16;-263;935.0;39;73;16;333.0
-816;238.0;-38.0;-11;18;109;-266;907.0;0;57;109;414.0
-806;400.0;-50.0;-54;-2;45;-257;923.0;30;69;45;346.0
-806;330.0;54.0;-167;14;13;-271;911.0;1;71;13;317.0
-806;545.0;52.0;-155;16;30;-278;924.0;23;70;30;274.0
-739;545.0;70.0;-154;18;-4;-260;889.0;9;124;-4;391.0
-736;468.0;-83.0;-5;29;-28;-320;938.0;18;68;-28;211.0
-817;86.0;-529.0;147;24;-74;-280;668.0;44;100;-74;551.0
-701;564.0;42.0;-5;30;-14;-276;987.0;10;102;-14;185.0
-714;608.0;103.0;-5;29;27;-313;1000.0;0;89;27;150.0
-634;505.0;-61.0;90;10;-23;-121;1032.0;-26;160;-23;109.0
-337;448.0;280.0;-5;-82;-777;-476;908.0;-253;1802;-777;296.0
-703;564.0;0.0;-5;30;-48;-298;991.0;9;93;-48;180.0
-705;569.0;29.0;-5;30;-39;-299;989.0;-3;98;-39;173.0
-717;548.0;31.0;-5;29;23;-282;951.0;-1;93;23;182.0
-695;541.0;87.0;-5;30;49;-303;952.0;2;100;49;161.0
-702;525.0;44.0;-5;29;-12;-292;950.0;13;98;-12;226.0
-709;545.0;31.0;-5;29;-48;-303;969.0;15;86;-48;208.0
-717;541.0;8.0;-5;29;-55;-306;970.0;8;80;-55;221.0
-717;548.0;-6.0;-5;29;-5;-295;953.0;4;91;-5;234.0
-736;534.0;-9.0;-5;28;31;-288;951.0;-1;81;31;239.0
-746;517.0;-9.0;-5;28;14;-283;931.0;-7;78;14;231.0
-740;501.0;10.0;-5;28;14;-270;949.0;-13;95;14;253.0
-738;498.0;-4.0;-5;28;25;-269;960.0;-16;99;25;253.0
-735;473.0;-52.0;-5;28;-33;-278;955.0;10;82;-33;276.0
-808;930.0;-151.0;-1;18;3;-233;890.0;3;71;3;318.0
-720;486.0;-63.0;-5;28;-8;-299;957.0;10;89;-8;312.0
-713;519.0;-20.0;-5;28;-21;-283;924.0;5;108;-21;282.0
-754;504.0;-13.0;-5;28;27;-261;931.0;-3;80;27;291.0
-750;473.0;-36.0;-5;27;-26;-277;922.0;-3;81;-26;304.0
-788;947.0;-153.0;-1;21;-19;-258;903.0;-2;78;-19;281.0
-747;468.0;-63.0;-5;27;-19;-279;947.0;-1;83;-19;276.0
-745;483.0;-64.0;-5;27;11;-278;978.0;3;83;11;271.0
-744;480.0;-81.0;-5;27;11;-279;950.0;7;81;11;261.0
-748;504.0;-32.0;-5;27;-14;-282;957.0;-7;84;-14;259.0
-752;544.0;-31.0;-5;27;30;-259;924.0;1;85;30;280.0
-747;517.0;-18.0;-5;27;-42;-277;950.0;8;81;-42;265.0
-757;500.0;-39.0;-5;27;-56;-270;952.0;9;74;-56;264.0
-763;476.0;-60.0;-5;27;-56;-278;924.0;-5;74;-56;282.0
-755;475.0;-26.0;-5;27;-14;-280;944.0;-5;82;-14;282.0
-762;515.0;-34.0;-5;27;-23;-265;954.0;5;81;-23;260.0
-773;499.0;-30.0;-5;27;-15;-261;946.0;-2;75;-15;255.0
-769;502.0;-46.0;-5;27;11;-260;965.0;-1;79;11;251.0
-765;511.0;-24.0;-5;26;-5;-263;949.0;-1;83;-5;270.0
-768;504.0;-56.0;-5;26;-34;-274;943.0;-2;77;-34;263.0
-768;505.0;-39.0;-5;26;-70;-278;951.0;-11;82;-70;264.0
-770;506.0;-30.0;-5;26;-95;-273;952.0;-8;82;-95;282.0
-765;503.0;-40.0;-5;26;-4;-269;922.0;-1;87;-4;283.0
-780;515.0;-60.0;-5;26;-74;-259;939.0;0;78;-74;276.0
-792;492.0;-48.0;-5;26;19;-255;937.0;-7;75;19;284.0
-794;514.0;-28.0;-5;26;-29;-257;949.0;-5;71;-29;283.0
-792;500.0;-34.0;-5;26;-31;-270;946.0;-8;69;-31;266.0
-786;478.0;-21.0;-5;26;1;-258;953.0;-3;77;1;274.0
-796;521.0;-41.0;-5;26;-9;-252;960.0;2;68;-9;291.0
-792;524.0;-41.0;-5;26;8;-256;948.0;-2;71;8;282.0
-786;486.0;-34.0;-5;26;41;-250;927.0;-1;80;41;294.0
-787;506.0;-24.0;-5;26;-10;-245;929.0;1;80;-10;302.0
-784;505.0;-42.0;-5;26;19;-249;941.0;0;80;19;308.0
-785;500.0;-47.0;-5;26;40;-248;932.0;-2;81;40;293.0
-786;467.0;-63.0;-5;26;6;-250;950.0;-3;79;6;295.0
-782;503.0;-40.0;-5;26;6;-243;929.0;0;83;6;295.0
-783;469.0;-54.0;-5;26;0;-251;924.0;-1;77;0;305.0
-783;492.0;-56.0;-5;26;-1;-260;924.0;-2;72;-1;309.0
-782;480.0;-71.0;-5;26;32;-258;915.0;-3;74;32;309.0
-783;481.0;-71.0;-5;26;27;-259;923.0;-3;74;27;309.0
-783;493.0;-70.0;-5;26;10;-249;932.0;4;76;10;310.0
-783;486.0;-48.0;-5;26;1;-257;925.0;2;71;1;314.0
-778;475.0;-55.0;-5;26;34;-256;932.0;0;78;34;292.0
-786;493.0;-57.0;-5;26;-13;-246;935.0;-1;79;-13;308.0
-802;271.0;-70.0;141;32;361;-426;921.0;-36;58;361;298.0
-788;509.0;-44.0;-5;26;67;-246;919.0;23;62;67;301.0
-780;508.0;-49.0;-5;26;-11;-230;957.0;22;77;-11;285.0
-756;499.0;-75.0;-5;26;-22;-257;938.0;15;83;-22;282.0
-781;504.0;-22.0;-5;26;38;-247;906.0;5;73;38;281.0
-778;510.0;-20.0;-5;26;28;-246;915.0;9;74;28;291.0
-776;543.0;-20.0;-5;26;38;-237;916.0;15;78;38;292.0
-772;525.0;-20.0;-5;26;-10;-238;946.0;10;83;-10;300.0
-775;554.0;-37.0;-5;26;-17;-245;947.0;6;77;-17;300.0
-782;501.0;-52.0;-5;26;10;-243;926.0;-1;78;10;301.0
-782;473.0;-77.0;-5;26;-23;-238;913.0;2;80;-23;299.0
-765;509.0;-73.0;-5;26;-41;-250;949.0;3;85;-41;306.0
-787;512.0;-52.0;-5;26;2;-237;929.0;7;72;2;316.0
-774;530.0;-50.0;-5;26;-45;-245;952.0;2;83;-45;291.0
-781;534.0;-40.0;-5;26;-14;-251;944.0;-6;81;-14;298.0
-796;543.0;-55.0;-5;26;13;-250;935.0;-7;70;13;300.0
-787;494.0;-54.0;-5;26;26;-238;928.0;6;78;26;287.0
-782;530.0;-53.0;-5;26;-78;-249;951.0;4;74;-78;303.0
-787;536.0;-54.0;-5;26;57;-249;934.0;2;73;57;271.0
-783;538.0;-40.0;-5;26;-2;-244;940.0;7;76;-2;269.0
-781;517.0;-25.0;-5;26;44;-249;939.0;1;77;44;290.0
-778;527.0;-25.0;-5;26;-17;-252;935.0;-3;80;-17;278.0
-789;518.0;-56.0;-5;26;-20;-249;932.0;-4;76;-20;298.0
-803;502.0;-61.0;-5;26;5;-243;933.0;3;67;5;308.0
-790;544.0;-39.0;-5;26;-4;-250;951.0;-1;73;-4;285.0
-787;543.0;-45.0;-5;26;-14;-258;922.0;-11;77;-14;279.0
-792;535.0;-62.0;-5;26;-10;-256;921.0;-9;74;-10;285.0
-799;532.0;-59.0;-5;26;5;-249;929.0;-2;71;5;293.0
-802;527.0;-30.0;-5;26;7;-244;929.0;1;70;7;285.0
-806;526.0;-38.0;-5;26;12;-243;933.0;3;68;12;291.0
-805;531.0;-34.0;-5;26;-27;-249;937.0;-5;69;-27;289.0
-805;511.0;-55.0;-5;26;-71;-248;933.0;-2;71;-71;298.0
-829;515.0;-30.0;-5;25;23;-246;934.0;-4;63;23;291.0
-814;539.0;-55.0;-5;25;-32;-254;967.0;-10;72;-32;270.0
-819;554.0;-53.0;-5;25;37;-250;961.0;-3;65;37;257.0
-816;549.0;-48.0;-5;25;-23;-247;952.0;-5;72;-23;280.0
-821;510.0;-40.0;-5;25;-20;-249;937.0;-7;67;-20;295.0
-817;519.0;-45.0;-5;25;-4;-249;926.0;-9;73;-4;292.0
-839;443.0;-4.0;-54;1;115;-271;917.0;-16;48;115;317.0
-829;488.0;-34.0;-5;25;35;-233;940.0;11;60;35;284.0
-824;495.0;-61.0;-5;25;-7;-240;927.0;2;63;-7;304.0
-813;494.0;-60.0;-5;25;-24;-247;933.0;-6;72;-24;317.0
-822;494.0;-48.0;-5;25;-34;-247;923.0;-6;66;-34;314.0
-821;499.0;-42.0;-5;25;17;-247;932.0;-5;70;17;309.0
-829;502.0;-48.0;-5;25;-13;-246;930.0;-1;60;-13;316.0
-827;506.0;-39.0;-5;25;-28;-246;913.0;0;62;-28;306.0
-823;511.0;-49.0;-5;25;-36;-243;945.0;2;66;-36;290.0
-817;497.0;-50.0;-5;25;1;-250;942.0;-4;70;1;291.0
-819;503.0;-60.0;-5;25;2;-245;950.0;0;71;2;309.0
-822;497.0;-73.0;-5;25;-8;-245;946.0;1;68;-8;303.0
-819;502.0;-62.0;-5;25;24;-250;939.0;-4;68;24;306.0
-824;492.0;-55.0;-5;25;36;-251;946.0;-5;59;36;301.0
-821;473.0;-50.0;-5;25;5;-239;924.0;1;70;5;300.0
-815;496.0;-58.0;-5;25;-56;-245;933.0;-5;70;-56;307.0
-819;485.0;-66.0;-5;25;14;-248;931.0;-8;71;14;302.0
-821;474.0;-45.0;-5;25;27;-254;913.0;-11;64;27;323.0
-821;489.0;-71.0;-5;25;3;-240;918.0;1;67;3;321.0
-819;507.0;-57.0;-5;25;-22;-240;944.0;1;66;-22;324.0
-818;501.0;-45.0;-5;25;-9;-236;923.0;4;71;-9;313.0
-813;498.0;-46.0;-5;25;-14;-237;925.0;2;76;-14;306.0
-827;507.0;-61.0;-5;25;14;-230;933.0;12;61;14;317.0
-800;523.0;-87.0;-5;25;49;-238;933.0;2;79;49;309.0
-808;476.0;-54.0;-5;25;48;-237;942.0;4;71;48;299.0
-807;497.0;-59.0;-5;25;11;-237;942.0;4;71;11;314.0
-786;476.0;-49.0;-5;25;13;-244;933.0;0;80;13;321.0
-775;482.0;-57.0;-5;25;-7;-261;933.0;-11;80;-7;327.0
-766;494.0;-38.0;-5;25;26;-247;921.0;4;83;26;337.0
-763;500.0;-30.0;-6;25;22;-251;923.0;1;79;22;336.0
-742;466.0;-43.0;-6;25;-28;-261;929.0;-10;88;-28;316.0
-734;485.0;-48.0;-6;25;-18;-259;940.0;-9;94;-18;309.0
-730;474.0;-37.0;-6;25;15;-257;930.0;-7;93;15;323.0
-746;452.0;-52.0;-6;25;4;-251;892.0;0;85;4;321.0
732;-311.0;-333.0;64;38;-1366;1368;108.0;-1490;2220;-1366;809.0
-744;490.0;-34.0;-6;25;12;-258;914.0;-7;83;12;302.0
-749;480.0;-21.0;-6;25;-6;-245;924.0;7;83;-6;291.0
-735;506.0;-51.0;-6;25;31;-265;961.0;-14;85;31;282.0
-70;407.0;96.0;2;4;317;11;886.0;129;278;317;363.0
-741;486.0;-29.0;-6;25;50;-269;926.0;-18;82;50;290.0
-749;494.0;-14.0;-6;25;35;-253;941.0;-8;81;35;296.0
-750;494.0;-35.0;-6;25;11;-248;929.0;-2;81;11;309.0
-747;467.0;-75.0;-6;25;-14;-250;931.0;-3;80;-14;297.0
-765;480.0;-43.0;-6;24;-38;-248;920.0;-5;83;-38;332.0
-764;530.0;-71.0;-6;24;-1;-245;933.0;1;82;-1;309.0
-768;525.0;-33.0;-6;24;21;-246;937.0;-1;84;21;304.0
-772;564.0;-49.0;-6;24;-1;-247;934.0;-2;81;-1;295.0
-771;524.0;-24.0;-6;24;-15;-255;916.0;-9;79;-15;325.0
-770;505.0;-69.0;-6;24;-6;-245;926.0;-1;83;-6;330.0
-781;535.0;-42.0;-5;24;-7;-243;922.0;1;76;-7;292.0
-777;547.0;-35.0;-5;24;-19;-253;932.0;-8;75;-19;291.0
-782;535.0;-46.0;-5;24;-7;-244;917.0;-1;81;-7;315.0
-794;537.0;-43.0;-5;24;-6;-234;929.0;11;73;-6;312.0
-787;572.0;-20.0;-5;24;-14;-243;942.0;3;75;-14;300.0
-791;566.0;-40.0;-5;24;-16;-241;952.0;5;73;-16;290.0
-790;547.0;-39.0;-5;24;-14;-244;952.0;2;73;-14;284.0
