InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
-480.0;-263.0;262.0;-540.0;-490.0;-294.0;-660.0;-600.0;-22.0;295.0;412.0;-728.0;184.0
-736.0;-407.0;45.0;159.0;381.0;-292.0;15.0;102.0;-859.0;38.0;550.0;-505.0;88.0
-681.0;-745.0;502.0;-459.0;372.0;-438.0;187.0;363.0;-766.0;419.0;515.0;-107.0;605.0
-723.0;-1.0;82.0;-421.0;-242.0;-183.0;-526.0;-363.0;-238.0;126.0;536.0;-715.0;393.0
-706.0;-62.0;114.0;-330.0;-325.0;-198.0;-615.0;-314.0;-206.0;176.0;545.0;-687.0;328.0
-622.0;-134.0;177.0;-447.0;-371.0;-192.0;-629.0;-470.0;-119.0;257.0;504.0;-721.0;266.0
-786.0;-527.0;-63.0;-805.0;-403.0;-81.0;-620.0;-458.0;-5.0;118.0;96.0;-781.0;68.0
-712.0;-374.0;309.0;-652.0;-300.0;-74.0;-663.0;-616.0;121.0;455.0;154.0;-739.0;7.0
-755.0;70.0;-144.0;460.0;-463.0;231.0;-593.0;-287.0;-159.0;-197.0;366.0;-730.0;300.0
-645.0;-43.0;170.0;-378.0;-361.0;-238.0;-602.0;-477.0;-180.0;192.0;476.0;-720.0;293.0
-640.0;-44.0;186.0;-388.0;-356.0;-232.0;-602.0;-493.0;-182.0;202.0;471.0;-722.0;289.0
-636.0;-40.0;185.0;-389.0;-355.0;-220.0;-605.0;-501.0;-178.0;201.0;467.0;-723.0;284.0
-522.0;-170.0;172.0;-466.0;-435.0;-271.0;-631.0;-614.0;-57.0;281.0;402.0;-754.0;174.0
-710.0;-56.0;94.0;-411.0;-328.0;-289.0;-635.0;-387.0;-150.0;178.0;488.0;-704.0;280.0
-714.0;-27.0;-10.0;-420.0;-447.0;-313.0;-582.0;-328.0;-191.0;114.0;428.0;-687.0;391.0
-847.0;293.0;-267.0;-69.0;-342.0;-194.0;-384.0;-196.0;-420.0;-24.0;357.0;-667.0;481.0
-662.0;-49.0;44.0;-406.0;-372.0;-260.0;-564.0;-444.0;-132.0;155.0;476.0;-738.0;346.0
-604.0;-120.0;134.0;-476.0;-299.0;-258.0;-564.0;-531.0;-66.0;257.0;514.0;-776.0;276.0
651.0;-604.0;-194.0;-604.0;443.0;-35.0;823.0;581.0;368.0;113.0;204.0;424.0;84.0
463.0;765.0;-652.0;652.0;-519.0;572.0;-373.0;-636.0;707.0;-615.0;-334.0;-235.0;-552.0
-133.0;516.0;-514.0;762.0;-594.0;461.0;-671.0;-786.0;237.0;-528.0;104.0;-699.0;-76.0
-609.0;-8.0;-55.0;-270.0;-358.0;-195.0;-574.0;-485.0;-222.0;98.0;515.0;-706.0;350.0
-642.0;-4.0;241.0;-404.0;-379.0;-295.0;-612.0;-485.0;-147.0;146.0;457.0;-720.0;290.0
-892.0;-682.0;483.0;-313.0;-158.0;123.0;76.0;108.0;-739.0;416.0;411.0;-186.0;643.0
195.0;-583.0;568.0;-707.0;569.0;451.0;-634.0;777.0;230.0;596.0;-187.0;-737.0;-52.0
-703.0;-372.0;612.0;-583.0;-190.0;-65.0;-560.0;-514.0;-235.0;572.0;455.0;-767.0;208.0
-547.0;-339.0;81.0;-603.0;-508.0;-444.0;-476.0;-567.0;26.0;294.0;348.0;-824.0;305.0
-577.0;-106.0;99.0;-429.0;-500.0;-481.0;-565.0;-537.0;-95.0;229.0;360.0;-769.0;282.0
-536.0;-231.0;199.0;-518.0;-470.0;-266.0;-666.0;-527.0;-60.0;215.0;463.0;-702.0;246.0
-534.0;-234.0;204.0;-520.0;-468.0;-266.0;-663.0;-529.0;-58.0;221.0;464.0;-706.0;243.0
-528.0;-232.0;215.0;-517.0;-461.0;-264.0;-659.0;-541.0;-54.0;231.0;465.0;-712.0;236.0
-525.0;-230.0;208.0;-516.0;-476.0;-273.0;-663.0;-544.0;-58.0;235.0;450.0;-711.0;229.0
-506.0;-238.0;235.0;-516.0;-473.0;-274.0;-654.0;-581.0;-50.0;268.0;427.0;-726.0;204.0
-501.0;-481.0;281.0;-560.0;-519.0;-633.0;-541.0;-610.0;121.0;435.0;327.0;-816.0;163.0
-771.0;252.0;-140.0;-74.0;-154.0;-32.0;-459.0;-194.0;-430.0;-94.0;586.0;-573.0;525.0
-665.0;101.0;-106.0;-130.0;-332.0;-164.0;-580.0;-404.0;-275.0;-31.0;533.0;-653.0;403.0
-366.0;797.0;-702.0;470.0;578.0;449.0;350.0;660.0;-808.0;-516.0;310.0;196.0;432.0
603.0;663.0;-94.0;685.0;540.0;400.0;681.0;559.0;-126.0;-407.0;-179.0;718.0;-73.0
648.0;648.0;-561.0;456.0;-326.0;-285.0;-47.0;-432.0;-693.0;-551.0;-536.0;-208.0;688.0
-628.0;-186.0;194.0;-524.0;-473.0;-329.0;-605.0;-498.0;-41.0;269.0;366.0;-750.0;264.0
-598.0;-150.0;170.0;-492.0;-471.0;-336.0;-600.0;-547.0;-63.0;245.0;347.0;-747.0;282.0
-583.0;-141.0;165.0;-480.0;-424.0;-314.0;-602.0;-587.0;-70.0;242.0;368.0;-746.0;275.0
-268.0;-319.0;521.0;-575.0;-385.0;-365.0;-477.0;-750.0;176.0;476.0;466.0;-852.0;122.0
-612.0;-176.0;287.0;-465.0;-370.0;-592.0;-505.0;-347.0;-57.0;282.0;607.0;-805.0;306.0
-568.0;-145.0;171.0;-482.0;-389.0;-292.0;-606.0;-627.0;-70.0;250.0;364.0;-748.0;262.0
-420.0;-185.0;412.0;-471.0;-303.0;-262.0;-474.0;-684.0;17.0;397.0;514.0;-860.0;187.0
-563.0;-148.0;175.0;-485.0;-385.0;-281.0;-608.0;-635.0;-69.0;253.0;363.0;-748.0;257.0
-555.0;-156.0;180.0;-490.0;-384.0;-273.0;-616.0;-645.0;-66.0;260.0;358.0;-746.0;245.0
-551.0;-161.0;181.0;-494.0;-387.0;-275.0;-619.0;-648.0;-64.0;264.0;357.0;-745.0;239.0
-546.0;-167.0;182.0;-498.0;-392.0;-280.0;-624.0;-649.0;-62.0;267.0;356.0;-743.0;233.0
116.0;-783.0;657.0;-512.0;-594.0;-441.0;-380.0;-796.0;681.0;608.0;1.0;-593.0;-199.0
-541.0;-186.0;178.0;-510.0;-407.0;-269.0;-640.0;-646.0;-56.0;280.0;353.0;-735.0;216.0
-541.0;-191.0;179.0;-513.0;-409.0;-262.0;-643.0;-644.0;-55.0;283.0;354.0;-734.0;213.0
-502.0;-169.0;162.0;-493.0;-423.0;-224.0;-647.0;-647.0;-70.0;264.0;387.0;-727.0;218.0
-541.0;-181.0;179.0;-509.0;-404.0;-275.0;-637.0;-648.0;-57.0;277.0;352.0;-737.0;220.0
