InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-467.0;502.0;-700.0;577.0;425.0;?;715.0
-460.0;492.0;-706.0;571.0;420.0;500.0;710.0
-445.0;486.0;-716.0;567.0;419.0;486.0;703.0
-423.0;482.0;-726.0;564.0;423.0;475.0;696.0
-398.0;481.0;-738.0;562.0;427.0;466.0;688.0
-372.0;482.0;-750.0;561.0;428.0;460.0;682.0
-348.0;?;-762.0;?;426.0;455.0;676.0
-328.0;487.0;-770.0;569.0;423.0;451.0;672.0
-313.0;489.0;-775.0;575.0;?;445.0;668.0
-299.0;490.0;-779.0;581.0;415.0;437.0;667.0
-285.0;491.0;-784.0;586.0;413.0;429.0;667.0
-272.0;494.0;-788.0;590.0;414.0;424.0;?
-260.0;499.0;-792.0;591.0;416.0;425.0;670.0
-252.0;507.0;-795.0;592.0;418.0;432.0;?
-245.0;517.0;-796.0;592.0;420.0;446.0;675.0
-242.0;529.0;-796.0;589.0;423.0;464.0;678.0
-239.0;541.0;-795.0;587.0;425.0;485.0;?
-237.0;553.0;-795.0;584.0;427.0;509.0;685.0
-234.0;558.0;-797.0;581.0;427.0;533.0;692.0
-232.0;562.0;?;579.0;425.0;550.0;702.0
-231.0;565.0;-800.0;579.0;424.0;561.0;711.0
-230.0;569.0;-799.0;577.0;423.0;571.0;717.0
-228.0;573.0;-800.0;576.0;423.0;579.0;722.0
-221.0;579.0;-802.0;576.0;425.0;585.0;?
-212.0;?;-805.0;580.0;432.0;592.0;731.0
-201.0;597.0;-808.0;?;443.0;599.0;734.0
-191.0;604.0;-810.0;592.0;456.0;605.0;733.0
-182.0;608.0;-812.0;594.0;465.0;609.0;731.0
-175.0;610.0;-814.0;595.0;469.0;609.0;730.0
-164.0;610.0;-815.0;596.0;471.0;609.0;731.0
-151.0;611.0;-816.0;602.0;472.0;608.0;733.0
-136.0;612.0;-816.0;610.0;475.0;607.0;735.0
-121.0;615.0;-815.0;617.0;481.0;607.0;738.0
-106.0;619.0;-813.0;623.0;491.0;610.0;739.0
-90.0;623.0;-813.0;626.0;502.0;615.0;739.0
?;625.0;-812.0;626.0;513.0;621.0;740.0
-56.0;629.0;-810.0;625.0;523.0;629.0;742.0
-40.0;636.0;-807.0;624.0;531.0;640.0;740.0
-25.0;645.0;-805.0;622.0;537.0;654.0;736.0
-10.0;649.0;-803.0;617.0;543.0;666.0;730.0
6.0;650.0;-801.0;610.0;547.0;673.0;728.0
22.0;647.0;-800.0;604.0;549.0;676.0;730.0
34.0;645.0;-800.0;603.0;550.0;677.0;733.0
41.0;644.0;-801.0;607.0;550.0;680.0;737.0
43.0;645.0;-800.0;610.0;550.0;684.0;740.0
40.0;646.0;-801.0;611.0;550.0;687.0;742.0
35.0;647.0;-801.0;611.0;551.0;690.0;744.0
27.0;647.0;-802.0;610.0;554.0;693.0;745.0
?;646.0;-802.0;607.0;555.0;695.0;746.0
15.0;643.0;-803.0;605.0;555.0;?;748.0
10.0;641.0;-804.0;605.0;555.0;695.0;750.0
3.0;639.0;-805.0;605.0;553.0;694.0;750.0
-4.0;638.0;-807.0;607.0;549.0;693.0;751.0
-11.0;636.0;-809.0;609.0;546.0;690.0;750.0
-18.0;634.0;-809.0;?;544.0;685.0;750.0
-26.0;632.0;-808.0;613.0;545.0;679.0;749.0
-36.0;631.0;-806.0;616.0;546.0;673.0;747.0
-51.0;631.0;-805.0;617.0;545.0;668.0;743.0
-65.0;630.0;-804.0;618.0;543.0;663.0;740.0
-77.0;630.0;-803.0;?;542.0;657.0;737.0
-84.0;630.0;-803.0;624.0;541.0;651.0;736.0
-87.0;630.0;-804.0;?;540.0;645.0;735.0
-91.0;629.0;-805.0;634.0;538.0;640.0;735.0
-95.0;629.0;-806.0;?;534.0;635.0;733.0
-100.0;629.0;?;637.0;527.0;632.0;732.0
-102.0;629.0;-808.0;634.0;523.0;631.0;730.0
-99.0;629.0;-807.0;632.0;524.0;632.0;728.0
-96.0;630.0;-807.0;630.0;526.0;633.0;726.0
-96.0;630.0;-807.0;628.0;525.0;635.0;725.0
-100.0;629.0;-807.0;625.0;523.0;?;?
-104.0;629.0;-807.0;624.0;?;638.0;725.0
-106.0;628.0;-808.0;622.0;517.0;640.0;726.0
-107.0;627.0;-809.0;621.0;515.0;642.0;728.0
-109.0;626.0;-810.0;620.0;513.0;643.0;730.0
?;?;-812.0;620.0;509.0;643.0;732.0
-114.0;622.0;-814.0;619.0;505.0;643.0;734.0
?;619.0;-815.0;618.0;?;643.0;736.0
-119.0;617.0;-815.0;618.0;500.0;643.0;?
-122.0;616.0;-815.0;617.0;499.0;644.0;?
-126.0;616.0;-814.0;616.0;499.0;646.0;741.0
-129.0;616.0;?;615.0;501.0;648.0;742.0
-130.0;617.0;-811.0;615.0;504.0;650.0;742.0
-128.0;618.0;-809.0;615.0;507.0;651.0;742.0
-126.0;619.0;-808.0;?;?;653.0;742.0
-123.0;619.0;-807.0;616.0;512.0;654.0;743.0
-117.0;618.0;-807.0;617.0;514.0;653.0;744.0
-112.0;?;-807.0;618.0;?;652.0;745.0
-107.0;616.0;-807.0;619.0;518.0;652.0;745.0
-104.0;615.0;-808.0;619.0;516.0;651.0;745.0
-104.0;614.0;-810.0;619.0;514.0;652.0;746.0
-105.0;613.0;-811.0;619.0;511.0;650.0;746.0
-106.0;612.0;-811.0;618.0;510.0;649.0;745.0
-108.0;611.0;-811.0;618.0;510.0;?;745.0
-112.0;610.0;-810.0;618.0;510.0;647.0;744.0
-118.0;609.0;-809.0;619.0;511.0;645.0;744.0
-124.0;609.0;-807.0;619.0;512.0;643.0;744.0
-128.0;608.0;-805.0;620.0;513.0;640.0;744.0
-133.0;?;-803.0;621.0;515.0;638.0;744.0
-137.0;607.0;-801.0;622.0;516.0;?;743.0
-141.0;607.0;-800.0;622.0;517.0;635.0;743.0
-143.0;607.0;-799.0;623.0;517.0;634.0;743.0
-144.0;607.0;?;624.0;517.0;633.0;743.0
-144.0;607.0;-798.0;624.0;516.0;633.0;742.0
-142.0;607.0;-799.0;624.0;515.0;?;742.0
-141.0;608.0;-799.0;623.0;513.0;633.0;742.0
?;608.0;?;623.0;511.0;634.0;742.0
-136.0;608.0;-801.0;623.0;510.0;635.0;742.0
-134.0;608.0;-802.0;622.0;?;635.0;742.0
-131.0;609.0;-803.0;622.0;509.0;636.0;742.0
-130.0;609.0;-804.0;622.0;508.0;637.0;743.0
-129.0;609.0;-804.0;622.0;?;637.0;743.0
-128.0;609.0;-805.0;622.0;508.0;637.0;743.0
-127.0;610.0;-805.0;622.0;508.0;638.0;743.0
-127.0;610.0;-805.0;623.0;509.0;638.0;743.0
-128.0;610.0;-804.0;623.0;510.0;639.0;743.0
-128.0;610.0;-804.0;623.0;511.0;639.0;744.0
-128.0;611.0;?;623.0;511.0;?;743.0
-128.0;611.0;-804.0;624.0;512.0;640.0;744.0
-127.0;611.0;-804.0;625.0;512.0;640.0;744.0
-127.0;611.0;-804.0;625.0;513.0;641.0;744.0
-127.0;?;-804.0;626.0;?;641.0;744.0
-126.0;611.0;-804.0;626.0;514.0;642.0;745.0
-125.0;611.0;-804.0;626.0;515.0;642.0;745.0
-125.0;611.0;-804.0;627.0;515.0;643.0;745.0
?;611.0;-804.0;627.0;515.0;644.0;746.0
-126.0;611.0;-805.0;627.0;515.0;644.0;746.0
-125.0;611.0;-805.0;627.0;516.0;645.0;747.0
-125.0;?;-805.0;627.0;516.0;646.0;747.0
-125.0;611.0;-805.0;627.0;?;648.0;747.0
-124.0;611.0;-805.0;627.0;517.0;648.0;748.0
-124.0;611.0;-805.0;628.0;517.0;649.0;748.0
-124.0;?;?;628.0;517.0;649.0;748.0
-124.0;611.0;-805.0;629.0;517.0;649.0;748.0
-124.0;611.0;-805.0;630.0;517.0;?;748.0
-124.0;612.0;-806.0;630.0;516.0;650.0;?
-124.0;612.0;-806.0;630.0;515.0;649.0;748.0
-125.0;613.0;-807.0;631.0;514.0;650.0;747.0
-125.0;613.0;-807.0;632.0;514.0;650.0;747.0
-124.0;614.0;-807.0;633.0;515.0;649.0;746.0
-124.0;615.0;-808.0;633.0;514.0;649.0;746.0
-124.0;615.0;-808.0;634.0;513.0;?;745.0
-124.0;615.0;-808.0;634.0;513.0;648.0;?
-124.0;615.0;-808.0;635.0;513.0;648.0;745.0
-124.0;615.0;-808.0;635.0;513.0;648.0;745.0
-124.0;616.0;-808.0;?;513.0;648.0;745.0
-124.0;616.0;-808.0;636.0;513.0;648.0;745.0
-123.0;616.0;-808.0;635.0;513.0;649.0;745.0
-123.0;616.0;-808.0;635.0;513.0;650.0;745.0
-123.0;616.0;-808.0;635.0;513.0;650.0;745.0
-123.0;616.0;-808.0;634.0;513.0;651.0;745.0
-124.0;616.0;?;634.0;513.0;651.0;745.0
-124.0;616.0;-808.0;634.0;512.0;651.0;746.0
-125.0;616.0;-808.0;635.0;513.0;651.0;746.0
-125.0;616.0;-808.0;635.0;513.0;?;746.0
-126.0;616.0;-808.0;635.0;513.0;650.0;745.0
-127.0;616.0;-808.0;635.0;512.0;650.0;?
-127.0;616.0;?;635.0;512.0;650.0;745.0
-126.0;615.0;-809.0;635.0;512.0;650.0;746.0
-126.0;615.0;-809.0;635.0;512.0;650.0;746.0
-126.0;615.0;-808.0;635.0;512.0;650.0;746.0
-126.0;615.0;-808.0;634.0;512.0;650.0;746.0
-127.0;615.0;-808.0;633.0;513.0;651.0;746.0
-128.0;615.0;-807.0;633.0;513.0;651.0;746.0
-129.0;?;-807.0;632.0;513.0;651.0;746.0
-130.0;614.0;-807.0;632.0;512.0;652.0;746.0
-132.0;614.0;-806.0;?;513.0;652.0;747.0
-133.0;614.0;-805.0;632.0;515.0;652.0;747.0
-135.0;613.0;-804.0;632.0;?;653.0;747.0
-137.0;614.0;-805.0;632.0;515.0;653.0;747.0
-139.0;614.0;-804.0;631.0;515.0;654.0;746.0
-140.0;615.0;-805.0;631.0;515.0;655.0;746.0
-141.0;616.0;-805.0;631.0;516.0;655.0;?
-142.0;617.0;-804.0;631.0;?;655.0;744.0
-142.0;618.0;-804.0;631.0;515.0;655.0;742.0
-141.0;619.0;-804.0;630.0;515.0;655.0;741.0
-140.0;620.0;-804.0;630.0;516.0;653.0;740.0
-138.0;622.0;-805.0;632.0;515.0;651.0;738.0
-138.0;624.0;-806.0;634.0;514.0;647.0;737.0
-138.0;625.0;-808.0;636.0;509.0;643.0;734.0
-140.0;624.0;-810.0;635.0;503.0;638.0;733.0
-142.0;620.0;-811.0;631.0;496.0;631.0;731.0
-145.0;616.0;-811.0;625.0;489.0;625.0;728.0
-148.0;615.0;-811.0;622.0;486.0;619.0;723.0
-152.0;616.0;-809.0;622.0;484.0;615.0;719.0
-158.0;619.0;-806.0;626.0;484.0;612.0;?
-164.0;?;-803.0;631.0;485.0;607.0;715.0
-168.0;621.0;-800.0;636.0;487.0;602.0;714.0
-173.0;621.0;-798.0;639.0;488.0;596.0;713.0
-178.0;620.0;-795.0;638.0;490.0;591.0;712.0
-182.0;620.0;-792.0;636.0;491.0;589.0;?
-183.0;622.0;-790.0;634.0;494.0;590.0;709.0
-182.0;625.0;-789.0;634.0;498.0;595.0;710.0
-177.0;628.0;-789.0;636.0;503.0;600.0;713.0
-172.0;629.0;-790.0;638.0;506.0;?;718.0
-167.0;630.0;-791.0;639.0;507.0;612.0;724.0
-159.0;631.0;-793.0;637.0;509.0;622.0;728.0
-149.0;632.0;-796.0;633.0;511.0;633.0;731.0
-138.0;632.0;-799.0;626.0;513.0;645.0;733.0
-127.0;632.0;-803.0;618.0;515.0;?;735.0
-119.0;632.0;-805.0;612.0;516.0;666.0;737.0
-112.0;632.0;-807.0;608.0;517.0;?;739.0
-105.0;631.0;-808.0;607.0;519.0;682.0;743.0
-99.0;629.0;-809.0;608.0;522.0;685.0;746.0
-94.0;628.0;-809.0;610.0;524.0;?;748.0
-91.0;629.0;-809.0;613.0;527.0;688.0;750.0
-90.0;629.0;-808.0;616.0;530.0;687.0;751.0
-90.0;630.0;-807.0;619.0;532.0;686.0;751.0
-92.0;629.0;-807.0;621.0;533.0;683.0;751.0
-92.0;629.0;-807.0;623.0;533.0;679.0;751.0
-92.0;630.0;?;624.0;533.0;675.0;749.0
-93.0;632.0;-807.0;625.0;532.0;672.0;748.0
-95.0;633.0;-807.0;625.0;532.0;670.0;746.0
-97.0;636.0;-806.0;626.0;530.0;668.0;743.0
?;639.0;-807.0;628.0;528.0;666.0;740.0
-102.0;640.0;-809.0;631.0;524.0;663.0;738.0
-104.0;641.0;-811.0;633.0;520.0;659.0;737.0
-106.0;640.0;-812.0;635.0;516.0;655.0;736.0
-107.0;640.0;-813.0;636.0;512.0;650.0;?
-108.0;639.0;-813.0;637.0;511.0;644.0;733.0
-110.0;638.0;-813.0;636.0;511.0;641.0;730.0
-114.0;638.0;-812.0;635.0;511.0;640.0;728.0
-117.0;638.0;-811.0;634.0;512.0;640.0;726.0
-122.0;638.0;-809.0;635.0;514.0;641.0;726.0
-128.0;637.0;-807.0;635.0;515.0;641.0;727.0
-134.0;635.0;-805.0;635.0;515.0;641.0;728.0
-139.0;633.0;-804.0;635.0;514.0;641.0;729.0
-141.0;632.0;-804.0;634.0;513.0;641.0;729.0
-144.0;630.0;-804.0;634.0;512.0;640.0;?
?;629.0;-804.0;632.0;510.0;640.0;729.0
-145.0;628.0;-805.0;630.0;?;640.0;728.0
-145.0;628.0;-805.0;629.0;508.0;641.0;727.0
-145.0;628.0;-805.0;630.0;507.0;641.0;726.0
-144.0;629.0;-805.0;630.0;508.0;640.0;725.0
-141.0;630.0;-805.0;632.0;510.0;639.0;?
-138.0;631.0;-805.0;634.0;513.0;?;724.0
-135.0;634.0;-805.0;636.0;516.0;635.0;721.0
-132.0;634.0;-805.0;?;518.0;633.0;717.0
-130.0;633.0;-806.0;634.0;519.0;629.0;715.0
-128.0;629.0;-807.0;635.0;519.0;624.0;717.0
?;625.0;-808.0;638.0;517.0;619.0;720.0
?;623.0;-808.0;640.0;516.0;615.0;721.0
-130.0;622.0;-808.0;641.0;515.0;615.0;722.0
-131.0;622.0;-806.0;641.0;516.0;616.0;722.0
-134.0;622.0;-804.0;640.0;518.0;619.0;723.0
-137.0;623.0;-803.0;638.0;518.0;622.0;724.0
-139.0;621.0;-802.0;636.0;518.0;626.0;726.0
-140.0;620.0;-801.0;633.0;519.0;630.0;728.0
-140.0;618.0;-801.0;?;519.0;634.0;730.0
-140.0;617.0;-800.0;?;520.0;638.0;731.0
?;617.0;?;624.0;522.0;641.0;732.0
-139.0;617.0;-798.0;623.0;524.0;644.0;733.0
-137.0;617.0;-798.0;624.0;526.0;645.0;734.0
-135.0;618.0;-798.0;625.0;527.0;646.0;735.0
-132.0;619.0;-798.0;626.0;?;646.0;734.0
-129.0;620.0;-800.0;628.0;528.0;646.0;734.0
?;621.0;-801.0;630.0;528.0;644.0;734.0
-123.0;622.0;-802.0;632.0;529.0;643.0;734.0
-120.0;623.0;-802.0;?;530.0;?;733.0
-118.0;623.0;-802.0;635.0;530.0;640.0;733.0
-118.0;624.0;-803.0;637.0;531.0;640.0;733.0
-118.0;625.0;-803.0;638.0;532.0;640.0;733.0
-117.0;626.0;-802.0;638.0;533.0;640.0;733.0
-116.0;?;-803.0;637.0;534.0;640.0;733.0
-114.0;627.0;-803.0;637.0;534.0;641.0;734.0
-112.0;628.0;-804.0;637.0;533.0;642.0;734.0
-110.0;628.0;-805.0;636.0;533.0;643.0;734.0
-106.0;628.0;-806.0;636.0;533.0;644.0;734.0
-104.0;629.0;-807.0;635.0;533.0;646.0;734.0
-102.0;631.0;-808.0;635.0;533.0;647.0;734.0
-102.0;632.0;-808.0;634.0;531.0;648.0;733.0
?;634.0;-809.0;634.0;530.0;649.0;733.0
-104.0;?;-809.0;634.0;528.0;648.0;731.0
-106.0;637.0;-810.0;635.0;526.0;647.0;730.0
-106.0;638.0;-811.0;636.0;524.0;645.0;729.0
-106.0;638.0;-812.0;636.0;521.0;643.0;728.0
-110.0;639.0;-815.0;637.0;515.0;639.0;726.0
-115.0;638.0;-814.0;636.0;509.0;636.0;725.0
?;637.0;-813.0;635.0;505.0;633.0;723.0
-117.0;636.0;-813.0;633.0;504.0;630.0;721.0
-120.0;636.0;-812.0;632.0;503.0;?;719.0
-126.0;635.0;-811.0;633.0;502.0;623.0;718.0
-131.0;636.0;-809.0;635.0;501.0;619.0;717.0
-136.0;635.0;-808.0;637.0;501.0;616.0;716.0
-140.0;634.0;-806.0;638.0;501.0;612.0;715.0
-145.0;634.0;-805.0;?;499.0;610.0;714.0
-149.0;634.0;-804.0;636.0;498.0;609.0;712.0
-151.0;633.0;-803.0;636.0;498.0;608.0;711.0
-152.0;632.0;-803.0;636.0;498.0;608.0;711.0
-152.0;632.0;-803.0;636.0;498.0;608.0;712.0
-153.0;631.0;-803.0;636.0;498.0;608.0;712.0
-152.0;630.0;-803.0;636.0;499.0;610.0;713.0
-150.0;630.0;-804.0;635.0;500.0;611.0;714.0
-149.0;629.0;-804.0;634.0;502.0;613.0;715.0
-149.0;?;-804.0;633.0;504.0;615.0;716.0
-150.0;627.0;-803.0;632.0;506.0;617.0;?
-153.0;626.0;-802.0;630.0;507.0;618.0;717.0
-156.0;625.0;-801.0;?;507.0;619.0;718.0
-157.0;624.0;-800.0;629.0;508.0;?;718.0
-159.0;?;-800.0;629.0;508.0;619.0;718.0
-158.0;624.0;?;630.0;508.0;619.0;718.0
-157.0;?;-801.0;631.0;508.0;619.0;718.0
-154.0;626.0;-802.0;631.0;508.0;?;718.0
-152.0;626.0;-803.0;632.0;?;618.0;717.0
-151.0;626.0;-803.0;632.0;?;618.0;?
-152.0;626.0;-802.0;632.0;508.0;617.0;717.0
-154.0;626.0;-802.0;632.0;507.0;616.0;716.0
-155.0;?;-803.0;?;?;615.0;716.0
-156.0;627.0;-802.0;633.0;505.0;613.0;715.0
-157.0;627.0;-802.0;633.0;504.0;611.0;714.0
-158.0;627.0;-802.0;633.0;504.0;609.0;713.0
-158.0;627.0;-802.0;634.0;503.0;606.0;712.0
-158.0;627.0;-803.0;634.0;502.0;603.0;712.0
-158.0;625.0;-803.0;633.0;503.0;598.0;712.0
-157.0;624.0;?;634.0;502.0;591.0;714.0
-158.0;623.0;-802.0;635.0;502.0;582.0;715.0
-158.0;622.0;-802.0;?;502.0;574.0;715.0
-158.0;622.0;-802.0;642.0;502.0;567.0;714.0
-157.0;622.0;-801.0;?;502.0;561.0;714.0
-155.0;623.0;-802.0;646.0;502.0;557.0;712.0
-153.0;624.0;-802.0;647.0;503.0;554.0;711.0
-151.0;624.0;-803.0;646.0;503.0;554.0;711.0
-149.0;?;-803.0;645.0;504.0;555.0;711.0
?;624.0;-803.0;644.0;504.0;559.0;711.0
-148.0;624.0;-803.0;642.0;504.0;565.0;711.0
?;625.0;-802.0;639.0;504.0;573.0;711.0
-152.0;625.0;-802.0;635.0;504.0;581.0;712.0
-153.0;625.0;-801.0;631.0;504.0;?;713.0
-154.0;624.0;-801.0;626.0;503.0;598.0;714.0
-154.0;624.0;-801.0;622.0;503.0;606.0;716.0
-154.0;624.0;-801.0;619.0;503.0;614.0;718.0
-153.0;?;-801.0;617.0;503.0;621.0;719.0
-152.0;625.0;-801.0;615.0;503.0;627.0;720.0
?;625.0;-801.0;613.0;503.0;631.0;721.0
-148.0;626.0;?;612.0;503.0;634.0;?
-146.0;626.0;?;613.0;502.0;633.0;723.0
-144.0;625.0;-804.0;616.0;501.0;630.0;725.0
?;626.0;-804.0;622.0;501.0;623.0;726.0
-139.0;627.0;-805.0;629.0;501.0;615.0;725.0
-137.0;630.0;-806.0;636.0;501.0;607.0;723.0
-135.0;632.0;-807.0;642.0;502.0;599.0;721.0
-132.0;634.0;-807.0;647.0;503.0;591.0;?
-130.0;635.0;-807.0;651.0;504.0;584.0;717.0
-128.0;635.0;-808.0;655.0;506.0;578.0;717.0
-126.0;635.0;-808.0;658.0;507.0;575.0;716.0
-126.0;636.0;-808.0;659.0;508.0;574.0;716.0
-125.0;636.0;-809.0;658.0;510.0;577.0;716.0
-125.0;636.0;-809.0;656.0;511.0;582.0;716.0
-124.0;635.0;-809.0;?;512.0;590.0;717.0
-125.0;635.0;-808.0;649.0;513.0;598.0;719.0
-127.0;634.0;-808.0;643.0;?;608.0;720.0
-129.0;633.0;-807.0;636.0;?;619.0;722.0
-131.0;631.0;-806.0;628.0;514.0;628.0;725.0
?;629.0;-806.0;622.0;514.0;635.0;728.0
-136.0;627.0;-805.0;619.0;514.0;641.0;732.0
-137.0;625.0;-805.0;618.0;513.0;646.0;735.0
-137.0;625.0;-805.0;617.0;513.0;649.0;737.0
-135.0;624.0;-805.0;617.0;513.0;650.0;738.0
-134.0;624.0;-804.0;618.0;515.0;649.0;738.0
-132.0;624.0;-804.0;620.0;516.0;647.0;738.0
?;624.0;-804.0;623.0;517.0;643.0;737.0
-130.0;625.0;-805.0;626.0;518.0;639.0;736.0
-129.0;625.0;-804.0;629.0;519.0;634.0;735.0
-127.0;626.0;-804.0;633.0;519.0;629.0;733.0
-126.0;626.0;-805.0;636.0;520.0;624.0;732.0
-126.0;626.0;?;639.0;519.0;620.0;731.0
-127.0;626.0;-805.0;641.0;519.0;616.0;730.0
-128.0;626.0;-805.0;642.0;519.0;614.0;729.0
-128.0;626.0;?;642.0;519.0;612.0;?
-129.0;?;-805.0;642.0;519.0;612.0;727.0
-130.0;626.0;-805.0;?;518.0;613.0;727.0
-131.0;626.0;-806.0;639.0;517.0;615.0;727.0
-132.0;626.0;-806.0;637.0;516.0;617.0;727.0
-133.0;?;-806.0;635.0;516.0;620.0;727.0
-135.0;625.0;-805.0;633.0;515.0;623.0;728.0
?;624.0;-805.0;630.0;?;625.0;728.0
-138.0;624.0;-805.0;628.0;513.0;628.0;729.0
-138.0;623.0;-805.0;627.0;?;630.0;730.0
?;623.0;-805.0;626.0;513.0;632.0;730.0
-138.0;624.0;-805.0;625.0;513.0;633.0;?
-138.0;624.0;-805.0;625.0;513.0;633.0;729.0
-138.0;624.0;-805.0;626.0;512.0;632.0;729.0
-137.0;624.0;-806.0;628.0;?;631.0;729.0
-135.0;625.0;-806.0;631.0;512.0;?;728.0
-134.0;626.0;-806.0;633.0;?;629.0;728.0
-135.0;626.0;-806.0;635.0;512.0;628.0;729.0
-136.0;626.0;-806.0;636.0;512.0;627.0;728.0
-136.0;627.0;-806.0;637.0;512.0;626.0;728.0
-135.0;627.0;-806.0;637.0;512.0;626.0;728.0
-135.0;627.0;-806.0;636.0;513.0;626.0;727.0
-136.0;627.0;-806.0;?;513.0;?;727.0
-136.0;627.0;-805.0;635.0;513.0;?;728.0
-137.0;?;-805.0;635.0;512.0;628.0;728.0
-136.0;626.0;-804.0;634.0;513.0;629.0;728.0
-131.0;?;-804.0;634.0;515.0;631.0;729.0
-126.0;627.0;?;634.0;518.0;633.0;729.0
-121.0;628.0;-803.0;635.0;519.0;635.0;731.0
-114.0;629.0;-802.0;635.0;522.0;637.0;732.0
-105.0;629.0;-801.0;635.0;526.0;640.0;734.0
-94.0;629.0;-801.0;635.0;531.0;644.0;737.0
-85.0;629.0;-800.0;634.0;534.0;648.0;740.0
-74.0;628.0;-799.0;631.0;538.0;653.0;743.0
-65.0;626.0;-798.0;629.0;542.0;658.0;747.0
-55.0;623.0;-797.0;626.0;546.0;663.0;751.0
-47.0;620.0;-796.0;623.0;548.0;669.0;?
-42.0;616.0;-794.0;619.0;551.0;674.0;760.0
-39.0;612.0;-793.0;615.0;?;679.0;764.0
?;608.0;-791.0;612.0;559.0;684.0;768.0
-34.0;?;-789.0;609.0;564.0;689.0;772.0
-38.0;600.0;-787.0;606.0;568.0;693.0;775.0
-46.0;597.0;-784.0;602.0;570.0;696.0;778.0
-56.0;596.0;-782.0;600.0;571.0;698.0;778.0
-65.0;596.0;-781.0;597.0;572.0;700.0;777.0
-71.0;597.0;-781.0;598.0;571.0;699.0;777.0
-75.0;598.0;-782.0;600.0;569.0;698.0;776.0
-83.0;599.0;-783.0;602.0;565.0;695.0;775.0
-92.0;599.0;-784.0;603.0;559.0;690.0;772.0
-99.0;601.0;-785.0;605.0;554.0;684.0;769.0
-104.0;603.0;-787.0;607.0;549.0;?;?
-109.0;606.0;-788.0;612.0;544.0;668.0;759.0
-112.0;609.0;-790.0;616.0;540.0;658.0;754.0
-113.0;613.0;-792.0;622.0;536.0;648.0;748.0
-111.0;616.0;-795.0;627.0;534.0;638.0;743.0
-107.0;620.0;-797.0;633.0;532.0;628.0;738.0
-102.0;625.0;-798.0;637.0;532.0;621.0;732.0
-93.0;630.0;-800.0;640.0;534.0;617.0;728.0
-77.0;632.0;-802.0;642.0;537.0;616.0;727.0
-60.0;637.0;-804.0;645.0;540.0;618.0;728.0
-47.0;645.0;-807.0;651.0;540.0;624.0;728.0
-39.0;652.0;-810.0;654.0;539.0;636.0;?
-36.0;655.0;-811.0;653.0;539.0;652.0;730.0
-33.0;658.0;-811.0;647.0;542.0;670.0;732.0
-27.0;658.0;-811.0;639.0;546.0;689.0;735.0
-23.0;658.0;-810.0;630.0;552.0;708.0;737.0
-19.0;658.0;-808.0;618.0;559.0;728.0;740.0
-13.0;658.0;-806.0;606.0;565.0;745.0;744.0
-5.0;658.0;-805.0;596.0;569.0;761.0;747.0
?;657.0;-805.0;591.0;571.0;774.0;751.0
17.0;656.0;-806.0;588.0;571.0;785.0;753.0
30.0;655.0;-808.0;587.0;569.0;794.0;753.0
44.0;654.0;-811.0;586.0;566.0;798.0;751.0
58.0;654.0;-814.0;586.0;560.0;799.0;749.0
72.0;655.0;-817.0;588.0;554.0;798.0;747.0
84.0;658.0;-819.0;592.0;547.0;794.0;744.0
93.0;661.0;-822.0;598.0;541.0;789.0;741.0
101.0;666.0;-823.0;604.0;535.0;782.0;738.0
?;671.0;-824.0;612.0;531.0;773.0;734.0
110.0;676.0;-825.0;620.0;529.0;763.0;731.0
109.0;680.0;-825.0;628.0;?;753.0;728.0
104.0;684.0;?;635.0;529.0;742.0;726.0
98.0;686.0;-823.0;641.0;532.0;732.0;725.0
91.0;687.0;?;645.0;536.0;722.0;725.0
84.0;688.0;?;648.0;541.0;713.0;724.0
76.0;689.0;-820.0;650.0;544.0;706.0;724.0
67.0;689.0;-820.0;651.0;547.0;701.0;724.0
58.0;689.0;-820.0;651.0;548.0;698.0;?
49.0;686.0;-820.0;648.0;547.0;698.0;726.0
41.0;684.0;-821.0;644.0;546.0;700.0;729.0
?;681.0;-821.0;638.0;545.0;704.0;731.0
27.0;678.0;-822.0;632.0;543.0;710.0;733.0
19.0;674.0;-823.0;?;542.0;716.0;736.0
12.0;670.0;-823.0;620.0;540.0;721.0;738.0
6.0;667.0;-823.0;616.0;539.0;726.0;740.0
1.0;?;-822.0;615.0;?;?;742.0
-4.0;663.0;-821.0;614.0;?;730.0;744.0
-8.0;661.0;-819.0;615.0;543.0;731.0;746.0
-11.0;660.0;-817.0;?;545.0;730.0;746.0
-13.0;658.0;-814.0;618.0;?;729.0;747.0
-15.0;658.0;-812.0;620.0;551.0;727.0;747.0
-14.0;657.0;-810.0;622.0;554.0;725.0;746.0
-14.0;?;-808.0;624.0;557.0;722.0;746.0
?;?;-807.0;625.0;559.0;719.0;745.0
-10.0;656.0;-806.0;627.0;560.0;716.0;745.0
-7.0;?;-806.0;628.0;560.0;713.0;746.0
-4.0;654.0;-806.0;628.0;559.0;711.0;746.0
-2.0;653.0;-807.0;628.0;558.0;709.0;747.0
1.0;652.0;-807.0;627.0;558.0;709.0;748.0
