InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-29;1039.0;36.0;-28.0;225.0;-71;25.0;435;-960.0;68.0
-25;923.0;-27.0;-1.0;283.0;-75;-27.0;375;-842.0;102.0
-25;920.0;-60.0;17.0;322.0;-75;-36.0;375;-868.0;67.0
-25;951.0;-26.0;-42.0;236.0;-75;64.0;385;-864.0;147.0
-25;949.0;15.0;-11.0;312.0;-74;143.0;383;-843.0;162.0
-21;899.0;14.0;156.0;342.0;-64;-52.0;408;-855.0;-116.0
-21;781.0;-440.0;-109.0;125.0;173;-2099.0;355;-769.0;2080.0
-23;859.0;132.0;-111.0;158.0;-8;-133.0;351;-846.0;16.0
-25;945.0;18.0;19.0;264.0;-75;30.0;380;-831.0;91.0
-25;980.0;53.0;-60.0;351.0;-116;-57.0;356;-936.0;102.0
-25;951.0;18.0;-5.0;196.0;-75;117.0;383;-844.0;45.0
-25;993.0;71.0;1.0;223.0;-75;207.0;388;-874.0;159.0
-25;953.0;-28.0;23.0;273.0;-75;27.0;387;-851.0;1.0
-25;971.0;-28.0;-11.0;306.0;-75;-36.0;393;-863.0;126.0
-25;946.0;-11.0;-13.0;312.0;-74;-15.0;388;-870.0;108.0
-25;953.0;-23.0;-11.0;191.0;-74;0.0;387;-864.0;55.0
-25;966.0;18.0;-30.0;186.0;-75;6.0;395;-850.0;65.0
-25;949.0;15.0;-19.0;241.0;-75;4.0;389;-864.0;132.0
-25;986.0;7.0;-15.0;286.0;-75;-36.0;388;-885.0;130.0
-24;979.0;-35.0;45.0;247.0;-116;11.0;357;-911.0;225.0
-25;947.0;-13.0;6.0;223.0;-75;-61.0;391;-918.0;45.0
-32;1118.0;-565.0;51.0;72.0;16;-1031.0;350;-943.0;236.0
-27;941.0;192.0;-423.0;235.0;-73;-594.0;366;-937.0;-371.0
-25;1000.0;-13.0;22.0;202.0;-75;-144.0;388;-866.0;48.0
-25;946.0;0.0;23.0;210.0;-75;-88.0;390;-888.0;31.0
-25;960.0;66.0;-36.0;175.0;-75;-50.0;373;-875.0;-161.0
-25;980.0;-3.0;11.0;214.0;-75;-77.0;393;-903.0;72.0
-25;1008.0;-3.0;-4.0;215.0;-75;33.0;391;-873.0;-2.0
-25;1007.0;36.0;-12.0;225.0;-75;8.0;386;-863.0;94.0
-25;975.0;12.0;12.0;276.0;-75;-4.0;388;-915.0;-13.0
-25;973.0;32.0;-17.0;239.0;-75;-95.0;389;-910.0;31.0
-25;970.0;3.0;-11.0;181.0;-75;10.0;389;-852.0;99.0
-25;971.0;-1.0;17.0;263.0;-75;124.0;389;-940.0;28.0
-27;1001.0;27.0;38.0;190.0;-125;211.0;418;-978.0;19.0
-25;981.0;15.0;11.0;266.0;-75;-16.0;389;-917.0;-32.0
-28;891.0;25.0;-198.0;292.0;-62;-101.0;363;-901.0;18.0
-25;947.0;30.0;17.0;202.0;-75;-37.0;392;-877.0;6.0
-34;870.0;471.0;-234.0;352.0;29;-153.0;374;-908.0;612.0
-25;947.0;5.0;-5.0;200.0;-75;-53.0;395;-878.0;52.0
-21;801.0;160.0;1.0;-163.0;174;608.0;353;-755.0;-322.0
-25;919.0;90.0;-4.0;228.0;-75;134.0;396;-856.0;-76.0
-25;942.0;51.0;-221.0;363.0;-75;94.0;383;-870.0;282.0
-25;966.0;30.0;33.0;170.0;-75;1.0;379;-842.0;121.0
-23;1040.0;-42.0;52.0;103.0;-12;-125.0;332;-965.0;270.0
-25;991.0;1.0;11.0;176.0;-75;-19.0;381;-874.0;115.0
-20;940.0;-87.0;57.0;142.0;8;44.0;356;-850.0;71.0
-50;1144.0;-308.0;62.0;60.0;-23;264.0;378;-852.0;11.0
-25;1001.0;-79.0;6.0;211.0;-75;10.0;378;-894.0;-42.0
-32;1081.0;-71.0;46.0;74.0;-166;17.0;368;-860.0;-109.0
-19;1041.0;-64.0;-120.0;140.0;-130;-76.0;300;-1005.0;-146.0
-23;1107.0;-260.0;-29.0;-19.0;-6;-270.0;342;-1040.0;93.0
-16;888.0;152.0;2.0;131.0;25;160.0;282;-882.0;177.0
-25;902.0;51.0;51.0;182.0;-75;51.0;378;-885.0;37.0
-25;909.0;12.0;13.0;167.0;-75;41.0;369;-866.0;32.0
-31;933.0;-35.0;49.0;214.0;-71;60.0;435;-965.0;22.0
-31;925.0;-41.0;23.0;195.0;-71;31.0;434;-969.0;19.0
-25;867.0;31.0;26.0;176.0;-75;24.0;378;-850.0;98.0
-26;992.0;-16.0;-97.0;104.0;-74;81.0;418;-925.0;575.0
-25;918.0;308.0;43.0;217.0;-75;-159.0;410;-846.0;92.0
-31;1037.0;-43.0;-6.0;170.0;-71;-15.0;428;-946.0;43.0
-31;997.0;-34.0;-7.0;167.0;-71;-26.0;434;-948.0;29.0
-31;1011.0;-26.0;3.0;168.0;-71;-8.0;441;-931.0;67.0
-31;1009.0;2.0;1.0;172.0;-71;-29.0;432;-936.0;33.0
-31;1052.0;-3.0;8.0;175.0;-71;27.0;433;-934.0;22.0
-31;1043.0;-35.0;-15.0;170.0;-71;11.0;435;-929.0;6.0
-30;1050.0;-56.0;-1.0;182.0;-69;81.0;425;-949.0;71.0
-24;668.0;-265.0;26.0;392.0;-18;-12.0;358;-697.0;175.0
-31;1026.0;-9.0;0.0;153.0;-71;-5.0;433;-939.0;25.0
-31;1039.0;-28.0;-18.0;175.0;-71;25.0;426;-940.0;49.0
-31;1031.0;-28.0;-24.0;178.0;-71;14.0;434;-948.0;20.0
-31;1010.0;-25.0;13.0;176.0;-71;-6.0;433;-950.0;33.0
-31;1042.0;-23.0;-11.0;168.0;-71;0.0;437;-933.0;63.0
-31;1038.0;-7.0;8.0;169.0;-71;-13.0;433;-938.0;49.0
-31;1056.0;-50.0;3.0;173.0;-71;-15.0;427;-940.0;34.0
-31;1052.0;-35.0;-1.0;174.0;-71;12.0;432;-929.0;30.0
-31;1023.0;-39.0;-13.0;171.0;-71;14.0;432;-931.0;4.0
-24;872.0;2.0;74.0;398.0;-75;135.0;409;-743.0;94.0
-32;582.0;-66.0;467.0;302.0;-74;356.0;468;-840.0;-313.0
-26;793.0;-31.0;-11.0;195.0;-71;12.0;404;-635.0;9.0
-25;855.0;27.0;67.0;303.0;-75;12.0;381;-735.0;85.0
-27;1147.0;-80.0;-146.0;71.0;-117;-122.0;338;-1006.0;22.0
-25;669.0;14.0;-5.0;191.0;-75;10.0;377;-521.0;33.0
-25;904.0;54.0;43.0;326.0;-75;20.0;380;-741.0;19.0
-25;940.0;7.0;11.0;296.0;-75;24.0;377;-730.0;13.0
-25;804.0;-18.0;-11.0;142.0;-75;7.0;375;-655.0;152.0
-32;1211.0;-528.0;-122.0;231.0;-25;30.0;374;-940.0;-17.0
-31;1030.0;-59.0;-2.0;186.0;-71;15.0;429;-959.0;5.0
-31;1040.0;38.0;-21.0;170.0;-72;2.0;441;-945.0;-16.0
-24;794.0;-42.0;-36.0;258.0;-74;-30.0;379;-750.0;182.0
-26;721.0;73.0;-208.0;154.0;174;-126.0;355;-644.0;91.0
-31;1046.0;40.0;6.0;178.0;-72;8.0;433;-926.0;27.0
-31;1014.0;14.0;4.0;179.0;-72;8.0;433;-938.0;35.0
-27;867.0;-544.0;-259.0;313.0;24;-199.0;181;-740.0;-281.0
-23;1021.0;-2.0;-40.0;193.0;-12;-88.0;346;-960.0;-23.0
-30;1035.0;-34.0;-43.0;190.0;-72;-35.0;419;-933.0;27.0
-35;946.0;-27.0;-75.0;98.0;-10;-10.0;352;-823.0;87.0
-25;934.0;-28.0;-64.0;196.0;-75;12.0;373;-816.0;-36.0
-33;1042.0;290.0;-104.0;217.0;-165;412.0;335;-957.0;35.0
-23;995.0;87.0;48.0;178.0;-12;24.0;352;-946.0;111.0
-25;988.0;-120.0;-45.0;327.0;-115;127.0;347;-931.0;-87.0
-30;1067.0;-50.0;-15.0;196.0;-70;41.0;430;-938.0;8.0
-28;628.0;-189.0;26.0;380.0;-71;-28.0;410;-640.0;-35.0
-30;1065.0;-13.0;41.0;199.0;-65;-33.0;415;-913.0;38.0
-30;1060.0;-15.0;15.0;195.0;-64;-16.0;430;-947.0;60.0
-31;1048.0;102.0;33.0;210.0;-65;1.0;475;-947.0;52.0
-28;970.0;-130.0;-57.0;459.0;24;-63.0;414;-788.0;-302.0
-25;1000.0;-26.0;-11.0;366.0;-75;-10.0;373;-760.0;-1.0
-25;998.0;-7.0;-2.0;382.0;-75;0.0;373;-762.0;-10.0
-25;1010.0;5.0;-8.0;373.0;-75;6.0;370;-757.0;-24.0
-27;1024.0;95.0;-131.0;185.0;-125;116.0;420;-939.0;186.0
-32;1029.0;41.0;-47.0;194.0;-67;71.0;425;-901.0;107.0
-25;969.0;-26.0;-40.0;370.0;-75;-34.0;375;-750.0;-73.0
-25;942.0;7.0;-17.0;362.0;-75;14.0;373;-761.0;1.0
-25;891.0;-58.0;-31.0;576.0;-74;-15.0;403;-673.0;-150.0
-25;960.0;-47.0;-54.0;319.0;-115;-19.0;352;-938.0;50.0
-26;968.0;-43.0;-6.0;184.0;-74;-106.0;414;-916.0;-65.0
-29;998.0;-265.0;-11.0;117.0;-20;-111.0;362;-919.0;424.0
-29;1006.0;-54.0;36.0;422.0;24;-36.0;417;-846.0;160.0
-27;1059.0;-178.0;81.0;148.0;-116;56.0;337;-1016.0;24.0
-21;1030.0;106.0;29.0;212.0;-143;-88.0;346;-947.0;-32.0
-21;1009.0;-38.0;-23.0;282.0;-145;53.0;339;-960.0;-35.0
-72;1320.0;-231.0;104.0;233.0;-72;35.0;34;-1101.0;84.0
-20;976.0;-13.0;-47.0;236.0;-156;5.0;339;-985.0;62.0
-21;994.0;126.0;-4.0;264.0;-145;41.0;346;-960.0;35.0
-20;1023.0;-50.0;-1.0;248.0;-154;-8.0;344;-970.0;67.0
-20;1040.0;-25.0;29.0;176.0;-130;-17.0;320;-983.0;8.0
-20;1026.0;-24.0;-20.0;242.0;-154;-27.0;344;-967.0;64.0
-28;1084.0;-52.0;23.0;169.0;-71;46.0;441;-942.0;2.0
-20;1021.0;-9.0;-47.0;248.0;-154;5.0;347;-971.0;12.0
-20;1006.0;-59.0;37.0;254.0;-154;2.0;340;-974.0;24.0
-20;1025.0;-126.0;-23.0;245.0;-138;-45.0;342;-965.0;137.0
-29;1064.0;-32.0;0.0;185.0;-71;15.0;439;-953.0;6.0
-28;820.0;4.0;29.0;568.0;-75;139.0;433;-774.0;34.0
-55;997.0;-209.0;237.0;199.0;-76;325.0;1196;-1009.0;44.0
-25;978.0;-11.0;58.0;234.0;-116;44.0;354;-964.0;152.0
-2;928.0;-149.0;59.0;296.0;112;24.0;1693;-900.0;-765.0
-38;960.0;-24.0;32.0;421.0;-75;5.0;556;-875.0;28.0
-35;945.0;-40.0;2.0;418.0;-75;32.0;546;-880.0;-3.0
-35;963.0;-24.0;17.0;414.0;-75;43.0;546;-869.0;-3.0
-35;958.0;-14.0;24.0;426.0;-75;12.0;541;-864.0;5.0
-35;961.0;-14.0;5.0;425.0;-75;30.0;544;-865.0;33.0
-35;955.0;6.0;2.0;429.0;-75;24.0;545;-860.0;26.0
-21;1028.0;-103.0;-6.0;268.0;-142;32.0;357;-966.0;159.0
-29;1055.0;-46.0;9.0;180.0;-71;35.0;446;-954.0;43.0
-29;912.0;103.0;-273.0;386.0;14;-283.0;1182;-871.0;-175.0
-24;1020.0;-240.0;-341.0;215.0;5;-334.0;1146;-1091.0;127.0
-61;929.0;-45.0;213.0;315.0;-58;92.0;921;-1175.0;63.0
-47;920.0;173.0;282.0;400.0;-87;594.0;785;-1278.0;340.0
-29;989.0;87.0;-129.0;375.0;5;5.0;371;-919.0;9.0
-26;1060.0;45.0;-5.0;138.0;174;77.0;360;-1004.0;-112.0
-31;930.0;39.0;85.0;149.0;-124;3.0;489;-928.0;13.0
-28;944.0;-36.0;-24.0;137.0;-124;-63.0;433;-903.0;88.0
-25;880.0;-25.0;-30.0;260.0;-75;-185.0;388;-871.0;-171.0
-43;942.0;-348.0;-158.0;268.0;12;-82.0;505;-879.0;52.0
-27;930.0;-370.0;-7.0;302.0;-77;-18.0;353;-949.0;-70.0
-25;1032.0;92.0;-79.0;268.0;-139;-173.0;384;-968.0;-139.0
-31;974.0;-74.0;199.0;239.0;7;39.0;-218;-1020.0;-275.0
-28;1134.0;-178.0;-208.0;402.0;-71;-21.0;442;-998.0;137.0
-25;851.0;11.0;-29.0;146.0;-75;-66.0;391;-514.0;-107.0
-24;870.0;-47.0;-90.0;505.0;-19;-104.0;370;-824.0;-36.0
-25;991.0;-43.0;137.0;360.0;-115;20.0;351;-981.0;155.0
-26;1015.0;48.0;-62.0;416.0;-71;-44.0;399;-619.0;109.0
-30;784.0;1.0;-13.0;302.0;-71;-17.0;446;-980.0;35.0
-21;1012.0;-192.0;-24.0;242.0;-146;-46.0;353;-980.0;985.0
-29;1039.0;10.0;47.0;178.0;-71;139.0;440;-932.0;12.0
-22;1006.0;4.0;75.0;238.0;126;-158.0;368;-1095.0;2047.0
-27;882.0;-10.0;21.0;353.0;-71;-509.0;414;-813.0;-186.0
-25;1088.0;35.0;34.0;35.0;-139;12.0;382;-1002.0;18.0
-27;1089.0;241.0;-73.0;58.0;-116;-24.0;344;-1000.0;-150.0
-20;1039.0;98.0;-18.0;226.0;-156;-9.0;345;-987.0;-127.0
-29;888.0;222.0;-76.0;413.0;14;-262.0;350;-908.0;132.0
-25;882.0;-40.0;64.0;460.0;-75;91.0;387;-836.0;13.0
-20;923.0;38.0;138.0;385.0;8;165.0;354;-936.0;-273.0
-22;863.0;15.0;32.0;486.0;-13;167.0;346;-893.0;-276.0
-22;856.0;5.0;-18.0;511.0;-13;68.0;349;-813.0;-52.0
-31;870.0;-6.0;66.0;475.0;147;277.0;310;-1051.0;12.0
-21;753.0;-66.0;-23.0;-15.0;173;249.0;345;-722.0;-127.0
-21;1000.0;-63.0;-23.0;277.0;-145;72.0;337;-956.0;-17.0
-26;1045.0;-29.0;-11.0;156.0;174;-32.0;359;-997.0;53.0
-24;1049.0;-95.0;246.0;163.0;5;247.0;349;-978.0;220.0
-31;642.0;18.0;-45.0;551.0;-74;-61.0;455;-616.0;55.0
-21;1030.0;-46.0;-58.0;214.0;-149;-194.0;345;-936.0;-70.0
-20;993.0;-339.0;-61.0;254.0;-138;-96.0;331;-963.0;269.0
-21;1060.0;-78.0;-212.0;228.0;-166;-88.0;345;-960.0;30.0
-20;1006.0;-46.0;-16.0;234.0;-156;-17.0;341;-972.0;87.0
-24;1018.0;199.0;87.0;223.0;-129;218.0;302;-993.0;-186.0
-21;1021.0;3.0;13.0;243.0;-149;5.0;355;-968.0;105.0
-74;1228.0;-132.0;228.0;123.0;104;64.0;-506;-853.0;692.0
-20;1060.0;70.0;-29.0;178.0;-129;-16.0;365;-980.0;-3.0
-23;948.0;-424.0;443.0;150.0;-9;347.0;356;-932.0;178.0
-26;979.0;-66.0;85.0;226.0;-166;152.0;405;-1023.0;48.0
-20;1017.0;-42.0;15.0;240.0;-154;-13.0;344;-978.0;65.0
-35;945.0;15.0;16.0;428.0;-75;12.0;549;-868.0;46.0
-41;233.0;-95.0;-117.0;677.0;33;-231.0;473;-317.0;-314.0
-25;630.0;-166.0;91.0;304.0;-74;50.0;404;-496.0;-35.0
-35;971.0;-32.0;0.0;427.0;-75;5.0;543;-863.0;13.0
-35;960.0;-15.0;17.0;430.0;-75;24.0;544;-864.0;18.0
-41;865.0;263.0;111.0;579.0;-12;-25.0;962;-716.0;-329.0
-35;975.0;-7.0;30.0;422.0;-75;19.0;546;-866.0;16.0
-47;911.0;-58.0;181.0;484.0;-139;252.0;910;-887.0;156.0
-35;983.0;-43.0;30.0;414.0;-75;22.0;546;-864.0;26.0
-34;1031.0;41.0;-158.0;336.0;-74;-161.0;525;-921.0;164.0
-25;1000.0;39.0;128.0;211.0;-75;468.0;379;-920.0;888.0
-20;1032.0;-17.0;-14.0;242.0;-154;-19.0;343;-969.0;24.0
-28;911.0;-79.0;-13.0;125.0;-125;16.0;451;-889.0;50.0
-35;969.0;-25.0;-17.0;413.0;-75;-5.0;546;-884.0;49.0
-21;909.0;150.0;-90.0;327.0;-11;-91.0;1281;-781.0;-1303.0
-21;1004.0;-85.0;29.0;272.0;-149;-43.0;350;-987.0;227.0
-25;1080.0;-33.0;-15.0;-38.0;-116;-31.0;358;-998.0;74.0
-39;851.0;-31.0;-158.0;558.0;-79;-178.0;596;-738.0;220.0
-27;1030.0;-199.0;156.0;289.0;-21;-24.0;1517;-1057.0;361.0
-20;1013.0;-4.0;25.0;246.0;-154;-11.0;338;-968.0;87.0
-21;1010.0;19.0;-14.0;254.0;-144;16.0;359;-967.0;-589.0
-25;994.0;238.0;212.0;61.0;-116;303.0;314;-932.0;428.0
-60;1017.0;-57.0;360.0;248.0;10;301.0;1069;-1355.0;-349.0
-54;970.0;-65.0;165.0;53.0;53;83.0;1002;-933.0;1007.0
-28;1005.0;186.0;-255.0;238.0;-125;-214.0;435;-964.0;868.0
-31;1067.0;-54.0;10.0;173.0;-71;10.0;434;-943.0;34.0
-69;1177.0;-198.0;110.0;165.0;-15;176.0;583;-939.0;344.0
-26;692.0;54.0;-15.0;476.0;-78;-462.0;407;-706.0;613.0
-26;961.0;255.0;-319.0;262.0;138;-439.0;359;-959.0;-1174.0
-27;949.0;5.0;8.0;98.0;-125;69.0;417;-904.0;-15.0
-29;934.0;-722.0;175.0;303.0;-162;-91.0;367;-903.0;565.0
-27;938.0;10.0;6.0;113.0;-124;-37.0;403;-891.0;41.0
-20;1034.0;1.0;-31.0;250.0;-154;25.0;335;-965.0;46.0
-29;1054.0;53.0;17.0;224.0;-71;-65.0;446;-978.0;1.0
-26;1079.0;-190.0;-136.0;-50.0;-138;-144.0;395;-1023.0;172.0
-27;656.0;30.0;70.0;423.0;-71;-75.0;386;-620.0;38.0
-22;1318.0;42.0;-226.0;124.0;-144;18.0;334;-858.0;-310.0
-23;1091.0;3.0;33.0;-13.0;-9;-107.0;342;-982.0;-138.0
-35;996.0;184.0;-188.0;135.0;-10;-110.0;363;-915.0;185.0
-29;1071.0;-3.0;-14.0;191.0;-71;-15.0;441;-950.0;70.0
-27;1037.0;-24.0;-22.0;390.0;-124;-15.0;410;-945.0;-15.0
-20;1032.0;3.0;-4.0;186.0;-129;1.0;328;-983.0;37.0
-20;1035.0;-24.0;-1.0;184.0;-130;-15.0;337;-984.0;74.0
-25;950.0;-43.0;-46.0;475.0;-75;-21.0;397;-632.0;176.0
-25;981.0;-24.0;-30.0;339.0;-115;124.0;352;-940.0;-37.0
-16;896.0;-66.0;67.0;267.0;-12;99.0;988;-836.0;-753.0
-19;1027.0;-185.0;148.0;178.0;-131;127.0;337;-925.0;172.0
-26;1053.0;-115.0;38.0;166.0;174;-37.0;356;-995.0;159.0
-28;1022.0;-36.0;19.0;413.0;24;-26.0;402;-860.0;117.0
-21;1009.0;-37.0;-23.0;274.0;-145;-30.0;349;-953.0;176.0
-22;935.0;127.0;-86.0;312.0;-48;-125.0;721;-913.0;-16.0
-35;970.0;-4.0;7.0;432.0;-75;18.0;547;-863.0;34.0
-20;1026.0;-38.0;37.0;181.0;-129;43.0;332;-978.0;10.0
-3;762.0;-134.0;2.0;589.0;-39;42.0;2890;-1044.0;-906.0
-64;694.0;-89.0;311.0;296.0;-68;413.0;1074;-757.0;765.0
-25;818.0;-135.0;185.0;444.0;-17;-108.0;712;-910.0;-43.0
-53;942.0;-67.0;173.0;193.0;4;326.0;1934;-676.0;116.0
-24;1075.0;-199.0;-247.0;135.0;-99;-303.0;401;-960.0;30.0
-21;1034.0;68.0;-10.0;231.0;-144;22.0;349;-975.0;-261.0
-27;769.0;-38.0;61.0;509.0;-47;150.0;903;-769.0;-199.0
-30;908.0;-134.0;106.0;418.0;-122;116.0;1333;-970.0;-408.0
-27;967.0;-27.0;34.0;80.0;-125;107.0;414;-900.0;-4.0
-15;965.0;9.0;-132.0;174.0;-106;-357.0;454;-964.0;83.0
-25;934.0;-81.0;20.0;167.0;-124;-133.0;370;-931.0;39.0
-33;1109.0;-78.0;66.0;60.0;-14;32.0;381;-933.0;221.0
-28;1116.0;260.0;41.0;224.0;-114;-101.0;473;-892.0;257.0
-29;1047.0;-15.0;19.0;188.0;-71;52.0;445;-981.0;46.0
-30;1137.0;59.0;1.0;65.0;-20;-41.0;372;-1001.0;124.0
-29;1038.0;88.0;33.0;64.0;-71;87.0;445;-933.0;-10.0
-6;908.0;25.0;35.0;494.0;-3;-478.0;3047;-869.0;-424.0
-31;1215.0;-18.0;15.0;173.0;-71;31.0;441;-944.0;13.0
-24;973.0;35.0;218.0;172.0;5;272.0;359;-984.0;-32.0
-29;1145.0;-9.0;-14.0;191.0;-71;-15.0;439;-969.0;22.0
-21;888.0;339.0;161.0;384.0;15;-155.0;2183;-698.0;487.0
-21;969.0;247.0;-336.0;246.0;-134;-288.0;338;-830.0;-75.0
-28;1007.0;-121.0;-45.0;527.0;24;26.0;406;-816.0;-168.0
-34;1002.0;51.0;-209.0;584.0;-74;-2.0;524;-984.0;214.0
-25;775.0;-69.0;99.0;476.0;-79;181.0;426;-743.0;-99.0
-20;1039.0;-13.0;-44.0;182.0;-130;-28.0;295;-980.0;36.0
-28;1005.0;-251.0;167.0;215.0;-102;111.0;439;-972.0;-661.0
-32;1061.0;-154.0;20.0;100.0;-14;-6.0;419;-962.0;17.0
-35;948.0;69.0;156.0;528.0;-75;99.0;533;-915.0;-82.0
-19;909.0;-49.0;110.0;257.0;-130;93.0;357;-950.0;532.0
-22;1040.0;-188.0;142.0;214.0;-144;-18.0;356;-1174.0;126.0
-35;968.0;6.0;26.0;432.0;-75;-7.0;547;-862.0;46.0
-20;912.0;389.0;398.0;286.0;-133;489.0;340;-867.0;-305.0
-35;963.0;8.0;-51.0;413.0;-75;33.0;546;-884.0;80.0
-28;589.0;391.0;-33.0;454.0;-156;-93.0;301;-536.0;-230.0
-38;638.0;170.0;-90.0;363.0;-78;27.0;559;-596.0;128.0
-28;1114.0;-109.0;21.0;69.0;-47;108.0;369;-967.0;201.0
-30;602.0;-146.0;141.0;620.0;-76;159.0;443;-580.0;-79.0
-30;799.0;-107.0;87.0;510.0;-25;99.0;708;-769.0;132.0
-24;911.0;-133.0;-45.0;236.0;-6;-301.0;949;-1178.0;246.0
-79;1229.0;-101.0;31.0;184.0;-105;-86.0;773;-832.0;326.0
-18;1023.0;174.0;-206.0;218.0;-130;-115.0;350;-965.0;-228.0
-22;918.0;415.0;-571.0;290.0;11;135.0;376;-939.0;117.0
-25;988.0;43.0;-75.0;178.0;-139;-101.0;380;-941.0;10.0
-20;1041.0;45.0;3.0;204.0;-129;37.0;333;-979.0;-101.0
-25;958.0;416.0;77.0;293.0;-120;191.0;388;-861.0;-484.0
-21;960.0;238.0;-188.0;354.0;-113;183.0;345;-955.0;295.0
-67;1348.0;-56.0;123.0;263.0;-57;66.0;360;-998.0;223.0
-28;1036.0;3.0;43.0;101.0;-47;126.0;369;-1058.0;246.0
-25;936.0;18.0;-304.0;464.0;-75;-404.0;400;-772.0;292.0
-11;911.0;-12.0;-47.0;347.0;174;-34.0;3091;-899.0;150.0
-35;951.0;15.0;24.0;445.0;-75;41.0;543;-860.0;16.0
-25;811.0;-95.0;-112.0;356.0;-75;50.0;380;-882.0;-16.0
-37;1002.0;-28.0;34.0;408.0;-75;11.0;552;-851.0;20.0
-16;965.0;420.0;8.0;381.0;1;255.0;2071;-976.0;-449.0
-20;1001.0;-11.0;-40.0;258.0;-156;29.0;340;-996.0;53.0
