InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-785;391.0;49.0;-174;26;-17;-293;910.0;5;78;?;364.0
-790;456.0;114.0;-174;26;-15;-278;911.0;10;84;-15;358.0
-830;452.0;120.0;-174;26;5;-315;880.0;5;18;5;396.0
-852;451.0;184.0;-174;26;6;-338;893.0;3;-21;6;337.0
-820;510.0;181.0;-174;26;14;-308;900.0;4;33;14;344.0
-793;487.0;?;-174;26;32;-287;908.0;5;75;32;353.0
-798;478.0;105.0;-174;26;25;-291;892.0;3;68;?;385.0
-798;399.0;73.0;-174;26;-10;-300;870.0;-9;69;-10;420.0
-799;367.0;45.0;-174;26;-15;-293;898.0;-3;70;-15;387.0
-797;372.0;29.0;-174;26;26;-287;925.0;6;69;?;388.0
-770;363.0;91.0;-174;26;41;-316;869.0;-20;83;41;418.0
-765;386.0;?;-174;26;59;-298;917.0;-17;99;59;392.0
-806;381.0;58.0;-174;26;114;-250;887.0;13;85;114;416.0
-800;330.0;80.0;-174;26;82;-274;907.0;-2;77;?;365.0
-778;407.0;149.0;-174;26;22;-273;?;5;86;22;355.0
-805;485.0;127.0;-174;26;72;-252;920.0;24;69;72;?
-773;463.0;-29.0;-174;26;-5;-274;956.0;3;89;-5;316.0
-875;?;43.0;-173;25;71;-257;883.0;36;-12;71;313.0
-874;443.0;92.0;-172;27;-181;-224;931.0;188;-103;-181;251.0
-564;618.0;69.0;-171;30;-483;-338;1007.0;197;27;-483;189.0
-632;649.0;5.0;-169;31;589;-559;1014.0;34;-137;589;236.0
-821;576.0;?;-168;32;1247;?;992.0;59;-391;1247;270.0
-631;620.0;54.0;-167;31;734;-590;1053.0;-93;-67;734;231.0
-591;784.0;?;?;?;?;-560;1038.0;-348;212;26;99.0
-750;770.0;-17.0;-160;32;-917;?;981.0;-373;96;-917;190.0
-813;679.0;-2.0;-161;33;-1151;-524;997.0;-366;141;-1151;246.0
-855;713.0;20.0;?;35;-491;-214;1026.0;-129;266;-491;273.0
-830;735.0;-15.0;?;35;480;-88;1040.0;31;297;480;?
-883;?;-44.0;-165;35;1185;-130;961.0;60;198;1185;499.0
-840;650.0;-64.0;-163;33;2190;-137;872.0;120;179;2190;494.0
-578;553.0;-164.0;-152;31;3119;-263;783.0;-7;345;?;416.0
-616;525.0;-162.0;-133;31;2856;-377;?;-70;253;2856;353.0
-817;491.0;-158.0;-92;31;2180;-448;857.0;?;-7;2180;310.0
-949;455.0;-166.0;-44;32;596;-384;835.0;153;-147;596;394.0
-938;471.0;-184.0;-18;34;-583;-188;?;340;-17;-583;277.0
-782;499.0;-119.0;-11;35;-404;-135;887.0;318;176;-404;233.0
-743;546.0;-114.0;-6;35;-451;-214;881.0;259;114;-451;260.0
-747;601.0;-79.0;-3;35;-298;-258;917.0;247;44;-298;213.0
-724;594.0;-49.0;-2;34;-74;-232;902.0;247;72;-74;?
-691;645.0;14.0;-1;34;?;-180;946.0;279;149;-56;272.0
-724;729.0;63.0;1;32;-99;-169;913.0;248;147;-99;264.0
-664;800.0;138.0;2;31;-181;-199;904.0;204;182;-181;273.0
-652;?;161.0;2;30;-324;-190;924.0;200;180;-324;226.0
-544;821.0;151.0;2;27;-693;-135;927.0;125;314;-693;158.0
-186;816.0;148.0;1;19;-944;?;971.0;93;620;-944;88.0
-614;832.0;134.0;-1;13;-1377;-202;942.0;46;14;-1377;108.0
-322;804.0;169.0;-3;8;-588;?;894.0;?;350;-588;114.0
-631;762.0;147.0;-4;4;-642;-325;841.0;-250;165;-642;113.0
-2707;763.0;129.0;-4;5;-3006;-740;802.0;-644;-2223;-3006;114.0
-2124;742.0;75.0;?;11;?;-351;802.0;236;-1897;-2883;99.0
-567;675.0;3.0;-5;?;-1188;-398;861.0;24;54;-1188;17.0
-771;609.0;-62.0;-4;16;-559;-171;854.0;-263;339;-559;24.0
-1252;553.0;-107.0;-4;17;-278;?;895.0;122;-240;-278;11.0
-1291;551.0;-72.0;-4;17;-278;-557;910.0;-133;-525;-278;31.0
-857;486.0;-78.0;-4;18;-118;-254;901.0;29;10;-118;110.0
-790;354.0;-245.0;-4;18;-47;-187;728.0;32;126;-47;167.0
-853;397.0;-273.0;-4;18;-68;-357;1084.0;-85;?;-68;-2.0
?;558.0;-154.0;-4;18;-34;-243;1395.0;26;79;-34;-85.0
-839;612.0;-100.0;-4;19;-42;-312;1327.0;-40;35;-42;29.0
-813;525.0;?;-4;19;-1;-280;1001.0;-17;69;-1;243.0
-825;860.0;-89.0;-4;19;?;-251;1516.0;5;67;1;282.0
-820;710.0;-103.0;-4;19;-35;-238;669.0;23;71;-35;207.0
-822;238.0;-275.0;-4;19;-39;-254;795.0;?;71;-39;?
-820;427.0;148.0;-4;19;-13;-260;1104.0;?;76;-13;308.0
-843;480.0;-77.0;-4;19;-54;-265;758.0;1;45;-54;418.0
-880;488.0;62.0;-4;19;-150;-326;966.0;-47;-2;-150;365.0
-836;550.0;-24.0;-4;20;-219;-301;?;-13;41;?;337.0
-852;491.0;-57.0;-4;21;-272;-284;943.0;36;18;-272;293.0
-805;460.0;-18.0;-4;23;-282;-344;866.0;-38;66;?;388.0
-715;526.0;83.0;-4;24;-276;-410;1008.0;?;?;-276;230.0
-760;600.0;?;-4;24;-167;-397;957.0;-68;86;-167;282.0
-758;?;25.0;-4;25;71;-418;884.0;-62;71;71;351.0
-748;555.0;11.0;-4;?;81;-431;941.0;-73;76;81;213.0
-814;593.0;78.0;-4;24;-91;-292;969.0;43;64;-91;209.0
-761;?;69.0;-4;24;-57;-360;930.0;-30;95;-57;278.0
-802;593.0;-30.0;-4;24;?;-343;885.0;-6;60;-40;341.0
-849;563.0;2.0;-4;24;-102;-268;959.0;93;24;?;217.0
-787;539.0;150.0;-4;25;-166;-412;?;-19;25;-166;458.0
-871;552.0;112.0;-4;25;-299;-305;877.0;52;7;-299;?
-824;584.0;167.0;-4;25;-180;-272;869.0;69;67;-180;415.0
-802;552.0;-34.0;-4;25;-89;-363;908.0;5;52;-89;327.0
-794;599.0;61.0;-4;26;-122;-369;960.0;-44;83;-122;306.0
-778;598.0;0.0;-4;26;9;-351;893.0;-29;106;9;403.0
-906;582.0;35.0;-4;26;50;-307;1021.0;94;-31;50;27.0
-837;688.0;?;-4;26;-13;-389;777.0;5;5;-13;396.0
-830;485.0;-237.0;-4;26;-151;-398;862.0;-25;26;-151;318.0
-800;609.0;1.0;-4;26;-352;-413;1029.0;15;23;-352;-138.0
-727;501.0;-90.0;-4;26;-311;-396;788.0;50;86;-311;713.0
-778;551.0;27.0;-4;26;?;-359;973.0;?;92;-97;265.0
-721;616.0;115.0;-4;26;-63;-437;874.0;-119;149;-63;432.0
-749;550.0;-96.0;-4;26;-19;-352;866.0;-53;159;-19;603.0
-838;643.0;86.0;-4;25;214;-340;?;38;53;214;272.0
-884;632.0;-78.0;-4;25;251;-398;829.0;39;-36;251;389.0
-838;611.0;?;-4;24;133;-369;887.0;0;?;133;491.0
-738;?;132.0;-4;24;123;-395;949.0;-88;141;123;343.0
-797;633.0;-215.0;-4;24;131;-384;883.0;-45;77;131;462.0
-802;604.0;-78.0;-4;23;95;-348;891.0;-36;91;95;?
-731;606.0;-121.0;-4;23;53;-325;?;-73;186;53;376.0
-857;641.0;-72.0;-4;?;275;-365;936.0;?;20;275;381.0
-856;650.0;-79.0;-4;22;469;-339;869.0;?;1;469;451.0
-757;644.0;-91.0;-4;20;559;-343;891.0;-53;?;559;452.0
-879;677.0;-42.0;-4;18;616;-400;926.0;-74;-54;?;381.0
-871;697.0;-40.0;-4;17;243;-241;866.0;17;13;243;379.0
-814;?;-64.0;?;16;101;-238;888.0;-36;95;101;306.0
-859;666.0;?;-4;16;172;-272;883.0;-46;34;?;188.0
-826;741.0;-50.0;-4;15;118;-186;942.0;22;80;118;235.0
-825;702.0;-141.0;-4;15;161;?;802.0;-18;69;161;327.0
-846;700.0;-81.0;-4;15;51;-193;898.0;8;61;51;286.0
-838;730.0;-1.0;-4;15;5;-165;950.0;?;74;5;346.0
-860;735.0;?;-4;15;56;-209;812.0;-7;44;56;450.0
-841;656.0;-165.0;-4;15;41;?;844.0;-16;51;41;367.0
-825;653.0;-115.0;-4;14;38;-209;857.0;-8;73;38;460.0
-833;624.0;-210.0;-4;14;39;-208;827.0;?;75;39;447.0
-818;629.0;-192.0;-4;14;57;-248;832.0;-45;72;57;498.0
-893;598.0;-253.0;-4;14;76;-193;837.0;-24;32;76;?
-903;647.0;-250.0;-4;13;158;-202;815.0;-19;9;158;436.0
-841;598.0;-208.0;-4;13;163;-230;768.0;?;36;163;481.0
-866;663.0;-295.0;-4;13;62;-148;860.0;28;45;62;434.0
-861;682.0;-318.0;-4;13;-2;-156;753.0;15;53;-2;453.0
-838;588.0;-346.0;-4;13;-58;-205;777.0;-30;70;-58;453.0
-856;648.0;-257.0;-4;13;-55;-182;?;-16;63;-55;441.0
-864;644.0;-262.0;-4;13;-41;-185;877.0;-22;58;-41;527.0
-862;844.0;-228.0;-4;13;?;-192;998.0;-31;62;-33;?
-855;832.0;-373.0;-4;13;28;?;824.0;-11;61;28;721.0
-849;730.0;-381.0;-4;13;30;-206;786.0;-28;?;30;674.0
-863;719.0;-390.0;-4;13;11;-207;712.0;-37;53;11;?
-851;701.0;-320.0;-4;13;63;-192;?;-15;60;63;397.0
-835;751.0;-285.0;-4;13;79;-167;822.0;19;70;79;357.0
-848;705.0;-290.0;-4;14;74;-166;842.0;?;65;74;337.0
-852;767.0;-293.0;-4;14;103;-187;824.0;-2;59;?;403.0
-824;730.0;-260.0;-4;15;101;-210;850.0;-5;65;101;358.0
-784;765.0;-313.0;-4;15;147;-255;769.0;-35;82;147;350.0
-801;791.0;-338.0;-4;15;221;-220;879.0;-8;79;221;415.0
-828;732.0;-342.0;-4;15;126;-175;824.0;28;67;126;?
-851;682.0;-397.0;-4;15;-43;-209;853.0;-9;44;-43;457.0
-855;716.0;-364.0;-4;15;-20;-230;847.0;-32;36;-20;425.0
-841;748.0;-275.0;-4;15;67;-230;866.0;-29;43;67;461.0
-853;814.0;-252.0;-4;15;61;-231;832.0;-28;32;61;454.0
?;788.0;-222.0;-4;15;163;-231;812.0;-30;90;163;408.0
-693;745.0;-232.0;-5;?;319;-243;795.0;-22;108;319;408.0
-675;777.0;-253.0;-5;16;317;-246;832.0;-17;101;317;401.0
-643;843.0;-305.0;-5;16;309;-206;926.0;29;115;309;436.0
-643;909.0;-254.0;-5;16;310;-206;1002.0;?;114;310;421.0
-689;960.0;-263.0;-4;15;318;-220;947.0;-15;115;318;383.0
-754;933.0;-245.0;-4;15;427;-171;885.0;50;35;427;388.0
-632;879.0;-242.0;-4;15;-55;-327;828.0;-164;211;-55;426.0
-563;876.0;-236.0;-4;16;-1680;-637;784.0;-515;303;-1680;375.0
-782;792.0;-182.0;-4;18;-1952;-377;716.0;-177;77;-1952;?
-864;739.0;-139.0;-6;21;-741;176;662.0;395;131;?;375.0
-835;756.0;-110.0;-6;22;?;248;716.0;474;179;-688;398.0
-920;804.0;-152.0;-5;?;?;221;842.0;401;110;-51;438.0
-887;881.0;-171.0;-4;18;445;?;950.0;251;85;445;450.0
-751;873.0;-262.0;-4;18;-214;-294;915.0;-17;55;-214;366.0
-713;829.0;-192.0;-5;19;13;-352;969.0;-91;96;13;335.0
-726;874.0;-226.0;?;19;156;-296;895.0;-38;95;156;267.0
-756;813.0;-201.0;-5;19;-28;-236;930.0;24;75;-28;331.0
-764;796.0;-305.0;-4;19;-65;-220;809.0;26;85;-65;208.0
-751;?;-108.0;-5;19;-113;?;936.0;-32;81;-113;535.0
-757;?;-169.0;-5;?;-47;-293;965.0;-40;?;-47;511.0
-744;1098.0;-147.0;-5;?;8;-283;877.0;-28;?;8;275.0
-741;974.0;-154.0;-5;19;18;-283;940.0;-28;90;18;?
-756;868.0;-131.0;-4;19;-56;-276;832.0;-24;83;?;299.0
-767;882.0;-165.0;-4;19;-27;?;852.0;-21;?;-27;385.0
-774;867.0;-152.0;-4;19;-1;-268;866.0;-21;78;-1;328.0
-776;896.0;-143.0;-4;19;-59;-258;907.0;-10;76;-59;375.0
-774;925.0;-169.0;-4;19;-34;-256;898.0;-6;76;-34;348.0
-762;914.0;-171.0;-4;19;-35;-266;881.0;-12;83;-35;366.0
-751;914.0;-170.0;-4;19;-55;-266;877.0;-10;89;-55;330.0
-775;?;-190.0;-4;19;-23;-271;887.0;-20;76;-23;344.0
-789;910.0;-212.0;-4;18;-15;?;896.0;-28;?;-15;354.0
-785;920.0;-221.0;-4;18;-24;-276;907.0;-26;72;-24;355.0
-785;905.0;-215.0;-4;18;-23;-276;903.0;-26;72;-23;361.0
-762;900.0;-231.0;-4;18;-10;-271;884.0;-13;85;-10;329.0
-765;?;-205.0;-4;18;16;-272;873.0;-13;81;16;337.0
-782;901.0;-185.0;-4;18;8;-274;856.0;-18;72;8;?
-774;912.0;-185.0;-4;?;-1;-269;904.0;-9;79;-1;367.0
-770;944.0;-189.0;-4;18;21;-266;954.0;-4;81;21;366.0
-768;981.0;-200.0;-4;18;28;-265;931.0;?;80;28;350.0
-768;943.0;-192.0;-4;18;9;?;872.0;2;77;9;352.0
-769;880.0;-204.0;?;18;-31;-267;856.0;?;77;-31;344.0
-771;888.0;-175.0;-4;18;-15;-267;868.0;-2;79;-15;374.0
-771;910.0;-202.0;-4;18;6;-272;915.0;-5;76;6;350.0
-766;944.0;-206.0;-4;18;-24;-272;919.0;-1;78;-24;352.0
?;939.0;-201.0;?;18;?;-270;897.0;0;81;2;346.0
-761;924.0;-192.0;-4;?;26;-274;878.0;-3;81;26;345.0
?;906.0;-203.0;-4;18;-3;-266;878.0;2;81;-3;336.0
-770;905.0;-199.0;-4;18;11;-268;888.0;-1;79;11;337.0
-772;913.0;-184.0;-4;18;11;-272;896.0;-3;75;11;345.0
-770;909.0;-202.0;-4;18;-11;-267;894.0;2;78;-11;346.0
-763;929.0;-189.0;-4;18;41;-273;884.0;-7;83;41;358.0
-759;911.0;-189.0;-4;18;57;-274;891.0;-7;?;57;360.0
-762;912.0;-181.0;-4;18;-6;-271;892.0;-1;?;-6;354.0
-770;920.0;-196.0;-4;?;-15;-273;887.0;-1;75;-15;347.0
-778;910.0;?;-4;18;27;-270;906.0;1;73;27;?
-776;927.0;-208.0;-4;18;16;-271;918.0;0;?;16;353.0
-765;934.0;-192.0;-4;18;-22;-271;901.0;?;80;-22;362.0
-764;899.0;-183.0;-4;18;-8;?;889.0;0;84;-8;337.0
-769;892.0;-203.0;-4;18;-6;-274;878.0;-4;80;-6;349.0
-769;911.0;-192.0;-4;18;-14;-272;885.0;0;77;-14;?
-771;921.0;-201.0;-4;18;-14;-266;?;6;77;-14;355.0
-770;924.0;-202.0;-4;18;-12;-271;915.0;-1;79;-12;345.0
-768;933.0;-191.0;?;18;7;-275;895.0;-6;80;7;354.0
-774;915.0;-202.0;-4;18;-8;-270;896.0;0;74;-8;345.0
-773;902.0;-203.0;-4;18;-2;-266;885.0;3;77;-2;354.0
-766;900.0;-199.0;-4;18;24;-264;890.0;4;83;24;?
-769;901.0;-194.0;-4;18;16;-265;892.0;3;81;16;360.0
-769;901.0;-198.0;?;18;18;-267;870.0;2;82;18;357.0
?;922.0;-175.0;-4;18;19;-266;878.0;2;83;19;342.0
-769;929.0;-192.0;-4;?;16;-272;905.0;-4;78;16;349.0
-771;918.0;-209.0;-4;18;18;-272;896.0;-4;78;?;356.0
-772;911.0;-208.0;-4;18;-2;-264;882.0;4;79;-2;346.0
-772;923.0;-186.0;-4;18;-11;-265;895.0;5;78;-11;351.0
-772;915.0;-179.0;-4;18;?;-270;888.0;-1;79;7;348.0
-770;911.0;-182.0;-4;18;16;-273;887.0;-5;79;16;343.0
-761;?;-180.0;-4;18;30;-267;878.0;2;83;30;360.0
-761;921.0;-191.0;-4;18;52;-271;894.0;-4;85;52;364.0
-761;927.0;-181.0;-4;18;102;-272;896.0;-6;86;102;345.0
-768;921.0;-213.0;-4;19;158;?;886.0;12;79;158;354.0
-773;936.0;-183.0;-4;19;201;-265;879.0;9;73;201;344.0
-735;902.0;-175.0;-4;19;289;-302;897.0;-30;92;289;357.0
-712;935.0;-244.0;-4;19;284;-313;893.0;-39;94;284;345.0
-745;915.0;-219.0;-4;19;108;-246;883.0;32;83;108;328.0
-772;881.0;-232.0;-4;19;-29;-239;878.0;35;?;-29;335.0
-772;?;-199.0;-4;19;-17;-292;894.0;-19;75;-17;345.0
-769;930.0;?;-4;19;26;-266;910.0;7;77;26;346.0
-766;929.0;-193.0;-4;19;38;-260;?;8;83;38;335.0
-779;914.0;-139.0;-4;19;32;-274;856.0;-7;72;32;332.0
-793;903.0;-129.0;-4;18;3;-246;868.0;19;72;3;361.0
-786;907.0;-151.0;-4;18;1;-245;860.0;16;81;1;386.0
?;905.0;-152.0;-4;18;-6;-263;885.0;-2;78;-6;389.0
-774;934.0;-141.0;-4;18;-42;-254;924.0;6;80;-42;338.0
-779;954.0;?;-4;18;-21;-250;873.0;10;79;-21;379.0
-787;900.0;-161.0;-4;?;-12;-260;869.0;0;71;-12;363.0
-787;922.0;-151.0;-4;18;-1;-261;?;-3;74;-1;392.0
?;943.0;?;-4;18;34;-255;905.0;1;81;34;368.0
-778;940.0;-201.0;-4;18;16;-255;907.0;0;82;16;341.0
?;?;-233.0;-4;18;-2;-259;884.0;-4;80;-2;340.0
-788;872.0;-216.0;-4;18;-3;-249;863.0;5;77;-3;352.0
-798;871.0;-212.0;-4;18;3;-242;890.0;13;69;3;348.0
-794;890.0;-188.0;-4;18;4;-250;873.0;3;71;4;346.0
-785;896.0;-198.0;-4;18;-34;-249;?;2;77;-34;342.0
-785;926.0;-231.0;-4;18;-42;-249;893.0;?;78;-42;?
-785;884.0;-203.0;-4;18;2;-254;847.0;-3;78;2;358.0
-791;877.0;-222.0;-4;18;0;-249;869.0;3;75;0;363.0
-784;878.0;?;-4;18;-26;-253;890.0;0;80;-26;?
-786;905.0;-242.0;-4;18;-16;-259;913.0;-5;76;-16;391.0
-797;896.0;-241.0;-4;18;-2;-253;899.0;4;67;-2;368.0
-791;874.0;-243.0;-4;18;-23;-253;879.0;3;74;-23;336.0
-789;851.0;-222.0;-4;18;-31;-253;869.0;3;74;-31;354.0
-794;854.0;-221.0;-4;18;25;-251;869.0;3;75;25;346.0
-794;878.0;-201.0;-4;18;31;-255;869.0;-1;75;31;378.0
-794;885.0;-199.0;-4;18;20;-252;880.0;2;74;20;387.0
-792;927.0;-181.0;-4;18;25;-248;886.0;4;77;25;372.0
-795;903.0;-212.0;-4;18;-2;-252;873.0;0;74;-2;386.0
-793;891.0;-205.0;-4;18;?;-254;883.0;-1;72;20;375.0
-788;841.0;-230.0;-4;18;31;-255;862.0;-3;78;31;379.0
-785;901.0;-224.0;-4;18;0;-257;880.0;-6;80;0;369.0
?;936.0;-199.0;-4;18;-14;-255;885.0;-1;77;-14;353.0
-795;905.0;-230.0;-4;18;2;-250;889.0;5;73;2;374.0
-793;899.0;-225.0;-4;18;9;-250;879.0;4;74;9;363.0
-788;886.0;-208.0;-4;?;-21;-254;872.0;0;77;-21;364.0
-792;899.0;-198.0;-4;18;-4;-255;880.0;0;74;-4;360.0
-789;886.0;-230.0;-4;?;2;-259;877.0;-5;75;2;389.0
-788;870.0;-222.0;-4;18;-34;-258;887.0;-3;75;-34;374.0
-795;891.0;-222.0;-4;18;-43;-252;887.0;3;71;-43;373.0
-789;888.0;-203.0;-4;18;-25;-256;878.0;0;74;-25;?
-789;894.0;-222.0;-4;18;18;-256;876.0;0;73;18;364.0
-793;880.0;-197.0;-4;18;?;-251;870.0;3;75;35;374.0
-796;899.0;?;-4;18;19;-252;877.0;2;75;19;371.0
-795;882.0;-206.0;-4;18;2;-255;865.0;0;70;2;378.0
-788;891.0;?;-4;18;-13;-256;872.0;-2;75;-13;376.0
-790;880.0;-207.0;-4;18;-13;-250;878.0;4;78;-13;379.0
-792;?;-206.0;-4;18;-14;-246;876.0;8;?;-14;370.0
-786;890.0;-212.0;-4;18;-4;-256;879.0;-3;78;-4;373.0
-784;877.0;-219.0;-4;18;20;-255;870.0;0;78;20;372.0
-787;889.0;-215.0;-4;18;45;-248;?;?;77;45;365.0
-791;895.0;-211.0;-4;18;48;-255;884.0;0;72;48;377.0
-791;877.0;-211.0;-4;18;22;-253;859.0;1;75;22;362.0
-785;885.0;-239.0;?;18;3;-253;876.0;?;80;3;373.0
?;895.0;-243.0;-4;18;?;-255;869.0;-3;77;-13;?
-795;869.0;-222.0;-4;18;-3;-253;878.0;2;70;-3;382.0
-790;870.0;-222.0;-4;18;21;-250;877.0;5;74;21;373.0
-785;892.0;-209.0;-4;18;6;-251;868.0;2;80;6;381.0
-786;889.0;-205.0;-4;18;?;-254;870.0;-2;78;-20;372.0
-784;884.0;-224.0;-4;18;-28;-255;879.0;-1;78;-28;369.0
-786;861.0;-222.0;-4;18;-6;-259;891.0;-5;75;-6;353.0
-788;891.0;-234.0;-4;18;12;-250;890.0;4;76;12;?
-786;869.0;-206.0;-4;18;6;-243;870.0;9;79;?;377.0
-791;875.0;-214.0;-4;18;-3;-251;870.0;2;75;-3;382.0
-794;890.0;-215.0;-4;18;4;-245;866.0;8;75;4;384.0
-794;893.0;-220.0;-4;18;15;-251;876.0;3;71;15;369.0
-788;901.0;-207.0;-4;18;-8;-260;876.0;-5;72;-8;361.0
?;898.0;-215.0;-4;18;16;-258;881.0;-3;77;16;363.0
-784;878.0;-225.0;-4;18;34;-258;852.0;-4;77;34;363.0
-783;854.0;-212.0;-4;18;-12;-257;874.0;-2;78;-12;355.0
-784;874.0;-222.0;-4;18;-15;-252;887.0;2;?;-15;362.0
-793;880.0;-222.0;-4;18;-11;-243;878.0;11;75;-11;373.0
-791;886.0;-221.0;-4;18;26;-249;879.0;3;76;26;373.0
-785;898.0;-212.0;-4;18;45;?;885.0;-3;78;?;372.0
-787;909.0;-210.0;-4;18;3;-251;866.0;1;?;3;377.0
-791;903.0;-202.0;-4;18;-3;-256;871.0;-3;74;-3;390.0
?;891.0;-217.0;-4;?;-10;-252;863.0;2;74;-10;381.0
-784;891.0;-222.0;-4;18;-14;-253;864.0;-2;77;-14;374.0
-788;871.0;-225.0;-4;18;-12;-257;885.0;-5;73;-12;343.0
-791;882.0;-240.0;-4;18;7;-250;881.0;2;72;7;355.0
-784;864.0;-231.0;-4;18;16;-254;877.0;-2;78;16;369.0
-784;871.0;-218.0;-4;18;7;-258;872.0;-8;79;7;375.0
-784;903.0;?;-4;18;37;-254;?;-3;78;37;370.0
-785;885.0;-212.0;-4;18;21;-249;876.0;?;74;21;388.0
-786;898.0;-213.0;-4;18;38;-249;878.0;3;73;38;384.0
-787;898.0;-192.0;-4;?;?;?;885.0;0;75;51;382.0
-790;912.0;-202.0;-4;18;-19;-248;887.0;3;73;-19;382.0
-787;923.0;-202.0;-4;18;-25;-250;?;0;76;-25;381.0
-785;908.0;-202.0;-4;18;-18;-252;879.0;-2;77;-18;362.0
-788;882.0;-203.0;-4;18;-25;-246;865.0;3;75;-25;364.0
-787;?;-228.0;-4;18;2;-247;860.0;0;79;2;362.0
-787;891.0;-225.0;-4;18;8;-253;873.0;-5;74;8;365.0
-788;901.0;-216.0;-4;18;44;-246;891.0;4;72;44;358.0
-787;891.0;-236.0;-4;18;55;-244;896.0;3;77;55;356.0
-783;902.0;-226.0;-4;18;-12;-253;892.0;-6;75;-12;367.0
-780;900.0;-218.0;-4;18;26;-245;881.0;-1;85;26;381.0
?;902.0;-208.0;-4;18;16;-249;879.0;-3;81;16;370.0
-779;898.0;-221.0;-4;18;16;-270;902.0;-20;70;16;362.0
-756;906.0;-214.0;-4;18;111;-251;893.0;-5;88;111;362.0
-765;902.0;-219.0;-4;18;44;-215;871.0;30;87;44;372.0
-782;893.0;-230.0;-4;18;?;-224;868.0;22;76;7;379.0
-768;897.0;-233.0;-4;18;30;-243;885.0;0;86;30;391.0
-808;894.0;-182.0;-4;18;32;?;924.0;5;58;32;444.0
-831;959.0;-173.0;-4;18;37;-244;959.0;11;37;37;491.0
?;1013.0;-203.0;?;18;29;-241;884.0;8;77;29;278.0
-745;908.0;-203.0;-4;18;58;-242;818.0;5;90;58;282.0
-751;834.0;-264.0;-4;18;20;-249;812.0;0;82;20;306.0
-737;838.0;-308.0;?;18;-14;-252;853.0;-3;89;-14;340.0
-728;898.0;-255.0;-4;18;3;-257;919.0;-6;90;3;323.0
-729;940.0;-237.0;-4;18;-5;-255;928.0;-2;86;-5;343.0
-738;950.0;-229.0;-4;19;-13;-251;941.0;5;85;-13;320.0
-734;949.0;-205.0;-4;19;-15;-261;899.0;-4;86;-15;313.0
-732;934.0;-183.0;?;19;8;?;902.0;-4;?;8;?
-729;922.0;-174.0;-4;19;22;-257;870.0;1;88;22;382.0
-734;?;-177.0;?;19;16;-259;?;-2;87;16;326.0
?;918.0;-183.0;-4;19;20;-259;866.0;-1;89;20;295.0
-699;920.0;-188.0;-5;19;38;-262;881.0;0;96;38;347.0
-697;927.0;-203.0;-5;19;45;-262;896.0;0;97;45;356.0
-700;954.0;-151.0;-5;19;1;-263;906.0;-2;93;1;327.0
-698;955.0;-174.0;-5;?;-12;-259;915.0;3;95;-12;336.0
-701;945.0;-187.0;-5;19;-3;-258;914.0;3;98;-3;337.0
-695;961.0;-161.0;-5;19;-12;-265;915.0;-4;98;?;343.0
-691;933.0;-174.0;-5;19;26;-263;897.0;-1;99;26;322.0
-690;930.0;-184.0;-5;19;38;-262;893.0;0;99;?;?
-690;921.0;-190.0;?;19;0;-266;897.0;-3;95;0;306.0
-691;929.0;-177.0;-5;?;8;-266;?;-2;?;8;319.0
-696;913.0;-189.0;-5;19;-3;-264;900.0;1;92;-3;321.0
-693;955.0;-184.0;-5;19;-20;-263;896.0;?;96;-20;324.0
-683;956.0;?;?;19;25;-267;916.0;-4;102;25;318.0
-682;948.0;?;-5;19;19;-268;906.0;?;101;19;340.0
-688;933.0;-183.0;-5;19;-7;-262;913.0;?;101;-7;301.0
-691;933.0;-179.0;-5;19;2;-258;900.0;?;102;2;288.0
-690;?;-191.0;-5;19;-6;-259;893.0;3;102;-6;299.0
?;938.0;-172.0;-5;19;-1;-259;915.0;4;101;-1;317.0
-694;?;-171.0;-5;19;8;-262;896.0;3;94;8;327.0
-694;963.0;-171.0;-5;19;-27;-265;897.0;2;91;-27;309.0
-696;924.0;-185.0;-5;19;-56;-265;908.0;3;90;-56;320.0
-694;974.0;-201.0;-5;19;-3;-269;926.0;-1;92;-3;314.0
?;931.0;-189.0;-5;19;-5;-270;920.0;-4;97;-5;300.0
-693;927.0;-191.0;?;19;-31;-265;915.0;2;97;-31;312.0
-693;940.0;-173.0;-5;19;15;-266;912.0;0;97;15;304.0
-693;950.0;-176.0;-5;19;-13;-268;918.0;-3;97;-13;303.0
-695;951.0;-177.0;-5;19;-8;-264;901.0;2;96;-8;311.0
-694;957.0;-169.0;-5;19;25;-263;910.0;3;?;25;310.0
-694;955.0;-171.0;-5;19;17;-262;918.0;4;96;17;333.0
-695;960.0;-176.0;-5;19;17;-263;892.0;3;?;17;324.0
-696;928.0;-190.0;-5;19;-12;-267;912.0;-1;89;-12;316.0
-698;955.0;-198.0;-5;19;15;-261;907.0;3;93;15;319.0
