InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-26;737.0;-35.0;8.0;480.0;?;20.0;?;-666.0;9.0
-26;760.0;-53.0;10.0;476.0;-77;19.0;408;-660.0;46.0
-26;746.0;-41.0;11.0;482.0;-78;23.0;406;-668.0;28.0
-26;739.0;-32.0;15.0;465.0;-78;?;399;-660.0;9.0
-26;738.0;-47.0;30.0;466.0;-78;38.0;401;?;36.0
-26;749.0;?;-26.0;467.0;-78;17.0;403;-663.0;97.0
-26;734.0;-73.0;30.0;479.0;-78;-10.0;416;-670.0;89.0
-26;720.0;-62.0;-26.0;478.0;-78;4.0;418;-673.0;57.0
-27;710.0;-29.0;-30.0;437.0;-78;5.0;416;-693.0;42.0
-27;710.0;?;-17.0;445.0;-78;2.0;419;-681.0;43.0
-27;698.0;-45.0;-24.0;452.0;-78;-6.0;?;-680.0;29.0
-27;706.0;-19.0;23.0;451.0;-78;15.0;414;-682.0;59.0
-27;743.0;4.0;-10.0;444.0;-78;-2.0;418;-685.0;?
-27;735.0;-14.0;1.0;424.0;-78;4.0;416;?;83.0
-27;731.0;-6.0;32.0;428.0;-78;-8.0;413;-673.0;49.0
-27;743.0;-18.0;27.0;441.0;-78;12.0;406;?;44.0
-27;729.0;2.0;14.0;475.0;-78;17.0;408;-663.0;66.0
-27;722.0;-35.0;6.0;487.0;-78;6.0;413;-663.0;16.0
-27;732.0;-43.0;-17.0;471.0;-78;?;411;-674.0;-16.0
-27;727.0;-61.0;-20.0;463.0;-78;4.0;410;-689.0;9.0
-27;743.0;-35.0;0.0;444.0;-78;14.0;412;-696.0;0.0
-27;759.0;-38.0;-34.0;448.0;-78;4.0;412;-695.0;-18.0
-27;751.0;?;-19.0;427.0;-78;15.0;418;-683.0;19.0
-27;750.0;-17.0;0.0;421.0;-78;17.0;418;-684.0;16.0
-27;741.0;-28.0;-2.0;437.0;-78;4.0;406;-672.0;87.0
-27;740.0;?;-13.0;439.0;-78;0.0;410;-678.0;32.0
-27;737.0;-15.0;-29.0;464.0;-78;11.0;416;-677.0;?
-27;709.0;-14.0;-8.0;474.0;-78;9.0;413;-686.0;10.0
-27;724.0;-17.0;-13.0;?;-78;21.0;416;-708.0;38.0
-27;729.0;6.0;-2.0;438.0;-78;11.0;416;-695.0;67.0
-27;730.0;-6.0;13.0;451.0;-78;23.0;413;-691.0;55.0
-27;730.0;-13.0;7.0;459.0;-78;39.0;416;-687.0;71.0
-27;751.0;-45.0;21.0;456.0;-78;21.0;420;-683.0;42.0
-27;748.0;?;-9.0;427.0;-78;?;419;-671.0;21.0
-27;716.0;4.0;-11.0;454.0;-78;-18.0;416;-670.0;18.0
-27;735.0;-4.0;6.0;466.0;-78;19.0;416;-679.0;32.0
-27;738.0;-28.0;7.0;470.0;-78;11.0;415;-674.0;44.0
-27;755.0;-11.0;38.0;469.0;-78;-18.0;417;-678.0;29.0
-27;761.0;4.0;-3.0;461.0;-78;17.0;?;-674.0;56.0
-27;752.0;6.0;-12.0;463.0;-78;4.0;417;-691.0;32.0
-27;712.0;1.0;4.0;455.0;-77;9.0;421;-683.0;66.0
-27;690.0;-10.0;11.0;456.0;-78;9.0;?;-676.0;50.0
-27;735.0;-17.0;0.0;424.0;-78;23.0;425;-665.0;66.0
-27;777.0;?;-4.0;?;-78;16.0;420;-676.0;31.0
-27;734.0;-29.0;-19.0;473.0;-78;-2.0;422;-689.0;56.0
-27;731.0;2.0;-25.0;466.0;?;67.0;419;-690.0;71.0
-27;749.0;14.0;9.0;432.0;-78;13.0;?;-693.0;43.0
-27;768.0;13.0;30.0;457.0;-78;-6.0;428;-661.0;16.0
-27;737.0;-4.0;-13.0;508.0;-77;2.0;434;-667.0;30.0
-27;728.0;-31.0;24.0;422.0;?;19.0;428;-681.0;45.0
-27;738.0;43.0;-15.0;429.0;-78;?;422;-724.0;44.0
-27;765.0;10.0;4.0;527.0;-78;51.0;418;-673.0;70.0
-27;755.0;4.0;4.0;419.0;-78;-18.0;?;-671.0;48.0
-27;711.0;14.0;7.0;429.0;?;-21.0;429;-686.0;16.0
?;720.0;0.0;-16.0;469.0;-78;13.0;427;?;44.0
-27;701.0;8.0;5.0;462.0;-78;23.0;421;-676.0;25.0
-26;728.0;18.0;-7.0;389.0;-78;-10.0;412;-665.0;48.0
-26;730.0;20.0;-30.0;446.0;-78;-3.0;397;-685.0;62.0
-26;761.0;19.0;-88.0;505.0;-78;?;396;-695.0;88.0
-26;770.0;73.0;-66.0;498.0;-78;-170.0;405;-690.0;159.0
-26;766.0;116.0;-62.0;446.0;?;-373.0;410;-657.0;329.0
-26;737.0;106.0;-88.0;420.0;-78;-455.0;409;-647.0;?
-26;757.0;72.0;-116.0;391.0;-78;-509.0;410;-658.0;532.0
-26;731.0;83.0;-111.0;412.0;-78;-585.0;412;-666.0;557.0
-26;693.0;114.0;-118.0;?;-78;-603.0;406;-683.0;578.0
-26;704.0;120.0;-111.0;464.0;-78;-575.0;407;-694.0;614.0
-26;691.0;107.0;-107.0;463.0;-78;-523.0;405;-707.0;621.0
-26;692.0;54.0;-15.0;476.0;-78;-462.0;407;-706.0;613.0
-26;679.0;31.0;35.0;464.0;-78;-456.0;408;-694.0;482.0
-26;696.0;?;26.0;458.0;-78;-366.0;400;-676.0;381.0
-26;679.0;89.0;17.0;462.0;?;-353.0;404;-665.0;309.0
-26;658.0;38.0;30.0;419.0;-78;-359.0;403;-644.0;295.0
-26;670.0;48.0;38.0;414.0;-78;-352.0;396;-643.0;235.0
-26;660.0;73.0;45.0;430.0;-78;-339.0;403;-628.0;227.0
-25;659.0;67.0;41.0;440.0;?;-314.0;409;?;299.0
-25;640.0;71.0;32.0;424.0;-78;-213.0;404;-629.0;305.0
-26;650.0;50.0;49.0;458.0;-78;-103.0;397;-635.0;282.0
-26;618.0;35.0;47.0;493.0;-78;-17.0;403;-626.0;240.0
-26;588.0;52.0;82.0;509.0;?;73.0;410;-614.0;183.0
-26;606.0;37.0;81.0;498.0;-78;118.0;404;-618.0;145.0
-26;608.0;39.0;73.0;?;-78;119.0;397;-599.0;?
-26;612.0;38.0;87.0;487.0;-78;105.0;?;-602.0;157.0
-26;602.0;25.0;40.0;455.0;-78;68.0;397;-580.0;214.0
-26;607.0;19.0;26.0;447.0;-78;43.0;407;-567.0;238.0
-26;602.0;21.0;4.0;430.0;-78;-1.0;411;-555.0;202.0
-26;617.0;33.0;18.0;462.0;-78;52.0;405;-560.0;14.0
-26;642.0;61.0;-7.0;470.0;-78;65.0;401;-552.0;89.0
-26;637.0;75.0;-14.0;472.0;-78;72.0;403;-560.0;85.0
?;634.0;49.0;-7.0;488.0;-78;71.0;?;?;132.0
-26;581.0;56.0;-32.0;478.0;-78;67.0;?;-549.0;108.0
-26;620.0;38.0;11.0;463.0;-78;58.0;410;-552.0;?
-26;578.0;59.0;-28.0;467.0;-78;76.0;404;-551.0;66.0
-26;593.0;53.0;-43.0;487.0;-78;48.0;400;?;25.0
-26;603.0;27.0;-17.0;492.0;-78;?;?;-571.0;-71.0
?;639.0;47.0;-28.0;498.0;?;104.0;396;-575.0;-81.0
-26;652.0;29.0;-19.0;467.0;-78;127.0;406;-566.0;-144.0
-26;658.0;57.0;-15.0;465.0;-78;252.0;420;-542.0;-385.0
-26;623.0;20.0;-27.0;469.0;-78;337.0;411;-558.0;-708.0
-26;630.0;-44.0;-34.0;482.0;-78;347.0;412;-540.0;?
-26;601.0;-95.0;1.0;498.0;-78;313.0;410;-545.0;-930.0
-26;573.0;-88.0;2.0;475.0;-78;101.0;409;-557.0;-1047.0
-26;588.0;-75.0;9.0;452.0;-78;-102.0;408;-561.0;?
-26;598.0;-55.0;35.0;464.0;-78;?;400;-582.0;-1043.0
-26;606.0;-90.0;17.0;?;-78;-1.0;405;-581.0;-882.0
-26;654.0;-57.0;21.0;447.0;-78;49.0;423;-568.0;-628.0
-26;680.0;-67.0;30.0;452.0;-78;225.0;?;-576.0;-331.0
-26;670.0;-116.0;79.0;392.0;-78;269.0;421;-563.0;-91.0
-26;?;-164.0;40.0;402.0;-78;178.0;429;-516.0;-131.0
-26;700.0;-167.0;-3.0;477.0;-78;253.0;425;-529.0;33.0
-26;687.0;-168.0;-9.0;519.0;-78;472.0;413;-548.0;259.0
-26;678.0;-112.0;10.0;492.0;?;553.0;418;-562.0;429.0
-26;688.0;-212.0;25.0;473.0;-78;483.0;422;-589.0;413.0
-26;712.0;-199.0;29.0;488.0;-78;350.0;417;-619.0;286.0
-26;692.0;-163.0;72.0;492.0;-78;259.0;415;-621.0;193.0
-26;721.0;-124.0;71.0;476.0;-78;175.0;416;-613.0;134.0
?;738.0;-77.0;107.0;480.0;-78;123.0;415;-633.0;35.0
-26;683.0;-108.0;36.0;514.0;-78;?;414;-623.0;11.0
-26;667.0;-129.0;25.0;510.0;-78;-54.0;418;-625.0;88.0
-26;664.0;-143.0;4.0;500.0;?;-50.0;420;-644.0;89.0
-26;643.0;-195.0;32.0;547.0;-78;0.0;414;?;82.0
-26;638.0;-193.0;38.0;571.0;-78;31.0;411;-673.0;20.0
-26;668.0;-183.0;32.0;?;-78;85.0;414;-682.0;-6.0
-26;680.0;-174.0;23.0;539.0;-78;63.0;416;-683.0;16.0
-26;681.0;-136.0;55.0;501.0;-78;22.0;415;-636.0;35.0
-26;701.0;-45.0;51.0;462.0;-78;-50.0;415;-601.0;18.0
-26;699.0;-43.0;44.0;423.0;-78;?;411;-584.0;44.0
-26;716.0;17.0;43.0;388.0;-78;-66.0;407;-580.0;37.0
-26;712.0;11.0;18.0;417.0;-78;-41.0;410;-577.0;22.0
-26;703.0;-30.0;20.0;475.0;-78;-7.0;410;-607.0;32.0
-26;700.0;13.0;-34.0;491.0;-78;6.0;408;-608.0;36.0
-26;676.0;-8.0;10.0;522.0;?;46.0;417;-629.0;4.0
-26;703.0;-57.0;-7.0;566.0;-78;46.0;417;-650.0;11.0
-26;683.0;-96.0;15.0;590.0;-78;72.0;413;-673.0;12.0
-26;683.0;-80.0;4.0;?;-78;31.0;418;-685.0;-15.0
-26;661.0;-66.0;23.0;553.0;-78;26.0;414;-680.0;32.0
-26;691.0;-42.0;6.0;511.0;-78;6.0;413;-660.0;51.0
?;702.0;-43.0;49.0;467.0;-78;-16.0;414;-645.0;76.0
-26;690.0;-36.0;95.0;488.0;-78;-43.0;413;-632.0;52.0
-26;680.0;-40.0;23.0;506.0;-78;-64.0;413;-636.0;32.0
-26;711.0;-35.0;30.0;?;-78;-60.0;411;-620.0;92.0
-26;717.0;7.0;4.0;456.0;-78;-29.0;408;-614.0;63.0
-26;702.0;1.0;4.0;454.0;-78;-27.0;404;-615.0;46.0
?;720.0;-3.0;-4.0;459.0;-78;55.0;412;-625.0;26.0
-27;?;2.0;4.0;513.0;-78;17.0;425;-638.0;-11.0
-27;689.0;14.0;-7.0;532.0;-78;?;433;-637.0;-39.0
-28;?;-27.0;20.0;570.0;-78;-50.0;440;-648.0;-28.0
-28;661.0;-51.0;30.0;596.0;-78;-75.0;449;-676.0;?
-28;663.0;-31.0;17.0;581.0;-78;-126.0;454;-686.0;58.0
-28;683.0;-39.0;35.0;544.0;-78;-104.0;450;-659.0;?
-28;689.0;-49.0;39.0;492.0;-78;-60.0;438;-662.0;78.0
-28;698.0;-45.0;15.0;479.0;?;-51.0;424;-640.0;56.0
-27;704.0;-13.0;15.0;458.0;-78;-24.0;405;-619.0;74.0
-27;746.0;22.0;49.0;?;-78;?;402;-620.0;42.0
-27;715.0;34.0;-17.0;437.0;-78;57.0;428;-608.0;-7.0
-27;690.0;22.0;4.0;466.0;-78;38.0;435;-614.0;15.0
-27;679.0;25.0;-2.0;486.0;-78;46.0;424;-625.0;?
-27;673.0;-4.0;11.0;510.0;?;71.0;430;-648.0;20.0
-27;?;-17.0;?;569.0;-78;75.0;440;-649.0;-24.0
-27;692.0;-33.0;9.0;601.0;-78;67.0;443;-671.0;-24.0
-27;682.0;-19.0;-28.0;604.0;-78;67.0;435;-701.0;-15.0
-27;?;?;-10.0;566.0;-78;?;431;-667.0;21.0
-27;689.0;17.0;49.0;517.0;-78;26.0;431;-636.0;30.0
-27;689.0;34.0;21.0;480.0;-78;-4.0;427;-631.0;0.0
-27;694.0;2.0;13.0;450.0;-78;-14.0;430;-618.0;36.0
-27;?;34.0;11.0;431.0;-78;-30.0;430;-624.0;69.0
-27;703.0;39.0;-8.0;432.0;-78;-5.0;430;-619.0;50.0
-27;715.0;83.0;-19.0;440.0;-78;-18.0;432;-622.0;58.0
-27;684.0;70.0;?;498.0;-78;-3.0;431;-632.0;48.0
-27;695.0;76.0;-24.0;512.0;-78;-20.0;432;-641.0;46.0
-27;701.0;68.0;-21.0;544.0;-78;1.0;434;-650.0;46.0
-27;681.0;10.0;-13.0;580.0;-78;14.0;432;-669.0;32.0
-27;670.0;16.0;-3.0;581.0;-78;17.0;433;-674.0;3.0
-27;692.0;-31.0;-25.0;546.0;?;11.0;432;-663.0;8.0
-27;698.0;-13.0;-7.0;476.0;-78;-5.0;426;-653.0;37.0
-27;690.0;7.0;6.0;455.0;-78;-42.0;432;-643.0;71.0
-27;?;-27.0;4.0;460.0;-78;-60.0;435;-633.0;75.0
-27;697.0;-23.0;-2.0;469.0;-78;-18.0;424;-642.0;44.0
-27;709.0;-19.0;-30.0;473.0;-78;-9.0;428;-637.0;22.0
-27;720.0;?;?;465.0;-78;11.0;424;-620.0;12.0
-27;718.0;41.0;8.0;458.0;-78;-27.0;412;-639.0;40.0
?;689.0;0.0;2.0;502.0;-78;26.0;?;-665.0;?
-27;685.0;-5.0;-26.0;550.0;-78;32.0;418;-652.0;31.0
-27;676.0;-13.0;-15.0;562.0;-78;18.0;422;-660.0;-4.0
-27;689.0;-39.0;-11.0;572.0;-78;-78.0;428;-670.0;25.0
-27;689.0;-64.0;-22.0;516.0;-78;-95.0;422;-668.0;53.0
-27;691.0;-26.0;-30.0;478.0;?;-118.0;414;-658.0;86.0
-27;671.0;-20.0;-22.0;469.0;-78;-106.0;?;-637.0;88.0
-27;690.0;-19.0;-14.0;444.0;-78;?;415;-639.0;71.0
-27;730.0;14.0;5.0;439.0;-78;-17.0;417;-627.0;44.0
-27;716.0;35.0;14.0;440.0;-78;39.0;426;-617.0;40.0
-27;671.0;60.0;17.0;468.0;?;31.0;425;-640.0;-5.0
-27;653.0;23.0;8.0;511.0;-78;24.0;414;-635.0;1.0
-27;689.0;49.0;4.0;532.0;-78;7.0;420;-651.0;-9.0
-27;678.0;-43.0;23.0;559.0;-78;1.0;431;-635.0;16.0
-27;658.0;-48.0;4.0;597.0;-78;6.0;428;-647.0;30.0
-27;683.0;-76.0;19.0;535.0;?;28.0;415;-677.0;18.0
-26;682.0;-45.0;13.0;474.0;-78;25.0;411;-665.0;37.0
-26;658.0;-34.0;85.0;473.0;-78;27.0;?;-632.0;57.0
-26;668.0;17.0;36.0;452.0;-78;27.0;414;-607.0;41.0
-26;679.0;-4.0;17.0;415.0;-78;22.0;417;-614.0;29.0
-26;733.0;25.0;7.0;424.0;-78;49.0;418;-610.0;13.0
-26;716.0;39.0;17.0;441.0;-78;18.0;416;-602.0;12.0
-26;?;49.0;-2.0;467.0;-78;22.0;420;-627.0;28.0
-26;690.0;35.0;2.0;479.0;-78;28.0;427;-642.0;-29.0
-26;700.0;-7.0;34.0;564.0;-78;32.0;428;-638.0;-3.0
-26;690.0;-27.0;2.0;608.0;-78;48.0;423;-659.0;-19.0
-26;700.0;-47.0;30.0;611.0;-78;61.0;419;-659.0;-55.0
-26;671.0;-57.0;30.0;560.0;-78;47.0;420;-672.0;-35.0
?;681.0;-57.0;-19.0;491.0;-78;42.0;418;-653.0;12.0
-26;696.0;-50.0;15.0;446.0;-78;28.0;416;-628.0;30.0
-26;694.0;-28.0;-11.0;432.0;-78;-31.0;423;-617.0;69.0
-26;690.0;6.0;0.0;446.0;-78;-10.0;428;-615.0;87.0
-26;687.0;0.0;-16.0;439.0;?;-14.0;427;-626.0;63.0
-26;711.0;29.0;-7.0;429.0;-78;-6.0;429;-617.0;40.0
-26;738.0;50.0;-11.0;430.0;-78;-31.0;425;-614.0;78.0
-26;724.0;?;-15.0;471.0;-78;-14.0;425;-633.0;54.0
-26;?;1.0;-56.0;536.0;?;5.0;433;-662.0;53.0
-26;677.0;12.0;-32.0;573.0;-78;14.0;430;?;9.0
-26;660.0;31.0;20.0;573.0;-78;14.0;423;-673.0;45.0
-26;660.0;21.0;-42.0;523.0;-78;-10.0;421;-650.0;60.0
-26;722.0;?;19.0;495.0;-78;5.0;419;-658.0;52.0
-26;750.0;34.0;0.0;?;-78;-28.0;?;-658.0;111.0
?;735.0;55.0;0.0;451.0;-78;-35.0;416;-658.0;91.0
-26;723.0;53.0;-13.0;462.0;-78;-12.0;415;-654.0;60.0
-26;721.0;70.0;10.0;447.0;-78;-14.0;?;-631.0;26.0
?;682.0;78.0;10.0;425.0;-78;-15.0;416;-610.0;50.0
-26;693.0;22.0;-15.0;480.0;-78;13.0;421;-626.0;30.0
-26;692.0;-11.0;-39.0;530.0;-78;?;426;-670.0;9.0
-26;724.0;1.0;-50.0;562.0;-78;18.0;424;-693.0;?
-26;704.0;-3.0;-39.0;568.0;-78;51.0;423;-694.0;49.0
?;738.0;17.0;-47.0;540.0;-78;27.0;424;-690.0;33.0
-26;702.0;36.0;-25.0;474.0;-78;2.0;423;-656.0;46.0
-26;695.0;28.0;0.0;485.0;-78;-1.0;424;-635.0;24.0
-26;706.0;5.0;-11.0;480.0;-78;-9.0;422;-643.0;52.0
-26;755.0;25.0;-46.0;?;-78;28.0;421;-637.0;12.0
-26;760.0;?;-32.0;464.0;-78;47.0;424;-665.0;-8.0
-26;759.0;102.0;-30.0;479.0;-78;31.0;420;-651.0;28.0
-26;689.0;69.0;-32.0;480.0;-78;9.0;418;-669.0;19.0
-26;740.0;118.0;-68.0;476.0;-78;10.0;420;-644.0;40.0
-26;769.0;69.0;-47.0;521.0;-78;15.0;420;-641.0;57.0
-26;787.0;77.0;-47.0;?;-78;26.0;427;-655.0;74.0
-26;779.0;73.0;-34.0;493.0;?;9.0;428;-686.0;56.0
-26;780.0;75.0;-15.0;491.0;-78;42.0;427;-686.0;31.0
-26;793.0;102.0;-30.0;457.0;-78;51.0;427;-694.0;25.0
-26;759.0;76.0;-4.0;?;-78;22.0;426;-645.0;39.0
?;787.0;17.0;-55.0;461.0;-78;7.0;428;-668.0;74.0
-26;784.0;13.0;-54.0;466.0;-78;-26.0;428;-698.0;66.0
-26;807.0;67.0;-60.0;481.0;-78;-14.0;428;-732.0;84.0
-26;807.0;20.0;-62.0;534.0;-78;-30.0;427;-744.0;90.0
-26;815.0;57.0;-42.0;531.0;-78;-28.0;428;-729.0;62.0
-26;?;35.0;2.0;468.0;-78;-12.0;427;-756.0;93.0
-26;786.0;-5.0;-10.0;466.0;-78;?;424;-686.0;79.0
?;830.0;-58.0;0.0;454.0;-78;?;429;?;43.0
-26;827.0;28.0;-43.0;486.0;-78;?;427;-734.0;48.0
-26;801.0;5.0;-42.0;480.0;-78;-1.0;423;-743.0;60.0
-26;806.0;?;-4.0;488.0;-78;17.0;427;-759.0;82.0
-26;795.0;22.0;-16.0;476.0;-78;21.0;430;-779.0;46.0
-26;?;29.0;10.0;454.0;-78;48.0;428;-711.0;31.0
-26;812.0;8.0;-12.0;431.0;-78;7.0;427;-709.0;12.0
-26;838.0;14.0;-15.0;?;-78;-4.0;431;-764.0;34.0
-26;865.0;32.0;-24.0;?;-78;1.0;430;-766.0;32.0
-26;836.0;40.0;4.0;475.0;-78;15.0;427;?;?
-26;774.0;31.0;21.0;454.0;-78;27.0;428;-749.0;22.0
-26;812.0;15.0;6.0;418.0;-78;22.0;428;-730.0;20.0
-26;?;-15.0;0.0;442.0;-78;-1.0;429;-750.0;34.0
-26;836.0;-14.0;0.0;446.0;-78;55.0;429;-756.0;30.0
-26;820.0;25.0;4.0;467.0;-78;51.0;423;-765.0;27.0
-26;829.0;14.0;34.0;480.0;-78;109.0;429;-787.0;21.0
-26;830.0;?;38.0;450.0;-78;140.0;438;-774.0;17.0
-26;800.0;42.0;38.0;?;?;119.0;429;-741.0;29.0
-26;814.0;50.0;56.0;457.0;?;86.0;426;-744.0;48.0
-26;890.0;50.0;?;475.0;-78;?;429;-788.0;24.0
-26;955.0;56.0;64.0;457.0;-78;107.0;426;-790.0;-11.0
-26;879.0;90.0;70.0;448.0;-78;129.0;430;-769.0;0.0
-26;869.0;52.0;86.0;470.0;-78;118.0;434;?;-25.0
-26;809.0;27.0;79.0;458.0;-78;124.0;428;-766.0;-51.0
-26;800.0;65.0;?;450.0;-78;147.0;428;?;-69.0
-26;796.0;84.0;105.0;501.0;-78;149.0;423;-764.0;-104.0
-26;764.0;?;105.0;541.0;-78;210.0;421;-839.0;-104.0
-26;774.0;49.0;92.0;543.0;-78;203.0;430;-867.0;-112.0
-26;845.0;?;143.0;471.0;-78;238.0;436;-811.0;-116.0
-26;796.0;150.0;180.0;459.0;-78;?;439;-786.0;-174.0
-26;905.0;138.0;208.0;408.0;-78;242.0;?;-743.0;-158.0
-26;877.0;183.0;238.0;343.0;-78;225.0;429;-684.0;-191.0
-26;850.0;267.0;245.0;327.0;-78;195.0;426;-673.0;-165.0
-26;874.0;265.0;253.0;369.0;-78;193.0;418;-629.0;-181.0
-26;911.0;340.0;195.0;361.0;-78;211.0;422;-669.0;-157.0
?;844.0;256.0;130.0;401.0;-78;173.0;420;-697.0;-173.0
-26;853.0;273.0;111.0;420.0;-78;248.0;423;-699.0;-162.0
?;798.0;208.0;?;365.0;-78;232.0;418;-794.0;-168.0
-25;828.0;156.0;-56.0;312.0;-79;301.0;?;-834.0;-159.0
-25;810.0;207.0;-103.0;366.0;-78;272.0;419;-783.0;-116.0
-25;840.0;270.0;-162.0;504.0;-78;348.0;416;-796.0;-108.0
?;756.0;312.0;-115.0;562.0;-79;334.0;413;-862.0;2.0
-25;771.0;150.0;-124.0;572.0;-79;?;417;-813.0;92.0
-25;719.0;6.0;-142.0;502.0;-78;215.0;418;-810.0;31.0
-25;740.0;-19.0;-114.0;550.0;-79;80.0;418;-769.0;38.0
-25;774.0;-78.0;-124.0;505.0;-79;-84.0;420;-795.0;49.0
?;790.0;-93.0;-22.0;427.0;-79;-132.0;424;-763.0;77.0
-25;764.0;-116.0;10.0;505.0;-79;-139.0;424;-782.0;21.0
-25;749.0;-121.0;?;475.0;-79;-55.0;422;-755.0;-8.0
-25;811.0;-41.0;68.0;482.0;-78;32.0;422;-730.0;-21.0
-25;819.0;-81.0;42.0;498.0;-79;67.0;424;-731.0;-68.0
-25;793.0;-75.0;45.0;505.0;-79;121.0;426;-719.0;-109.0
-25;775.0;-69.0;99.0;476.0;-79;181.0;426;-743.0;-99.0
-25;798.0;-97.0;107.0;446.0;-79;148.0;419;-750.0;-75.0
-25;729.0;-91.0;107.0;436.0;-79;106.0;417;-733.0;-89.0
-25;628.0;-110.0;55.0;474.0;?;58.0;417;-722.0;-74.0
-25;667.0;-61.0;?;529.0;-79;46.0;418;-761.0;-44.0
-25;711.0;-17.0;38.0;443.0;-79;59.0;417;-763.0;-20.0
-25;915.0;43.0;44.0;472.0;-79;30.0;414;-738.0;16.0
-25;1073.0;116.0;-12.0;519.0;-79;-37.0;414;-760.0;83.0
-25;934.0;70.0;?;460.0;?;-14.0;412;-753.0;114.0
-25;?;86.0;-32.0;429.0;-78;-20.0;417;-705.0;111.0
-25;830.0;145.0;0.0;?;-78;-18.0;425;?;137.0
-25;?;-2.0;30.0;609.0;-79;-18.0;426;-697.0;98.0
-25;685.0;-93.0;65.0;555.0;-78;?;423;-714.0;101.0
-25;691.0;-163.0;147.0;573.0;-78;-2.0;414;-816.0;98.0
-25;750.0;-233.0;177.0;633.0;-79;11.0;417;-990.0;37.0
-25;753.0;-293.0;162.0;546.0;?;19.0;422;-945.0;31.0
-25;786.0;-291.0;168.0;432.0;-78;82.0;419;-880.0;-15.0
-25;800.0;-184.0;?;313.0;-78;98.0;418;-784.0;-50.0
-25;802.0;-153.0;197.0;256.0;-79;105.0;415;-712.0;-54.0
-25;827.0;-57.0;160.0;285.0;?;61.0;411;-605.0;-11.0
-25;801.0;-77.0;45.0;363.0;-79;29.0;413;-553.0;34.0
-25;806.0;-4.0;?;405.0;-79;-123.0;418;-634.0;76.0
-25;840.0;-11.0;-165.0;329.0;-79;-159.0;428;-625.0;143.0
-25;835.0;-63.0;-220.0;277.0;-79;-151.0;432;-651.0;151.0
-25;812.0;-63.0;-244.0;326.0;-79;-191.0;427;-683.0;?
-26;831.0;-25.0;-274.0;?;-79;-152.0;435;-698.0;230.0
-26;850.0;68.0;-314.0;372.0;-79;-181.0;436;-732.0;258.0
-26;?;128.0;-356.0;428.0;-78;-151.0;427;-768.0;266.0
?;831.0;124.0;-315.0;417.0;-79;-157.0;438;-769.0;248.0
-28;820.0;195.0;-263.0;392.0;?;-132.0;?;-810.0;187.0
-29;821.0;216.0;-157.0;418.0;?;-87.0;476;-803.0;199.0
-30;826.0;?;-119.0;406.0;-79;-20.0;495;-782.0;137.0
-30;772.0;-46.0;-92.0;433.0;-79;-44.0;497;-787.0;122.0
-31;795.0;-175.0;-50.0;476.0;-79;-50.0;502;-796.0;83.0
-32;808.0;-158.0;40.0;486.0;-79;-65.0;510;-811.0;61.0
?;761.0;?;36.0;452.0;-79;-35.0;501;-789.0;51.0
-32;780.0;-86.0;21.0;442.0;-79;1.0;500;-766.0;?
-32;793.0;-75.0;21.0;401.0;-79;15.0;500;-776.0;-6.0
-33;780.0;-20.0;47.0;405.0;-79;77.0;504;-768.0;-35.0
-34;789.0;-47.0;54.0;399.0;-79;65.0;521;-750.0;-66.0
-34;768.0;-41.0;22.0;400.0;-79;56.0;541;-740.0;5.0
-35;771.0;-46.0;?;442.0;-79;51.0;557;-755.0;18.0
-37;?;?;9.0;421.0;-79;-5.0;562;-717.0;12.0
-37;738.0;-86.0;-16.0;359.0;-79;-37.0;578;-728.0;13.0
-37;768.0;-83.0;-37.0;385.0;-79;-43.0;580;-731.0;?
-37;770.0;-64.0;?;402.0;-79;-24.0;568;-734.0;18.0
-38;812.0;-85.0;-54.0;387.0;?;-43.0;572;?;49.0
-38;852.0;9.0;-75.0;452.0;-79;-33.0;575;-737.0;77.0
-38;829.0;19.0;-71.0;451.0;-79;?;577;-727.0;109.0
-39;781.0;-1.0;-107.0;449.0;-79;-94.0;587;-732.0;131.0
-39;851.0;-31.0;-158.0;558.0;-79;-178.0;596;-738.0;220.0
-39;822.0;?;-167.0;605.0;-79;-268.0;590;-743.0;272.0
?;797.0;13.0;-180.0;571.0;-79;-327.0;581;-766.0;295.0
-39;798.0;32.0;-160.0;594.0;-78;-324.0;586;-767.0;316.0
-39;774.0;193.0;-188.0;552.0;-78;-359.0;589;-817.0;289.0
-39;756.0;86.0;-156.0;523.0;-78;?;583;-804.0;252.0
?;791.0;109.0;-136.0;513.0;-78;-330.0;583;?;181.0
-39;782.0;115.0;-141.0;537.0;-78;-232.0;592;-771.0;187.0
-39;812.0;82.0;-154.0;497.0;-78;-259.0;593;-777.0;140.0
-39;803.0;161.0;-158.0;463.0;-78;-235.0;580;-735.0;152.0
-38;826.0;168.0;-192.0;475.0;-78;-257.0;573;-718.0;176.0
-38;821.0;181.0;-243.0;461.0;-78;-303.0;571;?;205.0
-37;820.0;236.0;-260.0;466.0;-78;-343.0;555;-696.0;227.0
