InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
3;-283.0;-1004.0;-55.0;983.0;49.0;-2.0;92.0;120.0
-3;-226.0;-937.0;37.0;937.0;-14.0;-145.0;28.0;38.0
0;-269.0;-962.0;-86.0;941.0;-169.0;76.0;99.0;147.0
-1;-188.0;-980.0;-74.0;953.0;-13.0;-265.0;-6.0;29.0
0;-269.0;-966.0;-25.0;890.0;-176.0;51.0;87.0;53.0
-2;-288.0;-992.0;-53.0;1003.0;104.0;40.0;69.0;133.0
0;-269.0;-975.0;-116.0;997.0;92.0;55.0;90.0;125.0
2;-45.0;-908.0;24.0;902.0;121.0;-80.0;46.0;-102.0
-8;-310.0;-965.0;-5.0;935.0;-161.0;-33.0;119.0;221.0
5;-345.0;-879.0;117.0;898.0;-181.0;-92.0;55.0;287.0
4;-324.0;-955.0;8.0;919.0;-176.0;1.0;131.0;182.0
-2;-212.0;-952.0;-35.0;958.0;-24.0;-48.0;19.0;39.0
-1;-212.0;-949.0;-50.0;943.0;-5.0;9.0;19.0;39.0
4;-215.0;-948.0;-50.0;929.0;-5.0;16.0;17.0;35.0
7;-217.0;-947.0;-24.0;963.0;0.0;63.0;11.0;42.0
-3;-211.0;-949.0;-4.0;949.0;-14.0;2.0;14.0;21.0
1;76.0;-1005.0;18.0;1023.0;107.0;-20.0;-83.0;-204.0
-3;-239.0;-994.0;1.0;1019.0;-223.0;1.0;72.0;96.0
4;-220.0;-950.0;-26.0;940.0;-4.0;4.0;14.0;27.0
-11;-126.0;-979.0;16.0;941.0;-39.0;-88.0;-25.0;-12.0
6;-238.0;-990.0;-34.0;996.0;-214.0;8.0;67.0;88.0
1;-240.0;-986.0;-41.0;987.0;-313.0;-34.0;63.0;82.0
1;-267.0;-877.0;-344.0;887.0;-28.0;306.0;18.0;109.0
1;-84.0;-921.0;54.0;891.0;63.0;136.0;133.0;102.0
-1;-267.0;-984.0;1.0;996.0;35.0;-5.0;99.0;92.0
-4;-242.0;-996.0;-23.0;984.0;-214.0;27.0;71.0;85.0
-5;-265.0;-986.0;25.0;1004.0;37.0;-6.0;96.0;88.0
7;-209.0;-967.0;321.0;1001.0;-37.0;336.0;38.0;40.0
-10;-196.0;-1003.0;-86.0;973.0;-86.0;-41.0;69.0;85.0
7;-231.0;-992.0;-12.0;1009.0;-239.0;15.0;57.0;76.0
20;-210.0;-961.0;-1307.0;937.0;-123.0;-1032.0;191.0;40.0
28;-205.0;-1010.0;-289.0;1060.0;-191.0;12.0;190.0;238.0
11;-238.0;-994.0;12.0;1006.0;-208.0;13.0;61.0;68.0
0;-239.0;-994.0;-25.0;996.0;-217.0;33.0;64.0;75.0
6;-310.0;-969.0;99.0;978.0;0.0;185.0;34.0;172.0
61;-314.0;-1052.0;-91.0;1014.0;-118.0;22.0;104.0;165.0
-15;-286.0;-995.0;-52.0;997.0;-181.0;6.0;107.0;151.0
-425;-280.0;-947.0;-140.0;1082.0;-146.0;-84.0;120.0;127.0
625;-202.0;-805.0;94.0;907.0;-57.0;-577.0;56.0;82.0
-11;-286.0;-996.0;-8.0;982.0;-41.0;42.0;88.0;153.0
0;-235.0;-946.0;-47.0;923.0;-26.0;-45.0;3.0;66.0
1;-228.0;-923.0;-12.0;959.0;-94.0;-94.0;46.0;86.0
451;-106.0;-1080.0;198.0;989.0;-253.0;108.0;90.0;-10.0
-12;-240.0;-1008.0;-24.0;1044.0;-84.0;-43.0;126.0;96.0
310;-269.0;-1002.0;-110.0;940.0;59.0;54.0;147.0;134.0
-45;-262.0;-1046.0;-8.0;944.0;-151.0;-36.0;130.0;70.0
-1765;-273.0;-750.0;-199.0;994.0;52.0;-617.0;61.0;45.0
4;-227.0;-940.0;-55.0;935.0;-29.0;-35.0;7.0;37.0
7;-232.0;-957.0;-19.0;1028.0;-166.0;-75.0;140.0;58.0
-3;-224.0;-942.0;-73.0;942.0;-11.0;-53.0;16.0;26.0
5;-237.0;-941.0;-34.0;930.0;-31.0;-39.0;2.0;49.0
4;-237.0;-942.0;-56.0;940.0;-28.0;-19.0;-3.0;43.0
0;-152.0;-965.0;-642.0;959.0;-141.0;-595.0;-23.0;-29.0
-3;-232.0;-938.0;-36.0;912.0;-20.0;-58.0;6.0;47.0
-1;-244.0;-948.0;-32.0;940.0;-22.0;-59.0;-3.0;58.0
-2;-293.0;-942.0;128.0;960.0;-24.0;10.0;65.0;122.0
-1;-239.0;-936.0;-22.0;947.0;-48.0;-36.0;8.0;52.0
-3;-244.0;-938.0;-40.0;919.0;-26.0;-57.0;4.0;52.0
7;-211.0;-950.0;-711.0;966.0;-9.0;53.0;28.0;21.0
4;-300.0;-939.0;-19.0;967.0;-2.0;-9.0;56.0;126.0
0;-250.0;-1002.0;-31.0;994.0;-190.0;1.0;173.0;72.0
6;-292.0;-951.0;-52.0;954.0;-19.0;45.0;55.0;114.0
-1;-259.0;-947.0;44.0;926.0;-31.0;-28.0;7.0;59.0
-6;-252.0;-940.0;22.0;943.0;-20.0;-11.0;29.0;58.0
-4;-249.0;-931.0;54.0;936.0;-21.0;-24.0;43.0;58.0
0;-260.0;-977.0;17.0;911.0;-27.0;0.0;9.0;71.0
-2;-293.0;-941.0;-78.0;955.0;-22.0;24.0;58.0;104.0
-5;-287.0;-949.0;-74.0;960.0;-12.0;31.0;55.0;109.0
-9;-82.0;-967.0;-25.0;974.0;-112.0;-138.0;59.0;57.0
-2;-239.0;-920.0;112.0;937.0;-20.0;-143.0;45.0;51.0
464;-199.0;-997.0;98.0;1036.0;-79.0;489.0;96.0;24.0
-940;-188.0;-967.0;-15.0;855.0;101.0;92.0;218.0;94.0
-601;-276.0;-839.0;-238.0;948.0;96.0;-434.0;132.0;81.0
-4;-243.0;-982.0;-39.0;927.0;-20.0;-14.0;46.0;64.0
4;-283.0;-944.0;-308.0;954.0;-79.0;-190.0;68.0;70.0
2;-236.0;-1000.0;-30.0;988.0;-225.0;4.0;60.0;80.0
11;-203.0;-978.0;19.0;1007.0;-48.0;52.0;114.0;29.0
5;-294.0;-966.0;-66.0;938.0;-10.0;23.0;55.0;116.0
60;-196.0;-1001.0;-100.0;1011.0;74.0;85.0;139.0;-15.0
4;-241.0;-986.0;-10.0;994.0;-227.0;22.0;61.0;77.0
-11;-202.0;-989.0;26.0;1035.0;-39.0;47.0;89.0;60.0
-2;-192.0;-993.0;55.0;1006.0;-124.0;104.0;96.0;56.0
-9;-232.0;-1000.0;-34.0;987.0;-212.0;18.0;57.0;79.0
1;-231.0;-993.0;-28.0;997.0;-212.0;13.0;69.0;54.0
8;-214.0;-1018.0;35.0;987.0;-180.0;7.0;78.0;86.0
27;-301.0;-962.0;90.0;970.0;-102.0;7.0;120.0;155.0
2;-275.0;-954.0;-59.0;947.0;-21.0;51.0;50.0;98.0
-2;-236.0;-1017.0;16.0;1004.0;-182.0;60.0;77.0;94.0
0;-245.0;-995.0;17.0;1007.0;-142.0;164.0;90.0;107.0
4;-277.0;-961.0;-52.0;967.0;-32.0;73.0;47.0;85.0
-3;-242.0;-994.0;-7.0;1003.0;-210.0;-5.0;66.0;69.0
1;-291.0;-958.0;-60.0;921.0;-17.0;78.0;46.0;89.0
6;-243.0;-990.0;-29.0;983.0;-223.0;45.0;66.0;87.0
-2;-290.0;-959.0;-43.0;974.0;-16.0;-15.0;46.0;107.0
-298;-351.0;-853.0;-275.0;934.0;52.0;10.0;129.0;41.0
13;-154.0;-967.0;45.0;998.0;-68.0;310.0;16.0;24.0
-3;-272.0;-977.0;-50.0;960.0;-20.0;51.0;62.0;79.0
1;-279.0;-983.0;-13.0;973.0;-3.0;35.0;53.0;92.0
96;-321.0;-814.0;-128.0;555.0;-35.0;26.0;32.0;141.0
2;-265.0;-973.0;-4.0;956.0;0.0;-21.0;48.0;36.0
3;-270.0;-976.0;7.0;976.0;-13.0;-50.0;41.0;80.0
6;-271.0;-974.0;-8.0;950.0;-18.0;-27.0;42.0;85.0
4;-267.0;-976.0;-14.0;929.0;-26.0;12.0;38.0;129.0
-2;-270.0;-975.0;-28.0;938.0;-40.0;-15.0;42.0;150.0
-5;-269.0;-976.0;-24.0;958.0;-26.0;17.0;46.0;123.0
4;-311.0;-1012.0;6.0;998.0;-139.0;-18.0;90.0;173.0
2;-275.0;-969.0;-58.0;988.0;-17.0;26.0;44.0;108.0
-1;-273.0;-967.0;-17.0;975.0;-11.0;34.0;45.0;105.0
9;-311.0;-988.0;-30.0;1006.0;-163.0;30.0;80.0;143.0
12;-300.0;-991.0;-5.0;983.0;-210.0;-16.0;83.0;153.0
16;-297.0;-984.0;1.0;982.0;-198.0;-26.0;99.0;146.0
4;-282.0;-963.0;-23.0;964.0;-21.0;30.0;44.0;108.0
3;-382.0;-1000.0;306.0;1141.0;-59.0;-121.0;210.0;220.0
-2;-344.0;-981.0;220.0;1014.0;-62.0;-84.0;173.0;265.0
6;-269.0;-971.0;20.0;975.0;-13.0;-40.0;45.0;114.0
5;-271.0;-975.0;19.0;971.0;-23.0;-13.0;45.0;110.0
-89;-549.0;-1212.0;104.0;1214.0;-442.0;-10.0;138.0;164.0
4;-278.0;-975.0;-70.0;978.0;-4.0;34.0;49.0;108.0
6;-281.0;-964.0;-36.0;986.0;-18.0;53.0;51.0;113.0
0;-270.0;-961.0;-26.0;967.0;-19.0;-65.0;48.0;108.0
0;-268.0;-960.0;-5.0;967.0;-21.0;-92.0;54.0;96.0
1;-270.0;-970.0;-9.0;957.0;-26.0;-96.0;51.0;106.0
1;-255.0;-965.0;-31.0;957.0;-18.0;-80.0;44.0;106.0
2;-263.0;-971.0;-26.0;949.0;-21.0;-71.0;39.0;106.0
2;-283.0;-1000.0;-24.0;1028.0;-4.0;-84.0;1.0;105.0
6;-270.0;-1004.0;6.0;996.0;15.0;-89.0;35.0;129.0
8;-268.0;-958.0;-34.0;924.0;-27.0;-9.0;37.0;67.0
3;-268.0;-961.0;-30.0;962.0;2.0;-6.0;35.0;55.0
3;-290.0;-961.0;-49.0;959.0;-26.0;-65.0;28.0;113.0
-3;-318.0;-912.0;3.0;988.0;-140.0;344.0;212.0;117.0
-1;-249.0;-975.0;-41.0;979.0;-141.0;115.0;139.0;92.0
12;-179.0;-1021.0;-36.0;1281.0;45.0;83.0;173.0;109.0
128;-242.0;-1314.0;99.0;1312.0;22.0;57.0;179.0;121.0
70;-184.0;-899.0;88.0;820.0;-166.0;111.0;166.0;249.0
-2;-240.0;-1004.0;-20.0;988.0;-227.0;10.0;61.0;84.0
5;-283.0;-936.0;8.0;882.0;-155.0;81.0;138.0;144.0
-416;-384.0;-854.0;-123.0;852.0;140.0;41.0;262.0;251.0
-7;-348.0;-1331.0;145.0;788.0;-13.0;291.0;185.0;125.0
-3;-262.0;-984.0;57.0;879.0;-162.0;36.0;114.0;69.0
-8;-582.0;-839.0;173.0;903.0;15.0;300.0;416.0;442.0
-4;-444.0;-810.0;-111.0;936.0;-4.0;163.0;441.0;289.0
46;-393.0;-726.0;-148.0;719.0;86.0;253.0;359.0;438.0
-2;-342.0;-860.0;218.0;843.0;19.0;50.0;290.0;375.0
5;-315.0;-842.0;-43.0;997.0;-14.0;123.0;200.0;133.0
6;-285.0;-847.0;-29.0;718.0;-21.0;88.0;167.0;130.0
1;-307.0;-851.0;23.0;873.0;-26.0;-14.0;176.0;138.0
5;-295.0;-872.0;64.0;842.0;-39.0;138.0;197.0;122.0
-1;-317.0;-851.0;-31.0;785.0;20.0;18.0;268.0;251.0
3;-318.0;-855.0;56.0;824.0;-43.0;-71.0;272.0;257.0
2;-309.0;-884.0;-10.0;838.0;-17.0;-45.0;220.0;135.0
-14;-317.0;-750.0;-186.0;727.0;-80.0;71.0;297.0;258.0
2;-314.0;-842.0;-33.0;855.0;-40.0;-41.0;182.0;139.0
3;-313.0;-854.0;-20.0;865.0;-29.0;-24.0;206.0;122.0
-6;-345.0;-580.0;-33.0;642.0;-76.0;-32.0;335.0;235.0
133;-304.0;-785.0;-150.0;861.0;59.0;-471.0;116.0;203.0
27;-299.0;-963.0;63.0;971.0;-158.0;15.0;113.0;161.0
4;-292.0;-873.0;-58.0;861.0;-10.0;7.0;194.0;124.0
-55;-297.0;-893.0;-49.0;850.0;71.0;-32.0;217.0;155.0
0;-278.0;-852.0;244.0;883.0;-29.0;-94.0;189.0;109.0
57;-110.0;-871.0;-1.0;1087.0;-261.0;62.0;-67.0;20.0
-47;-357.0;-845.0;56.0;816.0;167.0;-78.0;294.0;232.0
0;-289.0;-860.0;8.0;840.0;-18.0;-42.0;174.0;118.0
2;-230.0;-988.0;-31.0;998.0;-221.0;16.0;61.0;68.0
-1;-230.0;-983.0;-8.0;995.0;-242.0;-5.0;65.0;83.0
-2;-217.0;-670.0;-59.0;595.0;-60.0;-134.0;167.0;62.0
-3;-269.0;-718.0;16.0;664.0;-171.0;6.0;90.0;127.0
-1;-225.0;-985.0;-5.0;999.0;-225.0;-5.0;62.0;72.0
-6;-237.0;-664.0;-24.0;559.0;-131.0;15.0;93.0;85.0
11;-215.0;-996.0;-10.0;978.0;-201.0;29.0;62.0;61.0
-4;-228.0;-996.0;11.0;990.0;-213.0;-3.0;60.0;58.0
4;-236.0;-993.0;-40.0;982.0;-212.0;20.0;57.0;71.0
-4;-232.0;-1000.0;-24.0;985.0;-211.0;7.0;56.0;65.0
3;-239.0;-995.0;-17.0;1011.0;-217.0;39.0;62.0;66.0
0;-326.0;-949.0;15.0;899.0;-191.0;-29.0;146.0;196.0
-1;-401.0;-892.0;-308.0;901.0;-194.0;-366.0;310.0;286.0
16;-107.0;-1034.0;-155.0;1072.0;-82.0;447.0;135.0;-150.0
2;-249.0;-996.0;-16.0;997.0;99.0;-12.0;47.0;108.0
-5;-243.0;-995.0;-14.0;1005.0;-230.0;55.0;66.0;79.0
-7;-290.0;-997.0;-55.0;1029.0;-11.0;-30.0;-8.0;119.0
-5;-315.0;-946.0;41.0;1008.0;-121.0;-41.0;320.0;151.0
-279;-178.0;-998.0;-220.0;1074.0;-501.0;-200.0;24.0;-116.0
1;-304.0;-962.0;2.0;995.0;-131.0;-53.0;300.0;162.0
0;-260.0;-934.0;10.0;988.0;-122.0;-66.0;324.0;77.0
2;-239.0;-995.0;-26.0;995.0;-236.0;14.0;71.0;69.0
15;-251.0;-992.0;9.0;995.0;-270.0;-45.0;66.0;86.0
-4;-269.0;-1003.0;25.0;1008.0;1.0;-14.0;35.0;122.0
1;-72.0;-894.0;28.0;888.0;110.0;8.0;73.0;-74.0
-1;-272.0;-768.0;138.0;759.0;-171.0;147.0;-115.0;71.0
-4;-233.0;-988.0;-57.0;1016.0;-232.0;-26.0;57.0;72.0
4;-164.0;-969.0;4.0;944.0;-150.0;19.0;-11.0;-28.0
-195;-129.0;-1111.0;7.0;1238.0;234.0;377.0;48.0;265.0
2;-276.0;-967.0;-34.0;985.0;0.0;6.0;38.0;13.0
2;-400.0;-895.0;104.0;941.0;-249.0;-19.0;347.0;249.0
22;-299.0;-1000.0;-64.0;1015.0;-101.0;-26.0;24.0;141.0
0;-282.0;-953.0;55.0;989.0;-289.0;179.0;213.0;156.0
0;-302.0;-980.0;411.0;973.0;66.0;-304.0;238.0;253.0
-7;-242.0;-1000.0;-31.0;997.0;-240.0;27.0;64.0;86.0
2;-298.0;-568.0;-8.0;578.0;-133.0;119.0;307.0;114.0
4;-280.0;-523.0;53.0;435.0;-20.0;-105.0;126.0;73.0
-7;-235.0;-767.0;8.0;875.0;-187.0;42.0;0.0;87.0
9;-248.0;-991.0;107.0;1038.0;-207.0;48.0;45.0;113.0
97;-425.0;-793.0;349.0;902.0;27.0;-464.0;519.0;259.0
8;-226.0;-995.0;0.0;998.0;-255.0;38.0;45.0;67.0
-3;-113.0;-980.0;526.0;940.0;-189.0;149.0;-31.0;-72.0
-12;-239.0;-1005.0;-36.0;998.0;-38.0;-23.0;5.0;118.0
-456;-139.0;-663.0;-172.0;745.0;-22.0;-593.0;75.0;-54.0
11;-287.0;-951.0;-47.0;860.0;2.0;21.0;58.0;176.0
24;-225.0;-996.0;-14.0;1006.0;-257.0;9.0;41.0;53.0
27;-434.0;-830.0;-462.0;896.0;-131.0;-71.0;410.0;261.0
1;-269.0;-986.0;-22.0;994.0;101.0;-30.0;142.0;122.0
3;-305.0;-999.0;-148.0;1020.0;-20.0;-12.0;40.0;145.0
6;-233.0;-997.0;-21.0;1005.0;-253.0;14.0;52.0;73.0
0;-242.0;-995.0;-9.0;996.0;-240.0;9.0;64.0;83.0
31;-150.0;-941.0;-381.0;942.0;-119.0;765.0;92.0;11.0
-773;-266.0;-941.0;-128.0;939.0;-101.0;359.0;118.0;151.0
0;-340.0;-1056.0;5.0;1037.0;-4.0;-41.0;16.0;137.0
0;-253.0;-996.0;-25.0;968.0;90.0;81.0;67.0;148.0
0;-289.0;-947.0;-10.0;1019.0;-259.0;67.0;169.0;171.0
8;-155.0;-969.0;-67.0;946.0;-144.0;22.0;-14.0;-20.0
0;-277.0;-973.0;-97.0;968.0;106.0;-36.0;130.0;183.0
4;-75.0;-968.0;-13.0;970.0;-141.0;-240.0;45.0;38.0
73;-193.0;-851.0;175.0;921.0;-686.0;134.0;454.0;198.0
-3;-216.0;-955.0;-6.0;953.0;-10.0;164.0;21.0;18.0
-1;-296.0;-876.0;-545.0;979.0;-178.0;668.0;232.0;86.0
2;-346.0;-1000.0;-9.0;972.0;-192.0;1167.0;310.0;220.0
2;-115.0;-975.0;201.0;961.0;-201.0;248.0;-61.0;-92.0
-3;-236.0;-929.0;427.0;961.0;-32.0;22.0;77.0;137.0
4;-367.0;-916.0;91.0;959.0;-123.0;-216.0;322.0;239.0
-7;-356.0;-942.0;-350.0;940.0;-222.0;415.0;298.0;126.0
-2;-288.0;-932.0;46.0;950.0;-241.0;53.0;277.0;154.0
-9;-216.0;-953.0;-46.0;948.0;-9.0;-112.0;23.0;27.0
-2;-140.0;-966.0;-224.0;1004.0;-242.0;250.0;204.0;-23.0
7;-318.0;-942.0;-51.0;998.0;-139.0;-71.0;326.0;184.0
543;-147.0;-984.0;-202.0;1035.0;-264.0;49.0;75.0;-22.0
-2;-270.0;-1006.0;-10.0;1019.0;-18.0;-15.0;12.0;99.0
-4;-275.0;-991.0;-28.0;1009.0;113.0;-18.0;51.0;106.0
1;-259.0;-950.0;6.0;986.0;-114.0;-2.0;330.0;95.0
3;-241.0;-944.0;-55.0;928.0;-19.0;-30.0;-2.0;44.0
-15;-377.0;-915.0;32.0;873.0;-790.0;72.0;289.0;223.0
87;-230.0;-844.0;-163.0;1069.0;432.0;-291.0;58.0;110.0
-7;-231.0;-993.0;-16.0;999.0;-261.0;-26.0;64.0;85.0
2;4.0;-965.0;-47.0;1013.0;-103.0;49.0;-8.0;-86.0
4;-256.0;-920.0;-198.0;1012.0;-106.0;-93.0;313.0;9.0
-8;-249.0;-926.0;-227.0;882.0;-165.0;-506.0;26.0;121.0
7;-249.0;-1028.0;-127.0;917.0;-158.0;-1444.0;142.0;90.0
18;-274.0;-959.0;639.0;938.0;-97.0;75.0;204.0;144.0
-3;-174.0;-893.0;-15.0;930.0;-171.0;-195.0;435.0;11.0
3;-285.0;-993.0;17.0;1020.0;-18.0;24.0;13.0;126.0
-1;-286.0;-996.0;-76.0;1005.0;-11.0;8.0;17.0;137.0
-5;-53.0;-904.0;-32.0;902.0;84.0;16.0;37.0;-67.0
1;-276.0;-995.0;57.0;1034.0;34.0;-19.0;27.0;117.0
-18;-330.0;-980.0;47.0;965.0;7.0;551.0;171.0;126.0
-3;-233.0;-1001.0;16.0;991.0;-228.0;4.0;58.0;67.0
-2;-278.0;-996.0;-32.0;1029.0;-117.0;34.0;9.0;125.0
1;-246.0;-999.0;16.0;1012.0;-21.0;-23.0;-14.0;84.0
-183;39.0;-869.0;-212.0;947.0;293.0;-161.0;-129.0;-299.0
-3;-217.0;-938.0;-26.0;952.0;4.0;-59.0;16.0;38.0
1;-329.0;-919.0;119.0;902.0;-65.0;1722.0;173.0;261.0
0;-272.0;-991.0;-26.0;997.0;11.0;42.0;0.0;114.0
6;-303.0;-863.0;-579.0;905.0;-100.0;-552.0;327.0;107.0
-19;-316.0;-934.0;-64.0;919.0;-167.0;-255.0;328.0;228.0
-9;-53.0;-993.0;121.0;938.0;-193.0;74.0;-98.0;-75.0
11;-244.0;-1021.0;-38.0;999.0;-222.0;-2.0;70.0;78.0
5;-299.0;-1001.0;-45.0;1007.0;-99.0;-45.0;14.0;139.0
-1;-267.0;-969.0;-80.0;982.0;-10.0;67.0;36.0;165.0
3;-240.0;-977.0;-21.0;996.0;-285.0;14.0;68.0;84.0
-6;-261.0;-990.0;-8.0;1018.0;10.0;-25.0;17.0;105.0
-3;-226.0;-949.0;254.0;927.0;1.0;-114.0;49.0;41.0
-5;-240.0;-1001.0;-74.0;1011.0;-26.0;69.0;-32.0;81.0
-131;-328.0;-823.0;86.0;803.0;-442.0;111.0;459.0;172.0
-4;-300.0;-1015.0;2.0;1017.0;138.0;-296.0;129.0;106.0
-1;-243.0;-997.0;-12.0;1003.0;-235.0;-5.0;62.0;73.0
-5;-230.0;-993.0;-12.0;992.0;-231.0;8.0;51.0;67.0
26;-159.0;-1029.0;-159.0;996.0;-286.0;80.0;-13.0;-17.0
-62;-240.0;-1001.0;31.0;1006.0;-382.0;14.0;69.0;94.0
-4;-283.0;-987.0;14.0;996.0;129.0;21.0;88.0;129.0
3;-230.0;-944.0;-20.0;940.0;-35.0;-99.0;-11.0;58.0
-1;-467.0;-766.0;238.0;749.0;-222.0;-161.0;395.0;384.0
-15;-132.0;-983.0;898.0;943.0;-255.0;-18.0;-64.0;-142.0
-1;-243.0;-1000.0;-69.0;1011.0;-11.0;13.0;-21.0;83.0
3;-193.0;-726.0;287.0;756.0;-248.0;-250.0;268.0;10.0
-3;-178.0;-968.0;76.0;979.0;-150.0;-539.0;160.0;-7.0
0;-310.0;-931.0;615.0;988.0;-141.0;-979.0;155.0;200.0
-2;-60.0;-974.0;-7.0;922.0;-172.0;-53.0;-91.0;-104.0
77;-420.0;-986.0;287.0;960.0;-54.0;192.0;198.0;338.0
-1;-239.0;-992.0;-32.0;1013.0;-247.0;32.0;54.0;76.0
57;-303.0;-1005.0;189.0;1064.0;-45.0;576.0;210.0;240.0
24;-238.0;-995.0;-9.0;1016.0;-267.0;65.0;50.0;77.0
