Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
105.0;?;1022.0;991.0;-339.0;5;-196.0;196.0;953.0;206.0;-938.0
114.0;967.0;1039.0;972.0;-334.0;5;-192.0;210.0;977.0;246.0;-940.0
?;981.0;1011.0;993.0;-326.0;5;-203.0;224.0;984.0;271.0;-945.0
120.0;?;1013.0;998.0;-327.0;5;-184.0;210.0;984.0;281.0;-947.0
94.0;?;1010.0;?;-321.0;5;-204.0;220.0;978.0;263.0;-947.0
108.0;952.0;1029.0;989.0;-324.0;6;-214.0;226.0;973.0;265.0;-946.0
104.0;951.0;1021.0;978.0;-327.0;5;-221.0;243.0;968.0;254.0;-938.0
122.0;953.0;1028.0;988.0;-335.0;6;-200.0;230.0;987.0;302.0;-938.0
116.0;946.0;1015.0;984.0;-333.0;6;-206.0;224.0;981.0;258.0;-943.0
101.0;949.0;1030.0;991.0;-335.0;6;-198.0;210.0;961.0;315.0;-943.0
112.0;959.0;?;1002.0;-337.0;6;-195.0;195.0;980.0;258.0;-941.0
112.0;954.0;1007.0;1000.0;-342.0;6;-189.0;?;979.0;223.0;-935.0
123.0;963.0;1015.0;993.0;-346.0;6;-187.0;195.0;978.0;229.0;-932.0
116.0;961.0;1025.0;990.0;-346.0;6;-198.0;195.0;967.0;243.0;-935.0
113.0;955.0;1017.0;991.0;-349.0;6;-184.0;196.0;968.0;271.0;-939.0
123.0;951.0;1035.0;991.0;-345.0;6;-193.0;192.0;945.0;285.0;-938.0
133.0;952.0;1021.0;982.0;-344.0;6;-186.0;189.0;981.0;278.0;-943.0
114.0;952.0;1031.0;991.0;-333.0;6;-184.0;203.0;950.0;233.0;-940.0
?;951.0;1027.0;990.0;-326.0;6;-175.0;196.0;980.0;230.0;-939.0
121.0;962.0;?;992.0;-326.0;6;-184.0;202.0;987.0;210.0;-945.0
101.0;963.0;1024.0;985.0;-319.0;6;?;?;943.0;271.0;-947.0
99.0;991.0;?;974.0;-322.0;6;-193.0;210.0;970.0;230.0;-944.0
136.0;976.0;1028.0;995.0;-325.0;6;-183.0;221.0;975.0;?;-941.0
136.0;?;1029.0;981.0;-321.0;6;-184.0;215.0;1006.0;265.0;-943.0
121.0;978.0;1035.0;969.0;-322.0;6;-184.0;187.0;990.0;216.0;-945.0
129.0;967.0;1041.0;973.0;-328.0;6;-179.0;179.0;969.0;295.0;-947.0
138.0;954.0;1038.0;967.0;-328.0;6;-157.0;164.0;974.0;212.0;-947.0
150.0;938.0;1017.0;987.0;-331.0;6;-161.0;201.0;1004.0;224.0;-944.0
148.0;953.0;1025.0;983.0;-336.0;6;-164.0;186.0;?;245.0;-953.0
127.0;968.0;1035.0;989.0;-327.0;6;-171.0;176.0;975.0;199.0;-954.0
130.0;967.0;1023.0;983.0;-323.0;6;-174.0;194.0;998.0;213.0;?
142.0;951.0;1015.0;982.0;-313.0;6;?;187.0;1014.0;265.0;-949.0
143.0;961.0;1015.0;972.0;-312.0;5;-165.0;205.0;982.0;227.0;-952.0
143.0;?;1015.0;983.0;-302.0;6;-173.0;190.0;958.0;252.0;-951.0
143.0;961.0;1017.0;990.0;-304.0;6;-165.0;183.0;954.0;263.0;-951.0
144.0;943.0;1030.0;994.0;-310.0;6;-165.0;168.0;959.0;177.0;-944.0
152.0;934.0;?;996.0;?;7;-156.0;169.0;944.0;234.0;-944.0
155.0;955.0;1043.0;980.0;-312.0;6;-163.0;176.0;983.0;186.0;-945.0
179.0;985.0;1061.0;?;-316.0;6;-145.0;174.0;1002.0;203.0;-941.0
193.0;1002.0;1062.0;991.0;-312.0;?;-139.0;167.0;1051.0;222.0;-934.0
182.0;992.0;1057.0;992.0;-302.0;6;-116.0;129.0;1018.0;177.0;-935.0
160.0;980.0;1038.0;987.0;-300.0;6;-147.0;142.0;?;227.0;-933.0
151.0;974.0;1033.0;1006.0;-297.0;6;-154.0;147.0;986.0;204.0;-933.0
191.0;957.0;1044.0;981.0;-307.0;6;-131.0;137.0;983.0;213.0;-945.0
194.0;965.0;1035.0;960.0;-305.0;6;-134.0;136.0;1000.0;222.0;?
197.0;948.0;1055.0;978.0;-290.0;?;-126.0;144.0;990.0;212.0;-982.0
193.0;946.0;1040.0;989.0;-279.0;5;-137.0;156.0;966.0;258.0;-986.0
172.0;955.0;1055.0;1001.0;-276.0;7;-122.0;179.0;994.0;226.0;-972.0
171.0;935.0;1069.0;982.0;-284.0;7;-183.0;117.0;998.0;258.0;-964.0
190.0;933.0;1024.0;991.0;-277.0;8;-179.0;227.0;966.0;291.0;-968.0
192.0;933.0;1040.0;982.0;-266.0;9;-173.0;220.0;980.0;311.0;-961.0
208.0;943.0;1010.0;992.0;-286.0;9;-155.0;?;978.0;245.0;-962.0
201.0;954.0;1037.0;990.0;-285.0;9;-135.0;202.0;1012.0;215.0;-947.0
227.0;982.0;1049.0;990.0;-282.0;9;-125.0;207.0;957.0;233.0;-943.0
256.0;963.0;1049.0;992.0;-326.0;9;-112.0;193.0;1014.0;224.0;-946.0
?;942.0;1040.0;981.0;-311.0;9;-97.0;164.0;1012.0;193.0;-918.0
218.0;958.0;1052.0;974.0;-339.0;9;?;158.0;980.0;168.0;-915.0
231.0;?;1054.0;982.0;-331.0;9;-128.0;177.0;1027.0;260.0;-927.0
222.0;980.0;1045.0;990.0;-310.0;9;-97.0;140.0;1023.0;122.0;-942.0
216.0;981.0;1053.0;1010.0;-292.0;9;-100.0;145.0;?;183.0;-954.0
234.0;982.0;1073.0;1022.0;-292.0;9;-87.0;136.0;1021.0;190.0;-956.0
231.0;1009.0;1063.0;1049.0;-283.0;9;-101.0;118.0;1038.0;188.0;-959.0
235.0;1021.0;1083.0;1040.0;-285.0;9;-97.0;124.0;1026.0;167.0;-954.0
247.0;999.0;1065.0;1059.0;-287.0;9;-63.0;106.0;1017.0;151.0;-964.0
229.0;948.0;1040.0;?;-276.0;9;-48.0;107.0;998.0;133.0;-964.0
209.0;942.0;1012.0;1009.0;-263.0;9;-65.0;107.0;944.0;135.0;-961.0
198.0;933.0;997.0;980.0;-257.0;9;-86.0;82.0;952.0;105.0;-969.0
181.0;933.0;983.0;982.0;-245.0;9;-108.0;56.0;931.0;194.0;-991.0
179.0;914.0;975.0;980.0;-242.0;9;-125.0;78.0;922.0;121.0;-1014.0
175.0;952.0;1021.0;969.0;-240.0;9;-116.0;74.0;949.0;132.0;-1010.0
232.0;1008.0;1048.0;1045.0;-224.0;9;-110.0;101.0;1029.0;177.0;-982.0
272.0;1030.0;1058.0;1155.0;?;9;-66.0;130.0;1027.0;142.0;?
255.0;1028.0;1079.0;1119.0;-212.0;9;-44.0;?;1045.0;119.0;-932.0
240.0;1022.0;1060.0;1064.0;-209.0;9;-62.0;96.0;1033.0;243.0;-925.0
202.0;983.0;1043.0;?;-227.0;9;-105.0;81.0;989.0;102.0;-908.0
202.0;994.0;1044.0;1026.0;-250.0;?;-144.0;95.0;?;134.0;-923.0
244.0;?;1025.0;1047.0;-247.0;9;-122.0;156.0;994.0;190.0;-970.0
246.0;982.0;1058.0;1043.0;-232.0;9;-105.0;146.0;1002.0;155.0;-1009.0
263.0;1020.0;?;1033.0;-220.0;9;-100.0;183.0;1033.0;194.0;-1010.0
275.0;1009.0;1093.0;1012.0;-223.0;9;-98.0;215.0;1034.0;?;-1029.0
285.0;1004.0;1067.0;?;-230.0;9;-79.0;195.0;1024.0;253.0;-1000.0
?;964.0;1038.0;950.0;-248.0;9;-86.0;148.0;997.0;198.0;-974.0
313.0;989.0;1082.0;930.0;-280.0;8;-77.0;105.0;1032.0;195.0;-979.0
331.0;969.0;1029.0;926.0;-272.0;8;-67.0;86.0;999.0;101.0;-966.0
340.0;921.0;980.0;909.0;-277.0;8;-27.0;20.0;947.0;139.0;-985.0
295.0;904.0;986.0;934.0;-289.0;8;-45.0;11.0;912.0;58.0;-1003.0
314.0;904.0;1014.0;1002.0;-275.0;8;-53.0;54.0;901.0;160.0;-988.0
317.0;908.0;1045.0;853.0;-249.0;8;-44.0;113.0;977.0;162.0;-964.0
381.0;930.0;1076.0;861.0;-239.0;8;-77.0;179.0;1007.0;150.0;-984.0
?;947.0;1085.0;919.0;-241.0;8;-92.0;207.0;997.0;203.0;-987.0
?;927.0;1047.0;?;-207.0;8;-91.0;242.0;985.0;199.0;-962.0
359.0;911.0;1043.0;972.0;-172.0;8;?;215.0;969.0;298.0;-920.0
376.0;912.0;1054.0;938.0;-180.0;8;-83.0;214.0;?;297.0;-913.0
373.0;921.0;1043.0;1021.0;-198.0;8;-59.0;193.0;1006.0;210.0;-912.0
378.0;?;1019.0;1006.0;-233.0;8;-68.0;171.0;960.0;197.0;-930.0
364.0;902.0;1009.0;973.0;-282.0;8;-58.0;142.0;979.0;185.0;-952.0
360.0;906.0;1009.0;952.0;-305.0;8;-83.0;154.0;946.0;174.0;-948.0
380.0;904.0;1003.0;991.0;-289.0;8;-70.0;161.0;969.0;?;-923.0
392.0;924.0;1043.0;981.0;-285.0;?;-68.0;?;992.0;150.0;-928.0
399.0;914.0;1025.0;978.0;-285.0;8;?;148.0;982.0;160.0;-939.0
430.0;935.0;1059.0;967.0;-265.0;8;-40.0;107.0;1001.0;181.0;-926.0
447.0;955.0;1060.0;1007.0;-256.0;8;-35.0;76.0;1042.0;118.0;-915.0
418.0;970.0;1025.0;977.0;-256.0;8;-2.0;50.0;995.0;124.0;-908.0
414.0;941.0;1036.0;968.0;-254.0;8;?;58.0;988.0;119.0;-911.0
372.0;934.0;1060.0;933.0;-250.0;?;29.0;?;988.0;121.0;-923.0
410.0;930.0;1077.0;961.0;-243.0;8;20.0;125.0;993.0;209.0;-934.0
421.0;965.0;1118.0;972.0;-228.0;8;-16.0;156.0;1041.0;?;-940.0
434.0;968.0;1083.0;928.0;-223.0;8;-36.0;156.0;1045.0;185.0;-954.0
400.0;947.0;1024.0;951.0;-214.0;8;-43.0;106.0;981.0;190.0;-993.0
380.0;?;1005.0;935.0;-150.0;7;-58.0;108.0;975.0;135.0;-966.0
387.0;919.0;1008.0;949.0;-132.0;7;-31.0;105.0;975.0;93.0;-942.0
407.0;961.0;1031.0;943.0;-146.0;7;-15.0;93.0;1001.0;?;-943.0
409.0;989.0;1060.0;923.0;-201.0;7;9.0;57.0;1023.0;104.0;-958.0
409.0;998.0;1079.0;933.0;-245.0;7;1.0;56.0;997.0;61.0;-980.0
420.0;1019.0;1097.0;933.0;-238.0;7;0.0;66.0;1030.0;57.0;-964.0
436.0;?;1094.0;945.0;-217.0;7;19.0;56.0;1022.0;152.0;-949.0
413.0;969.0;?;950.0;-207.0;7;-2.0;?;1015.0;85.0;-937.0
395.0;962.0;1033.0;?;-192.0;7;-10.0;31.0;1009.0;71.0;-954.0
392.0;975.0;1042.0;940.0;-180.0;7;-11.0;68.0;1005.0;127.0;-985.0
400.0;991.0;1031.0;916.0;-163.0;7;-25.0;79.0;1007.0;80.0;-988.0
397.0;969.0;1021.0;909.0;-174.0;7;?;85.0;991.0;141.0;-999.0
377.0;968.0;1057.0;921.0;-169.0;7;-13.0;88.0;1024.0;141.0;-1011.0
375.0;982.0;1073.0;917.0;-162.0;7;-43.0;105.0;1008.0;111.0;-993.0
375.0;980.0;1054.0;942.0;-157.0;7;-43.0;97.0;1008.0;128.0;-967.0
380.0;974.0;1044.0;910.0;-166.0;7;-33.0;70.0;967.0;153.0;-965.0
402.0;974.0;1057.0;925.0;-178.0;7;?;96.0;1013.0;164.0;-973.0
381.0;995.0;1071.0;934.0;-186.0;7;-45.0;79.0;1016.0;94.0;-975.0
389.0;995.0;1048.0;933.0;-192.0;7;-41.0;98.0;?;80.0;-978.0
380.0;964.0;1044.0;933.0;-197.0;7;-31.0;67.0;1026.0;135.0;?
379.0;962.0;1023.0;?;-200.0;7;-11.0;78.0;1003.0;111.0;-976.0
362.0;943.0;1023.0;933.0;-194.0;7;-19.0;90.0;1001.0;76.0;-972.0
369.0;963.0;1034.0;941.0;-195.0;7;-19.0;107.0;1002.0;139.0;-972.0
353.0;971.0;1045.0;912.0;-200.0;7;-42.0;89.0;1008.0;110.0;-984.0
390.0;983.0;1054.0;891.0;-205.0;7;-42.0;83.0;998.0;142.0;-991.0
394.0;975.0;1056.0;912.0;-197.0;7;-3.0;77.0;989.0;158.0;-984.0
373.0;958.0;1037.0;923.0;-186.0;7;-6.0;63.0;998.0;118.0;-973.0
375.0;949.0;1042.0;926.0;-181.0;7;-23.0;91.0;996.0;104.0;-969.0
373.0;954.0;1027.0;927.0;-196.0;7;?;115.0;992.0;150.0;-957.0
347.0;940.0;1025.0;890.0;-205.0;8;-55.0;125.0;1002.0;85.0;-962.0
340.0;940.0;1016.0;918.0;-202.0;8;-58.0;175.0;995.0;219.0;-974.0
359.0;973.0;1046.0;894.0;-189.0;8;-58.0;248.0;1016.0;222.0;-978.0
391.0;1007.0;1074.0;878.0;-176.0;9;-66.0;328.0;1024.0;274.0;-980.0
358.0;947.0;1051.0;910.0;-181.0;9;-114.0;342.0;1007.0;353.0;-974.0
358.0;937.0;1003.0;923.0;-195.0;9;-157.0;516.0;1018.0;405.0;-962.0
344.0;937.0;1049.0;913.0;-217.0;9;-223.0;628.0;976.0;537.0;-951.0
275.0;896.0;1003.0;901.0;-234.0;9;-306.0;582.0;929.0;485.0;-953.0
222.0;886.0;963.0;894.0;-240.0;9;-349.0;591.0;969.0;499.0;-961.0
183.0;906.0;944.0;?;-276.0;9;-458.0;751.0;948.0;580.0;-973.0
165.0;899.0;950.0;913.0;-340.0;9;-579.0;867.0;949.0;550.0;-965.0
84.0;864.0;924.0;963.0;-381.0;9;-558.0;?;890.0;?;-921.0
76.0;832.0;995.0;973.0;-490.0;9;-574.0;697.0;852.0;533.0;-916.0
-32.0;780.0;939.0;972.0;-558.0;9;-611.0;634.0;?;504.0;-882.0
?;735.0;749.0;1050.0;-535.0;9;-555.0;478.0;782.0;538.0;-859.0
-48.0;666.0;695.0;1029.0;-617.0;?;-499.0;401.0;609.0;442.0;-867.0
-108.0;682.0;630.0;1009.0;-801.0;9;-577.0;271.0;597.0;457.0;-879.0
-36.0;731.0;639.0;1003.0;-797.0;9;?;156.0;629.0;447.0;-853.0
-161.0;750.0;800.0;1007.0;-731.0;9;-414.0;269.0;637.0;295.0;-816.0
-152.0;875.0;819.0;1043.0;-715.0;10;-429.0;350.0;785.0;347.0;-774.0
163.0;1044.0;993.0;940.0;-711.0;10;-268.0;479.0;1027.0;371.0;-762.0
292.0;1116.0;1022.0;885.0;-515.0;10;-259.0;846.0;1089.0;437.0;?
-29.0;1103.0;1001.0;834.0;-584.0;10;-475.0;835.0;1029.0;527.0;-641.0
60.0;1030.0;790.0;829.0;-489.0;10;-453.0;598.0;1016.0;590.0;-654.0
116.0;1047.0;598.0;800.0;-347.0;11;?;767.0;958.0;672.0;-694.0
81.0;933.0;793.0;818.0;-375.0;11;-620.0;855.0;763.0;558.0;-762.0
-71.0;883.0;643.0;843.0;-399.0;12;?;693.0;842.0;583.0;-914.0
54.0;924.0;535.0;942.0;-451.0;13;-451.0;712.0;828.0;676.0;-1034.0
27.0;914.0;699.0;925.0;-611.0;18;-467.0;825.0;855.0;642.0;-1048.0
-13.0;918.0;711.0;997.0;?;23;-511.0;858.0;895.0;590.0;-978.0
171.0;846.0;511.0;1234.0;-607.0;28;-277.0;623.0;856.0;?;-1002.0
222.0;838.0;700.0;1035.0;-704.0;28;-331.0;899.0;823.0;613.0;-881.0
49.0;828.0;466.0;772.0;-689.0;23;-402.0;705.0;774.0;559.0;-798.0
72.0;789.0;472.0;894.0;-643.0;22;-331.0;601.0;742.0;526.0;-819.0
85.0;861.0;593.0;965.0;-628.0;18;-447.0;987.0;788.0;644.0;-820.0
150.0;873.0;585.0;913.0;-700.0;11;-420.0;697.0;841.0;635.0;-870.0
?;?;746.0;985.0;-617.0;9;-362.0;?;880.0;?;?
179.0;931.0;637.0;953.0;-540.0;5;-394.0;782.0;909.0;589.0;-776.0
317.0;888.0;573.0;1021.0;-706.0;3;?;889.0;906.0;618.0;-786.0
313.0;904.0;?;1016.0;-526.0;3;-420.0;1288.0;922.0;618.0;-742.0
318.0;913.0;579.0;1078.0;-638.0;2;-307.0;938.0;915.0;568.0;-768.0
339.0;867.0;?;1053.0;-697.0;1;-275.0;921.0;859.0;642.0;?
305.0;889.0;515.0;1010.0;-510.0;0;-295.0;935.0;846.0;565.0;-813.0
269.0;896.0;513.0;854.0;-740.0;-2;-358.0;976.0;867.0;564.0;?
257.0;939.0;551.0;994.0;-593.0;-5;-305.0;945.0;885.0;658.0;-872.0
343.0;974.0;477.0;1013.0;-569.0;-9;-347.0;871.0;895.0;?;-858.0
?;940.0;456.0;973.0;?;-10;-353.0;955.0;874.0;713.0;-865.0
505.0;?;439.0;1057.0;-601.0;-6;-288.0;1008.0;829.0;712.0;-852.0
323.0;870.0;372.0;1019.0;-627.0;-1;-435.0;905.0;746.0;712.0;-810.0
333.0;821.0;309.0;989.0;-634.0;3;-365.0;842.0;693.0;735.0;-837.0
378.0;786.0;429.0;?;-643.0;4;-397.0;828.0;708.0;598.0;-850.0
326.0;807.0;353.0;972.0;-589.0;4;?;939.0;695.0;663.0;-893.0
359.0;?;327.0;980.0;-640.0;4;-387.0;880.0;683.0;685.0;-883.0
?;837.0;310.0;991.0;-693.0;5;-383.0;973.0;692.0;667.0;-809.0
418.0;869.0;285.0;1004.0;-708.0;5;-398.0;1037.0;727.0;720.0;-764.0
439.0;829.0;339.0;1045.0;-687.0;4;-445.0;976.0;765.0;676.0;-718.0
583.0;908.0;325.0;1035.0;-583.0;4;-435.0;1056.0;797.0;897.0;?
647.0;915.0;246.0;947.0;-583.0;4;-379.0;1012.0;795.0;812.0;-686.0
540.0;800.0;?;?;-632.0;4;-330.0;1054.0;757.0;707.0;-704.0
?;695.0;171.0;1104.0;-602.0;5;-351.0;963.0;650.0;659.0;-687.0
498.0;659.0;167.0;709.0;-662.0;5;-313.0;883.0;634.0;601.0;-737.0
525.0;716.0;?;1208.0;-684.0;?;-312.0;952.0;637.0;720.0;-709.0
573.0;756.0;300.0;1052.0;-686.0;5;-346.0;805.0;715.0;712.0;-760.0
583.0;822.0;279.0;1263.0;-811.0;5;-378.0;949.0;712.0;778.0;-805.0
562.0;813.0;199.0;1244.0;?;6;-395.0;1011.0;712.0;750.0;-737.0
548.0;739.0;179.0;1308.0;-699.0;6;-377.0;949.0;661.0;693.0;-653.0
518.0;688.0;137.0;1140.0;?;6;-357.0;930.0;582.0;739.0;-561.0
529.0;729.0;155.0;1000.0;-619.0;?;-401.0;922.0;602.0;682.0;-585.0
524.0;695.0;200.0;957.0;-613.0;7;-319.0;813.0;641.0;663.0;?
548.0;707.0;208.0;964.0;-616.0;7;-318.0;919.0;623.0;690.0;-671.0
543.0;724.0;245.0;?;-716.0;7;-358.0;913.0;601.0;641.0;-700.0
533.0;714.0;?;898.0;-694.0;7;-358.0;855.0;606.0;661.0;-650.0
535.0;696.0;226.0;881.0;-689.0;8;-359.0;892.0;618.0;668.0;-591.0
576.0;?;185.0;941.0;-692.0;8;-390.0;968.0;634.0;?;-568.0
589.0;700.0;209.0;861.0;-674.0;8;-375.0;881.0;626.0;742.0;-583.0
609.0;606.0;211.0;857.0;-596.0;8;-294.0;783.0;?;633.0;-576.0
626.0;519.0;92.0;888.0;-668.0;8;-263.0;819.0;522.0;680.0;-582.0
622.0;597.0;27.0;928.0;-634.0;8;-343.0;938.0;567.0;716.0;-566.0
641.0;699.0;140.0;708.0;-653.0;7;-327.0;956.0;659.0;779.0;-559.0
637.0;708.0;188.0;995.0;-689.0;7;-294.0;942.0;670.0;697.0;?
654.0;738.0;237.0;1002.0;-712.0;7;-276.0;992.0;688.0;713.0;?
614.0;704.0;?;?;-648.0;7;-278.0;956.0;659.0;691.0;-553.0
604.0;723.0;241.0;962.0;-577.0;7;-292.0;941.0;642.0;764.0;-482.0
640.0;792.0;267.0;?;-625.0;7;-337.0;1044.0;739.0;650.0;-450.0
576.0;699.0;214.0;1003.0;-742.0;6;-282.0;870.0;639.0;665.0;-528.0
475.0;559.0;177.0;1001.0;-693.0;6;-316.0;780.0;521.0;?;-576.0
446.0;655.0;212.0;1002.0;-661.0;6;-383.0;956.0;571.0;679.0;-603.0
445.0;714.0;178.0;1020.0;-663.0;6;-445.0;1002.0;564.0;754.0;-630.0
374.0;686.0;234.0;1012.0;-675.0;6;-417.0;976.0;648.0;724.0;-601.0
437.0;895.0;369.0;1002.0;-670.0;6;-481.0;1068.0;737.0;849.0;-645.0
362.0;808.0;419.0;986.0;-700.0;6;-449.0;926.0;680.0;645.0;-656.0
330.0;756.0;380.0;992.0;-637.0;6;-418.0;862.0;652.0;645.0;-534.0
306.0;847.0;353.0;975.0;-623.0;6;?;873.0;661.0;729.0;-482.0
296.0;774.0;373.0;979.0;-740.0;6;-482.0;889.0;626.0;666.0;-557.0
218.0;788.0;399.0;936.0;-741.0;6;-537.0;946.0;668.0;647.0;-525.0
225.0;913.0;371.0;956.0;-751.0;6;-567.0;991.0;692.0;871.0;-632.0
270.0;899.0;389.0;966.0;-798.0;6;-507.0;1012.0;717.0;792.0;-706.0
253.0;910.0;374.0;986.0;-617.0;6;-521.0;1040.0;744.0;841.0;-641.0
244.0;962.0;?;992.0;?;6;-557.0;1060.0;774.0;824.0;-648.0
234.0;893.0;414.0;990.0;-764.0;6;-505.0;1088.0;765.0;781.0;-663.0
156.0;919.0;415.0;991.0;-627.0;6;-475.0;1008.0;778.0;777.0;-635.0
228.0;851.0;409.0;991.0;?;7;-423.0;985.0;763.0;783.0;-705.0
?;835.0;444.0;?;-810.0;7;?;862.0;739.0;716.0;-707.0
171.0;867.0;445.0;970.0;?;7;-494.0;924.0;754.0;653.0;-721.0
156.0;887.0;420.0;999.0;-822.0;7;-475.0;1046.0;757.0;685.0;-748.0
105.0;872.0;449.0;986.0;-851.0;7;?;1047.0;747.0;669.0;-749.0
109.0;873.0;492.0;988.0;-777.0;7;-481.0;973.0;746.0;693.0;-750.0
56.0;894.0;496.0;967.0;-794.0;7;-468.0;916.0;782.0;738.0;-758.0
69.0;898.0;482.0;910.0;-723.0;7;-496.0;988.0;819.0;704.0;-740.0
104.0;876.0;510.0;978.0;-697.0;7;-427.0;876.0;776.0;570.0;-729.0
89.0;844.0;479.0;946.0;-755.0;7;-476.0;984.0;786.0;634.0;-747.0
62.0;841.0;456.0;958.0;-737.0;7;-484.0;953.0;794.0;727.0;-768.0
103.0;857.0;436.0;933.0;-759.0;7;-518.0;1109.0;875.0;869.0;-760.0
102.0;859.0;414.0;952.0;-678.0;7;-518.0;971.0;772.0;755.0;-772.0
56.0;798.0;391.0;966.0;-702.0;7;-487.0;1058.0;768.0;680.0;-781.0
40.0;838.0;405.0;958.0;-707.0;7;-638.0;911.0;?;704.0;-781.0
16.0;752.0;366.0;991.0;-624.0;7;-511.0;680.0;?;723.0;-766.0
46.0;815.0;461.0;952.0;-704.0;6;-487.0;901.0;776.0;728.0;-755.0
185.0;927.0;561.0;971.0;-698.0;3;-418.0;1093.0;917.0;809.0;-752.0
260.0;1078.0;1029.0;950.0;-807.0;1;-365.0;846.0;1109.0;677.0;-771.0
414.0;?;1427.0;938.0;-764.0;-3;29.0;713.0;1469.0;490.0;-745.0
341.0;1445.0;?;954.0;-811.0;-4;-213.0;987.0;1360.0;442.0;-707.0
?;1261.0;1118.0;952.0;?;-5;-526.0;1369.0;1154.0;556.0;-681.0
-1.0;1163.0;629.0;932.0;-642.0;-4;-639.0;1255.0;?;?;-694.0
-29.0;839.0;32.0;1009.0;-750.0;1;-866.0;928.0;?;1053.0;-761.0
-218.0;492.0;-17.0;947.0;?;3;-719.0;525.0;392.0;926.0;-949.0
-230.0;131.0;-226.0;998.0;-449.0;4;-768.0;434.0;209.0;?;-1174.0
-117.0;33.0;-350.0;996.0;-315.0;4;-697.0;469.0;76.0;845.0;-1396.0
-50.0;-24.0;-190.0;999.0;-638.0;4;-653.0;317.0;81.0;752.0;-1285.0
90.0;41.0;239.0;979.0;-773.0;4;-620.0;676.0;140.0;584.0;-1107.0
30.0;317.0;226.0;997.0;-979.0;4;-625.0;980.0;354.0;652.0;-842.0
-16.0;531.0;210.0;1034.0;-959.0;5;-680.0;832.0;423.0;700.0;-594.0
154.0;577.0;486.0;984.0;?;5;-626.0;876.0;554.0;?;-313.0
127.0;667.0;793.0;991.0;-797.0;5;-537.0;1113.0;613.0;672.0;-48.0
29.0;748.0;?;972.0;-726.0;5;-501.0;1020.0;723.0;741.0;65.0
231.0;838.0;652.0;979.0;-653.0;5;-600.0;1169.0;764.0;927.0;84.0
199.0;760.0;574.0;907.0;-664.0;6;-584.0;1135.0;634.0;?;-53.0
103.0;?;257.0;881.0;-810.0;6;-590.0;957.0;639.0;809.0;-279.0
364.0;797.0;350.0;914.0;-835.0;?;-614.0;1268.0;760.0;989.0;-401.0
268.0;747.0;545.0;882.0;-832.0;8;-712.0;1080.0;746.0;829.0;-465.0
130.0;780.0;378.0;910.0;?;8;-627.0;1141.0;765.0;965.0;-591.0
110.0;755.0;172.0;872.0;-860.0;8;-727.0;1284.0;691.0;1037.0;-655.0
65.0;629.0;333.0;770.0;-888.0;8;-814.0;1187.0;551.0;1044.0;-684.0
-57.0;484.0;314.0;799.0;-1003.0;?;-772.0;964.0;483.0;950.0;-592.0
-137.0;467.0;33.0;852.0;-802.0;9;-666.0;911.0;?;940.0;-629.0
-47.0;?;39.0;838.0;-1135.0;9;-750.0;1018.0;268.0;903.0;-615.0
-58.0;279.0;281.0;865.0;-929.0;9;-816.0;885.0;257.0;966.0;-625.0
-76.0;337.0;93.0;956.0;-1028.0;9;-715.0;906.0;354.0;868.0;-620.0
-62.0;386.0;129.0;943.0;-1085.0;9;-752.0;1063.0;323.0;856.0;-534.0
-109.0;375.0;240.0;933.0;-1085.0;9;-899.0;1176.0;310.0;902.0;-395.0
-133.0;333.0;365.0;904.0;-886.0;9;-835.0;1026.0;274.0;857.0;?
-124.0;362.0;388.0;909.0;-840.0;9;-832.0;822.0;272.0;897.0;-293.0
-154.0;386.0;362.0;872.0;-912.0;9;?;844.0;280.0;782.0;-172.0
-145.0;454.0;336.0;?;-942.0;10;-791.0;940.0;357.0;883.0;-161.0
-87.0;466.0;307.0;814.0;-782.0;10;-766.0;1032.0;339.0;880.0;-245.0
-94.0;466.0;?;792.0;-997.0;11;-786.0;934.0;299.0;?;-248.0
-101.0;496.0;307.0;752.0;-1053.0;11;?;911.0;?;895.0;-177.0
-96.0;572.0;361.0;716.0;-930.0;11;-851.0;976.0;436.0;885.0;-170.0
-67.0;526.0;279.0;705.0;-892.0;12;-824.0;843.0;?;863.0;-186.0
-70.0;463.0;351.0;620.0;-888.0;12;-811.0;856.0;306.0;839.0;?
-68.0;463.0;287.0;594.0;-869.0;12;-787.0;846.0;330.0;893.0;-262.0
-117.0;512.0;359.0;602.0;-893.0;12;-834.0;894.0;337.0;968.0;-261.0
-75.0;543.0;369.0;561.0;-903.0;12;-786.0;937.0;379.0;918.0;-270.0
-93.0;504.0;331.0;560.0;-972.0;13;-801.0;934.0;324.0;859.0;-299.0
-129.0;524.0;484.0;560.0;-967.0;13;-780.0;814.0;349.0;726.0;-341.0
-105.0;505.0;434.0;540.0;-924.0;14;?;640.0;398.0;786.0;-271.0
-140.0;514.0;557.0;511.0;-866.0;14;-746.0;558.0;342.0;772.0;-256.0
-239.0;437.0;671.0;518.0;?;14;-783.0;549.0;326.0;670.0;-256.0
