InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
137.0;-84.0;-318.0;-729.0;93.0;-152;-64.0;509.0;68.0;853.0
6.0;-363.0;-94.0;-273.0;61.0;-158;114.0;337.0;206.0;767.0
-15.0;-369.0;-94.0;-441.0;84.0;-147;152.0;267.0;182.0;846.0
-39.0;-378.0;-108.0;-450.0;106.0;-155;171.0;314.0;158.0;805.0
-442.0;-296.0;-129.0;-345.0;-174.0;-82;-138.0;53.0;143.0;383.0
-404.0;-351.0;100.0;-208.0;-28.0;-94;-44.0;-194.0;138.0;651.0
-399.0;-339.0;7.0;-541.0;-148.0;-82;-144.0;116.0;175.0;575.0
-441.0;-743.0;188.0;-789.0;-506.0;-94;-388.0;451.0;367.0;-33.0
-326.0;-387.0;22.0;-341.0;-133.0;-122;-172.0;232.0;187.0;205.0
-322.0;-376.0;-82.0;-196.0;-156.0;-124;-191.0;19.0;196.0;296.0
-460.0;-392.0;129.0;-352.0;-220.0;-164;-226.0;72.0;275.0;240.0
-321.0;-377.0;-33.0;-261.0;-189.0;-125;-214.0;215.0;211.0;282.0
-440.0;-298.0;118.0;-546.0;-217.0;20;-230.0;-78.0;228.0;129.0
-361.0;-280.0;-92.0;-316.0;-202.0;-102;-204.0;228.0;160.0;246.0
-26.0;-602.0;21.0;-539.0;95.0;89;-221.0;410.0;186.0;527.0
-496.0;-373.0;126.0;-163.0;-114.0;-67;-135.0;15.0;115.0;126.0
-32.0;-615.0;41.0;-568.0;93.0;46;-230.0;434.0;178.0;525.0
-396.0;-145.0;56.0;-119.0;-269.0;-139;-109.0;84.0;163.0;367.0
-349.0;-264.0;15.0;-255.0;-205.0;-99;-204.0;182.0;164.0;191.0
-356.0;-191.0;-74.0;-765.0;-101.0;-137;-169.0;87.0;138.0;351.0
-351.0;-205.0;168.0;-490.0;-84.0;-137;-134.0;174.0;110.0;205.0
-349.0;-206.0;-131.0;-503.0;-78.0;-136;-122.0;146.0;98.0;154.0
-36.0;-623.0;77.0;-569.0;96.0;20;-240.0;421.0;171.0;538.0
47.0;-156.0;-56.0;-772.0;-203.0;-101;-638.0;412.0;108.0;614.0
-42.0;-630.0;69.0;-531.0;101.0;34;-237.0;354.0;168.0;521.0
-489.0;-44.0;148.0;-237.0;-28.0;11;1.0;-30.0;-84.0;122.0
-298.0;-86.0;30.0;-641.0;-116.0;-136;-113.0;-67.0;98.0;303.0
-280.0;169.0;-201.0;-550.0;-280.0;-143;-27.0;70.0;1.0;292.0
-372.0;-51.0;209.0;-272.0;-281.0;-138;-187.0;180.0;106.0;234.0
-256.0;-99.0;-16.0;-204.0;-108.0;-157;-104.0;217.0;116.0;249.0
-155.0;-89.0;104.0;-15.0;-39.0;-157;-106.0;66.0;47.0;151.0
174.0;-72.0;-132.0;-959.0;-124.0;-154;-714.0;343.0;181.0;368.0
245.0;-74.0;-51.0;-474.0;-93.0;-101;-670.0;32.0;127.0;307.0
235.0;-130.0;41.0;-957.0;-67.0;-103;-691.0;471.0;290.0;179.0
32.0;-138.0;-47.0;-1001.0;-227.0;-101;-656.0;704.0;81.0;676.0
152.0;-158.0;-18.0;-1052.0;-94.0;-101;-657.0;493.0;129.0;612.0
-100.0;-251.0;-29.0;-880.0;-97.0;-101;-571.0;325.0;120.0;452.0
-108.0;-251.0;-47.0;-1048.0;-86.0;-101;-565.0;312.0;118.0;476.0
-130.0;-74.0;41.0;-216.0;-50.0;-155;-134.0;-23.0;59.0;424.0
-101.0;-252.0;16.0;-565.0;-79.0;-101;-559.0;160.0;125.0;616.0
63.0;-147.0;-67.0;-752.0;-111.0;-101;-601.0;261.0;125.0;438.0
-323.0;-82.0;-3.0;-387.0;-112.0;-141;-113.0;-149.0;78.0;313.0
-94.0;-41.0;23.0;-859.0;-62.0;-152;-155.0;-169.0;81.0;318.0
-79.0;-34.0;-175.0;-469.0;-58.0;-151;-149.0;206.0;89.0;299.0
-75.0;-39.0;-10.0;-358.0;-56.0;-156;-147.0;199.0;93.0;285.0
-70.0;-43.0;47.0;-345.0;-54.0;-164;-144.0;177.0;97.0;258.0
-68.0;-51.0;-26.0;-326.0;-51.0;-173;-142.0;208.0;101.0;281.0
-6.0;-209.0;82.0;-258.0;-38.0;-165;-207.0;86.0;103.0;150.0
251.0;147.0;-20.0;165.0;-166.0;-46;77.0;341.0;139.0;677.0
310.0;201.0;84.0;-218.0;-68.0;55;94.0;484.0;-467.0;587.0
-36.0;-81.0;-38.0;-201.0;-40.0;-166;-144.0;236.0;118.0;259.0
50.0;-225.0;43.0;-131.0;-44.0;-144;-275.0;216.0;166.0;168.0
-16.0;-100.0;-81.0;-271.0;-44.0;-166;-157.0;150.0;148.0;263.0
1.0;-113.0;-82.0;-265.0;-48.0;-166;-173.0;155.0;167.0;341.0
9.0;-120.0;-74.0;-300.0;-54.0;-166;-183.0;154.0;178.0;319.0
29.0;-144.0;-23.0;-353.0;-46.0;-165;-203.0;128.0;152.0;194.0
31.0;-109.0;-111.0;-493.0;-68.0;-166;-214.0;28.0;190.0;606.0
31.0;-109.0;-233.0;-535.0;-70.0;-166;-216.0;-86.0;190.0;442.0
327.0;74.0;3.0;-223.0;-83.0;-103;-390.0;36.0;109.0;-131.0
272.0;6.0;-7.0;201.0;-121.0;-103;-505.0;-226.0;211.0;74.0
-62.0;-666.0;-2.0;-402.0;105.0;138;-228.0;391.0;133.0;454.0
306.0;-21.0;71.0;-58.0;-62.0;-103;-688.0;-191.0;231.0;-19.0
0.0;-300.0;-152.0;-882.0;-57.0;-103;-498.0;450.0;372.0;619.0
6.0;-232.0;125.0;-485.0;-57.0;-161;-280.0;-102.0;138.0;328.0
23.0;-225.0;-8.0;-675.0;-55.0;-151;-282.0;-73.0;151.0;304.0
292.0;-45.0;-69.0;-267.0;-104.0;-101;-517.0;-91.0;175.0;139.0
280.0;-44.0;-57.0;-108.0;-88.0;-101;-485.0;-16.0;164.0;142.0
312.0;-68.0;-21.0;-130.0;-89.0;-101;-648.0;-68.0;117.0;51.0
284.0;-123.0;-18.0;-209.0;-82.0;-101;-644.0;-76.0;124.0;90.0
165.0;-28.0;196.0;-418.0;-274.0;-101;-418.0;109.0;604.0;523.0
130.0;-158.0;33.0;-401.0;-111.0;-102;-604.0;35.0;254.0;370.0
324.0;-48.0;8.0;-581.0;-87.0;-101;-647.0;183.0;113.0;39.0
107.0;-209.0;204.0;-271.0;-367.0;-174;-600.0;113.0;417.0;100.0
-84.0;-396.0;-57.0;-601.0;146.0;-143;172.0;130.0;106.0;806.0
5.0;-784.0;-23.0;-316.0;410.0;-97;176.0;174.0;-106.0;334.0
80.0;-556.0;-161.0;-557.0;152.0;145;35.0;37.0;84.0;407.0
28.0;-548.0;-49.0;-211.0;79.0;147;307.0;87.0;130.0;376.0
-276.0;-693.0;-204.0;233.0;128.0;-78;48.0;108.0;51.0;270.0
-47.0;-477.0;-579.0;-347.0;54.0;-11;-63.0;372.0;143.0;198.0
-62.0;-456.0;-44.0;-670.0;63.0;-150;-35.0;68.0;135.0;152.0
-59.0;-441.0;-22.0;-722.0;63.0;-218;-37.0;-31.0;136.0;172.0
-279.0;-556.0;-202.0;-563.0;-109.0;146;36.0;413.0;147.0;800.0
-522.0;-470.0;-166.0;-371.0;-394.0;54;-73.0;186.0;67.0;1153.0
-53.0;-677.0;27.0;-493.0;129.0;138;-206.0;263.0;104.0;466.0
150.0;-103.0;-14.0;-998.0;-96.0;-101;-664.0;548.0;72.0;834.0
-47.0;-682.0;41.0;-587.0;139.0;136;-193.0;119.0;90.0;471.0
-208.0;-181.0;-115.0;-181.0;-399.0;-75;164.0;131.0;250.0;461.0
-230.0;-284.0;111.0;-251.0;-255.0;-84;-384.0;57.0;350.0;240.0
-382.0;-248.0;202.0;-578.0;-468.0;-59;-383.0;-132.0;406.0;313.0
-45.0;-687.0;101.0;-522.0;148.0;135;-186.0;-41.0;82.0;375.0
-318.0;-327.0;290.0;-620.0;-196.0;-77;-308.0;169.0;268.0;280.0
-12.0;-679.0;150.0;-62.0;31.0;141;-234.0;150.0;184.0;224.0
-426.0;-324.0;122.0;-218.0;-290.0;15;-288.0;257.0;263.0;373.0
-192.0;-288.0;87.0;-354.0;-270.0;7;-242.0;208.0;306.0;259.0
-334.0;-327.0;127.0;-291.0;-177.0;-72;-294.0;220.0;246.0;282.0
-360.0;-301.0;141.0;-305.0;-168.0;-70;-255.0;176.0;227.0;326.0
-321.0;-371.0;108.0;-283.0;-187.0;-26;-177.0;52.0;194.0;375.0
-366.0;-295.0;48.0;-357.0;-153.0;-80;-240.0;158.0;225.0;379.0
-363.0;-285.0;-21.0;-424.0;-139.0;-80;-228.0;224.0;223.0;424.0
-350.0;-245.0;13.0;-677.0;-135.0;-81;-219.0;274.0;227.0;245.0
-316.0;157.0;-33.0;-71.0;-506.0;-126;-352.0;181.0;287.0;273.0
-384.0;-314.0;152.0;-369.0;-50.0;-93;-50.0;-8.0;150.0;327.0
-427.0;-408.0;248.0;-614.0;-30.0;-89;-44.0;-5.0;123.0;467.0
-446.0;-515.0;-168.0;-222.0;-48.0;15;-24.0;248.0;20.0;126.0
-566.0;-439.0;231.0;-98.0;-12.0;-68;-51.0;-153.0;4.0;30.0
-423.0;-377.0;87.0;-216.0;-65.0;-72;-73.0;161.0;97.0;264.0
-476.0;-691.0;114.0;-176.0;30.0;-112;5.0;119.0;-17.0;79.0
-463.0;-473.0;129.0;-249.0;38.0;-88;49.0;208.0;18.0;306.0
-435.0;-646.0;79.0;-273.0;-70.0;-118;-61.0;-9.0;57.0;397.0
-910.0;-675.0;-27.0;-290.0;94.0;-137;243.0;-127.0;-390.0;21.0
166.0;-554.0;34.0;-277.0;145.0;120;-212.0;267.0;163.0;283.0
-524.0;-709.0;84.0;-339.0;203.0;-32;234.0;233.0;-131.0;292.0
-608.0;-833.0;-37.0;-156.0;236.0;-49;277.0;237.0;-183.0;276.0
-636.0;-708.0;111.0;-195.0;85.0;-102;191.0;51.0;-193.0;287.0
-787.0;-645.0;133.0;-232.0;465.0;-11;581.0;-102.0;-509.0;100.0
141.0;-539.0;221.0;-200.0;61.0;140;-225.0;196.0;133.0;178.0
-668.0;-668.0;-87.0;-504.0;147.0;137;286.0;307.0;-248.0;453.0
-650.0;-683.0;151.0;-470.0;212.0;65;414.0;243.0;-286.0;359.0
-636.0;-527.0;-5.0;-555.0;46.0;41;275.0;405.0;-214.0;521.0
-651.0;-494.0;49.0;-567.0;-56.0;96;523.0;158.0;-267.0;296.0
-683.0;-636.0;-1.0;-105.0;123.0;78;273.0;80.0;-301.0;543.0
-435.0;-435.0;147.0;-504.0;-6.0;-80;71.0;359.0;30.0;221.0
-433.0;-424.0;20.0;-393.0;5.0;-79;52.0;387.0;37.0;230.0
-100.0;-729.0;21.0;-45.0;286.0;31;-13.0;214.0;5.0;225.0
-563.0;-428.0;213.0;-137.0;13.0;-68;-25.0;-144.0;-14.0;41.0
-411.0;-408.0;94.0;-343.0;28.0;-79;63.0;161.0;79.0;281.0
-664.0;-545.0;53.0;-195.0;142.0;82;352.0;-108.0;-309.0;150.0
-391.0;-434.0;186.0;-607.0;101.0;-85;128.0;174.0;32.0;298.0
-314.0;-458.0;280.0;-324.0;90.0;-85;214.0;273.0;77.0;226.0
-213.0;-447.0;-7.0;-365.0;381.0;-136;285.0;303.0;-150.0;396.0
-722.0;-456.0;-118.0;-173.0;29.0;-43;382.0;127.0;-317.0;227.0
-369.0;-393.0;77.0;-233.0;69.0;-78;106.0;221.0;63.0;263.0
22.0;-247.0;-120.0;-620.0;-138.0;-102;-519.0;403.0;286.0;509.0
38.0;-266.0;-146.0;-583.0;-154.0;-102;-498.0;395.0;255.0;683.0
25.0;-245.0;-126.0;-667.0;-141.0;-102;-520.0;402.0;282.0;452.0
2.0;-431.0;34.0;-545.0;1.0;88;-139.0;264.0;169.0;333.0
-15.0;-432.0;97.0;-521.0;6.0;41;-125.0;273.0;161.0;391.0
46.0;-231.0;-162.0;-662.0;-138.0;-102;-520.0;357.0;286.0;396.0
-630.0;-655.0;42.0;-5.0;567.0;55;311.0;-267.0;-539.0;-149.0
-347.0;-408.0;112.0;-259.0;65.0;-82;121.0;115.0;74.0;315.0
-340.0;-425.0;-31.0;-369.0;97.0;-83;139.0;128.0;72.0;382.0
-341.0;-425.0;19.0;-400.0;114.0;-83;150.0;168.0;70.0;385.0
-342.0;-430.0;52.0;-552.0;140.0;-84;157.0;212.0;68.0;289.0
-459.0;-466.0;56.0;-611.0;90.0;-79;142.0;308.0;9.0;347.0
-344.0;-437.0;148.0;-384.0;138.0;-85;163.0;204.0;62.0;474.0
-7.0;-258.0;-109.0;-778.0;-122.0;-102;-517.0;275.0;273.0;401.0
171.0;-190.0;39.0;-685.0;-60.0;-103;-615.0;436.0;252.0;720.0
-336.0;-464.0;148.0;-448.0;100.0;-85;184.0;63.0;62.0;453.0
-43.0;-435.0;144.0;-522.0;3.0;132;-135.0;369.0;156.0;392.0
101.0;-204.0;-131.0;-900.0;-142.0;-103;-487.0;355.0;355.0;386.0
-60.0;-440.0;354.0;-542.0;-4.0;161;-138.0;416.0;151.0;422.0
171.0;-181.0;-104.0;-893.0;-138.0;-103;-492.0;579.0;367.0;451.0
137.0;-182.0;-160.0;-720.0;-135.0;-102;-513.0;315.0;277.0;437.0
231.0;-134.0;-141.0;-767.0;113.0;-155;-574.0;472.0;214.0;671.0
10.0;-273.0;-172.0;-677.0;-138.0;-102;-491.0;278.0;260.0;566.0
13.0;-270.0;-154.0;-707.0;-147.0;-102;-494.0;398.0;260.0;625.0
232.0;-210.0;-83.0;-581.0;-329.0;-101;-561.0;474.0;197.0;870.0
-202.0;-552.0;49.0;-660.0;58.0;164;-52.0;541.0;143.0;594.0
28.0;-271.0;-149.0;-911.0;-148.0;-102;-506.0;320.0;248.0;628.0
-37.0;-276.0;-158.0;-795.0;-143.0;-102;-489.0;361.0;247.0;540.0
256.0;-121.0;-47.0;-1029.0;-277.0;-160;-665.0;780.0;445.0;878.0
-30.0;-279.0;-52.0;-643.0;-139.0;-102;-501.0;448.0;239.0;559.0
-352.0;-616.0;42.0;-118.0;292.0;-66;227.0;66.0;-99.0;205.0
80.0;-162.0;-10.0;-58.0;-241.0;-103;-554.0;-101.0;202.0;703.0
-276.0;-793.0;-162.0;-631.0;66.0;157;-89.0;254.0;108.0;638.0
-302.0;-474.0;107.0;-463.0;130.0;-87;193.0;73.0;86.0;291.0
-523.0;-922.0;155.0;-324.0;599.0;51;597.0;57.0;-432.0;236.0
-131.0;-698.0;-158.0;-61.0;232.0;-97;82.0;-23.0;31.0;84.0
-287.0;-793.0;18.0;-524.0;-198.0;115;-275.0;141.0;308.0;514.0
-299.0;-613.0;234.0;-248.0;219.0;-88;195.0;178.0;-55.0;214.0
-215.0;-468.0;148.0;-246.0;72.0;-80;99.0;196.0;123.0;210.0
62.0;-144.0;0.0;-288.0;-259.0;-102;-535.0;-111.0;272.0;356.0
21.0;-729.0;-10.0;-448.0;166.0;140;-114.0;125.0;137.0;450.0
-98.0;-451.0;132.0;-301.0;-45.0;-81;-59.0;97.0;255.0;288.0
16.0;-267.0;-175.0;-516.0;-139.0;-103;-522.0;319.0;279.0;424.0
128.0;-648.0;89.0;-699.0;85.0;141;-203.0;265.0;208.0;599.0
-92.0;-457.0;131.0;-332.0;-49.0;-81;-70.0;207.0;258.0;247.0
-87.0;-483.0;118.0;-273.0;-34.0;-81;-63.0;116.0;269.0;130.0
-81.0;-492.0;-64.0;-254.0;-103.0;-76;-200.0;-10.0;374.0;249.0
-87.0;-487.0;117.0;-329.0;-25.0;-81;-57.0;56.0;274.0;211.0
-93.0;-489.0;139.0;-372.0;-9.0;-83;-51.0;-11.0;279.0;501.0
-173.0;-590.0;151.0;-570.0;-24.0;112;-137.0;169.0;149.0;319.0
7.0;-240.0;-168.0;-589.0;-106.0;-103;-506.0;277.0;310.0;359.0
-25.0;-253.0;-156.0;-743.0;-110.0;-103;-505.0;266.0;310.0;740.0
-102.0;-501.0;142.0;-477.0;-6.0;-85;-43.0;29.0;276.0;498.0
-56.0;-282.0;-141.0;-755.0;-115.0;-104;-521.0;424.0;302.0;535.0
-50.0;-288.0;-166.0;-695.0;-114.0;-104;-523.0;386.0;301.0;565.0
-65.0;-703.0;72.0;-117.0;-174.0;-127;-694.0;-31.0;309.0;84.0
-33.0;-279.0;-185.0;-773.0;-96.0;-104;-504.0;343.0;316.0;408.0
-110.0;-530.0;149.0;-732.0;15.0;-93;-26.0;205.0;276.0;252.0
-76.0;-295.0;-156.0;-650.0;-96.0;-104;-506.0;322.0;311.0;652.0
-97.0;-481.0;200.0;-461.0;-27.0;-86;-111.0;213.0;298.0;325.0
-52.0;-325.0;-170.0;-649.0;-127.0;-103;-510.0;413.0;362.0;752.0
-43.0;-316.0;-152.0;-549.0;-108.0;-103;-517.0;282.0;325.0;545.0
-102.0;-477.0;117.0;-377.0;-37.0;-79;-130.0;318.0;307.0;329.0
-41.0;-319.0;-161.0;-796.0;-91.0;-103;-502.0;353.0;319.0;447.0
-78.0;-314.0;-151.0;-537.0;-90.0;-103;-497.0;409.0;319.0;620.0
-174.0;-771.0;-53.0;-711.0;-280.0;141;-393.0;281.0;415.0;418.0
-78.0;-317.0;-131.0;-676.0;-104.0;-103;-509.0;393.0;313.0;519.0
-100.0;-507.0;33.0;-326.0;-86.0;-75;-161.0;222.0;331.0;217.0
127.0;-653.0;-132.0;-741.0;42.0;141;-218.0;390.0;222.0;444.0
-13.0;-277.0;-136.0;-504.0;-97.0;-104;-507.0;181.0;320.0;206.0
37.0;-227.0;-119.0;-500.0;-106.0;-103;-507.0;219.0;317.0;162.0
-53.0;-297.0;-161.0;-723.0;-92.0;-103;-491.0;362.0;319.0;624.0
-145.0;-583.0;130.0;-578.0;-16.0;106;-166.0;386.0;145.0;491.0
-54.0;-483.0;129.0;-403.0;-92.0;-77;-207.0;158.0;405.0;338.0
-72.0;-866.0;98.0;-536.0;-153.0;-125;-1064.0;400.0;289.0;28.0
-143.0;-583.0;59.0;-546.0;-6.0;109;-156.0;311.0;139.0;515.0
-63.0;-300.0;-153.0;-889.0;-105.0;-103;-503.0;383.0;326.0;766.0
-64.0;-304.0;-132.0;-630.0;-106.0;-103;-497.0;320.0;351.0;682.0
95.0;-293.0;-112.0;-897.0;101.0;-101;-538.0;806.0;223.0;901.0
-47.0;-479.0;33.0;-399.0;-97.0;-77;-227.0;228.0;413.0;266.0
-9.0;-663.0;-73.0;-482.0;-365.0;-166;-427.0;300.0;616.0;518.0
-118.0;-472.0;86.0;-176.0;-335.0;-126;-459.0;224.0;461.0;210.0
-96.0;-409.0;87.0;-226.0;-210.0;-76;-370.0;143.0;441.0;314.0
140.0;-200.0;57.0;-1062.0;138.0;-156;-382.0;640.0;205.0;625.0
-527.0;-574.0;-3.0;-505.0;-695.0;-105;-787.0;27.0;249.0;223.0
-516.0;-531.0;-153.0;-865.0;545.0;114;620.0;748.0;-409.0;782.0
214.0;-133.0;-109.0;-649.0;117.0;-155;-568.0;413.0;203.0;656.0
141.0;-223.0;70.0;-802.0;135.0;-156;-351.0;422.0;222.0;608.0
123.0;-683.0;171.0;-400.0;363.0;-97;96.0;252.0;-6.0;368.0
-223.0;-863.0;-18.0;-311.0;489.0;-90;-61.0;157.0;-325.0;334.0
50.0;-706.0;101.0;-384.0;131.0;-110;-70.0;-3.0;185.0;227.0
12.0;-721.0;107.0;-495.0;171.0;-130;-109.0;145.0;153.0;418.0
114.0;-653.0;95.0;-470.0;96.0;-130;-159.0;122.0;220.0;361.0
-931.0;-802.0;-101.0;-40.0;-382.0;45;46.0;-202.0;84.0;604.0
-20.0;-680.0;152.0;-227.0;29.0;142;-253.0;118.0;175.0;308.0
-295.0;-495.0;-5.0;-397.0;277.0;136;309.0;617.0;-130.0;1072.0
-275.0;-563.0;-160.0;-590.0;213.0;162;91.0;552.0;17.0;776.0
-437.0;-522.0;-223.0;-667.0;418.0;114;467.0;950.0;-254.0;1033.0
-354.0;-525.0;-103.0;-805.0;293.0;166;82.0;479.0;-123.0;704.0
-350.0;-658.0;-73.0;-930.0;300.0;165;167.0;429.0;-147.0;659.0
-346.0;-472.0;-58.0;-604.0;297.0;166;78.0;488.0;-117.0;715.0
-347.0;-228.0;-122.0;-822.0;283.0;166;46.0;296.0;-118.0;612.0
-187.0;240.0;12.0;-483.0;-477.0;-7;-367.0;74.0;380.0;317.0
-345.0;-401.0;-112.0;-929.0;281.0;166;61.0;357.0;-122.0;601.0
-452.0;-432.0;-45.0;-346.0;-175.0;103;-77.0;191.0;112.0;338.0
-452.0;-419.0;-65.0;-347.0;-168.0;92;-63.0;219.0;108.0;350.0
-343.0;-395.0;-74.0;-719.0;-635.0;-83;-72.0;227.0;249.0;366.0
-118.0;-196.0;154.0;-604.0;-458.0;-84;-600.0;-74.0;588.0;484.0
-360.0;-367.0;-115.0;-731.0;302.0;175;105.0;272.0;-140.0;567.0
-131.0;-201.0;261.0;-389.0;-350.0;-47;-301.0;363.0;349.0;964.0
-76.0;-145.0;-18.0;-324.0;-427.0;10;-228.0;290.0;360.0;481.0
253.0;120.0;-112.0;-609.0;-584.0;-88;-365.0;334.0;693.0;720.0
-372.0;-305.0;13.0;-555.0;-291.0;-160;-306.0;406.0;337.0;289.0
-376.0;-409.0;59.0;-334.0;-164.0;-36;-115.0;157.0;48.0;407.0
-373.0;-416.0;105.0;-499.0;-169.0;-36;-123.0;136.0;50.0;429.0
-371.0;-423.0;141.0;-571.0;-171.0;-34;-125.0;135.0;58.0;541.0
-374.0;-431.0;120.0;-606.0;-166.0;-31;-123.0;75.0;63.0;560.0
-918.0;-921.0;-48.0;-856.0;-331.0;45;111.0;430.0;-1.0;751.0
-384.0;-452.0;178.0;-492.0;-138.0;-28;-100.0;404.0;79.0;334.0
-335.0;-731.0;345.0;-461.0;50.0;-82;-75.0;60.0;102.0;366.0
-478.0;-762.0;393.0;-194.0;41.0;53;21.0;244.0;113.0;194.0
-340.0;-420.0;44.0;-336.0;-135.0;15;-109.0;255.0;147.0;225.0
339.0;-50.0;-116.0;-599.0;-384.0;1;-475.0;301.0;576.0;348.0
-179.0;-209.0;-262.0;68.0;-524.0;-75;10.0;76.0;410.0;335.0
-371.0;-345.0;38.0;-121.0;-191.0;44;-91.0;84.0;247.0;569.0
-294.0;-392.0;-81.0;-503.0;-186.0;-22;-144.0;366.0;192.0;326.0
167.0;-127.0;-58.0;-848.0;-141.0;-103;-524.0;270.0;227.0;343.0
57.0;-222.0;-120.0;-850.0;-98.0;-103;-487.0;271.0;336.0;617.0
27.0;-229.0;-150.0;-962.0;-136.0;-102;-521.0;426.0;292.0;566.0
-279.0;-372.0;8.0;-227.0;-225.0;-26;-144.0;79.0;225.0;58.0
-272.0;-476.0;-44.0;-389.0;-507.0;-89;169.0;119.0;315.0;325.0
-325.0;-393.0;260.0;-534.0;-205.0;-26;-172.0;110.0;245.0;371.0
-395.0;-622.0;83.0;70.0;-539.0;-105;-531.0;-277.0;243.0;233.0
-388.0;-655.0;83.0;-356.0;-413.0;-111;-338.0;-155.0;222.0;80.0
-399.0;-637.0;80.0;-604.0;-466.0;-109;-419.0;-45.0;219.0;167.0
-611.0;-214.0;-155.0;-369.0;-265.0;12;-52.0;214.0;-13.0;346.0
-357.0;-244.0;305.0;-248.0;-251.0;-54;-165.0;128.0;196.0;292.0
-236.0;-307.0;267.0;-487.0;-244.0;-5;-197.0;47.0;276.0;327.0
-191.0;-235.0;231.0;-142.0;-372.0;-59;-357.0;231.0;289.0;184.0
-196.0;-437.0;194.0;-383.0;-385.0;-19;-370.0;179.0;374.0;-7.0
-467.0;-410.0;91.0;-490.0;-156.0;76;-37.0;144.0;101.0;393.0
-477.0;-420.0;180.0;-426.0;-173.0;55;-55.0;147.0;102.0;426.0
-405.0;-658.0;39.0;-515.0;-602.0;-110;-716.0;-235.0;319.0;11.0
-447.0;-598.0;-60.0;-923.0;-658.0;11;-616.0;214.0;259.0;350.0
-906.0;-616.0;67.0;-181.0;-404.0;44;-30.0;-117.0;150.0;107.0
-397.0;-367.0;92.0;-364.0;-112.0;43;-44.0;255.0;90.0;393.0
13.0;-272.0;35.0;-267.0;-415.0;-74;-469.0;141.0;629.0;28.0
74.0;-275.0;126.0;-519.0;-263.0;-164;-493.0;-178.0;346.0;275.0
50.0;-252.0;-108.0;-544.0;-93.0;-103;-504.0;331.0;355.0;518.0
107.0;-228.0;-53.0;-158.0;-267.0;-176;-521.0;166.0;368.0;269.0
-99.0;-444.0;78.0;72.0;-393.0;-46;-376.0;27.0;462.0;284.0
-45.0;-349.0;172.0;-339.0;-155.0;-142;-312.0;315.0;268.0;408.0
-54.0;-364.0;142.0;-368.0;-146.0;-140;-307.0;283.0;254.0;328.0
-151.0;-412.0;105.0;-74.0;-259.0;-117;-428.0;163.0;350.0;165.0
-119.0;-339.0;-36.0;-453.0;-244.0;-130;-414.0;0.0;346.0;423.0
-397.0;-363.0;89.0;-432.0;-115.0;44;-39.0;217.0;97.0;414.0
-12.0;-319.0;67.0;-680.0;-80.0;-138;-253.0;-29.0;231.0;366.0
-5.0;-310.0;-261.0;-399.0;-80.0;-147;-249.0;23.0;254.0;385.0
135.0;-222.0;70.0;-281.0;-138.0;-166;-409.0;147.0;313.0;405.0
14.0;-309.0;223.0;-315.0;-44.0;135;-222.0;189.0;246.0;310.0
-371.0;-626.0;1024.0;179.0;347.0;41;-553.0;-772.0;-513.0;-477.0
-402.0;-356.0;138.0;-446.0;-127.0;44;-29.0;194.0;109.0;408.0
-403.0;-346.0;75.0;-437.0;-134.0;44;-28.0;212.0;123.0;421.0
212.0;-578.0;1029.0;-437.0;277.0;-148;-137.0;-226.0;-541.0;58.0
-29.0;-387.0;100.0;-659.0;272.0;-161;53.0;-107.0;-15.0;432.0
-135.0;-773.0;-86.0;-607.0;413.0;-173;295.0;251.0;-149.0;441.0
-114.0;-799.0;-74.0;-405.0;432.0;-174;301.0;190.0;-181.0;349.0
-13.0;-762.0;266.0;-284.0;416.0;-90;205.0;96.0;-104.0;274.0
4.0;-299.0;-105.0;-646.0;-59.0;-103;-498.0;435.0;376.0;628.0
-405.0;-332.0;225.0;-487.0;-143.0;44;-47.0;81.0;154.0;415.0
-320.0;-623.0;-235.0;-253.0;213.0;142;350.0;271.0;-180.0;698.0
-356.0;-494.0;-88.0;-725.0;286.0;166;82.0;365.0;-128.0;658.0
-334.0;-402.0;-122.0;-675.0;277.0;165;41.0;357.0;-112.0;594.0
-552.0;-564.0;-76.0;-904.0;499.0;113;490.0;499.0;-421.0;551.0
-653.0;-768.0;32.0;-628.0;488.0;68;471.0;330.0;-399.0;516.0
-394.0;-335.0;135.0;-606.0;-182.0;44;-76.0;309.0;205.0;384.0
156.0;-256.0;60.0;-602.0;225.0;155;-18.0;87.0;138.0;687.0
122.0;-295.0;90.0;-819.0;440.0;151;189.0;476.0;-125.0;635.0
391.0;-222.0;-72.0;-517.0;-301.0;-1;-495.0;192.0;493.0;367.0
7.0;-292.0;-106.0;-723.0;-59.0;-103;-500.0;466.0;371.0;559.0
13.0;-287.0;-134.0;-781.0;-63.0;-103;-498.0;438.0;370.0;557.0
-364.0;-344.0;-141.0;-343.0;-485.0;-50;95.0;204.0;342.0;568.0
-354.0;-326.0;140.0;-242.0;-157.0;43;-38.0;280.0;224.0;313.0
2.0;-291.0;-81.0;-746.0;-56.0;-103;-501.0;320.0;342.0;650.0
