InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-568.0;38.0;478.0;-126.0;230.0;445.0;-69.0;283.0;368.0
-597.0;39.0;573.0;-34.0;219.0;470.0;-80.0;361.0;366.0
-592.0;41.0;570.0;-36.0;215.0;468.0;-72.0;363.0;376.0
-590.0;16.0;574.0;-20.0;218.0;474.0;-51.0;371.0;395.0
-584.0;33.0;571.0;-28.0;211.0;470.0;-72.0;370.0;353.0
-583.0;53.0;572.0;-28.0;207.0;475.0;-90.0;382.0;346.0
-580.0;73.0;575.0;-16.0;215.0;485.0;-72.0;390.0;397.0
-576.0;83.0;569.0;-19.0;210.0;483.0;-84.0;389.0;358.0
-572.0;107.0;570.0;-4.0;218.0;490.0;-108.0;391.0;360.0
-569.0;112.0;569.0;-9.0;218.0;487.0;-91.0;390.0;385.0
-566.0;92.0;568.0;1.0;224.0;493.0;-135.0;389.0;357.0
-566.0;74.0;568.0;6.0;224.0;497.0;-129.0;390.0;352.0
-563.0;90.0;569.0;1.0;219.0;495.0;-163.0;393.0;307.0
-564.0;96.0;570.0;7.0;220.0;495.0;-154.0;395.0;311.0
-559.0;85.0;572.0;17.0;215.0;494.0;-120.0;396.0;348.0
-575.0;20.0;617.0;260.0;245.0;658.0;-24.0;386.0;375.0
-562.0;72.0;574.0;17.0;214.0;493.0;-104.0;396.0;369.0
-562.0;70.0;574.0;15.0;216.0;494.0;-134.0;396.0;368.0
-565.0;89.0;573.0;14.0;218.0;495.0;-124.0;399.0;346.0
-604.0;203.0;574.0;97.0;109.0;539.0;-208.0;478.0;330.0
-571.0;99.0;571.0;-16.0;213.0;491.0;-115.0;395.0;345.0
-574.0;103.0;572.0;-17.0;218.0;494.0;-143.0;392.0;347.0
-575.0;64.0;573.0;-19.0;222.0;490.0;-142.0;384.0;366.0
-574.0;48.0;576.0;-11.0;225.0;494.0;-141.0;383.0;363.0
-575.0;30.0;573.0;-15.0;220.0;490.0;-134.0;378.0;352.0
-575.0;27.0;572.0;-7.0;222.0;492.0;-167.0;377.0;333.0
-573.0;33.0;576.0;2.0;227.0;495.0;-154.0;379.0;337.0
-567.0;101.0;568.0;9.0;228.0;498.0;-94.0;385.0;359.0
-568.0;81.0;566.0;8.0;227.0;497.0;-90.0;382.0;359.0
-568.0;85.0;568.0;12.0;227.0;499.0;-109.0;382.0;369.0
-567.0;78.0;564.0;5.0;220.0;496.0;-112.0;382.0;366.0
-567.0;88.0;566.0;10.0;227.0;498.0;-132.0;384.0;344.0
-565.0;94.0;563.0;2.0;225.0;497.0;-113.0;381.0;344.0
-568.0;102.0;567.0;9.0;232.0;498.0;-133.0;381.0;368.0
-357.0;-51.0;189.0;-94.0;-102.0;387.0;-28.0;142.0;530.0
-565.0;108.0;565.0;3.0;229.0;495.0;-139.0;381.0;360.0
-567.0;96.0;567.0;5.0;231.0;497.0;-100.0;379.0;359.0
-568.0;79.0;566.0;3.0;225.0;493.0;-142.0;378.0;360.0
-567.0;55.0;570.0;4.0;226.0;493.0;-153.0;381.0;341.0
-568.0;64.0;568.0;-3.0;221.0;491.0;-148.0;381.0;333.0
-396.0;-776.0;182.0;16.0;-632.0;62.0;852.0;453.0;693.0
-568.0;93.0;560.0;-74.0;203.0;454.0;-174.0;372.0;299.0
-119.0;-92.0;104.0;-410.0;162.0;585.0;6.0;265.0;215.0
-407.0;83.0;182.0;-156.0;-468.0;121.0;267.0;533.0;464.0
-341.0;245.0;172.0;-120.0;-428.0;363.0;-233.0;422.0;264.0
-568.0;23.0;484.0;-122.0;234.0;447.0;-72.0;284.0;371.0
-486.0;-216.0;231.0;-206.0;-431.0;93.0;6.0;536.0;355.0
-390.0;-24.0;198.0;-73.0;-486.0;310.0;-240.0;484.0;272.0
-232.0;85.0;200.0;-249.0;-187.0;470.0;-132.0;422.0;591.0
-573.0;92.0;571.0;-7.0;222.0;490.0;-145.0;383.0;353.0
-572.0;102.0;567.0;-15.0;222.0;489.0;-112.0;382.0;346.0
-574.0;112.0;567.0;-11.0;224.0;489.0;-120.0;381.0;327.0
-575.0;102.0;569.0;-12.0;227.0;490.0;-114.0;379.0;332.0
-575.0;87.0;569.0;-18.0;222.0;488.0;-92.0;376.0;373.0
-576.0;52.0;568.0;-11.0;225.0;487.0;-150.0;371.0;368.0
-577.0;61.0;564.0;-8.0;228.0;489.0;-127.0;363.0;328.0
-579.0;59.0;564.0;-5.0;230.0;491.0;-114.0;364.0;323.0
-579.0;56.0;563.0;-7.0;232.0;491.0;-109.0;360.0;345.0
-579.0;76.0;560.0;-2.0;233.0;492.0;-117.0;360.0;356.0
-579.0;80.0;557.0;-5.0;231.0;490.0;-101.0;356.0;371.0
-577.0;79.0;555.0;-2.0;231.0;491.0;-112.0;358.0;371.0
-578.0;73.0;556.0;1.0;233.0;494.0;-97.0;358.0;351.0
-579.0;78.0;558.0;1.0;233.0;492.0;-138.0;360.0;348.0
-578.0;81.0;553.0;2.0;234.0;495.0;-122.0;357.0;358.0
-578.0;75.0;553.0;-2.0;234.0;494.0;-131.0;356.0;360.0
-577.0;90.0;552.0;-3.0;233.0;493.0;-107.0;357.0;335.0
-577.0;77.0;552.0;-1.0;234.0;495.0;-129.0;355.0;348.0
-576.0;74.0;555.0;0.0;234.0;495.0;-125.0;357.0;363.0
-576.0;84.0;552.0;-1.0;234.0;497.0;-102.0;357.0;375.0
-577.0;82.0;555.0;-1.0;235.0;495.0;-126.0;362.0;364.0
-578.0;77.0;556.0;0.0;233.0;493.0;-129.0;364.0;354.0
-578.0;58.0;554.0;-5.0;230.0;491.0;-115.0;361.0;394.0
-576.0;89.0;556.0;-9.0;227.0;492.0;-146.0;364.0;342.0
-578.0;94.0;557.0;-4.0;232.0;493.0;-114.0;365.0;364.0
-579.0;87.0;558.0;-2.0;233.0;494.0;-135.0;367.0;345.0
-578.0;83.0;558.0;-3.0;230.0;492.0;-140.0;367.0;342.0
-576.0;78.0;561.0;1.0;231.0;494.0;-132.0;367.0;347.0
-575.0;84.0;562.0;2.0;231.0;495.0;-129.0;367.0;359.0
-575.0;78.0;561.0;3.0;229.0;493.0;-122.0;367.0;358.0
-577.0;79.0;563.0;1.0;231.0;493.0;-116.0;367.0;355.0
-578.0;79.0;562.0;1.0;230.0;493.0;-133.0;370.0;347.0
-577.0;65.0;563.0;-5.0;227.0;492.0;-123.0;368.0;354.0
-579.0;65.0;563.0;-4.0;230.0;491.0;-123.0;369.0;359.0
-579.0;77.0;564.0;-9.0;224.0;488.0;-122.0;370.0;332.0
-581.0;70.0;566.0;-8.0;227.0;489.0;-122.0;369.0;345.0
-337.0;-335.0;172.0;10.0;-417.0;119.0;258.0;538.0;613.0
419.0;282.0;-427.0;620.0;715.0;448.0;-125.0;-536.0;432.0
-97.0;297.0;-164.0;346.0;512.0;405.0;-300.0;-440.0;217.0
-385.0;-75.0;205.0;165.0;389.0;539.0;-371.0;-201.0;519.0
-411.0;60.0;131.0;65.0;301.0;569.0;-69.0;-116.0;530.0
-481.0;-189.0;227.0;-218.0;-416.0;104.0;207.0;543.0;397.0
-330.0;23.0;186.0;-72.0;26.0;327.0;165.0;260.0;301.0
-257.0;-30.0;-750.0;-58.0;776.0;329.0;20.0;-819.0;505.0
-338.0;-244.0;181.0;-79.0;-10.0;371.0;162.0;163.0;539.0
-548.0;-775.0;415.0;4.0;-569.0;138.0;803.0;411.0;368.0
-566.0;101.0;559.0;-77.0;200.0;451.0;-169.0;367.0;301.0
-568.0;95.0;560.0;-71.0;200.0;455.0;-143.0;370.0;309.0
-568.0;93.0;557.0;-76.0;200.0;451.0;-192.0;369.0;312.0
-374.0;-355.0;203.0;-104.0;-211.0;356.0;62.0;116.0;527.0
-566.0;95.0;567.0;-82.0;192.0;445.0;-153.0;376.0;317.0
-570.0;84.0;557.0;-79.0;200.0;451.0;-172.0;367.0;304.0
-542.0;115.0;570.0;-34.0;197.0;449.0;-132.0;353.0;382.0
-541.0;140.0;577.0;-25.0;193.0;446.0;-107.0;363.0;378.0
-580.0;174.0;526.0;-177.0;291.0;567.0;-106.0;195.0;466.0
-598.0;62.0;532.0;-176.0;301.0;437.0;-180.0;234.0;413.0
-569.0;88.0;556.0;-79.0;201.0;450.0;-165.0;366.0;305.0
-570.0;87.0;558.0;-74.0;203.0;452.0;-163.0;368.0;318.0
-600.0;150.0;538.0;-197.0;292.0;435.0;-158.0;250.0;437.0
-570.0;78.0;557.0;-78.0;200.0;450.0;-173.0;368.0;315.0
-606.0;242.0;542.0;-253.0;189.0;418.0;-46.0;307.0;360.0
-606.0;159.0;539.0;-263.0;150.0;409.0;-109.0;312.0;404.0
-483.0;2.0;495.0;-335.0;-381.0;551.0;-46.0;323.0;198.0
-699.0;37.0;534.0;-577.0;-586.0;327.0;48.0;561.0;370.0
485.0;302.0;-391.0;678.0;377.0;332.0;-198.0;-154.0;349.0
-605.0;135.0;540.0;-264.0;110.0;400.0;60.0;315.0;490.0
-901.0;-467.0;733.0;-674.0;-350.0;-289.0;540.0;762.0;662.0
-580.0;61.0;566.0;-12.0;226.0;488.0;-131.0;369.0;341.0
-581.0;56.0;565.0;-12.0;222.0;487.0;-113.0;369.0;363.0
-580.0;67.0;567.0;-6.0;226.0;490.0;-130.0;370.0;370.0
-581.0;65.0;568.0;-8.0;227.0;488.0;-96.0;369.0;360.0
-580.0;60.0;566.0;-12.0;224.0;488.0;-127.0;368.0;369.0
-580.0;60.0;566.0;-9.0;226.0;488.0;-133.0;369.0;395.0
-581.0;64.0;567.0;-8.0;224.0;487.0;-102.0;370.0;350.0
-582.0;64.0;567.0;-9.0;226.0;488.0;-114.0;368.0;366.0
-581.0;64.0;567.0;-13.0;224.0;487.0;-119.0;370.0;353.0
-580.0;67.0;566.0;-13.0;226.0;486.0;-114.0;368.0;347.0
-581.0;79.0;566.0;-11.0;226.0;487.0;-112.0;370.0;353.0
-579.0;85.0;564.0;-14.0;224.0;487.0;-103.0;371.0;342.0
-579.0;78.0;565.0;-9.0;228.0;490.0;-123.0;371.0;332.0
-580.0;78.0;563.0;-10.0;226.0;487.0;-120.0;371.0;329.0
-579.0;70.0;565.0;-14.0;225.0;486.0;-126.0;370.0;339.0
-581.0;68.0;563.0;-14.0;226.0;487.0;-106.0;368.0;332.0
-582.0;78.0;565.0;-15.0;226.0;486.0;-113.0;371.0;340.0
-582.0;86.0;564.0;-13.0;227.0;485.0;-101.0;369.0;346.0
-584.0;64.0;564.0;-17.0;225.0;486.0;-110.0;368.0;339.0
-582.0;54.0;563.0;-17.0;223.0;484.0;-119.0;366.0;338.0
-582.0;69.0;563.0;-14.0;226.0;485.0;-132.0;366.0;347.0
-246.0;502.0;320.0;171.0;430.0;726.0;-186.0;219.0;334.0
-200.0;111.0;338.0;623.0;336.0;772.0;-42.0;313.0;480.0
-582.0;67.0;562.0;-12.0;227.0;488.0;-122.0;360.0;340.0
-582.0;71.0;561.0;-13.0;224.0;486.0;-122.0;357.0;348.0
-581.0;55.0;561.0;-11.0;227.0;486.0;-95.0;357.0;345.0
-581.0;61.0;558.0;-15.0;226.0;485.0;-111.0;355.0;352.0
-583.0;66.0;559.0;-12.0;228.0;484.0;-138.0;357.0;345.0
-581.0;71.0;558.0;-20.0;224.0;483.0;-115.0;355.0;354.0
-585.0;72.0;558.0;-22.0;223.0;483.0;-112.0;356.0;344.0
-584.0;73.0;557.0;-20.0;223.0;483.0;-103.0;354.0;337.0
-585.0;48.0;560.0;-20.0;224.0;481.0;-100.0;355.0;364.0
-159.0;20.0;322.0;118.0;262.0;683.0;-48.0;268.0;328.0
-585.0;59.0;562.0;-18.0;226.0;482.0;-119.0;355.0;348.0
-584.0;66.0;560.0;-19.0;222.0;481.0;-140.0;356.0;359.0
-586.0;66.0;558.0;-23.0;223.0;480.0;-117.0;354.0;340.0
-586.0;59.0;560.0;-22.0;225.0;480.0;-118.0;353.0;345.0
373.0;104.0;0.0;444.0;263.0;342.0;-153.0;177.0;398.0
-603.0;29.0;539.0;-258.0;44.0;385.0;-109.0;317.0;527.0
-584.0;55.0;559.0;-22.0;225.0;481.0;-83.0;352.0;342.0
-587.0;54.0;559.0;-19.0;227.0;481.0;-116.0;351.0;335.0
-825.0;-221.0;773.0;-667.0;-494.0;-11.0;303.0;913.0;541.0
-858.0;-673.0;832.0;-652.0;-217.0;-572.0;804.0;614.0;724.0
-604.0;-60.0;543.0;-253.0;23.0;376.0;-112.0;323.0;406.0
-612.0;20.0;562.0;-297.0;152.0;353.0;-178.0;310.0;370.0
-586.0;58.0;561.0;-20.0;224.0;481.0;-132.0;353.0;354.0
-586.0;77.0;558.0;-19.0;226.0;482.0;-114.0;352.0;368.0
-615.0;79.0;570.0;-307.0;218.0;373.0;-159.0;301.0;288.0
-591.0;108.0;580.0;-169.0;240.0;420.0;-155.0;308.0;325.0
-589.0;101.0;573.0;-138.0;236.0;428.0;-186.0;317.0;319.0
-576.0;95.0;558.0;-112.0;206.0;429.0;-210.0;326.0;295.0
-576.0;82.0;555.0;-99.0;196.0;438.0;-226.0;331.0;312.0
-571.0;48.0;550.0;-103.0;187.0;445.0;-220.0;331.0;316.0
-574.0;162.0;545.0;-95.0;174.0;466.0;-164.0;348.0;318.0
-574.0;154.0;538.0;-100.0;166.0;469.0;-105.0;350.0;280.0
-572.0;173.0;541.0;-112.0;180.0;482.0;-110.0;359.0;253.0
-560.0;90.0;557.0;-115.0;231.0;478.0;-196.0;349.0;228.0
-560.0;63.0;563.0;-110.0;245.0;473.0;-164.0;339.0;289.0
-565.0;18.0;585.0;-69.0;284.0;465.0;-95.0;327.0;360.0
-476.0;-13.0;480.0;-21.0;451.0;696.0;-38.0;366.0;466.0
-585.0;72.0;560.0;-21.0;226.0;482.0;-133.0;351.0;358.0
-584.0;68.0;557.0;-20.0;226.0;482.0;-102.0;352.0;354.0
-573.0;125.0;593.0;-52.0;300.0;459.0;-88.0;333.0;386.0
-585.0;81.0;558.0;-20.0;226.0;484.0;-133.0;351.0;331.0
-564.0;40.0;491.0;-112.0;225.0;447.0;-122.0;291.0;369.0
-563.0;34.0;554.0;-75.0;201.0;451.0;-147.0;357.0;319.0
-586.0;67.0;558.0;-18.0;228.0;484.0;-139.0;351.0;347.0
-587.0;55.0;558.0;-20.0;227.0;482.0;-122.0;351.0;332.0
-586.0;70.0;558.0;-21.0;225.0;483.0;-134.0;355.0;348.0
-584.0;72.0;558.0;-22.0;227.0;482.0;-138.0;353.0;340.0
-573.0;94.0;591.0;-55.0;296.0;454.0;-75.0;336.0;345.0
-576.0;34.0;590.0;-58.0;285.0;446.0;-65.0;337.0;290.0
-18.0;248.0;104.0;180.0;12.0;191.0;-303.0;90.0;437.0
-585.0;72.0;560.0;-23.0;225.0;481.0;-119.0;358.0;343.0
-585.0;68.0;560.0;-26.0;222.0;480.0;-123.0;359.0;336.0
-585.0;73.0;561.0;-19.0;225.0;484.0;-112.0;359.0;343.0
-585.0;75.0;561.0;-25.0;221.0;481.0;-122.0;360.0;350.0
-167.0;75.0;201.0;141.0;16.0;301.0;-89.0;216.0;484.0
-160.0;92.0;207.0;156.0;14.0;305.0;-29.0;216.0;490.0
-89.0;259.0;201.0;364.0;138.0;329.0;-218.0;244.0;494.0
-588.0;73.0;561.0;-24.0;223.0;482.0;-121.0;361.0;359.0
-588.0;78.0;563.0;-31.0;224.0;481.0;-110.0;362.0;330.0
-588.0;62.0;565.0;-31.0;224.0;481.0;-140.0;363.0;341.0
-589.0;44.0;565.0;-28.0;225.0;481.0;-154.0;362.0;337.0
-587.0;34.0;568.0;-33.0;222.0;479.0;-125.0;361.0;330.0
-586.0;40.0;565.0;-33.0;220.0;477.0;-113.0;362.0;345.0
-589.0;56.0;567.0;-30.0;222.0;478.0;-132.0;365.0;344.0
-587.0;56.0;568.0;-34.0;216.0;476.0;-126.0;368.0;347.0
-589.0;47.0;567.0;-36.0;218.0;476.0;-102.0;368.0;361.0
-589.0;41.0;572.0;-32.0;215.0;477.0;-92.0;381.0;337.0
-585.0;33.0;573.0;-33.0;211.0;477.0;-112.0;380.0;334.0
-586.0;48.0;575.0;-34.0;213.0;475.0;-100.0;382.0;350.0
-586.0;67.0;575.0;-24.0;215.0;479.0;-108.0;386.0;348.0
-580.0;95.0;578.0;-25.0;212.0;476.0;-133.0;389.0;369.0
-575.0;66.0;581.0;-11.0;209.0;479.0;-116.0;396.0;364.0
-575.0;93.0;581.0;-15.0;207.0;476.0;-116.0;398.0;360.0
-576.0;95.0;581.0;-22.0;207.0;477.0;-162.0;399.0;339.0
-130.0;-11.0;224.0;227.0;11.0;304.0;-49.0;218.0;341.0
-57.0;42.0;142.0;214.0;-6.0;217.0;-95.0;121.0;247.0
-574.0;45.0;591.0;-64.0;272.0;443.0;-58.0;338.0;287.0
-567.0;47.0;584.0;-81.0;243.0;440.0;-133.0;342.0;291.0
-568.0;9.0;581.0;-83.0;204.0;444.0;-128.0;351.0;305.0
-570.0;-6.0;578.0;-85.0;183.0;445.0;-134.0;350.0;281.0
-419.0;208.0;174.0;254.0;421.0;663.0;-193.0;238.0;109.0
-528.0;-56.0;375.0;85.0;290.0;611.0;15.0;258.0;150.0
-619.0;-168.0;517.0;100.0;223.0;666.0;-15.0;112.0;376.0
-631.0;-62.0;607.0;42.0;190.0;648.0;45.0;356.0;390.0
-603.0;36.0;534.0;-15.0;229.0;559.0;-124.0;342.0;283.0
-95.0;-166.0;10.0;225.0;-130.0;305.0;-235.0;245.0;311.0
-82.0;211.0;226.0;348.0;44.0;302.0;59.0;230.0;294.0
219.0;193.0;-132.0;950.0;241.0;465.0;6.0;60.0;369.0
-582.0;45.0;569.0;-79.0;160.0;448.0;-135.0;347.0;312.0
-580.0;86.0;565.0;-87.0;165.0;449.0;-93.0;346.0;308.0
-580.0;44.0;559.0;-94.0;189.0;447.0;-119.0;335.0;325.0
-71.0;97.0;-36.0;183.0;-275.0;438.0;-111.0;35.0;5.0
-579.0;48.0;558.0;-96.0;209.0;448.0;-109.0;330.0;346.0
-583.0;225.0;530.0;-241.0;260.0;587.0;-115.0;243.0;443.0
-577.0;164.0;526.0;-211.0;289.0;567.0;-51.0;203.0;481.0
-578.0;169.0;524.0;-203.0;288.0;567.0;-49.0;200.0;488.0
-586.0;56.0;562.0;-99.0;235.0;450.0;-156.0;318.0;305.0
-579.0;184.0;525.0;-194.0;287.0;566.0;-59.0;198.0;458.0
-590.0;32.0;564.0;-105.0;247.0;451.0;-152.0;311.0;327.0
-595.0;4.0;566.0;-108.0;258.0;455.0;-100.0;306.0;344.0
-577.0;188.0;524.0;-182.0;287.0;566.0;-84.0;198.0;465.0
-600.0;6.0;566.0;-118.0;263.0;454.0;-101.0;301.0;367.0
-599.0;27.0;566.0;-120.0;266.0;457.0;-91.0;300.0;340.0
-600.0;56.0;563.0;-117.0;266.0;459.0;-63.0;307.0;340.0
-596.0;25.0;572.0;-90.0;247.0;460.0;-105.0;326.0;340.0
-594.0;15.0;577.0;-77.0;243.0;462.0;-130.0;328.0;328.0
-587.0;17.0;588.0;-44.0;223.0;459.0;-119.0;346.0;348.0
-585.0;16.0;588.0;-31.0;220.0;460.0;-72.0;354.0;374.0
-584.0;14.0;587.0;-30.0;215.0;460.0;-16.0;362.0;396.0
-582.0;42.0;585.0;-23.0;211.0;461.0;-43.0;368.0;367.0
-579.0;84.0;586.0;-29.0;213.0;477.0;-93.0;398.0;349.0
-581.0;74.0;585.0;-35.0;217.0;476.0;-92.0;396.0;371.0
-583.0;62.0;588.0;-33.0;221.0;475.0;-118.0;394.0;348.0
-582.0;58.0;587.0;-42.0;222.0;474.0;-153.0;391.0;338.0
-584.0;71.0;589.0;-37.0;227.0;477.0;-143.0;390.0;340.0
-581.0;78.0;587.0;-33.0;220.0;475.0;-152.0;390.0;331.0
-580.0;128.0;582.0;-20.0;204.0;462.0;-127.0;381.0;358.0
-583.0;67.0;587.0;-27.0;217.0;474.0;-125.0;384.0;330.0
-564.0;81.0;570.0;-81.0;187.0;443.0;-164.0;382.0;299.0
-580.0;-26.0;586.0;-14.0;201.0;471.0;-134.0;380.0;369.0
-579.0;-51.0;583.0;-11.0;197.0;466.0;-129.0;381.0;355.0
-579.0;85.0;584.0;-15.0;198.0;464.0;-123.0;383.0;319.0
-596.0;194.0;530.0;-338.0;296.0;594.0;-208.0;226.0;454.0
653.0;592.0;-621.0;836.0;967.0;107.0;-318.0;-702.0;315.0
-436.0;-90.0;224.0;217.0;410.0;440.0;-18.0;-175.0;333.0
-410.0;-28.0;195.0;238.0;395.0;420.0;-63.0;-138.0;282.0
-347.0;-72.0;113.0;265.0;474.0;465.0;-20.0;-243.0;348.0
-48.0;-168.0;-106.0;856.0;738.0;842.0;112.0;-274.0;435.0
525.0;-38.0;-579.0;693.0;1174.0;675.0;84.0;-526.0;516.0
651.0;222.0;-634.0;801.0;869.0;472.0;-63.0;-593.0;418.0
-586.0;305.0;429.0;-477.0;-438.0;414.0;-123.0;467.0;289.0
-605.0;131.0;544.0;-335.0;206.0;453.0;-187.0;251.0;351.0
-648.0;194.0;473.0;-307.0;331.0;612.0;-129.0;148.0;471.0
-603.0;151.0;570.0;-347.0;165.0;446.0;-125.0;310.0;371.0
-585.0;291.0;425.0;-300.0;194.0;655.0;-43.0;210.0;517.0
-585.0;166.0;524.0;-234.0;303.0;583.0;-70.0;207.0;486.0
-590.0;254.0;586.0;-296.0;138.0;429.0;-32.0;332.0;383.0
-607.0;319.0;477.0;-328.0;169.0;643.0;-112.0;287.0;489.0
611.0;271.0;-764.0;947.0;913.0;629.0;-311.0;-679.0;163.0
-653.0;419.0;497.0;-212.0;164.0;546.0;-204.0;118.0;382.0
-385.0;247.0;-423.0;-186.0;845.0;507.0;-58.0;-298.0;500.0
-442.0;6.0;253.0;230.0;400.0;481.0;-91.0;-123.0;310.0
-440.0;31.0;254.0;227.0;408.0;478.0;-108.0;-127.0;313.0
-430.0;105.0;255.0;298.0;410.0;504.0;-143.0;-112.0;437.0
-596.0;60.0;540.0;-344.0;232.0;462.0;-229.0;235.0;350.0
-649.0;219.0;480.0;-300.0;311.0;610.0;-106.0;163.0;471.0
-442.0;31.0;251.0;240.0;393.0;481.0;-105.0;-120.0;298.0
-773.0;189.0;616.0;-630.0;72.0;583.0;-149.0;653.0;393.0
-425.0;123.0;189.0;224.0;380.0;481.0;-190.0;-139.0;215.0
-514.0;32.0;320.0;-15.0;488.0;460.0;-53.0;-167.0;444.0
-521.0;207.0;457.0;-108.0;276.0;542.0;-259.0;293.0;293.0
-440.0;277.0;208.0;204.0;370.0;484.0;-335.0;-119.0;136.0
-586.0;-39.0;195.0;2.0;-257.0;623.0;-47.0;356.0;253.0
-285.0;31.0;125.0;559.0;703.0;915.0;-256.0;-206.0;322.0
-272.0;-20.0;35.0;317.0;483.0;447.0;-67.0;-291.0;301.0
-461.0;-102.0;270.0;200.0;406.0;449.0;-14.0;-160.0;338.0
-582.0;218.0;522.0;-185.0;332.0;574.0;-53.0;184.0;442.0
-393.0;-77.0;179.0;247.0;407.0;421.0;-20.0;-159.0;294.0
