InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
6.0;-363.0;-94.0;-273.0;61.0;-158;114.0;337.0;206.0;767.0
-15.0;-369.0;-94.0;-441.0;84.0;-147;152.0;267.0;182.0;846.0
-39.0;-378.0;-108.0;-450.0;106.0;-155;171.0;314.0;158.0;805.0
-442.0;-296.0;-129.0;-345.0;-174.0;-82;-138.0;53.0;143.0;383.0
-419.0;-383.0;242.0;-182.0;-21.0;-92;-42.0;-126.0;130.0;662.0
-399.0;-339.0;7.0;-541.0;-148.0;-82;-144.0;116.0;175.0;575.0
-334.0;-390.0;79.0;-530.0;-125.0;-119;-165.0;387.0;184.0;153.0
-326.0;-387.0;22.0;-341.0;-133.0;-122;-172.0;232.0;187.0;205.0
-322.0;-376.0;-82.0;-196.0;-156.0;-124;-191.0;19.0;196.0;296.0
-321.0;-377.0;-26.0;-284.0;-181.0;-125;-208.0;174.0;211.0;296.0
-321.0;-377.0;-33.0;-261.0;-189.0;-125;-214.0;215.0;211.0;282.0
-297.0;-467.0;-95.0;-603.0;-533.0;-89;133.0;106.0;290.0;150.0
-361.0;-280.0;-92.0;-316.0;-202.0;-102;-204.0;228.0;160.0;246.0
-373.0;-54.0;-15.0;-190.0;-286.0;-138;-198.0;146.0;113.0;210.0
-340.0;-185.0;151.0;-162.0;-65.0;-137;-102.0;49.0;55.0;82.0
-396.0;-145.0;56.0;-119.0;-269.0;-139;-109.0;84.0;163.0;367.0
-344.0;-251.0;-9.0;-181.0;-197.0;-134;-188.0;102.0;167.0;302.0
-349.0;-264.0;15.0;-255.0;-205.0;-99;-204.0;182.0;164.0;191.0
-356.0;-191.0;-74.0;-765.0;-101.0;-137;-169.0;87.0;138.0;351.0
-351.0;-205.0;168.0;-490.0;-84.0;-137;-134.0;174.0;110.0;205.0
-349.0;-206.0;-131.0;-503.0;-78.0;-136;-122.0;146.0;98.0;154.0
21.0;-178.0;-68.0;-753.0;-167.0;-101;-648.0;355.0;118.0;524.0
14.0;-188.0;-54.0;-669.0;-165.0;-101;-644.0;322.0;119.0;528.0
-86.0;-290.0;-68.0;-555.0;-48.0;-105;-752.0;509.0;115.0;546.0
-472.0;-83.0;129.0;-511.0;-16.0;23;-9.0;-2.0;-196.0;32.0
-298.0;-86.0;30.0;-641.0;-116.0;-136;-113.0;-67.0;98.0;303.0
-285.0;-90.0;-149.0;-481.0;-114.0;-137;-111.0;116.0;104.0;265.0
-354.0;-43.0;234.0;-209.0;-246.0;9;-132.0;135.0;103.0;215.0
-247.0;-106.0;4.0;-174.0;-109.0;-160;-102.0;202.0;117.0;252.0
-241.0;223.0;37.0;-176.0;-183.0;11;57.0;-34.0;121.0;129.0
220.0;-5.0;-178.0;-886.0;-31.0;-155;-721.0;256.0;137.0;433.0
236.0;8.0;2.0;-521.0;-132.0;-101;-626.0;167.0;174.0;376.0
-26.0;-223.0;-29.0;-875.0;-108.0;-101;-587.0;326.0;118.0;451.0
-86.0;-296.0;-50.0;-891.0;-35.0;-106;-746.0;485.0;100.0;452.0
-86.0;-251.0;35.0;-903.0;-107.0;-101;-585.0;322.0;122.0;540.0
-95.0;-250.0;0.0;-815.0;-103.0;-101;-578.0;315.0;123.0;434.0
-100.0;-251.0;-29.0;-880.0;-97.0;-101;-571.0;325.0;120.0;452.0
278.0;141.0;66.0;-219.0;-125.0;55;10.0;557.0;-461.0;717.0
-101.0;-252.0;16.0;-565.0;-79.0;-101;-559.0;160.0;125.0;616.0
-4.0;-208.0;-24.0;-706.0;-98.0;-101;-573.0;200.0;159.0;520.0
-120.0;-63.0;41.0;-407.0;-59.0;-153;-146.0;-101.0;68.0;433.0
-86.0;-35.0;-93.0;-744.0;-61.0;-151;-154.0;60.0;85.0;316.0
-79.0;-34.0;-175.0;-469.0;-58.0;-151;-149.0;206.0;89.0;299.0
-75.0;-39.0;-10.0;-358.0;-56.0;-156;-147.0;199.0;93.0;285.0
-70.0;-43.0;47.0;-345.0;-54.0;-164;-144.0;177.0;97.0;258.0
-68.0;-51.0;-26.0;-326.0;-51.0;-173;-142.0;208.0;101.0;281.0
-62.0;-57.0;31.0;-275.0;-47.0;-179;-144.0;166.0;101.0;262.0
246.0;157.0;-82.0;223.0;-181.0;-42;41.0;146.0;138.0;657.0
290.0;188.0;100.0;-95.0;-24.0;55;93.0;371.0;-475.0;497.0
-36.0;-81.0;-38.0;-201.0;-40.0;-166;-144.0;236.0;118.0;259.0
-24.0;-96.0;-78.0;-257.0;-41.0;-166;-150.0;188.0;135.0;242.0
-16.0;-100.0;-81.0;-271.0;-44.0;-166;-157.0;150.0;148.0;263.0
1.0;-113.0;-82.0;-265.0;-48.0;-166;-173.0;155.0;167.0;341.0
9.0;-120.0;-74.0;-300.0;-54.0;-166;-183.0;154.0;178.0;319.0
20.0;-121.0;-7.0;-359.0;-61.0;-166;-195.0;204.0;181.0;304.0
31.0;-109.0;-111.0;-493.0;-68.0;-166;-214.0;28.0;190.0;606.0
31.0;-109.0;-233.0;-535.0;-70.0;-166;-216.0;-86.0;190.0;442.0
327.0;74.0;3.0;-223.0;-83.0;-103;-390.0;36.0;109.0;-131.0
24.0;-152.0;121.0;-227.0;-42.0;-165;-202.0;134.0;134.0;198.0
342.0;80.0;-30.0;270.0;-92.0;-103;-414.0;-264.0;133.0;-82.0
-9.0;-219.0;140.0;-231.0;-41.0;-164;-213.0;34.0;102.0;150.0
207.0;38.0;-87.0;84.0;-110.0;-154;-634.0;-258.0;133.0;29.0
6.0;-232.0;125.0;-485.0;-57.0;-161;-280.0;-102.0;138.0;328.0
23.0;-225.0;-8.0;-675.0;-55.0;-151;-282.0;-73.0;151.0;304.0
32.0;-226.0;-52.0;-399.0;-52.0;-145;-279.0;124.0;158.0;237.0
50.0;-225.0;43.0;-131.0;-44.0;-144;-275.0;216.0;166.0;168.0
241.0;-70.0;15.0;-392.0;-104.0;-102;-501.0;180.0;206.0;181.0
230.0;-68.0;11.0;-110.0;-84.0;-102;-483.0;58.0;210.0;232.0
247.0;-159.0;105.0;-307.0;-251.0;-93;-427.0;57.0;557.0;440.0
155.0;-144.0;-57.0;-606.0;-348.0;-162;-623.0;-47.0;485.0;355.0
216.0;-191.0;82.0;-944.0;-259.0;-95;-390.0;-11.0;582.0;281.0
156.0;-37.0;250.0;-551.0;-288.0;-93;-433.0;308.0;615.0;395.0
-84.0;-396.0;-57.0;-601.0;146.0;-143;172.0;130.0;106.0;806.0
-13.0;-658.0;83.0;-371.0;200.0;145;109.0;99.0;42.0;469.0
80.0;-556.0;-161.0;-557.0;152.0;145;35.0;37.0;84.0;407.0
28.0;-548.0;-49.0;-211.0;79.0;147;307.0;87.0;130.0;376.0
-11.0;-489.0;185.0;-152.0;46.0;122;2.0;309.0;141.0;345.0
-57.0;-468.0;-190.0;-484.0;56.0;-28;-53.0;297.0;139.0;142.0
-62.0;-456.0;-44.0;-670.0;63.0;-150;-35.0;68.0;135.0;152.0
-59.0;-441.0;-22.0;-722.0;63.0;-218;-37.0;-31.0;136.0;172.0
-225.0;-515.0;-84.0;-544.0;-124.0;124;-2.0;334.0;150.0;763.0
-250.0;-534.0;-126.0;-550.0;-119.0;131;7.0;367.0;153.0;848.0
109.0;-137.0;-15.0;-1030.0;-141.0;-101;-708.0;516.0;46.0;842.0
157.0;-130.0;-51.0;-894.0;-28.0;-102;-749.0;492.0;93.0;814.0
-695.0;-1069.0;-183.0;-897.0;-10.0;46;97.0;476.0;-75.0;475.0
-359.0;-242.0;-70.0;-348.0;-235.0;-40;-147.0;241.0;173.0;213.0
-230.0;-284.0;111.0;-251.0;-255.0;-84;-384.0;57.0;350.0;240.0
-382.0;-248.0;202.0;-578.0;-468.0;-59;-383.0;-132.0;406.0;313.0
-309.0;-331.0;295.0;-732.0;-204.0;-81;-315.0;162.0;280.0;324.0
-318.0;-327.0;290.0;-620.0;-196.0;-77;-308.0;169.0;268.0;280.0
-358.0;-244.0;340.0;-333.0;-244.0;-44;-157.0;235.0;184.0;259.0
-334.0;-327.0;127.0;-291.0;-177.0;-72;-294.0;220.0;246.0;282.0
-342.0;-318.0;67.0;-320.0;-176.0;-68;-290.0;223.0;238.0;313.0
-360.0;-301.0;141.0;-305.0;-168.0;-70;-255.0;176.0;227.0;326.0
-567.0;-458.0;24.0;-453.0;-193.0;-172;-250.0;96.0;223.0;307.0
-363.0;-298.0;51.0;-308.0;-166.0;-77;-248.0;118.0;225.0;393.0
-366.0;-295.0;48.0;-357.0;-153.0;-80;-240.0;158.0;225.0;379.0
-363.0;-285.0;-21.0;-424.0;-139.0;-80;-228.0;224.0;223.0;424.0
-350.0;-245.0;13.0;-677.0;-135.0;-81;-219.0;274.0;227.0;245.0
-202.0;-270.0;163.0;12.0;-339.0;-63;-300.0;217.0;272.0;263.0
-384.0;-314.0;152.0;-369.0;-50.0;-93;-50.0;-8.0;150.0;327.0
-427.0;-408.0;248.0;-614.0;-30.0;-89;-44.0;-5.0;123.0;467.0
-435.0;-484.0;20.0;-175.0;-37.0;-43;-10.0;198.0;30.0;108.0
-500.0;-375.0;111.0;-168.0;-110.0;-67;-129.0;-17.0;113.0;131.0
-423.0;-377.0;87.0;-216.0;-65.0;-72;-73.0;161.0;97.0;264.0
-410.0;-645.0;112.0;-295.0;-59.0;-119;-72.0;120.0;74.0;116.0
-445.0;-487.0;113.0;-314.0;7.0;-86;-1.0;202.0;48.0;250.0
-435.0;-646.0;79.0;-273.0;-70.0;-118;-61.0;-9.0;57.0;397.0
-453.0;-460.0;88.0;-353.0;34.0;-86;66.0;196.0;37.0;255.0
-529.0;-566.0;232.0;-754.0;-11.0;34;-53.0;190.0;-71.0;431.0
-524.0;-709.0;84.0;-339.0;203.0;-32;234.0;233.0;-131.0;292.0
-539.0;-694.0;82.0;-244.0;146.0;31;178.0;169.0;-99.0;270.0
-592.0;-390.0;83.0;-244.0;-104.0;90;173.0;153.0;-248.0;287.0
-461.0;-473.0;115.0;-235.0;45.0;-87;54.0;213.0;23.0;323.0
-669.0;-711.0;53.0;-169.0;43.0;138;236.0;101.0;-236.0;385.0
-650.0;-683.0;151.0;-470.0;212.0;65;414.0;243.0;-286.0;359.0
-636.0;-527.0;-5.0;-555.0;46.0;41;275.0;405.0;-214.0;521.0
-545.0;-484.0;20.0;-635.0;-29.0;60;176.0;340.0;-206.0;289.0
-659.0;-516.0;40.0;-513.0;-38.0;95;539.0;140.0;-265.0;284.0
-476.0;-225.0;93.0;-311.0;65.0;-2;260.0;224.0;-237.0;756.0
-435.0;-435.0;147.0;-504.0;-6.0;-80;71.0;359.0;30.0;221.0
-433.0;-424.0;20.0;-393.0;5.0;-79;52.0;387.0;37.0;230.0
-428.0;-416.0;205.0;-220.0;10.0;-79;40.0;209.0;51.0;291.0
-772.0;-571.0;-88.0;-145.0;-171.0;44;149.0;-117.0;-80.0;65.0
-411.0;-408.0;94.0;-343.0;28.0;-79;63.0;161.0;79.0;281.0
-383.0;-404.0;113.0;-274.0;66.0;-81;130.0;98.0;74.0;280.0
-391.0;-434.0;186.0;-607.0;101.0;-85;128.0;174.0;32.0;298.0
-389.0;-424.0;229.0;-392.0;98.0;-82;119.0;365.0;41.0;292.0
-371.0;-414.0;-17.0;-294.0;218.0;-153;282.0;347.0;-169.0;410.0
-413.0;-541.0;-164.0;-341.0;302.0;-155;303.0;137.0;-193.0;274.0
-369.0;-393.0;77.0;-233.0;69.0;-78;106.0;221.0;63.0;263.0
22.0;-247.0;-120.0;-620.0;-138.0;-102;-519.0;403.0;286.0;509.0
23.0;-247.0;-109.0;-596.0;-139.0;-102;-518.0;416.0;286.0;639.0
25.0;-245.0;-126.0;-667.0;-141.0;-102;-520.0;402.0;282.0;452.0
-364.0;-387.0;127.0;-170.0;63.0;-78;104.0;191.0;64.0;250.0
59.0;-216.0;-135.0;-793.0;-140.0;-102;-522.0;415.0;295.0;132.0
46.0;-231.0;-162.0;-662.0;-138.0;-102;-520.0;357.0;286.0;396.0
-354.0;-397.0;80.0;-197.0;57.0;-80;114.0;151.0;70.0;279.0
-347.0;-408.0;112.0;-259.0;65.0;-82;121.0;115.0;74.0;315.0
-340.0;-425.0;-31.0;-369.0;97.0;-83;139.0;128.0;72.0;382.0
-341.0;-425.0;19.0;-400.0;114.0;-83;150.0;168.0;70.0;385.0
-345.0;-428.0;46.0;-499.0;132.0;-83;155.0;192.0;72.0;311.0
-459.0;-466.0;56.0;-611.0;90.0;-79;142.0;308.0;9.0;347.0
-344.0;-437.0;148.0;-384.0;138.0;-85;163.0;204.0;62.0;474.0
-7.0;-258.0;-109.0;-778.0;-122.0;-102;-517.0;275.0;273.0;401.0
41.0;-244.0;-122.0;-663.0;-124.0;-102;-517.0;376.0;278.0;671.0
-336.0;-464.0;148.0;-448.0;100.0;-85;184.0;63.0;62.0;453.0
272.0;-58.0;-82.0;-906.0;-62.0;-101;-541.0;635.0;305.0;601.0
137.0;-182.0;-160.0;-720.0;-135.0;-102;-513.0;315.0;277.0;437.0
-304.0;-458.0;221.0;-370.0;81.0;-85;232.0;110.0;97.0;254.0
143.0;-174.0;-163.0;-726.0;-134.0;-102;-511.0;390.0;262.0;440.0
111.0;-191.0;-176.0;-664.0;-125.0;-102;-501.0;298.0;246.0;422.0
190.0;-92.0;-294.0;-830.0;-40.0;-147;-510.0;423.0;162.0;609.0
10.0;-273.0;-172.0;-677.0;-138.0;-102;-491.0;278.0;260.0;566.0
13.0;-270.0;-154.0;-707.0;-147.0;-102;-494.0;398.0;260.0;625.0
38.0;-266.0;-146.0;-583.0;-154.0;-102;-498.0;395.0;255.0;683.0
-301.0;-463.0;209.0;-355.0;75.0;-84;222.0;204.0;99.0;211.0
16.0;-262.0;-167.0;-803.0;-142.0;-102;-495.0;381.0;251.0;583.0
-37.0;-276.0;-158.0;-795.0;-143.0;-102;-489.0;361.0;247.0;540.0
76.0;-330.0;-192.0;-737.0;-69.0;-105;-431.0;610.0;250.0;847.0
-30.0;-279.0;-52.0;-643.0;-139.0;-102;-501.0;448.0;239.0;559.0
-296.0;-474.0;87.0;-349.0;119.0;-89;186.0;45.0;91.0;336.0
-34.0;-250.0;-160.0;-277.0;-126.0;-102;-515.0;182.0;272.0;632.0
28.0;-271.0;-149.0;-911.0;-148.0;-102;-506.0;320.0;248.0;628.0
-302.0;-474.0;107.0;-463.0;130.0;-87;193.0;73.0;86.0;291.0
-388.0;-600.0;73.0;-84.0;263.0;-87;213.0;-116.0;-110.0;232.0
-131.0;-698.0;-158.0;-61.0;232.0;-97;82.0;-23.0;31.0;84.0
51.0;-221.0;-154.0;-845.0;-139.0;-102;-522.0;465.0;295.0;430.0
-215.0;-468.0;148.0;-246.0;72.0;-80;99.0;196.0;123.0;210.0
-208.0;-467.0;155.0;-270.0;73.0;-80;100.0;153.0;130.0;263.0
62.0;-144.0;0.0;-288.0;-259.0;-102;-535.0;-111.0;272.0;356.0
-131.0;-404.0;120.0;-452.0;41.0;-81;98.0;326.0;191.0;935.0
-98.0;-451.0;132.0;-301.0;-45.0;-81;-59.0;97.0;255.0;288.0
16.0;-267.0;-175.0;-516.0;-139.0;-103;-522.0;319.0;279.0;424.0
51.0;-256.0;-109.0;-853.0;-119.0;-103;-511.0;171.0;277.0;677.0
-92.0;-457.0;131.0;-332.0;-49.0;-81;-70.0;207.0;258.0;247.0
-85.0;-476.0;191.0;-274.0;-43.0;-81;-72.0;192.0;267.0;128.0
-87.0;-483.0;118.0;-273.0;-34.0;-81;-63.0;116.0;269.0;130.0
-87.0;-487.0;117.0;-329.0;-25.0;-81;-57.0;56.0;274.0;211.0
-93.0;-489.0;139.0;-372.0;-9.0;-83;-51.0;-11.0;279.0;501.0
174.0;-168.0;-113.0;-577.0;-164.0;-103;-503.0;273.0;371.0;165.0
7.0;-240.0;-168.0;-589.0;-106.0;-103;-506.0;277.0;310.0;359.0
-25.0;-253.0;-156.0;-743.0;-110.0;-103;-505.0;266.0;310.0;740.0
-102.0;-501.0;142.0;-477.0;-6.0;-85;-43.0;29.0;276.0;498.0
-56.0;-282.0;-141.0;-755.0;-115.0;-104;-521.0;424.0;302.0;535.0
-50.0;-288.0;-166.0;-695.0;-114.0;-104;-523.0;386.0;301.0;565.0
-62.0;-714.0;40.0;-275.0;-176.0;-127;-772.0;25.0;309.0;137.0
-33.0;-279.0;-185.0;-773.0;-96.0;-104;-504.0;343.0;316.0;408.0
-110.0;-530.0;149.0;-732.0;15.0;-93;-26.0;205.0;276.0;252.0
-76.0;-295.0;-156.0;-650.0;-96.0;-104;-506.0;322.0;311.0;652.0
-97.0;-481.0;200.0;-461.0;-27.0;-86;-111.0;213.0;298.0;325.0
-61.0;-316.0;-142.0;-566.0;-107.0;-103;-516.0;404.0;321.0;732.0
-43.0;-316.0;-152.0;-549.0;-108.0;-103;-517.0;282.0;325.0;545.0
-102.0;-477.0;117.0;-377.0;-37.0;-79;-130.0;318.0;307.0;329.0
-41.0;-319.0;-161.0;-796.0;-91.0;-103;-502.0;353.0;319.0;447.0
-78.0;-314.0;-151.0;-537.0;-90.0;-103;-497.0;409.0;319.0;620.0
-26.0;-251.0;-151.0;-827.0;-113.0;-104;-499.0;619.0;283.0;520.0
-78.0;-317.0;-131.0;-676.0;-104.0;-103;-509.0;393.0;313.0;519.0
-100.0;-507.0;33.0;-326.0;-86.0;-75;-161.0;222.0;331.0;217.0
-183.0;-445.0;267.0;-288.0;-384.0;-19;-359.0;82.0;382.0;-247.0
37.0;-227.0;-119.0;-500.0;-106.0;-103;-507.0;219.0;317.0;162.0
-32.0;-295.0;-173.0;-598.0;-90.0;-103;-492.0;315.0;322.0;192.0
-53.0;-297.0;-161.0;-723.0;-92.0;-103;-491.0;362.0;319.0;624.0
-18.0;-280.0;-136.0;-925.0;-144.0;-102;-505.0;505.0;246.0;728.0
-54.0;-483.0;129.0;-403.0;-92.0;-77;-207.0;158.0;405.0;338.0
-45.0;-470.0;58.0;-381.0;-110.0;-77;-256.0;235.0;422.0;297.0
-63.0;-301.0;-152.0;-534.0;-110.0;-103;-511.0;197.0;326.0;782.0
-65.0;-308.0;-164.0;-756.0;-114.0;-103;-509.0;398.0;323.0;654.0
-64.0;-304.0;-132.0;-630.0;-106.0;-103;-497.0;320.0;351.0;682.0
-81.0;-322.0;-112.0;-943.0;-117.0;-103;-508.0;513.0;347.0;897.0
-81.0;-402.0;56.0;-231.0;-201.0;-76;-357.0;126.0;444.0;344.0
-9.0;-663.0;-73.0;-482.0;-365.0;-166;-427.0;300.0;616.0;518.0
-150.0;-509.0;168.0;-391.0;-303.0;-47;-410.0;221.0;434.0;305.0
302.0;-752.0;187.0;-175.0;-555.0;-43;-946.0;225.0;986.0;195.0
-162.0;239.0;-184.0;-611.0;-171.0;26;-54.0;465.0;90.0;810.0
-528.0;-437.0;-18.0;-411.0;-707.0;13;-675.0;383.0;344.0;498.0
-331.0;-508.0;-80.0;-673.0;279.0;165;39.0;483.0;-112.0;675.0
-367.0;-580.0;-71.0;-704.0;303.0;166;110.0;491.0;-121.0;792.0
-369.0;-837.0;-98.0;-649.0;310.0;107;103.0;329.0;-134.0;608.0
-107.0;-823.0;128.0;-364.0;283.0;-134;-17.0;113.0;64.0;262.0
12.0;-721.0;107.0;-495.0;171.0;-130;-109.0;145.0;153.0;418.0
43.0;-696.0;108.0;-481.0;139.0;-130;-135.0;125.0;174.0;372.0
79.0;-674.0;115.0;-481.0;114.0;-130;-147.0;143.0;197.0;368.0
114.0;-653.0;95.0;-470.0;96.0;-130;-159.0;122.0;220.0;361.0
182.0;-607.0;260.0;-511.0;61.0;-130;-183.0;157.0;271.0;341.0
-320.0;-623.0;-235.0;-253.0;213.0;142;350.0;271.0;-180.0;698.0
-337.0;-541.0;-95.0;-553.0;276.0;165;54.0;417.0;-113.0;708.0
-320.0;-387.0;-109.0;-682.0;265.0;166;10.0;391.0;-97.0;673.0
-317.0;-401.0;-121.0;-573.0;265.0;166;15.0;498.0;-97.0;701.0
-328.0;-426.0;-119.0;-750.0;267.0;165;29.0;381.0;-98.0;556.0
-356.0;-494.0;-88.0;-725.0;286.0;166;82.0;365.0;-128.0;658.0
-331.0;-351.0;-133.0;-648.0;268.0;165;22.0;422.0;-99.0;635.0
-327.0;-299.0;-122.0;-696.0;267.0;165;17.0;325.0;-98.0;636.0
-187.0;240.0;12.0;-483.0;-477.0;-7;-367.0;74.0;380.0;317.0
-330.0;-315.0;-102.0;-806.0;269.0;165;23.0;395.0;-98.0;618.0
-52.0;-325.0;-170.0;-649.0;-127.0;-103;-510.0;413.0;362.0;752.0
-284.0;-266.0;51.0;-509.0;-308.0;-58;-250.0;61.0;322.0;691.0
-229.0;-289.0;141.0;-559.0;-337.0;-58;-243.0;218.0;261.0;411.0
-51.0;-356.0;-117.0;-567.0;-122.0;-103;-509.0;154.0;386.0;597.0
-334.0;-402.0;-122.0;-675.0;277.0;165;41.0;357.0;-112.0;594.0
-131.0;-201.0;261.0;-389.0;-350.0;-47;-301.0;363.0;349.0;964.0
-139.0;-202.0;9.0;-519.0;-485.0;10;-333.0;275.0;371.0;452.0
391.0;71.0;-111.0;-573.0;-257.0;-7;-346.0;242.0;547.0;801.0
-200.0;-239.0;-29.0;-533.0;-362.0;-23;-340.0;428.0;291.0;285.0
-376.0;-409.0;59.0;-334.0;-164.0;-36;-115.0;157.0;48.0;407.0
-373.0;-416.0;105.0;-499.0;-169.0;-36;-123.0;136.0;50.0;429.0
-371.0;-423.0;141.0;-571.0;-171.0;-34;-125.0;135.0;58.0;541.0
-374.0;-431.0;120.0;-606.0;-166.0;-31;-123.0;75.0;63.0;560.0
-376.0;-442.0;115.0;-635.0;-151.0;-29;-115.0;277.0;71.0;437.0
-384.0;-452.0;178.0;-492.0;-138.0;-28;-100.0;404.0;79.0;334.0
-393.0;-466.0;282.0;-383.0;-128.0;-25;-80.0;164.0;84.0;398.0
-355.0;-431.0;225.0;-347.0;-127.0;7;-99.0;344.0;129.0;248.0
-340.0;-420.0;44.0;-336.0;-135.0;15;-109.0;255.0;147.0;225.0
339.0;-50.0;-116.0;-599.0;-384.0;1;-475.0;301.0;576.0;348.0
-327.0;-409.0;-143.0;-202.0;-142.0;19;-124.0;158.0;159.0;379.0
-371.0;-345.0;38.0;-121.0;-191.0;44;-91.0;84.0;247.0;569.0
-294.0;-392.0;-81.0;-503.0;-186.0;-22;-144.0;366.0;192.0;326.0
98.0;-203.0;-103.0;-755.0;-103.0;-103;-491.0;260.0;341.0;386.0
171.0;-179.0;-118.0;-865.0;-146.0;-103;-499.0;290.0;367.0;634.0
5.0;-299.0;-123.0;-979.0;-57.0;-103;-495.0;383.0;370.0;474.0
-279.0;-378.0;54.0;-306.0;-211.0;-27;-147.0;205.0;209.0;210.0
-322.0;-400.0;43.0;-442.0;-215.0;-26;-164.0;22.0;261.0;478.0
-325.0;-393.0;260.0;-534.0;-205.0;-26;-172.0;110.0;245.0;371.0
-321.0;-371.0;108.0;-283.0;-187.0;-26;-177.0;52.0;194.0;375.0
-320.0;-369.0;34.0;-403.0;-188.0;-26;-174.0;10.0;184.0;365.0
-368.0;-286.0;11.0;-574.0;-198.0;-111;-202.0;75.0;154.0;269.0
-395.0;-700.0;137.0;-441.0;-425.0;-111;-353.0;-98.0;257.0;69.0
-287.0;-343.0;206.0;-338.0;-204.0;-19;-125.0;50.0;231.0;279.0
-236.0;-307.0;267.0;-487.0;-244.0;-5;-197.0;47.0;276.0;327.0
-207.0;-296.0;131.0;-345.0;-256.0;2;-227.0;199.0;294.0;296.0
-188.0;-272.0;117.0;-450.0;-328.0;-58;-285.0;281.0;257.0;83.0
-122.0;-165.0;106.0;-361.0;-460.0;-84;-545.0;87.0;581.0;381.0
-332.0;-441.0;-100.0;-771.0;279.0;165;60.0;450.0;-114.0;629.0
-357.0;-705.0;92.0;-454.0;-465.0;-113;-422.0;-217.0;319.0;317.0
-88.0;-269.0;61.0;-553.0;-374.0;-78;-448.0;-60.0;518.0;368.0
230.0;-123.0;-394.0;-424.0;-657.0;-62;-616.0;372.0;839.0;565.0
208.0;53.0;-185.0;-617.0;-586.0;-88;-368.0;231.0;696.0;628.0
35.0;-112.0;-268.0;-643.0;-528.0;-27;-161.0;339.0;544.0;107.0
-71.0;-315.0;117.0;-660.0;-388.0;-76;-453.0;9.0;540.0;94.0
50.0;-252.0;-108.0;-544.0;-93.0;-103;-504.0;331.0;355.0;518.0
72.0;-287.0;23.0;-326.0;-249.0;-169;-482.0;37.0;330.0;180.0
-70.0;-308.0;128.0;-261.0;-254.0;-152;-387.0;156.0;391.0;355.0
-45.0;-349.0;172.0;-339.0;-155.0;-142;-312.0;315.0;268.0;408.0
-54.0;-364.0;142.0;-368.0;-146.0;-140;-307.0;283.0;254.0;328.0
-98.0;-448.0;120.0;-74.0;-348.0;-96;-473.0;142.0;490.0;173.0
-17.0;-325.0;11.0;-420.0;-76.0;-149;-254.0;-14.0;222.0;416.0
-658.0;-751.0;92.0;-763.0;-303.0;-97;-115.0;361.0;63.0;676.0
-12.0;-319.0;67.0;-680.0;-80.0;-138;-253.0;-29.0;231.0;366.0
-5.0;-310.0;-261.0;-399.0;-80.0;-147;-249.0;23.0;254.0;385.0
3.0;-304.0;87.0;-294.0;-76.0;-188;-241.0;262.0;255.0;354.0
14.0;-309.0;223.0;-315.0;-44.0;135;-222.0;189.0;246.0;310.0
15.0;-390.0;137.0;-184.0;184.0;-164;-4.0;175.0;55.0;223.0
-6.0;-408.0;78.0;-347.0;261.0;-161;65.0;-99.0;3.0;365.0
-13.0;-406.0;81.0;-593.0;270.0;-161;61.0;-127.0;-7.0;427.0
212.0;-578.0;1029.0;-437.0;277.0;-148;-137.0;-226.0;-541.0;58.0
-29.0;-387.0;100.0;-659.0;272.0;-161;53.0;-107.0;-15.0;432.0
-32.0;-384.0;-21.0;-503.0;273.0;-165;64.0;187.0;-21.0;344.0
-43.0;-388.0;-93.0;-340.0;280.0;-144;81.0;287.0;-25.0;280.0
-53.0;-397.0;104.0;-214.0;290.0;-131;96.0;249.0;-31.0;272.0
-587.0;-565.0;-86.0;-199.0;479.0;-173;637.0;807.0;-369.0;1002.0
-359.0;-549.0;-101.0;-726.0;287.0;166;95.0;359.0;-132.0;715.0
-347.0;-382.0;-107.0;-563.0;280.0;166;60.0;331.0;-119.0;654.0
-352.0;-341.0;-119.0;-733.0;287.0;166;68.0;308.0;-125.0;617.0
-386.0;-366.0;-89.0;-684.0;329.0;140;122.0;390.0;-147.0;604.0
-360.0;-368.0;-120.0;-743.0;290.0;166;83.0;262.0;-132.0;568.0
-388.0;-444.0;-50.0;-696.0;344.0;143;149.0;334.0;-169.0;528.0
-398.0;-444.0;-63.0;-754.0;248.0;205;207.0;378.0;-152.0;611.0
156.0;-256.0;60.0;-602.0;225.0;155;-18.0;87.0;138.0;687.0
190.0;-226.0;98.0;-782.0;281.0;153;42.0;479.0;58.0;598.0
427.0;-195.0;-4.0;-350.0;-205.0;-100;-523.0;229.0;575.0;374.0
-400.0;-600.0;-74.0;-743.0;244.0;-188;-27.0;412.0;-159.0;583.0
-909.0;-911.0;-63.0;-693.0;-149.0;-163;50.0;769.0;-1.0;750.0
-391.0;-590.0;-61.0;-780.0;238.0;-181;-34.0;410.0;-148.0;603.0
-386.0;-586.0;-94.0;-776.0;254.0;-179;-26.0;350.0;-143.0;632.0
-355.0;-579.0;-77.0;-787.0;266.0;-179;120.0;399.0;-117.0;680.0
272.0;-128.0;-9.0;-975.0;-164.0;-160;-527.0;739.0;401.0;824.0
