InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
-1;-229.0;-942.0;-17.0;945.0;-17.0;-91.0;42.0;21.0
0;-269.0;-962.0;-86.0;941.0;-169.0;76.0;99.0;147.0
-9;-216.0;-953.0;-46.0;948.0;-9.0;-112.0;23.0;27.0
0;-269.0;-966.0;-25.0;890.0;-176.0;51.0;87.0;53.0
3;-283.0;-1004.0;-55.0;983.0;49.0;-2.0;92.0;120.0
4;-274.0;-992.0;-86.0;1006.0;61.0;36.0;91.0;143.0
-1;-42.0;-900.0;-53.0;891.0;73.0;-36.0;51.0;-85.0
-4;-316.0;-959.0;-13.0;908.0;-174.0;-12.0;125.0;209.0
9;-353.0;-872.0;209.0;870.0;-180.0;-1.0;28.0;283.0
4;-324.0;-955.0;8.0;919.0;-176.0;1.0;131.0;182.0
-2;-212.0;-952.0;-35.0;958.0;-24.0;-48.0;19.0;39.0
-1;-212.0;-949.0;-50.0;943.0;-5.0;9.0;19.0;39.0
4;-215.0;-948.0;-50.0;929.0;-5.0;16.0;17.0;35.0
3;-211.0;-945.0;-36.0;948.0;-20.0;26.0;13.0;35.0
-4;-216.0;-945.0;-3.0;949.0;-26.0;3.0;26.0;40.0
2;-3.0;-962.0;69.0;991.0;110.0;48.0;-86.0;-155.0
-3;-239.0;-994.0;1.0;1019.0;-223.0;1.0;72.0;96.0
-2;-222.0;-949.0;-8.0;940.0;6.0;-1.0;21.0;23.0
-1;-208.0;-947.0;15.0;940.0;-12.0;-25.0;16.0;38.0
6;-238.0;-990.0;-34.0;996.0;-214.0;8.0;67.0;88.0
13;-237.0;-991.0;-15.0;988.0;-239.0;-20.0;68.0;84.0
7;-198.0;-968.0;-188.0;899.0;-104.0;206.0;15.0;130.0
-3;-216.0;-943.0;14.0;929.0;-8.0;13.0;19.0;48.0
-1;-267.0;-984.0;1.0;996.0;35.0;-5.0;99.0;92.0
-4;-242.0;-996.0;-23.0;984.0;-214.0;27.0;71.0;85.0
-5;-265.0;-986.0;25.0;1004.0;37.0;-6.0;96.0;88.0
5;-171.0;-966.0;97.0;936.0;-160.0;191.0;10.0;-19.0
-10;-196.0;-1003.0;-86.0;973.0;-86.0;-41.0;69.0;85.0
4;-234.0;-981.0;-19.0;1012.0;-229.0;11.0;65.0;79.0
11;-288.0;-940.0;-148.0;949.0;-143.0;-42.0;88.0;169.0
28;-205.0;-1010.0;-289.0;1060.0;-191.0;12.0;190.0;238.0
11;-238.0;-994.0;12.0;1006.0;-208.0;13.0;61.0;68.0
0;-239.0;-994.0;-25.0;996.0;-217.0;33.0;64.0;75.0
-1;-289.0;-938.0;59.0;979.0;-29.0;88.0;76.0;144.0
56;-304.0;-1020.0;-60.0;996.0;-143.0;50.0;94.0;171.0
-15;-286.0;-995.0;-52.0;997.0;-181.0;6.0;107.0;151.0
-729;-338.0;-885.0;-166.0;1227.0;-46.0;-85.0;73.0;59.0
841;-171.0;-1049.0;6.0;851.0;101.0;-168.0;67.0;-51.0
-11;-286.0;-996.0;-8.0;982.0;-41.0;42.0;88.0;153.0
0;-235.0;-946.0;-47.0;923.0;-26.0;-45.0;3.0;66.0
3;-227.0;-939.0;-29.0;937.0;-44.0;-61.0;-7.0;59.0
253;-152.0;-944.0;152.0;941.0;-141.0;127.0;81.0;38.0
-12;-240.0;-1008.0;-24.0;1044.0;-84.0;-43.0;126.0;96.0
88;-239.0;-1050.0;-56.0;942.0;-87.0;0.0;299.0;93.0
-45;-262.0;-1046.0;-8.0;944.0;-151.0;-36.0;130.0;70.0
-1796;-285.0;-941.0;-159.0;925.0;90.0;-476.0;96.0;169.0
4;-227.0;-940.0;-55.0;935.0;-29.0;-35.0;7.0;37.0
7;-232.0;-957.0;-19.0;1028.0;-166.0;-75.0;140.0;58.0
1;-242.0;-943.0;-67.0;952.0;-20.0;-44.0;6.0;48.0
5;-237.0;-941.0;-34.0;930.0;-31.0;-39.0;2.0;49.0
4;-237.0;-942.0;-56.0;940.0;-28.0;-19.0;-3.0;43.0
-29;-203.0;-957.0;-116.0;979.0;-148.0;-51.0;102.0;85.0
-3;-232.0;-938.0;-36.0;912.0;-20.0;-58.0;6.0;47.0
-1;-244.0;-948.0;-32.0;940.0;-22.0;-59.0;-3.0;58.0
-1;-309.0;-962.0;77.0;943.0;-30.0;-38.0;101.0;131.0
-1;-239.0;-936.0;-22.0;947.0;-48.0;-36.0;8.0;52.0
-3;-244.0;-938.0;-40.0;919.0;-26.0;-57.0;4.0;52.0
-5;-218.0;-1027.0;-244.0;1041.0;39.0;42.0;76.0;15.0
4;-300.0;-939.0;-19.0;967.0;-2.0;-9.0;56.0;126.0
0;-250.0;-1002.0;-31.0;994.0;-190.0;1.0;173.0;72.0
6;-292.0;-951.0;-52.0;954.0;-19.0;45.0;55.0;114.0
-1;-259.0;-947.0;44.0;926.0;-31.0;-28.0;7.0;59.0
-6;-252.0;-940.0;22.0;943.0;-20.0;-11.0;29.0;58.0
-4;-249.0;-931.0;54.0;936.0;-21.0;-24.0;43.0;58.0
0;-260.0;-977.0;17.0;911.0;-27.0;0.0;9.0;71.0
-2;-293.0;-941.0;-78.0;955.0;-22.0;24.0;58.0;104.0
-5;-287.0;-949.0;-74.0;960.0;-12.0;31.0;55.0;109.0
1;-228.0;-923.0;-12.0;959.0;-94.0;-94.0;46.0;86.0
-4;-237.0;-950.0;70.0;930.0;-22.0;-67.0;27.0;60.0
210;-137.0;-893.0;63.0;969.0;-11.0;141.0;113.0;52.0
-489;-202.0;-1110.0;-42.0;966.0;-109.0;-198.0;361.0;59.0
-591;-344.0;-904.0;-212.0;1321.0;50.0;-456.0;200.0;126.0
-4;-243.0;-982.0;-39.0;927.0;-20.0;-14.0;46.0;64.0
4;-242.0;-978.0;-93.0;951.0;-30.0;-34.0;46.0;45.0
2;-236.0;-1000.0;-30.0;988.0;-225.0;4.0;60.0;80.0
11;-203.0;-978.0;19.0;1007.0;-48.0;52.0;114.0;29.0
5;-294.0;-966.0;-66.0;938.0;-10.0;23.0;55.0;116.0
-2;-206.0;-981.0;8.0;1024.0;-7.0;37.0;89.0;43.0
4;-241.0;-986.0;-10.0;994.0;-227.0;22.0;61.0;77.0
-11;-202.0;-989.0;26.0;1035.0;-39.0;47.0;89.0;60.0
-2;-192.0;-993.0;55.0;1006.0;-124.0;104.0;96.0;56.0
-9;-232.0;-1000.0;-34.0;987.0;-212.0;18.0;57.0;79.0
1;-231.0;-993.0;-28.0;997.0;-212.0;13.0;69.0;54.0
8;-214.0;-1018.0;35.0;987.0;-180.0;7.0;78.0;86.0
27;-301.0;-962.0;90.0;970.0;-102.0;7.0;120.0;155.0
2;-275.0;-954.0;-59.0;947.0;-21.0;51.0;50.0;98.0
-2;-236.0;-1017.0;16.0;1004.0;-182.0;60.0;77.0;94.0
3;-241.0;-994.0;8.0;1002.0;-136.0;115.0;95.0;105.0
4;-277.0;-961.0;-52.0;967.0;-32.0;73.0;47.0;85.0
-3;-242.0;-994.0;-7.0;1003.0;-210.0;-5.0;66.0;69.0
1;-291.0;-958.0;-60.0;921.0;-17.0;78.0;46.0;89.0
6;-243.0;-990.0;-29.0;983.0;-223.0;45.0;66.0;87.0
-2;-290.0;-959.0;-43.0;974.0;-16.0;-15.0;46.0;107.0
-27;-278.0;-952.0;-72.0;970.0;-5.0;8.0;49.0;122.0
-4;-270.0;-973.0;-25.0;990.0;-26.0;94.0;55.0;39.0
-3;-272.0;-977.0;-50.0;960.0;-20.0;51.0;62.0;79.0
1;-279.0;-983.0;-13.0;973.0;-3.0;35.0;53.0;92.0
18;-268.0;-952.0;-39.0;848.0;-39.0;28.0;39.0;127.0
2;-265.0;-973.0;-4.0;956.0;0.0;-21.0;48.0;36.0
3;-270.0;-976.0;7.0;976.0;-13.0;-50.0;41.0;80.0
6;-271.0;-974.0;-8.0;950.0;-18.0;-27.0;42.0;85.0
4;-267.0;-976.0;-14.0;929.0;-26.0;12.0;38.0;129.0
-2;-270.0;-975.0;-28.0;938.0;-40.0;-15.0;42.0;150.0
-5;-269.0;-976.0;-24.0;958.0;-26.0;17.0;46.0;123.0
4;-311.0;-1012.0;6.0;998.0;-139.0;-18.0;90.0;173.0
2;-275.0;-969.0;-58.0;988.0;-17.0;26.0;44.0;108.0
-1;-273.0;-967.0;-17.0;975.0;-11.0;34.0;45.0;105.0
9;-311.0;-988.0;-30.0;1006.0;-163.0;30.0;80.0;143.0
12;-300.0;-991.0;-5.0;983.0;-210.0;-16.0;83.0;153.0
16;-297.0;-984.0;1.0;982.0;-198.0;-26.0;99.0;146.0
4;-282.0;-963.0;-23.0;964.0;-21.0;30.0;44.0;108.0
14;-302.0;-992.0;86.0;994.0;-131.0;-66.0;104.0;143.0
18;-312.0;-1002.0;90.0;989.0;-104.0;-21.0;90.0;154.0
6;-269.0;-971.0;20.0;975.0;-13.0;-40.0;45.0;114.0
5;-271.0;-975.0;19.0;971.0;-23.0;-13.0;45.0;110.0
22;-312.0;-988.0;59.0;989.0;-194.0;4.0;91.0;163.0
4;-278.0;-975.0;-70.0;978.0;-4.0;34.0;49.0;108.0
6;-281.0;-964.0;-36.0;986.0;-18.0;53.0;51.0;113.0
0;-270.0;-961.0;-26.0;967.0;-19.0;-65.0;48.0;108.0
0;-268.0;-960.0;-5.0;967.0;-21.0;-92.0;54.0;96.0
1;-270.0;-970.0;-9.0;957.0;-26.0;-96.0;51.0;106.0
1;-255.0;-965.0;-31.0;957.0;-18.0;-80.0;44.0;106.0
2;-263.0;-971.0;-26.0;949.0;-21.0;-71.0;39.0;106.0
5;-265.0;-985.0;-29.0;980.0;-20.0;-63.0;34.0;106.0
8;-257.0;-976.0;1.0;958.0;-10.0;-87.0;58.0;107.0
8;-268.0;-958.0;-34.0;924.0;-27.0;-9.0;37.0;67.0
3;-268.0;-961.0;-30.0;962.0;2.0;-6.0;35.0;55.0
3;-290.0;-961.0;-49.0;959.0;-26.0;-65.0;28.0;113.0
-12;-212.0;-964.0;74.0;997.0;-122.0;257.0;115.0;97.0
-1;-249.0;-975.0;-41.0;979.0;-141.0;115.0;139.0;92.0
0;-236.0;-975.0;23.0;1061.0;-101.0;-13.0;101.0;48.0
-4;-230.0;-1031.0;-6.0;1045.0;-131.0;4.0;143.0;84.0
-8;-223.0;-962.0;-11.0;852.0;-142.0;75.0;121.0;168.0
-2;-240.0;-1004.0;-20.0;988.0;-227.0;10.0;61.0;84.0
-9;-249.0;-964.0;-2.0;890.0;-140.0;110.0;169.0;133.0
-10;-306.0;-854.0;-8.0;858.0;-19.0;25.0;178.0;140.0
-10;-251.0;-1059.0;21.0;936.0;-155.0;25.0;160.0;107.0
-3;-262.0;-984.0;57.0;879.0;-162.0;36.0;114.0;69.0
2;-476.0;-782.0;210.0;836.0;47.0;172.0;446.0;425.0
1;-295.0;-860.0;8.0;891.0;-21.0;96.0;191.0;172.0
-16;-315.0;-883.0;-115.0;818.0;28.0;230.0;243.0;242.0
-2;-342.0;-860.0;218.0;843.0;19.0;50.0;290.0;375.0
5;-315.0;-842.0;-43.0;997.0;-14.0;123.0;200.0;133.0
-4;-292.0;-874.0;18.0;854.0;-17.0;106.0;155.0;105.0
1;-307.0;-851.0;23.0;873.0;-26.0;-14.0;176.0;138.0
0;-289.0;-863.0;23.0;856.0;-22.0;111.0;162.0;109.0
1;-317.0;-850.0;-14.0;815.0;6.0;12.0;264.0;249.0
2;-329.0;-862.0;36.0;820.0;-3.0;-72.0;269.0;238.0
2;-309.0;-884.0;-10.0;838.0;-17.0;-45.0;220.0;135.0
3;-316.0;-848.0;-39.0;856.0;-20.0;17.0;193.0;139.0
2;-314.0;-842.0;-33.0;855.0;-40.0;-41.0;182.0;139.0
3;-313.0;-854.0;-20.0;865.0;-29.0;-24.0;206.0;122.0
-10;-299.0;-875.0;74.0;825.0;-154.0;-81.0;293.0;123.0
7;-287.0;-863.0;51.0;884.0;-30.0;-270.0;214.0;116.0
27;-299.0;-963.0;63.0;971.0;-158.0;15.0;113.0;161.0
4;-292.0;-873.0;-58.0;861.0;-10.0;7.0;194.0;124.0
2;-290.0;-881.0;-31.0;872.0;-1.0;-34.0;189.0;125.0
0;-291.0;-878.0;79.0;864.0;-23.0;6.0;193.0;104.0
15;-218.0;-985.0;-19.0;1016.0;-205.0;8.0;65.0;52.0
7;-251.0;-877.0;140.0;837.0;81.0;-84.0;249.0;154.0
0;-289.0;-860.0;8.0;840.0;-18.0;-42.0;174.0;118.0
2;-230.0;-988.0;-31.0;998.0;-221.0;16.0;61.0;68.0
-3;-233.0;-992.0;-14.0;997.0;-228.0;-7.0;61.0;76.0
-4;-269.0;-735.0;-164.0;666.0;-8.0;-196.0;95.0;103.0
4;-279.0;-855.0;-84.0;701.0;-11.0;-87.0;178.0;101.0
-1;-225.0;-985.0;-5.0;999.0;-225.0;-5.0;62.0;72.0
0;-290.0;-841.0;-42.0;837.0;-21.0;-37.0;178.0;118.0
11;-215.0;-996.0;-10.0;978.0;-201.0;29.0;62.0;61.0
-4;-228.0;-996.0;11.0;990.0;-213.0;-3.0;60.0;58.0
4;-236.0;-993.0;-40.0;982.0;-212.0;20.0;57.0;71.0
-4;-232.0;-1000.0;-24.0;985.0;-211.0;7.0;56.0;65.0
3;-232.0;-996.0;-3.0;1005.0;-212.0;36.0;61.0;76.0
0;-326.0;-949.0;15.0;899.0;-191.0;-29.0;146.0;196.0
-8;-456.0;-904.0;-212.0;888.0;-142.0;-288.0;338.0;293.0
-3;-326.0;-931.0;39.0;964.0;99.0;-122.0;191.0;255.0
-7;-175.0;-943.0;-22.0;1067.0;-81.0;-267.0;26.0;24.0
-77;-236.0;-1095.0;122.0;1175.0;118.0;-93.0;173.0;308.0
-8;-228.0;-1000.0;-15.0;1015.0;-234.0;11.0;60.0;68.0
-6;-383.0;-915.0;-273.0;855.0;-185.0;173.0;167.0;141.0
-13;-234.0;-988.0;-68.0;1008.0;-212.0;-39.0;62.0;70.0
-4;-233.0;-988.0;-57.0;1016.0;-232.0;-26.0;57.0;72.0
11;-237.0;-987.0;3.0;1016.0;-228.0;-50.0;57.0;58.0
-5;-238.0;-991.0;-5.0;1007.0;-231.0;57.0;57.0;67.0
-5;-230.0;-993.0;-12.0;992.0;-231.0;8.0;51.0;67.0
-4;-235.0;-997.0;16.0;988.0;-221.0;8.0;40.0;60.0
-3;-233.0;-1001.0;16.0;991.0;-228.0;4.0;58.0;67.0
-10;-314.0;-974.0;82.0;982.0;-28.0;54.0;71.0;174.0
-2;-349.0;-896.0;-156.0;865.0;-170.0;-163.0;200.0;180.0
-7;-322.0;-996.0;60.0;999.0;-20.0;-66.0;69.0;173.0
25;-347.0;-976.0;-34.0;859.0;-151.0;-234.0;329.0;153.0
-1;-228.0;-997.0;-4.0;1001.0;-245.0;-20.0;49.0;78.0
-1;-230.0;-1001.0;-16.0;999.0;-240.0;-12.0;42.0;67.0
8;-228.0;-996.0;-20.0;979.0;-232.0;-5.0;45.0;69.0
-1;-310.0;-997.0;9.0;1008.0;18.0;-68.0;78.0;166.0
18;-269.0;-823.0;56.0;859.0;-826.0;97.0;448.0;213.0
5;-228.0;-993.0;-25.0;1005.0;-232.0;12.0;44.0;61.0
-2;-309.0;-1003.0;14.0;1032.0;-8.0;-73.0;58.0;132.0
1;-347.0;-898.0;11.0;959.0;-122.0;-594.0;306.0;131.0
-7;-235.0;-767.0;8.0;875.0;-187.0;42.0;0.0;87.0
6;-264.0;-1065.0;29.0;811.0;-162.0;-184.0;116.0;145.0
-12;-309.0;-1006.0;36.0;1023.0;-87.0;-14.0;24.0;120.0
1;-290.0;-990.0;-7.0;1008.0;-20.0;53.0;8.0;120.0
-2;-140.0;-966.0;-224.0;1004.0;-242.0;250.0;204.0;-23.0
4;-263.0;-990.0;-44.0;1014.0;15.0;0.0;9.0;124.0
11;-229.0;-985.0;241.0;939.0;-162.0;7.0;123.0;47.0
7;-282.0;-989.0;-44.0;996.0;13.0;33.0;22.0;125.0
16;-217.0;-993.0;-29.0;988.0;-242.0;3.0;39.0;63.0
-12;-134.0;-948.0;543.0;937.0;-216.0;277.0;59.0;-14.0
12;-136.0;-953.0;248.0;995.0;-135.0;131.0;94.0;94.0
2;-355.0;-880.0;24.0;845.0;-173.0;-60.0;192.0;164.0
-10;-229.0;-1003.0;-34.0;1000.0;-217.0;9.0;47.0;48.0
-1;-467.0;-766.0;238.0;749.0;-222.0;-161.0;395.0;384.0
-8;-408.0;-770.0;-44.0;704.0;-123.0;129.0;348.0;329.0
13;-333.0;-1083.0;-40.0;1149.0;-48.0;62.0;3.0;236.0
-2;-299.0;-1003.0;-26.0;1025.0;-19.0;-3.0;29.0;125.0
24;-211.0;-983.0;-42.0;1000.0;-219.0;-64.0;46.0;76.0
-10;-324.0;-761.0;-213.0;745.0;-41.0;46.0;294.0;255.0
-8;-406.0;-890.0;-448.0;903.0;-230.0;-51.0;352.0;219.0
-5;-215.0;-986.0;-78.0;1041.0;-128.0;153.0;26.0;47.0
-5;-232.0;-994.0;-5.0;1000.0;-232.0;39.0;65.0;60.0
-23;-284.0;-681.0;30.0;943.0;-58.0;-346.0;207.0;141.0
7;-231.0;-992.0;-12.0;1009.0;-239.0;15.0;57.0;76.0
16;-231.0;-999.0;-12.0;1016.0;-224.0;18.0;52.0;74.0
-2;-240.0;-997.0;-36.0;1006.0;-258.0;-45.0;69.0;82.0
3;-233.0;-995.0;-7.0;991.0;-231.0;9.0;59.0;67.0
-1;-235.0;-1003.0;5.0;1006.0;-242.0;23.0;61.0;67.0
3;-267.0;-827.0;223.0;886.0;-44.0;214.0;173.0;129.0
39;-524.0;-546.0;-64.0;601.0;-74.0;-97.0;777.0;547.0
-12;-239.0;-1005.0;-36.0;998.0;-38.0;-23.0;5.0;118.0
2;-158.0;-923.0;237.0;1034.0;-131.0;-39.0;147.0;-18.0
-15;-112.0;-964.0;180.0;979.0;-153.0;126.0;0.0;-80.0
3;-239.0;-995.0;-17.0;1011.0;-217.0;39.0;62.0;66.0
2;-272.0;-521.0;38.0;473.0;-30.0;-66.0;120.0;73.0
46;-240.0;-891.0;171.0;925.0;-398.0;-264.0;127.0;321.0
11;-291.0;-957.0;-80.0;929.0;-226.0;57.0;111.0;-10.0
-9;-283.0;-1007.0;-1.0;1007.0;13.0;84.0;-42.0;113.0
0;-213.0;-984.0;-184.0;961.0;20.0;-48.0;12.0;51.0
-112;-332.0;-850.0;-196.0;796.0;82.0;-419.0;141.0;210.0
-3;-238.0;-984.0;-16.0;1001.0;-252.0;-8.0;70.0;87.0
-1;-230.0;-983.0;-8.0;995.0;-242.0;-5.0;65.0;83.0
-2;-233.0;-994.0;-36.0;998.0;-229.0;15.0;45.0;79.0
1;-346.0;-801.0;276.0;846.0;-74.0;-406.0;362.0;264.0
-3;-276.0;-1002.0;2.0;1003.0;46.0;-30.0;56.0;122.0
-3;-316.0;-835.0;31.0;846.0;-20.0;-72.0;161.0;135.0
1;-392.0;-837.0;-165.0;915.0;9.0;278.0;329.0;307.0
-7;-140.0;-939.0;151.0;986.0;-183.0;-560.0;55.0;2.0
11;-162.0;-947.0;75.0;955.0;-179.0;-332.0;58.0;29.0
-3;-234.0;-1001.0;-63.0;1028.0;-3.0;94.0;-23.0;78.0
0;-229.0;-630.0;-83.0;648.0;-152.0;107.0;391.0;84.0
16;-274.0;-876.0;86.0;803.0;-141.0;57.0;217.0;287.0
8;-295.0;-836.0;-51.0;762.0;-32.0;74.0;175.0;135.0
-4;-161.0;-849.0;209.0;791.0;-201.0;4.0;203.0;12.0
0;-281.0;-1008.0;-73.0;1006.0;-123.0;16.0;13.0;115.0
0;-267.0;-986.0;-2.0;1016.0;-9.0;6.0;-3.0;118.0
-2;-237.0;-1006.0;-23.0;995.0;-227.0;21.0;48.0;84.0
-7;-242.0;-1000.0;-31.0;997.0;-240.0;27.0;64.0;86.0
-8;-189.0;-791.0;-251.0;782.0;-228.0;297.0;403.0;-15.0
-6;-240.0;-996.0;-39.0;997.0;-233.0;21.0;68.0;87.0
36;-508.0;-713.0;262.0;728.0;-94.0;495.0;597.0;506.0
-130;-187.0;-1037.0;-11.0;1333.0;71.0;-164.0;102.0;169.0
-5;-243.0;-995.0;-14.0;1005.0;-230.0;55.0;66.0;79.0
-4;-289.0;-985.0;-31.0;1012.0;-93.0;-68.0;3.0;139.0
5;-299.0;-1001.0;-45.0;1007.0;-99.0;-45.0;14.0;139.0
22;-299.0;-1000.0;-64.0;1015.0;-101.0;-26.0;24.0;141.0
0;-242.0;-995.0;-9.0;996.0;-240.0;9.0;64.0;83.0
1198;-198.0;-957.0;54.0;946.0;-874.0;-194.0;85.0;96.0
-1;-259.0;-1002.0;21.0;997.0;-173.0;126.0;75.0;82.0
44;-223.0;-995.0;93.0;1032.0;-243.0;659.0;4.0;69.0
5;-321.0;-989.0;-36.0;957.0;-287.0;-45.0;236.0;121.0
44;-277.0;-1112.0;25.0;949.0;77.0;-478.0;158.0;68.0
2;-276.0;-967.0;-34.0;985.0;0.0;6.0;38.0;13.0
4;-240.0;-994.0;-23.0;996.0;-241.0;26.0;67.0;96.0
2;-241.0;-989.0;-75.0;1000.0;-221.0;48.0;67.0;77.0
-1;-241.0;-991.0;11.0;991.0;-245.0;6.0;67.0;84.0
2;-279.0;-954.0;-50.0;1049.0;-27.0;65.0;53.0;133.0
-1;-234.0;-990.0;-46.0;1016.0;-218.0;-30.0;67.0;62.0
1;-274.0;-986.0;-3.0;1043.0;-165.0;118.0;105.0;147.0
-1;-274.0;-946.0;98.0;980.0;-192.0;-96.0;62.0;103.0
3;-261.0;-969.0;126.0;955.0;-201.0;120.0;28.0;31.0
-1;-272.0;-768.0;138.0;759.0;-171.0;147.0;-115.0;71.0
2;-161.0;-955.0;-175.0;943.0;-157.0;-35.0;19.0;-7.0
4;-160.0;-957.0;-96.0;942.0;-151.0;-38.0;14.0;-16.0
-9;-252.0;-990.0;-34.0;1017.0;-241.0;-49.0;69.0;87.0
-4;-265.0;-996.0;-14.0;975.0;56.0;17.0;55.0;123.0
1;-289.0;-997.0;-24.0;1004.0;10.0;-108.0;67.0;118.0
9;-234.0;-994.0;-2.0;1006.0;-236.0;-26.0;76.0;78.0
-3;-261.0;-996.0;33.0;1014.0;10.0;-34.0;47.0;138.0
-24;-237.0;-1003.0;-24.0;1000.0;-241.0;17.0;61.0;76.0
15;-237.0;-1006.0;-7.0;1002.0;-232.0;58.0;60.0;77.0
2;-235.0;-992.0;0.0;994.0;-238.0;45.0;67.0;83.0
3;-241.0;-995.0;-20.0;1008.0;-237.0;7.0;62.0;77.0
12;-273.0;-987.0;26.0;1010.0;29.0;58.0;16.0;115.0
4;-230.0;-964.0;79.0;914.0;-9.0;-52.0;28.0;77.0
2;-239.0;-995.0;-26.0;995.0;-236.0;14.0;71.0;69.0
2;-271.0;-983.0;-73.0;988.0;-19.0;4.0;5.0;103.0
20;-258.0;-983.0;140.0;944.0;-14.0;-72.0;61.0;73.0
-4;-264.0;-998.0;-15.0;1009.0;-23.0;6.0;-12.0;109.0
2;-265.0;-999.0;1.0;1028.0;-31.0;0.0;17.0;125.0
-1;-252.0;-949.0;64.0;934.0;-38.0;-61.0;-6.0;49.0
-3;-267.0;-995.0;-11.0;1028.0;-5.0;-13.0;22.0;99.0
-2;-254.0;-948.0;11.0;948.0;-18.0;-69.0;-4.0;48.0
3;-239.0;-950.0;28.0;933.0;-22.0;-102.0;9.0;48.0
-6;-261.0;-990.0;-8.0;1018.0;10.0;-25.0;17.0;105.0
3;-245.0;-944.0;-44.0;931.0;-41.0;-89.0;0.0;42.0
3;-241.0;-944.0;-55.0;928.0;-19.0;-30.0;-2.0;44.0
4;-283.0;-944.0;-308.0;954.0;-79.0;-190.0;68.0;70.0
5;-231.0;-943.0;-37.0;939.0;-33.0;-92.0;-7.0;57.0
3;-230.0;-944.0;-20.0;940.0;-35.0;-99.0;-11.0;58.0
2;-283.0;-1000.0;-24.0;1028.0;-4.0;-84.0;1.0;105.0
28;-115.0;-948.0;341.0;941.0;-206.0;-162.0;25.0;-87.0
-2;-252.0;-989.0;25.0;1017.0;-31.0;-56.0;3.0;103.0
2;-226.0;-942.0;-46.0;923.0;-26.0;-93.0;-2.0;59.0
-3;-234.0;-941.0;-44.0;919.0;-32.0;-63.0;-4.0;57.0
2;-236.0;-941.0;-9.0;951.0;-16.0;-99.0;-4.0;63.0
-3;-246.0;-986.0;24.0;1029.0;-19.0;0.0;-4.0;95.0
4;-133.0;-947.0;77.0;964.0;-241.0;41.0;206.0;-42.0
-2;-293.0;-942.0;128.0;960.0;-24.0;10.0;65.0;122.0
-3;-226.0;-937.0;37.0;937.0;-14.0;-145.0;28.0;38.0
-3;-236.0;-944.0;-16.0;928.0;-28.0;-90.0;-4.0;76.0
4;-226.0;-782.0;-48.0;921.0;-156.0;50.0;-151.0;71.0
61;-314.0;-1052.0;-91.0;1014.0;-118.0;22.0;104.0;165.0
11;-296.0;-1003.0;-100.0;1045.0;-162.0;25.0;133.0;170.0
-2;-173.0;-966.0;-88.0;953.0;-161.0;-160.0;-5.0;-7.0
2;-180.0;-967.0;-47.0;959.0;-171.0;6.0;35.0;5.0
4;-188.0;-958.0;-1.0;949.0;-160.0;6.0;31.0;-19.0
0;-261.0;-973.0;-6.0;1020.0;8.0;71.0;35.0;107.0
2;-247.0;-995.0;-56.0;987.0;23.0;50.0;48.0;126.0
-14;-266.0;-941.0;-598.0;928.0;-142.0;517.0;144.0;81.0
6;-243.0;-998.0;-37.0;1006.0;-231.0;33.0;65.0;82.0
0;-242.0;-994.0;-23.0;1015.0;-254.0;-6.0;70.0;78.0
15;-235.0;-992.0;-8.0;1005.0;-300.0;-5.0;75.0;91.0
-12;-204.0;-1016.0;-112.0;996.0;-102.0;-189.0;75.0;28.0
47;-537.0;-1104.0;78.0;820.0;-172.0;-186.0;216.0;315.0
-26;-252.0;-932.0;279.0;1142.0;-75.0;-55.0;288.0;135.0
50;-57.0;-802.0;40.0;1271.0;-247.0;415.0;54.0;162.0
-3;-317.0;-992.0;-82.0;995.0;-30.0;12.0;12.0;136.0
-4;-239.0;-995.0;-27.0;1015.0;-240.0;13.0;67.0;86.0
0;-272.0;-996.0;-70.0;1006.0;-29.0;-32.0;32.0;160.0
-5;-315.0;-946.0;41.0;1008.0;-121.0;-41.0;320.0;151.0
3;-324.0;-949.0;-9.0;987.0;-140.0;11.0;326.0;131.0
-3;-353.0;-912.0;20.0;990.0;-124.0;155.0;302.0;195.0
-6;-240.0;-1001.0;-6.0;998.0;-231.0;4.0;64.0;78.0
-6;-241.0;-992.0;-11.0;997.0;-231.0;46.0;69.0;85.0
6;-307.0;-948.0;-47.0;998.0;-127.0;8.0;316.0;144.0
-10;-267.0;-982.0;-26.0;994.0;75.0;-10.0;106.0;85.0
-4;-263.0;-983.0;-34.0;1000.0;90.0;17.0;108.0;96.0
-4;-285.0;-989.0;-10.0;1004.0;110.0;1.0;83.0;133.0
4;-270.0;-988.0;-13.0;991.0;80.0;-25.0;101.0;127.0
0;-264.0;-976.0;-37.0;991.0;80.0;8.0;111.0;117.0
-7;-270.0;-982.0;-4.0;991.0;80.0;-7.0;103.0;129.0
-4;-267.0;-976.0;-26.0;984.0;82.0;-2.0;100.0;117.0
7;-313.0;-945.0;-33.0;987.0;-132.0;82.0;308.0;158.0
1;-302.0;-946.0;7.0;1004.0;-130.0;-68.0;298.0;155.0
-4;-257.0;-967.0;-88.0;992.0;109.0;-53.0;73.0;114.0
4;-272.0;-984.0;-27.0;987.0;92.0;-21.0;102.0;106.0
