InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-978.0;641.0;-147.0;65.0;993.0;995.0;-234.0;-222.0
-993.0;?;-187.0;67.0;1002.0;996.0;-224.0;-255.0
-973.0;642.0;-173.0;63.0;974.0;1002.0;-219.0;-220.0
-1005.0;?;-146.0;65.0;?;985.0;-284.0;-226.0
-1005.0;646.0;-196.0;53.0;988.0;994.0;-305.0;-260.0
-994.0;646.0;-218.0;47.0;1013.0;982.0;-327.0;-258.0
-1000.0;646.0;-221.0;63.0;976.0;984.0;-361.0;-270.0
-982.0;648.0;-227.0;79.0;950.0;973.0;-359.0;-250.0
-981.0;650.0;-184.0;100.0;989.0;1000.0;-418.0;-249.0
-994.0;651.0;-250.0;112.0;968.0;989.0;-365.0;-232.0
-995.0;654.0;-240.0;123.0;971.0;972.0;-436.0;-264.0
-993.0;656.0;-252.0;130.0;954.0;981.0;-456.0;-271.0
-997.0;663.0;-285.0;135.0;?;983.0;-428.0;-281.0
-999.0;668.0;-256.0;140.0;979.0;954.0;-405.0;-266.0
-1022.0;676.0;-232.0;112.0;966.0;990.0;-500.0;-297.0
-997.0;679.0;-273.0;102.0;968.0;?;-435.0;-305.0
?;683.0;-256.0;41.0;952.0;985.0;-437.0;-308.0
-978.0;689.0;-276.0;159.0;951.0;976.0;-479.0;-329.0
-997.0;692.0;-294.0;95.0;948.0;974.0;-441.0;-325.0
-982.0;694.0;-294.0;120.0;959.0;957.0;-421.0;-304.0
-972.0;696.0;-281.0;109.0;953.0;979.0;-407.0;-306.0
-968.0;697.0;?;118.0;950.0;974.0;-391.0;-319.0
-984.0;699.0;-270.0;112.0;951.0;989.0;-408.0;-329.0
-995.0;702.0;-270.0;106.0;961.0;974.0;-395.0;-330.0
-989.0;704.0;-290.0;119.0;959.0;971.0;-335.0;-300.0
?;704.0;-276.0;119.0;943.0;993.0;-371.0;-312.0
-979.0;?;-282.0;123.0;962.0;981.0;-374.0;?
-979.0;705.0;-278.0;123.0;960.0;949.0;-390.0;-330.0
-981.0;704.0;-275.0;?;957.0;986.0;-373.0;-330.0
?;707.0;-268.0;134.0;952.0;988.0;-488.0;-315.0
-978.0;706.0;-264.0;138.0;959.0;985.0;-423.0;-324.0
-988.0;707.0;-274.0;133.0;946.0;959.0;-396.0;-287.0
-979.0;702.0;-275.0;?;958.0;965.0;-362.0;-303.0
-987.0;702.0;-255.0;129.0;955.0;976.0;-365.0;?
-994.0;705.0;-255.0;125.0;946.0;966.0;?;-290.0
-973.0;704.0;-255.0;131.0;966.0;977.0;-335.0;-292.0
-990.0;704.0;-268.0;125.0;977.0;987.0;?;-273.0
-986.0;702.0;-258.0;?;981.0;992.0;?;-270.0
-978.0;700.0;-245.0;128.0;961.0;970.0;-383.0;-251.0
-984.0;698.0;-238.0;124.0;989.0;985.0;-399.0;-240.0
-987.0;696.0;-224.0;121.0;969.0;988.0;-494.0;-217.0
-975.0;695.0;-223.0;127.0;995.0;977.0;-582.0;-204.0
-991.0;693.0;-209.0;119.0;1001.0;1016.0;-524.0;-215.0
?;690.0;-203.0;121.0;981.0;980.0;-580.0;-207.0
-988.0;694.0;-220.0;103.0;990.0;973.0;-536.0;-226.0
?;693.0;-221.0;101.0;1024.0;995.0;-457.0;-214.0
-988.0;688.0;-205.0;94.0;995.0;994.0;-407.0;-230.0
-970.0;685.0;?;95.0;963.0;979.0;-446.0;-246.0
-972.0;683.0;-245.0;95.0;987.0;965.0;-331.0;-255.0
-963.0;681.0;-216.0;86.0;1002.0;?;-260.0;-262.0
-963.0;683.0;-196.0;98.0;990.0;995.0;-181.0;-270.0
-998.0;688.0;-209.0;69.0;975.0;994.0;-211.0;-274.0
-988.0;684.0;-211.0;?;988.0;996.0;-161.0;?
-998.0;683.0;-183.0;79.0;982.0;1003.0;-143.0;-283.0
-1015.0;677.0;-184.0;94.0;925.0;992.0;-161.0;-291.0
-1011.0;670.0;-160.0;134.0;935.0;?;-106.0;?
-959.0;665.0;-173.0;150.0;1007.0;1012.0;-31.0;-288.0
-980.0;661.0;-121.0;138.0;966.0;1027.0;-255.0;-268.0
-994.0;659.0;-114.0;103.0;987.0;1016.0;-159.0;-270.0
-996.0;653.0;-145.0;139.0;994.0;1018.0;-343.0;?
-985.0;643.0;-129.0;139.0;986.0;1027.0;-567.0;?
-958.0;633.0;-162.0;132.0;974.0;1009.0;?;-248.0
-977.0;623.0;-160.0;150.0;968.0;996.0;-500.0;-248.0
-954.0;612.0;-163.0;194.0;971.0;1001.0;-419.0;-279.0
-920.0;609.0;-178.0;184.0;966.0;1015.0;-311.0;-247.0
-1013.0;610.0;-147.0;179.0;?;985.0;-273.0;-245.0
-960.0;613.0;-187.0;124.0;971.0;1005.0;-261.0;-251.0
-972.0;613.0;-170.0;102.0;978.0;?;-272.0;?
-980.0;619.0;-128.0;109.0;971.0;1005.0;-295.0;-271.0
-969.0;617.0;-156.0;76.0;978.0;1007.0;-295.0;-260.0
-957.0;618.0;-178.0;54.0;?;1024.0;-322.0;-280.0
-941.0;615.0;-160.0;113.0;970.0;1009.0;-307.0;-269.0
-945.0;611.0;-162.0;124.0;980.0;1017.0;-304.0;-271.0
-954.0;612.0;-163.0;?;965.0;1006.0;-282.0;-268.0
-955.0;?;?;122.0;967.0;1007.0;-283.0;-274.0
-951.0;614.0;-162.0;119.0;974.0;994.0;-297.0;?
-955.0;614.0;-175.0;110.0;966.0;1008.0;-274.0;-269.0
-952.0;615.0;-170.0;104.0;987.0;?;-291.0;-269.0
-953.0;617.0;-166.0;99.0;939.0;1005.0;-302.0;-273.0
-950.0;613.0;-175.0;103.0;961.0;1003.0;-320.0;-250.0
-955.0;?;-178.0;115.0;969.0;1006.0;-366.0;-226.0
-959.0;614.0;-167.0;117.0;1022.0;994.0;-521.0;-263.0
-947.0;616.0;?;113.0;?;1072.0;-492.0;-227.0
-947.0;616.0;-174.0;?;996.0;1027.0;-180.0;-234.0
-949.0;616.0;-120.0;119.0;984.0;997.0;-104.0;-250.0
-953.0;615.0;-134.0;122.0;969.0;1034.0;-194.0;-259.0
-957.0;618.0;-171.0;119.0;970.0;1045.0;75.0;-250.0
-948.0;619.0;-131.0;108.0;954.0;1005.0;30.0;-250.0
?;617.0;-130.0;92.0;999.0;1007.0;-8.0;-249.0
-925.0;617.0;-96.0;93.0;?;1018.0;-61.0;-235.0
-945.0;615.0;-82.0;105.0;1017.0;991.0;-123.0;-204.0
-974.0;615.0;?;135.0;1039.0;985.0;-234.0;?
-974.0;615.0;-119.0;116.0;1020.0;1028.0;-341.0;-154.0
-975.0;614.0;-212.0;124.0;976.0;1029.0;-455.0;-172.0
-983.0;614.0;-219.0;145.0;991.0;994.0;-507.0;-209.0
-977.0;614.0;-216.0;137.0;992.0;981.0;-605.0;?
-942.0;614.0;-255.0;131.0;993.0;996.0;-557.0;-243.0
-977.0;617.0;-264.0;186.0;990.0;976.0;-562.0;-245.0
-1002.0;626.0;-294.0;165.0;?;985.0;-554.0;-271.0
-996.0;631.0;-296.0;247.0;947.0;955.0;-443.0;-300.0
?;651.0;-313.0;100.0;952.0;966.0;-544.0;-306.0
-1048.0;670.0;-305.0;-105.0;933.0;952.0;-488.0;?
-985.0;676.0;-311.0;54.0;?;947.0;-481.0;-300.0
-963.0;686.0;-291.0;175.0;951.0;964.0;-492.0;-340.0
-984.0;703.0;-308.0;118.0;950.0;988.0;-483.0;-305.0
-977.0;718.0;-278.0;119.0;953.0;979.0;-449.0;-300.0
-1000.0;732.0;-291.0;133.0;961.0;971.0;-458.0;-286.0
-976.0;743.0;-296.0;138.0;962.0;959.0;-486.0;-295.0
-962.0;747.0;?;175.0;970.0;953.0;-440.0;-296.0
-978.0;745.0;-286.0;167.0;950.0;962.0;-440.0;-265.0
-963.0;745.0;?;175.0;?;972.0;-497.0;-270.0
-952.0;745.0;-278.0;189.0;958.0;985.0;-557.0;-280.0
-976.0;747.0;-274.0;172.0;955.0;968.0;-567.0;-293.0
-994.0;746.0;-293.0;167.0;955.0;974.0;-573.0;-285.0
-985.0;748.0;-294.0;168.0;962.0;976.0;-537.0;?
-979.0;750.0;-274.0;169.0;982.0;956.0;-495.0;-270.0
-985.0;752.0;-276.0;161.0;?;966.0;-532.0;-259.0
?;750.0;-258.0;160.0;980.0;982.0;-435.0;-280.0
-976.0;749.0;-248.0;164.0;?;1002.0;-462.0;-251.0
-972.0;752.0;-230.0;159.0;989.0;981.0;-461.0;-267.0
-993.0;750.0;-217.0;141.0;981.0;983.0;-313.0;-243.0
-971.0;751.0;?;150.0;1001.0;976.0;-422.0;-267.0
-972.0;750.0;-231.0;151.0;1010.0;988.0;?;-237.0
?;747.0;-248.0;160.0;992.0;977.0;-226.0;-252.0
-990.0;745.0;-224.0;151.0;956.0;983.0;-250.0;-258.0
-987.0;744.0;-216.0;159.0;977.0;1012.0;-279.0;-259.0
-1000.0;744.0;-208.0;151.0;982.0;1005.0;-210.0;-243.0
-976.0;741.0;-207.0;158.0;995.0;?;-226.0;-269.0
-983.0;740.0;-181.0;161.0;1003.0;989.0;-199.0;-241.0
-994.0;737.0;-193.0;149.0;1010.0;?;-239.0;-237.0
-993.0;730.0;-206.0;172.0;992.0;994.0;-220.0;-189.0
-998.0;723.0;-185.0;160.0;981.0;1013.0;-219.0;-186.0
-983.0;715.0;-166.0;163.0;987.0;995.0;-214.0;-218.0
-965.0;709.0;-169.0;162.0;1008.0;1016.0;-221.0;-210.0
-976.0;708.0;-189.0;146.0;998.0;1011.0;?;-180.0
-979.0;704.0;-162.0;159.0;1007.0;999.0;-206.0;-176.0
-978.0;700.0;-159.0;159.0;998.0;982.0;-212.0;-151.0
-973.0;696.0;?;171.0;1007.0;1007.0;-181.0;-172.0
-993.0;694.0;-159.0;145.0;995.0;1022.0;-181.0;-172.0
-983.0;692.0;-151.0;131.0;997.0;?;-165.0;-177.0
-983.0;689.0;-161.0;128.0;998.0;1010.0;-158.0;-173.0
-981.0;684.0;?;114.0;991.0;1014.0;-161.0;-179.0
-980.0;680.0;-159.0;110.0;998.0;996.0;-143.0;-191.0
-983.0;680.0;-158.0;115.0;1005.0;985.0;-132.0;-196.0
-983.0;678.0;-155.0;99.0;992.0;1001.0;-123.0;-194.0
-980.0;676.0;-176.0;101.0;1008.0;1005.0;-124.0;-203.0
-987.0;677.0;-158.0;98.0;998.0;1005.0;-120.0;-198.0
-985.0;674.0;-157.0;?;998.0;1006.0;-100.0;-201.0
-979.0;670.0;-169.0;86.0;989.0;1022.0;-96.0;-181.0
-980.0;666.0;-172.0;103.0;1017.0;994.0;-106.0;-190.0
-986.0;662.0;-147.0;93.0;1006.0;1005.0;-103.0;-168.0
-981.0;660.0;-156.0;91.0;999.0;993.0;-126.0;-175.0
-983.0;658.0;?;97.0;1007.0;1010.0;-122.0;-184.0
-976.0;654.0;-169.0;97.0;1008.0;998.0;-112.0;-163.0
-977.0;651.0;-151.0;91.0;1003.0;1015.0;-111.0;-198.0
-987.0;652.0;-167.0;90.0;998.0;994.0;-117.0;-181.0
-982.0;650.0;-154.0;85.0;989.0;1000.0;-94.0;-189.0
-977.0;?;-151.0;82.0;981.0;?;-120.0;-201.0
-981.0;648.0;-160.0;79.0;999.0;988.0;-105.0;-199.0
-984.0;649.0;-147.0;78.0;?;1005.0;-131.0;-200.0
-980.0;649.0;-162.0;75.0;1007.0;1009.0;-123.0;-200.0
-982.0;646.0;-185.0;73.0;1017.0;1025.0;-131.0;-193.0
-980.0;647.0;-169.0;70.0;1000.0;996.0;-128.0;-181.0
-976.0;649.0;-147.0;78.0;1007.0;1014.0;-160.0;?
-981.0;?;-156.0;72.0;981.0;1005.0;-143.0;-171.0
-986.0;645.0;-150.0;72.0;999.0;1015.0;-200.0;-181.0
-978.0;646.0;-164.0;84.0;1006.0;1012.0;-213.0;-220.0
-979.0;644.0;-148.0;?;989.0;?;?;-211.0
-990.0;?;-171.0;?;984.0;996.0;-175.0;-234.0
-989.0;642.0;?;88.0;957.0;1004.0;-204.0;-228.0
-993.0;642.0;-186.0;88.0;981.0;984.0;-199.0;-267.0
-992.0;644.0;-199.0;82.0;983.0;978.0;-170.0;-254.0
-987.0;644.0;-190.0;?;982.0;1016.0;-222.0;-272.0
-997.0;645.0;-219.0;81.0;966.0;1011.0;-300.0;-246.0
-987.0;644.0;-212.0;71.0;974.0;1009.0;-259.0;-234.0
-994.0;646.0;-212.0;78.0;993.0;1002.0;-317.0;-240.0
-997.0;646.0;-209.0;76.0;991.0;984.0;-308.0;-247.0
-970.0;647.0;-213.0;97.0;1002.0;986.0;-264.0;-250.0
-973.0;648.0;-226.0;111.0;979.0;984.0;-321.0;-242.0
-969.0;651.0;-226.0;131.0;989.0;1005.0;-307.0;-280.0
-981.0;655.0;-226.0;135.0;961.0;994.0;-443.0;-241.0
-975.0;663.0;-228.0;147.0;989.0;975.0;-337.0;-261.0
-994.0;672.0;-260.0;101.0;967.0;976.0;-439.0;-280.0
-969.0;676.0;-258.0;113.0;963.0;973.0;-494.0;-264.0
-996.0;682.0;-234.0;123.0;968.0;966.0;-310.0;-243.0
-983.0;686.0;-237.0;101.0;957.0;?;-393.0;-294.0
-1001.0;687.0;-261.0;105.0;950.0;993.0;-500.0;-294.0
-992.0;685.0;-288.0;121.0;972.0;957.0;-491.0;-313.0
-1002.0;689.0;-259.0;?;968.0;974.0;-453.0;-311.0
-991.0;692.0;-261.0;102.0;?;969.0;-484.0;-322.0
-998.0;695.0;-266.0;110.0;949.0;952.0;-522.0;-290.0
-997.0;699.0;-269.0;109.0;945.0;?;-447.0;?
-979.0;701.0;-292.0;111.0;939.0;959.0;-444.0;-309.0
-1000.0;707.0;-294.0;98.0;949.0;984.0;-434.0;-291.0
-988.0;?;-287.0;124.0;?;968.0;-369.0;-272.0
-958.0;?;-265.0;118.0;951.0;947.0;-426.0;-306.0
-977.0;722.0;-294.0;106.0;951.0;966.0;-416.0;-310.0
-1014.0;727.0;-283.0;105.0;970.0;955.0;-482.0;-302.0
-990.0;730.0;-275.0;119.0;948.0;969.0;-418.0;-328.0
-987.0;732.0;-275.0;120.0;956.0;974.0;-516.0;-298.0
-976.0;735.0;-290.0;127.0;966.0;964.0;-428.0;-314.0
-975.0;735.0;-289.0;132.0;950.0;965.0;-419.0;-288.0
-999.0;736.0;-287.0;131.0;980.0;944.0;-447.0;-305.0
-981.0;738.0;-271.0;130.0;965.0;943.0;-450.0;-286.0
-999.0;740.0;?;106.0;?;958.0;-436.0;-267.0
-984.0;740.0;-237.0;121.0;972.0;957.0;-490.0;-268.0
-1003.0;741.0;-249.0;112.0;945.0;980.0;-517.0;-244.0
-992.0;739.0;?;123.0;975.0;979.0;-528.0;-242.0
-985.0;738.0;-233.0;129.0;970.0;973.0;-528.0;-221.0
-996.0;741.0;-244.0;125.0;980.0;985.0;-646.0;-267.0
-986.0;738.0;-245.0;?;961.0;960.0;-632.0;-227.0
-999.0;737.0;-227.0;121.0;988.0;955.0;-598.0;-228.0
-994.0;734.0;-237.0;122.0;989.0;965.0;?;-239.0
-980.0;731.0;-253.0;120.0;1015.0;960.0;-515.0;-171.0
-997.0;?;-240.0;101.0;980.0;993.0;-399.0;-256.0
-990.0;726.0;-278.0;100.0;1012.0;990.0;-363.0;-291.0
-969.0;723.0;-258.0;?;986.0;994.0;-291.0;-297.0
-986.0;723.0;?;103.0;?;972.0;-261.0;-329.0
-983.0;728.0;-269.0;93.0;986.0;1001.0;-209.0;-258.0
-990.0;726.0;-197.0;74.0;983.0;949.0;-112.0;-321.0
-1004.0;724.0;-166.0;77.0;981.0;972.0;-163.0;-306.0
-985.0;714.0;-117.0;101.0;962.0;991.0;-204.0;-266.0
-966.0;700.0;-130.0;105.0;961.0;989.0;-124.0;-281.0
-1018.0;679.0;-164.0;-27.0;996.0;988.0;-96.0;-264.0
-1037.0;655.0;-158.0;132.0;955.0;993.0;-262.0;-261.0
-1028.0;627.0;-82.0;122.0;938.0;943.0;-335.0;-257.0
-991.0;599.0;-41.0;155.0;895.0;943.0;-524.0;-289.0
-962.0;567.0;-82.0;?;977.0;1027.0;-616.0;-242.0
-987.0;539.0;-226.0;100.0;1009.0;1091.0;-477.0;?
-978.0;514.0;-202.0;111.0;1024.0;944.0;?;-288.0
-977.0;493.0;-163.0;114.0;977.0;995.0;-421.0;-246.0
-976.0;472.0;-110.0;76.0;1005.0;1008.0;-484.0;-274.0
-988.0;?;-100.0;115.0;1017.0;1028.0;-478.0;-308.0
-982.0;438.0;-77.0;100.0;1010.0;1075.0;-446.0;-267.0
-948.0;425.0;-77.0;95.0;994.0;1008.0;-421.0;-281.0
-937.0;419.0;-84.0;71.0;977.0;972.0;-408.0;?
-932.0;416.0;-77.0;?;978.0;1046.0;-399.0;-314.0
-1020.0;413.0;-8.0;-36.0;990.0;1018.0;-375.0;-275.0
-1013.0;415.0;25.0;12.0;993.0;961.0;-364.0;-282.0
-966.0;421.0;-25.0;24.0;993.0;983.0;-404.0;-305.0
-968.0;428.0;0.0;27.0;986.0;976.0;-388.0;?
-991.0;437.0;-23.0;6.0;1005.0;978.0;-437.0;-324.0
-1008.0;452.0;-46.0;56.0;1026.0;942.0;-511.0;-291.0
-995.0;466.0;-102.0;15.0;1009.0;936.0;-490.0;-290.0
-982.0;475.0;-119.0;42.0;981.0;937.0;-456.0;-260.0
-981.0;485.0;-70.0;63.0;1032.0;938.0;-486.0;-281.0
-991.0;482.0;-109.0;-29.0;1039.0;957.0;-499.0;-267.0
-1004.0;475.0;-109.0;6.0;1018.0;?;-532.0;-275.0
-1001.0;468.0;-116.0;?;1056.0;?;-486.0;-275.0
-1012.0;463.0;-112.0;-2.0;1051.0;981.0;-502.0;-275.0
-1020.0;465.0;-135.0;-5.0;969.0;993.0;-516.0;-303.0
-1041.0;474.0;-193.0;-7.0;895.0;961.0;-519.0;-358.0
-1046.0;493.0;-182.0;33.0;866.0;938.0;-566.0;-406.0
-1018.0;518.0;-307.0;-23.0;874.0;953.0;-531.0;-534.0
-1015.0;537.0;-352.0;19.0;871.0;1054.0;-505.0;-588.0
-1044.0;?;-554.0;68.0;818.0;1189.0;-582.0;-643.0
-1025.0;556.0;-449.0;63.0;746.0;1180.0;-676.0;-685.0
-1038.0;559.0;-399.0;96.0;810.0;1091.0;-679.0;-859.0
-1073.0;555.0;-497.0;132.0;669.0;997.0;-668.0;-795.0
-1049.0;549.0;-496.0;130.0;688.0;948.0;-616.0;-880.0
?;544.0;-348.0;104.0;628.0;983.0;-637.0;-867.0
-921.0;542.0;-354.0;178.0;524.0;992.0;-632.0;-835.0
-945.0;539.0;-425.0;139.0;602.0;942.0;-623.0;-804.0
-988.0;539.0;-550.0;269.0;647.0;?;-633.0;-856.0
-936.0;539.0;-484.0;419.0;700.0;974.0;-533.0;-832.0
-886.0;535.0;-531.0;324.0;672.0;998.0;-566.0;-846.0
-865.0;527.0;-457.0;491.0;?;980.0;-646.0;-856.0
-930.0;516.0;-485.0;403.0;694.0;1050.0;-729.0;-866.0
-831.0;508.0;-545.0;513.0;698.0;1038.0;-534.0;-797.0
-877.0;503.0;?;456.0;691.0;955.0;-512.0;-766.0
-760.0;498.0;-455.0;498.0;680.0;894.0;-489.0;-717.0
-781.0;494.0;-394.0;484.0;672.0;?;-459.0;-718.0
-777.0;496.0;-477.0;553.0;?;857.0;-363.0;-608.0
-872.0;?;-467.0;523.0;583.0;764.0;-425.0;-581.0
-863.0;500.0;-654.0;550.0;537.0;647.0;-511.0;-414.0
-892.0;506.0;-364.0;545.0;593.0;497.0;-430.0;-518.0
-861.0;514.0;43.0;558.0;487.0;635.0;?;-287.0
-859.0;530.0;-180.0;539.0;489.0;494.0;-647.0;-408.0
-829.0;540.0;-433.0;526.0;691.0;675.0;-357.0;-619.0
-826.0;545.0;-687.0;485.0;687.0;673.0;-416.0;-658.0
-795.0;550.0;-613.0;462.0;715.0;783.0;-416.0;-693.0
-763.0;554.0;-553.0;392.0;766.0;?;-491.0;-658.0
-704.0;560.0;-545.0;359.0;770.0;731.0;-550.0;-680.0
-631.0;561.0;-634.0;316.0;819.0;841.0;-611.0;-648.0
-626.0;565.0;?;443.0;881.0;908.0;-558.0;-692.0
-636.0;570.0;-607.0;207.0;868.0;892.0;-499.0;-706.0
-470.0;569.0;-620.0;194.0;?;779.0;-494.0;-659.0
-663.0;565.0;-620.0;283.0;755.0;795.0;-497.0;-692.0
-802.0;562.0;-539.0;435.0;685.0;844.0;-526.0;-708.0
-782.0;559.0;-513.0;545.0;710.0;773.0;-528.0;-729.0
-844.0;554.0;-576.0;507.0;726.0;737.0;-511.0;-691.0
?;550.0;-739.0;513.0;668.0;711.0;-561.0;-711.0
-889.0;542.0;-724.0;441.0;663.0;717.0;-590.0;-754.0
-942.0;?;-628.0;?;712.0;879.0;-633.0;-779.0
-994.0;533.0;-677.0;466.0;739.0;748.0;-666.0;-772.0
?;526.0;-618.0;444.0;751.0;789.0;-663.0;-813.0
-923.0;523.0;-584.0;467.0;726.0;855.0;-628.0;-871.0
-895.0;515.0;-664.0;?;725.0;802.0;-600.0;-897.0
-867.0;510.0;-768.0;435.0;701.0;877.0;-573.0;-870.0
-903.0;508.0;-754.0;401.0;?;895.0;-548.0;-874.0
-906.0;499.0;?;443.0;695.0;884.0;-494.0;-885.0
-850.0;493.0;-676.0;453.0;675.0;937.0;-512.0;-847.0
-888.0;481.0;-651.0;509.0;707.0;?;-501.0;?
-903.0;?;-645.0;495.0;689.0;893.0;-464.0;-797.0
-941.0;454.0;-573.0;525.0;696.0;914.0;?;-804.0
-948.0;443.0;-573.0;592.0;662.0;892.0;-435.0;-726.0
-935.0;430.0;-537.0;589.0;640.0;861.0;?;-670.0
-930.0;412.0;-467.0;561.0;639.0;844.0;-376.0;-618.0
-916.0;395.0;-416.0;576.0;620.0;821.0;-365.0;-573.0
-933.0;375.0;-402.0;582.0;600.0;775.0;-344.0;-500.0
-923.0;352.0;-392.0;542.0;613.0;726.0;-326.0;-496.0
-908.0;327.0;-406.0;557.0;700.0;752.0;-316.0;-489.0
-901.0;301.0;?;541.0;802.0;863.0;-266.0;-474.0
-904.0;279.0;-383.0;?;852.0;859.0;-233.0;-484.0
-873.0;261.0;-377.0;493.0;901.0;?;-255.0;-442.0
-823.0;243.0;-379.0;?;?;707.0;-247.0;-438.0
-776.0;223.0;-383.0;406.0;932.0;619.0;-250.0;-367.0
-755.0;206.0;-447.0;367.0;934.0;1124.0;-258.0;-319.0
-722.0;192.0;?;294.0;966.0;902.0;-227.0;-327.0
-688.0;181.0;-346.0;255.0;941.0;983.0;-184.0;-332.0
-719.0;171.0;-280.0;246.0;921.0;877.0;?;-295.0
-827.0;163.0;-217.0;?;?;912.0;-169.0;-297.0
-896.0;158.0;-254.0;239.0;951.0;1013.0;-198.0;-330.0
-942.0;157.0;-260.0;269.0;922.0;1012.0;-179.0;-322.0
-985.0;155.0;-227.0;210.0;913.0;980.0;-230.0;-356.0
-977.0;158.0;-238.0;173.0;1049.0;1023.0;-286.0;-507.0
?;164.0;-459.0;130.0;912.0;1072.0;-313.0;-668.0
-969.0;172.0;-428.0;105.0;923.0;981.0;-329.0;-658.0
-968.0;181.0;-538.0;113.0;637.0;901.0;-411.0;-694.0
-946.0;190.0;-223.0;106.0;853.0;1012.0;-540.0;-646.0
-952.0;498.0;-563.0;104.0;699.0;743.0;-567.0;-785.0
-978.0;505.0;-481.0;84.0;?;934.0;-588.0;-667.0
-993.0;509.0;-444.0;-10.0;844.0;?;-466.0;-684.0
-980.0;516.0;-406.0;?;904.0;1092.0;-451.0;-623.0
-973.0;523.0;-356.0;47.0;846.0;945.0;-434.0;-537.0
-1203.0;530.0;-290.0;121.0;806.0;880.0;-436.0;-429.0
-1244.0;536.0;-283.0;283.0;783.0;827.0;-426.0;-364.0
-1157.0;540.0;-313.0;453.0;807.0;767.0;-348.0;-287.0
-975.0;542.0;-304.0;468.0;841.0;?;-301.0;-261.0
-840.0;542.0;-323.0;468.0;886.0;749.0;-270.0;-279.0
-877.0;?;?;352.0;869.0;835.0;-272.0;?
-855.0;539.0;-178.0;341.0;852.0;850.0;?;-190.0
?;547.0;-123.0;303.0;907.0;867.0;-230.0;-220.0
-971.0;554.0;-103.0;271.0;833.0;963.0;-212.0;-217.0
-900.0;560.0;-153.0;?;960.0;969.0;-297.0;-240.0
-853.0;569.0;-179.0;133.0;1086.0;883.0;-304.0;-321.0
-821.0;579.0;-252.0;116.0;?;1222.0;-312.0;-383.0
-811.0;586.0;-353.0;89.0;1129.0;1194.0;-362.0;-600.0
-842.0;597.0;-463.0;81.0;?;1269.0;-464.0;-746.0
-862.0;604.0;-42.0;26.0;?;1328.0;-660.0;-700.0
-838.0;610.0;-437.0;4.0;763.0;1120.0;-671.0;?
-857.0;615.0;-823.0;-92.0;776.0;1195.0;-711.0;-648.0
-854.0;619.0;-415.0;-74.0;859.0;711.0;-730.0;-677.0
-815.0;626.0;-367.0;-40.0;918.0;1103.0;-661.0;-672.0
-961.0;633.0;-431.0;?;819.0;1071.0;-610.0;-638.0
-1194.0;628.0;-427.0;-58.0;725.0;897.0;-570.0;-561.0
-1265.0;625.0;-266.0;123.0;675.0;837.0;-579.0;-538.0
-1313.0;619.0;-277.0;324.0;719.0;847.0;?;-491.0
-1267.0;602.0;-309.0;374.0;743.0;766.0;-581.0;-495.0
?;590.0;-263.0;169.0;741.0;?;-556.0;-484.0
-856.0;591.0;-258.0;481.0;795.0;886.0;-558.0;-545.0
-943.0;?;-234.0;445.0;752.0;878.0;-506.0;-504.0
-1060.0;576.0;-314.0;396.0;710.0;881.0;-490.0;-517.0
-1054.0;574.0;-315.0;321.0;?;893.0;-455.0;-534.0
-941.0;570.0;-409.0;317.0;818.0;1083.0;-476.0;-555.0
-857.0;570.0;-365.0;310.0;947.0;894.0;-498.0;-700.0
-810.0;571.0;-657.0;340.0;1105.0;1143.0;-564.0;?
-863.0;564.0;-621.0;318.0;631.0;1017.0;-584.0;-615.0
-895.0;554.0;-155.0;?;844.0;1099.0;-589.0;-662.0
-897.0;550.0;-252.0;293.0;?;851.0;-595.0;-613.0
-940.0;537.0;-427.0;272.0;850.0;905.0;-516.0;-631.0
-861.0;529.0;-449.0;?;762.0;964.0;-514.0;-693.0
-850.0;517.0;-282.0;?;?;965.0;-518.0;-702.0
-894.0;?;-238.0;229.0;793.0;1004.0;-538.0;-687.0
-1014.0;492.0;-345.0;183.0;733.0;925.0;-539.0;-683.0
-1309.0;483.0;-281.0;468.0;695.0;893.0;-493.0;?
-910.0;473.0;-261.0;381.0;733.0;907.0;-449.0;-637.0
-876.0;466.0;-387.0;358.0;698.0;897.0;-409.0;-644.0
-948.0;454.0;-446.0;276.0;700.0;815.0;-373.0;-693.0
?;441.0;-568.0;304.0;661.0;?;-378.0;-709.0
-917.0;427.0;-493.0;306.0;677.0;929.0;-406.0;-739.0
-910.0;421.0;-473.0;365.0;650.0;892.0;-403.0;-730.0
-955.0;409.0;-444.0;402.0;661.0;907.0;-469.0;-761.0
-936.0;406.0;-414.0;466.0;669.0;926.0;-500.0;-760.0
-913.0;?;-459.0;402.0;681.0;?;-529.0;-773.0
-888.0;396.0;-550.0;410.0;706.0;926.0;-528.0;-817.0
-878.0;388.0;-516.0;394.0;706.0;945.0;-539.0;?
-816.0;383.0;-422.0;405.0;660.0;956.0;-517.0;-768.0
-846.0;371.0;-455.0;?;605.0;871.0;-466.0;-761.0
-836.0;361.0;-513.0;447.0;605.0;796.0;-456.0;-725.0
-849.0;351.0;-523.0;415.0;603.0;854.0;?;-753.0
