InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-2.0;-35;-16.0;23;11.0;31.0;1.0;15.0;-23;-72.0;-22.0;-35;-3.0
49.0;-26;0.0;12;-12.0;0.0;18.0;-29.0;-12;-68.0;-61.0;-26;-8.0
-7.0;13;44.0;-17;-52.0;-40.0;18.0;48.0;17;-72.0;-68.0;13;20.0
-17.0;40;4.0;-23;-24.0;-89.0;27.0;42.0;23;10.0;-87.0;40;29.0
-10.0;-10;27.0;-1;-9.0;-87.0;46.0;92.0;1;22.0;-35.0;-10;2.0
16.0;-14;-2.0;5;57.0;30.0;14.0;34.0;-5;23.0;34.0;-14;51.0
7.0;-16;15.0;4;57.0;39.0;25.0;29.0;-4;23.0;17.0;-16;43.0
-8.0;-10;26.0;-18;41.0;40.0;-14.0;43.0;18;-10.0;45.0;-10;15.0
-6.0;-2;33.0;-13;-12.0;28.0;-11.0;-16.0;13;-25.0;21.0;-2;10.0
-2.0;4;26.0;7;-8.0;21.0;24.0;-84.0;-7;-109.0;-79.0;4;-3.0
31.0;25;18.0;30;6.0;34.0;9.0;-14.0;-30;-47.0;-17.0;25;8.0
10.0;10;-71.0;30;-47.0;-34.0;20.0;15.0;-30;14.0;-30.0;10;145.0
-50.0;30;11.0;-1;-76.0;78.0;25.0;355.0;1;-87.0;-25.0;30;-51.0
-6.0;16;31.0;-27;-19.0;13.0;18.0;-9.0;27;-69.0;6.0;16;-2.0
71.0;3;-517.0;-15;95.0;28.0;-462.0;613.0;15;-77.0;-1.0;3;-488.0
25.0;21;-67.0;-24;-11.0;12.0;-48.0;57.0;24;-41.0;-39.0;21;-71.0
19.0;51;-1.0;9;-36.0;38.0;-45.0;17.0;-9;-49.0;-30.0;51;17.0
36.0;39;-14.0;-25;-28.0;15.0;-10.0;15.0;25;-76.0;-24.0;39;19.0
30.0;8;46.0;-50;10.0;47.0;-20.0;-7.0;50;-102.0;-31.0;8;55.0
33.0;28;-18.0;-12;-3.0;26.0;-21.0;9.0;12;-87.0;-47.0;28;-11.0
6.0;-23;-23.0;7;-7.0;14.0;-19.0;-11.0;-7;-42.0;-24.0;-23;7.0
-16.0;22;-27.0;-5;45.0;30.0;-26.0;9.0;5;-25.0;-34.0;22;29.0
-5.0;17;34.0;10;10.0;21.0;43.0;-55.0;-10;-62.0;-6.0;17;17.0
2.0;-14;96.0;43;-25.0;48.0;47.0;-10.0;-43;-63.0;-36.0;-14;45.0
13.0;-2;145.0;-25;-19.0;32.0;48.0;-96.0;25;-93.0;-17.0;-2;99.0
38.0;9;9.0;8;71.0;42.0;-17.0;-57.0;-8;-57.0;-2.0;9;72.0
74.0;-18;12.0;9;28.0;17.0;-30.0;-47.0;-9;-79.0;-26.0;-18;114.0
56.0;21;-5.0;4;44.0;22.0;-24.0;-99.0;-4;-100.0;-41.0;21;101.0
32.0;-12;102.0;-29;47.0;39.0;-77.0;-316.0;29;-81.0;1.0;-12;218.0
43.0;-28;76.0;-14;15.0;38.0;10.0;-203.0;14;-72.0;-47.0;-28;128.0
40.0;0;107.0;-3;151.0;56.0;-39.0;-268.0;3;4.0;33.0;0;877.0
49.0;17;73.0;55;4.0;59.0;16.0;-111.0;-55;-107.0;-41.0;17;143.0
12.0;10;33.0;-5;9.0;45.0;-17.0;-158.0;5;-98.0;-43.0;10;34.0
8.0;-23;25.0;-9;10.0;14.0;16.0;-33.0;9;-82.0;-38.0;-23;-21.0
25.0;5;31.0;-29;-10.0;33.0;24.0;-23.0;29;-87.0;-11.0;5;-3.0
29.0;30;24.0;-25;-4.0;33.0;-7.0;21.0;25;-36.0;-17.0;30;34.0
9.0;-12;2.0;8;1.0;16.0;3.0;3.0;-8;-12.0;-8.0;-12;-7.0
29.0;27;29.0;-48;-38.0;18.0;-7.0;-21.0;48;-41.0;11.0;27;-5.0
31.0;11;21.0;-25;-17.0;24.0;-7.0;-12.0;25;-67.0;-22.0;11;10.0
24.0;-22;2.0;43;11.0;27.0;3.0;13.0;-43;-78.0;-11.0;-22;2.0
20.0;-17;-11.0;0;38.0;-1.0;-38.0;68.0;0;-71.0;-16.0;-17;19.0
29.0;-8;-2.0;-56;-25.0;33.0;-5.0;68.0;56;-34.0;4.0;-8;36.0
43.0;10;-10.0;-47;-19.0;37.0;-13.0;51.0;47;-107.0;-22.0;10;17.0
21.0;18;10.0;-48;-15.0;41.0;-29.0;38.0;48;-76.0;8.0;18;36.0
29.0;27;11.0;-23;-10.0;46.0;-7.0;12.0;23;-80.0;-36.0;27;15.0
45.0;5;15.0;-2;18.0;27.0;-5.0;-21.0;2;-69.0;-45.0;5;-7.0
41.0;-9;13.0;-20;-44.0;45.0;-1.0;-8.0;20;-89.0;-15.0;-9;-3.0
35.0;-12;2.0;-14;-7.0;58.0;-20.0;-25.0;14;-60.0;-39.0;-12;-8.0
131.0;-10;-190.0;-3;-15.0;-49.0;-25.0;-173.0;3;-130.0;-113.0;-10;-379.0
43.0;25;17.0;-5;13.0;32.0;3.0;-38.0;5;-95.0;-20.0;25;-26.0
22.0;11;14.0;25;5.0;0.0;-7.0;-9.0;-25;-93.0;-47.0;11;12.0
25.0;9;-5.0;9;-18.0;0.0;-20.0;6.0;-9;-88.0;-13.0;9;-5.0
33.0;6;42.0;-22;-10.0;29.0;-32.0;8.0;22;-67.0;-13.0;6;32.0
-3.0;30;44.0;-23;5.0;51.0;-9.0;12.0;23;-18.0;-13.0;30;9.0
21.0;12;2.0;-14;-27.0;3.0;-26.0;10.0;14;-34.0;-36.0;12;-2.0
-1.0;-53;-4.0;19;-13.0;11.0;-5.0;-27.0;-19;-38.0;-64.0;-53;40.0
29.0;-12;8.0;36;35.0;30.0;52.0;-42.0;-36;-100.0;-22.0;-12;-32.0
31.0;-8;14.0;20;46.0;7.0;72.0;-21.0;-20;-60.0;12.0;-8;-31.0
41.0;35;-7.0;-20;32.0;-12.0;50.0;21.0;20;-53.0;-19.0;35;5.0
25.0;29;59.0;-29;21.0;16.0;7.0;8.0;29;-32.0;-18.0;29;29.0
51.0;4;-8.0;-9;0.0;-15.0;-24.0;-8.0;9;-25.0;-1.0;4;-9.0
41.0;4;29.0;64;-43.0;-2.0;-7.0;-13.0;-64;-51.0;-51.0;4;13.0
41.0;20;7.0;59;-20.0;-27.0;-27.0;7.0;-59;-39.0;-81.0;20;15.0
51.0;0;19.0;-16;-10.0;-9.0;-41.0;-40.0;16;-35.0;-24.0;0;-19.0
29.0;-16;17.0;-9;-42.0;20.0;-33.0;-21.0;9;-71.0;-11.0;-16;5.0
17.0;18;17.0;25;-47.0;65.0;-35.0;-40.0;-25;-43.0;-9.0;18;9.0
-11.0;30;12.0;9;-50.0;22.0;-60.0;16.0;-9;-15.0;-74.0;30;14.0
-33.0;31;8.0;-31;-52.0;5.0;-25.0;-2.0;31;-82.0;-115.0;31;-53.0
-42.0;6;-18.0;-11;53.0;31.0;25.0;36.0;11;-25.0;10.0;6;11.0
-20.0;33;63.0;-27;69.0;-143.0;108.0;-24.0;27;-4.0;-90.0;33;-45.0
49.0;-31;55.0;-14;-34.0;62.0;18.0;-29.0;14;-132.0;-16.0;-31;-20.0
-194.0;1;128.0;-2;-194.0;-154.0;18.0;-212.0;2;223.0;-69.0;1;-310.0
-66.0;-1;50.0;16;-52.0;34.0;49.0;-5.0;-16;-45.0;-35.0;-1;31.0
-19.0;16;50.0;27;-88.0;10.0;22.0;-7.0;-27;-48.0;-43.0;16;27.0
-24.0;6;69.0;24;-81.0;5.0;1.0;-31.0;-24;-83.0;-77.0;6;46.0
2.0;-49;47.0;-33;-79.0;-41.0;1.0;-13.0;33;12.0;-70.0;-49;24.0
24.0;-20;29.0;4;-69.0;-24.0;-2.0;17.0;-4;-53.0;-53.0;-20;66.0
14.0;-40;15.0;-14;-31.0;18.0;32.0;-2.0;14;-62.0;-83.0;-40;-1.0
-8.0;-60;-18.0;-46;-31.0;12.0;37.0;4.0;46;-69.0;-7.0;-60;-3.0
0.0;-64;6.0;-41;-22.0;14.0;-11.0;23.0;41;-75.0;17.0;-64;-36.0
-310.0;-2929;-1351.0;-4713;-310.0;-283.0;-533.0;-328.0;4713;-453.0;-592.0;-2929;68.0
29.0;-2781;-517.0;-4092;201.0;708.0;-479.0;340.0;4092;288.0;1104.0;-2781;657.0
12.0;-84;16.0;1;-23.0;17.0;-30.0;42.0;-1;-58.0;-18.0;-84;46.0
16.0;14;-2.0;11;-28.0;-49.0;-65.0;8.0;-11;-67.0;-96.0;14;41.0
96.0;-1;22.0;-23;-74.0;-144.0;-80.0;14.0;23;-144.0;-218.0;-1;47.0
24.0;22;-5.0;25;-18.0;4.0;-18.0;5.0;-25;-85.0;-7.0;22;-5.0
29.0;-4;34.0;-6;-17.0;48.0;-17.0;-2.0;6;-76.0;-30.0;-4;-2.0
22.0;-20;24.0;-1;-9.0;22.0;7.0;5.0;1;-89.0;-28.0;-20;4.0
126.0;28;-31.0;-29;-46.0;-151.0;-122.0;63.0;29;-165.0;-207.0;28;90.0
84.0;33;43.0;-47;-58.0;-59.0;-67.0;61.0;47;-55.0;-130.0;33;60.0
49.0;42;31.0;-94;-7.0;-64.0;-49.0;83.0;94;-12.0;-92.0;42;71.0
16.0;18;42.0;2;-64.0;10.0;-11.0;53.0;-2;-116.0;-47.0;18;77.0
13.0;23;25.0;33;-3.0;42.0;-4.0;53.0;-33;-124.0;8.0;23;62.0
19.0;-7;-1.0;43;-5.0;90.0;-50.0;20.0;-43;-176.0;12.0;-7;28.0
12.0;-16;-48.0;9;9.0;46.0;-28.0;-31.0;-9;-272.0;99.0;-16;5.0
18.0;-21;43.0;6;-4.0;53.0;-9.0;1.0;-6;-78.0;-36.0;-21;-5.0
2.0;24;32.0;-8;10.0;9.0;33.0;-6.0;8;-68.0;-49.0;24;16.0
10.0;-34;22.0;33;-27.0;32.0;1.0;-4.0;-33;-58.0;-15.0;-34;25.0
15.0;13;22.0;-12;-9.0;38.0;12.0;36.0;12;-39.0;-11.0;13;22.0
12.0;0;-6.0;25;-65.0;17.0;-6.0;50.0;-25;-44.0;0.0;0;26.0
8.0;27;5.0;55;-43.0;-9.0;-20.0;36.0;-55;-51.0;-32.0;27;17.0
19.0;1;26.0;-25;6.0;32.0;5.0;7.0;25;-89.0;-24.0;1;14.0
43.0;-4;28.0;25;-3.0;31.0;14.0;-14.0;-25;-60.0;-16.0;-4;26.0
248.0;-72;40.0;54;68.0;47.0;-688.0;69.0;-54;-409.0;-50.0;-72;-45.0
28.0;5;-4.0;-19;-5.0;-13.0;12.0;24.0;19;-71.0;-13.0;5;25.0
33.0;1;17.0;-1;21.0;9.0;8.0;-12.0;1;-63.0;-5.0;1;22.0
7.0;-26;-5.0;0;-29.0;15.0;24.0;30.0;0;-75.0;-22.0;-26;9.0
20.0;25;15.0;-26;-29.0;12.0;-9.0;19.0;26;-74.0;-81.0;25;18.0
28.0;14;4.0;-33;-59.0;7.0;8.0;5.0;33;-97.0;-46.0;14;14.0
37.0;-34;-84.0;-12;5.0;12.0;-97.0;84.0;12;-68.0;-52.0;-34;-91.0
3.0;-47;-44.0;-12;11.0;25.0;-57.0;53.0;12;-65.0;-17.0;-47;-21.0
8.0;6;-12.0;-1;-16.0;41.0;-3.0;2.0;1;-41.0;-47.0;6;-5.0
38.0;29;18.0;15;-22.0;32.0;-14.0;-30.0;-15;-75.0;-22.0;29;46.0
10.0;0;71.0;-28;-25.0;33.0;18.0;-13.0;28;-71.0;-39.0;0;-16.0
18.0;-20;38.0;-17;6.0;40.0;10.0;-40.0;17;-60.0;-11.0;-20;52.0
16.0;12;16.0;-33;10.0;27.0;-13.0;-1.0;33;-46.0;-24.0;12;40.0
37.0;17;16.0;-1;2.0;18.0;9.0;-43.0;1;-88.0;-33.0;17;22.0
-15.0;0;25.0;48;-25.0;13.0;22.0;-15.0;-48;-59.0;-26.0;0;44.0
6.0;-11;31.0;-33;7.0;29.0;19.0;-70.0;33;-86.0;-15.0;-11;81.0
8.0;-29;25.0;-2;-36.0;12.0;18.0;-43.0;2;-82.0;-28.0;-29;-13.0
22.0;52;24.0;14;-40.0;17.0;14.0;-14.0;-14;-73.0;-28.0;52;6.0
3.0;10;8.0;45;-21.0;-1.0;-24.0;11.0;-45;-69.0;-30.0;10;35.0
14.0;-17;28.0;37;-23.0;9.0;9.0;-2.0;-37;-58.0;-49.0;-17;13.0
-3.0;-21;18.0;7;-19.0;34.0;29.0;-72.0;-7;-62.0;-6.0;-21;105.0
0.0;-2;47.0;-35;-28.0;12.0;41.0;-124.0;35;-40.0;-17.0;-2;85.0
8.0;-39;-10.0;26;10.0;29.0;-6.0;-25.0;-26;-33.0;-28.0;-39;36.0
-1.0;-9;10.0;24;-19.0;22.0;11.0;-48.0;-24;-35.0;-17.0;-9;55.0
-9.0;-3;33.0;9;-10.0;43.0;1.0;-43.0;-9;-62.0;-22.0;-3;10.0
27.0;21;20.0;-13;10.0;-7.0;3.0;2.0;13;-49.0;-39.0;21;25.0
-2.0;-44;26.0;-10;-34.0;17.0;16.0;-23.0;10;-71.0;-30.0;-44;24.0
-17.0;12;-21.0;-2;3.0;7.0;-4.0;19.0;2;-20.0;-53.0;12;6.0
22.0;-27;35.0;-45;-10.0;-2.0;-15.0;-6.0;45;-50.0;-39.0;-27;7.0
12.0;0;55.0;-13;4.0;3.0;-7.0;20.0;13;-56.0;2.0;0;13.0
2.0;14;35.0;12;-20.0;-19.0;-11.0;-47.0;-12;-85.0;-41.0;14;77.0
12.0;11;43.0;27;-13.0;30.0;-18.0;-66.0;-27;-51.0;-43.0;11;71.0
35.0;-21;16.0;33;8.0;36.0;-10.0;-34.0;-33;-68.0;-32.0;-21;28.0
24.0;-46;12.0;10;-19.0;43.0;-27.0;-46.0;-10;-76.0;-28.0;-46;36.0
24.0;-28;104.0;-41;5.0;28.0;24.0;-108.0;41;-115.0;-25.0;-28;144.0
33.0;19;10.0;17;-19.0;43.0;-57.0;-34.0;-17;-66.0;-8.0;19;84.0
50.0;6;-11.0;-26;34.0;42.0;-69.0;-22.0;26;-27.0;-7.0;6;108.0
12.0;21;18.0;24;7.0;63.0;-13.0;-63.0;-24;-49.0;48.0;21;86.0
29.0;-18;-17.0;-34;-39.0;9.0;3.0;-80.0;34;-72.0;-10.0;-18;2.0
27.0;25;14.0;-8;4.0;42.0;1.0;-36.0;8;-64.0;-18.0;25;-64.0
18.0;-5;50.0;-11;-15.0;-13.0;7.0;-144.0;11;-53.0;-34.0;-5;101.0
-2.0;-18;38.0;16;-14.0;-6.0;-31.0;-64.0;-16;-50.0;-14.0;-18;-14.0
-2.0;-18;22.0;-24;-10.0;23.0;1.0;-30.0;24;-4.0;-5.0;-18;-46.0
1.0;-38;69.0;46;-12.0;7.0;16.0;14.0;-46;-66.0;-31.0;-38;-2.0
-15.0;-15;9.0;22;-17.0;6.0;-17.0;38.0;-22;-34.0;6.0;-15;23.0
32.0;-18;27.0;-2;-22.0;13.0;-44.0;-53.0;2;-91.0;-98.0;-18;-15.0
67.0;7;10.0;7;-11.0;10.0;-66.0;-38.0;-7;-36.0;-154.0;7;46.0
66.0;14;4.0;1;7.0;-2.0;-43.0;122.0;-1;-45.0;-87.0;14;119.0
49.0;10;-7.0;29;-18.0;10.0;-29.0;-58.0;-29;-40.0;-84.0;10;41.0
78.0;30;39.0;25;-36.0;-20.0;-52.0;-112.0;-25;-58.0;-73.0;30;23.0
76.0;9;21.0;-8;-26.0;18.0;-87.0;-61.0;8;-18.0;-48.0;9;52.0
107.0;-30;68.0;-14;26.0;28.0;-103.0;105.0;14;2.0;-16.0;-30;41.0
119.0;19;108.0;13;23.0;84.0;-96.0;93.0;-13;-28.0;26.0;19;-12.0
279.0;-22;543.0;36;167.0;517.0;-473.0;-245.0;-36;-269.0;324.0;-22;126.0
127.0;-28;90.0;36;-24.0;103.0;-76.0;26.0;-36;-16.0;-7.0;-28;35.0
-10.0;-10;33.0;-19;-19.0;10.0;-1.0;46.0;19;-56.0;25.0;-10;13.0
0.0;14;22.0;24;-16.0;43.0;8.0;5.0;-24;-60.0;-19.0;14;36.0
772.0;-41;-450.0;-13;-109.0;195.0;-652.0;158.0;13;-536.0;-298.0;-41;498.0
66.0;10;-3.0;40;-57.0;-24.0;-73.0;-17.0;-40;-96.0;-78.0;10;9.0
35.0;0;17.0;13;14.0;-2.0;3.0;-2.0;-13;-39.0;-45.0;0;25.0
25.0;-11;26.0;-16;28.0;19.0;-15.0;-4.0;16;-45.0;2.0;-11;26.0
32.0;-20;-6.0;-64;-14.0;16.0;-38.0;60.0;64;21.0;12.0;-20;32.0
18.0;2;16.0;-33;-8.0;6.0;-21.0;-6.0;33;-60.0;-32.0;2;10.0
22.0;-38;5.0;1;-11.0;10.0;-13.0;9.0;-1;-48.0;-19.0;-38;35.0
25.0;16;41.0;11;11.0;24.0;-6.0;32.0;-11;-4.0;0.0;16;35.0
54.0;20;-68.0;-25;-13.0;40.0;-76.0;-46.0;25;-61.0;-14.0;20;9.0
44.0;5;-66.0;-9;-24.0;20.0;-79.0;-1.0;9;-47.0;20.0;5;-2.0
38.0;18;-107.0;-13;-13.0;27.0;-64.0;32.0;13;-13.0;-38.0;18;15.0
3.0;24;-94.0;-27;9.0;27.0;-64.0;95.0;27;23.0;-68.0;24;-26.0
21.0;-8;1.0;25;1.0;33.0;-19.0;36.0;-25;-34.0;-7.0;-8;21.0
33.0;-2;2.0;19;-3.0;27.0;-21.0;39.0;-19;-58.0;-17.0;-2;34.0
34.0;14;6.0;17;-53.0;29.0;21.0;20.0;-17;-36.0;8.0;14;52.0
134.0;-5;25.0;3;23.0;22.0;-43.0;15.0;-3;-202.0;-9.0;-5;2.0
146.0;-21;19.0;37;14.0;-28.0;-70.0;139.0;-37;-198.0;15.0;-21;-66.0
5.0;31;33.0;26;11.0;19.0;-17.0;18.0;-26;-80.0;-16.0;31;51.0
17.0;35;-30.0;26;-13.0;5.0;-26.0;-3.0;-26;-71.0;-27.0;35;34.0
54.0;-8;-66.0;14;5.0;-6.0;-32.0;-29.0;-14;-121.0;-3.0;-8;55.0
37.0;6;-68.0;-6;14.0;67.0;-5.0;-69.0;6;-69.0;95.0;6;30.0
22.0;-10;-25.0;7;6.0;12.0;-5.0;-13.0;-7;51.0;-2.0;-10;17.0
38.0;-6;47.0;28;-26.0;33.0;20.0;0.0;-28;-94.0;27.0;-6;34.0
51.0;29;27.0;11;-24.0;38.0;-5.0;17.0;-11;-125.0;-16.0;29;24.0
67.0;10;21.0;46;-6.0;11.0;-39.0;57.0;-46;-102.0;-41.0;10;-13.0
14.0;12;51.0;-54;1.0;-6.0;3.0;138.0;54;-94.0;-31.0;12;-27.0
29.0;-9;57.0;-5;12.0;62.0;-26.0;109.0;5;-132.0;-7.0;-9;-25.0
-28.0;11;59.0;-9;50.0;62.0;1.0;92.0;9;-94.0;-7.0;11;-13.0
-74.0;29;85.0;-1;-3.0;-1.0;27.0;-43.0;1;-1.0;-112.0;29;53.0
4.0;6;-17.0;21;27.0;19.0;1.0;12.0;-21;-72.0;-26.0;6;34.0
-324.0;16;154.0;15;-60.0;65.0;168.0;-107.0;-15;104.0;-28.0;16;84.0
-35.0;4;27.0;-4;-1.0;54.0;32.0;-9.0;4;17.0;6.0;4;-18.0
-8.0;2;50.0;2;-20.0;36.0;18.0;12.0;-2;29.0;27.0;2;8.0
0.0;11;109.0;-23;8.0;12.0;53.0;205.0;23;-16.0;-54.0;11;-170.0
11.0;15;-2.0;-36;25.0;57.0;-5.0;36.0;36;-22.0;6.0;15;33.0
-7.0;19;-13.0;-52;-29.0;8.0;-70.0;-276.0;52;-204.0;-14.0;19;101.0
-14.0;-5;-32.0;-6;4.0;21.0;-12.0;15.0;6;-46.0;4.0;-5;58.0
14.0;28;26.0;-5;-11.0;30.0;-11.0;0.0;5;-83.0;-45.0;28;-3.0
3.0;-26;-17.0;-4;-42.0;-3.0;7.0;8.0;4;-90.0;-20.0;-26;-29.0
24.0;-18;58.0;-11;-23.0;32.0;10.0;2.0;11;-91.0;-83.0;-18;-18.0
30.0;14;48.0;-11;-29.0;30.0;7.0;-25.0;11;-76.0;-58.0;14;-18.0
16.0;21;43.0;-8;-40.0;8.0;24.0;-10.0;8;-57.0;-77.0;21;12.0
39.0;21;17.0;-10;-48.0;-2.0;26.0;-54.0;10;-73.0;-47.0;21;-14.0
58.0;35;73.0;-32;29.0;15.0;-18.0;-51.0;32;-20.0;-46.0;35;183.0
22.0;19;56.0;35;-52.0;15.0;16.0;-59.0;-35;-77.0;-64.0;19;-7.0
20.0;-24;13.0;5;-41.0;13.0;29.0;-26.0;-5;-54.0;-26.0;-24;-20.0
-2.0;-53;20.0;-12;-28.0;38.0;-20.0;-35.0;12;-62.0;-50.0;-53;32.0
41.0;-4;19.0;4;-6.0;30.0;7.0;-26.0;-4;-19.0;-26.0;-4;-17.0
39.0;0;5.0;-14;1.0;28.0;24.0;-20.0;14;-59.0;10.0;0;18.0
63.0;13;54.0;-16;13.0;14.0;-9.0;139.0;16;-81.0;-31.0;13;30.0
-1.0;17;-2.0;-32;-19.0;36.0;17.0;-26.0;32;-50.0;-21.0;17;19.0
99.0;36;-136.0;-28;3.0;43.0;-246.0;211.0;28;-75.0;-54.0;36;82.0
-20.0;41;42.0;-23;50.0;-12.0;-184.0;40.0;23;-46.0;-94.0;41;94.0
18.0;11;25.0;-21;-19.0;32.0;21.0;-46.0;21;-34.0;-30.0;11;18.0
-5.0;-11;19.0;9;3.0;23.0;-11.0;3.0;-9;-32.0;17.0;-11;31.0
2.0;0;11.0;35;-4.0;46.0;-25.0;-1.0;-35;-31.0;19.0;0;51.0
8.0;29;-10.0;33;-30.0;35.0;-7.0;12.0;-33;-62.0;-7.0;29;62.0
33.0;-30;11.0;-24;4.0;37.0;4.0;-26.0;24;-48.0;6.0;-30;12.0
4.0;-4;4.0;-4;15.0;30.0;1.0;-44.0;4;-47.0;-19.0;-4;17.0
13.0;-42;36.0;-36;27.0;35.0;-47.0;0.0;36;-34.0;18.0;-42;80.0
16.0;-5;22.0;25;2.0;18.0;-1.0;-8.0;-25;-32.0;-15.0;-5;8.0
43.0;-3;35.0;44;3.0;34.0;-18.0;-33.0;-44;-33.0;-3.0;-3;-5.0
34.0;-6;-266.0;26;188.0;89.0;-199.0;-87.0;-26;172.0;14.0;-6;378.0
50.0;39;-2.0;-39;-29.0;49.0;-12.0;38.0;39;-31.0;-7.0;39;23.0
52.0;1;-25.0;-21;-8.0;14.0;-34.0;79.0;21;-85.0;-40.0;1;17.0
34.0;-16;35.0;32;15.0;4.0;-33.0;59.0;-32;-85.0;-13.0;-16;47.0
47.0;-2;22.0;-22;41.0;43.0;-7.0;19.0;22;-85.0;10.0;-2;16.0
20.0;-4;7.0;5;5.0;21.0;-18.0;20.0;-5;-58.0;-26.0;-4;17.0
20.0;-39;6.0;73;-16.0;22.0;1.0;21.0;-73;-81.0;-20.0;-39;1.0
37.0;22;28.0;-18;-16.0;33.0;-11.0;12.0;18;-73.0;-5.0;22;-2.0
27.0;-3;-40.0;-3;-60.0;0.0;-1.0;24.0;3;-104.0;-33.0;-3;-20.0
15.0;1;-25.0;6;-11.0;22.0;16.0;-20.0;-6;-80.0;-46.0;1;-33.0
75.0;-1;347.0;-5;51.0;50.0;-554.0;-38.0;5;-21.0;43.0;-1;395.0
43.0;19;30.0;5;-41.0;-3.0;-9.0;-33.0;-5;-102.0;-58.0;19;-13.0
22.0;15;29.0;9;-35.0;3.0;9.0;-43.0;-9;-124.0;-82.0;15;-17.0
12.0;7;42.0;-13;-35.0;-7.0;12.0;-21.0;13;-114.0;-66.0;7;-1.0
7.0;19;24.0;-26;-45.0;9.0;16.0;28.0;26;-139.0;-84.0;19;-22.0
-2.0;-5;-2.0;9;-9.0;12.0;7.0;-21.0;-9;-73.0;-53.0;-5;-34.0
-4.0;-5;9.0;27;-1.0;22.0;-13.0;-52.0;-27;-45.0;-19.0;-5;-38.0
22.0;-74;-99.0;-44;207.0;344.0;-210.0;-169.0;44;485.0;131.0;-74;264.0
132.0;33;-125.0;-28;282.0;215.0;-498.0;204.0;28;-298.0;284.0;33;68.0
24.0;52;1.0;8;-23.0;28.0;-10.0;-52.0;-8;-81.0;23.0;52;-9.0
47.0;0;-4.0;-27;-7.0;38.0;-21.0;1.0;27;-79.0;-75.0;0;6.0
47.0;14;-23.0;-25;-29.0;19.0;-31.0;3.0;25;-39.0;-26.0;14;-12.0
65.0;6;11.0;-26;-22.0;17.0;-68.0;-67.0;26;-86.0;-57.0;6;-10.0
35.0;12;-14.0;-10;-43.0;-4.0;-58.0;-58.0;10;-50.0;-67.0;12;-67.0
108.0;-15;-21.0;-16;-60.0;57.0;-23.0;-172.0;16;-139.0;-107.0;-15;-195.0
68.0;-23;61.0;43;-85.0;-56.0;-52.0;-122.0;-43;-155.0;-134.0;-23;-174.0
64.0;38;7.0;4;-81.0;-31.0;-31.0;-76.0;-4;-118.0;-117.0;38;-87.0
134.0;28;424.0;-51;40.0;39.0;-185.0;-325.0;51;-101.0;69.0;28;261.0
96.0;-34;656.0;61;41.0;-54.0;272.0;367.0;-61;-156.0;-54.0;-34;-250.0
37.0;-35;1347.0;7;192.0;74.0;434.0;-396.0;-7;-397.0;59.0;-35;-243.0
41.0;-8;84.0;28;19.0;64.0;-8.0;-77.0;-28;-110.0;121.0;-8;70.0
104.0;31;103.0;47;11.0;71.0;-41.0;-39.0;-47;-7.0;31.0;31;26.0
32.0;39;28.0;24;54.0;-80.0;-114.0;-495.0;-24;125.0;-122.0;39;-4.0
217.0;-19;92.0;162;-312.0;-552.0;213.0;-652.0;-162;302.0;-460.0;-19;-43.0
-35.0;41;-19.0;18;-46.0;57.0;-46.0;41.0;-18;121.0;-84.0;41;-33.0
-14.0;-400;9.0;239;-73.0;-45.0;-11.0;-14.0;-239;-132.0;-87.0;-400;-16.0
53.0;-11;25.0;-24;-66.0;-4.0;56.0;-82.0;24;-37.0;-58.0;-11;20.0
65.0;-45;15.0;-29;-59.0;-52.0;24.0;-54.0;29;-117.0;-65.0;-45;1.0
57.0;-6;29.0;6;-30.0;60.0;12.0;-44.0;-6;-90.0;-14.0;-6;16.0
-25.0;-28;-18.0;-7;-5.0;3.0;-19.0;-62.0;7;1.0;-32.0;-28;18.0
20.0;9;39.0;-30;-29.0;3.0;8.0;25.0;30;-49.0;-33.0;9;7.0
23.0;21;59.0;-53;38.0;-32.0;39.0;-65.0;53;-108.0;-85.0;21;-10.0
29.0;55;-4.0;14;-21.0;-12.0;33.0;15.0;-14;-15.0;-45.0;55;-10.0
18.0;18;37.0;-18;-3.0;26.0;18.0;-77.0;18;-28.0;-62.0;18;1.0
27.0;2;36.0;19;-8.0;26.0;-7.0;-47.0;-19;-41.0;-45.0;2;-10.0
165.0;-8;154.0;15;-61.0;-446.0;50.0;-221.0;-15;-174.0;-218.0;-8;-13.0
85.0;11;41.0;-9;31.0;-60.0;18.0;-29.0;9;-93.0;-50.0;11;-14.0
201.0;49;230.0;-30;10.0;136.0;86.0;-218.0;30;-132.0;182.0;49;47.0
46.0;11;19.0;-14;7.0;-2.0;17.0;-48.0;14;-129.0;-3.0;11;-20.0
21.0;-54;54.0;57;-7.0;41.0;6.0;-97.0;-57;-83.0;9.0;-54;-13.0
