InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-7.0;13;44.0;-17;-52.0;-40.0;18.0;48.0;17;-72.0;-68.0;13;20.0
-94.0;26;82.0;38;-103.0;-115.0;116.0;-6.0;-38;69.0;-150.0;26;-22.0
-42.0;23;72.0;24;-68.0;-218.0;1.0;306.0;-24;199.0;-283.0;23;-89.0
70.0;2;23.0;4;170.0;74.0;-14.0;-75.0;-4;67.0;123.0;2;58.0
16.0;-14;-2.0;5;57.0;30.0;14.0;34.0;-5;23.0;34.0;-14;51.0
-8.0;-10;26.0;-18;41.0;40.0;-14.0;43.0;18;-10.0;45.0;-10;15.0
116.0;-131;-14.0;-155;113.0;74.0;10.0;-69.0;155;-84.0;8.0;-131;47.0
-2.0;4;26.0;7;-8.0;21.0;24.0;-84.0;-7;-109.0;-79.0;4;-3.0
82.0;-22;-8.0;-40;-53.0;22.0;39.0;-14.0;40;-85.0;-36.0;-22;-14.0
-16.0;37;-312.0;14;33.0;29.0;-38.0;-11.0;-14;333.0;44.0;37;263.0
30.0;1;-13.0;36;-39.0;1.0;-2.0;-20.0;-36;-128.0;-84.0;1;-58.0
96.0;-43;1880.0;17;145.0;13.0;224.0;486.0;-17;61.0;-67.0;-43;213.0
-10.0;2;62.0;2;-12.0;45.0;15.0;62.0;-2;-42.0;-18.0;2;79.0
9.0;3;-101.0;-54;50.0;12.0;-75.0;151.0;54;-59.0;-25.0;3;-100.0
341.0;48;-157.0;7;12.0;132.0;-186.0;-79.0;-7;-269.0;-202.0;48;-75.0
1.0;9;-49.0;-7;-41.0;67.0;-32.0;56.0;7;-37.0;-9.0;9;72.0
34.0;16;-325.0;-8;-47.0;8.0;-120.0;111.0;8;-58.0;-59.0;16;11.0
28.0;7;30.0;-49;-17.0;-172.0;-30.0;-23.0;49;-986.0;-153.0;7;13.0
115.0;2;-111.0;-1;-17.0;36.0;-123.0;-76.0;1;-108.0;-87.0;2;-118.0
43.0;-20;25.0;8;104.0;100.0;34.0;-3.0;-8;-87.0;-11.0;-20;49.0
16.0;-201;-10.0;-102;23.0;86.0;-1.0;120.0;102;103.0;91.0;-201;100.0
2.0;-14;96.0;43;-25.0;48.0;47.0;-10.0;-43;-63.0;-36.0;-14;45.0
67.0;-9;13.0;-5;-4.0;-65.0;-35.0;97.0;5;-3.0;-21.0;-9;81.0
99.0;-9;-45.0;-3;146.0;-82.0;-68.0;-187.0;3;13.0;65.0;-9;106.0
74.0;-18;12.0;9;28.0;17.0;-30.0;-47.0;-9;-79.0;-26.0;-18;114.0
6.0;-15;-83.0;12;37.0;-49.0;-81.0;-120.0;-12;-155.0;-82.0;-15;181.0
-329.0;-20;644.0;20;148.0;605.0;155.0;200.0;-20;97.0;412.0;-20;-34.0
2.0;6;-308.0;99;-44.0;121.0;2.0;-40.0;-99;-211.0;-12.0;6;-40.0
-115.0;84;-96.0;-4;-124.0;149.0;258.0;-362.0;4;10.0;-31.0;84;-103.0
-40.0;-31;-242.0;51;-10.0;50.0;-106.0;121.0;-51;-64.0;44.0;-31;132.0
0.0;-25;-15.0;-10;133.0;21.0;-35.0;-817.0;10;-14.0;-9.0;-25;-60.0
-20.0;-1;-53.0;7;-17.0;16.0;-68.0;557.0;-7;-84.0;-41.0;-1;216.0
10.0;4;33.0;28;-20.0;26.0;47.0;-65.0;-28;-50.0;-53.0;4;49.0
114.0;129;-40.0;47;47.0;44.0;-6.0;14.0;-47;6.0;31.0;129;-28.0
59.0;-16;-56.0;31;36.0;87.0;-94.0;79.0;-31;-35.0;52.0;-16;48.0
50.0;31;25.0;19;71.0;8.0;11.0;52.0;-19;-79.0;-7.0;31;89.0
46.0;23;-70.0;-48;-17.0;34.0;-77.0;38.0;48;-46.0;-41.0;23;74.0
77.0;11;-53.0;-30;40.0;54.0;-96.0;127.0;30;-70.0;-19.0;11;169.0
16.0;11;-8.0;33;-46.0;-15.0;-355.0;-572.0;-33;-10.0;-153.0;11;367.0
29.0;-8;-2.0;-56;-25.0;33.0;-5.0;68.0;56;-34.0;4.0;-8;36.0
102.0;21;60.0;-15;-5.0;93.0;-56.0;85.0;15;-58.0;20.0;21;146.0
-140.0;136;1021.0;-1208;1011.0;89.0;-36.0;1009.0;1208;592.0;279.0;136;715.0
115.0;33;-26.0;35;158.0;-56.0;-115.0;104.0;-35;-175.0;-50.0;33;85.0
30.0;25;2.0;-52;-25.0;-24.0;12.0;15.0;52;-24.0;16.0;25;83.0
69.0;54;-23.0;-22;-46.0;-7.0;35.0;-17.0;22;-41.0;-38.0;54;18.0
54.0;64;19.0;3;-35.0;-10.0;7.0;-30.0;-3;-47.0;-26.0;64;96.0
66.0;27;-3.0;53;-20.0;0.0;44.0;16.0;-53;-56.0;-48.0;27;54.0
85.0;17;434.0;-21;-79.0;10.0;691.0;-360.0;21;-178.0;-33.0;17;-195.0
39.0;60;353.0;49;-174.0;85.0;-10.0;368.0;-49;62.0;-206.0;60;261.0
51.0;-17;135.0;8;-62.0;128.0;60.0;-528.0;-8;-180.0;0.0;-17;-76.0
30.0;-12;221.0;32;-11.0;57.0;93.0;-263.0;-32;-99.0;-5.0;-12;197.0
60.0;-42;71.0;-13;26.0;32.0;66.0;-57.0;13;-75.0;-26.0;-42;96.0
5.0;19;91.0;36;-4.0;13.0;48.0;-55.0;-36;-63.0;-9.0;19;60.0
301.0;852;75.0;158;115.0;-132.0;-471.0;-34.0;-158;24.0;-146.0;852;39.0
29.0;-12;8.0;36;35.0;30.0;52.0;-42.0;-36;-100.0;-22.0;-12;-32.0
59.0;-29;68.0;52;-5.0;-8.0;135.0;-44.0;-52;-6.0;-16.0;-29;-73.0
-22.0;-3;65.0;13;-99.0;227.0;-6.0;-14.0;-13;129.0;69.0;-3;-88.0
240.0;-467;1621.0;2475;-737.0;36.0;548.0;-1024.0;-2475;-1141.0;-651.0;-467;-970.0
120.0;172;-139.0;-74;357.0;28.0;173.0;79.0;74;-207.0;18.0;172;-24.0
41.0;4;29.0;64;-43.0;-2.0;-7.0;-13.0;-64;-51.0;-51.0;4;13.0
41.0;20;7.0;59;-20.0;-27.0;-27.0;7.0;-59;-39.0;-81.0;20;15.0
28.0;17;87.0;-58;-17.0;10.0;40.0;-22.0;58;-54.0;-48.0;17;97.0
0.0;-4;-32.0;-3;-11.0;38.0;-46.0;74.0;3;-71.0;17.0;-4;-52.0
83.0;20;-24.0;-18;16.0;-22.0;-82.0;14.0;18;-127.0;-75.0;20;8.0
-11.0;30;12.0;9;-50.0;22.0;-60.0;16.0;-9;-15.0;-74.0;30;14.0
-33.0;31;8.0;-31;-52.0;5.0;-25.0;-2.0;31;-82.0;-115.0;31;-53.0
-42.0;6;-18.0;-11;53.0;31.0;25.0;36.0;11;-25.0;10.0;6;11.0
89.0;17;-48.0;-16;-153.0;-53.0;60.0;-712.0;16;-90.0;-153.0;17;-117.0
49.0;-31;55.0;-14;-34.0;62.0;18.0;-29.0;14;-132.0;-16.0;-31;-20.0
32.0;3;209.0;16;-3.0;47.0;99.0;-22.0;-16;-156.0;30.0;3;-37.0
-66.0;-1;50.0;16;-52.0;34.0;49.0;-5.0;-16;-45.0;-35.0;-1;31.0
-19.0;16;50.0;27;-88.0;10.0;22.0;-7.0;-27;-48.0;-43.0;16;27.0
-24.0;6;69.0;24;-81.0;5.0;1.0;-31.0;-24;-83.0;-77.0;6;46.0
2.0;-49;47.0;-33;-79.0;-41.0;1.0;-13.0;33;12.0;-70.0;-49;24.0
-281.0;-675;65.0;-207;289.0;-203.0;-59.0;778.0;207;5.0;-324.0;-675;384.0
20.0;-44;-53.0;6;9.0;78.0;-30.0;66.0;-6;-55.0;6.0;-44;37.0
-32.0;-226;94.0;-78;-84.0;-4.0;90.0;-32.0;78;-47.0;-39.0;-226;14.0
0.0;-64;6.0;-41;-22.0;14.0;-11.0;23.0;41;-75.0;17.0;-64;-36.0
154.0;-3157;-1560.0;-4501;708.0;107.0;-325.0;134.0;4501;464.0;119.0;-3157;388.0
27.0;39;170.0;28;81.0;91.0;23.0;1299.0;-28;-48.0;60.0;39;149.0
16.0;-146;-6.0;45;-20.0;22.0;-29.0;7.0;-45;-36.0;-27.0;-146;23.0
16.0;14;-2.0;11;-28.0;-49.0;-65.0;8.0;-11;-67.0;-96.0;14;41.0
-4.0;9;-45.0;-23;-9.0;36.0;7.0;-97.0;23;-22.0;-15.0;9;-39.0
273.0;12;-795.0;-14;2.0;185.0;-39.0;-1564.0;14;67.0;44.0;12;732.0
25.0;5;3.0;-16;-36.0;96.0;-23.0;-5.0;16;25.0;-1.0;5;63.0
-1.0;-327;-95.0;60;94.0;32.0;-175.0;191.0;-60;21.0;55.0;-327;133.0
287.0;13;131.0;-6;-90.0;-248.0;-462.0;173.0;6;-265.0;-519.0;13;107.0
194.0;-21;-215.0;-123;-308.0;-626.0;-35.0;357.0;123;-163.0;-738.0;-21;176.0
-47.0;11;32.0;31;-25.0;120.0;-72.0;38.0;-31;-45.0;46.0;11;37.0
16.0;18;42.0;2;-64.0;10.0;-11.0;53.0;-2;-116.0;-47.0;18;77.0
13.0;23;25.0;33;-3.0;42.0;-4.0;53.0;-33;-124.0;8.0;23;62.0
69.0;44;-32.0;47;-6.0;161.0;-1.0;-71.0;-47;-383.0;-54.0;44;-14.0
51.0;14;-116.0;20;241.0;253.0;-188.0;-236.0;-20;-355.0;352.0;14;82.0
-14.0;-400;9.0;239;-73.0;-45.0;-11.0;-14.0;-239;-132.0;-87.0;-400;-16.0
61.0;-17;9.0;27;-54.0;31.0;-11.0;33.0;-27;-72.0;23.0;-17;34.0
14.0;-60;24.0;53;-62.0;33.0;-14.0;38.0;-53;-91.0;-22.0;-60;11.0
79.0;-10;20.0;16;19.0;15.0;19.0;-2.0;-16;-15.0;40.0;-10;64.0
-5.0;56;-2.0;39;-19.0;38.0;-2.0;9.0;-39;-49.0;-5.0;56;-8.0
8.0;27;5.0;55;-43.0;-9.0;-20.0;36.0;-55;-51.0;-32.0;27;17.0
57.0;41;55.0;-35;-31.0;-4.0;77.0;-89.0;35;-30.0;-58.0;41;-4.0
32.0;20;11.0;27;-33.0;19.0;2.0;-60.0;-27;-81.0;-25.0;20;-43.0
41.0;-18;9.0;-55;-11.0;20.0;59.0;-114.0;55;-26.0;-30.0;-18;67.0
82.0;-12;-47.0;-14;-1.0;14.0;-48.0;32.0;14;-139.0;-16.0;-12;-10.0
100.0;40;-32.0;9;-14.0;-19.0;27.0;71.0;-9;-104.0;-73.0;40;91.0
44.0;16;3.0;-7;-1.0;49.0;13.0;-76.0;7;-84.0;-7.0;16;104.0
-139.0;-127;503.0;276;-224.0;-161.0;255.0;235.0;-276;67.0;-307.0;-127;-115.0
8.0;-21;-163.0;-5;-47.0;-133.0;-33.0;214.0;5;-220.0;-230.0;-21;-11.0
23.0;-7;-569.0;8;-33.0;14.0;-434.0;614.0;-8;-40.0;-18.0;-7;-513.0
3.0;-47;-44.0;-12;11.0;25.0;-57.0;53.0;12;-65.0;-17.0;-47;-21.0
15.0;2;147.0;13;-20.0;29.0;65.0;-47.0;-13;-71.0;-20.0;2;40.0
-34.0;35;168.0;0;-42.0;28.0;2.0;152.0;0;-41.0;27.0;35;40.0
-5.0;-25;-2.0;28;20.0;-20.0;-50.0;32.0;-28;-57.0;19.0;-25;39.0
-7.0;-28;-2.0;26;50.0;-17.0;-42.0;92.0;-26;-52.0;-30.0;-28;44.0
-13.0;-29;82.0;81;14.0;-24.0;43.0;-38.0;-81;-160.0;-113.0;-29;8.0
-38.0;6;258.0;-24;-6.0;73.0;46.0;23.0;24;-190.0;-31.0;6;135.0
-15.0;0;25.0;48;-25.0;13.0;22.0;-15.0;-48;-59.0;-26.0;0;44.0
6.0;-11;31.0;-33;7.0;29.0;19.0;-70.0;33;-86.0;-15.0;-11;81.0
6.0;23;-60.0;0;-57.0;0.0;97.0;-119.0;0;-60.0;-56.0;23;132.0
-6.0;25;86.0;-20;-72.0;0.0;49.0;-86.0;20;-74.0;-79.0;25;-70.0
15.0;4;85.0;2;-27.0;19.0;-24.0;-40.0;-2;-83.0;-49.0;4;-46.0
20.0;-20;11.0;-16;-10.0;-11.0;-6.0;13.0;16;18.0;27.0;-20;-16.0
-3.0;-21;18.0;7;-19.0;34.0;29.0;-72.0;-7;-62.0;-6.0;-21;105.0
18.0;-5;50.0;-11;-15.0;-13.0;7.0;-144.0;11;-53.0;-34.0;-5;101.0
0.0;-1;-13.0;37;-66.0;23.0;6.0;-48.0;-37;-128.0;-90.0;-1;-9.0
-9.0;19;96.0;27;-21.0;-10.0;19.0;-6.0;-27;-58.0;-36.0;19;12.0
-244.0;44;429.0;-56;-663.0;-269.0;80.0;45.0;56;-189.0;-200.0;44;-50.0
11.0;21;-42.0;38;10.0;6.0;95.0;-376.0;-38;-56.0;-31.0;21;-13.0
-234.0;77;160.0;-54;-305.0;40.0;455.0;-326.0;54;-564.0;-352.0;77;-112.0
16.0;32;9.0;21;-5.0;-40.0;-33.0;-20.0;-21;-128.0;-76.0;32;12.0
343.0;2334;471.0;2771;-1869.0;-875.0;602.0;-1699.0;-2771;-1982.0;-2055.0;2334;-1658.0
30.0;18;-21.0;44;21.0;-7.0;6.0;-42.0;-44;-108.0;-63.0;18;-23.0
2.0;14;35.0;12;-20.0;-19.0;-11.0;-47.0;-12;-85.0;-41.0;14;77.0
12.0;11;43.0;27;-13.0;30.0;-18.0;-66.0;-27;-51.0;-43.0;11;71.0
32.0;19;13.0;45;-8.0;38.0;-21.0;-51.0;-45;-62.0;-19.0;19;-14.0
24.0;2;67.0;4;-8.0;15.0;19.0;7.0;-4;-137.0;-67.0;2;2.0
104.0;-21;-1123.0;6;-358.0;38.0;352.0;-344.0;-6;-144.0;-209.0;-21;-29.0
33.0;19;10.0;17;-19.0;43.0;-57.0;-34.0;-17;-66.0;-8.0;19;84.0
44.0;-15;5.0;-29;102.0;38.0;-161.0;-112.0;29;-79.0;8.0;-15;215.0
-35.0;27;46.0;27;8.0;72.0;2.0;-110.0;-27;-50.0;18.0;27;104.0
71.0;-6;3.0;-29;-54.0;28.0;-8.0;-64.0;29;-118.0;-79.0;-6;-61.0
-20.0;33;63.0;-27;69.0;-143.0;108.0;-24.0;27;-4.0;-90.0;33;-45.0
66.0;-5;76.0;9;48.0;-159.0;-80.0;-370.0;-9;-2.0;-126.0;-5;140.0
10.0;24;-441.0;-28;-356.0;92.0;363.0;116.0;28;-175.0;-57.0;24;-110.0
22.0;1;-23.0;-18;9.0;6.0;-38.0;-20.0;18;5.0;57.0;1;16.0
1.0;-38;69.0;46;-12.0;7.0;16.0;14.0;-46;-66.0;-31.0;-38;-2.0
36.0;8;-60.0;-48;41.0;25.0;-27.0;46.0;48;23.0;15.0;8;20.0
32.0;-18;27.0;-2;-22.0;13.0;-44.0;-53.0;2;-91.0;-98.0;-18;-15.0
67.0;7;10.0;7;-11.0;10.0;-66.0;-38.0;-7;-36.0;-154.0;7;46.0
123.0;11;-59.0;25;-70.0;-207.0;-14.0;705.0;-25;-74.0;-200.0;11;266.0
49.0;10;-7.0;29;-18.0;10.0;-29.0;-58.0;-29;-40.0;-84.0;10;41.0
121.0;-32;142.0;-17;-42.0;-34.0;-6.0;-263.0;17;-106.0;-63.0;-32;-90.0
76.0;9;21.0;-8;-26.0;18.0;-87.0;-61.0;8;-18.0;-48.0;9;52.0
224.0;-13;235.0;-16;12.0;58.0;-362.0;306.0;16;47.0;81.0;-13;-78.0
49.0;-30;-17.0;-3;-57.0;-1.0;69.0;-96.0;3;-111.0;-49.0;-30;16.0
57.0;8;-23.0;33;-83.0;39.0;49.0;-83.0;-33;-238.0;-102.0;8;-31.0
-29.0;8;-517.0;-30;-570.0;-3.0;604.0;619.0;30;-177.0;-98.0;8;102.0
24.0;55;20.0;26;-5.0;-3.0;-29.0;-21.0;-26;-78.0;-6.0;55;3.0
41.0;-482;-494.0;-3881;196.0;101.0;-371.0;-113.0;3881;-106.0;212.0;-482;-16.0
240.0;1411;53.0;-1148;-629.0;-212.0;282.0;-754.0;1148;-651.0;-842.0;1411;-353.0
48.0;30;-14.0;45;-46.0;-61.0;-43.0;3.0;-45;-97.0;-88.0;30;35.0
37.0;16;-27.0;-83;20.0;-14.0;11.0;-24.0;83;-81.0;-51.0;16;-36.0
59.0;-41;-55.0;-12;-10.0;41.0;-41.0;26.0;12;-94.0;-9.0;-41;-13.0
32.0;-20;-6.0;-64;-14.0;16.0;-38.0;60.0;64;21.0;12.0;-20;32.0
32.0;0;56.0;46;-24.0;24.0;0.0;-2.0;-46;-98.0;-20.0;0;-2.0
35.0;-70;4.0;-15;19.0;6.0;12.0;3.0;15;-58.0;-11.0;-70;2.0
-32.0;24;-15.0;19;-2.0;69.0;-6.0;7.0;-19;-69.0;1.0;24;28.0
54.0;20;-68.0;-25;-13.0;40.0;-76.0;-46.0;25;-61.0;-14.0;20;9.0
103.0;-25;-94.0;3;14.0;60.0;-96.0;-18.0;-3;-31.0;22.0;-25;-71.0
38.0;18;-107.0;-13;-13.0;27.0;-64.0;32.0;13;-13.0;-38.0;18;15.0
-3.0;-10;-121.0;18;21.0;135.0;-99.0;340.0;-18;276.0;57.0;-10;-12.0
22.0;-11;11.0;-50;-2.0;12.0;-20.0;72.0;50;-3.0;26.0;-11;37.0
188.0;1270;-124.0;474;-13.0;-209.0;-182.0;-127.0;-474;-335.0;-154.0;1270;-215.0
233.0;2;33.0;32;-159.0;-315.0;-101.0;409.0;-32;100.0;-237.0;2;-111.0
361.0;-14;38.0;-37;147.0;187.0;28.0;571.0;37;-2798.0;214.0;-14;121.0
-44.0;50;51.0;4;-210.0;-83.0;64.0;-336.0;-4;-30.0;-73.0;50;-369.0
-339.0;4016;471.0;2574;74.0;-449.0;-4.0;1055.0;-2574;34.0;304.0;4016;173.0
-62.0;-142;-5.0;-31;-30.0;248.0;108.0;-44.0;31;-144.0;-87.0;-142;109.0
54.0;-8;-66.0;14;5.0;-6.0;-32.0;-29.0;-14;-121.0;-3.0;-8;55.0
139.0;9;-185.0;17;-43.0;219.0;4.0;-53.0;-17;-344.0;267.0;9;-2.0
32.0;20;-52.0;7;-15.0;39.0;-27.0;24.0;-7;139.0;-35.0;20;21.0
38.0;-6;47.0;28;-26.0;33.0;20.0;0.0;-28;-94.0;27.0;-6;34.0
18.0;25;10.0;17;24.0;21.0;-17.0;64.0;-17;-39.0;7.0;25;56.0
67.0;10;21.0;46;-6.0;11.0;-39.0;57.0;-46;-102.0;-41.0;10;-13.0
11.0;26;81.0;21;22.0;34.0;54.0;501.0;-21;-77.0;-27.0;26;-66.0
29.0;-9;57.0;-5;12.0;62.0;-26.0;109.0;5;-132.0;-7.0;-9;-25.0
-100.0;2;243.0;12;16.0;133.0;23.0;269.0;-12;-123.0;81.0;2;56.0
-501.0;22;350.0;2;-149.0;76.0;315.0;-229.0;-2;364.0;-183.0;22;176.0
-309.0;-12;0.0;-20;234.0;201.0;241.0;187.0;20;394.0;302.0;-12;52.0
37.0;-8;-31.0;29;3.0;13.0;-16.0;19.0;-29;-147.0;12.0;-8;-28.0
-35.0;4;27.0;-4;-1.0;54.0;32.0;-9.0;4;17.0;6.0;4;-18.0
-8.0;2;50.0;2;-20.0;36.0;18.0;12.0;-2;29.0;27.0;2;8.0
73.0;-24;-74.0;3;23.0;51.0;-79.0;-73.0;-3;-342.0;79.0;-24;65.0
-349.0;223;-87.0;2076;744.0;608.0;209.0;345.0;-2076;320.0;787.0;223;821.0
9.0;37;-24.0;-11;-67.0;-22.0;-94.0;-2.0;11;-58.0;-38.0;37;41.0
-558.0;13;-117.0;103;159.0;298.0;-12.0;-183.0;-103;666.0;730.0;13;82.0
29.0;-31;-41.0;1;-12.0;71.0;12.0;-20.0;-1;18.0;38.0;-31;43.0
28.0;11;81.0;50;23.0;53.0;5.0;-30.0;-50;-43.0;-16.0;11;38.0
99.0;-44;113.0;630;148.0;142.0;5.0;185.0;-630;120.0;112.0;-44;156.0
267.0;8;38.0;-45;-24.0;101.0;-71.0;424.0;45;-238.0;184.0;8;-164.0
15.0;-28;-57.0;26;18.0;14.0;-48.0;53.0;-26;-33.0;-10.0;-28;-51.0
30.0;-18;-22.0;34;85.0;0.0;-52.0;22.0;-34;-80.0;-19.0;-18;16.0
1.0;27;-25.0;-9;13.0;38.0;-58.0;74.0;9;-65.0;-27.0;27;-19.0
22.0;19;56.0;35;-52.0;15.0;16.0;-59.0;-35;-77.0;-64.0;19;-7.0
-20.0;6;-1.0;31;-7.0;9.0;-85.0;61.0;-31;-65.0;-14.0;6;-21.0
28.0;-33;-94.0;167;-26.0;-9.0;30.0;177.0;-167;-117.0;-69.0;-33;-74.0
30.0;19;-33.0;42;-26.0;4.0;-45.0;65.0;-42;-76.0;-7.0;19;-26.0
-33.0;-15;52.0;15;-38.0;6.0;-30.0;-47.0;-15;-12.0;-5.0;-15;-40.0
-7.0;-24;238.0;34;-43.0;-11.0;-31.0;591.0;-34;-43.0;-37.0;-24;80.0
-34.0;-2627;-135.0;3015;1048.0;264.0;101.0;315.0;-3015;1111.0;1163.0;-2627;545.0
-15.0;37;65.0;-4;-8.0;7.0;-19.0;29.0;4;-26.0;19.0;37;-57.0
31.0;16;30.0;-9;-8.0;-50.0;-59.0;148.0;9;-187.0;-118.0;16;38.0
51.0;-35;-28.0;15;27.0;42.0;5.0;45.0;-15;19.0;38.0;-35;35.0
45.0;-23;5.0;27;-1.0;37.0;-44.0;17.0;-27;-5.0;42.0;-23;41.0
44.0;-29;-175.0;0;642.0;-560.0;65.0;-191.0;0;25.0;-140.0;-29;752.0
12.0;-2;-46.0;12;49.0;8.0;70.0;-15.0;-12;-29.0;19.0;-2;52.0
35.0;-58;27.0;20;181.0;36.0;12.0;2.0;-20;-230.0;-81.0;-58;39.0
106.0;10;334.0;7;10.0;-46.0;134.0;-9.0;-7;-344.0;-54.0;10;76.0
3.0;-24;115.0;-48;50.0;67.0;-64.0;40.0;48;-73.0;35.0;-24;186.0
27.0;-40;8.0;0;-24.0;84.0;-27.0;5.0;0;-25.0;6.0;-40;-2.0
8.0;-44;41.0;-5;20.0;6.0;3.0;61.0;5;-41.0;-6.0;-44;37.0
-17.0;-3;200.0;4;156.0;108.0;80.0;-6.0;-4;256.0;322.0;-3;69.0
-14.0;180;8.0;-37;8.0;34.0;23.0;-20.0;37;-72.0;-23.0;180;13.0
-412.0;831;40.0;-355;-279.0;38.0;-270.0;230.0;355;244.0;-49.0;831;327.0
34.0;-16;35.0;32;15.0;4.0;-33.0;59.0;-32;-85.0;-13.0;-16;47.0
22.0;17;64.0;24;-76.0;20.0;24.0;-122.0;-24;-163.0;-98.0;17;-98.0
32.0;-22;-16.0;24;-33.0;-6.0;0.0;-59.0;-24;-107.0;-38.0;-22;-59.0
12.0;197;-32.0;460;19.0;110.0;-42.0;32.0;-460;58.0;68.0;197;43.0
-177.0;-1028;715.0;-2296;-331.0;-756.0;443.0;-590.0;2296;-882.0;-335.0;-1028;-598.0
44.0;2;-78.0;19;9.0;4.0;-6.0;63.0;-19;-41.0;-25.0;2;-45.0
54.0;-8;-163.0;2;14.0;27.0;-90.0;66.0;-2;-60.0;-46.0;-8;-30.0
37.0;-5;-26.0;9;45.0;31.0;-57.0;30.0;-9;-59.0;-46.0;-5;-49.0
-120.0;15;172.0;-9;-57.0;121.0;36.0;-160.0;9;-49.0;75.0;15;-407.0
22.0;15;29.0;9;-35.0;3.0;9.0;-43.0;-9;-124.0;-82.0;15;-17.0
-12.0;19;1.0;4;3.0;222.0;6.0;9.0;-4;-13.0;156.0;19;18.0
7.0;19;24.0;-26;-45.0;9.0;16.0;28.0;26;-139.0;-84.0;19;-22.0
33.0;9;69.0;11;0.0;55.0;29.0;-151.0;-11;-64.0;-28.0;9;113.0
8.0;49;8.0;25;-48.0;28.0;15.0;-2.0;-25;-93.0;-39.0;49;10.0
-21.0;2;47.0;-3;48.0;15.0;-8.0;84.0;3;120.0;44.0;2;98.0
32.0;-11;0.0;-50;65.0;-43.0;3.0;72.0;50;20.0;-14.0;-11;69.0
24.0;52;1.0;8;-23.0;28.0;-10.0;-52.0;-8;-81.0;23.0;52;-9.0
62.0;11;-41.0;13;3.0;-186.0;-43.0;132.0;-13;-40.0;-109.0;11;70.0
36.0;-9;0.0;43;14.0;-34.0;2.0;43.0;-43;-59.0;-84.0;-9;27.0
54.0;-10;-30.0;5;22.0;25.0;-63.0;-114.0;-5;-124.0;-12.0;-10;-20.0
35.0;12;-14.0;-10;-43.0;-4.0;-58.0;-58.0;10;-50.0;-67.0;12;-67.0
162.0;-9;-177.0;-21;-33.0;-52.0;9.0;-280.0;21;-207.0;-149.0;-9;-384.0
166.0;-19;254.0;43;-304.0;-485.0;103.0;-610.0;-43;-340.0;-592.0;-19;-523.0
226.0;-97;64.0;-13;-1110.0;-615.0;-10.0;-1099.0;13;-852.0;-1019.0;-97;-1076.0
35.0;-18;321.0;8;3.0;6.0;128.0;-69.0;-8;-473.0;-65.0;-18;-13.0
42.0;-41;42.0;11;-13.0;24.0;36.0;-56.0;-11;-56.0;-34.0;-41;11.0
20.0;18;70.0;7;-59.0;22.0;22.0;-24.0;-7;-96.0;-14.0;18;16.0
-63.0;21;40.0;16;-84.0;-44.0;67.0;88.0;-16;-91.0;-272.0;21;67.0
106.0;-2;52.0;16;-7.0;63.0;-5.0;-108.0;-16;-35.0;122.0;-2;88.0
207.0;147;396.0;-217;-36.0;160.0;-189.0;-103.0;217;-260.0;374.0;147;-272.0
16.0;12;-19.0;-22;-44.0;104.0;-60.0;14.0;22;-96.0;-36.0;12;-36.0
-209.0;745;-324.0;773;-109.0;-462.0;329.0;182.0;-773;-549.0;-586.0;745;559.0
-158.0;1455;429.0;163;-145.0;-198.0;-295.0;116.0;-163;154.0;-154.0;1455;-207.0
53.0;-11;25.0;-24;-66.0;-4.0;56.0;-82.0;24;-37.0;-58.0;-11;20.0
41.0;-35;107.0;-23;-74.0;-141.0;40.0;-63.0;23;-98.0;-206.0;-35;-46.0
18.0;-5;72.0;-13;-32.0;69.0;7.0;8.0;13;-73.0;-16.0;-5;-54.0
-25.0;-28;-18.0;-7;-5.0;3.0;-19.0;-62.0;7;1.0;-32.0;-28;18.0
-9.0;-4;186.0;17;-129.0;69.0;53.0;146.0;-17;-60.0;3.0;-4;-98.0
45.0;54;74.0;-184;30.0;38.0;264.0;-157.0;184;-108.0;-19.0;54;-134.0
29.0;55;-4.0;14;-21.0;-12.0;33.0;15.0;-14;-15.0;-45.0;55;-10.0
18.0;18;37.0;-18;-3.0;26.0;18.0;-77.0;18;-28.0;-62.0;18;1.0
106.0;4;-17.0;-2;-14.0;-16.0;53.0;-17.0;2;-94.0;-16.0;4;32.0
205.0;5;115.0;3;-68.0;-338.0;54.0;-55.0;-3;-384.0;-423.0;5;15.0
85.0;11;41.0;-9;31.0;-60.0;18.0;-29.0;9;-93.0;-50.0;11;-14.0
32.0;-18;-17.0;-27;-28.0;-43.0;27.0;-42.0;27;-125.0;-83.0;-18;40.0
46.0;11;19.0;-14;7.0;-2.0;17.0;-48.0;14;-129.0;-3.0;11;-20.0
264.0;-620;200.0;728;101.0;188.0;-189.0;-260.0;-728;-60.0;104.0;-620;-152.0
