InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
83;?;938.0;-894.0
83;960.0;957.0;-897.0
83;963.0;915.0;-894.0
83;969.0;?;-892.0
83;?;984.0;-889.0
83;974.0;950.0;?
83;967.0;960.0;-891.0
83;974.0;962.0;-896.0
83;957.0;962.0;-899.0
83;957.0;962.0;-898.0
83;954.0;?;-899.0
83;957.0;933.0;-898.0
83;960.0;944.0;-898.0
83;976.0;965.0;-896.0
83;981.0;969.0;-888.0
83;971.0;991.0;-888.0
83;960.0;962.0;-888.0
83;954.0;911.0;-895.0
83;970.0;?;-901.0
83;?;989.0;-901.0
83;972.0;950.0;-902.0
83;972.0;919.0;-897.0
83;979.0;945.0;?
83;966.0;954.0;-894.0
83;978.0;942.0;-896.0
83;973.0;978.0;-901.0
83;971.0;980.0;-901.0
83;963.0;942.0;-898.0
83;954.0;942.0;-900.0
83;942.0;918.0;-897.0
?;959.0;906.0;-900.0
83;961.0;935.0;-906.0
83;960.0;956.0;-905.0
83;954.0;982.0;-900.0
?;979.0;952.0;-891.0
83;958.0;951.0;-881.0
83;961.0;?;-881.0
83;964.0;950.0;-894.0
83;984.0;965.0;-902.0
83;970.0;927.0;-899.0
83;956.0;957.0;-896.0
83;969.0;945.0;-894.0
83;962.0;933.0;-891.0
83;968.0;944.0;?
83;963.0;952.0;-896.0
83;968.0;966.0;-902.0
83;972.0;947.0;-902.0
83;961.0;946.0;-894.0
?;960.0;?;?
83;953.0;?;-905.0
83;971.0;952.0;-903.0
83;972.0;948.0;-898.0
83;976.0;947.0;-893.0
83;956.0;966.0;-888.0
83;965.0;944.0;?
83;972.0;999.0;-900.0
83;960.0;960.0;-903.0
83;948.0;951.0;-900.0
83;958.0;943.0;-897.0
83;961.0;944.0;-898.0
83;960.0;954.0;-903.0
83;969.0;974.0;-902.0
83;971.0;977.0;-900.0
83;971.0;950.0;-902.0
83;979.0;955.0;-894.0
83;961.0;980.0;-895.0
83;972.0;943.0;?
83;971.0;956.0;-900.0
83;982.0;954.0;-905.0
83;975.0;962.0;-903.0
83;972.0;980.0;-901.0
83;986.0;972.0;-892.0
83;982.0;938.0;-900.0
83;956.0;896.0;?
83;956.0;944.0;-916.0
83;962.0;940.0;-916.0
83;958.0;936.0;?
83;977.0;938.0;-909.0
?;980.0;960.0;-892.0
83;980.0;1010.0;-888.0
83;971.0;?;-888.0
83;959.0;943.0;-883.0
83;953.0;953.0;-886.0
83;962.0;979.0;-904.0
?;976.0;948.0;-905.0
83;970.0;940.0;-910.0
83;952.0;957.0;-891.0
83;961.0;947.0;?
83;969.0;989.0;-878.0
83;973.0;944.0;-896.0
83;943.0;953.0;-903.0
83;949.0;959.0;-896.0
?;958.0;956.0;-896.0
83;977.0;965.0;-893.0
83;981.0;?;-898.0
83;971.0;969.0;?
?;980.0;950.0;-885.0
83;968.0;943.0;?
83;952.0;935.0;-894.0
83;949.0;944.0;-906.0
83;961.0;994.0;-910.0
83;994.0;1020.0;-902.0
83;985.0;989.0;-899.0
?;973.0;947.0;-892.0
83;979.0;949.0;-878.0
83;991.0;971.0;-882.0
83;989.0;963.0;-900.0
83;982.0;977.0;-914.0
83;973.0;940.0;-919.0
83;954.0;955.0;-917.0
83;952.0;?;-918.0
83;943.0;942.0;-912.0
83;962.0;927.0;-913.0
83;979.0;925.0;-915.0
83;958.0;?;-902.0
83;953.0;956.0;-898.0
83;962.0;?;-894.0
83;957.0;1006.0;-886.0
83;949.0;962.0;-890.0
83;935.0;881.0;-891.0
83;941.0;?;-886.0
83;958.0;924.0;-885.0
83;967.0;906.0;-886.0
83;971.0;946.0;-889.0
83;977.0;940.0;-872.0
83;974.0;1021.0;-884.0
83;953.0;988.0;?
?;952.0;925.0;-892.0
83;962.0;956.0;-896.0
83;968.0;920.0;-901.0
83;942.0;910.0;?
83;955.0;?;-903.0
83;962.0;939.0;?
83;971.0;1009.0;-901.0
83;952.0;1049.0;-897.0
83;?;1005.0;-899.0
83;948.0;?;-859.0
83;956.0;999.0;-889.0
83;976.0;874.0;-892.0
83;960.0;904.0;-899.0
83;968.0;?;-897.0
83;972.0;868.0;-890.0
83;953.0;958.0;-891.0
83;960.0;?;-893.0
83;960.0;977.0;-903.0
83;942.0;922.0;-881.0
83;955.0;944.0;-890.0
83;958.0;961.0;-889.0
83;967.0;937.0;-888.0
83;974.0;912.0;-889.0
83;961.0;922.0;-894.0
83;969.0;932.0;-880.0
83;952.0;950.0;-879.0
?;952.0;971.0;-883.0
83;946.0;912.0;-892.0
83;939.0;931.0;-900.0
83;958.0;959.0;-895.0
83;947.0;954.0;-900.0
83;932.0;937.0;-901.0
83;933.0;892.0;-885.0
83;945.0;821.0;-874.0
83;977.0;890.0;-874.0
83;942.0;1090.0;-889.0
83;965.0;1005.0;-881.0
83;955.0;964.0;-865.0
?;954.0;949.0;-869.0
83;962.0;916.0;-879.0
83;955.0;976.0;-894.0
83;961.0;963.0;-880.0
83;994.0;980.0;-890.0
83;965.0;960.0;-877.0
83;970.0;927.0;-882.0
83;942.0;912.0;-884.0
83;930.0;968.0;-882.0
83;950.0;938.0;-905.0
83;971.0;941.0;-916.0
83;972.0;970.0;-902.0
83;1001.0;974.0;-888.0
83;1020.0;?;-868.0
83;1039.0;1044.0;-866.0
83;1048.0;?;-874.0
83;1031.0;989.0;-888.0
83;942.0;898.0;-915.0
83;870.0;832.0;-940.0
83;856.0;883.0;-955.0
83;870.0;867.0;-975.0
83;958.0;952.0;-972.0
83;1008.0;?;-944.0
83;954.0;961.0;-863.0
83;917.0;977.0;-802.0
83;905.0;931.0;-793.0
83;913.0;922.0;-830.0
83;953.0;853.0;-904.0
83;968.0;903.0;-919.0
83;?;920.0;-874.0
83;947.0;959.0;-850.0
83;953.0;?;-843.0
84;979.0;997.0;-860.0
83;971.0;999.0;-882.0
84;987.0;991.0;-890.0
83;1007.0;972.0;-870.0
84;955.0;932.0;-865.0
93;888.0;851.0;-884.0
101;797.0;761.0;-901.0
105;759.0;702.0;-906.0
110;734.0;733.0;-921.0
111;808.0;844.0;-920.0
109;974.0;1047.0;-879.0
108;1153.0;1221.0;-814.0
108;1216.0;1217.0;-734.0
109;1203.0;1184.0;-670.0
108;1136.0;1024.0;-669.0
109;1000.0;918.0;-766.0
110;894.0;840.0;-924.0
112;812.0;791.0;-1098.0
?;816.0;808.0;-1148.0
113;851.0;883.0;-1125.0
113;904.0;903.0;-1040.0
113;956.0;882.0;-910.0
115;982.0;959.0;-809.0
115;1045.0;1014.0;-753.0
116;1066.0;1067.0;-767.0
117;1056.0;1031.0;-799.0
117;1047.0;981.0;-843.0
117;1027.0;1060.0;-869.0
117;1013.0;1104.0;-926.0
117;944.0;970.0;?
117;921.0;881.0;-994.0
?;898.0;837.0;-981.0
117;899.0;858.0;-961.0
117;922.0;900.0;-993.0
117;938.0;922.0;-935.0
117;979.0;951.0;-913.0
117;1028.0;953.0;-870.0
117;1002.0;993.0;-838.0
117;979.0;995.0;-828.0
117;987.0;965.0;-849.0
117;998.0;970.0;-886.0
117;991.0;1009.0;-926.0
117;990.0;1015.0;-950.0
117;990.0;971.0;-937.0
117;990.0;931.0;-924.0
?;987.0;938.0;-926.0
116;968.0;955.0;-924.0
?;973.0;958.0;-924.0
116;?;941.0;-922.0
116;960.0;952.0;?
117;935.0;909.0;-920.0
117;930.0;913.0;-921.0
116;954.0;942.0;-922.0
116;969.0;938.0;-911.0
116;968.0;979.0;-899.0
117;986.0;950.0;-889.0
117;989.0;1010.0;-869.0
117;1015.0;997.0;-870.0
118;1010.0;958.0;-886.0
?;999.0;979.0;-898.0
120;998.0;971.0;-921.0
120;999.0;951.0;-926.0
120;985.0;?;-927.0
120;983.0;961.0;-933.0
120;982.0;933.0;-930.0
120;955.0;934.0;-923.0
120;962.0;907.0;?
120;932.0;905.0;-918.0
120;931.0;926.0;-930.0
120;956.0;987.0;-921.0
120;967.0;1001.0;-917.0
120;977.0;961.0;-905.0
120;994.0;985.0;-898.0
120;1033.0;974.0;-886.0
120;1046.0;993.0;-882.0
120;1027.0;1026.0;-919.0
120;1046.0;992.0;-936.0
120;1022.0;981.0;-947.0
120;1007.0;958.0;-959.0
120;995.0;964.0;-975.0
120;990.0;953.0;-985.0
120;1004.0;929.0;-994.0
120;1012.0;977.0;-986.0
120;1047.0;990.0;-970.0
120;1044.0;1009.0;-962.0
120;1045.0;1008.0;-961.0
120;1065.0;985.0;-959.0
120;1052.0;1015.0;-967.0
120;1020.0;1016.0;-982.0
120;1026.0;958.0;-996.0
120;1018.0;981.0;-1016.0
120;1027.0;973.0;-1018.0
120;1017.0;1003.0;-1014.0
120;1031.0;1011.0;-1016.0
120;1043.0;1003.0;-1013.0
120;1036.0;1029.0;-999.0
120;1016.0;974.0;-988.0
120;1019.0;973.0;-988.0
120;1031.0;983.0;-991.0
120;1011.0;924.0;-995.0
?;993.0;914.0;-1005.0
120;978.0;962.0;-1007.0
120;1013.0;999.0;-989.0
120;1012.0;923.0;-989.0
120;?;971.0;-985.0
120;980.0;946.0;-975.0
120;998.0;914.0;-961.0
120;998.0;941.0;-971.0
120;981.0;908.0;-987.0
120;974.0;905.0;-983.0
120;?;969.0;-970.0
120;1048.0;1022.0;-968.0
120;1067.0;1035.0;-975.0
120;1130.0;1053.0;-959.0
120;1122.0;1074.0;-941.0
?;1125.0;1093.0;-947.0
120;1104.0;1062.0;-965.0
120;1084.0;1047.0;-1011.0
120;1079.0;1038.0;-1049.0
120;1053.0;977.0;-1087.0
120;1020.0;995.0;-1084.0
?;1017.0;993.0;-1084.0
120;1018.0;979.0;-1072.0
120;1027.0;1022.0;-1056.0
120;1048.0;993.0;-1052.0
120;1037.0;927.0;-1041.0
120;982.0;883.0;-1010.0
120;949.0;900.0;-1000.0
120;943.0;926.0;-995.0
120;989.0;952.0;-1001.0
120;997.0;960.0;-1016.0
120;1034.0;1009.0;-1001.0
?;1022.0;959.0;-960.0
120;990.0;940.0;-920.0
120;?;955.0;-928.0
120;1021.0;1014.0;-960.0
120;1045.0;1005.0;-973.0
120;1021.0;948.0;-997.0
121;1009.0;952.0;-979.0
121;1018.0;1000.0;-961.0
120;1038.0;973.0;-968.0
121;1034.0;972.0;-1008.0
121;1028.0;966.0;?
122;1036.0;994.0;?
123;1019.0;956.0;?
123;1006.0;968.0;-1002.0
121;1009.0;954.0;-1012.0
120;1006.0;924.0;-1022.0
121;1011.0;951.0;-1009.0
120;995.0;908.0;-1005.0
119;983.0;909.0;-991.0
119;963.0;894.0;-989.0
119;968.0;900.0;-985.0
118;994.0;974.0;-984.0
120;1081.0;997.0;-988.0
120;1092.0;1000.0;-971.0
120;1066.0;936.0;-969.0
127;1083.0;995.0;-950.0
133;1056.0;961.0;-944.0
135;1002.0;904.0;-986.0
134;980.0;898.0;-1057.0
134;991.0;927.0;-1079.0
134;1016.0;971.0;-1043.0
134;1036.0;912.0;-1050.0
135;1018.0;858.0;-1032.0
135;1015.0;881.0;?
135;1031.0;952.0;-969.0
135;1039.0;949.0;-959.0
135;1001.0;773.0;-1001.0
135;935.0;791.0;-1006.0
135;969.0;844.0;-994.0
135;980.0;872.0;-991.0
135;992.0;898.0;-1020.0
135;1021.0;911.0;-1034.0
135;1037.0;913.0;-980.0
135;1038.0;927.0;-920.0
134;1047.0;950.0;-947.0
134;1042.0;?;-965.0
134;1030.0;990.0;?
134;?;990.0;-996.0
134;1056.0;987.0;-1001.0
134;1050.0;950.0;-1005.0
134;1077.0;981.0;-1010.0
?;1084.0;980.0;-1007.0
134;1091.0;981.0;?
134;1077.0;988.0;-1016.0
134;1056.0;957.0;?
134;1026.0;980.0;-1035.0
134;1020.0;976.0;-1052.0
134;1049.0;992.0;-1054.0
134;1067.0;1007.0;-1058.0
134;1076.0;1014.0;-1045.0
134;1085.0;1021.0;-1028.0
134;1059.0;975.0;-1016.0
134;?;971.0;-1007.0
134;1030.0;990.0;-1013.0
134;?;976.0;-1034.0
134;1009.0;967.0;-1037.0
134;?;987.0;-1046.0
134;1031.0;968.0;-1036.0
134;1033.0;953.0;-1015.0
134;1038.0;965.0;-996.0
134;1018.0;952.0;-992.0
134;998.0;960.0;-978.0
134;970.0;921.0;-978.0
134;984.0;935.0;-984.0
134;997.0;?;-995.0
133;989.0;961.0;-996.0
133;1002.0;949.0;-970.0
133;988.0;942.0;-962.0
133;963.0;906.0;-937.0
135;948.0;866.0;?
?;886.0;860.0;-947.0
138;902.0;?;-945.0
140;951.0;969.0;-949.0
141;?;1038.0;-942.0
137;1140.0;1150.0;-933.0
130;1198.0;1122.0;-898.0
122;1089.0;1054.0;-856.0
117;969.0;934.0;-856.0
114;908.0;?;-906.0
?;854.0;859.0;-961.0
111;851.0;900.0;-1089.0
111;890.0;854.0;-1145.0
111;891.0;841.0;-1036.0
111;?;828.0;-925.0
111;926.0;904.0;-862.0
111;948.0;919.0;-813.0
110;1020.0;1041.0;-801.0
110;1031.0;?;-826.0
109;975.0;1018.0;-807.0
108;970.0;1034.0;-811.0
107;963.0;972.0;-834.0
105;944.0;955.0;-879.0
104;933.0;909.0;-930.0
104;914.0;927.0;-956.0
104;947.0;933.0;-915.0
104;969.0;931.0;-892.0
104;946.0;942.0;-883.0
104;921.0;944.0;-880.0
104;1000.0;1051.0;-858.0
104;1022.0;?;-857.0
104;911.0;877.0;-892.0
104;902.0;929.0;-915.0
104;962.0;1015.0;-889.0
104;965.0;?;-864.0
104;952.0;1013.0;-945.0
?;965.0;944.0;-948.0
104;944.0;920.0;-842.0
104;934.0;916.0;-843.0
104;924.0;882.0;-893.0
104;953.0;932.0;-919.0
104;979.0;942.0;-918.0
104;958.0;948.0;-898.0
104;965.0;958.0;-876.0
104;980.0;989.0;-871.0
104;981.0;1050.0;-859.0
104;995.0;1074.0;?
104;1017.0;1065.0;-905.0
104;1009.0;1014.0;-894.0
104;1021.0;?;-888.0
104;1006.0;955.0;-902.0
104;971.0;939.0;-917.0
104;965.0;902.0;-939.0
104;930.0;915.0;-950.0
104;905.0;922.0;-959.0
104;923.0;946.0;-966.0
104;962.0;919.0;-956.0
104;980.0;984.0;?
?;993.0;989.0;-908.0
103;1010.0;926.0;?
103;1007.0;970.0;-849.0
103;1008.0;943.0;-861.0
103;988.0;1006.0;-895.0
103;980.0;961.0;?
103;?;955.0;-936.0
103;980.0;967.0;-947.0
103;992.0;967.0;-951.0
103;?;?;-937.0
103;?;940.0;-921.0
103;963.0;970.0;-916.0
103;944.0;937.0;-911.0
103;925.0;891.0;-919.0
103;915.0;943.0;-933.0
103;944.0;944.0;-930.0
103;?;913.0;-920.0
103;952.0;957.0;-908.0
103;937.0;940.0;-886.0
103;936.0;930.0;-864.0
103;943.0;952.0;-860.0
103;939.0;896.0;-876.0
103;928.0;?;-872.0
103;950.0;953.0;-893.0
103;962.0;940.0;-893.0
103;966.0;965.0;-890.0
103;966.0;986.0;-879.0
103;943.0;967.0;-870.0
103;951.0;?;-871.0
103;952.0;942.0;-878.0
103;961.0;952.0;-887.0
103;?;975.0;?
103;963.0;976.0;-893.0
103;957.0;?;-890.0
103;956.0;950.0;-885.0
103;971.0;961.0;-885.0
103;955.0;970.0;-892.0
103;969.0;990.0;-901.0
103;956.0;976.0;-902.0
103;939.0;932.0;-904.0
103;948.0;975.0;-904.0
103;964.0;989.0;-903.0
103;974.0;941.0;-904.0
103;947.0;946.0;-896.0
103;942.0;956.0;-891.0
103;952.0;958.0;-886.0
103;961.0;951.0;-891.0
103;981.0;978.0;-907.0
103;978.0;975.0;-905.0
103;969.0;998.0;-899.0
103;954.0;968.0;-891.0
103;941.0;936.0;-885.0
103;938.0;887.0;-886.0
103;936.0;935.0;-910.0
103;968.0;990.0;-925.0
103;986.0;980.0;-906.0
103;991.0;1019.0;-901.0
103;982.0;996.0;-888.0
103;973.0;935.0;-880.0
103;948.0;934.0;-891.0
?;924.0;894.0;-900.0
106;942.0;946.0;-910.0
?;961.0;959.0;-927.0
108;962.0;977.0;-932.0
109;969.0;964.0;-906.0
109;961.0;988.0;-895.0
109;972.0;995.0;-881.0
109;970.0;971.0;-883.0
109;967.0;953.0;-894.0
109;959.0;914.0;-901.0
109;956.0;933.0;-909.0
109;949.0;926.0;-910.0
109;956.0;973.0;-915.0
108;974.0;987.0;?
108;976.0;975.0;-911.0
109;953.0;951.0;-904.0
108;952.0;942.0;-891.0
108;933.0;?;-883.0
108;952.0;930.0;-900.0
108;961.0;938.0;-912.0
108;973.0;?;-920.0
109;977.0;1006.0;-901.0
108;971.0;954.0;-894.0
108;964.0;963.0;-879.0
108;949.0;914.0;-880.0
?;951.0;962.0;-895.0
108;955.0;943.0;?
109;966.0;972.0;-912.0
108;978.0;945.0;-903.0
108;967.0;945.0;-895.0
108;958.0;974.0;-891.0
108;963.0;964.0;-890.0
108;944.0;966.0;-892.0
108;951.0;965.0;-890.0
108;961.0;956.0;-906.0
108;980.0;952.0;-907.0
108;967.0;963.0;-903.0
108;963.0;921.0;-899.0
109;969.0;929.0;-896.0
108;959.0;949.0;-897.0
108;961.0;999.0;-902.0
108;957.0;952.0;-907.0
108;947.0;960.0;-908.0
108;961.0;934.0;-902.0
109;?;978.0;-901.0
108;969.0;961.0;-900.0
108;947.0;951.0;-900.0
108;957.0;973.0;-905.0
108;945.0;?;-901.0
108;951.0;937.0;-901.0
109;961.0;957.0;-907.0
108;972.0;985.0;?
108;970.0;947.0;-900.0
108;972.0;965.0;-893.0
108;967.0;964.0;-895.0
108;977.0;970.0;?
109;967.0;952.0;-904.0
108;953.0;973.0;-904.0
108;?;963.0;-905.0
108;959.0;927.0;-903.0
108;974.0;967.0;-903.0
108;967.0;958.0;-905.0
109;973.0;964.0;-906.0
108;?;951.0;-905.0
108;951.0;923.0;-899.0
108;952.0;967.0;-897.0
108;961.0;985.0;?
108;960.0;952.0;-909.0
109;961.0;952.0;-903.0
108;959.0;951.0;-898.0
108;965.0;961.0;-895.0
108;980.0;962.0;-899.0
108;963.0;952.0;-899.0
108;962.0;942.0;-901.0
109;954.0;933.0;-900.0
?;?;960.0;-902.0
108;967.0;1003.0;-902.0
108;973.0;960.0;-902.0
108;961.0;969.0;-899.0
109;969.0;978.0;-902.0
108;962.0;968.0;-900.0
?;961.0;964.0;?
109;?;933.0;-907.0
109;961.0;954.0;-900.0
109;960.0;942.0;-901.0
109;962.0;944.0;-900.0
109;957.0;941.0;-901.0
109;954.0;?;-902.0
109;978.0;962.0;-900.0
109;971.0;981.0;-899.0
109;957.0;955.0;-896.0
109;?;937.0;-895.0
109;952.0;950.0;-895.0
109;958.0;959.0;-901.0
109;961.0;963.0;-905.0
109;961.0;961.0;-909.0
109;960.0;982.0;-910.0
109;979.0;985.0;-907.0
109;970.0;979.0;-902.0
109;950.0;964.0;-897.0
109;944.0;946.0;-895.0
109;964.0;950.0;-896.0
109;970.0;952.0;-905.0
109;971.0;970.0;-911.0
109;969.0;980.0;-910.0
109;973.0;977.0;-898.0
109;959.0;943.0;-898.0
109;954.0;991.0;-901.0
109;962.0;985.0;-904.0
109;965.0;947.0;-902.0
109;974.0;935.0;-902.0
109;960.0;948.0;-900.0
109;971.0;974.0;-898.0
109;961.0;966.0;-910.0
109;971.0;950.0;-905.0
109;962.0;968.0;-898.0
109;968.0;955.0;-902.0
109;953.0;974.0;-904.0
109;986.0;974.0;-905.0
109;971.0;944.0;-907.0
109;977.0;934.0;-907.0
109;970.0;982.0;-902.0
109;964.0;?;-904.0
109;964.0;976.0;-903.0
109;938.0;984.0;-907.0
109;963.0;?;-905.0
109;972.0;952.0;-903.0
109;970.0;954.0;-904.0
109;963.0;968.0;-901.0
109;952.0;966.0;-905.0
109;971.0;963.0;-903.0
109;971.0;988.0;-901.0
109;969.0;962.0;-901.0
109;947.0;954.0;-898.0
109;961.0;991.0;-899.0
109;978.0;953.0;-900.0
109;967.0;980.0;-905.0
109;955.0;962.0;?
109;975.0;967.0;-900.0
109;962.0;959.0;-901.0
109;961.0;1001.0;-900.0
109;966.0;971.0;-904.0
109;965.0;964.0;-903.0
109;973.0;952.0;-906.0
109;961.0;964.0;-903.0
109;971.0;956.0;?
109;971.0;947.0;-911.0
109;970.0;969.0;?
109;960.0;949.0;-902.0
109;960.0;948.0;-900.0
109;962.0;961.0;?
109;971.0;962.0;-905.0
109;953.0;?;-909.0
109;960.0;987.0;-907.0
109;972.0;961.0;-904.0
109;969.0;?;-899.0
109;966.0;935.0;-900.0
109;951.0;983.0;-905.0
109;958.0;935.0;-905.0
109;961.0;967.0;-902.0
109;969.0;982.0;-902.0
109;971.0;946.0;-898.0
109;961.0;1004.0;-909.0
109;970.0;960.0;-904.0
109;960.0;953.0;-903.0
109;959.0;926.0;-895.0
109;952.0;949.0;-900.0
109;962.0;952.0;-902.0
109;962.0;962.0;-904.0
109;973.0;962.0;-907.0
109;964.0;984.0;-902.0
109;960.0;967.0;-900.0
109;960.0;947.0;-903.0
?;960.0;954.0;-903.0
109;960.0;934.0;-902.0
109;?;954.0;-902.0
109;969.0;935.0;-907.0
109;?;954.0;-903.0
109;952.0;938.0;-904.0
109;971.0;977.0;-903.0
109;?;993.0;-898.0
109;970.0;974.0;-900.0
109;943.0;945.0;-903.0
109;952.0;961.0;-900.0
109;970.0;960.0;-906.0
109;955.0;955.0;-907.0
109;969.0;967.0;-903.0
109;958.0;955.0;-899.0
109;951.0;971.0;-902.0
109;945.0;978.0;-901.0
109;948.0;975.0;-902.0
109;960.0;935.0;-902.0
109;961.0;968.0;-901.0
109;961.0;932.0;-900.0
109;971.0;944.0;-899.0
109;971.0;981.0;-903.0
109;980.0;957.0;-901.0
109;964.0;943.0;-899.0
109;941.0;943.0;-896.0
109;958.0;924.0;-900.0
109;956.0;945.0;-902.0
109;972.0;949.0;-904.0
109;969.0;949.0;-902.0
109;964.0;966.0;?
109;966.0;955.0;-898.0
109;964.0;970.0;-895.0
109;975.0;985.0;-900.0
109;953.0;1003.0;-902.0
109;960.0;957.0;-903.0
109;961.0;952.0;-904.0
109;971.0;955.0;-900.0
109;972.0;966.0;-901.0
109;977.0;943.0;-905.0
109;950.0;960.0;-903.0
109;965.0;945.0;-900.0
109;954.0;962.0;-894.0
109;?;978.0;-895.0
109;976.0;943.0;-904.0
109;977.0;990.0;?
109;960.0;985.0;-902.0
109;970.0;936.0;-898.0
109;961.0;?;-900.0
109;976.0;976.0;-898.0
109;958.0;1000.0;-900.0
109;950.0;944.0;-907.0
109;970.0;948.0;-903.0
109;971.0;966.0;-902.0
109;962.0;947.0;-903.0
109;980.0;946.0;?
109;980.0;979.0;-906.0
109;975.0;927.0;-900.0
109;958.0;924.0;-899.0
109;960.0;963.0;-903.0
109;964.0;957.0;-902.0
109;971.0;949.0;-909.0
109;970.0;979.0;-905.0
109;965.0;958.0;-904.0
109;958.0;956.0;-903.0
109;969.0;936.0;-902.0
109;971.0;931.0;-905.0
109;962.0;966.0;-908.0
109;952.0;944.0;-905.0
109;952.0;944.0;-904.0
109;952.0;945.0;-902.0
109;964.0;950.0;-898.0
109;?;951.0;-903.0
109;966.0;962.0;-904.0
109;975.0;924.0;-898.0
109;961.0;962.0;-895.0
109;968.0;953.0;-894.0
109;962.0;980.0;-893.0
109;974.0;942.0;-898.0
109;962.0;985.0;-907.0
109;960.0;995.0;?
109;960.0;952.0;-903.0
109;968.0;?;-901.0
109;972.0;962.0;-904.0
109;953.0;968.0;-906.0
109;961.0;959.0;-902.0
109;959.0;941.0;-902.0
109;953.0;965.0;-902.0
109;960.0;973.0;-900.0
109;965.0;961.0;-908.0
109;981.0;961.0;-904.0
109;961.0;915.0;-902.0
109;950.0;954.0;-896.0
109;955.0;951.0;-895.0
109;966.0;944.0;-901.0
109;972.0;911.0;-907.0
109;963.0;958.0;-909.0
109;960.0;931.0;-901.0
109;961.0;947.0;-898.0
109;961.0;967.0;-900.0
109;952.0;945.0;-904.0
109;943.0;998.0;-902.0
109;953.0;949.0;-898.0
109;959.0;935.0;-899.0
109;965.0;963.0;-894.0
109;961.0;951.0;-899.0
?;949.0;989.0;-905.0
109;968.0;941.0;-901.0
109;950.0;?;-895.0
109;968.0;947.0;-898.0
109;971.0;960.0;-901.0
109;962.0;965.0;-905.0
109;968.0;947.0;-900.0
109;964.0;946.0;-896.0
109;960.0;998.0;-900.0
109;961.0;962.0;-902.0
109;970.0;?;-902.0
109;961.0;969.0;-900.0
109;943.0;941.0;-898.0
109;954.0;934.0;-898.0
109;959.0;966.0;-896.0
109;966.0;972.0;-906.0
109;979.0;971.0;-908.0
109;965.0;969.0;-902.0
109;956.0;948.0;-895.0
109;?;931.0;-893.0
109;?;937.0;-896.0
109;957.0;977.0;-901.0
109;970.0;975.0;-905.0
109;962.0;931.0;?
109;962.0;960.0;-898.0
109;951.0;945.0;-895.0
109;970.0;960.0;-900.0
109;961.0;978.0;-906.0
109;970.0;982.0;-907.0
109;962.0;947.0;-907.0
109;968.0;975.0;-896.0
?;951.0;964.0;-903.0
109;?;915.0;-902.0
109;964.0;950.0;-906.0
109;967.0;924.0;-909.0
109;963.0;974.0;-903.0
109;968.0;969.0;-902.0
109;955.0;952.0;-895.0
109;975.0;942.0;-901.0
109;974.0;946.0;-899.0
109;961.0;1007.0;-896.0
109;970.0;979.0;-897.0
109;971.0;965.0;-896.0
109;971.0;979.0;-895.0
109;970.0;913.0;-897.0
110;974.0;959.0;-903.0
111;988.0;917.0;-897.0
114;981.0;951.0;-906.0
118;988.0;983.0;-911.0
?;?;1022.0;-916.0
124;?;949.0;-912.0
126;996.0;986.0;-917.0
126;991.0;959.0;-920.0
127;967.0;948.0;-917.0
127;940.0;918.0;-917.0
126;939.0;865.0;-913.0
126;899.0;809.0;-935.0
126;910.0;832.0;?
126;933.0;869.0;-913.0
126;914.0;880.0;-902.0
126;893.0;847.0;-869.0
126;889.0;798.0;-845.0
125;885.0;773.0;?
125;830.0;773.0;-846.0
125;811.0;734.0;-866.0
125;791.0;721.0;-855.0
125;802.0;690.0;-841.0
125;808.0;732.0;-830.0
125;834.0;725.0;-822.0
125;866.0;808.0;-776.0
125;849.0;?;-742.0
125;?;771.0;-717.0
124;856.0;798.0;-717.0
124;829.0;784.0;?
125;838.0;809.0;-745.0
125;867.0;798.0;-784.0
125;866.0;874.0;-789.0
125;882.0;882.0;-794.0
125;902.0;841.0;-790.0
125;868.0;801.0;-772.0
125;856.0;785.0;-756.0
125;838.0;833.0;-770.0
125;830.0;869.0;-783.0
?;848.0;899.0;-801.0
125;859.0;840.0;-839.0
125;814.0;771.0;-799.0
125;799.0;726.0;-770.0
125;777.0;664.0;-776.0
125;721.0;640.0;-768.0
125;685.0;599.0;-754.0
125;598.0;502.0;-773.0
125;595.0;581.0;-756.0
125;640.0;607.0;-721.0
125;632.0;664.0;-690.0
125;607.0;635.0;?
125;549.0;632.0;-573.0
125;696.0;638.0;-522.0
125;689.0;617.0;-503.0
125;?;697.0;-526.0
125;686.0;754.0;-538.0
125;668.0;673.0;-538.0
125;671.0;613.0;-498.0
125;595.0;576.0;-551.0
125;?;536.0;-614.0
125;?;642.0;-564.0
125;544.0;675.0;-542.0
125;565.0;603.0;-551.0
125;555.0;658.0;-540.0
125;539.0;693.0;-464.0
125;553.0;644.0;-403.0
125;539.0;710.0;-350.0
125;540.0;666.0;-354.0
125;517.0;498.0;-376.0
125;501.0;631.0;-377.0
?;453.0;559.0;-358.0
125;488.0;556.0;-375.0
125;480.0;593.0;-373.0
125;498.0;744.0;-388.0
125;517.0;548.0;-366.0
125;525.0;579.0;-304.0
125;516.0;492.0;?
125;473.0;454.0;-293.0
125;480.0;509.0;-304.0
125;481.0;552.0;-329.0
?;510.0;?;-360.0
125;507.0;544.0;-355.0
125;498.0;468.0;-351.0
