Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
-197.0;87.0;-231.0;-65.0;-224.0;573.0;-31;-65.0;72.0;705.0;-38.0;341.0
170.0;18.0;95.0;-45.0;171.0;405.0;-80;-289.0;276.0;799.0;-76.0;551.0
-60.0;-359.0;266.0;-477.0;865.0;522.0;-29;-886.0;288.0;729.0;536.0;881.0
-1.0;120.0;5.0;-155.0;360.0;552.0;-16;-445.0;88.0;549.0;-4.0;628.0
-287.0;179.0;-94.0;-340.0;642.0;557.0;-27;-648.0;-36.0;524.0;153.0;721.0
458.0;-18.0;-398.0;-53.0;418.0;380.0;-25;-475.0;267.0;471.0;-214.0;424.0
434.0;139.0;267.0;63.0;585.0;416.0;-27;-562.0;263.0;564.0;-246.0;405.0
211.0;85.0;-85.0;-230.0;-270.0;360.0;-27;-166.0;74.0;315.0;88.0;503.0
102.0;339.0;68.0;-289.0;-121.0;412.0;-26;-343.0;-322.0;288.0;176.0;938.0
77.0;160.0;-271.0;-150.0;-459.0;525.0;-18;-244.0;135.0;308.0;268.0;941.0
93.0;313.0;-142.0;65.0;-17.0;237.0;-27;22.0;-40.0;252.0;-176.0;350.0
28.0;235.0;27.0;32.0;49.0;325.0;-29;71.0;162.0;347.0;-68.0;324.0
-10.0;221.0;26.0;43.0;47.0;386.0;-29;83.0;161.0;393.0;-26.0;321.0
27.0;135.0;-265.0;-142.0;-281.0;327.0;-25;74.0;81.0;342.0;112.0;570.0
12.0;36.0;142.0;-58.0;-140.0;312.0;-43;-112.0;273.0;446.0;37.0;598.0
148.0;-443.0;-57.0;-15.0;164.0;309.0;-23;-285.0;145.0;300.0;-247.0;349.0
-10.0;324.0;-216.0;-72.0;-302.0;334.0;-6;-277.0;24.0;271.0;6.0;487.0
-10.0;34.0;102.0;-87.0;-85.0;371.0;-67;-85.0;75.0;414.0;-41.0;579.0
53.0;214.0;-49.0;-313.0;373.0;302.0;-23;-312.0;108.0;318.0;421.0;356.0
63.0;191.0;-71.0;-65.0;356.0;298.0;-23;-297.0;103.0;328.0;81.0;353.0
52.0;199.0;-70.0;-37.0;354.0;305.0;-23;-296.0;72.0;305.0;92.0;352.0
127.0;188.0;-73.0;-77.0;355.0;301.0;-23;-294.0;88.0;288.0;89.0;355.0
31.0;205.0;-85.0;-78.0;351.0;296.0;-23;-287.0;64.0;298.0;131.0;349.0
40.0;216.0;-94.0;-69.0;352.0;299.0;-23;-287.0;57.0;286.0;154.0;350.0
145.0;231.0;-94.0;-91.0;349.0;310.0;-23;-286.0;98.0;301.0;148.0;347.0
70.0;243.0;-80.0;-99.0;353.0;324.0;-23;-290.0;74.0;311.0;134.0;349.0
69.0;238.0;-55.0;-54.0;352.0;332.0;-23;-288.0;63.0;297.0;105.0;348.0
45.0;192.0;-83.0;-30.0;359.0;304.0;-23;-293.0;50.0;276.0;65.0;345.0
70.0;188.0;-69.0;-9.0;365.0;291.0;-23;-297.0;69.0;320.0;61.0;341.0
53.0;182.0;-53.0;-23.0;368.0;287.0;-23;-304.0;85.0;330.0;117.0;343.0
84.0;193.0;-43.0;-45.0;366.0;286.0;-23;-305.0;106.0;319.0;133.0;341.0
130.0;217.0;-54.0;-57.0;377.0;296.0;-23;-314.0;84.0;296.0;95.0;344.0
23.0;207.0;-49.0;-58.0;372.0;308.0;-23;-319.0;73.0;294.0;124.0;342.0
117.0;187.0;-32.0;-59.0;371.0;338.0;-23;-328.0;99.0;312.0;130.0;343.0
37.0;204.0;0.0;-31.0;380.0;350.0;-23;-338.0;95.0;316.0;46.0;347.0
50.0;213.0;-9.0;-41.0;384.0;345.0;-23;-342.0;93.0;303.0;72.0;350.0
84.0;226.0;-30.0;-72.0;382.0;349.0;-23;-340.0;108.0;345.0;106.0;349.0
134.0;233.0;-35.0;-75.0;385.0;349.0;-23;-345.0;134.0;358.0;117.0;352.0
30.0;241.0;-30.0;-58.0;385.0;335.0;-23;-346.0;168.0;352.0;85.0;350.0
74.0;207.0;-40.0;-62.0;387.0;327.0;-23;-349.0;148.0;349.0;126.0;353.0
2.0;148.0;-44.0;-6.0;392.0;312.0;-23;-348.0;135.0;350.0;34.0;355.0
61.0;236.0;-94.0;-126.0;403.0;324.0;-23;-360.0;113.0;302.0;78.0;365.0
99.0;251.0;-69.0;-89.0;422.0;326.0;-23;-368.0;117.0;314.0;134.0;370.0
118.0;309.0;-83.0;-88.0;445.0;333.0;-23;-377.0;108.0;319.0;31.0;377.0
61.0;45.0;119.0;-85.0;-67.0;382.0;-82;-68.0;-117.0;315.0;7.0;569.0
120.0;-21.0;20.0;-94.0;335.0;294.0;-23;-443.0;171.0;322.0;140.0;353.0
132.0;65.0;147.0;-47.0;-48.0;399.0;-81;-17.0;188.0;367.0;-148.0;539.0
236.0;83.0;109.0;-12.0;-48.0;421.0;-84;21.0;155.0;387.0;-185.0;520.0
277.0;213.0;-258.0;-83.0;483.0;-387.0;-30;-462.0;48.0;106.0;-291.0;366.0
138.0;261.0;-91.0;-39.0;435.0;358.0;-23;-399.0;115.0;315.0;130.0;389.0
350.0;265.0;-26.0;-64.0;694.0;160.0;-33;-437.0;127.0;230.0;25.0;478.0
83.0;290.0;-37.0;-62.0;423.0;312.0;-23;-384.0;79.0;281.0;90.0;384.0
92.0;310.0;-65.0;-39.0;399.0;309.0;-23;-369.0;53.0;324.0;96.0;378.0
6.0;287.0;-64.0;-4.0;384.0;302.0;-23;-361.0;71.0;316.0;70.0;373.0
6.0;281.0;-75.0;2.0;372.0;300.0;-23;-351.0;106.0;338.0;75.0;371.0
18.0;264.0;-86.0;87.0;367.0;302.0;-23;-345.0;119.0;323.0;48.0;368.0
73.0;207.0;-99.0;100.0;360.0;296.0;-23;-335.0;100.0;300.0;9.0;363.0
101.0;160.0;-90.0;36.0;360.0;294.0;-23;-333.0;96.0;320.0;29.0;362.0
6.0;144.0;-63.0;-7.0;357.0;292.0;-23;-332.0;80.0;310.0;0.0;360.0
32.0;143.0;-68.0;-30.0;357.0;314.0;-23;-323.0;67.0;275.0;63.0;360.0
123.0;213.0;-81.0;-94.0;344.0;285.0;-23;-311.0;61.0;297.0;162.0;357.0
30.0;289.0;-76.0;-99.0;340.0;308.0;-23;-307.0;81.0;287.0;143.0;358.0
96.0;358.0;-69.0;-72.0;344.0;301.0;-23;-306.0;92.0;312.0;128.0;358.0
173.0;304.0;-71.0;-117.0;355.0;293.0;-23;-303.0;86.0;299.0;120.0;357.0
242.0;95.0;-113.0;47.0;-60.0;446.0;-81;57.0;47.0;380.0;-30.0;507.0
48.0;261.0;-41.0;-8.0;390.0;308.0;-23;-302.0;70.0;314.0;80.0;356.0
38.0;214.0;-45.0;-43.0;390.0;301.0;-23;-303.0;89.0;300.0;18.0;356.0
-6.0;193.0;-44.0;33.0;391.0;299.0;-23;-301.0;69.0;271.0;-34.0;356.0
23.0;175.0;-62.0;152.0;391.0;299.0;-23;-293.0;90.0;302.0;-162.0;356.0
103.0;173.0;-95.0;122.0;399.0;293.0;-23;-294.0;113.0;322.0;9.0;355.0
15.0;196.0;-99.0;-69.0;405.0;289.0;-23;-296.0;100.0;326.0;140.0;360.0
10.0;259.0;-79.0;-83.0;409.0;309.0;-23;-307.0;87.0;293.0;114.0;366.0
92.0;279.0;-71.0;-61.0;410.0;319.0;-23;-308.0;63.0;285.0;128.0;370.0
63.0;295.0;-71.0;-90.0;405.0;330.0;-23;-312.0;66.0;301.0;110.0;370.0
159.0;285.0;-54.0;-9.0;394.0;351.0;-23;-320.0;57.0;276.0;43.0;371.0
38.0;247.0;-43.0;27.0;383.0;362.0;-23;-323.0;78.0;325.0;-41.0;366.0
74.0;192.0;-15.0;57.0;377.0;326.0;-23;-317.0;101.0;300.0;9.0;354.0
3.0;173.0;-13.0;7.0;375.0;312.0;-23;-312.0;106.0;323.0;21.0;350.0
66.0;131.0;21.0;-36.0;387.0;295.0;-23;-286.0;129.0;342.0;76.0;326.0
112.0;278.0;-40.0;-56.0;330.0;377.0;-23;-215.0;172.0;329.0;184.0;307.0
61.0;227.0;-55.0;-46.0;304.0;381.0;-23;-197.0;157.0;351.0;93.0;302.0
74.0;227.0;-31.0;-1.0;292.0;375.0;-23;-195.0;138.0;350.0;-2.0;299.0
6.0;231.0;9.0;17.0;268.0;357.0;-23;-192.0;148.0;360.0;-50.0;296.0
127.0;83.0;-61.0;-82.0;110.0;332.0;-23;-172.0;209.0;372.0;67.0;302.0
101.0;30.0;-66.0;-65.0;116.0;361.0;-23;-189.0;159.0;340.0;131.0;316.0
62.0;-4.0;-88.0;-119.0;140.0;382.0;-23;-205.0;140.0;326.0;150.0;325.0
33.0;-281.0;-92.0;-405.0;49.0;216.0;-23;-119.0;95.0;529.0;252.0;191.0
866.0;-542.0;-98.0;-665.0;210.0;111.0;-26;-387.0;50.0;37.0;520.0;278.0
222.0;-289.0;-172.0;-758.0;257.0;301.0;-26;52.0;-44.0;382.0;672.0;218.0
161.0;133.0;269.0;32.0;-200.0;222.0;-59;328.0;303.0;330.0;-81.0;367.0
-660.0;-444.0;-95.0;-634.0;411.0;350.0;-32;-304.0;63.0;394.0;642.0;672.0
-147.0;154.0;13.0;-114.0;424.0;340.0;-23;-381.0;134.0;356.0;264.0;350.0
-52.0;154.0;70.0;-68.0;446.0;293.0;-23;-391.0;104.0;375.0;219.0;351.0
176.0;294.0;-23.0;8.0;54.0;298.0;-24;-514.0;123.0;369.0;15.0;568.0
-29.0;99.0;58.0;-77.0;-191.0;360.0;-77;60.0;19.0;350.0;-27.0;463.0
-31.0;106.0;51.0;-34.0;-184.0;386.0;-82;35.0;113.0;370.0;-61.0;463.0
83.0;119.0;38.0;-17.0;-176.0;408.0;-81;18.0;266.0;406.0;-69.0;467.0
53.0;146.0;-47.0;-3.0;-183.0;403.0;-85;9.0;215.0;479.0;-85.0;472.0
130.0;154.0;-128.0;-51.0;-199.0;392.0;-87;3.0;183.0;387.0;12.0;477.0
135.0;260.0;-52.0;2.0;-421.0;190.0;-27;-76.0;-74.0;200.0;-59.0;484.0
73.0;473.0;-166.0;249.0;-363.0;206.0;-24;-446.0;24.0;495.0;-598.0;702.0
164.0;375.0;-122.0;31.0;-99.0;279.0;-37;-209.0;231.0;431.0;-63.0;768.0
409.0;160.0;280.0;1.0;-229.0;59.0;-25;-27.0;190.0;287.0;-8.0;403.0
32.0;42.0;-106.0;99.0;87.0;203.0;-16;-440.0;219.0;373.0;-225.0;619.0
41.0;208.0;-134.0;-51.0;20.0;169.0;-30;-720.0;-184.0;293.0;-537.0;627.0
-113.0;78.0;-251.0;-37.0;-229.0;576.0;-28;-73.0;103.0;671.0;-55.0;340.0
-266.0;79.0;-415.0;-273.0;-250.0;353.0;-32;-70.0;144.0;747.0;168.0;369.0
-59.0;176.0;-463.0;-154.0;-157.0;808.0;-16;-23.0;77.0;661.0;75.0;332.0
-245.0;-41.0;-291.0;-112.0;618.0;334.0;-29;-466.0;-152.0;539.0;-339.0;535.0
-85.0;41.0;-280.0;-174.0;343.0;295.0;-26;-201.0;-1.0;490.0;-79.0;441.0
-349.0;335.0;895.0;164.0;-590.0;579.0;-45;613.0;898.0;729.0;-479.0;-317.0
-82.0;124.0;-383.0;-212.0;304.0;432.0;-34;-95.0;-3.0;444.0;7.0;406.0
-141.0;301.0;-262.0;-230.0;173.0;463.0;-59;67.0;-232.0;467.0;98.0;285.0
-427.0;-61.0;39.0;-99.0;121.0;478.0;-56;189.0;176.0;872.0;-225.0;183.0
171.0;255.0;-89.0;-9.0;180.0;238.0;-31;-497.0;79.0;275.0;-171.0;972.0
238.0;348.0;75.0;-95.0;169.0;147.0;-31;-497.0;305.0;458.0;29.0;1114.0
-596.0;-436.0;-131.0;-356.0;212.0;566.0;-29;28.0;34.0;656.0;150.0;325.0
-513.0;-256.0;-118.0;-656.0;279.0;562.0;-29;29.0;0.0;670.0;502.0;318.0
148.0;203.0;70.0;-59.0;73.0;527.0;-29;-446.0;127.0;322.0;-1.0;705.0
89.0;295.0;-161.0;-165.0;32.0;557.0;-27;-255.0;-11.0;231.0;243.0;967.0
44.0;186.0;-43.0;-140.0;337.0;475.0;-45;-438.0;46.0;364.0;106.0;491.0
89.0;309.0;-222.0;-56.0;188.0;334.0;-11;-472.0;78.0;478.0;18.0;492.0
93.0;260.0;-327.0;-116.0;381.0;277.0;-28;-645.0;40.0;508.0;-181.0;495.0
304.0;-82.0;-309.0;-235.0;96.0;254.0;-30;-645.0;-160.0;523.0;166.0;601.0
-16.0;101.0;-91.0;-97.0;81.0;283.0;-30;-531.0;211.0;619.0;29.0;505.0
-167.0;69.0;-28.0;-107.0;108.0;282.0;-35;-627.0;194.0;849.0;42.0;523.0
64.0;-31.0;147.0;50.0;-80.0;235.0;-24;-452.0;370.0;553.0;-210.0;547.0
-465.0;235.0;32.0;-74.0;66.0;541.0;-28;258.0;196.0;804.0;73.0;265.0
228.0;43.0;220.0;90.0;-123.0;332.0;-25;-414.0;357.0;580.0;-224.0;535.0
-189.0;274.0;287.0;64.0;-293.0;379.0;-26;-289.0;13.0;644.0;-120.0;511.0
-571.0;354.0;412.0;149.0;-378.0;752.0;-37;49.0;389.0;932.0;-567.0;334.0
-396.0;205.0;311.0;-140.0;-368.0;849.0;-32;-182.0;530.0;721.0;65.0;504.0
-304.0;190.0;264.0;-90.0;125.0;908.0;-36;497.0;290.0;1069.0;-39.0;200.0
-188.0;359.0;-58.0;-41.0;176.0;747.0;-28;31.0;172.0;648.0;0.0;376.0
-311.0;369.0;18.0;30.0;177.0;633.0;-28;-966.0;-77.0;730.0;-254.0;1095.0
124.0;138.0;577.0;-8.0;-654.0;623.0;-43;333.0;712.0;835.0;-9.0;-292.0
-952.0;86.0;480.0;-88.0;-611.0;997.0;-34;15.0;707.0;940.0;204.0;37.0
-652.0;235.0;278.0;-42.0;567.0;766.0;-27;28.0;368.0;911.0;-11.0;110.0
-157.0;320.0;-35.0;24.0;238.0;453.0;-20;0.0;131.0;598.0;62.0;311.0
235.0;72.0;-82.0;-35.0;-147.0;197.0;-24;-431.0;-7.0;403.0;-409.0;627.0
202.0;101.0;44.0;40.0;-68.0;209.0;-5;-357.0;210.0;420.0;-79.0;591.0
108.0;291.0;63.0;112.0;-184.0;141.0;-17;-305.0;88.0;286.0;-111.0;618.0
6.0;320.0;111.0;141.0;-286.0;396.0;3;-277.0;13.0;304.0;-276.0;726.0
112.0;253.0;112.0;-30.0;-110.0;367.0;-28;-422.0;169.0;456.0;12.0;537.0
-450.0;260.0;16.0;-53.0;297.0;602.0;-32;-368.0;157.0;802.0;-667.0;471.0
274.0;151.0;-53.0;-135.0;54.0;398.0;-56;-503.0;-198.0;303.0;233.0;558.0
-669.0;333.0;-316.0;314.0;409.0;438.0;-33;355.0;-64.0;473.0;-455.0;133.0
-402.0;244.0;400.0;50.0;367.0;866.0;-17;-106.0;335.0;758.0;-176.0;386.0
-535.0;172.0;-13.0;-103.0;473.0;649.0;-30;-66.0;374.0;859.0;138.0;376.0
-227.0;535.0;336.0;171.0;-417.0;310.0;-33;90.0;730.0;893.0;-202.0;377.0
-183.0;277.0;164.0;37.0;-277.0;306.0;-31;-166.0;268.0;531.0;-30.0;778.0
-468.0;355.0;17.0;202.0;-744.0;346.0;-28;-122.0;112.0;359.0;-231.0;839.0
-610.0;285.0;242.0;26.0;-202.0;702.0;-31;-233.0;302.0;830.0;-10.0;807.0
-178.0;164.0;-104.0;-140.0;533.0;320.0;-30;-490.0;55.0;304.0;170.0;313.0
67.0;-240.0;6.0;4.0;528.0;490.0;-43;-618.0;-4.0;306.0;-43.0;554.0
-78.0;96.0;-32.0;7.0;587.0;298.0;-27;-370.0;163.0;464.0;-162.0;352.0
-29.0;207.0;-48.0;-32.0;591.0;401.0;-27;-335.0;154.0;480.0;-166.0;349.0
-111.0;310.0;-6.0;-43.0;585.0;412.0;-27;-323.0;122.0;438.0;-223.0;349.0
-34.0;313.0;11.0;23.0;698.0;375.0;-53;-461.0;204.0;427.0;-95.0;451.0
-30.0;224.0;-41.0;-69.0;571.0;448.0;-27;-303.0;152.0;419.0;-53.0;348.0
45.0;244.0;-100.0;-54.0;573.0;476.0;-27;-298.0;122.0;412.0;-1.0;347.0
42.0;260.0;-76.0;-87.0;575.0;449.0;-27;-288.0;148.0;412.0;18.0;346.0
-12.0;232.0;-33.0;-68.0;565.0;407.0;-27;-298.0;152.0;422.0;-29.0;350.0
-111.0;203.0;-61.0;-75.0;560.0;457.0;-27;-300.0;151.0;442.0;-57.0;349.0
-121.0;187.0;-3.0;12.0;559.0;359.0;-27;-301.0;108.0;467.0;-179.0;349.0
-160.0;267.0;-57.0;0.0;562.0;466.0;-27;-284.0;88.0;412.0;-195.0;348.0
-656.0;536.0;-243.0;261.0;1043.0;307.0;-13;-257.0;-89.0;283.0;-638.0;818.0
-84.0;302.0;580.0;85.0;-141.0;730.0;-35;-548.0;669.0;870.0;-243.0;546.0
-35.0;77.0;74.0;-78.0;-186.0;366.0;-45;-146.0;196.0;436.0;85.0;611.0
-13.0;90.0;20.0;-78.0;-210.0;353.0;-37;-115.0;101.0;388.0;35.0;603.0
148.0;115.0;-220.0;-166.0;-240.0;322.0;-10;-43.0;46.0;275.0;44.0;607.0
-142.0;282.0;-49.0;-68.0;554.0;405.0;-27;-252.0;49.0;433.0;-69.0;339.0
-503.0;207.0;-106.0;31.0;315.0;547.0;-37;-179.0;148.0;635.0;-203.0;416.0
-162.0;293.0;-81.0;-73.0;552.0;431.0;-27;-238.0;109.0;456.0;32.0;334.0
-157.0;248.0;-91.0;-99.0;550.0;425.0;-27;-230.0;112.0;465.0;39.0;331.0
-225.0;225.0;-103.0;-83.0;550.0;399.0;-27;-229.0;147.0;496.0;-27.0;328.0
-185.0;215.0;-84.0;-66.0;549.0;384.0;-27;-223.0;172.0;484.0;4.0;325.0
-126.0;193.0;-80.0;-22.0;554.0;461.0;-27;-219.0;197.0;492.0;-92.0;326.0
-20.0;159.0;-29.0;27.0;556.0;453.0;-27;-226.0;139.0;518.0;-132.0;330.0
-80.0;154.0;-3.0;52.0;559.0;444.0;-27;-233.0;113.0;484.0;-126.0;334.0
7.0;210.0;-6.0;14.0;647.0;434.0;-75;-172.0;108.0;504.0;-230.0;333.0
-215.0;236.0;56.0;-50.0;663.0;365.0;-37;-251.0;116.0;617.0;-224.0;362.0
-77.0;102.0;0.0;-69.0;529.0;318.0;-30;-501.0;84.0;311.0;84.0;292.0
-92.0;220.0;40.0;57.0;578.0;431.0;-27;-268.0;125.0;489.0;-169.0;346.0
121.0;196.0;-82.0;-55.0;525.0;356.0;-29;-539.0;109.0;357.0;26.0;306.0
11.0;231.0;-84.0;-117.0;502.0;303.0;-29;-462.0;120.0;329.0;117.0;298.0
58.0;241.0;-275.0;-51.0;487.0;242.0;-24;-472.0;34.0;260.0;83.0;353.0
-81.0;325.0;-215.0;-20.0;746.0;469.0;-29;-397.0;168.0;450.0;-76.0;516.0
-169.0;247.0;-26.0;-102.0;615.0;456.0;-27;-327.0;153.0;502.0;11.0;362.0
-219.0;229.0;0.0;-101.0;614.0;457.0;-27;-338.0;120.0;518.0;-44.0;367.0
-147.0;223.0;-22.0;-45.0;613.0;473.0;-27;-341.0;166.0;510.0;13.0;368.0
-194.0;185.0;-21.0;-103.0;608.0;484.0;-27;-344.0;114.0;488.0;-2.0;370.0
-153.0;180.0;-8.0;-59.0;601.0;468.0;-27;-344.0;131.0;493.0;-30.0;365.0
-114.0;166.0;-4.0;-66.0;601.0;470.0;-27;-342.0;147.0;497.0;-30.0;366.0
-20.0;202.0;-12.0;60.0;599.0;441.0;-27;-334.0;148.0;508.0;-158.0;362.0
-575.0;292.0;79.0;19.0;695.0;473.0;-27;-183.0;113.0;632.0;-65.0;381.0
-155.0;230.0;-44.0;-69.0;595.0;453.0;-27;-291.0;117.0;459.0;52.0;355.0
-129.0;195.0;-69.0;-39.0;590.0;443.0;-27;-277.0;117.0;476.0;-11.0;350.0
-138.0;190.0;-76.0;-15.0;579.0;432.0;-27;-266.0;99.0;465.0;-33.0;347.0
-172.0;214.0;-44.0;-11.0;567.0;421.0;-27;-263.0;111.0;465.0;-65.0;347.0
-102.0;253.0;-52.0;12.0;562.0;425.0;-27;-262.0;113.0;459.0;-68.0;347.0
-145.0;263.0;-58.0;18.0;561.0;424.0;-27;-260.0;101.0;479.0;-39.0;347.0
-153.0;273.0;-58.0;-1.0;563.0;437.0;-27;-260.0;84.0;470.0;-57.0;348.0
-144.0;272.0;-53.0;-7.0;568.0;434.0;-27;-261.0;96.0;459.0;-57.0;348.0
-218.0;270.0;-49.0;-19.0;570.0;429.0;-27;-261.0;99.0;460.0;-40.0;348.0
-91.0;254.0;-49.0;-67.0;575.0;433.0;-27;-258.0;106.0;442.0;-22.0;349.0
-88.0;249.0;-49.0;-12.0;578.0;429.0;-27;-258.0;104.0;452.0;0.0;347.0
-142.0;181.0;-126.0;-69.0;682.0;336.0;-27;-276.0;19.0;428.0;33.0;337.0
-174.0;228.0;-55.0;-25.0;582.0;418.0;-27;-254.0;59.0;492.0;0.0;347.0
-156.0;226.0;-65.0;-57.0;583.0;421.0;-27;-256.0;71.0;505.0;-3.0;347.0
-88.0;223.0;-63.0;-70.0;580.0;423.0;-27;-252.0;111.0;535.0;7.0;347.0
-272.0;272.0;-39.0;20.0;700.0;523.0;-27;-111.0;125.0;628.0;-21.0;247.0
140.0;270.0;-109.0;-53.0;74.0;413.0;-60;-302.0;68.0;371.0;-33.0;501.0
161.0;93.0;142.0;-140.0;154.0;454.0;-69;-363.0;130.0;440.0;-39.0;520.0
141.0;14.0;262.0;-164.0;181.0;376.0;-70;-401.0;267.0;490.0;25.0;533.0
-371.0;-236.0;165.0;-496.0;228.0;507.0;-28;-369.0;292.0;625.0;537.0;123.0
27.0;-62.0;191.0;-255.0;234.0;338.0;-78;-479.0;321.0;392.0;59.0;557.0
1.0;-72.0;81.0;-239.0;266.0;312.0;-84;-553.0;188.0;353.0;190.0;583.0
384.0;-591.0;-10.0;-783.0;443.0;254.0;-29;-912.0;125.0;381.0;786.0;764.0
2.0;335.0;17.0;-40.0;459.0;312.0;-29;-325.0;8.0;273.0;69.0;256.0
165.0;150.0;-109.0;-70.0;471.0;327.0;-29;-361.0;170.0;351.0;101.0;269.0
160.0;152.0;-116.0;-58.0;470.0;294.0;-28;-370.0;226.0;396.0;96.0;267.0
9.0;157.0;-73.0;-49.0;474.0;211.0;-28;-388.0;165.0;427.0;99.0;267.0
113.0;200.0;-88.0;55.0;383.0;-115.0;-6;-506.0;192.0;374.0;-137.0;401.0
15.0;70.0;-28.0;-170.0;-160.0;433.0;-70;266.0;125.0;444.0;79.0;375.0
360.0;259.0;-154.0;-81.0;658.0;188.0;-30;-692.0;-77.0;299.0;-40.0;753.0
17.0;136.0;27.0;-147.0;-85.0;331.0;-27;-542.0;83.0;294.0;240.0;557.0
-240.0;88.0;-313.0;-122.0;-28.0;67.0;-29;65.0;-119.0;114.0;-142.0;537.0
-38.0;232.0;-9.0;9.0;-16.0;178.0;-27;-2.0;112.0;265.0;-532.0;670.0
82.0;25.0;-28.0;-116.0;284.0;189.0;-50;-655.0;92.0;307.0;151.0;746.0
-189.0;-1.0;318.0;-292.0;443.0;572.0;-23;253.0;594.0;781.0;205.0;71.0
74.0;40.0;-124.0;-162.0;307.0;209.0;-30;-51.0;22.0;177.0;100.0;400.0
711.0;42.0;34.0;-219.0;-4.0;244.0;-63;1.0;-82.0;298.0;27.0;425.0
118.0;178.0;-41.0;-35.0;335.0;140.0;-19;-658.0;-54.0;232.0;51.0;721.0
66.0;64.0;-167.0;-125.0;298.0;218.0;-30;-31.0;14.0;161.0;36.0;397.0
237.0;176.0;-218.0;-142.0;-73.0;98.0;-9;-374.0;-49.0;130.0;88.0;550.0
91.0;52.0;-223.0;-352.0;-266.0;423.0;-29;-79.0;-58.0;285.0;315.0;567.0
195.0;156.0;11.0;-37.0;-271.0;205.0;-29;-134.0;68.0;253.0;177.0;727.0
33.0;220.0;-560.0;-90.0;-194.0;604.0;-33;55.0;-60.0;228.0;317.0;629.0
103.0;272.0;84.0;-31.0;-24.0;194.0;-22;-248.0;196.0;510.0;193.0;813.0
103.0;246.0;180.0;-22.0;674.0;253.0;-27;-350.0;122.0;487.0;-46.0;365.0
208.0;253.0;82.0;18.0;592.0;486.0;-16;-224.0;-23.0;267.0;-206.0;361.0
281.0;-16.0;-477.0;-221.0;399.0;-32.0;-34;-57.0;-298.0;5.0;-382.0;561.0
170.0;84.0;-127.0;-145.0;322.0;231.0;-29;-78.0;9.0;194.0;61.0;385.0
106.0;27.0;70.0;-94.0;317.0;94.0;-29;-122.0;110.0;156.0;-4.0;391.0
101.0;206.0;-44.0;36.0;663.0;346.0;-30;-728.0;173.0;320.0;-13.0;390.0
-71.0;241.0;-346.0;-60.0;310.0;723.0;-39;-134.0;188.0;612.0;-46.0;364.0
218.0;439.0;-357.0;33.0;-113.0;650.0;-6;-575.0;226.0;392.0;-163.0;691.0
-83.0;128.0;-77.0;-95.0;565.0;226.0;-26;-423.0;206.0;377.0;110.0;270.0
50.0;69.0;134.0;2.0;-7.0;269.0;-2;-42.0;168.0;270.0;198.0;790.0
-431.0;-259.0;-811.0;-336.0;919.0;-392.0;-28;684.0;-779.0;-571.0;-96.0;679.0
244.0;175.0;-45.0;-185.0;62.0;326.0;-28;-488.0;52.0;449.0;-168.0;307.0
130.0;78.0;-122.0;-100.0;290.0;195.0;-29;-88.0;20.0;167.0;74.0;394.0
-28.0;80.0;-30.0;-56.0;312.0;115.0;-29;-133.0;-7.0;126.0;3.0;383.0
-32.0;173.0;-79.0;-128.0;573.0;237.0;-26;-420.0;252.0;448.0;132.0;278.0
-75.0;195.0;-157.0;-79.0;462.0;299.0;-29;-344.0;84.0;200.0;112.0;259.0
133.0;-20.0;0.0;-123.0;336.0;202.0;-29;-116.0;92.0;175.0;-151.0;396.0
425.0;148.0;-35.0;39.0;621.0;94.0;-27;-338.0;53.0;-5.0;-34.0;291.0
221.0;128.0;-57.0;-103.0;334.0;207.0;-29;-120.0;76.0;180.0;86.0;372.0
68.0;100.0;125.0;-96.0;600.0;399.0;-27;-163.0;7.0;354.0;102.0;292.0
574.0;282.0;-17.0;-17.0;600.0;-193.0;-27;-542.0;137.0;-160.0;46.0;276.0
652.0;70.0;61.0;-118.0;442.0;99.0;-31;-102.0;-137.0;350.0;-237.0;194.0
103.0;299.0;-190.0;-135.0;76.0;474.0;10;25.0;110.0;397.0;-46.0;746.0
-246.0;97.0;645.0;-167.0;-171.0;661.0;-34;54.0;751.0;835.0;-107.0;-201.0
792.0;-462.0;56.0;-638.0;34.0;140.0;-23;-244.0;157.0;438.0;746.0;211.0
-708.0;283.0;-329.0;-20.0;-28.0;338.0;-27;42.0;-236.0;274.0;-284.0;416.0
256.0;176.0;-36.0;-66.0;291.0;207.0;-29;-65.0;90.0;184.0;61.0;375.0
171.0;180.0;93.0;-156.0;-300.0;394.0;-71;41.0;79.0;377.0;85.0;516.0
174.0;97.0;-185.0;-27.0;-163.0;288.0;-27;-200.0;36.0;345.0;134.0;532.0
88.0;260.0;82.0;137.0;118.0;393.0;-42;-155.0;57.0;344.0;-345.0;783.0
492.0;-586.0;-217.0;-817.0;188.0;-200.0;-27;-326.0;-109.0;-103.0;807.0;605.0
-465.0;77.0;658.0;-335.0;733.0;914.0;-30;-357.0;582.0;977.0;87.0;688.0
