Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
18.0;119.0;-57.0;-126.0;642.0;337.0;-27;-653.0;63.0;318.0;143.0;411.0
-28.0;132.0;-61.0;-139.0;644.0;360.0;-27;-657.0;66.0;?;155.0;415.0
23.0;134.0;-54.0;-131.0;637.0;355.0;-27;-656.0;69.0;336.0;149.0;410.0
12.0;136.0;-64.0;-115.0;636.0;340.0;-27;-650.0;70.0;341.0;159.0;408.0
120.0;122.0;-76.0;-147.0;635.0;323.0;-27;-642.0;68.0;339.0;149.0;410.0
134.0;116.0;-91.0;-136.0;633.0;317.0;-27;-632.0;79.0;341.0;120.0;407.0
14.0;114.0;-91.0;-106.0;631.0;317.0;-27;-627.0;69.0;331.0;136.0;404.0
74.0;110.0;?;-126.0;634.0;326.0;-27;-626.0;78.0;339.0;144.0;407.0
-4.0;113.0;-80.0;-117.0;631.0;339.0;-27;-625.0;61.0;331.0;?;404.0
-23.0;117.0;-82.0;?;633.0;344.0;-26;-625.0;90.0;310.0;114.0;404.0
-34.0;120.0;-96.0;-92.0;633.0;336.0;-26;-629.0;91.0;342.0;110.0;407.0
35.0;124.0;-73.0;-100.0;632.0;330.0;-27;-629.0;93.0;348.0;132.0;406.0
118.0;129.0;-78.0;-85.0;629.0;326.0;-27;-626.0;67.0;340.0;122.0;402.0
17.0;127.0;-66.0;-115.0;629.0;317.0;-27;-631.0;82.0;338.0;123.0;407.0
47.0;?;-62.0;-85.0;628.0;326.0;-27;-631.0;82.0;330.0;131.0;404.0
32.0;137.0;-66.0;-114.0;629.0;334.0;-27;-632.0;80.0;343.0;119.0;402.0
11.0;145.0;-70.0;-77.0;632.0;339.0;-27;-635.0;39.0;310.0;128.0;407.0
30.0;141.0;-81.0;-98.0;630.0;338.0;-27;-633.0;55.0;310.0;142.0;403.0
-6.0;139.0;-80.0;-100.0;630.0;332.0;-27;-634.0;63.0;314.0;125.0;402.0
?;134.0;-73.0;-115.0;634.0;331.0;-27;-638.0;89.0;321.0;128.0;406.0
62.0;136.0;-75.0;-130.0;633.0;323.0;?;-637.0;63.0;333.0;154.0;403.0
43.0;131.0;-72.0;?;634.0;322.0;-27;-636.0;102.0;335.0;132.0;399.0
116.0;130.0;?;-118.0;637.0;316.0;-27;-638.0;111.0;358.0;125.0;408.0
47.0;135.0;-101.0;-97.0;634.0;313.0;-27;-636.0;70.0;361.0;141.0;405.0
?;132.0;-94.0;-117.0;?;312.0;-27;-633.0;110.0;350.0;135.0;402.0
?;127.0;-85.0;-115.0;637.0;324.0;?;-637.0;109.0;350.0;122.0;407.0
34.0;128.0;-76.0;-94.0;638.0;336.0;-27;-641.0;89.0;328.0;132.0;404.0
28.0;131.0;-80.0;-90.0;638.0;340.0;-27;-648.0;61.0;323.0;132.0;401.0
-50.0;?;-52.0;-96.0;644.0;337.0;-27;-655.0;?;340.0;141.0;406.0
38.0;128.0;-46.0;-104.0;642.0;332.0;-27;-658.0;73.0;342.0;122.0;404.0
56.0;132.0;-38.0;?;642.0;319.0;-27;-655.0;92.0;349.0;133.0;402.0
62.0;126.0;-47.0;-110.0;646.0;324.0;-27;-658.0;92.0;337.0;133.0;408.0
-5.0;131.0;-61.0;-118.0;644.0;329.0;-27;-656.0;100.0;345.0;142.0;404.0
97.0;128.0;-77.0;-126.0;642.0;339.0;-27;-655.0;105.0;351.0;127.0;401.0
-6.0;132.0;-79.0;-141.0;647.0;340.0;-27;-657.0;98.0;344.0;117.0;408.0
71.0;128.0;-65.0;-115.0;646.0;336.0;-27;?;78.0;338.0;112.0;405.0
57.0;?;-56.0;-96.0;643.0;336.0;-27;-656.0;88.0;341.0;140.0;405.0
67.0;135.0;-58.0;-107.0;649.0;328.0;-27;?;80.0;332.0;157.0;410.0
21.0;131.0;?;-106.0;647.0;329.0;?;-661.0;70.0;329.0;136.0;408.0
83.0;131.0;-52.0;-117.0;643.0;333.0;-27;-660.0;69.0;?;132.0;406.0
7.0;128.0;?;-108.0;646.0;337.0;-27;-662.0;78.0;329.0;124.0;412.0
33.0;127.0;-61.0;-125.0;648.0;335.0;-27;-661.0;58.0;339.0;129.0;410.0
92.0;127.0;-67.0;-109.0;645.0;335.0;-27;-659.0;73.0;310.0;133.0;404.0
2.0;?;-74.0;-140.0;646.0;335.0;?;-658.0;76.0;332.0;?;410.0
48.0;123.0;-75.0;-117.0;644.0;331.0;-27;?;69.0;329.0;122.0;408.0
56.0;122.0;-72.0;-123.0;643.0;325.0;-27;-651.0;87.0;345.0;124.0;?
74.0;126.0;-73.0;-101.0;647.0;325.0;-27;?;99.0;348.0;142.0;410.0
-49.0;121.0;-69.0;-92.0;643.0;329.0;?;-650.0;76.0;334.0;131.0;405.0
-58.0;127.0;-73.0;-97.0;?;334.0;-27;-648.0;73.0;330.0;147.0;404.0
?;131.0;-79.0;-137.0;?;334.0;-27;-648.0;86.0;329.0;134.0;408.0
45.0;131.0;-72.0;-120.0;645.0;333.0;-27;-648.0;91.0;337.0;138.0;406.0
74.0;129.0;-64.0;-111.0;642.0;332.0;-27;-646.0;73.0;329.0;132.0;403.0
89.0;130.0;-63.0;-117.0;647.0;331.0;-27;-647.0;75.0;320.0;124.0;409.0
83.0;127.0;-64.0;-133.0;642.0;333.0;-27;-644.0;89.0;351.0;137.0;405.0
109.0;128.0;-71.0;-119.0;644.0;334.0;-27;-642.0;79.0;323.0;121.0;403.0
-6.0;127.0;-67.0;-107.0;646.0;332.0;-27;-643.0;89.0;346.0;137.0;407.0
1.0;121.0;-62.0;-108.0;644.0;332.0;-27;-641.0;77.0;351.0;151.0;403.0
-31.0;125.0;?;-115.0;644.0;333.0;-27;-638.0;73.0;350.0;144.0;400.0
85.0;120.0;-71.0;-97.0;646.0;?;-27;-640.0;85.0;337.0;132.0;406.0
?;125.0;-72.0;-108.0;644.0;?;-27;-638.0;74.0;322.0;142.0;403.0
51.0;124.0;-62.0;-108.0;645.0;328.0;-27;?;?;344.0;?;401.0
41.0;126.0;-60.0;-119.0;647.0;330.0;-27;-639.0;96.0;350.0;135.0;406.0
6.0;127.0;-65.0;-119.0;645.0;330.0;-27;?;78.0;349.0;126.0;402.0
-20.0;129.0;-72.0;-128.0;643.0;330.0;-27;-638.0;75.0;348.0;115.0;400.0
96.0;125.0;-73.0;?;645.0;330.0;-27;-638.0;67.0;331.0;?;405.0
-53.0;134.0;-70.0;-115.0;644.0;?;-27;-640.0;74.0;341.0;157.0;402.0
35.0;131.0;-68.0;-115.0;645.0;327.0;-27;-641.0;?;346.0;150.0;400.0
54.0;125.0;-71.0;-89.0;646.0;328.0;-27;-643.0;87.0;334.0;124.0;409.0
64.0;122.0;-75.0;-91.0;645.0;330.0;-27;-644.0;83.0;319.0;109.0;406.0
44.0;?;-74.0;-68.0;643.0;335.0;?;-645.0;76.0;?;114.0;404.0
14.0;123.0;-73.0;-105.0;647.0;335.0;-27;-649.0;98.0;356.0;147.0;410.0
33.0;122.0;-69.0;-107.0;646.0;333.0;-27;-649.0;89.0;329.0;137.0;407.0
14.0;124.0;-61.0;-115.0;643.0;331.0;-27;-649.0;88.0;350.0;131.0;403.0
61.0;131.0;-63.0;-93.0;645.0;328.0;-27;-651.0;70.0;330.0;123.0;409.0
37.0;135.0;-70.0;-147.0;646.0;331.0;-27;-648.0;90.0;339.0;141.0;406.0
34.0;137.0;-73.0;-94.0;641.0;333.0;-27;-649.0;91.0;331.0;152.0;?
?;132.0;-57.0;-126.0;645.0;331.0;-27;-651.0;95.0;339.0;153.0;410.0
19.0;135.0;-65.0;-122.0;644.0;?;-27;-649.0;?;345.0;150.0;404.0
89.0;131.0;-72.0;-112.0;642.0;330.0;-27;-648.0;75.0;339.0;143.0;405.0
51.0;124.0;-69.0;-109.0;646.0;330.0;-27;-650.0;75.0;328.0;153.0;409.0
52.0;122.0;-71.0;-121.0;642.0;335.0;-27;-648.0;94.0;347.0;134.0;406.0
9.0;125.0;-69.0;-105.0;641.0;336.0;?;-649.0;80.0;324.0;139.0;404.0
6.0;116.0;-68.0;-116.0;645.0;335.0;-27;-651.0;81.0;337.0;129.0;410.0
38.0;122.0;-73.0;-115.0;643.0;333.0;-27;-650.0;65.0;343.0;110.0;407.0
-9.0;121.0;-73.0;-118.0;640.0;333.0;-27;-646.0;69.0;323.0;143.0;403.0
-1.0;119.0;-72.0;-138.0;642.0;330.0;-27;-645.0;?;334.0;149.0;407.0
-13.0;125.0;-72.0;-108.0;639.0;331.0;-27;-645.0;73.0;349.0;131.0;404.0
90.0;119.0;-74.0;-126.0;639.0;332.0;-27;-642.0;88.0;351.0;134.0;402.0
34.0;126.0;-69.0;-114.0;641.0;334.0;-27;-644.0;98.0;330.0;121.0;406.0
11.0;128.0;-74.0;-102.0;639.0;337.0;-27;-643.0;79.0;340.0;150.0;403.0
36.0;124.0;-74.0;-135.0;640.0;334.0;?;-642.0;77.0;331.0;?;402.0
24.0;125.0;-69.0;-99.0;642.0;334.0;-27;-644.0;69.0;338.0;132.0;406.0
-9.0;120.0;-66.0;-119.0;639.0;333.0;-27;-645.0;69.0;318.0;120.0;402.0
84.0;118.0;?;-117.0;637.0;335.0;-27;-644.0;87.0;335.0;112.0;402.0
54.0;127.0;-72.0;?;641.0;331.0;-27;-644.0;78.0;339.0;126.0;407.0
?;120.0;-73.0;-110.0;?;334.0;-27;-643.0;82.0;341.0;147.0;401.0
31.0;125.0;-74.0;-87.0;638.0;336.0;-27;-643.0;93.0;335.0;149.0;402.0
56.0;122.0;-72.0;-94.0;640.0;333.0;-27;-646.0;75.0;331.0;140.0;409.0
85.0;125.0;-67.0;-103.0;?;332.0;-27;?;76.0;350.0;142.0;?
82.0;131.0;-69.0;-109.0;639.0;329.0;-27;-645.0;65.0;336.0;145.0;404.0
17.0;137.0;-69.0;-105.0;639.0;330.0;?;-647.0;72.0;?;157.0;409.0
74.0;135.0;-72.0;-125.0;640.0;331.0;-27;-648.0;65.0;329.0;124.0;406.0
85.0;128.0;-75.0;?;638.0;332.0;-27;-647.0;98.0;339.0;112.0;405.0
?;120.0;-77.0;-107.0;640.0;?;-27;-649.0;80.0;340.0;143.0;409.0
-1.0;124.0;-71.0;-107.0;639.0;334.0;-27;-650.0;89.0;350.0;123.0;408.0
19.0;118.0;-77.0;-121.0;638.0;335.0;-27;-648.0;80.0;340.0;150.0;407.0
97.0;121.0;-79.0;-119.0;641.0;328.0;-27;-648.0;86.0;350.0;142.0;411.0
76.0;123.0;-73.0;-98.0;639.0;329.0;-27;-648.0;56.0;336.0;?;406.0
1.0;122.0;-72.0;?;638.0;330.0;-27;-644.0;62.0;333.0;122.0;404.0
-5.0;124.0;-74.0;-96.0;?;331.0;-27;-643.0;76.0;337.0;135.0;409.0
59.0;129.0;-77.0;-110.0;638.0;334.0;-27;-643.0;87.0;334.0;142.0;405.0
40.0;129.0;-77.0;-110.0;638.0;336.0;?;-641.0;78.0;351.0;141.0;403.0
-55.0;127.0;-71.0;-117.0;640.0;333.0;-27;-643.0;78.0;330.0;145.0;410.0
17.0;?;-71.0;-128.0;638.0;332.0;-27;-641.0;83.0;340.0;154.0;407.0
137.0;123.0;-79.0;-120.0;635.0;334.0;-27;-641.0;58.0;349.0;147.0;406.0
?;122.0;-82.0;-107.0;636.0;334.0;-27;-641.0;59.0;323.0;140.0;?
67.0;119.0;-81.0;-123.0;636.0;335.0;-27;-639.0;86.0;327.0;149.0;405.0
98.0;?;-79.0;-126.0;635.0;335.0;?;-638.0;91.0;329.0;?;406.0
24.0;119.0;-75.0;-126.0;636.0;332.0;-27;-639.0;62.0;339.0;133.0;408.0
15.0;118.0;-69.0;-107.0;?;332.0;-27;-639.0;68.0;331.0;?;406.0
16.0;125.0;-76.0;-129.0;635.0;334.0;-27;?;69.0;320.0;132.0;405.0
?;119.0;?;?;637.0;334.0;-27;-637.0;59.0;320.0;132.0;408.0
-6.0;120.0;-78.0;-105.0;634.0;?;-27;-635.0;59.0;329.0;132.0;404.0
65.0;121.0;-77.0;-123.0;635.0;334.0;-27;-631.0;74.0;319.0;153.0;401.0
88.0;124.0;-79.0;-105.0;636.0;335.0;-27;-634.0;72.0;319.0;150.0;406.0
16.0;120.0;-80.0;-107.0;634.0;333.0;-27;-631.0;65.0;308.0;156.0;403.0
57.0;124.0;-82.0;-111.0;634.0;333.0;-27;-633.0;74.0;331.0;157.0;?
79.0;119.0;-85.0;-118.0;637.0;333.0;-27;-634.0;59.0;353.0;142.0;407.0
4.0;117.0;?;-115.0;?;331.0;-27;?;71.0;341.0;134.0;405.0
84.0;121.0;-83.0;-107.0;633.0;331.0;-27;-632.0;77.0;?;124.0;404.0
5.0;117.0;-83.0;-98.0;635.0;331.0;-27;-633.0;94.0;339.0;130.0;408.0
?;124.0;-86.0;-99.0;634.0;334.0;-27;-632.0;80.0;331.0;113.0;405.0
32.0;118.0;-81.0;-78.0;634.0;332.0;?;-634.0;80.0;339.0;114.0;403.0
79.0;127.0;-78.0;-123.0;636.0;336.0;-27;-635.0;78.0;324.0;150.0;407.0
-19.0;128.0;-80.0;-117.0;636.0;332.0;-27;-633.0;88.0;335.0;166.0;406.0
98.0;125.0;-73.0;-106.0;637.0;334.0;-27;-636.0;80.0;350.0;152.0;405.0
65.0;128.0;-73.0;-90.0;639.0;336.0;-27;-639.0;89.0;350.0;153.0;409.0
39.0;125.0;-71.0;?;637.0;337.0;-27;-638.0;108.0;350.0;?;404.0
?;126.0;-74.0;-115.0;638.0;335.0;-27;-638.0;89.0;339.0;152.0;405.0
2.0;?;-72.0;-134.0;639.0;336.0;-27;-639.0;113.0;329.0;143.0;407.0
14.0;116.0;-68.0;-125.0;639.0;335.0;-27;-640.0;100.0;330.0;148.0;404.0
114.0;120.0;-64.0;-106.0;640.0;337.0;-27;-641.0;?;329.0;107.0;403.0
64.0;117.0;-63.0;-119.0;638.0;335.0;-27;-640.0;71.0;331.0;131.0;409.0
81.0;117.0;-66.0;-91.0;640.0;?;-27;-640.0;64.0;327.0;143.0;405.0
35.0;?;-71.0;-137.0;640.0;337.0;-27;-638.0;86.0;339.0;155.0;404.0
42.0;122.0;-72.0;-144.0;?;333.0;-27;-638.0;94.0;347.0;?;406.0
47.0;120.0;-73.0;?;640.0;334.0;-27;-636.0;95.0;336.0;141.0;403.0
18.0;119.0;?;-94.0;639.0;334.0;-27;-633.0;85.0;339.0;144.0;404.0
34.0;128.0;-75.0;-107.0;641.0;335.0;-27;-634.0;93.0;310.0;158.0;405.0
33.0;125.0;-76.0;-124.0;641.0;?;-27;-631.0;65.0;326.0;134.0;403.0
36.0;132.0;-76.0;?;638.0;336.0;?;-632.0;65.0;322.0;133.0;403.0
44.0;123.0;-70.0;-99.0;642.0;338.0;?;-633.0;89.0;328.0;153.0;405.0
70.0;122.0;-64.0;-149.0;641.0;333.0;-27;-632.0;79.0;349.0;151.0;401.0
60.0;134.0;-68.0;-114.0;639.0;?;-27;-630.0;99.0;360.0;162.0;401.0
6.0;123.0;-75.0;-102.0;641.0;332.0;-27;-629.0;?;339.0;?;405.0
61.0;119.0;-79.0;-97.0;?;336.0;?;-626.0;66.0;340.0;132.0;402.0
70.0;106.0;-73.0;?;639.0;331.0;-27;-625.0;98.0;342.0;130.0;399.0
58.0;136.0;-70.0;-134.0;641.0;331.0;-27;-626.0;74.0;348.0;142.0;402.0
33.0;116.0;-71.0;-106.0;639.0;?;-27;-625.0;85.0;322.0;164.0;399.0
-30.0;119.0;-73.0;?;639.0;334.0;-27;-624.0;85.0;324.0;94.0;400.0
47.0;126.0;-75.0;-116.0;639.0;335.0;-27;-625.0;78.0;336.0;141.0;?
-2.0;123.0;-68.0;-109.0;639.0;334.0;-27;-626.0;83.0;362.0;169.0;400.0
-27.0;127.0;-63.0;-141.0;638.0;335.0;-27;-625.0;92.0;343.0;136.0;400.0
45.0;124.0;-65.0;-117.0;639.0;336.0;-27;-626.0;80.0;355.0;137.0;399.0
2.0;127.0;-73.0;-126.0;639.0;335.0;-27;-625.0;80.0;345.0;149.0;400.0
15.0;131.0;?;-117.0;637.0;337.0;-27;-625.0;?;341.0;154.0;401.0
-56.0;113.0;-71.0;-126.0;639.0;333.0;-27;-626.0;97.0;322.0;143.0;401.0
51.0;126.0;-70.0;-107.0;641.0;335.0;-27;-626.0;90.0;338.0;150.0;400.0
105.0;120.0;-65.0;-119.0;640.0;331.0;-27;-625.0;99.0;330.0;144.0;399.0
-23.0;121.0;-65.0;-114.0;639.0;340.0;-27;-628.0;79.0;340.0;132.0;403.0
?;122.0;-68.0;-108.0;640.0;336.0;?;-629.0;79.0;331.0;132.0;401.0
52.0;120.0;-72.0;-121.0;640.0;344.0;-27;-630.0;80.0;338.0;146.0;402.0
34.0;123.0;?;-112.0;639.0;333.0;-27;-630.0;90.0;321.0;171.0;401.0
42.0;126.0;-67.0;?;638.0;333.0;-27;-632.0;72.0;342.0;145.0;403.0
51.0;121.0;-70.0;-134.0;638.0;338.0;-27;-629.0;78.0;?;132.0;404.0
62.0;125.0;-68.0;-107.0;638.0;337.0;-27;-631.0;102.0;336.0;150.0;403.0
?;119.0;-71.0;-106.0;638.0;338.0;-27;-628.0;76.0;339.0;144.0;402.0
20.0;?;-71.0;-126.0;640.0;336.0;-27;-631.0;73.0;341.0;158.0;?
99.0;122.0;-69.0;-141.0;637.0;335.0;-27;-629.0;80.0;333.0;161.0;402.0
-34.0;118.0;-68.0;-110.0;637.0;337.0;-27;-629.0;78.0;334.0;130.0;400.0
28.0;116.0;?;-107.0;636.0;336.0;-27;-628.0;80.0;349.0;133.0;399.0
15.0;121.0;-75.0;-125.0;639.0;336.0;-27;-628.0;78.0;343.0;137.0;400.0
31.0;114.0;-75.0;-145.0;636.0;335.0;-27;-627.0;87.0;331.0;159.0;402.0
89.0;117.0;-75.0;-126.0;634.0;339.0;-27;-625.0;89.0;321.0;155.0;402.0
94.0;121.0;-69.0;-135.0;635.0;338.0;-27;?;70.0;329.0;142.0;401.0
71.0;117.0;?;-113.0;635.0;338.0;-27;-628.0;?;350.0;?;400.0
101.0;120.0;-69.0;-104.0;637.0;337.0;-27;-626.0;98.0;350.0;151.0;401.0
?;121.0;-75.0;?;636.0;336.0;-27;-627.0;80.0;336.0;139.0;401.0
?;115.0;-77.0;-130.0;637.0;337.0;-27;-626.0;86.0;322.0;122.0;400.0
124.0;?;-75.0;-150.0;635.0;337.0;-27;-625.0;71.0;343.0;135.0;399.0
34.0;116.0;-74.0;-109.0;635.0;337.0;-27;-625.0;90.0;338.0;143.0;401.0
-37.0;113.0;-76.0;-109.0;635.0;338.0;?;-626.0;58.0;340.0;139.0;400.0
-9.0;115.0;-73.0;-114.0;634.0;342.0;-27;-626.0;72.0;340.0;152.0;399.0
-38.0;117.0;-73.0;-140.0;636.0;339.0;-27;-626.0;97.0;335.0;158.0;402.0
-2.0;119.0;-76.0;-125.0;634.0;335.0;-27;-627.0;90.0;332.0;153.0;400.0
13.0;118.0;-71.0;-107.0;635.0;340.0;-27;-628.0;73.0;349.0;138.0;401.0
31.0;120.0;-68.0;-90.0;636.0;338.0;-27;-630.0;91.0;348.0;143.0;401.0
?;116.0;-73.0;-116.0;635.0;339.0;-27;-628.0;71.0;352.0;156.0;401.0
51.0;114.0;-71.0;-124.0;636.0;339.0;-27;-626.0;78.0;332.0;135.0;401.0
48.0;117.0;-72.0;-89.0;636.0;?;-27;-628.0;69.0;339.0;130.0;401.0
62.0;117.0;-69.0;-110.0;634.0;340.0;-27;-627.0;88.0;331.0;160.0;401.0
-16.0;113.0;-65.0;-132.0;635.0;339.0;-27;-628.0;79.0;330.0;?;400.0
11.0;109.0;-64.0;-126.0;636.0;341.0;-27;-629.0;98.0;341.0;162.0;402.0
65.0;?;-71.0;-127.0;637.0;344.0;-27;-629.0;81.0;351.0;?;?
?;108.0;-75.0;-123.0;636.0;344.0;-27;-628.0;95.0;347.0;146.0;401.0
46.0;112.0;-67.0;-140.0;638.0;339.0;-27;-630.0;71.0;?;146.0;402.0
41.0;108.0;-65.0;-126.0;635.0;?;-27;-628.0;103.0;341.0;134.0;402.0
42.0;?;-71.0;-110.0;635.0;?;-27;-629.0;86.0;358.0;137.0;399.0
24.0;111.0;-67.0;-148.0;636.0;344.0;-27;-629.0;105.0;343.0;124.0;401.0
7.0;110.0;-68.0;-122.0;636.0;346.0;-27;-627.0;90.0;319.0;153.0;401.0
38.0;110.0;-68.0;?;635.0;344.0;-27;-628.0;99.0;362.0;147.0;400.0
8.0;118.0;-66.0;-104.0;634.0;340.0;-27;-629.0;?;339.0;163.0;402.0
58.0;113.0;-67.0;-145.0;634.0;341.0;-27;-627.0;102.0;359.0;145.0;401.0
9.0;111.0;-74.0;-126.0;634.0;340.0;-27;-625.0;70.0;327.0;150.0;400.0
10.0;118.0;-77.0;-163.0;633.0;340.0;-27;-626.0;78.0;343.0;151.0;400.0
40.0;113.0;-74.0;-91.0;635.0;343.0;-27;-625.0;78.0;?;170.0;400.0
62.0;114.0;-73.0;-120.0;633.0;343.0;-27;-625.0;89.0;330.0;144.0;400.0
-32.0;116.0;-71.0;-141.0;631.0;340.0;-27;-627.0;69.0;340.0;132.0;399.0
27.0;109.0;-65.0;-123.0;632.0;342.0;-27;-628.0;90.0;350.0;131.0;400.0
47.0;116.0;-66.0;-111.0;633.0;343.0;-27;-627.0;96.0;349.0;135.0;399.0
34.0;116.0;-76.0;-111.0;634.0;343.0;-27;-626.0;68.0;337.0;153.0;?
0.0;115.0;-77.0;-116.0;634.0;339.0;-27;-626.0;84.0;347.0;151.0;399.0
71.0;118.0;-67.0;-128.0;?;337.0;-27;-627.0;100.0;337.0;149.0;398.0
34.0;120.0;-66.0;-124.0;632.0;?;-27;-626.0;78.0;327.0;123.0;399.0
103.0;118.0;-74.0;-81.0;632.0;338.0;-27;-627.0;77.0;329.0;148.0;399.0
67.0;121.0;-70.0;-97.0;634.0;347.0;-27;-629.0;87.0;314.0;132.0;399.0
46.0;116.0;-67.0;-126.0;635.0;338.0;-27;-630.0;74.0;340.0;139.0;400.0
8.0;116.0;-75.0;-109.0;634.0;334.0;-27;-630.0;59.0;339.0;138.0;401.0
?;118.0;-74.0;-116.0;633.0;335.0;-27;-630.0;83.0;339.0;115.0;399.0
5.0;117.0;?;-117.0;635.0;334.0;?;-629.0;106.0;348.0;139.0;401.0
26.0;121.0;-70.0;-126.0;635.0;334.0;-27;-630.0;74.0;342.0;150.0;399.0
129.0;124.0;-78.0;-115.0;635.0;337.0;-27;-630.0;67.0;340.0;153.0;399.0
?;121.0;-76.0;-134.0;634.0;341.0;-27;?;79.0;331.0;152.0;402.0
65.0;119.0;-74.0;-137.0;636.0;336.0;-27;-632.0;60.0;320.0;151.0;399.0
?;125.0;-69.0;-103.0;635.0;336.0;-27;-633.0;59.0;332.0;131.0;?
80.0;119.0;-67.0;-107.0;634.0;335.0;-27;-635.0;70.0;349.0;122.0;402.0
25.0;120.0;-74.0;-115.0;?;?;?;-633.0;80.0;339.0;137.0;401.0
19.0;120.0;-81.0;-125.0;636.0;332.0;-27;-634.0;77.0;338.0;136.0;401.0
41.0;116.0;-82.0;-114.0;635.0;334.0;-27;-635.0;84.0;326.0;125.0;401.0
39.0;119.0;-73.0;-119.0;635.0;333.0;-27;?;82.0;?;146.0;402.0
-16.0;130.0;-72.0;-115.0;?;333.0;-27;-637.0;72.0;330.0;140.0;403.0
53.0;126.0;-78.0;-124.0;636.0;339.0;-27;-638.0;73.0;332.0;139.0;404.0
105.0;128.0;-75.0;-120.0;636.0;336.0;-27;-641.0;58.0;314.0;127.0;402.0
-37.0;124.0;-76.0;-99.0;637.0;333.0;-27;-640.0;80.0;334.0;149.0;403.0
96.0;124.0;-79.0;-97.0;637.0;331.0;-27;-641.0;70.0;342.0;139.0;403.0
?;119.0;-73.0;-107.0;637.0;328.0;-27;-640.0;76.0;331.0;129.0;404.0
57.0;119.0;-79.0;-117.0;636.0;334.0;-27;-640.0;87.0;338.0;142.0;403.0
4.0;118.0;-83.0;-116.0;638.0;336.0;-27;-640.0;83.0;349.0;124.0;402.0
4.0;123.0;-80.0;-103.0;638.0;332.0;?;-643.0;59.0;350.0;122.0;404.0
104.0;120.0;-73.0;-117.0;638.0;333.0;-27;-643.0;88.0;330.0;142.0;405.0
-1.0;126.0;-72.0;?;640.0;332.0;-27;-642.0;89.0;340.0;141.0;403.0
85.0;123.0;-70.0;?;638.0;335.0;-27;-643.0;98.0;340.0;143.0;401.0
16.0;121.0;-70.0;-128.0;639.0;333.0;-27;-644.0;77.0;338.0;138.0;404.0
97.0;125.0;-68.0;-116.0;637.0;339.0;-27;-643.0;81.0;331.0;137.0;403.0
61.0;?;-67.0;-127.0;641.0;334.0;-27;-644.0;91.0;341.0;151.0;403.0
67.0;125.0;-69.0;?;639.0;330.0;-27;-644.0;66.0;342.0;140.0;?
29.0;120.0;-62.0;-111.0;640.0;?;-27;?;75.0;352.0;132.0;403.0
88.0;119.0;-66.0;-93.0;641.0;334.0;-27;-644.0;93.0;342.0;99.0;401.0
-80.0;119.0;-69.0;-142.0;640.0;332.0;-27;-644.0;82.0;312.0;143.0;401.0
17.0;124.0;-74.0;-101.0;639.0;340.0;-27;?;80.0;333.0;143.0;403.0
-1.0;124.0;-70.0;-135.0;?;335.0;-27;-644.0;67.0;364.0;158.0;402.0
44.0;123.0;-68.0;-115.0;639.0;335.0;-27;-644.0;56.0;337.0;139.0;?
111.0;122.0;-67.0;-122.0;638.0;337.0;-27;-645.0;53.0;327.0;130.0;403.0
42.0;118.0;-71.0;-139.0;638.0;343.0;-27;-643.0;77.0;349.0;141.0;401.0
72.0;118.0;-77.0;-77.0;637.0;335.0;-27;-640.0;80.0;340.0;152.0;?
1.0;117.0;?;-94.0;638.0;333.0;-27;-642.0;78.0;340.0;131.0;401.0
-14.0;117.0;-76.0;?;637.0;332.0;-27;-640.0;89.0;320.0;110.0;402.0
47.0;123.0;-75.0;-116.0;638.0;336.0;-27;-639.0;80.0;332.0;115.0;402.0
-18.0;117.0;-73.0;-135.0;637.0;331.0;-27;-640.0;85.0;340.0;132.0;401.0
-16.0;124.0;-75.0;-126.0;637.0;336.0;-27;-639.0;?;338.0;138.0;400.0
120.0;125.0;-70.0;-117.0;638.0;335.0;?;-639.0;?;327.0;165.0;400.0
21.0;130.0;-76.0;-149.0;638.0;333.0;-27;?;83.0;335.0;123.0;401.0
83.0;124.0;-74.0;-146.0;637.0;331.0;-27;-637.0;97.0;340.0;145.0;398.0
48.0;?;-69.0;-109.0;638.0;?;?;-636.0;92.0;341.0;149.0;399.0
61.0;123.0;-72.0;-115.0;639.0;332.0;-27;-636.0;92.0;329.0;126.0;400.0
81.0;124.0;-74.0;-125.0;639.0;336.0;?;-637.0;75.0;320.0;136.0;?
?;123.0;-70.0;-156.0;637.0;339.0;-27;-635.0;76.0;349.0;123.0;399.0
53.0;123.0;-70.0;-145.0;?;336.0;-27;-638.0;81.0;341.0;129.0;402.0
67.0;122.0;-65.0;-125.0;?;333.0;-27;-640.0;117.0;341.0;141.0;401.0
?;120.0;-67.0;-115.0;640.0;335.0;-27;-637.0;86.0;330.0;142.0;399.0
99.0;117.0;?;-106.0;641.0;336.0;-27;-640.0;95.0;349.0;152.0;399.0
42.0;121.0;-69.0;-112.0;642.0;335.0;-27;-640.0;91.0;330.0;141.0;397.0
60.0;123.0;-68.0;-147.0;641.0;336.0;-27;-640.0;99.0;340.0;132.0;400.0
