Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
17.0;-31.0;-49.0;-113.0;-332.0;322.0;-23;-323.0;90.0;302.0;198.0;354.0
-58.0;-184.0;-43.0;-31.0;-316.0;308.0;-23;-342.0;110.0;322.0;125.0;357.0
123.0;22.0;1.0;-114.0;-236.0;294.0;-23;-314.0;101.0;325.0;253.0;345.0
64.0;-181.0;-44.0;-45.0;-321.0;306.0;-23;-346.0;110.0;326.0;52.0;362.0
93.0;-94.0;-16.0;-76.0;-296.0;316.0;-23;-351.0;97.0;320.0;-30.0;371.0
102.0;7.0;-67.0;-102.0;-296.0;324.0;-23;-343.0;89.0;303.0;164.0;364.0
532.0;-385.0;17.0;-679.0;61.0;-61.0;-23;-254.0;178.0;375.0;751.0;229.0
-77.0;622.0;-503.0;493.0;-433.0;156.0;-22;496.0;-349.0;125.0;-839.0;77.0
147.0;321.0;-155.0;84.0;-38.0;187.0;-27;11.0;-57.0;202.0;-86.0;351.0
7.0;281.0;9.0;126.0;47.0;284.0;-28;51.0;134.0;326.0;-75.0;337.0
28.0;235.0;27.0;32.0;49.0;325.0;-29;71.0;162.0;347.0;-68.0;324.0
-10.0;221.0;26.0;43.0;47.0;386.0;-29;83.0;161.0;393.0;-26.0;321.0
29.0;233.0;-260.0;-43.0;-31.0;346.0;-29;170.0;-118.0;234.0;96.0;284.0
85.0;-44.0;-40.0;-171.0;-319.0;314.0;-23;-343.0;106.0;322.0;469.0;361.0
148.0;-443.0;-57.0;-15.0;164.0;309.0;-23;-285.0;145.0;300.0;-247.0;349.0
-106.0;335.0;-91.0;-119.0;-166.0;451.0;-29;-380.0;111.0;363.0;108.0;529.0
406.0;-145.0;-131.0;-559.0;321.0;91.0;-32;-426.0;48.0;314.0;565.0;608.0
53.0;214.0;-49.0;-313.0;373.0;302.0;-23;-312.0;108.0;318.0;421.0;356.0
63.0;191.0;-71.0;-65.0;356.0;298.0;-23;-297.0;103.0;328.0;81.0;353.0
52.0;199.0;-70.0;-37.0;354.0;305.0;-23;-296.0;72.0;305.0;92.0;352.0
127.0;188.0;-73.0;-77.0;355.0;301.0;-23;-294.0;88.0;288.0;89.0;355.0
31.0;205.0;-85.0;-78.0;351.0;296.0;-23;-287.0;64.0;298.0;131.0;349.0
40.0;216.0;-94.0;-69.0;352.0;299.0;-23;-287.0;57.0;286.0;154.0;350.0
145.0;231.0;-94.0;-91.0;349.0;310.0;-23;-286.0;98.0;301.0;148.0;347.0
70.0;243.0;-80.0;-99.0;353.0;324.0;-23;-290.0;74.0;311.0;134.0;349.0
69.0;238.0;-55.0;-54.0;352.0;332.0;-23;-288.0;63.0;297.0;105.0;348.0
45.0;192.0;-83.0;-30.0;359.0;304.0;-23;-293.0;50.0;276.0;65.0;345.0
70.0;188.0;-69.0;-9.0;365.0;291.0;-23;-297.0;69.0;320.0;61.0;341.0
53.0;182.0;-53.0;-23.0;368.0;287.0;-23;-304.0;85.0;330.0;117.0;343.0
84.0;193.0;-43.0;-45.0;366.0;286.0;-23;-305.0;106.0;319.0;133.0;341.0
130.0;217.0;-54.0;-57.0;377.0;296.0;-23;-314.0;84.0;296.0;95.0;344.0
23.0;207.0;-49.0;-58.0;372.0;308.0;-23;-319.0;73.0;294.0;124.0;342.0
117.0;187.0;-32.0;-59.0;371.0;338.0;-23;-328.0;99.0;312.0;130.0;343.0
37.0;204.0;0.0;-31.0;380.0;350.0;-23;-338.0;95.0;316.0;46.0;347.0
50.0;213.0;-9.0;-41.0;384.0;345.0;-23;-342.0;93.0;303.0;72.0;350.0
84.0;226.0;-30.0;-72.0;382.0;349.0;-23;-340.0;108.0;345.0;106.0;349.0
134.0;233.0;-35.0;-75.0;385.0;349.0;-23;-345.0;134.0;358.0;117.0;352.0
30.0;241.0;-30.0;-58.0;385.0;335.0;-23;-346.0;168.0;352.0;85.0;350.0
74.0;207.0;-40.0;-62.0;387.0;327.0;-23;-349.0;148.0;349.0;126.0;353.0
2.0;148.0;-44.0;-6.0;392.0;312.0;-23;-348.0;135.0;350.0;34.0;355.0
61.0;236.0;-94.0;-126.0;403.0;324.0;-23;-360.0;113.0;302.0;78.0;365.0
99.0;251.0;-69.0;-89.0;422.0;326.0;-23;-368.0;117.0;314.0;134.0;370.0
118.0;309.0;-83.0;-88.0;445.0;333.0;-23;-377.0;108.0;319.0;31.0;377.0
95.0;653.0;123.0;244.0;512.0;305.0;-23;-498.0;116.0;352.0;96.0;366.0
88.0;50.0;-108.0;-56.0;461.0;280.0;-23;-385.0;68.0;324.0;66.0;383.0
72.0;216.0;-53.0;225.0;466.0;327.0;-23;-402.0;79.0;304.0;44.0;387.0
133.0;-6.0;-392.0;-34.0;372.0;137.0;-28;-686.0;-194.0;345.0;-639.0;536.0
64.0;186.0;-42.0;-187.0;466.0;271.0;-23;-410.0;68.0;273.0;-179.0;387.0
138.0;261.0;-91.0;-39.0;435.0;358.0;-23;-399.0;115.0;315.0;130.0;389.0
167.0;283.0;-54.0;-37.0;429.0;328.0;-23;-398.0;108.0;286.0;62.0;389.0
83.0;290.0;-37.0;-62.0;423.0;312.0;-23;-384.0;79.0;281.0;90.0;384.0
92.0;310.0;-65.0;-39.0;399.0;309.0;-23;-369.0;53.0;324.0;96.0;378.0
6.0;287.0;-64.0;-4.0;384.0;302.0;-23;-361.0;71.0;316.0;70.0;373.0
6.0;281.0;-75.0;2.0;372.0;300.0;-23;-351.0;106.0;338.0;75.0;371.0
18.0;264.0;-86.0;87.0;367.0;302.0;-23;-345.0;119.0;323.0;48.0;368.0
73.0;207.0;-99.0;100.0;360.0;296.0;-23;-335.0;100.0;300.0;9.0;363.0
101.0;160.0;-90.0;36.0;360.0;294.0;-23;-333.0;96.0;320.0;29.0;362.0
6.0;144.0;-63.0;-7.0;357.0;292.0;-23;-332.0;80.0;310.0;0.0;360.0
32.0;143.0;-68.0;-30.0;357.0;314.0;-23;-323.0;67.0;275.0;63.0;360.0
123.0;213.0;-81.0;-94.0;344.0;285.0;-23;-311.0;61.0;297.0;162.0;357.0
30.0;289.0;-76.0;-99.0;340.0;308.0;-23;-307.0;81.0;287.0;143.0;358.0
96.0;358.0;-69.0;-72.0;344.0;301.0;-23;-306.0;92.0;312.0;128.0;358.0
173.0;304.0;-71.0;-117.0;355.0;293.0;-23;-303.0;86.0;299.0;120.0;357.0
149.0;430.0;-54.0;-88.0;391.0;332.0;-23;-305.0;90.0;296.0;163.0;358.0
48.0;261.0;-41.0;-8.0;390.0;308.0;-23;-302.0;70.0;314.0;80.0;356.0
38.0;214.0;-45.0;-43.0;390.0;301.0;-23;-303.0;89.0;300.0;18.0;356.0
-6.0;193.0;-44.0;33.0;391.0;299.0;-23;-301.0;69.0;271.0;-34.0;356.0
23.0;175.0;-62.0;152.0;391.0;299.0;-23;-293.0;90.0;302.0;-162.0;356.0
103.0;173.0;-95.0;122.0;399.0;293.0;-23;-294.0;113.0;322.0;9.0;355.0
15.0;196.0;-99.0;-69.0;405.0;289.0;-23;-296.0;100.0;326.0;140.0;360.0
10.0;259.0;-79.0;-83.0;409.0;309.0;-23;-307.0;87.0;293.0;114.0;366.0
92.0;279.0;-71.0;-61.0;410.0;319.0;-23;-308.0;63.0;285.0;128.0;370.0
63.0;295.0;-71.0;-90.0;405.0;330.0;-23;-312.0;66.0;301.0;110.0;370.0
159.0;285.0;-54.0;-9.0;394.0;351.0;-23;-320.0;57.0;276.0;43.0;371.0
38.0;247.0;-43.0;27.0;383.0;362.0;-23;-323.0;78.0;325.0;-41.0;366.0
74.0;192.0;-15.0;57.0;377.0;326.0;-23;-317.0;101.0;300.0;9.0;354.0
3.0;173.0;-13.0;7.0;375.0;312.0;-23;-312.0;106.0;323.0;21.0;350.0
66.0;131.0;21.0;-36.0;387.0;295.0;-23;-286.0;129.0;342.0;76.0;326.0
112.0;278.0;-40.0;-56.0;330.0;377.0;-23;-215.0;172.0;329.0;184.0;307.0
61.0;227.0;-55.0;-46.0;304.0;381.0;-23;-197.0;157.0;351.0;93.0;302.0
74.0;227.0;-31.0;-1.0;292.0;375.0;-23;-195.0;138.0;350.0;-2.0;299.0
6.0;231.0;9.0;17.0;268.0;357.0;-23;-192.0;148.0;360.0;-50.0;296.0
127.0;83.0;-61.0;-82.0;110.0;332.0;-23;-172.0;209.0;372.0;67.0;302.0
101.0;30.0;-66.0;-65.0;116.0;361.0;-23;-189.0;159.0;340.0;131.0;316.0
62.0;-4.0;-88.0;-119.0;140.0;382.0;-23;-205.0;140.0;326.0;150.0;325.0
232.0;-179.0;-116.0;-207.0;33.0;226.0;-23;-125.0;54.0;536.0;432.0;196.0
62.0;69.0;-46.0;-312.0;305.0;424.0;-23;-288.0;99.0;320.0;334.0;345.0
-238.0;-198.0;-4.0;-636.0;373.0;351.0;-23;89.0;184.0;529.0;681.0;239.0
733.0;-288.0;-116.0;-812.0;477.0;347.0;-24;-449.0;55.0;388.0;656.0;370.0
-81.0;160.0;-27.0;-289.0;379.0;355.0;-23;-346.0;98.0;368.0;277.0;348.0
-147.0;154.0;13.0;-114.0;424.0;340.0;-23;-381.0;134.0;356.0;264.0;350.0
-52.0;154.0;70.0;-68.0;446.0;293.0;-23;-391.0;104.0;375.0;219.0;351.0
56.0;192.0;-20.0;-147.0;548.0;326.0;-23;-466.0;162.0;358.0;189.0;348.0
59.0;251.0;-19.0;-105.0;555.0;300.0;-23;-516.0;211.0;321.0;68.0;343.0
-63.0;234.0;-85.0;-69.0;553.0;285.0;-23;-528.0;154.0;283.0;-23.0;342.0
99.0;278.0;-108.0;71.0;569.0;167.0;-28;-570.0;36.0;327.0;-18.0;475.0
280.0;164.0;-480.0;-40.0;542.0;37.0;-29;-698.0;-323.0;-48.0;88.0;630.0
98.0;242.0;-217.0;-39.0;486.0;238.0;-37;-407.0;-43.0;206.0;71.0;336.0
16.0;143.0;-31.0;-36.0;550.0;319.0;-24;-552.0;32.0;258.0;59.0;314.0
9.0;135.0;-27.0;-45.0;556.0;321.0;-25;-560.0;50.0;277.0;50.0;318.0
-41.0;138.0;32.0;-98.0;626.0;271.0;-27;-646.0;2.0;285.0;91.0;401.0
23.0;139.0;-24.0;-58.0;559.0;312.0;-30;-570.0;97.0;293.0;88.0;313.0
-4.0;155.0;-47.0;-104.0;555.0;330.0;-30;-565.0;129.0;320.0;123.0;310.0
39.0;158.0;-58.0;-124.0;557.0;337.0;-30;-566.0;137.0;356.0;130.0;313.0
19.0;161.0;-68.0;-106.0;560.0;340.0;-30;-564.0;119.0;336.0;112.0;318.0
22.0;156.0;-55.0;-115.0;554.0;328.0;-30;-564.0;128.0;323.0;122.0;311.0
-14.0;153.0;-53.0;-68.0;557.0;337.0;-30;-568.0;113.0;340.0;104.0;314.0
-51.0;140.0;-63.0;-102.0;561.0;325.0;-30;-568.0;93.0;329.0;90.0;319.0
-29.0;131.0;-66.0;-87.0;559.0;345.0;-30;-569.0;93.0;346.0;90.0;317.0
-40.0;132.0;-65.0;-72.0;563.0;335.0;-30;-571.0;95.0;347.0;98.0;316.0
-28.0;135.0;-55.0;-111.0;567.0;334.0;-30;-574.0;95.0;327.0;119.0;321.0
-83.0;130.0;-58.0;-115.0;564.0;339.0;-30;-572.0;123.0;342.0;147.0;315.0
91.0;149.0;-64.0;-166.0;576.0;338.0;-30;-599.0;109.0;332.0;151.0;324.0
-69.0;154.0;-53.0;-146.0;573.0;336.0;-30;-557.0;89.0;327.0;182.0;317.0
-38.0;161.0;-56.0;-131.0;570.0;333.0;-30;-554.0;108.0;350.0;163.0;311.0
-7.0;170.0;-56.0;-117.0;571.0;328.0;-30;-551.0;109.0;340.0;132.0;312.0
-31.0;176.0;-72.0;-107.0;567.0;333.0;-30;-549.0;101.0;328.0;132.0;308.0
-6.0;175.0;-70.0;-116.0;571.0;331.0;-30;-546.0;122.0;317.0;142.0;310.0
60.0;165.0;-77.0;-36.0;568.0;321.0;-30;-544.0;108.0;331.0;98.0;313.0
63.0;159.0;-85.0;-56.0;569.0;322.0;-30;-546.0;115.0;325.0;68.0;315.0
54.0;144.0;-81.0;-71.0;558.0;340.0;-30;-549.0;112.0;320.0;95.0;309.0
10.0;138.0;-77.0;-84.0;559.0;329.0;-30;-552.0;87.0;320.0;93.0;313.0
15.0;130.0;-73.0;-103.0;552.0;334.0;-30;-558.0;67.0;321.0;106.0;309.0
195.0;122.0;-62.0;-95.0;642.0;333.0;-27;-639.0;79.0;329.0;144.0;399.0
-8.0;127.0;-46.0;-78.0;547.0;333.0;-30;-563.0;93.0;330.0;131.0;310.0
-15.0;127.0;-39.0;-102.0;551.0;335.0;-30;-566.0;88.0;310.0;122.0;311.0
122.0;153.0;-19.0;-97.0;580.0;327.0;-30;-606.0;99.0;309.0;150.0;316.0
20.0;138.0;-41.0;-135.0;553.0;343.0;-30;-565.0;98.0;331.0;153.0;307.0
51.0;149.0;-49.0;-136.0;561.0;339.0;-30;-559.0;78.0;338.0;176.0;311.0
21.0;170.0;-62.0;-148.0;564.0;340.0;-30;-547.0;124.0;332.0;199.0;304.0
-19.0;172.0;-72.0;-174.0;579.0;336.0;-30;-540.0;106.0;355.0;182.0;305.0
-11.0;160.0;-68.0;-102.0;588.0;331.0;-30;-543.0;123.0;333.0;103.0;296.0
-53.0;147.0;-61.0;-104.0;595.0;336.0;-30;-554.0;74.0;326.0;98.0;304.0
-7.0;140.0;-42.0;-92.0;591.0;337.0;-30;-564.0;97.0;309.0;73.0;298.0
-14.0;138.0;-47.0;-89.0;591.0;336.0;-30;-570.0;119.0;330.0;71.0;304.0
-19.0;124.0;-48.0;-65.0;582.0;331.0;-30;-577.0;89.0;330.0;61.0;298.0
26.0;130.0;-53.0;-94.0;616.0;340.0;-30;-611.0;109.0;324.0;53.0;319.0
-20.0;132.0;-45.0;-98.0;577.0;335.0;-30;-593.0;112.0;348.0;105.0;306.0
-77.0;153.0;-104.0;-77.0;572.0;313.0;-30;-591.0;92.0;331.0;157.0;323.0
-37.0;154.0;-81.0;-91.0;572.0;316.0;-30;-591.0;107.0;325.0;151.0;324.0
25.0;139.0;-79.0;-117.0;572.0;330.0;-30;-602.0;107.0;339.0;138.0;325.0
-8.0;118.0;-72.0;-114.0;642.0;332.0;-27;-637.0;86.0;344.0;137.0;400.0
-9.0;153.0;-18.0;-95.0;583.0;358.0;-30;-603.0;111.0;343.0;120.0;313.0
101.0;114.0;22.0;-144.0;632.0;374.0;-28;-714.0;58.0;307.0;134.0;405.0
58.0;147.0;-16.0;-85.0;577.0;367.0;-30;-584.0;142.0;346.0;119.0;306.0
-18.0;142.0;-27.0;-84.0;571.0;318.0;-30;-560.0;130.0;365.0;130.0;302.0
-40.0;134.0;-34.0;-92.0;571.0;329.0;-30;-546.0;118.0;356.0;145.0;300.0
-18.0;130.0;-40.0;-81.0;567.0;357.0;-30;-534.0;149.0;362.0;127.0;297.0
24.0;129.0;-20.0;-100.0;562.0;353.0;-30;-525.0;156.0;372.0;94.0;295.0
25.0;159.0;19.0;-85.0;556.0;330.0;-30;-514.0;124.0;362.0;108.0;294.0
26.0;170.0;-71.0;-117.0;541.0;263.0;-30;-497.0;130.0;331.0;133.0;295.0
2.0;147.0;-107.0;-135.0;539.0;415.0;-30;-488.0;110.0;321.0;143.0;297.0
-130.0;140.0;-95.0;-114.0;528.0;313.0;-30;-474.0;99.0;337.0;121.0;305.0
-74.0;161.0;-95.0;-133.0;533.0;314.0;-30;-481.0;55.0;283.0;163.0;311.0
-178.0;164.0;-104.0;-140.0;533.0;320.0;-30;-490.0;55.0;304.0;170.0;313.0
-54.0;169.0;-99.0;-117.0;536.0;316.0;-30;-504.0;80.0;321.0;135.0;318.0
1.0;175.0;-102.0;-96.0;536.0;313.0;-30;-510.0;81.0;317.0;113.0;320.0
-12.0;168.0;-101.0;-100.0;536.0;319.0;-30;-514.0;87.0;323.0;111.0;321.0
-71.0;167.0;-88.0;-85.0;537.0;316.0;-30;-518.0;69.0;289.0;99.0;324.0
-667.0;186.0;37.0;-122.0;456.0;516.0;-21;-529.0;-125.0;364.0;-3.0;268.0
3.0;159.0;-95.0;-53.0;541.0;314.0;-30;-534.0;69.0;289.0;92.0;326.0
-62.0;151.0;-98.0;-97.0;542.0;313.0;-30;-539.0;69.0;318.0;120.0;329.0
-54.0;140.0;-97.0;-91.0;544.0;312.0;-30;-547.0;85.0;324.0;99.0;330.0
-6.0;130.0;-58.0;-140.0;555.0;322.0;-30;-574.0;81.0;295.0;123.0;333.0
-53.0;130.0;-43.0;-87.0;560.0;338.0;-30;-573.0;96.0;311.0;128.0;334.0
-92.0;154.0;-64.0;-136.0;562.0;343.0;-30;-565.0;85.0;322.0;162.0;328.0
-80.0;152.0;-86.0;-83.0;564.0;345.0;-30;-561.0;84.0;320.0;162.0;324.0
72.0;149.0;-23.0;-78.0;571.0;304.0;-30;-544.0;128.0;350.0;112.0;318.0
57.0;156.0;-15.0;-113.0;571.0;321.0;-30;-541.0;119.0;351.0;122.0;317.0
0.0;145.0;-111.0;-79.0;558.0;348.0;-30;-545.0;125.0;309.0;86.0;318.0
-793.0;184.0;-26.0;-40.0;354.0;465.0;-36;-174.0;55.0;555.0;-144.0;336.0
-503.0;207.0;-106.0;31.0;315.0;547.0;-37;-179.0;148.0;635.0;-203.0;416.0
96.0;144.0;-89.0;-65.0;551.0;346.0;-30;-552.0;147.0;346.0;31.0;321.0
50.0;127.0;-62.0;-60.0;548.0;333.0;-30;-571.0;106.0;301.0;88.0;320.0
-18.0;153.0;-18.0;-158.0;547.0;335.0;-30;-582.0;84.0;295.0;122.0;319.0
-21.0;155.0;-26.0;-118.0;544.0;364.0;-30;-581.0;122.0;331.0;144.0;316.0
-19.0;130.0;-48.0;-126.0;543.0;361.0;-30;-575.0;147.0;341.0;160.0;315.0
-24.0;161.0;-68.0;-99.0;541.0;330.0;-30;-565.0;148.0;341.0;169.0;309.0
99.0;183.0;-69.0;-76.0;538.0;350.0;-30;-552.0;129.0;349.0;168.0;306.0
108.0;206.0;-57.0;-51.0;541.0;344.0;-30;-540.0;136.0;356.0;136.0;304.0
24.0;219.0;-58.0;-147.0;545.0;340.0;-30;-518.0;116.0;332.0;86.0;297.0
-77.0;102.0;0.0;-69.0;529.0;318.0;-30;-501.0;84.0;311.0;84.0;292.0
-53.0;173.0;-45.0;-28.0;516.0;324.0;-30;-493.0;122.0;336.0;67.0;292.0
63.0;195.0;-136.0;-93.0;508.0;343.0;-29;-475.0;151.0;349.0;1.0;296.0
11.0;231.0;-84.0;-117.0;502.0;303.0;-29;-462.0;120.0;329.0;117.0;298.0
-59.0;237.0;-108.0;-107.0;497.0;282.0;-29;-460.0;101.0;299.0;106.0;301.0
4.0;157.0;-108.0;27.0;491.0;293.0;-29;-471.0;51.0;265.0;-9.0;304.0
49.0;149.0;-106.0;-59.0;500.0;284.0;-29;-483.0;7.0;273.0;-17.0;306.0
25.0;141.0;-115.0;-80.0;508.0;278.0;-29;-497.0;2.0;266.0;71.0;308.0
-59.0;137.0;-97.0;-111.0;526.0;275.0;-29;-532.0;34.0;271.0;88.0;315.0
45.0;146.0;-100.0;-110.0;535.0;310.0;-29;-552.0;58.0;284.0;91.0;320.0
99.0;156.0;-65.0;-127.0;550.0;334.0;-27;-604.0;43.0;301.0;154.0;332.0
32.0;156.0;-142.0;-115.0;541.0;347.0;-28;-560.0;137.0;350.0;204.0;320.0
110.0;152.0;-168.0;-73.0;530.0;353.0;-28;-556.0;188.0;346.0;124.0;331.0
60.0;245.0;-155.0;9.0;593.0;347.0;-26;-720.0;252.0;309.0;-18.0;315.0
44.0;172.0;-115.0;-100.0;521.0;328.0;-28;-565.0;112.0;318.0;85.0;335.0
42.0;164.0;-93.0;-126.0;521.0;339.0;-28;-568.0;20.0;319.0;109.0;333.0
66.0;169.0;-92.0;-87.0;523.0;333.0;-28;-570.0;52.0;322.0;129.0;332.0
140.0;166.0;-86.0;-110.0;526.0;358.0;-28;-566.0;53.0;308.0;89.0;330.0
12.0;165.0;-86.0;-102.0;528.0;331.0;-28;-561.0;77.0;334.0;111.0;328.0
0.0;163.0;-83.0;-77.0;528.0;337.0;-28;-554.0;91.0;340.0;102.0;324.0
41.0;162.0;-90.0;-96.0;528.0;328.0;-28;-549.0;79.0;329.0;94.0;323.0
20.0;162.0;-90.0;-126.0;526.0;327.0;-28;-547.0;79.0;305.0;70.0;322.0
81.0;171.0;-85.0;-107.0;525.0;328.0;-28;-545.0;89.0;323.0;105.0;320.0
23.0;169.0;-88.0;-76.0;526.0;330.0;-27;-548.0;88.0;320.0;143.0;322.0
98.0;162.0;-87.0;-78.0;523.0;339.0;-26;-547.0;68.0;331.0;96.0;321.0
-9.0;156.0;-76.0;-73.0;525.0;332.0;-28;-543.0;89.0;316.0;81.0;321.0
-27.0;165.0;-85.0;-94.0;530.0;332.0;-29;-538.0;100.0;328.0;114.0;317.0
38.0;171.0;-83.0;-112.0;529.0;337.0;-29;-540.0;78.0;328.0;92.0;319.0
1.0;177.0;-82.0;-105.0;529.0;340.0;-29;-542.0;69.0;320.0;96.0;320.0
-6.0;169.0;-69.0;-105.0;530.0;338.0;-29;-543.0;67.0;314.0;107.0;319.0
7.0;161.0;-70.0;-81.0;533.0;329.0;-29;-544.0;92.0;319.0;89.0;320.0
-2.0;167.0;-97.0;-87.0;537.0;325.0;-29;-546.0;90.0;331.0;100.0;320.0
41.0;169.0;-95.0;-79.0;541.0;328.0;-29;-547.0;69.0;311.0;82.0;328.0
31.0;166.0;-86.0;-115.0;539.0;331.0;-29;-547.0;101.0;330.0;73.0;322.0
58.0;172.0;-79.0;-88.0;549.0;323.0;-29;-553.0;70.0;307.0;96.0;328.0
-13.0;173.0;-80.0;-87.0;544.0;318.0;-29;-552.0;68.0;331.0;108.0;322.0
5.0;178.0;-82.0;-92.0;546.0;323.0;-29;-555.0;85.0;297.0;106.0;322.0
75.0;180.0;-79.0;-71.0;552.0;331.0;-29;-557.0;78.0;316.0;100.0;326.0
7.0;179.0;-80.0;-65.0;548.0;331.0;-29;-557.0;52.0;326.0;95.0;319.0
-2.0;167.0;-70.0;-78.0;554.0;313.0;-29;-563.0;74.0;292.0;100.0;322.0
132.0;180.0;-100.0;-67.0;647.0;245.0;-29;-612.0;80.0;278.0;66.0;388.0
34.0;178.0;-67.0;-108.0;561.0;321.0;-29;-573.0;72.0;298.0;89.0;322.0
29.0;180.0;-68.0;-93.0;560.0;316.0;-29;-591.0;102.0;304.0;80.0;325.0
-10.0;183.0;-63.0;-73.0;565.0;321.0;-29;-596.0;90.0;323.0;74.0;329.0
-25.0;183.0;-58.0;-75.0;567.0;326.0;-29;-602.0;66.0;320.0;99.0;333.0
42.0;175.0;15.0;-10.0;597.0;360.0;-28;-664.0;108.0;325.0;18.0;328.0
68.0;159.0;-58.0;-48.0;653.0;285.0;-29;-623.0;47.0;269.0;75.0;396.0
11.0;174.0;-77.0;-67.0;563.0;331.0;-29;-607.0;97.0;288.0;91.0;332.0
-86.0;154.0;-110.0;-55.0;601.0;275.0;-28;-661.0;25.0;371.0;63.0;378.0
4.0;174.0;-54.0;-61.0;562.0;333.0;-29;-591.0;79.0;309.0;79.0;328.0
93.0;184.0;-54.0;-62.0;553.0;328.0;-29;-573.0;69.0;333.0;84.0;324.0
43.0;186.0;-45.0;-72.0;556.0;317.0;-29;-564.0;99.0;311.0;75.0;324.0
-5.0;203.0;-76.0;-77.0;544.0;321.0;-29;-540.0;97.0;324.0;82.0;318.0
-9.0;173.0;-111.0;-46.0;542.0;323.0;-29;-557.0;105.0;327.0;60.0;310.0
-1.0;153.0;-102.0;-68.0;546.0;317.0;-29;-565.0;107.0;338.0;52.0;310.0
-6.0;151.0;-53.0;-70.0;548.0;305.0;-29;-583.0;69.0;306.0;77.0;307.0
2.0;163.0;-24.0;-112.0;551.0;298.0;-29;-576.0;49.0;317.0;41.0;308.0
137.0;261.0;16.0;-196.0;559.0;242.0;-25;-612.0;73.0;270.0;191.0;287.0
125.0;194.0;-78.0;-60.0;544.0;402.0;-29;-556.0;132.0;331.0;87.0;307.0
101.0;207.0;-49.0;-36.0;550.0;399.0;-29;-560.0;142.0;347.0;69.0;313.0
-29.0;214.0;-20.0;-94.0;547.0;396.0;-29;-559.0;133.0;307.0;51.0;312.0
45.0;195.0;-83.0;-35.0;548.0;238.0;-29;-548.0;115.0;360.0;58.0;311.0
-72.0;195.0;-40.0;-29.0;541.0;175.0;-29;-555.0;132.0;370.0;47.0;305.0
60.0;186.0;-52.0;-77.0;536.0;397.0;-29;-542.0;141.0;381.0;37.0;313.0
251.0;183.0;28.0;-60.0;511.0;390.0;-29;-479.0;92.0;329.0;7.0;301.0
44.0;209.0;-92.0;-36.0;527.0;355.0;-29;-531.0;66.0;187.0;51.0;308.0
364.0;225.0;250.0;15.0;596.0;397.0;-27;-572.0;297.0;565.0;-249.0;419.0
415.0;71.0;95.0;-89.0;456.0;340.0;-30;-561.0;46.0;179.0;-105.0;190.0
29.0;178.0;-51.0;-42.0;495.0;343.0;-29;-447.0;47.0;279.0;31.0;283.0
-12.0;146.0;-68.0;-34.0;488.0;156.0;-28;-402.0;76.0;373.0;72.0;277.0
9.0;157.0;-73.0;-49.0;474.0;211.0;-28;-388.0;165.0;427.0;99.0;267.0
160.0;152.0;-116.0;-58.0;470.0;294.0;-28;-370.0;226.0;396.0;96.0;267.0
165.0;150.0;-109.0;-70.0;471.0;327.0;-29;-361.0;170.0;351.0;101.0;269.0
-75.0;195.0;-157.0;-79.0;462.0;299.0;-29;-344.0;84.0;200.0;112.0;259.0
2.0;335.0;17.0;-40.0;459.0;312.0;-29;-325.0;8.0;273.0;69.0;256.0
118.0;326.0;28.0;-30.0;470.0;312.0;-29;-325.0;34.0;253.0;82.0;257.0
17.0;329.0;-145.0;-31.0;482.0;323.0;-30;-365.0;36.0;285.0;1.0;256.0
68.0;100.0;125.0;-96.0;600.0;399.0;-27;-163.0;7.0;354.0;102.0;292.0
8.0;219.0;138.0;-188.0;581.0;389.0;-27;16.0;137.0;422.0;113.0;166.0
-189.0;-1.0;318.0;-292.0;443.0;572.0;-23;253.0;594.0;781.0;205.0;71.0
44.0;-362.0;130.0;-612.0;715.0;244.0;-29;-896.0;106.0;349.0;523.0;858.0
1.0;-72.0;81.0;-239.0;266.0;312.0;-84;-553.0;188.0;353.0;190.0;583.0
27.0;-62.0;191.0;-255.0;234.0;338.0;-78;-479.0;321.0;392.0;59.0;557.0
51.0;-172.0;162.0;-304.0;259.0;322.0;-19;-471.0;370.0;627.0;335.0;370.0
141.0;14.0;262.0;-164.0;181.0;376.0;-70;-401.0;267.0;490.0;25.0;533.0
161.0;93.0;142.0;-140.0;154.0;454.0;-69;-363.0;130.0;440.0;-39.0;520.0
140.0;270.0;-109.0;-53.0;74.0;413.0;-60;-302.0;68.0;371.0;-33.0;501.0
-215.0;230.0;-93.0;-34.0;580.0;450.0;-27;-252.0;138.0;614.0;-34.0;344.0
-88.0;223.0;-63.0;-70.0;580.0;423.0;-27;-252.0;111.0;535.0;7.0;347.0
-156.0;226.0;-65.0;-57.0;583.0;421.0;-27;-256.0;71.0;505.0;-3.0;347.0
-174.0;228.0;-55.0;-25.0;582.0;418.0;-27;-254.0;59.0;492.0;0.0;347.0
-145.0;228.0;-62.0;-44.0;584.0;420.0;-27;-255.0;69.0;462.0;10.0;346.0
15.0;472.0;-275.0;209.0;-454.0;162.0;-27;-280.0;-235.0;373.0;-210.0;430.0
