MotorData.IsAcceleration;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached
0;83694;0;85144;68;133;1;0;0;0
0;90161;0;90132;57;341;1;0;0;0
0;93699;0;92017;-15;843;1;0;0;0
0;99847;0;71485;169;738;1;0;0;0
0;99847;0;71485;169;738;1;?;?;0
0;?;0;91814;-5;?;1;0;0;0
0;103037;0;91814;-5;?;1;0;0;0
0;109939;0;?;25;-66;1;0;?;0
1015;115681;0;82737;173;751;1;0;0;0
0;118900;0;78793;165;?;1;0;0;?
0;118900;0;78793;165;?;1;0;0;0
0;126092;0;72732;53;249;1;0;0;0
-1015;129456;0;69252;-51;260;1;0;0;0
-1015;135691;0;89088;-2;533;1;0;?;?
0;139374;0;66323;68;731;1;0;0;0
0;139374;?;66323;68;731;1;0;0;0
1015;145928;0;71717;86;558;1;0;0;0
0;149060;0;93960;206;868;?;0;0;0
0;155527;0;60407;157;?;1;0;0;0
1015;161762;0;?;151;746;1;0;0;0
1015;161762;0;70905;151;746;1;0;0;0
1015;161762;0;70905;151;746;1;0;0;0
0;165126;0;86420;196;743;1;0;0;0
-1015;171941;0;72500;122;113;1;0;0;0
0;175392;?;73660;62;?;1;0;0;0
0;175392;0;73660;62;124;?;0;0;0
-1015;181685;0;94308;168;877;1;?;0;0
0;184730;0;78184;130;-98;1;0;0;0
0;191371;0;66990;157;12;1;0;0;0
0;197548;0;72123;10;143;1;0;0;0
0;200651;0;86275;-54;676;1;0;0;0
0;200651;0;86275;-54;676;1;0;0;0
1015;207611;0;71543;-12;840;1;0;0;0
1015;207611;0;71543;-12;?;1;0;0;0
0;210975;0;92742;-41;-295;1;0;0;0
0;217297;0;87406;31;684;1;0;0;0
0;217297;0;87406;31;684;1;0;0;0
1015;220661;0;82186;98;-305;1;0;0;0
1015;227215;0;91495;67;-305;1;0;?;0
-1015;?;0;74559;111;727;1;0;?;0
1015;236437;0;85376;118;575;1;0;0;0
1015;236437;0;85376;118;575;1;0;0;0
0;243223;0;88015;150;511;1;0;0;0
1015;246442;0;94685;-67;493;1;0;0;0
0;252677;0;?;71;67;1;0;0;0
0;252677;?;79547;71;67;1;0;0;0
0;259231;0;?;189;176;1;0;0;0
0;262682;0;100456;134;9;1;0;0;0
0;269062;0;80011;16;-141;1;0;0;0
0;269062;0;?;16;-141;1;0;0;0
0;272745;0;87116;12;724;1;0;0;?
0;?;0;87116;12;724;1;0;?;0
0;278922;0;84448;32;234;1;0;0;0
0;285157;0;81983;30;251;1;0;0;0
-1015;288840;0;92191;122;576;1;0;0;0
0;294901;0;72848;-1;74;1;0;0;0
0;294901;0;72848;-1;74;1;0;0;0
-2030;298352;?;85782;133;810;1;0;0;0
0;304993;0;90132;-24;597;?;0;0;0
1015;308357;0;71543;29;168;1;0;0;0
1015;308357;0;71543;29;168;1;0;0;0
1015;308357;0;71543;29;168;1;0;0;0
1015;314186;?;67744;69;-302;?;0;0;0
1015;319957;0;80359;242;-265;1;0;0;0
0;323727;0;83462;151;682;1;0;0;0
-1015;329788;0;93293;232;235;1;?;0;0
-1015;329788;0;93293;232;235;1;0;0;0
0;335791;0;70992;188;56;1;0;0;0
1015;?;0;85173;240;167;?;0;0;0
1015;346202;0;91785;21;578;1;0;0;0
1015;346202;0;91785;21;578;1;0;0;0
0;352031;0;63249;?;614;1;0;0;0
0;355888;0;67483;37;1149;1;0;0;0
0;361978;0;81519;23;766;0;1;1;0
0;367807;0;79286;119;131;0;1;1;0
0;367807;0;79286;?;131;0;1;1;0
0;367807;0;79286;119;131;0;1;1;0
0;?;0;87116;228;-20;0;1;1;0
1015;377899;0;85260;229;1008;0;1;1;0
0;381321;?;?;216;1034;0;1;1;0
-1015;387179;0;89494;240;984;0;1;1;0
-1015;387179;0;89494;240;984;0;1;1;0
1015;389847;0;1682;108;?;0;1;1;?
0;389992;0;11542;83;-178;0;1;1;0
0;389992;0;0;85;?;0;1;1;1
0;389992;0;0;84;387;0;1;1;1
0;389992;0;?;84;387;0;1;1;1
0;389992;0;?;86;384;0;1;1;1
0;389992;0;?;83;385;0;1;?;1
0;389992;0;0;85;372;0;1;1;1
0;389992;0;0;85;372;0;1;1;1
0;389992;0;0;85;372;0;1;1;1
0;389992;0;0;84;380;0;1;1;1
0;389992;0;?;82;382;0;1;1;1
0;389992;0;0;80;387;0;1;1;1
0;389992;0;0;83;?;0;1;1;?
0;389992;0;0;?;381;0;1;1;1
0;389992;0;0;?;387;0;1;1;1
0;?;?;0;84;384;0;1;1;1
0;389992;0;0;84;386;0;1;1;1
0;389992;0;0;84;386;0;1;1;1
0;389992;0;0;84;?;0;1;1;1
0;389992;?;?;83;387;0;1;1;1
0;389992;0;0;83;387;0;1;1;1
0;389992;0;0;85;393;0;1;1;1
0;389992;0;?;83;378;0;1;1;1
0;389992;0;0;83;378;0;1;1;1
0;389992;0;0;-161;374;0;1;1;1
0;387759;0;-70064;-94;-335;0;1;1;0
-1015;381698;0;-75284;-24;-983;?;1;1;0
0;375753;0;-68904;-69;-413;?;1;1;0
0;375753;0;-68904;-69;-413;0;1;1;0
0;372244;0;-67802;?;-33;0;1;1;0
-1015;366415;0;-70122;-141;-832;0;1;1;0
?;360325;0;-93786;-165;-602;0;1;1;0
-1015;356468;0;-86391;-144;-805;0;1;1;0
-1015;356468;0;-86391;-144;-805;0;1;1;0
-1015;356468;0;-86391;-144;-805;0;1;1;0
-1015;350320;0;-81432;-209;-351;1;0;1;0
0;344491;0;-95352;32;-627;1;0;1;0
0;?;?;-85057;-206;-710;1;0;1;0
0;?;0;-85144;-15;-316;1;0;1;0
0;334486;0;-85144;-15;-316;1;0;1;?
0;331354;0;-89204;?;-351;1;0;1;0
0;325525;0;-86652;-13;116;1;0;1;0
0;?;0;-94656;-142;-947;1;?;1;0
0;318565;0;-94656;-142;-947;1;?;1;0
-1015;315520;0;-82157;24;244;1;0;1;0
0;309285;0;-75893;-35;-120;1;0;1;?
0;305341;0;-66381;-74;-777;1;0;1;0
0;305341;0;-66381;-74;-777;1;0;1;0
0;299280;0;-73080;20;?;1;0;1;0
0;299280;0;-73080;20;-659;1;0;1;0
0;293103;0;-76357;-70;-142;1;0;1;0
0;289275;?;?;-11;-241;1;0;1;0
?;282779;0;-92394;-152;-81;1;0;1;0
0;279270;0;-87319;?;156;1;?;1;0
0;279270;0;-87319;83;156;1;0;1;0
0;272803;0;-81432;-46;-683;1;0;1;0
0;269671;0;-74704;-95;347;1;0;1;0
0;263668;0;-81925;-3;191;1;0;1;0
0;263668;0;-81925;-3;191;1;0;1;0
?;260014;0;1624;31;820;1;0;1;0
0;260014;0;?;5;33;?;0;1;0
0;260014;0;?;5;33;1;0;1;0
0;260014;0;0;4;27;1;0;0;0
0;260014;0;0;?;30;1;0;0;0
0;260014;0;0;5;30;1;0;0;0
0;260014;0;0;6;22;1;0;0;0
0;260014;0;0;4;?;1;0;0;0
0;260014;0;0;6;29;1;0;0;0
0;260014;0;0;3;31;1;0;0;0
0;260014;0;0;3;31;1;0;0;0
?;260014;0;?;5;28;1;0;0;0
0;260014;?;0;6;24;1;0;0;0
0;260014;0;0;6;32;1;0;0;0
0;260014;0;0;6;32;1;0;0;0
0;260014;0;0;6;?;1;0;?;0
0;260014;0;0;6;34;1;0;?;0
0;260014;0;0;6;26;1;0;0;0
0;260014;0;0;4;38;1;0;0;0
0;260014;0;0;?;27;1;0;0;0
0;260014;?;0;6;27;1;0;0;0
0;260014;0;0;10;37;1;0;0;0
0;260014;0;0;6;30;1;0;0;0
0;?;0;0;4;31;1;0;?;?
0;260014;0;0;3;18;1;0;0;0
0;260014;0;0;3;18;1;0;0;?
0;260014;0;0;6;17;1;0;0;0
0;260014;0;0;4;?;1;0;0;0
0;260014;0;0;5;26;1;0;0;0
0;260014;0;0;5;26;?;0;0;?
0;260014;0;0;7;31;1;0;0;0
0;260014;0;0;6;30;1;0;0;0
0;260014;0;0;6;?;1;0;0;0
0;260014;0;0;7;31;1;0;0;0
0;260014;0;0;5;28;1;0;0;0
0;260014;0;0;5;28;1;0;0;0
0;260014;0;0;5;33;1;0;0;0
0;260014;0;0;5;29;1;0;0;0
0;260014;?;0;5;32;1;0;0;0
0;260014;0;0;5;30;1;0;0;0
0;260014;0;0;5;30;1;0;0;0
0;260014;0;0;4;18;1;0;0;0
0;260014;0;0;?;21;1;0;0;0
0;260014;0;0;5;21;1;0;0;0
0;260014;0;0;6;26;1;0;0;0
0;260014;0;0;6;26;1;0;0;0
0;260014;0;0;5;19;1;0;0;0
0;260014;?;0;4;17;1;0;0;0
0;260014;0;0;7;48;1;0;0;0
0;260014;0;0;10;35;1;0;0;0
0;260014;0;0;10;35;?;0;0;?
0;260014;0;0;4;30;1;0;0;0
0;260014;0;0;7;10;1;0;0;?
0;260014;0;0;?;?;1;0;0;0
0;260014;0;0;6;34;1;0;0;0
0;260014;0;0;6;34;1;?;0;0
0;260014;0;0;7;30;1;0;0;0
0;260014;0;0;7;?;1;0;0;0
0;260014;0;0;7;30;1;0;0;0
0;260014;0;0;7;30;1;0;0;0
0;260014;0;0;6;29;1;0;0;0
0;260014;0;0;6;29;1;0;0;0
0;260014;0;0;4;42;1;0;0;0
0;260014;0;0;8;40;1;0;0;0
0;260014;0;0;7;18;1;0;0;0
0;260014;0;0;7;18;1;0;0;0
0;260014;0;0;6;34;?;0;0;0
0;260014;0;0;7;25;1;0;0;0
0;260014;0;0;8;?;1;0;0;0
0;260014;0;0;7;31;1;0;0;0
0;260014;0;?;7;31;1;0;0;0
0;260014;0;0;2;?;1;0;0;0
0;?;0;0;?;30;1;0;0;0
0;260014;0;0;7;30;1;0;0;0
0;260014;0;0;5;44;1;0;0;0
0;260014;0;0;5;44;1;0;?;0
0;?;0;0;5;44;1;0;0;0
0;260014;0;?;5;27;1;0;0;0
0;260014;0;0;?;18;1;0;0;0
0;260014;0;0;2;18;1;0;?;0
0;260014;0;0;5;22;1;0;0;0
0;260014;?;0;6;14;1;0;0;0
0;260014;0;0;7;18;1;0;0;0
0;260014;0;0;6;32;1;0;0;0
0;260014;0;0;3;26;1;0;0;0
0;260014;0;0;3;26;1;0;0;0
0;260014;0;?;5;18;1;0;0;0
0;260014;0;0;8;24;1;0;0;0
0;260014;0;0;8;24;1;0;0;0
0;260014;0;0;5;20;1;0;0;0
0;260014;0;0;5;20;1;0;0;0
0;260014;0;?;5;20;1;0;?;0
0;260014;0;?;8;19;1;?;0;0
0;260014;0;0;4;29;1;0;0;0
0;260014;0;0;6;19;1;0;0;0
0;260014;0;0;6;19;1;0;0;0
0;260014;0;0;9;46;1;0;0;0
0;260014;0;0;7;31;?;0;0;0
0;260014;0;0;6;?;1;0;0;0
0;260014;0;0;8;23;1;0;?;0
0;260014;0;0;8;23;1;0;0;0
0;260014;0;0;6;21;1;0;0;0
0;260014;0;0;6;21;1;0;0;0
0;260014;0;0;6;32;1;0;0;0
0;260014;0;0;5;30;1;0;0;0
0;260014;0;0;5;19;1;0;0;0
0;260014;0;0;5;19;1;0;0;0
?;260014;?;0;7;24;1;0;0;0
0;260014;0;0;4;40;1;0;0;0
0;260014;0;0;3;39;1;0;0;0
0;260014;0;0;3;39;1;0;0;0
0;260014;0;0;3;?;1;0;0;0
0;260014;?;0;3;24;1;0;0;0
0;260014;0;0;8;34;1;0;0;0
0;?;0;0;5;35;1;0;0;0
0;260014;0;0;5;35;1;0;0;0
0;260014;0;0;6;26;1;0;0;0
0;260014;0;0;6;26;1;0;?;?
0;260014;0;0;?;35;1;0;0;0
-2001;260014;0;0;7;27;1;0;0;0
-1015;256737;0;-71717;-75;-644;1;0;0;?
-1015;256737;0;-71717;-75;-644;1;0;0;0
-1015;253315;0;-83984;-9;170;1;0;0;0
0;247631;0;-61799;-168;-762;1;0;0;0
0;243629;0;-72471;?;-53;1;0;0;0
1015;237220;0;-72848;-164;-320;1;0;0;0
1015;237220;0;-72848;-164;-320;?;0;0;0
-1015;231072;0;-73660;-45;-266;1;0;0;0
-1015;227157;0;-66323;-145;-106;1;0;0;0
0;220980;0;-80417;-56;255;1;?;0;0
0;220980;0;-80417;-56;255;1;0;0;0
0;220980;0;-80417;-56;255;1;0;0;0
-1015;217065;0;-70760;-68;-88;1;0;0;0
?;210424;0;-83810;-234;-302;1;0;0;?
0;207060;0;-82505;-68;-431;1;0;0;0
0;200970;0;-68788;-11;40;1;0;?;0
0;200970;0;-68788;-11;40;1;0;0;0
0;194909;0;-58957;-41;-925;1;0;0;0
0;?;0;-76299;-102;-230;1;0;0;0
0;185542;?;-83636;-152;-413;1;0;0;0
0;?;0;-89784;?;178;1;0;0;0
0;179626;0;-89784;11;178;1;0;0;0
1015;?;0;-91234;-86;-435;1;0;0;0
1015;175856;0;-91234;-86;?;1;0;0;0
0;170027;0;?;-195;274;1;0;0;0
0;163850;0;-59566;-9;-191;1;0;0;0
0;160167;0;-74443;-179;-117;1;0;0;0
0;160167;0;-74443;-179;-117;1;0;0;0
0;154251;0;-81606;-71;-246;1;0;0;?
0;148248;0;-73660;59;-398;1;0;0;?
0;144565;0;-76995;-140;-165;1;0;0;0
0;144565;0;-76995;-140;-165;1;0;?;0
1015;138562;0;-76270;-11;-186;1;0;0;0
-1015;135604;0;-52055;-126;-817;1;0;0;0
0;129282;0;-87725;-163;-616;1;0;0;0
0;122815;0;-65105;-155;-573;1;0;0;?
0;122815;0;-65105;-155;-573;1;0;0;0
0;?;0;-71340;19;-135;1;0;0;?
?;119538;0;-71340;19;-135;1;0;0;0
0;113274;0;-70238;-187;-257;1;0;0;0
0;109214;0;-68092;44;-288;1;0;0;0
0;103124;?;-65888;-82;-783;1;0;0;0
?;103124;0;-65888;-82;-783;1;0;0;0
0;96802;0;-66700;-197;-1100;1;0;0;0
0;93293;0;-73341;-6;-345;1;0;0;0
1015;?;0;-71340;-41;-202;1;0;0;0
-1015;83839;0;-96744;-1;?;1;0;0;0
-1015;83839;0;-96744;-1;-243;1;0;0;0
-1015;77198;0;-95700;-59;-119;1;0;0;0
0;73776;0;-76125;-125;-136;1;0;0;0
0;67831;0;-83636;-172;-912;?;0;0;0
0;67831;0;-83636;-172;-912;1;?;0;?
?;67831;0;-83636;-172;-912;1;0;0;0
1015;61451;?;-71369;-77;-326;1;0;0;0
0;58232;0;-76647;-183;-188;1;0;0;0
-1015;51272;0;-78329;-179;-857;1;0;?;0
-1015;51272;0;-78329;-179;-857;1;?;0;0
0;45356;0;-86536;-177;-1157;1;0;0;0
0;41673;0;-82795;-214;-297;1;?;0;0
1015;35264;0;-84825;-76;-941;1;0;0;0
1015;32161;0;-82447;-77;-358;1;0;0;0
0;25520;0;-91176;-237;-992;1;0;0;0
0;25520;0;-91176;-237;-992;1;0;0;0
2001;22649;0;-10904;-122;324;1;0;0;0
0;22011;0;?;-38;-175;1;0;0;0
0;22011;0;0;?;-175;1;0;0;0
0;22011;1;0;-38;-177;1;0;0;0
0;22011;1;0;-38;-177;1;0;0;0
0;22011;1;0;-35;-169;1;0;?;0
0;22011;1;0;-38;-175;1;0;0;0
0;22011;1;0;-35;-179;1;0;0;0
0;22011;1;0;-38;-167;1;0;0;0
0;22011;1;0;-38;-167;1;0;0;0
0;22011;1;0;-40;-171;1;0;0;0
0;?;1;0;-39;-168;?;0;0;0
0;22011;1;0;-39;-159;1;0;0;0
0;22011;1;0;-39;-159;1;0;0;0
0;22011;1;0;?;-162;1;0;0;0
0;22011;1;0;-37;-169;1;0;0;0
0;22011;1;0;-37;-157;1;0;0;0
0;?;1;0;-38;-180;1;0;0;0
0;?;1;0;-38;-180;1;0;0;0
0;22011;1;0;-38;-180;1;0;0;0
0;22011;1;0;-37;-169;1;0;0;0
0;22011;1;0;-39;-161;1;0;?;0
0;?;1;0;-39;-166;1;0;0;0
0;22011;1;0;-39;-168;1;0;0;0
0;22011;1;0;-39;-168;1;?;0;0
0;22011;1;0;-36;-173;1;0;0;0
0;22011;1;0;-36;-175;1;0;0;0
0;23026;0;59334;12;200;1;0;0;0
0;23026;0;59334;12;200;1;0;0;0
1015;29116;0;82186;245;401;1;0;0;0
0;32712;0;87725;52;957;1;0;0;0
0;38628;0;68179;33;1074;1;0;0;0
0;38628;0;68179;33;1074;1;0;0;0
0;38628;0;68179;33;1074;1;0;0;0
-1015;44805;0;87957;154;433;1;0;0;0
-1015;48633;0;61248;55;309;1;?;0;0
0;54955;0;89813;171;795;1;0;0;?
0;58174;0;93902;94;332;1;0;0;0
0;58174;0;93902;94;332;1;0;0;0
-1015;64873;0;58667;75;-3;1;0;0;0
?;70876;0;83172;5;218;1;?;0;0
?;73921;0;90509;?;-225;1;0;0;0
0;80736;0;65888;173;3;1;0;0;0
0;80736;0;65888;173;3;1;0;0;0
0;83694;0;69484;163;337;1;0;0;0
1015;89523;0;90915;71;644;1;0;0;0
1015;95932;0;67193;42;194;?;0;?;?
0;98977;0;?;121;974;1;0;0;0
0;98977;0;85144;?;974;1;0;0;0
0;98977;0;85144;?;974;1;0;?;?
0;105299;0;82041;9;129;1;0;0;0
0;111679;0;90596;45;-123;1;0;0;0
0;115362;0;87377;-37;491;1;0;0;0
0;121539;0;82737;168;801;1;?;0;0
0;121539;0;82737;168;801;1;0;0;0
0;124584;0;65946;153;30;1;0;0;0
0;131138;0;81896;58;226;?;0;0;0
0;137286;0;94105;51;446;1;0;?;0
0;137286;?;94105;51;446;1;0;0;0
0;140331;0;69397;97;-67;1;0;0;0
0;146972;0;82824;184;880;1;0;0;0
1015;150423;0;89784;196;-290;1;0;0;0
0;156571;0;66990;138;672;1;0;0;0
0;156571;0;66990;138;672;1;0;0;0
0;156571;0;66990;138;672;1;?;0;0
0;163212;0;86594;-1;-218;1;0;0;0
0;166431;0;94308;-23;309;?;0;0;0
0;172028;0;69716;144;337;1;0;0;0
0;172028;0;69716;144;337;1;0;0;0
?;178669;0;76328;63;614;1;0;0;?
0;181859;0;87435;112;661;1;?;0;0
0;187630;0;76908;-15;58;1;0;0;0
1015;190733;?;?;58;751;1;0;?;0
1015;190733;0;67744;58;751;1;0;0;0
0;197867;0;71601;40;29;1;0;0;0
0;203870;0;90045;125;1079;1;?;0;0
0;203870;0;90045;125;1079;1;0;0;0
0;207234;0;84013;?;-120;1;?;0;0
0;?;0;70151;114;?;1;0;?;0
0;213933;?;70151;114;765;1;0;0;0
-1015;217152;0;?;-38;437;1;0;0;0
0;223155;0;70180;239;44;1;0;0;0
1015;229796;0;72007;113;265;1;0;0;0
-1015;232899;0;89581;-49;295;1;0;0;0
-1015;232899;0;89581;-49;295;?;0;0;?
-1015;238670;0;81171;?;201;1;?;0;0
-1015;245311;0;65888;138;272;1;0;0;0
?;248414;0;76125;206;?;1;0;0;0
0;248414;0;76125;206;?;1;0;0;0
0;254359;0;73573;15;131;1;0;0;0
0;254359;0;73573;15;131;1;0;0;0
-1015;257636;0;91263;32;392;1;0;0;0
1015;264422;0;84709;-74;-14;1;0;?;0
0;270512;0;92133;47;?;1;?;0;0
0;?;?;92133;47;564;1;0;0;0
-1015;273644;0;80446;119;223;1;0;0;0
0;280198;0;85753;32;606;1;0;0;0
0;286027;?;92974;-30;406;1;0;0;0
-1015;289159;0;72471;141;-24;1;?;0;0
0;295945;0;110954;87;-95;1;0;0;0
0;295945;0;110954;87;-95;1;0;0;0
0;295945;0;110954;87;-95;1;?;?;0
0;299164;0;89407;0;319;1;0;0;0
0;305167;0;78242;136;163;1;?;0;0
0;308908;0;91611;0;-311;?;0;0;0
0;308908;0;91611;0;-311;1;0;0;0
?;315143;0;64293;10;-204;1;0;0;0
1015;321233;0;77894;5;589;?;0;0;0
0;325148;0;80765;-16;822;1;0;0;?
-1015;331151;0;67309;140;303;1;0;0;0
-1015;331151;0;67309;140;303;1;0;0;0
0;337154;0;86855;184;243;?;0;0;0
1015;340431;0;100514;55;104;1;0;0;0
0;347159;0;66091;151;937;1;0;0;0
0;347159;0;66091;151;937;1;0;0;0
0;350436;0;75922;93;266;1;0;0;0
0;350436;0;75922;93;266;1;0;0;0
0;356439;0;91901;63;-47;1;0;0;0
-1015;360354;0;87493;27;196;1;0;?;0
0;366444;0;84303;56;97;1;0;0;0
0;366444;0;84303;56;97;1;0;0;0
?;372360;?;?;203;1028;1;0;0;0
0;?;0;59189;162;1123;1;0;0;0
1015;381872;0;93293;222;874;1;0;0;0
0;387962;0;71079;110;719;1;0;0;0
0;387962;0;71079;110;?;1;0;0;0
0;389934;0;19604;77;401;1;0;0;0
0;389992;0;0;75;342;1;0;0;0
0;389992;0;0;80;347;1;0;0;1
0;389992;0;0;78;364;1;0;0;1
0;389992;0;0;78;364;1;0;0;1
0;389992;0;0;79;356;1;0;?;1
0;389992;0;0;79;356;1;0;0;1
0;389992;0;0;80;364;1;0;0;1
0;389992;0;0;80;364;1;0;0;1
0;389992;0;0;75;356;1;?;0;1
0;389992;0;0;75;356;1;0;0;1
0;389992;0;0;76;352;1;0;0;1
0;389992;0;0;77;345;1;0;0;1
0;389992;0;0;76;360;?;0;0;1
0;?;0;0;77;348;?;0;0;1
0;389992;0;0;77;348;1;0;0;1
0;389992;0;0;78;356;1;0;0;1
0;389992;0;0;79;352;1;0;0;1
0;389992;0;0;79;352;1;0;0;1
0;389992;0;?;78;342;1;0;0;?
0;389992;?;0;?;358;1;0;0;1
0;389992;0;?;76;358;1;0;0;1
0;389992;0;0;77;366;1;0;0;1
0;?;0;0;76;366;1;0;0;1
0;389963;0;0;77;171;1;0;0;1
0;389963;0;0;77;?;1;0;0;1
-2001;387614;0;-75284;-11;-416;1;0;0;0
0;380886;0;-68121;-192;-433;1;0;0;0
0;377754;0;-85115;-234;-254;1;0;0;0
0;372070;0;-69600;-238;-805;1;0;0;0
0;372070;0;-69600;-238;-805;1;0;0;0
1015;365371;0;-66526;-213;-840;1;0;0;0
-1015;362152;0;-77894;-80;-1167;1;0;0;0
-1015;362152;0;-77894;-80;-1167;1;0;0;0
1015;356323;0;-67193;-22;-385;?;?;0;0
-1015;353191;0;-95671;-37;-209;1;0;?;0
-1015;353191;0;?;-37;-209;?;0;0;0
0;346231;0;-83781;-187;-573;1;0;0;0
?;340170;0;-92655;-158;-254;1;0;0;0
1015;337038;0;-87725;-35;248;1;0;0;?
1015;337038;0;-87725;-35;248;1;0;0;0
0;330484;0;-82853;-162;-798;1;0;0;0
-1015;324568;0;-78474;?;-113;1;0;0;0
0;321436;0;-94569;-70;-12;1;0;0;0
0;321436;0;-94569;-70;-12;1;0;0;0
0;314708;0;-88653;-3;?;1;0;0;0
0;308792;0;-94888;-231;-9;1;0;?;0
0;305747;0;-66845;-56;-490;1;0;0;0
1015;299280;0;-74559;49;-329;1;0;0;0
1015;299280;0;-74559;49;-329;1;0;0;0
1015;299280;0;-74559;49;-329;1;0;0;0
-1015;293277;0;-86188;24;22;1;0;0;0
1015;290232;0;-71340;92;?;1;0;0;0
0;283678;0;-75574;-46;-119;1;0;0;0
0;280314;0;-88914;21;-538;1;?;0;0
0;280314;0;-88914;21;-538;1;0;0;0
-1015;274224;0;-61538;-169;-18;?;0;0;0
1015;267583;0;?;4;117;1;0;0;0
0;264219;0;-71717;-74;-338;1;0;0;0
0;264219;0;-71717;-74;-338;1;0;0;0
0;257984;0;-97991;-189;-70;1;0;0;0
-1015;254939;0;-87696;-3;-636;1;0;0;0
0;248298;0;-69600;31;-31;1;?;0;0
0;248298;0;-69600;31;-31;1;0;0;0
-1015;242295;0;-84651;-52;16;1;0;0;?
-1015;242295;0;-84651;-52;?;1;0;0;0
0;239192;0;-66236;38;-281;1;?;0;0
0;232551;0;-84477;-6;198;1;0;0;0
0;226635;0;-77430;-10;-867;1;0;0;0
0;226635;0;?;-10;-867;1;0;0;0
-1015;223503;0;-60465;18;-263;1;0;0;0
2030;217094;0;-76647;-131;-34;1;0;0;0
1015;211033;0;-86246;-32;-66;1;0;0;0
1015;207988;0;-56869;-25;-699;?;0;0;0
1015;207988;0;-56869;-25;-699;1;?;?;0
0;201086;0;-71485;-101;-100;1;0;0;?
0;201086;0;-71485;-101;-100;1;0;0;0
0;197896;0;-71079;-4;-167;1;0;0;0
-1015;191806;0;-88624;6;-659;1;0;0;0
0;185426;0;-97933;16;?;1;0;0;0
?;185426;0;-97933;16;-787;1;0;0;0
-1015;182207;0;?;-168;-8;1;0;0;0
?;176146;0;-94656;-51;?;?;0;0;0
-1015;169505;0;-86855;?;?;1;0;0;0
-1015;169505;0;-86855;7;-565;1;0;0;0
-1015;166228;0;?;-106;-672;1;0;0;0
-1015;160370;0;-78590;-157;-198;1;?;0;0
0;?;0;-68382;16;-517;1;0;0;0
0;150539;0;-66149;-159;176;1;0;0;0
0;150539;0;-66149;-159;176;?;0;0;0
-1015;144768;0;-74588;-10;-244;1;0;0;0
-1015;144768;0;-74588;-10;-244;1;0;0;0
3016;140012;0;-29986;-134;-230;1;0;0;0
?;140012;0;-5626;-33;-140;1;0;0;0
0;140012;0;0;-33;-136;1;0;0;0
0;140012;?;0;-33;-136;1;?;0;0
0;?;0;0;-33;-144;?;0;0;0
0;?;0;0;-35;-150;1;0;0;0
0;140012;0;0;-35;-157;1;0;0;0
0;140012;0;0;-35;-157;1;0;0;0
0;140012;0;0;-32;-165;1;0;0;0
0;140012;0;0;-33;-148;1;0;?;0
0;140012;?;0;-33;-175;1;0;0;0
0;140012;0;0;-36;-157;1;0;0;0
0;140012;0;?;-36;-157;1;0;0;0
0;140012;0;0;-32;-170;1;0;0;0
0;140012;0;?;-32;-170;1;0;0;?
0;140012;0;0;-34;-138;1;0;0;0
0;140012;0;0;-34;-150;1;0;0;0
0;140012;0;0;-33;-161;1;0;0;?
0;?;0;0;-33;-161;1;0;0;0
0;140012;?;0;-30;-132;1;0;0;0
0;140012;0;0;-35;-148;1;0;0;0
0;140012;0;0;-34;-142;1;0;0;0
0;140012;0;0;-34;-142;1;0;?;0
0;140012;0;0;-34;-165;1;0;0;?
0;140012;0;0;-32;-157;1;0;0;0
0;140012;0;?;-34;-155;1;0;0;0
0;140012;?;0;-34;-157;1;0;0;0
0;140012;0;0;-34;-157;?;0;?;0
?;140012;0;0;-35;-161;1;0;0;0
0;140012;0;0;-35;-161;1;0;0;0
0;140012;0;0;?;-152;1;0;0;0
0;140012;0;0;-38;-161;1;0;0;0
0;140012;0;0;-37;-164;?;0;0;0
0;140012;0;0;-37;-164;1;0;0;0
0;140012;0;0;-34;-153;1;0;0;0
0;140012;0;0;-35;-150;1;0;0;0
0;140012;0;0;-33;-150;?;0;0;0
0;?;0;0;-37;-161;?;0;0;0
0;140012;0;0;-37;-161;1;0;0;0
0;140012;0;0;-34;-153;1;0;0;0
?;140012;0;0;-33;-152;1;0;?;0
0;140012;0;0;-31;-138;1;0;0;0
0;140012;0;0;-31;-138;1;0;0;0
0;140012;0;0;-31;-138;1;0;0;0
0;140012;0;0;-37;-156;1;0;0;0
0;140012;0;0;?;-134;1;0;0;0
0;140012;0;0;-33;-168;1;0;0;0
0;140012;0;0;-35;-157;1;0;0;0
0;140012;0;0;-35;-157;1;0;0;0
?;140012;0;0;-33;-170;1;0;0;0
0;140012;0;0;-33;-167;1;0;0;0
0;140012;0;0;-33;-152;1;0;0;0
0;?;0;0;-33;-152;1;0;0;0
?;140012;0;0;-33;-158;1;0;?;0
0;140012;0;0;-32;?;1;0;0;0
0;140012;0;0;-32;-157;1;0;0;0
?;140012;0;0;-34;-144;1;0;0;0
0;140012;0;0;-34;-144;1;0;0;0
0;140012;0;0;-34;-144;1;0;0;0
0;140012;0;0;-33;-167;1;0;0;0
0;140012;0;0;-33;-142;1;0;0;?
0;140012;0;0;-34;-152;?;0;0;0
