InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
-157;721.0;?;534.0;-5.0;?;484.0;-74.0;774.0;?;?
-158;?;550.0;540.0;?;624.0;621.0;?;776.0;199.0;-451.0
-162;?;560.0;549.0;3.0;619.0;?;-81.0;776.0;?;-261.0
-161;710.0;578.0;558.0;6.0;644.0;413.0;-112.0;776.0;?;-167.0
-161;707.0;?;566.0;1.0;?;?;?;777.0;586.0;-166.0
-160;703.0;623.0;573.0;-14.0;796.0;423.0;-237.0;778.0;674.0;-107.0
-160;692.0;?;581.0;-33.0;879.0;351.0;-460.0;780.0;711.0;?
-160;679.0;667.0;582.0;-63.0;934.0;324.0;-518.0;?;643.0;-299.0
?;668.0;?;580.0;?;974.0;296.0;-263.0;792.0;518.0;?
-161;656.0;685.0;576.0;-126.0;?;299.0;-171.0;791.0;494.0;-490.0
-160;647.0;694.0;570.0;-156.0;1018.0;?;-145.0;786.0;378.0;-499.0
?;641.0;?;?;-169.0;1029.0;440.0;?;780.0;245.0;?
-161;638.0;722.0;550.0;-168.0;?;454.0;?;773.0;187.0;-369.0
-159;635.0;742.0;538.0;-163.0;1044.0;436.0;?;768.0;?;-330.0
-162;?;?;525.0;?;1054.0;?;?;?;349.0;-389.0
-159;628.0;770.0;511.0;?;1060.0;522.0;-438.0;759.0;413.0;-439.0
-163;624.0;777.0;499.0;-140.0;1070.0;431.0;?;754.0;?;-370.0
-164;?;780.0;489.0;-133.0;1071.0;547.0;-501.0;750.0;?;-361.0
?;627.0;777.0;?;-130.0;1071.0;?;-407.0;748.0;496.0;-497.0
?;634.0;771.0;476.0;-122.0;?;?;-418.0;747.0;385.0;-643.0
?;641.0;765.0;?;-114.0;1045.0;?;-468.0;?;472.0;-727.0
14;648.0;759.0;477.0;-93.0;?;523.0;?;744.0;491.0;-551.0
0;659.0;750.0;482.0;?;1004.0;510.0;-290.0;741.0;307.0;-120.0
-14;666.0;?;490.0;-23.0;970.0;361.0;-462.0;743.0;120.0;-189.0
?;671.0;738.0;496.0;24.0;929.0;332.0;-649.0;748.0;186.0;-106.0
-67;674.0;732.0;502.0;67.0;879.0;307.0;-632.0;751.0;377.0;-236.0
-92;?;?;506.0;96.0;821.0;209.0;-637.0;?;708.0;-296.0
-121;670.0;699.0;510.0;103.0;762.0;134.0;?;758.0;647.0;-259.0
-138;?;672.0;513.0;108.0;675.0;105.0;71.0;?;591.0;-202.0
?;673.0;638.0;515.0;105.0;583.0;47.0;-51.0;763.0;363.0;-134.0
-152;690.0;600.0;515.0;?;461.0;29.0;-59.0;766.0;224.0;-120.0
?;?;560.0;516.0;95.0;?;66.0;-255.0;?;83.0;-170.0
?;728.0;?;519.0;95.0;296.0;146.0;-344.0;774.0;?;?
-162;?;490.0;?;95.0;221.0;113.0;-303.0;?;130.0;?
-163;731.0;?;528.0;91.0;169.0;206.0;-217.0;?;212.0;-338.0
?;724.0;456.0;534.0;?;?;361.0;-110.0;782.0;277.0;-492.0
-161;718.0;453.0;543.0;84.0;119.0;452.0;-48.0;?;313.0;-336.0
?;712.0;461.0;554.0;84.0;111.0;517.0;-108.0;784.0;387.0;-269.0
-159;704.0;478.0;562.0;74.0;?;580.0;-156.0;784.0;560.0;-147.0
-159;694.0;?;?;57.0;164.0;403.0;-162.0;785.0;?;-87.0
-158;680.0;532.0;?;?;230.0;383.0;-181.0;786.0;?;-97.0
-158;664.0;559.0;?;33.0;?;406.0;-333.0;793.0;?;-314.0
-152;663.0;709.0;557.0;-112.0;965.0;418.0;-177.0;755.0;396.0;-374.0
?;659.0;725.0;543.0;-135.0;?;390.0;-334.0;745.0;324.0;-335.0
-151;652.0;741.0;?;-154.0;975.0;365.0;-374.0;737.0;345.0;-348.0
?;645.0;?;514.0;-179.0;984.0;454.0;?;731.0;?;?
?;637.0;764.0;500.0;-205.0;?;581.0;?;724.0;327.0;-554.0
-155;628.0;772.0;487.0;-229.0;1007.0;433.0;?;717.0;?;-471.0
-151;619.0;?;477.0;-248.0;1021.0;455.0;-435.0;709.0;429.0;-466.0
-154;612.0;784.0;469.0;-263.0;1031.0;626.0;-380.0;?;430.0;-553.0
-158;608.0;784.0;465.0;?;1044.0;442.0;?;?;410.0;-633.0
-73;?;784.0;465.0;-280.0;1052.0;?;-437.0;693.0;451.0;?
?;604.0;?;?;-268.0;1064.0;514.0;?;683.0;?;-441.0
9;606.0;779.0;480.0;-248.0;1068.0;536.0;-338.0;677.0;464.0;-263.0
6;612.0;770.0;492.0;-229.0;1079.0;423.0;-373.0;677.0;265.0;-235.0
-7;619.0;763.0;?;?;?;330.0;-637.0;682.0;254.0;-209.0
-39;630.0;757.0;513.0;-156.0;1079.0;283.0;?;?;?;-169.0
-70;?;751.0;523.0;-111.0;1069.0;252.0;?;?;444.0;-180.0
-94;657.0;744.0;528.0;?;1053.0;189.0;-375.0;?;?;-171.0
?;667.0;736.0;534.0;-26.0;1039.0;152.0;-217.0;702.0;?;-158.0
?;676.0;723.0;538.0;?;1002.0;?;?;705.0;?;-121.0
-142;686.0;704.0;540.0;23.0;957.0;80.0;-184.0;710.0;236.0;-143.0
-147;695.0;682.0;540.0;28.0;880.0;109.0;-186.0;716.0;143.0;-205.0
-152;701.0;661.0;542.0;?;812.0;177.0;-213.0;720.0;106.0;-298.0
-155;703.0;643.0;544.0;29.0;758.0;157.0;-196.0;722.0;166.0;-296.0
-155;703.0;630.0;547.0;32.0;699.0;236.0;-176.0;723.0;202.0;-203.0
-151;700.0;622.0;549.0;34.0;653.0;366.0;-115.0;727.0;199.0;-284.0
-151;?;?;552.0;?;622.0;?;-76.0;732.0;250.0;-198.0
-153;692.0;?;556.0;38.0;?;511.0;-118.0;732.0;419.0;-104.0
-153;689.0;632.0;560.0;?;618.0;542.0;?;?;609.0;-171.0
-152;?;641.0;564.0;26.0;643.0;372.0;-134.0;?;611.0;-165.0
-152;685.0;653.0;569.0;15.0;?;338.0;-96.0;743.0;750.0;-180.0
?;681.0;668.0;571.0;-3.0;732.0;389.0;-235.0;752.0;647.0;-223.0
-152;678.0;678.0;567.0;-8.0;?;?;-192.0;760.0;422.0;?
?;?;688.0;565.0;-10.0;783.0;390.0;-233.0;759.0;594.0;-301.0
?;666.0;700.0;560.0;?;805.0;420.0;-231.0;754.0;541.0;-316.0
?;661.0;?;?;-20.0;818.0;423.0;-113.0;747.0;?;?
-152;?;720.0;539.0;-24.0;831.0;461.0;-154.0;?;351.0;-379.0
-152;657.0;732.0;526.0;-28.0;?;473.0;-365.0;732.0;?;-349.0
?;654.0;742.0;512.0;-39.0;?;?;-355.0;727.0;353.0;?
-153;651.0;751.0;499.0;-49.0;856.0;566.0;-406.0;722.0;298.0;-381.0
-153;646.0;757.0;486.0;?;?;544.0;-444.0;719.0;?;?
-155;?;763.0;476.0;-69.0;870.0;452.0;-473.0;714.0;369.0;?
-154;637.0;?;469.0;?;?;581.0;-458.0;?;456.0;-472.0
-155;636.0;768.0;465.0;-88.0;?;543.0;-415.0;?;?;-499.0
?;635.0;?;466.0;-91.0;885.0;373.0;-433.0;706.0;395.0;-540.0
-89;634.0;767.0;?;?;891.0;448.0;-483.0;704.0;493.0;-517.0
-19;634.0;767.0;478.0;-83.0;885.0;?;?;698.0;?;-342.0
0;637.0;?;489.0;-68.0;889.0;432.0;-353.0;696.0;397.0;?
-13;?;?;503.0;?;889.0;326.0;-505.0;697.0;280.0;?
-35;647.0;754.0;512.0;-30.0;?;270.0;?;700.0;321.0;-254.0
-59;653.0;749.0;519.0;-7.0;893.0;235.0;-481.0;703.0;444.0;-244.0
-84;?;?;?;19.0;?;238.0;-383.0;710.0;519.0;-211.0
-100;664.0;737.0;525.0;38.0;?;?;-264.0;716.0;432.0;-137.0
-119;669.0;726.0;?;60.0;896.0;?;-170.0;721.0;326.0;-214.0
-139;678.0;?;527.0;72.0;886.0;107.0;-174.0;727.0;?;-169.0
-149;687.0;?;526.0;79.0;862.0;?;-224.0;734.0;232.0;-163.0
-156;694.0;667.0;525.0;75.0;823.0;155.0;-239.0;741.0;149.0;-261.0
?;?;647.0;525.0;73.0;779.0;193.0;-218.0;747.0;124.0;-308.0
-161;701.0;631.0;527.0;70.0;751.0;167.0;-216.0;751.0;183.0;-149.0
?;701.0;621.0;530.0;?;?;335.0;-187.0;753.0;219.0;27.0
?;699.0;615.0;?;?;694.0;570.0;?;755.0;248.0;-162.0
-158;696.0;615.0;536.0;?;690.0;535.0;-129.0;757.0;?;-191.0
-158;693.0;619.0;541.0;69.0;694.0;543.0;-155.0;759.0;439.0;?
-157;690.0;628.0;546.0;69.0;?;?;-193.0;?;577.0;45.0
-157;686.0;641.0;?;62.0;?;389.0;-65.0;759.0;?;-17.0
-157;?;660.0;?;58.0;778.0;383.0;-117.0;761.0;624.0;-150.0
-157;665.0;?;555.0;57.0;845.0;396.0;-368.0;?;697.0;-272.0
-157;652.0;705.0;553.0;56.0;?;?;-336.0;771.0;675.0;-306.0
-157;640.0;719.0;?;56.0;907.0;403.0;-168.0;770.0;688.0;-272.0
-157;628.0;?;551.0;48.0;?;453.0;-54.0;767.0;539.0;-254.0
-157;625.0;740.0;545.0;33.0;930.0;468.0;-25.0;763.0;455.0;?
-157;627.0;748.0;538.0;17.0;928.0;497.0;-184.0;758.0;?;-326.0
-157;630.0;756.0;529.0;-5.0;932.0;450.0;-381.0;753.0;345.0;?
-157;631.0;761.0;521.0;-24.0;936.0;482.0;-394.0;750.0;353.0;-254.0
-157;632.0;?;512.0;-46.0;?;508.0;-388.0;747.0;342.0;-349.0
-157;?;768.0;503.0;?;?;532.0;-421.0;744.0;348.0;-455.0
-158;629.0;772.0;496.0;-68.0;945.0;388.0;-463.0;740.0;464.0;-339.0
-157;627.0;774.0;492.0;-72.0;948.0;418.0;-445.0;?;?;-338.0
-158;?;774.0;491.0;?;?;564.0;?;733.0;496.0;-485.0
-154;630.0;771.0;494.0;-70.0;952.0;?;?;?;441.0;-598.0
-134;633.0;768.0;500.0;-58.0;946.0;?;-434.0;724.0;561.0;-547.0
-108;?;765.0;509.0;-39.0;938.0;497.0;-462.0;715.0;643.0;-502.0
-57;645.0;757.0;517.0;-15.0;925.0;?;?;708.0;424.0;-345.0
-172;?;712.0;562.0;180.0;775.0;?;-338.0;745.0;529.0;?
-172;649.0;724.0;556.0;?;797.0;759.0;-141.0;737.0;450.0;-895.0
-172;647.0;733.0;?;?;816.0;?;-38.0;727.0;318.0;-1725.0
?;649.0;741.0;537.0;117.0;828.0;757.0;-154.0;719.0;281.0;?
?;649.0;?;523.0;97.0;?;217.0;?;711.0;401.0;-1096.0
-173;643.0;756.0;505.0;74.0;857.0;-323.0;-805.0;704.0;579.0;-1444.0
-172;?;?;493.0;49.0;877.0;-106.0;?;696.0;784.0;-979.0
?;632.0;735.0;488.0;17.0;877.0;?;?;687.0;368.0;-174.0
-172;630.0;681.0;483.0;-26.0;870.0;-330.0;-1525.0;?;270.0;223.0
-173;?;?;477.0;?;858.0;-346.0;?;?;?;64.0
-165;620.0;?;471.0;-89.0;793.0;?;-1031.0;663.0;304.0;?
?;613.0;387.0;466.0;-89.0;692.0;-16.0;-1156.0;?;285.0;-1181.0
176;?;684.0;550.0;79.0;889.0;384.0;?;724.0;528.0;-270.0
175;684.0;697.0;545.0;79.0;911.0;407.0;-338.0;?;595.0;-286.0
176;675.0;710.0;?;67.0;?;416.0;-274.0;716.0;518.0;-314.0
174;670.0;?;522.0;51.0;?;?;-133.0;708.0;432.0;-310.0
176;?;730.0;507.0;26.0;962.0;455.0;-221.0;702.0;345.0;-251.0
175;661.0;739.0;?;-3.0;973.0;430.0;-325.0;695.0;353.0;-205.0
173;655.0;746.0;484.0;-33.0;?;541.0;?;690.0;?;-214.0
179;648.0;752.0;475.0;-66.0;999.0;591.0;-399.0;684.0;380.0;?
?;641.0;758.0;468.0;?;1010.0;513.0;-436.0;?;?;-344.0
184;632.0;763.0;461.0;-126.0;1024.0;384.0;-441.0;674.0;?;-272.0
162;625.0;768.0;455.0;-151.0;1034.0;563.0;-374.0;670.0;559.0;-440.0
?;620.0;770.0;446.0;-181.0;1043.0;669.0;?;667.0;481.0;?
?;615.0;771.0;436.0;-216.0;1057.0;494.0;-415.0;663.0;484.0;-631.0
-21;608.0;774.0;432.0;-243.0;?;402.0;?;658.0;573.0;?
-96;601.0;776.0;433.0;-267.0;1076.0;498.0;-448.0;650.0;?;-576.0
?;596.0;776.0;?;?;1084.0;?;-328.0;645.0;387.0;-434.0
-51;592.0;775.0;?;-283.0;1092.0;?;-508.0;?;300.0;?
-66;586.0;?;?;-265.0;1098.0;345.0;-750.0;647.0;295.0;-249.0
-93;585.0;781.0;476.0;?;?;381.0;?;650.0;?;-277.0
-106;591.0;783.0;485.0;?;1137.0;367.0;-422.0;655.0;641.0;-272.0
-192;601.0;780.0;?;-132.0;1165.0;330.0;-318.0;659.0;551.0;-216.0
?;612.0;773.0;?;?;?;299.0;-271.0;661.0;?;-148.0
?;625.0;?;499.0;-26.0;1220.0;197.0;?;665.0;421.0;?
172;639.0;743.0;503.0;16.0;?;231.0;-197.0;669.0;313.0;-61.0
147;654.0;720.0;?;45.0;1217.0;253.0;-279.0;671.0;245.0;-136.0
170;667.0;695.0;514.0;?;1206.0;250.0;?;672.0;178.0;-215.0
149;675.0;673.0;518.0;79.0;?;272.0;-336.0;671.0;164.0;?
166;681.0;?;521.0;94.0;?;368.0;-253.0;?;216.0;-130.0
164;685.0;639.0;523.0;105.0;1040.0;512.0;-188.0;667.0;247.0;-193.0
162;688.0;629.0;524.0;125.0;996.0;555.0;-167.0;663.0;282.0;-111.0
164;689.0;?;525.0;146.0;977.0;?;-210.0;659.0;418.0;?
166;692.0;628.0;526.0;?;980.0;530.0;-208.0;656.0;466.0;?
169;695.0;635.0;527.0;166.0;?;364.0;-232.0;654.0;645.0;?
169;695.0;?;?;164.0;1059.0;300.0;-225.0;653.0;769.0;-202.0
169;691.0;667.0;536.0;158.0;1123.0;?;-336.0;658.0;?;-264.0
169;686.0;683.0;533.0;?;?;?;-277.0;664.0;461.0;-385.0
?;680.0;698.0;527.0;131.0;1209.0;283.0;-279.0;659.0;?;-401.0
?;670.0;714.0;518.0;99.0;1248.0;293.0;-177.0;650.0;443.0;-415.0
171;663.0;727.0;507.0;61.0;1294.0;375.0;-71.0;640.0;351.0;-497.0
167;656.0;738.0;497.0;16.0;1326.0;454.0;?;632.0;306.0;-523.0
170;644.0;?;489.0;-23.0;?;453.0;-329.0;622.0;?;?
172;?;759.0;?;?;1380.0;486.0;?;?;272.0;-476.0
162;611.0;767.0;474.0;-120.0;1402.0;591.0;-446.0;611.0;266.0;-563.0
183;?;774.0;468.0;-163.0;1430.0;584.0;-440.0;605.0;?;-575.0
151;580.0;?;463.0;-192.0;1439.0;391.0;-479.0;600.0;351.0;?
193;?;?;458.0;-222.0;1450.0;540.0;-530.0;?;?;-489.0
165;565.0;780.0;456.0;-245.0;1455.0;?;?;?;458.0;-516.0
-118;565.0;775.0;456.0;?;1459.0;464.0;-443.0;596.0;488.0;-532.0
-172;569.0;769.0;458.0;-267.0;1462.0;426.0;-507.0;596.0;500.0;-574.0
?;576.0;761.0;465.0;-251.0;1464.0;557.0;?;591.0;512.0;-432.0
-83;588.0;749.0;473.0;-238.0;?;478.0;?;592.0;285.0;?
-80;602.0;735.0;484.0;-211.0;1476.0;343.0;-436.0;598.0;?;-219.0
-87;615.0;727.0;490.0;-173.0;1480.0;293.0;-694.0;610.0;161.0;?
?;629.0;727.0;495.0;-108.0;?;219.0;-610.0;619.0;422.0;-320.0
-133;?;730.0;498.0;-36.0;1483.0;207.0;-428.0;631.0;544.0;-260.0
-117;?;?;501.0;26.0;1492.0;180.0;-298.0;638.0;448.0;-225.0
-194;658.0;?;507.0;81.0;?;?;-143.0;643.0;327.0;-278.0
-123;665.0;?;511.0;112.0;1456.0;35.0;-75.0;651.0;263.0;-53.0
177;674.0;?;511.0;136.0;1394.0;95.0;-152.0;659.0;240.0;-104.0
187;682.0;686.0;511.0;?;1327.0;138.0;-234.0;666.0;112.0;-147.0
139;688.0;?;514.0;140.0;1254.0;144.0;-245.0;673.0;95.0;?
-212;673.0;727.0;528.0;124.0;1510.0;178.0;-282.0;676.0;426.0;-226.0
-117;?;?;?;154.0;?;?;-174.0;681.0;305.0;-175.0
164;696.0;688.0;531.0;176.0;1350.0;150.0;-179.0;688.0;194.0;-168.0
166;?;?;533.0;189.0;1239.0;?;-260.0;694.0;?;-193.0
132;721.0;635.0;537.0;192.0;1140.0;237.0;-304.0;698.0;156.0;-270.0
156;728.0;?;541.0;?;1022.0;366.0;-288.0;702.0;205.0;-260.0
135;732.0;?;546.0;?;926.0;408.0;-230.0;706.0;241.0;-306.0
?;733.0;587.0;549.0;218.0;?;?;-179.0;709.0;260.0;-340.0
148;732.0;585.0;553.0;235.0;807.0;518.0;-153.0;712.0;343.0;-129.0
149;731.0;590.0;557.0;250.0;798.0;466.0;-175.0;714.0;396.0;-70.0
154;728.0;601.0;560.0;?;830.0;385.0;-208.0;715.0;514.0;-10.0
?;724.0;?;563.0;253.0;894.0;275.0;-253.0;719.0;?;-155.0
153;715.0;637.0;568.0;252.0;?;262.0;-292.0;?;748.0;?
152;?;654.0;?;?;1088.0;238.0;-324.0;729.0;449.0;-338.0
152;698.0;665.0;563.0;249.0;?;234.0;-180.0;?;473.0;-347.0
153;?;675.0;557.0;221.0;1167.0;165.0;?;727.0;549.0;?
151;679.0;687.0;548.0;201.0;1189.0;212.0;71.0;?;353.0;-361.0
155;679.0;696.0;537.0;195.0;1211.0;284.0;?;711.0;314.0;-433.0
?;681.0;?;525.0;191.0;1227.0;335.0;?;700.0;250.0;-475.0
155;679.0;715.0;?;192.0;1248.0;417.0;-373.0;692.0;?;-482.0
154;673.0;726.0;501.0;182.0;1275.0;?;-402.0;686.0;177.0;-511.0
?;665.0;736.0;488.0;?;?;589.0;-348.0;681.0;223.0;-584.0
166;656.0;747.0;475.0;167.0;1341.0;445.0;-354.0;676.0;293.0;-376.0
131;648.0;756.0;465.0;165.0;?;629.0;-400.0;671.0;344.0;-345.0
184;642.0;763.0;458.0;162.0;1412.0;659.0;?;668.0;426.0;?
125;639.0;766.0;456.0;167.0;?;?;-389.0;665.0;429.0;-531.0
-156;?;767.0;458.0;176.0;1450.0;365.0;?;665.0;609.0;-564.0
-165;642.0;?;468.0;191.0;1452.0;402.0;?;660.0;616.0;-451.0
-89;652.0;757.0;480.0;211.0;1438.0;525.0;-254.0;?;351.0;-276.0
-108;663.0;746.0;492.0;234.0;1419.0;416.0;-383.0;658.0;157.0;?
-118;673.0;735.0;503.0;258.0;1384.0;268.0;-668.0;663.0;104.0;-176.0
-115;?;725.0;513.0;?;1347.0;240.0;?;670.0;240.0;?
-138;690.0;718.0;525.0;293.0;1289.0;?;-545.0;681.0;446.0;-274.0
-205;?;712.0;532.0;304.0;1250.0;?;-430.0;690.0;?;?
30;690.0;703.0;536.0;307.0;?;122.0;-242.0;697.0;403.0;?
212;690.0;692.0;540.0;304.0;1164.0;132.0;-105.0;703.0;?;-243.0
141;694.0;?;543.0;293.0;1097.0;?;-103.0;711.0;189.0;-257.0
154;701.0;659.0;543.0;?;1015.0;260.0;-166.0;719.0;?;-328.0
146;706.0;641.0;542.0;248.0;943.0;164.0;-237.0;729.0;?;-478.0
?;707.0;627.0;?;228.0;?;86.0;-240.0;738.0;131.0;-365.0
146;704.0;618.0;544.0;?;831.0;?;-229.0;?;174.0;-135.0
138;696.0;615.0;547.0;?;795.0;355.0;-173.0;753.0;241.0;?
144;685.0;618.0;553.0;192.0;786.0;433.0;-126.0;756.0;?;107.0
143;?;626.0;561.0;191.0;792.0;369.0;-159.0;758.0;?;12.0
145;665.0;634.0;568.0;?;805.0;278.0;-145.0;761.0;?;?
147;663.0;636.0;575.0;?;821.0;319.0;-54.0;767.0;703.0;-125.0
147;661.0;637.0;582.0;140.0;841.0;454.0;133.0;772.0;?;-97.0
147;?;638.0;584.0;103.0;893.0;?;?;779.0;?;-175.0
147;660.0;644.0;583.0;95.0;?;391.0;-46.0;782.0;522.0;-226.0
147;?;652.0;581.0;93.0;?;337.0;-29.0;781.0;628.0;-283.0
147;?;663.0;578.0;?;960.0;366.0;-19.0;778.0;445.0;-347.0
146;649.0;?;?;128.0;984.0;424.0;-128.0;773.0;433.0;?
149;647.0;683.0;?;?;?;425.0;?;?;397.0;-314.0
144;647.0;692.0;?;141.0;1012.0;447.0;-326.0;762.0;360.0;-285.0
150;649.0;?;532.0;136.0;1022.0;488.0;-317.0;758.0;299.0;-322.0
147;651.0;708.0;519.0;138.0;1032.0;496.0;-333.0;755.0;295.0;-455.0
143;?;714.0;506.0;135.0;1046.0;407.0;?;751.0;359.0;-401.0
159;651.0;719.0;495.0;140.0;1056.0;445.0;?;747.0;479.0;-395.0
128;651.0;722.0;487.0;?;1066.0;?;-372.0;?;455.0;-496.0
180;653.0;723.0;484.0;135.0;1070.0;418.0;-329.0;742.0;?;-490.0
130;656.0;723.0;485.0;?;?;442.0;-392.0;742.0;466.0;?
-102;658.0;723.0;?;150.0;1077.0;475.0;?;738.0;572.0;-486.0
-89;660.0;720.0;495.0;167.0;1069.0;?;-343.0;734.0;464.0;-261.0
-37;665.0;716.0;503.0;192.0;?;476.0;?;735.0;333.0;-238.0
?;671.0;?;509.0;?;?;284.0;-543.0;736.0;253.0;-330.0
?;674.0;703.0;513.0;227.0;1038.0;?;-537.0;738.0;?;-450.0
-95;674.0;690.0;517.0;236.0;1019.0;242.0;-528.0;741.0;502.0;-433.0
-154;666.0;673.0;518.0;235.0;992.0;187.0;-456.0;744.0;557.0;-300.0
112;657.0;654.0;?;236.0;958.0;?;?;747.0;563.0;-217.0
203;662.0;632.0;516.0;238.0;923.0;112.0;?;749.0;394.0;-193.0
?;682.0;?;514.0;258.0;852.0;62.0;-172.0;752.0;167.0;-159.0
161;707.0;570.0;514.0;277.0;762.0;97.0;-366.0;756.0;55.0;-155.0
?;727.0;531.0;514.0;282.0;636.0;170.0;-396.0;760.0;121.0;-244.0
143;742.0;493.0;?;275.0;523.0;216.0;-289.0;764.0;146.0;-310.0
147;756.0;461.0;524.0;262.0;?;333.0;-247.0;767.0;190.0;-253.0
144;765.0;438.0;531.0;262.0;344.0;631.0;-248.0;?;162.0;-332.0
151;767.0;428.0;540.0;?;288.0;577.0;-214.0;774.0;160.0;-341.0
145;761.0;432.0;550.0;264.0;269.0;510.0;-201.0;777.0;346.0;?
147;747.0;451.0;560.0;254.0;297.0;574.0;-228.0;778.0;?;-181.0
149;729.0;480.0;568.0;?;340.0;494.0;?;?;739.0;-124.0
149;709.0;512.0;573.0;224.0;421.0;378.0;-231.0;779.0;741.0;-155.0
149;?;546.0;?;214.0;521.0;?;-408.0;781.0;693.0;?
173;616.0;661.0;528.0;202.0;28.0;430.0;?;779.0;237.0;-327.0
170;623.0;677.0;515.0;193.0;36.0;400.0;-314.0;774.0;285.0;?
180;?;?;?;176.0;?;415.0;-381.0;?;309.0;?
162;?;703.0;491.0;163.0;56.0;483.0;?;767.0;?;-397.0
186;638.0;712.0;481.0;141.0;67.0;473.0;-420.0;?;384.0;-419.0
165;640.0;?;473.0;123.0;75.0;471.0;-439.0;758.0;426.0;-377.0
167;642.0;726.0;468.0;106.0;84.0;?;-411.0;755.0;466.0;-523.0
219;646.0;729.0;467.0;87.0;95.0;?;-331.0;?;410.0;-550.0
-57;650.0;731.0;470.0;67.0;103.0;421.0;-345.0;750.0;399.0;?
-156;?;734.0;476.0;49.0;120.0;551.0;-431.0;?;516.0;-480.0
11;?;736.0;483.0;36.0;134.0;452.0;-422.0;?;442.0;-227.0
-27;656.0;738.0;494.0;18.0;?;?;?;740.0;?;-140.0
-26;658.0;?;507.0;5.0;?;302.0;?;742.0;307.0;?
-37;659.0;736.0;?;?;213.0;?;?;745.0;378.0;-270.0
-85;?;729.0;521.0;7.0;258.0;216.0;?;747.0;485.0;-282.0
-83;659.0;718.0;525.0;?;321.0;?;-416.0;748.0;536.0;-260.0
-152;659.0;706.0;?;43.0;392.0;147.0;?;750.0;373.0;-203.0
-151;665.0;?;529.0;64.0;?;131.0;?;750.0;234.0;-167.0
-153;675.0;680.0;530.0;67.0;535.0;111.0;-132.0;751.0;198.0;?
-216;686.0;?;531.0;67.0;603.0;168.0;-235.0;752.0;178.0;-248.0
24;694.0;650.0;?;65.0;660.0;183.0;?;?;?;-302.0
222;697.0;639.0;?;64.0;704.0;149.0;?;755.0;143.0;-296.0
158;696.0;632.0;544.0;53.0;740.0;176.0;-160.0;755.0;182.0;-117.0
178;693.0;630.0;550.0;47.0;774.0;374.0;-118.0;754.0;243.0;-138.0
?;689.0;631.0;?;?;807.0;374.0;-117.0;?;353.0;-84.0
?;684.0;636.0;567.0;46.0;838.0;385.0;-128.0;751.0;500.0;-43.0
172;680.0;643.0;574.0;42.0;866.0;537.0;-115.0;750.0;585.0;-92.0
163;680.0;649.0;579.0;29.0;897.0;460.0;-84.0;750.0;615.0;?
168;681.0;656.0;583.0;?;921.0;396.0;?;?;665.0;?
166;681.0;667.0;587.0;15.0;939.0;?;-102.0;?;699.0;-123.0
166;?;679.0;585.0;8.0;954.0;391.0;?;?;517.0;-263.0
?;?;?;580.0;8.0;969.0;292.0;?;754.0;619.0;-231.0
166;679.0;?;574.0;6.0;?;329.0;-193.0;749.0;?;-250.0
166;675.0;711.0;564.0;-6.0;?;391.0;-174.0;741.0;454.0;-291.0
166;673.0;720.0;548.0;?;992.0;420.0;-126.0;731.0;372.0;-324.0
?;?;729.0;532.0;-45.0;997.0;381.0;-233.0;720.0;316.0;?
166;667.0;737.0;517.0;?;1007.0;395.0;-345.0;712.0;327.0;-324.0
165;?;743.0;502.0;?;1014.0;?;?;?;?;-395.0
167;658.0;?;?;-124.0;1027.0;?;-330.0;696.0;342.0;?
?;652.0;752.0;477.0;?;1038.0;453.0;-377.0;?;?;?
165;646.0;?;?;-164.0;1054.0;582.0;?;679.0;436.0;-472.0
161;?;758.0;?;-180.0;1068.0;528.0;?;673.0;416.0;-513.0
154;639.0;758.0;458.0;-196.0;1084.0;336.0;-344.0;?;437.0;-559.0
151;636.0;757.0;459.0;-203.0;1100.0;?;?;658.0;538.0;-529.0
69;633.0;757.0;465.0;?;1111.0;546.0;-463.0;648.0;581.0;-374.0
-23;634.0;?;?;-193.0;1126.0;?;?;639.0;422.0;?
?;636.0;747.0;490.0;-174.0;1127.0;401.0;-408.0;?;309.0;-213.0
-24;638.0;743.0;502.0;-148.0;1132.0;316.0;-593.0;637.0;322.0;-218.0
-79;645.0;739.0;512.0;-115.0;?;261.0;-483.0;640.0;388.0;-227.0
-89;655.0;735.0;519.0;-83.0;1147.0;225.0;?;643.0;465.0;-227.0
-191;663.0;734.0;521.0;-37.0;?;175.0;-377.0;645.0;?;-248.0
-79;669.0;731.0;527.0;0.0;1150.0;150.0;-117.0;647.0;304.0;-131.0
193;675.0;723.0;534.0;33.0;1130.0;116.0;-156.0;649.0;248.0;-123.0
?;681.0;712.0;539.0;50.0;1108.0;134.0;-195.0;652.0;221.0;?
149;?;?;540.0;?;1090.0;162.0;?;654.0;170.0;-202.0
173;691.0;687.0;541.0;59.0;1048.0;235.0;-203.0;657.0;132.0;-363.0
149;?;677.0;543.0;57.0;1012.0;199.0;-255.0;658.0;?;?
?;693.0;672.0;?;?;968.0;?;?;?;?;-185.0
