InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
-117;684.0;683.0;504.0;510.0;240.0;471.0;-385.0;724.0;428.0;-314.0
-117;684.0;685.0;497.0;511.0;246.0;518.0;-400.0;723.0;416.0;-358.0
-133;678.0;690.0;501.0;486.0;328.0;271.0;-236.0;732.0;230.0;-357.0
-155;670.0;680.0;487.0;448.0;385.0;427.0;-257.0;749.0;244.0;-278.0
-154;694.0;649.0;473.0;456.0;341.0;381.0;-248.0;745.0;360.0;-261.0
-154;701.0;641.0;470.0;458.0;329.0;360.0;-294.0;746.0;414.0;-269.0
-154;703.0;609.0;457.0;456.0;274.0;360.0;-264.0;753.0;326.0;-330.0
-154;700.0;611.0;457.0;453.0;278.0;341.0;-261.0;753.0;334.0;-348.0
-154;681.0;629.0;439.0;444.0;320.0;384.0;-286.0;756.0;342.0;-315.0
-154;683.0;627.0;438.0;446.0;321.0;365.0;-292.0;755.0;337.0;-321.0
-154;690.0;618.0;434.0;452.0;303.0;369.0;-300.0;751.0;341.0;-342.0
-152;583.0;538.0;463.0;240.0;295.0;547.0;-266.0;801.0;515.0;-279.0
-155;697.0;371.0;385.0;290.0;-103.0;553.0;-535.0;811.0;417.0;-654.0
-154;709.0;224.0;173.0;298.0;-295.0;552.0;-632.0;773.0;358.0;-820.0
-154;728.0;229.0;197.0;331.0;-316.0;563.0;-713.0;766.0;354.0;-923.0
-154;783.0;188.0;120.0;389.0;-384.0;397.0;-901.0;750.0;375.0;-671.0
-154;784.0;168.0;106.0;396.0;-402.0;477.0;-721.0;746.0;436.0;-828.0
-154;795.0;222.0;79.0;454.0;-427.0;598.0;-799.0;720.0;306.0;-873.0
-154;799.0;256.0;51.0;496.0;-421.0;677.0;-908.0;706.0;292.0;-721.0
-154;795.0;260.0;57.0;500.0;-417.0;682.0;-907.0;703.0;321.0;-792.0
-154;777.0;303.0;119.0;501.0;-372.0;612.0;-806.0;707.0;414.0;-903.0
-154;777.0;308.0;120.0;503.0;-370.0;653.0;-771.0;707.0;304.0;-701.0
-154;767.0;356.0;192.0;467.0;-300.0;585.0;-804.0;745.0;407.0;-624.0
-154;751.0;386.0;298.0;406.0;-216.0;511.0;-722.0;780.0;446.0;-642.0
-155;736.0;413.0;414.0;341.0;-140.0;537.0;-660.0;802.0;451.0;-540.0
-155;693.0;445.0;417.0;272.0;-75.0;517.0;-502.0;803.0;429.0;-542.0
-155;692.0;446.0;401.0;264.0;-75.0;501.0;-529.0;801.0;437.0;-506.0
-155;695.0;439.0;398.0;270.0;-84.0;514.0;-515.0;798.0;450.0;-506.0
-155;696.0;440.0;396.0;271.0;-84.0;526.0;-534.0;798.0;447.0;-526.0
-155;718.0;431.0;384.0;308.0;-107.0;499.0;-562.0;793.0;406.0;-678.0
-155;796.0;279.0;221.0;360.0;-305.0;475.0;-739.0;764.0;365.0;-834.0
-151;648.0;646.0;209.0;402.0;241.0;556.0;-340.0;782.0;508.0;-177.0
-151;678.0;633.0;179.0;439.0;183.0;562.0;-401.0;775.0;497.0;-264.0
-151;660.0;693.0;446.0;432.0;259.0;440.0;-334.0;774.0;514.0;-246.0
-151;659.0;692.0;450.0;430.0;257.0;463.0;-313.0;775.0;514.0;-251.0
-151;654.0;694.0;516.0;423.0;260.0;445.0;-318.0;780.0;511.0;-240.0
-151;666.0;691.0;531.0;450.0;247.0;511.0;-339.0;766.0;490.0;-275.0
-151;670.0;695.0;368.0;470.0;244.0;483.0;-311.0;750.0;449.0;-294.0
-151;670.0;702.0;383.0;474.0;258.0;481.0;-342.0;749.0;437.0;-310.0
-151;671.0;703.0;387.0;490.0;252.0;466.0;-385.0;706.0;442.0;-317.0
-151;681.0;686.0;385.0;500.0;224.0;387.0;-344.0;729.0;411.0;-258.0
-151;683.0;679.0;371.0;494.0;213.0;434.0;-292.0;730.0;428.0;-310.0
-151;684.0;684.0;372.0;500.0;214.0;417.0;-340.0;728.0;410.0;-309.0
-151;683.0;686.0;380.0;500.0;220.0;408.0;-349.0;727.0;414.0;-309.0
-151;685.0;683.0;385.0;501.0;216.0;400.0;-321.0;724.0;410.0;-305.0
-151;683.0;684.0;377.0;500.0;217.0;451.0;-323.0;723.0;411.0;-281.0
-151;685.0;684.0;370.0;503.0;216.0;443.0;-337.0;721.0;386.0;-306.0
-151;686.0;683.0;372.0;503.0;213.0;415.0;-341.0;720.0;384.0;-309.0
-151;684.0;683.0;376.0;502.0;215.0;441.0;-348.0;722.0;390.0;-290.0
-151;684.0;675.0;392.0;493.0;210.0;465.0;-349.0;736.0;393.0;-324.0
-151;683.0;673.0;405.0;491.0;208.0;456.0;-338.0;739.0;390.0;-329.0
-145;510.0;306.0;445.0;62.0;148.0;728.0;-309.0;748.0;513.0;-281.0
-146;528.0;297.0;409.0;90.0;123.0;547.0;-648.0;746.0;674.0;-388.0
-144;541.0;272.0;364.0;89.0;91.0;599.0;-451.0;742.0;432.0;-242.0
-139;529.0;200.0;191.0;111.0;-33.0;675.0;-621.0;726.0;624.0;-243.0
-139;506.0;194.0;136.0;97.0;-18.0;603.0;-619.0;722.0;607.0;-232.0
-139;485.0;206.0;20.0;72.0;15.0;588.0;-573.0;722.0;599.0;-264.0
-139;484.0;212.0;-1.0;73.0;21.0;615.0;-539.0;722.0;562.0;-259.0
-139;481.0;216.0;-31.0;70.0;26.0;590.0;-488.0;723.0;582.0;-256.0
-139;492.0;239.0;-135.0;102.0;19.0;615.0;-494.0;716.0;561.0;-261.0
-139;492.0;240.0;-170.0;107.0;19.0;620.0;-491.0;713.0;556.0;-254.0
-139;493.0;239.0;-190.0;109.0;20.0;636.0;-497.0;712.0;560.0;-270.0
-139;493.0;239.0;-191.0;110.0;19.0;640.0;-501.0;712.0;556.0;-270.0
-139;492.0;235.0;-205.0;105.0;22.0;600.0;-501.0;712.0;561.0;-273.0
-145;635.0;574.0;409.0;302.0;184.0;424.0;-294.0;754.0;809.0;-33.0
-145;641.0;724.0;535.0;379.0;333.0;526.0;-330.0;745.0;546.0;-184.0
-145;645.0;728.0;526.0;389.0;351.0;579.0;-331.0;738.0;575.0;-124.0
168;538.0;-203.0;515.0;633.0;-673.0;348.0;-678.0;650.0;457.0;-49.0
169;567.0;-179.0;526.0;613.0;-690.0;325.0;-752.0;643.0;559.0;-71.0
167;664.0;15.0;544.0;529.0;-701.0;729.0;-467.0;659.0;251.0;-721.0
167;699.0;214.0;527.0;495.0;-622.0;660.0;-325.0;654.0;339.0;-1253.0
165;685.0;689.0;541.0;513.0;215.0;444.0;-182.0;691.0;366.0;-459.0
146;737.0;510.0;518.0;575.0;-139.0;692.0;-73.0;675.0;257.0;-767.0
145;677.0;673.0;537.0;582.0;155.0;220.0;-765.0;684.0;444.0;-407.0
211;659.0;747.0;358.0;508.0;368.0;317.0;-517.0;621.0;363.0;-328.0
153;744.0;611.0;263.0;621.0;111.0;483.0;-27.0;657.0;316.0;-384.0
154;695.0;701.0;31.0;611.0;261.0;340.0;-438.0;660.0;462.0;-358.0
154;663.0;728.0;-38.0;580.0;361.0;430.0;-236.0;675.0;329.0;-282.0
152;699.0;618.0;-23.0;641.0;187.0;286.0;-305.0;695.0;267.0;-319.0
139;718.0;555.0;-12.0;626.0;62.0;479.0;-319.0;689.0;146.0;-519.0
-123;595.0;545.0;-37.0;415.0;226.0;239.0;-394.0;720.0;264.0;-327.0
-100;571.0;402.0;-93.0;243.0;114.0;425.0;-202.0;707.0;346.0;-304.0
-100;556.0;351.0;-121.0;168.0;76.0;573.0;-226.0;700.0;469.0;-123.0
-100;570.0;465.0;-142.0;330.0;145.0;445.0;-379.0;705.0;302.0;-284.0
-100;567.0;397.0;-268.0;258.0;110.0;411.0;-343.0;708.0;319.0;-303.0
-102;566.0;381.0;-252.0;248.0;93.0;584.0;-361.0;708.0;339.0;-303.0
-104;565.0;375.0;-247.0;245.0;86.0;588.0;-282.0;705.0;317.0;-324.0
-105;535.0;370.0;-215.0;212.0;123.0;303.0;-477.0;690.0;289.0;-290.0
-103;510.0;349.0;-210.0;163.0;139.0;300.0;-465.0;685.0;234.0;-365.0
51;-109.0;-352.0;-142.0;-733.0;550.0;390.0;-434.0;181.0;306.0;-539.0
102;-131.0;-342.0;-124.0;-732.0;517.0;480.0;-479.0;182.0;130.0;-491.0
12;-307.0;-452.0;-196.0;-690.0;400.0;190.0;-262.0;142.0;237.0;-419.0
23;-247.0;-490.0;-181.0;-687.0;606.0;445.0;-113.0;85.0;416.0;-410.0
58;-373.0;-487.0;-276.0;-616.0;654.0;439.0;-482.0;-50.0;434.0;-425.0
17;-390.0;-255.0;-74.0;-625.0;783.0;43.0;214.0;58.0;511.0;-215.0
17;-447.0;-325.0;-445.0;-520.0;748.0;-3.0;122.0;20.0;387.0;-204.0
17;-449.0;-330.0;-435.0;-517.0;746.0;5.0;110.0;18.0;358.0;-213.0
17;-449.0;-330.0;-431.0;-517.0;746.0;18.0;123.0;16.0;416.0;-193.0
17;-450.0;-328.0;-434.0;-515.0;746.0;-30.0;120.0;15.0;390.0;-166.0
17;-451.0;-342.0;-398.0;-512.0;748.0;9.0;107.0;14.0;406.0;-225.0
17;-449.0;-349.0;-418.0;-519.0;749.0;5.0;67.0;12.0;412.0;-194.0
18;-423.0;-383.0;-307.0;-540.0;825.0;191.0;18.0;26.0;467.0;-234.0
-7;-386.0;-485.0;-301.0;-534.0;783.0;420.0;-270.0;9.0;322.0;-364.0
-11;-388.0;-498.0;-346.0;-518.0;732.0;332.0;-335.0;7.0;286.0;-265.0
-21;-341.0;-543.0;-367.0;-494.0;874.0;397.0;-233.0;-7.0;534.0;-147.0
-21;-321.0;-532.0;-377.0;-534.0;883.0;375.0;-332.0;-14.0;462.0;-226.0
-21;-300.0;-542.0;-391.0;-521.0;907.0;318.0;-237.0;23.0;415.0;-208.0
-52;126.0;-48.0;125.0;-553.0;454.0;454.0;-109.0;499.0;382.0;-300.0
-52;204.0;17.0;107.0;-486.0;402.0;498.0;-261.0;502.0;415.0;-316.0
-32;40.0;-138.0;149.0;-555.0;407.0;15.0;-197.0;422.0;296.0;-446.0
-31;-21.0;-298.0;-303.0;-647.0;525.0;408.0;-259.0;294.0;614.0;-102.0
-31;-56.0;-283.0;-244.0;-636.0;577.0;394.0;-123.0;336.0;490.0;-251.0
-30;44.0;-247.0;-266.0;-601.0;561.0;549.0;-295.0;407.0;519.0;-286.0
-30;57.0;-236.0;-266.0;-573.0;634.0;469.0;-538.0;432.0;423.0;-295.0
-30;33.0;-259.0;-284.0;-593.0;655.0;492.0;-485.0;410.0;493.0;-242.0
-37;-65.0;-307.0;-294.0;-643.0;803.0;267.0;-396.0;347.0;365.0;-320.0
-16;-119.0;-307.0;-193.0;-656.0;754.0;216.0;-258.0;383.0;242.0;-395.0
-31;30.0;-99.0;-93.0;-411.0;1352.0;328.0;-138.0;318.0;203.0;-508.0
-31;38.0;-233.0;-71.0;-651.0;863.0;1023.0;-342.0;386.0;302.0;-302.0
-67;52.0;-440.0;-28.0;-660.0;540.0;794.0;-516.0;429.0;522.0;-471.0
-73;111.0;-442.0;-47.0;-755.0;486.0;739.0;-738.0;507.0;798.0;-439.0
-73;149.0;-394.0;-24.0;-761.0;453.0;764.0;-726.0;584.0;714.0;-446.0
-23;-28.0;-486.0;-64.0;-634.0;677.0;526.0;-566.0;402.0;253.0;-779.0
-7;-34.0;-487.0;-69.0;-636.0;700.0;480.0;-617.0;386.0;233.0;-762.0
-4;-43.0;-483.0;-83.0;-632.0;756.0;390.0;-660.0;360.0;340.0;-389.0
-9;-399.0;-416.0;-277.0;-228.0;1424.0;453.0;-621.0;95.0;70.0;-807.0
-9;-311.0;-609.0;-418.0;-441.0;1018.0;560.0;-721.0;149.0;238.0;-798.0
-18;-154.0;-527.0;-241.0;-532.0;935.0;307.0;-913.0;225.0;359.0;-894.0
-17;18.0;-507.0;-208.0;-639.0;944.0;493.0;-775.0;273.0;491.0;-858.0
-17;35.0;-494.0;-201.0;-656.0;958.0;522.0;-933.0;273.0;481.0;-824.0
-17;39.0;-494.0;-212.0;-657.0;954.0;525.0;-705.0;277.0;484.0;-833.0
-17;53.0;-481.0;-187.0;-657.0;959.0;546.0;-851.0;284.0;443.0;-776.0
-17;76.0;-462.0;-204.0;-647.0;957.0;558.0;-904.0;302.0;436.0;-777.0
-17;77.0;-464.0;-202.0;-648.0;954.0;598.0;-706.0;303.0;418.0;-819.0
-17;112.0;-474.0;-270.0;-670.0;879.0;656.0;-811.0;261.0;538.0;-660.0
-17;112.0;-481.0;-293.0;-675.0;864.0;661.0;-832.0;251.0;536.0;-631.0
-17;125.0;-488.0;-325.0;-678.0;826.0;694.0;-827.0;241.0;580.0;-647.0
-17;152.0;-487.0;-361.0;-670.0;769.0;702.0;-826.0;238.0;541.0;-656.0
-17;165.0;-482.0;-377.0;-670.0;760.0;694.0;-846.0;237.0;572.0;-661.0
-17;171.0;-470.0;-385.0;-669.0;769.0;671.0;-826.0;237.0;522.0;-682.0
-17;159.0;-452.0;-346.0;-657.0;872.0;674.0;-870.0;255.0;503.0;-775.0
-17;165.0;-471.0;-281.0;-654.0;837.0;592.0;-853.0;272.0;479.0;-723.0
-17;161.0;-480.0;-220.0;-661.0;826.0;600.0;-921.0;287.0;480.0;-616.0
-17;151.0;-487.0;-229.0;-654.0;838.0;662.0;-780.0;288.0;487.0;-514.0
-17;148.0;-480.0;-206.0;-650.0;852.0;579.0;-868.0;287.0;438.0;-802.0
-17;145.0;-487.0;-216.0;-650.0;848.0;511.0;-893.0;286.0;476.0;-746.0
-17;119.0;-476.0;-70.0;-656.0;893.0;545.0;-750.0;288.0;473.0;-988.0
-17;115.0;-474.0;-75.0;-655.0;901.0;420.0;-826.0;289.0;451.0;-1001.0
-17;117.0;-458.0;19.0;-648.0;913.0;597.0;-833.0;299.0;407.0;-822.0
-17;-21.0;-574.0;-103.0;-643.0;1019.0;782.0;-839.0;297.0;371.0;-481.0
-17;-27.0;-588.0;-114.0;-636.0;1011.0;849.0;-899.0;297.0;418.0;-539.0
-17;-32.0;-612.0;-131.0;-630.0;1002.0;957.0;-917.0;296.0;386.0;-445.0
-17;-63.0;-643.0;-142.0;-595.0;973.0;1080.0;-938.0;249.0;320.0;-380.0
-77;-2.0;-601.0;-232.0;-518.0;924.0;960.0;-1256.0;231.0;123.0;-215.0
-83;11.0;-676.0;-230.0;-462.0;807.0;910.0;-758.0;244.0;319.0;-236.0
-85;-4.0;-694.0;-234.0;-438.0;795.0;932.0;-731.0;253.0;284.0;-439.0
-85;251.0;-483.0;-259.0;-650.0;696.0;765.0;-887.0;415.0;380.0;-470.0
-177;649.0;103.0;255.0;55.0;-167.0;807.0;-862.0;769.0;506.0;-383.0
-177;646.0;124.0;255.0;82.0;-185.0;860.0;-674.0;770.0;465.0;-382.0
-164;699.0;108.0;289.0;301.0;-494.0;796.0;-825.0;784.0;386.0;-570.0
-168;702.0;31.0;263.0;285.0;-540.0;805.0;-941.0;807.0;263.0;-527.0
-173;678.0;-58.0;213.0;191.0;-473.0;918.0;-922.0;819.0;432.0;-415.0
-173;544.0;-130.0;178.0;-42.0;-245.0;969.0;-869.0;859.0;528.0;-350.0
-173;541.0;-134.0;190.0;-44.0;-239.0;897.0;-775.0;859.0;467.0;-368.0
-173;548.0;-106.0;191.0;-11.0;-267.0;760.0;-620.0;876.0;467.0;-559.0
-172;505.0;382.0;176.0;58.0;-47.0;440.0;-629.0;886.0;674.0;-266.0
-172;499.0;427.0;179.0;63.0;-5.0;425.0;-652.0;887.0;693.0;-196.0
-172;490.0;467.0;182.0;66.0;43.0;394.0;-560.0;888.0;691.0;-136.0
-163;566.0;518.0;374.0;214.0;-14.0;757.0;-440.0;865.0;780.0;-166.0
-149;573.0;508.0;439.0;271.0;-103.0;641.0;-645.0;863.0;643.0;-526.0
-145;577.0;502.0;447.0;285.0;-125.0;694.0;-653.0;862.0;581.0;-528.0
-121;618.0;465.0;394.0;511.0;-114.0;933.0;-477.0;848.0;523.0;-348.0
-133;607.0;601.0;-65.0;396.0;129.0;461.0;-328.0;743.0;411.0;-251.0
-133;646.0;581.0;-149.0;448.0;59.0;483.0;-370.0;723.0;398.0;-292.0
-133;651.0;570.0;-177.0;446.0;46.0;467.0;-390.0;725.0;384.0;-291.0
-133;651.0;569.0;-178.0;446.0;45.0;473.0;-379.0;725.0;392.0;-282.0
-133;652.0;570.0;-187.0;447.0;48.0;472.0;-357.0;726.0;371.0;-292.0
-133;652.0;570.0;-188.0;447.0;49.0;485.0;-379.0;726.0;387.0;-281.0
-133;654.0;566.0;-191.0;450.0;42.0;480.0;-373.0;725.0;381.0;-292.0
-133;655.0;565.0;-191.0;452.0;39.0;486.0;-368.0;723.0;389.0;-288.0
-133;654.0;569.0;-190.0;453.0;46.0;485.0;-378.0;723.0;390.0;-265.0
-133;656.0;582.0;-170.0;459.0;62.0;534.0;-449.0;727.0;420.0;-287.0
-133;653.0;585.0;-167.0;459.0;66.0;453.0;-446.0;726.0;412.0;-272.0
-142;651.0;585.0;-89.0;470.0;85.0;319.0;-462.0;721.0;286.0;-300.0
-174;615.0;471.0;-68.0;331.0;25.0;420.0;-266.0;755.0;283.0;-255.0
-172;608.0;517.0;67.0;330.0;5.0;338.0;-353.0;785.0;487.0;-108.0
-172;585.0;594.0;179.0;302.0;80.0;403.0;-137.0;838.0;602.0;-57.0
-172;586.0;602.0;200.0;294.0;77.0;402.0;-183.0;847.0;555.0;-68.0
-172;584.0;626.0;220.0;292.0;72.0;378.0;-168.0;858.0;561.0;-76.0
-172;587.0;623.0;220.0;294.0;65.0;335.0;-194.0;857.0;563.0;-57.0
-172;592.0;616.0;216.0;296.0;52.0;273.0;-190.0;857.0;561.0;-49.0
-172;594.0;613.0;215.0;299.0;46.0;274.0;-178.0;857.0;543.0;-71.0
-172;598.0;606.0;215.0;301.0;29.0;284.0;-154.0;856.0;537.0;-99.0
-172;613.0;599.0;237.0;323.0;7.0;329.0;-96.0;851.0;504.0;-146.0
-164;672.0;632.0;400.0;463.0;91.0;259.0;-216.0;804.0;355.0;-416.0
128;683.0;723.0;483.0;454.0;373.0;507.0;-374.0;653.0;243.0;-216.0
-71;569.0;744.0;493.0;76.0;599.0;516.0;-462.0;573.0;256.0;-449.0
128;692.0;657.0;510.0;464.0;392.0;225.0;-253.0;643.0;290.0;-238.0
136;695.0;633.0;512.0;467.0;300.0;253.0;-269.0;651.0;348.0;-250.0
136;702.0;567.0;553.0;513.0;23.0;454.0;-168.0;667.0;502.0;-126.0
136;713.0;589.0;557.0;510.0;51.0;463.0;-235.0;670.0;659.0;-307.0
136;706.0;664.0;532.0;481.0;271.0;491.0;-498.0;682.0;367.0;-462.0
124;710.0;592.0;551.0;540.0;4.0;313.0;-203.0;699.0;487.0;-230.0
136;683.0;690.0;124.0;611.0;233.0;84.0;-250.0;639.0;135.0;-289.0
133;720.0;602.0;113.0;624.0;49.0;649.0;-232.0;680.0;585.0;-313.0
133;684.0;586.0;118.0;550.0;186.0;336.0;-489.0;726.0;344.0;-144.0
133;693.0;573.0;118.0;554.0;163.0;372.0;-492.0;723.0;423.0;-166.0
133;696.0;547.0;124.0;548.0;111.0;356.0;-349.0;716.0;391.0;-216.0
134;707.0;553.0;130.0;576.0;49.0;472.0;-290.0;704.0;436.0;-351.0
133;670.0;661.0;102.0;599.0;223.0;482.0;-470.0;699.0;360.0;-399.0
167;680.0;696.0;90.0;606.0;283.0;353.0;-428.0;662.0;156.0;-274.0
161;701.0;679.0;64.0;620.0;240.0;248.0;-334.0;649.0;251.0;-380.0
115;687.0;679.0;-7.0;633.0;227.0;304.0;-197.0;637.0;154.0;-366.0
117;686.0;690.0;-22.0;619.0;264.0;494.0;-234.0;615.0;360.0;-335.0
116;696.0;700.0;-9.0;596.0;310.0;427.0;-350.0;593.0;266.0;-348.0
116;709.0;690.0;2.0;578.0;289.0;406.0;-441.0;578.0;321.0;-333.0
116;694.0;704.0;5.0;558.0;319.0;329.0;-404.0;582.0;332.0;-284.0
116;692.0;705.0;9.0;563.0;321.0;316.0;-360.0;586.0;323.0;-281.0
116;697.0;692.0;1.0;589.0;297.0;325.0;-276.0;609.0;290.0;-270.0
98;690.0;707.0;-12.0;560.0;314.0;404.0;-275.0;609.0;322.0;-445.0
97;661.0;738.0;237.0;446.0;451.0;572.0;-264.0;591.0;439.0;-124.0
97;664.0;731.0;240.0;441.0;444.0;486.0;-246.0;589.0;436.0;-15.0
97;668.0;723.0;245.0;435.0;436.0;428.0;-239.0;586.0;584.0;-88.0
97;678.0;697.0;326.0;393.0;393.0;434.0;-407.0;586.0;456.0;-237.0
98;560.0;747.0;253.0;147.0;588.0;403.0;-286.0;420.0;434.0;-306.0
102;468.0;630.0;360.0;-276.0;641.0;415.0;-178.0;198.0;278.0;-384.0
5;273.0;456.0;130.0;-618.0;749.0;272.0;-567.0;-155.0;348.0;-397.0
7;148.0;333.0;127.0;-778.0;491.0;554.0;-274.0;-181.0;445.0;-249.0
6;155.0;288.0;161.0;-777.0;424.0;629.0;-267.0;-176.0;555.0;-590.0
112;177.0;260.0;81.0;-765.0;266.0;316.0;-316.0;-169.0;208.0;-357.0
34;188.0;324.0;30.0;-748.0;250.0;183.0;-382.0;-168.0;371.0;-330.0
15;238.0;480.0;80.0;-713.0;354.0;205.0;-230.0;-148.0;276.0;-162.0
26;188.0;554.0;171.0;-646.0;733.0;376.0;-166.0;-120.0;444.0;53.0
26;260.0;467.0;161.0;-661.0;694.0;223.0;-768.0;-113.0;268.0;-365.0
26;227.0;406.0;130.0;-737.0;539.0;475.0;-345.0;-174.0;427.0;-335.0
109;122.0;202.0;59.0;-763.0;319.0;391.0;-479.0;-235.0;391.0;-218.0
3;-9.0;69.0;-62.0;-656.0;357.0;663.0;-345.0;-407.0;459.0;-474.0
-33;-190.0;287.0;-166.0;-541.0;219.0;470.0;-194.0;-479.0;315.0;-406.0
-28;-62.0;21.0;-203.0;-533.0;137.0;192.0;64.0;-537.0;356.0;-328.0
-26;-452.0;-305.0;-373.0;28.0;36.0;403.0;-377.0;-716.0;517.0;-226.0
-134;-601.0;-380.0;-428.0;243.0;15.0;324.0;-267.0;-756.0;269.0;-384.0
-126;-670.0;-486.0;-521.0;336.0;59.0;59.0;-1019.0;-761.0;606.0;414.0
-107;-703.0;-111.0;-578.0;458.0;-593.0;904.0;-88.0;-756.0;363.0;-729.0
174;-658.0;-714.0;-509.0;387.0;425.0;299.0;-405.0;-617.0;278.0;-30.0
185;-589.0;-782.0;-468.0;273.0;564.0;607.0;-272.0;-628.0;471.0;-399.0
153;-579.0;-792.0;-458.0;260.0;584.0;640.0;-305.0;-631.0;549.0;-480.0
-87;-549.0;-816.0;-437.0;215.0;646.0;318.0;-384.0;-642.0;423.0;-586.0
-131;-679.0;-409.0;-567.0;287.0;-170.0;641.0;-47.0;-789.0;618.0;-231.0
-132;-635.0;-515.0;-475.0;281.0;60.0;517.0;-355.0;-775.0;537.0;-468.0
-129;-598.0;-612.0;-423.0;303.0;183.0;568.0;-584.0;-769.0;478.0;-548.0
-129;-632.0;-320.0;-502.0;-37.0;336.0;209.0;-271.0;-760.0;389.0;-383.0
-144;-616.0;-637.0;-454.0;15.0;700.0;5.0;326.0;-759.0;191.0;-285.0
118;-626.0;-681.0;-335.0;-19.0;803.0;339.0;0.0;-748.0;286.0;-468.0
175;-640.0;-756.0;-9.0;-110.0;1007.0;394.0;-237.0;-735.0;459.0;-116.0
175;-647.0;-750.0;33.0;-89.0;1009.0;344.0;-198.0;-728.0;433.0;-136.0
177;-671.0;-729.0;-33.0;-27.0;990.0;403.0;-165.0;-686.0;459.0;-239.0
-107;-649.0;-566.0;48.0;101.0;822.0;379.0;-379.0;-741.0;307.0;-369.0
-97;-600.0;-534.0;58.0;61.0;844.0;388.0;-331.0;-740.0;270.0;-300.0
-94;-598.0;-423.0;75.0;45.0;800.0;438.0;-306.0;-730.0;448.0;-224.0
-94;-523.0;-353.0;181.0;-65.0;847.0;416.0;-264.0;-760.0;300.0;-344.0
-113;-494.0;-333.0;-186.0;-80.0;858.0;261.0;-209.0;-762.0;258.0;-533.0
-150;-650.0;-379.0;-518.0;38.0;685.0;366.0;-207.0;-780.0;400.0;-284.0
-149;-628.0;-471.0;-546.0;59.0;735.0;260.0;-305.0;-777.0;326.0;-296.0
-149;-634.0;-635.0;-580.0;56.0;770.0;391.0;-287.0;-708.0;441.0;-173.0
-135;-664.0;-725.0;-533.0;-50.0;755.0;243.0;-422.0;-497.0;350.0;-438.0
132;-559.0;-680.0;-420.0;-132.0;678.0;643.0;-265.0;-276.0;290.0;-426.0
115;-436.0;-598.0;-380.0;-265.0;615.0;6.0;-630.0;-139.0;410.0;5.0
115;-422.0;-589.0;-371.0;-306.0;555.0;353.0;-312.0;-155.0;360.0;-130.0
125;-348.0;-524.0;-269.0;-454.0;346.0;93.0;-360.0;-22.0;221.0;-137.0
111;-406.0;-515.0;-259.0;-463.0;479.0;487.0;-380.0;-53.0;272.0;-481.0
110;-401.0;-486.0;-240.0;-512.0;412.0;621.0;-89.0;-10.0;503.0;-508.0
-69;874.0;-194.0;14.0;809.0;-884.0;396.0;-1033.0;-701.0;-250.0;-608.0
