InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
636.0;470.0;164.0;35;139.0;466.0;-454.0;410.0;470.0;904.0;-31
632.0;469.0;115.0;37;-46.0;464.0;-457.0;414.0;474.0;911.0;-35
628.0;469.0;253.0;38;56.0;599.0;-460.0;416.0;460.0;892.0;-42
625.0;471.0;247.0;38;-127.0;693.0;-462.0;416.0;491.0;1123.0;-52
622.0;475.0;523.0;36;-19.0;797.0;-465.0;413.0;508.0;1076.0;-66
621.0;478.0;495.0;34;-356.0;775.0;-464.0;413.0;432.0;901.0;-76
620.0;479.0;611.0;34;603.0;657.0;-463.0;414.0;524.0;817.0;-77
617.0;482.0;-683.0;34;277.0;594.0;-464.0;414.0;505.0;?;-74
618.0;487.0;-1100.0;35;-694.0;463.0;-459.0;414.0;?;635.0;-70
619.0;490.0;-808.0;?;-757.0;436.0;-453.0;415.0;?;618.0;-67
622.0;489.0;-673.0;?;-385.0;615.0;-449.0;416.0;?;570.0;-60
627.0;492.0;-675.0;?;-383.0;651.0;-442.0;411.0;517.0;586.0;-58
632.0;496.0;-587.0;?;-447.0;594.0;-436.0;406.0;579.0;670.0;-54
637.0;498.0;-571.0;?;-560.0;608.0;-427.0;404.0;452.0;998.0;-43
641.0;499.0;-561.0;?;-535.0;559.0;-421.0;403.0;395.0;1222.0;-36
645.0;500.0;-587.0;?;-521.0;570.0;-414.0;403.0;483.0;1083.0;-33
649.0;500.0;-747.0;?;-487.0;474.0;-408.0;402.0;377.0;1506.0;-35
653.0;501.0;?;?;-652.0;?;-402.0;402.0;470.0;614.0;-37
655.0;500.0;?;35;-143.0;?;-397.0;404.0;481.0;1099.0;?
657.0;498.0;?;35;-116.0;?;-394.0;407.0;435.0;1488.0;?
657.0;497.0;?;35;288.0;?;-393.0;409.0;308.0;861.0;?
655.0;497.0;?;35;1268.0;?;-395.0;409.0;545.0;501.0;?
653.0;499.0;?;35;-71.0;?;-398.0;409.0;775.0;672.0;?
652.0;500.0;?;35;-546.0;?;-400.0;407.0;597.0;-823.0;?
652.0;501.0;?;35;-984.0;?;-402.0;403.0;523.0;838.0;?
653.0;504.0;?;35;846.0;?;-403.0;396.0;836.0;689.0;?
655.0;506.0;-383.0;35;-547.0;?;-403.0;391.0;-181.0;649.0;?
657.0;506.0;-310.0;35;-541.0;?;-404.0;385.0;1199.0;595.0;?
660.0;508.0;-186.0;35;-90.0;680.0;-403.0;379.0;685.0;621.0;?
664.0;511.0;-220.0;35;27.0;487.0;-401.0;370.0;67.0;643.0;?
667.0;512.0;-67.0;35;-254.0;733.0;-400.0;364.0;468.0;611.0;?
669.0;512.0;-100.0;34;-99.0;854.0;-400.0;362.0;-590.0;603.0;?
668.0;509.0;-54.0;33;-20.0;1034.0;-404.0;362.0;-88.0;717.0;?
669.0;504.0;6.0;34;-14.0;984.0;-408.0;364.0;572.0;732.0;?
671.0;499.0;-42.0;35;2.0;960.0;-410.0;364.0;-71.0;678.0;?
675.0;494.0;46.0;36;34.0;946.0;-410.0;362.0;121.0;809.0;?
681.0;491.0;5.0;35;14.0;979.0;-409.0;359.0;278.0;851.0;?
686.0;490.0;71.0;36;20.0;1019.0;-406.0;353.0;152.0;?;?
691.0;491.0;57.0;39;-26.0;947.0;-402.0;347.0;-8.0;?;-36
696.0;494.0;-34.0;42;-173.0;1030.0;-395.0;339.0;13.0;648.0;-36
699.0;500.0;-42.0;41;-173.0;1172.0;-388.0;332.0;131.0;743.0;-36
700.0;509.0;107.0;43;-198.0;951.0;-383.0;323.0;150.0;684.0;-36
699.0;519.0;401.0;41;-80.0;774.0;-379.0;314.0;54.0;728.0;-36
698.0;531.0;371.0;43;58.0;799.0;-374.0;302.0;87.0;662.0;-36
697.0;542.0;?;57;-214.0;621.0;-369.0;289.0;163.0;738.0;-36
696.0;554.0;?;60;-776.0;695.0;-363.0;277.0;354.0;696.0;-36
695.0;564.0;?;57;-593.0;728.0;-358.0;266.0;131.0;646.0;-36
690.0;575.0;?;58;-521.0;747.0;-356.0;259.0;143.0;683.0;-36
685.0;584.0;?;57;-541.0;792.0;-354.0;253.0;219.0;722.0;-36
681.0;593.0;?;58;-538.0;819.0;-352.0;?;174.0;725.0;-36
681.0;?;?;58;-621.0;795.0;-346.0;?;216.0;731.0;-36
682.0;?;?;58;-446.0;797.0;-338.0;?;172.0;660.0;-37
686.0;?;-679.0;58;-404.0;889.0;-330.0;?;104.0;623.0;-36
689.0;?;-626.0;58;-527.0;847.0;-319.0;?;117.0;631.0;-34
692.0;?;-435.0;58;-412.0;879.0;-306.0;?;83.0;696.0;-34
695.0;?;-278.0;58;-307.0;790.0;-292.0;?;101.0;703.0;-33
701.0;?;-194.0;58;-469.0;756.0;-273.0;?;172.0;703.0;-33
706.0;?;15.0;58;-717.0;745.0;-252.0;?;146.0;609.0;-34
710.0;?;170.0;58;-60.0;816.0;-228.0;?;153.0;654.0;-35
712.0;?;-110.0;58;-299.0;924.0;-205.0;?;98.0;676.0;-36
714.0;?;-173.0;57;-141.0;872.0;-183.0;?;46.0;650.0;-37
715.0;?;-75.0;58;-222.0;821.0;-160.0;?;79.0;757.0;-38
718.0;679.0;-139.0;57;-198.0;841.0;-139.0;63.0;104.0;692.0;-39
720.0;682.0;-71.0;57;-252.0;882.0;-119.0;45.0;224.0;638.0;-40
721.0;685.0;4.0;57;-93.0;913.0;-100.0;28.0;208.0;714.0;-40
720.0;688.0;37.0;57;-104.0;952.0;-84.0;12.0;170.0;883.0;-41
720.0;691.0;-16.0;57;-208.0;954.0;-70.0;-4.0;154.0;947.0;-40
719.0;693.0;-21.0;57;-124.0;995.0;-58.0;-19.0;213.0;889.0;-39
718.0;694.0;66.0;57;39.0;1005.0;-48.0;-33.0;224.0;875.0;-38
717.0;695.0;353.0;57;272.0;1099.0;-40.0;-45.0;282.0;880.0;-36
715.0;696.0;181.0;57;145.0;1117.0;-34.0;-56.0;327.0;861.0;-34
713.0;697.0;-1.0;57;54.0;1068.0;-28.0;-66.0;234.0;680.0;-37
711.0;699.0;77.0;57;46.0;1028.0;-23.0;-75.0;227.0;682.0;-40
709.0;699.0;40.0;57;36.0;1098.0;-18.0;-86.0;454.0;581.0;-40
707.0;700.0;-6.0;57;18.0;1046.0;-12.0;-96.0;582.0;736.0;-40
705.0;701.0;77.0;57;38.0;929.0;-6.0;-105.0;625.0;807.0;-40
703.0;702.0;92.0;57;23.0;939.0;0.0;-114.0;466.0;807.0;-40
701.0;703.0;81.0;57;34.0;963.0;6.0;-121.0;467.0;838.0;-40
699.0;703.0;32.0;57;30.0;993.0;11.0;-130.0;433.0;761.0;-40
699.0;702.0;65.0;57;74.0;995.0;16.0;-138.0;348.0;824.0;-40
700.0;699.0;67.0;56;97.0;916.0;22.0;-145.0;263.0;825.0;-40
701.0;697.0;87.0;56;55.0;888.0;26.0;-149.0;388.0;844.0;-40
702.0;695.0;109.0;56;73.0;898.0;27.0;-151.0;335.0;740.0;-40
704.0;693.0;153.0;56;82.0;953.0;25.0;-151.0;438.0;698.0;-40
708.0;690.0;?;56;88.0;981.0;22.0;-149.0;354.0;600.0;-40
712.0;?;?;56;29.0;934.0;17.0;-143.0;340.0;927.0;-40
714.0;?;?;56;4.0;889.0;8.0;-136.0;357.0;810.0;-40
716.0;?;235.0;56;-60.0;912.0;-2.0;-129.0;379.0;930.0;-40
717.0;?;290.0;55;-142.0;856.0;-10.0;-121.0;451.0;947.0;-40
718.0;?;252.0;54;-173.0;1065.0;-19.0;-115.0;375.0;862.0;-40
717.0;?;232.0;54;-217.0;1000.0;-27.0;-111.0;274.0;833.0;-40
716.0;?;203.0;55;-238.0;938.0;-34.0;-109.0;266.0;915.0;-40
715.0;?;135.0;55;-288.0;1023.0;-39.0;-108.0;287.0;788.0;-40
714.0;?;122.0;55;-140.0;964.0;-43.0;-106.0;340.0;776.0;-40
714.0;691.0;172.0;54;-85.0;936.0;-48.0;-104.0;521.0;919.0;-40
713.0;693.0;200.0;55;-222.0;945.0;-51.0;-100.0;321.0;1006.0;-40
711.0;694.0;251.0;55;-144.0;941.0;-53.0;-98.0;505.0;1044.0;-40
710.0;695.0;292.0;54;-109.0;932.0;-55.0;-97.0;427.0;1060.0;-40
708.0;697.0;189.0;54;-145.0;981.0;-55.0;-98.0;360.0;780.0;-40
707.0;698.0;123.0;54;-127.0;976.0;-55.0;-99.0;482.0;714.0;-40
706.0;699.0;42.0;54;-184.0;929.0;-57.0;-99.0;425.0;1010.0;-40
706.0;699.0;10.0;54;-166.0;835.0;-58.0;-99.0;367.0;1080.0;-40
707.0;698.0;-40.0;54;-208.0;781.0;-59.0;-98.0;483.0;938.0;-40
707.0;698.0;-100.0;54;-224.0;754.0;-60.0;-97.0;563.0;779.0;-40
706.0;699.0;-169.0;54;-244.0;1032.0;-61.0;-96.0;575.0;712.0;-40
706.0;699.0;-122.0;54;-219.0;1163.0;-61.0;-95.0;669.0;621.0;-40
705.0;700.0;-186.0;54;-106.0;1070.0;-61.0;-93.0;597.0;520.0;-40
706.0;700.0;-275.0;54;-54.0;1121.0;-61.0;-91.0;476.0;214.0;-40
706.0;700.0;-320.0;54;-157.0;?;-61.0;-90.0;770.0;527.0;-40
706.0;700.0;-221.0;54;-123.0;?;-61.0;-89.0;1149.0;1052.0;-40
707.0;699.0;188.0;54;-3.0;?;-59.0;-91.0;1022.0;887.0;-40
708.0;698.0;235.0;54;-66.0;?;-56.0;-92.0;1018.0;657.0;-40
709.0;697.0;128.0;54;379.0;?;-53.0;-94.0;821.0;1024.0;-40
709.0;697.0;287.0;54;201.0;1019.0;-50.0;-96.0;766.0;920.0;-40
709.0;697.0;390.0;54;-205.0;?;-47.0;-98.0;454.0;838.0;-40
709.0;697.0;257.0;54;-5.0;?;-44.0;-101.0;344.0;934.0;-40
709.0;697.0;106.0;54;217.0;?;-41.0;-102.0;-414.0;820.0;-40
708.0;697.0;97.0;54;-125.0;?;-40.0;-103.0;361.0;881.0;-40
708.0;697.0;152.0;54;-86.0;?;-40.0;-104.0;652.0;866.0;-39
709.0;696.0;38.0;54;-10.0;?;-40.0;-106.0;447.0;748.0;-39
709.0;696.0;-78.0;54;-24.0;?;-38.0;-108.0;553.0;630.0;-39
709.0;696.0;-42.0;54;79.0;?;-35.0;-110.0;799.0;751.0;-38
708.0;697.0;52.0;54;80.0;?;-33.0;-110.0;513.0;1057.0;-38
707.0;698.0;54.0;54;37.0;?;-31.0;-110.0;658.0;952.0;-38
705.0;700.0;36.0;54;64.0;909.0;-29.0;-109.0;665.0;983.0;-37
703.0;702.0;34.0;59;0.0;999.0;-28.0;-108.0;566.0;983.0;-36
702.0;704.0;-35.0;67;11.0;1011.0;-28.0;-107.0;656.0;854.0;-36
700.0;706.0;-26.0;76;-7.0;916.0;-27.0;-106.0;596.0;729.0;-36
699.0;707.0;-93.0;86;-118.0;921.0;-26.0;-107.0;459.0;777.0;-36
698.0;707.0;-103.0;94;-44.0;1038.0;-24.0;-109.0;475.0;823.0;-36
698.0;707.0;-109.0;99;-30.0;990.0;-22.0;-112.0;776.0;607.0;-36
697.0;708.0;-61.0;102;-13.0;913.0;-20.0;-114.0;755.0;568.0;-36
696.0;709.0;-46.0;100;-29.0;859.0;-17.0;-117.0;585.0;621.0;-36
694.0;710.0;-21.0;100;-59.0;694.0;-13.0;-123.0;687.0;589.0;-35
692.0;710.0;-44.0;100;-43.0;661.0;-8.0;-129.0;655.0;541.0;-35
690.0;710.0;-35.0;100;-69.0;603.0;-3.0;-137.0;516.0;559.0;-35
689.0;710.0;-37.0;100;-66.0;650.0;3.0;-146.0;411.0;570.0;-36
686.0;710.0;-70.0;100;-64.0;668.0;9.0;-155.0;366.0;520.0;-36
685.0;709.0;-70.0;100;-54.0;669.0;14.0;-165.0;250.0;495.0;-37
686.0;706.0;-27.0;100;-27.0;655.0;20.0;-174.0;223.0;652.0;-37
688.0;702.0;-9.0;100;-63.0;629.0;26.0;-182.0;365.0;891.0;-37
691.0;696.0;1.0;100;-89.0;603.0;33.0;-192.0;409.0;1162.0;-36
694.0;689.0;-20.0;100;-71.0;697.0;43.0;-205.0;335.0;1038.0;-35
696.0;680.0;-58.0;100;-88.0;703.0;58.0;-221.0;340.0;1025.0;-35
698.0;671.0;-54.0;100;-68.0;681.0;77.0;-240.0;337.0;983.0;-35
698.0;661.0;-32.0;?;-39.0;419.0;101.0;-258.0;323.0;913.0;-35
695.0;652.0;-32.0;?;-56.0;238.0;126.0;-275.0;351.0;912.0;-35
692.0;643.0;-21.0;?;-66.0;54.0;149.0;-291.0;?;844.0;-35
687.0;637.0;-33.0;?;-66.0;106.0;170.0;-306.0;?;777.0;-35
681.0;?;-42.0;?;-84.0;250.0;190.0;-321.0;?;712.0;-35
673.0;?;-40.0;?;-67.0;340.0;209.0;-336.0;?;673.0;-36
664.0;?;-32.0;?;-65.0;359.0;226.0;-351.0;?;682.0;-36
655.0;?;-22.0;?;-47.0;407.0;243.0;-369.0;?;660.0;-36
644.0;?;18.0;?;-28.0;388.0;259.0;-390.0;?;608.0;-35
633.0;?;10.0;100;-18.0;415.0;277.0;-417.0;?;605.0;-34
621.0;?;-18.0;101;-53.0;309.0;298.0;-443.0;?;619.0;-34
605.0;?;-4.0;101;-7.0;215.0;319.0;-470.0;?;613.0;-33
586.0;?;-57.0;100;-63.0;215.0;338.0;-496.0;?;687.0;-33
566.0;?;-75.0;101;-122.0;230.0;358.0;-520.0;?;795.0;-32
546.0;?;-92.0;100;-96.0;235.0;376.0;-543.0;?;752.0;-34
526.0;?;-57.0;100;-66.0;321.0;392.0;-564.0;?;683.0;-38
507.0;488.0;-49.0;100;-39.0;415.0;408.0;-582.0;?;667.0;-38
487.0;476.0;2.0;96;-15.0;407.0;423.0;-598.0;316.0;580.0;-38
469.0;467.0;3.0;97;-36.0;257.0;435.0;-611.0;307.0;489.0;-38
451.0;458.0;-35.0;85;?;205.0;447.0;-623.0;275.0;450.0;-38
433.0;448.0;-10.0;70;?;171.0;459.0;-634.0;208.0;520.0;-38
417.0;439.0;25.0;74;?;205.0;469.0;-643.0;271.0;548.0;-38
400.0;428.0;10.0;73;?;242.0;482.0;-651.0;276.0;579.0;-38
385.0;419.0;-29.0;70;?;262.0;494.0;-658.0;210.0;593.0;-38
371.0;410.0;-20.0;75;-25.0;239.0;504.0;-664.0;245.0;680.0;-38
358.0;403.0;-30.0;80;-18.0;241.0;512.0;-669.0;178.0;710.0;-39
?;395.0;-20.0;100;-26.0;282.0;519.0;-675.0;132.0;687.0;-39
?;386.0;-29.0;106;40.0;302.0;528.0;-682.0;149.0;665.0;-39
?;376.0;40.0;126;68.0;324.0;538.0;-687.0;205.0;626.0;-39
?;367.0;139.0;157;-37.0;304.0;548.0;-691.0;256.0;611.0;-39
?;357.0;254.0;129;-65.0;357.0;557.0;?;271.0;601.0;-39
?;347.0;378.0;202;4.0;363.0;566.0;?;317.0;592.0;-39
253.0;336.0;452.0;102;56.0;437.0;573.0;?;393.0;625.0;-40
239.0;326.0;263.0;-187;-130.0;479.0;579.0;?;424.0;716.0;-41
224.0;316.0;6.0;-184;-387.0;521.0;582.0;?;405.0;748.0;-41
214.0;309.0;-70.0;?;-432.0;567.0;585.0;?;360.0;674.0;-44
207.0;301.0;-206.0;?;-479.0;528.0;586.0;?;298.0;626.0;-44
200.0;294.0;-94.0;?;-380.0;476.0;588.0;?;276.0;627.0;-48
194.0;287.0;-46.0;?;-204.0;309.0;592.0;?;316.0;721.0;-56
189.0;277.0;135.0;?;-128.0;183.0;594.0;?;328.0;675.0;-62
183.0;266.0;202.0;?;-210.0;180.0;597.0;-734.0;398.0;502.0;-74
181.0;259.0;241.0;?;-219.0;250.0;599.0;-736.0;408.0;358.0;-81
182.0;258.0;219.0;?;-201.0;180.0;601.0;-734.0;426.0;293.0;-76
182.0;259.0;130.0;?;-169.0;125.0;?;-729.0;360.0;371.0;?
186.0;261.0;90.0;?;-88.0;-36.0;?;-724.0;287.0;510.0;?
192.0;264.0;159.0;-176;-241.0;-66.0;?;-723.0;247.0;564.0;?
199.0;265.0;164.0;-176;-299.0;45.0;?;-723.0;284.0;505.0;?
203.0;266.0;121.0;-177;-236.0;157.0;?;-720.0;374.0;478.0;?
198.0;259.0;62.0;-175;-202.0;284.0;?;-724.0;311.0;497.0;?
188.0;247.0;-2.0;-178;-121.0;316.0;?;-730.0;48.0;509.0;?
181.0;236.0;-45.0;-175;-22.0;290.0;?;-735.0;-103.0;524.0;?
175.0;227.0;-192.0;-176;100.0;270.0;?;-739.0;-39.0;513.0;?
164.0;218.0;-107.0;-180;217.0;280.0;?;-742.0;145.0;572.0;-39
153.0;206.0;-186.0;-168;330.0;281.0;?;-747.0;273.0;635.0;-33
142.0;195.0;434.0;-191;432.0;281.0;?;-752.0;226.0;752.0;-29
134.0;185.0;13.0;-159;381.0;291.0;?;?;157.0;742.0;-25
127.0;179.0;-138.0;-193;?;322.0;615.0;-757.0;150.0;773.0;-19
122.0;176.0;-158.0;-185;?;365.0;615.0;-759.0;180.0;865.0;-19
119.0;175.0;-48.0;114;?;340.0;615.0;-759.0;189.0;769.0;-25
116.0;176.0;-118.0;212;?;290.0;616.0;-759.0;150.0;538.0;-34
113.0;177.0;-55.0;152;?;390.0;616.0;-759.0;155.0;562.0;-37
110.0;179.0;-60.0;138;?;263.0;615.0;-760.0;198.0;575.0;-38
104.0;183.0;-19.0;61;?;95.0;615.0;-760.0;288.0;543.0;-40
100.0;187.0;-7.0;62;?;62.0;615.0;-759.0;321.0;522.0;-40
95.0;193.0;23.0;68;?;52.0;617.0;-757.0;322.0;515.0;-40
90.0;198.0;23.0;69;?;41.0;617.0;-757.0;375.0;536.0;-40
84.0;205.0;39.0;68;?;47.0;613.0;-759.0;444.0;513.0;-40
81.0;207.0;71.0;97;170.0;107.0;606.0;-764.0;312.0;463.0;-41
82.0;208.0;70.0;83;193.0;192.0;604.0;-765.0;278.0;432.0;-41
83.0;208.0;46.0;82;108.0;224.0;608.0;-762.0;293.0;398.0;-41
85.0;210.0;-91.0;184;25.0;213.0;612.0;-757.0;228.0;387.0;-41
88.0;210.0;-162.0;-23;-80.0;233.0;616.0;-754.0;227.0;422.0;-41
89.0;210.0;-175.0;-199;-148.0;234.0;619.0;-751.0;213.0;506.0;-41
89.0;209.0;-46.0;-123;19.0;228.0;622.0;-749.0;223.0;544.0;-41
87.0;207.0;20.0;-147;165.0;212.0;624.0;-748.0;253.0;562.0;-42
86.0;203.0;48.0;-144;111.0;305.0;626.0;-748.0;222.0;606.0;-43
84.0;199.0;103.0;-133;-122.0;336.0;628.0;-748.0;185.0;740.0;-43
82.0;195.0;256.0;-145;-268.0;284.0;630.0;-747.0;158.0;632.0;-49
80.0;192.0;384.0;?;-297.0;242.0;633.0;-746.0;148.0;509.0;-60
77.0;188.0;617.0;?;-359.0;351.0;?;-744.0;145.0;441.0;-70
70.0;182.0;371.0;-149;-88.0;240.0;?;-744.0;173.0;406.0;-79
67.0;176.0;-529.0;-152;-24.0;-42.0;?;-743.0;227.0;422.0;-77
68.0;174.0;-886.0;-155;-715.0;-49.0;?;-744.0;215.0;485.0;?
68.0;169.0;-952.0;-153;-801.0;-88.0;?;-743.0;206.0;554.0;?
68.0;163.0;-501.0;-154;-373.0;-41.0;?;-741.0;294.0;579.0;?
68.0;161.0;-543.0;-154;-353.0;93.0;?;-741.0;370.0;533.0;-63
63.0;155.0;-490.0;-154;-529.0;244.0;?;-744.0;228.0;509.0;-62
51.0;144.0;-417.0;-154;-705.0;359.0;?;-746.0;174.0;518.0;-61
39.0;131.0;-443.0;-153;-649.0;387.0;?;-750.0;81.0;511.0;-61
30.0;119.0;-554.0;-156;-474.0;326.0;?;-753.0;92.0;546.0;-53
22.0;110.0;-591.0;-152;-375.0;229.0;?;-755.0;157.0;566.0;-48
13.0;101.0;-433.0;-157;-356.0;221.0;645.0;-758.0;308.0;663.0;-44
3.0;92.0;-477.0;-155;-313.0;243.0;644.0;-759.0;328.0;761.0;-27
-7.0;84.0;-301.0;-151;19.0;260.0;643.0;-761.0;317.0;776.0;-18
-16.0;74.0;397.0;-168;-60.0;389.0;643.0;-762.0;271.0;842.0;-18
-24.0;67.0;1073.0;-137;-487.0;438.0;642.0;-763.0;213.0;725.0;-20
-29.0;62.0;443.0;-193;1362.0;398.0;642.0;-764.0;206.0;543.0;-27
-31.0;59.0;18.0;-139;-54.0;275.0;641.0;-765.0;213.0;591.0;-33
-31.0;60.0;412.0;109;?;170.0;642.0;-764.0;204.0;634.0;-34
-32.0;63.0;619.0;116;?;44.0;645.0;-761.0;248.0;656.0;-34
-34.0;69.0;-557.0;69;?;79.0;649.0;-757.0;334.0;555.0;-34
-38.0;76.0;-509.0;108;?;142.0;649.0;-756.0;371.0;480.0;-34
-46.0;82.0;-323.0;78;?;182.0;650.0;-754.0;358.0;468.0;-34
-54.0;91.0;-95.0;104;?;184.0;648.0;-755.0;363.0;481.0;-35
-55.0;93.0;-69.0;104;?;151.0;641.0;-760.0;235.0;495.0;-35
-56.0;95.0;-104.0;90;137.0;131.0;637.0;-763.0;247.0;447.0;-35
-53.0;98.0;20.0;180;27.0;163.0;635.0;-764.0;312.0;399.0;-35
-53.0;101.0;165.0;15;219.0;136.0;635.0;-764.0;340.0;423.0;-35
-51.0;101.0;149.0;-190;172.0;194.0;635.0;-764.0;323.0;449.0;-35
-50.0;100.0;56.0;-122;192.0;213.0;635.0;-765.0;233.0;482.0;-35
-50.0;99.0;-32.0;-120;62.0;210.0;635.0;-764.0;197.0;507.0;-35
-50.0;98.0;-125.0;-127;-20.0;?;636.0;-764.0;187.0;506.0;-35
-49.0;97.0;-160.0;-111;-104.0;?;636.0;-764.0;197.0;547.0;-35
-47.0;95.0;-44.0;-129;22.0;?;637.0;-763.0;194.0;679.0;-38
-45.0;94.0;78.0;-122;87.0;?;638.0;-763.0;196.0;705.0;-39
-44.0;94.0;94.0;-126;121.0;?;638.0;-763.0;185.0;586.0;-41
-43.0;92.0;164.0;-126;-16.0;?;639.0;-762.0;187.0;539.0;-50
-43.0;90.0;398.0;-126;-75.0;238.0;640.0;-762.0;217.0;?;-63
-43.0;87.0;510.0;-128;-364.0;148.0;640.0;-762.0;242.0;?;-77
-42.0;84.0;392.0;-127;-101.0;213.0;638.0;-764.0;228.0;?;-84
-42.0;79.0;-512.0;-128;-229.0;207.0;634.0;?;230.0;?;-84
-43.0;71.0;-795.0;-128;-716.0;106.0;629.0;?;267.0;?;-81
-41.0;64.0;-606.0;-128;-648.0;87.0;622.0;?;317.0;?;-76
-38.0;63.0;-527.0;-128;-315.0;163.0;615.0;?;259.0;?;-71
-38.0;60.0;-608.0;-128;-442.0;237.0;606.0;?;185.0;434.0;-67
-39.0;55.0;-535.0;-128;-517.0;286.0;597.0;?;141.0;426.0;-60
-38.0;53.0;-514.0;-128;-490.0;262.0;587.0;?;101.0;400.0;-51
-35.0;54.0;-489.0;-128;-568.0;262.0;577.0;?;58.0;422.0;-46
-32.0;57.0;-613.0;-128;-410.0;228.0;568.0;?;119.0;427.0;?
-29.0;61.0;-651.0;?;-504.0;208.0;557.0;?;182.0;456.0;?
-26.0;66.0;-753.0;?;-414.0;219.0;545.0;?;203.0;546.0;?
-22.0;74.0;-150.0;?;-494.0;182.0;531.0;?;197.0;541.0;?
-15.0;83.0;-377.0;?;519.0;171.0;513.0;?;217.0;463.0;-37
-5.0;95.0;1556.0;-128;-717.0;176.0;494.0;?;225.0;458.0;-39
8.0;109.0;1343.0;-128;790.0;76.0;470.0;?;235.0;437.0;-39
21.0;126.0;576.0;-128;110.0;-39.0;444.0;-887.0;245.0;407.0;-39
35.0;145.0;844.0;-127;-181.0;-32.0;415.0;-898.0;231.0;446.0;-39
45.0;159.0;-683.0;-130;-198.0;-63.0;381.0;-909.0;250.0;462.0;-39
44.0;176.0;-905.0;-136;-326.0;10.0;345.0;-921.0;300.0;452.0;-39
45.0;191.0;-339.0;-139;-236.0;39.0;305.0;-932.0;298.0;446.0;-39
45.0;201.0;-151.0;-142;-109.0;124.0;267.0;-941.0;142.0;440.0;-39
45.0;208.0;-156.0;-143;-13.0;157.0;230.0;-950.0;189.0;472.0;-39
43.0;215.0;-117.0;-145;176.0;120.0;195.0;-956.0;164.0;473.0;-39
43.0;221.0;-82.0;-147;-96.0;40.0;164.0;-960.0;137.0;474.0;-39
47.0;225.0;-29.0;-147;61.0;-2.0;137.0;-964.0;140.0;527.0;-39
50.0;231.0;-33.0;-148;6.0;45.0;112.0;-965.0;109.0;597.0;-39
52.0;238.0;-46.0;-148;-17.0;63.0;91.0;-966.0;174.0;633.0;-39
54.0;243.0;11.0;-148;113.0;81.0;73.0;-966.0;157.0;763.0;-39
55.0;248.0;-50.0;-148;57.0;57.0;57.0;-966.0;131.0;819.0;-39
58.0;252.0;-119.0;-148;-44.0;117.0;40.0;-965.0;146.0;657.0;-39
59.0;256.0;67.0;-148;10.0;170.0;26.0;-965.0;194.0;593.0;-39
59.0;259.0;94.0;-148;180.0;330.0;14.0;-964.0;157.0;637.0;-39
59.0;263.0;60.0;-148;53.0;341.0;3.0;-963.0;246.0;504.0;-39
58.0;266.0;2.0;-148;-86.0;287.0;-7.0;-962.0;275.0;491.0;-39
58.0;266.0;-28.0;-148;-195.0;299.0;-15.0;-962.0;254.0;481.0;-39
58.0;265.0;168.0;-148;-177.0;251.0;-23.0;-962.0;190.0;365.0;-39
62.0;260.0;716.0;-148;-111.0;199.0;-28.0;-963.0;309.0;362.0;-39
64.0;261.0;349.0;-148;-205.0;144.0;-32.0;-963.0;235.0;439.0;-39
65.0;263.0;-718.0;-148;?;126.0;-35.0;-962.0;202.0;643.0;-39
67.0;264.0;-993.0;-147;?;-21.0;-35.0;-961.0;261.0;482.0;-39
69.0;264.0;-450.0;-147;?;-76.0;-33.0;-961.0;194.0;444.0;-39
71.0;267.0;?;-147;?;80.0;-32.0;-961.0;187.0;490.0;-39
75.0;270.0;?;-148;-554.0;186.0;-31.0;-959.0;232.0;520.0;-39
?;274.0;?;-148;-473.0;92.0;-30.0;-958.0;97.0;312.0;-39
79.0;277.0;?;-147;-411.0;17.0;-27.0;-957.0;8.0;325.0;-39
79.0;?;?;-147;-351.0;129.0;-24.0;-957.0;-35.0;377.0;-39
80.0;?;?;-147;-455.0;53.0;-20.0;-958.0;60.0;426.0;-39
82.0;273.0;?;-147;-253.0;-165.0;-17.0;-958.0;158.0;721.0;-39
83.0;271.0;?;-148;-21.0;-58.0;-13.0;-959.0;84.0;833.0;-39
83.0;267.0;?;-148;-258.0;136.0;-8.0;-960.0;148.0;812.0;-39
84.0;261.0;?;-147;-625.0;292.0;-3.0;-962.0;79.0;642.0;-39
84.0;257.0;?;-147;241.0;442.0;2.0;-963.0;-114.0;548.0;-39
83.0;252.0;?;-147;-24.0;594.0;7.0;-964.0;-277.0;467.0;-39
81.0;247.0;?;-148;-1073.0;484.0;13.0;-966.0;15.0;663.0;-39
78.0;241.0;?;-148;-896.0;536.0;20.0;-967.0;327.0;603.0;-39
75.0;234.0;-278.0;-148;352.0;119.0;26.0;-969.0;640.0;435.0;-39
72.0;229.0;-111.0;-147;-179.0;-35.0;33.0;-970.0;840.0;556.0;-39
70.0;226.0;?;-147;-152.0;117.0;38.0;-971.0;672.0;582.0;-39
67.0;225.0;?;-147;-32.0;212.0;41.0;-971.0;389.0;617.0;-39
