InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
524.0;-9.0;24.0;-118.0;-29.0;865.0;-344.0;285.0;263.0;-433.0;61.0;119.0
605.0;31.0;-8.0;236.0;96.0;1076.0;-174.0;485.0;541.0;-428.0;36.0;-391.0
677.0;-42.0;-15.0;546.0;57.0;1263.0;-97.0;595.0;738.0;-484.0;-207.0;-365.0
752.0;-81.0;-82.0;773.0;-152.0;1436.0;-11.0;687.0;924.0;-495.0;25.0;-51.0
797.0;-92.0;-182.0;1181.0;-491.0;1682.0;61.0;783.0;1315.0;-447.0;-8.0;168.0
866.0;-156.0;-332.0;1640.0;-866.0;1871.0;37.0;865.0;1636.0;-430.0;250.0;513.0
852.0;-144.0;-422.0;1908.0;-1208.0;2066.0;-86.0;995.0;1840.0;-417.0;492.0;923.0
904.0;-164.0;-500.0;2046.0;-1565.0;2187.0;-212.0;1025.0;2097.0;-441.0;604.0;1083.0
957.0;-121.0;-548.0;2014.0;-1978.0;2168.0;-241.0;1024.0;2280.0;-481.0;463.0;962.0
1002.0;-146.0;-644.0;1907.0;-2300.0;2053.0;-183.0;1003.0;2193.0;-452.0;690.0;1168.0
1023.0;-183.0;-711.0;1825.0;-2369.0;1844.0;-381.0;957.0;1955.0;-366.0;860.0;1820.0
1011.0;-165.0;-724.0;1686.0;-2411.0;?;-574.0;974.0;1674.0;-328.0;528.0;1908.0
1005.0;-138.0;-704.0;1438.0;-2446.0;?;-954.0;999.0;1435.0;-316.0;266.0;1272.0
998.0;-81.0;-501.0;595.0;-2309.0;?;-1381.0;1056.0;1115.0;-110.0;409.0;843.0
957.0;-38.0;-308.0;-1530.0;-2048.0;?;-1818.0;1097.0;832.0;220.0;724.0;753.0
906.0;11.0;9.0;-3853.0;-1807.0;?;-2111.0;1171.0;359.0;343.0;1027.0;991.0
701.0;31.0;327.0;-5069.0;-1525.0;?;-2120.0;1140.0;14.0;257.0;1227.0;1057.0
499.0;26.0;646.0;-5056.0;-1191.0;?;-1744.0;1111.0;-226.0;-76.0;1376.0;685.0
403.0;39.0;866.0;-3985.0;-860.0;?;-1433.0;1045.0;-705.0;-298.0;1345.0;451.0
194.0;78.0;781.0;-3394.0;-658.0;?;-1244.0;1078.0;-508.0;-374.0;1169.0;418.0
67.0;6.0;818.0;-3084.0;-565.0;?;-1045.0;?;-522.0;-575.0;1048.0;559.0
-28.0;-56.0;545.0;-3072.0;-451.0;?;-883.0;?;-778.0;-535.0;930.0;482.0
-140.0;-59.0;339.0;-2711.0;-338.0;?;-785.0;?;-778.0;-522.0;847.0;407.0
-109.0;-82.0;6.0;-1068.0;-225.0;?;-711.0;?;-540.0;-745.0;712.0;293.0
-175.0;-145.0;-371.0;-660.0;-217.0;?;-682.0;?;-121.0;-652.0;497.0;61.0
106.0;-196.0;-410.0;-1044.0;-217.0;?;-547.0;?;-682.0;-539.0;232.0;-48.0
272.0;-212.0;-833.0;-48.0;-148.0;?;?;?;-699.0;-549.0;-115.0;-151.0
-26.0;-176.0;-1306.0;2039.0;?;-635.0;?;?;84.0;-232.0;-509.0;-352.0
-272.0;-164.0;-905.0;1299.0;?;-207.0;?;?;1046.0;-196.0;-681.0;-775.0
148.0;-48.0;-104.0;-178.0;?;-119.0;?;?;142.0;-180.0;-596.0;-1036.0
134.0;-36.0;-141.0;-131.0;?;-84.0;?;?;-199.0;-306.0;-253.0;-778.0
-133.0;-25.0;-449.0;152.0;?;-163.0;?;-100.0;-307.0;-239.0;5.0;-192.0
-11.0;-47.0;-68.0;85.0;?;-490.0;?;-5.0;-400.0;-166.0;31.0;75.0
-157.0;-75.0;434.0;-137.0;-24.0;-491.0;?;-49.0;?;-29.0;38.0;22.0
-528.0;-61.0;408.0;-113.0;-34.0;-463.0;?;-328.0;?;-50.0;63.0;26.0
-729.0;46.0;376.0;206.0;-68.0;-237.0;?;-593.0;?;-190.0;25.0;165.0
-798.0;74.0;298.0;418.0;-60.0;-127.0;?;-716.0;?;-178.0;-143.0;176.0
-906.0;35.0;264.0;535.0;13.0;-547.0;?;-752.0;?;-106.0;-343.0;-65.0
-867.0;-29.0;209.0;867.0;110.0;-712.0;?;-723.0;?;-78.0;-516.0;-292.0
-785.0;-113.0;186.0;790.0;186.0;-569.0;47.0;-711.0;?;-88.0;-550.0;-381.0
-740.0;-87.0;222.0;625.0;195.0;-454.0;119.0;-804.0;?;-164.0;-578.0;-348.0
-662.0;-131.0;134.0;201.0;202.0;-528.0;162.0;-844.0;?;-166.0;-634.0;-312.0
-632.0;-147.0;124.0;-5.0;211.0;-488.0;224.0;-845.0;?;-233.0;-742.0;-403.0
-595.0;-190.0;149.0;-111.0;227.0;-392.0;311.0;-773.0;?;-203.0;-823.0;-465.0
-492.0;-237.0;130.0;-177.0;267.0;-261.0;372.0;-674.0;?;-216.0;-877.0;-522.0
-573.0;-223.0;160.0;388.0;276.0;-82.0;472.0;-579.0;?;-254.0;-877.0;-548.0
-602.0;-225.0;185.0;12.0;281.0;240.0;445.0;-491.0;?;-276.0;-792.0;-576.0
-546.0;-186.0;231.0;-484.0;223.0;336.0;424.0;-428.0;?;-372.0;-618.0;-496.0
-503.0;-166.0;339.0;-401.0;231.0;157.0;328.0;-343.0;?;-440.0;-430.0;-326.0
-471.0;-121.0;283.0;-23.0;202.0;-90.0;235.0;-343.0;?;-495.0;-329.0;?
-421.0;-88.0;188.0;218.0;172.0;-133.0;212.0;-345.0;?;-377.0;-235.0;?
-332.0;-37.0;231.0;-439.0;102.0;62.0;143.0;-324.0;?;-590.0;-213.0;?
-363.0;7.0;181.0;26.0;54.0;224.0;107.0;-377.0;?;-701.0;-240.0;?
-335.0;-59.0;164.0;1432.0;-90.0;216.0;86.0;-485.0;?;-679.0;-193.0;?
-280.0;-59.0;135.0;2103.0;-207.0;-29.0;73.0;-553.0;?;-801.0;-167.0;?
-196.0;-87.0;-10.0;1907.0;-113.0;-86.0;51.0;-571.0;-549.0;-616.0;-195.0;?
-145.0;-116.0;-111.0;1784.0;-51.0;-225.0;25.0;-447.0;-471.0;-440.0;-358.0;?
-137.0;-170.0;-302.0;2264.0;55.0;-326.0;-13.0;-346.0;-407.0;-113.0;-540.0;?
-75.0;-262.0;-417.0;1623.0;145.0;-798.0;52.0;-254.0;-32.0;-6.0;-538.0;?
-19.0;-319.0;-501.0;-445.0;?;-1177.0;172.0;-209.0;-472.0;-53.0;-456.0;?
-34.0;-348.0;-901.0;194.0;?;-988.0;253.0;-173.0;-817.0;-42.0;-506.0;?
-27.0;-331.0;-1039.0;660.0;?;-665.0;318.0;-87.0;132.0;0.0;-417.0;-253.0
-27.0;-381.0;-794.0;-45.0;?;-509.0;356.0;-21.0;449.0;-44.0;-400.0;-177.0
-40.0;?;-547.0;474.0;337.0;-476.0;393.0;69.0;218.0;?;-359.0;-222.0
-308.0;?;-449.0;627.0;432.0;-317.0;390.0;115.0;255.0;?;-398.0;-353.0
-418.0;?;-346.0;447.0;524.0;-207.0;451.0;93.0;275.0;?;-473.0;-462.0
-483.0;?;-181.0;-57.0;566.0;-247.0;?;36.0;167.0;?;-534.0;-500.0
-560.0;-874.0;-42.0;-43.0;587.0;-156.0;?;-54.0;258.0;?;-689.0;-485.0
-615.0;?;86.0;349.0;625.0;-69.0;?;-78.0;350.0;?;-842.0;-529.0
-689.0;?;282.0;344.0;620.0;-86.0;?;-133.0;505.0;?;-850.0;-560.0
-814.0;?;370.0;296.0;712.0;-23.0;?;-307.0;492.0;?;-668.0;-400.0
-922.0;?;493.0;312.0;791.0;54.0;?;-432.0;317.0;?;-481.0;-323.0
-964.0;?;624.0;283.0;649.0;69.0;?;-604.0;95.0;?;-216.0;-178.0
-1037.0;?;731.0;205.0;611.0;-26.0;?;-722.0;-5.0;?;-96.0;289.0
-1162.0;?;763.0;243.0;460.0;-75.0;?;-836.0;105.0;?;-156.0;444.0
-1164.0;?;905.0;95.0;361.0;-41.0;?;-943.0;307.0;?;?;448.0
-1179.0;?;1107.0;-33.0;286.0;-77.0;-280.0;-1006.0;144.0;?;?;720.0
-1254.0;?;1233.0;-287.0;150.0;-128.0;-146.0;-1067.0;-73.0;-243.0;?;708.0
-1322.0;?;1257.0;-941.0;221.0;-106.0;-154.0;-1135.0;-122.0;-305.0;?;758.0
-1272.0;?;1421.0;-1687.0;237.0;-142.0;-403.0;-1127.0;-278.0;-306.0;?;749.0
-1109.0;?;1362.0;-868.0;289.0;-206.0;-325.0;-1071.0;-385.0;-219.0;?;1291.0
-1084.0;-1681.0;1158.0;-101.0;123.0;-130.0;66.0;-1006.0;12.0;-118.0;?;783.0
-868.0;-1388.0;1084.0;-57.0;19.0;-217.0;345.0;-713.0;23.0;-18.0;?;-429.0
-659.0;-1109.0;988.0;-216.0;41.0;-261.0;512.0;-512.0;-83.0;81.0;?;-1362.0
-552.0;-944.0;874.0;-221.0;-45.0;-215.0;550.0;-602.0;-39.0;128.0;?;-1432.0
-535.0;-831.0;794.0;-231.0;-119.0;-249.0;510.0;-524.0;-171.0;93.0;?;-550.0
-471.0;-662.0;688.0;-285.0;-86.0;-136.0;441.0;-219.0;-216.0;167.0;-456.0;-80.0
-446.0;-568.0;568.0;-146.0;-131.0;-51.0;449.0;-246.0;-52.0;275.0;-476.0;55.0
-371.0;-434.0;448.0;-97.0;-138.0;-33.0;279.0;-172.0;10.0;275.0;-252.0;397.0
-317.0;-371.0;417.0;-34.0;-175.0;-36.0;87.0;-94.0;-79.0;224.0;-172.0;311.0
-192.0;-297.0;404.0;-155.0;-293.0;-12.0;-51.0;-25.0;-94.0;198.0;-62.0;116.0
-121.0;-210.0;399.0;-179.0;?;-48.0;82.0;61.0;-24.0;190.0;-74.0;-143.0
-110.0;-167.0;363.0;-106.0;?;-62.0;57.0;98.0;50.0;157.0;280.0;365.0
-68.0;-102.0;267.0;-134.0;?;-44.0;2.0;117.0;-46.0;127.0;268.0;504.0
-8.0;-54.0;159.0;-148.0;?;2.0;-18.0;118.0;9.0;158.0;111.0;-116.0
-38.0;-44.0;116.0;-65.0;?;53.0;193.0;111.0;128.0;186.0;95.0;-652.0
5.0;20.0;108.0;-56.0;?;72.0;-165.0;83.0;36.0;142.0;53.0;-365.0
13.0;71.0;-14.0;-64.0;?;70.0;-133.0;96.0;52.0;122.0;-15.0;-272.0
66.0;107.0;-108.0;-3.0;?;70.0;-21.0;61.0;59.0;124.0;-2.0;135.0
171.0;135.0;-186.0;-38.0;?;43.0;-429.0;-22.0;73.0;71.0;-32.0;808.0
216.0;148.0;-263.0;-45.0;?;39.0;-207.0;-21.0;16.0;25.0;14.0;27.0
236.0;211.0;-277.0;-34.0;?;8.0;23.0;46.0;-13.0;30.0;438.0;590.0
282.0;308.0;-346.0;-15.0;?;60.0;71.0;128.0;76.0;-4.0;538.0;958.0
371.0;308.0;-387.0;-12.0;-325.0;32.0;23.0;163.0;15.0;-55.0;428.0;631.0
438.0;393.0;-464.0;-153.0;-384.0;100.0;-28.0;220.0;92.0;-58.0;450.0;391.0
486.0;475.0;-558.0;73.0;-365.0;85.0;-25.0;221.0;23.0;3.0;627.0;492.0
522.0;557.0;-625.0;140.0;-423.0;62.0;-35.0;263.0;66.0;28.0;794.0;367.0
592.0;658.0;-792.0;131.0;-434.0;84.0;30.0;262.0;71.0;83.0;901.0;494.0
665.0;847.0;-930.0;69.0;-412.0;82.0;-6.0;307.0;34.0;97.0;970.0;773.0
776.0;1019.0;-1054.0;28.0;-402.0;69.0;54.0;325.0;-1.0;112.0;949.0;575.0
894.0;1284.0;-1162.0;143.0;-371.0;33.0;3.0;415.0;-6.0;162.0;751.0;444.0
1015.0;1446.0;-1253.0;229.0;-250.0;74.0;-183.0;429.0;-35.0;200.0;456.0;89.0
1051.0;1621.0;-1357.0;299.0;-107.0;245.0;-377.0;374.0;75.0;61.0;320.0;-438.0
1000.0;1869.0;-1201.0;1043.0;-4.0;373.0;-627.0;?;-216.0;-396.0;191.0;-602.0
1164.0;2053.0;-1171.0;1494.0;49.0;427.0;-713.0;?;-629.0;-663.0;309.0;-387.0
1354.0;2099.0;-1431.0;1452.0;72.0;340.0;-654.0;?;-385.0;-528.0;514.0;-110.0
1333.0;2079.0;-1596.0;1121.0;112.0;236.0;-503.0;?;-49.0;26.0;465.0;-84.0
1171.0;2047.0;-1473.0;995.0;188.0;261.0;-406.0;?;-44.0;336.0;456.0;-173.0
?;2030.0;-1301.0;1142.0;215.0;231.0;-272.0;?;-216.0;493.0;470.0;-476.0
?;2016.0;-842.0;247.0;190.0;90.0;-323.0;?;-171.0;526.0;529.0;-338.0
?;1926.0;-824.0;29.0;51.0;193.0;-359.0;?;-352.0;518.0;781.0;-367.0
?;1738.0;-598.0;-39.0;-177.0;299.0;-556.0;937.0;-220.0;433.0;1132.0;-357.0
?;1611.0;-376.0;49.0;-277.0;363.0;-784.0;904.0;-292.0;423.0;1627.0;-33.0
?;1429.0;-164.0;355.0;?;591.0;-1147.0;826.0;-169.0;204.0;1886.0;678.0
?;1326.0;-94.0;428.0;?;802.0;-1355.0;764.0;203.0;35.0;2101.0;1088.0
?;1219.0;24.0;320.0;?;941.0;-1503.0;711.0;415.0;22.0;2152.0;1186.0
?;1096.0;221.0;173.0;?;1080.0;-1371.0;678.0;481.0;-90.0;1857.0;755.0
?;1003.0;342.0;-99.0;?;1187.0;-1244.0;703.0;412.0;-170.0;1620.0;499.0
?;844.0;418.0;-334.0;?;1247.0;-1224.0;604.0;274.0;-209.0;1559.0;684.0
?;770.0;386.0;-439.0;?;1287.0;-1267.0;525.0;440.0;-81.0;1487.0;666.0
?;641.0;426.0;-632.0;?;1276.0;-1235.0;466.0;609.0;-48.0;1398.0;682.0
?;589.0;544.0;-1095.0;?;1367.0;-1181.0;510.0;628.0;204.0;1204.0;730.0
?;511.0;526.0;-1527.0;?;1418.0;-1159.0;541.0;827.0;308.0;1156.0;728.0
667.0;468.0;465.0;-1609.0;?;1445.0;-1062.0;598.0;921.0;402.0;1076.0;740.0
739.0;412.0;370.0;-1017.0;?;1392.0;-999.0;595.0;873.0;520.0;1070.0;758.0
737.0;333.0;226.0;-23.0;-182.0;1313.0;-966.0;746.0;847.0;600.0;1034.0;792.0
713.0;239.0;131.0;604.0;-178.0;1249.0;-861.0;752.0;1172.0;646.0;951.0;745.0
1003.0;176.0;-112.0;1177.0;-208.0;926.0;-608.0;931.0;1733.0;916.0;1005.0;909.0
639.0;105.0;-104.0;1416.0;-230.0;683.0;-462.0;1090.0;1786.0;1362.0;898.0;839.0
767.0;175.0;-171.0;323.0;-153.0;815.0;-334.0;1211.0;1917.0;1412.0;823.0;628.0
483.0;239.0;-175.0;886.0;-130.0;968.0;-197.0;1175.0;1914.0;1125.0;941.0;707.0
203.0;226.0;-160.0;1023.0;-173.0;844.0;-185.0;1061.0;1376.0;788.0;1006.0;807.0
1154.0;-74.0;588.0;912.0;30.0;363.0;326.0;596.0;424.0;-154.0;273.0;-144.0
614.0;136.0;-29.0;-433.0;136.0;471.0;300.0;445.0;-153.0;180.0;190.0;-174.0
635.0;153.0;-134.0;-458.0;145.0;360.0;348.0;452.0;-286.0;150.0;85.0;-307.0
354.0;148.0;-205.0;?;181.0;588.0;427.0;478.0;489.0;?;87.0;-543.0
555.0;320.0;-192.0;?;286.0;602.0;460.0;539.0;802.0;?;133.0;-626.0
407.0;176.0;-394.0;?;420.0;536.0;321.0;368.0;478.0;?;230.0;-500.0
148.0;142.0;-623.0;?;366.0;339.0;213.0;241.0;391.0;?;358.0;-205.0
-37.0;196.0;-667.0;?;227.0;91.0;312.0;69.0;332.0;?;394.0;82.0
-293.0;301.0;-781.0;?;299.0;187.0;543.0;-58.0;308.0;?;99.0;73.0
-483.0;342.0;-776.0;?;392.0;409.0;827.0;-118.0;410.0;?;-18.0;-145.0
-496.0;?;-473.0;?;482.0;254.0;1024.0;-169.0;?;?;-27.0;-312.0
-588.0;315.0;-294.0;?;541.0;57.0;1062.0;-276.0;?;?;97.0;-228.0
-699.0;345.0;-230.0;?;555.0;?;1146.0;-363.0;194.0;?;188.0;1.0
-686.0;380.0;-112.0;?;673.0;?;1264.0;-458.0;-20.0;?;81.0;253.0
-724.0;426.0;-43.0;?;754.0;?;1321.0;-497.0;-244.0;?;40.0;324.0
-695.0;447.0;-12.0;?;871.0;?;1459.0;-542.0;-395.0;?;46.0;243.0
-645.0;413.0;-32.0;356.0;911.0;?;1531.0;-598.0;-418.0;?;142.0;282.0
-570.0;374.0;-36.0;259.0;937.0;?;1513.0;-513.0;-456.0;-991.0;199.0;419.0
-487.0;293.0;-30.0;253.0;914.0;?;1442.0;-502.0;-371.0;-1089.0;226.0;695.0
-432.0;286.0;-128.0;35.0;959.0;?;1458.0;-411.0;-440.0;-1010.0;168.0;738.0
-316.0;313.0;-143.0;-7.0;920.0;?;1430.0;-444.0;-378.0;-854.0;38.0;665.0
-236.0;?;-103.0;-98.0;974.0;?;1411.0;-406.0;-241.0;-756.0;69.0;596.0
-181.0;?;-63.0;-322.0;1068.0;124.0;1277.0;-365.0;-281.0;-639.0;-29.0;558.0
-161.0;?;25.0;-594.0;998.0;156.0;1195.0;-288.0;-340.0;-561.0;-164.0;589.0
-117.0;?;52.0;-699.0;900.0;247.0;1183.0;-348.0;-356.0;-384.0;-269.0;707.0
-18.0;?;217.0;-1530.0;768.0;-17.0;1170.0;-388.0;-502.0;-537.0;-310.0;670.0
-76.0;?;90.0;-274.0;705.0;-56.0;1176.0;-455.0;-705.0;-614.0;-299.0;508.0
-29.0;?;13.0;74.0;677.0;20.0;?;-468.0;-470.0;-662.0;-516.0;190.0
114.0;?;92.0;-1107.0;667.0;-133.0;?;-415.0;-692.0;-498.0;-828.0;-277.0
100.0;?;74.0;-487.0;614.0;-322.0;?;-443.0;-613.0;-403.0;-888.0;-467.0
-119.0;?;68.0;51.0;550.0;-311.0;?;?;-420.0;-93.0;-854.0;-666.0
-139.0;?;213.0;-958.0;571.0;-256.0;?;?;-391.0;111.0;-676.0;-1253.0
-319.0;?;234.0;-204.0;573.0;-365.0;?;?;-379.0;-9.0;-726.0;-1938.0
-440.0;?;262.0;24.0;561.0;-367.0;?;?;-386.0;36.0;-907.0;-3486.0
-460.0;?;247.0;176.0;460.0;-396.0;?;?;-401.0;?;-922.0;-3977.0
-419.0;?;297.0;-313.0;396.0;-383.0;?;?;-382.0;?;-668.0;-1094.0
-401.0;?;380.0;-212.0;155.0;-517.0;?;?;-465.0;?;-213.0;1424.0
-455.0;?;?;-339.0;107.0;-488.0;?;?;-446.0;?;-546.0;619.0
-393.0;-114.0;?;-685.0;122.0;-366.0;?;?;-473.0;?;-904.0;331.0
-425.0;-184.0;?;-736.0;-18.0;-320.0;315.0;?;-440.0;?;-847.0;845.0
-419.0;-206.0;?;-881.0;-156.0;-227.0;317.0;?;-427.0;?;-704.0;579.0
-389.0;-247.0;?;-487.0;-134.0;-303.0;333.0;?;-433.0;-174.0;-359.0;381.0
-417.0;-258.0;367.0;-646.0;-155.0;-339.0;140.0;?;-496.0;-224.0;-312.0;645.0
-441.0;-266.0;193.0;-418.0;-172.0;-319.0;93.0;?;-491.0;-243.0;-298.0;540.0
-353.0;-201.0;59.0;-236.0;-86.0;-251.0;189.0;-380.0;-356.0;-124.0;-332.0;451.0
-286.0;-154.0;-49.0;-320.0;-42.0;-253.0;317.0;-418.0;-232.0;-81.0;-369.0;187.0
-283.0;-74.0;-122.0;-283.0;138.0;-253.0;338.0;-403.0;-304.0;-95.0;-191.0;173.0
-262.0;-40.0;-163.0;-382.0;219.0;-173.0;378.0;-311.0;-240.0;-60.0;-257.0;-5.0
-211.0;-93.0;-145.0;-433.0;284.0;-123.0;417.0;-333.0;-136.0;-47.0;-258.0;-171.0
-190.0;-73.0;-125.0;-353.0;318.0;-126.0;501.0;-303.0;-163.0;-84.0;-52.0;-376.0
-152.0;-74.0;-192.0;-296.0;423.0;-142.0;814.0;-324.0;-216.0;-121.0;-10.0;-646.0
-158.0;-5.0;-188.0;-214.0;420.0;-157.0;639.0;-307.0;-120.0;-15.0;-113.0;-540.0
-160.0;90.0;-108.0;-170.0;380.0;-376.0;550.0;-327.0;-289.0;-136.0;184.0;-380.0
-189.0;55.0;-66.0;157.0;393.0;-608.0;414.0;-293.0;-476.0;-247.0;199.0;-247.0
-235.0;58.0;4.0;83.0;380.0;-689.0;554.0;-291.0;-560.0;-248.0;-9.0;-756.0
-242.0;46.0;33.0;68.0;427.0;-660.0;654.0;-340.0;-539.0;-258.0;-133.0;-597.0
-273.0;50.0;2.0;-31.0;361.0;-618.0;606.0;-307.0;-500.0;-197.0;-319.0;-204.0
-281.0;46.0;17.0;115.0;418.0;-594.0;835.0;-305.0;-488.0;-177.0;-392.0;-416.0
-294.0;2.0;72.0;85.0;362.0;-660.0;765.0;-328.0;-473.0;-143.0;-504.0;-32.0
-288.0;-42.0;123.0;-110.0;261.0;-653.0;697.0;-332.0;-531.0;-86.0;-486.0;64.0
-344.0;-86.0;100.0;-19.0;187.0;-729.0;428.0;-322.0;-552.0;-93.0;-338.0;539.0
-345.0;-82.0;98.0;-102.0;270.0;-584.0;614.0;-326.0;-465.0;-37.0;-462.0;-175.0
-281.0;-66.0;91.0;126.0;198.0;-529.0;318.0;-278.0;-429.0;20.0;-496.0;173.0
-269.0;-45.0;132.0;-98.0;128.0;-471.0;153.0;-231.0;-281.0;124.0;-404.0;83.0
-229.0;-75.0;221.0;-230.0;70.0;-413.0;131.0;-222.0;-374.0;136.0;-216.0;79.0
-270.0;-91.0;233.0;-95.0;-24.0;-338.0;88.0;-118.0;-331.0;165.0;-127.0;234.0
-259.0;-56.0;256.0;-283.0;-26.0;-238.0;49.0;-78.0;-203.0;199.0;-155.0;245.0
-200.0;-79.0;211.0;-339.0;-40.0;-194.0;18.0;-59.0;-190.0;130.0;-186.0;298.0
-93.0;-99.0;126.0;-194.0;-12.0;-119.0;33.0;-118.0;-153.0;62.0;-237.0;298.0
-92.0;-11.0;25.0;32.0;58.0;-84.0;-99.0;-81.0;-73.0;67.0;-54.0;472.0
-73.0;0.0;43.0;-102.0;122.0;-12.0;46.0;-21.0;-79.0;-6.0;-209.0;3.0
-32.0;-22.0;-1.0;129.0;45.0;-3.0;102.0;-11.0;-8.0;46.0;-171.0;47.0
-24.0;-67.0;-1.0;74.0;-117.0;17.0;-402.0;-39.0;39.0;76.0;56.0;524.0
9.0;-74.0;40.0;-199.0;-49.0;-122.0;150.0;-31.0;43.0;83.0;197.0;293.0
-70.0;-54.0;-15.0;?;15.0;-106.0;-74.0;-12.0;-20.0;48.0;306.0;717.0
-74.0;-16.0;78.0;?;116.0;-130.0;22.0;10.0;-76.0;135.0;120.0;1.0
-76.0;-5.0;100.0;?;140.0;-120.0;177.0;12.0;-156.0;68.0;-57.0;-607.0
-72.0;-15.0;87.0;?;92.0;-120.0;-4.0;-31.0;-106.0;88.0;20.0;-200.0
5.0;-11.0;11.0;?;59.0;-18.0;102.0;-44.0;11.0;65.0;-173.0;-237.0
58.0;-18.0;71.0;?;-32.0;-55.0;56.0;-76.0;-44.0;50.0;-354.0;-207.0
22.0;-51.0;80.0;?;-9.0;-87.0;-6.0;-79.0;-157.0;-21.0;-68.0;161.0
45.0;-10.0;59.0;?;37.0;-69.0;117.0;-83.0;-170.0;-9.0;116.0;67.0
36.0;18.0;100.0;?;54.0;-95.0;-83.0;-34.0;-136.0;19.0;93.0;378.0
37.0;4.0;69.0;?;21.0;-62.0;-61.0;-39.0;-138.0;-17.0;14.0;159.0
63.0;19.0;18.0;?;-2.0;-54.0;269.0;-92.0;-76.0;171.0;289.0;-34.0
45.0;?;69.0;?;53.0;-108.0;-135.0;-57.0;-17.0;169.0;372.0;428.0
5.0;?;117.0;?;95.0;-70.0;246.0;-38.0;-101.0;46.0;75.0;-298.0
12.0;?;88.0;-94.0;124.0;-54.0;128.0;-34.0;-142.0;-7.0;67.0;?
5.0;-16.0;58.0;-96.0;81.0;-16.0;-79.0;-43.0;-31.0;56.0;-62.0;?
36.0;13.0;90.0;-157.0;-57.0;21.0;-158.0;-95.0;-54.0;75.0;-93.0;?
66.0;-12.0;85.0;-190.0;9.0;-123.0;60.0;-110.0;-66.0;110.0;384.0;?
-33.0;-16.0;113.0;-130.0;64.0;-113.0;143.0;-112.0;-151.0;21.0;103.0;?
-37.0;24.0;102.0;-111.0;72.0;-128.0;109.0;-53.0;-240.0;-58.0;-109.0;?
-16.0;33.0;91.0;-305.0;54.0;-112.0;-94.0;-66.0;-225.0;20.0;-129.0;?
5.0;-4.0;59.0;-180.0;-70.0;-52.0;-211.0;-98.0;-144.0;2.0;-106.0;-75.0
5.0;19.0;26.0;-140.0;-55.0;-74.0;-113.0;-147.0;-76.0;97.0;245.0;193.0
-38.0;19.0;65.0;-93.0;79.0;-36.0;73.0;-90.0;-121.0;24.0;89.0;-4.0
-14.0;26.0;70.0;-115.0;80.0;-73.0;-60.0;-56.0;-121.0;12.0;-96.0;81.0
-16.0;36.0;15.0;-34.0;7.0;-47.0;-51.0;-27.0;-91.0;32.0;-90.0;214.0
3.0;30.0;-9.0;-8.0;-49.0;-32.0;35.0;-48.0;-63.0;49.0;-21.0;-39.0
-26.0;30.0;-37.0;109.0;-89.0;-98.0;-100.0;-53.0;-73.0;106.0;195.0;250.0
-11.0;3.0;15.0;-200.0;-51.0;-68.0;-11.0;-69.0;-109.0;96.0;184.0;-153.0
-45.0;37.0;12.0;45.0;-74.0;-91.0;-94.0;-29.0;-158.0;-32.0;102.0;-77.0
-26.0;36.0;23.0;-276.0;-143.0;-61.0;-150.0;-29.0;-132.0;18.0;66.0;-192.0
-1.0;20.0;-22.0;-189.0;-227.0;-54.0;-166.0;-23.0;-92.0;2.0;123.0;-355.0
-33.0;33.0;-28.0;-73.0;-264.0;-136.0;-423.0;11.0;-35.0;33.0;424.0;41.0
-37.0;-1.0;-30.0;-111.0;-336.0;-131.0;-497.0;-3.0;-10.0;167.0;697.0;447.0
-61.0;28.0;-34.0;-212.0;-516.0;-121.0;-697.0;-41.0;86.0;217.0;955.0;428.0
-83.0;-4.0;53.0;?;-747.0;-159.0;-1004.0;-24.0;-64.0;120.0;1152.0;554.0
-104.0;-19.0;75.0;?;-850.0;-272.0;-1061.0;-8.0;-211.0;26.0;1261.0;783.0
-101.0;-25.0;115.0;?;-961.0;-327.0;-1239.0;2.0;-321.0;-79.0;970.0;798.0
-67.0;-30.0;42.0;?;-1080.0;-298.0;-1387.0;63.0;-322.0;-85.0;897.0;756.0
-88.0;-71.0;-19.0;?;-1122.0;-331.0;-1372.0;49.0;-240.0;-92.0;698.0;757.0
-116.0;-24.0;-87.0;?;-1162.0;-313.0;-1375.0;63.0;-58.0;-3.0;321.0;567.0
-136.0;-18.0;-161.0;?;-1153.0;-289.0;-1396.0;123.0;-30.0;46.0;117.0;342.0
-171.0;?;-134.0;?;-1092.0;-265.0;-1410.0;167.0;44.0;60.0;146.0;256.0
-152.0;?;-177.0;?;-1019.0;-231.0;-1403.0;184.0;-6.0;-6.0;169.0;277.0
-129.0;-55.0;-193.0;?;-915.0;-244.0;-1358.0;191.0;-6.0;22.0;170.0;389.0
-125.0;-72.0;-229.0;257.0;-836.0;-198.0;-1207.0;175.0;79.0;25.0;367.0;582.0
-138.0;-26.0;-226.0;309.0;-708.0;-130.0;-1067.0;193.0;138.0;47.0;430.0;664.0
