InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
684.0;611.0;40.0;150;-84.0;375.0;215.0;-336.0;278.0;538.0;-40
698.0;610.0;50.0;150;-100.0;323.0;183.0;-327.0;218.0;601.0;-40
699.0;612.0;49.0;150;-99.0;316.0;180.0;-323.0;254.0;615.0;-40
738.0;633.0;41.0;150;-81.0;321.0;78.0;-219.0;453.0;591.0;-39
739.0;652.0;-282.0;150;26.0;738.0;-1.0;-167.0;495.0;663.0;-39
738.0;653.0;-243.0;150;-274.0;862.0;-5.0;-169.0;270.0;809.0;-39
739.0;653.0;-152.0;150;-281.0;874.0;-8.0;-169.0;406.0;559.0;-39
742.0;650.0;-160.0;150;-333.0;905.0;-21.0;-161.0;368.0;802.0;-40
750.0;634.0;14.0;118;-60.0;917.0;-154.0;108.0;33.0;704.0;-42
743.0;626.0;0.0;119;-45.0;856.0;-192.0;140.0;199.0;708.0;-41
737.0;623.0;11.0;119;-25.0;822.0;-212.0;155.0;158.0;753.0;-42
695.0;597.0;-8.0;119;18.0;594.0;-313.0;251.0;87.0;766.0;-49
696.0;582.0;-19.0;119;2.0;591.0;-322.0;270.0;167.0;668.0;-49
721.0;520.0;-64.0;120;-99.0;755.0;-339.0;308.0;34.0;591.0;-48
809.0;553.0;31.0;-103;-90.0;184.0;-30.0;-195.0;876.0;531.0;-47
811.0;554.0;-111.0;-103;-10.0;429.0;-41.0;-185.0;629.0;391.0;-47
789.0;606.0;113.0;152;-215.0;267.0;-101.0;22.0;327.0;660.0;-41
784.0;611.0;110.0;126;-294.0;322.0;-99.0;35.0;329.0;652.0;-41
782.0;615.0;395.0;165;-313.0;319.0;-103.0;-6.0;268.0;542.0;-45
779.0;590.0;91.0;130;-243.0;221.0;-158.0;145.0;157.0;616.0;-40
748.0;581.0;-9.0;134;-166.0;272.0;-206.0;244.0;238.0;562.0;-41
743.0;580.0;3.0;134;-155.0;310.0;-212.0;256.0;190.0;550.0;-43
837.0;542.0;-383.0;82;-362.0;863.0;-25.0;-76.0;343.0;734.0;-50
599.0;566.0;-17.0;-122;27.0;235.0;279.0;-493.0;514.0;663.0;-29
830.0;556.0;-344.0;83;-360.0;908.0;-25.0;-30.0;489.0;797.0;-50
839.0;538.0;-366.0;82;-344.0;849.0;-25.0;-77.0;637.0;700.0;-50
669.0;460.0;1286.0;100;-34.0;337.0;-406.0;420.0;203.0;674.0;-12
655.0;395.0;-315.0;31;-497.0;902.0;-445.0;466.0;890.0;733.0;-43
835.0;544.0;-384.0;82;-351.0;906.0;-27.0;-77.0;523.0;805.0;-50
834.0;547.0;-410.0;82;-368.0;829.0;-27.0;-69.0;541.0;817.0;-50
-39.0;-210.0;42.0;-13;23.0;156.0;12.0;977.0;235.0;570.0;-50
-235.0;-207.0;186.0;-7;-108.0;474.0;-120.0;942.0;566.0;720.0;-38
734.0;608.0;52.0;-121;-38.0;629.0;85.0;-291.0;813.0;848.0;-51
816.0;575.0;-383.0;83;-354.0;921.0;-37.0;-44.0;537.0;810.0;-50
842.0;535.0;-390.0;82;-374.0;835.0;-18.0;-64.0;551.0;822.0;-50
779.0;622.0;-595.0;85;-800.0;802.0;-72.0;-36.0;447.0;795.0;-52
808.0;585.0;-343.0;83;-354.0;930.0;-62.0;-40.0;517.0;748.0;-50
839.0;539.0;-404.0;82;-365.0;841.0;-34.0;-67.0;471.0;816.0;-50
806.0;559.0;329.0;120;-105.0;975.0;-144.0;132.0;789.0;1093.0;-41
781.0;547.0;227.0;69;-116.0;846.0;-265.0;147.0;529.0;775.0;-42
960.0;267.0;26.0;133;-37.0;694.0;-50.0;61.0;724.0;757.0;-39
804.0;594.0;-373.0;82;-367.0;792.0;11.0;19.0;172.0;748.0;-50
957.0;281.0;-292.0;141;-107.0;601.0;-43.0;62.0;796.0;886.0;-39
808.0;585.0;-363.0;83;-346.0;930.0;-61.0;-41.0;526.0;743.0;-50
953.0;267.0;-303.0;67;-409.0;429.0;-34.0;-138.0;708.0;953.0;-38
808.0;584.0;-363.0;83;-363.0;930.0;-59.0;-42.0;521.0;728.0;-50
809.0;586.0;-376.0;82;-358.0;837.0;-3.0;44.0;410.0;877.0;-50
810.0;584.0;-393.0;82;-373.0;747.0;-4.0;45.0;201.0;818.0;-50
809.0;584.0;-359.0;83;-353.0;945.0;-57.0;-43.0;533.0;760.0;-50
811.0;581.0;-362.0;83;-359.0;936.0;-51.0;-46.0;533.0;766.0;-50
690.0;511.0;132.0;63;-100.0;774.0;-403.0;316.0;719.0;1033.0;-43
736.0;519.0;256.0;122;-58.0;236.0;-329.0;283.0;187.0;678.0;-39
674.0;247.0;0.0;-55;-64.0;665.0;-51.0;-694.0;744.0;906.0;-41
836.0;548.0;-370.0;83;-362.0;950.0;-8.0;-25.0;621.0;815.0;-50
830.0;557.0;-371.0;83;-359.0;955.0;-6.0;-29.0;504.0;794.0;-50
698.0;498.0;-553.0;91;498.0;209.0;-366.0;361.0;323.0;709.0;-16
774.0;476.0;49.0;62;27.0;684.0;-345.0;234.0;838.0;816.0;-42
745.0;663.0;-32.0;71;4.0;914.0;-53.0;-43.0;806.0;860.0;-39
746.0;495.0;-10.0;62;43.0;750.0;-355.0;269.0;596.0;866.0;-42
707.0;381.0;73.0;107;8.0;848.0;-421.0;422.0;734.0;720.0;-40
823.0;378.0;5.0;97;38.0;680.0;-369.0;208.0;637.0;1002.0;-43
734.0;493.0;-16.0;62;53.0;759.0;-374.0;281.0;557.0;860.0;-42
707.0;493.0;16.0;62;22.0;716.0;-408.0;301.0;537.0;904.0;-42
708.0;494.0;-7.0;62;19.0;735.0;-406.0;300.0;504.0;906.0;-42
346.0;125.0;-62.0;39;-27.0;852.0;-572.0;733.0;977.0;842.0;-73
709.0;494.0;11.0;62;12.0;741.0;-404.0;299.0;599.0;917.0;-42
834.0;550.0;-376.0;83;-363.0;969.0;-17.0;-27.0;616.0;514.0;-50
236.0;150.0;-616.0;35;-456.0;288.0;-594.0;754.0;280.0;637.0;-44
410.0;248.0;23.0;35;-147.0;865.0;-559.0;677.0;716.0;812.0;-29
723.0;505.0;-1.0;62;20.0;757.0;-375.0;285.0;633.0;899.0;-42
603.0;441.0;-117.0;35;270.0;847.0;-481.0;458.0;429.0;1095.0;-11
770.0;633.0;-74.0;70;-63.0;771.0;-78.0;-17.0;672.0;1039.0;-43
715.0;500.0;-20.0;62;18.0;769.0;-390.0;294.0;600.0;923.0;-42
695.0;392.0;-634.0;107;-500.0;907.0;-436.0;416.0;744.0;785.0;-48
774.0;385.0;80.0;63;-4.0;795.0;-377.0;332.0;768.0;908.0;-29
728.0;508.0;11.0;62;26.0;731.0;-367.0;279.0;720.0;838.0;-42
725.0;507.0;-2.0;62;25.0;670.0;-371.0;283.0;637.0;922.0;-42
669.0;483.0;614.0;79;-149.0;131.0;-416.0;382.0;203.0;564.0;-58
674.0;451.0;133.0;101;-30.0;362.0;-420.0;408.0;161.0;549.0;-42
679.0;454.0;-11.0;104;29.0;418.0;-415.0;400.0;154.0;520.0;-41
767.0;535.0;-122.0;81;-65.0;41.0;-291.0;204.0;397.0;415.0;-36
598.0;411.0;128.0;14;-65.0;936.0;-482.0;491.0;877.0;1136.0;-43
731.0;520.0;-14.0;28;-62.0;125.0;-352.0;266.0;194.0;389.0;-33
658.0;570.0;134.0;63;-74.0;973.0;-398.0;290.0;358.0;1007.0;-43
730.0;509.0;6.0;62;29.0;792.0;-363.0;276.0;582.0;878.0;-42
740.0;527.0;-704.0;37;-149.0;113.0;-325.0;265.0;134.0;583.0;-64
838.0;545.0;-351.0;83;-376.0;929.0;-28.0;-23.0;545.0;774.0;-50
835.0;549.0;-337.0;83;-354.0;935.0;-24.0;-29.0;540.0;767.0;-50
774.0;578.0;41.0;126;-19.0;153.0;-226.0;125.0;216.0;410.0;-43
780.0;578.0;24.0;126;-37.0;133.0;-212.0;106.0;211.0;417.0;-41
787.0;578.0;-66.0;114;-60.0;117.0;-197.0;88.0;258.0;425.0;-41
767.0;599.0;-257.0;-119;-397.0;2.0;-203.0;112.0;305.0;481.0;-85
788.0;585.0;-314.0;39;-99.0;-19.0;-176.0;71.0;506.0;441.0;-42
721.0;514.0;-18.0;62;36.0;821.0;-371.0;280.0;497.0;993.0;-42
723.0;513.0;-10.0;62;18.0;792.0;-369.0;278.0;635.0;996.0;-42
720.0;514.0;-31.0;62;14.0;724.0;-372.0;280.0;599.0;909.0;-42
759.0;576.0;69.0;145;139.0;195.0;-251.0;169.0;184.0;457.0;-48
785.0;581.0;-49.0;114;-70.0;83.0;-194.0;93.0;325.0;392.0;-43
822.0;550.0;-665.0;-162;-376.0;111.0;-129.0;66.0;115.0;438.0;-73
816.0;576.0;-371.0;83;-334.0;932.0;-22.0;-45.0;542.0;726.0;-50
812.0;581.0;-370.0;83;-351.0;947.0;-15.0;-42.0;489.0;759.0;-50
677.0;574.0;60.0;30;-62.0;863.0;-340.0;311.0;853.0;860.0;15
704.0;509.0;945.0;124;469.0;181.0;-367.0;332.0;219.0;583.0;-84
795.0;595.0;1.0;166;-89.0;31.0;-119.0;11.0;320.0;447.0;-82
758.0;542.0;-138.0;-178;-122.0;766.0;-315.0;182.0;899.0;865.0;-39
791.0;610.0;-360.0;82;-350.0;601.0;19.0;-49.0;75.0;886.0;-50
792.0;609.0;-356.0;82;-347.0;628.0;16.0;-49.0;-53.0;827.0;-50
758.0;547.0;18.0;92;29.0;694.0;-302.0;188.0;782.0;761.0;-42
746.0;531.0;-27.0;92;21.0;729.0;-331.0;226.0;833.0;768.0;-42
771.0;541.0;-9.0;91;13.0;552.0;-294.0;161.0;846.0;795.0;-42
773.0;538.0;-13.0;91;26.0;514.0;-297.0;160.0;849.0;736.0;-42
763.0;550.0;-18.0;92;36.0;623.0;-292.0;175.0;876.0;761.0;-42
743.0;565.0;-109.0;148;45.0;78.0;113.0;-342.0;268.0;513.0;-50
753.0;612.0;18.0;91;-89.0;454.0;-226.0;85.0;703.0;1043.0;-41
807.0;590.0;-372.0;82;-349.0;515.0;3.0;-37.0;62.0;454.0;-50
725.0;652.0;-46.0;92;40.0;558.0;-210.0;77.0;90.0;350.0;-40
832.0;397.0;-293.0;79;-425.0;650.0;-265.0;282.0;693.0;773.0;-69
760.0;478.0;119.0;64;-225.0;536.0;-376.0;231.0;746.0;765.0;-40
540.0;363.0;35.0;61;-87.0;918.0;-501.0;571.0;884.0;686.0;-39
755.0;466.0;174.0;61;-218.0;542.0;-390.0;246.0;727.0;767.0;-40
805.0;592.0;-366.0;81;-372.0;317.0;6.0;-22.0;-109.0;132.0;-50
752.0;462.0;195.0;59;-243.0;517.0;-397.0;252.0;742.0;744.0;-40
750.0;458.0;190.0;58;-232.0;479.0;-402.0;258.0;741.0;760.0;-40
802.0;593.0;130.0;-174;-72.0;103.0;-74.0;20.0;176.0;471.0;-81
719.0;504.0;811.0;71;-889.0;247.0;-366.0;308.0;365.0;598.0;-24
807.0;589.0;-360.0;82;-375.0;533.0;2.0;-38.0;63.0;472.0;-50
808.0;589.0;-354.0;82;-366.0;514.0;2.0;-39.0;64.0;470.0;-50
725.0;652.0;-23.0;92;33.0;560.0;-210.0;77.0;80.0;390.0;-40
808.0;588.0;-375.0;82;-355.0;533.0;2.0;-39.0;105.0;471.0;-50
808.0;588.0;-363.0;82;-346.0;546.0;3.0;-43.0;127.0;429.0;-50
802.0;594.0;116.0;-174;80.0;110.0;-64.0;14.0;238.0;516.0;-82
807.0;588.0;-364.0;82;-366.0;541.0;3.0;-44.0;123.0;429.0;-50
625.0;427.0;32.0;37;-81.0;81.0;-461.0;463.0;417.0;288.0;-72
652.0;468.0;-72.0;38;-51.0;398.0;-383.0;457.0;81.0;787.0;-13
725.0;651.0;-17.0;92;38.0;566.0;-210.0;76.0;83.0;375.0;-41
643.0;604.0;140.0;63;-93.0;397.0;-385.0;271.0;-307.0;134.0;-43
726.0;651.0;-41.0;92;43.0;552.0;-209.0;76.0;82.0;370.0;-40
726.0;651.0;4.0;92;40.0;559.0;-209.0;75.0;92.0;360.0;-40
726.0;651.0;-23.0;92;30.0;550.0;-209.0;74.0;105.0;346.0;-40
726.0;651.0;-44.0;92;32.0;545.0;-209.0;75.0;100.0;368.0;-40
726.0;651.0;-46.0;92;25.0;564.0;-209.0;75.0;103.0;386.0;-41
726.0;651.0;-43.0;92;35.0;551.0;-210.0;74.0;97.0;375.0;-40
582.0;402.0;207.0;76;226.0;252.0;-506.0;494.0;295.0;479.0;-44
846.0;369.0;-290.0;79;-344.0;498.0;-250.0;292.0;768.0;961.0;-59
272.0;116.0;254.0;47;31.0;469.0;-610.0;736.0;397.0;799.0;-42
785.0;602.0;-155.0;-118;-131.0;208.0;-127.0;69.0;232.0;366.0;-52
805.0;580.0;-736.0;-163;-509.0;136.0;46.0;-114.0;293.0;547.0;-64
726.0;651.0;-21.0;92;44.0;589.0;-210.0;74.0;94.0;364.0;-40
726.0;651.0;-10.0;92;36.0;581.0;-210.0;74.0;110.0;376.0;-40
726.0;651.0;-30.0;92;18.0;581.0;-209.0;73.0;85.0;375.0;-40
725.0;651.0;-14.0;92;14.0;569.0;-209.0;76.0;89.0;338.0;-40
660.0;417.0;-93.0;72;-86.0;107.0;-440.0;443.0;223.0;313.0;-35
725.0;651.0;-30.0;92;20.0;573.0;-210.0;73.0;111.0;383.0;-41
715.0;614.0;-10.0;81;27.0;879.0;-284.0;179.0;303.0;939.0;-45
63.0;-68.0;26.0;1;-131.0;613.0;-560.0;823.0;680.0;828.0;-40
718.0;694.0;66.0;57;39.0;1005.0;-48.0;-33.0;224.0;875.0;-38
837.0;545.0;-363.0;83;-354.0;937.0;-21.0;-33.0;536.0;759.0;-50
837.0;546.0;-369.0;83;-367.0;937.0;-23.0;-33.0;538.0;780.0;-50
725.0;652.0;-31.0;92;26.0;571.0;-210.0;73.0;102.0;381.0;-40
725.0;652.0;-28.0;92;31.0;589.0;-210.0;72.0;110.0;375.0;-40
836.0;548.0;-370.0;83;-372.0;941.0;-24.0;-31.0;541.0;794.0;-50
836.0;548.0;-373.0;83;-354.0;1091.0;-17.0;-33.0;582.0;777.0;-50
837.0;546.0;-372.0;83;-363.0;921.0;-23.0;-33.0;529.0;784.0;-50
838.0;544.0;-369.0;83;-348.0;951.0;-16.0;-35.0;541.0;770.0;-50
838.0;544.0;-372.0;83;-338.0;920.0;-22.0;-35.0;523.0;736.0;-50
838.0;544.0;-363.0;83;-342.0;936.0;-22.0;-34.0;528.0;738.0;-50
705.0;701.0;77.0;57;38.0;929.0;-6.0;-105.0;625.0;807.0;-40
725.0;652.0;-36.0;92;30.0;579.0;-210.0;72.0;102.0;384.0;-40
838.0;544.0;-363.0;83;-347.0;919.0;-22.0;-34.0;519.0;763.0;-50
840.0;462.0;-242.0;79;-210.0;884.0;-177.0;222.0;930.0;681.0;-43
612.0;450.0;-445.0;-6;-399.0;501.0;-465.0;454.0;-79.0;-20.0;-44
16.0;216.0;155.0;-147;-67.0;163.0;77.0;-973.0;329.0;492.0;-39
616.0;468.0;-689.0;46;-581.0;601.0;-462.0;434.0;364.0;1220.0;19
725.0;652.0;-29.0;92;22.0;562.0;-210.0;72.0;115.0;381.0;-40
725.0;652.0;-8.0;92;39.0;577.0;-209.0;72.0;111.0;367.0;-40
726.0;651.0;-31.0;92;31.0;587.0;-209.0;73.0;98.0;382.0;-41
725.0;653.0;5.0;92;44.0;582.0;-209.0;69.0;99.0;394.0;-40
636.0;598.0;-52.0;-94;-68.0;41.0;245.0;-422.0;207.0;562.0;-72
550.0;541.0;-733.0;-136;-464.0;347.0;368.0;-519.0;349.0;727.0;-1
838.0;540.0;-366.0;82;-357.0;874.0;-21.0;-77.0;404.0;825.0;-50
725.0;652.0;-28.0;92;36.0;591.0;-209.0;71.0;127.0;376.0;-41
838.0;540.0;-374.0;82;-363.0;871.0;-21.0;-76.0;531.0;769.0;-50
788.0;612.0;163.0;165;-286.0;542.0;-58.0;-37.0;2.0;745.0;-3
835.0;549.0;-366.0;83;-355.0;948.0;-24.0;-31.0;535.0;791.0;-50
837.0;545.0;-373.0;83;-352.0;922.0;-23.0;-33.0;529.0;783.0;-50
731.0;305.0;16.0;45;-19.0;556.0;-398.0;463.0;1101.0;627.0;-41
711.0;617.0;-34.0;81;28.0;862.0;-283.0;180.0;196.0;796.0;-45
722.0;525.0;-138.0;120;-126.0;761.0;-333.0;304.0;-85.0;737.0;-48
738.0;526.0;-49.0;72;16.0;530.0;-317.0;280.0;805.0;717.0;-46
-697.0;-574.0;111.0;74;-118.0;301.0;329.0;-278.0;282.0;589.0;-41
732.0;599.0;-33.0;86;10.0;939.0;-275.0;175.0;587.0;1002.0;-45
719.0;543.0;130.0;120;85.0;649.0;-321.0;293.0;53.0;698.0;-48
755.0;580.0;-438.0;-104;-55.0;170.0;123.0;-282.0;255.0;542.0;-41
838.0;544.0;-345.0;83;-390.0;934.0;-28.0;-23.0;533.0;776.0;-50
755.0;488.0;-51.0;72;7.0;482.0;-322.0;297.0;770.0;814.0;-48
886.0;408.0;168.0;76;-333.0;731.0;-175.0;-131.0;678.0;847.0;-43
693.0;587.0;13.0;119;15.0;545.0;-322.0;266.0;48.0;815.0;-49
693.0;592.0;7.0;119;12.0;524.0;-320.0;260.0;17.0;753.0;-49
761.0;476.0;-67.0;72;25.0;556.0;-322.0;301.0;759.0;864.0;-49
706.0;570.0;-4.0;120;40.0;685.0;-316.0;277.0;-53.0;710.0;-48
696.0;494.0;-34.0;42;-173.0;1030.0;-395.0;339.0;13.0;648.0;-36
711.0;623.0;6.0;81;36.0;854.0;-275.0;178.0;110.0;890.0;-45
717.0;321.0;85.0;47;11.0;295.0;-388.0;482.0;967.0;699.0;-49
725.0;614.0;30.0;119;4.0;859.0;-250.0;187.0;172.0;672.0;-46
837.0;545.0;-385.0;83;-343.0;924.0;-23.0;-33.0;523.0;770.0;-50
887.0;387.0;42.0;114;-350.0;766.0;-173.0;-181.0;145.0;843.0;-43
658.0;529.0;-32.0;151;52.0;179.0;-377.0;382.0;354.0;546.0;-40
830.0;557.0;-366.0;83;-355.0;929.0;-9.0;-29.0;578.0;789.0;-50
838.0;544.0;-340.0;83;-362.0;920.0;-16.0;-36.0;517.0;720.0;-50
830.0;556.0;-382.0;83;-360.0;938.0;-16.0;-37.0;592.0;765.0;-50
855.0;485.0;306.0;155;-35.0;297.0;-113.0;-145.0;332.0;738.0;-43
647.0;463.0;375.0;72;-85.0;91.0;-440.0;416.0;186.0;511.0;-58
748.0;565.0;795.0;147;1230.0;316.0;-271.0;219.0;210.0;713.0;-14
944.0;228.0;50.0;114;-26.0;641.0;-83.0;222.0;749.0;935.0;-44
709.0;619.0;-53.0;81;12.0;883.0;-283.0;182.0;202.0;821.0;-45
764.0;632.0;62.0;150;-204.0;973.0;-58.0;-115.0;398.0;831.0;-40
763.0;642.0;-399.0;84;-290.0;936.0;-2.0;-75.0;465.0;729.0;-52
764.0;641.0;-361.0;84;-301.0;903.0;-2.0;-73.0;349.0;672.0;-52
793.0;607.0;-390.0;80;-362.0;1048.0;-7.0;-45.0;261.0;823.0;-50
765.0;640.0;-397.0;84;-307.0;890.0;-2.0;-74.0;456.0;848.0;-52
685.0;486.0;-239.0;-50;39.0;60.0;-401.0;366.0;270.0;470.0;-33
705.0;700.0;-186.0;54;-106.0;1070.0;-61.0;-93.0;597.0;520.0;-40
750.0;645.0;-126.0;150;-226.0;950.0;-38.0;-142.0;327.0;612.0;-40
695.0;478.0;-132.0;-31;-277.0;55.0;-398.0;361.0;370.0;467.0;-34
754.0;651.0;-393.0;78;-336.0;930.0;-4.0;-86.0;483.0;863.0;-52
771.0;634.0;-383.0;86;-300.0;950.0;-21.0;-59.0;310.0;801.0;-52
750.0;648.0;-375.0;85;-334.0;782.0;20.0;-128.0;156.0;675.0;-52
752.0;647.0;-373.0;85;-321.0;816.0;21.0;-127.0;225.0;754.0;-52
753.0;645.0;-383.0;85;-300.0;844.0;22.0;-127.0;239.0;803.0;-52
739.0;653.0;-226.0;150;57.0;852.0;-2.0;-168.0;345.0;610.0;-39
755.0;641.0;-385.0;85;-280.0;823.0;30.0;-133.0;220.0;791.0;-52
756.0;639.0;-402.0;85;-273.0;871.0;36.0;-137.0;235.0;777.0;-52
759.0;639.0;-393.0;86;-300.0;899.0;14.0;-122.0;432.0;794.0;-52
761.0;639.0;-405.0;86;-281.0;861.0;3.0;-114.0;575.0;713.0;-52
757.0;554.0;-391.0;80;-323.0;971.0;39.0;-344.0;677.0;893.0;-57
710.0;622.0;-22.0;81;39.0;880.0;-279.0;179.0;236.0;814.0;-45
-102.0;-216.0;1.0;1;-34.0;142.0;-620.0;747.0;230.0;453.0;-62
711.0;621.0;-30.0;81;57.0;897.0;-278.0;179.0;397.0;623.0;-45
763.0;639.0;-401.0;86;-254.0;903.0;-15.0;-98.0;431.0;765.0;-52
764.0;639.0;-402.0;86;-268.0;907.0;-23.0;-90.0;493.0;787.0;-52
764.0;639.0;-388.0;86;-291.0;912.0;-28.0;-83.0;539.0;671.0;-52
765.0;639.0;-381.0;86;-313.0;910.0;-32.0;-77.0;494.0;632.0;-52
764.0;641.0;-367.0;84;-296.0;960.0;-1.0;-74.0;389.0;606.0;-52
765.0;640.0;-401.0;84;-292.0;920.0;-2.0;-74.0;358.0;793.0;-52
739.0;630.0;41.0;92;-288.0;897.0;-227.0;78.0;750.0;483.0;-41
766.0;605.0;-392.0;86;-318.0;916.0;26.0;-216.0;358.0;815.0;-52
711.0;623.0;-11.0;81;53.0;844.0;-275.0;178.0;191.0;734.0;-45
765.0;603.0;-398.0;86;-311.0;948.0;37.0;-222.0;410.0;756.0;-52
711.0;622.0;-17.0;81;37.0;863.0;-275.0;177.0;213.0;728.0;-45
766.0;602.0;-403.0;86;-308.0;934.0;39.0;-222.0;433.0;973.0;-52
832.0;554.0;-364.0;83;-344.0;824.0;-13.0;-24.0;938.0;395.0;-50
818.0;575.0;-362.0;81;-351.0;531.0;-7.0;-21.0;117.0;454.0;-50
817.0;576.0;-371.0;81;-363.0;542.0;-7.0;-22.0;129.0;453.0;-50
817.0;576.0;-377.0;81;-383.0;554.0;-6.0;-23.0;75.0;432.0;-50
710.0;621.0;-28.0;81;61.0;946.0;-278.0;179.0;308.0;885.0;-45
734.0;633.0;-23.0;81;-46.0;949.0;-218.0;112.0;395.0;795.0;-45
671.0;604.0;100.0;150;-146.0;264.0;254.0;-346.0;212.0;527.0;-40
670.0;604.0;92.0;150;-111.0;256.0;254.0;-348.0;203.0;508.0;-40
661.0;425.0;872.0;-79;120.0;274.0;181.0;-591.0;275.0;576.0;-41
506.0;525.0;238.0;-92;-364.0;249.0;377.0;-572.0;239.0;552.0;-47
741.0;629.0;-40.0;81;-59.0;966.0;-211.0;105.0;391.0;738.0;-45
674.0;583.0;147.0;150;-107.0;246.0;249.0;-380.0;278.0;532.0;-40
674.0;583.0;133.0;150;-102.0;240.0;249.0;-380.0;270.0;559.0;-40
673.0;583.0;131.0;150;-73.0;244.0;250.0;-380.0;258.0;558.0;-40
480.0;459.0;204.0;106;40.0;190.0;410.0;-626.0;195.0;500.0;-39
673.0;584.0;119.0;150;-59.0;234.0;250.0;-380.0;240.0;562.0;-40
118.0;233.0;430.0;66;-51.0;145.0;600.0;-756.0;230.0;462.0;-36
673.0;584.0;147.0;150;-110.0;251.0;250.0;-379.0;229.0;550.0;-40
290.0;325.0;643.0;161;-364.0;171.0;513.0;-740.0;186.0;571.0;-60
436.0;468.0;-24.0;-70;-15.0;111.0;436.0;-633.0;266.0;540.0;-45
674.0;584.0;128.0;150;-113.0;243.0;249.0;-378.0;214.0;527.0;-40
675.0;584.0;111.0;150;-125.0;223.0;248.0;-377.0;211.0;566.0;-40
676.0;583.0;106.0;150;-118.0;237.0;248.0;-377.0;213.0;577.0;-40
676.0;583.0;99.0;150;-105.0;240.0;247.0;-376.0;216.0;574.0;-40
122.0;-35.0;178.0;17;60.0;560.0;-607.0;785.0;916.0;759.0;-42
678.0;583.0;115.0;150;-123.0;251.0;246.0;-375.0;231.0;566.0;-40
769.0;591.0;-384.0;78;-307.0;893.0;9.0;-242.0;417.0;659.0;-52
98.0;186.0;-434.0;30;-355.0;153.0;576.0;-790.0;293.0;569.0;-36
719.0;662.0;117.0;92;-217.0;974.0;-190.0;92.0;323.0;877.0;-45
753.0;623.0;-402.0;83;-297.0;881.0;63.0;-203.0;737.0;893.0;-52
831.0;533.0;119.0;120;-26.0;753.0;-99.0;126.0;635.0;1086.0;-42
164.0;259.0;-21.0;47;-6.0;124.0;571.0;-762.0;264.0;505.0;-44
299.0;387.0;-31.0;-59;-1.0;822.0;558.0;-670.0;305.0;915.0;-39
236.0;367.0;-21.0;-58;17.0;820.0;539.0;-721.0;803.0;984.0;-39
771.0;592.0;-401.0;78;-302.0;778.0;14.0;-234.0;226.0;840.0;-52
772.0;592.0;-423.0;78;-299.0;746.0;12.0;-231.0;207.0;861.0;-52
758.0;646.0;-397.0;78;-289.0;867.0;-88.0;18.0;388.0;866.0;-52
761.0;602.0;101.0;81;53.0;848.0;-224.0;87.0;199.0;672.0;-45
763.0;601.0;48.0;81;-108.0;785.0;-223.0;84.0;28.0;788.0;-45
863.0;482.0;150.0;111;-260.0;872.0;-90.0;-122.0;849.0;943.0;-33
754.0;653.0;-381.0;78;-316.0;855.0;-13.0;-71.0;478.0;891.0;-52
772.0;631.0;-375.0;79;-333.0;965.0;-34.0;-69.0;543.0;980.0;-51
775.0;622.0;-371.0;72;-351.0;945.0;84.0;-78.0;630.0;850.0;-58
754.0;652.0;-363.0;78;-354.0;907.0;-9.0;-80.0;475.0;802.0;-52
-805.0;-555.0;-36.0;85;18.0;914.0;203.0;-52.0;506.0;840.0;-36
763.0;644.0;-382.0;78;-300.0;943.0;-32.0;-46.0;438.0;836.0;-52
702.0;469.0;61.0;92;42.0;76.0;-393.0;366.0;128.0;457.0;-37
690.0;519.0;43.0;166;-21.0;279.0;-359.0;354.0;194.0;505.0;-40
756.0;590.0;101.0;158;-253.0;592.0;-232.0;160.0;767.0;825.0;-43
712.0;538.0;89.0;-208;-22.0;223.0;-331.0;306.0;330.0;621.0;-41
458.0;307.0;-133.0;52;-272.0;245.0;-554.0;624.0;128.0;742.0;-36
710.0;525.0;-593.0;123;-490.0;177.0;-345.0;317.0;145.0;510.0;-72
-122.0;-260.0;106.0;7;-112.0;63.0;13.0;958.0;447.0;825.0;-44
721.0;539.0;119.0;-140;-54.0;180.0;-326.0;289.0;388.0;698.0;-41
752.0;588.0;203.0;158;-267.0;617.0;-238.0;179.0;709.0;987.0;-45
759.0;538.0;4.0;-178;-618.0;794.0;-319.0;183.0;982.0;738.0;-39
771.0;612.0;143.0;-151;-92.0;177.0;-172.0;28.0;442.0;455.0;-79
772.0;614.0;119.0;-152;-107.0;190.0;-165.0;22.0;490.0;476.0;-81
772.0;632.0;-370.0;78;-337.0;899.0;-54.0;-45.0;461.0;620.0;-52
712.0;587.0;141.0;-1;-66.0;855.0;-267.0;278.0;73.0;733.0;-44
755.0;586.0;-272.0;158;-325.0;593.0;-234.0;177.0;746.0;861.0;-45
740.0;620.0;1.0;-1;-452.0;642.0;-175.0;193.0;302.0;1019.0;-47
738.0;621.0;-6.0;-1;-277.0;716.0;-177.0;196.0;447.0;1113.0;-46
650.0;158.0;130.0;106;-351.0;269.0;-284.0;687.0;224.0;603.0;-33
