InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-83.0;12.0;54.0;-36.0;-46.0;67.0;-31.0;10.0;-60.0;72.0;131.0;108.0
9.0;53.0;43.0;-100.0;109.0;45.0;122.0;-30.0;-73.0;42.0;50.0;-212.0
-17.0;50.0;57.0;-88.0;113.0;19.0;78.0;27.0;-75.0;8.0;39.0;-147.0
0.0;38.0;49.0;-60.0;115.0;-19.0;122.0;-23.0;-90.0;27.0;41.0;-195.0
-2.0;46.0;34.0;-49.0;127.0;5.0;130.0;-12.0;-79.0;41.0;43.0;-203.0
18.0;55.0;30.0;-95.0;102.0;6.0;113.0;-25.0;-90.0;50.0;26.0;-247.0
0.0;22.0;17.0;-69.0;111.0;-4.0;86.0;-3.0;-77.0;46.0;59.0;-160.0
8.0;53.0;26.0;-85.0;111.0;4.0;117.0;-10.0;-92.0;29.0;58.0;-157.0
10.0;85.0;77.0;-64.0;77.0;-30.0;117.0;8.0;-82.0;32.0;89.0;-180.0
42.0;55.0;24.0;-86.0;91.0;-4.0;118.0;-27.0;-92.0;37.0;-15.0;-172.0
-20.0;-35.0;65.0;-79.0;-38.0;-15.0;-33.0;-17.0;-60.0;77.0;-53.0;64.0
24.0;30.0;39.0;-24.0;38.0;50.0;188.0;8.0;-21.0;101.0;-123.0;40.0
-8.0;59.0;45.0;-2.0;77.0;0.0;130.0;-52.0;-68.0;75.0;45.0;-113.0
7.0;25.0;24.0;-115.0;-214.0;-13.0;74.0;-87.0;-65.0;32.0;-150.0;-201.0
23.0;48.0;11.0;-56.0;92.0;-13.0;132.0;5.0;-39.0;27.0;87.0;-185.0
51.0;66.0;25.0;-149.0;-218.0;58.0;165.0;-33.0;-72.0;8.0;-83.0;-52.0
74.0;38.0;1.0;-86.0;-196.0;66.0;81.0;-33.0;-50.0;14.0;-20.0;-45.0
36.0;12.0;47.0;-78.0;-168.0;62.0;33.0;-22.0;-30.0;2.0;-5.0;-18.0
26.0;8.0;43.0;-73.0;-128.0;37.0;-29.0;-2.0;17.0;6.0;37.0;24.0
12.0;8.0;-13.0;-32.0;56.0;1.0;100.0;-3.0;-53.0;34.0;3.0;-207.0
25.0;22.0;0.0;-59.0;109.0;13.0;117.0;-8.0;-30.0;48.0;15.0;-228.0
27.0;43.0;0.0;-73.0;134.0;57.0;109.0;-34.0;-62.0;68.0;46.0;-252.0
-18.0;-1.0;7.0;-1.0;-56.0;57.0;51.0;4.0;84.0;121.0;100.0;113.0
13.0;3.0;54.0;73.0;-29.0;97.0;26.0;22.0;74.0;73.0;77.0;82.0
0.0;17.0;-1.0;106.0;5.0;92.0;26.0;-26.0;186.0;27.0;14.0;2.0
53.0;65.0;-15.0;1.0;-9.0;87.0;8.0;-8.0;91.0;-21.0;-24.0;11.0
50.0;92.0;-66.0;-123.0;38.0;14.0;-24.0;-34.0;-52.0;-86.0;113.0;97.0
-48.0;15.0;16.0;-60.0;82.0;81.0;185.0;13.0;27.0;97.0;-210.0;-243.0
-55.0;-30.0;32.0;0.0;13.0;41.0;102.0;19.0;9.0;78.0;-2.0;-25.0
42.0;24.0;4.0;-56.0;136.0;54.0;134.0;-1.0;-47.0;42.0;11.0;-174.0
27.0;47.0;16.0;-43.0;192.0;20.0;146.0;-28.0;-38.0;48.0;74.0;-231.0
19.0;2.0;31.0;-106.0;-110.0;20.0;240.0;29.0;-47.0;68.0;231.0;113.0
-6.0;3.0;10.0;-92.0;-41.0;20.0;106.0;16.0;-24.0;58.0;87.0;20.0
15.0;13.0;8.0;-94.0;9.0;10.0;48.0;1.0;-32.0;80.0;93.0;81.0
47.0;-14.0;-100.0;22.0;78.0;-20.0;-26.0;-107.0;-32.0;3.0;-141.0;-172.0
-44.0;-52.0;48.0;-130.0;-57.0;-1.0;-41.0;-28.0;-57.0;79.0;-52.0;45.0
-3.0;-45.0;46.0;-90.0;-58.0;23.0;-8.0;-41.0;-40.0;82.0;-72.0;89.0
-8.0;-27.0;22.0;-30.0;25.0;22.0;11.0;-29.0;-49.0;38.0;-88.0;-269.0
167.0;79.0;75.0;-216.0;227.0;244.0;750.0;-36.0;-146.0;-132.0;-217.0;-181.0
-33.0;-32.0;80.0;-304.0;-19.0;-82.0;258.0;-65.0;-207.0;34.0;-115.0;-43.0
-39.0;17.0;-23.0;-196.0;-49.0;37.0;139.0;-120.0;-54.0;9.0;-91.0;-20.0
-7.0;-7.0;-125.0;150.0;-32.0;60.0;48.0;-65.0;70.0;10.0;-93.0;-28.0
-45.0;-88.0;8.0;-107.0;-64.0;6.0;61.0;-34.0;67.0;19.0;-77.0;-16.0
-17.0;-86.0;50.0;-78.0;-66.0;13.0;-22.0;-104.0;-45.0;61.0;-23.0;136.0
23.0;-35.0;37.0;-69.0;47.0;18.0;-52.0;-64.0;-35.0;53.0;-167.0;-100.0
67.0;38.0;52.0;-99.0;-30.0;135.0;-316.0;12.0;92.0;274.0;37.0;331.0
2.0;-34.0;70.0;-102.0;-32.0;39.0;132.0;26.0;-39.0;46.0;-9.0;77.0
25.0;-26.0;22.0;-112.0;-26.0;26.0;184.0;8.0;-35.0;8.0;-22.0;79.0
27.0;15.0;12.0;-67.0;-16.0;27.0;-132.0;14.0;-24.0;28.0;96.0;-57.0
-33.0;33.0;-28.0;-73.0;-264.0;-136.0;-423.0;11.0;-35.0;33.0;424.0;41.0
-138.0;170.0;-7.0;-283.0;118.0;-344.0;144.0;-191.0;-350.0;133.0;24.0;33.0
-25.0;10.0;69.0;-175.0;88.0;-53.0;124.0;-129.0;-177.0;104.0;-14.0;-50.0
4.0;20.0;74.0;-171.0;69.0;-19.0;129.0;-82.0;-127.0;123.0;-43.0;-52.0
-26.0;19.0;53.0;-148.0;92.0;-34.0;94.0;-70.0;-118.0;82.0;-39.0;-42.0
92.0;-4.0;-12.0;-282.0;-77.0;19.0;20.0;97.0;-176.0;-37.0;21.0;21.0
-23.0;9.0;8.0;-74.0;3.0;28.0;136.0;-26.0;-17.0;49.0;101.0;-102.0
-24.0;-127.0;65.0;-97.0;-69.0;32.0;-37.0;-130.0;-47.0;6.0;-126.0;165.0
-26.0;-7.0;-24.0;12.0;-132.0;27.0;-97.0;54.0;30.0;-5.0;121.0;123.0
8.0;-21.0;20.0;-107.0;-4.0;43.0;-19.0;11.0;-26.0;35.0;76.0;61.0
-26.0;-17.0;-42.0;56.0;-130.0;95.0;-57.0;43.0;39.0;-39.0;87.0;57.0
-14.0;-11.0;38.0;145.0;-29.0;24.0;-16.0;-33.0;-16.0;44.0;53.0;40.0
37.0;17.0;16.0;-133.0;-6.0;100.0;74.0;-31.0;-54.0;-2.0;85.0;108.0
48.0;17.0;17.0;-56.0;-4.0;104.0;-6.0;-37.0;-36.0;-14.0;29.0;172.0
67.0;16.0;8.0;-38.0;37.0;143.0;46.0;-59.0;-41.0;-17.0;-36.0;-3.0
38.0;15.0;6.0;-63.0;39.0;129.0;20.0;-60.0;-52.0;15.0;-64.0;18.0
10.0;-27.0;63.0;127.0;-28.0;48.0;5.0;-7.0;-54.0;48.0;-9.0;1.0
14.0;-50.0;41.0;139.0;1.0;72.0;44.0;-37.0;14.0;16.0;30.0;9.0
-9.0;-2.0;66.0;81.0;-36.0;85.0;19.0;20.0;20.0;48.0;21.0;7.0
23.0;-39.0;41.0;-15.0;-28.0;77.0;-28.0;8.0;-40.0;45.0;-18.0;37.0
-4.0;-144.0;46.0;-126.0;-50.0;58.0;30.0;-139.0;-64.0;53.0;-83.0;133.0
-22.0;-14.0;52.0;-152.0;90.0;-10.0;47.0;-59.0;-146.0;54.0;-32.0;-49.0
-14.0;-7.0;71.0;-242.0;63.0;43.0;60.0;-48.0;-134.0;12.0;-71.0;-60.0
-24.0;35.0;65.0;-112.0;-13.0;-14.0;111.0;-126.0;-109.0;121.0;16.0;78.0
29.0;9.0;74.0;-153.0;-58.0;33.0;118.0;-105.0;-131.0;101.0;-44.0;37.0
-35.0;-17.0;83.0;-182.0;50.0;111.0;101.0;-71.0;-146.0;-24.0;-93.0;-51.0
32.0;8.0;33.0;-123.0;53.0;-44.0;88.0;-126.0;-90.0;23.0;-125.0;-140.0
-50.0;26.0;62.0;-103.0;35.0;77.0;68.0;-55.0;-118.0;4.0;-44.0;-112.0
42.0;32.0;107.0;-153.0;-81.0;8.0;14.0;-106.0;-150.0;80.0;-115.0;53.0
19.0;37.0;94.0;-171.0;-118.0;-2.0;35.0;-113.0;-142.0;105.0;-167.0;-46.0
20.0;29.0;76.0;-190.0;-174.0;19.0;61.0;-87.0;-150.0;95.0;-221.0;-128.0
27.0;28.0;38.0;-109.0;-209.0;15.0;-19.0;-89.0;-83.0;86.0;-132.0;11.0
-13.0;-121.0;48.0;-98.0;-77.0;65.0;4.0;-172.0;-87.0;39.0;-51.0;144.0
18.0;-18.0;52.0;-139.0;-7.0;-6.0;33.0;-105.0;-83.0;57.0;-123.0;-169.0
0.0;1.0;24.0;-270.0;9.0;45.0;-38.0;-26.0;-47.0;45.0;-25.0;-8.0
11.0;-22.0;317.0;-219.0;101.0;-142.0;109.0;-192.0;-192.0;152.0;-17.0;-72.0
8.0;-35.0;-39.0;35.0;1.0;70.0;-27.0;-43.0;-9.0;168.0;5.0;-7.0
-17.0;12.0;18.0;-491.0;8.0;-59.0;-126.0;-55.0;-88.0;61.0;24.0;121.0
20.0;1.0;24.0;-308.0;-26.0;63.0;-5.0;-7.0;-30.0;67.0;-42.0;55.0
63.0;93.0;-95.0;-126.0;29.0;16.0;-49.0;-47.0;-90.0;-152.0;94.0;93.0
-19.0;-13.0;16.0;-46.0;73.0;13.0;87.0;-28.0;2.0;112.0;-89.0;31.0
-73.0;0.0;43.0;-102.0;122.0;-12.0;46.0;-21.0;-79.0;-6.0;-209.0;3.0
-3.0;59.0;-22.0;64.0;-94.0;46.0;49.0;52.0;100.0;143.0;-8.0;-52.0
-22.0;9.0;-75.0;30.0;-91.0;49.0;-48.0;9.0;82.0;62.0;87.0;113.0
-42.0;-23.0;-55.0;46.0;-112.0;43.0;-28.0;6.0;58.0;52.0;-147.0;-26.0
-57.0;5.0;-57.0;79.0;-108.0;18.0;17.0;31.0;52.0;36.0;-46.0;-80.0
-81.0;-7.0;-48.0;57.0;-71.0;24.0;-39.0;5.0;43.0;68.0;38.0;-33.0
-42.0;-14.0;-18.0;19.0;-69.0;1.0;-96.0;-7.0;32.0;41.0;3.0;-115.0
-84.0;-10.0;-13.0;-6.0;-8.0;-22.0;52.0;2.0;15.0;55.0;-26.0;-242.0
65.0;84.0;-94.0;-150.0;40.0;9.0;-13.0;-66.0;-82.0;-127.0;18.0;69.0
-44.0;-27.0;-20.0;-24.0;8.0;-55.0;13.0;8.0;-16.0;49.0;-75.0;-2.0
-32.0;-45.0;-6.0;-43.0;49.0;-70.0;99.0;-6.0;-2.0;73.0;-19.0;-37.0
47.0;78.0;-79.0;-66.0;42.0;34.0;-8.0;-10.0;-57.0;-60.0;48.0;42.0
-47.0;-58.0;-32.0;103.0;323.0;96.0;299.0;-7.0;141.0;96.0;-2.0;-79.0
-90.0;-26.0;15.0;15.0;202.0;24.0;92.0;-72.0;-24.0;113.0;-16.0;68.0
8.0;-1.0;28.0;-194.0;-56.0;21.0;-14.0;19.0;-56.0;-47.0;179.0;-12.0
-18.0;-18.0;-13.0;6.0;209.0;35.0;23.0;-21.0;18.0;102.0;-104.0;72.0
-20.0;-6.0;-1.0;15.0;159.0;66.0;43.0;-25.0;42.0;78.0;-51.0;-211.0
58.0;72.0;-58.0;-62.0;62.0;23.0;13.0;36.0;-11.0;-55.0;86.0;40.0
46.0;90.0;-56.0;16.0;65.0;26.0;6.0;87.0;15.0;-17.0;136.0;115.0
38.0;167.0;39.0;-79.0;-22.0;-49.0;39.0;7.0;-99.0;146.0;44.0;-190.0
33.0;7.0;81.0;-194.0;-261.0;23.0;-200.0;53.0;-90.0;16.0;259.0;11.0
21.0;-29.0;72.0;-84.0;-46.0;35.0;-29.0;-31.0;-56.0;-20.0;86.0;210.0
-4.0;-21.0;22.0;145.0;-15.0;114.0;48.0;-7.0;35.0;129.0;39.0;12.0
-19.0;-1.0;66.0;-145.0;38.0;-25.0;33.0;-27.0;-95.0;76.0;86.0;-105.0
-4.0;-7.0;51.0;-107.0;39.0;-22.0;57.0;-33.0;-81.0;147.0;21.0;-89.0
-159.0;-376.0;113.0;-358.0;-222.0;-167.0;93.0;-377.0;-265.0;122.0;-575.0;-457.0
66.0;-35.0;24.0;-69.0;16.0;145.0;182.0;-54.0;-22.0;0.0;-73.0;-51.0
-71.0;-30.0;2.0;-53.0;160.0;25.0;103.0;-58.0;42.0;98.0;-52.0;-81.0
68.0;-7.0;23.0;-72.0;38.0;151.0;198.0;-49.0;8.0;-37.0;-66.0;-40.0
79.0;-16.0;9.0;-69.0;11.0;153.0;215.0;-47.0;-5.0;-35.0;-66.0;-36.0
13.0;23.0;-26.0;-129.0;46.0;127.0;19.0;-81.0;-82.0;-86.0;40.0;52.0
43.0;23.0;-12.0;-134.0;71.0;149.0;-26.0;-109.0;-48.0;-184.0;-27.0;-78.0
-69.0;-4.0;64.0;-221.0;-78.0;1.0;-61.0;-108.0;-28.0;80.0;146.0;165.0
3.0;-303.0;143.0;-18.0;46.0;201.0;-144.0;32.0;95.0;-253.0;-128.0;-106.0
25.0;9.0;30.0;-128.0;-46.0;-22.0;-68.0;-91.0;-83.0;7.0;130.0;115.0
42.0;32.0;-24.0;-82.0;-11.0;-29.0;-36.0;-89.0;-144.0;-31.0;90.0;74.0
64.0;61.0;-34.0;-86.0;51.0;-40.0;1.0;-99.0;-155.0;-61.0;42.0;-6.0
-2.0;38.0;3.0;-116.0;53.0;-25.0;28.0;-127.0;-157.0;-61.0;4.0;-57.0
-13.0;8.0;51.0;-169.0;30.0;-7.0;29.0;-123.0;-195.0;-39.0;-15.0;-48.0
32.0;133.0;-31.0;-96.0;44.0;149.0;-57.0;-22.0;-70.0;-116.0;76.0;-9.0
26.0;106.0;-2.0;-54.0;55.0;75.0;-65.0;47.0;-10.0;-64.0;78.0;-28.0
-14.0;122.0;-5.0;-31.0;53.0;42.0;-85.0;56.0;5.0;55.0;152.0;-49.0
-47.0;-37.0;129.0;-336.0;-31.0;-15.0;6.0;-149.0;-186.0;32.0;-51.0;-46.0
-30.0;10.0;189.0;-508.0;-97.0;20.0;-24.0;-326.0;-452.0;87.0;-132.0;-246.0
-233.0;-34.0;430.0;-653.0;265.0;-59.0;51.0;-142.0;-649.0;298.0;-332.0;-284.0
6.0;13.0;-12.0;16.0;17.0;4.0;26.0;117.0;-25.0;23.0;31.0;10.0
100.0;51.0;-147.0;51.0;-73.0;-106.0;-10.0;105.0;-28.0;83.0;129.0;54.0
11.0;0.0;22.0;74.0;-18.0;50.0;-23.0;-36.0;-32.0;-17.0;-16.0;50.0
-10.0;-10.0;-88.0;45.0;-83.0;-101.0;52.0;11.0;-6.0;128.0;-52.0;-87.0
-55.0;38.0;-64.0;35.0;-46.0;-80.0;68.0;42.0;72.0;179.0;-31.0;51.0
6.0;-13.0;10.0;65.0;-16.0;40.0;14.0;-78.0;-17.0;7.0;1.0;18.0
-40.0;-2.0;8.0;-27.0;19.0;31.0;58.0;12.0;28.0;132.0;87.0;20.0
-23.0;12.0;-39.0;115.0;28.0;41.0;35.0;-24.0;85.0;108.0;35.0;0.0
-10.0;22.0;-13.0;88.0;14.0;70.0;14.0;-46.0;67.0;123.0;70.0;-3.0
63.0;48.0;-82.0;-57.0;-14.0;-49.0;-15.0;3.0;-106.0;81.0;-37.0;-143.0
-17.0;10.0;45.0;-59.0;36.0;13.0;46.0;-1.0;-10.0;92.0;74.0;-91.0
40.0;-7.0;-13.0;162.0;36.0;-42.0;45.0;-24.0;-120.0;5.0;-111.0;-125.0
36.0;10.0;0.0;-21.0;44.0;29.0;15.0;6.0;-7.0;29.0;21.0;-118.0
24.0;40.0;-33.0;-16.0;-21.0;28.0;15.0;6.0;44.0;-20.0;88.0;-79.0
33.0;-20.0;-4.0;-5.0;-29.0;44.0;18.0;22.0;28.0;0.0;68.0;-92.0
17.0;23.0;-25.0;-23.0;17.0;64.0;36.0;13.0;-14.0;38.0;64.0;-78.0
97.0;37.0;14.0;-152.0;60.0;34.0;21.0;-26.0;-3.0;18.0;16.0;-159.0
-37.0;2.0;-39.0;56.0;15.0;81.0;109.0;1.0;53.0;124.0;137.0;7.0
6.0;-3.0;24.0;-94.0;5.0;25.0;76.0;-22.0;-15.0;80.0;83.0;-106.0
-20.0;27.0;-7.0;53.0;-1.0;-8.0;87.0;42.0;102.0;57.0;67.0;-121.0
-45.0;4.0;-51.0;-7.0;533.0;3.0;510.0;-27.0;-3.0;0.0;272.0;111.0
-52.0;14.0;22.0;-46.0;9.0;58.0;82.0;43.0;36.0;99.0;190.0;46.0
-8.0;34.0;-11.0;84.0;-12.0;-57.0;15.0;78.0;88.0;20.0;43.0;-59.0
-32.0;26.0;-32.0;1.0;32.0;-39.0;65.0;33.0;29.0;55.0;-17.0;-104.0
-20.0;36.0;-24.0;-21.0;27.0;-13.0;71.0;2.0;11.0;64.0;34.0;-98.0
1.0;18.0;-3.0;-24.0;28.0;-31.0;70.0;17.0;3.0;71.0;44.0;-84.0
-6.0;38.0;-21.0;-27.0;14.0;-11.0;82.0;3.0;-14.0;27.0;62.0;-81.0
-42.0;-3.0;-7.0;46.0;49.0;36.0;159.0;-21.0;4.0;61.0;199.0;-93.0
-27.0;-1.0;-7.0;51.0;21.0;24.0;144.0;-3.0;-5.0;46.0;117.0;-82.0
6.0;-32.0;-6.0;-92.0;-11.0;28.0;151.0;-7.0;2.0;119.0;30.0;-191.0
30.0;84.0;13.0;-37.0;105.0;40.0;39.0;111.0;-9.0;101.0;125.0;98.0
36.0;122.0;0.0;-24.0;92.0;32.0;52.0;90.0;-37.0;24.0;106.0;95.0
1.0;-32.0;20.0;148.0;-12.0;71.0;102.0;-2.0;61.0;104.0;43.0;-161.0
-4.0;-2.0;91.0;87.0;22.0;66.0;44.0;65.0;-93.0;-72.0;163.0;-8.0
6.0;6.0;73.0;-115.0;-26.0;3.0;115.0;-45.0;-89.0;68.0;52.0;-63.0
18.0;-32.0;52.0;-151.0;10.0;15.0;82.0;-15.0;-125.0;81.0;86.0;-60.0
31.0;-8.0;60.0;-63.0;49.0;80.0;32.0;43.0;-17.0;16.0;132.0;-22.0
49.0;72.0;54.0;-180.0;83.0;83.0;83.0;21.0;-141.0;42.0;5.0;5.0
-21.0;10.0;36.0;20.0;38.0;-35.0;79.0;-9.0;17.0;49.0;18.0;-79.0
-61.0;-11.0;-4.0;15.0;32.0;-6.0;101.0;-11.0;-5.0;55.0;35.0;-60.0
3.0;-9.0;-19.0;98.0;-1.0;14.0;63.0;-37.0;36.0;43.0;35.0;-75.0
-20.0;-24.0;-5.0;121.0;1.0;4.0;54.0;-19.0;28.0;60.0;49.0;-35.0
-9.0;-13.0;-1.0;72.0;-16.0;50.0;17.0;-5.0;37.0;66.0;24.0;-62.0
5.0;-28.0;61.0;-216.0;-17.0;-7.0;49.0;-45.0;-174.0;15.0;-6.0;-45.0
11.0;-10.0;31.0;-228.0;1.0;16.0;-18.0;-10.0;-144.0;-7.0;0.0;-49.0
-2.0;30.0;-22.0;-15.0;33.0;1.0;148.0;-19.0;44.0;36.0;-76.0;-131.0
-10.0;-33.0;3.0;-74.0;8.0;16.0;94.0;-14.0;27.0;79.0;-106.0;-70.0
15.0;-23.0;68.0;-59.0;-36.0;38.0;-1.0;34.0;-22.0;109.0;50.0;-15.0
0.0;-8.0;57.0;-41.0;-28.0;41.0;0.0;65.0;-1.0;92.0;13.0;-29.0
1.0;-17.0;-15.0;72.0;-27.0;65.0;39.0;10.0;27.0;93.0;33.0;-45.0
53.0;14.0;21.0;-82.0;47.0;26.0;232.0;-26.0;-61.0;5.0;-93.0;82.0
9.0;-14.0;22.0;164.0;7.0;56.0;-15.0;34.0;77.0;56.0;0.0;-31.0
30.0;-15.0;32.0;7.0;2.0;61.0;-13.0;0.0;11.0;70.0;-26.0;-55.0
26.0;-7.0;10.0;-34.0;13.0;74.0;23.0;46.0;3.0;62.0;2.0;-80.0
-8.0;-13.0;33.0;-37.0;15.0;4.0;29.0;97.0;29.0;127.0;88.0;71.0
-37.0;-11.0;35.0;-30.0;20.0;-12.0;25.0;76.0;16.0;108.0;19.0;44.0
-49.0;-25.0;2.0;-37.0;20.0;-27.0;47.0;54.0;-30.0;112.0;-21.0;7.0
-43.0;-10.0;-33.0;14.0;10.0;12.0;104.0;20.0;29.0;82.0;-31.0;-54.0
-80.0;-16.0;-80.0;82.0;33.0;32.0;79.0;69.0;115.0;50.0;13.0;40.0
-124.0;-59.0;321.0;-241.0;218.0;-48.0;-52.0;84.0;-242.0;593.0;-218.0;-196.0
-103.0;-25.0;119.0;-106.0;15.0;-29.0;-51.0;-15.0;-63.0;56.0;-13.0;-57.0
-140.0;-130.0;117.0;-164.0;144.0;-161.0;-174.0;-168.0;-115.0;38.0;60.0;14.0
-34.0;-38.0;34.0;-9.0;142.0;30.0;9.0;-52.0;38.0;105.0;66.0;-155.0
-56.0;-64.0;1.0;-94.0;103.0;3.0;-13.0;-20.0;45.0;102.0;187.0;45.0
-42.0;-53.0;64.0;-70.0;97.0;30.0;-18.0;0.0;-13.0;72.0;159.0;29.0
-55.0;-86.0;46.0;-71.0;119.0;66.0;44.0;-41.0;55.0;129.0;81.0;-71.0
-55.0;-80.0;4.0;-75.0;88.0;50.0;-42.0;-35.0;47.0;154.0;20.0;-76.0
26.0;-37.0;-65.0;107.0;-33.0;-37.0;-384.0;-136.0;17.0;46.0;-60.0;-176.0
-32.0;-97.0;50.0;-35.0;217.0;86.0;-1.0;-45.0;2.0;97.0;49.0;-3.0
19.0;-8.0;109.0;-167.0;52.0;37.0;62.0;-13.0;-8.0;120.0;-4.0;-66.0
27.0;3.0;137.0;-113.0;73.0;43.0;112.0;-9.0;-17.0;108.0;-63.0;-108.0
-38.0;-83.0;49.0;-77.0;221.0;54.0;44.0;0.0;-16.0;95.0;77.0;-33.0
-7.0;-108.0;67.0;-52.0;178.0;19.0;8.0;-39.0;10.0;85.0;129.0;-82.0
11.0;-102.0;33.0;-77.0;210.0;27.0;-8.0;-43.0;-17.0;102.0;107.0;-105.0
6.0;-69.0;67.0;-65.0;193.0;-18.0;20.0;-1.0;-49.0;62.0;133.0;-83.0
4.0;-69.0;68.0;-106.0;135.0;-22.0;21.0;-4.0;-37.0;45.0;28.0;-171.0
53.0;14.0;121.0;-108.0;116.0;38.0;133.0;-29.0;8.0;136.0;-106.0;-152.0
19.0;-20.0;32.0;-48.0;-50.0;-2.0;75.0;64.0;62.0;126.0;-120.0;-145.0
-10.0;-82.0;72.0;-6.0;-133.0;125.0;-75.0;120.0;145.0;104.0;80.0;99.0
-16.0;-64.0;71.0;-19.0;-123.0;86.0;61.0;96.0;109.0;136.0;-16.0;75.0
78.0;47.0;38.0;40.0;-61.0;84.0;-62.0;125.0;107.0;93.0;102.0;51.0
-156.0;56.0;14.0;-44.0;-21.0;-414.0;103.0;-27.0;-147.0;334.0;0.0;8.0
-143.0;-159.0;332.0;162.0;-122.0;88.0;-233.0;394.0;263.0;437.0;188.0;92.0
-24.0;39.0;-123.0;5.0;-75.0;8.0;-129.0;68.0;12.0;-152.0;126.0;101.0
-23.0;-50.0;194.0;-325.0;-49.0;-231.0;40.0;86.0;-44.0;7.0;48.0;-1.0
179.0;-380.0;-48.0;60.0;-137.0;418.0;42.0;135.0;357.0;-182.0;-131.0;-139.0
-9.0;-58.0;168.0;-245.0;-76.0;-171.0;33.0;100.0;-22.0;0.0;39.0;-11.0
62.0;55.0;-101.0;102.0;-39.0;88.0;-168.0;88.0;104.0;-67.0;205.0;132.0
684.0;43.0;-156.0;400.0;-263.0;456.0;-586.0;191.0;549.0;-112.0;126.0;73.0
-35.0;-73.0;-219.0;-171.0;-84.0;73.0;-6.0;-614.0;-282.0;-612.0;-349.0;-387.0
148.0;46.0;-76.0;183.0;32.0;-68.0;-345.0;374.0;305.0;330.0;421.0;275.0
-42.0;-69.0;-28.0;-25.0;246.0;84.0;-9.0;-31.0;79.0;141.0;116.0;-186.0
-73.0;-131.0;11.0;-76.0;263.0;99.0;52.0;-41.0;95.0;188.0;178.0;-180.0
-35.0;-237.0;214.0;-128.0;553.0;34.0;192.0;-81.0;10.0;239.0;-306.0;-342.0
-75.0;-100.0;11.0;-38.0;109.0;58.0;19.0;-13.0;46.0;105.0;-92.0;-292.0
-620.0;205.0;57.0;-15.0;-22.0;-1247.0;-981.0;249.0;-256.0;482.0;321.0;-350.0
44.0;8.0;33.0;79.0;-38.0;94.0;57.0;149.0;133.0;99.0;132.0;132.0
45.0;4.0;47.0;68.0;-2.0;78.0;56.0;155.0;103.0;83.0;142.0;93.0
-44.0;-61.0;11.0;-92.0;83.0;-28.0;-66.0;-20.0;-44.0;88.0;222.0;176.0
49.0;-15.0;22.0;123.0;26.0;94.0;11.0;137.0;120.0;72.0;152.0;35.0
-46.0;-126.0;30.0;-85.0;-265.0;22.0;-248.0;-63.0;-47.0;50.0;-363.0;728.0
203.0;226.0;-160.0;1023.0;-173.0;844.0;-185.0;1061.0;1376.0;788.0;1006.0;807.0
162.0;37.0;-175.0;220.0;-209.0;379.0;105.0;569.0;405.0;-329.0;419.0;261.0
-354.0;76.0;-605.0;672.0;-299.0;464.0;577.0;245.0;540.0;392.0;515.0;171.0
-443.0;-355.0;402.0;-67.0;-338.0;-287.0;-518.0;-139.0;-103.0;697.0;-93.0;-44.0
161.0;38.0;-699.0;394.0;-115.0;121.0;-329.0;160.0;230.0;1.0;468.0;237.0
222.0;-37.0;-60.0;140.0;-42.0;-2.0;-102.0;-95.0;-131.0;88.0;86.0;11.0
169.0;10.0;-371.0;297.0;-71.0;277.0;-1043.0;147.0;341.0;-275.0;309.0;186.0
8.0;-46.0;-62.0;143.0;-17.0;-9.0;-18.0;84.0;179.0;-27.0;69.0;56.0
13.0;34.0;10.0;-493.0;-234.0;-45.0;-96.0;42.0;-78.0;-41.0;-14.0;-378.0
-26.0;30.0;-37.0;109.0;-89.0;-98.0;-100.0;-53.0;-73.0;106.0;195.0;250.0
99.0;35.0;-107.0;159.0;-125.0;175.0;-255.0;97.0;169.0;-1.0;153.0;-7.0
-347.0;301.0;320.0;41.0;363.0;107.0;333.0;81.0;-634.0;-705.0;-91.0;-159.0
102.0;81.0;-338.0;422.0;223.0;252.0;509.0;-306.0;300.0;-431.0;-575.0;-595.0
-59.0;162.0;119.0;-96.0;1274.0;650.0;2101.0;-185.0;-138.0;-658.0;-935.0;-622.0
99.0;55.0;-147.0;315.0;-72.0;-22.0;-20.0;54.0;420.0;89.0;-10.0;-217.0
-87.0;2.0;-314.0;320.0;92.0;128.0;-15.0;105.0;199.0;17.0;382.0;-182.0
-48.0;-40.0;74.0;-371.0;-32.0;68.0;16.0;-2.0;-175.0;-182.0;14.0;14.0
143.0;228.0;-145.0;371.0;198.0;396.0;271.0;536.0;318.0;-419.0;197.0;-74.0
74.0;7.0;-36.0;76.0;-5.0;67.0;-83.0;67.0;126.0;6.0;114.0;76.0
-37.0;2.0;-9.0;-179.0;11.0;-65.0;325.0;-79.0;-13.0;116.0;-109.0;-204.0
-61.0;15.0;-7.0;143.0;19.0;2.0;-3.0;50.0;28.0;72.0;541.0;-166.0
