Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
204.0;336.0;965.0;-165.0;221.0;880.0;802;1001.0;972.0;-964.0;-303.0;282.0
200.0;354.0;960.0;-168.0;218.0;858.0;809;990.0;963.0;-962.0;-311.0;291.0
81.0;270.0;1013.0;-88.0;171.0;862.0;774;897.0;1021.0;-867.0;-274.0;543.0
156.0;330.0;963.0;-177.0;207.0;877.0;815;1004.0;952.0;-953.0;-298.0;268.0
190.0;359.0;1085.0;-48.0;137.0;980.0;784;1093.0;1017.0;-735.0;-286.0;526.0
157.0;300.0;957.0;-86.0;131.0;848.0;807;940.0;1001.0;-877.0;-237.0;515.0
176.0;356.0;945.0;-169.0;198.0;856.0;809;1001.0;974.0;-962.0;-311.0;291.0
259.0;358.0;981.0;-113.0;304.0;1006.0;700;1125.0;996.0;-1033.0;-260.0;460.0
205.0;369.0;943.0;-157.0;220.0;862.0;810;1030.0;986.0;-973.0;-314.0;284.0
211.0;369.0;952.0;-139.0;243.0;890.0;807;999.0;954.0;-961.0;-299.0;292.0
194.0;428.0;1107.0;-19.0;76.0;1046.0;806;924.0;1148.0;-1014.0;-103.0;604.0
87.0;448.0;1145.0;-38.0;67.0;907.0;808;1058.0;947.0;-912.0;-378.0;932.0
222.0;358.0;963.0;-144.0;240.0;894.0;800;1006.0;970.0;-970.0;-299.0;299.0
192.0;343.0;1068.0;-254.0;214.0;852.0;795;920.0;1013.0;-931.0;-264.0;463.0
186.0;342.0;985.0;-305.0;263.0;800.0;823;845.0;1017.0;-937.0;-340.0;444.0
277.0;176.0;1133.0;-322.0;420.0;544.0;797;749.0;973.0;-821.0;-350.0;483.0
240.0;337.0;926.0;-287.0;237.0;776.0;820;1047.0;1005.0;-964.0;-367.0;363.0
92.0;445.0;893.0;-20.0;59.0;818.0;801;913.0;940.0;-915.0;-344.0;512.0
108.0;459.0;866.0;-30.0;61.0;774.0;803;932.0;955.0;-915.0;-371.0;375.0
240.0;504.0;666.0;-109.0;47.0;812.0;643;1068.0;947.0;-803.0;-241.0;91.0
213.0;346.0;971.0;-161.0;230.0;899.0;806;981.0;968.0;-977.0;-311.0;314.0
149.0;414.0;962.0;-37.0;179.0;839.0;810;929.0;988.0;-918.0;-276.0;575.0
210.0;344.0;956.0;-174.0;221.0;883.0;807;971.0;986.0;-954.0;-305.0;309.0
217.0;366.0;930.0;-76.0;224.0;870.0;796;935.0;991.0;-949.0;-286.0;471.0
205.0;360.0;895.0;-115.0;223.0;883.0;797;964.0;987.0;-932.0;-308.0;422.0
221.0;399.0;949.0;-163.0;213.0;854.0;792;948.0;1007.0;-919.0;-362.0;463.0
179.0;617.0;886.0;-83.0;192.0;825.0;806;995.0;1052.0;-890.0;-429.0;421.0
193.0;359.0;942.0;-176.0;216.0;867.0;804;977.0;958.0;-948.0;-295.0;310.0
169.0;346.0;939.0;-178.0;211.0;856.0;804;992.0;973.0;-947.0;-297.0;334.0
206.0;349.0;933.0;-178.0;214.0;853.0;805;983.0;950.0;-952.0;-296.0;320.0
206.0;352.0;946.0;-173.0;224.0;847.0;809;960.0;959.0;-958.0;-294.0;338.0
235.0;350.0;941.0;-204.0;189.0;846.0;788;918.0;978.0;-914.0;-399.0;458.0
229.0;361.0;933.0;-165.0;228.0;837.0;812;967.0;961.0;-963.0;-295.0;349.0
245.0;357.0;943.0;-167.0;228.0;845.0;813;1006.0;956.0;-959.0;-294.0;359.0
184.0;322.0;985.0;-123.0;191.0;928.0;805;1040.0;965.0;-985.0;-302.0;234.0
190.0;311.0;990.0;-147.0;173.0;917.0;808;1000.0;952.0;-1004.0;-314.0;241.0
193.0;308.0;989.0;-133.0;174.0;906.0;807;987.0;973.0;-989.0;-284.0;243.0
-68.0;515.0;832.0;50.0;260.0;622.0;562;686.0;975.0;-745.0;-451.0;780.0
215.0;541.0;884.0;-206.0;339.0;742.0;795;808.0;998.0;-877.0;-544.0;501.0
173.0;485.0;895.0;-254.0;464.0;746.0;809;786.0;934.0;-869.0;-499.0;690.0
223.0;567.0;921.0;-184.0;546.0;784.0;801;828.0;999.0;-907.0;-674.0;895.0
227.0;414.0;956.0;-262.0;281.0;807.0;735;989.0;1079.0;-856.0;-419.0;331.0
178.0;483.0;751.0;-332.0;379.0;877.0;737;1265.0;990.0;-555.0;-714.0;576.0
218.0;534.0;867.0;-231.0;335.0;730.0;799;807.0;1009.0;-883.0;-499.0;495.0
234.0;534.0;878.0;-221.0;334.0;718.0;804;827.0;997.0;-888.0;-502.0;522.0
90.0;575.0;768.0;-113.0;444.0;646.0;814;747.0;991.0;-946.0;-376.0;632.0
257.0;552.0;834.0;-250.0;310.0;728.0;798;835.0;1021.0;-873.0;-493.0;438.0
251.0;561.0;853.0;-256.0;331.0;719.0;796;844.0;1021.0;-869.0;-503.0;441.0
315.0;579.0;845.0;-262.0;315.0;726.0;796;835.0;1011.0;-862.0;-521.0;479.0
263.0;545.0;876.0;-275.0;304.0;737.0;793;834.0;994.0;-869.0;-502.0;471.0
257.0;549.0;859.0;-273.0;302.0;708.0;796;837.0;986.0;-863.0;-503.0;457.0
253.0;582.0;838.0;-278.0;315.0;705.0;797;822.0;1031.0;-865.0;-501.0;484.0
268.0;591.0;838.0;-286.0;318.0;704.0;796;828.0;1011.0;-866.0;-505.0;466.0
306.0;587.0;810.0;-286.0;305.0;700.0;799;835.0;1004.0;-854.0;-506.0;414.0
393.0;514.0;810.0;-325.0;442.0;742.0;810;763.0;922.0;-862.0;-598.0;406.0
239.0;376.0;918.0;-196.0;148.0;802.0;794;880.0;1005.0;-922.0;-414.0;462.0
124.0;288.0;1073.0;-323.0;275.0;762.0;697;865.0;1032.0;-935.0;-386.0;264.0
204.0;302.0;981.0;-208.0;174.0;897.0;801;977.0;968.0;-938.0;-318.0;249.0
180.0;370.0;912.0;-191.0;127.0;764.0;794;843.0;1082.0;-913.0;-408.0;431.0
181.0;455.0;917.0;-217.0;117.0;723.0;790;925.0;1110.0;-907.0;-410.0;372.0
131.0;319.0;994.0;-258.0;360.0;749.0;655;980.0;952.0;-814.0;-448.0;282.0
224.0;318.0;995.0;-226.0;163.0;897.0;804;988.0;993.0;-945.0;-323.0;265.0
123.0;350.0;850.0;-161.0;542.0;774.0;332;907.0;1111.0;-918.0;-482.0;285.0
287.0;575.0;858.0;-288.0;315.0;718.0;791;820.0;1029.0;-856.0;-529.0;443.0
246.0;482.0;969.0;-353.0;435.0;877.0;742;944.0;1007.0;-842.0;-425.0;267.0
272.0;583.0;838.0;-301.0;316.0;698.0;795;815.0;1019.0;-851.0;-525.0;497.0
422.0;657.0;819.0;-414.0;376.0;608.0;800;699.0;1022.0;-770.0;-525.0;255.0
490.0;679.0;697.0;-483.0;351.0;611.0;641;664.0;996.0;-713.0;-522.0;409.0
255.0;582.0;845.0;-292.0;294.0;683.0;805;778.0;1020.0;-833.0;-536.0;600.0
265.0;378.0;928.0;-244.0;317.0;793.0;810;885.0;1015.0;-1008.0;-347.0;434.0
228.0;307.0;995.0;-205.0;153.0;907.0;802;1008.0;951.0;-951.0;-322.0;267.0
247.0;390.0;890.0;-252.0;337.0;759.0;800;864.0;1029.0;-1010.0;-374.0;457.0
228.0;297.0;987.0;-172.0;146.0;901.0;798;1005.0;970.0;-950.0;-306.0;305.0
210.0;313.0;965.0;-138.0;143.0;909.0;798;1002.0;1043.0;-948.0;-294.0;326.0
267.0;394.0;912.0;-246.0;315.0;746.0;796;915.0;962.0;-1023.0;-346.0;458.0
213.0;316.0;949.0;-145.0;157.0;883.0;798;1016.0;977.0;-946.0;-328.0;310.0
194.0;223.0;881.0;-320.0;312.0;749.0;676;817.0;1171.0;-1290.0;-227.0;400.0
194.0;313.0;948.0;-187.0;182.0;875.0;799;998.0;898.0;-956.0;-356.0;320.0
184.0;408.0;928.0;-43.0;334.0;922.0;798;1027.0;917.0;-927.0;-109.0;510.0
475.0;588.0;727.0;-440.0;311.0;632.0;806;639.0;1003.0;-851.0;-572.0;423.0
216.0;348.0;896.0;-155.0;216.0;902.0;802;969.0;836.0;-933.0;-238.0;483.0
207.0;438.0;1062.0;-172.0;179.0;885.0;797;978.0;929.0;-906.0;-269.0;389.0
180.0;380.0;1045.0;-189.0;186.0;894.0;797;926.0;873.0;-908.0;-257.0;330.0
186.0;348.0;1017.0;-178.0;203.0;852.0;794;970.0;906.0;-934.0;-291.0;322.0
180.0;331.0;1019.0;-224.0;214.0;864.0;797;938.0;897.0;-951.0;-338.0;366.0
237.0;323.0;943.0;-206.0;201.0;877.0;801;1013.0;917.0;-971.0;-359.0;312.0
213.0;369.0;973.0;-273.0;197.0;854.0;802;950.0;925.0;-982.0;-344.0;383.0
214.0;330.0;976.0;-263.0;204.0;846.0;799;948.0;1008.0;-999.0;-394.0;369.0
84.0;319.0;960.0;-241.0;440.0;902.0;862;1061.0;996.0;-902.0;-330.0;330.0
123.0;322.0;929.0;-200.0;446.0;886.0;838;1033.0;965.0;-905.0;-314.0;362.0
103.0;357.0;896.0;-180.0;458.0;855.0;818;994.0;954.0;-924.0;-291.0;399.0
255.0;328.0;997.0;-202.0;215.0;876.0;797;922.0;950.0;-1011.0;-426.0;363.0
228.0;297.0;977.0;-137.0;227.0;869.0;792;916.0;889.0;-1040.0;-453.0;371.0
223.0;325.0;982.0;-190.0;193.0;885.0;803;1007.0;928.0;-985.0;-329.0;320.0
203.0;299.0;934.0;-108.0;227.0;832.0;798;918.0;991.0;-1004.0;-392.0;365.0
167.0;301.0;952.0;-162.0;236.0;830.0;804;1000.0;1018.0;-980.0;-347.0;339.0
96.0;312.0;962.0;-164.0;220.0;859.0;796;1072.0;886.0;-991.0;-370.0;335.0
127.0;344.0;892.0;-65.0;148.0;1019.0;802;1160.0;948.0;-1130.0;-391.0;226.0
94.0;327.0;929.0;-164.0;147.0;968.0;798;1048.0;1009.0;-986.0;-374.0;347.0
83.0;357.0;903.0;-36.0;189.0;1092.0;813;1158.0;1019.0;-1048.0;-330.0;320.0
169.0;591.0;813.0;-438.0;303.0;628.0;813;381.0;989.0;-735.0;-578.0;631.0
248.0;373.0;1060.0;-150.0;179.0;955.0;813;964.0;985.0;-955.0;-332.0;412.0
112.0;445.0;799.0;-114.0;379.0;727.0;632;910.0;1032.0;-1177.0;-371.0;210.0
375.0;523.0;754.0;-177.0;-44.0;764.0;760;834.0;1036.0;-835.0;-328.0;542.0
152.0;342.0;953.0;-135.0;292.0;862.0;813;1007.0;937.0;-958.0;-338.0;330.0
133.0;338.0;950.0;-157.0;299.0;867.0;815;1006.0;915.0;-954.0;-347.0;322.0
155.0;367.0;979.0;-153.0;301.0;844.0;809;1021.0;921.0;-957.0;-343.0;329.0
135.0;369.0;981.0;-162.0;290.0;878.0;808;1039.0;920.0;-959.0;-329.0;303.0
186.0;340.0;958.0;-164.0;274.0;886.0;808;1007.0;935.0;-941.0;-338.0;306.0
179.0;340.0;920.0;-153.0;273.0;877.0;815;1011.0;923.0;-940.0;-325.0;294.0
161.0;355.0;933.0;-153.0;267.0;877.0;817;979.0;902.0;-943.0;-315.0;299.0
160.0;362.0;966.0;-158.0;278.0;868.0;815;988.0;917.0;-971.0;-319.0;274.0
191.0;314.0;994.0;-156.0;288.0;878.0;811;1020.0;915.0;-972.0;-320.0;244.0
181.0;302.0;1002.0;-146.0;295.0;888.0;807;1069.0;879.0;-968.0;-307.0;271.0
162.0;319.0;995.0;-149.0;304.0;912.0;810;1049.0;903.0;-951.0;-301.0;309.0
141.0;265.0;996.0;-262.0;293.0;1125.0;806;1138.0;727.0;-772.0;-299.0;267.0
183.0;318.0;972.0;-172.0;267.0;924.0;815;1044.0;930.0;-948.0;-302.0;254.0
183.0;312.0;964.0;-160.0;259.0;910.0;815;1035.0;911.0;-965.0;-298.0;243.0
163.0;324.0;924.0;-134.0;276.0;890.0;814;1011.0;903.0;-982.0;-295.0;232.0
175.0;337.0;958.0;-98.0;302.0;872.0;811;992.0;929.0;-1003.0;-280.0;220.0
134.0;403.0;782.0;-197.0;584.0;739.0;831;1023.0;1024.0;-895.0;-357.0;156.0
119.0;460.0;841.0;-161.0;430.0;814.0;792;1036.0;963.0;-858.0;-348.0;309.0
250.0;461.0;962.0;-281.0;237.0;943.0;-328;1286.0;988.0;-876.0;-442.0;599.0
-449.0;-326.0;1108.0;476.0;734.0;983.0;797;807.0;78.0;-921.0;252.0;409.0
109.0;310.0;963.0;-125.0;271.0;929.0;813;1012.0;872.0;-957.0;-256.0;307.0
126.0;276.0;968.0;-146.0;266.0;923.0;809;1037.0;923.0;-1002.0;-263.0;291.0
160.0;471.0;903.0;-160.0;407.0;844.0;779;1025.0;981.0;-836.0;-328.0;339.0
205.0;446.0;928.0;-167.0;386.0;837.0;782;1032.0;934.0;-846.0;-341.0;325.0
222.0;445.0;902.0;-161.0;369.0;845.0;749;1052.0;924.0;-866.0;-353.0;302.0
188.0;445.0;867.0;-211.0;348.0;860.0;653;1056.0;869.0;-929.0;-345.0;331.0
210.0;424.0;925.0;-232.0;390.0;856.0;769;1015.0;981.0;-850.0;-317.0;349.0
122.0;224.0;1068.0;-230.0;380.0;1014.0;771;1101.0;1063.0;-1191.0;-509.0;204.0
176.0;436.0;938.0;-284.0;381.0;868.0;780;1019.0;999.0;-858.0;-338.0;333.0
114.0;397.0;953.0;-278.0;385.0;851.0;793;931.0;1029.0;-966.0;-392.0;335.0
127.0;368.0;890.0;-200.0;479.0;821.0;812;999.0;1080.0;-916.0;-313.0;400.0
33.0;224.0;960.0;-158.0;275.0;954.0;811;1056.0;1013.0;-1005.0;-309.0;124.0
95.0;387.0;901.0;-255.0;485.0;809.0;759;973.0;1216.0;-893.0;-348.0;376.0
135.0;312.0;990.0;-135.0;190.0;888.0;806;983.0;1027.0;-972.0;-235.0;278.0
177.0;301.0;971.0;-151.0;188.0;862.0;807;990.0;1028.0;-952.0;-249.0;271.0
142.0;365.0;937.0;-218.0;358.0;858.0;797;977.0;998.0;-872.0;-342.0;415.0
219.0;317.0;986.0;-152.0;181.0;886.0;801;1016.0;994.0;-988.0;-293.0;321.0
204.0;320.0;961.0;-145.0;161.0;875.0;806;1002.0;1018.0;-947.0;-248.0;311.0
199.0;335.0;990.0;-171.0;155.0;879.0;801;1000.0;1135.0;-953.0;-228.0;381.0
183.0;323.0;940.0;-136.0;151.0;872.0;809;1000.0;1030.0;-964.0;-254.0;363.0
198.0;314.0;992.0;-126.0;226.0;897.0;811;1031.0;1020.0;-962.0;-264.0;395.0
142.0;401.0;948.0;-207.0;377.0;858.0;800;1007.0;1035.0;-861.0;-328.0;408.0
128.0;404.0;952.0;-223.0;381.0;859.0;795;1032.0;1045.0;-860.0;-316.0;404.0
195.0;332.0;990.0;-151.0;204.0;894.0;809;1027.0;1022.0;-960.0;-262.0;318.0
180.0;333.0;1010.0;-160.0;186.0;897.0;812;979.0;1034.0;-960.0;-289.0;235.0
136.0;301.0;989.0;-170.0;168.0;877.0;805;941.0;1041.0;-941.0;-291.0;208.0
145.0;286.0;949.0;-179.0;164.0;877.0;802;984.0;1040.0;-940.0;-289.0;339.0
192.0;310.0;934.0;-171.0;165.0;882.0;801;1056.0;1037.0;-953.0;-305.0;384.0
246.0;343.0;938.0;-163.0;177.0;945.0;802;1100.0;1026.0;-973.0;-316.0;391.0
252.0;412.0;833.0;-152.0;279.0;1138.0;942;1376.0;1386.0;-833.0;-136.0;320.0
-63.0;377.0;848.0;-70.0;488.0;762.0;789;919.0;877.0;-912.0;-285.0;285.0
102.0;369.0;931.0;-199.0;401.0;877.0;791;997.0;1006.0;-956.0;-333.0;309.0
102.0;252.0;1038.0;-83.0;193.0;936.0;798;979.0;1027.0;-953.0;-274.0;222.0
112.0;342.0;931.0;-172.0;403.0;866.0;794;1005.0;1003.0;-956.0;-334.0;319.0
111.0;352.0;941.0;-162.0;400.0;872.0;796;993.0;1038.0;-954.0;-313.0;346.0
153.0;228.0;901.0;-251.0;253.0;743.0;823;884.0;1009.0;-1023.0;-504.0;273.0
112.0;370.0;935.0;-170.0;391.0;870.0;793;999.0;1021.0;-943.0;-303.0;327.0
113.0;367.0;924.0;-162.0;395.0;862.0;794;993.0;1026.0;-937.0;-311.0;326.0
140.0;370.0;903.0;-111.0;103.0;825.0;801;926.0;942.0;-897.0;-277.0;241.0
128.0;379.0;932.0;-160.0;401.0;873.0;797;1009.0;1034.0;-944.0;-306.0;326.0
125.0;359.0;952.0;-158.0;406.0;850.0;801;1010.0;1014.0;-942.0;-303.0;319.0
104.0;388.0;922.0;-151.0;416.0;844.0;794;1003.0;1018.0;-945.0;-307.0;322.0
103.0;379.0;914.0;-148.0;419.0;842.0;794;1007.0;1013.0;-938.0;-307.0;313.0
96.0;389.0;915.0;-149.0;415.0;851.0;796;1004.0;1019.0;-940.0;-311.0;310.0
95.0;375.0;926.0;-152.0;415.0;851.0;797;1024.0;1031.0;-934.0;-315.0;320.0
43.0;368.0;895.0;-149.0;365.0;782.0;866;820.0;885.0;-903.0;-218.0;328.0
120.0;366.0;934.0;-158.0;408.0;868.0;799;997.0;1021.0;-932.0;-318.0;331.0
114.0;357.0;928.0;-154.0;412.0;851.0;793;978.0;1020.0;-939.0;-318.0;340.0
102.0;393.0;935.0;-160.0;416.0;858.0;799;995.0;1039.0;-935.0;-316.0;320.0
95.0;377.0;961.0;-253.0;400.0;719.0;791;839.0;1021.0;-917.0;-500.0;308.0
116.0;387.0;928.0;-126.0;344.0;680.0;786;833.0;1036.0;-895.0;-424.0;384.0
353.0;621.0;793.0;-128.0;135.0;604.0;805;639.0;1016.0;-846.0;-524.0;878.0
-20.0;573.0;802.0;-104.0;525.0;704.0;805;656.0;930.0;-663.0;-395.0;316.0
79.0;403.0;908.0;-72.0;276.0;659.0;793;836.0;1009.0;-883.0;-399.0;277.0
55.0;403.0;917.0;-59.0;263.0;708.0;791;915.0;1011.0;-921.0;-425.0;398.0
240.0;421.0;981.0;-119.0;280.0;857.0;808;1008.0;1032.0;-960.0;-331.0;400.0
178.0;413.0;1067.0;-154.0;300.0;848.0;801;1032.0;1031.0;-966.0;-353.0;386.0
-6.0;332.0;1315.0;-272.0;458.0;1056.0;826;1107.0;954.0;-909.0;-349.0;283.0
-30.0;576.0;766.0;141.0;308.0;705.0;551;595.0;972.0;-794.0;-409.0;614.0
122.0;391.0;926.0;-159.0;414.0;840.0;797;987.0;1013.0;-935.0;-317.0;321.0
123.0;359.0;1014.0;-129.0;301.0;966.0;808;1131.0;1042.0;-1006.0;-272.0;267.0
134.0;349.0;958.0;-114.0;334.0;906.0;793;1079.0;1041.0;-949.0;-239.0;320.0
254.0;403.0;975.0;-280.0;272.0;952.0;926;1100.0;917.0;-876.0;-378.0;444.0
210.0;399.0;943.0;-240.0;274.0;876.0;787;1032.0;1010.0;-945.0;-351.0;391.0
187.0;410.0;941.0;-247.0;265.0;867.0;717;1036.0;1015.0;-940.0;-347.0;314.0
196.0;400.0;931.0;-240.0;264.0;888.0;726;1002.0;1024.0;-938.0;-348.0;322.0
224.0;362.0;921.0;-227.0;265.0;884.0;777;1001.0;1010.0;-939.0;-333.0;274.0
223.0;380.0;947.0;-218.0;264.0;860.0;803;1033.0;1020.0;-939.0;-337.0;275.0
254.0;407.0;954.0;-231.0;257.0;849.0;804;1008.0;1011.0;-940.0;-348.0;319.0
243.0;417.0;946.0;-239.0;267.0;857.0;805;1012.0;1030.0;-937.0;-341.0;332.0
222.0;389.0;942.0;-230.0;274.0;858.0;801;1018.0;1021.0;-943.0;-341.0;343.0
217.0;378.0;940.0;-214.0;267.0;866.0;792;999.0;1001.0;-950.0;-344.0;338.0
219.0;378.0;952.0;-221.0;269.0;840.0;792;996.0;1014.0;-945.0;-341.0;341.0
143.0;405.0;905.0;-234.0;249.0;786.0;859;917.0;848.0;-882.0;-224.0;476.0
-82.0;425.0;788.0;104.0;351.0;642.0;694;814.0;1046.0;-992.0;-131.0;371.0
120.0;399.0;919.0;-159.0;407.0;830.0;800;999.0;1011.0;-930.0;-313.0;323.0
224.0;380.0;929.0;-229.0;271.0;860.0;796;988.0;1031.0;-943.0;-350.0;322.0
234.0;382.0;944.0;-230.0;259.0;858.0;796;988.0;1015.0;-945.0;-344.0;311.0
204.0;416.0;916.0;-224.0;266.0;868.0;797;1016.0;1012.0;-940.0;-335.0;312.0
215.0;399.0;940.0;-206.0;271.0;872.0;796;1021.0;1025.0;-940.0;-325.0;334.0
207.0;383.0;935.0;-199.0;263.0;861.0;799;1019.0;1016.0;-943.0;-326.0;321.0
218.0;399.0;940.0;-204.0;266.0;851.0;800;994.0;1024.0;-940.0;-323.0;316.0
194.0;407.0;932.0;-201.0;279.0;841.0;798;986.0;1017.0;-941.0;-321.0;334.0
212.0;377.0;933.0;-201.0;279.0;852.0;799;981.0;1017.0;-950.0;-323.0;298.0
214.0;391.0;949.0;-192.0;271.0;876.0;799;985.0;1013.0;-949.0;-328.0;303.0
224.0;387.0;922.0;-199.0;271.0;885.0;799;1014.0;1019.0;-943.0;-322.0;318.0
104.0;405.0;898.0;-160.0;392.0;828.0;795;993.0;1012.0;-933.0;-318.0;354.0
137.0;393.0;900.0;-139.0;392.0;823.0;797;1004.0;1028.0;-934.0;-323.0;367.0
141.0;416.0;926.0;-155.0;393.0;860.0;801;1018.0;1024.0;-935.0;-310.0;365.0
212.0;385.0;931.0;-198.0;278.0;877.0;800;1006.0;1031.0;-946.0;-328.0;337.0
204.0;403.0;929.0;-202.0;274.0;841.0;800;1014.0;1021.0;-955.0;-328.0;326.0
163.0;401.0;960.0;-167.0;401.0;875.0;798;1013.0;1025.0;-938.0;-332.0;394.0
182.0;434.0;869.0;-235.0;309.0;824.0;679;967.0;1010.0;-918.0;-346.0;311.0
193.0;319.0;989.0;-120.0;173.0;933.0;807;1029.0;1023.0;-967.0;-297.0;269.0
204.0;391.0;947.0;-202.0;276.0;868.0;800;1007.0;1020.0;-954.0;-326.0;310.0
201.0;368.0;965.0;-203.0;279.0;856.0;801;1015.0;1022.0;-954.0;-329.0;321.0
193.0;362.0;961.0;-205.0;271.0;872.0;801;1005.0;1029.0;-956.0;-321.0;321.0
211.0;366.0;946.0;-196.0;276.0;874.0;801;978.0;1017.0;-958.0;-321.0;331.0
209.0;380.0;933.0;-204.0;279.0;862.0;799;999.0;1006.0;-958.0;-328.0;316.0
207.0;359.0;933.0;-201.0;273.0;858.0;802;992.0;1002.0;-958.0;-325.0;301.0
217.0;380.0;942.0;-199.0;277.0;851.0;798;993.0;1017.0;-951.0;-321.0;299.0
210.0;389.0;935.0;-202.0;270.0;857.0;791;1022.0;1020.0;-936.0;-321.0;306.0
212.0;397.0;951.0;-213.0;271.0;871.0;794;1021.0;1020.0;-937.0;-331.0;305.0
232.0;384.0;965.0;-195.0;273.0;888.0;791;1026.0;1021.0;-945.0;-324.0;301.0
187.0;365.0;959.0;-204.0;276.0;875.0;797;1031.0;1013.0;-947.0;-323.0;300.0
203.0;376.0;961.0;-203.0;273.0;896.0;798;1011.0;1009.0;-945.0;-332.0;310.0
214.0;400.0;937.0;-198.0;270.0;869.0;793;1002.0;1021.0;-948.0;-326.0;295.0
214.0;401.0;918.0;-198.0;266.0;877.0;792;1022.0;1011.0;-949.0;-333.0;314.0
202.0;376.0;941.0;-204.0;274.0;840.0;795;1010.0;1021.0;-949.0;-338.0;284.0
190.0;388.0;955.0;-200.0;278.0;871.0;796;988.0;1010.0;-952.0;-341.0;299.0
222.0;394.0;962.0;-205.0;277.0;872.0;796;1005.0;1021.0;-954.0;-349.0;312.0
198.0;375.0;945.0;-209.0;279.0;859.0;797;999.0;1018.0;-952.0;-346.0;321.0
181.0;362.0;964.0;-254.0;276.0;881.0;796;999.0;1020.0;-971.0;-359.0;283.0
213.0;367.0;981.0;-240.0;265.0;892.0;796;1022.0;1022.0;-972.0;-332.0;299.0
193.0;306.0;985.0;-132.0;183.0;932.0;809;1024.0;1013.0;-967.0;-305.0;276.0
183.0;298.0;996.0;-137.0;179.0;904.0;807;1021.0;1016.0;-969.0;-308.0;282.0
193.0;307.0;994.0;-145.0;177.0;906.0;805;1015.0;1018.0;-965.0;-309.0;283.0
237.0;359.0;950.0;-214.0;241.0;902.0;805;1002.0;1029.0;-952.0;-314.0;317.0
193.0;342.0;952.0;-215.0;240.0;880.0;805;1029.0;1025.0;-957.0;-307.0;343.0
214.0;311.0;962.0;-224.0;239.0;877.0;807;1014.0;1013.0;-952.0;-322.0;334.0
205.0;351.0;970.0;-231.0;230.0;876.0;812;994.0;1016.0;-950.0;-327.0;316.0
227.0;371.0;949.0;-215.0;230.0;880.0;807;998.0;1016.0;-956.0;-319.0;333.0
234.0;375.0;946.0;-223.0;242.0;889.0;802;1018.0;1007.0;-941.0;-328.0;358.0
229.0;345.0;961.0;-233.0;241.0;872.0;805;1015.0;1021.0;-950.0;-326.0;356.0
217.0;355.0;951.0;-225.0;228.0;872.0;806;999.0;1011.0;-950.0;-326.0;337.0
226.0;372.0;967.0;-253.0;255.0;902.0;796;1019.0;1012.0;-950.0;-338.0;323.0
262.0;421.0;917.0;-287.0;272.0;853.0;803;995.0;998.0;-922.0;-385.0;359.0
247.0;415.0;926.0;-282.0;264.0;835.0;795;991.0;1024.0;-911.0;-370.0;346.0
234.0;367.0;945.0;-227.0;230.0;873.0;807;1000.0;1030.0;-948.0;-325.0;325.0
252.0;454.0;929.0;-265.0;266.0;852.0;786;987.0;1017.0;-911.0;-352.0;370.0
226.0;379.0;952.0;-223.0;229.0;873.0;807;984.0;1033.0;-950.0;-328.0;351.0
265.0;440.0;908.0;-254.0;268.0;859.0;795;1021.0;1016.0;-912.0;-337.0;370.0
194.0;316.0;985.0;-151.0;173.0;903.0;803;1044.0;1028.0;-963.0;-313.0;279.0
275.0;435.0;921.0;-236.0;290.0;849.0;798;991.0;1022.0;-925.0;-336.0;368.0
276.0;451.0;914.0;-223.0;309.0;849.0;799;985.0;1020.0;-932.0;-331.0;379.0
264.0;379.0;961.0;-228.0;233.0;889.0;802;988.0;1016.0;-953.0;-330.0;341.0
189.0;419.0;926.0;-196.0;310.0;856.0;798;998.0;1009.0;-950.0;-359.0;295.0
154.0;386.0;913.0;-182.0;332.0;869.0;797;977.0;998.0;-945.0;-353.0;321.0
164.0;398.0;924.0;-206.0;332.0;854.0;797;991.0;1022.0;-937.0;-344.0;305.0
187.0;356.0;971.0;-155.0;168.0;893.0;807;1021.0;1021.0;-962.0;-308.0;297.0
176.0;348.0;983.0;-152.0;182.0;900.0;812;1033.0;1031.0;-962.0;-297.0;323.0
138.0;369.0;944.0;-212.0;328.0;860.0;796;975.0;1022.0;-935.0;-337.0;305.0
245.0;379.0;942.0;-224.0;220.0;868.0;805;997.0;1011.0;-952.0;-320.0;340.0
249.0;375.0;957.0;-224.0;232.0;876.0;809;987.0;1012.0;-946.0;-322.0;360.0
239.0;373.0;944.0;-217.0;232.0;860.0;803;987.0;1040.0;-955.0;-326.0;344.0
157.0;398.0;952.0;-169.0;362.0;871.0;797;1013.0;1014.0;-951.0;-321.0;339.0
248.0;386.0;953.0;-209.0;230.0;886.0;804;987.0;1031.0;-954.0;-319.0;348.0
234.0;359.0;951.0;-217.0;231.0;869.0;805;987.0;1021.0;-953.0;-319.0;334.0
238.0;382.0;965.0;-246.0;239.0;885.0;808;1001.0;990.0;-957.0;-335.0;332.0
233.0;394.0;961.0;-233.0;249.0;878.0;806;1024.0;1031.0;-956.0;-325.0;336.0
