Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
1310.0;-178;286;620.0;-29;-118;-9.0;279.0;281;128;411;?
1399.0;-181;284;781.0;53;-62;122.0;296.0;233;116;391;?
1183.0;-178;282;723.0;11;-135;105.0;-326.0;295;115;423;?
544.0;-180;250;430.0;59;-68;146.0;1124.0;231;122;405;?
380.0;-179;270;209.0;75;-89;35.0;-520.0;273;124;385;?
533.0;-179;259;-85.0;82;-72;-203.0;271.0;256;116;389;?
489.0;-179;232;-358.0;63;-68;-375.0;351.0;243;100;412;63
518.0;-179;248;-529.0;?;-94;-453.0;456.0;275;107;401;54
514.0;-179;244;-539.0;?;-41;-361.0;153.0;234;103;381;32
587.0;-179;233;-435.0;?;-66;-267.0;393.0;249;93;401;102
696.0;-179;236;-300.0;?;-88;-121.0;329.0;274;95;408;?
893.0;-178;221;-116.0;?;-45;21.0;361.0;243;88;401;?
1358.0;-177;218;3.0;?;-59;127.0;386.0;258;88;404;?
668.0;-176;240;171.0;?;-3;198.0;360.0;239;71;386;?
312.0;-172;172;333.0;?;-138;286.0;346.0;341;37;493;?
1223.0;-168;?;459.0;?;-131;388.0;433.0;225;13;817;?
778.0;-165;?;353.0;?;367;585.0;499.0;-276;23;1052;?
1756.0;-162;?;275.0;?;483;543.0;451.0;-285;1;962;?
1076.0;-162;?;163.0;?;209;517.0;345.0;51;-10;710;228
918.0;-161;?;?;?;197;451.0;87.0;40;140;499;-164
1057.0;-161;?;?;-280;10;274.0;144.0;235;210;356;-280
1066.0;-162;406;?;-74;-271;170.0;307.0;531;74;346;-74
944.0;?;313;?;-265;-187;152.0;139.0;432;25;476;-265
940.0;-163;321;?;-247;-196;4.0;-227.0;442;24;468;-247
1100.0;-165;570;-210.0;789;-371;-86.0;-221.0;567;72;229;789
939.0;-166;591;80.0;1316;-388;172.0;-204.0;528;278;78;1316
1007.0;-165;563;149.0;881;-306;202.0;-110.0;454;234;72;?
939.0;-164;?;19.0;702;-346;37.0;-80.0;497;152;111;?
849.0;-164;?;-33.0;445;-125;-176.0;-82.0;291;167;308;?
980.0;-165;?;-5.0;-55;201;-239.0;-155.0;-5;-1;463;?
946.0;-165;236;3.0;-20;-43;-72.0;-350.0;221;46;379;?
940.0;-165;173;29.0;20;-184;-28.0;-129.0;348;129;350;?
944.0;-166;178;56.0;-79;-61;75.0;129.0;236;73;397;-79
1010.0;-166;168;31.0;7;-93;205.0;370.0;263;90;387;7
995.0;-166;173;60.0;18;-84;200.0;-144.0;254;90;384;18
1299.0;-166;181;-311.0;10;-84;262.0;145.0;254;92;375;10
1481.0;-166;163;-1323.0;-38;?;-55.0;493.0;260;81;391;-38
1258.0;-166;155;-858.0;-82;?;-494.0;619.0;244;66;406;-82
1176.0;-166;158;245.0;-38;?;-357.0;-368.0;265;79;396;-38
1080.0;-166;153;387.0;-8;?;-396.0;264.0;267;80;397;-8
566.0;-166;155;122.0;-12;?;-320.0;253.0;251;83;390;-12
557.0;-166;160;50.0;-22;?;-64.0;74.0;257;91;380;-22
578.0;-166;149;83.0;10;-79;31.0;171.0;260;86;384;10
512.0;-166;133;169.0;53;-75;118.0;494.0;262;84;387;53
546.0;-166;125;243.0;16;-76;65.0;277.0;267;83;386;16
460.0;-166;115;408.0;-8;-62;38.0;352.0;261;76;389;-8
666.0;-166;98;539.0;9;-54;?;474.0;259;76;395;9
702.0;-166;90;493.0;-19;-52;?;544.0;261;78;391;-19
1022.0;-166;79;-114.0;9;-55;?;421.0;273;82;374;9
1298.0;-166;46;-1154.0;44;-25;?;462.0;265;72;385;44
468.0;-166;35;-1157.0;15;8;?;430.0;243;60;399;15
535.0;-166;50;-431.0;-17;-17;?;413.0;264;69;374;-17
1139.0;-166;38;-16.0;-31;-25;?;353.0;277;76;364;-31
1248.0;-166;17;-172.0;2;7;?;382.0;250;73;384;2
761.0;-166;15;-226.0;12;0;?;348.0;255;65;387;12
1155.0;-166;10;-197.0;-20;2;?;343.0;256;66;386;-20
942.0;-166;15;38.0;-11;-2;302.0;377.0;260;68;381;-11
1105.0;-166;8;159.0;?;-13;277.0;458.0;269;68;387;10
983.0;-166;-2;364.0;?;7;338.0;444.0;249;83;389;-10
951.0;-166;23;425.0;?;-5;233.0;331.0;263;94;360;-15
984.0;-166;14;65.0;?;-15;255.0;316.0;275;82;370;-5
1025.0;-166;9;54.0;?;-3;131.0;415.0;266;80;374;-18
966.0;-166;22;424.0;?;-9;183.0;435.0;272;80;363;18
1008.0;-166;12;453.0;?;-11;84.0;413.0;274;76;373;24
1000.0;-166;13;347.0;?;-8;198.0;391.0;271;76;372;-11
1020.0;-165;8;548.0;?;25;185.0;406.0;243;57;385;54
966.0;-165;11;544.0;?;59;32.0;408.0;213;59;380;78
987.0;-165;30;466.0;?;-10;39.0;355.0;278;75;352;46
1033.0;-165;31;150.0;40;-68;-77.0;332.0;336;73;351;40
1009.0;-165;34;-367.0;42;-60;-226.0;293.0;328;76;348;42
1007.0;-165;33;-657.0;43;-61;-512.0;375.0;329;75;348;43
1014.0;-164;14;-459.0;-14;-15;-861.0;369.0;290;64;371;-14
991.0;-164;5;-396.0;-43;4;-967.0;373.0;270;64;382;-43
1003.0;-164;-4;-89.0;-22;-6;?;356.0;276;64;392;-22
978.0;-164;?;447.0;-39;-9;?;354.0;279;65;386;-39
986.0;-164;?;-250.0;-27;-18;?;390.0;288;73;366;-27
967.0;-164;?;703.0;8;-4;?;409.0;274;69;380;8
983.0;-164;?;1490.0;-7;-12;?;378.0;282;67;384;-7
975.0;-164;?;1932.0;-2;-14;?;363.0;285;64;382;-2
982.0;-164;?;991.0;11;0;?;325.0;270;64;388;11
965.0;-164;?;121.0;-4;2;?;298.0;266;69;388;-4
964.0;-164;?;-223.0;0;1;?;323.0;268;68;388;0
972.0;-164;?;-291.0;-8;-15;?;356.0;281;70;384;-8
973.0;-164;?;32.0;-10;-20;?;389.0;283;69;386;-10
998.0;-164;?;420.0;9;-7;?;392.0;269;71;383;9
972.0;-164;?;419.0;-44;-6;582.0;372.0;268;72;381;-44
979.0;-164;?;658.0;-65;-9;540.0;354.0;270;?;388;-65
978.0;-164;?;578.0;1;-2;470.0;384.0;265;?;390;1
969.0;-164;1;517.0;4;-2;461.0;395.0;264;?;390;4
972.0;-164;1;695.0;?;-4;234.0;414.0;266;?;390;-7
977.0;-164;1;932.0;?;0;126.0;417.0;263;?;391;8
969.0;-164;2;1114.0;?;-8;196.0;492.0;268;?;387;?
968.0;-164;3;1445.0;?;-14;151.0;478.0;272;?;382;?
977.0;-165;2;1818.0;?;-3;66.0;443.0;265;?;386;?
987.0;-164;2;1999.0;?;2;-44.0;376.0;257;?;385;?
970.0;-164;4;1521.0;?;2;-109.0;325.0;256;?;382;?
974.0;-164;-1;793.0;?;-1;40.0;180.0;258;?;?;?
977.0;-164;-2;-557.0;?;-6;394.0;341.0;261;67;?;-23
952.0;-165;2;-1362.0;?;-8;429.0;442.0;266;62;?;-31
967.0;-165;?;-2161.0;?;-8;460.0;381.0;265;63;?;-31
962.0;-165;?;-2362.0;?;1;561.0;?;255;72;?;-43
977.0;-165;?;-2055.0;-17;-5;610.0;?;262;75;?;-17
979.0;-165;?;-2788.0;9;?;982.0;?;269;74;?;9
970.0;-165;?;-3204.0;-12;?;862.0;?;265;74;?;-12
960.0;-165;?;-2114.0;-34;?;235.0;?;263;72;?;-34
950.0;-165;?;-618.0;-32;?;-186.0;?;263;73;?;-32
955.0;?;?;1282.0;0;?;-415.0;?;265;?;?;0
940.0;?;?;163.0;28;?;-76.0;?;260;70;?;28
929.0;?;?;179.0;29;?;-439.0;?;255;72;384;29
941.0;?;-2;-10.0;30;?;-365.0;?;259;69;385;30
972.0;?;-3;95.0;4;?;-284.0;?;263;66;388;4
946.0;?;0;-118.0;-12;?;-207.0;?;261;70;385;-12
944.0;?;0;-206.0;28;?;-177.0;?;258;68;385;28
979.0;?;0;-184.0;-2;?;-219.0;374.0;254;66;386;-2
1011.0;?;2;-27.0;-42;?;-206.0;401.0;258;70;383;-42
1070.0;?;1;-78.0;-6;?;-105.0;400.0;264;70;382;-6
1056.0;?;0;-52.0;21;?;-161.0;430.0;265;69;382;21
1020.0;?;-1;-21.0;?;?;-110.0;413.0;268;68;384;21
998.0;?;-1;-226.0;?;?;-16.0;412.0;270;67;384;18
1006.0;?;-2;-297.0;?;?;90.0;398.0;267;69;384;26
967.0;?;0;-481.0;?;?;147.0;355.0;272;63;384;2
975.0;-165;0;-511.0;?;?;91.0;311.0;271;63;384;-25
984.0;-165;-5;-507.0;?;-1;99.0;276.0;269;72;386;-21
972.0;-165;-5;-445.0;?;-1;17.0;331.0;270;72;386;-21
991.0;-165;-5;-493.0;?;4;-42.0;395.0;264;71;386;-17
987.0;-164;-2;-461.0;?;-17;-121.0;405.0;290;71;387;-47
982.0;-164;4;-312.0;?;-17;-132.0;384.0;295;64;392;-89
960.0;-164;1;-355.0;-107;7;-95.0;381.0;266;66;395;-107
966.0;-164;-6;-366.0;-114;12;-168.0;384.0;261;73;399;-114
974.0;-164;-6;-223.0;-113;12;-250.0;370.0;261;73;399;-113
982.0;-164;-4;-213.0;-121;11;-249.0;418.0;261;73;396;-121
962.0;-164;-10;-267.0;-73;18;-357.0;413.0;258;68;406;-73
969.0;-164;3;-228.0;-14;5;-447.0;412.0;273;65;398;-14
954.0;-164;30;-188.0;-28;-30;-438.0;383.0;308;66;374;-28
952.0;-164;24;-174.0;-19;-23;-412.0;382.0;300;66;379;-19
952.0;-164;2;-98.0;26;2;-350.0;417.0;273;73;391;26
962.0;-164;2;-14.0;30;0;-387.0;487.0;276;68;390;30
970.0;-164;9;-178.0;41;-3;-356.0;408.0;282;62;386;41
969.0;-164;6;-289.0;53;1;-371.0;275.0;277;65;386;53
972.0;-164;8;-113.0;52;0;-612.0;272.0;279;63;386;52
978.0;-164;7;-111.0;51;0;-654.0;303.0;279;64;386;51
963.0;-164;7;-334.0;49;0;-586.0;371.0;278;64;387;49
966.0;-164;10;-378.0;60;-1;-405.0;371.0;280;63;?;60
987.0;-164;-1;-565.0;18;3;-407.0;399.0;273;66;?;18
982.0;-164;0;-979.0;13;?;-526.0;393.0;260;68;?;13
978.0;-164;17;237.0;81;?;-372.0;399.0;254;69;?;81
972.0;-164;15;264.0;72;?;-109.0;389.0;255;69;?;72
974.0;-164;14;123.0;64;?;316.0;378.0;255;69;?;64
988.0;-164;16;103.0;87;?;457.0;409.0;255;69;?;87
972.0;-164;13;275.0;29;?;525.0;422.0;255;68;?;29
986.0;-164;6;478.0;3;?;229.0;412.0;264;65;?;3
998.0;-164;5;735.0;32;?;57.0;402.0;285;62;?;32
964.0;-164;4;841.0;30;?;-38.0;387.0;283;62;?;30
1004.0;-164;-3;704.0;43;?;73.0;366.0;264;67;?;43
958.0;-164;?;806.0;4;?;124.0;406.0;289;64;?;4
?;-164;?;906.0;-31;-48;4.0;360.0;319;62;?;-31
?;-164;?;942.0;-17;-24;21.0;313.0;296;63;?;-17
?;-164;?;720.0;-22;3;286.0;327.0;265;67;389;-22
?;-164;?;438.0;-30;1;293.0;?;263;72;394;-30
?;-164;?;195.0;-51;-1;258.0;?;266;70;392;-51
?;-164;-14;-37.0;-40;4;132.0;382.0;259;67;395;-40
999.0;-164;-17;-168.0;-31;6;21.0;412.0;256;68;396;-31
990.0;-164;-16;-312.0;-29;7;-158.0;440.0;257;67;397;-29
982.0;-164;-15;-444.0;-34;6;-312.0;393.0;257;68;395;-34
984.0;-164;-3;-624.0;-26;7;-432.0;328.0;257;71;381;-26
975.0;-164;1;-792.0;37;15;-532.0;364.0;250;69;379;37
1006.0;-164;1;-1127.0;3;12;-686.0;442.0;251;67;379;3
998.0;-164;9;-1397.0;-17;5;-930.0;327.0;260;77;368;-17
998.0;-164;8;-1688.0;16;10;-964.0;292.0;257;76;371;16
997.0;-164;1;-1862.0;45;15;-902.0;291.0;257;69;383;45
997.0;-164;6;-2031.0;82;?;-834.0;340.0;246;72;378;82
972.0;-164;9;-2096.0;63;?;-695.0;415.0;234;69;374;63
991.0;-162;6;-2181.0;163;?;-576.0;415.0;264;80;383;163
982.0;-161;12;-2187.0;205;?;-370.0;396.0;244;60;393;205
991.0;-160;-2;-2029.0;329;?;-118.0;382.0;262;41;421;329
1020.0;-158;-28;-1880.0;745;?;172.0;347.0;317;79;464;745
986.0;-158;-45;-1807.0;1009;?;313.0;347.0;294;100;488;1009
983.0;-158;-58;-1504.0;1199;?;365.0;233.0;330;96;503;1199
992.0;-157;-41;-1018.0;1406;?;332.0;294.0;320;78;517;1406
1014.0;-158;-41;-589.0;1475;?;208.0;214.0;317;82;509;1475
968.0;-158;-72;-150.0;1487;?;30.0;249.0;396;92;505;1487
988.0;-158;-65;176.0;1359;?;24.0;347.0;388;71;505;1359
1027.0;?;-49;362.0;1076;?;50.0;430.0;391;70;472;1076
962.0;?;-47;391.0;778;?;-43.0;377.0;404;72;450;778
990.0;?;?;174.0;391;-53;-176.0;193.0;358;67;452;391
985.0;?;?;-131.0;103;-76;-282.0;-4.0;375;79;425;103
969.0;?;?;-459.0;46;-105;-420.0;-52.0;409;78;422;46
946.0;?;?;-315.0;-31;-73;-614.0;151.0;391;73;453;-31
980.0;?;?;-150.0;-87;-64;-539.0;213.0;383;79;459;-87
977.0;?;?;200.0;-5;-32;-288.0;136.0;358;70;480;-5
947.0;?;?;550.0;121;-36;-76.0;232.0;370;66;483;121
968.0;?;?;730.0;174;-26;218.0;75.0;361;67;485;174
968.0;-157;?;634.0;158;-53;157.0;194.0;387;70;475;158
975.0;-156;?;1235.0;106;-139;-401.0;257.0;470;92;435;106
1010.0;-157;?;815.0;-60;-76;-69.0;671.0;409;78;466;-60
1027.0;-157;?;24.0;-233;-16;390.0;165.0;345;52;492;-233
1034.0;-157;?;53.0;-120;13;471.0;81.0;313;61;499;-120
1011.0;-156;?;420.0;-20;36;176.0;217.0;320;63;543;-20
953.0;-155;?;891.0;-34;-16;163.0;331.0;392;22;524;-34
798.0;-154;66;1349.0;-374;195;340.0;309.0;173;49;536;-374
852.0;-153;85;1870.0;-582;304;557.0;278.0;63;78;568;-582
881.0;-155;71;2359.0;677;-262;852.0;327.0;587;-55;330;677
951.0;-157;169;2770.0;1689;-559;999.0;249.0;752;-39;70;1689
950.0;-159;58;3049.0;1412;-311;1127.0;168.0;546;7;211;1412
896.0;-163;-210;2711.0;1475;-214;1453.0;297.0;553;22;408;1475
941.0;-165;-409;2093.0;1686;-57;1664.0;335.0;481;213;525;1686
950.0;-167;-558;2156.0;1759;5;1367.0;226.0;522;333;580;1759
932.0;-167;-520;2287.0;1954;-149;1227.0;290.0;564;397;439;1954
1048.0;-168;-611;2152.0;1806;232;1173.0;267.0;457;347;754;1806
1111.0;-169;-274;1958.0;2699;680;971.0;208.0;-83;720;768;2699
?;-169;209;1600.0;1631;527;826.0;274.0;-378;596;492;1631
?;-170;-145;1084.0;-1612;294;630.0;294.0;191;-379;852;-1612
?;-171;-278;607.0;-911;76;341.0;284.0;368;-183;664;-911
?;-171;-169;400.0;108;-15;-36.0;238.0;265;138;422;108
?;-171;-261;147.0;-534;46;-233.0;229.0;347;-63;586;-534
?;-171;-188;-291.0;-143;-5;-296.0;241.0;289;55;469;-143
?;-172;-130;-491.0;-150;-61;-511.0;222.0;261;53;400;-150
?;-172;-102;-552.0;-151;-56;-514.0;228.0;224;89;373;-151
?;-173;-52;-352.0;-31;-66;-588.0;216.0;177;139;319;-31
?;-173;-65;202.0;-44;-72;-652.0;257.0;192;126;324;-44
?;-173;-102;523.0;27;-55;-238.0;281.0;215;112;363;27
?;-173;-100;419.0;43;-58;60.0;296.0;218;83;376;43
?;-173;-89;536.0;72;-70;150.0;288.0;215;106;354;72
967.0;-173;-86;843.0;73;-68;278.0;320.0;214;103;358;73
1005.0;-173;-90;1090.0;62;-54;387.0;?;212;84;382;62
990.0;-174;-97;1230.0;31;-50;543.0;?;219;68;396;31
969.0;-172;-108;1196.0;17;-60;675.0;?;235;72;393;17
977.0;-174;-107;1133.0;8;-48;666.0;?;226;80;400;8
970.0;-173;-87;971.0;31;-60;681.0;?;217;73;388;31
1005.0;-171;-75;463.0;67;-81;665.0;?;220;72;369;67
998.0;-178;-72;240.0;110;-40;406.0;?;206;58;404;110
1007.0;-163;-86;351.0;173;-97;202.0;?;253;54;385;173
998.0;-184;-50;384.0;-55;-176;139.0;?;259;149;263;-55
987.0;-163;-106;347.0;-565;-233;159.0;?;333;64;352;-565
981.0;-173;-137;387.0;-1016;?;177.0;?;363;102;364;-1016
995.0;-206;103;418.0;-1662;?;192.0;?;113;244;298;-1662
979.0;60;309;306.0;-1947;-354;245.0;?;-20;-468;985;-1947
986.0;?;487;173.0;-1009;-519;198.0;?;-104;-1263;1828;-1009
966.0;?;525;194.0;-431;-1042;183.0;?;85;-1402;2159;-431
989.0;?;735;94.0;163;-1653;176.0;237.0;246;-733;1682;163
998.0;?;976;298.0;1483;-1392;232.0;484.0;-45;674;415;1483
992.0;?;579;337.0;1409;-741;472.0;636.0;-63;1143;-101;1409
982.0;?;505;99.0;971;-564;544.0;807.0;-65;575;291;971
976.0;?;695;341.0;1086;-676;561.0;707.0;-128;594;378;1086
981.0;?;559;603.0;908;-521;490.0;199.0;-110;306;470;908
968.0;?;400;546.0;465;-309;453.0;169.0;6;59;692;465
988.0;?;244;481.0;59;-97;376.0;160.0;51;-311;903;59
971.0;?;115;402.0;-146;256;192.0;81.0;-25;-1187;1393;-146
979.0;-214;-551;414.0;-558;496;98.0;26.0;502;-931;1803;-558
991.0;-31;-1415;334.0;-540;1693;128.0;-90.0;208;-1764;2725;-540
1023.0;230;-1549;138.0;-462;2414;193.0;-51.0;200;2021;2829;-462
984.0;158;-1168;-113.0;-101;1990;205.0;-145.0;360;3876;2204;-101
977.0;164;-983;-311.0;848;364;76.0;-157.0;242;-3353;1302;848
1010.0;228;240;-446.0;585;-1304;-81.0;-165.0;254;?;-690;585
1084.0;-39;2210;-492.0;?;1651;-213.0;-52.0;-2609;308;422;127
1068.0;-210;582;-501.0;?;2620;-282.0;11.0;-1754;-1101;2456;317
1140.0;-153;-1179;-485.0;?;101;-293.0;181.0;1252;-859;1450;339
1170.0;-172;55;-461.0;?;120;-322.0;-85.0;40;29;449;250
1192.0;-173;-49;-440.0;?;-22;-395.0;1134.0;195;37;385;-11
1045.0;-165;-274;-316.0;?;-163;-499.0;932.0;480;65;408;-101
986.0;-175;-13;-210.0;?;77;-490.0;586.0;89;95;424;-27
953.0;-167;-183;-137.0;?;-110;-433.0;-292.0;362;49;405;-68
813.0;-172;-66;-209.0;-60;-15;-350.0;593.0;194;89;400;-60
786.0;-170;-106;-279.0;-21;-52;-234.0;-433.0;253;77;401;-21
803.0;-170;-102;-510.0;-39;-53;-120.0;216.0;251;70;402;-39
816.0;-171;-84;-826.0;-57;-32;164.0;105.0;222;94;412;-57
712.0;-170;-131;-913.0;-72;-47;77.0;106.0;267;90;413;-72
772.0;-170;-81;-1041.0;-45;-45;-249.0;300.0;229;86;420;-45
784.0;-170;-112;-1235.0;-44;-75;-260.0;473.0;257;107;388;-44
875.0;-170;-117;-1195.0;-160;-125;-233.0;190.0;299;114;374;-160
965.0;-171;-104;-1045.0;-343;-149;-261.0;235.0;309;68;414;-343
1017.0;-172;-107;-937.0;-900;-202;-247.0;375.0;296;131;335;-900
1036.0;-174;322;-767.0;-1553;-197;-273.0;345.0;-24;200;398;-1553
716.0;-173;233;-547.0;-876;2;-244.0;328.0;-119;-29;658;-876
696.0;-166;?;-421.0;247;-467;-70.0;326.0;148;-1006;1641;247
658.0;-130;?;-256.0;964;-532;?;466.0;13;-1247;2126;964
625.0;-80;?;-119.0;1687;392;?;?;-257;260;771;1687
1104.0;-70;?;-48.0;1459;-139;?;?;-240;1088;0;1459
1593.0;-73;?;-61.0;1177;-657;?;?;-173;1157;0;1177
1051.0;-81;?;9.0;1118;-332;?;?;-210;1103;-67;1118
984.0;-98;?;178.0;547;-436;?;?;-78;755;287;547
996.0;-125;?;372.0;353;-327;?;?;104;431;416;353
?;-147;?;484.0;230;-242;349.0;?;200;72;542;230
?;-135;?;554.0;15;-185;140.0;?;446;46;825;15
?;-178;?;860.0;280;-223;29.0;?;302;-637;703;280
?;-137;?;1140.0;-203;431;-42.0;?;739;-727;1728;-203
?;-195;-2090;1106.0;185;1044;52.0;?;1253;-1375;2664;185
?;-184;-2294;850.0;776;1391;33.0;37.0;?;-256;2688;776
?;147;-1710;552.0;264;2257;-94.0;-72.0;?;3636;2588;264
?;-12;1152;508.0;1302;777;?;-4.0;?;831;151;1302
?;-241;526;803.0;-1146;-1110;?;-37.0;?;-1807;-754;-1146
?;-136;-1093;768.0;-3088;-586;?;-177.0;?;25;404;-3088
?;-177;721;770.0;-79;292;?;-144.0;?;-293;289;-79
?;-170;394;694.0;281;615;?;-275.0;?;-71;712;281
?;-157;106;756.0;18;611;?;-194.0;?;118;835;18
?;-175;527;832.0;425;685;?;132.0;?;-152;711;425
1130.0;-160;14;534.0;-40;381;?;956.0;?;?;685;-40
1284.0;-169;-95;158.0;-39;-64;?;-152.0;294;?;371;-39
1916.0;-166;-83;78.0;-51;-12;?;1598.0;266;?;422;-51
1408.0;-166;-58;209.0;-66;-18;-80.0;254.0;251;?;414;-66
1435.0;-167;-54;187.0;-47;-35;-5.0;-114.0;254;?;400;-47
1122.0;-167;-54;2.0;-48;-27;-16.0;-133.0;248;?;408;-48
715.0;-167;-48;-74.0;15;-41;206.0;777.0;247;?;389;15
400.0;-167;-44;-24.0;46;-27;171.0;176.0;242;?;417;46
414.0;-167;-16;-228.0;-35;-45;-148.0;42.0;229;?;385;-35
451.0;-167;-14;-439.0;-34;-44;-67.0;324.0;226;?;382;-34
407.0;-167;-59;-298.0;-116;-59;34.0;351.0;276;?;440;-116
383.0;-166;-4;-40.0;-275;-87;33.0;205.0;?;?;364;-275
427.0;-167;75;56.0;-427;-203;71.0;355.0;?;?;330;-427
433.0;-166;126;-39.0;-959;-47;185.0;326.0;?;180;428;-959
571.0;-166;311;?;-1456;182;138.0;241.0;?;-69;835;-1456
1190.0;-165;473;?;-583;-68;199.0;387.0;?;-667;1298;-583
1600.0;-153;354;?;402;-302;249.0;470.0;?;-907;1623;402
-391.0;-160;229;?;-26;-412;182.0;379.0;?;-1428;2159;-26
836.0;-138;399;375.0;1089;-224;135.0;340.0;?;-280;1144;1089
1036.0;-116;706;488.0;1839;-197;57.0;493.0;?;1336;?;1839
1573.0;-122;478;432.0;120;-570;3.0;279.0;?;809;?;120
636.0;-128;-60;603.0;-491;-691;-20.0;471.0;?;616;?;-491
1238.0;-153;-277;751.0;-456;-811;242.0;482.0;551;579;?;-456
845.0;-131;-800;944.0;492;-462;286.0;667.0;1220;128;?;492
1054.0;-199;-739;1271.0;1193;-579;116.0;802.0;810;57;?;1193
981.0;-119;-1167;1786.0;2027;354;44.0;337.0;1386;-10;?;2027
1018.0;178;-1024;2262.0;2192;773;191.0;-14.0;1181;383;?;2192
1060.0;192;1115;2477.0;1768;-182;408.0;76.0;-1203;1112;?;1768
1006.0;151;290;2830.0;6090;2535;476.0;-31.0;?;1026;?;6090
983.0;184;-990;2816.0;6103;2217;710.0;-10.0;?;332;?;6103
992.0;164;-390;2470.0;1129;-451;731.0;191.0;?;219;?;1129
947.0;175;-625;1766.0;307;398;648.0;-33.0;?;530;158;307
940.0;173;-568;786.0;240;236;511.0;-90.0;?;496;91;240
979.0;173;-440;644.0;56;134;285.0;-191.0;?;222;?;56
928.0;177;-443;539.0;101;344;413.0;-214.0;?;151;?;101
958.0;174;-354;630.0;-124;94;467.0;-287.0;?;166;?;-124
1118.0;175;-389;710.0;-90;245;421.0;33.0;?;148;?;-90
1051.0;174;-335;674.0;-138;157;381.0;?;?;151;?;-138
1311.0;174;-332;624.0;-87;161;211.0;?;?;141;?;-87
1631.0;174;-335;639.0;-53;187;314.0;?;312;139;?;-53
1329.0;174;-320;420.0;-49;160;398.0;959.0;279;135;?;-49
1453.0;173;-306;394.0;-20;155;478.0;-521.0;268;128;?;-20
1167.0;173;-298;341.0;-38;150;597.0;-594.0;268;132;?;-38
648.0;174;-300;53.0;-10;152;429.0;?;269;132;?;-10
491.0;174;-300;-336.0;-12;152;236.0;?;269;132;?;-12
375.0;173;-296;-571.0;-69;146;295.0;?;265;126;374;-69
460.0;175;-307;-726.0;54;165;521.0;?;276;142;368;54
529.0;170;-295;-739.0;-225;144;534.0;?;257;112;384;-225
535.0;177;-279;?;76;158;493.0;?;263;138;380;76
408.0;171;-303;?;-132;174;517.0;?;293;116;389;-132
650.0;171;-402;?;-136;181;638.0;?;366;109;333;-136
702.0;186;-366;?;3105;450;736.0;?;561;237;383;3105
1216.0;151;184;?;4763;623;867.0;?;505;123;883;4763
1055.0;215;710;932.0;4394;239;859.0;?;50;277;1028;4394
71.0;105;564;863.0;4605;-259;934.0;?;-284;219;949;4605
953.0;-187;73;801.0;2803;-406;1057.0;?;-320;-196;998;2803
637.0;-186;-299;808.0;653;-115;1092.0;?;-89;124;529;653
1835.0;-156;-504;851.0;409;360;1006.0;534.0;322;292;205;409
1441.0;-186;-545;920.0;558;395;912.0;591.0;351;133;307;558
1118.0;-163;-397;734.0;369;261;898.0;691.0;246;191;368;369
741.0;-175;-250;669.0;252;291;905.0;535.0;314;128;476;252
1103.0;-171;-192;590.0;237;188;889.0;619.0;230;91;563;237
1091.0;-170;-56;696.0;116;168;866.0;491.0;239;?;565;116
921.0;-173;57;1061.0;-101;345;644.0;281.0;433;?;571;-101
980.0;-170;3;1462.0;244;447;481.0;160.0;527;?;597;244
985.0;-172;10;1402.0;406;463;636.0;55.0;561;-19;684;406
959.0;-170;-42;1104.0;528;454;585.0;-153.0;528;51;599;528
980.0;-166;-257;754.0;1218;419;402.0;-206.0;423;183;365;1218
925.0;-163;-312;218.0;1314;403;234.0;-196.0;406;136;353;1314
963.0;-161;-287;-121.0;1252;?;-84.0;-212.0;394;134;348;1252
923.0;-158;-291;-553.0;1183;?;-244.0;-172.0;353;122;341;1183
996.0;-157;-276;-908.0;871;?;-304.0;-157.0;329;22;437;871
990.0;-156;-241;-1154.0;667;?;?;-49.0;415;-24;414;667
1175.0;-155;-162;-1303.0;?;?;-415.0;-252.0;571;44;270;724
1415.0;-154;-131;-1294.0;?;?;-428.0;-137.0;592;59;227;1195
1779.0;-154;-101;-897.0;?;?;-460.0;848.0;562;-50;333;1700
1281.0;-153;26;-540.0;?;?;-426.0;41.0;401;276;292;2291
588.0;-152;44;-27.0;?;?;-377.0;489.0;371;96;510;2461
765.0;-151;?;605.0;?;?;-488.0;337.0;75;397;617;2414
587.0;-150;?;1148.0;?;?;-489.0;-436.0;19;407;717;2008
363.0;-148;?;1848.0;?;?;-302.0;234.0;534;-634;904;252
494.0;-147;?;2528.0;?;?;-32.0;363.0;77;520;108;-1140
490.0;-151;?;2964.0;?;?;170.0;130.0;556;-1492;765;-1862
501.0;-152;?;3068.0;?;?;544.0;131.0;1967;-6203;2531;-2702
576.0;-153;?;2632.0;-2298;?;869.0;289.0;1441;-4332;1863;-2298
753.0;-161;?;2042.0;-904;?;1014.0;216.0;434;-174;497;-904
971.0;-163;?;2036.0;-218;?;796.0;219.0;311;245;348;-218
