Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
460.0;529.0;1129.0;-218.0;-64.0;1275.0;738;1561.0;1030.0;-849.0;?;-216.0
471.0;428.0;1319.0;-240.0;103.0;1451.0;372;1044.0;1004.0;-831.0;?;-392.0
356.0;415.0;1291.0;-298.0;198.0;990.0;859;756.0;953.0;-871.0;?;-222.0
268.0;413.0;1526.0;-316.0;221.0;632.0;769;1134.0;969.0;-928.0;-479.0;-104.0
270.0;489.0;1170.0;-318.0;193.0;782.0;1158;1296.0;1112.0;-1022.0;-501.0;-72.0
157.0;250.0;587.0;-387.0;138.0;1092.0;1369;1180.0;1205.0;-1143.0;-470.0;-136.0
-108.0;224.0;814.0;-422.0;96.0;1013.0;281;997.0;1129.0;-1209.0;-380.0;-9.0
92.0;223.0;979.0;-361.0;185.0;920.0;1255;953.0;1303.0;-1363.0;-405.0;164.0
-101.0;194.0;960.0;-211.0;351.0;897.0;1339;913.0;1217.0;-1359.0;-372.0;261.0
18.0;280.0;864.0;-180.0;604.0;821.0;438;885.0;532.0;-1437.0;-244.0;302.0
130.0;321.0;883.0;-101.0;373.0;778.0;977;909.0;724.0;-1340.0;-92.0;254.0
193.0;285.0;856.0;-185.0;444.0;790.0;841;921.0;1786.0;-982.0;-151.0;362.0
239.0;294.0;802.0;-387.0;462.0;830.0;852;935.0;1437.0;-625.0;-151.0;353.0
234.0;333.0;793.0;-109.0;333.0;800.0;1138;978.0;1019.0;-1030.0;-259.0;328.0
251.0;384.0;827.0;234.0;377.0;774.0;1378;1014.0;1071.0;-1182.0;-124.0;391.0
252.0;388.0;829.0;-10.0;404.0;802.0;1282;1108.0;1091.0;-978.0;65.0;461.0
291.0;379.0;819.0;-113.0;353.0;879.0;856;1109.0;1171.0;-931.0;-70.0;573.0
277.0;413.0;843.0;-153.0;286.0;954.0;-738;983.0;1033.0;-924.0;-233.0;665.0
295.0;460.0;931.0;-258.0;290.0;867.0;-2109;1030.0;1070.0;-843.0;-269.0;602.0
338.0;478.0;1046.0;-293.0;273.0;786.0;-551;1273.0;1009.0;-807.0;-272.0;578.0
341.0;451.0;1016.0;-290.0;261.0;1075.0;-638;1139.0;930.0;-847.0;-305.0;756.0
292.0;450.0;935.0;-298.0;263.0;1015.0;-604;1150.0;808.0;-869.0;-327.0;796.0
381.0;600.0;1183.0;-299.0;264.0;907.0;1485;1348.0;695.0;-842.0;-342.0;716.0
371.0;470.0;1222.0;-321.0;301.0;1113.0;1177;1287.0;753.0;-830.0;-384.0;577.0
132.0;295.0;1041.0;-343.0;303.0;1273.0;770;1117.0;639.0;-894.0;-429.0;484.0
128.0;277.0;1184.0;?;348.0;1155.0;965;1195.0;644.0;?;-481.0;326.0
135.0;200.0;1314.0;?;399.0;1053.0;750;1242.0;485.0;?;-550.0;244.0
41.0;175.0;1150.0;?;397.0;1080.0;814;1340.0;422.0;?;-548.0;245.0
22.0;160.0;983.0;?;278.0;1101.0;775;1351.0;1851.0;?;-512.0;303.0
56.0;298.0;994.0;?;234.0;1122.0;784;1267.0;1950.0;?;-685.0;299.0
88.0;-285.0;1189.0;?;278.0;1141.0;770;1183.0;838.0;?;-731.0;307.0
42.0;286.0;1118.0;?;255.0;1058.0;750;1146.0;556.0;?;-512.0;354.0
103.0;331.0;1075.0;?;212.0;1053.0;748;1086.0;1175.0;?;-480.0;337.0
114.0;231.0;1024.0;?;207.0;1038.0;730;1209.0;975.0;?;?;237.0
112.0;233.0;1012.0;?;239.0;1067.0;730;1272.0;1118.0;?;?;?
112.0;251.0;989.0;?;179.0;1157.0;730;1218.0;886.0;?;?;?
154.0;322.0;1016.0;?;51.0;1091.0;730;1131.0;1161.0;?;?;?
233.0;328.0;1129.0;?;-20.0;1014.0;792;1093.0;1002.0;?;?;-246.0
260.0;356.0;1076.0;55.0;32.0;955.0;724;752.0;896.0;?;?;-74.0
300.0;402.0;1018.0;-2.0;123.0;631.0;686;971.0;921.0;?;?;34.0
376.0;478.0;982.0;-62.0;201.0;696.0;702;1454.0;915.0;?;?;103.0
318.0;382.0;723.0;-150.0;246.0;1063.0;1297;1417.0;898.0;?;?;121.0
34.0;456.0;645.0;-168.0;246.0;1016.0;2165;1265.0;910.0;?;?;88.0
86.0;489.0;997.0;-128.0;290.0;863.0;1382;1195.0;1074.0;?;?;171.0
141.0;426.0;1057.0;-104.0;386.0;831.0;825;1187.0;924.0;-1219.0;?;321.0
46.0;483.0;823.0;-182.0;371.0;867.0;1006;1206.0;1092.0;-1153.0;?;373.0
198.0;459.0;754.0;-311.0;382.0;848.0;713;1189.0;1084.0;-1162.0;?;428.0
268.0;465.0;865.0;-265.0;433.0;877.0;791;1174.0;1223.0;-1026.0;?;514.0
219.0;515.0;878.0;-204.0;428.0;923.0;712;1112.0;?;-677.0;-308.0;539.0
249.0;500.0;926.0;-249.0;400.0;920.0;950;1004.0;?;-921.0;-375.0;547.0
315.0;480.0;865.0;?;453.0;843.0;1400;1073.0;?;-1202.0;-408.0;538.0
223.0;501.0;971.0;?;470.0;884.0;1455;1235.0;2013.0;-1041.0;-290.0;504.0
270.0;439.0;917.0;?;416.0;980.0;1326;1241.0;1388.0;-899.0;-180.0;475.0
245.0;432.0;970.0;?;328.0;1075.0;-1010;1163.0;1111.0;-929.0;-355.0;476.0
274.0;436.0;1042.0;?;273.0;965.0;-3175;1166.0;1056.0;-938.0;-510.0;451.0
316.0;439.0;1169.0;?;279.0;1025.0;-75;830.0;1052.0;-934.0;-538.0;544.0
302.0;431.0;1081.0;?;302.0;918.0;3079;1046.0;831.0;-949.0;-584.0;671.0
322.0;464.0;1129.0;?;353.0;821.0;1852;1374.0;787.0;-971.0;-541.0;718.0
386.0;435.0;1117.0;?;361.0;1127.0;911;1433.0;905.0;-938.0;-516.0;682.0
185.0;310.0;952.0;?;361.0;1285.0;1210;1219.0;537.0;-888.0;-474.0;520.0
86.0;300.0;1253.0;?;297.0;1199.0;865;1016.0;697.0;-946.0;-424.0;465.0
146.0;208.0;1389.0;-290.0;254.0;1036.0;708;1155.0;465.0;-1079.0;-444.0;417.0
109.0;216.0;1271.0;-317.0;262.0;990.0;857;1277.0;633.0;-1124.0;-454.0;372.0
102.0;197.0;1032.0;-345.0;243.0;1026.0;785;1266.0;367.0;-1026.0;-417.0;279.0
26.0;118.0;1082.0;-387.0;243.0;1037.0;788;1178.0;446.0;-1125.0;-446.0;113.0
57.0;242.0;900.0;-268.0;250.0;959.0;805;1089.0;1929.0;-920.0;-620.0;18.0
164.0;266.0;944.0;-318.0;200.0;869.0;788;990.0;1229.0;-982.0;-554.0;-22.0
203.0;275.0;855.0;-242.0;248.0;787.0;781;918.0;435.0;-1239.0;-474.0;-51.0
211.0;340.0;801.0;-49.0;264.0;741.0;800;986.0;1078.0;-1291.0;-321.0;-108.0
271.0;341.0;729.0;-43.0;295.0;813.0;719;1107.0;1313.0;-1119.0;-221.0;-72.0
263.0;416.0;735.0;-44.0;299.0;917.0;775;1094.0;918.0;-960.0;-234.0;0.0
320.0;465.0;825.0;-46.0;275.0;956.0;858;1250.0;1048.0;-966.0;-232.0;-69.0
347.0;490.0;938.0;-84.0;196.0;1040.0;507;1548.0;942.0;-1026.0;-242.0;-157.0
354.0;448.0;936.0;-111.0;99.0;1294.0;930;1279.0;1145.0;-1034.0;-256.0;236.0
241.0;492.0;976.0;-180.0;68.0;1056.0;704;1431.0;917.0;-996.0;-261.0;379.0
348.0;523.0;1222.0;-198.0;33.0;1266.0;883;1536.0;829.0;-933.0;-225.0;438.0
214.0;315.0;1113.0;-160.0;86.0;1448.0;1398;1303.0;957.0;-881.0;-209.0;313.0
-187.0;208.0;1173.0;-205.0;98.0;1178.0;-488;1083.0;1025.0;-883.0;-173.0;161.0
-156.0;95.0;1429.0;-239.0;178.0;956.0;-9;923.0;955.0;-993.0;-190.0;261.0
-221.0;132.0;1144.0;-227.0;335.0;868.0;1236;841.0;942.0;-1081.0;-206.0;343.0
-161.0;215.0;979.0;-218.0;406.0;802.0;534;806.0;1198.0;-1056.0;-166.0;318.0
24.0;245.0;885.0;-296.0;374.0;705.0;681;830.0;1313.0;-1263.0;-153.0;341.0
113.0;262.0;801.0;-154.0;509.0;722.0;620;796.0;1448.0;-1391.0;-271.0;?
133.0;277.0;740.0;-28.0;632.0;722.0;575;779.0;469.0;-1084.0;-305.0;?
185.0;289.0;743.0;70.0;619.0;741.0;721;783.0;776.0;-1360.0;-224.0;?
234.0;280.0;778.0;362.0;498.0;742.0;940;973.0;2254.0;-1394.0;-171.0;?
223.0;279.0;816.0;202.0;440.0;827.0;1581;1115.0;1706.0;-1114.0;-59.0;?
198.0;285.0;823.0;-50.0;309.0;960.0;793;1157.0;1574.0;-950.0;-66.0;?
143.0;275.0;876.0;-133.0;214.0;999.0;-994;992.0;1097.0;-880.0;?;?
185.0;324.0;1018.0;-167.0;198.0;979.0;-1351;1345.0;1110.0;-786.0;?;?
196.0;269.0;1098.0;-243.0;172.0;1136.0;-1144;1347.0;918.0;-739.0;?;?
212.0;308.0;1035.0;-319.0;199.0;1224.0;-802;1344.0;1010.0;-768.0;?;736.0
224.0;309.0;1003.0;-314.0;256.0;1081.0;2167;1365.0;815.0;-765.0;?;?
440.0;280.0;1294.0;-293.0;295.0;1399.0;2886;1418.0;652.0;-775.0;?;?
-266.0;-57.0;1201.0;-215.0;328.0;1494.0;-213;1320.0;?;-779.0;?;-380.0
-199.0;-182.0;1361.0;-162.0;277.0;1355.0;177;1174.0;?;-904.0;?;-370.0
-314.0;-259.0;1465.0;-161.0;253.0;1066.0;1202;1151.0;?;-1043.0;?;-435.0
-346.0;-102.0;1312.0;-217.0;415.0;?;581;962.0;?;-1081.0;?;-309.0
-245.0;-113.0;1058.0;-221.0;-167.0;?;916;925.0;?;-1103.0;?;-17.0
-203.0;-26.0;947.0;-220.0;147.0;?;795;856.0;?;-1267.0;?;56.0
-69.0;-30.0;866.0;73.0;612.0;?;769;880.0;?;?;?;77.0
-35.0;14.0;828.0;-108.0;784.0;?;845;931.0;?;?;-259.0;-1.0
-46.0;44.0;804.0;324.0;749.0;?;760;943.0;?;?;125.0;132.0
7.0;?;824.0;454.0;668.0;?;823;1031.0;?;-1358.0;465.0;191.0
38.0;?;869.0;256.0;480.0;?;810;1063.0;?;-1218.0;326.0;125.0
6.0;?;907.0;197.0;303.0;?;?;1062.0;?;-1068.0;71.0;79.0
-47.0;?;984.0;82.0;202.0;?;?;1062.0;?;-980.0;159.0;137.0
-26.0;?;1055.0;51.0;254.0;?;?;1014.0;?;-881.0;148.0;161.0
-61.0;?;1120.0;9.0;264.0;?;?;1056.0;1031.0;-852.0;65.0;72.0
-48.0;?;1085.0;-56.0;224.0;?;?;1401.0;981.0;-838.0;-29.0;-40.0
-29.0;-28.0;1034.0;-55.0;147.0;?;?;1636.0;956.0;-864.0;-62.0;105.0
-66.0;16.0;972.0;43.0;145.0;1433.0;?;1179.0;848.0;-886.0;-20.0;434.0
21.0;148.0;1141.0;83.0;189.0;1242.0;961;620.0;920.0;-905.0;0.0;593.0
90.0;205.0;1441.0;125.0;201.0;937.0;905;1030.0;782.0;-998.0;43.0;-56.0
132.0;219.0;1375.0;196.0;210.0;873.0;894;1244.0;952.0;-1061.0;58.0;-758.0
111.0;275.0;1024.0;186.0;189.0;863.0;837;1071.0;1354.0;-1084.0;60.0;-202.0
38.0;277.0;867.0;147.0;193.0;812.0;?;1099.0;1079.0;-1053.0;35.0;232.0
-112.0;200.0;802.0;145.0;207.0;803.0;?;954.0;1397.0;-988.0;30.0;22.0
-43.0;139.0;717.0;37.0;162.0;787.0;?;917.0;1084.0;-1040.0;39.0;-200.0
4.0;83.0;732.0;-111.0;262.0;808.0;?;894.0;1170.0;-1302.0;-51.0;-233.0
-12.0;134.0;755.0;-378.0;646.0;818.0;?;945.0;1871.0;-1432.0;-295.0;-97.0
-63.0;183.0;784.0;-590.0;1039.0;837.0;?;977.0;1619.0;-1126.0;-391.0;118.0
-76.0;178.0;806.0;-284.0;918.0;882.0;?;998.0;1437.0;-863.0;-392.0;152.0
-7.0;164.0;833.0;-18.0;620.0;914.0;?;1044.0;1500.0;-906.0;-192.0;6.0
-15.0;124.0;878.0;-97.0;528.0;946.0;?;979.0;1374.0;-826.0;153.0;39.0
-77.0;99.0;910.0;-136.0;565.0;935.0;117;918.0;943.0;-780.0;149.0;82.0
-74.0;112.0;939.0;-190.0;626.0;833.0;453;1026.0;975.0;-779.0;-77.0;105.0
-69.0;136.0;945.0;-175.0;630.0;938.0;885;1047.0;884.0;-802.0;-76.0;176.0
-73.0;127.0;857.0;-62.0;564.0;960.0;741;1072.0;635.0;-817.0;-61.0;210.0
-4.0;209.0;912.0;-66.0;526.0;971.0;650;1050.0;727.0;-822.0;-9.0;205.0
30.0;220.0;978.0;-124.0;530.0;949.0;?;1011.0;717.0;-852.0;-74.0;244.0
-1.0;244.0;1011.0;-62.0;522.0;919.0;715;1129.0;677.0;-914.0;-137.0;207.0
1.0;248.0;994.0;-20.0;524.0;960.0;707;1084.0;717.0;-928.0;-61.0;181.0
-20.0;177.0;972.0;-11.0;526.0;988.0;703;1033.0;864.0;-937.0;6.0;176.0
-67.0;181.0;968.0;-33.0;522.0;937.0;689;1039.0;836.0;-935.0;-50.0;206.0
-7.0;190.0;1001.0;-119.0;498.0;944.0;679;1098.0;615.0;-875.0;-71.0;155.0
98.0;252.0;1015.0;-175.0;473.0;975.0;689;1163.0;230.0;-973.0;-162.0;152.0
62.0;291.0;1013.0;-115.0;462.0;1003.0;713;1195.0;909.0;-1031.0;-237.0;157.0
57.0;286.0;1008.0;-81.0;445.0;1026.0;697;1205.0;2253.0;-983.0;-189.0;107.0
98.0;271.0;1019.0;-40.0;428.0;1035.0;738;1145.0;1093.0;-970.0;-198.0;?
104.0;281.0;?;80.0;412.0;1039.0;764;1038.0;934.0;-937.0;-139.0;?
97.0;271.0;?;6.0;409.0;942.0;734;?;1298.0;-991.0;-43.0;?
141.0;307.0;1096.0;-155.0;400.0;891.0;757;?;1073.0;-1007.0;-140.0;?
201.0;357.0;1022.0;-173.0;408.0;771.0;661;?;?;-1006.0;-286.0;?
273.0;427.0;980.0;-137.0;396.0;785.0;821;?;?;-1016.0;-276.0;?
208.0;384.0;896.0;-124.0;361.0;853.0;960;?;?;-1039.0;-182.0;?
130.0;341.0;868.0;-79.0;311.0;832.0;684;?;?;-1087.0;-172.0;?
2.0;267.0;936.0;-16.0;263.0;969.0;684;?;?;-1114.0;-175.0;?
-13.0;224.0;925.0;-67.0;233.0;1052.0;774;1109.0;?;-1121.0;-165.0;129.0
6.0;184.0;990.0;-170.0;228.0;990.0;695;979.0;?;-1101.0;-226.0;39.0
16.0;219.0;1091.0;-262.0;228.0;913.0;680;819.0;?;-1031.0;-296.0;143.0
124.0;288.0;1073.0;-323.0;275.0;762.0;697;865.0;1032.0;-935.0;-386.0;264.0
131.0;319.0;994.0;-258.0;360.0;749.0;655;980.0;952.0;-814.0;-448.0;282.0
131.0;288.0;858.0;-128.0;391.0;859.0;543;979.0;978.0;-843.0;-433.0;301.0
135.0;295.0;?;-42.0;402.0;895.0;508;983.0;1047.0;-856.0;-327.0;310.0
106.0;288.0;?;-70.0;445.0;886.0;508;1151.0;999.0;-882.0;-238.0;264.0
62.0;266.0;?;-85.0;433.0;954.0;480;1162.0;1003.0;-1023.0;-243.0;216.0
54.0;265.0;?;-70.0;285.0;1048.0;500;1095.0;1068.0;-1102.0;-217.0;?
83.0;351.0;?;-47.0;229.0;952.0;579;1105.0;1041.0;-1046.0;-205.0;?
143.0;369.0;?;-67.0;251.0;937.0;605;1105.0;989.0;-946.0;-205.0;?
164.0;379.0;?;-165.0;261.0;958.0;571;1076.0;944.0;-799.0;-235.0;?
172.0;348.0;?;-211.0;315.0;958.0;709;1168.0;1008.0;-823.0;-272.0;?
182.0;347.0;?;?;387.0;1029.0;963;1172.0;1067.0;-930.0;-290.0;?
142.0;303.0;?;?;422.0;1075.0;968;1102.0;980.0;-909.0;-260.0;?
183.0;360.0;?;?;412.0;980.0;845;1072.0;979.0;-907.0;-225.0;?
240.0;400.0;?;?;362.0;906.0;838;988.0;997.0;-1073.0;-265.0;?
205.0;388.0;1086.0;-172.0;328.0;813.0;817;955.0;1028.0;-1116.0;-343.0;?
201.0;399.0;1002.0;-218.0;297.0;771.0;789;916.0;982.0;-1047.0;-318.0;?
265.0;378.0;928.0;-244.0;317.0;793.0;810;885.0;1015.0;-1008.0;-347.0;434.0
247.0;390.0;890.0;-252.0;337.0;759.0;800;864.0;1029.0;-1010.0;-374.0;457.0
267.0;394.0;912.0;-246.0;315.0;746.0;796;915.0;962.0;-1023.0;-346.0;458.0
274.0;386.0;887.0;-244.0;247.0;757.0;804;954.0;1056.0;-1109.0;-281.0;489.0
242.0;370.0;854.0;-157.0;147.0;802.0;806;895.0;1059.0;-1158.0;-310.0;464.0
239.0;359.0;842.0;-51.0;51.0;792.0;805;915.0;996.0;-1073.0;-334.0;404.0
239.0;377.0;925.0;-77.0;24.0;807.0;802;972.0;1014.0;-1002.0;-275.0;445.0
223.0;360.0;925.0;-105.0;19.0;859.0;809;1003.0;1035.0;-912.0;-293.0;465.0
?;349.0;914.0;-193.0;1.0;894.0;806;1002.0;1007.0;-907.0;-346.0;450.0
?;338.0;937.0;-229.0;18.0;878.0;?;1016.0;1018.0;-903.0;?;419.0
?;320.0;996.0;-179.0;40.0;901.0;?;1018.0;1040.0;-856.0;?;378.0
?;316.0;1008.0;-162.0;41.0;892.0;?;990.0;984.0;-822.0;?;333.0
215.0;301.0;1012.0;-149.0;36.0;891.0;?;991.0;1080.0;-853.0;?;308.0
232.0;333.0;1001.0;-140.0;50.0;849.0;?;1021.0;1138.0;-895.0;?;273.0
266.0;345.0;966.0;-142.0;58.0;875.0;?;1101.0;855.0;-885.0;-373.0;238.0
232.0;323.0;924.0;-143.0;85.0;918.0;?;1197.0;993.0;-884.0;-331.0;215.0
224.0;344.0;923.0;-132.0;122.0;1035.0;?;1148.0;1208.0;-936.0;-327.0;266.0
226.0;343.0;972.0;-116.0;160.0;1077.0;808;968.0;981.0;-952.0;-342.0;399.0
248.0;373.0;1060.0;-150.0;179.0;955.0;813;964.0;985.0;-955.0;-332.0;412.0
284.0;?;1129.0;-181.0;170.0;839.0;802;1051.0;942.0;?;-331.0;287.0
251.0;?;1055.0;-178.0;150.0;853.0;802;1065.0;935.0;-962.0;-329.0;176.0
170.0;?;944.0;-181.0;143.0;861.0;811;983.0;949.0;-934.0;-299.0;130.0
153.0;?;922.0;-189.0;132.0;811.0;768;936.0;1027.0;-917.0;-294.0;175.0
155.0;359.0;925.0;-195.0;128.0;775.0;834;955.0;1310.0;-950.0;-293.0;198.0
132.0;389.0;875.0;-203.0;123.0;782.0;780;947.0;1392.0;-1038.0;-287.0;273.0
254.0;409.0;824.0;-200.0;182.0;783.0;671;890.0;1214.0;-1144.0;-293.0;284.0
114.0;417.0;808.0;-243.0;307.0;758.0;655;874.0;1021.0;-1109.0;-306.0;273.0
247.0;435.0;856.0;-275.0;404.0;738.0;305;896.0;721.0;-963.0;-331.0;336.0
205.0;455.0;823.0;-226.0;361.0;707.0;256;955.0;913.0;-907.0;-357.0;393.0
305.0;465.0;828.0;-147.0;248.0;760.0;524;1016.0;1012.0;-949.0;-339.0;447.0
313.0;466.0;803.0;-123.0;?;827.0;418;1035.0;932.0;-938.0;-265.0;480.0
325.0;467.0;841.0;-181.0;?;870.0;481;1017.0;756.0;-876.0;-236.0;530.0
303.0;456.0;889.0;-252.0;?;886.0;795;1051.0;923.0;-861.0;-266.0;536.0
311.0;437.0;944.0;-283.0;270.0;901.0;868;1092.0;866.0;-886.0;-349.0;506.0
254.0;403.0;975.0;-280.0;272.0;952.0;926;1100.0;917.0;-876.0;-378.0;444.0
215.0;360.0;999.0;-302.0;232.0;943.0;1170;1052.0;964.0;-851.0;-364.0;428.0
199.0;344.0;1020.0;-316.0;195.0;966.0;1141;1010.0;1034.0;-827.0;-385.0;395.0
215.0;354.0;1030.0;-313.0;172.0;893.0;866;1046.0;1085.0;-838.0;-423.0;324.0
198.0;353.0;1075.0;-313.0;178.0;882.0;799;1033.0;1111.0;-877.0;-436.0;263.0
177.0;303.0;1004.0;-308.0;210.0;898.0;821;1066.0;1168.0;-926.0;-432.0;232.0
162.0;291.0;971.0;-294.0;256.0;926.0;806;1066.0;1155.0;-950.0;-425.0;271.0
183.0;313.0;981.0;-241.0;289.0;943.0;814;1034.0;1171.0;-951.0;-432.0;277.0
173.0;331.0;993.0;-209.0;285.0;940.0;809;1004.0;1061.0;-967.0;-403.0;271.0
192.0;326.0;1024.0;-195.0;255.0;912.0;810;1009.0;1234.0;-997.0;-375.0;264.0
171.0;292.0;1020.0;-207.0;219.0;885.0;812;989.0;1199.0;-1029.0;-374.0;218.0
174.0;299.0;975.0;-147.0;210.0;890.0;809;994.0;998.0;-1015.0;-384.0;202.0
156.0;289.0;939.0;-100.0;182.0;?;812;996.0;892.0;-941.0;-317.0;279.0
163.0;295.0;943.0;-104.0;151.0;?;812;1014.0;960.0;-956.0;-268.0;319.0
210.0;302.0;973.0;-105.0;117.0;?;813;1034.0;1031.0;-990.0;-269.0;322.0
220.0;295.0;987.0;-124.0;113.0;?;812;1043.0;854.0;-1011.0;-267.0;292.0
181.0;289.0;988.0;-120.0;143.0;?;807;996.0;1075.0;-1027.0;-275.0;292.0
151.0;285.0;998.0;-115.0;164.0;?;806;994.0;1050.0;-1004.0;-261.0;305.0
171.0;?;991.0;-101.0;172.0;?;814;981.0;1055.0;-970.0;-247.0;334.0
194.0;?;990.0;-98.0;148.0;?;812;1024.0;1002.0;-956.0;-242.0;346.0
191.0;?;965.0;-122.0;115.0;?;804;1019.0;982.0;-971.0;-226.0;379.0
195.0;?;952.0;-133.0;110.0;?;809;1017.0;981.0;-986.0;-254.0;391.0
165.0;?;963.0;-137.0;124.0;?;816;1033.0;974.0;-977.0;-277.0;380.0
163.0;?;1001.0;-116.0;147.0;?;808;1039.0;988.0;-975.0;-264.0;362.0
141.0;?;1012.0;-85.0;152.0;?;808;1006.0;894.0;-987.0;-244.0;325.0
121.0;?;1029.0;-101.0;144.0;?;815;1019.0;1014.0;-988.0;-245.0;304.0
127.0;?;997.0;-140.0;142.0;?;814;1024.0;1055.0;-972.0;-259.0;277.0
152.0;?;981.0;-150.0;133.0;?;811;1021.0;1021.0;-954.0;-282.0;243.0
127.0;?;971.0;-143.0;138.0;?;804;974.0;1018.0;-948.0;-299.0;237.0
156.0;?;964.0;-97.0;154.0;?;809;975.0;1047.0;-968.0;-296.0;214.0
176.0;?;963.0;-68.0;171.0;?;815;987.0;1056.0;-976.0;-283.0;224.0
192.0;?;943.0;-74.0;185.0;?;814;1006.0;1014.0;-984.0;-267.0;245.0
181.0;?;942.0;-86.0;201.0;?;814;1016.0;996.0;-986.0;-277.0;291.0
183.0;311.0;948.0;-107.0;206.0;?;808;1012.0;1013.0;-978.0;-283.0;275.0
191.0;304.0;959.0;-106.0;195.0;?;805;999.0;1018.0;-964.0;-272.0;315.0
178.0;299.0;977.0;-105.0;178.0;?;807;1018.0;1027.0;-967.0;-255.0;291.0
181.0;318.0;989.0;-101.0;178.0;?;805;1011.0;999.0;-973.0;-243.0;283.0
135.0;312.0;990.0;-135.0;190.0;888.0;806;983.0;1027.0;-972.0;-235.0;278.0
177.0;301.0;971.0;-151.0;188.0;862.0;807;990.0;1028.0;-952.0;-249.0;271.0
204.0;320.0;961.0;-145.0;161.0;875.0;806;1002.0;1018.0;-947.0;-248.0;311.0
183.0;323.0;940.0;-136.0;151.0;872.0;809;1000.0;1030.0;-964.0;-254.0;363.0
183.0;337.0;934.0;-115.0;173.0;898.0;810;?;1050.0;-964.0;-253.0;374.0
197.0;319.0;946.0;-128.0;193.0;913.0;810;?;1019.0;-972.0;-248.0;387.0
215.0;332.0;971.0;-124.0;219.0;894.0;812;?;1013.0;-973.0;-268.0;395.0
198.0;314.0;992.0;-126.0;226.0;897.0;811;1031.0;1020.0;-962.0;-264.0;395.0
195.0;332.0;990.0;-151.0;204.0;894.0;809;1027.0;1022.0;-960.0;-262.0;318.0
180.0;333.0;1010.0;-160.0;186.0;897.0;812;979.0;1034.0;-960.0;-289.0;235.0
136.0;301.0;989.0;-170.0;168.0;877.0;805;941.0;1041.0;-941.0;-291.0;208.0
145.0;286.0;949.0;-179.0;164.0;877.0;802;984.0;1040.0;-940.0;-289.0;339.0
192.0;310.0;934.0;-171.0;165.0;882.0;801;1056.0;1037.0;-953.0;-305.0;384.0
246.0;343.0;938.0;-163.0;177.0;945.0;802;1100.0;1026.0;-973.0;-316.0;391.0
250.0;345.0;972.0;-157.0;199.0;956.0;814;1077.0;1046.0;-970.0;-312.0;342.0
215.0;296.0;1032.0;-155.0;211.0;979.0;805;1063.0;1027.0;-971.0;-308.0;315.0
144.0;273.0;1048.0;-116.0;216.0;954.0;800;1017.0;995.0;-966.0;-327.0;272.0
102.0;252.0;1038.0;-83.0;193.0;936.0;798;979.0;1027.0;-953.0;-274.0;222.0
102.0;284.0;1036.0;-114.0;164.0;849.0;803;993.0;1022.0;-949.0;?;243.0
124.0;285.0;1003.0;-206.0;150.0;867.0;826;1106.0;1030.0;-937.0;?;382.0
135.0;281.0;936.0;-275.0;168.0;?;?;1101.0;1021.0;-947.0;?;590.0
168.0;308.0;928.0;-222.0;?;?;?;1125.0;1022.0;-977.0;?;672.0
190.0;310.0;1013.0;-134.0;?;?;?;1073.0;1030.0;-1013.0;?;503.0
-32.0;295.0;1088.0;-39.0;?;?;?;995.0;1020.0;-1014.0;?;348.0
94.0;233.0;1136.0;-24.0;?;?;817;909.0;1020.0;-1017.0;?;224.0
79.0;267.0;1079.0;?;?;?;813;883.0;1005.0;-1008.0;?;90.0
139.0;288.0;1000.0;?;?;?;813;932.0;1008.0;-977.0;?;29.0
164.0;343.0;908.0;?;?;?;808;992.0;1059.0;-948.0;?;39.0
176.0;347.0;839.0;?;?;?;816;1028.0;1034.0;-961.0;?;57.0
223.0;364.0;782.0;?;?;?;812;1048.0;1007.0;-986.0;?;103.0
248.0;363.0;811.0;?;?;?;816;1104.0;1013.0;-1062.0;-291.0;149.0
258.0;357.0;853.0;?;?;987.0;?;1168.0;1039.0;-1053.0;-314.0;296.0
227.0;379.0;921.0;?;?;1086.0;?;1112.0;1018.0;-1012.0;-395.0;401.0
224.0;359.0;991.0;?;99.0;1073.0;?;1038.0;1017.0;-960.0;-369.0;427.0
205.0;370.0;1084.0;?;27.0;1024.0;?;1046.0;1005.0;-911.0;-303.0;339.0
170.0;339.0;1128.0;?;-34.0;955.0;?;1058.0;1017.0;-865.0;-238.0;274.0
86.0;301.0;1062.0;?;-44.0;871.0;?;1064.0;1041.0;-882.0;-210.0;332.0
75.0;294.0;1001.0;-144.0;5.0;853.0;?;992.0;1021.0;-906.0;-207.0;276.0
94.0;287.0;917.0;-150.0;80.0;823.0;?;905.0;1020.0;?;-207.0;217.0
141.0;?;878.0;-199.0;184.0;788.0;?;855.0;1037.0;?;-215.0;204.0
173.0;?;873.0;-229.0;295.0;774.0;?;897.0;1025.0;-1059.0;-251.0;230.0
186.0;?;855.0;-208.0;410.0;782.0;?;949.0;988.0;-1124.0;-305.0;253.0
206.0;?;838.0;-158.0;473.0;838.0;?;988.0;1036.0;-1099.0;-317.0;234.0
