Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
758.0;-316.0;97.0;276.0;516.0;178;168.0;-32.0;-39.0;376.0;-222.0;-727.0;384.0
420.0;-91.0;-97.0;95.0;711.0;180;275.0;37.0;-136.0;79.0;-162.0;-814.0;587.0
761.0;-316.0;121.0;270.0;531.0;179;170.0;-26.0;-45.0;375.0;-220.0;-725.0;404.0
765.0;-313.0;133.0;272.0;500.0;179;172.0;-21.0;-44.0;366.0;-219.0;-728.0;381.0
751.0;-309.0;144.0;270.0;525.0;178;173.0;-20.0;-41.0;367.0;-217.0;-730.0;378.0
754.0;-301.0;156.0;269.0;515.0;178;173.0;-18.0;-40.0;389.0;-217.0;-735.0;396.0
761.0;-307.0;165.0;267.0;500.0;178;176.0;-17.0;-38.0;407.0;-214.0;-748.0;389.0
756.0;-312.0;176.0;267.0;505.0;178;178.0;-19.0;-41.0;407.0;-210.0;-737.0;387.0
769.0;-302.0;186.0;265.0;511.0;179;178.0;-22.0;-41.0;417.0;-209.0;-740.0;392.0
751.0;-304.0;194.0;264.0;523.0;179;180.0;-25.0;-40.0;395.0;-206.0;-745.0;380.0
759.0;-311.0;198.0;265.0;523.0;178;183.0;-24.0;-39.0;389.0;-204.0;-745.0;391.0
779.0;-317.0;207.0;262.0;514.0;178;179.0;-29.0;-42.0;390.0;-204.0;-743.0;393.0
784.0;-318.0;217.0;263.0;515.0;178;181.0;-33.0;-40.0;364.0;-204.0;-744.0;391.0
751.0;-315.0;221.0;265.0;523.0;178;182.0;-33.0;-38.0;379.0;-207.0;-742.0;365.0
781.0;-314.0;228.0;262.0;521.0;179;179.0;-32.0;-41.0;392.0;-207.0;-734.0;382.0
1071.0;-224.0;152.0;-54.0;451.0;214;352.0;-462.0;-221.0;-557.0;-75.0;-1044.0;55.0
936.0;-287.0;-248.0;-240.0;508.0;-175;434.0;-721.0;-432.0;120.0;307.0;-925.0;261.0
767.0;-114.0;465.0;-327.0;257.0;-173;775.0;-547.0;-581.0;148.0;485.0;-984.0;93.0
1045.0;87.0;-32.0;55.0;247.0;186;738.0;36.0;-67.0;336.0;-47.0;-996.0;6.0
1232.0;-283.0;76.0;-24.0;500.0;-165;367.0;-501.0;-209.0;180.0;-94.0;-816.0;70.0
1000.0;-232.0;292.0;-206.0;300.0;179;794.0;-227.0;-260.0;425.0;688.0;-935.0;-164.0
1006.0;-85.0;701.0;-628.0;347.0;-178;527.0;-545.0;-763.0;404.0;628.0;-978.0;223.0
884.0;-153.0;168.0;-59.0;369.0;-173;876.0;-268.0;-371.0;-218.0;540.0;-914.0;29.0
774.0;-443.0;-321.0;-375.0;489.0;-179;538.0;-480.0;-226.0;306.0;450.0;-863.0;269.0
820.0;45.0;264.0;-3.0;423.0;-168;547.0;-60.0;-270.0;53.0;406.0;-904.0;220.0
799.0;50.0;252.0;4.0;506.0;-169;523.0;-53.0;-261.0;51.0;387.0;-886.0;226.0
875.0;56.0;241.0;16.0;543.0;-168;501.0;-48.0;-254.0;-117.0;371.0;-877.0;240.0
698.0;-143.0;-195.0;170.0;533.0;167;251.0;-641.0;-79.0;951.0;-230.0;-864.0;255.0
535.0;-293.0;-91.0;137.0;763.0;139;339.0;-415.0;-99.0;1147.0;-77.0;-966.0;-79.0
815.0;-420.0;-306.0;-374.0;450.0;-179;540.0;-483.0;-232.0;319.0;440.0;-815.0;296.0
876.0;-348.0;-290.0;-370.0;407.0;-179;539.0;-476.0;-203.0;443.0;437.0;-773.0;291.0
967.0;75.0;-35.0;68.0;184.0;-111;720.0;33.0;-64.0;365.0;-57.0;-1029.0;-45.0
832.0;-105.0;-294.0;-238.0;464.0;-194;593.0;-180.0;-390.0;681.0;596.0;-829.0;386.0
803.0;-126.0;-300.0;-368.0;407.0;-179;519.0;-440.0;-176.0;329.0;456.0;-532.0;277.0
866.0;-268.0;-162.0;-174.0;350.0;-170;376.0;-774.0;-293.0;22.0;218.0;-913.0;313.0
872.0;-311.0;-162.0;-162.0;331.0;-170;375.0;-780.0;-282.0;-102.0;188.0;-990.0;349.0
407.0;-176.0;72.0;-485.0;459.0;-177;476.0;-860.0;-499.0;109.0;333.0;-643.0;155.0
705.0;-63.0;-487.0;-225.0;680.0;145;499.0;-432.0;-316.0;190.0;557.0;-971.0;628.0
765.0;-196.0;-121.0;-185.0;388.0;-170;353.0;-554.0;-289.0;216.0;231.0;-1060.0;457.0
1091.0;-240.0;-76.0;-52.0;306.0;-164;354.0;-622.0;-266.0;39.0;227.0;-948.0;257.0
991.0;-267.0;-67.0;-51.0;171.0;-164;355.0;-617.0;-272.0;13.0;222.0;-923.0;243.0
1001.0;-296.0;-108.0;-46.0;285.0;-164;326.0;-559.0;-226.0;1240.0;182.0;-853.0;194.0
1199.0;-322.0;-550.0;-237.0;300.0;204;374.0;-354.0;-156.0;89.0;480.0;-917.0;106.0
968.0;-367.0;-165.0;-44.0;364.0;-164;277.0;-468.0;-168.0;-385.0;194.0;-839.0;299.0
169.0;-191.0;244.0;-438.0;268.0;-178;694.0;286.0;303.0;13.0;391.0;-332.0;51.0
1039.0;57.0;207.0;68.0;569.0;-168;398.0;64.0;-145.0;91.0;289.0;-1015.0;136.0
853.0;-233.0;-6.0;163.0;350.0;-158;258.0;215.0;6.0;51.0;136.0;-1026.0;46.0
1166.0;-156.0;-9.0;351.0;298.0;119;64.0;446.0;289.0;-129.0;-267.0;-1229.0;10.0
898.0;-169.0;-38.0;176.0;344.0;-161;239.0;227.0;26.0;51.0;116.0;-892.0;-79.0
846.0;-136.0;-104.0;203.0;319.0;-166;219.0;224.0;55.0;154.0;79.0;-863.0;-7.0
988.0;55.0;-36.0;80.0;226.0;-215;699.0;34.0;-60.0;326.0;-56.0;-1029.0;-66.0
962.0;-354.0;-169.0;-43.0;402.0;-164;256.0;-440.0;-154.0;-291.0;210.0;-925.0;288.0
963.0;-329.0;-160.0;-42.0;403.0;-164;225.0;-417.0;-150.0;-265.0;222.0;-955.0;310.0
953.0;-299.0;-149.0;-39.0;405.0;-164;198.0;-397.0;-148.0;-251.0;226.0;-978.0;343.0
911.0;-301.0;-144.0;-40.0;391.0;-164;173.0;-380.0;-148.0;-280.0;227.0;-960.0;389.0
904.0;-304.0;-155.0;-43.0;358.0;-164;157.0;-357.0;-143.0;-345.0;219.0;-938.0;392.0
871.0;67.0;-37.0;100.0;246.0;-152;671.0;38.0;-52.0;257.0;-58.0;-984.0;19.0
970.0;-20.0;119.0;60.0;257.0;168;574.0;-178.0;-216.0;337.0;-67.0;-966.0;-67.0
968.0;-37.0;201.0;-10.0;217.0;182;610.0;-247.0;-292.0;175.0;33.0;-1009.0;-38.0
921.0;80.0;94.0;-15.0;298.0;-155;662.0;-315.0;-348.0;59.0;-40.0;-986.0;-12.0
1080.0;97.0;401.0;-127.0;147.0;166;703.0;-377.0;-437.0;204.0;238.0;-1108.0;58.0
1063.0;-12.0;528.0;-204.0;259.0;177;820.0;-537.0;-550.0;84.0;432.0;-1035.0;146.0
825.0;-365.0;-178.0;-43.0;340.0;-163;138.0;-331.0;-136.0;-348.0;206.0;-938.0;383.0
920.0;-445.0;-203.0;-40.0;423.0;-163;137.0;-298.0;-125.0;-286.0;170.0;-1026.0;431.0
940.0;-395.0;-248.0;-35.0;454.0;-163;166.0;-257.0;-111.0;160.0;133.0;-890.0;506.0
921.0;-621.0;-273.0;-47.0;563.0;-163;172.0;-238.0;-95.0;767.0;113.0;-849.0;504.0
1004.0;-262.0;-37.0;233.0;270.0;220;58.0;-164.0;105.0;141.0;-304.0;-989.0;77.0
1114.0;-321.0;60.0;152.0;362.0;-177;40.0;-247.0;6.0;205.0;-208.0;-902.0;-75.0
938.0;-284.0;40.0;158.0;390.0;-178;30.0;-239.0;17.0;189.0;-221.0;-935.0;29.0
925.0;-74.0;-162.0;-92.0;264.0;158;716.0;-405.0;-374.0;147.0;95.0;-942.0;147.0
807.0;-170.0;-12.0;165.0;444.0;-178;22.0;-216.0;50.0;206.0;-226.0;-1035.0;321.0
805.0;-160.0;-36.0;173.0;431.0;-178;7.0;-206.0;64.0;247.0;-244.0;-1043.0;375.0
797.0;-163.0;-63.0;177.0;461.0;-178;1.0;-192.0;78.0;239.0;-257.0;-1077.0;388.0
850.0;-176.0;-90.0;178.0;469.0;-179;0.0;-181.0;89.0;296.0;-275.0;-1052.0;406.0
782.0;-432.0;-418.0;493.0;559.0;-176;117.0;-243.0;307.0;203.0;-460.0;-824.0;308.0
890.0;-52.0;-376.0;-59.0;721.0;-163;178.0;-236.0;-73.0;444.0;89.0;-947.0;405.0
853.0;-16.0;-424.0;-57.0;775.0;-163;182.0;-234.0;-70.0;255.0;86.0;-983.0;412.0
1045.0;-34.0;-481.0;-54.0;609.0;-163;187.0;-230.0;-69.0;138.0;78.0;-1054.0;404.0
945.0;-17.0;-534.0;-47.0;513.0;-163;197.0;-220.0;-61.0;119.0;75.0;-1044.0;444.0
938.0;-26.0;-590.0;-39.0;444.0;-163;208.0;-201.0;-45.0;198.0;78.0;-941.0;484.0
744.0;-4.0;-632.0;-24.0;483.0;-162;221.0;-188.0;-29.0;178.0;86.0;-900.0;498.0
880.0;0.0;-697.0;-1.0;369.0;-168;250.0;-168.0;0.0;101.0;111.0;-829.0;549.0
849.0;-434.0;-61.0;-232.0;442.0;176;542.0;-266.0;-218.0;42.0;463.0;-779.0;239.0
919.0;-301.0;-231.0;-70.0;204.0;174;500.0;-287.0;-125.0;415.0;430.0;-666.0;164.0
968.0;-252.0;-115.0;-160.0;265.0;173;493.0;-407.0;-202.0;250.0;490.0;-933.0;158.0
962.0;-191.0;116.0;-231.0;259.0;179;746.0;-170.0;-309.0;463.0;720.0;-902.0;174.0
1038.0;-301.0;-447.0;-53.0;296.0;-225;667.0;-849.0;-171.0;396.0;121.0;-1098.0;236.0
961.0;-303.0;-1.0;-250.0;359.0;176;522.0;-305.0;-229.0;112.0;477.0;-904.0;227.0
746.0;-198.0;-497.0;-1.0;560.0;-192;707.0;-829.0;-127.0;165.0;113.0;-761.0;191.0
751.0;-269.0;-423.0;109.0;509.0;-177;885.0;-811.0;-235.0;37.0;129.0;-799.0;279.0
779.0;-257.0;-463.0;93.0;456.0;-169;898.0;-799.0;-233.0;427.0;127.0;-834.0;402.0
790.0;-209.0;-549.0;26.0;459.0;110;731.0;-734.0;-113.0;187.0;119.0;-751.0;192.0
749.0;-266.0;-543.0;25.0;411.0;212;729.0;-732.0;-122.0;263.0;124.0;-799.0;185.0
891.0;-173.0;-491.0;23.0;548.0;191;721.0;-760.0;-159.0;430.0;122.0;-893.0;193.0
798.0;-249.0;-512.0;24.0;556.0;179;728.0;-748.0;-149.0;194.0;129.0;-959.0;220.0
961.0;-161.0;85.0;-273.0;295.0;177;482.0;-367.0;-245.0;134.0;488.0;-1101.0;159.0
925.0;-322.0;-291.0;18.0;447.0;175;1020.0;-1102.0;-413.0;977.0;104.0;-880.0;9.0
984.0;-443.0;-836.0;66.0;569.0;-173;1039.0;-864.0;-197.0;-122.0;43.0;-708.0;170.0
811.0;-248.0;-222.0;154.0;471.0;-156;836.0;-765.0;-269.0;-168.0;-45.0;-737.0;271.0
827.0;-175.0;-522.0;22.0;438.0;-135;707.0;-744.0;-144.0;-150.0;91.0;-848.0;302.0
939.0;-190.0;158.0;-284.0;309.0;178;441.0;-427.0;-235.0;91.0;478.0;-963.0;190.0
857.0;-175.0;-517.0;17.0;469.0;-157;689.0;-753.0;-149.0;-21.0;65.0;-914.0;144.0
916.0;-211.0;-503.0;14.0;499.0;144;683.0;-761.0;-153.0;206.0;68.0;-897.0;55.0
931.0;-172.0;173.0;-284.0;298.0;178;435.0;-446.0;-234.0;99.0;477.0;-999.0;174.0
893.0;-217.0;-468.0;9.0;622.0;61;669.0;-783.0;-162.0;46.0;91.0;-1094.0;7.0
954.0;-89.0;213.0;-277.0;296.0;178;411.0;-482.0;-243.0;119.0;463.0;-975.0;175.0
851.0;-2.0;-477.0;22.0;374.0;51;600.0;-786.0;-116.0;-111.0;67.0;-792.0;2.0
804.0;13.0;-479.0;34.0;276.0;101;565.0;-786.0;-111.0;-53.0;0.0;-972.0;21.0
923.0;-93.0;223.0;-275.0;330.0;178;407.0;-492.0;-242.0;140.0;453.0;-991.0;179.0
931.0;-63.0;241.0;-270.0;305.0;178;397.0;-511.0;-234.0;118.0;428.0;-1013.0;148.0
940.0;-68.0;241.0;-269.0;295.0;178;391.0;-520.0;-232.0;67.0;423.0;-980.0;137.0
948.0;-78.0;238.0;-267.0;295.0;178;389.0;-529.0;-230.0;79.0;415.0;-966.0;162.0
939.0;-82.0;237.0;-264.0;295.0;178;389.0;-540.0;-236.0;93.0;416.0;-944.0;134.0
943.0;-98.0;234.0;-264.0;294.0;178;388.0;-549.0;-236.0;127.0;411.0;-959.0;135.0
957.0;-107.0;232.0;-264.0;299.0;178;386.0;-559.0;-239.0;95.0;412.0;-982.0;146.0
941.0;-112.0;219.0;-276.0;297.0;178;368.0;-576.0;-247.0;286.0;404.0;-980.0;137.0
947.0;-139.0;223.0;-278.0;285.0;178;369.0;-573.0;-245.0;369.0;406.0;-982.0;133.0
959.0;-115.0;226.0;-282.0;294.0;178;367.0;-572.0;-245.0;362.0;408.0;-969.0;139.0
949.0;-114.0;229.0;-283.0;304.0;178;370.0;-569.0;-242.0;221.0;411.0;-973.0;141.0
940.0;-112.0;232.0;-284.0;295.0;178;371.0;-567.0;-245.0;188.0;413.0;-970.0;136.0
1161.0;-362.0;-90.0;-286.0;253.0;139;281.0;-848.0;-385.0;92.0;165.0;-765.0;-68.0
840.0;-86.0;-319.0;-424.0;199.0;-222;426.0;-1026.0;-448.0;-17.0;302.0;-913.0;41.0
939.0;-107.0;234.0;-287.0;294.0;178;373.0;-566.0;-241.0;195.0;414.0;-966.0;150.0
927.0;-111.0;237.0;-291.0;285.0;178;375.0;-565.0;-241.0;210.0;417.0;-971.0;128.0
855.0;-83.0;191.0;-357.0;414.0;176;484.0;-583.0;-478.0;182.0;506.0;-1079.0;421.0
1006.0;-124.0;175.0;-359.0;190.0;162;609.0;-602.0;-628.0;250.0;581.0;-1020.0;178.0
695.0;-507.0;305.0;-329.0;685.0;-166;618.0;-430.0;-503.0;976.0;583.0;-836.0;549.0
878.0;-328.0;464.0;-514.0;509.0;171;592.0;-559.0;-749.0;496.0;572.0;-799.0;407.0
834.0;-403.0;286.0;-328.0;558.0;178;529.0;-664.0;-467.0;264.0;485.0;-821.0;485.0
935.0;-111.0;238.0;-292.0;297.0;178;377.0;-562.0;-240.0;230.0;421.0;-972.0;138.0
920.0;-127.0;273.0;-304.0;315.0;178;388.0;-540.0;-219.0;444.0;438.0;-957.0;143.0
940.0;-131.0;277.0;-304.0;314.0;178;387.0;-538.0;-217.0;438.0;435.0;-958.0;139.0
947.0;-131.0;280.0;-302.0;315.0;178;386.0;-535.0;-217.0;404.0;435.0;-949.0;140.0
930.0;-139.0;285.0;-303.0;321.0;178;387.0;-535.0;-212.0;400.0;435.0;-958.0;142.0
928.0;-132.0;286.0;-302.0;303.0;178;386.0;-533.0;-209.0;414.0;432.0;-958.0;164.0
934.0;-130.0;298.0;-298.0;316.0;178;381.0;-524.0;-200.0;456.0;427.0;-961.0;144.0
949.0;-120.0;334.0;-302.0;303.0;178;377.0;-503.0;-174.0;443.0;414.0;-962.0;146.0
931.0;-114.0;336.0;-297.0;304.0;178;378.0;-502.0;-174.0;450.0;413.0;-959.0;139.0
930.0;-126.0;336.0;-300.0;304.0;178;377.0;-501.0;-173.0;432.0;415.0;-967.0;142.0
921.0;-125.0;307.0;-299.0;312.0;178;376.0;-523.0;-193.0;426.0;416.0;-957.0;178.0
850.0;-90.0;-140.0;8.0;545.0;177;242.0;6.0;-226.0;510.0;-153.0;-1111.0;627.0
921.0;-134.0;302.0;-300.0;294.0;178;376.0;-527.0;-199.0;424.0;414.0;-948.0;178.0
862.0;-28.0;-157.0;-1.0;425.0;177;232.0;-9.0;-251.0;936.0;-167.0;-902.0;540.0
952.0;-346.0;-658.0;634.0;382.0;127;104.0;10.0;445.0;1462.0;-615.0;-785.0;151.0
894.0;-371.0;-233.0;-38.0;372.0;176;234.0;-48.0;-287.0;414.0;-156.0;-951.0;120.0
862.0;-361.0;-254.0;-49.0;313.0;174;241.0;-55.0;-301.0;267.0;-148.0;-942.0;14.0
815.0;-391.0;-273.0;-65.0;283.0;166;251.0;-72.0;-319.0;245.0;-127.0;-926.0;26.0
835.0;-441.0;-279.0;-79.0;250.0;160;264.0;-90.0;-339.0;131.0;-102.0;-864.0;41.0
791.0;-420.0;-278.0;-100.0;325.0;156;283.0;-105.0;-358.0;41.0;-68.0;-823.0;91.0
934.0;-144.0;295.0;-298.0;298.0;178;376.0;-533.0;-202.0;442.0;413.0;-942.0;173.0
932.0;-137.0;289.0;-295.0;300.0;178;377.0;-534.0;-205.0;469.0;408.0;-938.0;146.0
909.0;-123.0;283.0;-295.0;282.0;179;378.0;-540.0;-207.0;432.0;408.0;-936.0;131.0
926.0;-130.0;273.0;-292.0;284.0;179;378.0;-547.0;-211.0;439.0;407.0;-941.0;81.0
913.0;-26.0;307.0;-502.0;145.0;201;505.0;-518.0;-602.0;1125.0;400.0;-907.0;-77.0
912.0;-49.0;403.0;40.0;264.0;178;259.0;-459.0;-161.0;317.0;-27.0;-966.0;212.0
920.0;-59.0;398.0;54.0;266.0;178;259.0;-457.0;-153.0;421.0;-38.0;-969.0;164.0
921.0;-78.0;394.0;68.0;284.0;179;257.0;-452.0;-145.0;456.0;-50.0;-982.0;174.0
941.0;-111.0;387.0;80.0;285.0;179;259.0;-449.0;-133.0;473.0;-59.0;-984.0;192.0
956.0;-190.0;383.0;95.0;308.0;179;259.0;-449.0;-125.0;431.0;-63.0;-1019.0;209.0
958.0;-218.0;379.0;109.0;345.0;179;265.0;-443.0;-116.0;299.0;-64.0;-1000.0;261.0
923.0;-386.0;342.0;138.0;545.0;180;303.0;-435.0;-115.0;59.0;-60.0;-926.0;346.0
880.0;-368.0;326.0;141.0;519.0;180;309.0;-436.0;-108.0;139.0;-58.0;-871.0;329.0
846.0;-346.0;307.0;147.0;470.0;180;312.0;-434.0;-94.0;-156.0;-58.0;-857.0;298.0
826.0;-310.0;296.0;155.0;456.0;180;310.0;-431.0;-82.0;416.0;-62.0;-870.0;279.0
883.0;-243.0;-105.0;260.0;379.0;189;216.0;-312.0;148.0;-73.0;-221.0;-979.0;167.0
922.0;-184.0;-307.0;279.0;338.0;171;234.0;-173.0;223.0;-141.0;-229.0;-930.0;136.0
950.0;-364.0;-651.0;278.0;397.0;108;-234.0;-394.0;167.0;70.0;-554.0;-483.0;-33.0
783.0;-352.0;-584.0;690.0;376.0;163;125.0;27.0;486.0;-293.0;-680.0;-845.0;285.0
999.0;-88.0;-412.0;578.0;311.0;171;190.0;111.0;317.0;12.0;-556.0;-884.0;160.0
826.0;-365.0;-1171.0;666.0;465.0;-178;249.0;120.0;755.0;368.0;-332.0;-859.0;427.0
1024.0;-175.0;-532.0;568.0;375.0;-177;384.0;40.0;367.0;76.0;-482.0;-1346.0;251.0
967.0;-187.0;-352.0;335.0;365.0;-181;268.0;-89.0;226.0;-33.0;-305.0;-924.0;162.0
1116.0;-266.0;-743.0;439.0;570.0;-162;187.0;-111.0;321.0;-326.0;46.0;-775.0;81.0
751.0;126.0;-501.0;616.0;502.0;-171;-84.0;-147.0;343.0;-74.0;-509.0;-1042.0;235.0
845.0;-377.0;-291.0;454.0;470.0;-174;465.0;192.0;249.0;-30.0;-501.0;-925.0;452.0
899.0;-332.0;-314.0;582.0;531.0;-171;406.0;76.0;301.0;-30.0;-648.0;-928.0;320.0
734.0;-104.0;-777.0;550.0;488.0;-178;-105.0;-189.0;520.0;-21.0;-698.0;-839.0;152.0
765.0;-9.0;-398.0;438.0;307.0;-186;314.0;142.0;199.0;-11.0;-617.0;-945.0;153.0
960.0;-59.0;-748.0;613.0;295.0;-179;234.0;-197.0;556.0;98.0;-559.0;-986.0;113.0
948.0;-63.0;-396.0;-519.0;276.0;160;413.0;-211.0;-28.0;253.0;503.0;-969.0;138.0
959.0;-123.0;101.0;-263.0;246.0;179;759.0;-124.0;-311.0;503.0;732.0;-882.0;159.0
979.0;-197.0;-428.0;-126.0;341.0;180;773.0;-65.0;-212.0;224.0;690.0;-956.0;260.0
974.0;-219.0;-409.0;-135.0;311.0;180;769.0;-89.0;-210.0;279.0;733.0;-890.0;258.0
715.0;-531.0;-130.0;105.0;321.0;179;365.0;-49.0;33.0;456.0;662.0;-567.0;402.0
951.0;-117.0;250.0;-293.0;281.0;180;380.0;-558.0;-213.0;427.0;412.0;-972.0;95.0
985.0;-118.0;238.0;-290.0;259.0;177;379.0;-560.0;-210.0;426.0;413.0;-948.0;57.0
967.0;-134.0;227.0;-290.0;280.0;181;380.0;-562.0;-205.0;436.0;416.0;-944.0;83.0
962.0;-126.0;223.0;-284.0;299.0;176;379.0;-561.0;-201.0;447.0;413.0;-955.0;88.0
969.0;-144.0;214.0;-285.0;293.0;176;381.0;-555.0;-193.0;439.0;410.0;-962.0;57.0
975.0;-142.0;210.0;-280.0;296.0;184;380.0;-543.0;-186.0;431.0;408.0;-940.0;87.0
643.0;-461.0;-235.0;-248.0;712.0;178;599.0;-285.0;-308.0;386.0;485.0;-682.0;581.0
773.0;-524.0;-333.0;-179.0;640.0;-179;568.0;-235.0;-210.0;219.0;386.0;-763.0;579.0
1234.0;-17.0;-586.0;97.0;515.0;-170;348.0;-535.0;52.0;178.0;216.0;-935.0;366.0
887.0;-12.0;-543.0;88.0;403.0;-169;428.0;-599.0;23.0;340.0;199.0;-925.0;182.0
984.0;21.0;-513.0;86.0;297.0;-171;463.0;-627.0;2.0;90.0;195.0;-989.0;13.0
1007.0;0.0;541.0;-39.0;264.0;178;367.0;-475.0;-281.0;117.0;184.0;-983.0;80.0
825.0;-83.0;-484.0;73.0;249.0;-171;518.0;-640.0;-29.0;-113.0;214.0;-944.0;29.0
694.0;4.0;-307.0;200.0;200.0;-165;876.0;-637.0;-86.0;246.0;363.0;-724.0;170.0
854.0;-33.0;-464.0;55.0;343.0;-163;557.0;-622.0;-31.0;308.0;233.0;-848.0;38.0
932.0;-13.0;489.0;17.0;243.0;156;341.0;-462.0;-198.0;195.0;104.0;-1061.0;150.0
913.0;-18.0;454.0;39.0;239.0;166;322.0;-449.0;-159.0;218.0;68.0;-1055.0;250.0
884.0;-281.0;-483.0;48.0;295.0;-166;564.0;-588.0;-30.0;117.0;226.0;-901.0;-31.0
955.0;-20.0;-462.0;52.0;311.0;-168;567.0;-611.0;-37.0;884.0;235.0;-1049.0;-1.0
956.0;-165.0;-483.0;44.0;302.0;-152;539.0;-589.0;-28.0;46.0;228.0;-1023.0;-59.0
786.0;-306.0;-112.0;-511.0;503.0;-148;583.0;-792.0;-567.0;-885.0;581.0;-953.0;96.0
1135.0;-231.0;-178.0;-90.0;446.0;-141;484.0;-830.0;-255.0;-40.0;259.0;-821.0;226.0
1182.0;-215.0;-181.0;-82.0;298.0;-75;506.0;-781.0;-244.0;-31.0;274.0;-829.0;52.0
1100.0;48.0;-419.0;113.0;487.0;-128;220.0;-573.0;13.0;-48.0;-132.0;-906.0;254.0
1147.0;88.0;-410.0;132.0;531.0;-132;204.0;-566.0;18.0;0.0;-139.0;-866.0;227.0
734.0;231.0;-633.0;423.0;534.0;149;-286.0;-281.0;223.0;30.0;-30.0;-813.0;46.0
843.0;-252.0;-457.0;244.0;424.0;-169;336.0;-617.0;42.0;-415.0;-138.0;-753.0;436.0
818.0;-289.0;502.0;-215.0;404.0;-176;559.0;-174.0;-465.0;326.0;326.0;-896.0;266.0
980.0;-307.0;497.0;-87.0;190.0;159;517.0;-26.0;-473.0;-53.0;62.0;-945.0;98.0
993.0;-203.0;416.0;-227.0;362.0;-166;515.0;-160.0;-451.0;174.0;201.0;-841.0;77.0
1146.0;-288.0;498.0;-302.0;510.0;92;671.0;-418.0;-569.0;690.0;324.0;-997.0;77.0
942.0;-102.0;-219.0;-70.0;492.0;154;248.0;-975.0;-184.0;99.0;128.0;-1135.0;264.0
1072.0;-391.0;-545.0;342.0;371.0;-44;226.0;-406.0;162.0;-414.0;-269.0;-807.0;83.0
1012.0;-295.0;-279.0;141.0;422.0;-122;446.0;-508.0;-37.0;-230.0;-3.0;-800.0;231.0
1230.0;-264.0;-283.0;132.0;379.0;-88;462.0;-504.0;-52.0;-237.0;13.0;-813.0;4.0
1105.0;-238.0;-478.0;440.0;497.0;39;938.0;-404.0;39.0;-939.0;-462.0;-1247.0;77.0
913.0;-22.0;420.0;58.0;237.0;161;294.0;-433.0;-115.0;239.0;35.0;-1036.0;204.0
816.0;-252.0;-46.0;102.0;458.0;-173;1113.0;-897.0;-310.0;-89.0;43.0;-897.0;313.0
927.0;-159.0;256.0;7.0;392.0;-162;900.0;-1012.0;-600.0;77.0;78.0;-948.0;248.0
1082.0;-267.0;-28.0;-50.0;566.0;-171;964.0;-790.0;-386.0;868.0;165.0;-1189.0;323.0
574.0;-270.0;378.0;242.0;504.0;179;158.0;-77.0;49.0;193.0;-29.0;-823.0;466.0
626.0;-62.0;358.0;247.0;445.0;179;164.0;-78.0;45.0;271.0;-40.0;-835.0;445.0
658.0;-222.0;343.0;257.0;412.0;179;171.0;-75.0;45.0;326.0;-53.0;-871.0;478.0
639.0;-256.0;319.0;270.0;405.0;179;178.0;-72.0;44.0;308.0;-59.0;-878.0;445.0
936.0;-70.0;354.0;98.0;245.0;179;251.0;-407.0;-46.0;389.0;-18.0;-993.0;158.0
924.0;-77.0;319.0;115.0;283.0;179;230.0;-394.0;-11.0;472.0;-38.0;-972.0;195.0
707.0;-119.0;467.0;110.0;375.0;-178;-403.0;-270.0;16.0;870.0;-628.0;-764.0;135.0
967.0;-216.0;230.0;241.0;491.0;-160;180.0;-324.0;90.0;504.0;-170.0;-958.0;310.0
984.0;-187.0;241.0;237.0;452.0;-183;185.0;-328.0;77.0;481.0;-179.0;-949.0;280.0
949.0;-215.0;241.0;227.0;432.0;-183;195.0;-331.0;61.0;399.0;-180.0;-909.0;268.0
840.0;-323.0;225.0;198.0;327.0;-185;203.0;-338.0;52.0;247.0;-162.0;-1004.0;311.0
873.0;-333.0;214.0;184.0;287.0;-176;209.0;-338.0;51.0;231.0;-152.0;-1055.0;290.0
908.0;-354.0;208.0;167.0;300.0;-182;217.0;-342.0;47.0;244.0;-135.0;-1046.0;261.0
771.0;-337.0;-107.0;-216.0;37.0;135;838.0;-795.0;-717.0;-112.0;60.0;-768.0;10.0
906.0;-26.0;-79.0;-16.0;118.0;152;898.0;-447.0;-390.0;47.0;-18.0;-903.0;80.0
960.0;19.0;-23.0;499.0;146.0;181;229.0;306.0;256.0;74.0;-434.0;-918.0;2.0
861.0;-59.0;-202.0;9.0;72.0;202;898.0;-418.0;-334.0;86.0;29.0;-912.0;67.0
869.0;-58.0;-277.0;19.0;120.0;-56;899.0;-412.0;-315.0;87.0;48.0;-938.0;148.0
945.0;-74.0;-335.0;30.0;274.0;-224;900.0;-405.0;-296.0;59.0;67.0;-985.0;167.0
1057.0;-57.0;-416.0;50.0;178.0;-168;895.0;-380.0;-252.0;12.0;99.0;-1035.0;119.0
1044.0;-367.0;39.0;-254.0;156.0;187;397.0;-614.0;-432.0;190.0;523.0;-849.0;152.0
