Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
963.0;-157;0;-11.0;-12;0;-33.0;150.0;268;70;378;-12
959.0;-157;-1;5.0;-2;1;-22.0;152.0;268;68;378;-2
969.0;-157;-1;-9.0;-27;0;-18.0;145.0;268;68;378;-27
970.0;-157;-4;7.0;-7;-1;-22.0;140.0;265;68;380;-7
961.0;-157;0;5.0;-16;-1;-49.0;141.0;269;67;380;-16
942.0;-157;-2;52.0;-52;-1;-28.0;141.0;267;67;380;-52
964.0;-157;0;44.0;10;3;-12.0;133.0;269;66;377;10
978.0;-157;3;1.0;15;5;-56.0;138.0;271;70;373;15
965.0;-157;4;-8.0;-25;1;-37.0;151.0;271;72;375;-25
948.0;-157;2;43.0;-10;-1;-21.0;141.0;272;69;378;-10
958.0;-157;-3;32.0;-20;0;-43.0;151.0;267;71;377;-20
972.0;-157;0;25.0;4;1;-43.0;141.0;270;74;373;4
965.0;-157;-2;7.0;-3;0;-56.0;140.0;268;70;377;-3
955.0;-157;-6;1.0;-20;-1;-28.0;146.0;263;71;377;-20
950.0;-157;0;17.0;4;0;-43.0;160.0;268;74;374;4
989.0;-160;0;-11.0;23;1;-27.0;247.0;303;70;414;23
953.0;-157;0;5.0;-11;2;-30.0;134.0;269;70;374;-11
950.0;-157;-2;0.0;-4;4;0.0;150.0;267;68;374;-4
960.0;-157;-1;-9.0;24;-1;-28.0;139.0;267;72;377;24
960.0;-157;-3;10.0;35;-1;-4.0;140.0;266;72;377;35
970.0;-157;4;62.0;23;1;16.0;155.0;272;71;373;23
910.0;-156;-107;-11.0;2;17;-115.0;279.0;275;85;373;2
952.0;-157;4;-8.0;8;-3;23.0;143.0;273;70;377;8
962.0;-157;-5;-12.0;-1;-2;14.0;139.0;265;68;380;-1
969.0;-157;0;-19.0;-19;3;-8.0;150.0;270;67;375;-19
957.0;-157;1;10.0;-11;5;-31.0;143.0;270;70;373;-11
939.0;-157;0;6.0;16;-1;-27.0;140.0;269;73;377;16
946.0;-157;2;12.0;16;-1;-33.0;151.0;272;69;378;16
966.0;-157;3;44.0;-4;1;-43.0;161.0;273;69;376;-4
1009.0;-182;-259;-228.0;7;-70;-135.0;251.0;264;111;369;7
967.0;-157;4;-27.0;-10;1;-29.0;150.0;273;72;374;-10
976.0;-157;-1;-7.0;-1;4;-46.0;140.0;269;70;374;-1
969.0;-157;4;-4.0;0;-1;-50.0;144.0;272;73;376;0
959.0;-157;3;44.0;-1;-1;-39.0;149.0;270;74;375;-1
960.0;-157;-4;43.0;-22;0;-54.0;142.0;266;68;378;-22
956.0;-157;-1;16.0;-41;-3;-81.0;154.0;269;70;380;-41
940.0;-157;-2;28.0;-21;0;-77.0;146.0;267;71;376;-21
960.0;-157;-2;41.0;-17;0;-68.0;140.0;266;71;376;-17
943.0;-157;1;32.0;-36;2;-45.0;142.0;268;72;373;-36
969.0;-157;0;0.0;-41;4;-59.0;138.0;269;71;372;-41
960.0;-157;0;4.0;-26;6;-62.0;144.0;268;71;371;-26
972.0;-157;0;78.0;-34;4;-79.0;129.0;269;70;374;-34
975.0;-157;0;47.0;-23;-5;-80.0;157.0;271;68;382;-23
971.0;-157;2;-5.0;21;-3;-63.0;152.0;271;73;377;21
991.0;-156;-5;-85.0;5;8;13.0;183.0;287;70;374;5
989.0;-156;0;89.0;-22;1;52.0;183.0;280;68;373;-22
979.0;-156;-6;45.0;17;2;75.0;159.0;276;69;370;17
987.0;-156;-5;6.0;17;3;34.0;175.0;276;72;367;17
981.0;-156;0;-22.0;-2;-1;1.0;164.0;279;71;372;-2
962.0;-156;-3;-20.0;23;-4;45.0;164.0;276;69;375;23
961.0;-156;1;-67.0;29;-5;29.0;180.0;279;70;376;29
979.0;-156;-2;-56.0;31;-2;70.0;173.0;277;74;371;31
960.0;-156;-1;-53.0;0;-1;87.0;183.0;278;74;369;0
974.0;-156;3;-9.0;17;1;81.0;202.0;283;71;369;17
989.0;-156;-1;-12.0;15;3;32.0;184.0;281;72;367;15
989.0;-156;0;24.0;-26;0;52.0;180.0;282;68;371;-26
983.0;-156;6;80.0;9;3;13.0;191.0;291;62;372;9
967.0;-156;7;105.0;4;3;17.0;201.0;291;66;370;4
992.0;-156;3;173.0;-13;0;2.0;179.0;286;68;371;-13
984.0;-156;-2;216.0;17;4;-1.0;186.0;282;71;365;17
1006.0;-156;4;372.0;-7;1;54.0;221.0;284;72;394;-7
978.0;-158;-17;411.0;-38;3;41.0;-54.0;322;59;377;-38
964.0;-156;0;151.0;-2;1;-27.0;135.0;283;66;372;-2
988.0;-156;2;170.0;0;0;-3.0;157.0;284;71;371;0
964.0;-156;6;178.0;-3;-1;-11.0;185.0;286;72;372;-3
985.0;-156;-2;108.0;-8;-1;-37.0;182.0;280;69;372;-8
990.0;-156;-1;10.0;-9;-5;-99.0;197.0;281;70;376;-9
959.0;-174;-4;-36.0;1;3;-183.0;156.0;250;69;378;1
977.0;-156;-6;-37.0;-12;0;-118.0;204.0;277;68;374;-12
972.0;-156;2;-35.0;-16;2;23.0;181.0;282;74;370;-16
975.0;-156;1;-35.0;-23;-1;17.0;173.0;283;71;374;-23
973.0;-156;-7;-24.0;-41;-2;40.0;179.0;277;67;380;-41
979.0;-156;-1;-9.0;14;2;23.0;199.0;279;72;374;14
973.0;-156;2;64.0;23;6;7.0;192.0;282;70;370;23
968.0;-156;0;21.0;9;3;11.0;201.0;280;71;374;9
969.0;-156;0;17.0;-25;1;2.0;186.0;281;70;376;-25
974.0;-156;1;-9.0;-24;2;35.0;182.0;283;67;376;-24
988.0;-156;-5;-18.0;-27;1;-13.0;179.0;278;66;379;-27
988.0;-156;-1;-8.0;-40;5;-21.0;187.0;279;67;373;-40
989.0;-156;5;-9.0;-18;-1;-11.0;188.0;285;69;375;-18
989.0;-156;2;-5.0;0;-6;-40.0;205.0;283;69;380;0
997.0;-156;-1;7.0;9;1;-38.0;195.0;281;67;376;9
980.0;-156;-2;7.0;1;-4;-32.0;174.0;281;66;381;1
995.0;-156;-4;29.0;-39;-4;-46.0;199.0;277;71;381;-39
966.0;-156;-1;71.0;-28;5;-50.0;201.0;279;70;373;-28
986.0;-156;1;88.0;-12;5;-13.0;202.0;280;69;372;-12
841.0;-164;-6;289.0;26;-20;115.0;149.0;295;87;349;26
1016.0;-160;-123;664.0;194;-69;390.0;60.0;366;118;565;194
996.0;-160;3;-109.0;-16;1;-24.0;255.0;305;72;411;-16
947.0;-157;0;-6.0;-14;-3;-23.0;160.0;269;69;379;-14
944.0;-157;-2;-68.0;-24;-2;-38.0;151.0;268;68;380;-24
963.0;-157;-2;-88.0;4;4;-26.0;152.0;266;73;372;4
945.0;-157;-1;-69.0;-12;3;-26.0;161.0;269;69;374;-12
984.0;-157;1;-35.0;-2;5;-27.0;160.0;271;70;372;-2
966.0;-157;-2;-35.0;-5;6;27.0;147.0;268;73;371;-5
998.0;-160;-1;-63.0;12;2;-20.0;243.0;299;72;407;12
940.0;-157;-6;-33.0;-12;-4;65.0;169.0;266;67;384;-12
850.0;-157;-4;-51.0;11;0;68.0;175.0;267;67;379;11
958.0;-157;-1;-39.0;-9;4;46.0;73.0;269;70;375;-9
970.0;-160;7;-28.0;5;6;-22.0;251.0;291;73;400;5
991.0;-166;40;-224.0;44;-74;-77.0;201.0;280;81;367;44
990.0;-166;41;-64.0;8;-68;-37.0;231.0;294;66;372;8
989.0;-166;40;32.0;-37;-59;16.0;287.0;284;87;347;-37
989.0;-166;35;84.0;47;-57;17.0;278.0;289;80;374;47
974.0;-167;-120;149.0;-142;-83;95.0;388.0;337;91;343;-142
1003.0;-156;-14;-162.0;35;-2;79.0;-21.0;254;85;379;35
989.0;-157;-12;-80.0;21;4;33.0;181.0;257;68;385;21
1001.0;-157;-4;44.0;4;5;18.0;161.0;264;75;380;4
987.0;-157;-1;84.0;-36;6;62.0;150.0;269;71;381;-36
990.0;-160;0;-3.0;-16;4;-17.0;252.0;285;68;405;-16
991.0;-160;0;21.0;-43;6;-9.0;268.0;286;69;403;-43
989.0;-160;-4;-40.0;20;8;-29.0;227.0;281;75;398;20
991.0;-157;-39;-184.0;0;33;-112.0;217.0;282;72;379;0
992.0;-157;-43;-110.0;32;30;-107.0;249.0;280;72;383;32
951.0;-167;-42;-144.0;-16;-116;-80.0;264.0;278;80;363;-16
1013.0;-167;-34;116.0;-21;-102;39.0;300.0;278;78;362;-21
978.0;-160;-7;2.0;29;5;-33.0;244.0;281;67;405;29
996.0;-160;-3;-17.0;11;-1;-28.0;253.0;286;66;410;11
1007.0;-160;3;-9.0;-16;4;-43.0;246.0;289;73;402;-16
985.0;-163;7;-108.0;68;4;-51.0;231.0;301;63;376;68
998.0;-151;7;318.0;26;-15;-24.0;311.0;327;101;632;26
984.0;-162;-2;-126.0;1;-1;-121.0;231.0;293;64;384;1
977.0;-156;4;-219.0;2;-2;231.0;238.0;294;68;385;2
976.0;-163;4;334.0;23;4;200.0;229.0;297;76;444;23
974.0;-150;640;-530.0;-393;-450;-92.0;-156.0;640;-1111;2101;-393
991.0;-162;-7;-82.0;10;6;-55.0;243.0;285;74;377;10
994.0;-162;-4;-163.0;28;1;-29.0;237.0;288;69;384;28
989.0;-162;9;43.0;-1;1;-48.0;232.0;294;67;383;-1
989.0;-162;10;-147.0;13;-2;-15.0;245.0;293;63;388;13
989.0;-162;10;-63.0;9;3;-59.0;231.0;291;68;382;9
999.0;-162;9;-142.0;10;2;-41.0;239.0;291;67;384;10
993.0;-162;0;48.0;-19;1;23.0;241.0;284;69;387;-19
1005.0;-162;-3;-88.0;-24;6;-41.0;241.0;282;68;383;-24
998.0;-160;-8;-382.0;-16;-2;-29.0;233.0;293;74;422;-16
971.0;-160;0;-56.0;17;3;-21.0;233.0;285;71;404;17
993.0;-158;-23;44.0;-24;24;157.0;221.0;293;70;375;-24
1019.0;-166;7;170.0;-26;3;-313.0;133.0;253;74;393;-26
984.0;-162;-7;-139.0;24;-3;73.0;263.0;276;64;397;24
850.0;-134;-2;21.0;-8;2;-22.0;436.0;219;133;837;-8
851.0;-132;-1;-419.0;-2;-3;-213.0;443.0;220;129;841;-2
856.0;-134;7;-60.0;-3;0;17.0;442.0;223;134;835;-3
990.0;-162;-3;-142.0;16;1;106.0;267.0;277;68;391;16
989.0;-162;1;21.0;10;4;183.0;260.0;279;74;386;10
978.0;-162;-3;205.0;11;3;127.0;254.0;277;72;388;11
967.0;-162;-3;321.0;1;0;-92.0;258.0;281;71;387;1
989.0;-162;-7;100.0;-42;-1;112.0;217.0;273;73;388;-42
1005.0;-158;-29;-55.0;-8;21;66.0;251.0;285;69;378;-8
995.0;-158;-17;-63.0;41;22;34.0;228.0;295;69;374;41
989.0;-162;-9;213.0;39;-9;143.0;236.0;286;71;393;39
964.0;-156;-3;266.0;-14;4;-2.0;197.0;281;70;366;-14
988.0;-158;-20;-137.0;5;14;27.0;238.0;290;68;380;5
975.0;-162;1;224.0;-11;2;-57.0;241.0;286;66;385;-11
985.0;-162;-3;199.0;-8;1;-81.0;221.0;283;67;387;-8
978.0;-163;-3;150.0;36;7;-222.0;233.0;274;72;383;36
991.0;-163;5;-35.0;-10;0;69.0;240.0;276;73;386;-10
858.0;-131;10;149.0;-2;4;-68.0;466.0;222;127;843;-2
981.0;-158;-16;-184.0;12;12;12.0;258.0;292;69;380;12
985.0;-158;-7;-195.0;11;16;29.0;254.0;295;74;372;11
982.0;-158;-6;-175.0;6;15;15.0;256.0;295;68;373;6
994.0;-163;20;135.0;-26;-34;-137.0;251.0;273;69;393;-26
941.0;-163;20;59.0;15;-30;-45.0;248.0;270;74;387;15
997.0;-160;9;-11.0;-40;3;-70.0;231.0;295;71;403;-40
852.0;-131;2;-151.0;-3;2;512.0;432.0;224;130;840;-3
850.0;-135;-1;42.0;5;2;119.0;436.0;220;128;842;5
977.0;-158;-8;-160.0;29;11;17.0;261.0;293;66;376;29
988.0;-158;6;-17.0;10;1;-8.0;249.0;294;67;382;10
940.0;-163;1;-176.0;-8;0;-129.0;60.0;260;69;380;-8
987.0;-159;-6;-79.0;-21;7;-56.0;142.0;260;70;379;-21
991.0;-159;-2;-39.0;-36;7;80.0;135.0;265;69;379;-36
972.0;-159;5;68.0;-29;0;54.0;113.0;272;69;383;-29
998.0;-158;2;23.0;9;-6;-49.0;230.0;298;65;386;9
981.0;-158;-2;22.0;35;5;-14.0;231.0;291;71;378;35
990.0;-158;-5;10.0;-11;0;-8.0;241.0;288;71;382;-11
990.0;-158;0;31.0;7;-3;-1.0;241.0;293;66;384;7
1004.0;-158;6;48.0;-6;-3;-21.0;241.0;297;69;383;-6
968.0;-158;6;12.0;-31;-3;-30.0;239.0;297;70;383;-31
989.0;-158;2;-15.0;-16;2;12.0;232.0;289;70;380;-16
989.0;-158;2;-11.0;-34;3;-13.0;226.0;290;68;380;-34
978.0;-158;6;17.0;1;0;-16.0;230.0;296;73;380;1
1004.0;-158;2;51.0;-32;2;-5.0;244.0;293;70;379;-32
1008.0;-158;0;42.0;4;-1;-39.0;233.0;292;69;383;4
989.0;-158;2;22.0;-22;-3;0.0;241.0;295;64;386;-22
994.0;-158;-3;20.0;6;-1;1.0;241.0;289;68;385;6
999.0;-158;-1;17.0;-31;6;20.0;242.0;292;64;380;-31
990.0;-158;-8;-28.0;3;3;-22.0;251.0;284;70;381;3
981.0;-158;0;15.0;41;-3;1.0;236.0;291;74;384;41
989.0;-158;4;-9.0;5;2;-22.0;247.0;294;63;382;5
970.0;-158;4;-11.0;10;-1;-16.0;251.0;295;73;382;10
1617.0;-153;-42;202.0;5;-19;13.0;787.0;251;71;402;5
955.0;-179;-173;-154.0;-55;-103;-551.0;241.0;186;88;376;-55
858.0;-134;-5;646.0;3;1;-132.0;437.0;217;129;841;3
954.0;-10;188;-256.0;173;689;322.0;19.0;102;1126;110;173
997.0;-162;-12;192.0;7;-2;482.0;315.0;250;78;396;7
1007.0;-163;5;-591.0;45;-2;-298.0;312.0;254;64;378;45
976.0;-166;7;279.0;-29;-2;-360.0;-6.0;257;72;395;-29
955.0;-162;7;384.0;-31;-5;161.0;341.0;263;70;386;-31
945.0;-172;207;674.0;-137;66;290.0;829.0;361;225;310;-137
857.0;-133;-3;-270.0;-1;-1;178.0;434.0;210;136;837;-1
981.0;-159;4;-382.0;-49;1;-78.0;191.0;327;68;367;-49
851.0;-131;-1;326.0;2;1;281.0;469.0;220;136;835;2
987.0;-159;1;-26.0;-1065;-176;-17.0;353.0;365;217;399;-1065
989.0;-154;-116;-1145.0;-38;88;-633.0;370.0;259;77;415;-38
1262.0;-166;31;-113.0;-33;-27;260.0;79.0;238;66;400;-33
979.0;-145;-4;330.0;38;280;325.0;239.0;216;113;387;38
1041.0;-163;-78;190.0;-73;64;-364.0;268.0;257;64;381;-73
986.0;-159;3;267.0;-140;5;48.0;136.0;329;72;366;-140
1395.0;-151;1630;-55.0;82;903;-212.0;417.0;2078;-33;766;82
988.0;-158;-98;-284.0;-1088;118;-113.0;253.0;250;81;337;-1088
974.0;-155;-10;242.0;-73;268;544.0;345.0;264;-600;1165;-73
958.0;-173;6;600.0;-31;-129;-52.0;-79.0;257;87;382;-31
943.0;-84;-679;44.0;310;-472;20.0;205.0;-114;731;508;310
968.0;-159;2;144.0;-43;1;205.0;228.0;306;72;363;-43
1197.0;-156;-55;-411.0;-75;-233;-103.0;258.0;233;116;416;-75
998.0;-155;4;1779.0;-76;-3;397.0;265.0;265;71;397;-76
535.0;-170;126;-107.0;-32;-62;-190.0;368.0;235;67;431;-32
998.0;-159;-3;-10.0;-2342;-56;59.0;242.0;298;100;445;-2342
989.0;-167;-91;213.0;-21;38;22.0;-312.0;250;80;389;-21
966.0;-166;54;-373.0;25;-87;-158.0;221.0;301;73;365;25
991.0;-151;-156;-200.0;147;54;11.0;344.0;264;77;399;147
991.0;-163;-5;681.0;25;0;-629.0;226.0;280;68;388;25
979.0;-164;-22;208.0;-23;5;435.0;181.0;249;75;393;-23
865.0;-160;-6;272.0;8;9;-67.0;199.0;306;78;355;8
1397.0;-174;17;13.0;-37;-4;37.0;191.0;229;78;367;-37
881.0;-142;12;35.0;282;10;-128.0;390.0;449;80;533;282
956.0;-163;-7;660.0;-18;-7;370.0;262.0;252;71;385;-18
999.0;-156;3;128.0;-15;4;220.0;13.0;282;76;376;-15
964.0;-155;-4;942.0;-42;1;555.0;261.0;258;74;394;-42
1022.0;-185;-224;220.0;11;-130;105.0;376.0;268;97;396;11
1524.0;-161;218;-227.0;-101;99;-402.0;347.0;351;108;484;-101
951.0;-167;7;349.0;69;15;-29.0;201.0;246;73;377;69
970.0;-163;-1;-626.0;28;-2;-443.0;82.0;260;73;379;28
990.0;-173;-129;-58.0;-43;27;-248.0;360.0;250;81;374;-43
973.0;-162;-2;-6.0;3;-2;-191.0;781.0;249;76;399;3
979.0;-158;-32;547.0;4;27;75.0;257.0;291;70;375;4
942.0;-150;82;-54.0;-158;-237;74.0;614.0;205;168;636;-158
448.0;-165;76;300.0;-78;-25;53.0;241.0;270;65;393;-78
981.0;-162;-3;-303.0;17;7;-889.0;280.0;250;70;399;17
988.0;-162;-1;903.0;-28;-3;-126.0;336.0;257;68;398;-28
978.0;-159;-33;-1132.0;30;57;-957.0;210.0;292;54;379;30
998.0;-163;-13;-1631.0;-29;-18;-423.0;280.0;313;81;457;-29
989.0;-156;5;537.0;12;4;-289.0;233.0;284;71;397;12
992.0;-164;15;-337.0;-38;-9;336.0;181.0;244;76;387;-38
976.0;-147;91;-399.0;1828;147;-127.0;147.0;110;417;422;1828
989.0;-164;21;756.0;2836;-81;166.0;184.0;283;149;414;2836
949.0;-159;11;-70.0;368;-7;458.0;127.0;294;45;407;368
1069.0;-160;-140;710.0;594;-133;-27.0;367.0;462;104;491;594
992.0;-157;-10;-415.0;-10;4;182.0;121.0;264;70;387;-10
414.0;-162;40;176.0;-32;-44;-7.0;317.0;295;73;391;-32
988.0;-162;-75;296.0;279;-80;181.0;221.0;387;96;442;279
944.0;-166;178;56.0;-79;-61;75.0;129.0;236;73;397;-79
979.0;-238;2495;-719.0;994;-808;-330.0;-81.0;760;1510;2556;994
