InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
255.0;92.0;-986.0;1121.0;-194.0;981.0;-813.0;-13.0;707.0;534.0;-40.0;38.0
163.0;292.0;-1037.0;1224.0;21.0;844.0;-706.0;-17.0;572.0;459.0;81.0;139.0
74.0;451.0;-996.0;1093.0;107.0;1098.0;-774.0;152.0;350.0;503.0;-7.0;113.0
210.0;199.0;-925.0;1070.0;-468.0;897.0;-811.0;-74.0;744.0;435.0;94.0;107.0
6.0;-175.0;-968.0;1069.0;-95.0;853.0;-629.0;226.0;706.0;380.0;-148.0;313.0
81.0;260.0;-1001.0;1109.0;-12.0;897.0;-603.0;113.0;686.0;434.0;91.0;160.0
52.0;240.0;-992.0;1101.0;11.0;935.0;-615.0;123.0;653.0;415.0;52.0;167.0
91.0;248.0;-983.0;1118.0;-18.0;858.0;-610.0;84.0;643.0;347.0;60.0;173.0
110.0;347.0;-689.0;879.0;-325.0;757.0;-565.0;-50.0;698.0;397.0;52.0;223.0
235.0;281.0;-769.0;829.0;-339.0;699.0;-659.0;63.0;580.0;473.0;161.0;179.0
62.0;67.0;-978.0;1020.0;-186.0;1049.0;-638.0;72.0;773.0;426.0;6.0;252.0
242.0;80.0;-991.0;1102.0;-212.0;989.0;-801.0;11.0;729.0;525.0;-40.0;41.0
136.0;418.0;-1072.0;1087.0;-128.0;922.0;-657.0;174.0;509.0;666.0;-37.0;324.0
224.0;57.0;-992.0;1132.0;-224.0;980.0;-792.0;36.0;723.0;524.0;-39.0;27.0
174.0;347.0;-1065.0;1018.0;-95.0;844.0;-848.0;181.0;506.0;564.0;46.0;180.0
-60.0;259.0;-996.0;1013.0;-81.0;979.0;-842.0;78.0;721.0;254.0;17.0;336.0
-34.0;-232.0;-1168.0;1104.0;-42.0;1053.0;-623.0;15.0;1013.0;440.0;-436.0;-100.0
49.0;204.0;-982.0;934.0;-121.0;886.0;-808.0;137.0;552.0;409.0;-17.0;-17.0
98.0;128.0;-993.0;1185.0;-139.0;947.0;-656.0;-67.0;823.0;434.0;-13.0;240.0
100.0;159.0;-1001.0;1184.0;-204.0;903.0;-685.0;1.0;809.0;431.0;-3.0;218.0
217.0;290.0;-1028.0;1054.0;-354.0;528.0;-613.0;163.0;395.0;764.0;-120.0;33.0
202.0;150.0;-826.0;1054.0;-320.0;937.0;-676.0;3.0;738.0;504.0;54.0;286.0
239.0;175.0;-795.0;1047.0;-297.0;947.0;-644.0;24.0;730.0;510.0;76.0;370.0
49.0;269.0;-960.0;980.0;-228.0;926.0;-909.0;108.0;569.0;340.0;137.0;172.0
274.0;149.0;-842.0;1048.0;-260.0;991.0;-682.0;47.0;740.0;455.0;61.0;261.0
150.0;158.0;-936.0;1040.0;-299.0;981.0;-799.0;19.0;754.0;402.0;59.0;154.0
20.0;169.0;-943.0;1031.0;-342.0;943.0;-835.0;11.0;739.0;411.0;99.0;29.0
1.0;225.0;-983.0;1070.0;-155.0;964.0;-804.0;144.0;714.0;338.0;11.0;221.0
169.0;171.0;-843.0;968.0;-257.0;1028.0;-804.0;84.0;654.0;347.0;44.0;45.0
128.0;286.0;-698.0;887.0;-362.0;688.0;-572.0;-80.0;589.0;315.0;39.0;251.0
185.0;273.0;-752.0;840.0;-366.0;701.0;-620.0;11.0;554.0;288.0;40.0;267.0
132.0;152.0;-1053.0;1004.0;-191.0;902.0;-857.0;74.0;621.0;472.0;-60.0;0.0
219.0;125.0;-978.0;1011.0;-166.0;950.0;-775.0;78.0;631.0;465.0;-76.0;74.0
206.0;287.0;-825.0;795.0;-282.0;724.0;-742.0;70.0;592.0;301.0;80.0;204.0
10.0;196.0;-866.0;907.0;-186.0;844.0;-805.0;160.0;701.0;357.0;-32.0;112.0
105.0;258.0;-993.0;1096.0;-89.0;895.0;-590.0;92.0;615.0;299.0;77.0;172.0
78.0;173.0;-906.0;888.0;-194.0;799.0;-856.0;157.0;686.0;403.0;-15.0;47.0
3.0;256.0;-983.0;1070.0;-148.0;965.0;-802.0;161.0;716.0;342.0;31.0;225.0
60.0;264.0;-1000.0;963.0;-280.0;841.0;-904.0;81.0;658.0;524.0;37.0;57.0
262.0;316.0;-896.0;942.0;-373.0;811.0;-850.0;-20.0;621.0;554.0;40.0;-228.0
72.0;350.0;-1037.0;1156.0;-78.0;840.0;-521.0;221.0;335.0;455.0;25.0;159.0
6.0;66.0;-946.0;1154.0;-121.0;965.0;-685.0;179.0;788.0;324.0;49.0;92.0
208.0;139.0;-878.0;1216.0;-152.0;865.0;-381.0;162.0;719.0;362.0;-74.0;13.0
218.0;276.0;-796.0;845.0;-368.0;685.0;-684.0;-18.0;597.0;415.0;66.0;188.0
2.0;-6.0;-1058.0;1122.0;-265.0;943.0;-757.0;109.0;735.0;416.0;-300.0;31.0
-23.0;196.0;-846.0;923.0;-211.0;851.0;-766.0;32.0;704.0;295.0;-74.0;173.0
202.0;237.0;-893.0;1157.0;-293.0;754.0;-730.0;-10.0;691.0;751.0;75.0;132.0
-2.0;202.0;-847.0;951.0;-226.0;840.0;-790.0;117.0;652.0;319.0;-41.0;137.0
31.0;229.0;-858.0;947.0;-218.0;866.0;-802.0;137.0;682.0;352.0;-25.0;98.0
69.0;207.0;-868.0;937.0;-180.0;883.0;-824.0;148.0;672.0;381.0;9.0;69.0
208.0;259.0;-945.0;843.0;-303.0;729.0;-880.0;28.0;585.0;357.0;104.0;46.0
195.0;332.0;-952.0;1174.0;-314.0;794.0;-796.0;25.0;594.0;385.0;80.0;106.0
204.0;320.0;-921.0;1151.0;-337.0;753.0;-826.0;4.0;600.0;392.0;90.0;127.0
173.0;309.0;-952.0;1032.0;-382.0;978.0;-814.0;-73.0;667.0;538.0;151.0;194.0
182.0;340.0;-968.0;1011.0;-357.0;993.0;-837.0;-23.0;665.0;532.0;144.0;183.0
191.0;356.0;-955.0;1009.0;-370.0;970.0;-829.0;-20.0;662.0;547.0;144.0;180.0
163.0;280.0;-926.0;1072.0;-295.0;971.0;-792.0;-46.0;774.0;517.0;101.0;215.0
165.0;280.0;-938.0;1061.0;-384.0;974.0;-802.0;-43.0;735.0;501.0;94.0;214.0
167.0;297.0;-960.0;1059.0;-353.0;982.0;-823.0;-1.0;713.0;498.0;102.0;202.0
174.0;285.0;-973.0;1060.0;-314.0;994.0;-839.0;36.0;704.0;491.0;99.0;185.0
170.0;314.0;-976.0;1060.0;-344.0;971.0;-841.0;55.0;745.0;488.0;84.0;179.0
148.0;316.0;-977.0;1060.0;-341.0;980.0;-833.0;66.0;723.0;476.0;60.0;205.0
127.0;337.0;-971.0;1071.0;-374.0;961.0;-823.0;39.0;739.0;480.0;70.0;226.0
116.0;344.0;-969.0;1091.0;-369.0;990.0;-810.0;57.0;755.0;478.0;53.0;247.0
112.0;321.0;-978.0;1073.0;-347.0;978.0;-820.0;46.0;792.0;487.0;100.0;253.0
115.0;308.0;-972.0;1065.0;-345.0;994.0;-820.0;46.0;791.0;497.0;66.0;254.0
112.0;426.0;-849.0;1174.0;-350.0;1010.0;-778.0;-45.0;938.0;496.0;56.0;372.0
25.0;327.0;-1014.0;1155.0;-367.0;987.0;-854.0;53.0;811.0;530.0;68.0;303.0
121.0;269.0;-978.0;1126.0;-372.0;1015.0;-847.0;-14.0;750.0;520.0;81.0;231.0
129.0;265.0;-992.0;1061.0;-292.0;1039.0;-856.0;-28.0;745.0;515.0;78.0;251.0
131.0;307.0;-1011.0;1049.0;-288.0;1054.0;-879.0;34.0;736.0;543.0;90.0;224.0
136.0;320.0;-1006.0;1048.0;-266.0;1001.0;-882.0;84.0;744.0;557.0;108.0;183.0
148.0;334.0;-963.0;1055.0;-292.0;969.0;-842.0;76.0;763.0;526.0;102.0;173.0
129.0;287.0;-941.0;1073.0;-332.0;972.0;-815.0;25.0;801.0;488.0;53.0;228.0
99.0;269.0;-944.0;1097.0;-313.0;974.0;-815.0;-23.0;800.0;477.0;41.0;268.0
96.0;248.0;-956.0;1092.0;-412.0;997.0;-825.0;-38.0;789.0;481.0;77.0;255.0
130.0;288.0;-960.0;1079.0;-304.0;975.0;-833.0;-2.0;755.0;498.0;68.0;211.0
131.0;293.0;-961.0;1081.0;-352.0;993.0;-831.0;1.0;745.0;491.0;78.0;210.0
134.0;277.0;-968.0;1071.0;-363.0;999.0;-841.0;4.0;765.0;487.0;85.0;206.0
141.0;278.0;-970.0;1070.0;-375.0;993.0;-842.0;19.0;768.0;488.0;100.0;203.0
141.0;276.0;-970.0;1054.0;-381.0;979.0;-841.0;11.0;735.0;490.0;91.0;197.0
139.0;278.0;-968.0;1048.0;-372.0;989.0;-838.0;1.0;742.0;487.0;99.0;201.0
135.0;267.0;-976.0;1079.0;-373.0;980.0;-841.0;-9.0;741.0;488.0;100.0;200.0
143.0;286.0;-972.0;1080.0;-395.0;990.0;-841.0;0.0;763.0;491.0;110.0;201.0
151.0;285.0;-966.0;1079.0;-400.0;981.0;-832.0;-1.0;755.0;493.0;77.0;197.0
143.0;288.0;-967.0;1082.0;-309.0;999.0;-831.0;-9.0;760.0;493.0;75.0;192.0
139.0;279.0;-970.0;1081.0;-348.0;1002.0;-837.0;-7.0;744.0;488.0;86.0;189.0
143.0;269.0;-975.0;1065.0;-304.0;1003.0;-842.0;15.0;773.0;488.0;84.0;193.0
143.0;267.0;-971.0;1072.0;-352.0;992.0;-840.0;13.0;781.0;491.0;85.0;187.0
213.0;293.0;-887.0;1031.0;-324.0;747.0;-861.0;14.0;541.0;413.0;67.0;73.0
283.0;334.0;-897.0;970.0;-263.0;778.0;-933.0;37.0;442.0;460.0;100.0;-82.0
87.0;190.0;-945.0;933.0;-177.0;909.0;-919.0;114.0;669.0;436.0;66.0;16.0
84.0;245.0;-916.0;888.0;-196.0;891.0;-901.0;126.0;668.0;419.0;52.0;68.0
103.0;231.0;-1010.0;1093.0;-140.0;869.0;-690.0;69.0;678.0;398.0;12.0;204.0
129.0;309.0;-886.0;980.0;-103.0;894.0;-776.0;100.0;590.0;447.0;51.0;103.0
192.0;326.0;-854.0;939.0;-226.0;830.0;-801.0;66.0;620.0;321.0;34.0;56.0
112.0;317.0;-830.0;942.0;-330.0;836.0;-741.0;51.0;607.0;333.0;-6.0;231.0
100.0;339.0;-840.0;977.0;-392.0;832.0;-717.0;11.0;638.0;357.0;25.0;262.0
136.0;335.0;-844.0;988.0;-439.0;831.0;-699.0;-34.0;669.0;333.0;40.0;257.0
169.0;334.0;-846.0;996.0;-435.0;848.0;-690.0;-68.0;652.0;340.0;92.0;280.0
190.0;324.0;-864.0;1003.0;-402.0;879.0;-695.0;-57.0;634.0;382.0;148.0;296.0
200.0;329.0;-888.0;959.0;-450.0;897.0;-727.0;-94.0;632.0;457.0;174.0;263.0
210.0;353.0;-904.0;965.0;-441.0;939.0;-745.0;-100.0;629.0;507.0;173.0;231.0
35.0;208.0;-999.0;1126.0;-71.0;1014.0;-749.0;-80.0;619.0;316.0;15.0;151.0
105.0;229.0;-917.0;970.0;-306.0;924.0;-852.0;71.0;664.0;287.0;-28.0;20.0
83.0;276.0;-934.0;996.0;-283.0;914.0;-838.0;57.0;678.0;292.0;-20.0;72.0
56.0;266.0;-933.0;1009.0;-328.0;875.0;-801.0;65.0;710.0;315.0;31.0;120.0
63.0;316.0;-911.0;1040.0;-340.0;870.0;-750.0;46.0;724.0;343.0;31.0;136.0
81.0;306.0;-932.0;1083.0;-383.0;915.0;-750.0;70.0;931.0;376.0;33.0;209.0
58.0;191.0;-967.0;1127.0;-112.0;891.0;-660.0;15.0;790.0;458.0;13.0;232.0
97.0;287.0;-1015.0;1081.0;123.0;907.0;-665.0;129.0;538.0;386.0;82.0;204.0
268.0;278.0;-816.0;918.0;-100.0;970.0;-723.0;170.0;647.0;570.0;79.0;34.0
261.0;442.0;-969.0;1031.0;350.0;670.0;-634.0;131.0;370.0;342.0;-54.0;50.0
10.0;211.0;-852.0;1261.0;-455.0;869.0;-704.0;-2.0;1106.0;281.0;-30.0;235.0
34.0;311.0;-900.0;1011.0;-272.0;797.0;-807.0;209.0;767.0;296.0;39.0;140.0
-20.0;189.0;-920.0;894.0;-278.0;1004.0;-831.0;-25.0;605.0;301.0;-85.0;216.0
-179.0;-92.0;-920.0;993.0;-324.0;1179.0;-711.0;-26.0;712.0;114.0;-166.0;105.0
13.0;257.0;-975.0;1067.0;-27.0;970.0;-795.0;161.0;754.0;346.0;10.0;212.0
-48.0;316.0;-996.0;1045.0;85.0;1034.0;-899.0;270.0;811.0;278.0;115.0;-41.0
-51.0;209.0;-1037.0;910.0;-246.0;980.0;-896.0;102.0;665.0;379.0;-50.0;183.0
15.0;222.0;-877.0;935.0;-205.0;926.0;-856.0;51.0;639.0;216.0;-83.0;150.0
162.0;-75.0;-938.0;1234.0;-450.0;1159.0;-314.0;-106.0;969.0;510.0;-12.0;400.0
251.0;288.0;-904.0;1160.0;65.0;766.0;-346.0;164.0;649.0;406.0;-111.0;326.0
147.0;184.0;-993.0;1112.0;22.0;910.0;-513.0;155.0;670.0;370.0;-130.0;233.0
-40.0;200.0;-846.0;993.0;-241.0;857.0;-769.0;99.0;895.0;273.0;-88.0;169.0
3.0;198.0;-861.0;1016.0;-170.0;906.0;-844.0;88.0;630.0;247.0;-70.0;120.0
57.0;253.0;-1095.0;1133.0;42.0;905.0;-709.0;211.0;688.0;379.0;-81.0;211.0
50.0;110.0;-1105.0;1099.0;-304.0;1038.0;-1061.0;22.0;738.0;411.0;341.0;-117.0
-47.0;-53.0;-1009.0;1106.0;-86.0;1035.0;-929.0;133.0;887.0;246.0;18.0;-101.0
138.0;318.0;-903.0;1220.0;-400.0;834.0;-818.0;63.0;995.0;364.0;99.0;15.0
135.0;224.0;-978.0;861.0;-153.0;943.0;-921.0;139.0;596.0;476.0;43.0;31.0
272.0;132.0;-1004.0;1041.0;-281.0;800.0;-898.0;-86.0;667.0;546.0;135.0;9.0
327.0;232.0;-704.0;1007.0;-344.0;776.0;-623.0;-28.0;641.0;556.0;131.0;-72.0
107.0;104.0;-668.0;632.0;-267.0;839.0;-508.0;-99.0;1025.0;356.0;73.0;283.0
159.0;346.0;-1085.0;870.0;-315.0;734.0;-925.0;-60.0;528.0;421.0;75.0;129.0
44.0;165.0;-828.0;960.0;-241.0;757.0;-781.0;151.0;785.0;340.0;-65.0;58.0
215.0;23.0;-1263.0;1062.0;-270.0;1257.0;-1091.0;58.0;713.0;538.0;-24.0;191.0
251.0;91.0;-955.0;1130.0;178.0;828.0;-729.0;224.0;646.0;240.0;-230.0;-97.0
388.0;-46.0;-785.0;1196.0;-396.0;1133.0;-676.0;-56.0;907.0;493.0;69.0;56.0
224.0;83.0;-903.0;1229.0;-343.0;1105.0;-716.0;169.0;948.0;524.0;98.0;451.0
285.0;-16.0;-1048.0;1109.0;-260.0;965.0;-792.0;1.0;721.0;554.0;68.0;132.0
120.0;227.0;-965.0;1080.0;-532.0;990.0;-837.0;-28.0;726.0;495.0;69.0;194.0
165.0;597.0;-857.0;903.0;-77.0;-169.0;560.0;184.0;-596.0;574.0;260.0;492.0
36.0;176.0;-1185.0;1243.0;-127.0;1006.0;-452.0;179.0;368.0;301.0;-87.0;155.0
336.0;124.0;-974.0;1019.0;-156.0;966.0;-854.0;74.0;648.0;528.0;-55.0;-9.0
310.0;218.0;-856.0;1027.0;-38.0;884.0;-778.0;-53.0;528.0;330.0;70.0;-349.0
84.0;184.0;-981.0;967.0;-166.0;883.0;-848.0;77.0;542.0;400.0;-9.0;-105.0
109.0;356.0;-693.0;894.0;-378.0;753.0;-569.0;-105.0;717.0;320.0;67.0;267.0
47.0;252.0;-1079.0;1137.0;-183.0;830.0;-821.0;87.0;743.0;605.0;-44.0;1.0
-48.0;221.0;-740.0;923.0;-166.0;746.0;-687.0;118.0;716.0;332.0;-75.0;116.0
207.0;694.0;-862.0;836.0;139.0;431.0;-65.0;183.0;-100.0;522.0;93.0;511.0
584.0;514.0;-765.0;1067.0;-137.0;829.0;-761.0;189.0;75.0;555.0;178.0;-95.0
220.0;255.0;-942.0;775.0;-409.0;760.0;-863.0;-59.0;522.0;433.0;147.0;131.0
88.0;228.0;-997.0;1120.0;-449.0;921.0;-715.0;170.0;798.0;339.0;-17.0;87.0
235.0;204.0;-794.0;1188.0;-391.0;989.0;-407.0;125.0;782.0;401.0;23.0;528.0
66.0;649.0;-865.0;1025.0;-287.0;1073.0;-308.0;341.0;-30.0;483.0;-219.0;448.0
261.0;339.0;-776.0;956.0;-384.0;1021.0;-691.0;48.0;567.0;581.0;171.0;-63.0
283.0;211.0;-927.0;1069.0;-222.0;1038.0;-680.0;168.0;585.0;680.0;199.0;326.0
103.0;155.0;-1110.0;1003.0;-266.0;1145.0;-1052.0;-62.0;734.0;434.0;63.0;117.0
13.0;352.0;-1025.0;1025.0;-7.0;933.0;-774.0;161.0;677.0;398.0;-136.0;320.0
130.0;381.0;-1024.0;968.0;-254.0;825.0;-509.0;330.0;125.0;723.0;-81.0;107.0
120.0;277.0;-955.0;1067.0;-30.0;925.0;-750.0;-47.0;744.0;430.0;20.0;390.0
61.0;210.0;-1044.0;1091.0;147.0;986.0;-848.0;152.0;717.0;156.0;-20.0;59.0
73.0;111.0;-985.0;1124.0;-65.0;944.0;-657.0;-113.0;805.0;443.0;-6.0;247.0
404.0;270.0;-958.0;1028.0;-265.0;909.0;-657.0;75.0;576.0;700.0;205.0;315.0
106.0;356.0;-966.0;1014.0;-30.0;959.0;-820.0;19.0;670.0;302.0;-8.0;199.0
151.0;476.0;-757.0;1037.0;-507.0;645.0;-47.0;97.0;493.0;656.0;186.0;534.0
-22.0;397.0;-1001.0;1007.0;683.0;1021.0;-815.0;367.0;542.0;582.0;10.0;147.0
7.0;133.0;-918.0;952.0;-206.0;809.0;-872.0;155.0;716.0;393.0;-49.0;110.0
208.0;102.0;-973.0;1101.0;85.0;998.0;-812.0;68.0;666.0;520.0;-67.0;-27.0
242.0;66.0;-977.0;1108.0;-171.0;966.0;-791.0;-27.0;751.0;501.0;-45.0;14.0
244.0;82.0;-983.0;1108.0;-194.0;992.0;-798.0;27.0;744.0;534.0;-44.0;17.0
130.0;90.0;-1144.0;961.0;-443.0;1213.0;-1046.0;-283.0;850.0;273.0;62.0;135.0
152.0;371.0;-949.0;1022.0;67.0;890.0;-750.0;62.0;623.0;286.0;43.0;275.0
142.0;632.0;-998.0;921.0;-9.0;842.0;-755.0;250.0;249.0;984.0;20.0;310.0
138.0;263.0;-1011.0;1119.0;-370.0;1014.0;-868.0;-76.0;765.0;539.0;160.0;187.0
180.0;546.0;-1091.0;731.0;-58.0;590.0;-941.0;7.0;114.0;731.0;72.0;175.0
251.0;302.0;-1035.0;781.0;-276.0;761.0;-951.0;52.0;538.0;478.0;165.0;25.0
166.0;574.0;-925.0;663.0;-143.0;461.0;-831.0;92.0;-49.0;780.0;164.0;317.0
235.0;45.0;-1296.0;1079.0;-432.0;964.0;-1204.0;-238.0;705.0;405.0;90.0;-93.0
249.0;222.0;-840.0;846.0;-359.0;780.0;-779.0;-21.0;368.0;563.0;124.0;8.0
133.0;256.0;-1027.0;1160.0;-189.0;1065.0;-954.0;-40.0;757.0;766.0;109.0;167.0
224.0;292.0;-975.0;991.0;-299.0;868.0;-696.0;-144.0;375.0;478.0;-9.0;-128.0
143.0;307.0;-742.0;1072.0;-385.0;900.0;-619.0;116.0;837.0;477.0;202.0;174.0
251.0;262.0;-943.0;756.0;-247.0;899.0;-926.0;24.0;529.0;470.0;139.0;104.0
144.0;123.0;-941.0;961.0;-247.0;1015.0;-831.0;134.0;718.0;585.0;-32.0;24.0
57.0;153.0;-1117.0;845.0;-125.0;942.0;-1051.0;95.0;607.0;475.0;64.0;35.0
46.0;303.0;-971.0;1094.0;-516.0;971.0;-815.0;-74.0;649.0;269.0;-46.0;227.0
221.0;288.0;-1028.0;1077.0;78.0;925.0;-658.0;122.0;713.0;485.0;30.0;178.0
180.0;351.0;-1053.0;963.0;-366.0;954.0;-893.0;112.0;664.0;394.0;143.0;310.0
319.0;524.0;-911.0;965.0;-105.0;707.0;-624.0;167.0;140.0;1143.0;165.0;468.0
-58.0;189.0;-1005.0;868.0;-213.0;1023.0;-835.0;-14.0;547.0;412.0;198.0;163.0
215.0;10.0;-1286.0;1020.0;-178.0;1036.0;-1151.0;86.0;833.0;601.0;10.0;161.0
387.0;161.0;-806.0;1039.0;-501.0;892.0;-702.0;-186.0;586.0;578.0;254.0;89.0
-9.0;155.0;-940.0;885.0;-289.0;991.0;-691.0;-40.0;583.0;282.0;212.0;258.0
260.0;63.0;-1039.0;1070.0;-238.0;927.0;-715.0;80.0;767.0;648.0;-48.0;49.0
129.0;457.0;-1009.0;1132.0;39.0;923.0;-602.0;118.0;472.0;425.0;218.0;206.0
97.0;125.0;-1005.0;1083.0;-297.0;984.0;-915.0;-40.0;816.0;276.0;-30.0;99.0
165.0;397.0;-988.0;1095.0;-699.0;806.0;-725.0;-141.0;513.0;283.0;127.0;358.0
226.0;408.0;-913.0;1188.0;-79.0;930.0;-720.0;-40.0;698.0;521.0;201.0;406.0
285.0;47.0;-815.0;1060.0;-207.0;968.0;-521.0;19.0;679.0;571.0;-128.0;195.0
84.0;253.0;-951.0;1166.0;-335.0;990.0;-873.0;5.0;952.0;258.0;4.0;138.0
655.0;-470.0;-1196.0;810.0;-71.0;669.0;221.0;-254.0;439.0;691.0;-243.0;465.0
381.0;-79.0;-755.0;1110.0;-219.0;1121.0;-188.0;-114.0;696.0;492.0;-30.0;297.0
434.0;-50.0;-792.0;1064.0;-117.0;959.0;-293.0;-59.0;618.0;529.0;-63.0;233.0
65.0;257.0;-1095.0;982.0;-371.0;870.0;-964.0;-102.0;488.0;511.0;58.0;121.0
184.0;238.0;-1012.0;1108.0;310.0;704.0;-435.0;173.0;409.0;699.0;-162.0;89.0
240.0;245.0;-953.0;1128.0;-455.0;989.0;-850.0;-24.0;778.0;456.0;104.0;131.0
43.0;116.0;-1053.0;1108.0;-232.0;1066.0;-977.0;4.0;800.0;277.0;-64.0;30.0
184.0;69.0;-929.0;1004.0;-192.0;1342.0;-818.0;102.0;739.0;545.0;85.0;113.0
75.0;161.0;-994.0;1109.0;-302.0;989.0;-891.0;50.0;766.0;334.0;10.0;100.0
32.0;158.0;-949.0;1192.0;-361.0;972.0;-838.0;83.0;867.0;363.0;-10.0;125.0
319.0;286.0;-780.0;1167.0;-13.0;808.0;-173.0;13.0;596.0;474.0;128.0;439.0
113.0;110.0;-1167.0;1135.0;-229.0;1311.0;-1032.0;0.0;1133.0;634.0;134.0;278.0
150.0;136.0;-1104.0;1255.0;-271.0;1211.0;-946.0;206.0;990.0;543.0;144.0;327.0
-2.0;169.0;-859.0;963.0;-261.0;826.0;-785.0;160.0;778.0;365.0;-77.0;179.0
123.0;230.0;-983.0;1076.0;-300.0;1047.0;-927.0;26.0;814.0;426.0;123.0;272.0
109.0;155.0;-1063.0;937.0;-173.0;890.0;-1016.0;142.0;698.0;445.0;22.0;-33.0
193.0;20.0;-910.0;979.0;-226.0;969.0;-725.0;117.0;776.0;520.0;50.0;325.0
162.0;154.0;-1015.0;1158.0;-279.0;578.0;-718.0;-31.0;509.0;653.0;-113.0;150.0
174.0;48.0;-1012.0;1037.0;-231.0;911.0;-851.0;86.0;810.0;589.0;4.0;301.0
427.0;55.0;-822.0;1088.0;-539.0;1048.0;-772.0;-290.0;688.0;541.0;241.0;-53.0
87.0;368.0;-944.0;954.0;-172.0;875.0;-278.0;-23.0;302.0;244.0;10.0;101.0
78.0;7.0;-865.0;984.0;-306.0;1029.0;-550.0;-136.0;682.0;364.0;125.0;278.0
194.0;92.0;-831.0;1149.0;-165.0;1069.0;-726.0;50.0;855.0;369.0;18.0;120.0
75.0;48.0;-969.0;957.0;-380.0;901.0;-784.0;-127.0;744.0;442.0;174.0;215.0
114.0;277.0;-1151.0;1050.0;-281.0;1017.0;-1041.0;181.0;675.0;625.0;-35.0;86.0
334.0;108.0;-932.0;995.0;-229.0;855.0;-848.0;23.0;757.0;563.0;85.0;-2.0
198.0;266.0;-1189.0;1001.0;-350.0;875.0;-1076.0;-47.0;576.0;463.0;84.0;47.0
82.0;62.0;-1043.0;1212.0;-129.0;935.0;-614.0;147.0;386.0;611.0;-40.0;36.0
223.0;60.0;-844.0;1211.0;-301.0;1076.0;-740.0;146.0;885.0;466.0;139.0;184.0
287.0;214.0;-831.0;1048.0;-226.0;1063.0;-688.0;208.0;729.0;549.0;174.0;261.0
-15.0;388.0;-947.0;956.0;-335.0;1054.0;-816.0;-4.0;474.0;407.0;34.0;251.0
60.0;128.0;-860.0;871.0;-248.0;822.0;-825.0;134.0;738.0;376.0;-55.0;120.0
-57.0;10.0;-765.0;981.0;-268.0;841.0;-703.0;-39.0;824.0;234.0;-141.0;35.0
278.0;621.0;-904.0;939.0;-349.0;817.0;-785.0;-27.0;94.0;717.0;222.0;217.0
306.0;-78.0;-1167.0;966.0;-8.0;711.0;-1003.0;85.0;242.0;694.0;5.0;-254.0
161.0;169.0;-1050.0;996.0;-283.0;1032.0;-917.0;46.0;703.0;675.0;84.0;-39.0
367.0;222.0;-921.0;1095.0;-480.0;964.0;-747.0;-82.0;698.0;539.0;131.0;193.0
155.0;277.0;-1133.0;904.0;-250.0;791.0;-1107.0;87.0;557.0;506.0;10.0;8.0
221.0;344.0;-928.0;904.0;-346.0;639.0;-881.0;84.0;544.0;561.0;162.0;63.0
205.0;260.0;-962.0;1269.0;-328.0;1311.0;-843.0;92.0;906.0;424.0;112.0;244.0
376.0;41.0;-899.0;1102.0;-483.0;888.0;-842.0;-253.0;795.0;578.0;240.0;-5.0
246.0;54.0;-923.0;1097.0;-340.0;1122.0;-764.0;-6.0;685.0;512.0;63.0;349.0
464.0;-52.0;-796.0;1225.0;-379.0;1011.0;-739.0;-75.0;973.0;513.0;139.0;-14.0
60.0;207.0;-892.0;1076.0;-249.0;1085.0;-829.0;74.0;840.0;443.0;44.0;154.0
-2.0;380.0;-879.0;906.0;-162.0;949.0;-590.0;-104.0;313.0;424.0;101.0;184.0
159.0;354.0;-889.0;1049.0;-417.0;955.0;-821.0;21.0;555.0;412.0;219.0;-28.0
164.0;344.0;-877.0;1119.0;-401.0;943.0;-772.0;97.0;769.0;466.0;230.0;35.0
274.0;119.0;-877.0;884.0;-337.0;945.0;-803.0;-187.0;649.0;471.0;141.0;109.0
217.0;-78.0;-627.0;1721.0;-438.0;844.0;-551.0;-82.0;1146.0;464.0;-2.0;89.0
161.0;312.0;-717.0;1060.0;-620.0;1133.0;-666.0;-270.0;632.0;342.0;85.0;134.0
49.0;195.0;-892.0;991.0;-330.0;860.0;-820.0;75.0;895.0;373.0;0.0;189.0
181.0;208.0;-1001.0;1072.0;-157.0;1022.0;-934.0;131.0;738.0;581.0;33.0;-25.0
86.0;363.0;-891.0;1154.0;8.0;965.0;-693.0;167.0;813.0;662.0;284.0;256.0
180.0;207.0;-991.0;1059.0;-182.0;975.0;-907.0;102.0;673.0;596.0;-121.0;147.0
42.0;355.0;-1019.0;1067.0;-109.0;965.0;-845.0;120.0;669.0;260.0;120.0;265.0
222.0;237.0;-995.0;1064.0;-159.0;969.0;-890.0;96.0;626.0;585.0;-117.0;210.0
-54.0;233.0;-807.0;912.0;-175.0;776.0;-769.0;123.0;709.0;348.0;-43.0;75.0
170.0;249.0;-722.0;852.0;-360.0;631.0;-609.0;-90.0;687.0;493.0;96.0;154.0
