InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-31.0;52.0;-906.0;1009.0;?;763.0;-621.0;212.0;551.0;?;95.0;133.0
-32.0;125.0;-935.0;1067.0;?;751.0;-583.0;170.0;497.0;?;14.0;126.0
-37.0;127.0;-989.0;1070.0;-314.0;845.0;-545.0;158.0;477.0;?;-132.0;253.0
-28.0;209.0;-995.0;1100.0;-286.0;922.0;-467.0;228.0;348.0;?;-36.0;341.0
4.0;349.0;-978.0;1120.0;-196.0;933.0;-548.0;249.0;264.0;?;59.0;247.0
18.0;414.0;-1033.0;1088.0;-142.0;893.0;-607.0;222.0;291.0;?;18.0;163.0
-36.0;345.0;-1034.0;1041.0;-37.0;880.0;-468.0;322.0;297.0;?;-41.0;296.0
-58.0;332.0;-983.0;1062.0;-198.0;820.0;-478.0;230.0;273.0;?;18.0;298.0
-15.0;356.0;-973.0;1076.0;-137.0;666.0;-527.0;230.0;254.0;?;57.0;265.0
6.0;339.0;-954.0;1026.0;-303.0;693.0;-637.0;308.0;314.0;567.0;-36.0;129.0
-52.0;314.0;-950.0;1027.0;-412.0;753.0;-676.0;322.0;216.0;775.0;-23.0;61.0
-29.0;323.0;-949.0;1041.0;-263.0;679.0;-663.0;258.0;427.0;816.0;-60.0;75.0
-29.0;165.0;-995.0;1050.0;-128.0;652.0;-606.0;235.0;442.0;659.0;-45.0;103.0
-14.0;227.0;-1003.0;1090.0;-268.0;726.0;-566.0;236.0;569.0;789.0;31.0;193.0
40.0;25.0;-1013.0;1006.0;-181.0;717.0;-408.0;158.0;597.0;?;-6.0;309.0
34.0;34.0;-1008.0;1006.0;-215.0;793.0;-358.0;196.0;532.0;?;-37.0;353.0
-9.0;74.0;-994.0;1025.0;-164.0;804.0;-399.0;178.0;516.0;?;-24.0;314.0
33.0;98.0;-986.0;1064.0;-153.0;918.0;-394.0;240.0;407.0;?;-68.0;300.0
16.0;249.0;-964.0;1118.0;-82.0;898.0;-366.0;294.0;314.0;?;-93.0;268.0
-73.0;346.0;-940.0;1089.0;31.0;882.0;-373.0;265.0;297.0;?;-44.0;312.0
-49.0;349.0;-966.0;1030.0;-86.0;879.0;-381.0;371.0;182.0;?;-87.0;273.0
-43.0;435.0;-938.0;1064.0;-42.0;830.0;-451.0;337.0;161.0;?;-96.0;266.0
-33.0;446.0;-987.0;1067.0;-122.0;783.0;-526.0;298.0;184.0;?;-39.0;200.0
-34.0;417.0;-1000.0;1070.0;-163.0;631.0;-560.0;334.0;268.0;?;-126.0;180.0
-36.0;272.0;-964.0;1014.0;-402.0;664.0;-720.0;324.0;301.0;?;-53.0;14.0
-66.0;185.0;-960.0;1026.0;-88.0;609.0;-663.0;281.0;337.0;?;-54.0;66.0
-33.0;249.0;-967.0;1062.0;-60.0;631.0;-647.0;269.0;337.0;?;-25.0;72.0
-79.0;229.0;-1009.0;1002.0;160.0;675.0;-622.0;363.0;415.0;644.0;-96.0;121.0
-64.0;221.0;-1020.0;961.0;-45.0;800.0;-489.0;333.0;456.0;655.0;-47.0;231.0
-39.0;259.0;-1012.0;1011.0;-180.0;712.0;-346.0;304.0;391.0;571.0;-91.0;315.0
-69.0;233.0;-974.0;985.0;-76.0;704.0;-352.0;298.0;485.0;645.0;-118.0;351.0
-33.0;221.0;-991.0;1044.0;-361.0;691.0;-250.0;380.0;467.0;638.0;-264.0;402.0
-26.0;227.0;-981.0;1062.0;-269.0;802.0;-271.0;318.0;478.0;621.0;-77.0;392.0
-46.0;261.0;-953.0;1044.0;47.0;753.0;-277.0;226.0;491.0;586.0;-70.0;390.0
-100.0;294.0;-929.0;1053.0;-75.0;764.0;-409.0;380.0;428.0;?;-135.0;246.0
-117.0;326.0;-949.0;990.0;-75.0;895.0;-465.0;302.0;449.0;?;-17.0;135.0
-122.0;297.0;-973.0;1031.0;-87.0;795.0;-441.0;267.0;425.0;?;-66.0;204.0
-103.0;349.0;-965.0;1026.0;-99.0;781.0;-455.0;338.0;436.0;?;-147.0;254.0
-85.0;255.0;-930.0;993.0;-115.0;770.0;-467.0;361.0;468.0;?;-6.0;294.0
-87.0;192.0;-940.0;969.0;-48.0;810.0;-490.0;316.0;451.0;527.0;-51.0;223.0
-92.0;271.0;-942.0;1001.0;4.0;733.0;-503.0;323.0;391.0;564.0;-68.0;259.0
-138.0;340.0;-960.0;1021.0;60.0;778.0;-560.0;362.0;356.0;637.0;-105.0;248.0
-134.0;365.0;-972.0;1002.0;-47.0;765.0;-581.0;397.0;297.0;641.0;-110.0;161.0
-58.0;388.0;-982.0;1021.0;39.0;774.0;-572.0;390.0;361.0;523.0;-94.0;239.0
-91.0;242.0;-981.0;967.0;-69.0;758.0;-549.0;373.0;454.0;505.0;-143.0;330.0
-54.0;185.0;-944.0;978.0;-295.0;760.0;-531.0;318.0;379.0;565.0;-160.0;298.0
-55.0;237.0;-970.0;990.0;-324.0;703.0;-516.0;366.0;416.0;553.0;-139.0;296.0
-93.0;240.0;-972.0;1000.0;-415.0;699.0;-500.0;327.0;315.0;520.0;-156.0;336.0
-145.0;471.0;-939.0;1057.0;?;794.0;-506.0;312.0;345.0;466.0;-140.0;283.0
-127.0;419.0;-948.0;1051.0;?;711.0;-554.0;?;478.0;485.0;-135.0;?
-91.0;246.0;-945.0;1049.0;?;844.0;-524.0;?;545.0;503.0;-68.0;?
-102.0;246.0;-966.0;1060.0;?;685.0;-477.0;?;448.0;576.0;53.0;?
-119.0;262.0;-943.0;1017.0;-61.0;664.0;-436.0;?;470.0;557.0;-77.0;?
-155.0;?;-948.0;968.0;-53.0;830.0;-406.0;?;482.0;449.0;31.0;?
-137.0;?;-907.0;957.0;-97.0;834.0;-494.0;?;508.0;476.0;-54.0;289.0
-160.0;?;-936.0;986.0;-102.0;790.0;-510.0;?;475.0;454.0;-102.0;201.0
-187.0;?;-921.0;1046.0;-133.0;800.0;-508.0;?;431.0;540.0;-134.0;217.0
-112.0;?;-941.0;?;-83.0;764.0;-517.0;?;438.0;899.0;-179.0;226.0
-48.0;?;-980.0;?;-104.0;825.0;-428.0;?;368.0;714.0;-162.0;433.0
-33.0;?;-1007.0;?;-110.0;839.0;-471.0;?;272.0;514.0;-155.0;427.0
-15.0;?;-986.0;?;116.0;789.0;-582.0;?;303.0;653.0;-141.0;227.0
-35.0;313.0;-997.0;?;-122.0;767.0;-574.0;393.0;226.0;557.0;-178.0;268.0
-142.0;280.0;-971.0;?;-150.0;762.0;-556.0;362.0;306.0;515.0;-142.0;269.0
-109.0;172.0;-925.0;?;40.0;653.0;-553.0;393.0;380.0;453.0;-83.0;207.0
-166.0;115.0;-917.0;?;-14.0;?;-559.0;409.0;514.0;421.0;-196.0;221.0
-150.0;-15.0;-933.0;?;-142.0;?;-610.0;346.0;655.0;544.0;-116.0;141.0
-170.0;-86.0;-993.0;?;111.0;?;-553.0;393.0;504.0;498.0;-171.0;178.0
-154.0;114.0;-985.0;?;213.0;?;-536.0;?;417.0;558.0;-244.0;200.0
-168.0;190.0;-997.0;?;448.0;?;-506.0;?;405.0;539.0;-239.0;220.0
-162.0;186.0;-998.0;?;487.0;?;-437.0;?;471.0;538.0;-249.0;224.0
-112.0;?;-967.0;1085.0;263.0;?;-406.0;?;430.0;477.0;-231.0;240.0
-117.0;?;-975.0;1153.0;246.0;?;-360.0;?;411.0;578.0;-183.0;325.0
-144.0;?;-933.0;1111.0;381.0;?;-373.0;?;413.0;567.0;-161.0;230.0
-229.0;?;-955.0;1116.0;400.0;?;-441.0;?;410.0;500.0;-254.0;173.0
-222.0;?;-988.0;1103.0;272.0;?;-490.0;?;446.0;472.0;-188.0;112.0
-253.0;?;-1008.0;1119.0;291.0;?;-642.0;?;535.0;380.0;-154.0;-57.0
-287.0;?;-960.0;1138.0;198.0;?;-655.0;?;509.0;527.0;-277.0;-100.0
-148.0;?;-1041.0;1131.0;295.0;740.0;-469.0;?;565.0;291.0;-258.0;15.0
-153.0;?;-1037.0;1135.0;239.0;746.0;-440.0;?;571.0;211.0;-228.0;115.0
-68.0;?;-1068.0;1162.0;318.0;819.0;-414.0;?;524.0;22.0;-252.0;129.0
-71.0;?;-1073.0;1199.0;313.0;830.0;-488.0;?;575.0;179.0;-165.0;7.0
-137.0;?;-1041.0;1141.0;202.0;794.0;-472.0;198.0;559.0;179.0;-214.0;-34.0
-136.0;?;-1025.0;1161.0;378.0;884.0;-488.0;274.0;642.0;237.0;-262.0;-69.0
-229.0;39.0;-1028.0;1229.0;444.0;876.0;-454.0;148.0;683.0;152.0;-195.0;-33.0
-264.0;78.0;-1044.0;1199.0;314.0;774.0;-492.0;182.0;584.0;284.0;-209.0;-66.0
-103.0;34.0;-1040.0;1150.0;449.0;907.0;-532.0;250.0;576.0;35.0;-170.0;-46.0
-171.0;117.0;-1037.0;1171.0;630.0;897.0;-566.0;164.0;556.0;245.0;-206.0;-135.0
-79.0;162.0;-1051.0;1121.0;421.0;873.0;-567.0;223.0;454.0;183.0;-238.0;-95.0
-44.0;216.0;-1064.0;1047.0;422.0;885.0;-600.0;276.0;412.0;71.0;-217.0;-127.0
-143.0;188.0;-1072.0;1002.0;508.0;810.0;-620.0;230.0;377.0;284.0;-249.0;-129.0
-54.0;?;-1102.0;943.0;319.0;771.0;-569.0;281.0;317.0;50.0;?;-116.0
?;?;-1051.0;942.0;375.0;702.0;-626.0;360.0;330.0;152.0;?;-132.0
?;?;-1067.0;937.0;408.0;617.0;-638.0;340.0;?;257.0;?;-136.0
?;?;-1108.0;978.0;363.0;580.0;-701.0;345.0;?;54.0;?;-172.0
?;241.0;-1077.0;972.0;465.0;536.0;-671.0;395.0;?;91.0;-264.0;-180.0
?;229.0;-1054.0;966.0;465.0;507.0;-615.0;365.0;?;143.0;-309.0;-95.0
?;208.0;-1047.0;999.0;436.0;510.0;-573.0;344.0;?;-62.0;-311.0;-77.0
?;171.0;-1025.0;1006.0;468.0;507.0;-538.0;332.0;?;-23.0;-326.0;-25.0
?;159.0;-957.0;1020.0;478.0;517.0;-468.0;322.0;?;43.0;-337.0;7.0
?;157.0;-933.0;1019.0;484.0;533.0;-422.0;312.0;?;-83.0;-351.0;28.0
?;168.0;-917.0;1050.0;342.0;600.0;-401.0;292.0;?;-31.0;-330.0;57.0
?;159.0;-911.0;986.0;349.0;650.0;-369.0;322.0;?;28.0;-359.0;95.0
?;166.0;-915.0;987.0;390.0;670.0;-351.0;318.0;?;-10.0;-335.0;77.0
-56.0;145.0;-944.0;1031.0;367.0;665.0;-333.0;299.0;?;-11.0;-383.0;95.0
-66.0;119.0;-959.0;1014.0;288.0;637.0;-312.0;277.0;?;7.0;-290.0;94.0
-44.0;100.0;-958.0;1011.0;270.0;632.0;-330.0;255.0;?;-4.0;-335.0;91.0
-21.0;108.0;-963.0;1038.0;283.0;649.0;-351.0;197.0;548.0;-12.0;-314.0;96.0
-16.0;118.0;-974.0;1168.0;172.0;660.0;-422.0;202.0;606.0;15.0;-300.0;50.0
-13.0;135.0;-987.0;1209.0;218.0;686.0;-441.0;82.0;592.0;35.0;-296.0;37.0
7.0;205.0;-997.0;1252.0;162.0;724.0;-460.0;59.0;575.0;-2.0;-288.0;29.0
-11.0;205.0;-980.0;1159.0;124.0;816.0;-449.0;-49.0;551.0;31.0;-282.0;34.0
-34.0;201.0;-973.0;1064.0;94.0;888.0;-427.0;-152.0;547.0;69.0;-204.0;31.0
-24.0;206.0;-981.0;1071.0;43.0;915.0;-428.0;-128.0;601.0;60.0;-158.0;30.0
-19.0;141.0;-989.0;1065.0;71.0;908.0;-446.0;-152.0;560.0;54.0;-87.0;12.0
-16.0;163.0;-980.0;998.0;17.0;845.0;-461.0;-89.0;502.0;79.0;21.0;-23.0
10.0;204.0;-966.0;998.0;-1.0;854.0;-496.0;-102.0;517.0;101.0;48.0;-57.0
48.0;247.0;-992.0;1000.0;20.0;886.0;-537.0;-85.0;489.0;100.0;70.0;-66.0
121.0;248.0;-1094.0;999.0;52.0;827.0;-611.0;-57.0;451.0;147.0;60.0;-65.0
229.0;270.0;-1092.0;979.0;66.0;773.0;-682.0;-55.0;441.0;205.0;82.0;-72.0
294.0;305.0;-1080.0;977.0;31.0;795.0;-671.0;-49.0;432.0;248.0;63.0;-44.0
385.0;350.0;-970.0;957.0;8.0;783.0;-648.0;-25.0;423.0;274.0;45.0;-18.0
458.0;344.0;-864.0;?;35.0;735.0;-601.0;-29.0;457.0;301.0;57.0;-35.0
444.0;347.0;-878.0;?;95.0;728.0;-632.0;-101.0;422.0;349.0;59.0;-70.0
400.0;370.0;-881.0;?;93.0;733.0;-648.0;-1.0;388.0;361.0;80.0;-78.0
391.0;384.0;-834.0;?;140.0;718.0;-596.0;-5.0;386.0;357.0;72.0;-45.0
370.0;398.0;-828.0;?;153.0;724.0;-580.0;-30.0;434.0;351.0;78.0;-35.0
346.0;389.0;-845.0;?;181.0;735.0;-568.0;-16.0;511.0;345.0;72.0;-20.0
326.0;374.0;-852.0;?;187.0;703.0;-552.0;70.0;523.0;349.0;85.0;24.0
343.0;405.0;-848.0;?;315.0;706.0;-521.0;91.0;623.0;318.0;66.0;87.0
350.0;364.0;-861.0;?;319.0;757.0;-505.0;166.0;653.0;334.0;39.0;115.0
338.0;243.0;?;?;306.0;836.0;-498.0;74.0;624.0;335.0;-3.0;149.0
324.0;179.0;?;1100.0;382.0;899.0;-497.0;102.0;639.0;333.0;-71.0;153.0
342.0;198.0;?;1219.0;352.0;977.0;-511.0;216.0;699.0;318.0;-149.0;140.0
355.0;175.0;?;1218.0;321.0;949.0;-486.0;264.0;716.0;331.0;-89.0;161.0
374.0;91.0;-875.0;1142.0;?;838.0;-454.0;207.0;703.0;328.0;-132.0;181.0
397.0;64.0;-873.0;1083.0;?;874.0;-451.0;138.0;657.0;307.0;-273.0;170.0
374.0;120.0;-946.0;1056.0;?;911.0;-511.0;151.0;614.0;320.0;-310.0;128.0
329.0;?;-1044.0;1010.0;?;917.0;-584.0;183.0;597.0;309.0;-276.0;136.0
334.0;?;-1185.0;983.0;?;874.0;-633.0;176.0;578.0;262.0;-232.0;156.0
343.0;?;-1248.0;992.0;?;843.0;-702.0;189.0;?;206.0;-225.0;150.0
334.0;?;-990.0;961.0;?;804.0;-672.0;215.0;?;191.0;-201.0;89.0
234.0;?;-959.0;989.0;?;755.0;-627.0;201.0;?;166.0;-206.0;24.0
123.0;?;-1088.0;1032.0;?;758.0;-688.0;223.0;?;100.0;-206.0;-5.0
103.0;138.0;-1124.0;1043.0;?;740.0;-738.0;176.0;?;76.0;-196.0;19.0
128.0;125.0;-1024.0;1067.0;?;716.0;-749.0;157.0;?;93.0;-211.0;-5.0
135.0;108.0;-957.0;1108.0;?;719.0;-730.0;169.0;?;82.0;-201.0;-22.0
117.0;222.0;-953.0;1354.0;190.0;767.0;-700.0;256.0;?;72.0;-194.0;14.0
80.0;138.0;-933.0;1290.0;-63.0;804.0;-662.0;56.0;?;75.0;-187.0;?
69.0;76.0;?;984.0;74.0;875.0;-648.0;-179.0;?;75.0;-192.0;?
58.0;309.0;?;1228.0;108.0;928.0;-628.0;28.0;?;64.0;-172.0;?
61.0;294.0;?;1336.0;10.0;1080.0;-605.0;-67.0;?;71.0;-179.0;?
80.0;250.0;?;1162.0;15.0;907.0;-583.0;60.0;487.0;71.0;96.0;?
89.0;333.0;?;1071.0;111.0;889.0;-582.0;55.0;349.0;84.0;28.0;?
94.0;373.0;?;957.0;217.0;1020.0;-617.0;59.0;272.0;128.0;34.0;?
84.0;403.0;?;838.0;251.0;1036.0;-652.0;88.0;204.0;185.0;33.0;?
77.0;495.0;-1074.0;867.0;190.0;871.0;-696.0;82.0;138.0;244.0;28.0;?
75.0;535.0;-1287.0;812.0;212.0;692.0;-735.0;63.0;119.0;300.0;27.0;?
295.0;464.0;-1132.0;788.0;285.0;599.0;-832.0;84.0;162.0;281.0;43.0;?
378.0;488.0;-799.0;848.0;312.0;499.0;-687.0;186.0;134.0;395.0;-68.0;?
416.0;508.0;-1058.0;834.0;262.0;419.0;-675.0;175.0;111.0;417.0;109.0;?
314.0;504.0;-1150.0;886.0;233.0;440.0;-736.0;147.0;129.0;463.0;82.0;-19.0
225.0;463.0;-1077.0;845.0;200.0;435.0;-717.0;122.0;103.0;509.0;-45.0;103.0
240.0;444.0;-971.0;846.0;169.0;426.0;-567.0;183.0;146.0;418.0;-28.0;185.0
252.0;397.0;-831.0;892.0;204.0;422.0;-400.0;204.0;233.0;379.0;-15.0;215.0
219.0;359.0;-748.0;1060.0;316.0;434.0;-294.0;306.0;342.0;328.0;1.0;262.0
202.0;276.0;-745.0;1232.0;268.0;425.0;-229.0;340.0;513.0;267.0;-50.0;292.0
243.0;226.0;-768.0;1445.0;94.0;452.0;-169.0;346.0;915.0;284.0;-51.0;328.0
245.0;-73.0;-766.0;1579.0;-54.0;536.0;-197.0;165.0;1081.0;256.0;-115.0;379.0
208.0;-293.0;-782.0;1286.0;-184.0;708.0;-211.0;-116.0;971.0;213.0;-167.0;388.0
201.0;-202.0;-775.0;1272.0;-39.0;904.0;-171.0;-102.0;878.0;210.0;-172.0;383.0
188.0;-192.0;-792.0;1251.0;77.0;1270.0;-185.0;54.0;864.0;236.0;-204.0;306.0
198.0;-120.0;-789.0;1273.0;-103.0;1346.0;-182.0;85.0;666.0;173.0;-75.0;308.0
167.0;-22.0;-781.0;1241.0;-223.0;1207.0;-179.0;96.0;488.0;223.0;-44.0;332.0
123.0;64.0;-832.0;1273.0;-252.0;1136.0;-228.0;142.0;357.0;248.0;-137.0;292.0
74.0;179.0;-1028.0;1226.0;-109.0;1126.0;-321.0;159.0;386.0;207.0;-145.0;271.0
36.0;176.0;-1185.0;1243.0;-127.0;1006.0;-452.0;179.0;368.0;301.0;-87.0;155.0
-21.0;182.0;-1474.0;1211.0;-1.0;929.0;-685.0;106.0;340.0;286.0;-69.0;22.0
42.0;181.0;-1542.0;1183.0;-111.0;881.0;-1067.0;74.0;267.0;342.0;-25.0;-210.0
184.0;166.0;-1200.0;1170.0;-185.0;820.0;-1151.0;162.0;302.0;415.0;-65.0;-405.0
187.0;103.0;-1124.0;1147.0;-98.0;849.0;-1013.0;215.0;322.0;310.0;-87.0;-353.0
81.0;40.0;-1138.0;1063.0;-178.0;757.0;-978.0;217.0;296.0;438.0;-67.0;-318.0
91.0;30.0;-1153.0;1050.0;-228.0;763.0;-882.0;217.0;?;432.0;-179.0;-232.0
76.0;-135.0;-1126.0;998.0;-338.0;717.0;-752.0;224.0;?;495.0;-125.0;-155.0
33.0;-165.0;-1148.0;1013.0;-285.0;741.0;-612.0;176.0;379.0;568.0;-214.0;-101.0
66.0;-176.0;-1151.0;1033.0;-382.0;?;-512.0;168.0;417.0;600.0;-207.0;-56.0
128.0;-172.0;-1113.0;1090.0;-334.0;?;-506.0;113.0;474.0;650.0;-276.0;-6.0
187.0;-57.0;-1101.0;1194.0;-297.0;?;-458.0;53.0;534.0;587.0;-189.0;-32.0
213.0;-33.0;-1033.0;1143.0;-180.0;?;-416.0;1.0;441.0;610.0;-207.0;-44.0
165.0;10.0;-1029.0;1124.0;-110.0;?;-385.0;29.0;323.0;673.0;-169.0;-20.0
76.0;87.0;-1012.0;994.0;-82.0;?;-446.0;107.0;284.0;640.0;-164.0;-53.0
1.0;204.0;-937.0;1116.0;-122.0;?;-402.0;180.0;434.0;608.0;-137.0;-146.0
-38.0;6.0;-916.0;1175.0;-245.0;?;-401.0;155.0;695.0;621.0;-103.0;-175.0
-129.0;-238.0;-877.0;1033.0;-419.0;?;-508.0;102.0;867.0;668.0;-116.0;-329.0
-102.0;-415.0;-866.0;1182.0;-367.0;?;-481.0;-50.0;940.0;736.0;-157.0;-412.0
-68.0;-375.0;-872.0;1227.0;-431.0;?;-527.0;-105.0;751.0;709.0;-196.0;-377.0
20.0;-153.0;-923.0;1149.0;-266.0;938.0;-556.0;2.0;632.0;808.0;-203.0;-376.0
128.0;-41.0;-999.0;1103.0;-351.0;1230.0;-620.0;35.0;623.0;710.0;-151.0;-300.0
218.0;-108.0;-985.0;1060.0;-194.0;1288.0;-618.0;94.0;640.0;609.0;-211.0;-235.0
243.0;-69.0;-930.0;1121.0;-257.0;1097.0;-520.0;75.0;618.0;512.0;-171.0;-147.0
167.0;-76.0;-887.0;1108.0;-263.0;929.0;-370.0;69.0;579.0;392.0;-99.0;-54.0
93.0;2.0;-923.0;1122.0;-289.0;925.0;-350.0;20.0;532.0;349.0;-129.0;-17.0
26.0;15.0;-1005.0;1102.0;-211.0;931.0;-581.0;66.0;536.0;467.0;-162.0;-146.0
61.0;-6.0;-979.0;1110.0;-236.0;908.0;-843.0;?;548.0;545.0;-105.0;-261.0
134.0;-17.0;-995.0;1145.0;-205.0;919.0;-1037.0;?;575.0;798.0;-103.0;-478.0
173.0;22.0;-1036.0;1137.0;-257.0;902.0;-1008.0;?;630.0;823.0;-66.0;-502.0
?;-46.0;-1030.0;1191.0;-336.0;901.0;-826.0;?;641.0;611.0;-65.0;-274.0
?;-66.0;-989.0;1194.0;-310.0;931.0;-713.0;?;624.0;457.0;-68.0;-171.0
?;-18.0;-979.0;1187.0;-304.0;954.0;-733.0;?;561.0;536.0;-38.0;-187.0
?;?;-1001.0;1205.0;-167.0;977.0;-710.0;?;?;516.0;-48.0;-163.0
?;?;-1003.0;1162.0;-89.0;1023.0;-722.0;?;?;540.0;-38.0;-168.0
152.0;112.0;-972.0;1077.0;110.0;983.0;-679.0;-12.0;?;567.0;-2.0;-159.0
118.0;72.0;-976.0;1102.0;-87.0;990.0;-641.0;11.0;?;571.0;16.0;-147.0
139.0;45.0;-977.0;1120.0;-168.0;936.0;-645.0;41.0;?;555.0;-30.0;-129.0
160.0;145.0;-989.0;1120.0;171.0;827.0;-661.0;-28.0;?;626.0;-2.0;-156.0
172.0;238.0;-1018.0;1069.0;206.0;800.0;-698.0;108.0;?;562.0;-138.0;-171.0
175.0;231.0;-1031.0;1083.0;205.0;894.0;-721.0;163.0;?;636.0;-98.0;-204.0
208.0;186.0;-1047.0;1071.0;191.0;763.0;-750.0;189.0;?;668.0;-35.0;-248.0
207.0;168.0;-1026.0;1039.0;145.0;629.0;-719.0;211.0;331.0;688.0;-171.0;-259.0
215.0;84.0;-1013.0;1048.0;135.0;582.0;-679.0;221.0;385.0;701.0;-212.0;-262.0
249.0;-1.0;-1002.0;?;242.0;556.0;-641.0;251.0;360.0;569.0;-231.0;-188.0
267.0;-151.0;-961.0;?;167.0;549.0;-570.0;398.0;455.0;424.0;-290.0;-125.0
294.0;-206.0;-905.0;?;139.0;586.0;-546.0;340.0;549.0;579.0;-335.0;-123.0
236.0;-173.0;-933.0;?;74.0;577.0;-516.0;225.0;491.0;688.0;-390.0;-152.0
300.0;-75.0;-945.0;1139.0;-97.0;591.0;-443.0;156.0;358.0;463.0;-480.0;-143.0
288.0;97.0;-937.0;1212.0;14.0;721.0;-357.0;161.0;?;298.0;-469.0;27.0
232.0;208.0;-972.0;1306.0;-88.0;760.0;-357.0;92.0;?;271.0;-395.0;66.0
191.0;175.0;-975.0;1414.0;-280.0;816.0;-359.0;44.0;?;277.0;-332.0;32.0
143.0;275.0;-963.0;1086.0;-206.0;794.0;-374.0;-177.0;?;237.0;-198.0;0.0
76.0;360.0;-971.0;1058.0;-206.0;768.0;-435.0;-38.0;?;230.0;-165.0;-76.0
-10.0;396.0;-927.0;1081.0;-186.0;951.0;-450.0;19.0;?;134.0;-205.0;-170.0
-159.0;222.0;-940.0;1048.0;-210.0;806.0;-473.0;125.0;?;247.0;100.0;-205.0
-163.0;70.0;-979.0;937.0;-244.0;699.0;-565.0;140.0;440.0;323.0;82.0;-289.0
-57.0;-55.0;-993.0;993.0;-392.0;631.0;-598.0;115.0;517.0;316.0;92.0;-307.0
62.0;-96.0;-1022.0;1012.0;-443.0;643.0;-557.0;3.0;584.0;500.0;-8.0;-238.0
148.0;-93.0;-1115.0;1005.0;?;683.0;-454.0;-80.0;658.0;539.0;-91.0;-120.0
299.0;-66.0;-1186.0;1039.0;?;784.0;-481.0;-102.0;711.0;539.0;-101.0;-22.0
370.0;57.0;-1247.0;1081.0;?;807.0;-568.0;-63.0;737.0;756.0;-66.0;-18.0
504.0;149.0;-917.0;1138.0;?;895.0;-493.0;-98.0;782.0;561.0;-2.0;117.0
463.0;138.0;-898.0;1007.0;?;960.0;-365.0;-79.0;749.0;656.0;6.0;226.0
273.0;117.0;-977.0;1005.0;?;956.0;-325.0;-49.0;787.0;651.0;11.0;136.0
148.0;104.0;-943.0;992.0;?;941.0;-382.0;-5.0;789.0;633.0;61.0;57.0
93.0;51.0;-874.0;958.0;?;951.0;-461.0;-49.0;795.0;606.0;39.0;-56.0
81.0;2.0;-890.0;1035.0;?;950.0;-541.0;-95.0;820.0;562.0;90.0;-161.0
126.0;86.0;-888.0;1093.0;?;915.0;-628.0;-129.0;772.0;509.0;68.0;-242.0
180.0;108.0;-907.0;1100.0;?;905.0;-721.0;-171.0;746.0;515.0;48.0;-237.0
261.0;137.0;-934.0;1119.0;?;982.0;-771.0;-134.0;763.0;486.0;131.0;-156.0
299.0;78.0;-967.0;1120.0;?;1064.0;-825.0;-84.0;785.0;470.0;163.0;-69.0
300.0;46.0;-976.0;1174.0;-548.0;1046.0;-855.0;-83.0;863.0;384.0;219.0;11.0
298.0;11.0;-931.0;1240.0;-531.0;1037.0;-873.0;-185.0;916.0;456.0;247.0;23.0
254.0;61.0;-874.0;1310.0;-402.0;1016.0;-857.0;-160.0;1004.0;486.0;211.0;38.0
203.0;99.0;-848.0;1410.0;-391.0;1100.0;-868.0;85.0;1078.0;474.0;202.0;51.0
206.0;-73.0;-863.0;1356.0;-393.0;1127.0;-871.0;84.0;1018.0;490.0;237.0;29.0
229.0;-230.0;-883.0;1133.0;-302.0;1174.0;?;-155.0;1043.0;562.0;250.0;-7.0
256.0;-157.0;-929.0;1201.0;-260.0;1256.0;?;-86.0;1104.0;634.0;129.0;27.0
279.0;-75.0;-931.0;1250.0;-351.0;1352.0;?;-84.0;1094.0;659.0;72.0;28.0
293.0;-114.0;-928.0;1321.0;?;1173.0;?;31.0;943.0;623.0;70.0;71.0
298.0;-128.0;-953.0;1179.0;?;1165.0;-856.0;-39.0;793.0;664.0;16.0;70.0
304.0;21.0;-990.0;1022.0;?;1186.0;?;-52.0;739.0;689.0;-2.0;19.0
318.0;74.0;-1043.0;1032.0;?;1266.0;?;-26.0;708.0;638.0;-46.0;-82.0
273.0;112.0;-1129.0;975.0;?;1167.0;?;91.0;668.0;554.0;-18.0;-19.0
208.0;97.0;-1232.0;929.0;?;957.0;?;143.0;617.0;558.0;48.0;97.0
232.0;155.0;-1228.0;985.0;?;914.0;?;115.0;585.0;613.0;-2.0;-19.0
327.0;158.0;-1022.0;1020.0;?;884.0;?;75.0;574.0;511.0;-92.0;-190.0
299.0;201.0;-1067.0;999.0;?;853.0;?;87.0;519.0;385.0;-90.0;-199.0
206.0;239.0;-1117.0;1002.0;?;826.0;?;92.0;514.0;364.0;-100.0;-129.0
145.0;244.0;-1168.0;1042.0;?;845.0;?;80.0;473.0;?;-85.0;-111.0
188.0;219.0;-1002.0;952.0;?;820.0;?;5.0;466.0;?;-62.0;-99.0
192.0;369.0;-896.0;1170.0;-90.0;791.0;?;188.0;504.0;?;-50.0;-41.0
164.0;410.0;-892.0;1362.0;-185.0;795.0;?;234.0;535.0;?;-39.0;10.0
