Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
526.0;670.0;-566.0;1025.0;-779.0;-23;402.0
710.0;973.0;-346.0;1283.0;-52.0;-26;113.0
217.0;721.0;-466.0;871.0;-203.0;-93;672.0
173.0;846.0;-192.0;825.0;-516.0;-45;84.0
394.0;1101.0;-379.0;1063.0;-739.0;-180;73.0
365.0;1043.0;-425.0;1243.0;-145.0;17;-452.0
481.0;973.0;-241.0;1036.0;-398.0;134;707.0
387.0;977.0;-323.0;1045.0;-210.0;104;-59.0
236.0;855.0;-79.0;879.0;-284.0;151;794.0
185.0;1207.0;-228.0;1250.0;-337.0;152;713.0
387.0;1005.0;-323.0;991.0;-141.0;97;590.0
133.0;856.0;-190.0;894.0;-287.0;-98;752.0
156.0;911.0;-161.0;1307.0;-293.0;-60;-635.0
296.0;964.0;-296.0;975.0;-280.0;-94;-767.0
111.0;866.0;-158.0;1066.0;-109.0;-43;408.0
345.0;947.0;-218.0;997.0;-68.0;92;84.0
275.0;897.0;-448.0;647.0;-673.0;-9;88.0
333.0;990.0;-321.0;1046.0;-381.0;-150;759.0
412.0;968.0;-205.0;1105.0;-264.0;178;-704.0
383.0;1006.0;-234.0;1028.0;-291.0;-95;751.0
452.0;944.0;-299.0;983.0;-145.0;-94;-723.0
380.0;943.0;-281.0;996.0;-282.0;99;-710.0
452.0;957.0;-444.0;990.0;-409.0;109;-712.0
515.0;1128.0;-458.0;1274.0;-481.0;111;374.0
497.0;1228.0;-429.0;1166.0;-544.0;-14;348.0
120.0;812.0;-347.0;873.0;-229.0;-45;358.0
353.0;752.0;240.0;864.0;-319.0;157;727.0
273.0;892.0;-76.0;1014.0;-154.0;93;-167.0
388.0;884.0;-651.0;1025.0;-232.0;50;277.0
273.0;690.0;-353.0;1044.0;-171.0;25;144.0
392.0;951.0;-221.0;1026.0;-106.0;103;-20.0
736.0;1082.0;-362.0;1403.0;-214.0;-50;159.0
672.0;1083.0;-400.0;983.0;-532.0;-20;149.0
179.0;620.0;-170.0;799.0;-207.0;-37;325.0
-117.0;771.0;-39.0;718.0;-819.0;67;205.0
234.0;700.0;-390.0;951.0;-205.0;1;474.0
478.0;1038.0;-292.0;1138.0;-271.0;-101;743.0
188.0;853.0;-565.0;877.0;-659.0;-8;266.0
379.0;-609.0;-669.0;-476.0;-255.0;-102;670.0
415.0;1204.0;-418.0;1425.0;-643.0;-171;747.0
315.0;1014.0;-271.0;1028.0;-356.0;-146;753.0
491.0;1197.0;-630.0;1166.0;-396.0;51;118.0
665.0;804.0;-341.0;866.0;47.0;91;-49.0
429.0;815.0;-110.0;1470.0;-189.0;127;716.0
239.0;918.0;-223.0;963.0;-238.0;27;-460.0
326.0;987.0;-437.0;1177.0;-257.0;-59;673.0
139.0;980.0;-361.0;813.0;-326.0;76;335.0
433.0;952.0;-342.0;1017.0;-331.0;99;-698.0
368.0;952.0;-351.0;932.0;-267.0;-58;700.0
480.0;1022.0;-75.0;1077.0;-368.0;156;655.0
384.0;858.0;-96.0;875.0;-418.0;140;687.0
383.0;755.0;-295.0;945.0;129.0;177;-745.0
215.0;974.0;-261.0;975.0;-412.0;219;370.0
533.0;1389.0;-395.0;1539.0;-599.0;116;289.0
396.0;1053.0;-378.0;1120.0;-308.0;-172;725.0
325.0;788.0;-131.0;814.0;-338.0;-23;126.0
450.0;925.0;-380.0;985.0;-291.0;-133;726.0
468.0;846.0;-118.0;1131.0;-159.0;12;163.0
378.0;962.0;-168.0;1044.0;-76.0;-172;858.0
511.0;892.0;-276.0;1120.0;-106.0;-28;66.0
