InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN^ accZ;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
-586.0;92.0;-2563;-459;1388.0;376.0;199.0;-42;889;-914.0;243.0;1251.0;277.0
-497.0;66.0;94;1650;1466.0;386.0;368.0;-55;840;-1047.0;?;1223.0;311.0
-359.0;130.0;-659;-693;928.0;1062.0;518.0;-73;1756;-1163.0;256.0;1299.0;257.0
-283.0;202.0;-115;-474;897.0;1789.0;586.0;-83;2049;-1162.0;253.0;1206.0;146.0
-373.0;259.0;1;-32;1227.0;53.0;674.0;-78;538;-1224.0;234.0;?;254.0
-355.0;?;-57;-28;1064.0;-269.0;711.0;-76;733;-1219.0;133.0;1416.0;?
-148.0;38.0;84;92;685.0;-1.0;643.0;-75;1124;-1050.0;-23.0;1368.0;181.0
407.0;-102.0;-35;-48;628.0;-336.0;518.0;-75;645;-1215.0;-46.0;1114.0;114.0
704.0;?;45;20;778.0;-333.0;494.0;-70;1014;-1396.0;101.0;940.0;44.0
592.0;-821.0;22;-13;879.0;-326.0;378.0;-55;?;-1201.0;146.0;868.0;-28.0
442.0;-899.0;20;-18;988.0;-399.0;245.0;-47;958;-952.0;206.0;820.0;44.0
321.0;-1102.0;5;6;910.0;?;187.0;-36;1705;-831.0;195.0;815.0;177.0
382.0;-882.0;65;-94;829.0;-389.0;245.0;-20;1231;-791.0;234.0;799.0;148.0
621.0;-662.0;-34;-205;930.0;-491.0;349.0;-9;1514;-766.0;173.0;843.0;102.0
834.0;-508.0;75;24;1086.0;-769.0;413.0;1;-2707;-767.0;136.0;839.0;139.0
961.0;?;59;30;1254.0;27.0;485.0;6;-2798;-830.0;127.0;947.0;177.0
887.0;-308.0;79;-222;1348.0;1411.0;530.0;2;5554;-874.0;91.0;1129.0;177.0
?;-155.0;299;-1061;1457.0;2766.0;496.0;-5;3801;-894.0;17.0;1266.0;160.0
504.0;-118.0;-1132;-2611;1218.0;927.0;385.0;-13;397;-1037.0;43.0;1244.0;149.0
200.0;-81.0;-1926;-1767;682.0;-251.0;472.0;-17;1498;-1226.0;133.0;1331.0;100.0
-306.0;-404.0;-973;-1097;?;-1157.0;491.0;-17;383;-1224.0;7.0;1135.0;70.0
-591.0;77.0;-34;-2442;1327.0;2083.0;307.0;-19;?;-1334.0;-106.0;880.0;160.0
-541.0;278.0;1046;-1717;1203.0;-865.0;120.0;-19;891;-1234.0;-26.0;1103.0;-13.0
-536.0;123.0;1084;-557;932.0;-484.0;186.0;-19;708;-875.0;-46.0;1212.0;-203.0
-385.0;?;674;428;676.0;-322.0;377.0;-20;908;-928.0;-33.0;1089.0;-117.0
-135.0;577.0;410;?;582.0;-219.0;708.0;-21;728;-1113.0;65.0;877.0;-166.0
-213.0;550.0;-25;2550;554.0;-208.0;647.0;-21;813;-1103.0;149.0;779.0;-113.0
-439.0;739.0;-599;2664;744.0;?;591.0;-21;787;-925.0;198.0;729.0;39.0
-485.0;776.0;-867;2556;752.0;27.0;363.0;-23;770;-773.0;225.0;711.0;117.0
-496.0;786.0;-1306;2921;738.0;63.0;224.0;-24;?;-722.0;252.0;731.0;177.0
-496.0;796.0;-2047;3047;757.0;232.0;83.0;-24;806;-705.0;257.0;748.0;221.0
-474.0;724.0;3034;2729;1119.0;257.0;75.0;-25;737;-722.0;353.0;788.0;261.0
-527.0;596.0;3864;-1442;1482.0;115.0;130.0;-27;821;-731.0;416.0;900.0;303.0
-569.0;376.0;-27;-5405;1058.0;-108.0;212.0;-32;759;-734.0;419.0;1104.0;337.0
-508.0;204.0;?;-2330;1305.0;187.0;277.0;?;624;-793.0;324.0;1319.0;412.0
-301.0;206.0;1338;-375;1675.0;385.0;313.0;-53;928;-933.0;70.0;1348.0;446.0
-15.0;235.0;-1357;-918;842.0;292.0;387.0;-69;839;?;-2.0;1472.0;376.0
61.0;350.0;579;-379;699.0;1297.0;560.0;-78;1974;-1281.0;140.0;1442.0;175.0
47.0;308.0;-322;-299;1175.0;1621.0;680.0;-78;3002;-1394.0;265.0;1089.0;69.0
-66.0;-30.0;-3;-6;?;-106.0;747.0;-74;1594;-1476.0;240.0;1234.0;248.0
-89.0;-99.0;148;49;824.0;76.0;679.0;-73;840;-1134.0;132.0;1276.0;229.0
676.0;?;38;3;895.0;-420.0;396.0;-49;900;-968.0;143.0;836.0;-28.0
646.0;-902.0;30;-16;890.0;-394.0;324.0;-35;1241;-901.0;169.0;827.0;70.0
693.0;?;22;-22;850.0;-410.0;?;-23;1659;-819.0;196.0;835.0;70.0
843.0;-688.0;?;-43;877.0;-536.0;298.0;-10;1178;-803.0;202.0;847.0;?
909.0;-513.0;-18;-124;1028.0;-818.0;327.0;3;-2127;-798.0;123.0;856.0;164.0
?;-453.0;149;221;1175.0;-266.0;357.0;7;-5060;-839.0;107.0;902.0;201.0
844.0;-359.0;-60;-39;1332.0;?;429.0;5;-865;-869.0;77.0;1050.0;195.0
556.0;-229.0;5;-1267;1370.0;2555.0;430.0;2;3496;-868.0;24.0;1195.0;?
292.0;-163.0;202;-2126;1249.0;1047.0;410.0;-6;1354;-992.0;40.0;1119.0;144.0
-8.0;-157.0;-1046;-2211;759.0;-742.0;451.0;?;1621;-1143.0;257.0;1265.0;65.0
-488.0;?;-279;-856;846.0;-602.0;590.0;-15;1882;-1183.0;164.0;1146.0;70.0
-871.0;-226.0;1019;-570;1376.0;1818.0;464.0;-15;264;-1241.0;-19.0;892.0;192.0
-844.0;208.0;510;-2151;?;-723.0;265.0;-15;989;-1250.0;48.0;1151.0;155.0
-718.0;-22.0;1067;-2001;997.0;-419.0;?;-16;877;-881.0;-33.0;1286.0;-130.0
?;?;1048;-267;747.0;-497.0;384.0;-16;716;-934.0;-76.0;1192.0;-102.0
-91.0;563.0;381;1359;608.0;-156.0;444.0;-17;882;-1132.0;47.0;919.0;-178.0
-212.0;527.0;371;1995;524.0;-302.0;507.0;-18;720;-1182.0;198.0;780.0;-189.0
-533.0;580.0;-264;2723;?;-113.0;421.0;-19;848;-1013.0;255.0;710.0;35.0
-610.0;628.0;-589;2546;753.0;-48.0;367.0;-20;767;-804.0;314.0;697.0;122.0
-583.0;668.0;-1561;2918;802.0;209.0;236.0;-21;764;-702.0;290.0;748.0;208.0
-460.0;683.0;-2575;3990;762.0;150.0;143.0;-22;787;-670.0;269.0;793.0;255.0
-321.0;614.0;1399;584;1008.0;364.0;106.0;-24;?;-693.0;254.0;875.0;286.0
-279.0;498.0;4373;202;1447.0;144.0;?;-24;827;-732.0;224.0;879.0;279.0
-332.0;342.0;?;-631;1048.0;32.0;202.0;-29;713;-807.0;302.0;1000.0;265.0
-342.0;?;-1072;-3194;1129.0;67.0;199.0;-34;656;?;308.0;1145.0;226.0
-394.0;?;1451;133;1758.0;434.0;250.0;-40;655;-889.0;222.0;1247.0;269.0
-264.0;259.0;-498;-416;1103.0;225.0;419.0;-62;?;-1032.0;174.0;1338.0;312.0
-149.0;404.0;-967;-1246;765.0;1746.0;609.0;-78;2011;-1158.0;242.0;1419.0;243.0
-95.0;405.0;398;421;1177.0;1881.0;611.0;-80;3600;-1223.0;220.0;?;128.0
-129.0;25.0;-199;-198;1187.0;-154.0;750.0;-79;2319;-1378.0;210.0;1352.0;279.0
58.0;62.0;46;90;854.0;-192.0;647.0;-74;563;-1245.0;80.0;1351.0;185.0
?;24.0;53;95;751.0;-51.0;422.0;-71;757;-1175.0;3.0;1130.0;138.0
620.0;-367.0;-55;-43;846.0;-253.0;594.0;-68;624;-1342.0;-28.0;1003.0;167.0
619.0;-725.0;77;106;864.0;-381.0;541.0;-61;757;-1205.0;66.0;947.0;46.0
643.0;-826.0;9;3;839.0;-364.0;426.0;-52;590;-982.0;126.0;870.0;-33.0
608.0;-683.0;76;58;905.0;-380.0;?;-42;1025;-914.0;162.0;824.0;40.0
628.0;-633.0;38;62;808.0;-346.0;339.0;-29;1357;-865.0;173.0;819.0;98.0
744.0;-562.0;?;-22;849.0;-368.0;353.0;-16;1571;-800.0;174.0;829.0;77.0
857.0;-387.0;14;?;912.0;-560.0;298.0;-5;1576;-785.0;145.0;811.0;121.0
902.0;?;24;-71;1095.0;-692.0;320.0;4;-3964;-798.0;147.0;814.0;170.0
821.0;-260.0;75;113;1245.0;-77.0;369.0;8;-714;-816.0;165.0;894.0;180.0
638.0;-187.0;87;-279;1420.0;1905.0;?;3;5210;-830.0;145.0;1090.0;187.0
420.0;3.0;9;-1401;1331.0;2063.0;422.0;-5;658;-871.0;54.0;1177.0;201.0
218.0;84.0;-921;?;1034.0;1404.0;395.0;-13;879;?;86.0;1170.0;215.0
-101.0;-19.0;-1462;-2469;683.0;-706.0;493.0;-16;1343;-1166.0;181.0;1371.0;145.0
-658.0;-370.0;522;-1259;971.0;791.0;537.0;-16;39;-1172.0;49.0;1127.0;101.0
-910.0;21.0;1365;-967;1340.0;841.0;397.0;-16;?;-1324.0;43.0;974.0;201.0
-864.0;11.0;578;-1608;1198.0;-927.0;?;-16;675;-1213.0;128.0;1186.0;26.0
-837.0;19.0;1039;-772;932.0;-184.0;321.0;?;806;-879.0;24.0;1214.0;-133.0
-572.0;399.0;831;620;696.0;-365.0;444.0;-16;852;-1004.0;16.0;995.0;8.0
-202.0;545.0;425;?;?;?;519.0;-17;711;-1130.0;177.0;831.0;-108.0
-314.0;567.0;491;1870;574.0;-180.0;432.0;-17;839;-1051.0;254.0;745.0;-64.0
-426.0;776.0;-68;2313;783.0;-40.0;326.0;-18;741;-892.0;305.0;741.0;?
-350.0;811.0;-693;2187;834.0;-34.0;?;-19;720;-747.0;311.0;790.0;183.0
-233.0;915.0;-1433;2704;767.0;124.0;232.0;-20;806;-699.0;261.0;811.0;233.0
-85.0;971.0;-1776;3582;753.0;158.0;149.0;-20;812;-734.0;233.0;818.0;289.0
-36.0;889.0;591;?;?;178.0;124.0;-21;754;-771.0;243.0;922.0;314.0
-98.0;825.0;4135;?;1462.0;131.0;183.0;-24;840;-787.0;255.0;932.0;297.0
-231.0;640.0;2725;-707;1034.0;21.0;219.0;-26;723;-824.0;278.0;1015.0;303.0
-287.0;458.0;-841;-2470;1233.0;?;248.0;-32;660;-894.0;304.0;1165.0;276.0
-334.0;341.0;-853;-120;1537.0;457.0;302.0;-45;991;?;229.0;1258.0;289.0
-231.0;353.0;-290;-696;978.0;462.0;439.0;-59;1155;?;173.0;1283.0;336.0
-90.0;281.0;-379;-952;630.0;1836.0;577.0;-72;1270;?;239.0;1306.0;276.0
-28.0;374.0;-59;235;1267.0;1391.0;499.0;-78;1411;-1211.0;281.0;1128.0;167.0
-128.0;-44.0;19;-179;1246.0;-154.0;624.0;-75;1266;-1289.0;282.0;1237.0;276.0
-81.0;-245.0;27;109;859.0;-199.0;697.0;-73;905;-1153.0;201.0;1391.0;227.0
122.0;-55.0;11;99;655.0;-90.0;675.0;-73;?;-1072.0;107.0;1171.0;247.0
340.0;-402.0;19;-24;763.0;-280.0;688.0;-73;735;-1303.0;27.0;992.0;311.0
386.0;-724.0;42;20;869.0;-348.0;539.0;-67;661;-1249.0;41.0;900.0;174.0
423.0;-649.0;8;-28;919.0;-296.0;455.0;-54;588;-1013.0;96.0;?;32.0
388.0;-576.0;20;-35;969.0;-272.0;329.0;-45;850;?;127.0;801.0;57.0
302.0;-556.0;19;-42;?;-303.0;345.0;-36;1233;-861.0;164.0;790.0;96.0
357.0;-439.0;20;-108;807.0;-316.0;353.0;-24;1717;-791.0;158.0;777.0;69.0
409.0;-304.0;71;-203;920.0;-456.0;342.0;-12;994;-767.0;186.0;826.0;107.0
499.0;-125.0;?;54;1114.0;-727.0;348.0;-1;-2385;-796.0;172.0;812.0;154.0
509.0;-178.0;89;-134;1252.0;102.0;464.0;3;-4108;-838.0;214.0;859.0;180.0
395.0;-217.0;-73;194;1281.0;1433.0;513.0;0;593;-858.0;236.0;1043.0;189.0
223.0;-131.0;55;-53;1298.0;1977.0;496.0;-5;4014;-874.0;148.0;1260.0;221.0
123.0;-47.0;177;-2312;1234.0;1651.0;441.0;-13;?;-986.0;107.0;1229.0;281.0
-6.0;-67.0;-1386;-3022;849.0;-998.0;561.0;-19;429;-1186.0;132.0;1318.0;268.0
-469.0;-730.0;-1856;-2487;768.0;1007.0;643.0;-20;1248;-1236.0;20.0;1324.0;194.0
-696.0;-365.0;-842;-2376;1185.0;545.0;424.0;?;797;-1225.0;-54.0;986.0;90.0
571.0;-713.0;96;62;907.0;-375.0;529.0;-68;705;-1274.0;106.0;1041.0;117.0
547.0;-1034.0;-26;-101;836.0;-377.0;?;-58;672;-1122.0;178.0;1008.0;56.0
422.0;-965.0;42;-43;852.0;-427.0;?;-46;1046;-1017.0;81.0;977.0;91.0
415.0;-779.0;26;-90;885.0;?;281.0;-35;1188;-959.0;94.0;893.0;146.0
562.0;-686.0;25;-96;850.0;-447.0;401.0;-21;?;-901.0;154.0;829.0;9.0
591.0;-394.0;34;-118;918.0;-402.0;579.0;-11;1834;-858.0;239.0;770.0;-50.0
649.0;-406.0;-19;-68;1044.0;-829.0;784.0;1;-1714;-849.0;323.0;736.0;?
557.0;-400.0;77;-109;1187.0;113.0;?;7;-2626;-814.0;379.0;772.0;173.0
408.0;-360.0;9;-127;1267.0;469.0;270.0;4;-38;-785.0;347.0;872.0;227.0
?;-354.0;131;-936;1372.0;2373.0;243.0;-1;200;-844.0;?;984.0;265.0
269.0;-345.0;265;-2891;1268.0;1394.0;304.0;-10;376;-972.0;309.0;1014.0;289.0
101.0;-328.0;-873;-3379;?;?;285.0;-15;763;-1081.0;?;1147.0;260.0
518.0;-346.0;10;120;?;46.0;528.0;-58;890;-1031.0;61.0;1191.0;146.0
757.0;-694.0;26;-33;795.0;-409.0;595.0;-57;689;-1254.0;-10.0;1078.0;214.0
867.0;-871.0;22;70;870.0;-323.0;518.0;-48;?;-1208.0;-8.0;995.0;74.0
1001.0;?;15;-38;846.0;-310.0;432.0;-38;559;-1045.0;4.0;906.0;0.0
1024.0;?;29;-12;937.0;-320.0;345.0;-30;888;-958.0;76.0;867.0;11.0
921.0;-553.0;43;-5;878.0;-318.0;353.0;-16;1354;-905.0;111.0;843.0;40.0
865.0;-474.0;27;-5;?;-323.0;?;-5;1605;?;179.0;783.0;41.0
791.0;-317.0;49;-44;927.0;-394.0;380.0;5;1361;-815.0;331.0;687.0;68.0
651.0;-287.0;-39;?;1058.0;-652.0;426.0;18;-2145;-792.0;418.0;749.0;152.0
556.0;-204.0;117;13;1233.0;1.0;?;21;-2176;?;362.0;845.0;261.0
708.0;22.0;-37;26;1365.0;1745.0;559.0;19;1639;-786.0;309.0;934.0;421.0
756.0;91.0;-78;-870;1378.0;3124.0;481.0;16;1478;-832.0;217.0;1041.0;465.0
484.0;132.0;-451;-2371;1092.0;683.0;484.0;6;942;-963.0;162.0;1148.0;440.0
126.0;-15.0;-2147;-2792;705.0;-185.0;573.0;-1;1503;-1054.0;132.0;1382.0;?
-255.0;-388.0;-1003;-1746;917.0;1631.0;546.0;-1;1200;-1074.0;-31.0;1177.0;289.0
-558.0;-43.0;?;-1326;?;?;387.0;-2;929;-1246.0;-48.0;990.0;170.0
-695.0;127.0;873;-1610;1221.0;-885.0;300.0;-2;796;-1246.0;91.0;1212.0;8.0
-911.0;-135.0;1048;-957;939.0;-346.0;295.0;-2;798;-931.0;62.0;1226.0;-109.0
-557.0;207.0;798;402;773.0;?;536.0;-3;791;-968.0;141.0;1105.0;-32.0
-484.0;287.0;363;1842;625.0;11.0;641.0;-3;789;-1148.0;173.0;847.0;115.0
-630.0;234.0;-60;2678;580.0;-187.0;551.0;-4;778;-1163.0;215.0;737.0;127.0
-776.0;230.0;-40;2924;667.0;-67.0;466.0;-6;763;-939.0;255.0;761.0;162.0
-788.0;382.0;-921;3164;811.0;-28.0;421.0;-7;739;-721.0;283.0;778.0;160.0
?;400.0;-1703;3089;?;39.0;313.0;-7;763;-707.0;295.0;807.0;222.0
-561.0;414.0;-949;2763;692.0;163.0;245.0;-9;783;-754.0;264.0;801.0;280.0
-489.0;475.0;-1586;2450;1026.0;105.0;178.0;-9;704;-785.0;270.0;?;288.0
-469.0;367.0;1774;1342;1322.0;81.0;164.0;-9;843;-779.0;310.0;831.0;296.0
-489.0;276.0;1681;-1411;1052.0;41.0;216.0;-12;657;-745.0;337.0;1006.0;288.0
-471.0;193.0;-4378;-1626;1145.0;10.0;247.0;-19;751;-753.0;304.0;1125.0;296.0
-339.0;81.0;-3295;862;1721.0;436.0;282.0;-30;970;-842.0;194.0;1202.0;318.0
-166.0;?;-879;303;952.0;512.0;418.0;?;862;?;194.0;1179.0;278.0
-27.0;126.0;-530;-830;704.0;1547.0;466.0;-64;1820;-1137.0;336.0;1316.0;251.0
-127.0;34.0;?;-225;1228.0;2003.0;645.0;-77;802;-1115.0;326.0;1147.0;207.0
-337.0;-374.0;-97;2;1291.0;-594.0;769.0;-79;-314;-1225.0;296.0;1343.0;360.0
-204.0;-550.0;48;73;904.0;-98.0;603.0;-75;1055;-1154.0;136.0;1455.0;376.0
55.0;-625.0;48;55;672.0;-186.0;461.0;-67;878;-1099.0;19.0;1271.0;289.0
415.0;-748.0;11;16;762.0;-301.0;492.0;-60;550;-1360.0;?;1081.0;?
536.0;-1068.0;61;47;809.0;-401.0;?;-51;890;-1354.0;7.0;987.0;65.0
557.0;-944.0;29;85;792.0;-410.0;351.0;-55;323;-1138.0;54.0;902.0;-71.0
564.0;-725.0;44;25;950.0;-472.0;306.0;-46;920;-990.0;108.0;?;-20.0
531.0;-684.0;35;-177;902.0;-425.0;235.0;-25;1298;-891.0;159.0;775.0;60.0
548.0;-448.0;49;-174;868.0;-433.0;272.0;-24;1379;-800.0;203.0;772.0;47.0
601.0;-382.0;67;-91;966.0;-536.0;266.0;-5;922;-748.0;204.0;764.0;87.0
626.0;-219.0;-27;-114;1120.0;-732.0;310.0;12;-3331;-749.0;205.0;757.0;155.0
630.0;-39.0;105;?;1159.0;-238.0;351.0;10;-1535;-783.0;226.0;849.0;207.0
573.0;41.0;12;-164;1286.0;974.0;430.0;10;1051;-800.0;212.0;?;202.0
476.0;198.0;41;-1421;1303.0;2256.0;458.0;2;-1765;-836.0;105.0;1251.0;221.0
?;286.0;-77;?;1126.0;808.0;488.0;-5;1018;-1029.0;16.0;1280.0;269.0
144.0;326.0;-1420;-3555;688.0;-492.0;500.0;-9;1869;-1195.0;53.0;1504.0;229.0
-404.0;-167.0;-1182;-1980;1017.0;-340.0;512.0;-11;374;-1243.0;-37.0;1156.0;116.0
-823.0;138.0;599;-818;1450.0;?;285.0;-10;?;-1379.0;20.0;938.0;75.0
-1090.0;444.0;1193;-1255;1242.0;-1335.0;96.0;-10;713;-1320.0;157.0;1124.0;21.0
-1209.0;353.0;1305;-905;863.0;-362.0;161.0;-11;829;-847.0;119.0;1208.0;-181.0
-834.0;603.0;1032;230;632.0;-422.0;422.0;-11;883;-925.0;124.0;1083.0;-8.0
-293.0;1057.0;358;1720;513.0;?;544.0;-12;743;-1128.0;212.0;823.0;-45.0
-333.0;711.0;193;2251;554.0;-247.0;448.0;-13;829;-1139.0;291.0;663.0;?
-546.0;?;-538;2862;717.0;-88.0;327.0;-14;754;-933.0;288.0;639.0;193.0
-604.0;707.0;-726;2455;760.0;24.0;263.0;-17;745;-703.0;320.0;684.0;262.0
-513.0;711.0;-1390;2792;667.0;24.0;240.0;-17;780;-604.0;241.0;745.0;270.0
-324.0;602.0;-1943;4077;764.0;176.0;112.0;-17;787;-639.0;215.0;749.0;300.0
-197.0;493.0;2773;572;1163.0;234.0;?;-19;752;-678.0;220.0;776.0;304.0
-610.0;238.0;?;2736;888.0;4.0;426.0;-13;784;-853.0;326.0;699.0;127.0
-576.0;234.0;-497;2859;793.0;50.0;305.0;-13;794;-700.0;425.0;811.0;203.0
-529.0;375.0;-1934;3203;710.0;175.0;194.0;-14;784;-705.0;363.0;871.0;277.0
-404.0;?;-1895;3450;882.0;236.0;112.0;-15;808;-739.0;219.0;882.0;358.0
-303.0;289.0;2212;3110;1337.0;292.0;156.0;-16;770;-795.0;209.0;924.0;?
-303.0;217.0;3363;-1413;1320.0;111.0;205.0;-19;822;-844.0;239.0;970.0;322.0
-434.0;78.0;910;-3304;913.0;16.0;241.0;-24;716;-869.0;281.0;1154.0;242.0
-529.0;-64.0;14;-961;1415.0;73.0;260.0;-31;651;-882.0;235.0;1290.0;200.0
?;-74.0;-541;-1782;1550.0;415.0;343.0;-43;775;-987.0;127.0;1262.0;232.0
-166.0;80.0;-799;-1862;825.0;299.0;396.0;-65;908;-1120.0;288.0;1341.0;225.0
10.0;?;?;-203;883.0;1679.0;514.0;-83;2351;-1212.0;369.0;1221.0;164.0
-181.0;49.0;32;84;1227.0;1507.0;738.0;-85;4092;-1243.0;368.0;1189.0;240.0
-279.0;?;-11;26;1079.0;-36.0;748.0;-84;2518;-1268.0;178.0;1393.0;405.0
74.0;-445.0;26;74;788.0;?;449.0;-79;500;-1075.0;?;1288.0;264.0
485.0;-658.0;16;26;712.0;?;473.0;-74;816;-1184.0;-57.0;1084.0;212.0
708.0;-982.0;23;16;784.0;-365.0;549.0;-68;676;-1330.0;19.0;999.0;69.0
783.0;-1079.0;49;-46;812.0;-336.0;353.0;-54;576;-1165.0;111.0;?;-95.0
783.0;-1269.0;25;-116;826.0;-354.0;314.0;-45;1179;-989.0;168.0;830.0;-59.0
679.0;-1180.0;19;-30;954.0;-420.0;250.0;-36;969;-894.0;176.0;774.0;80.0
737.0;-1028.0;47;-142;831.0;-468.0;160.0;-19;1705;-821.0;182.0;737.0;122.0
?;-759.0;24;-133;892.0;-413.0;177.0;-6;1297;-771.0;171.0;762.0;102.0
1038.0;-555.0;-13;-103;1047.0;-725.0;223.0;4;-1625;-741.0;137.0;816.0;112.0
1103.0;-493.0;69;-160;1165.0;-501.0;293.0;9;-2259;-758.0;115.0;931.0;151.0
?;-354.0;-29;318;1335.0;-396.0;344.0;11;-2669;-823.0;68.0;1075.0;186.0
803.0;-205.0;93;-586;1388.0;2121.0;426.0;8;-1281;-875.0;2.0;1139.0;158.0
564.0;-144.0;-499;?;1204.0;2302.0;429.0;0;2319;-1002.0;122.0;1053.0;164.0
-64.0;-232.0;-2043;-3258;847.0;267.0;609.0;-5;1813;-1121.0;259.0;1247.0;177.0
-708.0;-664.0;-2140;-2398;809.0;-1320.0;616.0;-10;766;-1120.0;165.0;1214.0;162.0
-992.0;-417.0;-901;-2557;?;1321.0;351.0;-12;1075;?;6.0;941.0;221.0
-845.0;50.0;454;-1312;1308.0;686.0;157.0;-11;?;-1304.0;67.0;1092.0;202.0
-727.0;-136.0;1464;-627;903.0;-930.0;104.0;-11;857;-994.0;45.0;1311.0;-117.0
-749.0;46.0;1062;-131;740.0;?;240.0;-11;808;-895.0;-58.0;1243.0;-28.0
-408.0;512.0;372;2269;570.0;-323.0;446.0;-11;810;-1091.0;17.0;?;-22.0
-221.0;637.0;115;2615;626.0;-152.0;466.0;-12;821;-1224.0;116.0;762.0;-187.0
-417.0;627.0;-508;2443;563.0;-238.0;403.0;-12;750;-1036.0;188.0;690.0;-90.0
-527.0;707.0;-731;2150;765.0;-37.0;271.0;-13;753;-817.0;254.0;692.0;33.0
-489.0;819.0;-1674;3273;806.0;-3.0;?;-13;836;-706.0;271.0;705.0;?
-494.0;869.0;-1712;3332;?;161.0;115.0;-14;820;-655.0;249.0;805.0;194.0
-408.0;865.0;2849;1708;1199.0;228.0;74.0;-16;777;-672.0;198.0;?;248.0
-391.0;811.0;4705;3519;1456.0;219.0;131.0;-18;786;-734.0;294.0;935.0;283.0
-419.0;569.0;-264;-474;1080.0;5.0;174.0;-23;765;-810.0;374.0;1104.0;260.0
-566.0;402.0;-1539;-2556;1454.0;119.0;241.0;-30;462;-854.0;263.0;1251.0;268.0
-529.0;251.0;-127;803;1327.0;343.0;341.0;-41;?;-991.0;94.0;1345.0;360.0
-318.0;190.0;-1234;-735;801.0;359.0;613.0;-62;1318;-1097.0;124.0;1391.0;309.0
-200.0;512.0;-427;-656;1042.0;872.0;838.0;-81;1979;-1200.0;114.0;1284.0;119.0
-186.0;309.0;181;94;1235.0;2125.0;703.0;-86;3365;-1297.0;259.0;1147.0;70.0
?;150.0;?;-282;1035.0;734.0;682.0;-83;1908;-1393.0;139.0;1300.0;236.0
-290.0;22.0;126;170;800.0;287.0;400.0;-80;347;-1122.0;39.0;1301.0;142.0
114.0;-221.0;-31;-34;752.0;137.0;522.0;-75;845;-1120.0;-20.0;1140.0;124.0
?;-430.0;17;-1;811.0;-283.0;628.0;-67;?;-1290.0;19.0;993.0;80.0
597.0;-590.0;40;32;827.0;-329.0;445.0;-60;706;-1197.0;76.0;889.0;16.0
528.0;-664.0;?;-17;789.0;-344.0;433.0;-49;658;-1026.0;127.0;811.0;1.0
510.0;-705.0;17;?;887.0;-388.0;397.0;-34;1302;-894.0;151.0;763.0;75.0
522.0;-697.0;40;-7;841.0;-382.0;360.0;-21;1473;-808.0;189.0;756.0;80.0
648.0;-552.0;?;-70;855.0;-378.0;299.0;-10;1803;-741.0;197.0;804.0;76.0
758.0;-382.0;24;-117;1001.0;?;?;4;-700;-729.0;156.0;821.0;130.0
842.0;-307.0;28;-5;1171.0;-870.0;359.0;12;-4519;-761.0;176.0;898.0;173.0
873.0;-250.0;?;131;1361.0;149.0;479.0;10;355;-823.0;195.0;1070.0;182.0
768.0;-274.0;200;-491;1444.0;1482.0;455.0;8;1793;-865.0;102.0;1278.0;178.0
554.0;-93.0;-500;?;1274.0;2012.0;374.0;2;-644;-988.0;26.0;1240.0;233.0
307.0;-27.0;-1738;-2111;853.0;1358.0;466.0;-8;2029;-1168.0;98.0;1277.0;233.0
-2.0;-336.0;-1464;-1773;685.0;-1140.0;?;-10;1815;-1276.0;101.0;1285.0;132.0
-536.0;-263.0;-190;-1267;1123.0;1360.0;464.0;-11;743;-1274.0;-52.0;912.0;115.0
-569.0;198.0;864;-1981;1305.0;641.0;333.0;-11;897;?;58.0;990.0;137.0
-526.0;180.0;1068;-1954;1019.0;-1122.0;253.0;-11;711;-1054.0;117.0;1162.0;?
-541.0;114.0;1105;-2420;786.0;-456.0;247.0;-11;883;-837.0;-24.0;1120.0;-91.0
-255.0;315.0;983;-1662;585.0;-375.0;502.0;-11;791;-985.0;27.0;881.0;52.0
11.0;?;376;2035;593.0;-64.0;557.0;-11;813;-1116.0;119.0;737.0;-92.0
-160.0;321.0;-144;3028;711.0;-179.0;563.0;-12;786;-987.0;203.0;713.0;-19.0
-307.0;504.0;-763;2680;?;36.0;394.0;-12;756;-778.0;248.0;720.0;116.0
-368.0;472.0;-1070;2899;737.0;1.0;167.0;-13;784;-702.0;255.0;766.0;197.0
-372.0;475.0;-2537;3605;713.0;48.0;55.0;-13;834;-714.0;?;785.0;230.0
-350.0;?;-1393;3007;1012.0;163.0;121.0;-14;817;?;232.0;875.0;268.0
-350.0;460.0;?;34;1410.0;304.0;146.0;-17;835;-764.0;213.0;958.0;?
-395.0;400.0;3200;-1883;1285.0;179.0;190.0;-19;839;-783.0;198.0;1066.0;290.0
-589.0;244.0;?;-3583;961.0;?;162.0;-27;576;-886.0;266.0;1242.0;258.0
-726.0;75.0;-2307;-2199;1456.0;152.0;160.0;-25;362;-962.0;209.0;1311.0;244.0
-704.0;7.0;46;-373;1412.0;488.0;346.0;-35;523;-1082.0;?;1299.0;228.0
