Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
205.0;924.0;-137.0;1017.0;-269.0;-12;68.0
214.0;937.0;-141.0;1064.0;-301.0;-17;?
308.0;1026.0;-136.0;1089.0;-330.0;-20;87.0
358.0;1048.0;-136.0;1117.0;-363.0;-23;97.0
455.0;?;-143.0;1161.0;-393.0;-25;107.0
535.0;1097.0;-171.0;?;-449.0;?;116.0
484.0;1153.0;-195.0;1298.0;-522.0;-30;125.0
472.0;1237.0;-244.0;1310.0;-515.0;-27;134.0
421.0;1235.0;-306.0;1131.0;-446.0;-24;143.0
549.0;1022.0;-337.0;947.0;-488.0;-24;151.0
544.0;874.0;-432.0;874.0;-503.0;-24;157.0
?;922.0;?;967.0;-441.0;-24;162.0
484.0;947.0;-471.0;1063.0;-429.0;-24;165.0
430.0;979.0;-481.0;1025.0;-380.0;?;164.0
484.0;1043.0;-479.0;809.0;-305.0;?;163.0
338.0;988.0;-487.0;851.0;-324.0;-24;165.0
274.0;886.0;-522.0;?;-320.0;-24;167.0
226.0;910.0;?;959.0;-258.0;-24;171.0
214.0;985.0;-503.0;1054.0;-251.0;-24;174.0
344.0;986.0;-348.0;972.0;-177.0;-24;176.0
434.0;964.0;-326.0;914.0;-153.0;?;179.0
354.0;916.0;-293.0;860.0;-190.0;-24;181.0
390.0;874.0;-146.0;867.0;-259.0;-24;182.0
393.0;841.0;-136.0;782.0;-320.0;-24;181.0
403.0;846.0;-193.0;783.0;-272.0;-24;178.0
451.0;963.0;-244.0;883.0;-352.0;?;174.0
363.0;994.0;-189.0;868.0;-518.0;-24;172.0
391.0;926.0;-236.0;698.0;-612.0;-24;170.0
112.0;?;-314.0;889.0;-621.0;-24;166.0
352.0;917.0;-337.0;919.0;-459.0;-24;161.0
563.0;894.0;-311.0;937.0;-261.0;-24;155.0
577.0;948.0;-291.0;894.0;-352.0;-24;151.0
-203.0;905.0;-447.0;718.0;-584.0;-24;149.0
308.0;?;-516.0;447.0;-396.0;-24;?
474.0;887.0;-383.0;928.0;-331.0;?;145.0
247.0;932.0;-371.0;892.0;-419.0;-24;141.0
470.0;923.0;-458.0;1053.0;-373.0;-24;139.0
331.0;965.0;-414.0;1030.0;-313.0;?;138.0
445.0;1084.0;?;474.0;-822.0;-24;137.0
?;1012.0;-421.0;742.0;-279.0;-24;135.0
543.0;884.0;-227.0;627.0;-366.0;-24;134.0
640.0;836.0;-392.0;597.0;?;-24;131.0
500.0;812.0;-357.0;510.0;-220.0;-24;129.0
429.0;866.0;?;556.0;-358.0;-24;127.0
472.0;?;-694.0;626.0;-504.0;-24;126.0
703.0;878.0;-570.0;759.0;-201.0;-24;127.0
689.0;876.0;-435.0;952.0;-206.0;-24;128.0
514.0;946.0;-386.0;1023.0;-221.0;-24;128.0
428.0;971.0;-352.0;1119.0;-350.0;-24;127.0
344.0;984.0;-393.0;?;-390.0;-24;128.0
294.0;1067.0;-410.0;994.0;-528.0;-24;128.0
403.0;1108.0;-472.0;886.0;-627.0;-24;?
447.0;1039.0;-388.0;930.0;-579.0;-24;129.0
423.0;951.0;-437.0;856.0;-474.0;-24;132.0
463.0;883.0;-437.0;810.0;-410.0;-24;134.0
414.0;889.0;-337.0;829.0;-411.0;-24;?
434.0;913.0;-417.0;879.0;-436.0;-24;138.0
426.0;965.0;-503.0;896.0;-421.0;-24;139.0
452.0;964.0;-465.0;913.0;-446.0;-24;139.0
395.0;962.0;-429.0;888.0;?;-24;139.0
?;949.0;-408.0;884.0;-401.0;-24;139.0
417.0;926.0;-398.0;842.0;-416.0;?;139.0
416.0;924.0;-413.0;833.0;-436.0;-24;140.0
461.0;924.0;-433.0;845.0;-461.0;-24;141.0
463.0;943.0;-420.0;?;-457.0;-24;141.0
441.0;962.0;-384.0;894.0;-434.0;-24;142.0
409.0;950.0;?;900.0;-413.0;-24;142.0
418.0;943.0;-402.0;891.0;-402.0;-24;142.0
410.0;940.0;-436.0;891.0;-381.0;-24;?
383.0;?;-452.0;892.0;-397.0;-24;144.0
423.0;930.0;-429.0;864.0;-428.0;-24;146.0
434.0;937.0;-395.0;?;-468.0;-24;147.0
435.0;939.0;-372.0;?;-462.0;-24;148.0
?;929.0;-349.0;860.0;-413.0;-24;149.0
437.0;951.0;?;896.0;-411.0;-24;150.0
421.0;948.0;-398.0;890.0;-387.0;-24;152.0
398.0;924.0;-433.0;871.0;-394.0;-24;153.0
456.0;947.0;-444.0;883.0;-437.0;-24;156.0
451.0;944.0;?;856.0;?;-24;158.0
443.0;943.0;-408.0;854.0;-454.0;-24;160.0
431.0;905.0;-380.0;854.0;-409.0;-24;163.0
422.0;915.0;?;866.0;-402.0;-24;164.0
424.0;925.0;-400.0;858.0;-418.0;-24;167.0
437.0;944.0;-436.0;?;-423.0;-24;169.0
453.0;940.0;-461.0;875.0;?;-24;170.0
443.0;928.0;-432.0;875.0;-410.0;-24;172.0
443.0;?;-404.0;878.0;-428.0;-24;172.0
424.0;928.0;-397.0;857.0;?;-24;173.0
437.0;931.0;-418.0;877.0;-428.0;-24;174.0
?;942.0;-437.0;873.0;-418.0;-24;175.0
448.0;918.0;-423.0;?;-431.0;-24;176.0
413.0;906.0;-409.0;850.0;-422.0;-24;176.0
387.0;920.0;-414.0;862.0;-401.0;-24;176.0
389.0;968.0;-412.0;880.0;?;-24;177.0
414.0;954.0;-419.0;884.0;-439.0;-24;177.0
402.0;969.0;-420.0;854.0;-457.0;-24;177.0
388.0;952.0;-411.0;831.0;?;-25;178.0
369.0;?;-382.0;786.0;-446.0;-25;179.0
371.0;888.0;-368.0;816.0;-429.0;-28;180.0
368.0;935.0;-384.0;847.0;-419.0;-33;182.0
348.0;987.0;-403.0;837.0;-457.0;-35;184.0
299.0;987.0;-423.0;807.0;-542.0;-38;188.0
266.0;994.0;-398.0;?;-554.0;?;194.0
298.0;994.0;-361.0;869.0;-550.0;-53;202.0
328.0;971.0;-327.0;859.0;-479.0;-66;212.0
348.0;969.0;-340.0;879.0;-470.0;-79;224.0
389.0;956.0;-355.0;?;-456.0;-89;235.0
425.0;1016.0;-341.0;901.0;-424.0;-93;245.0
406.0;1038.0;-339.0;969.0;-449.0;-107;254.0
355.0;1111.0;-373.0;?;-458.0;-122;264.0
308.0;1087.0;-360.0;906.0;-466.0;-125;274.0
244.0;1038.0;-387.0;924.0;-379.0;-123;285.0
263.0;1067.0;-413.0;973.0;-324.0;-122;299.0
313.0;1085.0;-403.0;995.0;-183.0;-122;314.0
225.0;1041.0;-351.0;1269.0;-120.0;-122;329.0
220.0;1023.0;-302.0;967.0;-96.0;-122;342.0
344.0;1047.0;-222.0;1037.0;-191.0;-122;357.0
393.0;999.0;-151.0;908.0;-207.0;-123;373.0
403.0;927.0;-178.0;881.0;-176.0;-123;388.0
175.0;842.0;-649.0;641.0;-627.0;-111;716.0
246.0;869.0;-897.0;648.0;-619.0;-105;722.0
198.0;837.0;-1131.0;658.0;-613.0;-117;?
267.0;825.0;-630.0;671.0;-516.0;-129;732.0
?;856.0;-412.0;826.0;-504.0;-131;734.0
340.0;857.0;-369.0;?;-504.0;-164;737.0
388.0;886.0;-392.0;811.0;-420.0;-139;741.0
190.0;887.0;-402.0;744.0;-501.0;-192;744.0
213.0;923.0;-351.0;745.0;?;-156;747.0
280.0;950.0;-291.0;830.0;-692.0;142;749.0
382.0;906.0;-331.0;824.0;-606.0;197;751.0
457.0;870.0;-378.0;869.0;-473.0;?;754.0
527.0;883.0;-346.0;877.0;-447.0;162;756.0
476.0;898.0;-346.0;880.0;-558.0;140;759.0
519.0;893.0;-423.0;848.0;-613.0;147;761.0
410.0;932.0;-479.0;776.0;-623.0;?;764.0
390.0;964.0;?;906.0;-587.0;146;767.0
419.0;1060.0;-458.0;994.0;-575.0;152;770.0
482.0;1138.0;-563.0;1137.0;-545.0;147;773.0
518.0;1384.0;-578.0;1255.0;-376.0;145;775.0
536.0;1329.0;-586.0;862.0;-336.0;143;777.0
414.0;1107.0;-504.0;796.0;-469.0;142;779.0
348.0;990.0;-478.0;910.0;-613.0;142;780.0
448.0;1027.0;-471.0;1049.0;-677.0;142;780.0
?;911.0;-421.0;875.0;-447.0;142;779.0
326.0;751.0;-255.0;861.0;-106.0;142;778.0
130.0;658.0;-269.0;910.0;-29.0;142;781.0
180.0;675.0;-426.0;872.0;9.0;?;784.0
169.0;732.0;-603.0;925.0;-106.0;141;787.0
159.0;768.0;-524.0;867.0;-221.0;141;790.0
262.0;818.0;-262.0;727.0;-248.0;141;790.0
348.0;873.0;-43.0;749.0;-226.0;141;789.0
331.0;825.0;26.0;812.0;?;140;788.0
320.0;852.0;-8.0;940.0;-170.0;140;787.0
368.0;?;-122.0;1006.0;-150.0;140;787.0
392.0;836.0;-183.0;1025.0;-168.0;141;787.0
428.0;864.0;-276.0;1106.0;-180.0;139;786.0
477.0;961.0;-297.0;1194.0;-197.0;141;785.0
567.0;1090.0;-241.0;1233.0;-236.0;141;783.0
576.0;1093.0;-209.0;1176.0;-298.0;138;782.0
555.0;1051.0;-229.0;?;-262.0;146;780.0
532.0;1175.0;-255.0;1319.0;-241.0;134;779.0
601.0;1260.0;-294.0;1327.0;-349.0;151;777.0
670.0;1178.0;-360.0;1079.0;-556.0;137;775.0
627.0;1004.0;-419.0;1042.0;-643.0;137;775.0
485.0;1058.0;-408.0;1221.0;-493.0;188;772.0
385.0;1097.0;-347.0;1240.0;-358.0;-5;767.0
?;1092.0;-393.0;1128.0;?;-121;762.0
415.0;1000.0;-548.0;1055.0;-341.0;-53;762.0
331.0;973.0;-733.0;1062.0;-301.0;-78;766.0
269.0;919.0;-700.0;1037.0;-323.0;-92;771.0
227.0;937.0;-394.0;1035.0;-302.0;?;774.0
204.0;952.0;-229.0;1053.0;-296.0;-124;777.0
183.0;933.0;-258.0;1016.0;-303.0;-197;780.0
156.0;872.0;-245.0;903.0;-318.0;-119;782.0
136.0;802.0;-183.0;794.0;-353.0;170;784.0
155.0;747.0;-141.0;804.0;-275.0;169;785.0
229.0;759.0;-150.0;845.0;-215.0;132;786.0
325.0;807.0;-172.0;966.0;-185.0;163;788.0
298.0;922.0;-186.0;1163.0;-168.0;140;790.0
348.0;1041.0;-197.0;1224.0;-243.0;152;792.0
412.0;1141.0;-184.0;1345.0;-266.0;147;794.0
615.0;1259.0;-168.0;1583.0;-244.0;145;?
698.0;1391.0;-185.0;1542.0;-266.0;149;793.0
804.0;1115.0;-221.0;1104.0;-219.0;146;?
707.0;861.0;-247.0;1084.0;?;149;?
522.0;951.0;-302.0;1304.0;-146.0;150;?
437.0;1009.0;-399.0;1270.0;-117.0;?;790.0
324.0;924.0;-481.0;1077.0;-83.0;151;786.0
207.0;791.0;-468.0;894.0;-160.0;151;786.0
157.0;812.0;-453.0;801.0;-228.0;150;791.0
228.0;849.0;-419.0;?;-317.0;150;799.0
212.0;842.0;-295.0;779.0;-334.0;150;801.0
178.0;804.0;-104.0;821.0;-303.0;?;799.0
168.0;820.0;-25.0;838.0;-272.0;150;797.0
236.0;855.0;-79.0;879.0;-284.0;151;794.0
356.0;828.0;-177.0;892.0;-287.0;149;792.0
395.0;811.0;-302.0;988.0;-216.0;152;790.0
396.0;875.0;-316.0;1113.0;-177.0;149;789.0
452.0;1051.0;-237.0;1268.0;-227.0;150;787.0
548.0;1104.0;-200.0;1222.0;-371.0;155;785.0
506.0;1132.0;-267.0;1337.0;-395.0;142;?
486.0;1169.0;-309.0;1268.0;-366.0;167;779.0
617.0;1230.0;-265.0;1174.0;-423.0;134;775.0
732.0;1072.0;-264.0;1043.0;-572.0;166;770.0
616.0;1037.0;-391.0;1193.0;-603.0;168;767.0
497.0;1195.0;-494.0;1372.0;-555.0;-113;764.0
454.0;1228.0;-427.0;1335.0;-450.0;-140;761.0
481.0;1064.0;?;1178.0;?;?;?
427.0;966.0;-609.0;1145.0;-216.0;-73;758.0
364.0;952.0;-758.0;1196.0;-224.0;-77;760.0
321.0;937.0;-627.0;1187.0;-238.0;-93;764.0
267.0;960.0;-462.0;1103.0;-280.0;-101;767.0
235.0;884.0;-303.0;?;-252.0;-190;770.0
192.0;865.0;-193.0;937.0;-259.0;-34;?
118.0;792.0;-156.0;862.0;-227.0;214;773.0
151.0;735.0;-166.0;800.0;-205.0;155;775.0
157.0;693.0;-188.0;820.0;-125.0;146;777.0
170.0;780.0;-215.0;943.0;-131.0;159;779.0
240.0;917.0;-234.0;1163.0;-166.0;136;781.0
255.0;1073.0;-233.0;1304.0;-220.0;150;783.0
?;1217.0;-184.0;1555.0;-240.0;145;785.0
386.0;1386.0;-129.0;1616.0;-295.0;151;786.0
512.0;1283.0;-114.0;1127.0;-447.0;154;788.0
665.0;921.0;-155.0;988.0;-415.0;152;789.0
585.0;999.0;-197.0;1269.0;-199.0;153;790.0
461.0;?;-216.0;1319.0;-143.0;154;790.0
408.0;997.0;-244.0;1061.0;-96.0;156;790.0
305.0;858.0;-345.0;870.0;-212.0;156;790.0
256.0;734.0;-499.0;775.0;-203.0;156;793.0
328.0;780.0;-466.0;788.0;-259.0;156;798.0
313.0;792.0;-314.0;797.0;-279.0;156;801.0
266.0;830.0;-121.0;819.0;-323.0;156;799.0
276.0;864.0;-19.0;877.0;-286.0;156;797.0
322.0;887.0;-140.0;911.0;-277.0;156;794.0
?;861.0;?;905.0;-265.0;155;791.0
321.0;880.0;-299.0;1018.0;-210.0;157;788.0
387.0;1027.0;-297.0;1178.0;-208.0;153;785.0
469.0;1156.0;-316.0;1259.0;-277.0;?;783.0
508.0;1145.0;-293.0;1193.0;-362.0;153;778.0
383.0;1049.0;-258.0;1181.0;-270.0;156;772.0
450.0;1190.0;-230.0;1086.0;-281.0;166;767.0
582.0;?;-222.0;1052.0;-377.0;138;763.0
566.0;1019.0;-300.0;1148.0;-510.0;198;759.0
498.0;1153.0;-385.0;1393.0;-491.0;89;756.0
451.0;1305.0;-356.0;?;-498.0;-122;749.0
448.0;1152.0;-224.0;1125.0;-420.0;-61;744.0
431.0;990.0;-428.0;966.0;-292.0;-30;740.0
401.0;924.0;-625.0;1073.0;-195.0;-81;740.0
319.0;963.0;-656.0;1121.0;-157.0;-65;745.0
282.0;904.0;?;1064.0;-256.0;-114;751.0
271.0;914.0;-423.0;944.0;-306.0;-121;755.0
243.0;549.0;-282.0;881.0;-331.0;-148;758.0
178.0;805.0;-163.0;869.0;-337.0;-212;762.0
112.0;778.0;-112.0;861.0;-301.0;37;766.0
132.0;893.0;-93.0;1023.0;-271.0;?;771.0
192.0;1077.0;-187.0;1155.0;?;147;775.0
207.0;1148.0;-244.0;1165.0;-331.0;165;780.0
139.0;1096.0;-266.0;1240.0;-299.0;166;784.0
206.0;1320.0;-208.0;1421.0;-199.0;158;788.0
266.0;1201.0;?;997.0;-172.0;175;791.0
335.0;797.0;-131.0;879.0;-184.0;167;794.0
305.0;937.0;-172.0;1284.0;36.0;170;794.0
?;1135.0;-138.0;1390.0;17.0;170;793.0
543.0;1048.0;-66.0;1220.0;-20.0;170;792.0
380.0;863.0;-53.0;1005.0;-16.0;171;791.0
411.0;789.0;-180.0;968.0;11.0;171;793.0
432.0;808.0;-170.0;986.0;-128.0;171;?
420.0;809.0;-111.0;932.0;-196.0;171;?
419.0;847.0;-198.0;915.0;-133.0;171;802.0
432.0;855.0;-135.0;929.0;-122.0;171;801.0
442.0;840.0;?;951.0;-170.0;170;799.0
425.0;828.0;-179.0;928.0;-158.0;174;797.0
414.0;810.0;-353.0;981.0;-136.0;168;795.0
425.0;922.0;-306.0;1109.0;-140.0;174;793.0
445.0;1067.0;-272.0;1173.0;-249.0;171;792.0
479.0;1075.0;-284.0;1040.0;?;167;790.0
417.0;1054.0;-319.0;1176.0;-332.0;187;?
336.0;1257.0;-275.0;1364.0;-304.0;147;783.0
602.0;?;-242.0;1017.0;-485.0;212;779.0
619.0;1045.0;-252.0;1048.0;-571.0;125;?
377.0;1113.0;-346.0;1371.0;-574.0;-165;772.0
339.0;1386.0;-372.0;1404.0;-595.0;-106;767.0
454.0;1263.0;-286.0;1203.0;?;-20;762.0
406.0;?;-315.0;1042.0;-312.0;-60;758.0
301.0;869.0;-572.0;1096.0;-169.0;-53;758.0
215.0;871.0;-652.0;1180.0;-212.0;-68;764.0
314.0;?;-492.0;?;-266.0;-87;?
281.0;883.0;-410.0;1058.0;-320.0;-120;770.0
236.0;?;-277.0;908.0;-271.0;-125;772.0
219.0;745.0;-70.0;860.0;-210.0;-209;775.0
286.0;791.0;-34.0;869.0;-174.0;-85;778.0
342.0;801.0;-105.0;957.0;?;189;782.0
348.0;884.0;-239.0;1061.0;-182.0;169;786.0
345.0;995.0;-329.0;1375.0;-194.0;145;791.0
424.0;1358.0;-264.0;1666.0;-264.0;168;796.0
?;1460.0;-266.0;1746.0;-260.0;144;801.0
260.0;1554.0;-309.0;1742.0;-108.0;161;804.0
204.0;1357.0;-317.0;1059.0;-237.0;160;808.0
442.0;1052.0;-273.0;1057.0;-296.0;160;?
354.0;1081.0;-267.0;1288.0;51.0;163;810.0
177.0;1077.0;-284.0;1336.0;128.0;?;808.0
191.0;1037.0;?;1161.0;-12.0;162;812.0
231.0;980.0;91.0;1024.0;-157.0;162;818.0
302.0;910.0;?;957.0;-156.0;162;825.0
346.0;897.0;?;913.0;-215.0;162;832.0
376.0;816.0;149.0;749.0;-212.0;162;837.0
400.0;672.0;220.0;663.0;-203.0;162;840.0
436.0;624.0;47.0;736.0;-210.0;163;840.0
398.0;728.0;-148.0;1028.0;-236.0;162;839.0
398.0;948.0;-200.0;1063.0;-291.0;164;838.0
?;937.0;-251.0;925.0;-320.0;165;836.0
462.0;871.0;-264.0;1025.0;-266.0;162;833.0
435.0;1028.0;-303.0;1112.0;-269.0;171;832.0
451.0;1008.0;-331.0;1097.0;-348.0;158;830.0
366.0;1179.0;-368.0;1260.0;-395.0;174;827.0
404.0;1277.0;-362.0;1000.0;-495.0;166;827.0
521.0;1078.0;-407.0;1115.0;-564.0;155;828.0
424.0;1264.0;-345.0;1384.0;-524.0;215;829.0
423.0;1331.0;-337.0;1473.0;-537.0;-2;827.0
367.0;1302.0;-376.0;1423.0;-422.0;-208;822.0
374.0;1176.0;-344.0;1314.0;-268.0;-131;820.0
318.0;979.0;-489.0;1065.0;-184.0;-127;?
301.0;730.0;-581.0;861.0;-210.0;-128;825.0
304.0;634.0;-462.0;806.0;-236.0;-110;824.0
194.0;525.0;-378.0;?;-239.0;-137;822.0
161.0;560.0;-198.0;816.0;-199.0;-123;821.0
121.0;552.0;-47.0;806.0;-164.0;-151;821.0
170.0;699.0;-18.0;995.0;-155.0;-157;820.0
233.0;866.0;-160.0;1100.0;?;-147;820.0
265.0;1029.0;-288.0;1230.0;-220.0;-214;?
325.0;1167.0;-333.0;?;-218.0;-10;819.0
345.0;1336.0;-282.0;1668.0;-197.0;218;819.0
493.0;1475.0;-278.0;1781.0;-229.0;162;820.0
385.0;1433.0;-230.0;1669.0;-219.0;172;817.0
214.0;1285.0;-210.0;?;-220.0;184;815.0
283.0;?;?;1064.0;-348.0;168;815.0
414.0;1090.0;-214.0;1201.0;-344.0;182;?
?;1055.0;-198.0;1103.0;-201.0;173;808.0
383.0;893.0;-205.0;990.0;-62.0;177;806.0
336.0;872.0;-51.0;986.0;45.0;177;809.0
355.0;828.0;-63.0;879.0;-41.0;175;815.0
389.0;701.0;-320.0;768.0;-209.0;177;823.0
441.0;591.0;-370.0;666.0;-230.0;176;827.0
470.0;562.0;-134.0;709.0;-66.0;176;828.0
361.0;549.0;35.0;880.0;121.0;177;826.0
315.0;653.0;20.0;982.0;-51.0;177;824.0
428.0;834.0;-204.0;1053.0;-414.0;178;824.0
480.0;980.0;-412.0;1024.0;-442.0;?;823.0
509.0;1066.0;-439.0;1108.0;-273.0;179;824.0
523.0;1138.0;-290.0;1318.0;-12.0;176;824.0
485.0;1192.0;-102.0;1342.0;-55.0;179;?
483.0;1159.0;?;1314.0;-262.0;180;825.0
455.0;1281.0;-533.0;1139.0;-332.0;171;826.0
505.0;1081.0;-451.0;937.0;-352.0;192;827.0
455.0;?;-278.0;1109.0;-356.0;159;829.0
355.0;1048.0;-104.0;1423.0;-327.0;200;829.0
343.0;1229.0;-173.0;1403.0;-334.0;167;830.0
348.0;1190.0;-370.0;1281.0;-308.0;-116;829.0
385.0;1195.0;-438.0;1207.0;-335.0;-167;829.0
388.0;1091.0;-480.0;1134.0;-357.0;-100;829.0
334.0;1043.0;-395.0;?;?;-122;825.0
379.0;917.0;-270.0;1016.0;-313.0;-98;822.0
354.0;792.0;-207.0;991.0;-229.0;-104;817.0
382.0;742.0;-213.0;897.0;-136.0;-102;816.0
468.0;612.0;-212.0;838.0;-84.0;-108;816.0
548.0;559.0;-237.0;963.0;?;-121;814.0
340.0;542.0;-255.0;1021.0;-65.0;?;811.0
236.0;681.0;-213.0;1081.0;-88.0;-136;808.0
312.0;859.0;-168.0;1253.0;-113.0;-163;805.0
?;1135.0;-220.0;1519.0;-203.0;-196;800.0
486.0;1402.0;-344.0;1732.0;-249.0;38;796.0
546.0;1586.0;-375.0;1828.0;?;267;792.0
449.0;1440.0;-277.0;1555.0;-48.0;54;789.0
184.0;1011.0;-267.0;1160.0;11.0;-193;788.0
226.0;931.0;-362.0;1265.0;-77.0;-178;784.0
354.0;1128.0;-410.0;?;-323.0;-167;779.0
347.0;1001.0;-389.0;1102.0;-436.0;-181;774.0
428.0;825.0;-249.0;982.0;-306.0;-168;770.0
471.0;785.0;19.0;934.0;-162.0;-177;773.0
486.0;753.0;137.0;946.0;-157.0;-173;781.0
474.0;752.0;-173.0;?;-292.0;-173;787.0
455.0;694.0;?;783.0;-428.0;-174;787.0
443.0;693.0;-431.0;745.0;-476.0;-173;786.0
434.0;?;-311.0;787.0;-446.0;-174;786.0
498.0;778.0;-237.0;836.0;-387.0;-174;787.0
518.0;830.0;-291.0;930.0;-378.0;-174;788.0
536.0;827.0;-396.0;967.0;-352.0;-174;787.0
598.0;859.0;-516.0;1069.0;-311.0;?;?
?;910.0;-517.0;1137.0;-289.0;-173;791.0
655.0;964.0;-463.0;1291.0;-264.0;-173;792.0
646.0;1074.0;-431.0;1339.0;-172.0;-173;792.0
643.0;1099.0;-450.0;1501.0;-124.0;-173;793.0
543.0;1299.0;?;1442.0;-149.0;-172;797.0
544.0;1270.0;-537.0;1118.0;-272.0;-172;802.0
583.0;1015.0;-573.0;836.0;-380.0;-173;807.0
479.0;926.0;-521.0;1151.0;-395.0;-175;811.0
409.0;1148.0;-429.0;1333.0;-443.0;-177;813.0
409.0;1270.0;-354.0;1376.0;-577.0;-176;814.0
426.0;1263.0;-311.0;1348.0;-607.0;-166;818.0
276.0;1175.0;-457.0;1319.0;-407.0;-148;822.0
317.0;1205.0;-589.0;1254.0;-380.0;-118;820.0
435.0;1310.0;-167.0;1589.0;-427.0;-153;748.0
?;1292.0;?;1509.0;-358.0;-152;740.0
?;1256.0;-248.0;1425.0;-478.0;-152;731.0
559.0;1134.0;-380.0;1172.0;-477.0;-152;722.0
551.0;941.0;-380.0;1020.0;?;-152;713.0
568.0;836.0;-274.0;994.0;-227.0;?;714.0
609.0;731.0;-357.0;922.0;-231.0;-151;719.0
543.0;608.0;-436.0;812.0;-304.0;-151;725.0
473.0;565.0;-450.0;778.0;-352.0;-151;729.0
506.0;566.0;-411.0;791.0;-307.0;-151;731.0
509.0;662.0;-300.0;885.0;-290.0;-151;735.0
533.0;780.0;?;988.0;-346.0;?;739.0
573.0;923.0;-490.0;1041.0;-350.0;-150;741.0
586.0;1026.0;-522.0;1172.0;-326.0;-150;743.0
515.0;1081.0;?;1093.0;-310.0;-150;744.0
493.0;1012.0;-491.0;1148.0;-331.0;-150;749.0
456.0;1176.0;?;1073.0;-326.0;-150;754.0
537.0;1011.0;-535.0;?;-450.0;-150;757.0
477.0;1061.0;-529.0;1311.0;-484.0;-154;759.0
338.0;1261.0;-455.0;1424.0;-475.0;-153;761.0
296.0;1292.0;-371.0;1436.0;-444.0;-177;766.0
303.0;1291.0;-374.0;1301.0;-386.0;-177;769.0
302.0;1148.0;-398.0;1141.0;-325.0;-93;774.0
350.0;995.0;-545.0;1010.0;-262.0;-54;780.0
401.0;841.0;-461.0;1053.0;-248.0;-64;?
445.0;778.0;-305.0;1092.0;-273.0;-59;787.0
406.0;745.0;-190.0;1063.0;-223.0;-75;779.0
337.0;528.0;-119.0;964.0;-143.0;-96;770.0
277.0;574.0;?;911.0;-31.0;-110;761.0
244.0;599.0;-204.0;953.0;6.0;-125;749.0
275.0;799.0;-361.0;1178.0;30.0;-137;738.0
326.0;1104.0;-408.0;1544.0;-69.0;?;?
455.0;1409.0;-367.0;1675.0;-185.0;-145;?
417.0;?;-269.0;?;-292.0;-152;709.0
404.0;1545.0;-196.0;1666.0;-248.0;-147;701.0
370.0;1205.0;-159.0;1267.0;-269.0;-141;696.0
350.0;1178.0;-182.0;1291.0;-273.0;-141;690.0
423.0;1236.0;-244.0;1283.0;-280.0;-140;683.0
394.0;?;-291.0;1142.0;-236.0;-140;674.0
286.0;997.0;-283.0;1094.0;-133.0;-139;665.0
312.0;946.0;-177.0;940.0;-172.0;-139;?
312.0;807.0;-171.0;761.0;-301.0;-139;679.0
264.0;?;?;670.0;-344.0;-139;690.0
246.0;586.0;-216.0;722.0;-339.0;-139;698.0
260.0;659.0;?;801.0;-325.0;-139;?
326.0;731.0;-25.0;781.0;-392.0;-139;704.0
411.0;761.0;-181.0;777.0;-437.0;-139;705.0
465.0;760.0;-368.0;841.0;-457.0;-139;710.0
570.0;899.0;-398.0;1065.0;-435.0;-138;717.0
576.0;1051.0;-360.0;1279.0;-381.0;-138;721.0
502.0;1116.0;-359.0;1202.0;-351.0;-137;726.0
485.0;1089.0;-420.0;1321.0;-359.0;-137;730.0
428.0;1259.0;-464.0;1222.0;-395.0;-137;733.0
579.0;1135.0;-532.0;989.0;-515.0;-137;737.0
512.0;1085.0;-537.0;1258.0;-505.0;-135;742.0
414.0;1299.0;-436.0;1513.0;?;-130;746.0
427.0;1359.0;-361.0;1480.0;-492.0;-112;748.0
384.0;1302.0;-376.0;1440.0;-359.0;-85;749.0
365.0;1193.0;-437.0;1304.0;-221.0;-68;752.0
347.0;1045.0;-616.0;1062.0;-173.0;-55;756.0
275.0;868.0;-580.0;?;-191.0;-47;764.0
231.0;773.0;-454.0;936.0;?;-53;764.0
187.0;692.0;-358.0;858.0;-205.0;-61;755.0
185.0;586.0;-182.0;757.0;?;-74;751.0
117.0;484.0;-31.0;734.0;-112.0;-86;746.0
112.0;556.0;-64.0;804.0;-62.0;-101;741.0
84.0;673.0;-127.0;938.0;-52.0;-118;735.0
156.0;883.0;-197.0;1275.0;-75.0;-128;727.0
233.0;1190.0;-211.0;1643.0;-135.0;-137;719.0
360.0;1398.0;-189.0;1828.0;-223.0;-144;712.0
317.0;1401.0;-140.0;1879.0;-282.0;-142;705.0
305.0;1493.0;-100.0;1530.0;-395.0;-136;697.0
493.0;1221.0;-87.0;1244.0;-476.0;-133;689.0
672.0;1201.0;-121.0;1344.0;-426.0;-134;679.0
614.0;1175.0;-193.0;1164.0;-358.0;-133;667.0
442.0;1035.0;-222.0;1021.0;-177.0;?;656.0
358.0;953.0;-214.0;966.0;-122.0;-133;652.0
389.0;877.0;-305.0;936.0;-169.0;-133;656.0
405.0;813.0;-479.0;831.0;-261.0;-133;665.0
312.0;643.0;-428.0;690.0;-252.0;-133;675.0
274.0;541.0;-245.0;601.0;-230.0;-134;683.0
270.0;505.0;-24.0;598.0;-175.0;-134;690.0
?;1498.0;-312.0;1868.0;-311.0;-151;?
