InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
614.0;328.0;86.0;237.0;381.0;609.0;-400.0
596.0;454.0;156.0;185.0;528.0;765.0;-536.0
-322.0;-429.0;284.0;332.0;72.0;749.0;-152.0
446.0;112.0;560.0;-360.0;619.0;958.0;-477.0
-322.0;-419.0;309.0;339.0;47.0;835.0;-165.0
358.0;-42.0;866.0;-391.0;606.0;1052.0;-331.0
592.0;361.0;537.0;73.0;704.0;862.0;-557.0
40.0;-118.0;415.0;931.0;172.0;693.0;-167.0
112.0;293.0;367.0;234.0;425.0;140.0;-290.0
429.0;-18.0;654.0;-393.0;158.0;674.0;-776.0
347.0;-183.0;687.0;684.0;226.0;909.0;5.0
474.0;438.0;857.0;-460.0;535.0;914.0;-644.0
326.0;401.0;319.0;-6.0;633.0;615.0;-643.0
354.0;329.0;275.0;9.0;679.0;559.0;-598.0
183.0;-19.0;127.0;767.0;317.0;390.0;-403.0
329.0;400.0;292.0;-8.0;637.0;607.0;-642.0
330.0;399.0;293.0;-10.0;634.0;614.0;-641.0
282.0;-196.0;290.0;1151.0;-8.0;366.0;30.0
417.0;338.0;514.0;-390.0;605.0;730.0;-651.0
407.0;-330.0;149.0;1004.0;319.0;586.0;53.0
124.0;11.0;849.0;-310.0;296.0;803.0;-678.0
-374.0;-81.0;252.0;370.0;-285.0;455.0;-84.0
-141.0;222.0;70.0;57.0;119.0;380.0;-414.0
25.0;-348.0;803.0;193.0;-48.0;1063.0;-267.0
297.0;449.0;895.0;282.0;422.0;710.0;-224.0
470.0;100.0;39.0;736.0;589.0;452.0;-434.0
-595.0;-673.0;154.0;897.0;-571.0;476.0;525.0
-143.0;231.0;67.0;56.0;118.0;411.0;-416.0
646.0;493.0;908.0;-613.0;-85.0;834.0;-865.0
346.0;-121.0;-37.0;531.0;388.0;467.0;-493.0
525.0;531.0;200.0;-94.0;602.0;534.0;-662.0
588.0;484.0;117.0;73.0;697.0;482.0;-573.0
-36.0;-444.0;739.0;576.0;-15.0;927.0;176.0
351.0;-111.0;29.0;517.0;404.0;396.0;-483.0
-227.0;-587.0;876.0;809.0;-358.0;862.0;77.0
-299.0;-627.0;376.0;958.0;-377.0;649.0;406.0
345.0;-184.0;690.0;663.0;225.0;986.0;-5.0
440.0;316.0;421.0;-271.0;509.0;947.0;-519.0
334.0;-124.0;56.0;602.0;367.0;429.0;-490.0
599.0;359.0;205.0;248.0;594.0;528.0;-440.0
316.0;457.0;979.0;-329.0;492.0;727.0;-630.0
268.0;-50.0;66.0;788.0;456.0;389.0;-347.0
298.0;450.0;897.0;268.0;423.0;623.0;-232.0
-62.0;-468.0;79.0;988.0;-217.0;553.0;218.0
377.0;247.0;97.0;105.0;340.0;244.0;-453.0
112.0;294.0;354.0;234.0;427.0;100.0;-288.0
-130.0;-319.0;459.0;918.0;-19.0;713.0;-140.0
611.0;329.0;465.0;33.0;634.0;849.0;-446.0
-340.0;-94.0;341.0;-67.0;-54.0;629.0;-136.0
210.0;187.0;591.0;155.0;488.0;1228.0;-416.0
-108.0;-207.0;309.0;809.0;-1.0;541.0;-335.0
137.0;-57.0;285.0;949.0;277.0;662.0;-190.0
-237.0;70.0;635.0;-162.0;40.0;648.0;-594.0
-136.0;-591.0;152.0;760.0;-284.0;515.0;501.0
667.0;475.0;322.0;37.0;612.0;799.0;-545.0
452.0;-61.0;839.0;-105.0;413.0;1027.0;-506.0
-251.0;-188.0;775.0;-189.0;71.0;859.0;-369.0
502.0;154.0;185.0;538.0;591.0;474.0;-506.0
-324.0;-408.0;369.0;347.0;7.0;890.0;-174.0
407.0;-43.0;840.0;-500.0;337.0;937.0;-561.0
792.0;572.0;205.0;182.0;699.0;595.0;-689.0
-67.0;-162.0;23.0;1000.0;74.0;383.0;-392.0
626.0;223.0;158.0;651.0;691.0;618.0;-160.0
-83.0;-258.0;252.0;843.0;205.0;765.0;-286.0
615.0;332.0;-86.0;185.0;606.0;396.0;-436.0
635.0;221.0;45.0;454.0;451.0;444.0;-216.0
-93.0;314.0;954.0;-428.0;168.0;1025.0;-715.0
738.0;386.0;242.0;269.0;440.0;557.0;-390.0
-266.0;-103.0;138.0;213.0;-47.0;322.0;-210.0
185.0;-62.0;780.0;-471.0;418.0;785.0;-1104.0
53.0;-101.0;45.0;893.0;-14.0;517.0;-347.0
3.0;290.0;806.0;-100.0;249.0;994.0;-605.0
215.0;227.0;601.0;181.0;499.0;1220.0;-411.0
343.0;-261.0;98.0;875.0;101.0;510.0;-171.0
108.0;293.0;396.0;233.0;421.0;118.0;-290.0
