InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accZ;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;Accelerometer LWR accZ;InertialMeasurementUnit R-SHOE EuY
99;522.0;64.0;-861.0;1024.0;-386.0;478.0;296.0;367.0;-24
99;521.0;94.0;-862.0;1019.0;-387.0;478.0;274.0;335.0;-24
99;521.0;91.0;-863.0;1016.0;-390.0;477.0;305.0;338.0;-24
46;482.0;281.0;71.0;989.0;-76.0;-144.0;137.0;51.0;-51
49;479.0;223.0;75.0;1024.0;-56.0;-159.0;89.0;47.0;-51
55;473.0;199.0;80.0;948.0;-45.0;-178.0;26.0;50.0;-51
171;570.0;643.0;-475.0;942.0;-371.0;645.0;498.0;127.0;-40
99;514.0;210.0;-860.0;1041.0;-355.0;409.0;153.0;370.0;-24
99;510.0;164.0;-860.0;1022.0;-353.0;401.0;220.0;401.0;-24
166;734.0;-107.0;-958.0;1054.0;-351.0;379.0;304.0;531.0;-36
-202;357.0;162.0;-478.0;1025.0;-542.0;425.0;642.0;466.0;-27
99;349.0;-842.0;-843.0;1001.0;-500.0;149.0;42.0;168.0;-24
145;306.0;-73.0;-796.0;1087.0;-508.0;375.0;391.0;511.0;-28
129;340.0;458.0;-451.0;1018.0;-384.0;390.0;391.0;158.0;-27
122;321.0;379.0;-474.0;1001.0;-372.0;397.0;485.0;185.0;-27
92;481.0;676.0;-580.0;1026.0;-649.0;668.0;635.0;228.0;-32
-145;409.0;191.0;-579.0;953.0;-328.0;-120.0;844.0;169.0;-28
99;504.0;57.0;-858.0;1024.0;-332.0;412.0;353.0;415.0;-24
-11;262.0;-222.0;24.0;909.0;-127.0;-140.0;47.0;447.0;-34
99;505.0;30.0;-855.0;1029.0;-329.0;410.0;392.0;435.0;-24
99;506.0;87.0;-852.0;1021.0;-328.0;409.0;377.0;381.0;-24
-144;401.0;-322.0;-603.0;1148.0;-260.0;-214.0;796.0;599.0;-27
-145;399.0;-315.0;-620.0;1177.0;-267.0;-210.0;703.0;328.0;-27
99;530.0;57.0;-875.0;1031.0;-427.0;513.0;306.0;398.0;-24
-151;447.0;57.0;-247.0;1009.0;-530.0;600.0;293.0;423.0;-23
-151;446.0;52.0;-246.0;1000.0;-535.0;598.0;307.0;452.0;-23
-151;445.0;47.0;-239.0;1003.0;-536.0;601.0;328.0;422.0;-23
-178;558.0;79.0;-839.0;855.0;-228.0;374.0;531.0;305.0;-22
-180;578.0;4.0;-848.0;922.0;-234.0;402.0;152.0;320.0;-31
-151;443.0;65.0;-235.0;1015.0;-535.0;605.0;370.0;453.0;-23
-151;444.0;77.0;-228.0;998.0;-535.0;602.0;359.0;466.0;-23
-151;443.0;38.0;-227.0;1024.0;-534.0;604.0;346.0;508.0;-23
135;673.0;209.0;-576.0;907.0;-584.0;451.0;287.0;214.0;-25
-151;443.0;-1.0;-230.0;1017.0;-531.0;602.0;370.0;486.0;-23
-151;462.0;49.0;-260.0;1005.0;-511.0;592.0;335.0;462.0;-23
-151;463.0;37.0;-254.0;1003.0;-509.0;590.0;356.0;480.0;-23
-151;461.0;17.0;-256.0;1013.0;-510.0;590.0;371.0;510.0;-23
-154;363.0;206.0;-445.0;1011.0;-324.0;365.0;758.0;551.0;-27
-154;215.0;62.0;-171.0;995.0;-292.0;61.0;991.0;571.0;-25
-154;223.0;18.0;-180.0;917.0;-271.0;68.0;1001.0;570.0;-24
-154;234.0;8.0;-182.0;1072.0;-241.0;70.0;921.0;581.0;-24
-149;496.0;315.0;-580.0;1021.0;-520.0;530.0;340.0;234.0;-24
-149;492.0;304.0;-577.0;1020.0;-528.0;535.0;322.0;243.0;-24
-144;485.0;262.0;-569.0;1023.0;-536.0;545.0;301.0;251.0;-24
-115;435.0;0.0;-299.0;1288.0;-209.0;511.0;447.0;476.0;-34
-108;432.0;154.0;-375.0;957.0;-197.0;505.0;80.0;271.0;-27
61;449.0;337.0;-183.0;992.0;224.0;-479.0;219.0;40.0;-31
64;487.0;405.0;-162.0;994.0;220.0;-427.0;291.0;32.0;-32
65;525.0;442.0;-144.0;941.0;206.0;-375.0;323.0;184.0;-31
44;690.0;485.0;-71.0;1128.0;-147.0;179.0;-183.0;-14.0;-35
-37;193.0;587.0;-50.0;952.0;-65.0;430.0;302.0;-141.0;-10
118;237.0;579.0;-504.0;1034.0;-297.0;340.0;446.0;182.0;-27
-14;159.0;627.0;-51.0;1126.0;26.0;185.0;436.0;112.0;-2
-14;146.0;591.0;-80.0;984.0;9.0;113.0;467.0;153.0;9
118;225.0;504.0;-496.0;1064.0;-285.0;312.0;408.0;162.0;-27
-134;428.0;594.0;-567.0;838.0;-93.0;-265.0;-228.0;-433.0;-39
27;667.0;847.0;99.0;1333.0;4.0;90.0;-133.0;58.0;-36
88;549.0;41.0;206.0;1031.0;140.0;-191.0;251.0;385.0;-29
96;747.0;2.0;-837.0;1053.0;-334.0;103.0;258.0;340.0;-84
88;545.0;-7.0;200.0;1020.0;149.0;-195.0;235.0;414.0;-29
-123;390.0;75.0;-769.0;1859.0;-156.0;111.0;228.0;354.0;-42
88;541.0;37.0;197.0;1021.0;152.0;-201.0;211.0;411.0;-29
93;5.0;261.0;-40.0;984.0;113.0;-114.0;62.0;51.0;-22
88;536.0;55.0;198.0;1005.0;156.0;-208.0;232.0;382.0;-29
138;437.0;8.0;-116.0;1021.0;-514.0;483.0;258.0;493.0;-30
168;229.0;-304.0;-766.0;1007.0;-623.0;-8.0;56.0;348.0;-33
196;333.0;-136.0;-746.0;1002.0;-415.0;340.0;213.0;437.0;-33
181;334.0;72.0;-723.0;992.0;-418.0;355.0;272.0;447.0;-34
176;339.0;146.0;-707.0;1031.0;-417.0;369.0;303.0;431.0;-34
152;349.0;214.0;-693.0;994.0;-406.0;384.0;310.0;467.0;-34
219;358.0;312.0;-678.0;957.0;-396.0;403.0;354.0;443.0;-33
22;373.0;367.0;-661.0;834.0;-380.0;417.0;545.0;438.0;-35
-220;387.0;280.0;-639.0;1229.0;-357.0;428.0;656.0;511.0;-34
-160;617.0;-42.0;-651.0;1884.0;-771.0;599.0;236.0;433.0;-31
133;440.0;20.0;-115.0;1010.0;-515.0;482.0;368.0;497.0;-30
-182;435.0;-130.0;-551.0;1123.0;-269.0;446.0;259.0;390.0;-40
145;438.0;29.0;-110.0;982.0;-513.0;478.0;471.0;498.0;-30
-121;595.0;-68.0;-238.0;916.0;-495.0;460.0;-1.0;387.0;-34
-121;593.0;-82.0;-250.0;971.0;-494.0;446.0;16.0;428.0;-34
-173;505.0;321.0;-450.0;1099.0;-174.0;459.0;139.0;343.0;-75
112;360.0;166.0;-232.0;1013.0;-57.0;-563.0;232.0;296.0;-26
112;358.0;185.0;-217.0;1027.0;-62.0;-575.0;207.0;307.0;-27
41;135.0;113.0;-111.0;943.0;8.0;-215.0;19.0;142.0;-28
40;139.0;168.0;-113.0;952.0;-1.0;-209.0;27.0;125.0;-28
40;140.0;198.0;-111.0;952.0;-3.0;-211.0;8.0;95.0;-28
67;267.0;173.0;226.0;755.0;50.0;-355.0;587.0;423.0;-21
-71;-74.0;323.0;321.0;929.0;348.0;-534.0;1205.0;560.0;-40
66;223.0;244.0;192.0;832.0;37.0;-423.0;612.0;477.0;8
112;359.0;139.0;-208.0;1001.0;-74.0;-586.0;196.0;316.0;-30
112;361.0;140.0;-200.0;1024.0;-85.0;-593.0;186.0;327.0;-31
112;359.0;112.0;-178.0;1000.0;-87.0;-598.0;165.0;340.0;-32
112;361.0;92.0;-171.0;1013.0;-99.0;-600.0;156.0;357.0;-33
104;752.0;110.0;-431.0;1058.0;-548.0;406.0;742.0;709.0;-15
121;747.0;148.0;-440.0;943.0;-541.0;461.0;517.0;570.0;-8
129;748.0;216.0;-438.0;1016.0;-548.0;433.0;590.0;598.0;-11
95;615.0;20.0;-516.0;974.0;-609.0;528.0;515.0;573.0;-31
118;734.0;-78.0;-404.0;824.0;-510.0;385.0;63.0;320.0;-29
112;364.0;97.0;-171.0;1024.0;-120.0;-601.0;168.0;338.0;-34
109;336.0;50.0;-495.0;1053.0;-207.0;-633.0;406.0;470.0;-35
109;332.0;73.0;-506.0;1060.0;-203.0;-625.0;448.0;522.0;-35
68;304.0;20.0;17.0;1286.0;-201.0;-427.0;713.0;525.0;-38
160;303.0;1.0;30.0;1151.0;-200.0;-441.0;541.0;355.0;-39
-266;325.0;93.0;64.0;932.0;-182.0;-438.0;339.0;482.0;-39
-82;441.0;-486.0;-610.0;362.0;-132.0;-402.0;9.0;237.0;-37
42;238.0;216.0;-74.0;958.0;392.0;-625.0;128.0;137.0;-27
99;560.0;91.0;-912.0;1014.0;-498.0;568.0;412.0;432.0;-23
124;301.0;-102.0;-880.0;948.0;-490.0;315.0;640.0;611.0;-69
-123;173.0;1005.0;-113.0;1039.0;360.0;26.0;581.0;-46.0;26
71;138.0;97.0;-6.0;2127.0;440.0;-622.0;164.0;280.0;-7
-145;266.0;565.0;-32.0;1107.0;125.0;-25.0;615.0;214.0;-39
-144;308.0;695.0;-78.0;965.0;76.0;78.0;762.0;237.0;-40
180;864.0;254.0;-689.0;971.0;-641.0;662.0;477.0;430.0;-30
150;557.0;-53.0;-674.0;918.0;-618.0;603.0;479.0;696.0;-60
-143;865.0;266.0;-669.0;938.0;-636.0;559.0;401.0;379.0;-32
133;649.0;111.0;-782.0;650.0;-616.0;585.0;642.0;453.0;-28
-61;577.0;258.0;-659.0;951.0;458.0;-117.0;189.0;324.0;-9
116;703.0;344.0;239.0;1041.0;263.0;397.0;-136.0;342.0;-24
81;532.0;84.0;-672.0;892.0;-773.0;266.0;322.0;402.0;-38
-37;730.0;257.0;147.0;959.0;-11.0;-115.0;-12.0;69.0;-24
-71;521.0;211.0;-630.0;887.0;482.0;-201.0;169.0;267.0;-9
-80;465.0;185.0;-583.0;943.0;515.0;-267.0;163.0;235.0;-10
97;539.0;59.0;-865.0;944.0;-510.0;575.0;277.0;399.0;-23
-143;-775.0;-152.0;-208.0;313.0;99.0;-616.0;272.0;564.0;-73
-47;31.0;-184.0;-262.0;894.0;375.0;-503.0;125.0;325.0;-39
-67;98.0;110.0;-396.0;869.0;233.0;-449.0;38.0;127.0;-37
99;549.0;-47.0;-847.0;1015.0;-514.0;567.0;309.0;458.0;-24
-33;699.0;231.0;164.0;847.0;14.0;-119.0;-16.0;103.0;-23
156;459.0;548.0;-412.0;1057.0;-351.0;423.0;85.0;514.0;-35
-159;547.0;-126.0;-792.0;30.0;-723.0;680.0;346.0;450.0;-29
130;580.0;-33.0;-651.0;1039.0;-645.0;516.0;490.0;283.0;-28
101;574.0;92.0;-917.0;1002.0;-502.0;566.0;450.0;452.0;-23
99;550.0;60.0;-872.0;992.0;-473.0;546.0;326.0;421.0;-24
99;552.0;-4.0;-847.0;997.0;-521.0;560.0;228.0;457.0;-24
117;728.0;-140.0;-384.0;878.0;-499.0;353.0;3.0;271.0;-34
99;550.0;80.0;-871.0;1022.0;-471.0;545.0;275.0;434.0;-24
99;546.0;3.0;-867.0;1023.0;-462.0;531.0;375.0;438.0;-24
118;644.0;212.0;-946.0;1041.0;-443.0;573.0;459.0;592.0;-24
16;939.0;299.0;-494.0;1000.0;-541.0;513.0;897.0;295.0;-6
135;552.0;-203.0;-857.0;970.0;-584.0;554.0;438.0;554.0;-58
99;533.0;14.0;-861.0;1003.0;-456.0;531.0;392.0;442.0;-24
99;535.0;80.0;-868.0;1009.0;-439.0;528.0;326.0;351.0;-24
100;596.0;382.0;-903.0;963.0;-520.0;604.0;532.0;337.0;-24
99;537.0;78.0;-870.0;1032.0;-441.0;530.0;383.0;384.0;-24
97;541.0;139.0;-885.0;1341.0;-502.0;565.0;363.0;404.0;-23
-131;363.0;-280.0;-583.0;1026.0;-112.0;314.0;965.0;653.0;-26
-22;613.0;142.0;209.0;1182.0;74.0;-179.0;31.0;195.0;-21
97;321.0;162.0;214.0;1946.0;126.0;-456.0;459.0;463.0;-18
99;534.0;54.0;-867.0;1011.0;-439.0;532.0;378.0;411.0;-24
168;887.0;103.0;-1045.0;950.0;-573.0;277.0;380.0;357.0;-26
93;-5.0;192.0;-10.0;857.0;141.0;-126.0;1.0;17.0;-22
93;-4.0;220.0;-11.0;876.0;142.0;-124.0;-5.0;34.0;-22
99;535.0;30.0;-869.0;1013.0;-445.0;536.0;340.0;391.0;-24
-179;262.0;-238.0;-525.0;973.0;-399.0;341.0;823.0;718.0;-28
84;337.0;222.0;211.0;523.0;108.0;-449.0;460.0;531.0;-18
-61;491.0;-149.0;-117.0;284.0;-163.0;60.0;218.0;319.0;-21
-72;503.0;-151.0;-115.0;273.0;-162.0;45.0;194.0;255.0;-24
-159;524.0;-77.0;-737.0;1032.0;-515.0;691.0;-642.0;-86.0;-22
93;547.0;50.0;-715.0;1015.0;-777.0;312.0;434.0;433.0;-38
71;377.0;-68.0;-258.0;977.0;289.0;-624.0;-118.0;163.0;-21
56;295.0;347.0;-234.0;1029.0;310.0;-580.0;534.0;448.0;-23
-17;1049.0;296.0;-593.0;1033.0;-96.0;64.0;49.0;448.0;-26
1;380.0;750.0;141.0;918.0;112.0;94.0;301.0;70.0;-22
-102;205.0;62.0;-172.0;1031.0;569.0;-526.0;327.0;357.0;-31
-66;256.0;-91.0;-737.0;1192.0;-34.0;-210.0;-122.0;237.0;-36
32;178.0;368.0;346.0;909.0;272.0;-333.0;235.0;220.0;-29
-64;280.0;-55.0;-733.0;1067.0;-39.0;-233.0;-117.0;189.0;-35
138;604.0;12.0;-851.0;536.0;-551.0;471.0;273.0;466.0;-51
-179;275.0;214.0;-519.0;971.0;-401.0;290.0;948.0;214.0;-28
-62;341.0;192.0;107.0;958.0;-79.0;236.0;932.0;425.0;-24
-69;786.0;-118.0;-364.0;370.0;-382.0;68.0;276.0;207.0;-30
-154;466.0;-184.0;-593.0;1134.0;-26.0;18.0;-334.0;158.0;-1
-61;298.0;202.0;166.0;845.0;-46.0;182.0;998.0;456.0;-20
27;624.0;444.0;107.0;1059.0;8.0;129.0;706.0;73.0;-37
37;802.0;163.0;-369.0;1333.0;242.0;-599.0;335.0;355.0;-20
-126;619.0;127.0;-525.0;422.0;-634.0;339.0;124.0;206.0;-21
-15;158.0;649.0;-68.0;1016.0;18.0;167.0;476.0;137.0;1
-136;354.0;679.0;-277.0;1050.0;-139.0;302.0;417.0;-182.0;-29
122;1044.0;-32.0;-953.0;807.0;-618.0;630.0;424.0;502.0;-32
-8;-143.0;-719.0;546.0;961.0;733.0;-660.0;700.0;1004.0;-44
1;582.0;691.0;272.0;953.0;-1.0;247.0;244.0;-47.0;-22
-10;365.0;586.0;-49.0;971.0;33.0;662.0;421.0;-104.0;-10
-179;266.0;70.0;-522.0;1000.0;-399.0;290.0;943.0;212.0;-28
-65;795.0;360.0;-334.0;1381.0;-402.0;46.0;58.0;260.0;-57
-179;259.0;609.0;-516.0;985.0;-397.0;322.0;472.0;153.0;-28
60;411.0;363.0;-203.0;1011.0;230.0;-535.0;213.0;37.0;-30
1;598.0;200.0;204.0;543.0;-77.0;-693.0;336.0;415.0;-12
180;421.0;36.0;-832.0;931.0;-311.0;319.0;899.0;503.0;-24
-63;812.0;-124.0;-332.0;976.0;-397.0;40.0;-169.0;529.0;-54
36;336.0;-78.0;167.0;1050.0;351.0;-392.0;149.0;415.0;-46
-108;797.0;-627.0;-899.0;955.0;-605.0;-57.0;-489.0;597.0;-41
36;325.0;-56.0;194.0;949.0;350.0;-401.0;168.0;419.0;-45
-52;837.0;-127.0;-114.0;1337.0;36.0;-165.0;645.0;675.0;-38
-50;850.0;-170.0;-109.0;989.0;40.0;-140.0;613.0;897.0;-50
-40;773.0;91.0;-130.0;758.0;302.0;-468.0;430.0;445.0;-19
64;365.0;-210.0;80.0;849.0;94.0;249.0;897.0;537.0;-30
110;342.0;199.0;169.0;465.0;-181.0;-178.0;633.0;362.0;-71
81;625.0;2.0;-815.0;1009.0;-766.0;578.0;207.0;438.0;-30
36;313.0;-36.0;216.0;910.0;351.0;-413.0;142.0;414.0;-44
-27;1051.0;-116.0;-304.0;1597.0;26.0;-168.0;360.0;666.0;-68
-40;757.0;92.0;-153.0;580.0;272.0;-485.0;456.0;544.0;2
-108;763.0;23.0;-460.0;1070.0;-502.0;345.0;785.0;573.0;-23
-103;703.0;78.0;-377.0;947.0;-437.0;238.0;938.0;639.0;-24
-119;672.0;134.0;-340.0;959.0;-398.0;191.0;1000.0;647.0;-24
-113;650.0;182.0;-308.0;967.0;-359.0;138.0;1018.0;643.0;-24
113;621.0;71.0;-933.0;1038.0;-475.0;613.0;200.0;349.0;-24
11;745.0;229.0;37.0;991.0;-78.0;687.0;768.0;316.0;-41
107;575.0;63.0;-869.0;1036.0;-481.0;658.0;145.0;304.0;-24
99;543.0;133.0;-885.0;1022.0;-448.0;526.0;274.0;344.0;-24
-4;63.0;710.0;248.0;977.0;356.0;-139.0;387.0;69.0;-16
-17;466.0;12.0;-563.0;1012.0;139.0;-372.0;918.0;646.0;-26
132;602.0;244.0;-760.0;949.0;-665.0;615.0;-61.0;168.0;-32
-130;610.0;264.0;-247.0;993.0;-292.0;33.0;1027.0;544.0;-24
115;633.0;294.0;-744.0;1002.0;-722.0;518.0;220.0;149.0;-25
149;762.0;-176.0;-770.0;679.0;-161.0;65.0;512.0;707.0;-54
-17;444.0;94.0;-539.0;1001.0;118.0;-383.0;912.0;696.0;-26
-177;538.0;182.0;-823.0;1388.0;-211.0;342.0;566.0;359.0;-22
93;-1.0;217.0;14.0;849.0;164.0;-111.0;-68.0;32.0;-22
112;578.0;80.0;-902.0;1023.0;-455.0;504.0;346.0;403.0;-23
99;540.0;94.0;-884.0;1006.0;-439.0;524.0;300.0;355.0;-24
99;537.0;109.0;-881.0;997.0;-434.0;521.0;275.0;354.0;-24
99;534.0;105.0;-881.0;1030.0;-433.0;519.0;291.0;333.0;-24
99;536.0;99.0;-878.0;1011.0;-428.0;518.0;304.0;339.0;-24
99;533.0;80.0;-877.0;1031.0;-425.0;519.0;290.0;354.0;-24
99;532.0;88.0;-878.0;1042.0;-427.0;521.0;279.0;344.0;-24
-159;315.0;-784.0;-612.0;980.0;-8.0;-481.0;760.0;880.0;-32
99;531.0;48.0;-876.0;1047.0;-425.0;519.0;288.0;363.0;-24
-17;423.0;86.0;-522.0;1029.0;106.0;-392.0;934.0;691.0;-26
-17;420.0;117.0;-519.0;1007.0;100.0;-393.0;937.0;690.0;-26
-17;414.0;99.0;-510.0;1015.0;101.0;-398.0;971.0;690.0;-26
156;823.0;-155.0;-734.0;1588.0;-243.0;157.0;200.0;408.0;-88
159;858.0;61.0;-805.0;989.0;-308.0;150.0;-11.0;170.0;-30
152;799.0;116.0;-764.0;1331.0;-269.0;187.0;571.0;665.0;-50
-145;388.0;443.0;-576.0;951.0;-315.0;-146.0;934.0;289.0;-28
154;814.0;-296.0;-741.0;732.0;-256.0;167.0;278.0;461.0;-80
117;267.0;566.0;-506.0;1042.0;-323.0;388.0;516.0;122.0;-27
106;598.0;980.0;-543.0;945.0;-588.0;681.0;596.0;-31.0;-63
-157;991.0;21.0;-803.0;811.0;-346.0;160.0;444.0;450.0;-36
-171;1019.0;60.0;-1030.0;1034.0;-471.0;199.0;418.0;487.0;-26
-18;1073.0;227.0;-942.0;2405.0;-338.0;48.0;270.0;509.0;-23
114;622.0;164.0;-947.0;1039.0;-465.0;605.0;282.0;441.0;-24
38;128.0;447.0;65.0;882.0;151.0;104.0;366.0;3.0;-38
-18;589.0;91.0;-533.0;994.0;-17.0;200.0;1090.0;420.0;-31
156;841.0;51.0;-726.0;1651.0;-225.0;147.0;322.0;305.0;-80
-73;504.0;178.0;-698.0;448.0;-177.0;238.0;26.0;296.0;-2
-18;606.0;31.0;-539.0;786.0;-12.0;204.0;1034.0;518.0;-31
-96;97.0;324.0;165.0;923.0;196.0;-111.0;1282.0;444.0;-16
145;323.0;133.0;-803.0;1158.0;-491.0;395.0;80.0;243.0;-63
-23;1111.0;175.0;-840.0;527.0;-482.0;127.0;398.0;386.0;-24
94;-75.0;202.0;26.0;906.0;193.0;-242.0;37.0;96.0;-23
19;289.0;669.0;-189.0;1147.0;101.0;-53.0;264.0;-42.0;-28
-60;944.0;325.0;-653.0;1349.0;-251.0;-123.0;323.0;406.0;-26
-143;-688.0;-280.0;145.0;323.0;362.0;-560.0;872.0;671.0;-73
-56;805.0;138.0;-401.0;752.0;118.0;-300.0;5.0;127.0;-21
93;405.0;299.0;32.0;857.0;-25.0;-324.0;-18.0;38.0;-51
90;423.0;237.0;45.0;943.0;-25.0;-303.0;-114.0;-5.0;-51
-125;983.0;117.0;-676.0;1035.0;-235.0;-95.0;14.0;236.0;-27
-209;989.0;21.0;-685.0;881.0;-238.0;-89.0;84.0;219.0;-27
-160;485.0;296.0;-773.0;1016.0;-495.0;474.0;544.0;167.0;-22
-145;653.0;373.0;-985.0;975.0;-494.0;398.0;237.0;186.0;-45
-85;999.0;-57.0;-694.0;982.0;-243.0;-62.0;143.0;286.0;-28
189;998.0;-89.0;-692.0;898.0;-243.0;-21.0;109.0;342.0;-29
-176;1063.0;368.0;-896.0;923.0;-351.0;160.0;101.0;217.0;-30
161;1001.0;326.0;-696.0;996.0;-255.0;161.0;-124.0;260.0;-38
-199;451.0;420.0;-728.0;973.0;-474.0;432.0;307.0;302.0;-25
2;1115.0;204.0;-131.0;1373.0;143.0;-182.0;371.0;438.0;-59
-79;196.0;175.0;205.0;1225.0;82.0;30.0;831.0;371.0;-18
61;293.0;-418.0;400.0;882.0;334.0;-445.0;533.0;618.0;-31
93;-82.0;256.0;13.0;923.0;193.0;-256.0;124.0;92.0;-23
19;291.0;717.0;-161.0;960.0;114.0;-60.0;289.0;-28.0;-28
93;642.0;109.0;-62.0;893.0;-385.0;958.0;348.0;160.0;-43
-94;875.0;86.0;-921.0;1061.0;-327.0;-19.0;271.0;324.0;-28
55;28.0;182.0;287.0;873.0;357.0;-707.0;-16.0;266.0;-36
-94;881.0;68.0;-918.0;1199.0;-329.0;-9.0;218.0;325.0;-28
-94;868.0;29.0;-921.0;1155.0;-323.0;-12.0;271.0;351.0;-28
32;10.0;172.0;61.0;1071.0;279.0;-412.0;156.0;205.0;-30
120;364.0;-649.0;248.0;931.0;245.0;-467.0;751.0;784.0;-11
39;125.0;74.0;118.0;884.0;206.0;-171.0;-62.0;14.0;-38
-155;151.0;398.0;176.0;1098.0;132.0;-36.0;1076.0;395.0;-18
81;640.0;-82.0;-817.0;865.0;-744.0;571.0;175.0;445.0;-34
154;486.0;579.0;-59.0;1021.0;-480.0;493.0;308.0;136.0;-27
-32;822.0;750.0;-251.0;1056.0;-2.0;47.0;397.0;-28.0;-30
104;-24.0;291.0;464.0;896.0;327.0;-300.0;506.0;425.0;-16
17;-12.0;243.0;-16.0;858.0;119.0;-211.0;49.0;-23.0;-43
32;-74.0;273.0;106.0;837.0;287.0;-359.0;215.0;154.0;-29
-55;322.0;48.0;349.0;667.0;164.0;-347.0;458.0;443.0;-7
17;-106.0;216.0;-12.0;655.0;248.0;-225.0;27.0;26.0;-43
17;2.0;261.0;2.0;823.0;146.0;-191.0;59.0;-20.0;-43
126;403.0;118.0;-887.0;938.0;-535.0;336.0;81.0;277.0;-29
17;9.0;213.0;15.0;893.0;124.0;-183.0;55.0;-17.0;-43
17;11.0;224.0;19.0;892.0;124.0;-178.0;57.0;-36.0;-43
17;13.0;254.0;27.0;872.0;127.0;-180.0;59.0;-35.0;-43
17;15.0;242.0;28.0;892.0;124.0;-182.0;57.0;-25.0;-43
17;12.0;259.0;32.0;905.0;124.0;-184.0;65.0;0.0;-43
-60;788.0;206.0;-391.0;971.0;121.0;-282.0;-56.0;78.0;-22
87;-92.0;-14.0;24.0;913.0;264.0;-349.0;-62.0;257.0;-32
18;60.0;112.0;30.0;839.0;169.0;-183.0;17.0;18.0;-37
18;64.0;110.0;38.0;831.0;172.0;-181.0;20.0;53.0;-36
18;67.0;160.0;50.0;842.0;176.0;-176.0;19.0;33.0;-36
18;68.0;204.0;59.0;866.0;180.0;-177.0;30.0;80.0;-36
-65;746.0;378.0;-371.0;894.0;123.0;-247.0;-421.0;126.0;-26
-51;309.0;-6.0;329.0;835.0;164.0;-395.0;397.0;476.0;9
-150;583.0;-11.0;-519.0;1050.0;-587.0;553.0;213.0;450.0;-29
-160;608.0;-113.0;-822.0;1131.0;-719.0;628.0;206.0;491.0;-29
-160;630.0;33.0;-536.0;1166.0;-751.0;613.0;427.0;433.0;-31
-160;633.0;-7.0;-553.0;986.0;-774.0;616.0;484.0;484.0;-32
-26;196.0;-159.0;-169.0;1093.0;103.0;-637.0;221.0;592.0;-27
-73;-108.0;-365.0;540.0;837.0;1111.0;-670.0;961.0;756.0;-26
-157;-294.0;-459.0;379.0;283.0;410.0;-675.0;637.0;797.0;-69
-19;245.0;556.0;-346.0;1137.0;197.0;-50.0;747.0;159.0;-20
44;392.0;-1.0;123.0;997.0;373.0;-614.0;238.0;407.0;-31
-154;479.0;-95.0;-596.0;413.0;-32.0;39.0;-231.0;177.0;-1
98;229.0;245.0;-135.0;717.0;451.0;-582.0;273.0;505.0;-52
17;5.0;252.0;9.0;871.0;128.0;-182.0;44.0;-47.0;-43
154;1019.0;37.0;-1090.0;1008.0;-599.0;200.0;235.0;378.0;-37
-8;-287.0;-701.0;-220.0;1121.0;1177.0;-727.0;634.0;996.0;-50
152;509.0;344.0;-667.0;991.0;-476.0;508.0;46.0;111.0;-22
32;160.0;270.0;339.0;915.0;86.0;-336.0;75.0;193.0;-29
20;988.0;91.0;-593.0;223.0;115.0;-573.0;623.0;380.0;-12
175;381.0;576.0;-627.0;859.0;-412.0;276.0;332.0;28.0;-24
-17;541.0;-497.0;-829.0;1027.0;-16.0;-70.0;973.0;787.0;-27
