InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
-139.0;242.0;-202.0;-437.0;28.0;-164;159.0;548.0;149.0
-22.0;231.0;64.0;-485.0;37.0;-141;77.0;425.0;160.0
82.0;193.0;184.0;-290.0;171.0;179;585.0;460.0;-256.0
527.0;191.0;189.0;-529.0;-33.0;168;364.0;172.0;144.0
407.0;345.0;238.0;-49.0;19.0;-174;832.0;714.0;-10.0
789.0;26.0;587.0;-227.0;57.0;173;231.0;336.0;-72.0
799.0;136.0;587.0;-232.0;-20.0;178;302.0;457.0;72.0
732.0;176.0;667.0;-227.0;-195.0;133;490.0;444.0;58.0
791.0;130.0;602.0;-298.0;-49.0;169;450.0;730.0;48.0
742.0;346.0;627.0;-182.0;-9.0;-149;925.0;285.0;319.0
737.0;184.0;527.0;-330.0;-67.0;163;189.0;646.0;181.0
748.0;243.0;529.0;-367.0;-120.0;159;335.0;723.0;195.0
523.0;141.0;165.0;-506.0;-13.0;165;369.0;142.0;151.0
743.0;295.0;624.0;108.0;7.0;-147;898.0;274.0;289.0
725.0;221.0;654.0;-453.0;41.0;-179;171.0;633.0;649.0
838.0;199.0;539.0;-297.0;234.0;-176;548.0;707.0;477.0
-123.0;78.0;-197.0;-306.0;-136.0;-100;486.0;364.0;125.0
-48.0;391.0;50.0;-294.0;-21.0;167;228.0;421.0;48.0
-20.0;317.0;69.0;-320.0;-117.0;184;232.0;400.0;13.0
-114.0;8.0;-233.0;-79.0;181.0;-175;365.0;199.0;-7.0
831.0;177.0;556.0;-207.0;147.0;-176;536.0;617.0;280.0
-645.0;72.0;-521.0;-62.0;198.0;-182;755.0;464.0;281.0
173.0;267.0;233.0;-366.0;-392.0;-175;247.0;558.0;127.0
788.0;242.0;603.0;-450.0;-74.0;-144;265.0;314.0;108.0
786.0;179.0;603.0;-412.0;-41.0;-207;259.0;322.0;79.0
785.0;123.0;602.0;-430.0;-71.0;-139;232.0;328.0;55.0
777.0;154.0;602.0;-142.0;24.0;128;217.0;424.0;10.0
837.0;162.0;545.0;-92.0;187.0;-174;526.0;632.0;290.0
831.0;189.0;556.0;-178.0;146.0;-176;567.0;655.0;277.0
127.0;400.0;252.0;-131.0;-150.0;-175;685.0;389.0;-75.0
838.0;295.0;539.0;-162.0;83.0;-176;530.0;670.0;531.0
134.0;252.0;258.0;-544.0;242.0;-175;589.0;578.0;-66.0
82.0;10.0;223.0;-361.0;176.0;177;193.0;289.0;-26.0
-76.0;-5.0;156.0;-214.0;90.0;177;309.0;542.0;264.0
854.0;673.0;512.0;-373.0;-263.0;146;590.0;593.0;180.0
704.0;315.0;546.0;-403.0;-13.0;-167;95.0;425.0;90.0
376.0;65.0;216.0;-545.0;-125.0;86;256.0;250.0;333.0
885.0;125.0;353.0;-138.0;195.0;-174;506.0;410.0;-41.0
948.0;55.0;247.0;64.0;147.0;173;794.0;513.0;-284.0
830.0;146.0;556.0;-123.0;212.0;-176;551.0;633.0;243.0
809.0;291.0;570.0;-187.0;168.0;-146;370.0;711.0;-6.0
17.0;14.0;217.0;-55.0;171.0;-177;350.0;269.0;-63.0
793.0;223.0;603.0;-537.0;-176.0;-144;110.0;513.0;154.0
741.0;212.0;643.0;-334.0;1.0;214;479.0;640.0;170.0
88.0;-64.0;231.0;-269.0;206.0;177;160.0;293.0;-23.0
669.0;69.0;512.0;-673.0;25.0;-172;-590.0;-272.0;444.0
0.0;-141.0;292.0;-305.0;-3.0;176;381.0;398.0;-111.0
724.0;200.0;513.0;-325.0;152.0;-178;603.0;759.0;-102.0
103.0;-95.0;244.0;-222.0;132.0;177;155.0;284.0;-79.0
81.0;137.0;247.0;-230.0;-145.0;-177;15.0;408.0;140.0
26.0;-9.0;262.0;-169.0;238.0;177;51.0;508.0;-285.0
593.0;-70.0;199.0;-21.0;180.0;-177;494.0;344.0;-76.0
82.0;303.0;273.0;357.0;83.0;-177;158.0;692.0;369.0
83.0;142.0;267.0;-19.0;283.0;-177;148.0;439.0;58.0
111.0;-7.0;248.0;-183.0;124.0;177;180.0;258.0;-116.0
43.0;19.0;165.0;-388.0;213.0;-176;489.0;833.0;158.0
253.0;500.0;235.0;-140.0;88.0;-171;619.0;776.0;170.0
-229.0;163.0;-180.0;6.0;86.0;-174;224.0;446.0;58.0
97.0;217.0;38.0;-614.0;-99.0;226;440.0;395.0;101.0
772.0;419.0;631.0;-514.0;-67.0;-177;547.0;727.0;420.0
837.0;253.0;539.0;-268.0;-40.0;-176;301.0;767.0;136.0
306.0;4.0;350.0;-631.0;19.0;141;165.0;272.0;48.0
336.0;-83.0;374.0;-281.0;-101.0;148;186.0;220.0;-106.0
262.0;213.0;289.0;-570.0;-335.0;80;271.0;402.0;235.0
417.0;255.0;449.0;-470.0;-349.0;-152;140.0;471.0;141.0
500.0;313.0;455.0;-425.0;-312.0;88;163.0;470.0;143.0
907.0;391.0;346.0;-838.0;-527.0;-175;6.0;515.0;654.0
480.0;-70.0;459.0;-461.0;-11.0;-206;174.0;277.0;-46.0
506.0;-54.0;470.0;-453.0;-37.0;-178;202.0;249.0;-34.0
506.0;-86.0;470.0;-374.0;1.0;-164;204.0;236.0;-28.0
505.0;-81.0;470.0;-327.0;28.0;-196;218.0;248.0;-77.0
276.0;207.0;289.0;-616.0;-292.0;79;258.0;440.0;233.0
297.0;209.0;375.0;51.0;178.0;-176;710.0;733.0;61.0
79.0;223.0;278.0;-264.0;-78.0;-177;-35.0;446.0;248.0
759.0;374.0;646.0;-461.0;-156.0;-177;457.0;809.0;338.0
711.0;445.0;618.0;-665.0;-42.0;-176;198.0;870.0;360.0
279.0;472.0;368.0;-136.0;18.0;-178;534.0;825.0;278.0
282.0;207.0;297.0;-655.0;-207.0;60;181.0;346.0;64.0
837.0;165.0;545.0;-178.0;186.0;-174;532.0;629.0;290.0
284.0;199.0;302.0;-568.0;-277.0;20;171.0;297.0;5.0
45.0;52.0;138.0;-460.0;-68.0;190;415.0;740.0;96.0
807.0;211.0;581.0;-321.0;16.0;172;214.0;451.0;107.0
728.0;167.0;509.0;-122.0;54.0;-177;903.0;528.0;-91.0
769.0;244.0;627.0;-8.0;38.0;116;476.0;714.0;286.0
706.0;54.0;699.0;303.0;231.0;-180;425.0;889.0;208.0
234.0;-22.0;68.0;-453.0;-253.0;151;287.0;413.0;192.0
763.0;168.0;538.0;-375.0;-104.0;168;240.0;515.0;113.0
763.0;163.0;539.0;-352.0;-84.0;187;125.0;511.0;119.0
59.0;32.0;263.0;-390.0;-13.0;-177;246.0;387.0;458.0
59.0;53.0;259.0;-437.0;15.0;-177;157.0;356.0;400.0
766.0;248.0;544.0;-320.0;0.0;116;174.0;662.0;250.0
724.0;204.0;513.0;-261.0;203.0;-178;670.0;673.0;-38.0
829.0;199.0;557.0;28.0;151.0;-171;716.0;501.0;79.0
-82.0;337.0;-153.0;-472.0;-78.0;-160;198.0;514.0;130.0
845.0;140.0;513.0;-616.0;-109.0;-166;594.0;376.0;34.0
-42.0;205.0;-76.0;-331.0;-75.0;179;177.0;419.0;55.0
46.0;249.0;-40.0;-434.0;-74.0;169;189.0;541.0;172.0
852.0;-176.0;247.0;44.0;231.0;162;747.0;491.0;-176.0
-39.0;-13.0;-230.0;-518.0;-53.0;171;326.0;398.0;243.0
34.0;355.0;-50.0;-296.0;-99.0;145;273.0;581.0;208.0
40.0;311.0;-42.0;-206.0;35.0;167;95.0;554.0;174.0
-850.0;176.0;-292.0;292.0;261.0;176;763.0;485.0;5.0
-215.0;278.0;-276.0;-254.0;-70.0;132;599.0;741.0;218.0
418.0;-10.0;-113.0;105.0;237.0;179;558.0;149.0;-130.0
471.0;-33.0;495.0;-415.0;-80.0;170;239.0;249.0;142.0
-10.0;101.0;-99.0;-95.0;115.0;175;494.0;348.0;58.0
27.0;138.0;-80.0;-46.0;110.0;175;518.0;374.0;38.0
-5.0;121.0;-94.0;-1.0;127.0;175;561.0;376.0;61.0
-62.0;12.0;-230.0;255.0;63.0;172;331.0;208.0;234.0
-290.0;-193.0;-251.0;-77.0;289.0;177;711.0;245.0;-250.0
786.0;417.0;612.0;-559.0;-129.0;-163;189.0;623.0;311.0
-153.0;-78.0;-321.0;-240.0;15.0;174;768.0;144.0;21.0
-295.0;-192.0;-246.0;-219.0;29.0;178;541.0;320.0;-227.0
861.0;290.0;477.0;-271.0;-9.0;-179;150.0;600.0;-8.0
838.0;408.0;534.0;-400.0;-137.0;-179;315.0;545.0;70.0
659.0;-36.0;249.0;-402.0;324.0;-178;492.0;556.0;-53.0
753.0;268.0;625.0;-379.0;-80.0;179;309.0;566.0;88.0
273.0;377.0;367.0;-428.0;62.0;-178;440.0;971.0;297.0
779.0;317.0;594.0;-434.0;-92.0;-183;561.0;576.0;-60.0
287.0;254.0;387.0;40.0;229.0;-176;613.0;822.0;245.0
769.0;260.0;603.0;-238.0;80.0;-193;461.0;648.0;-48.0
750.0;280.0;534.0;-73.0;-43.0;178;442.0;748.0;131.0
724.0;338.0;592.0;-129.0;-55.0;154;772.0;568.0;146.0
731.0;162.0;509.0;-491.0;239.0;-178;619.0;632.0;42.0
724.0;48.0;592.0;-129.0;186.0;-162;167.0;320.0;108.0
729.0;162.0;509.0;-313.0;74.0;-177;428.0;790.0;-136.0
769.0;239.0;602.0;-208.0;82.0;-189;469.0;653.0;-76.0
609.0;442.0;432.0;189.0;-75.0;-164;701.0;468.0;-207.0
816.0;655.0;552.0;-71.0;-254.0;151;486.0;691.0;-243.0
771.0;290.0;599.0;-239.0;32.0;186;274.0;561.0;2.0
556.0;288.0;381.0;433.0;347.0;182;915.0;158.0;-479.0
169.0;412.0;191.0;-514.0;-103.0;-202;711.0;456.0;120.0
730.0;100.0;600.0;-286.0;59.0;-159;146.0;258.0;38.0
769.0;276.0;598.0;-187.0;176.0;182;330.0;490.0;-31.0
729.0;180.0;552.0;-182.0;102.0;178;195.0;596.0;-121.0
771.0;291.0;600.0;-222.0;28.0;216;336.0;560.0;-161.0
774.0;272.0;619.0;216.0;271.0;177;645.0;256.0;-60.0
770.0;273.0;599.0;-216.0;103.0;181;292.0;525.0;16.0
247.0;135.0;369.0;-346.0;155.0;-176;829.0;621.0;31.0
48.0;63.0;-55.0;-257.0;245.0;177;358.0;346.0;-49.0
812.0;148.0;581.0;-189.0;253.0;-176;489.0;657.0;235.0
838.0;157.0;545.0;-190.0;179.0;-174;539.0;627.0;281.0
838.0;155.0;544.0;-150.0;188.0;-174;523.0;634.0;266.0
838.0;156.0;544.0;-108.0;189.0;-174;521.0;628.0;281.0
838.0;157.0;544.0;-108.0;198.0;-174;535.0;629.0;270.0
838.0;162.0;544.0;-158.0;198.0;-174;538.0;628.0;280.0
838.0;162.0;544.0;-132.0;188.0;-174;529.0;626.0;271.0
838.0;156.0;544.0;-101.0;193.0;-174;519.0;635.0;291.0
779.0;12.0;480.0;344.0;225.0;-177;807.0;282.0;-189.0
837.0;181.0;546.0;-115.0;188.0;-174;543.0;635.0;261.0
837.0;175.0;546.0;-93.0;179.0;-174;545.0;635.0;282.0
837.0;172.0;546.0;-170.0;192.0;-174;539.0;639.0;278.0
835.0;173.0;549.0;-90.0;188.0;-174;539.0;635.0;273.0
835.0;173.0;549.0;-117.0;177.0;-174;541.0;638.0;277.0
835.0;174.0;549.0;-116.0;183.0;-174;540.0;635.0;273.0
835.0;177.0;549.0;-142.0;189.0;-174;546.0;633.0;275.0
243.0;112.0;367.0;-356.0;226.0;-176;833.0;610.0;25.0
837.0;179.0;547.0;-145.0;188.0;-175;543.0;638.0;266.0
837.0;172.0;547.0;-167.0;182.0;-175;541.0;633.0;295.0
837.0;174.0;547.0;-129.0;185.0;-175;540.0;639.0;293.0
242.0;111.0;366.0;-257.0;256.0;-176;828.0;610.0;-50.0
240.0;136.0;367.0;-156.0;283.0;-176;918.0;609.0;-85.0
837.0;179.0;547.0;-148.0;199.0;-175;535.0;631.0;280.0
803.0;239.0;589.0;-166.0;57.0;-174;567.0;531.0;-107.0
804.0;225.0;588.0;-186.0;38.0;-174;501.0;501.0;-128.0
805.0;223.0;587.0;-136.0;29.0;-174;492.0;498.0;-121.0
801.0;206.0;591.0;-154.0;38.0;-174;517.0;493.0;-94.0
801.0;209.0;591.0;-183.0;50.0;-174;523.0;491.0;-94.0
801.0;209.0;591.0;-176.0;58.0;-174;526.0;494.0;-103.0
800.0;204.0;591.0;-231.0;54.0;-174;520.0;496.0;-97.0
800.0;204.0;592.0;-158.0;47.0;-174;526.0;494.0;-119.0
800.0;206.0;592.0;-200.0;66.0;-174;526.0;496.0;-110.0
799.0;204.0;592.0;-157.0;54.0;-174;529.0;500.0;-130.0
799.0;206.0;593.0;-126.0;52.0;-174;529.0;498.0;-118.0
799.0;208.0;593.0;-187.0;57.0;-174;529.0;498.0;-100.0
798.0;208.0;593.0;-147.0;63.0;-174;530.0;501.0;-99.0
798.0;207.0;594.0;-143.0;60.0;-174;520.0;499.0;-104.0
798.0;204.0;594.0;-171.0;55.0;-174;513.0;492.0;-108.0
798.0;204.0;594.0;-216.0;66.0;-174;517.0;495.0;-115.0
798.0;203.0;594.0;-167.0;57.0;-174;526.0;500.0;-96.0
798.0;202.0;594.0;-185.0;47.0;-174;529.0;500.0;-107.0
797.0;201.0;595.0;-109.0;38.0;-174;544.0;504.0;-124.0
795.0;207.0;599.0;-90.0;89.0;-174;589.0;527.0;-142.0
796.0;197.0;596.0;-147.0;93.0;-174;537.0;515.0;-137.0
796.0;201.0;597.0;-145.0;83.0;-174;540.0;508.0;-133.0
731.0;161.0;509.0;189.0;160.0;-178;551.0;710.0;33.0
723.0;148.0;505.0;-123.0;171.0;-177;633.0;650.0;-53.0
757.0;367.0;649.0;-219.0;83.0;-178;595.0;722.0;257.0
775.0;59.0;583.0;-458.0;6.0;-140;183.0;248.0;-31.0
-255.0;137.0;-305.0;-356.0;-56.0;191;253.0;376.0;82.0
837.0;175.0;547.0;-155.0;180.0;-175;529.0;626.0;280.0
782.0;72.0;590.0;-513.0;-252.0;-170;506.0;504.0;-6.0
238.0;165.0;370.0;23.0;240.0;-177;815.0;559.0;-146.0
835.0;181.0;550.0;-109.0;181.0;-175;563.0;649.0;270.0
707.0;36.0;698.0;-146.0;167.0;-180;482.0;894.0;298.0
834.0;195.0;550.0;-155.0;180.0;-175;562.0;636.0;280.0
834.0;199.0;551.0;-131.0;178.0;-175;555.0;641.0;270.0
842.0;337.0;517.0;-808.0;-463.0;-175;492.0;654.0;384.0
830.0;142.0;555.0;-107.0;221.0;-176;532.0;635.0;255.0
935.0;20.0;290.0;-266.0;2.0;-164;521.0;808.0;-203.0
750.0;437.0;630.0;-434.0;30.0;-168;334.0;435.0;62.0
746.0;69.0;494.0;-272.0;233.0;-177;503.0;736.0;-45.0
-171.0;337.0;-253.0;-298.0;-7.0;149;269.0;659.0;0.0
742.0;86.0;490.0;-319.0;200.0;-177;438.0;779.0;-63.0
742.0;140.0;490.0;-379.0;259.0;-177;456.0;668.0;-131.0
835.0;354.0;542.0;46.0;75.0;-176;676.0;590.0;355.0
741.0;172.0;491.0;-399.0;203.0;-177;440.0;676.0;-110.0
741.0;177.0;491.0;-348.0;199.0;-178;544.0;645.0;-126.0
-335.0;48.0;-368.0;-489.0;-150.0;175;192.0;382.0;4.0
740.0;91.0;491.0;-357.0;140.0;-177;660.0;661.0;-27.0
739.0;112.0;492.0;-203.0;291.0;-177;427.0;679.0;-100.0
739.0;143.0;493.0;-298.0;339.0;-177;510.0;685.0;-79.0
-120.0;187.0;-209.0;-304.0;65.0;180;290.0;585.0;51.0
734.0;282.0;670.0;-37.0;-152.0;126;425.0;519.0;0.0
479.0;-21.0;502.0;-544.0;-162.0;46;230.0;245.0;242.0
756.0;246.0;622.0;-382.0;80.0;162;486.0;850.0;161.0
-580.0;178.0;-523.0;-52.0;181.0;-188;691.0;361.0;-231.0
719.0;27.0;493.0;20.0;250.0;-181;223.0;439.0;21.0
-75.0;293.0;69.0;-548.0;-93.0;-157;273.0;277.0;214.0
724.0;139.0;642.0;-13.0;107.0;-157;102.0;500.0;399.0
830.0;144.0;556.0;-119.0;227.0;-176;535.0;634.0;260.0
756.0;-154.0;560.0;19.0;393.0;-175;689.0;564.0;159.0
-459.0;31.0;-325.0;-188.0;-3.0;84;218.0;341.0;180.0
821.0;114.0;568.0;-121.0;238.0;-176;582.0;534.0;230.0
189.0;372.0;218.0;-517.0;-1.0;-179;784.0;667.0;174.0
766.0;317.0;602.0;4.0;209.0;-179;452.0;766.0;290.0
731.0;192.0;552.0;-184.0;131.0;178;121.0;570.0;-48.0
736.0;140.0;550.0;-55.0;122.0;178;23.0;602.0;57.0
767.0;303.0;601.0;-187.0;162.0;-179;403.0;770.0;314.0
724.0;196.0;512.0;-251.0;70.0;-178;536.0;775.0;-187.0
836.0;233.0;548.0;-105.0;153.0;-176;621.0;595.0;248.0
671.0;199.0;499.0;-814.0;15.0;-171;-71.0;934.0;570.0
788.0;319.0;613.0;-356.0;38.0;-172;194.0;559.0;421.0
892.0;49.0;327.0;-204.0;210.0;-174;578.0;465.0;-118.0
732.0;357.0;558.0;-272.0;-54.0;110;67.0;466.0;210.0
55.0;85.0;-57.0;-441.0;-268.0;42;215.0;350.0;114.0
728.0;257.0;640.0;-586.0;-53.0;178;-19.0;664.0;777.0
764.0;363.0;607.0;-381.0;88.0;-179;399.0;801.0;359.0
-699.0;326.0;-533.0;-379.0;-230.0;148;387.0;670.0;182.0
810.0;229.0;586.0;-295.0;-205.0;-179;183.0;530.0;130.0
746.0;124.0;494.0;-327.0;289.0;-177;519.0;732.0;-99.0
115.0;322.0;-10.0;-475.0;-190.0;216;196.0;383.0;164.0
810.0;51.0;554.0;-469.0;-211.0;176;977.0;57.0;-11.0
796.0;201.0;598.0;-185.0;90.0;-174;571.0;519.0;-150.0
-729.0;422.0;-668.0;-660.0;-100.0;-177;-36.0;998.0;659.0
