InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
-225.0;?;?;-347.0;306.0;?;3.0;375.0;-235.0;230.0;17.0
-100.0;?;?;-296.0;266.0;?;0.0;324.0;-146.0;129.0;-11.0
52.0;?;?;-272.0;216.0;?;0.0;281.0;-36.0;88.0;38.0
157.0;?;132.0;-263.0;170.0;?;1.0;200.0;66.0;78.0;-3.0
275.0;?;-35.0;-274.0;60.0;?;12.0;156.0;72.0;-65.0;-7.0
281.0;?;53.0;-296.0;-12.0;?;-7.0;106.0;181.0;-301.0;-5.0
222.0;-59.0;-33.0;-344.0;10.0;?;-9.0;165.0;345.0;-444.0;-18.0
132.0;4.0;-84.0;-380.0;48.0;-801.0;17.0;251.0;480.0;-501.0;-12.0
47.0;49.0;-77.0;-365.0;-21.0;-718.0;41.0;291.0;?;-467.0;-42.0
-15.0;17.0;-115.0;-332.0;-136.0;?;34.0;310.0;?;-431.0;-60.0
-19.0;-27.0;-100.0;-310.0;-337.0;?;15.0;262.0;?;-393.0;-18.0
2.0;-76.0;-75.0;-331.0;-479.0;?;-9.0;247.0;?;-232.0;60.0
34.0;-115.0;-91.0;-349.0;-506.0;?;-31.0;222.0;?;-111.0;110.0
72.0;-146.0;-83.0;-339.0;-419.0;?;-60.0;187.0;?;-7.0;105.0
20.0;-100.0;-85.0;-366.0;-293.0;?;-84.0;154.0;?;-26.0;79.0
-97.0;-49.0;-34.0;-410.0;-201.0;?;-83.0;181.0;?;-124.0;83.0
-256.0;-19.0;7.0;-438.0;-169.0;?;-84.0;248.0;?;-266.0;103.0
-301.0;-29.0;55.0;-385.0;-145.0;77.0;-84.0;303.0;?;-302.0;133.0
-357.0;-1.0;9.0;-332.0;-86.0;106.0;-88.0;?;?;-181.0;154.0
-332.0;50.0;74.0;?;-25.0;?;-96.0;?;-289.0;-34.0;123.0
-257.0;75.0;165.0;?;40.0;374.0;-102.0;?;-414.0;99.0;132.0
-162.0;42.0;217.0;?;128.0;521.0;-108.0;?;-441.0;228.0;160.0
-202.0;15.0;142.0;?;285.0;680.0;-114.0;?;-454.0;334.0;163.0
-182.0;11.0;132.0;?;443.0;758.0;-104.0;?;-315.0;451.0;197.0
-81.0;7.0;144.0;?;536.0;806.0;-80.0;?;-151.0;512.0;206.0
25.0;28.0;196.0;?;555.0;629.0;-45.0;?;33.0;512.0;171.0
52.0;56.0;157.0;?;502.0;447.0;-10.0;?;178.0;376.0;188.0
13.0;-27.0;128.0;-366.0;483.0;341.0;28.0;?;272.0;262.0;118.0
?;-10.0;117.0;-370.0;?;248.0;48.0;?;247.0;196.0;368.0
?;22.0;43.0;-366.0;?;242.0;45.0;?;211.0;187.0;302.0
?;48.0;-60.0;-333.0;?;137.0;?;?;160.0;152.0;113.0
?;28.0;-84.0;-301.0;?;196.0;?;?;51.0;123.0;116.0
?;96.0;-114.0;-350.0;?;227.0;?;?;-71.0;67.0;167.0
?;58.0;-143.0;-381.0;?;?;?;393.0;-128.0;105.0;110.0
?;-47.0;-155.0;-293.0;?;734.0;?;318.0;-180.0;107.0;38.0
?;-16.0;-225.0;-242.0;?;892.0;?;294.0;-162.0;137.0;76.0
?;54.0;-321.0;-247.0;?;197.0;?;?;-133.0;139.0;156.0
?;85.0;-268.0;-284.0;?;37.0;37.0;?;-63.0;94.0;99.0
?;47.0;-259.0;-281.0;?;95.0;22.0;?;-7.0;-114.0;83.0
-20.0;11.0;-183.0;-298.0;?;-42.0;-18.0;?;132.0;-244.0;93.0
-12.0;-21.0;-188.0;-299.0;?;52.0;11.0;?;215.0;-222.0;67.0
130.0;-20.0;-237.0;-285.0;-180.0;211.0;31.0;?;207.0;-116.0;56.0
162.0;13.0;-169.0;-260.0;-376.0;-189.0;13.0;?;180.0;-161.0;60.0
139.0;?;?;-248.0;-317.0;-145.0;-5.0;?;193.0;-257.0;43.0
75.0;?;?;-237.0;-247.0;19.0;9.0;?;209.0;-278.0;13.0
19.0;?;?;-270.0;-189.0;57.0;7.0;?;163.0;-320.0;4.0
10.0;?;?;-284.0;-173.0;-122.0;-8.0;276.0;118.0;-281.0;4.0
-25.0;?;?;-288.0;-116.0;-35.0;-10.0;253.0;101.0;-200.0;36.0
-21.0;?;?;-309.0;-70.0;-19.0;?;241.0;109.0;-74.0;29.0
-51.0;?;?;-337.0;-3.0;?;?;225.0;90.0;48.0;95.0
-108.0;?;?;-370.0;49.0;?;?;208.0;51.0;118.0;74.0
-224.0;?;?;-381.0;133.0;?;?;224.0;-71.0;141.0;129.0
-316.0;?;?;-432.0;209.0;?;?;254.0;-161.0;230.0;287.0
-354.0;?;?;-434.0;270.0;?;-3.0;276.0;-232.0;?;175.0
-402.0;?;?;-433.0;300.0;?;?;287.0;-354.0;?;148.0
-473.0;?;?;-445.0;313.0;?;?;322.0;-472.0;?;149.0
-475.0;?;-107.0;-390.0;308.0;-444.0;?;316.0;-654.0;?;109.0
-469.0;?;-105.0;-285.0;286.0;-319.0;?;316.0;-748.0;?;?
-477.0;66.0;-83.0;-231.0;335.0;-5.0;?;306.0;-804.0;?;?
-504.0;153.0;-80.0;-235.0;352.0;391.0;?;400.0;-772.0;?;?
-526.0;161.0;-50.0;-219.0;355.0;1025.0;-83.0;436.0;-659.0;?;?
-515.0;193.0;-62.0;-168.0;360.0;1134.0;-83.0;451.0;-566.0;?;?
-510.0;197.0;?;-141.0;409.0;1211.0;-82.0;466.0;-415.0;?;?
-349.0;223.0;?;-104.0;408.0;1256.0;-39.0;484.0;-210.0;?;?
-140.0;198.0;?;-103.0;318.0;931.0;6.0;519.0;-37.0;?;?
-50.0;185.0;?;-144.0;98.0;852.0;41.0;498.0;83.0;?;?
15.0;128.0;-145.0;-215.0;-25.0;808.0;72.0;460.0;191.0;-257.0;398.0
86.0;?;-150.0;-258.0;-67.0;482.0;92.0;447.0;225.0;-510.0;324.0
75.0;?;-129.0;-124.0;-100.0;212.0;114.0;439.0;380.0;-788.0;339.0
9.0;?;-169.0;-15.0;-48.0;-37.0;142.0;436.0;505.0;-971.0;334.0
-93.0;?;-99.0;-88.0;-3.0;-20.0;156.0;584.0;611.0;-1034.0;301.0
-191.0;?;-120.0;-185.0;30.0;284.0;146.0;620.0;701.0;-994.0;285.0
-210.0;?;-21.0;-211.0;42.0;1438.0;178.0;521.0;642.0;-861.0;288.0
-222.0;?;-199.0;-226.0;18.0;1863.0;185.0;482.0;469.0;-688.0;301.0
-187.0;?;-284.0;-237.0;66.0;1681.0;181.0;456.0;224.0;-366.0;353.0
-4.0;?;-234.0;?;-250.0;889.0;?;440.0;-44.0;-50.0;?
-136.0;?;-160.0;-213.0;-415.0;541.0;?;505.0;-222.0;-170.0;?
-261.0;?;-14.0;-94.0;-338.0;21.0;?;548.0;-336.0;-364.0;?
-330.0;?;13.0;-99.0;-295.0;?;?;625.0;-423.0;-302.0;?
-257.0;?;22.0;-149.0;-155.0;?;?;624.0;-581.0;-199.0;?
-178.0;208.0;-12.0;-157.0;-146.0;?;?;568.0;-758.0;-51.0;?
-59.0;85.0;-4.0;-173.0;-205.0;?;?;486.0;-863.0;?;?
38.0;40.0;4.0;-215.0;-232.0;?;?;392.0;-885.0;?;?
16.0;-9.0;3.0;-256.0;-152.0;?;?;354.0;-837.0;?;?
-98.0;18.0;-45.0;-300.0;-34.0;?;118.0;369.0;-733.0;?;?
-224.0;-11.0;-90.0;-344.0;139.0;?;135.0;371.0;-593.0;?;?
-339.0;14.0;-80.0;-352.0;263.0;?;146.0;392.0;-445.0;?;?
-376.0;12.0;-59.0;-362.0;348.0;?;123.0;430.0;-457.0;?;?
-415.0;56.0;-78.0;-353.0;470.0;?;?;436.0;-552.0;?;?
-359.0;90.0;-93.0;-310.0;561.0;?;?;425.0;-709.0;?;?
-343.0;135.0;-149.0;-306.0;659.0;?;?;434.0;-829.0;?;265.0
-325.0;146.0;-188.0;-226.0;736.0;?;?;446.0;-924.0;?;327.0
-335.0;131.0;-164.0;-145.0;832.0;?;?;459.0;-927.0;?;366.0
-332.0;52.0;-319.0;-207.0;897.0;403.0;?;489.0;-880.0;?;368.0
-385.0;68.0;-321.0;-303.0;915.0;446.0;?;411.0;-802.0;?;388.0
-369.0;89.0;-310.0;-356.0;885.0;462.0;?;328.0;-711.0;?;347.0
-430.0;?;-370.0;-377.0;854.0;270.0;?;363.0;-623.0;?;320.0
-511.0;?;-418.0;-388.0;875.0;220.0;?;363.0;-570.0;?;102.0
-573.0;?;-369.0;-429.0;953.0;533.0;?;376.0;-468.0;?;83.0
-652.0;?;-407.0;-458.0;896.0;1190.0;?;366.0;-375.0;?;103.0
-398.0;?;-301.0;-451.0;905.0;1394.0;?;335.0;-510.0;?;99.0
-450.0;?;-283.0;-384.0;900.0;1156.0;3.0;278.0;-645.0;?;139.0
-290.0;?;-223.0;-384.0;900.0;936.0;-3.0;218.0;-704.0;?;141.0
-267.0;-25.0;-163.0;-442.0;801.0;745.0;16.0;198.0;-643.0;822.0;99.0
-319.0;-45.0;-193.0;-465.0;756.0;430.0;19.0;190.0;-509.0;827.0;98.0
-373.0;-94.0;-277.0;-455.0;669.0;92.0;-7.0;176.0;-341.0;783.0;32.0
-270.0;-104.0;-143.0;-464.0;601.0;79.0;-41.0;177.0;-227.0;749.0;76.0
-267.0;-105.0;-197.0;-504.0;537.0;120.0;-32.0;169.0;-182.0;671.0;144.0
-153.0;-158.0;-184.0;-518.0;354.0;200.0;-39.0;137.0;-250.0;542.0;96.0
-94.0;?;-180.0;-440.0;252.0;276.0;-65.0;130.0;-343.0;315.0;91.0
-54.0;?;?;-442.0;174.0;206.0;-97.0;190.0;-354.0;140.0;113.0
-7.0;?;-271.0;-361.0;133.0;220.0;-111.0;285.0;-294.0;-5.0;133.0
25.0;57.0;-259.0;-250.0;131.0;199.0;-125.0;362.0;-182.0;-139.0;116.0
160.0;-7.0;-218.0;-84.0;91.0;196.0;-129.0;324.0;-46.0;-230.0;78.0
317.0;-10.0;-247.0;-588.0;3.0;267.0;-136.0;224.0;127.0;-245.0;94.0
449.0;10.0;-548.0;-174.0;-56.0;358.0;-153.0;173.0;148.0;-240.0;92.0
515.0;-54.0;-696.0;-254.0;-51.0;443.0;-174.0;213.0;207.0;-344.0;109.0
448.0;-138.0;-542.0;-311.0;3.0;488.0;-181.0;275.0;522.0;-513.0;87.0
447.0;-61.0;-287.0;-350.0;146.0;309.0;-134.0;203.0;896.0;-652.0;70.0
328.0;-81.0;-357.0;-374.0;292.0;152.0;-90.0;146.0;1212.0;-710.0;95.0
130.0;-70.0;-459.0;-399.0;357.0;140.0;-17.0;260.0;1382.0;-635.0;236.0
7.0;-120.0;-394.0;-468.0;415.0;155.0;212.0;274.0;?;-599.0;379.0
-130.0;-77.0;-424.0;?;631.0;162.0;-25.0;334.0;?;-915.0;388.0
-334.0;-138.0;-387.0;-457.0;479.0;184.0;4.0;241.0;?;-789.0;229.0
-216.0;-20.0;-354.0;-397.0;340.0;?;252.0;348.0;?;-566.0;214.0
-339.0;91.0;-331.0;-221.0;101.0;?;?;460.0;?;-391.0;285.0
-498.0;170.0;-360.0;-182.0;-192.0;-3.0;?;557.0;?;-117.0;430.0
-587.0;123.0;-289.0;-187.0;-336.0;53.0;?;468.0;?;152.0;400.0
-613.0;43.0;-185.0;-183.0;-412.0;83.0;?;360.0;?;382.0;308.0
-657.0;28.0;39.0;-242.0;-479.0;154.0;?;327.0;?;552.0;283.0
-727.0;76.0;109.0;-325.0;-415.0;277.0;?;385.0;-1624.0;671.0;218.0
-776.0;-3.0;54.0;-342.0;-156.0;420.0;?;396.0;-1629.0;683.0;251.0
-892.0;-23.0;-20.0;-234.0;181.0;?;?;337.0;-1265.0;?;281.0
-1065.0;50.0;-166.0;-103.0;255.0;?;?;351.0;-737.0;?;306.0
-835.0;121.0;-80.0;-30.0;-59.0;?;?;438.0;-462.0;?;259.0
-685.0;159.0;365.0;-83.0;-146.0;?;?;447.0;-470.0;?;260.0
-542.0;173.0;533.0;-107.0;123.0;?;?;441.0;-642.0;?;269.0
-356.0;222.0;352.0;-120.0;517.0;?;?;409.0;-550.0;?;288.0
-290.0;226.0;186.0;-164.0;745.0;?;?;450.0;-324.0;466.0;230.0
-231.0;228.0;120.0;-120.0;724.0;?;?;462.0;-174.0;715.0;295.0
-191.0;235.0;2.0;-170.0;690.0;?;87.0;401.0;?;797.0;314.0
-180.0;246.0;-8.0;-249.0;627.0;?;130.0;445.0;?;859.0;409.0
-167.0;204.0;-10.0;-248.0;685.0;-34.0;173.0;493.0;?;886.0;112.0
-168.0;306.0;6.0;-427.0;729.0;-104.0;177.0;458.0;?;987.0;195.0
-176.0;321.0;32.0;-590.0;754.0;-113.0;212.0;555.0;?;1112.0;143.0
-233.0;?;4.0;-448.0;713.0;-54.0;280.0;577.0;?;1099.0;173.0
-289.0;?;46.0;-383.0;550.0;-104.0;297.0;517.0;-525.0;1057.0;39.0
-311.0;?;47.0;-449.0;355.0;-84.0;283.0;517.0;-576.0;961.0;-28.0
-205.0;?;-55.0;-444.0;211.0;-50.0;298.0;411.0;-660.0;928.0;52.0
-87.0;?;-100.0;?;127.0;-65.0;243.0;278.0;-712.0;802.0;124.0
-63.0;?;65.0;?;14.0;-33.0;179.0;208.0;-569.0;496.0;144.0
-31.0;?;308.0;?;-66.0;115.0;145.0;235.0;-330.0;255.0;96.0
183.0;?;224.0;?;-275.0;84.0;103.0;307.0;-44.0;-100.0;51.0
299.0;?;-90.0;?;-500.0;-106.0;40.0;371.0;292.0;-688.0;18.0
338.0;?;423.0;?;-791.0;-190.0;6.0;371.0;749.0;-1181.0;15.0
555.0;?;335.0;?;-1230.0;-499.0;-50.0;332.0;1019.0;-1442.0;14.0
809.0;72.0;218.0;?;-1722.0;?;-86.0;337.0;945.0;-1602.0;-4.0
1003.0;43.0;142.0;?;-1912.0;?;-138.0;316.0;629.0;-1785.0;-1.0
?;-31.0;167.0;-162.0;-1952.0;?;-146.0;276.0;401.0;-1857.0;132.0
?;-43.0;118.0;-165.0;-1942.0;?;-141.0;265.0;372.0;-1997.0;238.0
?;-55.0;107.0;-184.0;-1918.0;?;-123.0;291.0;558.0;-2229.0;186.0
?;-81.0;21.0;-155.0;-1751.0;?;-133.0;252.0;760.0;-2419.0;250.0
?;-192.0;-31.0;-96.0;-1563.0;?;-129.0;249.0;960.0;-2477.0;492.0
?;-152.0;-70.0;-141.0;-1321.0;?;-123.0;242.0;1190.0;-2407.0;287.0
?;-33.0;-145.0;-321.0;-1001.0;?;-106.0;311.0;1338.0;-2271.0;?
?;-3.0;-122.0;-447.0;-737.0;?;-85.0;351.0;1381.0;-1991.0;?
?;13.0;-105.0;-375.0;-511.0;18.0;-47.0;587.0;1375.0;-1555.0;270.0
312.0;360.0;-23.0;-53.0;-240.0;98.0;-41.0;642.0;1272.0;-1094.0;249.0
256.0;174.0;-7.0;158.0;7.0;240.0;-53.0;505.0;1046.0;-527.0;303.0
241.0;343.0;125.0;53.0;435.0;372.0;-56.0;444.0;664.0;178.0;351.0
184.0;373.0;13.0;-248.0;902.0;332.0;-6.0;644.0;276.0;863.0;333.0
209.0;349.0;-20.0;-424.0;1334.0;363.0;26.0;512.0;-184.0;1667.0;299.0
358.0;93.0;100.0;-381.0;1641.0;435.0;61.0;404.0;-571.0;2584.0;297.0
157.0;-33.0;-146.0;-365.0;1566.0;324.0;291.0;268.0;-674.0;2934.0;313.0
-268.0;-2.0;-409.0;-372.0;1120.0;133.0;402.0;296.0;-658.0;2250.0;335.0
-774.0;-103.0;-155.0;-406.0;445.0;27.0;325.0;354.0;-713.0;1298.0;327.0
-1122.0;-71.0;143.0;-418.0;312.0;-45.0;187.0;332.0;-776.0;702.0;327.0
-1345.0;-8.0;278.0;-359.0;481.0;30.0;129.0;312.0;-808.0;452.0;312.0
-1270.0;57.0;191.0;-321.0;631.0;-19.0;12.0;362.0;-982.0;349.0;279.0
-1253.0;77.0;69.0;-335.0;615.0;-38.0;-97.0;427.0;-1087.0;286.0;352.0
-1116.0;68.0;?;-396.0;662.0;-67.0;-143.0;410.0;-1189.0;125.0;391.0
-896.0;50.0;?;-448.0;710.0;-86.0;-99.0;409.0;-1268.0;236.0;354.0
-709.0;40.0;?;-437.0;652.0;-106.0;-80.0;?;-1226.0;476.0;166.0
-574.0;111.0;?;-483.0;553.0;-80.0;-57.0;?;-1072.0;775.0;171.0
-574.0;85.0;?;-587.0;?;-40.0;-45.0;?;-829.0;995.0;?
-583.0;-44.0;?;-509.0;675.0;-13.0;-39.0;?;-593.0;1017.0;?
-522.0;-37.0;?;-412.0;783.0;-35.0;-17.0;?;-359.0;1012.0;?
-478.0;65.0;?;-412.0;848.0;-39.0;17.0;?;-238.0;922.0;?
?;54.0;?;-378.0;785.0;-42.0;66.0;?;-153.0;956.0;?
?;11.0;?;-326.0;719.0;-96.0;49.0;?;-76.0;968.0;?
?;71.0;?;-270.0;650.0;-68.0;41.0;?;105.0;880.0;?
?;196.0;181.0;-218.0;476.0;104.0;13.0;?;317.0;884.0;?
?;227.0;300.0;-204.0;213.0;240.0;35.0;?;374.0;787.0;?
?;202.0;-3.0;-204.0;36.0;247.0;28.0;?;422.0;312.0;?
?;242.0;214.0;-215.0;-355.0;127.0;-25.0;?;608.0;-288.0;?
?;99.0;236.0;-211.0;-844.0;-155.0;-5.0;?;784.0;-751.0;?
?;-75.0;178.0;-188.0;-1218.0;-314.0;-2.0;319.0;743.0;-1198.0;?
?;-82.0;68.0;-121.0;-1482.0;-351.0;-20.0;238.0;607.0;-1626.0;125.0
?;-97.0;72.0;-38.0;-1612.0;-215.0;-8.0;220.0;615.0;-2035.0;198.0
?;-56.0;5.0;-37.0;-1662.0;-102.0;14.0;284.0;638.0;-2347.0;147.0
?;-10.0;-50.0;-85.0;-1528.0;-101.0;2.0;325.0;767.0;-2550.0;57.0
?;-52.0;-103.0;-171.0;-1333.0;-95.0;-36.0;297.0;841.0;-2590.0;138.0
?;-130.0;-226.0;-236.0;-1064.0;-22.0;-27.0;206.0;863.0;-2462.0;403.0
149.0;-244.0;-275.0;-342.0;-835.0;18.0;-9.0;197.0;769.0;-2209.0;445.0
118.0;-193.0;-290.0;-509.0;-570.0;51.0;-11.0;238.0;609.0;-1850.0;313.0
-57.0;-58.0;-321.0;-536.0;-289.0;5.0;17.0;296.0;452.0;-1410.0;131.0
-212.0;128.0;-264.0;-432.0;13.0;-47.0;45.0;479.0;329.0;-928.0;245.0
-395.0;341.0;-252.0;-239.0;264.0;-80.0;?;767.0;61.0;-325.0;330.0
-526.0;305.0;-481.0;-137.0;447.0;-132.0;?;642.0;-232.0;455.0;423.0
-680.0;229.0;-480.0;-179.0;700.0;73.0;?;492.0;-708.0;1279.0;341.0
-653.0;253.0;-259.0;-278.0;843.0;224.0;?;563.0;-1190.0;2112.0;326.0
-591.0;82.0;-104.0;-332.0;967.0;217.0;?;558.0;-1684.0;2786.0;345.0
-593.0;-31.0;-63.0;-411.0;1218.0;318.0;?;448.0;-2064.0;3220.0;350.0
-671.0;-154.0;-220.0;-409.0;1431.0;448.0;?;259.0;-1885.0;3184.0;357.0
-1131.0;-131.0;-465.0;-381.0;1424.0;300.0;?;202.0;-1224.0;2436.0;374.0
-1387.0;-73.0;-347.0;-367.0;910.0;91.0;?;252.0;-810.0;1462.0;368.0
-1567.0;-26.0;89.0;-370.0;632.0;105.0;?;307.0;-641.0;880.0;412.0
-1541.0;24.0;260.0;-337.0;889.0;152.0;?;?;-637.0;619.0;405.0
?;76.0;69.0;-323.0;1072.0;182.0;-190.0;?;-697.0;449.0;285.0
?;125.0;-81.0;-389.0;1091.0;200.0;-177.0;?;-742.0;344.0;258.0
?;143.0;-216.0;-474.0;1026.0;110.0;-130.0;?;-811.0;337.0;327.0
?;68.0;-248.0;-450.0;919.0;-59.0;-107.0;?;-816.0;352.0;331.0
?;1.0;-251.0;-308.0;821.0;-123.0;-86.0;?;-637.0;433.0;80.0
?;168.0;-233.0;-321.0;785.0;-128.0;-52.0;?;-404.0;597.0;105.0
?;159.0;-188.0;-484.0;834.0;-70.0;-29.0;?;-215.0;668.0;87.0
?;59.0;-81.0;-577.0;878.0;-68.0;-5.0;?;35.0;623.0;177.0
?;-57.0;25.0;-562.0;907.0;-33.0;24.0;?;314.0;556.0;62.0
?;-43.0;106.0;-588.0;845.0;-56.0;65.0;?;515.0;574.0;113.0
?;?;60.0;-595.0;647.0;-40.0;114.0;?;592.0;592.0;75.0
?;?;-32.0;-202.0;459.0;-133.0;?;?;612.0;472.0;52.0
?;?;-14.0;-185.0;362.0;-117.0;?;?;699.0;189.0;59.0
?;?;404.0;-190.0;126.0;147.0;?;?;765.0;25.0;75.0
?;?;417.0;-307.0;-142.0;210.0;?;?;672.0;-31.0;25.0
?;?;115.0;-353.0;-487.0;217.0;35.0;?;693.0;-341.0;5.0
?;?;90.0;-312.0;-1116.0;225.0;-36.0;?;798.0;-646.0;19.0
?;?;151.0;-245.0;-1598.0;186.0;-76.0;?;651.0;-1020.0;24.0
?;-245.0;39.0;-196.0;-1832.0;30.0;-147.0;?;364.0;?;40.0
?;-218.0;114.0;-187.0;-1808.0;-180.0;-146.0;?;161.0;?;71.0
?;-69.0;-48.0;-238.0;-1673.0;-228.0;-76.0;?;299.0;-2179.0;192.0
?;-45.0;-121.0;-262.0;-1526.0;-286.0;-57.0;292.0;424.0;-2333.0;128.0
?;-144.0;-143.0;-282.0;-1349.0;-287.0;-101.0;269.0;465.0;-2303.0;300.0
-66.0;-144.0;-163.0;-261.0;-1141.0;-193.0;-128.0;251.0;390.0;-2202.0;454.0
-18.0;-109.0;-105.0;-263.0;?;-96.0;-147.0;280.0;233.0;-1924.0;308.0
54.0;33.0;-145.0;-406.0;-645.0;8.0;-139.0;315.0;97.0;-1489.0;173.0
43.0;60.0;-199.0;-484.0;-431.0;-36.0;-116.0;411.0;-91.0;-992.0;147.0
-28.0;66.0;-259.0;-314.0;-182.0;-89.0;-109.0;532.0;-173.0;-379.0;142.0
-87.0;285.0;-298.0;?;63.0;?;-100.0;692.0;-214.0;247.0;336.0
-125.0;306.0;-183.0;139.0;263.0;?;-81.0;734.0;-339.0;824.0;338.0
-190.0;405.0;-87.0;-101.0;504.0;?;-65.0;628.0;-480.0;?;315.0
-398.0;391.0;-14.0;-218.0;778.0;?;-23.0;579.0;-622.0;?;344.0
-586.0;225.0;-51.0;-314.0;1136.0;?;-13.0;539.0;-795.0;?;368.0
-597.0;95.0;-113.0;-331.0;1387.0;323.0;-42.0;459.0;-968.0;?;446.0
-592.0;-20.0;?;-283.0;1727.0;264.0;16.0;342.0;-905.0;?;426.0
-681.0;22.0;-377.0;-268.0;1669.0;113.0;139.0;315.0;-490.0;?;458.0
-722.0;38.0;-358.0;-290.0;934.0;36.0;288.0;385.0;-315.0;?;470.0
-961.0;16.0;-26.0;-328.0;719.0;-84.0;250.0;356.0;-549.0;?;420.0
-746.0;23.0;59.0;-331.0;856.0;39.0;23.0;318.0;-852.0;?;464.0
-719.0;-35.0;-55.0;-264.0;863.0;129.0;-88.0;328.0;-817.0;?;412.0
-625.0;-30.0;-191.0;-306.0;697.0;165.0;-23.0;320.0;-836.0;?;475.0
-452.0;-30.0;-364.0;-341.0;537.0;10.0;-31.0;296.0;-824.0;?;?
-325.0;-49.0;-481.0;-369.0;433.0;-44.0;-52.0;285.0;-718.0;?;?
-225.0;-5.0;?;-425.0;402.0;-107.0;-39.0;295.0;-605.0;?;?
-153.0;11.0;?;-491.0;477.0;-65.0;-34.0;324.0;-478.0;?;?
-152.0;-71.0;?;-408.0;574.0;-79.0;-69.0;295.0;-305.0;-255.0;?
-56.0;51.0;?;-366.0;613.0;-43.0;-62.0;296.0;-122.0;-76.0;?
14.0;135.0;?;-322.0;681.0;6.0;-26.0;?;-48.0;108.0;?
121.0;172.0;?;-275.0;791.0;-44.0;-33.0;?;?;326.0;?
256.0;205.0;?;-234.0;865.0;-100.0;-26.0;?;-47.0;516.0;?
288.0;146.0;?;-226.0;869.0;-89.0;-5.0;?;-38.0;664.0;?
252.0;53.0;?;-217.0;778.0;235.0;-4.0;?;-64.0;698.0;?
174.0;-16.0;?;-195.0;623.0;496.0;21.0;?;-175.0;681.0;221.0
223.0;-45.0;?;-223.0;514.0;448.0;-14.0;?;-114.0;373.0;219.0
176.0;-72.0;?;-214.0;321.0;248.0;20.0;?;97.0;81.0;213.0
108.0;-78.0;?;-246.0;288.0;-35.0;53.0;?;271.0;-217.0;216.0
-56.0;-58.0;?;-264.0;323.0;-55.0;66.0;266.0;413.0;?;154.0
-228.0;-59.0;?;-304.0;269.0;17.0;106.0;279.0;451.0;?;136.0
-336.0;-78.0;?;-360.0;143.0;151.0;89.0;266.0;310.0;?;106.0
-364.0;-87.0;?;-382.0;100.0;160.0;54.0;257.0;110.0;?;111.0
-331.0;-71.0;?;-372.0;49.0;81.0;28.0;248.0;-90.0;?;124.0
-282.0;-59.0;?;-384.0;53.0;73.0;25.0;269.0;-330.0;?;187.0
-321.0;-31.0;?;-429.0;90.0;111.0;9.0;273.0;-563.0;?;238.0
-351.0;-16.0;?;-468.0;131.0;?;-14.0;255.0;-751.0;?;272.0
-376.0;-25.0;?;-458.0;188.0;?;-30.0;277.0;-862.0;?;288.0
-390.0;-10.0;?;-428.0;197.0;?;?;?;-930.0;?;250.0
-371.0;81.0;?;-548.0;187.0;?;?;?;-1055.0;?;285.0
-355.0;124.0;?;-532.0;168.0;?;?;?;-1088.0;?;326.0
-441.0;238.0;?;-440.0;171.0;?;?;?;-1072.0;?;410.0
-509.0;153.0;?;-718.0;113.0;?;?;?;-1010.0;741.0;515.0
-496.0;228.0;?;-1019.0;111.0;?;?;?;-969.0;717.0;523.0
-428.0;292.0;?;?;157.0;?;?;?;-876.0;608.0;501.0
-304.0;199.0;-64.0;?;223.0;?;?;?;-654.0;519.0;526.0
-181.0;-121.0;-128.0;?;307.0;?;?;?;-345.0;369.0;524.0
?;-147.0;-213.0;?;292.0;?;21.0;?;92.0;146.0;527.0
-414.0;-42.0;-340.0;491.0;137.0;?;101.0;?;547.0;-366.0;558.0
-511.0;257.0;-491.0;440.0;-29.0;?;151.0;526.0;811.0;-1108.0;511.0
-598.0;406.0;-500.0;511.0;-119.0;?;141.0;522.0;951.0;-1930.0;453.0
-902.0;252.0;-553.0;414.0;-337.0;378.0;0.0;606.0;1362.0;-2942.0;412.0
-816.0;245.0;-645.0;312.0;-584.0;322.0;-130.0;690.0;2020.0;-3994.0;377.0
-335.0;201.0;-680.0;119.0;-833.0;228.0;-188.0;713.0;?;-4930.0;432.0
80.0;125.0;-661.0;-129.0;-1445.0;226.0;-113.0;676.0;?;-5487.0;477.0
624.0;127.0;-547.0;-511.0;-1729.0;193.0;119.0;?;?;-5481.0;405.0
842.0;-39.0;-399.0;-833.0;-1723.0;177.0;251.0;?;?;-5013.0;27.0
730.0;-144.0;-320.0;-683.0;-1464.0;149.0;326.0;?;?;-3990.0;-118.0
420.0;-314.0;-374.0;-555.0;-1057.0;76.0;340.0;?;?;-2635.0;52.0
129.0;-154.0;-404.0;-535.0;-457.0;-133.0;315.0;?;?;-1344.0;154.0
-129.0;-298.0;-347.0;-575.0;185.0;-293.0;283.0;?;-607.0;-20.0;92.0
-358.0;-258.0;-321.0;-729.0;693.0;-311.0;211.0;?;-1241.0;?;-30.0
-474.0;-75.0;-309.0;-914.0;1118.0;-381.0;83.0;?;-1753.0;?;-68.0
