InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
440.0;245.0;?;-235.0;66.0;-177;249.0;?;-26.0
445.0;215.0;?;-178.0;86.0;-178;206.0;?;10.0
451.0;?;?;-158.0;128.0;-177;308.0;688.0;13.0
459.0;?;265.0;-138.0;127.0;-178;296.0;619.0;-23.0
461.0;?;263.0;-147.0;123.0;-180;234.0;428.0;-58.0
458.0;?;261.0;?;119.0;-174;266.0;395.0;-84.0
453.0;?;257.0;?;100.0;-183;276.0;408.0;-101.0
445.0;?;252.0;?;63.0;-171;286.0;403.0;-91.0
437.0;?;245.0;?;-11.0;-181;220.0;374.0;-70.0
428.0;?;238.0;?;18.0;-181;186.0;308.0;-59.0
419.0;43.0;232.0;?;59.0;-156;191.0;253.0;-22.0
411.0;17.0;227.0;?;-105.0;-223;204.0;238.0;24.0
403.0;1.0;222.0;?;-317.0;-39;215.0;216.0;31.0
395.0;24.0;218.0;-623.0;-272.0;193;231.0;193.0;28.0
388.0;?;216.0;-702.0;-283.0;115;250.0;194.0;97.0
381.0;73.0;215.0;-660.0;-347.0;90;261.0;220.0;282.0
376.0;65.0;216.0;-545.0;-125.0;86;256.0;250.0;333.0
371.0;67.0;219.0;-367.0;-108.0;97;246.0;279.0;336.0
365.0;124.0;223.0;-355.0;19.0;122;217.0;309.0;326.0
360.0;145.0;229.0;-331.0;-91.0;141;187.0;342.0;281.0
355.0;203.0;239.0;-340.0;-124.0;149;253.0;?;234.0
347.0;361.0;242.0;-399.0;-132.0;143;295.0;?;163.0
344.0;503.0;243.0;-312.0;-154.0;208;205.0;?;112.0
345.0;420.0;247.0;-353.0;?;-5;164.0;?;138.0
348.0;251.0;?;-401.0;?;-227;156.0;?;160.0
349.0;290.0;?;-472.0;?;-153;15.0;?;181.0
350.0;315.0;?;-494.0;?;-172;-113.0;?;177.0
351.0;275.0;?;-472.0;?;-183;-3.0;?;145.0
352.0;219.0;?;-553.0;?;-141;142.0;?;146.0
352.0;250.0;268.0;?;?;-225;192.0;?;179.0
350.0;285.0;265.0;?;?;-59;179.0;?;210.0
?;310.0;261.0;?;?;203;106.0;?;190.0
341.0;315.0;254.0;?;?;177;108.0;?;151.0
332.0;309.0;247.0;-297.0;?;167;153.0;?;177.0
326.0;295.0;239.0;-226.0;?;188;169.0;441.0;155.0
314.0;308.0;231.0;-279.0;-79.0;168;167.0;465.0;88.0
303.0;323.0;220.0;-247.0;-12.0;183;182.0;526.0;80.0
292.0;334.0;?;-229.0;23.0;176;179.0;563.0;85.0
?;315.0;?;-259.0;39.0;178;163.0;580.0;119.0
?;240.0;?;?;64.0;179;186.0;636.0;74.0
?;224.0;?;?;47.0;178;84.0;590.0;30.0
?;217.0;?;?;-26.0;179;32.0;479.0;-1.0
?;174.0;?;?;-67.0;179;154.0;482.0;-13.0
?;201.0;191.0;?;-20.0;179;238.0;470.0;-30.0
?;258.0;182.0;?;-17.0;179;256.0;403.0;-14.0
?;245.0;171.0;?;62.0;179;245.0;361.0;23.0
230.0;?;157.0;?;50.0;179;233.0;369.0;18.0
?;?;142.0;?;70.0;179;257.0;374.0;-1.0
?;?;126.0;?;73.0;179;273.0;?;-41.0
?;?;111.0;-241.0;87.0;179;300.0;?;-70.0
?;?;98.0;-277.0;90.0;179;306.0;?;-48.0
?;?;87.0;-313.0;50.0;179;273.0;?;-25.0
?;148.0;78.0;-304.0;78.0;179;239.0;?;-59.0
?;164.0;70.0;-261.0;70.0;179;243.0;?;-18.0
?;181.0;61.0;-210.0;85.0;179;314.0;?;-43.0
?;168.0;52.0;?;34.0;179;350.0;?;-51.0
?;165.0;43.0;?;89.0;179;435.0;?;-40.0
?;140.0;34.0;?;129.0;179;409.0;356.0;-31.0
207.0;109.0;25.0;?;142.0;179;390.0;387.0;-60.0
203.0;122.0;17.0;?;141.0;?;465.0;457.0;-36.0
201.0;109.0;11.0;?;179.0;?;476.0;501.0;-63.0
199.0;124.0;7.0;?;148.0;?;460.0;544.0;-75.0
198.0;115.0;4.0;?;120.0;?;487.0;563.0;-80.0
196.0;123.0;3.0;?;123.0;?;418.0;527.0;-105.0
194.0;141.0;2.0;?;229.0;179;417.0;?;-125.0
192.0;150.0;1.0;?;294.0;179;513.0;?;-135.0
189.0;143.0;-1.0;?;348.0;178;471.0;?;?
184.0;123.0;-3.0;?;398.0;178;497.0;?;?
178.0;117.0;-7.0;?;390.0;178;522.0;?;?
?;123.0;-10.0;?;375.0;178;554.0;?;?
170.0;111.0;-13.0;?;340.0;178;596.0;?;?
167.0;112.0;-15.0;?;330.0;178;633.0;?;?
163.0;132.0;-18.0;?;264.0;178;695.0;?;?
158.0;172.0;-21.0;?;301.0;178;773.0;?;?
153.0;141.0;-25.0;?;196.0;178;891.0;?;?
147.0;133.0;?;?;71.0;178;861.0;?;?
141.0;78.0;?;?;48.0;178;885.0;?;-116.0
136.0;2.0;-41.0;?;88.0;178;895.0;?;-120.0
131.0;-67.0;-47.0;?;33.0;178;724.0;516.0;-96.0
127.0;?;-54.0;?;53.0;178;679.0;465.0;-37.0
122.0;?;-63.0;-529.0;?;178;435.0;405.0;-45.0
116.0;?;-75.0;-457.0;126.0;178;413.0;360.0;-69.0
110.0;?;-89.0;-428.0;60.0;178;348.0;399.0;-34.0
103.0;?;-104.0;-476.0;132.0;178;353.0;501.0;124.0
95.0;?;-120.0;-314.0;54.0;178;308.0;559.0;31.0
87.0;?;-136.0;-456.0;133.0;178;285.0;603.0;11.0
80.0;?;-152.0;-462.0;117.0;178;271.0;521.0;-28.0
74.0;?;-165.0;-545.0;31.0;178;279.0;547.0;36.0
70.0;?;-174.0;-499.0;54.0;177;201.0;463.0;-10.0
68.0;?;-179.0;-416.0;53.0;178;530.0;868.0;22.0
68.0;?;-179.0;-530.0;41.0;?;45.0;559.0;19.0
67.0;?;-176.0;-478.0;121.0;?;155.0;604.0;48.0
66.0;?;-172.0;-452.0;57.0;?;260.0;591.0;36.0
66.0;?;-165.0;-496.0;103.0;178;224.0;?;-34.0
66.0;?;-159.0;-456.0;54.0;178;218.0;?;42.0
66.0;?;-152.0;-399.0;?;178;296.0;?;44.0
66.0;?;?;?;?;178;102.0;?;43.0
66.0;?;?;?;?;178;174.0;?;27.0
66.0;?;?;?;?;178;178.0;?;15.0
67.0;?;?;?;?;178;258.0;?;-3.0
68.0;?;?;?;?;178;292.0;?;-22.0
68.0;?;?;?;?;178;200.0;?;28.0
69.0;?;?;?;?;178;?;?;-13.0
71.0;153.0;?;?;?;178;?;?;21.0
71.0;152.0;?;?;?;178;?;?;0.0
72.0;167.0;?;?;?;177;?;?;77.0
74.0;176.0;?;?;?;178;?;?;33.0
75.0;195.0;?;?;?;178;?;?;1.0
76.0;232.0;-102.0;?;?;178;?;?;-101.0
78.0;197.0;-102.0;?;?;178;?;511.0;118.0
78.0;194.0;-103.0;?;?;178;?;564.0;-5.0
?;213.0;-103.0;-520.0;?;177;?;649.0;27.0
?;270.0;-102.0;-516.0;?;178;?;523.0;-3.0
?;255.0;-102.0;-418.0;-1.0;178;105.0;633.0;-13.0
?;307.0;-102.0;-618.0;-84.0;178;316.0;548.0;92.0
?;196.0;-103.0;-664.0;-80.0;178;190.0;571.0;51.0
?;109.0;-104.0;-390.0;-58.0;178;74.0;260.0;48.0
?;178.0;-105.0;-418.0;43.0;177;203.0;512.0;-3.0
?;128.0;-106.0;-604.0;160.0;178;68.0;506.0;29.0
?;260.0;-108.0;-406.0;87.0;?;327.0;609.0;90.0
?;236.0;-110.0;-131.0;26.0;?;277.0;756.0;-40.0
?;248.0;-111.0;-231.0;84.0;?;192.0;690.0;-83.0
?;256.0;-112.0;-221.0;105.0;?;177.0;640.0;49.0
?;247.0;-112.0;-98.0;150.0;?;71.0;504.0;-16.0
?;275.0;-112.0;-39.0;299.0;178;212.0;563.0;-202.0
?;279.0;-111.0;21.0;291.0;178;182.0;723.0;-116.0
?;238.0;-110.0;111.0;249.0;178;58.0;673.0;-127.0
?;201.0;-107.0;59.0;212.0;178;265.0;518.0;-168.0
?;138.0;-105.0;-130.0;239.0;178;238.0;606.0;-150.0
?;136.0;-101.0;-333.0;122.0;177;132.0;636.0;-161.0
?;125.0;-97.0;-461.0;60.0;178;?;519.0;-163.0
?;174.0;-93.0;-39.0;52.0;178;?;578.0;-142.0
?;199.0;-88.0;246.0;104.0;178;?;618.0;-60.0
66.0;205.0;-84.0;210.0;319.0;178;?;668.0;82.0
66.0;170.0;-79.0;156.0;343.0;178;?;612.0;94.0
67.0;111.0;-73.0;-235.0;243.0;177;?;542.0;1.0
67.0;95.0;-68.0;-883.0;-45.0;?;576.0;247.0;-250.0
67.0;99.0;-63.0;-495.0;-104.0;?;701.0;305.0;-216.0
67.0;67.0;-59.0;-79.0;129.0;?;662.0;466.0;-180.0
66.0;117.0;-58.0;-355.0;380.0;?;487.0;543.0;42.0
67.0;162.0;-57.0;-655.0;248.0;?;315.0;652.0;164.0
67.0;162.0;-59.0;-690.0;-77.0;?;134.0;594.0;?
65.0;188.0;-63.0;-487.0;-46.0;?;584.0;?;?
64.0;96.0;-67.0;-366.0;74.0;?;807.0;?;-178.0
65.0;20.0;-71.0;-635.0;41.0;?;674.0;?;42.0
64.0;106.0;-75.0;-590.0;-122.0;?;528.0;?;74.0
64.0;273.0;-79.0;-540.0;-118.0;?;755.0;?;17.0
62.0;348.0;-84.0;-463.0;74.0;?;192.0;?;-152.0
61.0;162.0;-90.0;-407.0;57.0;?;377.0;?;30.0
59.0;-56.0;-95.0;-217.0;122.0;178;746.0;?;11.0
58.0;-6.0;-99.0;-161.0;246.0;178;457.0;?;-24.0
58.0;?;-102.0;84.0;257.0;178;253.0;?;-46.0
58.0;?;-102.0;309.0;287.0;177;243.0;?;-80.0
?;?;-103.0;411.0;275.0;178;204.0;?;-125.0
?;?;-102.0;315.0;265.0;178;384.0;?;-178.0
?;270.0;-101.0;71.0;258.0;178;196.0;?;-164.0
?;280.0;-101.0;-39.0;166.0;178;309.0;?;-240.0
?;221.0;-99.0;?;65.0;178;319.0;?;-246.0
?;171.0;-96.0;?;6.0;177;462.0;?;-177.0
?;162.0;-93.0;?;-31.0;178;514.0;?;-113.0
?;123.0;-88.0;?;-5.0;178;601.0;634.0;-56.0
?;116.0;-84.0;?;53.0;178;662.0;516.0;-1.0
?;112.0;-79.0;?;72.0;178;664.0;255.0;-4.0
?;110.0;-75.0;?;55.0;178;780.0;149.0;-46.0
?;114.0;-72.0;?;117.0;177;831.0;155.0;-100.0
53.0;140.0;-70.0;?;53.0;178;867.0;258.0;-111.0
55.0;154.0;-69.0;?;-24.0;178;545.0;312.0;-133.0
56.0;181.0;-68.0;?;193.0;178;677.0;506.0;-179.0
57.0;265.0;-68.0;300.0;228.0;178;702.0;539.0;-61.0
60.0;298.0;-68.0;387.0;382.0;?;685.0;694.0;-55.0
63.0;277.0;-68.0;406.0;288.0;?;680.0;772.0;-298.0
66.0;?;-68.0;380.0;216.0;?;563.0;599.0;-326.0
68.0;211.0;-67.0;21.0;175.0;?;519.0;567.0;-451.0
70.0;194.0;-67.0;207.0;198.0;?;?;413.0;-295.0
72.0;179.0;-66.0;604.0;98.0;?;?;?;?
74.0;212.0;-65.0;251.0;-55.0;?;?;?;?
78.0;319.0;-63.0;-23.0;93.0;?;?;?;?
81.0;277.0;-59.0;-71.0;-46.0;?;?;?;?
84.0;189.0;-55.0;83.0;-49.0;?;?;?;?
86.0;97.0;-52.0;97.0;34.0;?;969.0;?;-185.0
88.0;84.0;-49.0;248.0;25.0;?;921.0;?;-14.0
92.0;147.0;-45.0;237.0;?;?;940.0;?;17.0
97.0;158.0;-41.0;175.0;?;?;1007.0;?;-65.0
102.0;127.0;-37.0;109.0;?;?;893.0;?;-88.0
105.0;156.0;-35.0;111.0;?;178;?;?;-179.0
108.0;450.0;-34.0;105.0;?;178;?;?;-217.0
110.0;377.0;-36.0;112.0;?;178;828.0;?;-166.0
115.0;345.0;-37.0;86.0;?;178;645.0;?;-147.0
119.0;341.0;-38.0;17.0;?;178;675.0;?;-127.0
123.0;292.0;-38.0;70.0;?;178;782.0;?;-132.0
127.0;285.0;-38.0;82.0;?;178;741.0;?;-102.0
130.0;248.0;-37.0;-13.0;?;178;780.0;?;-54.0
132.0;209.0;-36.0;-24.0;?;178;747.0;?;-42.0
133.0;183.0;-37.0;-73.0;?;177;710.0;?;-86.0
133.0;174.0;-38.0;-87.0;?;178;?;?;-64.0
133.0;220.0;-39.0;-128.0;?;178;?;?;-50.0
133.0;228.0;-40.0;-75.0;?;178;?;?;-15.0
132.0;223.0;-42.0;-70.0;?;178;?;?;-1.0
131.0;212.0;-43.0;37.0;?;177;?;?;-24.0
129.0;196.0;-45.0;208.0;119.0;177;?;?;19.0
126.0;193.0;-47.0;288.0;200.0;177;?;292.0;-20.0
123.0;180.0;-50.0;218.0;181.0;177;?;338.0;-9.0
119.0;176.0;-54.0;188.0;91.0;177;704.0;325.0;-38.0
?;179.0;-58.0;333.0;110.0;177;718.0;401.0;-38.0
?;186.0;-62.0;274.0;282.0;177;667.0;414.0;-65.0
?;?;-66.0;157.0;257.0;177;631.0;414.0;-15.0
?;?;-69.0;73.0;157.0;177;605.0;418.0;14.0
?;141.0;-73.0;279.0;155.0;177;671.0;371.0;-214.0
?;103.0;-76.0;95.0;176.0;177;619.0;338.0;-139.0
?;83.0;-78.0;64.0;-14.0;177;693.0;264.0;-35.0
?;92.0;-81.0;4.0;51.0;176;753.0;271.0;-92.0
?;100.0;-83.0;177.0;21.0;179;912.0;207.0;-159.0
89.0;166.0;-84.0;280.0;188.0;174;651.0;139.0;-29.0
89.0;218.0;-85.0;?;197.0;179;820.0;124.0;29.0
88.0;110.0;-87.0;?;178.0;176;836.0;152.0;86.0
88.0;-14.0;-89.0;?;123.0;171;773.0;172.0;46.0
89.0;64.0;-90.0;?;24.0;190;460.0;114.0;-40.0
89.0;34.0;-93.0;?;28.0;154;654.0;98.0;-27.0
89.0;28.0;-95.0;?;33.0;210;763.0;140.0;38.0
90.0;216.0;-98.0;-62.0;21.0;137;572.0;239.0;66.0
91.0;199.0;-100.0;-53.0;1.0;-168;707.0;198.0;56.0
93.0;193.0;-100.0;-201.0;44.0;-202;668.0;330.0;96.0
95.0;137.0;-98.0;-253.0;?;-157;810.0;282.0;71.0
97.0;112.0;-97.0;-463.0;?;-190;923.0;247.0;94.0
97.0;147.0;-94.0;-569.0;?;-167;867.0;242.0;95.0
96.0;165.0;-91.0;-699.0;?;-174;872.0;283.0;127.0
96.0;202.0;-88.0;-746.0;?;-173;809.0;?;?
95.0;228.0;-84.0;-715.0;?;-170;704.0;?;225.0
94.0;185.0;-81.0;-513.0;31.0;-174;598.0;?;351.0
92.0;172.0;-77.0;-325.0;83.0;-172;525.0;?;377.0
88.0;220.0;-74.0;?;?;-174;473.0;?;466.0
86.0;252.0;-70.0;?;?;-173;340.0;?;379.0
83.0;198.0;-65.0;?;?;-173;396.0;?;300.0
79.0;207.0;-61.0;?;?;-173;380.0;?;186.0
75.0;233.0;-59.0;?;?;-173;397.0;?;171.0
73.0;321.0;-57.0;-187.0;?;-173;564.0;?;110.0
72.0;340.0;-56.0;-148.0;?;-173;630.0;?;18.0
73.0;299.0;-55.0;-240.0;?;-173;694.0;?;15.0
75.0;278.0;-54.0;-209.0;?;-173;663.0;1182.0;5.0
79.0;196.0;-53.0;-367.0;?;-173;818.0;1082.0;53.0
81.0;180.0;-52.0;-865.0;?;-172;801.0;918.0;-15.0
85.0;184.0;-53.0;-1330.0;-136.0;-172;841.0;796.0;67.0
88.0;182.0;-55.0;-134.0;-761.0;-172;815.0;627.0;0.0
91.0;201.0;-58.0;-22.0;180.0;-172;800.0;458.0;242.0
92.0;187.0;-61.0;-643.0;421.0;-172;710.0;430.0;296.0
91.0;168.0;-68.0;-615.0;167.0;-172;624.0;375.0;1116.0
88.0;146.0;-76.0;-494.0;-33.0;-172;497.0;377.0;474.0
85.0;?;-84.0;-230.0;?;-172;491.0;444.0;-41.0
82.0;-5.0;-93.0;-223.0;?;-172;477.0;561.0;228.0
78.0;26.0;-102.0;-176.0;?;-172;598.0;574.0;392.0
75.0;96.0;-110.0;-120.0;?;-172;551.0;796.0;301.0
74.0;168.0;-117.0;-33.0;?;-172;470.0;1180.0;201.0
73.0;851.0;-123.0;-133.0;?;-172;-340.0;1038.0;132.0
73.0;487.0;-127.0;-247.0;?;-172;700.0;501.0;82.0
71.0;199.0;-128.0;-344.0;?;-172;850.0;740.0;76.0
68.0;61.0;-130.0;-477.0;?;-172;407.0;929.0;19.0
64.0;173.0;-131.0;-587.0;?;-172;306.0;841.0;-10.0
59.0;214.0;-134.0;-708.0;?;-172;336.0;?;38.0
52.0;209.0;-137.0;-879.0;?;-173;446.0;?;111.0
42.0;249.0;-141.0;-873.0;?;-174;412.0;?;227.0
30.0;258.0;-148.0;-947.0;-333.0;-173;349.0;?;211.0
17.0;268.0;-155.0;-884.0;?;-174;417.0;?;304.0
3.0;234.0;-163.0;-751.0;?;-176;502.0;?;343.0
-11.0;152.0;-171.0;-776.0;-180.0;-176;489.0;460.0;488.0
-26.0;95.0;-177.0;-704.0;-102.0;-177;497.0;608.0;550.0
-39.0;212.0;-184.0;-593.0;-133.0;-179;457.0;528.0;546.0
-53.0;270.0;-191.0;-502.0;-122.0;-176;403.0;693.0;405.0
-65.0;248.0;-198.0;-475.0;-145.0;-172;312.0;?;338.0
-80.0;284.0;-204.0;-427.0;-146.0;-170;373.0;?;311.0
-95.0;272.0;-209.0;-394.0;-140.0;-170;160.0;?;269.0
-107.0;432.0;-213.0;-268.0;-133.0;-169;105.0;?;241.0
-119.0;481.0;-215.0;-343.0;-26.0;-169;14.0;?;203.0
-132.0;444.0;-215.0;-349.0;-42.0;-168;-44.0;?;191.0
-142.0;400.0;-214.0;-376.0;-30.0;-168;11.0;?;174.0
?;311.0;-216.0;-430.0;-62.0;-169;21.0;?;152.0
?;307.0;-218.0;-461.0;-183.0;-170;76.0;?;147.0
?;?;-217.0;-502.0;-320.0;-171;105.0;?;149.0
?;291.0;-216.0;-577.0;-132.0;-170;114.0;596.0;102.0
-166.0;260.0;-211.0;-458.0;-72.0;-170;103.0;539.0;182.0
-171.0;233.0;-206.0;-470.0;-126.0;-170;68.0;457.0;233.0
-177.0;279.0;-204.0;-358.0;-5.0;-171;45.0;389.0;170.0
-183.0;216.0;-204.0;-334.0;-97.0;-172;50.0;308.0;212.0
-189.0;203.0;-206.0;-431.0;-22.0;-172;54.0;368.0;216.0
-194.0;224.0;-208.0;-526.0;-80.0;-173;46.0;394.0;145.0
-199.0;186.0;-210.0;-374.0;-87.0;-173;72.0;411.0;133.0
-201.0;303.0;-215.0;-696.0;-62.0;-173;100.0;417.0;129.0
-205.0;337.0;-219.0;-793.0;23.0;-173;24.0;377.0;110.0
-210.0;259.0;-223.0;-576.0;-281.0;-173;63.0;528.0;166.0
-213.0;169.0;-227.0;-367.0;-67.0;-173;53.0;584.0;73.0
-215.0;217.0;-229.0;-102.0;-77.0;-173;166.0;477.0;155.0
?;175.0;-226.0;-180.0;91.0;-174;114.0;476.0;384.0
-218.0;215.0;-222.0;-546.0;53.0;-174;198.0;449.0;?
-219.0;211.0;-217.0;-537.0;-24.0;-174;191.0;381.0;?
-221.0;150.0;-212.0;-298.0;-78.0;-174;113.0;449.0;?
-223.0;117.0;-208.0;-320.0;-40.0;-174;-82.0;419.0;?
-224.0;126.0;-204.0;-383.0;-69.0;-174;93.0;294.0;?
-223.0;-61.0;-199.0;-321.0;-58.0;-174;30.0;656.0;240.0
-223.0;203.0;-193.0;-436.0;?;-174;21.0;692.0;166.0
-223.0;351.0;-186.0;-424.0;-99.0;-174;506.0;994.0;110.0
-223.0;339.0;-181.0;-520.0;-77.0;-174;416.0;567.0;150.0
-224.0;262.0;-177.0;-616.0;-146.0;-174;303.0;286.0;177.0
-225.0;110.0;-174.0;-546.0;-116.0;-174;478.0;458.0;178.0
-227.0;55.0;-173.0;-415.0;-133.0;-174;-28.0;439.0;207.0
-227.0;122.0;-173.0;-125.0;10.0;-174;43.0;498.0;146.0
-229.0;171.0;-174.0;55.0;18.0;-174;332.0;511.0;264.0
-228.0;181.0;-176.0;-148.0;92.0;-174;185.0;324.0;115.0
-229.0;120.0;-179.0;-236.0;146.0;-174;153.0;451.0;30.0
-229.0;163.0;-180.0;6.0;86.0;-174;224.0;446.0;58.0
-230.0;157.0;-182.0;350.0;3.0;-174;105.0;406.0;-19.0
-230.0;191.0;-182.0;149.0;-26.0;-174;132.0;451.0;39.0
?;138.0;-181.0;-244.0;-40.0;-174;94.0;556.0;125.0
?;103.0;-180.0;-135.0;-131.0;-174;26.0;561.0;155.0
?;91.0;-179.0;-135.0;-63.0;-174;-85.0;419.0;31.0
?;69.0;-176.0;-135.0;10.0;-174;205.0;400.0;43.0
?;127.0;-173.0;-45.0;37.0;-174;441.0;266.0;106.0
-226.0;128.0;-170.0;19.0;15.0;-174;?;344.0;79.0
-226.0;86.0;-167.0;-30.0;23.0;-174;?;458.0;-25.0
-225.0;145.0;-166.0;62.0;22.0;-174;?;481.0;23.0
-225.0;193.0;-167.0;-145.0;-34.0;-174;?;381.0;14.0
-225.0;258.0;-167.0;-185.0;-28.0;-174;?;243.0;30.0
-224.0;245.0;-170.0;6.0;32.0;-174;778.0;294.0;?
-223.0;193.0;-171.0;14.0;-37.0;-174;283.0;250.0;?
-222.0;118.0;-172.0;-29.0;80.0;-174;396.0;213.0;?
-220.0;35.0;-172.0;-12.0;-1.0;-174;308.0;282.0;?
-218.0;28.0;-170.0;-61.0;-4.0;-174;305.0;345.0;?
-217.0;132.0;-168.0;-16.0;-8.0;-174;412.0;256.0;?
?;142.0;-167.0;-16.0;16.0;-174;494.0;215.0;?
?;111.0;-166.0;-75.0;31.0;-174;484.0;269.0;?
?;101.0;-165.0;-55.0;38.0;-174;474.0;161.0;?
?;121.0;-164.0;-92.0;-25.0;-174;448.0;304.0;?
?;7.0;-163.0;-41.0;17.0;-174;?;298.0;?
?;138.0;-162.0;-35.0;-12.0;-174;?;168.0;?
?;55.0;-162.0;-51.0;-9.0;-174;?;205.0;?
?;75.0;-161.0;-34.0;-22.0;-174;?;198.0;3.0
?;78.0;-161.0;48.0;60.0;-174;?;255.0;6.0
?;85.0;-161.0;-12.0;57.0;-174;?;254.0;6.0
?;96.0;-161.0;62.0;65.0;-174;?;211.0;3.0
?;69.0;-160.0;12.0;28.0;-174;?;206.0;3.0
?;55.0;-160.0;-177.0;59.0;-174;?;208.0;-59.0
?;102.0;-159.0;-227.0;-33.0;-174;?;213.0;-63.0
?;82.0;-159.0;-163.0;-100.0;-174;?;243.0;-62.0
-200.0;98.0;-159.0;73.0;-37.0;-174;?;233.0;-24.0
-200.0;106.0;-160.0;71.0;-10.0;-174;?;262.0;82.0
-199.0;96.0;-160.0;-139.0;20.0;-174;?;206.0;126.0
?;57.0;-160.0;-83.0;13.0;-174;?;209.0;140.0
?;82.0;-160.0;-31.0;40.0;-174;?;136.0;47.0
?;36.0;-160.0;-65.0;27.0;-174;?;158.0;21.0
?;69.0;-161.0;-161.0;-11.0;-174;?;102.0;61.0
?;51.0;-162.0;-193.0;-5.0;-174;?;?;65.0
?;72.0;-163.0;-212.0;-42.0;-174;?;?;45.0
?;151.0;-165.0;-317.0;-31.0;-174;?;?;127.0
?;162.0;-167.0;-439.0;-18.0;-174;389.0;?;137.0
?;193.0;-168.0;-348.0;-106.0;-174;564.0;?;150.0
?;143.0;-171.0;-191.0;-69.0;-174;560.0;?;211.0
?;97.0;-173.0;-186.0;73.0;-174;347.0;?;276.0
?;88.0;-177.0;-235.0;?;-174;360.0;?;239.0
-203.0;82.0;-181.0;-225.0;?;-174;444.0;?;221.0
-203.0;125.0;-186.0;-211.0;?;-174;475.0;?;135.0
-205.0;154.0;-191.0;-232.0;?;-174;431.0;?;188.0
-209.0;127.0;-192.0;-229.0;15.0;-174;363.0;?;203.0
-212.0;208.0;-198.0;-108.0;7.0;-174;382.0;?;170.0
-216.0;172.0;-205.0;-147.0;-20.0;-174;267.0;?;200.0
-218.0;164.0;-212.0;-273.0;1.0;-174;208.0;?;186.0
-222.0;158.0;-218.0;-402.0;53.0;-174;253.0;?;160.0
-226.0;118.0;-223.0;-198.0;30.0;-174;399.0;?;171.0
-232.0;132.0;-226.0;-153.0;0.0;-174;483.0;?;136.0
-237.0;194.0;-231.0;-237.0;16.0;-174;392.0;?;143.0
-243.0;191.0;-234.0;-263.0;29.0;-174;383.0;445.0;150.0
-248.0;175.0;-238.0;-263.0;0.0;-174;437.0;?;127.0
-254.0;199.0;-240.0;-303.0;-2.0;?;333.0;?;120.0
-260.0;174.0;-243.0;-315.0;-5.0;?;?;?;116.0
-265.0;223.0;-244.0;-372.0;-24.0;?;?;?;147.0
-270.0;220.0;-245.0;-331.0;-68.0;?;?;?;162.0
-274.0;121.0;-245.0;-347.0;-160.0;?;?;?;196.0
-278.0;75.0;-245.0;-397.0;-77.0;?;?;?;193.0
-281.0;117.0;-245.0;-743.0;86.0;?;?;?;215.0
-284.0;125.0;-245.0;-827.0;-198.0;?;?;?;280.0
-287.0;123.0;-245.0;-655.0;-322.0;?;?;?;216.0
-288.0;168.0;-246.0;-59.0;-22.0;?;?;?;131.0
-289.0;191.0;-247.0;529.0;-4.0;-173;?;?;363.0
-290.0;183.0;-247.0;445.0;68.0;-173;?;?;608.0
-290.0;189.0;-248.0;281.0;129.0;-173;?;?;198.0
-289.0;187.0;-247.0;860.0;13.0;-173;?;572.0;73.0
-288.0;210.0;-242.0;629.0;326.0;-173;447.0;426.0;-142.0
?;119.0;-236.0;227.0;-20.0;-173;484.0;583.0;-89.0
?;108.0;-231.0;167.0;-65.0;-173;490.0;821.0;-124.0
?;290.0;-226.0;-65.0;?;-173;197.0;919.0;-346.0
?;468.0;-221.0;242.0;?;-173;-95.0;659.0;-96.0
?;286.0;-218.0;220.0;?;-173;71.0;626.0;95.0
-270.0;232.0;-215.0;447.0;39.0;-173;338.0;137.0;126.0
-266.0;129.0;?;533.0;71.0;-173;954.0;-40.0;110.0
-262.0;-10.0;?;144.0;-28.0;-173;945.0;122.0;84.0
-257.0;189.0;?;358.0;-109.0;-173;900.0;-500.0;21.0
-253.0;159.0;?;292.0;36.0;-173;854.0;-215.0;-73.0
-250.0;303.0;?;195.0;-18.0;-173;671.0;-79.0;-45.0
-248.0;337.0;?;316.0;35.0;-173;1091.0;78.0;44.0
-244.0;362.0;?;391.0;51.0;-173;?;147.0;-40.0
-240.0;300.0;?;?;?;-173;?;278.0;-8.0
-235.0;259.0;?;?;?;-173;?;131.0;-37.0
-231.0;162.0;?;?;?;-173;?;106.0;-53.0
-226.0;166.0;?;?;?;-173;?;-22.0;-84.0
-222.0;222.0;?;-51.0;?;-173;?;-118.0;-57.0
-219.0;257.0;?;303.0;?;-173;?;52.0;-71.0
-214.0;196.0;-200.0;426.0;?;-173;?;67.0;?
-211.0;184.0;-198.0;257.0;?;-173;?;68.0;?
-208.0;170.0;-195.0;296.0;?;?;?;104.0;?
-206.0;154.0;-193.0;262.0;37.0;?;?;58.0;?
-203.0;190.0;-191.0;208.0;-8.0;?;?;1.0;?
-201.0;183.0;-190.0;199.0;?;-173;?;13.0;?
-200.0;191.0;-188.0;195.0;?;-173;?;3.0;-118.0
-199.0;191.0;-186.0;271.0;?;-173;875.0;48.0;-100.0
-197.0;50.0;?;207.0;?;-173;689.0;174.0;-102.0
