InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-616.0;-385.0;634.0;-600.0;-923.0;-2.0;-127.0;-32.0;-241.0;-411.0
-616.0;-384.0;634.0;-579.0;-908.0;-1.0;-128.0;-47.0;-266.0;-412.0
-616.0;-384.0;634.0;-556.0;-894.0;1.0;-128.0;-57.0;-283.0;-414.0
-106.0;-266.0;241.0;-434.0;-53.0;-591.0;749.0;379.0;92.0;478.0
-93.0;-267.0;236.0;-429.0;-54.0;-590.0;746.0;376.0;87.0;479.0
-79.0;-265.0;229.0;-423.0;-54.0;-588.0;744.0;377.0;84.0;476.0
346.0;243.0;-472.0;268.0;844.0;-338.0;474.0;-66.0;71.0;316.0
50.0;-155.0;-98.0;86.0;802.0;-533.0;716.0;199.0;143.0;570.0
-478.0;-800.0;620.0;-772.0;-788.0;-409.0;396.0;599.0;471.0;496.0
-479.0;-776.0;613.0;-774.0;-791.0;-411.0;406.0;599.0;466.0;387.0
-151.0;-375.0;254.0;-173.0;620.0;-612.0;746.0;321.0;208.0;484.0
61.0;-88.0;104.0;-240.0;157.0;-513.0;698.0;286.0;-21.0;263.0
56.0;-56.0;119.0;-223.0;171.0;-497.0;700.0;274.0;-23.0;235.0
-611.0;-753.0;673.0;-691.0;-825.0;-285.0;229.0;588.0;561.0;626.0
-564.0;-788.0;660.0;-656.0;-812.0;-276.0;173.0;595.0;583.0;644.0
-562.0;-792.0;657.0;-663.0;-813.0;-277.0;174.0;600.0;581.0;652.0
-561.0;-799.0;653.0;-671.0;-813.0;-280.0;177.0;603.0;578.0;663.0
44.0;-17.0;139.0;-174.0;230.0;-481.0;689.0;246.0;-38.0;213.0
-571.0;-806.0;709.0;-788.0;-887.0;-276.0;237.0;357.0;174.0;633.0
-567.0;-810.0;695.0;-787.0;-890.0;-285.0;246.0;354.0;155.0;656.0
-589.0;-800.0;673.0;-813.0;-364.0;-352.0;237.0;291.0;-3.0;647.0
-590.0;-799.0;673.0;-811.0;-345.0;-353.0;238.0;279.0;-19.0;647.0
-591.0;-798.0;673.0;-810.0;-328.0;-354.0;239.0;269.0;-31.0;647.0
-591.0;-798.0;671.0;-808.0;-315.0;-355.0;239.0;260.0;-40.0;648.0
-592.0;-797.0;670.0;-806.0;-303.0;-357.0;240.0;254.0;-51.0;650.0
-593.0;-796.0;670.0;-804.0;-293.0;-359.0;241.0;249.0;-62.0;652.0
-594.0;-796.0;670.0;-803.0;-284.0;-361.0;242.0;244.0;-69.0;654.0
-563.0;-815.0;679.0;-783.0;-896.0;-296.0;252.0;356.0;141.0;683.0
-563.0;-820.0;664.0;-780.0;-895.0;-309.0;256.0;361.0;137.0;711.0
-565.0;-821.0;653.0;-776.0;-893.0;-315.0;257.0;364.0;136.0;733.0
-181.0;-51.0;86.0;127.0;-304.0;429.0;-613.0;-140.0;153.0;-198.0
-180.0;-39.0;106.0;125.0;-307.0;436.0;-617.0;-142.0;148.0;-215.0
-183.0;-38.0;124.0;122.0;-312.0;441.0;-619.0;-147.0;140.0;-227.0
-185.0;-39.0;137.0;122.0;-320.0;447.0;-619.0;-153.0;128.0;-239.0
-185.0;-38.0;143.0;121.0;-329.0;453.0;-619.0;-158.0;113.0;-248.0
-185.0;-37.0;143.0;120.0;-339.0;458.0;-619.0;-161.0;98.0;-254.0
-182.0;-35.0;125.0;107.0;-365.0;468.0;-622.0;-165.0;60.0;-241.0
-564.0;-791.0;631.0;-711.0;-843.0;-218.0;152.0;546.0;509.0;645.0
-76.0;48.0;27.0;199.0;-421.0;414.0;-747.0;-73.0;-64.0;-371.0
-44.0;147.0;-62.0;228.0;-202.0;588.0;-726.0;-394.0;-147.0;-389.0
-48.0;178.0;-10.0;-38.0;-799.0;555.0;-677.0;-229.0;-93.0;-551.0
54.0;221.0;-184.0;370.0;137.0;584.0;-756.0;-396.0;-232.0;-404.0
-653.0;-742.0;715.0;-654.0;-870.0;-316.0;290.0;227.0;-54.0;597.0
-651.0;-745.0;710.0;-655.0;-865.0;-316.0;290.0;220.0;-62.0;604.0
-648.0;-748.0;704.0;-657.0;-867.0;-317.0;291.0;219.0;-66.0;612.0
-645.0;-751.0;698.0;-658.0;-870.0;-319.0;293.0;217.0;-72.0;621.0
-643.0;-754.0;693.0;-657.0;-867.0;-322.0;295.0;213.0;-79.0;630.0
-189.0;-334.0;384.0;-499.0;-196.0;-637.0;766.0;530.0;298.0;456.0
-411.0;-299.0;441.0;-434.0;-293.0;5.0;984.0;331.0;407.0;331.0
-408.0;-300.0;441.0;-430.0;-293.0;3.0;984.0;334.0;405.0;335.0
153.0;56.0;31.0;180.0;-660.0;127.0;-843.0;32.0;-164.0;-129.0
-619.0;-762.0;805.0;-685.0;-844.0;-212.0;238.0;450.0;439.0;522.0
-624.0;-757.0;811.0;-691.0;-841.0;-218.0;246.0;450.0;438.0;514.0
82.0;-84.0;-48.0;24.0;-513.0;-138.0;-828.0;-119.0;-91.0;-500.0
-514.0;-674.0;680.0;-672.0;-119.0;-608.0;695.0;576.0;569.0;326.0
161.0;-43.0;-66.0;-61.0;408.0;449.0;-646.0;128.0;-150.0;317.0
-455.0;-659.0;630.0;-619.0;-141.0;-572.0;733.0;626.0;660.0;440.0
-203.0;-459.0;276.0;-589.0;-212.0;-629.0;776.0;478.0;235.0;512.0
-194.0;-442.0;263.0;-574.0;-197.0;-628.0;776.0;467.0;230.0;506.0
-181.0;-421.0;249.0;-567.0;-183.0;-627.0;776.0;468.0;227.0;500.0
-167.0;-400.0;233.0;-559.0;-162.0;-626.0;777.0;474.0;223.0;496.0
-670.0;-274.0;597.0;-780.0;-665.0;9.0;-26.0;-174.0;-305.0;-393.0
-669.0;-273.0;598.0;-777.0;-678.0;12.0;-28.0;-164.0;-295.0;-393.0
40.0;-49.0;131.0;-164.0;161.0;-504.0;716.0;300.0;60.0;270.0
-154.0;-384.0;217.0;-544.0;-136.0;-629.0;774.0;473.0;226.0;495.0
-670.0;-272.0;599.0;-772.0;-694.0;14.0;-29.0;-154.0;-285.0;-393.0
-615.0;-716.0;857.0;-612.0;-784.0;-85.0;222.0;632.0;424.0;298.0
-609.0;-726.0;861.0;-612.0;-783.0;-86.0;222.0;632.0;425.0;301.0
-604.0;-733.0;862.0;-612.0;-783.0;-87.0;222.0;632.0;425.0;303.0
-599.0;-738.0;868.0;-612.0;-783.0;-86.0;222.0;631.0;425.0;304.0
-593.0;-743.0;873.0;-612.0;-782.0;-86.0;222.0;631.0;425.0;307.0
-589.0;-744.0;874.0;-613.0;-782.0;-86.0;222.0;630.0;425.0;307.0
-585.0;-743.0;874.0;-613.0;-782.0;-85.0;221.0;630.0;425.0;304.0
-581.0;-743.0;870.0;-614.0;-781.0;-84.0;221.0;630.0;425.0;300.0
-579.0;-741.0;869.0;-614.0;-780.0;-83.0;221.0;629.0;425.0;294.0
-670.0;-270.0;599.0;-767.0;-714.0;16.0;-29.0;-145.0;-276.0;-394.0
-671.0;-269.0;599.0;-763.0;-736.0;17.0;-29.0;-135.0;-272.0;-395.0
-671.0;-267.0;599.0;-759.0;-759.0;17.0;-28.0;-128.0;-269.0;-395.0
-672.0;-266.0;599.0;-759.0;-785.0;17.0;-27.0;-121.0;-262.0;-396.0
-673.0;-265.0;600.0;-764.0;-810.0;17.0;-26.0;-113.0;-253.0;-396.0
-673.0;-265.0;600.0;-769.0;-834.0;18.0;-25.0;-106.0;-238.0;-397.0
-674.0;-265.0;600.0;-780.0;-857.0;18.0;-24.0;-97.0;-219.0;-398.0
-674.0;-264.0;599.0;-789.0;-879.0;17.0;-22.0;-90.0;-201.0;-399.0
-675.0;-264.0;599.0;-799.0;-898.0;16.0;-20.0;-84.0;-182.0;-400.0
-675.0;-264.0;600.0;-810.0;-915.0;14.0;-17.0;-76.0;-159.0;-399.0
-624.0;-687.0;787.0;-681.0;-729.0;-198.0;255.0;653.0;513.0;284.0
-534.0;-761.0;797.0;-751.0;-400.0;-347.0;787.0;549.0;342.0;539.0
-575.0;-784.0;795.0;-762.0;-830.0;-326.0;255.0;513.0;303.0;292.0
-676.0;-265.0;600.0;-822.0;-930.0;12.0;-14.0;-67.0;-135.0;-399.0
-118.0;-56.0;153.0;-227.0;141.0;-308.0;862.0;222.0;31.0;246.0
-205.0;-76.0;217.0;-250.0;107.0;-182.0;917.0;231.0;76.0;253.0
-223.0;-77.0;228.0;-263.0;89.0;-152.0;926.0;241.0;95.0;248.0
-196.0;-383.0;381.0;-307.0;-151.0;-546.0;822.0;443.0;323.0;530.0
-676.0;-265.0;601.0;-832.0;-941.0;10.0;-10.0;-58.0;-111.0;-398.0
-677.0;-268.0;603.0;-856.0;-976.0;-6.0;2.0;-7.0;5.0;-396.0
-15.0;-130.0;161.0;-323.0;44.0;-535.0;733.0;339.0;56.0;309.0
4.0;-99.0;139.0;-308.0;84.0;-572.0;713.0;314.0;87.0;284.0
31.0;-43.0;116.0;-308.0;74.0;-571.0;711.0;314.0;89.0;228.0
54.0;2.0;99.0;-309.0;71.0;-570.0;711.0;318.0;85.0;183.0
-251.0;-477.0;396.0;-407.0;86.0;-629.0;765.0;554.0;342.0;533.0
-225.0;-405.0;406.0;-381.0;-181.0;-573.0;813.0;440.0;298.0;545.0
-241.0;-416.0;420.0;-423.0;-211.0;-584.0;808.0;444.0;286.0;553.0
-141.0;1.0;-114.0;-209.0;-49.0;-13.0;897.0;100.0;101.0;102.0
-145.0;3.0;-112.0;-213.0;-64.0;4.0;899.0;104.0;103.0;101.0
-82.0;-219.0;32.0;-389.0;-169.0;-513.0;827.0;406.0;397.0;198.0
-85.0;-221.0;36.0;-397.0;-174.0;-514.0;828.0;409.0;409.0;197.0
-88.0;-223.0;39.0;-404.0;-178.0;-514.0;829.0;411.0;416.0;197.0
-90.0;-226.0;43.0;-407.0;-175.0;-515.0;830.0;409.0;418.0;198.0
-288.0;-229.0;292.0;-479.0;-330.0;-181.0;962.0;347.0;288.0;322.0
-287.0;-226.0;289.0;-476.0;-327.0;-180.0;962.0;348.0;287.0;319.0
-283.0;-222.0;281.0;-456.0;-290.0;-193.0;959.0;368.0;292.0;317.0
-281.0;-220.0;280.0;-459.0;-283.0;-197.0;958.0;369.0;296.0;317.0
-280.0;-219.0;280.0;-462.0;-275.0;-201.0;958.0;370.0;296.0;317.0
-280.0;-217.0;279.0;-463.0;-270.0;-205.0;957.0;370.0;299.0;316.0
-279.0;-216.0;278.0;-462.0;-258.0;-207.0;957.0;368.0;295.0;314.0
-279.0;-214.0;276.0;-462.0;-246.0;-208.0;957.0;366.0;299.0;313.0
-280.0;-212.0;276.0;-459.0;-239.0;-209.0;957.0;364.0;303.0;312.0
-282.0;-211.0;278.0;-452.0;-234.0;-212.0;957.0;360.0;305.0;311.0
-286.0;-212.0;282.0;-445.0;-213.0;-215.0;956.0;357.0;286.0;311.0
-257.0;-173.0;238.0;-455.0;-99.0;-218.0;941.0;157.0;494.0;305.0
-257.0;-172.0;237.0;-455.0;-98.0;-214.0;942.0;153.0;495.0;304.0
-258.0;-169.0;236.0;-456.0;-97.0;-211.0;942.0;149.0;497.0;303.0
-259.0;-168.0;236.0;-456.0;-95.0;-207.0;943.0;147.0;494.0;303.0
-260.0;-167.0;237.0;-456.0;-94.0;-203.0;943.0;145.0;495.0;302.0
-262.0;-166.0;238.0;-457.0;-94.0;-199.0;944.0;143.0;496.0;300.0
-337.0;-101.0;245.0;-375.0;-167.0;0.0;967.0;208.0;382.0;242.0
-337.0;-100.0;244.0;-378.0;-165.0;0.0;967.0;207.0;380.0;242.0
-336.0;-99.0;242.0;-378.0;-162.0;0.0;967.0;204.0;378.0;241.0
-239.0;-77.0;237.0;-276.0;66.0;-123.0;933.0;252.0;117.0;243.0
-252.0;-75.0;245.0;-289.0;39.0;-96.0;938.0;264.0;141.0;238.0
-249.0;-361.0;272.0;-414.0;78.0;-549.0;820.0;349.0;544.0;242.0
-199.0;-99.0;27.0;93.0;-245.0;483.0;-634.0;-192.0;-2.0;-135.0
-186.0;-39.0;23.0;70.0;-288.0;476.0;-624.0;-175.0;-2.0;-206.0
407.0;243.0;-454.0;449.0;296.0;79.0;-973.0;-392.0;-417.0;-333.0
582.0;798.0;-639.0;719.0;721.0;428.0;-326.0;-649.0;-577.0;-655.0
562.0;810.0;-677.0;756.0;771.0;307.0;-190.0;-314.0;-53.0;-642.0
218.0;497.0;-338.0;602.0;307.0;648.0;-759.0;-522.0;-285.0;-617.0
-535.0;-833.0;669.0;-735.0;-802.0;-259.0;236.0;557.0;405.0;602.0
-385.0;-495.0;275.0;-730.0;-544.0;-583.0;749.0;556.0;394.0;285.0
-384.0;-498.0;279.0;-728.0;-545.0;-587.0;750.0;555.0;391.0;296.0
-72.0;-255.0;110.0;-496.0;-70.0;-599.0;778.0;496.0;229.0;332.0
-70.0;-244.0;108.0;-487.0;-52.0;-593.0;780.0;480.0;205.0;323.0
-69.0;-233.0;109.0;-474.0;-30.0;-586.0;783.0;466.0;179.0;315.0
-70.0;-222.0;109.0;-455.0;-1.0;-578.0;786.0;446.0;150.0;308.0
-72.0;-211.0;111.0;-436.0;30.0;-569.0;790.0;425.0;122.0;300.0
-687.0;-238.0;607.0;-872.0;-977.0;-23.0;20.0;38.0;94.0;-384.0
-87.0;-193.0;116.0;-401.0;87.0;-548.0;800.0;378.0;86.0;290.0
-79.0;-202.0;114.0;-416.0;57.0;-559.0;794.0;403.0;101.0;294.0
-466.0;-836.0;628.0;-686.0;-781.0;-294.0;62.0;574.0;391.0;629.0
-468.0;-843.0;633.0;-683.0;-779.0;-307.0;80.0;578.0;390.0;636.0
-537.0;-830.0;663.0;-742.0;-804.0;-256.0;222.0;542.0;387.0;601.0
-633.0;-749.0;770.0;-663.0;-835.0;-267.0;228.0;534.0;543.0;522.0
-631.0;-757.0;759.0;-675.0;-837.0;-278.0;247.0;534.0;542.0;550.0
-464.0;-531.0;582.0;-550.0;-452.0;-35.0;924.0;476.0;428.0;396.0
-459.0;-524.0;571.0;-540.0;-444.0;-37.0;928.0;477.0;435.0;397.0
-599.0;-795.0;679.0;-763.0;-752.0;-342.0;259.0;566.0;478.0;698.0
-618.0;-755.0;691.0;-717.0;-800.0;-239.0;179.0;532.0;436.0;618.0
-666.0;-734.0;734.0;-725.0;-949.0;-244.0;249.0;236.0;-10.0;626.0
-556.0;-765.0;745.0;-681.0;-783.0;-270.0;166.0;599.0;519.0;457.0
-564.0;-751.0;755.0;-679.0;-777.0;-255.0;158.0;590.0;529.0;435.0
-667.0;-735.0;739.0;-730.0;-948.0;-251.0;256.0;238.0;-11.0;625.0
-668.0;-736.0;743.0;-733.0;-947.0;-257.0;263.0;238.0;-15.0;625.0
-667.0;-739.0;746.0;-737.0;-948.0;-262.0;270.0;244.0;-18.0;626.0
-437.0;-503.0;528.0;-511.0;-418.0;-80.0;946.0;485.0;447.0;401.0
-145.0;-281.0;131.0;-417.0;-293.0;-406.0;877.0;461.0;460.0;320.0
-131.0;-261.0;107.0;-403.0;-282.0;-412.0;870.0;456.0;460.0;304.0
-120.0;-241.0;87.0;-391.0;-269.0;-413.0;865.0;450.0;461.0;289.0
-109.0;-222.0;68.0;-373.0;-247.0;-412.0;862.0;440.0;459.0;275.0
-102.0;-205.0;53.0;-356.0;-231.0;-409.0;859.0;433.0;474.0;265.0
-97.0;-192.0;41.0;-342.0;-224.0;-404.0;858.0;438.0;479.0;258.0
-554.0;-801.0;641.0;-646.0;-759.0;-302.0;143.0;570.0;513.0;660.0
-556.0;-800.0;644.0;-645.0;-754.0;-305.0;146.0;574.0;517.0;660.0
-558.0;-799.0;646.0;-643.0;-750.0;-307.0;149.0;578.0;520.0;657.0
-559.0;-799.0;650.0;-642.0;-748.0;-309.0;151.0;583.0;523.0;653.0
-559.0;-798.0;654.0;-642.0;-745.0;-310.0;152.0;584.0;527.0;649.0
-595.0;-797.0;684.0;-737.0;-657.0;-370.0;279.0;600.0;379.0;684.0
-595.0;-797.0;683.0;-737.0;-661.0;-370.0;279.0;599.0;383.0;684.0
-547.0;-800.0;641.0;-733.0;-919.0;-249.0;131.0;385.0;213.0;648.0
-549.0;-802.0;648.0;-729.0;-915.0;-258.0;139.0;391.0;209.0;646.0
-551.0;-803.0;656.0;-728.0;-911.0;-265.0;147.0;390.0;205.0;642.0
-554.0;-804.0;665.0;-728.0;-907.0;-271.0;154.0;393.0;198.0;638.0
-558.0;-803.0;672.0;-729.0;-903.0;-277.0;161.0;401.0;189.0;635.0
-561.0;-802.0;676.0;-729.0;-899.0;-281.0;167.0;409.0;182.0;634.0
-563.0;-802.0;678.0;-728.0;-894.0;-284.0;173.0;413.0;179.0;633.0
-532.0;-840.0;647.0;-702.0;-782.0;-357.0;242.0;567.0;415.0;714.0
-534.0;-838.0;650.0;-698.0;-779.0;-356.0;242.0;569.0;415.0;711.0
-536.0;-837.0;653.0;-695.0;-776.0;-354.0;242.0;572.0;417.0;707.0
-537.0;-836.0;655.0;-690.0;-771.0;-353.0;241.0;576.0;423.0;704.0
-538.0;-835.0;657.0;-685.0;-768.0;-351.0;240.0;580.0;427.0;701.0
-539.0;-834.0;659.0;-680.0;-767.0;-350.0;239.0;584.0;430.0;698.0
-569.0;-814.0;675.0;-724.0;-666.0;-337.0;240.0;587.0;388.0;684.0
-567.0;-816.0;668.0;-733.0;-643.0;-341.0;248.0;613.0;365.0;696.0
-567.0;-816.0;669.0;-734.0;-643.0;-344.0;251.0;612.0;366.0;695.0
-567.0;-816.0;670.0;-735.0;-643.0;-346.0;254.0;610.0;368.0;695.0
-567.0;-817.0;672.0;-739.0;-636.0;-348.0;258.0;607.0;375.0;695.0
-567.0;-817.0;672.0;-739.0;-631.0;-348.0;260.0;609.0;381.0;695.0
-568.0;-816.0;671.0;-737.0;-628.0;-347.0;261.0;613.0;383.0;697.0
-569.0;-816.0;671.0;-734.0;-627.0;-348.0;262.0;617.0;383.0;699.0
-91.0;-181.0;118.0;-386.0;116.0;-537.0;805.0;358.0;75.0;290.0
-601.0;-793.0;683.0;-760.0;-773.0;-342.0;256.0;564.0;488.0;690.0
-93.0;-182.0;32.0;-329.0;-217.0;-399.0;857.0;449.0;488.0;253.0
-278.0;16.0;95.0;-191.0;113.0;-140.0;882.0;124.0;288.0;245.0
-252.0;-119.0;253.0;-271.0;102.0;12.0;940.0;248.0;372.0;485.0
-528.0;-848.0;681.0;-720.0;-820.0;-298.0;315.0;577.0;454.0;676.0
-528.0;-848.0;679.0;-724.0;-819.0;-301.0;315.0;571.0;451.0;678.0
-529.0;-847.0;679.0;-726.0;-818.0;-305.0;315.0;566.0;448.0;680.0
-531.0;-847.0;679.0;-729.0;-820.0;-309.0;315.0;563.0;445.0;681.0
-511.0;9.0;326.0;-641.0;-966.0;10.0;-227.0;-10.0;-223.0;-440.0
-626.0;-770.0;670.0;-708.0;-851.0;-231.0;176.0;572.0;510.0;699.0
-15.0;-224.0;178.0;-288.0;118.0;-581.0;702.0;334.0;65.0;453.0
-569.0;-820.0;662.0;-779.0;-844.0;-408.0;318.0;443.0;285.0;698.0
47.0;-144.0;16.0;-266.0;199.0;529.0;-737.0;308.0;-9.0;376.0
-334.0;-524.0;484.0;-640.0;-459.0;-643.0;726.0;600.0;362.0;599.0
-210.0;-475.0;287.0;-606.0;-236.0;-630.0;775.0;490.0;251.0;521.0
-144.0;-373.0;203.0;-528.0;-113.0;-630.0;771.0;471.0;232.0;494.0
-427.0;-493.0;510.0;-507.0;-422.0;-103.0;952.0;493.0;456.0;400.0
-432.0;-498.0;518.0;-508.0;-418.0;-92.0;949.0;488.0;450.0;400.0
-663.0;-744.0;744.0;-743.0;-947.0;-270.0;285.0;253.0;-4.0;635.0
-442.0;-507.0;537.0;-517.0;-425.0;-70.0;943.0;484.0;448.0;401.0
-132.0;-2.0;-119.0;-204.0;-20.0;-43.0;893.0;107.0;111.0;100.0
-136.0;-1.0;-116.0;-209.0;-41.0;-26.0;896.0;103.0;111.0;102.0
-455.0;-519.0;561.0;-535.0;-441.0;-42.0;933.0;481.0;446.0;398.0
-599.0;-794.0;681.0;-762.0;-760.0;-341.0;258.0;565.0;480.0;695.0
-600.0;-794.0;682.0;-762.0;-766.0;-342.0;257.0;564.0;484.0;693.0
-473.0;-549.0;609.0;-574.0;-471.0;-32.0;918.0;468.0;429.0;398.0
-382.0;-501.0;279.0;-724.0;-542.0;-592.0;751.0;554.0;389.0;308.0
-75.0;-266.0;112.0;-502.0;-82.0;-604.0;777.0;513.0;252.0;341.0
-645.0;-755.0;712.0;-721.0;-928.0;-342.0;328.0;180.0;-4.0;624.0
-559.0;-827.0;665.0;-765.0;-857.0;-410.0;318.0;463.0;312.0;695.0
-612.0;-755.0;685.0;-729.0;-817.0;-306.0;264.0;625.0;557.0;651.0
-603.0;-791.0;684.0;-754.0;-785.0;-342.0;252.0;567.0;497.0;685.0
-690.0;-294.0;726.0;-633.0;-888.0;-29.0;-78.0;35.0;-211.0;-524.0
-269.0;80.0;63.0;-103.0;188.0;-71.0;841.0;23.0;216.0;198.0
-533.0;-768.0;684.0;-757.0;-824.0;-429.0;447.0;599.0;526.0;222.0
-537.0;-735.0;656.0;-763.0;-814.0;-426.0;459.0;597.0;526.0;120.0
-544.0;-692.0;623.0;-771.0;-803.0;-421.0;466.0;594.0;527.0;24.0
-553.0;-652.0;593.0;-777.0;-793.0;-410.0;467.0;595.0;523.0;-55.0
-563.0;-620.0;562.0;-781.0;-786.0;-397.0;462.0;595.0;514.0;-113.0
-279.0;58.0;80.0;-152.0;149.0;-101.0;862.0;74.0;254.0;209.0
-280.0;40.0;87.0;-173.0;128.0;-120.0;873.0;99.0;275.0;223.0
-90.0;-173.0;28.0;-305.0;-198.0;-389.0;857.0;467.0;512.0;256.0
-92.0;-175.0;119.0;-369.0;142.0;-528.0;809.0;345.0;64.0;290.0
-95.0;-173.0;122.0;-352.0;163.0;-519.0;814.0;337.0;50.0;289.0
-99.0;-168.0;123.0;-337.0;175.0;-508.0;819.0;329.0;39.0;285.0
-103.0;-160.0;122.0;-323.0;184.0;-496.0;825.0;324.0;31.0;280.0
-110.0;-159.0;121.0;-306.0;192.0;-483.0;833.0;317.0;23.0;274.0
-492.0;-583.0;671.0;-614.0;-371.0;-24.0;904.0;511.0;585.0;399.0
-88.0;-290.0;120.0;-504.0;-94.0;-609.0;776.0;552.0;285.0;355.0
-96.0;-301.0;124.0;-500.0;-90.0;-610.0;777.0;568.0;281.0;361.0
-104.0;-310.0;129.0;-495.0;-82.0;-610.0;778.0;577.0;273.0;366.0
-116.0;-327.0;142.0;-482.0;-62.0;-606.0;782.0;575.0;248.0;378.0
-115.0;-329.0;145.0;-484.0;-59.0;-604.0;783.0;571.0;234.0;380.0
-482.0;-568.0;641.0;-615.0;-487.0;-32.0;909.0;475.0;500.0;402.0
69.0;32.0;91.0;-301.0;75.0;-572.0;709.0;319.0;80.0;150.0
-119.0;-159.0;122.0;-292.0;199.0;-469.0;841.0;312.0;14.0;272.0
-740.0;-307.0;778.0;-779.0;-863.0;5.0;-5.0;95.0;-82.0;-453.0
67.0;-32.0;179.0;-205.0;-11.0;503.0;-730.0;290.0;209.0;342.0
-91.0;-176.0;32.0;-297.0;-195.0;-385.0;856.0;482.0;524.0;261.0
-278.0;-712.0;302.0;-731.0;-830.0;384.0;-273.0;15.0;-403.0;277.0
-255.0;-723.0;286.0;-713.0;-850.0;381.0;-277.0;-9.0;-406.0;322.0
-216.0;-362.0;282.0;-508.0;-182.0;-547.0;832.0;492.0;498.0;479.0
-209.0;-349.0;261.0;-481.0;-166.0;-519.0;848.0;482.0;470.0;475.0
-210.0;-338.0;255.0;-464.0;-154.0;-501.0;857.0;476.0;448.0;470.0
-249.0;-311.0;132.0;-476.0;130.0;-365.0;914.0;219.0;244.0;158.0
-250.0;-325.0;119.0;-478.0;126.0;-362.0;917.0;223.0;245.0;146.0
-615.0;-749.0;701.0;-832.0;-728.0;-491.0;459.0;388.0;5.0;697.0
-246.0;-332.0;107.0;-483.0;121.0;-362.0;919.0;229.0;248.0;137.0
-451.0;-514.0;553.0;-531.0;-440.0;-50.0;937.0;484.0;453.0;399.0
-447.0;-510.0;545.0;-525.0;-434.0;-60.0;941.0;485.0;453.0;401.0
173.0;321.0;-315.0;411.0;285.0;-496.0;853.0;-586.0;-543.0;-479.0
-243.0;-330.0;94.0;-488.0;118.0;-363.0;920.0;236.0;251.0;120.0
-669.0;-262.0;592.0;-864.0;-979.0;3.0;-1.0;-12.0;22.0;-416.0
-666.0;-268.0;585.0;-878.0;-983.0;-25.0;17.0;24.0;57.0;-413.0
-441.0;-695.0;634.0;-740.0;-818.0;-247.0;151.0;663.0;570.0;719.0
-637.0;-767.0;710.0;-783.0;-945.0;-259.0;300.0;255.0;13.0;682.0
-240.0;-429.0;413.0;-586.0;-286.0;-678.0;729.0;553.0;303.0;546.0
-234.0;-417.0;409.0;-576.0;-268.0;-678.0;730.0;547.0;307.0;540.0
-627.0;-770.0;686.0;-719.0;-840.0;-268.0;233.0;589.0;524.0;705.0
-93.0;-321.0;125.0;-469.0;-24.0;-616.0;773.0;466.0;236.0;479.0
-105.0;-332.0;143.0;-477.0;-40.0;-617.0;775.0;472.0;238.0;480.0
-115.0;-343.0;160.0;-487.0;-57.0;-618.0;777.0;475.0;238.0;483.0
-125.0;-355.0;176.0;-499.0;-76.0;-620.0;777.0;477.0;238.0;487.0
-135.0;-365.0;190.0;-513.0;-94.0;-625.0;774.0;473.0;235.0;492.0
-423.0;-487.0;502.0;-506.0;-424.0;-115.0;954.0;499.0;464.0;401.0
177.0;84.0;-356.0;-154.0;163.0;-416.0;640.0;158.0;15.0;131.0
-644.0;-761.0;719.0;-775.0;-945.0;-262.0;300.0;258.0;14.0;671.0
-619.0;-767.0;701.0;-714.0;-824.0;-341.0;287.0;601.0;549.0;622.0
-666.0;-269.0;585.0;-878.0;-983.0;-26.0;17.0;25.0;58.0;-412.0
-603.0;-769.0;652.0;-681.0;-829.0;-285.0;192.0;587.0;553.0;705.0
-421.0;-481.0;498.0;-503.0;-421.0;-126.0;956.0;500.0;472.0;403.0
-216.0;-490.0;295.0;-620.0;-265.0;-632.0;773.0;502.0;279.0;529.0
-595.0;-778.0;640.0;-688.0;-829.0;-284.0;195.0;594.0;552.0;719.0
-586.0;-788.0;628.0;-697.0;-826.0;-291.0;204.0;600.0;551.0;731.0
-666.0;-270.0;587.0;-879.0;-983.0;-27.0;16.0;25.0;59.0;-411.0
-666.0;-271.0;587.0;-880.0;-983.0;-27.0;16.0;25.0;61.0;-411.0
-666.0;-271.0;587.0;-880.0;-983.0;-28.0;16.0;26.0;63.0;-411.0
-261.0;-556.0;316.0;-651.0;-428.0;-624.0;764.0;575.0;384.0;472.0
-411.0;-635.0;558.0;-740.0;-657.0;-611.0;667.0;616.0;436.0;661.0
-385.0;-678.0;608.0;-392.0;-233.0;-178.0;888.0;770.0;769.0;486.0
-671.0;-273.0;595.0;-776.0;-636.0;9.0;-21.0;-217.0;-362.0;-393.0
-661.0;-746.0;739.0;-748.0;-946.0;-271.0;292.0;256.0;4.0;642.0
-665.0;-272.0;586.0;-881.0;-982.0;-28.0;16.0;26.0;66.0;-411.0
60.0;-70.0;105.0;-258.0;112.0;-579.0;722.0;362.0;87.0;269.0
126.0;-5.0;-54.0;-132.0;292.0;432.0;-680.0;172.0;-162.0;191.0
65.0;-53.0;107.0;-252.0;119.0;-580.0;719.0;360.0;85.0;254.0
