InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
-172.0;-81.0;-112.0;-393.0;148.0;-696.0;7.0;296.0;-271.0;184.0;7.0
-105.0;-75.0;-151.0;-423.0;69.0;-440.0;-11.0;290.0;-358.0;334.0;62.0
-34.0;-78.0;-186.0;-421.0;12.0;-349.0;-28.0;239.0;-436.0;382.0;32.0
241.0;-139.0;23.0;-678.0;115.0;270.0;-131.0;550.0;118.0;146.0;297.0
90.0;191.0;15.0;-205.0;66.0;692.0;110.0;461.0;34.0;164.0;167.0
175.0;157.0;125.0;-220.0;-58.0;465.0;147.0;462.0;-94.0;246.0;246.0
200.0;93.0;256.0;-202.0;-230.0;467.0;136.0;468.0;-237.0;198.0;242.0
255.0;-140.0;56.0;-685.0;119.0;206.0;-133.0;561.0;122.0;160.0;279.0
-137.0;-92.0;-170.0;-446.0;-302.0;117.0;-212.0;235.0;-326.0;-113.0;13.0
-145.0;-143.0;-116.0;-466.0;-111.0;47.0;-218.0;172.0;-225.0;-440.0;-2.0
-196.0;-147.0;-87.0;-520.0;-10.0;-35.0;-302.0;386.0;-86.0;-616.0;23.0
-421.0;-326.0;-88.0;-302.0;188.0;-133.0;-356.0;302.0;-133.0;-377.0;29.0
-157.0;-46.0;-75.0;-508.0;434.0;-43.0;-160.0;203.0;-491.0;-29.0;141.0
106.0;-284.0;-196.0;-383.0;-410.0;-31.0;-649.0;33.0;-665.0;-539.0;-188.0
125.0;76.0;130.0;-266.0;-247.0;-260.0;24.0;461.0;226.0;-381.0;216.0
150.0;69.0;142.0;-294.0;-330.0;-415.0;34.0;457.0;132.0;-211.0;223.0
-133.0;-208.0;-25.0;-705.0;-449.0;-106.0;-401.0;308.0;-163.0;-239.0;48.0
222.0;48.0;193.0;-304.0;-301.0;-544.0;48.0;441.0;-64.0;72.0;194.0
229.0;9.0;263.0;-301.0;-281.0;-543.0;59.0;409.0;-161.0;223.0;182.0
166.0;15.0;257.0;-294.0;-215.0;-394.0;54.0;370.0;-243.0;291.0;176.0
77.0;64.0;281.0;-291.0;-233.0;-345.0;64.0;370.0;-287.0;331.0;189.0
365.0;25.0;82.0;-321.0;-111.0;166.0;35.0;304.0;468.0;251.0;96.0
-10.0;-110.0;-11.0;-833.0;20.0;36.0;-173.0;342.0;13.0;10.0;-68.0
432.0;-419.0;-384.0;-907.0;-321.0;-224.0;-765.0;290.0;49.0;-526.0;28.0
148.0;-58.0;-48.0;-609.0;-104.0;-106.0;-323.0;390.0;-119.0;-180.0;58.0
-3.0;-129.0;16.0;-658.0;-19.0;-123.0;-259.0;344.0;825.0;366.0;-48.0
-38.0;-635.0;-35.0;-788.0;8.0;169.0;-409.0;307.0;619.0;860.0;-26.0
-7.0;-313.0;39.0;-555.0;49.0;-223.0;-334.0;256.0;453.0;359.0;-88.0
-57.0;-299.0;85.0;-663.0;51.0;-218.0;-288.0;266.0;459.0;389.0;-86.0
-183.0;-227.0;118.0;-666.0;81.0;-164.0;-414.0;244.0;216.0;347.0;-83.0
-87.0;135.0;79.0;-292.0;-27.0;213.0;126.0;533.0;-179.0;393.0;422.0
0.0;164.0;133.0;-302.0;-13.0;256.0;110.0;553.0;-237.0;432.0;406.0
93.0;165.0;170.0;-288.0;-20.0;135.0;112.0;562.0;-212.0;458.0;375.0
188.0;173.0;298.0;-271.0;-97.0;-4.0;112.0;572.0;-136.0;462.0;339.0
280.0;137.0;401.0;-254.0;-176.0;-251.0;98.0;552.0;-94.0;386.0;289.0
338.0;61.0;101.0;-302.0;12.0;238.0;38.0;373.0;567.0;104.0;86.0
279.0;68.0;25.0;-262.0;100.0;203.0;9.0;421.0;602.0;-116.0;69.0
247.0;61.0;135.0;-269.0;66.0;142.0;-13.0;451.0;539.0;-386.0;108.0
26.0;-33.0;-119.0;-435.0;622.0;-38.0;-31.0;429.0;194.0;500.0;197.0
-126.0;-47.0;175.0;-206.0;-228.0;71.0;-135.0;376.0;-115.0;65.0;438.0
-55.0;136.0;35.0;-273.0;93.0;293.0;168.0;534.0;-130.0;271.0;454.0
-128.0;-49.0;212.0;-221.0;-226.0;-11.0;-112.0;393.0;-25.0;1.0;463.0
-159.0;-57.0;226.0;-215.0;-214.0;55.0;-102.0;396.0;10.0;-83.0;443.0
-224.0;-205.0;80.0;-586.0;39.0;-130.0;-325.0;274.0;-169.0;284.0;-75.0
-233.0;-266.0;-20.0;-662.0;658.0;-127.0;-249.0;233.0;-30.0;147.0;-78.0
-409.0;-285.0;53.0;-715.0;496.0;-86.0;-138.0;190.0;-168.0;95.0;-81.0
103.0;-35.0;202.0;-205.0;-119.0;257.0;-161.0;429.0;-228.0;232.0;377.0
-218.0;81.0;-151.0;-304.0;-136.0;-289.0;-50.0;305.0;145.0;-344.0;127.0
5.0;24.0;155.0;-178.0;-124.0;159.0;-141.0;424.0;-283.0;153.0;347.0
-51.0;-1.0;129.0;-243.0;1.0;179.0;-116.0;408.0;-331.0;-15.0;411.0
-56.0;-71.0;79.0;-255.0;7.0;165.0;-109.0;391.0;-349.0;-51.0;456.0
-254.0;-333.0;173.0;-908.0;-46.0;-160.0;-447.0;437.0;-36.0;139.0;283.0
-385.0;225.0;-187.0;-317.0;253.0;161.0;27.0;258.0;-62.0;15.0;280.0
184.0;24.0;19.0;-440.0;487.0;-423.0;203.0;263.0;150.0;-125.0;118.0
282.0;-45.0;41.0;-414.0;309.0;-304.0;151.0;269.0;493.0;-294.0;211.0
24.0;-326.0;189.0;-714.0;-25.0;-271.0;-370.0;449.0;31.0;-99.0;269.0
59.0;-41.0;-15.0;-510.0;-106.0;-90.0;-352.0;238.0;66.0;60.0;-321.0
98.0;-103.0;-37.0;-516.0;-64.0;-94.0;-382.0;252.0;49.0;176.0;-315.0
181.0;-145.0;-46.0;-522.0;40.0;-128.0;-445.0;267.0;156.0;176.0;-294.0
518.0;83.0;-43.0;-253.0;241.0;-145.0;-13.0;259.0;319.0;70.0;283.0
261.0;-270.0;-90.0;-524.0;-8.0;-134.0;-438.0;248.0;295.0;139.0;-297.0
-227.0;-311.0;16.0;-735.0;197.0;-24.0;-164.0;249.0;-173.0;-164.0;-85.0
116.0;-271.0;-206.0;-464.0;-173.0;80.0;12.0;210.0;-245.0;-35.0;-116.0
176.0;-239.0;-312.0;-492.0;-176.0;183.0;40.0;212.0;-184.0;-38.0;-107.0
306.0;-295.0;230.0;-674.0;-41.0;-462.0;-306.0;442.0;313.0;-255.0;269.0
294.0;-156.0;206.0;-399.0;-109.0;-538.0;4.0;286.0;-50.0;-119.0;-165.0
171.0;-235.0;-288.0;-513.0;-157.0;242.0;44.0;212.0;-139.0;7.0;-106.0
132.0;-254.0;-147.0;-499.0;-168.0;370.0;28.0;186.0;-110.0;23.0;-115.0
178.0;-301.0;166.0;-457.0;-123.0;376.0;-82.0;-33.0;-88.0;315.0;-5.0
29.0;56.0;211.0;-342.0;142.0;-68.0;-120.0;352.0;-341.0;338.0;70.0
13.0;-16.0;-35.0;-414.0;-37.0;152.0;-139.0;340.0;191.0;-490.0;228.0
-17.0;-271.0;-140.0;-616.0;174.0;85.0;-487.0;273.0;-148.0;29.0;163.0
17.0;-261.0;-128.0;-597.0;152.0;19.0;-473.0;266.0;-39.0;29.0;163.0
19.0;-290.0;-115.0;-597.0;135.0;92.0;-470.0;261.0;72.0;53.0;164.0
211.0;-210.0;-4.0;-513.0;-154.0;577.0;59.0;184.0;-84.0;-3.0;-115.0
20.0;-291.0;-75.0;-555.0;127.0;34.0;-455.0;259.0;100.0;77.0;174.0
-139.0;-303.0;-162.0;-545.0;111.0;479.0;-414.0;290.0;-61.0;187.0;273.0
-50.0;-242.0;-152.0;-585.0;77.0;275.0;-432.0;276.0;-59.0;130.0;250.0
-2.0;-243.0;-122.0;-671.0;53.0;252.0;-424.0;293.0;-17.0;123.0;240.0
2.0;-264.0;-63.0;-675.0;37.0;163.0;-423.0;260.0;42.0;82.0;268.0
50.0;-281.0;-99.0;-658.0;25.0;65.0;-412.0;278.0;121.0;37.0;280.0
62.0;186.0;-19.0;-104.0;-95.0;-15.0;245.0;728.0;82.0;-87.0;596.0
171.0;117.0;-20.0;-153.0;-93.0;-66.0;271.0;736.0;63.0;-39.0;625.0
209.0;119.0;-73.0;-160.0;-40.0;-94.0;276.0;708.0;-35.0;-96.0;625.0
226.0;132.0;-72.0;-147.0;-35.0;-70.0;253.0;713.0;-12.0;-112.0;623.0
79.0;-282.0;-20.0;-692.0;-31.0;-73.0;-414.0;266.0;112.0;12.0;326.0
123.0;-277.0;8.0;-665.0;11.0;-213.0;-424.0;276.0;144.0;-20.0;310.0
196.0;-271.0;8.0;-593.0;14.0;-276.0;-439.0;266.0;129.0;-16.0;337.0
116.0;117.0;153.0;-290.0;-291.0;-58.0;113.0;442.0;358.0;-381.0;256.0
99.0;56.0;213.0;-275.0;-284.0;-25.0;85.0;482.0;252.0;-311.0;212.0
347.0;-141.0;-92.0;-707.0;44.0;-132.0;-432.0;247.0;254.0;31.0;-317.0
64.0;-310.0;-59.0;-578.0;141.0;-132.0;-442.0;245.0;114.0;63.0;186.0
71.0;-287.0;-34.0;-601.0;120.0;-257.0;-441.0;247.0;135.0;119.0;222.0
65.0;-283.0;3.0;-613.0;52.0;-285.0;-430.0;263.0;173.0;155.0;241.0
123.0;-22.0;129.0;-342.0;-103.0;-467.0;-38.0;274.0;145.0;120.0;66.0
-395.0;207.0;-299.0;-309.0;35.0;311.0;-33.0;430.0;-188.0;305.0;460.0
-381.0;210.0;-344.0;-267.0;35.0;382.0;-47.0;468.0;-232.0;347.0;496.0
85.0;-274.0;76.0;-603.0;46.0;-359.0;-415.0;275.0;163.0;114.0;266.0
-189.0;-418.0;370.0;-623.0;83.0;-745.0;-605.0;557.0;-191.0;815.0;406.0
111.0;-278.0;110.0;-587.0;-7.0;-419.0;-425.0;270.0;135.0;39.0;314.0
169.0;-300.0;90.0;-599.0;-13.0;-454.0;-453.0;285.0;94.0;0.0;332.0
-124.0;163.0;-447.0;-306.0;182.0;375.0;58.0;465.0;108.0;-103.0;462.0
190.0;-285.0;66.0;-603.0;12.0;-403.0;-457.0;294.0;75.0;-20.0;347.0
194.0;-268.0;69.0;-625.0;8.0;-345.0;-453.0;295.0;101.0;-35.0;329.0
5.0;289.0;-51.0;13.0;41.0;15.0;396.0;570.0;-88.0;44.0;108.0
-33.0;335.0;-32.0;-31.0;80.0;62.0;411.0;575.0;-82.0;34.0;129.0
364.0;476.0;-311.0;-10.0;-90.0;260.0;613.0;749.0;-213.0;-40.0;222.0
563.0;-245.0;-113.0;-441.0;-52.0;219.0;-52.0;265.0;-123.0;89.0;54.0
-278.0;118.0;-102.0;-261.0;94.0;197.0;57.0;493.0;-5.0;-122.0;396.0
-66.0;-402.0;-16.0;-759.0;78.0;-34.0;-268.0;402.0;40.0;285.0;172.0
-45.0;-334.0;-42.0;-820.0;85.0;-64.0;-98.0;374.0;-3.0;313.0;184.0
-127.0;-396.0;-9.0;-731.0;-5.0;-177.0;-291.0;323.0;-30.0;276.0;170.0
249.0;-52.0;184.0;-386.0;-174.0;-437.0;69.0;245.0;543.0;117.0;-27.0
322.0;-49.0;198.0;-379.0;-17.0;-172.0;63.0;247.0;711.0;56.0;-27.0
-103.0;-340.0;-32.0;-731.0;74.0;-39.0;-236.0;359.0;-89.0;167.0;201.0
-96.0;63.0;168.0;-176.0;-121.0;18.0;-65.0;456.0;-153.0;122.0;491.0
70.0;34.0;137.0;-424.0;363.0;578.0;145.0;508.0;180.0;337.0;314.0
-20.0;69.0;89.0;-227.0;11.0;-347.0;-5.0;537.0;-72.0;127.0;401.0
-89.0;-341.0;-58.0;-710.0;-14.0;-42.0;-323.0;382.0;-78.0;99.0;187.0
-55.0;-327.0;-30.0;-802.0;32.0;79.0;-277.0;352.0;41.0;78.0;189.0
-123.0;32.0;154.0;-338.0;274.0;352.0;144.0;524.0;-69.0;410.0;375.0
-239.0;268.0;277.0;-407.0;-110.0;231.0;252.0;573.0;-538.0;1057.0;140.0
-213.0;143.0;-269.0;-214.0;111.0;591.0;71.0;517.0;-41.0;-245.0;274.0
240.0;-300.0;-138.0;-478.0;-11.0;-419.0;-245.0;247.0;303.0;160.0;-66.0
-18.0;32.0;64.0;-134.0;-182.0;-14.0;45.0;578.0;-364.0;308.0;270.0
72.0;-474.0;-49.0;-722.0;72.0;-121.0;-436.0;315.0;272.0;131.0;36.0
55.0;-372.0;141.0;-1028.0;131.0;-138.0;-328.0;327.0;256.0;-62.0;115.0
-772.0;201.0;-61.0;-276.0;176.0;-202.0;34.0;393.0;-1235.0;761.0;309.0
69.0;-296.0;-32.0;-763.0;308.0;163.0;-600.0;599.0;-167.0;-164.0;386.0
149.0;-502.0;43.0;-825.0;14.0;74.0;-628.0;189.0;209.0;69.0;39.0
142.0;-480.0;14.0;-780.0;114.0;67.0;-646.0;161.0;111.0;91.0;43.0
60.0;-481.0;25.0;-849.0;157.0;64.0;-636.0;156.0;55.0;121.0;17.0
5.0;-471.0;9.0;-884.0;157.0;13.0;-618.0;142.0;-41.0;161.0;41.0
-84.0;-74.0;-201.0;-350.0;-249.0;-169.0;-163.0;302.0;617.0;-1098.0;114.0
107.0;-527.0;-101.0;-758.0;-6.0;-368.0;-464.0;232.0;315.0;62.0;-27.0
-5.0;73.0;-218.0;-265.0;91.0;-343.0;57.0;400.0;-375.0;752.0;289.0
143.0;107.0;-300.0;-474.0;506.0;-101.0;-14.0;448.0;699.0;123.0;61.0
133.0;-490.0;6.0;-849.0;-41.0;-1.0;-611.0;213.0;322.0;74.0;59.0
115.0;-476.0;6.0;-844.0;-132.0;-178.0;-582.0;266.0;314.0;125.0;96.0
-590.0;-174.0;-951.0;-458.0;187.0;317.0;-244.0;709.0;-852.0;35.0;483.0
-310.0;-58.0;115.0;-571.0;445.0;-134.0;165.0;471.0;-473.0;479.0;-23.0
-259.0;182.0;-108.0;-356.0;379.0;150.0;-112.0;384.0;-688.0;265.0;173.0
-372.0;124.0;-381.0;-232.0;137.0;459.0;35.0;493.0;-447.0;143.0;397.0
-342.0;109.0;-331.0;-228.0;123.0;558.0;52.0;513.0;-227.0;-91.0;323.0
-14.0;178.0;-189.0;-151.0;139.0;568.0;261.0;561.0;222.0;-107.0;410.0
684.0;185.0;43.0;-313.0;-156.0;-189.0;-100.0;471.0;456.0;-112.0;-21.0
256.0;174.0;-7.0;158.0;7.0;240.0;-53.0;505.0;1046.0;-527.0;303.0
557.0;258.0;4.0;-263.0;330.0;-252.0;-58.0;464.0;20.0;486.0;106.0
86.0;-455.0;3.0;-1018.0;16.0;54.0;-418.0;372.0;256.0;234.0;116.0
-38.0;-328.0;-506.0;-438.0;338.0;262.0;-386.0;360.0;-236.0;209.0;473.0
-345.0;293.0;219.0;-20.0;263.0;440.0;-58.0;587.0;132.0;162.0;197.0
57.0;-343.0;91.0;-470.0;-267.0;564.0;-396.0;265.0;232.0;113.0;395.0
-434.0;-38.0;-227.0;-613.0;-3.0;301.0;-225.0;281.0;-551.0;195.0;400.0
11.0;226.0;116.0;-14.0;410.0;141.0;-6.0;396.0;144.0;643.0;292.0
-270.0;-104.0;-143.0;-464.0;601.0;79.0;-41.0;177.0;-227.0;749.0;76.0
-504.0;-182.0;-570.0;-496.0;41.0;259.0;-392.0;637.0;-1144.0;-64.0;482.0
123.0;-240.0;-44.0;-928.0;-167.0;-74.0;-432.0;491.0;509.0;40.0;103.0
625.0;388.0;67.0;-238.0;151.0;52.0;23.0;333.0;279.0;64.0;76.0
585.0;258.0;281.0;-330.0;-41.0;49.0;105.0;253.0;453.0;-4.0;64.0
-22.0;-363.0;-70.0;-872.0;332.0;-46.0;-632.0;275.0;42.0;180.0;26.0
-49.0;211.0;-299.0;-144.0;202.0;483.0;213.0;598.0;226.0;-90.0;413.0
-220.0;242.0;70.0;-142.0;199.0;120.0;327.0;645.0;508.0;-235.0;304.0
-316.0;262.0;-327.0;-47.0;395.0;177.0;241.0;654.0;37.0;-126.0;544.0
880.0;-88.0;-60.0;-524.0;-330.0;-450.0;-61.0;316.0;548.0;-53.0;19.0
76.0;-83.0;-513.0;-438.0;423.0;-39.0;257.0;406.0;358.0;-293.0;-31.0
-532.0;104.0;109.0;-276.0;389.0;192.0;-92.0;424.0;-753.0;108.0;329.0
-48.0;93.0;17.0;-263.0;15.0;-289.0;53.0;409.0;458.0;-623.0;35.0
237.0;86.0;48.0;-414.0;504.0;-243.0;35.0;287.0;432.0;505.0;103.0
186.0;73.0;-3.0;-353.0;375.0;-396.0;19.0;309.0;735.0;144.0;100.0
89.0;0.0;-72.0;-295.0;164.0;499.0;82.0;370.0;-186.0;672.0;182.0
-191.0;147.0;-456.0;-279.0;169.0;593.0;16.0;515.0;4.0;109.0;450.0
-67.0;175.0;-89.0;-241.0;387.0;-126.0;134.0;459.0;-111.0;1268.0;206.0
-137.0;104.0;-169.0;-271.0;298.0;-539.0;38.0;370.0;573.0;99.0;176.0
-238.0;-13.0;-288.0;-301.0;150.0;-613.0;39.0;214.0;244.0;-320.0;224.0
-300.0;76.0;-54.0;-424.0;515.0;-104.0;257.0;513.0;-289.0;889.0;200.0
296.0;87.0;311.0;-200.0;-348.0;221.0;119.0;531.0;-370.0;157.0;337.0
-13.0;-246.0;196.0;-795.0;-87.0;284.0;-654.0;467.0;-220.0;29.0;217.0
-418.0;38.0;-529.0;-349.0;-346.0;96.0;-25.0;439.0;-207.0;-130.0;158.0
-308.0;39.0;-466.0;-374.0;-449.0;98.0;-99.0;421.0;-317.0;-137.0;113.0
96.0;-114.0;363.0;-741.0;-350.0;-482.0;89.0;280.0;56.0;25.0;38.0
-332.0;-329.0;-37.0;-532.0;231.0;-91.0;-386.0;272.0;62.0;-590.0;40.0
-471.0;-198.0;-121.0;-491.0;283.0;-129.0;-246.0;294.0;-90.0;-495.0;31.0
723.0;42.0;229.0;-356.0;43.0;256.0;62.0;456.0;212.0;189.0;64.0
-503.0;-182.0;-166.0;-640.0;339.0;-110.0;-160.0;409.0;157.0;-440.0;45.0
-787.0;-355.0;257.0;-569.0;270.0;64.0;-503.0;160.0;-349.0;-222.0;265.0
-151.0;389.0;146.0;-504.0;-244.0;416.0;-93.0;266.0;-163.0;-293.0;150.0
508.0;-144.0;64.0;-202.0;-1173.0;-296.0;-37.0;351.0;448.0;-1056.0;46.0
-727.0;112.0;147.0;-292.0;423.0;-1055.0;42.0;413.0;-807.0;378.0;309.0
1.0;-24.0;-433.0;-311.0;115.0;404.0;-35.0;429.0;605.0;5.0;447.0
-172.0;16.0;-432.0;-213.0;1218.0;-428.0;32.0;314.0;-227.0;656.0;131.0
274.0;32.0;319.0;-273.0;-85.0;163.0;-2.0;497.0;419.0;-527.0;91.0
-80.0;340.0;-138.0;56.0;-101.0;242.0;-123.0;357.0;-388.0;435.0;265.0
-203.0;103.0;-3.0;-111.0;-283.0;-360.0;61.0;475.0;-452.0;-895.0;466.0
403.0;24.0;432.0;-331.0;-270.0;-47.0;15.0;517.0;308.0;-439.0;78.0
749.0;114.0;144.0;-256.0;-61.0;-37.0;70.0;430.0;114.0;271.0;65.0
-103.0;-591.0;91.0;-568.0;421.0;-291.0;-191.0;238.0;55.0;-111.0;-105.0
-47.0;113.0;-149.0;-368.0;568.0;-622.0;199.0;299.0;1.0;64.0;114.0
-352.0;8.0;-183.0;-193.0;66.0;131.0;7.0;291.0;291.0;-605.0;162.0
626.0;334.0;-39.0;-314.0;151.0;38.0;31.0;523.0;363.0;194.0;85.0
267.0;-172.0;163.0;-516.0;-119.0;684.0;26.0;243.0;-62.0;-70.0;-72.0
168.0;-476.0;22.0;-823.0;51.0;156.0;-644.0;167.0;170.0;81.0;58.0
900.0;-107.0;126.0;-220.0;-1143.0;235.0;-59.0;483.0;527.0;-1213.0;28.0
460.0;80.0;-265.0;-213.0;347.0;-85.0;143.0;452.0;634.0;-243.0;280.0
186.0;-389.0;98.0;-581.0;-91.0;230.0;-111.0;79.0;-264.0;667.0;53.0
74.0;-406.0;45.0;-1125.0;-413.0;196.0;-418.0;368.0;763.0;726.0;-7.0
164.0;34.0;13.0;-403.0;277.0;-201.0;2.0;396.0;-1206.0;882.0;184.0
101.0;-288.0;-44.0;-760.0;407.0;346.0;-633.0;601.0;-196.0;-123.0;389.0
175.0;-472.0;258.0;-916.0;-182.0;493.0;-621.0;339.0;255.0;248.0;89.0
-378.0;-643.0;144.0;-722.0;233.0;-290.0;-371.0;243.0;135.0;-145.0;-123.0
46.0;149.0;126.0;-155.0;597.0;150.0;16.0;738.0;-647.0;1675.0;317.0
-8.0;-68.0;-414.0;-389.0;945.0;-159.0;92.0;188.0;40.0;815.0;180.0
49.0;-387.0;-37.0;-1100.0;70.0;-224.0;-444.0;196.0;284.0;115.0;3.0
-222.0;386.0;-915.0;215.0;675.0;228.0;424.0;574.0;378.0;417.0;596.0
-685.0;-296.0;112.0;-486.0;143.0;-782.0;-531.0;625.0;-446.0;416.0;551.0
65.0;385.0;-118.0;-137.0;-657.0;67.0;-117.0;255.0;-401.0;7.0;115.0
969.0;-58.0;344.0;-252.0;-1045.0;215.0;-34.0;496.0;596.0;-811.0;49.0
-217.0;290.0;-71.0;-309.0;501.0;-688.0;207.0;402.0;-118.0;400.0;68.0
-861.0;25.0;736.0;-468.0;674.0;370.0;-207.0;323.0;-299.0;1601.0;59.0
78.0;-677.0;-86.0;-755.0;63.0;-242.0;-451.0;199.0;322.0;113.0;21.0
448.0;159.0;260.0;-382.0;318.0;434.0;162.0;594.0;424.0;243.0;10.0
438.0;233.0;270.0;-254.0;-48.0;-3.0;74.0;455.0;659.0;-327.0;27.0
167.0;-61.0;-233.0;-220.0;-785.0;48.0;-36.0;205.0;686.0;-1749.0;162.0
131.0;-487.0;-141.0;-494.0;21.0;-463.0;-595.0;293.0;417.0;26.0;-3.0
815.0;164.0;-98.0;-261.0;-247.0;124.0;56.0;366.0;230.0;-298.0;66.0
-354.0;103.0;-113.0;-275.0;281.0;85.0;73.0;371.0;-774.0;690.0;224.0
-862.0;42.0;67.0;-344.0;360.0;490.0;-50.0;516.0;-1293.0;1218.0;509.0
284.0;-184.0;135.0;-469.0;-90.0;780.0;31.0;241.0;-45.0;-15.0;-69.0
593.0;226.0;-56.0;-253.0;708.0;-481.0;75.0;291.0;-29.0;1716.0;-86.0
190.0;-320.0;-144.0;-521.0;-12.0;-570.0;-499.0;229.0;555.0;48.0;5.0
308.0;-169.0;126.0;-500.0;-79.0;749.0;-9.0;239.0;6.0;33.0;-93.0
309.0;-9.0;417.0;-405.0;475.0;252.0;-29.0;411.0;447.0;453.0;85.0
-32.0;-261.0;57.0;-715.0;-736.0;-62.0;-484.0;400.0;-224.0;54.0;183.0
562.0;-145.0;550.0;-133.0;79.0;-361.0;109.0;494.0;322.0;-29.0;-66.0
256.0;53.0;57.0;-348.0;585.0;-369.0;61.0;311.0;262.0;653.0;120.0
1105.0;5.0;1827.0;-1096.0;-510.0;-181.0;242.0;321.0;195.0;-709.0;212.0
-432.0;-408.0;163.0;-707.0;-68.0;31.0;-483.0;433.0;-259.0;375.0;328.0
339.0;29.0;431.0;-368.0;-128.0;-117.0;150.0;446.0;498.0;-580.0;-44.0
-399.0;-254.0;546.0;-706.0;210.0;-390.0;-355.0;312.0;346.0;-54.0;82.0
-581.0;-353.0;94.0;-572.0;57.0;130.0;-517.0;534.0;-16.0;-477.0;218.0
273.0;141.0;71.0;-209.0;-173.0;-381.0;176.0;522.0;714.0;-1165.0;376.0
-166.0;-295.0;312.0;-791.0;552.0;-98.0;-477.0;296.0;37.0;-204.0;411.0
35.0;-31.0;-609.0;-331.0;177.0;390.0;-34.0;420.0;560.0;51.0;442.0
-28.0;-179.0;-56.0;-316.0;545.0;23.0;-568.0;182.0;-166.0;-535.0;-22.0
-140.0;188.0;-59.0;-808.0;339.0;27.0;-589.0;178.0;19.0;-522.0;14.0
265.0;-300.0;-164.0;-552.0;-30.0;-469.0;-459.0;184.0;503.0;-3.0;-17.0
-183.0;-3.0;-60.0;-181.0;38.0;-46.0;-9.0;614.0;-668.0;667.0;242.0
48.0;-11.0;-718.0;-308.0;209.0;230.0;-61.0;424.0;492.0;168.0;396.0
333.0;-194.0;130.0;-489.0;-76.0;712.0;-5.0;198.0;81.0;118.0;-95.0
-310.0;239.0;-433.0;-10.0;149.0;547.0;87.0;596.0;0.0;136.0;567.0
-304.0;221.0;-226.0;-258.0;-433.0;42.0;-99.0;488.0;-647.0;118.0;237.0
460.0;-524.0;152.0;-869.0;-513.0;-336.0;-529.0;176.0;1362.0;399.0;-60.0
325.0;-358.0;256.0;-1048.0;-505.0;113.0;-422.0;557.0;1089.0;1092.0;107.0
-345.0;-61.0;-20.0;-485.0;423.0;-164.0;175.0;481.0;-539.0;560.0;-72.0
246.0;-182.0;79.0;-516.0;-129.0;704.0;49.0;174.0;-19.0;-4.0;-116.0
-360.0;156.0;-68.0;-249.0;591.0;-305.0;166.0;432.0;-616.0;717.0;219.0
329.0;148.0;37.0;-166.0;140.0;-456.0;95.0;418.0;1050.0;-440.0;213.0
-1211.0;-36.0;-196.0;-639.0;906.0;241.0;-298.0;465.0;-270.0;-171.0;-129.0
180.0;50.0;-143.0;-251.0;271.0;79.0;-178.0;245.0;-704.0;854.0;117.0
-397.0;178.0;-366.0;-321.0;129.0;464.0;-38.0;531.0;-273.0;430.0;447.0
-71.0;402.0;477.0;-835.0;-43.0;-285.0;132.0;314.0;11.0;292.0;306.0
284.0;-216.0;125.0;-495.0;-85.0;740.0;62.0;201.0;67.0;50.0;-111.0
-42.0;437.0;-128.0;-451.0;-280.0;-99.0;-70.0;199.0;-317.0;-407.0;516.0
-335.0;-116.0;-59.0;-704.0;164.0;-38.0;-315.0;137.0;216.0;-679.0;38.0
-97.0;216.0;-39.0;-261.0;57.0;12.0;-115.0;368.0;-746.0;480.0;50.0
-48.0;20.0;-102.0;-615.0;347.0;-183.0;12.0;451.0;-281.0;893.0;118.0
-49.0;130.0;325.0;-148.0;-446.0;-116.0;104.0;449.0;-487.0;-513.0;390.0
283.0;90.0;357.0;-196.0;-465.0;83.0;114.0;504.0;-461.0;41.0;423.0
317.0;173.0;-119.0;-441.0;303.0;-333.0;13.0;590.0;-230.0;776.0;128.0
100.0;-74.0;51.0;-422.0;-154.0;782.0;64.0;492.0;344.0;-7.0;-3.0
-230.0;-443.0;-36.0;-850.0;88.0;-89.0;-679.0;480.0;-68.0;-267.0;287.0
793.0;-316.0;-117.0;-698.0;-54.0;2.0;-69.0;416.0;438.0;1331.0;199.0
-170.0;-455.0;-88.0;-902.0;79.0;-57.0;-713.0;491.0;-28.0;-221.0;311.0
-27.0;-24.0;-381.0;-446.0;-794.0;107.0;-157.0;400.0;-509.0;-44.0;55.0
-449.0;302.0;223.0;39.0;187.0;284.0;329.0;460.0;-335.0;1045.0;278.0
-269.0;-1.0;-153.0;6.0;411.0;117.0;296.0;516.0;-211.0;575.0;327.0
-128.0;-366.0;-1283.0;-906.0;583.0;978.0;-494.0;620.0;-140.0;-524.0;684.0
-369.0;244.0;-307.0;-92.0;744.0;-135.0;-18.0;643.0;-308.0;736.0;637.0
-146.0;-124.0;-1214.0;-663.0;362.0;-201.0;-415.0;313.0;-219.0;-110.0;-156.0
480.0;-32.0;219.0;-363.0;49.0;-238.0;-31.0;339.0;641.0;-347.0;10.0
-76.0;-164.0;-1072.0;-647.0;-579.0;-578.0;-491.0;483.0;-231.0;-350.0;498.0
