InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
?;165.0;-418.0;263.0;904.0;?;?;-34.0;79.0;141.0
?;172.0;?;279.0;904.0;?;?;-44.0;?;164.0
?;?;?;293.0;898.0;?;?;-51.0;?;168.0
?;?;-450.0;308.0;893.0;-322.0;?;-56.0;?;171.0
?;?;-471.0;320.0;889.0;-319.0;?;-61.0;?;178.0
?;?;-492.0;330.0;887.0;-315.0;?;-63.0;?;186.0
?;259.0;-516.0;338.0;884.0;-312.0;?;-61.0;?;192.0
?;270.0;-538.0;344.0;881.0;-310.0;?;-56.0;?;196.0
?;281.0;-559.0;349.0;877.0;-310.0;494.0;-50.0;?;198.0
?;290.0;-576.0;353.0;873.0;-313.0;487.0;-45.0;?;198.0
388.0;300.0;-590.0;354.0;869.0;-314.0;480.0;-40.0;?;194.0
396.0;312.0;-603.0;354.0;865.0;-314.0;476.0;-37.0;?;189.0
402.0;322.0;-612.0;354.0;861.0;-317.0;473.0;-36.0;?;184.0
405.0;328.0;-616.0;352.0;858.0;-320.0;470.0;-34.0;?;?
405.0;331.0;-613.0;348.0;854.0;-320.0;468.0;-37.0;?;?
402.0;332.0;-606.0;341.0;850.0;-323.0;466.0;-43.0;?;?
397.0;330.0;-592.0;331.0;847.0;-328.0;465.0;-52.0;80.0;?
389.0;319.0;-564.0;318.0;843.0;-331.0;463.0;-60.0;69.0;209.0
377.0;302.0;-527.0;299.0;838.0;-331.0;462.0;-66.0;67.0;253.0
361.0;276.0;-497.0;281.0;836.0;-334.0;467.0;-69.0;69.0;290.0
346.0;243.0;-472.0;268.0;844.0;-338.0;474.0;-66.0;71.0;316.0
333.0;210.0;-442.0;252.0;848.0;-342.0;480.0;-56.0;76.0;347.0
320.0;180.0;-413.0;231.0;842.0;-347.0;485.0;-42.0;89.0;375.0
307.0;152.0;-391.0;210.0;833.0;-351.0;?;-26.0;104.0;394.0
296.0;127.0;-370.0;195.0;826.0;-355.0;?;-10.0;118.0;411.0
286.0;106.0;-352.0;184.0;822.0;-360.0;?;4.0;131.0;425.0
280.0;92.0;-345.0;174.0;819.0;-363.0;?;18.0;142.0;426.0
278.0;75.0;-340.0;165.0;818.0;-365.0;?;29.0;151.0;424.0
272.0;53.0;-335.0;157.0;818.0;-368.0;?;35.0;158.0;420.0
265.0;31.0;-324.0;150.0;816.0;-367.0;?;40.0;164.0;423.0
255.0;13.0;-308.0;143.0;813.0;-366.0;?;43.0;170.0;435.0
247.0;3.0;-297.0;138.0;811.0;-366.0;?;43.0;174.0;434.0
241.0;4.0;-292.0;136.0;808.0;-364.0;?;41.0;176.0;426.0
239.0;16.0;-291.0;134.0;803.0;-363.0;?;40.0;176.0;412.0
239.0;33.0;-292.0;133.0;800.0;-359.0;?;36.0;174.0;390.0
237.0;51.0;-295.0;136.0;796.0;-351.0;?;28.0;169.0;356.0
232.0;65.0;?;144.0;794.0;-342.0;?;21.0;164.0;?
228.0;76.0;?;155.0;796.0;-334.0;?;14.0;159.0;?
227.0;85.0;?;170.0;804.0;-331.0;542.0;8.0;146.0;?
232.0;102.0;?;190.0;820.0;-328.0;531.0;-5.0;128.0;?
245.0;127.0;?;213.0;834.0;-321.0;518.0;-23.0;111.0;?
263.0;158.0;?;232.0;842.0;-315.0;506.0;-38.0;98.0;?
283.0;188.0;?;245.0;848.0;-308.0;494.0;-47.0;92.0;285.0
301.0;215.0;?;258.0;853.0;-304.0;485.0;-47.0;89.0;271.0
318.0;238.0;?;277.0;863.0;-301.0;477.0;-50.0;?;263.0
331.0;256.0;?;297.0;872.0;-300.0;471.0;-56.0;?;260.0
340.0;?;?;316.0;879.0;-299.0;465.0;-64.0;?;260.0
347.0;?;?;332.0;885.0;-298.0;459.0;-72.0;?;274.0
352.0;?;?;346.0;889.0;-296.0;453.0;-80.0;?;289.0
355.0;?;?;359.0;893.0;-297.0;448.0;-90.0;?;296.0
356.0;?;?;367.0;897.0;-299.0;443.0;-101.0;?;299.0
356.0;?;-448.0;366.0;897.0;-299.0;437.0;-105.0;?;297.0
355.0;281.0;-446.0;361.0;893.0;-299.0;434.0;-107.0;?;295.0
354.0;280.0;-443.0;354.0;889.0;-305.0;431.0;-111.0;?;293.0
350.0;273.0;-439.0;346.0;889.0;-301.0;422.0;-115.0;?;289.0
347.0;263.0;-433.0;338.0;886.0;-297.0;418.0;-119.0;3.0;301.0
343.0;246.0;-424.0;336.0;886.0;-297.0;418.0;-120.0;7.0;321.0
342.0;230.0;-413.0;343.0;891.0;-299.0;419.0;-123.0;?;338.0
340.0;213.0;-400.0;346.0;896.0;-298.0;418.0;-121.0;?;352.0
337.0;196.0;-385.0;343.0;896.0;-297.0;416.0;-113.0;?;370.0
333.0;183.0;-374.0;340.0;895.0;?;414.0;-105.0;?;385.0
330.0;?;-365.0;344.0;898.0;?;414.0;-102.0;?;398.0
329.0;?;-359.0;347.0;899.0;?;415.0;-102.0;?;411.0
330.0;?;-355.0;345.0;896.0;?;415.0;-102.0;?;418.0
327.0;?;-354.0;341.0;?;-286.0;413.0;-99.0;?;410.0
325.0;?;-357.0;337.0;?;-280.0;409.0;-96.0;?;?
328.0;?;-368.0;333.0;?;-274.0;403.0;-97.0;?;?
336.0;?;-385.0;330.0;?;-268.0;395.0;-97.0;?;?
344.0;?;-404.0;333.0;?;-259.0;388.0;-101.0;?;?
352.0;?;-424.0;337.0;?;-250.0;382.0;-105.0;?;?
361.0;?;-444.0;346.0;?;-242.0;374.0;-106.0;47.0;?
371.0;?;-466.0;357.0;?;-233.0;369.0;-106.0;47.0;?
378.0;?;-491.0;378.0;?;-220.0;367.0;-114.0;47.0;?
381.0;?;-513.0;400.0;?;-199.0;359.0;-125.0;?;?
383.0;?;-526.0;431.0;?;-177.0;348.0;-137.0;?;?
386.0;?;-526.0;470.0;929.0;-157.0;332.0;-154.0;?;163.0
389.0;394.0;-527.0;?;933.0;-139.0;315.0;-180.0;?;162.0
397.0;417.0;-540.0;?;934.0;-116.0;294.0;-207.0;?;147.0
408.0;443.0;-559.0;?;931.0;-91.0;270.0;-237.0;?;137.0
424.0;469.0;-579.0;?;925.0;-66.0;246.0;-271.0;?;135.0
?;492.0;-604.0;?;915.0;-42.0;222.0;-305.0;?;119.0
?;515.0;-630.0;?;905.0;-17.0;198.0;-333.0;-116.0;102.0
475.0;537.0;-651.0;?;897.0;7.0;173.0;-349.0;-118.0;88.0
491.0;559.0;-669.0;?;888.0;28.0;150.0;-356.0;-121.0;73.0
507.0;581.0;-693.0;?;880.0;44.0;126.0;-365.0;-126.0;?
524.0;600.0;-713.0;?;872.0;60.0;102.0;-373.0;-134.0;38.0
538.0;615.0;-730.0;?;865.0;74.0;?;-381.0;-149.0;23.0
551.0;630.0;-745.0;?;858.0;86.0;?;-386.0;-162.0;5.0
562.0;645.0;-758.0;?;851.0;?;?;-390.0;-170.0;-18.0
571.0;657.0;-771.0;?;845.0;?;13.0;-394.0;-177.0;-49.0
574.0;670.0;-780.0;?;839.0;?;-16.0;-396.0;-184.0;-85.0
578.0;684.0;-791.0;?;826.0;?;-40.0;-400.0;-192.0;-120.0
584.0;695.0;-801.0;?;818.0;?;-62.0;-409.0;-193.0;-160.0
589.0;706.0;-805.0;?;814.0;?;-86.0;-413.0;-184.0;-198.0
593.0;720.0;-807.0;792.0;810.0;?;-113.0;-413.0;-171.0;-231.0
593.0;733.0;-811.0;791.0;805.0;?;-140.0;-409.0;-155.0;-260.0
592.0;747.0;-814.0;792.0;800.0;?;-165.0;-408.0;-139.0;-287.0
588.0;760.0;-814.0;795.0;794.0;?;-191.0;-405.0;-122.0;-311.0
584.0;772.0;-810.0;797.0;788.0;?;-216.0;-400.0;-105.0;-336.0
579.0;783.0;?;801.0;782.0;?;-242.0;-397.0;-93.0;-362.0
575.0;793.0;?;804.0;?;?;-268.0;-395.0;-94.0;-391.0
569.0;804.0;?;810.0;?;306.0;-295.0;-397.0;-104.0;-422.0
563.0;814.0;?;816.0;?;327.0;-319.0;-400.0;-114.0;-455.0
556.0;824.0;?;821.0;?;346.0;-342.0;-403.0;-128.0;-489.0
549.0;833.0;?;824.0;?;364.0;-362.0;-407.0;-140.0;-522.0
539.0;841.0;?;824.0;?;381.0;-382.0;-415.0;-154.0;-556.0
529.0;848.0;?;820.0;?;398.0;-398.0;-426.0;-169.0;-589.0
515.0;855.0;?;816.0;?;414.0;-413.0;-436.0;-181.0;-621.0
504.0;859.0;?;811.0;?;427.0;-426.0;-447.0;-189.0;-649.0
494.0;859.0;?;807.0;?;438.0;-436.0;-459.0;-185.0;-673.0
486.0;858.0;?;801.0;?;450.0;-443.0;-472.0;-184.0;-695.0
480.0;858.0;?;794.0;?;459.0;-450.0;-485.0;-190.0;-714.0
473.0;859.0;-673.0;786.0;?;468.0;-457.0;-498.0;-198.0;-729.0
466.0;860.0;-662.0;782.0;?;476.0;-463.0;-505.0;-209.0;-741.0
461.0;860.0;-652.0;780.0;?;484.0;-468.0;-508.0;-226.0;-751.0
456.0;859.0;-646.0;778.0;808.0;492.0;-472.0;-514.0;-239.0;-757.0
452.0;858.0;-642.0;778.0;808.0;499.0;-477.0;-519.0;-250.0;-761.0
448.0;855.0;-639.0;777.0;810.0;506.0;-481.0;-523.0;-265.0;-762.0
446.0;853.0;-637.0;775.0;812.0;513.0;-484.0;-529.0;-272.0;-762.0
444.0;850.0;-637.0;775.0;812.0;518.0;-487.0;-529.0;-273.0;-760.0
442.0;?;-637.0;778.0;813.0;524.0;-490.0;-528.0;-270.0;-757.0
442.0;?;-636.0;780.0;814.0;528.0;-493.0;-528.0;-267.0;-755.0
442.0;?;-637.0;784.0;814.0;533.0;-496.0;-528.0;-262.0;-751.0
442.0;?;-638.0;785.0;813.0;537.0;-499.0;-529.0;-256.0;-748.0
443.0;?;-638.0;784.0;810.0;541.0;-503.0;-531.0;-252.0;-744.0
444.0;?;-639.0;785.0;804.0;544.0;-506.0;-532.0;-253.0;-741.0
445.0;?;-639.0;786.0;796.0;546.0;-508.0;-532.0;-254.0;-738.0
447.0;?;-637.0;790.0;784.0;548.0;-511.0;-534.0;-256.0;-738.0
448.0;821.0;-635.0;798.0;768.0;548.0;-514.0;-534.0;-262.0;-739.0
450.0;?;-634.0;806.0;749.0;546.0;-515.0;-534.0;-277.0;-740.0
456.0;?;?;812.0;725.0;542.0;-515.0;-537.0;-302.0;-742.0
464.0;808.0;?;?;697.0;538.0;-517.0;-544.0;-335.0;-744.0
471.0;806.0;?;?;665.0;534.0;-518.0;-554.0;?;-746.0
474.0;805.0;?;?;634.0;?;-520.0;-568.0;?;-747.0
476.0;803.0;?;?;607.0;?;-522.0;-587.0;?;-747.0
480.0;800.0;-636.0;?;586.0;?;-523.0;-606.0;?;?
483.0;796.0;-637.0;?;570.0;520.0;-524.0;-618.0;?;?
486.0;793.0;-639.0;?;561.0;517.0;-526.0;-630.0;?;?
490.0;791.0;-642.0;?;556.0;515.0;-526.0;-642.0;?;?
494.0;789.0;-646.0;?;550.0;513.0;-527.0;-649.0;-470.0;?
498.0;787.0;-652.0;759.0;544.0;511.0;-528.0;?;-463.0;?
503.0;786.0;-660.0;760.0;544.0;508.0;-529.0;?;-456.0;?
510.0;787.0;-666.0;765.0;549.0;506.0;-534.0;?;-454.0;?
516.0;788.0;-670.0;767.0;552.0;504.0;-544.0;?;-455.0;?
521.0;786.0;-671.0;767.0;552.0;506.0;-558.0;?;-458.0;?
524.0;781.0;-668.0;765.0;549.0;513.0;-569.0;?;-461.0;?
523.0;772.0;-666.0;763.0;545.0;?;-578.0;-639.0;?;?
518.0;764.0;-666.0;760.0;543.0;?;?;?;?;-705.0
512.0;754.0;-664.0;759.0;543.0;?;?;?;?;-699.0
505.0;746.0;-660.0;757.0;548.0;?;?;?;?;-695.0
497.0;738.0;-655.0;756.0;555.0;553.0;?;?;?;-696.0
493.0;732.0;-651.0;752.0;560.0;557.0;?;?;?;-700.0
493.0;?;-645.0;752.0;567.0;560.0;?;-626.0;?;-708.0
499.0;?;-637.0;752.0;576.0;563.0;?;-624.0;?;-718.0
506.0;?;-629.0;755.0;585.0;566.0;-637.0;-622.0;?;-726.0
511.0;?;-624.0;758.0;592.0;569.0;-640.0;-620.0;?;-729.0
514.0;?;-623.0;760.0;598.0;572.0;-643.0;-618.0;-445.0;-727.0
515.0;?;-626.0;760.0;602.0;574.0;-647.0;-618.0;-448.0;-722.0
515.0;?;-632.0;759.0;604.0;577.0;-651.0;-618.0;-449.0;-713.0
513.0;?;-636.0;757.0;604.0;580.0;-656.0;-619.0;-451.0;-706.0
507.0;695.0;-638.0;754.0;602.0;584.0;-661.0;-620.0;-454.0;-698.0
500.0;691.0;-638.0;749.0;601.0;590.0;-665.0;-623.0;-457.0;-691.0
494.0;687.0;-636.0;743.0;598.0;598.0;-668.0;-626.0;-460.0;-686.0
490.0;684.0;-632.0;737.0;?;604.0;-669.0;-630.0;-460.0;-684.0
485.0;683.0;-627.0;733.0;?;609.0;-671.0;-632.0;-460.0;-685.0
478.0;684.0;-622.0;728.0;?;612.0;-671.0;-633.0;-461.0;-689.0
472.0;687.0;-617.0;722.0;?;616.0;-670.0;-636.0;-461.0;-693.0
466.0;690.0;-611.0;717.0;?;620.0;-666.0;-640.0;-462.0;-699.0
458.0;691.0;-605.0;713.0;?;622.0;-662.0;-646.0;-466.0;-706.0
449.0;689.0;-598.0;707.0;?;625.0;-655.0;-653.0;-468.0;-710.0
442.0;693.0;-589.0;702.0;?;624.0;-652.0;-656.0;-467.0;-714.0
438.0;704.0;-581.0;698.0;?;623.0;-653.0;-657.0;-463.0;-721.0
432.0;716.0;-575.0;694.0;?;621.0;-657.0;-654.0;-459.0;-730.0
424.0;721.0;-570.0;687.0;?;624.0;-656.0;-650.0;-452.0;-736.0
415.0;714.0;-563.0;679.0;?;630.0;-653.0;-646.0;-438.0;-733.0
406.0;701.0;-553.0;668.0;520.0;636.0;-653.0;-642.0;-419.0;-721.0
399.0;687.0;?;660.0;514.0;639.0;-655.0;-638.0;-401.0;-703.0
394.0;676.0;?;655.0;511.0;644.0;-658.0;-635.0;-387.0;-690.0
390.0;665.0;?;654.0;512.0;648.0;?;-631.0;-381.0;-682.0
387.0;654.0;?;654.0;512.0;650.0;?;-628.0;-379.0;-679.0
385.0;643.0;-528.0;?;512.0;650.0;?;-625.0;-380.0;-673.0
?;630.0;-531.0;?;511.0;649.0;?;-621.0;-380.0;-667.0
?;615.0;-533.0;?;507.0;649.0;?;-617.0;-380.0;-662.0
?;599.0;-534.0;?;502.0;650.0;?;-614.0;-381.0;-655.0
?;582.0;-532.0;?;497.0;651.0;?;-611.0;-381.0;-647.0
?;567.0;-528.0;?;493.0;652.0;?;-609.0;-380.0;-637.0
?;554.0;-524.0;?;492.0;651.0;?;-608.0;-379.0;-628.0
?;545.0;-520.0;?;492.0;650.0;?;-606.0;-381.0;-623.0
?;535.0;-518.0;?;496.0;649.0;?;-605.0;-387.0;-619.0
?;527.0;-516.0;?;503.0;647.0;?;-608.0;-392.0;-614.0
?;528.0;-520.0;?;510.0;?;?;-612.0;-397.0;-617.0
?;536.0;-524.0;?;516.0;?;?;-614.0;?;-626.0
?;552.0;-527.0;?;517.0;?;?;-610.0;?;-637.0
363.0;571.0;-533.0;?;512.0;?;-701.0;-605.0;?;-651.0
375.0;591.0;-538.0;?;505.0;?;-700.0;-605.0;?;-668.0
387.0;609.0;-540.0;?;504.0;?;-701.0;-607.0;?;-685.0
394.0;?;-537.0;?;509.0;?;-702.0;-608.0;?;-700.0
396.0;?;-532.0;?;513.0;?;-702.0;-608.0;-416.0;-711.0
395.0;?;-526.0;?;512.0;?;-703.0;-609.0;-415.0;-715.0
392.0;?;-520.0;686.0;511.0;?;-703.0;-610.0;-411.0;-714.0
388.0;?;-516.0;684.0;511.0;?;-705.0;-610.0;-409.0;-710.0
386.0;?;-514.0;682.0;513.0;?;-707.0;-610.0;-409.0;-704.0
385.0;?;-514.0;682.0;?;?;-709.0;-609.0;-410.0;-698.0
?;?;-517.0;682.0;?;?;-712.0;-608.0;-411.0;-692.0
?;?;-524.0;682.0;?;?;-716.0;-607.0;-412.0;-684.0
386.0;652.0;-531.0;681.0;?;641.0;-718.0;?;-413.0;-676.0
387.0;643.0;-539.0;677.0;?;642.0;-719.0;?;-411.0;-669.0
389.0;632.0;-548.0;672.0;?;642.0;-720.0;?;-406.0;-662.0
394.0;623.0;-557.0;670.0;?;641.0;-723.0;?;-402.0;-657.0
401.0;612.0;-566.0;667.0;?;638.0;-726.0;?;-402.0;-654.0
408.0;603.0;-573.0;663.0;?;634.0;-730.0;?;-402.0;-654.0
411.0;598.0;-578.0;659.0;?;628.0;-738.0;?;-399.0;-659.0
410.0;598.0;-576.0;656.0;?;621.0;-746.0;?;-395.0;-668.0
404.0;600.0;-572.0;650.0;?;617.0;-751.0;?;-390.0;-678.0
393.0;597.0;-565.0;642.0;?;618.0;-752.0;-576.0;-378.0;-682.0
378.0;585.0;-551.0;633.0;425.0;618.0;-755.0;-569.0;-363.0;-681.0
360.0;572.0;-530.0;625.0;418.0;618.0;-758.0;-565.0;-350.0;-677.0
340.0;?;-507.0;621.0;415.0;618.0;-761.0;-562.0;-342.0;-671.0
?;?;-483.0;618.0;413.0;617.0;-764.0;-559.0;-341.0;-664.0
301.0;?;-457.0;616.0;409.0;617.0;?;-554.0;-341.0;-655.0
282.0;?;-432.0;?;402.0;616.0;?;-548.0;-341.0;-643.0
264.0;?;-407.0;?;395.0;615.0;?;-541.0;-340.0;-631.0
250.0;?;-383.0;?;388.0;615.0;?;-535.0;-338.0;-622.0
238.0;?;-361.0;?;381.0;614.0;?;-531.0;-335.0;-612.0
227.0;?;-344.0;607.0;374.0;614.0;?;-527.0;-332.0;-610.0
218.0;?;-336.0;605.0;369.0;616.0;?;-523.0;-327.0;-619.0
215.0;?;-330.0;605.0;363.0;617.0;?;-518.0;-323.0;-626.0
214.0;?;-324.0;610.0;358.0;619.0;?;-513.0;-320.0;-621.0
213.0;?;-315.0;616.0;354.0;620.0;?;-508.0;-320.0;-602.0
214.0;?;-304.0;622.0;353.0;619.0;-776.0;-504.0;-320.0;-571.0
216.0;?;-289.0;628.0;355.0;616.0;-780.0;-501.0;-320.0;-529.0
222.0;?;-270.0;633.0;357.0;?;-784.0;-498.0;-319.0;-479.0
227.0;450.0;-251.0;637.0;356.0;?;-786.0;-491.0;-314.0;-427.0
233.0;429.0;-233.0;643.0;351.0;?;-789.0;-481.0;?;-375.0
240.0;409.0;-214.0;651.0;348.0;?;-794.0;-472.0;?;-326.0
?;393.0;-199.0;657.0;350.0;?;-798.0;-465.0;?;-283.0
?;380.0;-184.0;660.0;356.0;?;-803.0;-460.0;?;?
?;365.0;?;663.0;362.0;?;-807.0;-454.0;?;?
?;353.0;?;666.0;364.0;?;-810.0;-446.0;?;?
?;344.0;?;667.0;361.0;?;-814.0;-438.0;?;?
?;335.0;-139.0;668.0;358.0;?;-816.0;-430.0;?;?
?;325.0;-135.0;669.0;356.0;?;-818.0;-425.0;?;?
?;322.0;-138.0;667.0;354.0;567.0;-820.0;-421.0;?;?
?;324.0;-144.0;664.0;349.0;565.0;?;-416.0;-250.0;?
?;327.0;-153.0;658.0;339.0;563.0;-824.0;-409.0;-244.0;?
?;334.0;-160.0;650.0;326.0;561.0;-826.0;-401.0;-241.0;?
?;335.0;?;642.0;310.0;560.0;-827.0;-392.0;-235.0;?
237.0;328.0;?;635.0;293.0;559.0;-828.0;-383.0;-226.0;?
232.0;317.0;?;630.0;276.0;557.0;-828.0;-376.0;-218.0;?
226.0;315.0;?;625.0;263.0;556.0;-829.0;-372.0;-213.0;?
222.0;314.0;?;621.0;254.0;557.0;-828.0;-367.0;-211.0;?
220.0;308.0;?;617.0;245.0;558.0;-827.0;-363.0;-207.0;-162.0
219.0;300.0;?;613.0;235.0;560.0;-825.0;-361.0;-203.0;-172.0
213.0;292.0;?;608.0;228.0;563.0;-822.0;-361.0;-201.0;-184.0
205.0;287.0;?;600.0;221.0;564.0;-820.0;-360.0;-198.0;-204.0
199.0;288.0;?;590.0;214.0;566.0;-817.0;-359.0;-193.0;-222.0
190.0;290.0;?;578.0;206.0;566.0;?;-358.0;-187.0;-242.0
176.0;290.0;?;564.0;198.0;567.0;?;-359.0;-181.0;-261.0
159.0;288.0;?;550.0;191.0;566.0;?;-360.0;-176.0;-266.0
139.0;286.0;?;536.0;185.0;563.0;?;-360.0;?;-269.0
121.0;287.0;-117.0;522.0;178.0;559.0;?;-360.0;?;-275.0
106.0;292.0;-107.0;509.0;169.0;554.0;?;-360.0;?;-281.0
94.0;295.0;-95.0;497.0;158.0;550.0;?;-359.0;?;-279.0
84.0;294.0;-81.0;486.0;147.0;549.0;?;?;-169.0;-273.0
75.0;293.0;-68.0;478.0;136.0;549.0;?;?;-172.0;-272.0
68.0;293.0;-59.0;473.0;124.0;551.0;?;?;-176.0;-275.0
63.0;295.0;-56.0;469.0;114.0;554.0;?;?;-180.0;-287.0
59.0;295.0;-54.0;468.0;108.0;560.0;?;?;-186.0;-297.0
52.0;290.0;-52.0;468.0;103.0;565.0;?;?;-192.0;-302.0
43.0;281.0;-53.0;468.0;99.0;571.0;?;?;-196.0;-319.0
34.0;274.0;-61.0;465.0;95.0;575.0;?;?;-195.0;-341.0
24.0;268.0;-71.0;462.0;91.0;576.0;-778.0;?;-189.0;-360.0
16.0;260.0;-65.0;457.0;88.0;576.0;-775.0;?;-182.0;-367.0
4.0;253.0;-71.0;449.0;84.0;572.0;-775.0;?;-173.0;-388.0
-8.0;249.0;-86.0;441.0;78.0;567.0;-775.0;?;-163.0;-417.0
-15.0;243.0;-100.0;432.0;67.0;563.0;-775.0;?;-154.0;-447.0
-21.0;239.0;-119.0;425.0;56.0;561.0;-775.0;-349.0;-145.0;-481.0
-26.0;233.0;-126.0;421.0;49.0;560.0;-774.0;-347.0;-141.0;-502.0
-35.0;227.0;-119.0;419.0;46.0;558.0;-774.0;-347.0;-142.0;-503.0
-50.0;219.0;-103.0;417.0;45.0;557.0;-773.0;-347.0;-146.0;-501.0
-71.0;214.0;-88.0;414.0;41.0;555.0;-773.0;-345.0;-149.0;-511.0
-91.0;218.0;-74.0;408.0;34.0;554.0;-773.0;-340.0;-148.0;-516.0
-115.0;?;-53.0;403.0;23.0;553.0;-772.0;-333.0;-143.0;-511.0
-134.0;?;-33.0;399.0;11.0;551.0;-773.0;-325.0;?;-502.0
-144.0;?;-26.0;397.0;0.0;550.0;-773.0;-316.0;?;-501.0
-142.0;?;-33.0;396.0;-8.0;549.0;-773.0;-309.0;?;-507.0
-136.0;?;-46.0;396.0;-14.0;?;-774.0;-304.0;?;-517.0
-134.0;?;-55.0;395.0;-18.0;?;-774.0;-298.0;-115.0;-522.0
-136.0;?;-57.0;395.0;-22.0;?;-775.0;-292.0;-109.0;-525.0
-140.0;?;-55.0;395.0;-24.0;?;-774.0;-288.0;-102.0;-532.0
-145.0;251.0;-54.0;395.0;-26.0;?;-774.0;-284.0;-96.0;-535.0
-150.0;248.0;-46.0;394.0;-26.0;?;-773.0;-280.0;-90.0;-530.0
-154.0;245.0;?;394.0;-25.0;?;-772.0;-277.0;-83.0;-526.0
-154.0;244.0;?;395.0;?;?;-771.0;-274.0;-79.0;-529.0
-151.0;242.0;?;397.0;?;550.0;?;-274.0;-76.0;-532.0
-148.0;?;?;399.0;?;551.0;?;-274.0;-76.0;-537.0
-144.0;?;-53.0;401.0;?;553.0;?;-276.0;-76.0;-541.0
-144.0;?;-55.0;403.0;?;555.0;?;-277.0;-76.0;-545.0
-145.0;?;-54.0;404.0;?;556.0;?;-277.0;-77.0;-546.0
-148.0;?;-51.0;405.0;-8.0;557.0;?;-276.0;-77.0;-545.0
-150.0;?;-47.0;406.0;-8.0;557.0;?;-276.0;-78.0;-544.0
-150.0;?;-45.0;407.0;-8.0;558.0;?;-276.0;-79.0;-547.0
-152.0;?;-42.0;407.0;-8.0;558.0;?;-276.0;-81.0;-547.0
-155.0;?;?;406.0;-10.0;558.0;?;-276.0;-82.0;-547.0
-159.0;?;?;403.0;-13.0;556.0;?;-275.0;-81.0;-544.0
-162.0;?;?;400.0;-18.0;554.0;?;-272.0;-79.0;-539.0
-165.0;?;?;396.0;-22.0;552.0;?;-270.0;-77.0;-537.0
-166.0;?;?;393.0;?;550.0;?;-266.0;-75.0;-537.0
-166.0;249.0;?;390.0;?;549.0;?;-263.0;-74.0;-537.0
-165.0;249.0;?;387.0;?;547.0;-770.0;-261.0;-72.0;-538.0
-164.0;250.0;?;382.0;?;546.0;-770.0;-258.0;-70.0;-539.0
-163.0;250.0;?;377.0;?;544.0;-769.0;-254.0;-68.0;-538.0
-165.0;?;?;?;?;542.0;-768.0;-250.0;-66.0;-538.0
-167.0;?;-21.0;?;?;539.0;-766.0;-246.0;-64.0;-536.0
-173.0;?;-16.0;?;?;537.0;-764.0;-241.0;-61.0;-535.0
-176.0;?;-13.0;351.0;?;533.0;-763.0;-235.0;-57.0;-535.0
-177.0;?;-10.0;342.0;?;529.0;-761.0;?;-52.0;-535.0
?;?;-6.0;332.0;?;524.0;-760.0;?;-45.0;-534.0
?;?;-5.0;323.0;?;519.0;-758.0;?;-38.0;-533.0
?;?;-2.0;313.0;?;513.0;-755.0;-206.0;-30.0;-532.0
?;221.0;1.0;302.0;?;506.0;-753.0;-198.0;-20.0;-530.0
?;213.0;6.0;290.0;-175.0;496.0;-750.0;-185.0;-9.0;-528.0
-181.0;205.0;12.0;276.0;-188.0;486.0;-748.0;?;2.0;-525.0
-181.0;192.0;20.0;261.0;-206.0;477.0;-747.0;?;14.0;-517.0
-179.0;172.0;33.0;246.0;-226.0;467.0;-745.0;?;25.0;-505.0
-177.0;148.0;50.0;231.0;-247.0;454.0;-744.0;?;35.0;-493.0
-176.0;122.0;64.0;217.0;-265.0;442.0;-746.0;?;44.0;-482.0
-171.0;98.0;71.0;200.0;-278.0;430.0;-749.0;?;56.0;-478.0
-164.0;74.0;72.0;185.0;-288.0;414.0;-754.0;?;67.0;-482.0
-158.0;52.0;75.0;169.0;?;394.0;-760.0;?;74.0;-487.0
-149.0;39.0;79.0;155.0;?;374.0;-766.0;?;79.0;-493.0
-138.0;28.0;85.0;140.0;?;353.0;-772.0;-80.0;81.0;-494.0
-126.0;18.0;87.0;125.0;?;330.0;-779.0;-74.0;77.0;-496.0
-110.0;9.0;88.0;111.0;?;303.0;-786.0;-64.0;66.0;-497.0
-95.0;-5.0;88.0;101.0;-278.0;271.0;-794.0;-62.0;54.0;-501.0
-80.0;-20.0;85.0;92.0;-272.0;236.0;-803.0;-62.0;41.0;-504.0
-63.0;-37.0;87.0;?;-258.0;198.0;-811.0;-56.0;22.0;-508.0
-47.0;-57.0;91.0;?;-242.0;159.0;-817.0;-48.0;1.0;-514.0
-34.0;?;97.0;?;-231.0;121.0;-819.0;-32.0;-15.0;-525.0
-30.0;-100.0;111.0;?;-224.0;81.0;?;-19.0;-27.0;-524.0
-34.0;-120.0;123.0;?;-224.0;39.0;?;-6.0;-30.0;-521.0
-35.0;-135.0;125.0;0.0;-233.0;5.0;?;12.0;-18.0;-526.0
-33.0;-149.0;124.0;-21.0;-246.0;-18.0;-809.0;29.0;3.0;-532.0
-39.0;-163.0;124.0;-28.0;-254.0;-32.0;-806.0;37.0;14.0;-534.0
-42.0;-176.0;129.0;-30.0;-259.0;-41.0;-806.0;45.0;24.0;-534.0
