InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
235.0;21;-561.0;2.0;172.0;-602.0;-538.0;-528.0;-486.0;55.0;21
260.0;14;-485.0;-31.0;167.0;-521.0;-482.0;-452.0;-428.0;36.0;14
4.0;-19;87.0;226.0;-17.0;404.0;911.0;-5.0;-568.0;-58.0;-19
-19.0;-1;105.0;151.0;380.0;352.0;942.0;133.0;-1127.0;-94.0;-1
257.0;-16;-502.0;-202.0;-145.0;-439.0;-479.0;-367.0;-355.0;96.0;-16
-341.0;412;520.0;247.0;-384.0;-334.0;-18.0;473.0;-6.0;18.0;412
190.0;-2;-523.0;-158.0;-83.0;-418.0;-482.0;-415.0;-424.0;110.0;-2
252.0;-33;-140.0;158.0;224.0;-309.0;61.0;-253.0;-818.0;-91.0;-33
482.0;-151;709.0;-165.0;-458.0;-47.0;304.0;171.0;-80.0;-343.0;-151
187.0;-458;200.0;-441.0;-117.0;161.0;484.0;362.0;237.0;-173.0;-458
85.0;-764;-69.0;-224.0;-158.0;-327.0;-365.0;110.0;-14.0;-23.0;-764
-174.0;674;292.0;125.0;-80.0;-189.0;-375.0;-44.0;342.0;380.0;674
-188.0;-398;122.0;134.0;-132.0;-434.0;-551.0;-129.0;48.0;395.0;-398
-205.0;-25;104.0;195.0;41.0;-473.0;-725.0;87.0;42.0;201.0;-25
30.0;49;-145.0;-13.0;55.0;-601.0;-873.0;-323.0;-362.0;12.0;49
-69.0;-47;98.0;-518.0;-308.0;-96.0;394.0;31.0;441.0;-140.0;-47
49.0;36;291.0;180.0;996.0;108.0;256.0;-598.0;-432.0;111.0;36
99.0;136;-87.0;-569.0;-420.0;-86.0;291.0;161.0;23.0;364.0;136
7.0;-80;148.0;322.0;202.0;140.0;181.0;-121.0;-1100.0;-40.0;-80
28.0;-6;789.0;-26.0;44.0;-32.0;125.0;9.0;39.0;6.0;-6
431.0;-44;-197.0;-227.0;-1066.0;-483.0;-137.0;-78.0;228.0;-119.0;-44
-318.0;9;-176.0;-23.0;-170.0;-227.0;-519.0;409.0;353.0;36.0;9
266.0;2;473.0;18.0;-78.0;204.0;697.0;-365.0;-456.0;190.0;2
-40.0;-178;-535.0;-204.0;-43.0;206.0;-586.0;321.0;300.0;199.0;-178
174.0;-420;-447.0;-240.0;-539.0;268.0;-376.0;300.0;221.0;164.0;-420
-106.0;-361;566.0;485.0;400.0;194.0;351.0;77.0;-142.0;-212.0;-361
21.0;15;-983.0;-42.0;670.0;-16.0;408.0;-232.0;19.0;157.0;15
216.0;17;963.0;-234.0;-434.0;196.0;-318.0;318.0;191.0;-77.0;17
99.0;39;-658.0;-76.0;458.0;-199.0;407.0;238.0;-141.0;118.0;39
-334.0;-42;-63.0;-421.0;979.0;103.0;-2.0;279.0;320.0;-90.0;-42
117.0;-585;245.0;-124.0;-187.0;345.0;385.0;315.0;268.0;-240.0;-585
830.0;-63;-58.0;225.0;-811.0;-195.0;-74.0;-317.0;-291.0;23.0;-63
681.0;-52;-101.0;144.0;-779.0;-149.0;-77.0;-151.0;53.0;-10.0;-52
301.0;55;-249.0;-173.0;580.0;-145.0;-149.0;208.0;508.0;-185.0;55
565.0;21;-110.0;-38.0;578.0;-31.0;44.0;500.0;860.0;-182.0;21
474.0;8;-112.0;-113.0;723.0;-123.0;79.0;-187.0;764.0;-145.0;8
360.0;67;-223.0;-170.0;709.0;-280.0;-97.0;-93.0;610.0;-140.0;67
306.0;48;-399.0;-149.0;763.0;-312.0;-248.0;83.0;165.0;-151.0;48
35.0;720;-149.0;14.0;-90.0;13.0;-14.0;102.0;89.0;-121.0;720
463.0;422;-419.0;33.0;381.0;-191.0;-139.0;-351.0;-265.0;-130.0;422
332.0;948;-303.0;115.0;435.0;-281.0;-180.0;-442.0;-461.0;-62.0;948
-897.0;1700;-758.0;-1093.0;808.0;-341.0;-594.0;800.0;1251.0;437.0;1700
672.0;115;450.0;-391.0;-487.0;-43.0;235.0;35.0;92.0;-325.0;115
-9.0;695;-48.0;256.0;284.0;101.0;97.0;34.0;-488.0;66.0;695
10.0;660;-39.0;180.0;223.0;46.0;77.0;-110.0;-357.0;51.0;660
441.0;0;-70.0;-875.0;-244.0;68.0;100.0;-229.0;152.0;333.0;0
51.0;592;-86.0;-298.0;148.0;-87.0;-11.0;-175.0;-93.0;70.0;592
189.0;413;155.0;-45.0;-676.0;-44.0;349.0;69.0;175.0;-257.0;413
269.0;5;-596.0;100.0;-698.0;16.0;-148.0;-11.0;-660.0;-374.0;5
-256.0;964;-75.0;-378.0;-52.0;179.0;1245.0;415.0;199.0;-297.0;964
95.0;-57;-458.0;-459.0;-84.0;-398.0;-104.0;351.0;344.0;279.0;-57
-130.0;27;44.0;-711.0;79.0;4.0;87.0;558.0;-294.0;43.0;27
-81.0;25;467.0;190.0;-42.0;292.0;332.0;344.0;-657.0;-41.0;25
423.0;-15;-154.0;-1417.0;-1520.0;183.0;294.0;-222.0;-884.0;146.0;-15
-141.0;-274;-198.0;272.0;-121.0;-348.0;163.0;-68.0;402.0;-368.0;-274
459.0;322;109.0;-217.0;-315.0;311.0;485.0;489.0;37.0;-426.0;322
-316.0;-20;391.0;-47.0;-427.0;305.0;223.0;317.0;572.0;64.0;-20
148.0;-141;-532.0;59.0;244.0;-283.0;-76.0;-599.0;-531.0;93.0;-141
-282.0;170;644.0;-181.0;-263.0;123.0;-68.0;319.0;227.0;57.0;170
459.0;-4;-193.0;-835.0;39.0;133.0;-30.0;-165.0;-35.0;259.0;-4
272.0;45;-721.0;-849.0;-47.0;-324.0;175.0;-7.0;210.0;402.0;45
-257.0;27;624.0;-248.0;-273.0;58.0;80.0;348.0;404.0;66.0;27
531.0;-300;304.0;-270.0;-303.0;262.0;323.0;49.0;-55.0;-467.0;-300
-219.0;2;330.0;-316.0;-246.0;4.0;176.0;445.0;387.0;-18.0;2
-69.0;-6;790.0;-263.0;-418.0;-37.0;301.0;379.0;697.0;19.0;-6
-85.0;-17;545.0;-281.0;-360.0;-15.0;145.0;310.0;565.0;4.0;-17
-19.0;-21;649.0;-282.0;-262.0;-10.0;36.0;252.0;633.0;6.0;-21
151.0;-2;-874.0;-151.0;-600.0;31.0;-322.0;170.0;76.0;-30.0;-2
-480.0;54;140.0;-423.0;-35.0;263.0;66.0;794.0;367.0;9.0;54
-391.0;37;73.0;-365.0;-25.0;221.0;23.0;627.0;492.0;30.0;37
-442.0;40;-153.0;-384.0;-28.0;220.0;92.0;450.0;391.0;-18.0;40
-471.0;44;-12.0;-325.0;23.0;163.0;15.0;428.0;631.0;-1.0;44
1.0;-33;435.0;87.0;56.0;440.0;548.0;-48.0;-149.0;-33.0;-33
4.0;-60;532.0;46.0;144.0;382.0;511.0;153.0;-78.0;-3.0;-60
-513.0;10;-15.0;-248.0;71.0;128.0;76.0;538.0;958.0;-32.0;10
282.0;12;-17.0;-314.0;226.0;72.0;9.0;149.0;756.0;-67.0;12
306.0;-32;474.0;337.0;393.0;69.0;218.0;-359.0;-222.0;-79.0;-32
256.0;-40;580.0;-138.0;-573.0;125.0;-471.0;193.0;101.0;-58.0;-40
612.0;566;58.0;37.0;369.0;-79.0;-373.0;-3.0;371.0;-107.0;566
313.0;-30;660.0;198.0;318.0;-87.0;132.0;-417.0;-253.0;-27.0;-30
384.0;-47;194.0;201.0;253.0;-173.0;-817.0;-506.0;-378.0;-51.0;-47
355.0;-12;54.0;-276.0;-1157.0;82.0;-229.0;96.0;-159.0;-173.0;-12
482.0;8;21.0;-286.0;-898.0;54.0;-178.0;-103.0;-368.0;-105.0;8
558.0;-18;261.0;-291.0;-640.0;47.0;-151.0;-229.0;-389.0;-58.0;-18
579.0;-30;551.0;-287.0;-401.0;72.0;3.0;-182.0;-265.0;-13.0;-30
491.0;17;-3.0;111.0;-561.0;105.0;15.0;46.0;938.0;81.0;17
96.0;-228;34.0;-150.0;-551.0;569.0;166.0;659.0;500.0;-313.0;-228
172.0;-16;22.0;-787.0;-356.0;-64.0;90.0;348.0;601.0;344.0;-16
294.0;144;-285.0;-122.0;-960.0;-51.0;-289.0;-111.0;-517.0;-268.0;144
-231.0;45;771.0;-230.0;-62.0;10.0;540.0;447.0;-342.0;47.0;45
-1572.0;-249;-424.0;-876.0;341.0;367.0;-371.0;418.0;603.0;92.0;-249
-529.0;-36;15.0;-601.0;-107.0;195.0;-18.0;257.0;542.0;109.0;-36
-463.0;-3;-10.0;-654.0;-211.0;176.0;6.0;280.0;452.0;126.0;-3
-463.0;17;-103.0;-650.0;-130.0;193.0;-41.0;271.0;145.0;114.0;17
58.0;365;-95.0;-345.0;-415.0;-88.0;-12.0;-341.0;647.0;45.0;365
66.0;242;-116.0;-436.0;-616.0;-77.0;-60.0;-336.0;750.0;44.0;242
-427.0;-109;-406.0;316.0;61.0;-270.0;-481.0;18.0;-223.0;305.0;-109
61.0;-26;-1277.0;34.0;-57.0;146.0;-19.0;-11.0;-73.0;-26.0;-26
-90.0;567;33.0;126.0;349.0;-203.0;-289.0;-696.0;-561.0;-176.0;567
350.0;719;-64.0;-62.0;-260.0;-29.0;360.0;-246.0;19.0;-367.0;719
-523.0;21;40.0;634.0;294.0;-102.0;295.0;12.0;-344.0;4.0;21
26.0;-10;-52.0;-254.0;-40.0;114.0;3.0;87.0;905.0;-108.0;-10
-383.0;-191;-386.0;384.0;798.0;-187.0;-228.0;-375.0;-312.0;134.0;-191
322.0;20;-70.0;-379.0;-73.0;289.0;109.0;691.0;331.0;23.0;20
385.0;16;17.0;-371.0;17.0;267.0;26.0;599.0;636.0;55.0;16
141.0;-192;-517.0;5.0;217.0;-219.0;-34.0;-618.0;-448.0;67.0;-192
-185.0;33;-660.0;-125.0;456.0;527.0;16.0;463.0;435.0;-59.0;33
408.0;246;-6.0;-217.0;-692.0;182.0;322.0;19.0;-180.0;169.0;246
303.0;474;-270.0;-88.0;-452.0;210.0;-104.0;-101.0;-219.0;153.0;474
266.0;-14;692.0;-233.0;-534.0;125.0;-2.0;221.0;124.0;-71.0;-14
-322.0;-149;531.0;362.0;861.0;-95.0;213.0;-202.0;68.0;-21.0;-149
154.0;-8;-831.0;-178.0;-12.0;-361.0;-748.0;-242.0;520.0;352.0;-8
498.0;-44;123.0;-208.0;162.0;-132.0;63.0;-506.0;692.0;110.0;-44
-252.0;33;453.0;-403.0;-480.0;199.0;-64.0;379.0;861.0;-176.0;33
114.0;615;-17.0;33.0;183.0;14.0;-288.0;-441.0;-122.0;-86.0;615
214.0;-82;191.0;-196.0;-480.0;546.0;453.0;675.0;496.0;-317.0;-82
-206.0;207;-191.0;327.0;172.0;29.0;-184.0;49.0;-911.0;-173.0;207
-202.0;267;-144.0;402.0;216.0;95.0;-73.0;7.0;-700.0;-147.0;267
22.0;-262;-71.0;533.0;-385.0;1.0;-102.0;-320.0;-91.0;102.0;-262
-186.0;21;163.0;186.0;-303.0;577.0;286.0;251.0;-557.0;-112.0;21
992.0;65;367.0;-329.0;159.0;294.0;457.0;-492.0;331.0;-287.0;65
-89.0;26;459.0;82.0;-271.0;572.0;485.0;170.0;-464.0;-86.0;26
-196.0;87;654.0;-7.0;-280.0;555.0;677.0;372.0;7.0;-95.0;87
-336.0;22;619.0;-16.0;-361.0;550.0;646.0;445.0;45.0;-195.0;22
198.0;-18;563.0;403.0;77.0;166.0;357.0;-183.0;-705.0;-109.0;-18
196.0;-192;-297.0;-68.0;-852.0;-194.0;-156.0;236.0;430.0;308.0;-192
807.0;-334;-64.0;312.0;307.0;-356.0;-28.0;-224.0;-699.0;303.0;-334
-514.0;20;240.0;941.0;178.0;199.0;166.0;-48.0;-365.0;-91.0;20
63.0;59;781.0;-93.0;454.0;-535.0;-386.0;41.0;587.0;-8.0;59
-72.0;565;-192.0;203.0;-150.0;-327.0;-157.0;-31.0;160.0;104.0;565
-24.0;15;-119.0;389.0;367.0;-250.0;128.0;-467.0;-576.0;-17.0;15
-568.0;37;249.0;791.0;286.0;165.0;137.0;118.0;-98.0;-108.0;37
222.0;8;13.0;-947.0;-488.0;93.0;8.0;-202.0;-390.0;-2.0;8
272.0;-2;-52.0;-889.0;-300.0;122.0;-8.0;-308.0;-806.0;-48.0;-2
423.0;819;145.0;-190.0;-380.0;-73.0;241.0;-4.0;-218.0;-184.0;819
32.0;-16;752.0;396.0;-38.0;113.0;479.0;52.0;-566.0;-117.0;-16
-361.0;-2;135.0;510.0;95.0;120.0;185.0;131.0;594.0;-137.0;-2
-221.0;-17;-7.0;533.0;510.0;-27.0;-3.0;272.0;111.0;-105.0;-17
-447.0;10;180.0;-261.0;-16.0;131.0;191.0;479.0;426.0;34.0;10
451.0;-35;-124.0;539.0;-47.0;-116.0;-138.0;-533.0;-733.0;11.0;-35
319.0;-67;129.0;-650.0;92.0;320.0;221.0;-64.0;44.0;156.0;-67
-434.0;-324;-368.0;511.0;264.0;-172.0;-358.0;-415.0;-458.0;302.0;-324
-355.0;-495;-296.0;326.0;-27.0;-124.0;-347.0;-251.0;-346.0;366.0;-495
353.0;2;-109.0;128.0;601.0;-28.0;-55.0;-515.0;-743.0;28.0;2
-184.0;12;140.0;-56.0;-587.0;506.0;490.0;512.0;384.0;-211.0;12
-195.0;11;229.0;-28.0;-467.0;475.0;423.0;479.0;309.0;-196.0;11
-175.0;6;183.0;32.0;-345.0;374.0;305.0;421.0;275.0;-173.0;6
-136.0;549;-24.0;-113.0;-239.0;-194.0;-404.0;199.0;297.0;219.0;549
237.0;905;-495.0;-244.0;-630.0;-721.0;-239.0;-734.0;-51.0;272.0;905
-426.0;-27;215.0;674.0;221.0;143.0;181.0;180.0;515.0;-121.0;-27
-162.0;612;-346.0;135.0;-261.0;-31.0;-322.0;-262.0;-329.0;320.0;612
-180.0;0;-242.0;291.0;944.0;-48.0;-156.0;-349.0;-203.0;129.0;0
681.0;25;-219.0;-517.0;652.0;-120.0;-174.0;-213.0;-467.0;122.0;25
685.0;10;-270.0;-504.0;671.0;-59.0;-204.0;-183.0;-496.0;122.0;10
740.0;20;-249.0;-451.0;613.0;-78.0;-192.0;-226.0;-501.0;135.0;20
721.0;10;-213.0;-378.0;587.0;-62.0;-155.0;-348.0;-750.0;127.0;10
756.0;15;-203.0;-306.0;520.0;-20.0;-114.0;-369.0;-857.0;99.0;15
690.0;-12;-196.0;-251.0;507.0;-9.0;-118.0;-369.0;-914.0;106.0;-12
-50.0;681;-203.0;-78.0;280.0;-602.0;-254.0;-65.0;-91.0;17.0;681
-148.0;3;-1250.0;77.0;109.0;409.0;158.0;87.0;-42.0;-220.0;3
302.0;1187;566.0;-726.0;107.0;1106.0;1269.0;1195.0;1419.0;-709.0;1187
22.0;1755;13.0;-23.0;-34.0;41.0;-20.0;120.0;90.0;-181.0;1755
47.0;530;-689.0;6.0;-246.0;-383.0;-876.0;216.0;-136.0;-97.0;530
314.0;-12;-883.0;89.0;426.0;-803.0;-811.0;-902.0;-820.0;-8.0;-12
609.0;-6;-134.0;-100.0;476.0;-16.0;-86.0;-274.0;-1156.0;105.0;-6
-63.0;41;175.0;-182.0;-958.0;617.0;469.0;709.0;680.0;-226.0;41
344.0;-15;351.0;-640.0;-1089.0;1020.0;880.0;827.0;721.0;-97.0;-15
-566.0;-1192;44.0;-1426.0;-1926.0;453.0;476.0;1005.0;364.0;-91.0;-1192
-483.0;-65;339.0;-586.0;-266.0;483.0;578.0;714.0;200.0;-164.0;-65
-503.0;-279;-813.0;721.0;1253.0;99.0;-537.0;-655.0;-603.0;97.0;-279
-239.0;-16;-913.0;432.0;485.0;-49.0;-359.0;90.0;726.0;46.0;-16
190.0;566;-711.0;-13.0;-287.0;-127.0;-619.0;204.0;360.0;-377.0;566
-167.0;-24;-817.0;-412.0;-37.0;-363.0;-834.0;-13.0;534.0;357.0;-24
-305.0;-9;-748.0;545.0;618.0;19.0;-369.0;160.0;832.0;-12.0;-9
511.0;2130;-552.0;-208.0;-367.0;-325.0;-356.0;-269.0;-245.0;-177.0;2130
842.0;-1753;-322.0;-124.0;-514.0;-507.0;-472.0;-461.0;-536.0;-171.0;-1753
252.0;-1;-6.0;-406.0;268.0;-33.0;34.0;-59.0;-1358.0;-20.0;-1
-673.0;-126;-532.0;638.0;515.0;-187.0;-501.0;-296.0;-351.0;275.0;-126
278.0;1901;-1245.0;90.0;284.0;-543.0;-1088.0;-805.0;-577.0;-155.0;1901
183.0;-835;-62.0;-137.0;-272.0;-475.0;-299.0;103.0;61.0;-138.0;-835
173.0;-207;2194.0;196.0;356.0;-179.0;384.0;-674.0;-673.0;-20.0;-207
-281.0;-3064;-257.0;362.0;261.0;35.0;-446.0;-149.0;-194.0;161.0;-3064
-60.0;-66;-2630.0;104.0;-130.0;-1202.0;-1416.0;-978.0;-152.0;273.0;-66
-126.0;-5;-1321.0;91.0;119.0;455.0;264.0;-23.0;-22.0;-217.0;-5
-303.0;35;-1168.0;-13.0;74.0;724.0;402.0;319.0;395.0;-117.0;35
410.0;202;125.0;-910.0;-604.0;21.0;86.0;255.0;494.0;283.0;202
240.0;-512;370.0;-279.0;-864.0;498.0;501.0;739.0;495.0;-317.0;-512
884.0;20;-130.0;542.0;1094.0;-770.0;-372.0;-1096.0;-841.0;239.0;20
682.0;-141;-357.0;-393.0;616.0;-406.0;-355.0;-237.0;652.0;163.0;-141
374.0;-108;350.0;-378.0;513.0;-521.0;-386.0;-218.0;763.0;45.0;-108
718.0;-204;419.0;-718.0;-695.0;-22.0;875.0;83.0;-8.0;107.0;-204
782.0;-43;-21.0;371.0;982.0;-137.0;-242.0;-421.0;180.0;323.0;-43
134.0;-129;-312.0;209.0;394.0;-649.0;-203.0;-865.0;-750.0;246.0;-129
-244.0;223;402.0;221.0;1430.0;317.0;239.0;-185.0;-158.0;-80.0;223
-1034.0;-24;455.0;557.0;404.0;-217.0;556.0;373.0;242.0;99.0;-24
291.0;-28;-872.0;-70.0;511.0;-551.0;-689.0;-666.0;-628.0;133.0;-28
303.0;-591;813.0;-187.0;-217.0;22.0;463.0;325.0;188.0;-195.0;-591
234.0;723;-398.0;-6.0;-781.0;-67.0;-209.0;-196.0;-260.0;351.0;723
718.0;-48;1.0;583.0;944.0;-14.0;87.0;-9.0;357.0;71.0;-48
-910.0;53;411.0;629.0;478.0;278.0;297.0;-39.0;-1539.0;-110.0;53
676.0;21;281.0;903.0;585.0;-1979.0;-256.0;-2227.0;-2398.0;470.0;21
766.0;-40;83.0;680.0;1044.0;75.0;-12.0;-75.0;281.0;68.0;-40
-752.0;-80;476.0;153.0;-5.0;-384.0;-821.0;-624.0;-515.0;-4.0;-80
-466.0;67;546.0;-99.0;-549.0;590.0;551.0;617.0;-33.0;-201.0;67
841.0;30;477.0;-31.0;454.0;406.0;-78.0;295.0;-926.0;120.0;30
-207.0;-1045;-241.0;218.0;-52.0;84.0;-242.0;-218.0;-196.0;295.0;-1045
1501.0;353;532.0;-1346.0;182.0;249.0;1001.0;-791.0;1488.0;-417.0;353
628.0;20;124.0;800.0;1679.0;253.0;-205.0;115.0;117.0;342.0;20
-337.0;468;383.0;918.0;-922.0;-109.0;458.0;174.0;-611.0;-656.0;468
290.0;22;-716.0;55.0;266.0;-718.0;-632.0;-703.0;-676.0;32.0;22
-208.0;-23;94.0;50.0;934.0;340.0;1028.0;306.0;-2077.0;-74.0;-23
-76.0;930;-171.0;361.0;145.0;210.0;473.0;-364.0;-514.0;245.0;930
-155.0;334;-505.0;603.0;559.0;231.0;-258.0;-501.0;-698.0;196.0;334
168.0;-97;619.0;-583.0;-623.0;668.0;885.0;1294.0;1302.0;-331.0;-97
610.0;-41;-479.0;116.0;221.0;-101.0;-1088.0;-1134.0;-1530.0;911.0;-41
613.0;-67;-848.0;15.0;307.0;-563.0;-620.0;-889.0;-466.0;111.0;-67
-284.0;-11;208.0;-519.0;-56.0;121.0;64.0;754.0;1098.0;-386.0;-11
-377.0;-170;-377.0;-86.0;147.0;1076.0;-109.0;754.0;529.0;-313.0;-170
-1532.0;-7;176.0;-1488.0;892.0;90.0;27.0;1380.0;2459.0;-116.0;-7
75.0;298;182.0;-422.0;-1051.0;774.0;240.0;397.0;252.0;166.0;298
128.0;1957;302.0;-274.0;-227.0;977.0;682.0;1110.0;859.0;-388.0;1957
305.0;-374;181.0;-249.0;-576.0;508.0;277.0;619.0;422.0;-260.0;-374
614.0;119;-853.0;16.0;213.0;-610.0;-581.0;-871.0;-296.0;132.0;119
-283.0;836;-453.0;57.0;134.0;-257.0;-358.0;-77.0;141.0;343.0;836
409.0;-696;182.0;-357.0;-592.0;404.0;357.0;457.0;430.0;-323.0;-696
-1018.0;41;-508.0;571.0;-480.0;779.0;-139.0;969.0;969.0;-260.0;41
-324.0;-202;816.0;524.0;1010.0;-103.0;-109.0;-552.0;-240.0;34.0;-202
-2158.0;-393;-852.0;1622.0;2862.0;-245.0;-431.0;-12.0;-599.0;-43.0;-393
418.0;-650;356.0;-601.0;-205.0;52.0;269.0;339.0;357.0;-144.0;-650
727.0;309;276.0;-682.0;669.0;552.0;492.0;47.0;2770.0;14.0;309
-279.0;-79;-58.0;-166.0;122.0;-128.0;-35.0;397.0;1367.0;-62.0;-79
318.0;-2035;413.0;508.0;859.0;-100.0;337.0;-477.0;93.0;-252.0;-2035
-316.0;-111;-138.0;69.0;-237.0;-109.0;9.0;647.0;1581.0;-79.0;-111
-589.0;-16;388.0;416.0;-402.0;323.0;353.0;340.0;791.0;1.0;-16
-472.0;-508;-95.0;173.0;1083.0;32.0;-66.0;-162.0;336.0;115.0;-508
279.0;217;-550.0;-892.0;161.0;-132.0;-555.0;184.0;623.0;378.0;217
558.0;-22;482.0;-626.0;-969.0;551.0;849.0;79.0;46.0;225.0;-22
355.0;166;-906.0;14.0;-766.0;125.0;-533.0;454.0;-30.0;-348.0;166
-655.0;-33;-1222.0;1007.0;825.0;-370.0;-1033.0;-754.0;-884.0;378.0;-33
1830.0;2597;-1887.0;-795.0;-92.0;-1746.0;-1959.0;-1328.0;2178.0;351.0;2597
-522.0;1359;-766.0;509.0;514.0;-178.0;-722.0;-406.0;-431.0;374.0;1359
626.0;45;-521.0;-963.0;-237.0;53.0;-234.0;98.0;394.0;258.0;45
-395.0;-350;-450.0;286.0;1060.0;-61.0;-285.0;-329.0;-127.0;164.0;-350
24.0;-32;107.0;366.0;761.0;212.0;470.0;-68.0;-2071.0;-51.0;-32
-379.0;-706;-357.0;338.0;886.0;-143.0;-242.0;-562.0;-553.0;173.0;-706
-81.0;21;-60.0;-418.0;-415.0;288.0;120.0;822.0;1088.0;3.0;21
1199.0;312;-571.0;-441.0;1605.0;-99.0;167.0;-992.0;2.0;256.0;312
258.0;-19;405.0;-835.0;133.0;919.0;380.0;519.0;-108.0;-488.0;-19
-593.0;11;540.0;769.0;265.0;-65.0;808.0;283.0;-195.0;-19.0;11
179.0;-627;246.0;-227.0;227.0;192.0;395.0;424.0;-985.0;-34.0;-627
110.0;-468;-870.0;-540.0;-536.0;-22.0;-746.0;224.0;197.0;391.0;-468
989.0;-10;-150.0;1027.0;953.0;69.0;-101.0;-1235.0;160.0;192.0;-10
898.0;-127;466.0;-535.0;-1780.0;-189.0;637.0;-526.0;-193.0;137.0;-127
394.0;599;-520.0;-311.0;-989.0;-288.0;-547.0;-41.0;-227.0;217.0;599
-2442.0;20;192.0;772.0;2088.0;411.0;256.0;2408.0;-1263.0;-257.0;20
210.0;144;-551.0;-646.0;-865.0;77.0;-448.0;155.0;-42.0;421.0;144
229.0;-118;1310.0;-615.0;-512.0;-147.0;1543.0;298.0;342.0;265.0;-118
372.0;800;-525.0;220.0;-497.0;107.0;-756.0;-131.0;-16.0;-271.0;800
3.0;20;118.0;-266.0;-469.0;-629.0;70.0;-1167.0;-467.0;-440.0;20
222.0;322;-724.0;65.0;-770.0;3.0;-561.0;42.0;-538.0;-247.0;322
71.0;279;-88.0;-480.0;-807.0;-92.0;-36.0;-466.0;966.0;57.0;279
651.0;-16;-866.0;-55.0;243.0;-1084.0;-1064.0;-773.0;552.0;279.0;-16
59.0;35;-193.0;-22.0;758.0;155.0;11.0;-243.0;-1212.0;92.0;35
474.0;11;209.0;27.0;716.0;-36.0;139.0;-372.0;-1028.0;-33.0;11
258.0;98;-392.0;-812.0;-1569.0;18.0;-391.0;155.0;-355.0;137.0;98
315.0;-731;253.0;-380.0;-367.0;183.0;483.0;215.0;143.0;-239.0;-731
110.0;101;-52.0;-216.0;-491.0;457.0;254.0;799.0;651.0;-324.0;101
381.0;-796;285.0;-291.0;-528.0;143.0;465.0;159.0;-23.0;-295.0;-796
2225.0;86;-494.0;-1322.0;-1058.0;235.0;908.0;-2040.0;1000.0;246.0;86
222.0;74;-106.0;-749.0;-2349.0;565.0;-2.0;940.0;804.0;236.0;74
1759.0;-1391;-1927.0;-722.0;-293.0;-1791.0;-2030.0;-1576.0;1325.0;294.0;-1391
457.0;847;368.0;221.0;-65.0;-506.0;-519.0;-570.0;-34.0;224.0;847
27.0;-1801;89.0;-706.0;-1751.0;-37.0;-740.0;567.0;266.0;3.0;-1801
224.0;-1112;351.0;-239.0;-426.0;452.0;372.0;627.0;550.0;-344.0;-1112
-411.0;-5;-912.0;581.0;1005.0;-465.0;-771.0;-596.0;7.0;331.0;-5
329.0;-26;-271.0;558.0;1185.0;23.0;-267.0;36.0;-853.0;231.0;-26
-310.0;-3;-196.0;185.0;1274.0;-54.0;-283.0;225.0;-2165.0;261.0;-3
-597.0;-15;-220.0;-465.0;958.0;-6.0;-144.0;477.0;-1301.0;185.0;-15
588.0;315;-19.0;61.0;-1144.0;350.0;409.0;-188.0;-312.0;-445.0;315
218.0;-16;394.0;-930.0;-44.0;943.0;379.0;428.0;-132.0;-506.0;-16
1327.0;-1;66.0;193.0;870.0;-109.0;-294.0;-1372.0;756.0;300.0;-1
-30.0;-72;294.0;-578.0;-454.0;-123.0;802.0;-78.0;765.0;-171.0;-72
53.0;564;212.0;317.0;121.0;-1002.0;-158.0;-576.0;-567.0;-144.0;564
-545.0;724;-623.0;772.0;1253.0;139.0;-396.0;-404.0;-418.0;91.0;724
112.0;-12;-178.0;1038.0;955.0;-83.0;39.0;-485.0;-337.0;51.0;-12
87.0;-11;-148.0;1044.0;960.0;-136.0;36.0;-471.0;-410.0;43.0;-11
70.0;-13;-82.0;1022.0;941.0;-158.0;-4.0;-500.0;-522.0;92.0;-13
87.0;-10;-122.0;996.0;947.0;-190.0;-7.0;-504.0;-578.0;65.0;-10
127.0;-13;-121.0;945.0;1044.0;-172.0;-72.0;-535.0;-724.0;55.0;-13
1690.0;62;257.0;1869.0;1503.0;-267.0;284.0;-2382.0;-3098.0;47.0;62
-577.0;-36;-1230.0;248.0;769.0;-309.0;-915.0;-493.0;-357.0;530.0;-36
-556.0;45;-1055.0;293.0;292.0;233.0;-672.0;-287.0;-277.0;503.0;45
-544.0;49;-1403.0;-28.0;151.0;215.0;-325.0;66.0;-97.0;482.0;49
-149.0;469;-5069.0;-1525.0;-2120.0;1140.0;14.0;1227.0;1057.0;-213.0;469
-55.0;88;-1257.0;-667.0;63.0;-141.0;-60.0;272.0;386.0;461.0;88
352.0;30;-12.0;36.0;151.0;-116.0;-39.0;-449.0;1222.0;32.0;30
-383.0;677;-14.0;606.0;35.0;-394.0;-510.0;71.0;-9.0;-87.0;677
-71.0;3;-2019.0;30.0;-23.0;21.0;-505.0;91.0;-34.0;-45.0;3
