InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
-595;823;-202.0;33;-551;-26.0;445;1170;-823;-551;-595;237;-61
38;-70;-423.0;232;659;-134.0;264;1068;70;659;38;359;-61
792;-199;-171.0;354;1338;-847.0;170;1007;199;1338;792;286;-61
222;-1067;-129.0;-710;-1493;-106.0;1327;1228;1067;-1493;222;-252;-34
-1005;-1777;-165.0;-948;-1172;-146.0;1776;1226;1777;-1172;-1005;-306;-33
-14;-50;-107.0;28;15;-532.0;653;721;50;15;-14;20;-32
-4;-30;72.0;23;-10;-439.0;655;724;30;-10;-4;32;-32
-17;0;79.0;19;-32;-122.0;657;730;0;-32;-17;16;-32
13;25;-257.0;28;-17;-220.0;648;724;-25;-17;13;16;-32
64;33;-538.0;22;-53;-481.0;662;721;-33;-53;64;19;-32
75;33;-551.0;19;-22;-585.0;664;724;-33;-22;75;18;-32
-10;35;1.0;19;14;65.0;663;725;-35;14;-10;-10;-40
-26;-17;21.0;23;46;42.0;692;696;17;46;-26;-22;-40
330;-171;-307.0;52;504;-135.0;531;798;171;504;330;17;-41
72;-65;-338.0;85;154;-108.0;496;786;65;154;72;-4;-41
6;34;-407.0;53;-69;-304.0;683;652;-34;-69;6;145;-41
140;-198;-401.0;0;152;-273.0;670;735;198;152;140;138;-41
311;-178;-373.0;78;357;-182.0;560;727;178;357;311;135;-40
1352;1706;8.0;-244;-1180;-11.0;763;1014;-1706;-1180;1352;167;-46
399;1834;45.0;-1008;348;50.0;1491;1142;-1834;348;399;1721;-43
221;-320;-6.0;323;-392;10.0;419;613;320;-392;221;-684;-45
-18;347;-27.0;-138;168;-55.0;807;783;-347;168;-18;316;-45
115;53;-30.0;57;-127;-18.0;648;689;-53;-127;115;3;-46
154;-8;-73.0;29;-105;-24.0;662;713;8;-105;154;26;-46
104;74;-89.0;-33;-48;-53.0;704;744;-74;-48;104;165;-45
139;-68;-80.0;61;-191;-74.0;632;705;68;-191;139;-29;-46
174;-48;-58.0;-12;-127;-27.0;686;737;48;-127;174;81;-45
101;13;-64.0;30;-138;-76.0;653;726;-13;-138;101;-15;-46
53;-15;4.0;27;-92;-41.0;649;728;15;-92;53;30;-45
-59;-242;87.0;-62;-15;-1.0;739;763;242;-15;-59;17;-30
87;-240;119.0;-2;-129;-91.0;693;724;240;-129;87;2;-31
63;111;80.0;22;-26;28.0;641;747;-111;-26;63;1;-34
6;13;-31.0;24;-2;64.0;666;720;-13;-2;6;18;-38
8;9;90.0;28;-59;80.0;666;713;-9;-59;8;-5;-38
-2;16;162.0;18;-50;143.0;663;727;-16;-50;-2;-9;-38
-2;7;224.0;7;-30;199.0;670;734;-7;-30;-2;-12;-38
-708;-275;93.0;23;-1191;-303.0;670;722;275;-1191;-708;-81;-34
358;1380;15.0;82;-317;-58.0;729;617;-1380;-317;358;314;-33
662;838;72.0;-192;-420;-104.0;841;864;-838;-420;662;-371;-36
-65;501;5.0;-232;-103;-37.0;963;816;-501;-103;-65;170;-37
1150;7440;157.0;-102;-2946;-159.0;993;625;-7440;-2946;1150;251;-68
1950;7284;36.0;-1258;-3277;-373.0;2232;464;-7284;-3277;1950;91;-76
15;5326;-93.0;-330;-1803;-474.0;1532;1053;-5326;-1803;15;21;-72
-1357;1043;-147.0;646;-698;-749.0;861;1587;-1043;-698;-1357;312;-66
-413;-2209;-244.0;413;-575;-798.0;1040;993;2209;-575;-413;457;-66
-301;-2379;-167.0;1030;123;-333.0;183;454;2379;123;-301;440;-68
281;-3310;-9.0;772;853;60.0;377;562;3310;853;281;448;-70
542;-4132;121.0;420;1189;29.0;718;581;4132;1189;542;250;-71
-1608;-4588;-18.0;-1743;2459;-199.0;2834;1388;4588;2459;-1608;-117;-38
-59;33;-292.0;34;69;-457.0;647;717;-33;69;-59;83;-41
8;23;-118.0;7;-39;-437.0;674;729;-23;-39;8;53;-41
24;36;-123.0;7;2;76.0;683;720;-36;2;24;56;-41
15;20;-193.0;25;-8;76.0;669;708;-20;-8;15;54;-41
16;22;-61.0;24;-6;-292.0;671;709;-22;-6;16;54;-41
16;27;-77.0;24;0;-63.0;671;708;-27;0;16;56;-41
17;36;2.0;28;2;-67.0;668;705;-36;2;17;59;-41
8;22;55.0;22;-15;-118.0;639;741;-22;-15;8;13;-41
701;598;38.0;-14;1014;-146.0;645;782;-598;1014;701;-107;-42
1240;662;7.0;3;1554;-159.0;685;724;-662;1554;1240;-3;-43
1504;758;9.0;-4;2022;-184.0;749;672;-758;2022;1504;32;-45
1847;836;-15.0;-34;2289;-146.0;781;682;-836;2289;1847;-98;-46
1823;612;38.0;6;2202;-94.0;789;619;-612;2202;1823;-184;-47
1288;353;73.0;10;1866;-80.0;755;643;-353;1866;1288;-52;-48
1177;496;47.0;22;2005;-89.0;721;666;-496;2005;1177;-11;-49
16;-21;94.0;23;-25;-184.0;667;713;21;-25;16;44;-43
7;-19;124.0;26;-36;-183.0;666;710;19;-36;7;42;-43
50;-30;109.0;10;4;-211.0;670;726;30;4;50;52;-43
-5;-15;-110.0;18;-13;-174.0;662;725;15;-13;-5;-2;-38
-20;24;-200.0;23;-18;-120.0;658;722;-24;-18;-20;2;-38
-8;4;-173.0;21;-10;-20.0;661;723;-4;-10;-8;0;-38
2;5;195.0;24;-4;-105.0;661;718;-5;-4;2;14;-38
-24;23;211.0;15;6;-39.0;670;724;-23;6;-24;9;-38
-26;23;193.0;14;6;-29.0;670;724;-23;6;-26;9;-38
-21;26;243.0;16;6;-93.0;669;722;-26;6;-21;9;-38
-34;7;217.0;13;-1;-105.0;669;726;-7;-1;-34;10;-38
-50;-15;159.0;11;-22;-106.0;666;731;15;-22;-50;11;-38
-39;-8;131.0;12;-8;-135.0;668;728;8;-8;-39;12;-38
-4;1;175.0;16;26;-119.0;671;720;-1;26;-4;19;-38
-1;2;143.0;17;26;-85.0;670;719;-2;26;-1;20;-38
-10;-4;181.0;16;28;-75.0;670;721;4;28;-10;19;-38
12;20;204.0;17;12;-56.0;671;718;-20;12;12;20;-38
29;52;201.0;16;-8;-55.0;673;717;-52;-8;29;19;-38
26;42;262.0;17;-4;-74.0;673;717;-42;-4;26;19;-38
27;44;229.0;17;-4;-89.0;673;717;-44;-4;27;19;-38
27;49;211.0;16;-4;-75.0;673;717;-49;-4;27;19;-38
4;-31;78.0;12;-40;48.0;665;730;31;-40;4;-19;-40
35;-34;83.0;17;-50;-4.0;661;728;34;-50;35;-9;-40
63;-31;32.0;23;-43;-18.0;656;725;31;-43;63;-28;-40
-16;-11;30.0;18;-16;0.0;660;729;11;-16;-16;-35;-40
5;-19;20.0;19;-30;8.0;658;727;19;-30;5;10;-40
28;-15;44.0;22;-28;2.0;657;724;15;-28;28;-6;-40
-25;-13;60.0;14;-10;17.0;661;731;13;-10;-25;-33;-40
-17;-20;42.0;13;-17;-3.0;658;735;20;-17;-17;-21;-40
-4;2;36.0;19;-15;17.0;654;731;-2;-15;-4;-35;-40
-4;3;47.0;19;-14;14.0;654;731;-3;-14;-4;-36;-40
-1;-2;23.0;19;-16;27.0;654;731;2;-16;-1;-33;-40
-7;4;16.0;19;-13;15.0;654;730;-4;-13;-7;-36;-40
1;-3;8.0;19;-17;21.0;653;731;3;-17;1;-34;-40
-11;6;11.0;19;-12;8.0;655;730;-6;-12;-11;-34;-40
2620;-269;12.0;117;-463;-67.0;564;875;269;-463;2620;227;-36
3586;-1146;31.0;366;-531;18.0;-22;1261;1146;-531;3586;612;-37
2232;-1372;54.0;355;-173;64.0;227;910;1372;-173;2232;361;-36
428;-2932;10.0;567;1119;55.0;315;595;2932;1119;428;380;-31
-35;-59;-139.0;21;-39;-137.0;662;720;59;-39;-35;20;-25
-14;-33;-23.0;22;-5;63.0;662;719;33;-5;-14;16;-25
15;20;70.0;19;-11;69.0;657;727;-20;-11;15;18;-25
13;40;-87.0;17;-68;132.0;661;728;-40;-68;13;18;-25
-24;-10;192.0;9;-25;-164.0;676;726;10;-25;-24;8;-32
-240;-136;2.0;-8;80;-90.0;657;762;136;80;-240;13;-37
167;-146;46.0;18;-94;-1.0;686;706;146;-94;167;48;-38
148;-398;102.0;96;-139;-129.0;589;681;398;-139;148;129;-37
-2331;-3362;-449.0;127;522;-272.0;595;1067;3362;522;-2331;-568;-51
-2338;-3370;-365.0;-509;265;-405.0;1121;1479;3370;265;-2338;-425;-44
-1921;-3445;-364.0;-842;615;-480.0;1750;1661;3445;615;-1921;-753;-37
-1907;-3970;-304.0;264;1485;-507.0;1970;829;3970;1485;-1907;-1708;-30
-7084;-102;-361.0;2140;2864;-586.0;1662;-2163;102;2864;-7084;-1089;-33
-789;3371;-380.0;1012;-420;-587.0;1385;717;-3371;-420;-789;-2031;-37
1950;3110;-243.0;-465;-1316;-485.0;1386;1102;-3110;-1316;1950;-69;-42
130;717;-395.0;-211;-270;-456.0;1147;278;-717;-270;130;570;-45
522;290;-281.0;197;-45;-423.0;710;934;-290;-45;522;-299;-46
552;7168;-31.0;-1497;-1190;40.0;2691;589;-7168;-1190;552;-150;-71
-341;4059;8.0;-1146;-1087;146.0;2729;1367;-4059;-1087;-341;230;-66
-408;-1361;-22.0;165;-1655;-26.0;1625;1809;1361;-1655;-408;595;-64
792;4290;-720.0;-733;-1197;-288.0;1556;784;-4290;-1197;792;260;-69
384;1469;-584.0;-806;-744;-276.0;1577;1327;-1469;-744;384;218;-77
581;-901;-719.0;-395;-1244;-313.0;1216;1079;901;-1244;581;281;-79
-41;-23;-220.0;9;-12;-39.0;659;740;23;-12;-41;26;-41
-76;-12;-178.0;-5;82;-100.0;681;739;12;82;-76;4;-41
-89;-71;-20.0;1;108;-77.0;660;749;71;108;-89;23;-41
-136;-4;-105.0;29;75;-258.0;643;726;4;75;-136;30;-40
-69;56;-61.0;25;84;-392.0;643;733;-56;84;-69;31;-41
-120;100;15.0;10;136;-216.0;663;736;-100;136;-120;27;-41
-182;38;0.0;20;129;-248.0;647;734;-38;129;-182;56;-41
-128;34;35.0;27;77;-116.0;642;728;-34;77;-128;69;-41
-69;61;-20.0;17;41;-24.0;655;730;-61;41;-69;70;-41
-52;21;7.0;15;36;-9.0;657;729;-21;36;-52;82;-41
-31;13;57.0;22;22;33.0;654;724;-13;22;-31;73;-41
3;13;80.0;21;-4;54.0;646;733;-13;-4;3;65;-41
16;4;49.0;14;-10;64.0;657;732;-4;-10;16;73;-41
-1393;-2954;-327.0;30;1823;-487.0;868;758;2954;1823;-1393;30;-54
-1608;-3082;-329.0;-240;1710;-439.0;1066;865;3082;1710;-1608;-48;-52
-1615;-3253;-284.0;-554;1458;-185.0;1130;1089;3253;1458;-1615;-130;-48
-1716;-2888;101.0;-290;958;-169.0;910;912;2888;958;-1716;-253;-43
-1785;-1827;131.0;-636;-179;-418.0;1129;1147;1827;-179;-1785;-354;-39
98;214;60.0;-11;-90;64.0;676;749;-214;-90;98;31;-42
35;204;51.0;5;-8;69.0;680;727;-204;-8;35;19;-43
35;201;59.0;5;-8;60.0;681;727;-201;-8;35;19;-43
59;248;49.0;10;-30;51.0;675;726;-248;-30;59;26;-42
-41;80;2.0;-16;24;40.0;706;725;-80;24;-41;10;-43
-2377;-4346;38.0;-180;953;-286.0;733;924;4346;953;-2377;-400;-50
-2103;-4183;-849.0;-388;1198;-349.0;850;1117;4183;1198;-2103;-244;-45
-629;-4043;-675.0;-1099;2253;-582.0;1547;1480;4043;2253;-629;-353;-37
63;-4143;-565.0;-1060;2990;-483.0;2410;1156;4143;2990;63;-127;-25
1214;-5204;-467.0;556;1584;-491.0;2527;-219;5204;1584;1214;-660;-18
1689;-2903;-560.0;2081;1341;-464.0;2805;-1656;2903;1341;1689;-348;-11
561;862;-513.0;999;-23;-487.0;1551;-299;-862;-23;561;324;-8
158;77;-53.0;7;-69;-224.0;645;748;-77;-69;158;100;-38
-785;-407;-9.0;-62;271;-115.0;609;888;407;271;-785;87;-40
-1164;-771;-21.0;-84;516;-98.0;551;950;771;516;-1164;339;-38
-1380;-944;-60.0;-28;327;-116.0;453;955;944;327;-1380;510;-38
-875;-955;-77.0;-118;1720;-110.0;536;984;955;1720;-875;365;-36
-183;-1077;-33.0;-165;3158;-139.0;607;986;1077;3158;-183;86;-32
-216;-2437;-36.0;847;-161;13.0;444;625;2437;-161;-216;653;-71
3160;7030;-643.0;1006;781;-310.0;702;-628;-7030;781;3160;1024;-23
-844;6615;-602.0;958;708;-383.0;-58;678;-6615;708;-844;-1972;-29
-88;155;91.0;38;55;55.0;657;700;-155;55;-88;-101;-38
-118;-26;57.0;6;45;24.0;662;742;26;45;-118;31;-39
-114;-50;72.0;18;86;22.0;662;725;50;86;-114;45;-39
-35;-3;194.0;16;-6;-41.0;671;718;3;-6;-35;25;-44
-37;9;198.0;13;-27;-43.0;675;719;-9;-27;-37;25;-44
-19;-11;195.0;18;6;-46.0;669;718;11;6;-19;27;-44
12;21;191.0;18;14;-36.0;666;720;-21;14;12;26;-44
-2;30;187.0;20;-26;-55.0;663;721;-30;-26;-2;24;-44
-1;9;140.0;20;-32;-55.0;664;721;-9;-32;-1;19;-44
8;-21;139.0;19;18;-65.0;665;721;21;18;8;18;-44
7;-10;151.0;22;-13;-33.0;664;719;10;-13;7;25;-44
-10;-27;157.0;19;-4;-47.0;664;722;27;-4;-10;21;-44
-17;-27;82.0;14;20;-87.0;669;724;27;20;-17;20;-44
-11;-19;82.0;13;12;-15.0;672;722;19;12;-11;26;-44
-17;-18;61.0;14;17;18.0;669;723;18;17;-17;21;-44
-12;-10;54.0;20;3;7.0;665;721;10;3;-12;17;-44
-12;10;261.0;69;-221;-500.0;628;684;-10;-221;-12;69;-37
219;36;-105.0;-4;-108;-91.0;692;737;-36;-108;219;-1;-37
-93;152;72.0;-5;-384;136.0;727;709;-152;-384;-93;-32;-38
20;23;-380.0;10;1;-272.0;765;628;-23;1;20;7;-52
17;7;-421.0;12;-6;-308.0;765;626;-7;-6;17;7;-52
18;15;-405.0;11;-3;-303.0;765;627;-15;-3;18;7;-52
7;-11;-374.0;14;12;-315.0;755;635;11;12;7;1;-52
1;-30;-372.0;15;-16;-327.0;754;635;30;-16;1;4;-52
-31;-30;-407.0;10;-33;-334.0;759;635;30;-33;-31;-1;-52
-14;18;-380.0;12;-18;-318.0;763;628;-18;-18;-14;3;-52
-29;9;-411.0;13;-27;-318.0;763;627;-9;-27;-29;4;-52
-16;16;-385.0;12;-19;-318.0;763;629;-16;-19;-16;4;-52
-21;1;-371.0;20;16;-326.0;752;629;-1;16;-21;9;-52
-22;-7;-367.0;16;12;-318.0;755;630;7;12;-22;11;-52
-24;2;-377.0;12;-1;-328.0;757;634;-2;-1;-24;9;-52
-14;13;-355.0;16;-23;-326.0;753;634;-13;-23;-14;7;-52
0;-1;-393.0;21;-33;-324.0;749;630;1;-33;0;9;-52
-2;2;-391.0;20;-33;-302.0;750;631;-2;-33;-2;9;-52
-1;-6;-391.0;14;-19;-324.0;758;631;6;-19;-1;9;-52
-5;-14;-375.0;10;24;-332.0;760;634;14;24;-5;5;-52
11;2;-373.0;11;5;-331.0;757;635;-2;5;11;9;-52
8;20;-389.0;13;-7;-319.0;757;634;-20;-7;8;5;-52
8;12;-369.0;13;-13;-317.0;758;633;-12;-13;8;7;-52
-10;-40;-409.0;17;-8;-325.0;756;629;40;-8;-10;13;-52
-6;8;-386.0;17;10;-327.0;752;633;-8;10;-6;7;-52
-6;37;-392.0;15;-33;-318.0;753;634;-37;-33;-6;6;-52
-29;-19;-383.0;15;-8;-327.0;759;628;19;-8;-29;10;-52
-15;12;-366.0;16;-15;-323.0;753;634;-12;-15;-15;10;-52
41;2;-379.0;8;-55;-304.0;767;629;-2;-55;41;9;-52
24;1;-383.0;12;-36;-288.0;761;630;-1;-36;24;0;-52
44;7;-390.0;17;-21;-271.0;753;631;-7;-21;44;3;-52
16;-15;-385.0;9;-9;-290.0;764;631;15;-9;16;8;-52
1;18;-383.0;16;-12;-325.0;754;633;-18;-12;1;3;-51
21;2;-383.0;8;-13;-344.0;764;633;-2;-13;21;3;-51
-10;10;-373.0;9;2;-336.0;759;637;-10;2;-10;6;-51
38;-89;-393.0;18;-34;-334.0;824;531;89;-34;38;50;-57
9;17;-355.0;8;1;-318.0;759;638;-17;1;9;25;-50
9;-9;-396.0;11;28;-358.0;758;636;9;28;9;30;-50
5;2;-371.0;15;-8;-360.0;757;631;-2;-8;5;22;-50
-32;-12;-390.0;17;0;-373.0;751;633;12;0;-32;25;-50
-21;-31;-394.0;17;-1;-363.0;750;634;31;-1;-21;22;-50
-5;-28;-374.0;14;-19;-360.0;754;636;28;-19;-5;31;-50
-4;-14;-392.0;12;-4;-353.0;754;637;14;-4;-4;27;-50
-15;11;-386.0;9;36;-352.0;756;641;-11;36;-15;17;-50
0;20;-373.0;12;-2;-373.0;754;637;-20;-2;0;22;-50
-14;12;-383.0;13;13;-354.0;753;637;-12;13;-14;24;-50
-22;14;-392.0;12;20;-363.0;750;644;-14;20;-22;26;-50
24;-18;-365.0;14;1;-363.0;749;641;18;1;24;27;-50
17;-4;-353.0;15;-5;-354.0;750;637;4;-5;17;30;-50
19;-6;-362.0;15;8;-364.0;747;641;6;8;19;27;-50
21;1;-355.0;14;2;-372.0;750;640;-1;2;21;26;-50
10;-8;-376.0;15;-15;-366.0;750;637;8;-15;10;23;-50
5;-11;-363.0;19;-3;-362.0;747;636;11;-3;5;24;-50
5;-11;-370.0;11;10;-346.0;751;643;11;10;5;25;-50
-9;3;-366.0;12;-7;-353.0;747;645;-3;-7;-9;29;-50
-16;8;-364.0;13;-4;-374.0;750;641;-8;-4;-16;23;-50
-4;-17;-372.0;20;-24;-354.0;746;634;17;-24;-4;29;-50
-15;37;-354.0;14;-22;-365.0;746;643;-37;-22;-15;20;-50
-31;1;-352.0;14;17;-362.0;746;644;-1;17;-31;24;-50
-31;-31;-372.0;15;9;-355.0;742;648;31;9;-31;24;-50
-9;14;-373.0;19;-6;-345.0;737;646;-14;-6;-9;26;-50
30;32;-363.0;15;28;-335.0;744;644;-32;28;30;21;-50
9;16;-363.0;13;8;-328.0;743;648;-16;8;9;19;-50
-12;29;-363.0;13;-10;-348.0;743;648;-29;-10;-12;23;-50
-14;4;-361.0;14;11;-354.0;747;643;-4;11;-14;26;-50
-20;-20;-374.0;18;-2;-360.0;746;640;20;-2;-20;26;-50
24;-5;-381.0;15;-24;-358.0;748;641;5;-24;24;24;-50
13;24;-359.0;14;12;-354.0;748;642;-24;12;13;25;-50
2;13;-351.0;18;5;-348.0;746;639;-13;5;2;23;-50
23;1;-359.0;16;15;-350.0;746;641;-1;15;23;19;-50
-7;17;-378.0;14;47;-356.0;745;645;-17;47;-7;23;-50
-1;24;-385.0;18;-11;-353.0;744;642;-24;-11;-1;26;-50
22;13;-365.0;15;-25;-362.0;749;639;-13;-25;22;24;-50
-8;22;-353.0;15;-18;-363.0;748;639;-22;-18;-8;23;-50
-25;16;-353.0;15;-20;-373.0;748;640;-16;-20;-25;25;-50
-19;-3;-375.0;13;-8;-362.0;750;642;3;-8;-19;26;-50
-21;4;-380.0;13;-12;-355.0;750;641;-4;-12;-21;26;-50
-21;2;-364.0;13;-11;-350.0;750;642;-2;-11;-21;26;-50
19;-33;-373.0;13;8;-362.0;744;649;33;8;19;11;-50
0;-20;-377.0;18;9;-352.0;744;642;20;9;0;19;-50
20;1;-376.0;9;-32;-359.0;752;646;-1;-32;20;15;-50
0;35;-364.0;10;-21;-352.0;748;650;-35;-21;0;20;-50
7;6;-369.0;15;-18;-355.0;743;646;-6;-18;7;24;-50
4;-10;-375.0;18;-5;-353.0;744;640;10;-5;4;23;-50
-18;5;-355.0;19;-17;-354.0;743;641;-5;-17;-18;25;-50
-18;3;-362.0;11;-6;-354.0;747;649;-3;-6;-18;25;-50
3;-11;-354.0;17;30;-363.0;744;641;11;30;3;22;-50
-10;-31;-353.0;19;3;-373.0;742;640;31;3;-10;25;-50
-26;-2;-363.0;21;-22;-373.0;741;639;2;-22;-26;22;-50
-14;22;-377.0;14;2;-361.0;745;645;-22;2;-14;19;-50
30;2;-400.0;7;-11;-355.0;750;652;-2;-11;30;19;-50
28;11;-368.0;13;-24;-362.0;745;647;-11;-24;28;21;-50
-8;-11;-378.0;16;-2;-351.0;744;644;11;-2;-8;25;-50
-4;-45;-382.0;15;17;-357.0;747;642;45;17;-4;25;-50
-23;-8;-367.0;11;19;-375.0;743;654;8;19;-23;22;-50
30;1;-375.0;15;-2;-365.0;741;648;-1;-2;30;22;-50
-21;10;-353.0;14;-17;-372.0;748;643;-10;-17;-21;23;-50
-4;1;-367.0;18;0;-361.0;744;641;-1;0;-4;20;-50
22;15;-384.0;11;-13;-351.0;749;645;-15;-13;22;23;-50
-20;-1;-356.0;12;8;-353.0;746;648;1;8;-20;20;-50
30;2;-365.0;16;-11;-362.0;742;646;-2;-11;30;30;-50
18;-5;-370.0;14;-21;-368.0;747;643;5;-21;18;25;-50
-25;-9;-361.0;14;-15;-371.0;747;643;9;-15;-25;23;-50
-14;20;-360.0;14;-5;-346.0;745;644;-20;-5;-14;23;-50
-22;-28;-365.0;20;1;-362.0;739;644;28;1;-22;17;-50
-16;0;-347.0;18;-3;-365.0;742;643;0;-3;-16;20;-50
-10;5;-349.0;13;3;-347.0;743;650;-5;3;-10;25;-50
-10;-31;-372.0;16;8;-345.0;741;649;31;8;-10;26;-50
-10;-2;-373.0;17;-9;-336.0;747;640;2;-9;-10;24;-50
-21;-8;-403.0;13;5;-337.0;747;644;8;5;-21;22;-50
-10;-30;-389.0;17;34;-354.0;744;642;30;34;-10;23;-50
4;-9;-372.0;16;-2;-355.0;746;641;9;-2;4;26;-50
1;-10;-374.0;12;18;-383.0;748;644;10;18;1;20;-50
10;23;-355.0;17;-11;-378.0;746;642;-23;-11;10;18;-50
-5;-23;-375.0;16;3;-369.0;744;644;23;3;-5;25;-50
-16;1;-359.0;17;8;-353.0;741;645;-1;8;-16;26;-50
23;9;-363.0;21;30;-363.0;734;648;-9;30;23;23;-50
13;-19;-363.0;15;13;-346.0;737;654;19;13;13;19;-50
-9;-1;-343.0;10;-8;-354.0;747;649;1;-8;-9;23;-50
-23;-14;-353.0;18;18;-363.0;741;644;14;18;-23;20;-50
-24;24;-375.0;18;-19;-343.0;748;636;-24;-19;-24;20;-50
-28;5;-386.0;13;-3;-362.0;743;650;-5;-3;-28;16;-50
-31;0;-380.0;13;6;-354.0;741;653;0;6;-31;13;-50
-30;-1;-384.0;12;-24;-352.0;746;648;1;-24;-30;20;-50
-39;-30;-383.0;17;18;-363.0;746;639;30;18;-39;23;-50
-40;13;-363.0;15;-1;-342.0;746;644;-13;-1;-40;26;-50
-10;48;-363.0;11;-1;-347.0;750;645;-48;-1;-10;23;-50
-17;5;-353.0;13;-7;-355.0;746;645;-5;-7;-17;25;-50
8;15;-351.0;19;-7;-375.0;743;640;-15;-7;8;24;-50
-3;-4;-361.0;17;-4;-370.0;741;645;4;-4;-3;21;-50
-12;-18;-369.0;17;-7;-353.0;743;644;18;-7;-12;21;-50
-23;-6;-375.0;17;-27;-354.0;742;643;6;-27;-23;27;-50
-3;14;-353.0;15;-23;-336.0;740;650;-14;-23;-3;16;-50
-18;-19;-367.0;16;-19;-348.0;739;649;19;-19;-18;14;-50
9;16;-368.0;10;-2;-365.0;742;656;-16;-2;9;13;-50
11;21;-371.0;17;30;-360.0;740;647;-21;30;11;18;-50
-7;1;-372.0;16;13;-369.0;742;647;-1;13;-7;20;-50
-18;9;-356.0;16;9;-372.0;746;641;-9;9;-18;17;-50
-7;19;-374.0;16;13;-366.0;744;644;-19;13;-7;16;-50
16;-1;-356.0;13;-5;-355.0;744;648;1;-5;16;15;-50
20;-14;-352.0;14;-5;-354.0;742;649;14;-5;20;15;-50
9;-21;-343.0;16;9;-354.0;743;644;21;9;9;16;-50
1;-20;-344.0;11;-22;-355.0;750;646;20;-22;1;15;-50
0;-20;-384.0;10;-26;-373.0;750;647;20;-26;0;15;-50
16;-14;-354.0;18;16;-374.0;746;639;14;16;16;18;-50
17;2;-324.0;18;34;-382.0;741;644;-2;34;17;15;-50
-28;17;-350.0;12;7;-370.0;744;649;-17;7;-28;18;-50
-32;11;-367.0;14;3;-376.0;747;643;-11;3;-32;23;-50
-32;7;-351.0;14;17;-358.0;748;642;-7;17;-32;22;-50
25;16;-374.0;18;-6;-362.0;740;645;-16;-6;25;19;-50
-14;-49;-336.0;10;7;-355.0;745;652;49;7;-14;19;-50
-14;-22;-353.0;18;2;-354.0;738;648;22;2;-14;20;-50
-33;-26;-373.0;17;1;-317.0;737;650;26;1;-33;28;-50
-5;20;-394.0;14;-10;-334.0;744;648;-20;-10;-5;16;-50
-4;4;-364.0;12;-4;-351.0;746;648;-4;-4;-4;23;-50
17;0;-340.0;12;1;-356.0;744;650;0;1;17;23;-50
111;584;-365.0;-4;-137;-350.0;743;678;-584;-137;111;41;-52
133;970;-357.0;6;-79;-369.0;781;615;-970;-79;133;-37;-54
127;937;-363.0;13;57;-360.0;821;547;-937;57;127;-53;-56
4;851;-370.0;46;201;-359.0;811;500;-851;201;4;-51;-57
-175;822;-366.0;-3;442;-358.0;850;532;-822;442;-175;-96;-58
-345;815;-354.0;-48;658;-352.0;902;533;-815;658;-345;-36;-60
-455;849;-352.0;5;719;-355.0;882;462;-849;719;-455;25;-62
-488;825;-373.0;33;790;-345.0;863;445;-825;790;-488;-26;-63
-522;-1408;-363.0;60;860;-336.0;885;367;1408;860;-522;-104;-56
-427;-1401;-392.0;58;644;-354.0;859;472;1401;644;-427;-8;-54
7;-20;-360.0;20;8;-502.0;665;718;20;8;7;43;-43
10;-17;-374.0;14;-24;-446.0;665;726;17;-24;10;42;-43
-1013;-402;-30.0;-159;-2435;-98.0;766;851;402;-2435;-1013;-221;-39
279;-737;-25.0;72;-2677;-101.0;587;666;737;-2677;279;-259;-36
-10;-31;-357.0;21;21;-691.0;678;706;31;21;-10;43;-39
-15;-10;-292.0;16;10;-114.0;684;706;10;10;-15;47;-39
11;5;-87.0;10;-43;74.0;686;712;-5;-43;11;51;-38
-15;9;-154.0;15;8;58.0;686;705;-9;8;-15;52;-39
-56;36;-89.0;19;37;-218.0;680;704;-36;37;-56;65;-39
-42;4;-45.0;20;-8;-56.0;671;711;-4;-8;-42;69;-39
23;-31;19.0;21;13;73.0;679;702;31;13;23;58;-39
14;-22;77.0;24;68;-21.0;674;703;22;68;14;61;-38
-1;-17;201.0;22;31;51.0;671;708;17;31;-1;63;-38
7;20;98.0;19;15;192.0;678;707;-20;15;7;51;-38
-36;44;187.0;14;29;154.0;681;712;-44;29;-36;54;-39
-33;5;169.0;13;11;50.0;685;710;-5;11;-33;61;-39
14;-3;197.0;21;21;-48.0;675;707;3;21;14;56;-38
20;17;124.0;16;-8;-206.0;681;706;-17;-8;20;66;-38
28;28;810.0;8;-33;14.0;690;709;-28;-33;28;70;-38
41;16;1303.0;9;1;220.0;684;714;-16;1;41;52;-38
17;-9;-507.0;11;-2;-39.0;687;710;9;-2;17;44;-39
9;10;-1305.0;17;-1;-601.0;685;704;-10;-1;9;50;-39
-7;-6;-828.0;18;-15;-445.0;685;702;6;-15;-7;50;-38
