InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accZ;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;Accelerometer LWR accZ;InertialMeasurementUnit R-SHOE EuY
?;581.0;?;-523.0;1017.0;-346.0;?;338.0;491.0;-28
?;587.0;?;-537.0;1019.0;-357.0;?;307.0;474.0;-29
-21;592.0;?;-543.0;1026.0;-359.0;?;274.0;413.0;-29
-21;597.0;40.0;-550.0;1032.0;-366.0;?;252.0;391.0;-29
-21;604.0;55.0;-557.0;1023.0;-373.0;?;233.0;375.0;-29
-21;612.0;85.0;-557.0;1019.0;-375.0;-158.0;229.0;368.0;-30
-21;616.0;121.0;-557.0;1021.0;-380.0;-150.0;149.0;357.0;-30
-21;621.0;45.0;-565.0;1020.0;-389.0;-145.0;-56.0;317.0;-30
-21;626.0;-2.0;-563.0;1021.0;-391.0;-146.0;-114.0;260.0;-31
-21;630.0;48.0;-553.0;1022.0;-392.0;-145.0;10.0;251.0;-31
-21;633.0;50.0;-538.0;1027.0;-397.0;-151.0;184.0;238.0;-32
-21;633.0;64.0;-510.0;1005.0;-385.0;-160.0;200.0;?;-32
-21;630.0;113.0;-477.0;1041.0;-382.0;-173.0;221.0;?;-32
-21;628.0;134.0;-429.0;1000.0;-383.0;-188.0;296.0;?;-32
-21;624.0;83.0;-374.0;1009.0;-373.0;-203.0;311.0;410.0;-32
-21;614.0;114.0;-313.0;1022.0;-361.0;-220.0;332.0;408.0;-32
-21;603.0;194.0;-236.0;1015.0;-328.0;-243.0;351.0;375.0;-32
-21;590.0;179.0;-102.0;1010.0;-265.0;-273.0;346.0;365.0;-32
-21;574.0;?;53.0;1009.0;-167.0;-307.0;350.0;347.0;-31
-21;555.0;?;141.0;1018.0;-43.0;-344.0;427.0;403.0;-30
-21;536.0;?;162.0;1019.0;66.0;-380.0;467.0;358.0;-29
-20;513.0;?;167.0;1029.0;142.0;-416.0;488.0;376.0;-27
-20;488.0;?;179.0;1023.0;212.0;-461.0;428.0;430.0;-25
-20;465.0;-40.0;192.0;1012.0;249.0;-501.0;342.0;483.0;-26
-20;441.0;-84.0;194.0;1010.0;275.0;?;292.0;435.0;-25
-20;422.0;-68.0;?;1020.0;301.0;?;214.0;415.0;-23
-19;403.0;-53.0;?;1003.0;319.0;?;237.0;419.0;-22
-19;392.0;-37.0;?;1029.0;329.0;-637.0;346.0;533.0;-21
-18;379.0;-3.0;?;996.0;326.0;-661.0;469.0;543.0;-22
?;374.0;44.0;?;1005.0;312.0;-678.0;543.0;541.0;-24
?;368.0;111.0;19.0;1011.0;291.0;-688.0;488.0;501.0;-25
?;365.0;18.0;7.0;1004.0;268.0;-695.0;366.0;495.0;-25
?;366.0;22.0;-6.0;986.0;247.0;-692.0;262.0;393.0;-25
?;369.0;37.0;-13.0;999.0;231.0;-694.0;247.0;365.0;-25
?;372.0;138.0;-14.0;1023.0;221.0;?;336.0;364.0;-25
?;383.0;233.0;-23.0;1027.0;213.0;-681.0;491.0;?;?
?;390.0;268.0;-27.0;1011.0;209.0;-677.0;573.0;?;?
?;393.0;289.0;-27.0;1017.0;214.0;-671.0;508.0;?;?
?;396.0;357.0;-27.0;1029.0;222.0;-658.0;632.0;?;?
?;395.0;388.0;-23.0;1031.0;231.0;-651.0;525.0;?;-26
?;392.0;301.0;-20.0;1030.0;246.0;-637.0;425.0;?;-26
?;391.0;168.0;-21.0;?;259.0;-629.0;423.0;?;-25
?;388.0;25.0;-18.0;?;280.0;-620.0;372.0;?;-26
?;391.0;-28.0;-23.0;?;295.0;-621.0;288.0;?;-26
-46;400.0;-40.0;-34.0;?;304.0;-627.0;196.0;?;-26
-50;407.0;-13.0;-40.0;?;305.0;-629.0;148.0;?;-26
-52;412.0;0.0;-41.0;?;309.0;-626.0;174.0;?;-26
-54;418.0;12.0;-50.0;?;307.0;-615.0;254.0;?;-26
-55;423.0;65.0;-58.0;1015.0;305.0;-592.0;253.0;?;-26
-55;420.0;96.0;-56.0;985.0;306.0;-559.0;277.0;?;-26
-57;419.0;124.0;-57.0;996.0;302.0;-523.0;307.0;430.0;-27
?;416.0;103.0;-49.0;1007.0;302.0;-495.0;290.0;527.0;-29
?;415.0;136.0;-43.0;1023.0;305.0;-471.0;390.0;519.0;-31
?;417.0;217.0;-38.0;1040.0;310.0;-457.0;610.0;555.0;-35
?;418.0;159.0;-27.0;1040.0;316.0;-447.0;600.0;521.0;-41
?;418.0;-15.0;-18.0;1382.0;328.0;-450.0;412.0;393.0;-53
?;419.0;14.0;-14.0;917.0;337.0;-457.0;171.0;343.0;-66
-52;415.0;155.0;-7.0;714.0;350.0;-477.0;172.0;325.0;-73
-52;408.0;241.0;-4.0;1132.0;362.0;-502.0;185.0;255.0;-82
-52;400.0;323.0;?;1342.0;369.0;-528.0;201.0;146.0;-87
-52;388.0;378.0;?;1267.0;383.0;-561.0;217.0;113.0;-87
-52;376.0;388.0;?;972.0;400.0;-585.0;341.0;133.0;-86
-52;361.0;275.0;?;1116.0;408.0;-609.0;379.0;?;-84
-52;339.0;134.0;-42.0;1380.0;414.0;-623.0;337.0;?;-75
-52;314.0;-2.0;-68.0;1201.0;421.0;-631.0;291.0;?;-64
-52;291.0;-68.0;-97.0;1066.0;411.0;-636.0;335.0;424.0;-69
-52;275.0;-94.0;-129.0;1043.0;407.0;-636.0;446.0;454.0;-54
-52;266.0;-84.0;-157.0;925.0;400.0;-621.0;490.0;443.0;-36
-52;267.0;-44.0;-176.0;870.0;?;-595.0;451.0;498.0;-37
-52;273.0;7.0;?;806.0;?;-568.0;489.0;570.0;-21
-52;282.0;37.0;?;885.0;?;-549.0;537.0;612.0;-10
-52;287.0;104.0;?;871.0;?;-546.0;429.0;534.0;-7
-52;295.0;55.0;?;714.0;384.0;-548.0;468.0;515.0;-8
-52;302.0;83.0;?;694.0;388.0;-550.0;588.0;680.0;-13
-52;311.0;109.0;?;486.0;387.0;-548.0;491.0;505.0;-13
-52;322.0;43.0;?;669.0;?;-541.0;290.0;252.0;-21
-51;333.0;?;?;792.0;?;-534.0;79.0;295.0;-24
-54;344.0;?;?;1833.0;?;-526.0;174.0;396.0;-22
-47;350.0;?;?;1685.0;?;-527.0;370.0;322.0;-24
-41;?;?;?;936.0;?;-531.0;468.0;211.0;-23
-41;?;486.0;?;634.0;?;-531.0;413.0;152.0;-24
-26;?;539.0;-138.0;1041.0;452.0;-538.0;264.0;69.0;?
-24;?;522.0;-119.0;1172.0;462.0;-552.0;164.0;98.0;?
-30;?;490.0;-105.0;690.0;459.0;-567.0;152.0;51.0;?
-32;?;383.0;-91.0;1287.0;451.0;-582.0;106.0;15.0;?
-37;?;297.0;-87.0;972.0;440.0;-604.0;89.0;17.0;?
-36;?;253.0;-69.0;790.0;424.0;-622.0;109.0;39.0;?
-35;?;180.0;-40.0;1158.0;406.0;-639.0;146.0;40.0;?
-35;?;130.0;-17.0;917.0;393.0;-650.0;167.0;135.0;?
-34;219.0;107.0;-4.0;917.0;377.0;-658.0;245.0;198.0;?
-32;210.0;80.0;-2.0;1001.0;353.0;-661.0;323.0;265.0;?
-32;201.0;44.0;-11.0;974.0;327.0;-663.0;407.0;381.0;?
-32;192.0;33.0;-38.0;1011.0;286.0;-657.0;382.0;406.0;?
-27;190.0;-18.0;-56.0;1014.0;243.0;-653.0;275.0;485.0;?
-23;186.0;0.0;-80.0;977.0;203.0;-646.0;292.0;502.0;?
-23;190.0;-38.0;-126.0;971.0;151.0;-638.0;277.0;623.0;?
-26;196.0;-159.0;-169.0;1093.0;103.0;-637.0;221.0;592.0;-27
-30;209.0;-336.0;-211.0;1127.0;57.0;-633.0;198.0;735.0;-30
?;226.0;-472.0;-253.0;1363.0;14.0;-628.0;231.0;818.0;-44
?;243.0;-352.0;-292.0;1543.0;-20.0;-627.0;397.0;638.0;-49
?;259.0;-178.0;-333.0;968.0;-51.0;-629.0;386.0;482.0;-46
?;278.0;8.0;-371.0;1409.0;-78.0;-626.0;277.0;421.0;-45
?;297.0;145.0;-404.0;1602.0;-92.0;-623.0;165.0;408.0;-45
?;312.0;188.0;-426.0;1358.0;-98.0;-619.0;99.0;450.0;-45
?;324.0;223.0;-448.0;1064.0;-111.0;-611.0;187.0;457.0;-45
?;336.0;149.0;-470.0;1178.0;-123.0;-606.0;294.0;387.0;-45
?;341.0;88.0;-494.0;1111.0;-146.0;-602.0;285.0;313.0;?
?;347.0;47.0;-518.0;894.0;-171.0;-598.0;305.0;346.0;?
?;346.0;41.0;-540.0;908.0;-190.0;-603.0;320.0;394.0;?
?;344.0;21.0;-561.0;848.0;-202.0;-609.0;367.0;421.0;?
?;344.0;9.0;-572.0;868.0;-210.0;-611.0;398.0;445.0;?
?;341.0;-46.0;-572.0;807.0;-208.0;-617.0;381.0;508.0;?
?;336.0;-83.0;-561.0;799.0;-198.0;-626.0;395.0;512.0;?
?;337.0;-109.0;-556.0;601.0;-199.0;-630.0;357.0;542.0;?
?;337.0;-114.0;-545.0;481.0;-196.0;-632.0;393.0;530.0;?
?;338.0;-69.0;-526.0;696.0;-187.0;-635.0;429.0;549.0;?
?;343.0;-58.0;-516.0;667.0;-185.0;-634.0;514.0;587.0;?
?;350.0;-46.0;-509.0;693.0;-178.0;-636.0;560.0;620.0;?
?;355.0;-25.0;-517.0;636.0;-179.0;-632.0;577.0;629.0;?
?;366.0;23.0;-531.0;1142.0;-184.0;-628.0;?;633.0;?
-30;372.0;-10.0;-534.0;1640.0;-181.0;-625.0;473.0;584.0;?
-30;377.0;-9.0;-538.0;959.0;-177.0;-619.0;442.0;527.0;?
-30;388.0;16.0;-545.0;897.0;-181.0;-612.0;410.0;515.0;?
-30;392.0;38.0;-548.0;1422.0;-183.0;-609.0;377.0;432.0;?
-30;397.0;50.0;-550.0;815.0;-188.0;-610.0;407.0;481.0;?
-30;402.0;71.0;-555.0;?;-200.0;-611.0;380.0;471.0;-44
-30;406.0;71.0;-546.0;?;-202.0;-617.0;408.0;469.0;-44
-30;?;54.0;-531.0;?;-203.0;-622.0;385.0;465.0;-43
-30;?;-40.0;-521.0;?;-216.0;?;373.0;463.0;-42
-30;?;-61.0;-511.0;?;-228.0;?;358.0;492.0;-40
-30;?;-59.0;-502.0;?;-242.0;?;320.0;472.0;-38
-30;?;-52.0;?;?;-253.0;?;327.0;487.0;-36
-30;?;-63.0;?;?;-247.0;?;288.0;493.0;-34
-30;?;-64.0;?;?;-231.0;?;306.0;529.0;-31
-30;?;-74.0;?;?;-214.0;?;331.0;566.0;-30
-30;?;-73.0;?;?;-193.0;?;344.0;560.0;-28
-30;435.0;-85.0;?;?;-171.0;?;321.0;554.0;-25
-30;447.0;-12.0;-375.0;?;-162.0;?;289.0;497.0;-24
-30;455.0;31.0;-366.0;?;-141.0;?;296.0;458.0;-23
-30;459.0;28.0;-357.0;?;-119.0;?;412.0;506.0;-22
-30;468.0;49.0;-362.0;?;-106.0;?;433.0;536.0;-23
-30;472.0;80.0;-363.0;?;-84.0;?;342.0;400.0;-26
-32;475.0;111.0;-374.0;?;-63.0;?;322.0;430.0;-30
-36;484.0;117.0;-399.0;?;-49.0;?;338.0;474.0;-33
?;486.0;191.0;-424.0;1002.0;-23.0;?;294.0;384.0;-34
?;485.0;198.0;-457.0;1023.0;7.0;?;287.0;264.0;-34
?;?;196.0;-504.0;1025.0;?;?;297.0;267.0;-34
?;?;203.0;-568.0;1013.0;?;?;243.0;223.0;-34
?;?;205.0;-628.0;959.0;?;?;246.0;218.0;-34
?;?;222.0;-683.0;1029.0;?;?;300.0;241.0;-34
?;?;244.0;-737.0;1061.0;?;?;423.0;216.0;-34
?;?;269.0;-792.0;992.0;?;?;504.0;252.0;-34
?;?;313.0;-840.0;1032.0;?;?;501.0;273.0;-34
?;?;333.0;-869.0;1018.0;?;-623.0;466.0;274.0;-34
?;?;342.0;-887.0;990.0;?;-624.0;480.0;290.0;-34
?;?;330.0;-904.0;1021.0;?;?;543.0;291.0;-34
?;?;294.0;-916.0;988.0;?;?;526.0;272.0;-34
?;?;324.0;-919.0;1001.0;?;?;515.0;246.0;-34
?;?;336.0;-928.0;1029.0;?;?;509.0;273.0;-34
-6;?;406.0;-939.0;988.0;?;?;575.0;240.0;-34
-2;384.0;512.0;-955.0;1031.0;?;?;533.0;168.0;-34
-2;389.0;524.0;-980.0;991.0;160.0;?;471.0;170.0;-34
-2;393.0;463.0;-991.0;987.0;153.0;?;422.0;174.0;-34
-3;402.0;412.0;-991.0;1007.0;?;?;463.0;176.0;-34
-6;413.0;349.0;-996.0;978.0;?;?;458.0;209.0;-34
-7;426.0;330.0;-997.0;1005.0;?;?;462.0;212.0;-34
-13;442.0;237.0;-999.0;1082.0;?;?;431.0;232.0;-34
-19;464.0;57.0;-994.0;1110.0;?;?;372.0;260.0;-34
-20;483.0;-46.0;-985.0;1226.0;?;?;58.0;229.0;-34
-29;503.0;381.0;-972.0;1184.0;?;-513.0;-256.0;299.0;-34
-32;527.0;417.0;-948.0;1057.0;?;-465.0;295.0;386.0;-34
-31;551.0;523.0;-916.0;1031.0;91.0;-414.0;492.0;207.0;-34
-32;578.0;452.0;-874.0;1070.0;78.0;-345.0;812.0;35.0;-34
-31;609.0;51.0;-833.0;1067.0;57.0;-275.0;322.0;-79.0;-34
-31;640.0;642.0;-769.0;961.0;37.0;-209.0;453.0;-118.0;-34
-32;670.0;1052.0;-665.0;857.0;14.0;-146.0;-93.0;136.0;-34
-31;707.0;781.0;-565.0;942.0;-7.0;-84.0;282.0;244.0;-34
-32;738.0;176.0;-460.0;977.0;-12.0;-26.0;924.0;74.0;-34
-32;769.0;318.0;-379.0;1059.0;-10.0;15.0;549.0;-6.0;-34
-32;799.0;1151.0;-316.0;1080.0;-9.0;44.0;-424.0;167.0;-33
-32;822.0;750.0;-251.0;1056.0;-2.0;47.0;397.0;-28.0;-30
-32;840.0;619.0;-207.0;1075.0;5.0;27.0;553.0;112.0;-28
-32;858.0;1134.0;-187.0;1034.0;1.0;-1.0;180.0;-114.0;?
-32;865.0;467.0;-167.0;1057.0;1.0;-29.0;-242.0;-141.0;?
-32;863.0;393.0;-146.0;1012.0;0.0;-60.0;322.0;124.0;?
-32;864.0;789.0;?;1038.0;-9.0;-77.0;173.0;24.0;?
-32;860.0;482.0;?;1053.0;-12.0;?;302.0;95.0;?
-32;855.0;369.0;?;1041.0;-15.0;?;177.0;126.0;?
?;857.0;409.0;?;1010.0;-24.0;?;310.0;148.0;?
?;864.0;417.0;?;1003.0;-25.0;?;?;264.0;?
?;869.0;713.0;?;1005.0;-22.0;?;?;423.0;?
?;884.0;342.0;?;966.0;-19.0;?;?;150.0;?
?;880.0;?;?;969.0;-11.0;-275.0;?;464.0;-27
?;883.0;?;-105.0;1032.0;-2.0;-282.0;?;236.0;-28
?;887.0;?;-115.0;1042.0;-4.0;-280.0;?;130.0;-28
?;880.0;?;-116.0;1065.0;?;-290.0;?;172.0;-28
?;875.0;?;-110.0;1050.0;?;-327.0;?;293.0;-28
?;875.0;?;-119.0;976.0;?;-355.0;?;328.0;-29
?;866.0;?;-117.0;1186.0;?;-379.0;?;193.0;-30
-31;843.0;459.0;-108.0;968.0;?;-398.0;?;251.0;-30
-31;817.0;420.0;-104.0;1156.0;?;-402.0;443.0;163.0;-28
-31;788.0;362.0;-97.0;1206.0;?;-418.0;398.0;189.0;-27
-31;755.0;216.0;-87.0;914.0;25.0;?;?;314.0;-28
-31;733.0;139.0;-90.0;852.0;35.0;?;?;334.0;-27
-31;711.0;167.0;-85.0;1022.0;52.0;?;?;378.0;-27
-31;685.0;428.0;-79.0;1032.0;70.0;?;?;243.0;-28
-31;666.0;-35.0;-74.0;903.0;81.0;?;803.0;344.0;-27
-31;638.0;210.0;-70.0;937.0;96.0;?;1083.0;427.0;-26
-31;615.0;416.0;-63.0;1020.0;113.0;?;946.0;168.0;-26
-31;597.0;333.0;-62.0;970.0;120.0;?;616.0;280.0;-25
-31;574.0;-65.0;-59.0;995.0;129.0;?;568.0;368.0;-25
-31;547.0;659.0;-55.0;1011.0;137.0;?;637.0;416.0;-25
-31;532.0;-545.0;-62.0;979.0;132.0;?;817.0;312.0;-25
-31;508.0;-201.0;-61.0;954.0;136.0;?;?;497.0;-25
-31;485.0;341.0;-53.0;943.0;143.0;-439.0;1264.0;1023.0;-25
-32;469.0;15.0;-55.0;943.0;138.0;-425.0;1212.0;819.0;-25
-31;451.0;-133.0;-49.0;937.0;144.0;-413.0;648.0;555.0;-25
-32;433.0;-62.0;-38.0;969.0;148.0;-416.0;1033.0;656.0;-25
-35;419.0;-149.0;-31.0;938.0;151.0;-435.0;836.0;492.0;-25
-37;406.0;-94.0;-19.0;949.0;156.0;-457.0;705.0;415.0;-25
-41;392.0;-220.0;-2.0;982.0;164.0;-480.0;755.0;472.0;-25
-47;387.0;-83.0;7.0;992.0;170.0;-504.0;730.0;690.0;-25
-50;376.0;-233.0;22.0;1012.0;182.0;-537.0;810.0;644.0;-25
-52;369.0;-143.0;33.0;1007.0;195.0;-561.0;803.0;484.0;-25
-52;370.0;-289.0;40.0;987.0;201.0;-576.0;873.0;601.0;-25
-53;361.0;-274.0;51.0;982.0;213.0;-595.0;851.0;738.0;-25
-59;356.0;-344.0;67.0;1016.0;223.0;-609.0;878.0;650.0;?
-60;354.0;-361.0;75.0;1015.0;225.0;-620.0;809.0;611.0;?
-59;347.0;-321.0;88.0;966.0;234.0;-631.0;869.0;724.0;?
-64;335.0;-337.0;102.0;983.0;244.0;-637.0;845.0;687.0;?
-66;328.0;-429.0;113.0;973.0;249.0;-642.0;894.0;653.0;?
-67;313.0;-344.0;132.0;1018.0;260.0;-647.0;919.0;794.0;?
-72;297.0;-464.0;152.0;1019.0;273.0;-651.0;680.0;?;?
-72;289.0;-447.0;172.0;1001.0;283.0;-653.0;831.0;?;?
-72;270.0;-340.0;201.0;985.0;300.0;-655.0;1039.0;?;?
-71;251.0;-280.0;238.0;981.0;319.0;-656.0;1101.0;?;?
-73;231.0;-282.0;279.0;982.0;337.0;-655.0;1009.0;?;?
-76;209.0;-302.0;336.0;971.0;367.0;-656.0;865.0;?;?
-75;182.0;-270.0;399.0;939.0;406.0;-658.0;1046.0;818.0;?
-74;158.0;-402.0;448.0;921.0;444.0;-657.0;701.0;788.0;-25
-73;130.0;-412.0;498.0;902.0;496.0;-660.0;893.0;782.0;-25
-73;100.0;-350.0;538.0;992.0;552.0;-663.0;942.0;802.0;-25
-73;75.0;-262.0;569.0;1033.0;614.0;-661.0;998.0;726.0;-25
-73;44.0;-270.0;589.0;846.0;687.0;-655.0;963.0;739.0;-26
-73;?;-346.0;612.0;983.0;753.0;-650.0;951.0;819.0;-25
-73;?;-366.0;?;1039.0;811.0;-652.0;959.0;796.0;-25
-73;?;-353.0;?;989.0;866.0;-657.0;951.0;784.0;-26
-73;?;-316.0;?;969.0;919.0;-660.0;941.0;768.0;-26
-73;?;-383.0;541.0;984.0;963.0;-664.0;937.0;762.0;-26
-73;?;-285.0;509.0;941.0;1001.0;-668.0;939.0;788.0;-26
-73;-82.0;-391.0;498.0;945.0;1032.0;-668.0;930.0;696.0;-26
-73;-91.0;-308.0;501.0;1029.0;1056.0;-670.0;971.0;742.0;-26
-73;-98.0;-292.0;515.0;892.0;1078.0;-671.0;944.0;811.0;-26
-73;-106.0;-365.0;526.0;777.0;1095.0;-670.0;944.0;713.0;-26
-73;-108.0;-365.0;540.0;837.0;1111.0;-670.0;961.0;756.0;-26
-73;-113.0;-323.0;536.0;772.0;1120.0;-671.0;932.0;778.0;-26
-73;-113.0;-313.0;537.0;844.0;1125.0;-672.0;962.0;751.0;-26
-73;-113.0;-316.0;557.0;1008.0;1124.0;-675.0;935.0;700.0;-26
-73;-113.0;-422.0;560.0;1010.0;1127.0;-675.0;980.0;764.0;-26
-73;-114.0;-484.0;542.0;789.0;1128.0;-672.0;990.0;758.0;-26
-73;-112.0;-301.0;529.0;980.0;1125.0;?;937.0;816.0;-26
-73;-111.0;-331.0;519.0;710.0;1122.0;?;978.0;714.0;-26
-73;-112.0;-302.0;498.0;663.0;1112.0;-669.0;927.0;810.0;-26
-73;-108.0;-339.0;519.0;941.0;1104.0;?;950.0;804.0;-26
-73;-101.0;-285.0;528.0;890.0;1100.0;?;995.0;821.0;-26
-73;-97.0;-299.0;529.0;1048.0;1086.0;?;1016.0;794.0;-26
-73;-89.0;?;554.0;1034.0;1063.0;?;989.0;759.0;-26
-73;?;?;572.0;984.0;1039.0;?;1553.0;688.0;-26
-73;-76.0;?;581.0;810.0;1014.0;?;1464.0;879.0;-26
-73;-66.0;?;597.0;991.0;983.0;?;928.0;892.0;-26
-73;-54.0;?;?;916.0;945.0;?;424.0;795.0;-26
-73;-41.0;?;?;919.0;900.0;?;207.0;612.0;-25
-73;-26.0;?;647.0;907.0;841.0;?;662.0;669.0;-25
-73;-9.0;?;670.0;899.0;786.0;?;214.0;561.0;-25
-73;14.0;?;693.0;872.0;732.0;?;524.0;822.0;-25
-72;38.0;?;705.0;920.0;676.0;-669.0;568.0;750.0;-25
?;60.0;?;702.0;910.0;632.0;-671.0;601.0;704.0;-25
?;85.0;?;681.0;910.0;589.0;-670.0;703.0;692.0;-25
?;111.0;?;651.0;925.0;548.0;-673.0;643.0;707.0;-25
?;137.0;-399.0;622.0;920.0;514.0;-676.0;?;705.0;-25
?;166.0;-518.0;578.0;919.0;480.0;-678.0;?;675.0;-25
?;193.0;-423.0;520.0;901.0;443.0;-679.0;?;606.0;-25
?;213.0;-450.0;445.0;919.0;414.0;-679.0;?;667.0;-25
?;238.0;-441.0;368.0;915.0;386.0;-680.0;471.0;738.0;-25
-43;264.0;-466.0;295.0;912.0;351.0;-676.0;574.0;665.0;-25
-31;281.0;-418.0;224.0;933.0;326.0;-672.0;358.0;663.0;-25
-26;298.0;-355.0;154.0;933.0;300.0;-666.0;611.0;546.0;-25
-27;?;-237.0;98.0;939.0;267.0;-656.0;692.0;573.0;-25
-25;?;-76.0;68.0;897.0;239.0;-640.0;661.0;615.0;?
-28;?;-286.0;46.0;913.0;215.0;-623.0;880.0;620.0;?
-23;?;-378.0;27.0;909.0;186.0;-597.0;815.0;526.0;?
-7;?;-215.0;12.0;890.0;166.0;-571.0;583.0;480.0;?
-4;357.0;-251.0;10.0;925.0;150.0;-541.0;392.0;599.0;?
-4;370.0;296.0;0.0;883.0;130.0;-510.0;145.0;390.0;?
-6;?;-475.0;-5.0;902.0;112.0;-479.0;616.0;438.0;?
-9;387.0;-465.0;-2.0;943.0;102.0;-447.0;571.0;?;?
-8;406.0;-26.0;-4.0;949.0;88.0;-410.0;137.0;?;?
-8;426.0;-259.0;4.0;920.0;84.0;-374.0;485.0;?;-25
-9;448.0;-147.0;9.0;?;?;-338.0;416.0;?;-25
-8;?;-86.0;7.0;?;63.0;-301.0;414.0;?;-25
-9;?;63.0;9.0;?;58.0;-263.0;496.0;?;-25
-8;?;163.0;10.0;?;51.0;-231.0;426.0;?;-25
-9;545.0;6.0;3.0;?;36.0;-201.0;443.0;?;-25
-9;571.0;169.0;3.0;?;28.0;-176.0;495.0;?;-25
-9;597.0;288.0;-1.0;?;19.0;-139.0;217.0;?;-32
-9;617.0;260.0;-15.0;?;?;-96.0;419.0;?;-38
-9;898.0;583.0;-87.0;?;?;320.0;453.0;?;-30
-9;914.0;493.0;-103.0;?;?;357.0;642.0;?;-30
-9;922.0;431.0;-116.0;?;?;367.0;508.0;?;-30
-9;932.0;320.0;-131.0;?;?;393.0;692.0;?;-30
-9;950.0;?;-151.0;?;?;438.0;770.0;?;-30
-9;957.0;?;-166.0;1004.0;?;461.0;941.0;379.0;-30
-9;965.0;?;-181.0;986.0;?;478.0;995.0;453.0;-30
-9;968.0;?;-201.0;1015.0;?;496.0;1048.0;593.0;-30
-9;969.0;?;-211.0;1013.0;?;510.0;1150.0;651.0;-30
-9;969.0;?;-220.0;972.0;?;531.0;827.0;621.0;-30
-7;961.0;?;-238.0;?;?;545.0;1036.0;707.0;?
-5;946.0;?;-255.0;?;?;525.0;819.0;525.0;-30
-5;921.0;?;-274.0;?;?;489.0;742.0;547.0;-30
-5;903.0;?;-294.0;?;?;455.0;920.0;?;-30
-5;879.0;?;-306.0;?;?;418.0;946.0;?;-30
-5;852.0;?;-320.0;?;?;382.0;1146.0;486.0;-30
-6;830.0;366.0;-339.0;?;-166.0;362.0;925.0;609.0;-30
-4;807.0;-67.0;-345.0;?;-166.0;345.0;1353.0;?;-30
-2;787.0;?;-348.0;?;-170.0;326.0;264.0;?;-30
-3;772.0;?;-352.0;?;-173.0;314.0;897.0;726.0;-30
-4;756.0;?;-341.0;?;-170.0;305.0;793.0;567.0;-30
-4;743.0;?;-333.0;?;-164.0;297.0;485.0;383.0;-30
-6;737.0;-142.0;-322.0;?;?;302.0;1348.0;556.0;-30
-9;730.0;-140.0;-310.0;?;?;302.0;1145.0;560.0;-30
-12;?;19.0;-295.0;982.0;?;306.0;1050.0;532.0;-30
-15;?;-92.0;-279.0;1011.0;?;322.0;857.0;493.0;-30
-17;?;-96.0;-259.0;982.0;?;322.0;789.0;526.0;-30
-18;?;-78.0;-243.0;989.0;?;316.0;1146.0;536.0;-30
-17;?;-62.0;-244.0;976.0;?;323.0;928.0;534.0;-30
-15;?;5.0;?;996.0;?;322.0;1131.0;612.0;-30
-15;?;-3.0;?;956.0;?;299.0;1104.0;585.0;-31
-15;?;-23.0;?;957.0;?;305.0;1240.0;570.0;-31
-15;?;-100.0;?;947.0;?;303.0;1106.0;561.0;-31
-15;?;-62.0;?;973.0;?;284.0;1073.0;630.0;-31
-16;672.0;-11.0;?;?;?;267.0;1100.0;562.0;-31
-17;660.0;63.0;-599.0;?;?;247.0;979.0;497.0;-31
-18;648.0;56.0;-583.0;?;?;235.0;940.0;495.0;-31
-18;642.0;101.0;-586.0;?;-23.0;222.0;?;504.0;-31
-18;633.0;242.0;-582.0;?;-19.0;212.0;?;476.0;-31
-18;622.0;319.0;-554.0;1052.0;-16.0;205.0;?;459.0;-31
-18;618.0;261.0;-548.0;955.0;-16.0;208.0;?;449.0;-31
-18;606.0;31.0;-539.0;786.0;-12.0;204.0;1034.0;518.0;-31
-18;597.0;99.0;-538.0;954.0;-12.0;202.0;870.0;307.0;-31
-18;589.0;91.0;-533.0;994.0;-17.0;200.0;1090.0;420.0;-31
-18;583.0;308.0;-518.0;1051.0;-15.0;189.0;788.0;398.0;-31
-18;580.0;320.0;-518.0;995.0;-16.0;182.0;985.0;465.0;-31
-17;580.0;402.0;-525.0;954.0;-20.0;180.0;797.0;388.0;-31
-17;574.0;285.0;-541.0;948.0;-17.0;176.0;921.0;461.0;-31
-17;571.0;274.0;-554.0;988.0;-20.0;179.0;880.0;429.0;-31
-17;572.0;252.0;-573.0;959.0;-25.0;179.0;886.0;435.0;-31
-17;571.0;234.0;-595.0;998.0;-33.0;179.0;831.0;426.0;-31
-17;568.0;268.0;-616.0;1002.0;-39.0;177.0;979.0;503.0;-33
?;570.0;279.0;-644.0;1013.0;-55.0;176.0;997.0;493.0;-36
?;567.0;206.0;-653.0;963.0;-63.0;156.0;889.0;446.0;-39
?;566.0;273.0;-667.0;929.0;-72.0;135.0;933.0;468.0;-44
?;564.0;227.0;-691.0;941.0;-84.0;113.0;1011.0;593.0;-49
?;561.0;163.0;-699.0;943.0;-88.0;92.0;1001.0;555.0;-51
?;556.0;212.0;-713.0;923.0;-93.0;64.0;960.0;552.0;-52
?;555.0;?;-726.0;962.0;-101.0;43.0;977.0;566.0;-50
?;550.0;?;-729.0;959.0;-104.0;24.0;995.0;609.0;-45
