Accelerometer LUA^ accZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
44.0;-190.0;47.0;229.0;-1028.0;456.0;269.0;-129.0;669.0
145.0;-349.0;386.0;342.0;-871.0;629.0;194.0;-51.0;751.0
168.0;-344.0;93.0;286.0;-959.0;586.0;141.0;-22.0;835.0
250.0;-332.0;96.0;252.0;-959.0;569.0;152.0;25.0;844.0
168.0;88.0;275.0;118.0;-967.0;484.0;395.0;-86.0;809.0
491.0;-26.0;284.0;-91.0;-1043.0;482.0;439.0;88.0;979.0
366.0;-120.0;145.0;-20.0;-976.0;523.0;381.0;-28.0;898.0
351.0;-170.0;162.0;-21.0;-1017.0;516.0;361.0;-14.0;869.0
152.0;-395.0;137.0;195.0;-1017.0;353.0;318.0;-140.0;760.0
160.0;-396.0;99.0;231.0;-876.0;362.0;218.0;-89.0;750.0
124.0;-169.0;196.0;374.0;-964.0;589.0;125.0;49.0;842.0
108.0;-155.0;219.0;380.0;-959.0;587.0;152.0;48.0;855.0
60.0;-173.0;243.0;398.0;-954.0;578.0;186.0;55.0;829.0
65.0;-167.0;236.0;399.0;-943.0;580.0;207.0;67.0;848.0
355.0;-60.0;172.0;266.0;-1101.0;534.0;160.0;-212.0;749.0
0.0;-96.0;109.0;229.0;-983.0;461.0;271.0;-220.0;578.0
-143.0;-96.0;66.0;215.0;-1072.0;511.0;261.0;-78.0;761.0
330.0;-310.0;145.0;173.0;-818.0;276.0;377.0;-94.0;718.0
83.0;-276.0;218.0;409.0;-1030.0;468.0;148.0;-33.0;452.0
252.0;-83.0;221.0;503.0;-935.0;491.0;367.0;53.0;850.0
71.0;-113.0;211.0;257.0;-970.0;1099.0;330.0;-123.0;811.0
84.0;-356.0;271.0;410.0;-945.0;441.0;187.0;31.0;640.0
264.0;-69.0;286.0;510.0;-996.0;496.0;354.0;-33.0;831.0
230.0;-172.0;341.0;591.0;-934.0;258.0;294.0;70.0;982.0
117.0;-454.0;351.0;464.0;-827.0;363.0;144.0;-25.0;637.0
258.0;-366.0;104.0;165.0;-948.0;549.0;152.0;79.0;843.0
304.0;-70.0;-1.0;110.0;-986.0;383.0;387.0;25.0;900.0
254.0;-52.0;422.0;43.0;-928.0;330.0;408.0;-210.0;571.0
163.0;-104.0;12.0;4.0;-1009.0;367.0;564.0;54.0;942.0
208.0;-163.0;69.0;125.0;-984.0;372.0;567.0;45.0;909.0
397.0;-88.0;416.0;86.0;-915.0;352.0;457.0;-166.0;655.0
440.0;-37.0;430.0;174.0;-868.0;364.0;495.0;-137.0;684.0
476.0;-77.0;328.0;269.0;-905.0;351.0;394.0;-188.0;436.0
137.0;-44.0;854.0;185.0;-504.0;568.0;55.0;-412.0;-7.0
35.0;-335.0;817.0;619.0;-313.0;85.0;-16.0;-157.0;1136.0
208.0;-255.0;228.0;318.0;-1024.0;969.0;177.0;-84.0;789.0
404.0;-111.0;55.0;111.0;-970.0;336.0;496.0;46.0;1165.0
233.0;-28.0;56.0;153.0;-990.0;373.0;567.0;6.0;838.0
622.0;-147.0;110.0;8.0;-993.0;530.0;416.0;-68.0;885.0
104.0;0.0;158.0;226.0;-737.0;964.0;365.0;-19.0;901.0
328.0;-275.0;31.0;259.0;-995.0;407.0;399.0;77.0;945.0
6.0;-295.0;82.0;249.0;-1031.0;539.0;378.0;-242.0;820.0
716.0;-73.0;377.0;114.0;-925.0;606.0;582.0;-47.0;656.0
88.0;-193.0;427.0;291.0;-1022.0;1133.0;268.0;-80.0;743.0
-1.0;-320.0;76.0;193.0;-987.0;498.0;323.0;110.0;857.0
18.0;-386.0;47.0;215.0;-876.0;495.0;443.0;39.0;837.0
26.0;-365.0;48.0;226.0;-858.0;490.0;393.0;2.0;828.0
704.0;-62.0;375.0;159.0;-922.0;611.0;648.0;-20.0;650.0
337.0;-275.0;516.0;406.0;-699.0;192.0;415.0;-118.0;776.0
206.0;-297.0;192.0;512.0;-923.0;327.0;326.0;37.0;623.0
75.0;-281.0;171.0;439.0;-917.0;331.0;325.0;47.0;595.0
413.0;-148.0;418.0;360.0;-867.0;251.0;499.0;-76.0;845.0
126.0;-21.0;77.0;-19.0;-1026.0;196.0;86.0;-351.0;155.0
492.0;-136.0;242.0;58.0;-981.0;340.0;498.0;-94.0;789.0
-12.0;-302.0;130.0;293.0;-932.0;352.0;71.0;-155.0;817.0
34.0;-307.0;376.0;417.0;-871.0;273.0;256.0;-29.0;663.0
-22.0;-182.0;357.0;331.0;-842.0;120.0;272.0;23.0;793.0
-2.0;-602.0;602.0;630.0;-636.0;161.0;98.0;-86.0;794.0
-674.0;-433.0;923.0;716.0;-28.0;-325.0;-470.0;-445.0;-421.0
-460.0;-376.0;798.0;645.0;-436.0;-105.0;-131.0;-285.0;-3.0
-44.0;-411.0;414.0;513.0;-827.0;290.0;80.0;-9.0;525.0
-33.0;-366.0;100.0;226.0;-870.0;483.0;412.0;-153.0;859.0
-81.0;-148.0;203.0;233.0;-965.0;468.0;228.0;-281.0;506.0
269.0;-21.0;397.0;430.0;-960.0;333.0;368.0;-52.0;1000.0
76.0;-420.0;88.0;235.0;-858.0;472.0;233.0;-100.0;897.0
815.0;-22.0;216.0;161.0;-980.0;525.0;515.0;-39.0;782.0
262.0;-375.0;229.0;215.0;-1036.0;479.0;368.0;127.0;968.0
273.0;-297.0;262.0;452.0;-1079.0;269.0;264.0;16.0;740.0
-54.0;-247.0;484.0;369.0;-947.0;885.0;64.0;-107.0;631.0
557.0;-3.0;204.0;32.0;-922.0;199.0;454.0;53.0;972.0
-18.0;-336.0;257.0;471.0;-937.0;472.0;442.0;-81.0;772.0
335.0;-343.0;38.0;314.0;-829.0;327.0;246.0;-22.0;887.0
180.0;-257.0;133.0;356.0;-886.0;1004.0;277.0;-5.0;981.0
222.0;-318.0;181.0;245.0;-783.0;1054.0;233.0;110.0;934.0
126.0;-73.0;247.0;195.0;-969.0;832.0;285.0;-131.0;883.0
285.0;-270.0;77.0;172.0;-817.0;956.0;386.0;80.0;1098.0
202.0;-256.0;304.0;267.0;-750.0;836.0;92.0;1.0;772.0
291.0;-279.0;107.0;213.0;-931.0;789.0;378.0;61.0;924.0
593.0;-123.0;177.0;86.0;-991.0;488.0;409.0;-53.0;798.0
-13.0;-131.0;302.0;399.0;-856.0;768.0;246.0;18.0;730.0
566.0;-149.0;157.0;57.0;-983.0;486.0;449.0;4.0;800.0
80.0;-49.0;152.0;205.0;-888.0;828.0;416.0;16.0;844.0
203.0;27.0;155.0;110.0;-958.0;943.0;504.0;-75.0;882.0
101.0;-215.0;141.0;190.0;-1137.0;213.0;420.0;-324.0;800.0
230.0;19.0;171.0;213.0;-1000.0;952.0;499.0;-72.0;869.0
139.0;-19.0;136.0;149.0;-758.0;835.0;449.0;159.0;1056.0
272.0;-295.0;166.0;64.0;-838.0;763.0;375.0;37.0;780.0
309.0;-121.0;372.0;196.0;-978.0;233.0;446.0;53.0;1049.0
183.0;-86.0;376.0;270.0;-837.0;231.0;486.0;-6.0;929.0
320.0;-35.0;150.0;273.0;-933.0;433.0;450.0;-104.0;1051.0
324.0;-27.0;92.0;165.0;-939.0;431.0;632.0;4.0;874.0
243.0;-33.0;54.0;196.0;-979.0;371.0;576.0;-9.0;817.0
318.0;-93.0;115.0;95.0;-945.0;423.0;491.0;42.0;478.0
250.0;-299.0;70.0;239.0;-964.0;782.0;359.0;-7.0;883.0
316.0;53.0;42.0;119.0;-945.0;415.0;369.0;99.0;1294.0
48.0;-129.0;453.0;139.0;-827.0;302.0;435.0;-236.0;709.0
370.0;-303.0;91.0;307.0;-844.0;552.0;137.0;-271.0;816.0
42.0;-215.0;102.0;360.0;-1113.0;353.0;498.0;-141.0;755.0
56.0;-77.0;985.0;286.0;114.0;-308.0;-227.0;-763.0;-629.0
204.0;-224.0;434.0;186.0;-878.0;227.0;344.0;-162.0;616.0
-64.0;-202.0;952.0;341.0;-194.0;-140.0;-208.0;-406.0;-217.0
274.0;-245.0;443.0;263.0;-863.0;219.0;356.0;-114.0;612.0
189.0;-20.0;469.0;244.0;-1175.0;514.0;368.0;-65.0;894.0
41.0;-291.0;296.0;391.0;-876.0;594.0;172.0;128.0;887.0
-225.0;-298.0;377.0;408.0;-810.0;598.0;148.0;-22.0;761.0
21.0;-296.0;484.0;486.0;-912.0;570.0;101.0;-90.0;650.0
20.0;-496.0;392.0;396.0;-772.0;615.0;249.0;35.0;673.0
259.0;-9.0;70.0;194.0;-998.0;370.0;565.0;6.0;807.0
489.0;-74.0;96.0;163.0;-926.0;220.0;685.0;149.0;566.0
117.0;-263.0;418.0;176.0;-1191.0;523.0;393.0;-70.0;869.0
210.0;-12.0;67.0;175.0;-1011.0;375.0;552.0;28.0;865.0
44.0;-338.0;79.0;288.0;-795.0;329.0;213.0;-286.0;760.0
13.0;-165.0;143.0;442.0;-1101.0;538.0;272.0;-120.0;869.0
638.0;-211.0;276.0;444.0;-931.0;508.0;424.0;84.0;745.0
160.0;-439.0;342.0;352.0;-861.0;535.0;376.0;-176.0;949.0
124.0;-259.0;155.0;276.0;-950.0;437.0;116.0;49.0;998.0
-10.0;-113.0;843.0;362.0;-529.0;614.0;8.0;-361.0;42.0
253.0;-243.0;113.0;235.0;-1149.0;340.0;266.0;-182.0;867.0
831.0;-30.0;277.0;13.0;-948.0;561.0;603.0;-37.0;761.0
516.0;-314.0;373.0;599.0;-857.0;460.0;406.0;117.0;683.0
344.0;62.0;398.0;133.0;-934.0;341.0;424.0;36.0;694.0
324.0;-194.0;169.0;307.0;-1211.0;994.0;189.0;-402.0;752.0
151.0;-449.0;344.0;462.0;-818.0;1122.0;415.0;60.0;830.0
123.0;79.0;234.0;72.0;-955.0;672.0;325.0;-15.0;758.0
121.0;-195.0;160.0;145.0;-959.0;453.0;88.0;60.0;969.0
155.0;-240.0;184.0;67.0;-957.0;468.0;111.0;74.0;827.0
297.0;-408.0;144.0;110.0;-950.0;527.0;130.0;58.0;851.0
334.0;-324.0;135.0;281.0;-824.0;525.0;318.0;143.0;972.0
356.0;-338.0;110.0;239.0;-834.0;521.0;284.0;102.0;988.0
196.0;-279.0;182.0;398.0;-915.0;1083.0;243.0;70.0;828.0
596.0;-255.0;313.0;324.0;-910.0;512.0;436.0;79.0;734.0
364.0;-367.0;115.0;207.0;-859.0;520.0;396.0;95.0;989.0
228.0;-203.0;20.0;368.0;-850.0;778.0;313.0;35.0;875.0
188.0;-215.0;30.0;278.0;-833.0;776.0;425.0;6.0;875.0
140.0;-426.0;232.0;359.0;-895.0;513.0;112.0;133.0;710.0
275.0;-319.0;163.0;232.0;-1015.0;496.0;91.0;-223.0;819.0
285.0;-250.0;212.0;328.0;-1293.0;812.0;315.0;-242.0;812.0
161.0;-231.0;147.0;297.0;-1111.0;482.0;527.0;-282.0;784.0
683.0;-118.0;408.0;180.0;-912.0;618.0;445.0;0.0;665.0
228.0;-297.0;215.0;248.0;-728.0;1033.0;240.0;106.0;820.0
302.0;-239.0;166.0;343.0;-1113.0;1002.0;295.0;-209.0;858.0
-144.0;-221.0;409.0;421.0;-899.0;880.0;192.0;-13.0;647.0
423.0;-391.0;634.0;628.0;-488.0;-49.0;369.0;25.0;865.0
536.0;-88.0;314.0;360.0;-941.0;358.0;439.0;-86.0;748.0
874.0;-211.0;67.0;-230.0;-985.0;522.0;351.0;-19.0;969.0
617.0;-94.0;175.0;-16.0;-976.0;504.0;438.0;57.0;767.0
227.0;-352.0;204.0;353.0;-807.0;579.0;187.0;90.0;949.0
329.0;39.0;69.0;107.0;-914.0;269.0;561.0;187.0;753.0
-153.0;-518.0;542.0;629.0;-647.0;606.0;15.0;-91.0;506.0
179.0;-2.0;143.0;91.0;-920.0;223.0;589.0;104.0;1054.0
115.0;-333.0;219.0;240.0;-828.0;283.0;528.0;-82.0;716.0
676.0;-113.0;137.0;143.0;-983.0;485.0;486.0;49.0;794.0
525.0;-269.0;188.0;442.0;-900.0;451.0;577.0;-261.0;724.0
410.0;-156.0;235.0;47.0;-1063.0;627.0;131.0;-253.0;635.0
389.0;-130.0;57.0;44.0;-934.0;545.0;306.0;-49.0;555.0
193.0;-52.0;314.0;239.0;-866.0;317.0;560.0;-20.0;917.0
550.0;-159.0;234.0;-6.0;-959.0;512.0;406.0;118.0;763.0
238.0;-308.0;340.0;296.0;-1209.0;490.0;325.0;34.0;870.0
70.0;-469.0;508.0;461.0;-726.0;197.0;298.0;-75.0;720.0
159.0;-30.0;542.0;382.0;-801.0;520.0;295.0;-71.0;869.0
173.0;-466.0;239.0;361.0;-907.0;501.0;522.0;-90.0;723.0
-108.0;-114.0;315.0;228.0;-915.0;409.0;408.0;-30.0;697.0
478.0;-13.0;300.0;482.0;-964.0;372.0;435.0;-62.0;754.0
438.0;5.0;306.0;423.0;-972.0;374.0;460.0;-49.0;762.0
270.0;-198.0;163.0;323.0;-1093.0;1167.0;215.0;-246.0;869.0
-2.0;-152.0;70.0;262.0;-889.0;494.0;440.0;-297.0;703.0
3.0;-372.0;379.0;202.0;-746.0;882.0;243.0;-1.0;718.0
37.0;-93.0;137.0;379.0;-692.0;959.0;599.0;-417.0;1122.0
581.0;-152.0;166.0;85.0;-975.0;492.0;495.0;20.0;751.0
130.0;-376.0;250.0;394.0;-897.0;593.0;266.0;29.0;1169.0
561.0;-153.0;164.0;92.0;-977.0;493.0;524.0;29.0;770.0
113.0;-67.0;444.0;187.0;-845.0;305.0;195.0;-64.0;782.0
294.0;101.0;436.0;18.0;-951.0;435.0;423.0;-71.0;756.0
191.0;4.0;461.0;269.0;-1030.0;1081.0;343.0;-125.0;654.0
306.0;10.0;115.0;246.0;-901.0;282.0;452.0;-22.0;909.0
80.0;34.0;190.0;258.0;-998.0;666.0;440.0;-109.0;482.0
538.0;-248.0;241.0;298.0;-935.0;565.0;479.0;292.0;965.0
250.0;-108.0;336.0;76.0;-1125.0;314.0;311.0;-145.0;825.0
231.0;-107.0;84.0;271.0;-937.0;592.0;637.0;69.0;773.0
-15.0;-69.0;166.0;344.0;-806.0;777.0;351.0;-15.0;779.0
-279.0;-345.0;453.0;532.0;-772.0;184.0;214.0;-188.0;58.0
293.0;-244.0;128.0;196.0;-837.0;326.0;232.0;-128.0;1007.0
267.0;-243.0;161.0;138.0;-789.0;318.0;261.0;16.0;976.0
170.0;-370.0;214.0;125.0;-1168.0;504.0;316.0;-66.0;858.0
94.0;-302.0;255.0;200.0;-767.0;772.0;246.0;18.0;707.0
55.0;-248.0;358.0;473.0;-808.0;894.0;272.0;80.0;831.0
39.0;-254.0;405.0;483.0;-885.0;349.0;280.0;-105.0;584.0
-26.0;-438.0;1114.0;940.0;-223.0;-180.0;-241.0;-325.0;140.0
-251.0;-516.0;526.0;588.0;-703.0;172.0;297.0;-140.0;305.0
244.0;39.0;-28.0;197.0;-981.0;450.0;472.0;19.0;894.0
366.0;-51.0;221.0;24.0;-1002.0;628.0;266.0;45.0;898.0
236.0;-356.0;166.0;123.0;-1101.0;500.0;260.0;-19.0;943.0
145.0;64.0;204.0;190.0;-983.0;482.0;482.0;-172.0;934.0
43.0;84.0;204.0;179.0;-977.0;482.0;450.0;-138.0;898.0
73.0;217.0;332.0;7.0;-763.0;517.0;371.0;-302.0;816.0
244.0;-184.0;447.0;268.0;-1352.0;988.0;226.0;-184.0;717.0
163.0;92.0;183.0;158.0;-949.0;483.0;396.0;326.0;757.0
456.0;28.0;312.0;386.0;-964.0;372.0;476.0;-58.0;747.0
156.0;135.0;145.0;99.0;-970.0;489.0;402.0;-25.0;769.0
128.0;-318.0;101.0;348.0;-1033.0;538.0;193.0;-255.0;707.0
59.0;-247.0;34.0;461.0;-873.0;522.0;429.0;-298.0;740.0
187.0;-366.0;123.0;116.0;-926.0;422.0;331.0;-172.0;975.0
62.0;-63.0;101.0;197.0;-925.0;389.0;550.0;7.0;656.0
218.0;33.0;55.0;72.0;-1066.0;370.0;577.0;78.0;844.0
21.0;-86.0;61.0;120.0;-941.0;317.0;392.0;-160.0;673.0
93.0;85.0;126.0;-74.0;-1057.0;225.0;189.0;69.0;752.0
324.0;-8.0;158.0;27.0;-984.0;1014.0;601.0;355.0;534.0
137.0;-354.0;99.0;273.0;-933.0;436.0;164.0;58.0;978.0
332.0;-263.0;93.0;135.0;-1154.0;552.0;259.0;29.0;837.0
252.0;-242.0;51.0;282.0;-902.0;164.0;522.0;-245.0;721.0
415.0;-224.0;145.0;201.0;-1013.0;180.0;293.0;-112.0;761.0
236.0;-40.0;91.0;125.0;-1008.0;390.0;583.0;-40.0;792.0
-3.0;-27.0;73.0;210.0;-979.0;395.0;317.0;100.0;762.0
378.0;-72.0;85.0;116.0;-1108.0;546.0;311.0;96.0;822.0
-371.0;-116.0;235.0;234.0;-953.0;550.0;-9.0;-360.0;-299.0
286.0;-119.0;108.0;160.0;-984.0;588.0;655.0;-47.0;837.0
361.0;-291.0;306.0;295.0;-921.0;446.0;637.0;2.0;854.0
196.0;129.0;320.0;327.0;-901.0;316.0;386.0;43.0;819.0
275.0;-93.0;22.0;153.0;-1008.0;448.0;415.0;84.0;963.0
177.0;-180.0;132.0;510.0;-939.0;428.0;504.0;18.0;890.0
263.0;-63.0;8.0;147.0;-1014.0;437.0;446.0;71.0;983.0
617.0;-152.0;132.0;180.0;-989.0;484.0;361.0;105.0;811.0
252.0;-78.0;-2.0;191.0;-1002.0;431.0;441.0;58.0;934.0
366.0;-288.0;151.0;183.0;-750.0;542.0;293.0;83.0;548.0
386.0;17.0;118.0;73.0;-1033.0;536.0;385.0;108.0;741.0
122.0;-266.0;457.0;590.0;-838.0;513.0;279.0;-32.0;768.0
206.0;-254.0;250.0;328.0;-852.0;481.0;330.0;93.0;1095.0
303.0;-74.0;69.0;127.0;-1049.0;520.0;484.0;181.0;909.0
174.0;-120.0;238.0;223.0;-948.0;157.0;336.0;11.0;813.0
134.0;-146.0;46.0;514.0;-1029.0;376.0;458.0;60.0;966.0
181.0;-212.0;245.0;349.0;-1030.0;156.0;249.0;138.0;789.0
144.0;-176.0;59.0;489.0;-970.0;378.0;445.0;30.0;913.0
181.0;-168.0;53.0;490.0;-972.0;377.0;435.0;49.0;916.0
130.0;-134.0;71.0;584.0;-976.0;377.0;467.0;96.0;958.0
102.0;-133.0;88.0;598.0;-988.0;386.0;447.0;61.0;985.0
225.0;-262.0;149.0;289.0;-813.0;467.0;350.0;6.0;1152.0
163.0;-165.0;50.0;479.0;-986.0;373.0;451.0;42.0;925.0
474.0;-19.0;144.0;131.0;-930.0;228.0;509.0;-43.0;1069.0
188.0;-156.0;41.0;480.0;-984.0;374.0;473.0;50.0;919.0
183.0;-168.0;41.0;466.0;-986.0;372.0;453.0;59.0;920.0
86.0;239.0;397.0;60.0;-703.0;580.0;294.0;-364.0;773.0
160.0;-160.0;35.0;473.0;-998.0;369.0;447.0;50.0;904.0
312.0;-129.0;10.0;153.0;-1000.0;413.0;457.0;18.0;942.0
194.0;-74.0;47.0;427.0;-1000.0;388.0;448.0;16.0;934.0
295.0;-117.0;-11.0;165.0;-997.0;412.0;465.0;12.0;942.0
58.0;-416.0;152.0;351.0;-849.0;447.0;223.0;0.0;932.0
265.0;-118.0;-6.0;169.0;-991.0;412.0;441.0;34.0;941.0
212.0;-134.0;-3.0;164.0;-997.0;414.0;488.0;35.0;955.0
85.0;-113.0;72.0;479.0;-1026.0;398.0;405.0;48.0;780.0
43.0;-153.0;85.0;487.0;-1048.0;402.0;402.0;42.0;767.0
60.0;-191.0;104.0;438.0;-1051.0;403.0;400.0;83.0;758.0
210.0;-126.0;-5.0;159.0;-1004.0;415.0;521.0;34.0;953.0
-27.0;-547.0;504.0;627.0;-652.0;600.0;146.0;-71.0;820.0
231.0;39.0;169.0;84.0;-984.0;523.0;217.0;158.0;815.0
226.0;-183.0;75.0;257.0;-978.0;835.0;353.0;68.0;900.0
369.0;-312.0;149.0;331.0;-999.0;1122.0;299.0;28.0;955.0
121.0;-111.0;892.0;150.0;-463.0;649.0;49.0;-156.0;498.0
88.0;-218.0;106.0;364.0;-960.0;132.0;358.0;-19.0;742.0
158.0;-199.0;58.0;234.0;-842.0;495.0;355.0;-370.0;764.0
133.0;-136.0;180.0;368.0;-982.0;181.0;316.0;-56.0;838.0
42.0;-198.0;63.0;268.0;-923.0;502.0;212.0;-281.0;800.0
294.0;-295.0;134.0;193.0;-773.0;1067.0;287.0;-54.0;995.0
192.0;-164.0;202.0;214.0;-974.0;947.0;482.0;-46.0;846.0
181.0;-22.0;526.0;379.0;-812.0;515.0;283.0;-30.0;865.0
164.0;-128.0;246.0;304.0;-1178.0;527.0;241.0;22.0;946.0
156.0;-190.0;118.0;466.0;-966.0;662.0;329.0;140.0;604.0
166.0;-168.0;124.0;278.0;-1047.0;967.0;408.0;-43.0;838.0
243.0;-329.0;193.0;394.0;-909.0;687.0;314.0;100.0;1166.0
227.0;-242.0;267.0;521.0;-962.0;722.0;250.0;185.0;783.0
82.0;84.0;242.0;145.0;-938.0;360.0;457.0;115.0;752.0
157.0;-263.0;214.0;196.0;-1270.0;493.0;278.0;-146.0;784.0
294.0;-357.0;259.0;408.0;-840.0;569.0;165.0;51.0;1003.0
710.0;-197.0;248.0;287.0;-940.0;506.0;387.0;156.0;720.0
122.0;-245.0;142.0;173.0;-1203.0;492.0;404.0;-229.0;758.0
220.0;-162.0;94.0;269.0;-981.0;841.0;373.0;79.0;894.0
-2.0;-516.0;490.0;477.0;-677.0;181.0;-51.0;-119.0;410.0
410.0;19.0;36.0;193.0;-940.0;391.0;468.0;-158.0;883.0
335.0;-319.0;143.0;287.0;-795.0;535.0;81.0;-208.0;862.0
473.0;-23.0;110.0;80.0;-844.0;530.0;152.0;-118.0;723.0
455.0;88.0;72.0;114.0;-880.0;275.0;412.0;-250.0;739.0
783.0;-19.0;312.0;46.0;-949.0;585.0;702.0;-39.0;745.0
396.0;52.0;130.0;181.0;-891.0;428.0;446.0;-22.0;939.0
563.0;-149.0;158.0;85.0;-982.0;491.0;499.0;-4.0;753.0
271.0;-87.0;-4.0;86.0;-1008.0;375.0;405.0;53.0;918.0
258.0;-267.0;175.0;411.0;-804.0;717.0;264.0;177.0;824.0
285.0;-77.0;2.0;101.0;-992.0;379.0;374.0;28.0;926.0
297.0;-51.0;-4.0;102.0;-1001.0;386.0;443.0;63.0;872.0
74.0;-133.0;554.0;103.0;-805.0;174.0;402.0;-151.0;255.0
84.0;-172.0;143.0;266.0;-859.0;164.0;379.0;59.0;785.0
132.0;-88.0;56.0;429.0;-1002.0;386.0;477.0;-17.0;960.0
