InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
?;?;?;907.0;?;-924.0;-1160.0;?;?;412.0;?
-586.0;?;?;808.0;?;-840.0;-899.0;?;?;421.0;?
-599.0;?;?;644.0;?;-762.0;?;?;?;414.0;?
-544.0;442;?;562.0;?;-619.0;?;?;?;452.0;442
-427.0;-230;?;556.0;?;-358.0;?;?;?;426.0;-230
-234.0;-48;?;334.0;?;-378.0;?;?;-472.0;430.0;-48
-24.0;-102;?;-69.0;?;-416.0;?;-290.0;-519.0;539.0;-102
211.0;-74;?;-187.0;?;-95.0;?;-262.0;-438.0;489.0;-74
524.0;-51;?;-194.0;?;?;?;-345.0;-539.0;246.0;-51
555.0;-66;?;-655.0;?;?;?;-116.0;-432.0;245.0;-66
730.0;-40;478.0;-462.0;197.0;?;?;-649.0;-39.0;135.0;-40
1036.0;-19;608.0;234.0;30.0;?;?;-1401.0;-1170.0;-19.0;-19
821.0;-2;843.0;401.0;-72.0;?;?;-707.0;-1698.0;-52.0;-2
523.0;?;761.0;29.0;-227.0;?;?;-286.0;-758.0;19.0;46
442.0;?;448.0;-155.0;-497.0;?;?;-234.0;86.0;-18.0;116
469.0;?;-176.0;-147.0;-598.0;?;?;-242.0;130.0;-85.0;-24
484.0;?;-792.0;-150.0;-670.0;?;?;-305.0;-116.0;-80.0;-7
527.0;-318;-1335.0;-197.0;-658.0;?;?;-326.0;-409.0;-87.0;-318
650.0;-501;-1574.0;-197.0;-594.0;?;-1269.0;-388.0;-598.0;-42.0;-501
756.0;-500;-1203.0;-307.0;-591.0;-897.0;-956.0;-611.0;-689.0;-29.0;-500
826.0;-1090;-747.0;-351.0;-500.0;-1046.0;-855.0;-702.0;-793.0;-48.0;-1090
761.0;-863;-498.0;-337.0;-217.0;-1036.0;-1011.0;-671.0;-875.0;-40.0;-863
646.0;-688;-651.0;-317.0;44.0;-918.0;-937.0;-653.0;-837.0;-84.0;-688
517.0;701;-801.0;-188.0;212.0;-765.0;-797.0;-707.0;-824.0;-123.0;701
314.0;2754;-949.0;-86.0;391.0;-665.0;-725.0;-694.0;-753.0;-175.0;2754
131.0;1800;-1259.0;-82.0;439.0;-649.0;-1121.0;-483.0;-462.0;-122.0;1800
137.0;548;-1824.0;37.0;475.0;-484.0;-1635.0;-366.0;-284.0;-218.0;548
295.0;231;-2159.0;201.0;346.0;-383.0;-1788.0;-556.0;-393.0;-257.0;231
308.0;303;?;336.0;369.0;-558.0;-1718.0;-1023.0;-780.0;-253.0;303
1.0;946;-1691.0;302.0;661.0;-969.0;-999.0;-1471.0;-1108.0;-149.0;946
-26.0;1018;-583.0;604.0;817.0;-1047.0;-621.0;?;-1664.0;84.0;1018
-6.0;975;-881.0;926.0;867.0;-929.0;-1280.0;?;-2132.0;226.0;975
-191.0;665;-2099.0;1060.0;763.0;-1079.0;-2103.0;?;-1815.0;265.0;665
-456.0;52;-2760.0;1126.0;755.0;-1186.0;-2304.0;?;-1219.0;299.0;52
-609.0;1135;-2283.0;1084.0;932.0;-1097.0;-1909.0;?;-772.0;298.0;1135
-693.0;?;-1478.0;1043.0;1145.0;-981.0;-1324.0;?;-627.0;335.0;2251
-713.0;?;-1105.0;?;1499.0;-884.0;-979.0;?;-716.0;341.0;2025
-739.0;?;-1045.0;?;?;?;-949.0;?;-647.0;365.0;2039
-716.0;?;-885.0;?;?;?;-831.0;?;-520.0;355.0;1796
-559.0;?;-718.0;?;?;?;-691.0;?;-338.0;373.0;1964
-361.0;1204;-695.0;?;?;?;-778.0;?;-334.0;364.0;1204
-181.0;-122;-736.0;?;?;?;-705.0;?;-412.0;405.0;-122
9.0;99;-599.0;?;?;?;-457.0;?;-444.0;448.0;99
239.0;-46;-289.0;?;?;?;-273.0;?;-438.0;450.0;-46
394.0;-156;-54.0;-393.0;?;?;-62.0;?;-302.0;455.0;-156
540.0;49;165.0;-499.0;?;?;235.0;-319.0;-263.0;508.0;49
748.0;-104;650.0;-510.0;?;-207.0;806.0;-260.0;-352.0;347.0;-104
624.0;-61;1288.0;-784.0;?;-527.0;1053.0;489.0;108.0;244.0;-61
520.0;-31;1654.0;-595.0;?;-205.0;1417.0;257.0;560.0;91.0;-31
518.0;?;1903.0;-168.0;?;-231.0;1827.0;-243.0;-16.0;-42.0;-58
390.0;?;1807.0;-150.0;?;-526.0;1598.0;228.0;-233.0;-47.0;-35
336.0;-42;1546.0;-367.0;?;-752.0;1212.0;628.0;358.0;21.0;-42
381.0;-22;532.0;-461.0;-1062.0;-671.0;351.0;388.0;503.0;-26.0;-22
431.0;-44;-197.0;-227.0;-1066.0;-483.0;-137.0;-78.0;228.0;-119.0;-44
364.0;-103;-534.0;-34.0;-877.0;-439.0;-660.0;-298.0;-265.0;-105.0;-103
344.0;-287;-680.0;22.0;-598.0;-432.0;-575.0;-335.0;-665.0;-97.0;-287
380.0;-675;-677.0;-16.0;-283.0;-556.0;-383.0;-418.0;-668.0;-78.0;-675
343.0;-744;-525.0;?;-47.0;-693.0;-314.0;-392.0;-429.0;-71.0;-744
245.0;-1418;-662.0;?;238.0;-842.0;-631.0;-322.0;-293.0;-29.0;-1418
185.0;-1384;-814.0;?;?;-931.0;-991.0;-284.0;-174.0;-17.0;-1384
220.0;1174;-1029.0;?;?;-903.0;-1204.0;-549.0;-367.0;-47.0;1174
293.0;4108;-1077.0;?;?;-898.0;-1072.0;-906.0;-855.0;-76.0;4108
253.0;5283;?;373.0;?;-783.0;-1025.0;-1039.0;-1009.0;-68.0;5283
238.0;3444;?;418.0;?;-632.0;-1197.0;-895.0;-921.0;-78.0;3444
349.0;2249;?;459.0;?;-531.0;-1309.0;-997.0;-899.0;-76.0;?
362.0;2167;?;530.0;?;-617.0;-1992.0;-1492.0;-1174.0;-161.0;2167
113.0;457;?;411.0;?;-1027.0;-2120.0;-2065.0;-1559.0;72.0;457
-242.0;271;-1814.0;328.0;1513.0;-1281.0;-1304.0;-2078.0;-1645.0;148.0;271
-222.0;992;-820.0;389.0;1534.0;-1454.0;-1175.0;-2117.0;-1693.0;347.0;992
-217.0;2527;-1083.0;567.0;1260.0;-1664.0;-2263.0;-2007.0;-1678.0;398.0;2527
-179.0;4613;-2451.0;661.0;955.0;-1878.0;-3207.0;-1807.0;-1404.0;366.0;?
-220.0;4210;-3771.0;759.0;780.0;-1941.0;-3411.0;-1729.0;-1293.0;385.0;?
-223.0;2555;-3937.0;814.0;688.0;-1982.0;-3150.0;-1861.0;-1536.0;390.0;2555
-157.0;1020;-3478.0;853.0;734.0;-1882.0;-2742.0;-2054.0;-1918.0;394.0;1020
-118.0;439;-2826.0;830.0;770.0;-1833.0;-2421.0;-2001.0;-1979.0;406.0;439
-164.0;324;-2370.0;721.0;813.0;-1813.0;-2069.0;-1896.0;-1794.0;421.0;324
-120.0;123;-1990.0;675.0;835.0;-1702.0;-1681.0;-1767.0;-1617.0;456.0;123
-106.0;140;-1650.0;738.0;957.0;?;-1456.0;-1716.0;-1551.0;452.0;140
-124.0;-39;-1378.0;719.0;1138.0;?;-1360.0;-1549.0;-1392.0;457.0;-39
-97.0;-144;-1233.0;637.0;1294.0;?;-1336.0;-1248.0;-1051.0;483.0;?
-9.0;-42;-1274.0;493.0;1371.0;?;-1331.0;-1071.0;-794.0;583.0;?
167.0;-32;-1364.0;478.0;1272.0;?;-1307.0;-1040.0;-821.0;771.0;?
578.0;-54;-1123.0;433.0;1180.0;?;-707.0;-1162.0;-885.0;686.0;?
991.0;-19;-841.0;151.0;1638.0;?;-902.0;-1304.0;-819.0;568.0;?
1038.0;1;-910.0;254.0;2132.0;?;-935.0;-1854.0;-1152.0;521.0;?
1000.0;-23;-1073.0;350.0;2597.0;?;-818.0;-2685.0;-2092.0;295.0;?
805.0;-1;-1357.0;398.0;2910.0;?;-1049.0;-2708.0;-2620.0;246.0;?
432.0;18;-1417.0;399.0;2920.0;?;-1123.0;-1869.0;-2398.0;206.0;?
185.0;-18;?;259.0;2719.0;?;-1070.0;-1490.0;-1577.0;182.0;-18
-50.0;11;?;359.0;?;?;-1073.0;-1532.0;-829.0;212.0;11
-114.0;13;?;585.0;?;?;-843.0;-1567.0;-464.0;63.0;13
-225.0;-28;?;652.0;?;-1571.0;-676.0;-1384.0;-725.0;46.0;-28
-203.0;67;?;718.0;1607.0;-1544.0;-497.0;-1215.0;-799.0;-2.0;67
-261.0;-114;?;?;1462.0;-1552.0;-774.0;-1116.0;-691.0;-56.0;-114
-428.0;-17;?;?;1248.0;-1518.0;-1036.0;-946.0;-515.0;-105.0;-17
-420.0;493;?;606.0;1136.0;-1422.0;-1310.0;-799.0;-344.0;-156.0;493
-364.0;831;?;610.0;1052.0;-1275.0;-1245.0;-571.0;-155.0;-259.0;831
-255.0;1718;?;?;793.0;?;-1130.0;-350.0;-102.0;-332.0;1718
-158.0;2319;?;?;496.0;?;-1051.0;-321.0;227.0;-398.0;2319
-110.0;2335;?;?;266.0;?;-1066.0;-70.0;648.0;-424.0;2335
47.0;2107;?;?;139.0;?;-1101.0;-129.0;1003.0;-508.0;2107
224.0;?;?;?;145.0;?;-1053.0;-245.0;889.0;?;1369
463.0;?;-1387.0;?;35.0;?;-998.0;-546.0;470.0;?;1157
598.0;?;-1053.0;?;133.0;?;-534.0;-643.0;160.0;?;1204
660.0;?;-273.0;?;247.0;?;-131.0;-257.0;144.0;?;993
641.0;?;-109.0;?;304.0;?;-216.0;-100.0;518.0;-444.0;752
500.0;?;-440.0;?;478.0;-684.0;-233.0;-179.0;424.0;-383.0;584
410.0;?;-593.0;?;565.0;-607.0;-304.0;-321.0;460.0;-336.0;645
306.0;?;-516.0;?;507.0;-497.0;-338.0;-141.0;756.0;-289.0;600
336.0;?;-364.0;?;460.0;-392.0;-276.0;6.0;797.0;?;403
284.0;?;-459.0;-710.0;387.0;-339.0;-179.0;-89.0;286.0;?;366
291.0;?;-481.0;-624.0;280.0;-292.0;-183.0;-125.0;389.0;?;377
256.0;360;-323.0;-528.0;192.0;-256.0;-143.0;-206.0;478.0;?;360
169.0;274;-222.0;-443.0;204.0;-242.0;-17.0;-277.0;73.0;?;274
114.0;99;-85.0;-295.0;186.0;-130.0;81.0;-87.0;-206.0;?;99
167.0;147;27.0;-120.0;361.0;-90.0;116.0;-31.0;-642.0;?;147
191.0;166;11.0;-36.0;350.0;-76.0;103.0;-224.0;-183.0;90.0;166
92.0;?;-58.0;4.0;104.0;-85.0;-5.0;-180.0;233.0;113.0;317
85.0;?;-85.0;46.0;63.0;-81.0;-51.0;-186.0;-12.0;163.0;130
68.0;?;-121.0;26.0;71.0;-120.0;-164.0;-220.0;-88.0;172.0;40
12.0;?;-188.0;?;264.0;-114.0;-283.0;-186.0;-291.0;255.0;1567
-51.0;?;-358.0;?;608.0;-141.0;-344.0;-283.0;-457.0;334.0;2328
-89.0;?;-375.0;-286.0;1073.0;-85.0;-310.0;-468.0;-529.0;390.0;1260
-146.0;382;-291.0;-299.0;1434.0;-32.0;-327.0;-573.0;-593.0;446.0;382
-216.0;77;-199.0;-296.0;1729.0;38.0;-243.0;-668.0;-640.0;498.0;77
-181.0;64;-96.0;-173.0;2022.0;?;-215.0;-632.0;-636.0;541.0;64
-82.0;78;-47.0;65.0;2231.0;?;-202.0;-452.0;-660.0;582.0;78
-49.0;-10;-50.0;343.0;2404.0;?;-191.0;-413.0;?;601.0;-10
-12.0;-47;-23.0;660.0;2481.0;?;-150.0;-460.0;?;629.0;-47
15.0;-38;60.0;925.0;2617.0;?;-165.0;-384.0;?;637.0;-38
8.0;1;52.0;1150.0;2572.0;?;-185.0;-282.0;?;620.0;1
40.0;26;-87.0;1298.0;2510.0;?;-258.0;-169.0;?;653.0;26
123.0;-41;-141.0;1455.0;2474.0;?;-313.0;-215.0;?;668.0;-41
143.0;-17;?;1514.0;?;?;-315.0;-337.0;?;621.0;-17
153.0;34;?;1629.0;2426.0;?;-266.0;-148.0;?;550.0;34
260.0;-7;?;1741.0;2377.0;?;-245.0;-62.0;?;534.0;-7
256.0;20;?;1694.0;2465.0;?;?;92.0;?;530.0;20
258.0;28;?;1667.0;2487.0;?;?;193.0;?;424.0;28
299.0;-9;?;1662.0;2373.0;?;?;165.0;?;387.0;-9
425.0;?;14.0;1691.0;2288.0;?;113.0;138.0;-114.0;339.0;-2
417.0;?;209.0;1634.0;2166.0;108.0;160.0;100.0;-127.0;264.0;-6
440.0;?;119.0;1612.0;2087.0;8.0;52.0;184.0;-146.0;187.0;-8
471.0;?;-106.0;1502.0;2121.0;-62.0;-174.0;182.0;-131.0;147.0;10
432.0;?;-314.0;1517.0;2055.0;-94.0;-318.0;174.0;-103.0;131.0;7
393.0;?;-316.0;1428.0;1895.0;-131.0;-346.0;208.0;-212.0;99.0;39
377.0;?;-240.0;1364.0;1722.0;-116.0;-283.0;278.0;-442.0;69.0;45
377.0;?;-106.0;1251.0;1530.0;-125.0;-134.0;272.0;-514.0;67.0;11
364.0;?;9.0;1108.0;1260.0;-150.0;-119.0;199.0;-336.0;82.0;10
264.0;?;-34.0;970.0;1100.0;-139.0;-168.0;?;-310.0;77.0;0
249.0;?;-143.0;822.0;960.0;-173.0;-263.0;?;-405.0;44.0;-3
?;?;-272.0;712.0;852.0;-220.0;-329.0;?;-456.0;54.0;0
?;?;-307.0;592.0;779.0;-196.0;-361.0;?;-264.0;39.0;-27
?;?;-331.0;512.0;687.0;-262.0;-414.0;29.0;-202.0;61.0;-23
?;13;-381.0;495.0;576.0;-288.0;-414.0;-12.0;-157.0;73.0;13
?;20;-414.0;450.0;534.0;-291.0;-399.0;-49.0;-124.0;71.0;20
208.0;21;-417.0;425.0;455.0;-284.0;-431.0;-50.0;-148.0;118.0;21
205.0;9;-423.0;345.0;?;-248.0;-382.0;-104.0;-139.0;80.0;9
177.0;-5;-362.0;292.0;?;?;-321.0;-65.0;-52.0;60.0;-5
170.0;2;-276.0;261.0;?;?;-286.0;-39.0;-73.0;72.0;2
186.0;-14;-300.0;211.0;?;?;-270.0;-97.0;-78.0;72.0;-14
175.0;-40;-287.0;207.0;?;?;-252.0;-120.0;?;45.0;-40
138.0;-28;-298.0;172.0;?;?;-233.0;-85.0;?;54.0;-28
154.0;-15;-240.0;152.0;?;?;-207.0;-33.0;?;43.0;-15
?;-29;-183.0;133.0;?;?;?;-40.0;?;39.0;-29
?;-29;-154.0;104.0;?;?;?;22.0;-148.0;22.0;-29
?;-21;-71.0;121.0;133.0;?;?;78.0;-230.0;35.0;-21
?;-22;-76.0;140.0;170.0;?;?;63.0;-325.0;56.0;-22
?;-17;-43.0;128.0;118.0;?;?;83.0;-236.0;38.0;-17
?;-40;-32.0;125.0;109.0;?;?;56.0;-276.0;39.0;-40
?;-47;-49.0;121.0;101.0;?;?;119.0;-304.0;26.0;-47
?;5;-49.0;94.0;124.0;?;?;104.0;-392.0;30.0;5
?;29;-14.0;?;105.0;4.0;?;74.0;-426.0;26.0;29
?;-14;-33.0;?;81.0;-21.0;?;100.0;-337.0;15.0;-14
?;-32;-76.0;?;90.0;7.0;?;109.0;-367.0;15.0;-32
?;7;-18.0;?;53.0;-24.0;?;98.0;-343.0;-19.0;7
?;15;-3.0;?;113.0;-20.0;?;158.0;-281.0;-20.0;15
?;-16;-68.0;?;130.0;-29.0;-65.0;61.0;-274.0;-16.0;-16
?;-10;-72.0;?;90.0;-44.0;-45.0;80.0;-307.0;-4.0;-10
?;-6;-47.0;?;111.0;-49.0;-41.0;67.0;-323.0;-25.0;-6
-2.0;-33;-54.0;?;75.0;-41.0;-68.0;91.0;-179.0;-10.0;-33
-41.0;-9;?;?;77.0;-41.0;-108.0;52.0;-156.0;?;-9
1.0;7;?;?;120.0;-54.0;-59.0;104.0;-167.0;?;7
-38.0;-27;?;?;122.0;-70.0;-56.0;134.0;-217.0;?;-27
-21.0;-31;?;70.0;112.0;-83.0;-45.0;87.0;-200.0;?;-31
-57.0;-30;-55.0;86.0;61.0;-29.0;-62.0;96.0;-192.0;?;-30
-52.0;-23;-64.0;88.0;117.0;-64.0;-93.0;117.0;-117.0;?;-23
16.0;8;-93.0;90.0;88.0;-68.0;-64.0;49.0;-202.0;?;8
31.0;-1;-95.0;92.0;92.0;-59.0;-69.0;72.0;-218.0;?;-1
0.0;-35;-72.0;?;64.0;-50.0;-49.0;89.0;-199.0;?;-35
30.0;-22;-50.0;?;66.0;-26.0;-56.0;50.0;-150.0;?;-22
?;31;-77.0;?;49.0;-34.0;-18.0;63.0;-166.0;?;31
?;?;-56.0;?;70.0;-69.0;-22.0;33.0;-198.0;9.0;45
?;?;-74.0;?;39.0;-50.0;-80.0;-12.0;-200.0;2.0;4
?;?;-98.0;?;88.0;-27.0;-46.0;-15.0;-188.0;20.0;-7
?;?;-44.0;?;35.0;8.0;-26.0;14.0;-248.0;24.0;9
?;?;-69.0;?;15.0;-16.0;-31.0;46.0;-107.0;-3.0;-10
?;?;-115.0;59.0;54.0;-20.0;-50.0;-44.0;-160.0;22.0;14
?;?;-81.0;43.0;48.0;-19.0;-16.0;-1.0;-126.0;24.0;56
?;?;-35.0;39.0;42.0;-11.0;-11.0;40.0;-122.0;24.0;3
?;?;-22.0;49.0;32.0;-23.0;-16.0;-5.0;-78.0;?;-12
?;?;-42.0;47.0;16.0;1.0;-55.0;15.0;-105.0;?;31
?;?;-54.0;39.0;52.0;8.0;-45.0;52.0;-122.0;?;-6
?;?;-54.0;10.0;73.0;-29.0;-26.0;81.0;-162.0;?;-19
?;?;-23.0;67.0;64.0;-43.0;-28.0;71.0;-141.0;?;-4
?;?;-30.0;27.0;30.0;-10.0;-35.0;42.0;-116.0;-30.0;-40
?;-16;-34.0;29.0;42.0;-56.0;-6.0;90.0;-115.0;7.0;-16
?;-4;-58.0;48.0;30.0;-7.0;-5.0;74.0;-145.0;-21.0;-4
27.0;-15;-3.0;40.0;52.0;-4.0;17.0;58.0;-145.0;1.0;-15
-2.0;49;-47.0;32.0;47.0;-12.0;-24.0;60.0;-128.0;-6.0;?
1.0;3;-55.0;31.0;22.0;14.0;-45.0;62.0;-124.0;-15.0;3
-6.0;-24;-55.0;49.0;34.0;-22.0;3.0;58.0;-122.0;?;-24
30.0;10;-46.0;35.0;65.0;8.0;-16.0;42.0;-128.0;?;10
30.0;-33;-130.0;48.0;39.0;10.0;?;42.0;-89.0;?;-33
87.0;-24;-65.0;43.0;20.0;-22.0;?;12.0;-137.0;?;-24
3.0;-28;1.0;22.0;25.0;-23.0;?;38.0;-67.0;?;-28
30.0;-17;-50.0;41.0;56.0;-14.0;?;27.0;-95.0;?;-17
19.0;1;-58.0;83.0;92.0;1.0;?;18.0;-89.0;-2.0;1
48.0;5;-29.0;59.0;50.0;?;?;46.0;-116.0;-7.0;5
14.0;30;-24.0;73.0;84.0;?;?;27.0;-133.0;-41.0;30
15.0;3;-56.0;53.0;47.0;?;?;74.0;-139.0;-15.0;3
1.0;1;-37.0;62.0;45.0;?;?;35.0;-135.0;7.0;1
17.0;-16;-48.0;39.0;62.0;?;?;57.0;-120.0;0.0;-16
26.0;-9;-32.0;33.0;62.0;-59.0;?;53.0;-67.0;-1.0;-9
35.0;4;-65.0;70.0;43.0;11.0;?;14.0;-109.0;11.0;4
-22.0;-52;-19.0;5.0;23.0;-33.0;?;10.0;-48.0;-4.0;-52
-17.0;?;-54.0;20.0;8.0;-4.0;-28.0;26.0;-38.0;15.0;-40
19.0;?;-81.0;20.0;24.0;-21.0;?;17.0;-44.0;22.0;-11
?;?;-61.0;-28.0;47.0;-24.0;?;-13.0;-59.0;11.0;-3
?;?;-68.0;?;14.0;-9.0;?;26.0;-47.0;19.0;33
?;?;7.0;?;-4.0;5.0;8.0;8.0;-2.0;-19.0;10
?;?;-13.0;?;-65.0;26.0;1.0;-13.0;54.0;-2.0;-21
?;?;-39.0;?;-92.0;6.0;18.0;-36.0;89.0;-23.0;7
?;?;-74.0;?;-86.0;12.0;-7.0;-53.0;205.0;-23.0;1
?;?;-103.0;?;-126.0;36.0;-10.0;-92.0;258.0;-26.0;13
?;?;-24.0;?;-162.0;22.0;18.0;-66.0;412.0;?;13
?;?;-28.0;?;-125.0;41.0;?;-123.0;439.0;?;2
?;?;-72.0;?;-145.0;33.0;3.0;-123.0;473.0;?;11
?;-38;-90.0;?;-170.0;22.0;10.0;-108.0;606.0;?;-38
?;-10;-44.0;?;-256.0;19.0;34.0;-85.0;609.0;?;-10
?;6;-31.0;?;-319.0;14.0;52.0;-116.0;647.0;?;6
?;-10;2.0;?;-294.0;-10.0;-39.0;-157.0;766.0;?;-10
37.0;-5;-143.0;?;-379.0;-35.0;-88.0;-255.0;782.0;?;-5
-41.0;-50;-171.0;?;-580.0;-11.0;-154.0;-214.0;849.0;?;-50
-69.0;-10;-101.0;-677.0;-811.0;-54.0;-81.0;-198.0;870.0;?;-10
-116.0;22;-95.0;-813.0;-1032.0;-53.0;-68.0;-235.0;951.0;?;22
-190.0;-25;-103.0;-1056.0;-1338.0;-156.0;-49.0;-237.0;971.0;?;-25
-177.0;-7;-161.0;-1281.0;-1535.0;-112.0;-115.0;-209.0;879.0;?;-7
-178.0;6;-251.0;-1372.0;-1763.0;-160.0;-158.0;-226.0;892.0;?;6
-166.0;-38;-175.0;-1532.0;-1982.0;-225.0;-154.0;-263.0;784.0;?;-38
-159.0;-26;-86.0;-1623.0;-2157.0;-320.0;-139.0;-299.0;642.0;?;-26
-65.0;11;-81.0;-1737.0;-2334.0;-298.0;-52.0;-437.0;491.0;?;?
-36.0;1;-42.0;-1809.0;-2476.0;-271.0;4.0;-447.0;294.0;-75.0;?
23.0;4;-4.0;-1826.0;-2633.0;-255.0;54.0;-393.0;133.0;-62.0;?
26.0;20;43.0;-1926.0;-2824.0;-223.0;126.0;-467.0;211.0;-84.0;?
-35.0;-6;?;-1961.0;-2955.0;-219.0;149.0;-260.0;220.0;-114.0;?
94.0;-33;?;?;-3043.0;-130.0;164.0;-172.0;-2.0;-116.0;?
92.0;-24;?;?;-2996.0;-104.0;178.0;-292.0;-154.0;-138.0;-24
22.0;-48;?;?;-3138.0;-121.0;119.0;-98.0;-342.0;-123.0;-48
249.0;-58;?;?;-2958.0;-98.0;-8.0;151.0;-516.0;-161.0;-58
405.0;-31;?;-1443.0;-2872.0;-88.0;-18.0;115.0;-311.0;-167.0;-31
367.0;-23;?;-1290.0;-2881.0;-64.0;-8.0;267.0;112.0;-202.0;-23
471.0;4;?;-1148.0;-2598.0;-22.0;3.0;129.0;41.0;-257.0;4
427.0;-5;?;-1138.0;-2414.0;-127.0;?;57.0;146.0;-238.0;-5
343.0;-43;?;-1078.0;-2311.0;-127.0;?;64.0;368.0;-225.0;-43
404.0;-22;?;-1007.0;-2192.0;-152.0;?;206.0;437.0;-232.0;-22
412.0;10;?;-802.0;-2119.0;-153.0;?;109.0;523.0;-257.0;10
335.0;19;?;-650.0;-1961.0;-99.0;?;63.0;440.0;-292.0;19
267.0;22;?;-468.0;-1837.0;-106.0;?;60.0;427.0;-328.0;22
207.0;9;?;-448.0;-1658.0;-60.0;?;84.0;568.0;-350.0;9
95.0;-29;?;-381.0;-1492.0;24.0;?;238.0;579.0;-287.0;-29
101.0;-71;-52.0;-303.0;-1329.0;119.0;?;226.0;620.0;-343.0;-71
225.0;-114;-9.0;?;-1029.0;81.0;?;148.0;626.0;?;-114
219.0;-167;27.0;?;-791.0;27.0;?;-234.0;443.0;?;-167
354.0;-170;113.0;?;-537.0;-11.0;?;-536.0;91.0;?;-170
322.0;-95;65.0;?;-240.0;7.0;?;-555.0;86.0;?;-95
238.0;-59;-14.0;?;-127.0;6.0;?;-538.0;211.0;?;-59
192.0;-58;-98.0;?;-34.0;-39.0;138.0;-318.0;401.0;?;-58
42.0;-2;-134.0;-101.0;-1.0;-81.0;?;-345.0;609.0;?;-2
35.0;45;-135.0;-52.0;62.0;-93.0;?;-166.0;372.0;?;45
-3.0;60;-200.0;-45.0;11.0;-152.0;?;-130.0;297.0;?;60
21.0;76;-315.0;-78.0;26.0;-186.0;?;-187.0;?;?;76
27.0;157;-322.0;-64.0;54.0;-233.0;?;-180.0;145.0;?;157
69.0;181;-290.0;-25.0;127.0;-215.0;?;-119.0;-16.0;-131.0;181
102.0;183;-251.0;-17.0;130.0;-198.0;?;-74.0;-146.0;-184.0;?
98.0;274;-197.0;18.0;84.0;-124.0;?;-96.0;-257.0;-117.0;?
-31.0;235;-136.0;5.0;4.0;-94.0;?;-23.0;-55.0;-129.0;?
85.0;228;-169.0;32.0;-57.0;?;?;75.0;184.0;-102.0;?
130.0;126;-168.0;76.0;-128.0;?;?;10.0;103.0;-111.0;?
222.0;-148;-116.0;109.0;-245.0;?;?;-36.0;?;-81.0;?
412.0;-199;-59.0;156.0;-425.0;?;?;-51.0;?;-96.0;?
552.0;-134;-81.0;?;-643.0;?;-74.0;-84.0;?;-51.0;?
651.0;152;-135.0;?;-869.0;?;-46.0;-393.0;?;6.0;?
258.0;660;-105.0;?;-57.0;?;-76.0;13.0;?;48.0;?
64.0;877;-186.0;?;93.0;?;-107.0;163.0;?;52.0;?
?;810;-193.0;?;46.0;?;-90.0;?;?;99.0;?
?;759;-90.0;?;14.0;-69.0;-34.0;?;?;105.0;759
?;712;-65.0;?;58.0;-103.0;-40.0;?;?;126.0;712
?;646;-201.0;139.0;-12.0;-125.0;-123.0;?;?;165.0;646
?;562;-252.0;218.0;-188.0;-95.0;-178.0;?;-220.0;182.0;562
?;653;-228.0;174.0;-390.0;-179.0;-195.0;?;-306.0;215.0;653
?;?;-207.0;22.0;-479.0;-205.0;-215.0;-294.0;-195.0;249.0;996
?;?;-335.0;-64.0;-683.0;-262.0;-353.0;-355.0;5.0;313.0;1138
?;?;-522.0;-200.0;-726.0;-307.0;-474.0;-493.0;-231.0;395.0;1268
?;?;-686.0;-374.0;-703.0;-348.0;-629.0;-684.0;-414.0;482.0;1928
?;?;-746.0;-464.0;?;-379.0;-657.0;-887.0;-728.0;550.0;2702
?;?;-788.0;-473.0;-343.0;-348.0;-649.0;-1130.0;-1324.0;578.0;3013
1511.0;?;-772.0;-564.0;124.0;-385.0;-611.0;-1337.0;-2021.0;607.0;2230
1696.0;?;-769.0;-682.0;633.0;-509.0;-682.0;-1872.0;-2555.0;630.0;89
1804.0;?;-900.0;-771.0;949.0;-720.0;-862.0;-1929.0;-2481.0;684.0;-1337
1793.0;?;-1053.0;-628.0;1061.0;-852.0;-1075.0;-1699.0;-2278.0;687.0;-580
1838.0;?;-1197.0;-372.0;1072.0;-826.0;-1183.0;-1640.0;-2175.0;646.0;55
1480.0;-156;-1176.0;-277.0;1047.0;-853.0;-1145.0;-1815.0;-2280.0;633.0;-156
898.0;-18;-1087.0;-87.0;855.0;-969.0;-1182.0;-1385.0;-2413.0;660.0;-18
728.0;0;-1165.0;375.0;702.0;-964.0;-1223.0;-1071.0;-2198.0;618.0;0
625.0;-44;-1180.0;622.0;412.0;-966.0;-1213.0;-1200.0;-1670.0;654.0;-44
367.0;-21;-1206.0;?;-52.0;-1028.0;-1145.0;-1373.0;-1480.0;637.0;-21
196.0;-104;-1101.0;?;-217.0;-1012.0;-1033.0;-1302.0;?;656.0;-104
30.0;-113;-1045.0;?;-268.0;-1025.0;-994.0;?;?;678.0;-113
-55.0;-94;-1102.0;?;-241.0;-1027.0;-974.0;?;?;671.0;-94
