MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
?;0;0;3;30;1;0;0;0;0
260014;0;0;3;30;1;0;0;0;0
260014;0;0;4;?;1;?;?;0;0
260014;0;0;5;17;1;0;0;?;0
260014;0;?;6;13;?;0;0;0;?
260014;0;?;6;13;1;0;0;0;0
260014;0;0;7;34;1;0;0;0;?
260014;0;0;?;?;1;0;0;0;0
260014;0;0;7;?;?;0;0;0;0
?;?;0;?;28;1;0;?;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;?;7;22;1;0;0;0;0
260014;0;0;?;32;1;0;0;0;0
260014;0;?;9;32;1;0;0;0;0
260014;0;0;8;?;1;0;0;0;0
260014;0;0;8;31;?;0;?;0;?
260014;0;?;7;28;1;0;0;0;0
260014;0;0;4;21;1;?;0;0;?
?;?;0;6;?;1;0;0;0;0
260014;?;0;?;31;1;0;0;0;0
260014;0;0;5;31;?;0;0;0;0
?;0;0;?;?;1;0;?;?;0
260014;?;0;5;27;1;?;?;0;0
260014;?;0;?;35;?;0;?;0;0
260014;0;0;9;53;1;0;0;0;0
260014;0;0;9;53;?;0;?;?;0
260014;?;?;?;29;?;?;0;0;0
260014;?;?;5;?;1;?;0;0;0
260014;0;0;5;23;1;0;0;0;0
260014;?;0;7;?;1;0;0;0;?
260014;0;0;7;26;1;0;0;?;?
260014;0;?;6;17;1;0;0;?;?
260014;?;0;6;42;1;0;0;0;0
259057;0;?;-56;?;1;0;0;?;-2001
?;0;-26071;-56;-325;?;0;?;0;-2001
256186;0;?;-103;?;1;?;0;0;0
249458;?;?;-41;-377;1;0;0;0;-1015
243542;0;-72790;-29;-341;?;0;0;?;0
240352;0;?;-73;-790;1;0;?;?;0
240352;?;-61248;-73;-790;1;?;0;0;0
233218;0;-102718;?;?;1;0;0;0;0
?;0;-102718;62;-90;1;?;0;0;?
230260;0;-97353;-62;-451;1;0;?;0;0
224170;0;-82012;?;?;1;0;0;0;0
220748;?;?;-34;-379;1;0;0;0;1015
220748;0;-87203;?;-379;1;0;?;0;1015
213875;0;?;?;-637;1;?;0;0;?
207698;0;-81693;-89;-411;1;?;?;0;?
204015;0;-65192;-46;-402;1;0;0;0;0
197461;0;-75197;-150;140;1;?;0;0;0
197461;0;?;-150;140;1;0;0;0;0
194416;0;-68034;-156;-425;?;0;?;0;0
187369;0;?;-54;?;1;0;0;?;0
183860;0;?;-78;-305;1;0;0;0;0
183860;0;?;?;-305;1;0;0;0;0
177219;0;-96483;24;-628;1;0;0;0;0
177219;0;?;24;-628;?;0;0;0;0
?;0;-69194;1;-523;1;0;0;0;0
173623;0;-69194;1;-523;1;0;0;?;0
163299;0;?;?;-756;1;0;0;0;?
163299;0;?;-134;-756;1;0;?;0;0
157296;0;-70615;?;-791;1;0;0;?;0
?;0;-85869;-245;34;1;0;0;?;2030
147610;0;?;?;-273;1;0;0;0;0
141607;?;-65279;-117;-196;?;0;0;0;1015
141607;0;-65279;-117;-196;1;?;0;0;1015
?;0;-90741;-83;-232;?;0;0;0;-1015
131370;?;-81200;?;-393;1;0;0;0;-1015
128238;0;?;31;-526;1;0;0;0;0
122003;0;?;-62;-887;1;0;?;0;?
?;0;-84042;-62;?;1;0;0;?;1015
118262;0;-84216;-30;-204;1;0;0;0;0
118262;0;?;-30;-204;1;0;0;?;0
111447;0;-74936;-134;-341;1;?;?;0;?
105212;?;-81229;-61;-66;1;0;0;0;0
105212;0;?;-61;-66;?;0;0;0;0
101529;0;-68701;?;?;1;0;0;0;?
95352;0;?;-62;-328;1;0;?;0;?
92249;0;-85985;-187;?;1;0;0;0;?
85753;0;-67338;-155;-534;1;0;0;0;0
85753;0;?;?;-534;1;0;?;0;0
?;0;-65395;26;-548;1;0;0;0;?
?;0;?;?;-6;1;0;?;0;-1015
?;0;?;-15;12;?;0;0;0;1015
70470;0;-90248;-15;12;1;0;0;0;1015
?;0;?;-178;-136;1;?;0;0;-1015
66642;0;-81026;-178;?;1;0;0;0;-1015
?;?;-71427;?;-625;1;0;0;0;?
57043;0;-75864;-165;-334;1;0;0;0;0
50228;0;-69339;-193;?;?;0;0;0;?
50228;?;-69339;-193;-1050;1;0;0;0;0
43906;0;-83462;-196;-328;1;0;0;?;-1015
40716;?;?;-192;-417;1;0;?;0;0
?;0;-73515;-105;-786;1;0;0;0;0
30798;?;-76850;-111;-328;1;0;0;0;1015
?;0;-76850;-111;-328;1;0;?;0;1015
24389;0;-72645;-115;?;1;0;0;0;?
22040;0;-4495;-180;-164;1;0;0;0;0
22040;0;?;-180;-164;1;0;0;0;0
?;?;0;-36;?;?;0;0;0;0
22011;1;0;?;-173;1;0;0;0;0
22011;1;?;-36;-173;1;0;0;0;0
22011;1;?;-37;-169;1;0;0;?;?
22011;1;0;?;?;1;?;0;?;0
22011;1;?;-39;?;1;0;0;0;?
?;1;0;-39;?;1;0;0;?;0
?;1;0;-36;-167;1;0;0;0;0
22011;1;0;-39;?;?;0;?;0;0
22011;1;?;-40;?;1;0;0;0;0
22011;1;0;-40;-165;1;0;?;0;0
22011;1;0;-36;?;1;0;0;?;0
22011;1;0;-37;?;1;0;0;0;0
22011;1;0;-34;-160;1;0;0;0;0
22011;1;0;-40;-175;1;0;0;?;0
22011;1;0;-40;-175;1;0;0;0;0
22011;1;0;-40;-175;1;0;0;0;0
22011;1;0;-36;-169;1;0;0;0;0
22011;1;0;-38;?;1;?;0;0;0
22011;1;0;-38;-182;1;?;?;0;0
?;1;0;-35;-179;1;0;0;0;0
22011;1;0;-35;-179;1;0;0;0;0
22011;1;?;-40;?;1;0;?;0;0
22011;1;0;-37;-174;?;0;0;0;0
22011;?;0;-28;-177;?;?;0;?;0
22011;1;0;-28;?;1;0;?;0;?
26390;0;?;195;?;1;0;0;0;1015
29522;0;85956;112;?;1;?;?;?;0
35757;0;89117;166;917;1;0;0;0;0
39527;0;82186;209;?;1;0;0;0;0
39527;0;?;209;107;1;?;0;0;0
39527;?;82186;209;107;1;0;0;?;?
45907;0;90045;110;433;1;0;0;0;?
?;0;86478;225;52;?;0;0;0;1015
55767;?;?;179;425;?;0;0;0;0
?;0;?;?;425;1;0;0;?;0
62234;0;74588;148;543;1;0;0;?;0
65685;?;82360;?;?;?;0;0;0;0
?;0;?;74;541;1;0;0;0;0
?;?;59537;72;?;1;0;0;?;0
75603;0;?;72;?;1;0;?;0;?
82099;0;82476;55;117;1;0;0;0;-1015
88798;0;81693;158;355;1;?;0;?;0
?;0;87696;139;?;?;0;0;0;1015
92481;0;87696;139;557;1;0;0;0;1015
?;?;89581;-48;735;1;0;?;?;0
98484;0;89581;-48;?;1;0;0;0;0
101529;0;?;155;?;1;0;0;0;?
108257;0;88653;77;?;1;0;?;0;?
?;0;75342;?;-37;?;0;0;0;1015
114318;?;75342;?;-37;1;?;0;?;1015
?;0;?;0;-21;1;0;0;0;0
124642;0;91988;?;311;1;0;0;0;0
127687;0;95439;28;716;1;0;0;0;0
?;0;95439;28;716;1;0;0;0;?
?;0;72732;?;305;1;0;?;?;0
138011;0;57536;142;-202;?;0;0;0;0
138011;?;57536;142;-202;1;0;0;0;0
?;0;71717;162;185;?;0;0;0;0
150104;0;72935;62;?;1;0;?;0;?
154019;0;83723;111;?;1;0;0;0;0
154019;0;83723;111;304;1;0;?;?;0
?;0;?;212;?;1;0;0;?;?
166257;0;?;-35;746;1;0;0;0;?
?;0;56173;112;?;1;0;0;0;0
170172;?;?;112;619;1;0;0;0;0
176581;0;90712;115;652;1;0;?;0;0
179684;0;86246;197;?;?;0;0;0;1015
186673;0;82012;58;849;1;0;?;?;?
190008;0;65163;17;371;1;0;0;0;0
190008;0;65163;17;?;1;0;0;?;0
196011;0;78068;?;707;?;0;0;0;1015
196011;0;78068;179;707;1;0;0;?;1015
199230;0;63278;201;?;1;0;0;0;0
206973;0;87522;?;-35;1;0;0;0;0
206973;0;87522;204;-35;1;0;0;0;0
?;?;99528;-10;479;1;0;?;0;?
216340;?;100572;?;32;1;?;0;0;0
220023;?;66294;?;?;1;0;0;0;0
226171;?;83810;12;?;?;0;0;0;?
226171;0;83810;12;118;1;?;0;0;0
232493;0;70992;161;738;?;0;0;0;0
236437;0;87348;35;?;1;0;0;0;0
242440;?;96019;68;-508;1;0;0;0;-1015
242440;0;96019;68;-508;1;0;0;0;-1015
248762;?;87348;174;?;1;?;?;0;1015
?;0;64612;?;183;?;0;0;0;0
252416;?;64612;51;183;?;0;0;0;?
258593;?;?;?;600;1;?;?;0;1015
261870;0;93206;15;157;?;0;?;0;1015
261870;0;93206;15;157;1;0;?;?;1015
269004;0;65540;72;11;1;0;0;0;0
272426;0;?;?;?;1;0;0;0;0
?;0;?;135;603;1;?;0;0;1015
?;0;?;167;352;1;0;0;0;0
281474;0;?;167;?;1;?;0;0;0
288753;0;93757;69;-309;1;0;?;0;1015
291798;0;69977;65;531;1;0;0;0;0
298207;?;?;90;529;1;0;0;0;?
298207;0;93380;90;529;1;0;0;0;0
304993;0;93960;-7;526;1;0;0;0;-1015
308357;0;70876;?;160;1;0;0;0;?
314360;0;61828;113;676;1;0;?;0;1015
314360;?;61828;113;?;1;0;0;0;1015
314360;0;61828;113;676;1;0;0;0;1015
318043;0;82012;164;?;?;?;0;?;0
324046;?;90219;27;631;1;?;?;0;?
330513;?;100137;109;440;1;0;?;0;-1015
334051;0;66555;79;759;1;0;0;0;1015
334051;0;66555;?;759;1;0;0;?;1015
340692;?;68266;152;844;1;0;0;0;0
343969;0;76154;54;707;1;?;0;0;?
351161;0;83288;150;615;1;0;0;?;1015
351161;0;83288;150;615;1;0;0;0;?
354525;0;90625;?;4;1;?;0;0;0
?;0;78416;?;181;1;0;?;0;?
367082;0;95352;?;393;1;0;0;0;0
371171;0;?;85;790;1;?;0;0;0
371171;0;83114;?;790;1;0;0;0;?
371171;?;?;85;790;1;0;0;0;0
377319;0;78358;84;284;1;0;0;0;0
?;?;93293;225;467;1;0;0;0;-1015
387411;0;90886;185;?;1;0;0;0;0
389934;0;40774;97;826;1;0;?;0;-2001
389934;0;40774;97;826;1;?;0;0;-2001
389992;0;0;70;315;1;0;?;0;0
389992;0;0;70;317;?;?;0;1;0
389992;?;0;69;?;1;0;0;?;0
389992;0;0;?;313;1;0;0;1;?
?;0;0;69;319;?;0;0;1;?
389992;0;?;70;309;1;0;0;1;0
389992;0;0;71;?;1;0;0;1;0
389992;0;0;69;329;?;0;?;1;0
389992;0;?;69;329;1;0;?;?;0
389992;0;0;69;329;1;0;0;1;0
389992;0;?;?;305;?;0;0;1;0
389992;?;0;67;309;1;0;0;1;0
389992;0;?;71;307;1;0;0;1;0
389992;0;0;71;307;?;0;?;1;0
389992;0;?;?;309;1;0;0;?;?
389992;?;?;74;?;?;0;0;1;0
389992;?;0;69;336;1;0;0;1;0
389992;0;0;69;336;1;0;?;1;0
389992;0;0;73;?;1;?;0;1;0
389992;0;0;71;311;1;0;0;1;0
389992;0;0;68;315;?;0;?;1;?
389992;0;0;?;?;1;?;0;1;0
389992;0;0;?;317;1;0;0;1;0
389992;0;0;?;?;1;0;?;1;0
389992;0;0;-142;307;1;?;0;1;0
386019;?;-66091;-70;-888;1;0;0;0;?
382713;0;-81461;-102;-342;1;0;0;0;?
375376;?;?;4;-255;1;0;0;?;0
372418;?;-86275;?;-801;1;0;0;?;?
372418;0;-86275;-133;-801;1;0;0;0;0
366154;0;-100369;-146;?;1;0;0;0;-1015
363109;0;?;?;-504;1;0;0;0;0
?;0;-87290;-75;-191;?;0;0;0;-1015
?;0;?;-75;-191;1;0;?;?;-1015
350175;0;-89639;-73;184;1;0;?;0;?
346956;0;-74240;-41;?;?;0;0;0;?
346956;0;?;-41;46;1;0;0;0;0
340489;?;-80272;-143;-208;1;0;?;?;?
337270;0;-71746;-75;-1133;1;0;0;?;1015
337270;0;-71746;-75;-1133;1;0;0;0;?
330803;0;-89030;?;-635;?;0;?;?;?
327207;0;?;-244;-179;1;0;0;0;?
320566;0;-89291;-80;-597;1;0;0;0;0
314244;0;-97875;-232;-599;?;0;0;0;0
314244;0;-97875;?;-599;1;0;0;0;0
311199;0;-67512;-54;-278;?;0;0;0;0
304152;0;?;-37;-368;?;0;0;0;2030
300788;0;-85637;-89;-538;1;?;0;0;-1015
294785;0;?;?;160;1;0;0;0;0
294785;0;-72355;-194;160;1;0;0;?;?
294785;0;-72355;-194;160;1;0;0;0;0
290957;0;-73283;-121;222;1;0;0;?;0
284722;0;-97092;-83;-106;1;0;?;?;?
278458;0;-74240;-105;30;1;0;0;?;0
278458;0;-74240;-105;30;1;0;0;0;0
?;0;?;-163;-697;1;0;?;0;?
268482;0;-92104;?;-483;1;?;0;0;0
265350;0;?;-33;-153;1;0;0;0;0
258796;0;?;-36;-600;?;0;0;0;0
258796;0;-65685;-36;-600;1;0;?;0;?
252706;0;-64989;54;88;1;?;0;0;0
249574;0;-75284;-44;-747;1;0;0;0;0
242933;0;-95642;?;?;1;0;?;0;0
?;0;-95642;-26;-300;1;0;0;0;0
239656;0;-82969;?;-839;1;0;0;0;1015
233102;0;-85956;87;?;?;0;0;0;1015
233102;?;-85956;87;-355;1;0;0;0;1015
227186;0;-92742;-180;?;1;0;0;0;1015
223010;0;-84477;-190;-294;?;0;0;0;-1015
223010;0;-84477;?;?;1;0;0;0;-1015
217036;0;-82476;-2;-843;1;0;0;0;?
?;?;-92684;?;-198;1;0;0;0;0
207031;?;-98745;?;?;1;0;0;0;0
207031;0;-98745;-116;-406;1;0;0;0;0
203580;0;-72848;-184;-392;1;0;0;0;-1015
197258;0;-69252;-59;-191;1;0;0;0;0
190849;0;-65772;-56;?;1;0;0;0;1015
187166;0;-100456;-101;-432;1;?;0;0;?
187166;?;?;-101;-432;1;0;0;0;0
?;0;-100456;-101;?;?;0;0;0;0
180525;0;-82882;?;-233;1;0;0;0;?
?;0;-75081;?;-218;1;0;?;0;0
170375;0;-70093;-198;-559;1;0;0;0;0
167243;0;-87696;-16;-717;1;?;?;0;0
167243;0;-87696;-16;-717;1;0;?;?;0
161327;?;-102109;30;?;1;0;0;0;0
157267;0;-66004;-132;-730;1;0;0;?;0
150945;0;-84013;-94;-855;1;0;0;0;?
150945;0;-84013;-94;-855;1;0;0;0;0
?;0;-71920;-30;?;?;?;0;0;-1015
?;0;-696;26;-133;1;0;0;0;3016
140012;0;-4640;?;?;?;0;0;0;1015
?;0;-4640;-35;-149;1;0;?;0;1015
140012;0;0;-33;-163;1;0;0;?;0
140012;0;0;-33;-163;1;0;?;0;0
140012;0;0;-33;-150;1;0;0;?;0
140012;0;0;-36;-153;1;0;0;0;?
140012;0;0;-28;?;?;0;0;0;0
140012;0;0;?;-154;1;0;0;?;?
?;0;0;-28;-154;?;0;0;0;0
140012;0;?;?;-150;?;0;0;0;0
?;0;?;-34;-157;1;?;0;?;?
?;0;0;-34;-157;1;0;0;0;0
140012;0;?;-36;-146;1;0;0;0;?
140012;?;0;?;-145;1;0;0;0;0
140012;0;0;-31;-145;1;0;0;0;?
140012;0;?;-37;-157;1;0;0;0;?
?;?;0;-37;-157;1;?;0;0;?
140012;?;0;-31;?;?;?;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-33;?;?;0;0;0;0
140012;?;0;?;-152;1;0;0;0;0
140012;0;?;?;-152;1;?;?;0;0
140012;0;0;-34;-157;1;0;0;?;?
140012;0;0;-34;-157;1;?;0;0;?
140012;0;0;-33;-159;1;0;0;0;0
?;0;?;-33;-159;1;0;0;0;0
140012;?;0;-32;-152;1;0;?;0;?
140012;0;0;-33;-157;?;0;0;0;0
?;0;?;?;-138;1;0;0;0;0
140012;0;?;-34;-167;?;0;0;?;0
140012;0;0;-34;-167;?;?;0;0;0
140012;0;0;-33;-145;1;?;0;?;0
140012;0;0;-33;-145;?;?;0;0;0
140012;0;?;-36;-136;1;0;0;0;0
140012;0;0;-34;-142;1;0;0;0;0
?;?;?;-34;-142;1;0;?;?;0
140012;0;0;-32;-152;1;0;0;0;0
140012;0;0;-34;-138;1;0;0;0;?
140012;0;?;-39;-156;1;0;0;0;?
?;?;0;-31;-156;?;0;0;?;?
?;0;0;-31;-156;1;0;?;?;0
140012;0;0;-31;-158;1;0;0;0;0
140012;0;0;-30;-158;1;?;0;0;0
140012;0;?;-33;-146;1;0;0;0;?
?;0;0;?;-146;1;?;0;0;0
140012;0;0;-33;-144;1;0;0;0;?
140012;0;0;-32;-145;1;0;?;0;0
?;0;0;-31;-167;1;0;0;0;0
140012;0;0;-31;-167;?;0;?;0;0
140012;0;0;-36;-161;?;0;0;0;?
?;0;0;-36;-161;1;0;?;0;0
?;0;0;-33;?;?;0;0;0;?
140012;0;0;?;-144;1;0;?;?;?
140012;?;0;-30;-152;1;0;?;?;0
140012;?;0;-30;-152;1;0;0;0;0
140012;0;0;-34;-152;1;?;0;0;0
140012;0;0;-36;-152;1;0;0;0;?
140012;0;0;-33;-167;1;0;0;0;0
140012;0;0;-36;-169;1;0;?;0;0
140012;0;0;-36;-169;1;0;?;0;?
140012;0;0;-33;?;1;0;0;0;?
?;0;?;-34;-134;1;0;0;?;0
140012;?;?;?;-134;1;0;0;0;?
?;0;0;-33;?;?;0;?;0;0
140012;0;0;-36;-157;1;0;0;?;?
140012;0;0;?;-157;1;0;0;0;0
140012;0;0;-32;-155;1;0;0;0;0
140012;0;0;-36;-150;1;0;0;?;0
?;0;0;-32;?;1;0;0;0;0
?;?;0;?;-156;1;0;0;?;0
140012;0;0;-33;-169;1;0;0;0;0
?;?;0;?;-153;1;0;?;?;0
140012;0;0;?;?;1;?;0;0;0
140012;0;0;-33;-145;1;0;0;?;?
140012;0;0;-33;-145;1;0;0;0;0
140012;0;?;-35;-152;1;?;0;0;0
140012;?;0;-35;-152;1;0;0;?;0
140012;0;0;-32;?;1;0;0;0;0
?;0;?;-35;-157;1;?;?;0;0
140012;0;0;?;-163;1;0;0;0;0
?;0;0;-31;-163;1;0;0;0;0
140012;?;0;-34;-146;1;0;0;0;0
140012;0;0;-31;-169;?;0;0;?;0
140012;0;0;-31;-144;?;?;0;0;0
140012;?;0;-37;?;1;0;0;0;0
140012;0;0;-37;?;?;0;?;0;0
?;0;0;-29;-152;1;0;0;0;0
?;0;0;-31;-150;1;0;?;0;0
140012;?;0;-35;-156;1;0;0;0;0
140012;0;0;-35;-156;1;0;0;0;?
140012;0;?;-34;-159;1;0;?;0;0
?;0;0;-33;?;1;0;0;0;0
?;0;?;-33;-152;1;0;0;0;?
?;?;0;-33;-140;1;0;?;0;0
140012;0;?;?;-140;?;?;?;0;?
?;0;?;-30;?;1;0;0;0;?
140012;?;0;-35;-138;1;0;0;0;0
140012;0;0;-34;-157;1;0;0;0;0
140012;?;0;?;-154;?;0;0;0;0
140012;0;?;-33;-154;?;0;0;0;0
140012;0;0;-35;-152;1;0;0;0;0
140012;0;0;?;-152;?;0;0;0;?
140012;0;0;-29;-142;1;0;0;?;?
140012;0;0;?;?;1;0;0;0;0
140012;0;0;?;-145;1;0;0;0;0
139229;0;-30943;-232;?;1;0;0;0;-986
?;?;-30943;-232;?;1;?;0;0;-986
136184;0;-66352;-192;?;1;0;0;0;-1015
129398;0;-78213;-30;-730;1;?;0;0;0
129398;0;-78213;-30;?;?;0;?;0;0
126034;?;?;-91;125;1;0;0;0;?
120031;?;-65424;-59;-417;1;0;?;0;1015
113535;0;-69223;-105;8;1;?;0;0;0
113535;0;-69223;-105;8;1;0;0;?;0
110171;0;-82476;-200;-190;1;0;0;0;1015
103849;0;-84419;-250;-877;1;0;?;0;0
100659;0;-97817;?;-545;1;0;0;0;-1015
94105;0;?;-91;-221;1;0;?;0;0
94105;0;-69136;-91;-221;1;0;?;?;?
87928;0;?;-196;43;1;0;0;0;-1015
81374;0;?;?;-327;1;0;0;?;0
?;0;-71804;-84;-327;1;0;0;0;0
?;?;-71804;-84;-327;1;?;0;0;0
74733;0;?;-18;-158;1;?;?;0;0
74733;?;-83549;-18;-158;1;0;0;0;0
68730;?;?;9;-691;?;0;0;0;0
65540;0;-88943;-159;?;?;0;?;?;0
58812;0;?;-97;?;1;0;0;?;0
52896;0;-73399;?;-333;1;0;0;0;0
52896;0;-73399;-175;-333;?;0;0;?;0
49764;?;-82447;-22;-119;?;0;0;0;-1015
43384;0;-67338;-212;-460;1;?;0;0;1015
?;0;-88102;1;?;1;?;0;0;0
36801;0;-88102;1;45;1;0;0;?;0
36801;0;-88102;1;45;?;0;0;0;0
?;0;-71166;-178;?;?;0;0;0;1015
27289;0;?;-127;-792;1;0;0;0;?
22098;?;-28652;-40;-162;1;0;?;?;2001
22011;0;-15805;-40;-656;1;?;0;0;?
22011;0;?;-40;-656;?;0;0;0;0
22011;0;0;-38;?;1;0;0;0;?
22011;1;0;-41;?;1;0;0;?;0
22011;?;0;-39;-182;1;0;?;0;0
?;1;?;-40;-179;?;0;0;0;0
22011;1;0;-40;?;1;0;0;0;?
22011;1;0;-38;-169;1;0;0;0;0
22011;1;0;?;-186;?;0;0;0;0
22011;1;0;-40;-177;1;0;?;?;0
22011;1;0;-40;-177;1;0;0;0;0
22011;1;0;-40;-178;?;0;?;0;0
22011;1;?;?;-178;1;0;0;0;0
22011;1;0;-40;?;1;0;0;0;0
?;1;0;-39;-190;1;0;0;0;0
22011;?;0;-40;?;1;0;0;0;0
22011;1;?;-40;-182;?;0;0;0;?
?;1;0;-41;-182;1;?;0;0;0
?;1;0;-40;-168;1;?;0;0;0
22011;1;0;?;-174;1;0;0;0;?
22011;?;0;-38;-174;?;0;0;0;?
?;1;?;?;-178;1;0;0;?;0
?;1;?;-38;?;1;0;0;?;0
22011;?;0;-39;-177;1;0;0;0;0
22011;1;0;-40;-169;1;0;0;0;0
?;1;0;?;-169;1;?;0;0;?
22011;1;0;-40;-169;1;0;0;0;?
22562;0;?;?;1009;1;0;0;0;?
25520;0;76299;?;122;1;0;0;?;-1015
32306;0;?;174;929;1;0;0;0;-1015
32306;0;?;174;929;1;?;0;0;-1015
38309;0;83056;156;313;?;0;0;0;?
41267;0;100224;92;319;1;0;0;0;0
48082;0;75632;154;?;1;?;0;0;-1015
54085;0;84158;56;?;1;?;0;0;0
54085;0;84158;56;739;1;?;0;0;0
57362;0;66352;252;484;1;0;0;?;1015
63829;0;66758;43;829;1;0;0;0;1015
69919;0;73950;124;226;1;0;0;0;1015
69919;0;73950;124;226;?;0;0;0;1015
73196;0;?;33;196;1;0;0;0;0
79779;0;72094;?;?;1;0;0;0;0
79779;0;72094;34;743;1;0;?;0;0
82882;0;80156;78;-88;1;0;0;0;-1015
89059;0;74182;-16;-98;1;?;0;0;0
89059;?;74182;-16;-98;?;0;?;0;0
95700;0;?;33;-12;1;0;0;0;1015
?;0;90799;23;?;1;0;?;0;?
105038;0;76125;103;?;1;0;0;?;1015
108721;0;94337;-54;669;1;0;0;0;0
108721;0;94337;-54;669;1;0;0;0;0
115217;?;96947;?;356;1;0;0;?;0
121365;0;89117;98;244;?;0;0;0;0
125048;0;68034;116;-152;1;0;?;0;0
125048;0;68034;116;-152;1;0;?;0;?
?;0;68034;?;-152;1;?;?;0;?
?;?;?;162;-130;?;0;0;0;0
134096;0;100456;25;484;1;0;0;?;1015
140505;?;76908;58;429;1;0;0;0;0
146885;?;65685;?;566;?;?;0;?;?
?;0;?;?;566;1;0;0;0;0
150336;0;72906;-1;23;1;?;0;?;0
157296;0;80417;?;-107;1;?;0;0;1015
160805;0;93612;63;-63;1;0;0;0;0
?;?;73196;166;517;1;0;?;0;1015
166982;?;73196;166;517;1;0;0;0;1015
170172;0;?;103;83;1;?;0;0;0
176407;?;66062;71;?;?;0;?;0;0
182352;0;?;?;5;1;0;?;0;1015
?;?;74936;36;5;1;0;?;?;1015
?;0;74936;36;5;1;?;0;0;1015
185687;0;65801;-6;790;1;0;0;?;0
192415;0;?;?;?;1;0;0;0;0
198331;?;57304;-6;-21;1;0;0;0;-1015
201550;0;68063;22;184;1;0;0;0;1015
201550;0;68063;22;184;1;?;0;?;1015
207698;?;94424;-69;2;?;0;0;0;0
211149;0;62466;206;635;1;0;0;?;0
217616;0;67512;140;?;1;?;0;0;0
220835;?;99934;127;474;1;0;0;0;?
220835;?;99934;127;474;1;0;0;0;?
227534;0;79924;48;-50;?;0;0;0;-2030
233537;0;82331;152;1068;1;0;0;0;0
236756;0;65453;?;286;1;0;0;?;1015
?;0;65453;90;286;1;?;0;0;1015
236756;0;65453;90;286;1;0;0;?;1015
243397;0;88972;-63;757;1;0;0;?;0
249864;0;84709;121;624;1;?;?;?;0
253315;0;102370;131;?;1;0;?;0;0
259956;?;84941;66;379;?;0;0;0;0
259956;0;84941;66;379;1;0;0;0;0
263059;0;69861;?;750;1;0;0;0;0
269381;0;?;?;-37;?;0;0;0;1015
?;0;80881;?;?;1;0;0;?;0
275877;0;80881;38;?;1;0;0;0;0
278922;0;75400;?;134;?;0;?;?;0
284983;?;74269;-7;-143;1;?;?;0;0
?;?;74269;?;?;1;0;0;0;0
294669;0;67628;143;697;1;0;?;?;?
?;0;67628;143;697;1;0;0;?;0
297801;0;81867;25;?;?;0;0;0;0
297801;0;?;25;-19;1;?;0;?;0
304587;?;86710;-7;691;1;0;0;0;0
?;0;75371;40;-104;?;0;0;0;-2030
314505;0;87841;123;25;1;0;0;?;?
314505;0;87841;123;25;1;0;0;?;0
321001;0;85289;143;?;1;0;0;0;?
324104;0;80446;179;?;?;?;0;0;0
?;0;90306;-12;776;1;?;0;0;1015
333558;?;93757;215;1122;1;0;0;0;0
333558;?;93757;215;1122;1;0;0;0;0
340431;0;?;27;751;?;0;0;0;0
346347;0;84158;64;?;1;0;?;0;0
349798;?;65105;?;195;1;0;0;0;0
349798;0;65105;67;195;1;0;0;0;?
349798;0;?;67;195;1;0;0;0;0
356613;0;72674;43;?;1;0;0;0;0
362442;0;?;102;371;0;1;1;0;0
?;?;67570;-17;?;0;1;1;0;1015
371896;0;65772;?;552;0;?;?;0;0
371896;0;65772;?;552;0;1;1;0;?
374999;0;?;?;804;?;?;?;0;0
?;?;71514;?;524;0;1;1;0;0
387875;0;66439;?;996;0;?;1;0;-1015
387875;0;66439;?;996;0;1;1;0;-1015
389934;0;?;31;?;?;1;1;0;0
?;0;0;74;?;0;1;1;0;0
?;0;?;73;335;0;1;?;1;0
389992;0;0;71;325;?;1;1;?;0
389992;?;0;71;325;0;1;1;?;0
?;0;0;71;325;0;1;1;1;0
?;0;0;74;325;?;1;1;1;0
389992;?;0;73;321;0;1;?;1;0
?;0;?;72;311;0;1;1;1;0
389992;?;0;72;311;0;1;1;1;0
389992;?;?;74;321;0;1;1;1;0
389992;0;0;73;?;?;1;?;?;0
?;?;0;72;?;0;1;1;1;0
389992;0;0;?;333;0;?;1;1;0
389992;?;0;73;?;0;1;1;1;0
389992;0;0;71;325;0;1;1;1;0
389992;0;0;70;?;0;?;1;?;?
?;0;?;71;?;0;1;1;1;0
?;0;0;71;329;?;1;1;?;0
?;0;0;71;329;?;1;1;1;0
?;?;0;72;333;?;1;1;1;0
389992;?;?;75;330;0;1;1;?;0
?;0;?;70;?;0;?;1;1;0
389992;0;0;72;329;0;1;1;1;0
389992;0;?;72;329;0;1;1;1;0
389876;0;0;74;-216;0;?;?;1;0
387208;0;-83636;-253;-852;0;1;1;0;0
381118;0;-95729;?;-1007;?;1;1;0;0
381118;0;-95729;-231;-1007;0;?;1;0;0
377696;0;?;-218;-749;0;1;?;0;-1015
?;0;-67280;-142;?;0;1;1;0;-1015
364791;0;-83868;-182;?;0;1;1;0;0
